SNP,Chr,Pos,Effect,SE,SRO9_SGN1_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
190,2,8314,0.0977856052462866,0.118452628792157,0.409631146453641
194,2,8498,0.0156595890414744,0.118390335074411,0.894845432185075
195,2,8651,0.011770541826349,0.118502464896095,0.920934705287548
197,2,9812,0.037308141946537,0.11919170826745,0.754458260775471
198,2,9932,0.0257105817197687,0.118730526998424,0.828687516397284
199,2,10135,0.0191385122952394,0.118279301046497,0.871549791898754
200,2,11616,0.0468728820773333,0.118131799088882,0.691766056806206
201,2,12133,0.0532410116063822,0.118594020531986,0.653753990783287
202,2,12194,0.0464462781836412,0.119060931358843,0.696694102921245
203,2,12359,0.044547206798546,0.118714737826611,0.707703035213892
204,2,13061,0.0444151382750353,0.118706138051805,0.708509613931239
205,2,14298,0.0404840572654126,0.119084736622196,0.734088779473528
206,2,15222,0.030978450359233,0.120254364210682,0.7968597907542
207,2,17986,0.0473516270396513,0.11813125821305,0.688781095111834
208,2,19770,0.0386776809153853,0.118957265389695,0.745268270295645
209,2,19836,0.0503598679339288,0.118617930459122,0.67141954219298
210,2,19851,0.0405776530687993,0.118975994683279,0.733263214869228
211,2,21595,0.0290465655585457,0.118494036025933,0.806497415768999
212,2,22385,0.028356062717561,0.118606650869834,0.811185007828797
213,2,23441,-0.0166836113184943,0.119765026461159,0.889290266493062
214,2,24209,0.0305354872552308,0.118771013609465,0.797254879124319
215,2,24341,0.0290814996255189,0.119053027972678,0.807160923961944
216,2,26815,0.0663793760657412,0.118867918324021,0.576905024751796
217,2,28209,0.0902226443100898,0.118863464837086,0.44833255051313
221,2,41245,-0.0159082178000196,0.118501095990415,0.893285093763104
222,2,43214,-0.0646195486167479,0.120376278785622,0.591734971540398
223,2,47104,-0.0167298776841424,0.117064853678376,0.886441858125283
224,2,50915,-0.0163846214962704,0.118215251020144,0.889845357710971
225,2,55834,-0.0137026572623681,0.117669940977578,0.907362180950982
226,2,56422,0.0138485639377506,0.117880271176927,0.90654657560458
227,2,57715,-0.00757570001764407,0.117493291509023,0.948626341076254
228,2,59046,-0.00782318708881546,0.11808761694488,0.947217086440227
229,2,59191,-0.00770285497867873,0.117411502559344,0.947728949177514
230,2,59383,0.0280000123418319,0.117436575810406,0.811688526129733
231,2,59477,0.00520699601298014,0.119212839050196,0.965185654164575
233,2,60471,-0.0444198661192977,0.117580446261765,0.705819028720593
234,2,60478,-0.0359655315851171,0.117722851310225,0.760157678450581
235,2,60786,-0.0421502916480622,0.117523409307123,0.720068024165817
236,2,61035,-0.0167155177851255,0.117532975522462,0.886987518416633
237,2,61071,-0.00622465029918395,0.117002682036897,0.957601916983746
238,2,61675,-0.0254278702984266,0.117332188628376,0.82855415353633
240,2,62939,0.00633007061541446,0.117136682314202,0.956933836350363
241,2,63527,-0.0121211601786301,0.117575092294022,0.917947761378449
242,2,63857,-0.0124555071043234,0.117602344542256,0.915712281261762
243,2,65527,-0.0525072961455454,0.11718316961966,0.654371193207718
247,2,67976,-0.00648219662765892,0.11890430592861,0.95655483814423
250,2,72389,0.0181126145239339,0.118167605446719,0.878265828350971
251,2,72392,-0.05540767269655,0.118938521647879,0.641609198035921
252,2,73646,0.0561109362712406,0.116497583115616,0.630353815859147
253,2,74564,0.0586220695832978,0.116265178314754,0.61442834485421
254,2,74739,0.100675918943853,0.116566366947454,0.388350725194829
257,2,80873,0.148637313639466,0.116700018442561,0.203618386904244
258,2,81501,0.164488322278786,0.116620218070554,0.159284043525803
259,2,83526,0.147798977331232,0.116501671350144,0.20540452702177
260,2,83845,0.176247001550965,0.116500870876127,0.131215440254913
263,2,84447,0.204195632930007,0.117870180571302,0.0840798523975869
264,2,87391,0.25175791800314,0.115587729460563,0.0300623639082573
265,2,87562,0.272626538237451,0.115750330555553,0.0190544580353564
266,2,87849,0.265389976269489,0.115786833662593,0.0224903988892065
267,2,87878,0.260326484866294,0.11632419181057,0.0258482014705664
269,2,89785,0.268032558654429,0.116287758304685,0.0217513575708744
272,2,93721,0.18530153259727,0.116388636153277,0.112258856518919
273,2,93952,0.147257031463441,0.116207641833274,0.205923107179654
274,2,95085,0.2029675222878,0.116132836947206,0.0813822377547342
276,2,107124,0.210980691177927,0.116150666476398,0.0701509710464817
277,2,111645,0.268095069981141,0.115891803708033,0.0212790477607223
278,2,111916,0.246148648971716,0.116306637467395,0.0350122299509852
279,2,111931,0.239304077214018,0.116527132822302,0.0407473864864037
280,2,111999,0.249459850683047,0.116043097600279,0.0322566506356107
281,2,114528,0.257098628508344,0.116672627026674,0.0281984153334349
282,2,116024,0.290753529981057,0.116730340516688,0.0132040013780816
286,2,120090,0.109072638214858,0.117142852470164,0.352434081038843
287,2,120291,0.165412209834476,0.118300723880228,0.162920363377303
288,2,120726,0.132990546373684,0.117729884768961,0.259401552481137
289,2,121716,0.150537338858114,0.117535753234096,0.201112102228985
290,2,123100,0.121949548398966,0.117792347661386,0.301240975607695
291,2,124677,0.077990154407274,0.117735378575067,0.508134960635272
293,2,127887,0.101746513854073,0.118492567951415,0.391102957938422
294,2,128935,0.0808857465469854,0.118425895230719,0.495050259477901
295,2,129053,0.105647201829886,0.118731770749756,0.37418075843648
296,2,130040,0.132643504525168,0.119381771717576,0.267287215815017
297,2,130976,0.0807868342253084,0.118538292272097,0.495986091871667
298,2,132199,0.0787407941757787,0.119092300294005,0.508931695534269
299,2,133355,0.0826275665651346,0.1198914923724,0.491158824068238
300,2,133435,0.08517083924184,0.120145887062678,0.47885743033407
302,2,135183,0.0863752268429243,0.120210090612199,0.472902440534667
303,2,135402,0.0837969483790906,0.120197075734354,0.486159695453347
304,2,135898,0.142441794817926,0.120679776489516,0.238664281687797
305,2,135912,0.144747569847062,0.120761500762197,0.231478436427278
306,2,135925,0.147467575224373,0.120202862539863,0.220706939092635
307,2,136002,0.106461387777018,0.120235268482748,0.376520896930869
308,2,136173,0.109210033357643,0.121080862897221,0.367693388736735
310,2,138318,0.0660526996310185,0.124370922422361,0.595687364574712
311,2,138695,0.0234062153073591,0.12228176065498,0.848312747368947
312,2,138818,0.00632929306932928,0.122063383759794,0.958675542656729
313,2,139728,0.0107977022649033,0.121843661482619,0.929434708409519
314,2,140174,0.0208784697244329,0.121839949334045,0.864039045698834
315,2,140863,0.0274254069351283,0.121786984559638,0.821960524711516
316,2,141152,0.0626870167135283,0.12209323599636,0.607967827953515
317,2,141292,0.0399176057928805,0.121242005980149,0.742170247714637
318,2,141545,0.0722155360715957,0.121790676270691,0.553595637466767
322,2,146723,0.0935313262835549,0.121529615860284,0.442041467315493
323,2,147946,0.0708542098324827,0.122687772497212,0.56395877691121
326,2,151397,0.0756823565758094,0.122986632525805,0.538706527329908
327,2,153035,0.0816741530306491,0.121635371919132,0.502362161875402
328,2,153228,0.0605877044157357,0.12255874360973,0.621361969222415
329,2,153455,0.0441149551264082,0.123504197425493,0.721160040401156
331,2,153815,0.0572301642133,0.123014874912961,0.642053891029011
332,2,154160,0.0691846296265946,0.121707565211312,0.570091082212097
333,2,154235,0.056541937859742,0.12294232895302,0.645866690436906
335,2,159870,0.0881804945895936,0.119781174229752,0.462110130598203
336,2,161229,0.069016265047054,0.121657581617114,0.570871412248465
339,2,162696,0.137292967207634,0.120968814202403,0.25716835809446
340,2,163284,0.160890202580003,0.11927639478828,0.178238388281487
341,2,164166,0.0797830947736207,0.12061900368885,0.508757107073423
342,2,165270,0.023831862166618,0.119672011065485,0.842265416769324
343,2,165675,0.0138188504118921,0.121654366769928,0.909626536265702
346,2,168062,-0.03688958197408,0.120547418787229,0.759771956073758
347,2,168518,-0.0797291354916132,0.119797953708638,0.506146166390517
348,2,168980,-0.0656274316329188,0.119765252973129,0.584060747975152
349,2,169651,-0.0849600010123406,0.119787767727991,0.478634797299167
352,2,170725,0.0167742226969247,0.120083152242871,0.88898586114108
353,2,171254,0.0322512449508889,0.120268555290598,0.788732608297754
354,2,172242,-0.0653811885852189,0.118808050740031,0.582455220203925
355,2,173254,-0.104488491711858,0.117817007945473,0.375752150303663
356,2,173340,-0.0966166109238338,0.117821751163001,0.412756029979276
357,2,173385,-0.107750639873287,0.117903133181204,0.361397783265076
358,2,173973,-0.0776601539825094,0.117656363735085,0.509646344067898
360,2,177341,-0.0125917282646772,0.117325899099508,0.914593973304374
361,2,180314,-0.0765789035066931,0.117296385380042,0.514267176573145
362,2,180339,-0.0888072714885517,0.117568717690286,0.450533827630628
363,2,182758,0.0792246984857627,0.11716586691864,0.499371941889782
364,2,183619,0.0367195936132229,0.117687174976389,0.755217016538641
367,2,187176,-0.00917002778868858,0.118343201476484,0.93828024779421
368,2,191066,0.020630441881112,0.119223831357549,0.862719490827111
371,2,191599,-0.0304050439697163,0.117565724825603,0.79607789321918
373,2,191763,-0.042986722622719,0.118020354913623,0.71590327336763
374,2,191959,-0.066873959548698,0.117700704839914,0.570281055270625
376,2,195759,0.106387889964264,0.118630547794574,0.370436767257195
377,2,196912,0.152375597774467,0.116562802923693,0.191981943945438
379,2,198110,0.129212411537669,0.117343460456291,0.271582909636393
381,2,198805,0.124624207774276,0.117864619840191,0.291074718944134
382,2,198891,0.138409855644621,0.116899681816248,0.237207567384802
383,2,199248,0.0917152307210101,0.117297545064039,0.434796073815633
384,2,201782,0.110294391725105,0.117107766309667,0.346929080744799
385,2,203285,0.217024117298008,0.116227637910457,0.0626976494357937
386,2,203783,0.166629833741343,0.11621078341631,0.152497792388223
387,2,204179,0.168058852410847,0.11648780151636,0.149987114229666
388,2,205406,0.112345705268216,0.117879520970559,0.341214174995328
389,2,205834,0.115177067515899,0.117305698488618,0.326844237824158
391,2,207192,0.0624563380146435,0.117308837842489,0.59477737017138
392,2,207561,0.0620810887496042,0.116790469021119,0.595365423333408
393,2,208682,0.0594676025832828,0.116597695694059,0.610353507653589
394,2,210102,0.0688998025577549,0.116884367489703,0.555923251376311
396,2,214801,0.0777392952589869,0.116863089862762,0.506346194488627
397,2,215016,0.0621358730036123,0.116822792162598,0.595142692701178
398,2,218876,0.0272289626134382,0.118068951519058,0.817744276811484
399,2,227511,0.017878587810049,0.118909775948321,0.880571024229724
400,2,230378,0.0083097151524123,0.117414201994902,0.943618770341029
401,2,231943,0.0133618099616254,0.117749522092597,0.909717258874326
402,2,232156,-0.0115737956701591,0.117701789756146,0.921724862926994
403,2,232789,0.0270397986929186,0.117277784487642,0.817788666201032
404,2,238524,0.0353026966242496,0.117436639089693,0.763888427608194
405,2,241518,-0.00759060744593854,0.118470625973016,0.948949448820376
406,2,250396,-0.107589414806229,0.117524268388886,0.360572235618936
407,2,250466,-0.113223448240475,0.117467665762518,0.335771399974391
408,2,252305,-0.10209346353557,0.117808667033104,0.38674766586061
409,2,254571,-0.056336343844408,0.119552744582614,0.637770545154817
410,2,254742,-0.0864725441451786,0.119393674794113,0.469383388768643
411,2,254908,-0.112536397863609,0.120245936599238,0.349972075151226
413,2,255862,-0.0313444368051128,0.119658156449399,0.793512887876744
414,2,255975,-0.025920315309526,0.119229755306087,0.828023758447455
415,2,258311,-0.123589166518551,0.117084202183022,0.29189208517124
416,2,259284,-0.0872093603200353,0.117572106159749,0.458730739555601
417,2,266330,-0.03807305296555,0.11815224720072,0.747463734005558
418,2,267100,-0.0164112696991776,0.118157781639025,0.889614032400685
419,2,268086,0.0247644247442836,0.118162272257575,0.834116551020942
420,2,274614,-0.0414391975179974,0.117430958996079,0.724387995815885
421,2,274729,-0.0630124221770528,0.118046449518155,0.593820404214274
422,2,275746,-0.00389828442223139,0.118042347698569,0.973673749293015
423,2,277029,-0.00644846946505018,0.117493482085674,0.956262217928961
424,2,277741,-0.0261949275375211,0.117531841103602,0.8237615784212
425,2,278218,-0.0310056379317166,0.117316206826199,0.791709795498753
426,2,278379,-0.0113742858586896,0.120229852605006,0.924682647294204
427,2,279910,-0.0505293723872344,0.117255776283856,0.66678017477563
429,2,283431,-0.0593130623091844,0.118962512305506,0.618381479657232
430,2,283573,-0.0501946847346587,0.117546506233774,0.669625240455919
431,2,286762,-0.0298736958625596,0.117867100896294,0.80006621099876
432,2,287187,-0.0855626366248221,0.117239398144239,0.465989549445075
433,2,288379,-0.0144184414895052,0.116436143726665,0.901519310999554
434,2,294941,0.0537856128906186,0.116473152120543,0.644519598348878
439,2,297610,-0.0252024077221479,0.117090348122897,0.829705298224341
441,2,299680,0.12224605136036,0.116555951647493,0.294979149484917
442,2,299708,0.143171920202398,0.116735190805368,0.220840248581576
443,2,299759,0.133476848220406,0.116370647458619,0.25215945595357
444,2,300111,0.0956498896250897,0.117291460772938,0.415342375683306
446,2,301710,0.161082157573965,0.116302982461877,0.166920480038884
447,2,303446,0.135954705639072,0.117129808527349,0.246540849001141
448,2,303854,0.161371929180049,0.117060950016986,0.16891297741824
449,2,304472,0.128881273525831,0.116181440396123,0.268051475442116
450,2,304691,0.0946902022557924,0.118161860059474,0.423462267702678
451,2,308097,0.194665480238254,0.116563090957367,0.0957971020575466
453,2,309402,0.117752034422971,0.116141710714105,0.3113415062905
454,2,310030,0.115190225349389,0.116803354784896,0.324715665076101
455,2,310113,0.121317204819188,0.116459018309742,0.298256356421539
456,2,310972,0.0663590674699676,0.116761598224904,0.570172558195064
457,2,312659,0.014429896731471,0.116359296515497,0.901376712994492
460,2,318265,-0.132949436692564,0.117661435344729,0.259272011862308
461,2,318379,-0.129426277492218,0.118022393474129,0.273553003588786
462,2,321266,-0.0646105827482332,0.117381576348599,0.582371205712561
463,2,322957,-0.0563345375088038,0.116345140374298,0.628542858524523
464,2,325221,0.0344365980210193,0.117008311771564,0.768694790349066
465,2,332691,-0.0243204334184816,0.118207547180109,0.837109884658455
466,2,333006,-0.0564069101909223,0.117944266506728,0.632767935792794
468,2,335046,-0.00279035486096191,0.116800119909984,0.980953849546452
469,2,335049,0.000699618180444873,0.117296904333272,0.995244409599516
470,2,335995,-0.0221012212640583,0.116628273126804,0.849808770453911
471,2,336060,-0.0341098725226757,0.116463001061101,0.769784724394427
472,2,338292,-0.094079633656415,0.116362128851493,0.41934313661104
473,2,339568,-0.104076839349451,0.116513642782588,0.372327144058499
474,2,340466,-0.12387271635704,0.117470318614949,0.292374236280641
478,2,348480,-0.0910799112921968,0.11637072412879,0.434345461951937
479,2,350086,-0.128376104730062,0.116276566206795,0.270319878995415
480,2,351083,-0.0484901092750478,0.117954239211831,0.681254120967661
481,2,351335,-0.0698273907099392,0.116597081585876,0.54963856615253
482,2,351417,-0.0690291655263139,0.116580006670526,0.554150368684471
483,2,351450,-0.0835533545220795,0.116682240740852,0.474417836851687
484,2,352302,-0.0682631718444784,0.117633120153785,0.562078713708206
485,2,352469,-0.0807464989004718,0.116419856053956,0.488401680541639
486,2,352562,-0.0753890679216619,0.116906448231349,0.519432477737086
487,2,352944,-0.0934190825808652,0.116531857781343,0.423288200598218
490,2,355266,-0.0988028226275394,0.116519278349412,0.397038963933028
491,2,358277,-0.0963799923378306,0.116543456884008,0.408802756687685
492,2,358926,-0.076288612825058,0.116757368632221,0.513927394412143
493,2,358948,-0.0708475819440752,0.116804113210865,0.544539199494682
494,2,359515,-0.0936751937189101,0.116582898791741,0.422222378117182
495,2,363190,-0.0226008349133818,0.117825159208303,0.847996067858716
496,2,363588,-0.00361528145457424,0.118296011592795,0.975636666682686
497,2,363888,-0.00651959731721119,0.117280486712095,0.955700050001989
498,2,363954,0.0392587448366561,0.116796315237795,0.736972549865027
499,2,364199,0.0297314807723034,0.116645565466363,0.798958525239883
501,2,365981,-0.000368399520593581,0.119008301392642,0.997531838394716
502,2,366047,0.0165989942071354,0.116861625612357,0.887129651960429
503,2,366936,0.0605962422565266,0.118165837413731,0.608407230720994
504,2,369530,-0.063066922259809,0.11662273742628,0.589002193179584
506,2,369931,-0.0169089716038286,0.117467962954822,0.885625733626874
507,2,371033,-0.0715168690063308,0.117097696242716,0.541761235889501
508,2,372919,-0.0322253231605619,0.116640926534283,0.782496224630151
509,2,373518,-0.0276950929775794,0.116577978984683,0.812354688804661
510,2,376157,-0.0582622292403235,0.11680344686473,0.61822692687125
511,2,376172,-0.0502138951295712,0.117658866301445,0.669803177434877
514,2,381433,0.00696874757307753,0.117603628163729,0.952781554509278
515,2,381922,0.0420228713383693,0.11849653038208,0.723075737878708
516,2,382146,0.0409101242596258,0.116714339070111,0.726161318354205
517,2,384206,0.0323236007890707,0.117085392475545,0.782656925053923
518,2,384955,0.0300472205966148,0.116826255901126,0.797177489148575
520,2,387301,0.0327019278830422,0.117419039406541,0.780786894409516
521,2,388313,0.0209766409275753,0.116729309153276,0.857488618656489
524,2,390138,-0.0285499918184402,0.117088171375648,0.807501598910678
525,2,391233,0.00724654768408728,0.117748197113863,0.9509617999762
530,2,395606,-0.0915649872672881,0.11696396061972,0.434241313626537
531,2,395726,-0.124082455417047,0.116836160639699,0.288952177522921
532,2,395853,-0.114802294156962,0.117196748937293,0.327969803508119
533,2,396484,-0.0949933909373497,0.116727754458121,0.416306441920414
534,2,396705,-0.0980425645131144,0.116664164011338,0.401262599222998
535,2,398759,-0.0904168988942162,0.117637179876464,0.442639851177273
536,2,400386,-0.0932781757237545,0.116973167328683,0.425736096969902
537,2,400847,-0.116900271172935,0.116805048536549,0.317601688222453
538,2,401130,-0.094555265158928,0.11793519891635,0.4232334325567
539,2,401143,-0.0985105050260831,0.117691797313133,0.403147061986533
540,2,401979,-0.0368207664465597,0.117719261955556,0.754629057815756
541,2,403598,-0.0595237476071667,0.117069143641316,0.61145574847228
542,2,404844,-0.0479328584584815,0.118392745886267,0.685823341344177
543,2,405100,-0.0653265471430331,0.117284718179207,0.577886460741328
548,2,406181,-0.0664393377368644,0.117358954678851,0.571671418892573
549,2,406688,-0.0521482842042621,0.116701646618156,0.655256443558748
550,2,407621,-0.0683154961855211,0.117635872083273,0.561788322716894
551,2,409016,-0.149145257413365,0.118605339090443,0.209406834761385
552,2,410647,-0.124040050975062,0.116951904853823,0.289593498123081
554,2,419803,-0.185125672896748,0.117548326216837,0.116177627062608
555,2,419943,-0.175988893292056,0.118286633306547,0.137691818142499
556,2,422349,-0.233974768955985,0.116538061233649,0.0454356382083915
557,2,425467,-0.183853434360062,0.116370103491527,0.115024766421533
560,2,429095,-0.173513259133231,0.117108772756016,0.139327694810586
561,2,431266,-0.122585057659222,0.117355111444862,0.296938777063566
562,2,431446,-0.11538432403423,0.117851154585961,0.328216763470641
563,2,432524,-0.0998845207731591,0.11675695643173,0.392859688279016
564,2,434090,-0.198632486619199,0.117480116382087,0.0917624093235632
565,2,441927,-0.154128397221093,0.116403521603757,0.18633084884501
566,2,446471,-0.180899538077165,0.117729690948116,0.125295234334003
567,2,449325,-0.268190315348048,0.116561159142461,0.0219821035298201
569,2,450017,-0.277126696500467,0.115845570102785,0.0172698208204506
570,2,451779,-0.246304125221692,0.116481105406712,0.0351695968972055
571,2,451784,-0.236960955843613,0.116961104279186,0.043518468188284
572,2,453525,-0.290267310723623,0.116657419956907,0.0132996169479081
573,2,453768,-0.313255346324096,0.116645743921423,0.00758350093315132
574,2,454027,-0.277412453743073,0.116407318303702,0.017695065083933
575,2,455029,-0.251377097427137,0.116637020618914,0.0318211857394474
576,2,455247,-0.250707340268643,0.116259396672617,0.0317235957798881
579,2,455756,-0.27206176385483,0.124885482304233,0.0300306952499714
580,2,457024,-0.286621190418569,0.116891305257149,0.0146888983727492
581,2,457298,-0.289008554790118,0.117218265081161,0.0141549657177508
582,2,460202,-0.313627005828031,0.117309878299451,0.00785534407738094
586,2,464424,-0.288919912883444,0.116870481053442,0.0139015761858151
587,2,465824,-0.149611936711113,0.118770020041495,0.208617885346858
588,2,470145,-0.128970622614423,0.117139036942554,0.27164482436179
589,2,470686,-0.105575065740058,0.117134132443115,0.368033957653118
