SNP,Chr,Pos,Effect,SE,ERG11_ORM2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
216,2,26815,-0.00601980502106647,0.0773977646529854,0.938049107359406
217,2,28209,-0.0703657739034321,0.0773338369009237,0.363498038295281
221,2,41245,-0.0798592606192587,0.0770102778756121,0.300448084220311
222,2,43214,-0.0971507814649244,0.0782071872562241,0.214978853793978
223,2,47104,-0.112671978548659,0.0759565898093514,0.138867517568867
224,2,50915,-0.0802139884639709,0.0768230320462444,0.297135194068952
225,2,55834,-0.105866437129425,0.0763784763205874,0.166598361440798
226,2,56422,-0.116843236145956,0.0764705007188695,0.127420040385643
227,2,57715,-0.0991814797588546,0.0762876236772156,0.194415203667878
228,2,59046,-0.117963811909695,0.0766000042072013,0.124456870992514
229,2,59191,-0.0924618337215859,0.0762582032662848,0.226138093128241
230,2,59383,-0.113554947750653,0.0761995220524162,0.137056267478596
231,2,59477,-0.099596845259183,0.0774076633393778,0.199058211909384
233,2,60471,-0.101530615219898,0.0763507906236076,0.184445669622201
234,2,60478,-0.103461152911181,0.0764310187354426,0.176712872903767
235,2,60786,-0.100636258617769,0.076315394346368,0.188128038130125
236,2,61035,-0.106222484800653,0.0762884113328361,0.164683715952301
237,2,61071,-0.0947920080598893,0.0759832758357078,0.213027347965738
238,2,61675,-0.063058963417997,0.0762960388607049,0.409076674455579
240,2,62939,-0.0414276630917969,0.0762059239222735,0.587040735094038
241,2,63527,-0.0173336755843227,0.076518427826072,0.82092079208539
242,2,63857,-0.0486298060651946,0.0764980154452376,0.525383724046736
243,2,65527,-0.0631210800514438,0.0762154337566581,0.408120850406447
247,2,67976,-0.0529594302780627,0.0773369203276337,0.49392679348111
250,2,72389,-0.0567964603575214,0.0768515977790368,0.460373391358101
251,2,72392,-0.0504365973314693,0.0773874599542671,0.514992225720857
252,2,73646,-0.033154561046439,0.07582592836154,0.66220054171376
253,2,74564,-0.0255809631123671,0.0756852880318571,0.735570717046376
254,2,74739,-0.0429438367585377,0.0759120300719416,0.571953543664919
257,2,80873,-0.0606958859974994,0.0760590513585563,0.425401171684247
258,2,81501,-0.0282396098912906,0.0761001012653258,0.710796790031163
259,2,83526,-0.055656449827885,0.0759391122268098,0.464100400993601
260,2,83845,-0.056275482778608,0.0760101014299692,0.459568587826505
263,2,84447,-0.0241054730728152,0.077029625901178,0.754512805122804
264,2,87391,-0.0418905879730333,0.0757003684185284,0.580357893100792
265,2,87562,-0.0502988016666149,0.0758776348482943,0.507831281867411
266,2,87849,-0.0366988388840531,0.0758925249848611,0.628995648007705
267,2,87878,-0.0460762167988271,0.0762044344641612,0.545806945884896
269,2,89785,-0.0413291761315258,0.076220647824073,0.588001706299255
272,2,93721,-0.0222933504733955,0.0760128630964358,0.769477483654933
273,2,93952,-0.0260064200262652,0.0757920329014427,0.731705909744733
274,2,95085,-0.0402803072167229,0.0758801876889363,0.595862845120266
276,2,107124,0.0053035659163897,0.0759477073709215,0.944367069680855
277,2,111645,-0.0492595182315487,0.0759516294262236,0.517041689792974
278,2,111916,-0.0462222872734291,0.0761362662132551,0.544175187437898
279,2,111931,-0.0371806546208462,0.0762668142004898,0.626201246407815
280,2,111999,-0.0361058215579005,0.0759942200374301,0.635000451938094
281,2,114528,-0.0376406775008831,0.0764297161820845,0.622680942767865
282,2,116024,-0.056971705920605,0.0765777490534922,0.457388299329018
286,2,120090,-0.0420851408826937,0.0763022122703948,0.5815997807882
287,2,120291,-0.0531540870950414,0.0771561797904944,0.491328993534884
288,2,120726,-0.030278911787512,0.0767450312010473,0.693421360811106
289,2,121716,-0.0777560019709035,0.0765629990990398,0.310524058416754
290,2,123100,-0.0252665522892127,0.0767687598570819,0.742256055530221
291,2,124677,-0.0165584061077576,0.0766697044590405,0.829135364966787
293,2,127887,-0.0359664467012273,0.077176731048874,0.641483542447165
294,2,128935,-0.0517382622743683,0.0770783130124984,0.502504862416
295,2,129053,-0.0642500966744275,0.0772866462035877,0.406353656464945
296,2,130040,-0.0697315777141245,0.0777459083394895,0.370374816965933
297,2,130976,-0.0496436545606931,0.0771552383054469,0.520365751253672
298,2,132199,-0.105166382505424,0.0773560300302812,0.174852468833845
299,2,133355,-0.0754109580794968,0.0779797000809084,0.334176696599269
300,2,133435,-0.0679990456291715,0.0781679182239014,0.384940780821011
302,2,135183,-0.0897138145950034,0.0781492576741475,0.251754033631013
303,2,135402,-0.0955740869872708,0.0781177225484476,0.221971198866175
304,2,135898,-0.145675929397847,0.0783154568179767,0.063700468188071
305,2,135912,-0.141677538786533,0.0783946327662035,0.0715768528118934
306,2,135925,-0.138942107331499,0.0780501490298984,0.0759091089471075
307,2,136002,-0.119532527768638,0.0780822856715298,0.126701277891587
308,2,136173,-0.139911636211183,0.0785430692295179,0.0757172020861202
310,2,138318,-0.124671317953232,0.0807058564613723,0.123299895575891
311,2,138695,-0.0965749705211825,0.0794241093311463,0.224820186734761
312,2,138818,-0.0868192775696857,0.0793098064472622,0.274400902124801
313,2,139728,-0.0767381637842446,0.079196634494871,0.333229866267945
314,2,140174,-0.0943743140300191,0.0791426434024774,0.233882490797957
315,2,140863,-0.125382455073251,0.0789884025823519,0.113328071465989
316,2,141152,-0.114557160824867,0.0792589214514725,0.149245761739552
317,2,141292,-0.129804978892141,0.0786185524067563,0.0996129624260462
318,2,141545,-0.135884759310432,0.0789755088581487,0.0862008932006325
322,2,146723,-0.149273789795087,0.0787632362739585,0.058879808110249
323,2,147946,-0.108379766945388,0.0796795653411361,0.174636124632727
326,2,151397,-0.0004930132928882,0.0800878147048717,0.995091803711008
327,2,153035,-0.0216905494496369,0.0792075667640901,0.784364357413244
328,2,153228,-0.0310188825927544,0.0797769338967511,0.697643584426047
329,2,153455,-0.00880924740406153,0.0803949074706434,0.912808944737856
331,2,153815,-0.0256216850482818,0.0800762078425825,0.749183200965801
332,2,154160,-0.0187187050779201,0.0792424096170226,0.813398345419313
333,2,154235,-0.0141053842820349,0.0800365095364755,0.860208913527594
335,2,159870,-0.0175244677174073,0.0780128949765055,0.822392796081676
336,2,161229,-0.0333133498165381,0.0791961336600251,0.674271283942676
339,2,162696,-0.0475913746083809,0.0788344464004104,0.546439111092108
340,2,163284,-0.0625329235631207,0.0777587294016881,0.421827522207448
341,2,164166,0.0159610665394014,0.0785479840262941,0.839094635774734
342,2,165270,-0.0179174505926925,0.0778861376656915,0.818188714297853
343,2,165675,-0.0382643753619456,0.0791530520112174,0.629095407559496
346,2,168062,0.00466307085095186,0.0784673667333802,0.952645730837937
347,2,168518,-0.0154900571174228,0.0780141144388611,0.842725515354617
348,2,168980,-0.0218761289798879,0.0779727385523971,0.779211295908699
349,2,169651,-0.0388963460704226,0.0779909986168433,0.618281177903788
352,2,170725,-0.0278347542468842,0.0781433065079902,0.721902544941373
353,2,171254,-0.0299792525993128,0.0782675659717919,0.701924028480749
354,2,172242,0.040446663668644,0.077328500944059,0.601267687976243
355,2,173254,0.0299531163857349,0.0767491105948663,0.696569976921694
356,2,173340,0.0581202609216023,0.0766940158052906,0.449064327762021
357,2,173385,0.0567164489524008,0.0767677366631111,0.460515871002105
358,2,173973,0.0433570108344891,0.0765882152891741,0.571681755703424
360,2,177341,0.0125641822114803,0.0763589695622102,0.86939943991001
361,2,180314,-0.00216902358641768,0.0763874318062787,0.97736313238241
362,2,180339,0.0154397554471759,0.076576095231442,0.840325013283682
363,2,182758,-0.0036950444357241,0.0763056113600685,0.96140549341764
364,2,183619,0.0302890531154958,0.0765893817539871,0.692732533471664
367,2,187176,0.0112682287161876,0.0770210753214826,0.883767611741208
368,2,191066,0.0306619986795679,0.07758203458711,0.692918994548458
371,2,191599,0.0101904729544078,0.0765220671964088,0.894134515825188
373,2,191763,-0.00373765723710195,0.0768268080726476,0.961225394080164
374,2,191959,0.0300334605349513,0.0766229381222922,0.695321080066021
376,2,195759,-0.0785370941802478,0.077184568259031,0.309601442528077
377,2,196912,-0.0692146368363367,0.0759581227036582,0.362800762279951
379,2,198110,-0.0790859169850337,0.0763872456375712,0.301224099215301
381,2,198805,-0.0459382577134768,0.0767937404248775,0.550087996974289
382,2,198891,-0.0718636884108542,0.0761381619295337,0.34588726072612
383,2,199248,-0.0501680427977766,0.0763616085764479,0.511621925832318
384,2,201782,-0.0734567571397479,0.0762141674609211,0.335795844061149
385,2,203285,-0.0839195924749567,0.0758871798388748,0.269545936795404
386,2,203783,-0.092194270419489,0.0756959428531669,0.22405444024858
387,2,204179,-0.0777368934573106,0.0759257206107069,0.306605101934829
388,2,205406,-0.0771255867701865,0.0767098589331609,0.315383586032776
389,2,205834,-0.0765308138007652,0.0763430954394952,0.316808683039019
391,2,207192,-0.0755267496995558,0.0762743396235158,0.322755262933469
392,2,207561,-0.117331253005032,0.0757857248998792,0.122470836249054
393,2,208682,-0.0608233682460392,0.0758456044836972,0.423129131192552
394,2,210102,-0.044628639486431,0.0760736414522253,0.557813430105813
396,2,214801,-0.0714586850661397,0.076012000797063,0.347810438144362
397,2,215016,-0.0895743376684924,0.075914110534747,0.238817355515587
398,2,218876,-0.033466883053049,0.0768294043482078,0.663393256961082
399,2,227511,-0.129174910369863,0.0770879963880503,0.094686113802704
400,2,230378,-0.0941924903044767,0.0762540400937475,0.217560492366876
401,2,231943,-0.0908839613551594,0.0764849484966747,0.23553004210144
402,2,232156,-0.10155576715748,0.0764154134762848,0.184707695935486
403,2,232789,-0.0961913736476302,0.0761632011100298,0.20743574121438
404,2,238524,-0.0645332474920552,0.0763653035842593,0.398649849467169
405,2,241518,-0.0676185961454357,0.0770220989557081,0.380588807121758
406,2,250396,-0.0922353212065949,0.0764229907852728,0.228276708788659
407,2,250466,-0.0930962470337109,0.0763929320702242,0.223790849485985
408,2,252305,-0.0964231670848252,0.0765846136325206,0.208847465435376
409,2,254571,-0.112170226221012,0.0776051384827507,0.149233590847596
410,2,254742,-0.102371339644787,0.0775730420240013,0.187798184867482
411,2,254908,-0.0959644176204082,0.0781915227882661,0.220527884436876
413,2,255862,-0.0424973668697814,0.0778533012236875,0.585503751041458
414,2,255975,-0.0629463453062895,0.0775326047889176,0.417413722934493
415,2,258311,-0.0284728188493394,0.0763084673583252,0.709277206501114
416,2,259284,-0.0547144370429592,0.0765251136860586,0.475089861366813
417,2,266330,-0.0726624318292615,0.0768124844120272,0.34481011710721
418,2,267100,-0.0537085859800754,0.076851030026615,0.485095847866225
419,2,268086,-0.0636983387476264,0.0768350213834818,0.407649111436003
420,2,274614,-0.031565366984007,0.0764240444539518,0.679835939163984
421,2,274729,-0.0386631177623754,0.0768330654731183,0.615130921076704
422,2,275746,-0.0376436710198681,0.076800935667858,0.624335088114805
423,2,277029,-0.0323172064502141,0.0764507007140217,0.672757265091928
424,2,277741,-0.0302368436704655,0.0764831396813563,0.692830788143699
425,2,278218,-0.0453066271918858,0.0763238130396227,0.553152735656085
426,2,278379,-0.0563949454838124,0.0781940702278258,0.471252985964746
427,2,279910,-0.0331233727536311,0.0763147230186413,0.664527116027766
429,2,283431,-0.012593899658597,0.0774501858186309,0.870921351169873
430,2,283573,-0.0192711191508766,0.0765171150254435,0.801300705930535
431,2,286762,0.0130686347188058,0.0767167153907283,0.864833074542625
432,2,287187,-0.0212650191439184,0.0763535094251624,0.780785939597363
433,2,288379,0.00550209218987796,0.075782641671494,0.942162685676616
434,2,294941,-0.112204568949159,0.0755930048980504,0.138615149624477
439,2,297610,-0.031789641012076,0.0761935616951983,0.676769555132634
441,2,299680,-0.0460964534768534,0.0759380186640896,0.544223003216344
442,2,299708,-0.0580791268106974,0.0760751199683161,0.445708317154619
443,2,299759,-0.0507875269567651,0.075831775345103,0.503461778651858
444,2,300111,-0.0101659947388636,0.0764081957863701,0.894230846949881
446,2,301710,-0.00324755923847592,0.0759000910410852,0.96589528696436
447,2,303446,0.033283974287488,0.0763578183638656,0.663179511930265
448,2,303854,-0.00706946645671247,0.0763920860284757,0.926320023589526
449,2,304472,-0.00673908014744787,0.0757466255049852,0.92915722477165
450,2,304691,0.0141392822271552,0.0769709725998156,0.854357189345091
451,2,308097,-0.0318069681147068,0.0761444784046904,0.676406803651143
453,2,309402,0.0116925661871506,0.0756973514496519,0.87733164328045
454,2,310030,0.00321293196119557,0.0761250180925688,0.966358347533044
455,2,310113,0.0299222703410564,0.0758961566915406,0.693632492513553
456,2,310972,-0.0243143636764902,0.076017125643974,0.749268413982309
457,2,312659,0.0309074967465903,0.0757153272938562,0.683369489645049
460,2,318265,0.0306741026724999,0.0767000216056795,0.689455117880096
461,2,318379,0.0429126840115942,0.0769107854106586,0.577229441289808
462,2,321266,0.0113032955286819,0.0764272994265011,0.882509248149107
463,2,322957,0.0255334500872151,0.0757352825714738,0.736211162764992
464,2,325221,-0.000366128002939448,0.076163292803536,0.996167183341658
465,2,332691,0.0937674090429699,0.0767770431329556,0.222789432827093
466,2,333006,0.0673772155574921,0.0767041917817008,0.380322386847863
468,2,335046,0.0195070226699063,0.0760114235599392,0.79761177475256
469,2,335049,0.0249809045526618,0.0763302054666541,0.743654518704552
470,2,335995,0.0379982430963489,0.075883522167864,0.61686314189113
471,2,336060,0.0641326658649372,0.0757313626839488,0.397655707845953
472,2,338292,0.0160708828113566,0.0757986523807118,0.832213256205611
473,2,339568,-0.011833152264069,0.0759150445724615,0.876221743553632
474,2,340466,-0.0221013017039477,0.0765659344876536,0.77301321306318
478,2,348480,-0.0547578125328642,0.0757486244710958,0.470227038975615
479,2,350086,-0.0757598052912605,0.0757009346420276,0.317619821536409
480,2,351083,-0.042610487634886,0.0767544777285838,0.579141546639783
481,2,351335,-0.0455040084897507,0.0758862092789447,0.549134362629185
482,2,351417,-0.0636910127736931,0.0758371370182552,0.401566894243474
483,2,351450,-0.0481787023528857,0.0759535933923803,0.526284410784145
484,2,352302,-0.0427838566932755,0.0765632580509268,0.576649780522934
485,2,352469,-0.0136593377963405,0.0758190864819707,0.857132705860823
486,2,352562,-0.0285275989873478,0.0761173175230359,0.708045720576506
487,2,352944,-0.0526309258549231,0.0758611620934048,0.488276720303164
490,2,355266,0.00119107191880396,0.0759128379227256,0.987490574149109
491,2,358277,0.00242056271654198,0.0759247385567901,0.974584904299928
492,2,358926,-0.01687781318246,0.0760312599418812,0.824453786262943
493,2,358948,0.017111653456508,0.0760552036304426,0.82211730865248
494,2,359515,0.0128345690463672,0.0759433601425228,0.86589197739961
495,2,363190,0.0037045272128288,0.0766893344540666,0.961499979818293
496,2,363588,0.049922393035713,0.0769462802942573,0.516892481438856
497,2,363888,0.04124579840035,0.076299854904286,0.589141428294799
498,2,363954,0.013538981666962,0.0760247253920434,0.858757151561272
499,2,364199,0.0218845504374106,0.0759159125002202,0.773306531793144
501,2,365981,0.0191817545758116,0.0774489026761121,0.804533893112295
502,2,366047,0.0320037694977891,0.0760415804169302,0.674104693674632
503,2,366936,0.0416788349203064,0.0769039723550697,0.58818836456481
504,2,369530,0.00735035582777541,0.0759334309194666,0.922940160908513
506,2,369931,-0.00178226086437681,0.0764552980244046,0.981415249722795
507,2,371033,0.0308200454095718,0.0762347368519402,0.686252952413672
508,2,372919,0.00158397277346012,0.0759230031720936,0.983366822263953
509,2,373518,0.000816958266210699,0.0758799266368034,0.991415855038847
510,2,376157,-0.00223280567752987,0.0760473114140644,0.976593472916884
511,2,376172,0.00365249340945736,0.0765968675961404,0.961994548742697
514,2,381433,0.00174938151839232,0.0765417337905553,0.981778639066763
515,2,381922,-0.00455569957084478,0.0771359043241358,0.952937190278511
516,2,382146,-0.0290822926605109,0.0759600713294349,0.702051862018906
517,2,384206,-0.061803101865603,0.0761413239797148,0.417516887089588
518,2,384955,-0.0562003222462843,0.0759837318475113,0.460012322184091
520,2,387301,-0.0403479350517865,0.0763994912510786,0.597749372483118
521,2,388313,-0.0273733331209115,0.0759618703817755,0.718796277401212
524,2,390138,-0.0202629136109158,0.0762047147330412,0.79047064806588
525,2,391233,-0.00906213602596007,0.0766343946051626,0.905935603680657
530,2,395606,-0.00848584227821481,0.0761898009118382,0.911380169659845
531,2,395726,-0.00790544964653828,0.0761621330290269,0.917388885225505
532,2,395853,-0.0290499209109716,0.0763645447913829,0.703869072995215
533,2,396484,-0.0193431135584447,0.0760356173025143,0.799338208056107
534,2,396705,0.00734232715175581,0.0760048803127198,0.923096205939342
535,2,398759,-0.0321219914738429,0.0766082102697943,0.675250329542423
536,2,400386,-0.0204422593811577,0.0761918518009296,0.788625270723799
537,2,400847,-0.0101407702770487,0.0761275256991649,0.894105049449933
538,2,401130,-0.0168305612518569,0.0768218429605138,0.826709969214416
539,2,401143,-0.0278887557767958,0.0766604001283751,0.716228050989308
540,2,401979,-0.0277160776276739,0.0766130846537744,0.717742684443443
541,2,403598,-0.0295507181805232,0.0762052105234637,0.698413913185058
542,2,404844,-0.0127829466877218,0.077069885852581,0.868360696521213
543,2,405100,-0.00865787092659986,0.0763659955200318,0.909798993381446
548,2,406181,-0.0176012943155616,0.0764110895110129,0.817953245643741
549,2,406688,-0.00966326523038991,0.0759741000875458,0.898861196651638
550,2,407621,0.0129234998616284,0.076595872029732,0.866111011753895
551,2,409016,0.0256884546383965,0.0773539862043422,0.740018696319161
552,2,410647,0.0361374668565121,0.0762141573413277,0.635681194974811
554,2,419803,-0.0257504729823302,0.0767614862819497,0.737476753280039
555,2,419943,-0.0270921668559863,0.0772134803647838,0.725892529322552
556,2,422349,-0.0248074258789541,0.0762682894543125,0.745173010430063
557,2,425467,0.00619448176185394,0.0760051698840294,0.935089882431385
560,2,429095,-0.0233920486074046,0.0764458309188835,0.759788769330104
561,2,431266,-0.0243876598748305,0.0764866041997663,0.750029772023643
562,2,431446,0.00872149725449212,0.0768051802105661,0.909656300841901
563,2,432524,0.0104981456429056,0.0760670413483679,0.89030982038943
564,2,434090,-0.0268216455325819,0.0767567289213391,0.726969580672172
565,2,441927,0.0279553118201076,0.0759336556292478,0.712978751040202
566,2,446471,-0.0190168581225469,0.0768726141707539,0.804756854985796
567,2,449325,-0.0247650363805966,0.0764183003149092,0.746075406649255
569,2,450017,-0.0620439899363302,0.0759341133751651,0.414435732617114
