SNP,Chr,Pos,Effect,SE,ERV25_ORM2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
273,2,93952,-0.197394156071277,0.105185778732094,0.0613943892497101
274,2,95085,-0.156997846558906,0.105526378929345,0.137707112115064
276,2,107124,-0.163749792805795,0.105550146542055,0.121703507764332
277,2,111645,-0.119605676038725,0.105785816335241,0.258974236916266
278,2,111916,-0.118081122554093,0.106040910286415,0.266232910290123
279,2,111931,-0.102225254490542,0.106250204423291,0.336648818427417
280,2,111999,-0.0980654847467673,0.105878799237349,0.35497217742044
281,2,114528,-0.102385339882096,0.106478045585741,0.33692739530199
282,2,116024,-0.125860960186012,0.106660753047367,0.238790053625418
286,2,120090,-0.104613990437569,0.106303104586075,0.325735255706361
287,2,120291,-0.123746784949186,0.107464500464274,0.250300513796454
288,2,120726,-0.0891733261067887,0.106938818494914,0.404916808866447
289,2,121716,-0.0738670834650058,0.106850212237652,0.489822406853477
290,2,123100,-0.0530243909660032,0.107032810447217,0.620623821377614
291,2,124677,-0.0700435643693419,0.106857506162417,0.512582059664227
293,2,127887,-0.00647984265457391,0.107655050120319,0.952037741454842
294,2,128935,-0.0137502373175775,0.107551342104324,0.898341965805623
295,2,129053,-0.0149479102747618,0.107878291983763,0.88987470962154
296,2,130040,-0.0289427415101909,0.10852874845664,0.789869177542036
297,2,130976,-0.0495710126274972,0.10762326707301,0.645370989410907
298,2,132199,-0.0465776230384014,0.108126151883354,0.666897711067548
299,2,133355,-0.132785315783277,0.108656581638378,0.222498759885774
300,2,133435,-0.148079229151879,0.108836484741738,0.174518945845892
302,2,135183,-0.163365767322446,0.108835137154803,0.134239428201305
303,2,135402,-0.165733878574799,0.108808446955289,0.128611228592885
304,2,135898,-0.194986611525428,0.109252562018447,0.0751633393614228
305,2,135912,-0.191228916876818,0.109352788450039,0.0812062470464954
306,2,135925,-0.191418193130058,0.108852184391125,0.0795264241872842
307,2,136002,-0.182596512550542,0.108812981859468,0.0942172076469934
308,2,136173,-0.186995878013286,0.10956791901313,0.0887635284586692
310,2,138318,-0.13630197988422,0.112690331658765,0.227269920621571
311,2,138695,-0.142947397857994,0.110727075932331,0.197552427054955
312,2,138818,-0.134784289896693,0.110552111046614,0.223585233923322
313,2,139728,-0.113215480794881,0.1104217179871,0.305923336871077
314,2,140174,-0.117282728648326,0.110409691670432,0.288848236988883
315,2,140863,-0.100791799482531,0.11041103446917,0.361929771995702
316,2,141152,-0.0908053829038769,0.110747256826895,0.412807313917627
317,2,141292,-0.0994802037890514,0.109928178129558,0.366105720400889
318,2,141545,-0.13162073697251,0.11036962449374,0.233848643149798
322,2,146723,-0.117025871457656,0.110216397719533,0.289060187095485
323,2,147946,-0.136886677782159,0.111164990209708,0.218999384688644
326,2,151397,-0.0611268762974631,0.111634596789893,0.584338639779552
327,2,153035,0.0343216256569177,0.110451115531964,0.756181370077615
328,2,153228,0.042902460290565,0.111248855713992,0.6999925922315
329,2,153455,-0.0238867221958605,0.112104926487349,0.831391706713341
331,2,153815,0.0244522195036891,0.111674412346285,0.826807818306603
332,2,154160,-0.0258757493822723,0.110503228777585,0.814994315808656
333,2,154235,0.00292994679710756,0.111615246076438,0.979072435716164
335,2,159870,0.0398355028713133,0.108775640093636,0.714422444721938
336,2,161229,0.0359976034008125,0.11044960416329,0.74467890326753
339,2,162696,0.0593768012797156,0.10994549749973,0.589498473748297
340,2,163284,0.0767835864017732,0.108456408181178,0.479432772406641
341,2,164166,0.107326549918969,0.109392062216873,0.32720636317235
342,2,165270,0.132102319475807,0.108392100605356,0.223754865008924
343,2,165675,0.0946358756565051,0.110300050702528,0.391482476190388
346,2,168062,0.173598050205566,0.109032033032224,0.112240486230445
347,2,168518,0.124610914596605,0.10859395436054,0.251954598730434
348,2,168980,0.157458249049572,0.108421232477376,0.147311336700895
349,2,169651,0.180071426002666,0.108373325560339,0.0974839130329579
352,2,170725,0.177797508868557,0.108578361067932,0.102416264185849
353,2,171254,0.123755838991266,0.108967443134756,0.256846812188257
354,2,172242,0.0974370967715457,0.107751191496587,0.366464403254302
355,2,173254,0.0445307365435024,0.107023032555245,0.67760025781957
356,2,173340,0.0489300147184483,0.107004632064994,0.647758233058352
357,2,173385,0.0483817998056624,0.107103942042436,0.651742697500009
358,2,173973,0.00881749660360265,0.106849257831186,0.934277785917532
360,2,177341,0.0364132701503612,0.106468581960367,0.732547241296875
361,2,180314,0.0416900742826877,0.1064988354031,0.695693161618829
362,2,180339,0.0561711724904269,0.106749208781835,0.599081388349074
363,2,182758,0.0629424320947349,0.106355333560176,0.554354874471949
364,2,183619,0.0591009368524108,0.10678077980816,0.58028572505787
367,2,187176,0.0286810994606652,0.107397847268263,0.789582994587863
368,2,191066,0.0630683819264168,0.1081595499732,0.560194895452158
371,2,191599,-0.0324727940297863,0.106698258681535,0.761046450519512
373,2,191763,-0.028234627410717,0.107124353989661,0.79226606172861
374,2,191959,-0.0570293845837107,0.106830376051209,0.593794336116894
376,2,195759,-0.101096955989398,0.107656771510421,0.348338279399208
377,2,196912,-0.101310562155588,0.105910482942758,0.339440065645441
379,2,198110,-0.0938730948232229,0.106566111699483,0.378976344886404
381,2,198805,-0.0620323127205432,0.107091805178435,0.562793823990635
382,2,198891,-0.0512272122702816,0.106273143602235,0.630080897124598
383,2,199248,-0.050908424018502,0.106516440898978,0.632989030050319
384,2,201782,-0.0537215370549383,0.106381542982175,0.613881491667729
385,2,203285,-0.0838013226567162,0.105913498068965,0.429344468276865
386,2,203783,-0.066363421846766,0.105720120877602,0.530588355076673
387,2,204179,-0.048358283190056,0.106003823399608,0.648531184568841
388,2,205406,-0.0487936370696194,0.107093020547667,0.648943963015299
389,2,205834,-0.0289251120368834,0.106600312184215,0.786286829541438
391,2,207192,-0.00877813625377682,0.106510712449125,0.934363002664399
392,2,207561,-0.0204765392477785,0.106035342522239,0.846983480040654
393,2,208682,0.00596088063580219,0.105862076634801,0.955128311870208
394,2,210102,0.0291455644477387,0.106124612555866,0.78375710303084
396,2,214801,0.0146108688023718,0.106128049497966,0.890578083507591
397,2,215016,0.0120445720203081,0.106068405481742,0.909655307296651
398,2,218876,0.0319227234743287,0.107153476723281,0.765942622493827
399,2,227511,0.0199511259374279,0.107920234359984,0.853437805866334
400,2,230378,0.0356816510765198,0.106548458373643,0.73790953444384
401,2,231943,0.0206600911302292,0.106865253310361,0.846812955361479
402,2,232156,0.016309181546617,0.106823575979317,0.87874260202018
403,2,232789,0.0249550122165701,0.10644054186419,0.814771372175328
404,2,238524,-0.0316803696239273,0.106585295200066,0.766465589652558
405,2,241518,-0.0438082109742516,0.107498773105549,0.683871010780187
406,2,250396,-0.16252953723298,0.106440121115708,0.12766707352045
407,2,250466,-0.137917387380505,0.106500675427588,0.196169758181344
408,2,252305,-0.135622787681934,0.106792636546046,0.204933996051099
409,2,254571,-0.194841784107277,0.108043127782095,0.0721826060131122
410,2,254742,-0.185047358579019,0.107993478768023,0.0874976202841356
411,2,254908,-0.181281971181329,0.108843180191962,0.0966935095728094
413,2,255862,-0.136771072491927,0.108367556516742,0.207744773039629
414,2,255975,-0.14097046789121,0.107959242247544,0.192479435489961
415,2,258311,-0.305163120231948,0.105186071238381,0.00395081242709498
416,2,259284,-0.255760356858386,0.105919898280077,0.0162578320591689
417,2,266330,-0.255756818480169,0.106382860107912,0.016726302947215
418,2,267100,-0.191054822997763,0.106759229372483,0.074377586221333
419,2,268086,-0.17372856290616,0.106850898194361,0.104863925337438
420,2,274614,-0.115798484501765,0.106420306744433,0.277282745609925
421,2,274729,-0.122771909601199,0.106982305098296,0.251914681943972
422,2,275746,-0.115421446293913,0.106958617553107,0.281269931109477
423,2,277029,-0.114754386520911,0.106461977414017,0.281818512746583
424,2,277741,-0.122267295429374,0.106480225696833,0.251637566661323
425,2,278218,-0.13586908660525,0.106240384666748,0.201778136161081
426,2,278379,-0.0969012742296661,0.108999530709646,0.37460507181903
427,2,279910,-0.127255687554563,0.106233129207893,0.231763219651938
429,2,283431,-0.0908299445225419,0.107899629569014,0.400469645155967
430,2,283573,-0.112423247814298,0.106544362183281,0.292065650056716
431,2,286762,-0.0928257188192961,0.106871268284142,0.385669729842832
432,2,287187,-0.0764482960452713,0.106408453142138,0.472960080665064
433,2,288379,-0.144624205738786,0.105398525678333,0.170883276857295
434,2,294941,-0.060785208631994,0.105692954010681,0.565582425270525
439,2,297610,-0.0527442007376686,0.106240587941186,0.619878914341394
441,2,299680,0.0338802855550384,0.105935031957062,0.749292960940172
442,2,299708,0.0405208316733253,0.106151948359723,0.70289517665821
443,2,299759,0.031790501088048,0.105800602525379,0.763991276383743
444,2,300111,0.0210453594257485,0.106547566434576,0.843533700916375
446,2,301710,0.0244005813208512,0.105834539973254,0.817794829579443
447,2,303446,0.0549860075452301,0.106468969049208,0.605862813731879
448,2,303854,0.0262597980071959,0.106520440813776,0.805420264946982
449,2,304472,0.0387272814422438,0.105609297607829,0.714060025987063
450,2,304691,0.04078034532632,0.107318754678643,0.704179342414876
451,2,308097,-0.0260996888800211,0.106200185410321,0.806011349692738
453,2,309402,-0.0831616270352566,0.105470244905525,0.430942698433102
454,2,310030,-0.0471190535776748,0.106126532765069,0.657322300150512
455,2,310113,-0.0631291069187008,0.105806708514504,0.551126463169873
456,2,310972,0.0127171922724816,0.106018637076838,0.904589077545148
457,2,312659,-0.0872344511488644,0.105507386724552,0.408903883159394
460,2,318265,-0.067510158696969,0.106921600209643,0.528188505773096
461,2,318379,-0.0562112533300105,0.107257204734513,0.600552460142016
462,2,321266,-0.0770854047771839,0.106501725433574,0.469671038524234
463,2,322957,-0.0274822847078904,0.105619282713167,0.794860133921366
464,2,325221,0.0809475861396127,0.106121848611923,0.446104237154128
465,2,332691,-0.0507439855475109,0.107257096172307,0.636429902689412
466,2,333006,0.00892861753452791,0.10707933022192,0.933594107770526
468,2,335046,-0.0141110429531793,0.106004713174853,0.894176601047812
469,2,335049,-0.0272358041022881,0.106448302883433,0.798208395855715
470,2,335995,-0.0120452005549558,0.105854763326787,0.909469051792795
471,2,336060,0.00279978181416242,0.105714057474856,0.97888587824125
472,2,338292,-0.0199353246128951,0.10570218261856,0.850515504655511
473,2,339568,-0.0496861324671906,0.105833694352269,0.639020954631218
474,2,340466,-0.0786800043122838,0.106701202594816,0.46137731453444
478,2,348480,-0.0839139600509103,0.105614777339184,0.427421604326168
479,2,350086,-0.0791756333332823,0.105630135699098,0.454021776805079
480,2,351083,-0.0916859715067836,0.10696913043882,0.391957033879412
481,2,351335,-0.088786252680494,0.105771244624564,0.401803080344106
482,2,351417,-0.066606137183876,0.105800669570563,0.529400447175119
483,2,351450,-0.0813436018104733,0.10588871545266,0.44288257617771
484,2,352302,-0.0998016473794593,0.106682065262635,0.350167431155265
485,2,352469,-0.125929937047734,0.105521478980977,0.233511950430011
486,2,352562,-0.12958948273396,0.105941982195719,0.222065648983493
487,2,352944,-0.128818635417254,0.105637778007817,0.223492462142476
490,2,355266,-0.0763856755096897,0.105781946596462,0.470707977589121
491,2,358277,-0.0886114914601737,0.105771659788856,0.402731165933466
492,2,358926,-0.102204727110647,0.105892916184393,0.3351201225028
493,2,358948,-0.0899309756516748,0.105958082948933,0.396600573378866
494,2,359515,-0.0778115527025,0.105825848774628,0.462657653586723
495,2,363190,-0.0581232256865413,0.106898428283805,0.586974732206426
496,2,363588,-0.0662962375711805,0.10730709510972,0.537093787204473
497,2,363888,-0.0582437834414855,0.106398581953241,0.584442133227533
498,2,363954,-0.0597032709562216,0.105973165845216,0.573533138499682
499,2,364199,-0.078396691007668,0.10579450245136,0.459169102561545
501,2,365981,-0.064852708919105,0.107956256909128,0.548404434552655
502,2,366047,-0.0813547604757522,0.105977718262263,0.443202910568714
503,2,366936,-0.0951908523685183,0.107167050642828,0.375012532232152
504,2,369530,-0.0193785154994756,0.105885107875909,0.854891668584462
506,2,369931,-0.0520880431919904,0.106580497276916,0.625343272103652
507,2,371033,-0.067188077995726,0.106273353570213,0.527652766866524
508,2,372919,-0.00926752234449185,0.105873100624695,0.930296497205957
509,2,373518,0.00647946948616571,0.105813569793572,0.951206894669326
510,2,376157,0.0104540436155505,0.106046201289184,0.921527635998614
511,2,376172,0.0299759525646449,0.106802312248565,0.779129755180106
514,2,381433,-0.0554638765016229,0.10669624921218,0.603508111771082
515,2,381922,-0.0608828152772196,0.107517278274324,0.571576348054317
516,2,382146,-0.0247177828081471,0.105939697972272,0.815648661258508
517,2,384206,0.00508354000311109,0.106277326831353,0.961876562011592
518,2,384955,-0.0359031253625521,0.106023723735125,0.735087595760858
520,2,387301,-0.0277154515164123,0.106570515537014,0.794963879720622
521,2,388313,-0.0111410635178407,0.10594620697388,0.916310370948161
524,2,390138,-0.0187060352251388,0.106273007594473,0.860380194054179
525,2,391233,-0.00186814310585326,0.106868285964775,0.986062926036101
530,2,395606,-0.00501600689459186,0.106247763672935,0.962372180298116
531,2,395726,0.00624194097410108,0.106208750748044,0.953168163547865
532,2,395853,0.0129258937248142,0.106509515273528,0.903475700945079
533,2,396484,0.0114042701742215,0.106039206032838,0.914415603571055
534,2,396705,-0.000362251603539865,0.10598976082254,0.997274927604359
535,2,398759,0.0361523665007454,0.106838975826769,0.735276645427461
536,2,400386,0.0292759566417675,0.106248499595932,0.783060849604858
537,2,400847,0.0407687293415041,0.106139879816987,0.701132792581729
538,2,401130,0.0202552556286685,0.107129469824784,0.850144515379141
539,2,401143,0.0168797615181347,0.106918743769671,0.8746458265428
540,2,401979,0.0178482050374818,0.106852079321717,0.867436915675301
541,2,403598,0.0366439455780184,0.106272457146824,0.730441574167232
542,2,404844,0.0492706941499408,0.107445695624409,0.646829711980313
543,2,405100,0.0738640863680617,0.106421281986138,0.488093237430478
548,2,406181,0.0160866686987602,0.106559386255043,0.880090066973872
549,2,406688,0.0136530830976687,0.105945374283062,0.897534633197289
550,2,407621,0.00900299309314317,0.106815728108095,0.932877397658158
551,2,409016,0.0444677080067485,0.107860566864912,0.680391567678028
552,2,410647,0.0746657947673042,0.106239734686991,0.482640622826111
554,2,419803,-0.0925891558357993,0.106947025925872,0.387216471167197
555,2,419943,-0.0663982178729229,0.107634520253402,0.537707648634587
556,2,422349,-0.026894262329491,0.106361988988864,0.800526706196374
557,2,425467,0.078522742635072,0.105907331453676,0.458926467145673
560,2,429095,0.0267483212151314,0.106607896306723,0.802034503693646
561,2,431266,0.0218152702931839,0.106669161528133,0.838070204576726
562,2,431446,0.0339099027073827,0.107091123535919,0.751699916273058
563,2,432524,0.0247407954287927,0.106069732939173,0.815702255774278
564,2,434090,0.0185349753893756,0.107050775546318,0.862639121360521
565,2,441927,0.0960236058297638,0.105785978606767,0.364647631437449
566,2,446471,0.0155387758907155,0.107204513027409,0.884836887787978
567,2,449325,0.0303681092206787,0.106568467694022,0.775839319642562
569,2,450017,0.0701629771113578,0.105923954038143,0.508153477954066
570,2,451779,-0.000896866943107755,0.106385172936585,0.993278375577799
571,2,451784,0.00316389331724315,0.106768643292983,0.976376357714091
572,2,453525,-0.0482989741863071,0.106771274112298,0.65128805259456
573,2,453768,-0.0372269164813209,0.106924825691988,0.727927772894957
574,2,454027,-0.0445015081579354,0.106470932664355,0.676224198333895
575,2,455029,-0.0432671081233623,0.106528565984412,0.68487482675216
576,2,455247,-0.0244271470636576,0.106201312521628,0.818218811522282
579,2,455756,0.0718498159142629,0.114040806120829,0.529078619318363
580,2,457024,0.0181020598694555,0.106985381944404,0.865735265750934
581,2,457298,0.0119839939417176,0.107297027584291,0.911132770651384
582,2,460202,-0.0138755302584783,0.107539908916633,0.897409925821508
586,2,464424,-0.00238416757903592,0.106985333356306,0.982233209784289
587,2,465824,-0.0369879724421319,0.108019228813029,0.732238434881497
588,2,470145,-0.00597018782996062,0.106496801284983,0.955325896393482
589,2,470686,0.0168412785819811,0.106428919794595,0.874358417783345
