SNP,Chr,Pos,Effect,SE,HUG1_PGM2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
317,2,141292,-0.0896859025821766,0.0748262769257154,0.231492090142682
318,2,141545,-0.0954548688441679,0.0751721331100836,0.204986174510821
322,2,146723,-0.132177102075702,0.0748779675546356,0.0783890815666842
323,2,147946,-0.15605743396293,0.0754407788913675,0.0393105157193386
326,2,151397,-0.16848483492031,0.0755560918031717,0.0263804078494083
327,2,153035,-0.0965681972546906,0.075082398984956,0.199229163593805
328,2,153228,-0.0883238037011227,0.0756613718299353,0.243854295523426
329,2,153455,-0.0688744337057092,0.0762914207328952,0.36725782398579
331,2,153815,-0.101953350620493,0.0758926458847068,0.180008992023827
332,2,154160,-0.0775900008656671,0.075175832131113,0.302725492913629
333,2,154235,-0.0994001157168682,0.0758567292653965,0.190923848879935
335,2,159870,-0.0652599536345753,0.0740390086427262,0.378686704886281
336,2,161229,-0.0652174785704756,0.0751780232828419,0.386253483370759
339,2,162696,-0.0553579831127637,0.0748763494207314,0.46020080161799
340,2,163284,-0.0408074608214177,0.0739094093465628,0.581209987195635
341,2,164166,-0.0222280531746553,0.0746184828211384,0.765962844428893
342,2,165270,-0.0648609014792347,0.0739196963355027,0.380838579029791
343,2,165675,-0.0689531342290868,0.0751336418243964,0.359381702242401
346,2,168062,-0.0121474881815458,0.0745444765522247,0.870646130456586
347,2,168518,-0.0362949836983824,0.07409526140583,0.624549865645999
348,2,168980,-0.0527697320991205,0.0740319924310478,0.476442701943228
349,2,169651,-0.0234673538451615,0.0741099147247252,0.75169176776358
352,2,170725,-0.0724197286957882,0.0741522656898508,0.329418486090052
353,2,171254,-0.0579311704128602,0.0743085969420694,0.436147228846268
354,2,172242,-0.0251013614007197,0.0734812610756605,0.732853531059101
355,2,173254,0.028041814678111,0.0729149556116942,0.700778358829985
356,2,173340,0.0137013329213113,0.0729177569779549,0.851062078017891
357,2,173385,0.0302541072573331,0.0729707957147516,0.678682421090145
358,2,173973,0.0356995205220006,0.0727698627423652,0.624027550131933
360,2,177341,0.0460991454201266,0.0725051300070115,0.525315314955835
361,2,180314,-0.00473545107134399,0.0725705373445241,0.948009437404011
362,2,180339,-0.0171080850509806,0.0727486199550242,0.814215368492657
363,2,182758,-0.101510426035837,0.0722917856420557,0.161145498558142
364,2,183619,-0.0429203229378993,0.0727430082747745,0.555550185605435
367,2,187176,-0.0745131291797106,0.0730675437304112,0.308529193373738
368,2,191066,-0.0209697028734132,0.0737136652973265,0.776213112399737
371,2,191599,-0.0487769332030661,0.0726542582223304,0.50243231249646
373,2,191763,-0.0193363564098149,0.0729813043461179,0.791203045604789
374,2,191959,-0.0233304881799923,0.0727998817159613,0.748798462090039
376,2,195759,0.0169378716963375,0.0734301250916762,0.817707507899717
377,2,196912,-0.0346560409623395,0.0722243029430022,0.631639015059045
379,2,198110,-0.0696634343082191,0.0725861758781745,0.337845904121595
381,2,198805,-0.063893629805616,0.0729146093023623,0.381473623437923
382,2,198891,-0.0634763451013032,0.0723464507447658,0.380869386926376
383,2,199248,-0.0866645409403215,0.0724439956819563,0.23238353454154
384,2,201782,-0.0688674317239673,0.0724087778070729,0.342208251543253
385,2,203285,-0.00252249687507455,0.0722202818363342,0.97215704022606
386,2,203783,0.00928118692584662,0.0720632028037717,0.897595331259972
387,2,204179,0.00339594181081415,0.0722390467907421,0.962532015426887
388,2,205406,0.00814992349198845,0.0729801935548646,0.911146090037769
389,2,205834,-0.00745352085697681,0.072630851974687,0.918321279242152
391,2,207192,-0.0360681685027985,0.0725386199757531,0.61933845531498
392,2,207561,-0.0327811757704645,0.0722222045334243,0.650184544875553
393,2,208682,-0.0425216896860149,0.0720862241802365,0.555653428590679
394,2,210102,-0.0445156836148669,0.0722691738237614,0.538310919286139
396,2,214801,-0.0405042001659857,0.0722724153291069,0.575536301534056
397,2,215016,-0.0116663429441369,0.0722606381286988,0.871832845481644
398,2,218876,-0.0187756234539646,0.0730035576721115,0.797183657962905
399,2,227511,0.00942540606666897,0.0735254426164362,0.898069680700931
400,2,230378,-0.00226967456920424,0.0726004646632957,0.975077836503351
401,2,231943,-0.0185280561668306,0.0728020358994528,0.79925815229637
402,2,232156,-0.00210777848954546,0.0727787828555594,0.97691170900677
403,2,232789,-0.029543129253402,0.0725041109373841,0.683911037402158
404,2,238524,-0.0293127147788872,0.0726064570467044,0.686662718402377
405,2,241518,0.0132281234608224,0.0732503050764515,0.856794635337236
406,2,250396,-0.035056988411824,0.0727303876008573,0.63009546268288
407,2,250466,-0.0113916921905906,0.0727260976161902,0.875619463081655
408,2,252305,-0.00572416464362024,0.0729207670293505,0.937476068433788
409,2,254571,0.0310263986516872,0.0739271679108039,0.674968172926648
410,2,254742,0.0444402309153831,0.0738409632522326,0.547668914766393
411,2,254908,0.024811340252002,0.0744314508534023,0.739071901171696
413,2,255862,0.0426592202651634,0.0739598886899236,0.564449897963666
414,2,255975,0.0741193142805343,0.073621967513809,0.314741919288127
415,2,258311,0.0314881422980707,0.0724907970570774,0.664282015436229
416,2,259284,0.051171036943773,0.0727033222727459,0.482000445923973
417,2,266330,0.0504311642803115,0.0730178261401892,0.490227329557442
418,2,267100,0.0414580167947312,0.0730284908496425,0.570601962824452
419,2,268086,0.039561031505923,0.0730367997359638,0.588395225541019
420,2,274614,0.0271905129545469,0.0726087962789964,0.708272387018143
421,2,274729,0.0267083649119673,0.0730065982452436,0.71470737428273
422,2,275746,0.0296927559074451,0.072971448909045,0.684321269343635
423,2,277029,0.0089075229455261,0.072647833897003,0.902483835054857
424,2,277741,0.0206579878444235,0.0726695846907656,0.776367991056186
425,2,278218,0.0337973991517396,0.0725243283523331,0.641492435059374
426,2,278379,0.0407864841530038,0.0743102756385142,0.583443476788214
427,2,279910,0.010405390391548,0.0725190450414716,0.885989080965374
429,2,283431,0.0209078509489943,0.0735748884125239,0.776445938777357
430,2,283573,0.0139337664713775,0.0726968441615332,0.84811131492006
431,2,286762,0.03210827758418,0.0728666820872616,0.659740351912803
432,2,287187,0.0533200160238915,0.0724911041880014,0.46249987292317
433,2,288379,0.0813854619373099,0.0718664292042896,0.258212031076272
434,2,294941,0.0775756052683084,0.0719215045802071,0.281495918064675
439,2,297610,0.151948254819545,0.0719514668908696,0.0354044282586776
441,2,299680,0.102183376079839,0.0719763915009348,0.156583619995677
442,2,299708,0.110007365609883,0.072096464956524,0.127946205118982
443,2,299759,0.108437291206751,0.0718573449451796,0.132177079347172
444,2,300111,0.0954222703505613,0.0724145552064553,0.188451188876455
446,2,301710,0.0995211914084207,0.0719132691364016,0.167261670691046
447,2,303446,0.0766831237598427,0.0724474033039757,0.290566730035724
448,2,303854,0.101065407504856,0.0723765742823336,0.163476649482366
449,2,304472,0.058453859986942,0.0718956245550041,0.416744401792492
450,2,304691,0.0268039441620762,0.0731148555781495,0.714136657429376
451,2,308097,0.0541896342372161,0.0723004480284562,0.454051349669188
453,2,309402,0.0434704342636826,0.071880493418962,0.545727124966609
454,2,310030,0.0884242193122816,0.0721684764335074,0.221299008850373
455,2,310113,0.0625904195597345,0.0720430539126924,0.385551275304623
456,2,310972,0.0672581154145964,0.0721407881048162,0.351809711597945
457,2,312659,0.122669791314575,0.0716524912782729,0.0877730686834038
460,2,318265,0.106681827196521,0.0726628552332626,0.142947022109517
461,2,318379,0.145996844062762,0.0726861242442067,0.0453414820619051
462,2,321266,0.127699279709599,0.0722922131241216,0.0781876105637768
463,2,322957,0.146799918094611,0.0715374834047385,0.0409000093581274
464,2,325221,0.0757901672918378,0.0722454230453534,0.294865759046097
465,2,332691,0.133087099726928,0.0727509416742858,0.068190229908399
466,2,333006,0.148766722695358,0.0725204437780761,0.0409678464180371
468,2,335046,0.111166686587902,0.0719776253015696,0.123372501480259
469,2,335049,0.0940128526699242,0.0723547094979428,0.194677670707496
470,2,335995,0.0833404730202833,0.0719812140455703,0.247724898586075
471,2,336060,0.0735787549934353,0.0719140957485667,0.306938572202601
472,2,338292,0.0687186544585309,0.0719231764642638,0.340006439970747
473,2,339568,0.0174036328516184,0.0721186402302467,0.809447624424696
474,2,340466,0.0168498429776078,0.0727435326167883,0.816956856678161
478,2,348480,-0.0310900805731635,0.0719982347883471,0.666137859973001
479,2,350086,-0.0463360702739342,0.0719784103971849,0.520155857512969
480,2,351083,-0.0451413923130838,0.0729118487671659,0.536234774174986
481,2,351335,-0.0774744479865774,0.0720134579968831,0.282736730532147
482,2,351417,-0.0815003791732896,0.0719894629438494,0.258354362842221
483,2,351450,-0.0929575084488986,0.0720301198425837,0.197709040350755
484,2,352302,-0.0608296766661472,0.0726980392499722,0.403302344237492
485,2,352469,-0.0422082844322115,0.0719992149294506,0.558093897392453
486,2,352562,-0.031557804178123,0.07230915405363,0.662792385123783
487,2,352944,-0.0284817138431088,0.072104101704005,0.69307538619101
490,2,355266,-0.0669928361766983,0.0720318369032279,0.3529834530784
491,2,358277,-0.0351893730687974,0.0721071000528652,0.625841932606961
492,2,358926,-0.0255591465645495,0.0722247467620093,0.723637461827548
493,2,358948,-0.032241122887153,0.0722400649180965,0.655650384123599
494,2,359515,-0.0307654302274097,0.0721333427958521,0.669997874648918
495,2,363190,-0.0141960031886861,0.0728540336807038,0.845618234591527
496,2,363588,0.0113658425993823,0.0731428895330526,0.876600863011502
497,2,363888,-0.00244365981023797,0.0725175714769444,0.973137429750728
498,2,363954,0.00468616636380254,0.0722291214307536,0.948306920852191
499,2,364199,-0.0054978401928301,0.0721308267009014,0.939286935353781
501,2,365981,-0.0402214770676421,0.0735545749048151,0.584844489623014
502,2,366047,-0.0110219608733825,0.0722580622769976,0.878851291287661
503,2,366936,-0.0305551704915531,0.0730739200411662,0.67609859592457
504,2,369530,0.0176825166457645,0.0721343925705296,0.806495931213713
506,2,369931,-0.0104006463986709,0.0726333140059781,0.886218761841016
507,2,371033,0.0234103937170089,0.0724318746632235,0.746730849742006
508,2,372919,0.0255594969335324,0.0721168822652078,0.723237521657036
509,2,373518,0.0558549197069408,0.0720274305625325,0.438582742824218
510,2,376157,-0.00790239804829176,0.072246629072347,0.912962570686107
511,2,376172,3.86204734101891e-05,0.0727700982543329,0.999576847316662
514,2,381433,0.0214419950171821,0.0727085825726936,0.768241174352109
515,2,381922,0.0492800306903993,0.073235376365086,0.501451642140509
516,2,382146,0.0133915835282181,0.0721763463263808,0.852912244132159
517,2,384206,0.0210934267018942,0.0723958495039841,0.770945316874
518,2,384955,0.0325792398079399,0.0722224633844523,0.652197583729922
520,2,387301,0.0403129169458936,0.0725793088603355,0.578950593538138
521,2,388313,0.0440132672074031,0.0721418413379463,0.542192425620129
524,2,390138,0.0490848575447426,0.0723574058344614,0.497983640071539
525,2,391233,0.0661257192746503,0.0727218408065519,0.363814017497007
530,2,395606,-0.00470854447200886,0.0723839734526631,0.948171375486211
531,2,395726,-0.00252340253967942,0.0723578295053804,0.972199972870771
532,2,395853,0.00594580996502481,0.0725633278204907,0.934741185067674
533,2,396484,0.00712628313678099,0.0722422810569526,0.921476752829476
534,2,396705,0.00480895538567011,0.0722079548684297,0.946938889565533
535,2,398759,-0.00566260699422666,0.0727981382058752,0.938043107840039
536,2,400386,-0.0114010226659911,0.0723899207056641,0.874945098732955
537,2,400847,-0.0268629107406942,0.0723116559122911,0.71049698091042
538,2,401130,-0.0193618545029551,0.0729812851969727,0.790934071845009
539,2,401143,0.000180238449272396,0.0728438731043938,0.998027184567694
540,2,401979,0.020822886134024,0.0727903252819919,0.774994859675457
541,2,403598,0.00339841263864876,0.0724129677253507,0.962594763925009
542,2,404844,-0.0143430243730411,0.0732181221482597,0.844805492055511
543,2,405100,0.000843349679270466,0.0725518338469661,0.990732086541576
548,2,406181,0.0137058139854371,0.0725951584621007,0.850359708496162
549,2,406688,-0.0189437402708377,0.0721728230238412,0.793106462049075
550,2,407621,0.00825263628979667,0.0727705266094769,0.909772911936884
551,2,409016,0.0567279041507339,0.0734385921040831,0.440362688209174
552,2,410647,0.0652714083244137,0.072345965326488,0.367559374006608
554,2,419803,0.00668959118150947,0.0729370119848931,0.92697461851659
555,2,419943,-0.0233427154573617,0.0733579394438385,0.750519133870385
556,2,422349,-0.00198239617078089,0.072468483005711,0.978191818523156
557,2,425467,-0.0210986117989177,0.0721996759496826,0.770285620827994
560,2,429095,-0.0284399975410089,0.0726202305940509,0.695570600315081
561,2,431266,-0.0820832731804473,0.0725441382722535,0.25861521855158
562,2,431446,-0.0834146532524118,0.0728339116257944,0.252872288115817
563,2,432524,-0.0730092559221856,0.072163910782924,0.312367662767547
564,2,434090,-0.127907947587699,0.0726159240618135,0.079031126157484
565,2,441927,-0.12919985361447,0.0718252000602345,0.0729028971074256
566,2,446471,-0.11172629009277,0.0727956826578677,0.125730493709936
567,2,449325,-0.0384318016687372,0.072582199612902,0.59679599459151
569,2,450017,-0.0442577423127296,0.0721699757442217,0.540110499930121
570,2,451779,-0.106005547293297,0.0722578584922432,0.143254079896748
