SNP,Chr,Pos,Effect,SE,RET2_SNA3_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
234,2,60478,-0.0174517637541032,0.0998883710074277,0.861405575411869
235,2,60786,0.00193246934184832,0.0997283861138798,0.984551046888049
236,2,61035,0.00504893103883153,0.0997208846286867,0.959648492756257
237,2,61071,0.0104554280057955,0.0992673116466877,0.916176962526503
238,2,61675,-0.0102390828237655,0.0995531669765452,0.918140107815316
240,2,62939,-0.00888394086296329,0.099381449438156,0.92882080233124
241,2,63527,-0.00398478860861518,0.0997553992005796,0.968159084041018
242,2,63857,-0.00947990590602221,0.0997775541251044,0.924360471006013
243,2,65527,-0.0583784737688376,0.0994013227298219,0.557377175340341
247,2,67976,-0.0649932965824698,0.100822965077553,0.519587029106265
250,2,72389,0.13749143702276,0.0999927422662909,0.169999125101392
251,2,72392,0.0128526155553765,0.100939592298858,0.89875189611278
252,2,73646,0.0509076620746046,0.098835271844432,0.606822394607997
253,2,74564,0.0360683902632336,0.0986595930376042,0.714894319573261
254,2,74739,0.0570458642431943,0.0989561601417841,0.56466079013912
257,2,80873,0.10105708791811,0.0990930615209588,0.308512242673429
258,2,81501,0.0924742711690185,0.099100247059155,0.351386196557691
259,2,83526,0.0952685404393629,0.098938626034717,0.336254122217537
260,2,83845,0.0877918378778822,0.0990524755684878,0.376050429986516
263,2,84447,0.125039918061846,0.100207937240476,0.21292974156166
264,2,87391,0.163028395566552,0.0983426922863273,0.0982546560351908
265,2,87562,0.164086761862284,0.0985885215858125,0.0969279143355466
266,2,87849,0.170665100855044,0.0985474650587224,0.0841816917124446
267,2,87878,0.171629094518465,0.0989698043424512,0.0837633927241479
269,2,89785,0.155574888766059,0.0990560719878403,0.117177521180611
272,2,93721,0.175373886837571,0.0986608324318429,0.076339797945766
273,2,93952,0.162067044105793,0.098440725611751,0.100583446735507
274,2,95085,0.202914733064797,0.0983647210569718,0.0398548885883344
276,2,107124,0.20945198993955,0.0983754385327666,0.0339369974751159
277,2,111645,0.238519842223883,0.0982517007802387,0.015696815147749
278,2,111916,0.22343710922534,0.0985873112543624,0.0240323874503328
279,2,111931,0.232083736435919,0.0986837359729674,0.0192320646305853
280,2,111999,0.234004084246759,0.0983109007191491,0.0178313879703187
281,2,114528,0.197446105158384,0.0991113653188475,0.0471229539333408
282,2,116024,0.220502233066274,0.0992121933014998,0.0268805097208231
286,2,120090,0.115246542486305,0.0993201357007598,0.246688753507998
287,2,120291,0.128802133972537,0.10041358513375,0.200433123290173
288,2,120726,0.107804012690143,0.0999011867606963,0.281277066783165
289,2,121716,0.164645935488457,0.0995672849470596,0.0990947643157
290,2,123100,0.0939555818349209,0.099965054579629,0.347919616592574
291,2,124677,0.0270401870829895,0.0999418177222392,0.786888132802849
293,2,127887,0.0654739745597717,0.100577120213443,0.515481114237329
294,2,128935,0.0766830550881141,0.1004594626919,0.445780405356745
295,2,129053,0.103440002857712,0.1006979955496,0.305015534864216
296,2,130040,0.0954887000019771,0.101336550387442,0.346687184368718
297,2,130976,0.0287184043626758,0.100625865183095,0.775506747038132
298,2,132199,0.085592855327447,0.101001222487106,0.397322022580952
299,2,133355,0.101344665762043,0.101644811959462,0.319424603872454
300,2,133435,0.0883272963247363,0.101899403502812,0.386635602988722
302,2,135183,0.0658289139989445,0.102004132729683,0.51911615816291
303,2,135402,0.0902831470018031,0.101935672883805,0.376388899532202
304,2,135898,0.128806686764189,0.102360749139737,0.209093186510675
305,2,135912,0.122639448886641,0.102458136527463,0.232120967767892
306,2,135925,0.124509367050913,0.101985701951669,0.222957191834931
307,2,136002,0.102592379627739,0.101978227981398,0.315093899089401
308,2,136173,0.105854063996185,0.102692392577608,0.303346072390657
310,2,138318,0.162102214658315,0.105208874473667,0.124269759341263
311,2,138695,0.142097323071873,0.103476757944995,0.170552647972331
312,2,138818,0.133979212295928,0.103316713424952,0.195553348686565
313,2,139728,0.0954928830594901,0.103251831768056,0.355673585060536
314,2,140174,0.0919286283715288,0.103260995373521,0.373935250814248
315,2,140863,0.10208788799369,0.10319208223329,0.323194187746739
316,2,141152,0.0949839389862701,0.103502727568409,0.359405118262129
317,2,141292,0.113964459725653,0.102702063058445,0.267900553482549
318,2,141545,0.139904070434369,0.103113673892202,0.175713499907574
322,2,146723,0.18130410715465,0.102743555059411,0.078491122657575
323,2,147946,0.142610439716425,0.103864048778978,0.170608627647578
326,2,151397,0.129126822993761,0.104174923268835,0.215976682389431
327,2,153035,0.191947357351467,0.102758256557971,0.0625972846304512
328,2,153228,0.164858281529209,0.103647635507574,0.112602677523925
329,2,153455,0.142925679858612,0.104527034906912,0.172383709615318
331,2,153815,0.166371022978741,0.104025176543939,0.110640976077372
332,2,154160,0.170716548879018,0.102907118302572,0.0980164274146278
333,2,154235,0.166651579915097,0.103961381776471,0.109825863992367
335,2,159870,0.128688702594508,0.101472905698727,0.205559616935359
336,2,161229,0.130279616843306,0.103031796557889,0.206899073316178
339,2,162696,0.159496365780369,0.102469497991429,0.120479293231255
340,2,163284,0.133895406561678,0.101207429363888,0.186698367223135
341,2,164166,0.129641330656328,0.102167322203871,0.205308544920493
342,2,165270,0.109821956660227,0.101370528779314,0.279382921091303
343,2,165675,0.0698097117658265,0.103150085732461,0.498990030863011
346,2,168062,0.0534870253338249,0.10224987364873,0.601232060642805
347,2,168518,0.0397347834696937,0.101681819006722,0.696198773254003
348,2,168980,0.0527980223521072,0.101616677085303,0.603681776532345
349,2,169651,0.090150826962637,0.101590559793294,0.375471153216201
352,2,170725,0.0923106922958445,0.10176631585441,0.364980663556549
353,2,171254,0.145902421791122,0.101753832315793,0.15249271276543
354,2,172242,0.0147013437194186,0.100840394186602,0.884171771546238
355,2,173254,-0.00586462974962076,0.100070185149978,0.953299757550599
356,2,173340,-0.0184778935788508,0.100053728179497,0.853586314546287
357,2,173385,-0.018443869614357,0.100145899512609,0.853985850552073
358,2,173973,0.0232409105147995,0.0998769987795859,0.816132858766518
360,2,177341,0.0720483137192907,0.0994704338808471,0.469349761844116
361,2,180314,0.00958833807209758,0.0995764160775736,0.923343898962249
362,2,180339,-0.00602968026162487,0.099828781215606,0.951871064634924
363,2,182758,0.0216503910094354,0.0994646055871621,0.827812550349829
364,2,183619,-0.0352028918231794,0.0998454057766757,0.724618264840046
367,2,187176,-0.0755980312086821,0.100326008583509,0.451637523225429
368,2,191066,-0.054225061738669,0.101116071016838,0.592112826678201
371,2,191599,-0.0560351151308843,0.0997110307578218,0.574489638903697
373,2,191763,-0.0715786604395791,0.100078222824091,0.474941478531734
374,2,191959,-0.0670011385697604,0.0998426812921639,0.502616642531011
376,2,195759,0.0366475467644751,0.100745312572806,0.716251799705942
377,2,196912,0.0465816132770798,0.099103347263552,0.638623344631296
379,2,198110,0.0241286042776669,0.0997201700441744,0.808949238361622
381,2,198805,0.0156727958355812,0.100154522671819,0.875739290910133
382,2,198891,0.0114346520089028,0.0993759652636091,0.908459370680255
383,2,199248,0.0167195180160427,0.0996008109164267,0.866785394901629
384,2,201782,-0.00793245823388944,0.0994814895388321,0.936490794601569
385,2,203285,0.0744221768192957,0.0990174959588967,0.45278864161182
386,2,203783,0.0697925004165587,0.098813513097597,0.480464251801578
387,2,204179,0.0468478679481846,0.0990912143676632,0.636665752604986
388,2,205406,0.0322942518092199,0.10012624633003,0.747238121888735
389,2,205834,0.0269511687886588,0.0996510461687628,0.786967940872833
391,2,207192,0.02885949220932,0.0995563287480563,0.772077444636365
392,2,207561,0.0333572869050861,0.0991121744165545,0.736647891495987
393,2,208682,-0.0190036119727424,0.0989561441871024,0.847820710138849
394,2,210102,-0.0512127298400545,0.0991794382775087,0.605923244823762
396,2,214801,-0.0514708751957171,0.0991743361840213,0.604090209517397
397,2,215016,-0.0317830518533319,0.0991411268186942,0.748715411085928
398,2,218876,-0.0715096963290947,0.10010834695623,0.475499540256899
399,2,227511,-0.0904109936604762,0.100774912309758,0.370246196355553
400,2,230378,-0.0781969603450517,0.0995313445021038,0.432598638829562
401,2,231943,-0.0875304769134497,0.0997952519093632,0.381028511430337
402,2,232156,-0.0998399586847593,0.0997215004403932,0.317421776354704
403,2,232789,-0.0968075437948712,0.0993758825264254,0.330646497794157
404,2,238524,-0.0620300424433597,0.09959470061202,0.533801851748342
405,2,241518,-0.0844837671903272,0.100413873493483,0.400718377939047
406,2,250396,-0.130831950263065,0.0995861359330164,0.189781265528635
407,2,250466,-0.111120732953272,0.099618628691235,0.265411545409129
408,2,252305,-0.100426704009337,0.0999156887957654,0.315530212471222
409,2,254571,-0.0626406650973841,0.101409126818617,0.537169780111908
410,2,254742,-0.0701720703472639,0.101303471091296,0.488958508942239
411,2,254908,-0.0717984906488516,0.10207512728616,0.482277211556859
413,2,255862,-0.0837376488964094,0.101433452490858,0.409621095210135
414,2,255975,-0.0767096317904867,0.10108233680626,0.448429170997629
415,2,258311,-0.181149823843016,0.0990260179283018,0.0681957558569294
416,2,259284,-0.131461782973925,0.0995837862208956,0.187652887264207
417,2,266330,-0.0853954266289039,0.100155462383859,0.394443334287815
418,2,267100,-0.102468379197208,0.100102773593905,0.306710200366597
419,2,268086,-0.0631738063801337,0.100202141654138,0.528799215705777
420,2,274614,-0.0924649397656836,0.0995278059977729,0.353505137265166
421,2,274729,-0.0986823313895402,0.100056687379623,0.324678985533271
422,2,275746,-0.0649228205209189,0.100091080665043,0.51699449412775
423,2,277029,-0.0735613729240047,0.0996083892114587,0.460697854616332
424,2,277741,-0.0904459956399839,0.0996081844273703,0.364488332019492
425,2,278218,-0.0827042067253745,0.0994469494461343,0.406173553633678
426,2,278379,-0.0619456577679818,0.101954495542594,0.543855774544269
427,2,279910,-0.0888257625063854,0.0993969991199827,0.37212000236379
429,2,283431,-0.0762381285697002,0.100885211665994,0.450337948330512
430,2,283573,-0.0866521567624055,0.09964895303685,0.385124034472698
431,2,286762,-0.0904515835492956,0.0998950305856145,0.365835995018204
432,2,287187,-0.107569006933099,0.0993795410979559,0.279811012101296
433,2,288379,-0.0946633137958934,0.0986613848213822,0.337975288688473
434,2,294941,-0.034911400019256,0.0988315824650561,0.724118375017659
439,2,297610,-0.0751486379815363,0.0992688237789287,0.449541936507131
441,2,299680,0.0290797756234943,0.0990313202883489,0.769203885047497
442,2,299708,0.038730072073602,0.0992309132849978,0.696548299516644
443,2,299759,0.0216914478387641,0.0989093117143409,0.826538106769996
444,2,300111,0.0024593478288874,0.0996070891370525,0.980315791969843
446,2,301710,0.0524523922559374,0.0989031820049953,0.596209113246852
447,2,303446,0.0413519458870436,0.0995414622057917,0.678083692385223
448,2,303854,0.0678091571432253,0.0995194636405745,0.496086816400245
449,2,304472,0.0385963454011858,0.0987219997424787,0.696062714590247
450,2,304691,0.0206959834281535,0.10033705524569,0.83670313475686
451,2,308097,0.109624024371843,0.0991138369352027,0.269461728791304
453,2,309402,0.0303977227825166,0.0986681016648003,0.758202750318768
454,2,310030,0.0266689869436876,0.0992256293121998,0.788262803164814
455,2,310113,0.00840896925064535,0.098957958408137,0.93232930395104
456,2,310972,0.0293139953810314,0.0990969611614194,0.767548169531151
457,2,312659,-0.013707658574403,0.0987220610941802,0.889647056801762
460,2,318265,-0.12580293316893,0.0997833420422563,0.208227678118171
461,2,318379,-0.139852323203961,0.100027470244874,0.162949106707506
462,2,321266,-0.11203452311122,0.0994540654890961,0.260721201888807
463,2,322957,-0.165521792195299,0.0983495809442186,0.093260343640384
464,2,325221,-0.107701129210457,0.0991198088531775,0.277965977940335
465,2,332691,-0.105577470686585,0.100139188607791,0.292463362994377
466,2,333006,-0.117404203035149,0.0999045217361305,0.240721135723407
468,2,335046,-0.0448945522599,0.0990678811290688,0.65070504361644
469,2,335049,-0.0595575616191545,0.0994676068861846,0.549714707658417
470,2,335995,-0.0655481581064784,0.0988943280271161,0.507884736526026
471,2,336060,-0.0819071719759315,0.0987263930502107,0.407304137248857
472,2,338292,-0.0718414558459174,0.0987423684789175,0.467362409171236
473,2,339568,-0.0960154192257538,0.0988331846194566,0.331969684283749
474,2,340466,-0.0768500014865422,0.0997382451778709,0.441508719400249
478,2,348480,-0.0622700569857599,0.0987623360789581,0.528772784573229
479,2,350086,-0.108783960079165,0.0986528347451893,0.270910960484775
480,2,351083,-0.0795254004056678,0.100010224833275,0.427047376826949
481,2,351335,-0.0881201546799974,0.0988634019080016,0.373357994171247
482,2,351417,-0.0839888706583085,0.0988579509880462,0.396128086571594
483,2,351450,-0.11801685196889,0.0988691408456271,0.23340973803046
484,2,352302,-0.0847213558747122,0.099749078333497,0.396265124514479
485,2,352469,-0.0971386330210282,0.0987059539412577,0.325729896461973
486,2,352562,-0.0906835502612233,0.0991277968585664,0.360913458292621
487,2,352944,-0.0861419854280222,0.0988527023636981,0.384118440044981
490,2,355266,-0.114892213673951,0.0987698509297304,0.245521245812921
491,2,358277,-0.0995234415785968,0.0988327405844473,0.314630011534747
492,2,358926,-0.0911704552581947,0.0990013763159229,0.357731088230252
493,2,358948,-0.106104609363903,0.0989906709492337,0.284513043197476
494,2,359515,-0.0512420745500509,0.0989651556246228,0.604936838693074
495,2,363190,-0.106961774562486,0.0998092675504387,0.284604110133365
496,2,363588,-0.10896803536481,0.100198190220277,0.277546848146865
497,2,363888,-0.118995650764579,0.0993028373967776,0.231599984842751
498,2,363954,-0.0925596352422254,0.098986726820764,0.350390830677738
499,2,364199,-0.100113544647394,0.0988310522166942,0.311765141055003
501,2,365981,-0.143785393726717,0.100679660097456,0.154133569710867
502,2,366047,-0.120730911951057,0.0989431865635641,0.223201922006362
503,2,366936,-0.0781701128685576,0.100206327898168,0.435859711484016
504,2,369530,-0.124850207934583,0.0987637962324715,0.207017699461995
506,2,369931,-0.115163527979679,0.099477492406511,0.247775608864401
507,2,371033,-0.142595924165063,0.0991113940220022,0.151109106787771
508,2,372919,-0.151342629156648,0.0986439070971424,0.125868358485404
509,2,373518,-0.128733737222293,0.0986784557065434,0.192886481603154
510,2,376157,-0.158951343503762,0.0987727015682137,0.108452542655031
511,2,376172,-0.163433246193354,0.0994713282817603,0.101269470452287
514,2,381433,-0.11749781853364,0.0995826548862296,0.238833538537709
515,2,381922,-0.0734262997094671,0.100477831574966,0.465403701016728
516,2,382146,-0.0763011431381924,0.0989577698214004,0.44119454659897
517,2,384206,-0.054882359124561,0.0993064180009103,0.58084827205072
518,2,384955,-0.0704842724571537,0.0990570619387842,0.477212046286005
520,2,387301,-0.0512536525396679,0.099595314726989,0.607141256337596
521,2,388313,-0.0757792247452815,0.0989589059269031,0.444328109298051
524,2,390138,-0.086620958323506,0.0992423394756194,0.383353088924077
525,2,391233,-0.0556382744780632,0.0998576259292722,0.57776027691854
530,2,395606,-0.119438958271736,0.0991180743590968,0.229003975316661
531,2,395726,-0.120940528332828,0.0990765422013269,0.223022811565652
532,2,395853,-0.116698248419454,0.0993742558875876,0.241054165772542
533,2,396484,-0.102526063250367,0.0989777620554054,0.300981437851036
534,2,396705,-0.12983525824097,0.0988389501046059,0.189832548855612
535,2,398759,-0.09472780321434,0.099762958028434,0.343001339276125
536,2,400386,-0.081691273994517,0.099237575709811,0.410956326187077
537,2,400847,-0.0889255987704768,0.0991283657260078,0.370290178873284
538,2,401130,-0.0992333913418693,0.10001134397675,0.321769194482925
539,2,401143,-0.069932184024904,0.0998828518872661,0.484299767099297
540,2,401979,-0.0503791954934972,0.0998542842716162,0.614205785055553
541,2,403598,-0.0413339537823552,0.0993368670386671,0.677590546745061
542,2,404844,-0.0335992377871216,0.100455246115636,0.738223773191136
543,2,405100,-0.0583496635961481,0.0995030244070324,0.557974173809235
548,2,406181,-0.0493420699610876,0.099581312032542,0.620558866276454
549,2,406688,-0.0145490786680994,0.0990380386216138,0.883291699999098
550,2,407621,-0.064363065793454,0.0997945754032617,0.519374918463569
551,2,409016,-0.0850564536046096,0.10075169040358,0.399119003690789
552,2,410647,-0.0991695261684371,0.0992431017746515,0.318353895310887
554,2,419803,-0.0644281072861103,0.100022405841157,0.51990506984752
555,2,419943,-0.041180716657121,0.100648123222469,0.68267380389469
556,2,422349,-0.0841849454419171,0.0993361921696483,0.397304604408448
557,2,425467,-0.0425124395100636,0.0990543906055394,0.668052022707242
560,2,429095,-0.0314350219830763,0.0996529096761233,0.752610131940117
561,2,431266,0.0358255951673645,0.0997030147148788,0.719568246652071
562,2,431446,0.0545555791515764,0.100081895790696,0.586022533082016
563,2,432524,0.0356394038642137,0.0991444840777529,0.71945893685579
564,2,434090,0.0174557948278075,0.100072012242513,0.86162570014777
565,2,441927,0.0108717656545285,0.0990033841915739,0.912620826018889
566,2,446471,-0.0243169442733404,0.100210415618528,0.808410616756485
567,2,449325,-0.114864588349535,0.0994449196834273,0.248848199092987
569,2,450017,-0.137939548016836,0.0988078458234086,0.163580262450845
570,2,451779,-0.170391708523948,0.0990354990728714,0.0862158435860461
571,2,451784,-0.170206015628838,0.0993964811369713,0.0877021223627666
572,2,453525,-0.138884722540136,0.0995656909723541,0.163921427203705
573,2,453768,-0.146937133497327,0.0996651252833876,0.141289808803905
574,2,454027,-0.128526988889435,0.0993193510095791,0.196484460002124
575,2,455029,-0.117183712239036,0.0994117117233016,0.239283032005461
