SNP,Chr,Pos,Effect,SE,MID2_PIN2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
89,1,114076,0.00754088392318375,0.0566223647486761,0.894128068470527
90,1,114628,0.0215787990002827,0.0567554156618939,0.704020524011543
91,1,116283,0.0212761775458373,0.0570715342543512,0.70952222215612
93,1,127853,0.0319715022448158,0.0569510692735395,0.574891003553541
94,1,128302,0.0393260785283161,0.0567190225680271,0.488546493770533
95,1,128704,0.0354782505122224,0.0567827394111389,0.532501410182876
96,1,128911,0.0376289900908068,0.056785108987383,0.507983356562423
97,1,130267,-0.021220254689471,0.0567822514430844,0.708842341081188
98,1,130271,-0.018286510694961,0.0568525588653775,0.747909765910443
99,1,130613,-0.0214496195334461,0.0573808954748402,0.708769222186767
100,1,132012,-0.0270442996845596,0.0572523388114159,0.636954451606426
101,1,133231,-0.0107638400851456,0.0568611548952436,0.849966166601295
102,1,137074,0.0220407209525006,0.0567710493644504,0.69807339375622
103,1,137304,0.0190891053517108,0.0567938182822786,0.736985822204293
104,1,139686,-0.0219876927067775,0.0568655123755989,0.699239947578402
105,1,149562,-0.00963160624275225,0.0570050052478937,0.86592431882152
106,1,150447,-0.0156678521771996,0.0576336173009702,0.785894237826743
108,1,154084,-0.0257646087940876,0.0578014620031402,0.656056009207081
110,1,157269,0.0133704235373642,0.0567639187150725,0.813922807327523
111,1,160054,-0.0191560068558091,0.0572986546271144,0.738337682147268
112,1,166222,-0.010786327768275,0.0568809652511537,0.849708200715801
113,1,166416,-0.00772512581690143,0.0567668903091813,0.891831608462991
114,1,167326,-0.0111976335408011,0.0570878571141041,0.84460768130335
115,1,168836,0.0267676452016024,0.0568025527800268,0.637760324000586
116,1,171200,0.0281309634032418,0.0568858085120461,0.621249162800392
117,1,171431,0.0178410713744881,0.0572528994725083,0.755514317714711
118,1,173339,0.018317847871573,0.0568071102447761,0.74729743522825
119,1,173845,0.0244496221516586,0.0567534620468275,0.666873773355531
120,1,175121,0.0231695054110178,0.0566424007504904,0.68275191945001
121,1,175281,0.0253459324090273,0.0566879301405552,0.655067401882461
122,1,175315,0.0235547377030524,0.0566722643474658,0.677932735340887
123,1,175523,0.0149342321940791,0.0570017684394107,0.793477382779328
124,1,175541,0.0245187568619417,0.0567596520116719,0.666023239850525
125,1,175653,0.0126869448489553,0.0569503025629753,0.823841640799833
128,1,175856,0.0188905269330141,0.0578858206766075,0.744359626399506
129,1,175876,0.0266677450890223,0.0569896374782542,0.640116091775102
130,1,175989,0.0263705442565304,0.0571527296431264,0.644792384554713
131,1,176001,0.0167656538109376,0.0574609273145886,0.770630160720991
133,1,177692,0.0201738712850722,0.0566759592607514,0.722089798205409
134,1,178191,0.0221960699251147,0.0567301146904895,0.695843132716807
135,1,178224,0.0201738712850722,0.0566759592607514,0.722089798205409
136,1,178960,0.0002978077738435,0.0571388707354213,0.995844388941326
140,1,183802,0.015389176561225,0.0566873503612631,0.786184712188516
141,1,183954,0.0065992225402636,0.0571049306937775,0.90806452250397
142,1,184450,0.0150280085502366,0.0566003614492636,0.790770962801642
144,1,184718,0.0271704807858305,0.0569092617181811,0.63334777371089
145,1,185296,0.0241530249201663,0.056671550958797,0.670226894615557
146,1,185438,-0.00380903906967906,0.0566884435130204,0.946466484728795
147,1,185469,-0.00269656493600144,0.0567704379684787,0.962142025052575
148,1,185503,-0.00677189704826407,0.0566226400759236,0.90487044291679
149,1,185705,-0.0126775038028217,0.0572526604588558,0.824885027582887
150,1,185749,-0.00834843027062696,0.0572549123186487,0.88415334605306
151,1,185806,-0.00512184781512682,0.0573324417716208,0.928865592529038
152,1,185879,-0.0248939375044485,0.0575948918471572,0.665841983209503
153,1,185916,-0.022049151649808,0.0575719687962863,0.701962031760307
154,1,185941,-0.0141774555624977,0.057829849544864,0.806476482297073
155,1,185954,-0.00860332767709595,0.0580018676274718,0.882168249203439
156,1,186055,-0.0140492873914665,0.0568411210547176,0.804922154287053
157,1,186896,0.0198923336119916,0.0577683098523267,0.730790524664537
161,1,190132,0.024695630314646,0.0569029692434069,0.664556865573298
162,1,190148,0.0255211800374884,0.0569191083882486,0.654156718405344
163,1,190165,0.039143458525973,0.0573349789053325,0.49523463902362
164,1,190169,0.0245043366461974,0.0572864291318561,0.669093127891515
165,1,190933,-0.0425815191970639,0.0567913909300985,0.453881635256785
166,1,192149,-0.0808257651910286,0.0571395612672766,0.158087050607795
168,1,192303,0.15107870998582,0.067836810093698,0.0265714101178383
171,1,192795,-0.112103204919028,0.0564143445351643,0.0476794027092923
173,1,194187,-0.0669281926244622,0.0566641360837922,0.238342873079898
174,1,194867,-0.0304836260814857,0.056721898517032,0.591314395700838
190,2,8314,-0.0296271718273416,0.0576843333633959,0.607846960524212
194,2,8498,-0.0147341323895231,0.0576160337736911,0.798308490291811
195,2,8651,-0.00956071935298997,0.0576730767543783,0.868429399086054
197,2,9812,0.0184244212982474,0.0580097284781946,0.750969209567458
198,2,9932,0.00610390493481938,0.0577884370319775,0.915939865731051
199,2,10135,0.0034054052907897,0.057567752467757,0.952862333855377
200,2,11616,-0.0296040519279925,0.0574853440664976,0.606886277397017
201,2,12133,-0.0110463858617186,0.0577325564339977,0.848371420705585
202,2,12194,-0.00536178193419512,0.057958105025775,0.926344261451157
203,2,12359,-0.00665681289217979,0.0577882640969593,0.908357514959907
204,2,13061,-0.0181331427745003,0.0577770369976419,0.753822719195512
205,2,14298,-0.00467164285319843,0.0579668579262484,0.935812403727171
206,2,15222,-0.0266918183100264,0.0585154136319693,0.648562470037668
207,2,17986,-0.0380719267341048,0.0574712219273613,0.508113848211285
208,2,19770,-0.0396033632779491,0.0578661545045723,0.494174227954708
209,2,19836,-0.0326719936604576,0.0577192598581301,0.571719371732128
210,2,19851,-0.0307976005387112,0.0578913175353462,0.595067586898493
211,2,21595,-0.0320410868161908,0.057650103407475,0.578709634712085
212,2,22385,-0.0196756536996042,0.0577203964335678,0.733397689882882
213,2,23441,-0.0339718049831421,0.0582625493982652,0.560210855890674
214,2,24209,-0.0433841161502473,0.0577644944277717,0.453121979407334
215,2,24341,-0.0254346373511033,0.0579315536469861,0.660896565084761
216,2,26815,-0.0402771815026605,0.0578382134181244,0.486651251015549
217,2,28209,-0.0557290967334925,0.057821373153125,0.335798554575464
221,2,41245,-0.096042488461148,0.0574483416901913,0.0954486940163367
222,2,43214,-0.0794046497910436,0.0584578261054403,0.175228440952472
223,2,47104,-0.0969152967937587,0.0567425071358148,0.0885184572409672
224,2,50915,-0.064042053852386,0.0574352389120425,0.265595804644687
225,2,55834,-0.0645503306057202,0.0571672845844062,0.259602104008722
226,2,56422,-0.0874877393554753,0.0571835407218339,0.126925654219928
227,2,57715,-0.0723823703689676,0.0570537712308472,0.20539497819043
228,2,59046,-0.0719335082743849,0.0573453022377781,0.210529384071825
229,2,59191,-0.0681507152578605,0.0570286582130499,0.232879219659319
230,2,59383,-0.0635960973566643,0.0570600455654443,0.265802880216341
231,2,59477,-0.0713144225151242,0.0578961182007671,0.218856716693022
233,2,60471,-0.0545961992003758,0.0571635303751416,0.340186805922311
234,2,60478,-0.0483995189474886,0.0572447236023545,0.398413171391192
235,2,60786,-0.0483012246758174,0.0571506426490699,0.398596053444568
236,2,61035,-0.0462916164766249,0.0571512240704411,0.418494652217474
237,2,61071,-0.0478908261438082,0.0568877303612835,0.400442957724192
238,2,61675,-0.023632579246138,0.057094893470993,0.679185851881048
240,2,62939,-0.0364006330449611,0.0569771027573739,0.523325557806397
241,2,63527,-0.0230643453852364,0.0572108609434095,0.687084684464614
242,2,63857,-0.0475649216795924,0.0571813266271698,0.406069436452666
243,2,65527,-0.0614579316552338,0.0569547822232559,0.281295353929783
247,2,67976,-0.0708961292536744,0.0577471796847856,0.220378177526008
250,2,72389,-0.00509282248250309,0.0575128164610338,0.929488896279536
251,2,72392,-0.0280236678122386,0.0578853198310707,0.62859813933876
252,2,73646,-0.0458967483584748,0.0566647467669986,0.418503049038094
253,2,74564,-0.05084686102157,0.0565412822980475,0.369112639590942
254,2,74739,-0.0254558060941817,0.0567759735726381,0.654171900054435
257,2,80873,0.00211462281412275,0.0569275216319561,0.970389688493232
258,2,81501,0.0151123143864809,0.0569124645670649,0.790751502081784
259,2,83526,-0.00600566439368469,0.0568289537290923,0.915896546546725
260,2,83845,-0.00290072272034059,0.0568836528408777,0.959359175957026
263,2,84447,0.0298245202035409,0.05758825642508,0.604857761781749
264,2,87391,0.0475894552684279,0.0565760088928662,0.400827943291649
265,2,87562,0.0576229369730336,0.0566930996495591,0.310134472785027
266,2,87849,0.0555852318296639,0.0566934783195911,0.327534545563907
267,2,87878,0.0651841579893815,0.0569089137621302,0.252814434029532
269,2,89785,0.0375024762227039,0.0569859776854675,0.510902774187202
272,2,93721,0.0356758303851695,0.0568170177951652,0.530470542726082
273,2,93952,0.0424877568352189,0.0566410044270066,0.453679902331433
274,2,95085,0.0167752899597833,0.0567582214191592,0.767742185645974
276,2,107124,0.0977305547522893,0.0565547727121975,0.0848503582367105
277,2,111645,0.0804533950056372,0.0566682958860824,0.156570257176756
278,2,111916,0.0815478602185909,0.056798211176374,0.151959868542689
279,2,111931,0.0877414476206991,0.0568594547119878,0.123695550372534
280,2,111999,0.0846513138095532,0.0566672070589331,0.136112708102434
281,2,114528,0.108017919469207,0.0568833657111216,0.058387907002053
282,2,116024,0.0952586449218152,0.0570843923428688,0.0960568240393078
286,2,120090,0.0996286443446596,0.056835937457793,0.0804844242605223
287,2,120291,0.0846421832985184,0.0575595194613857,0.142312882279968
288,2,120726,0.101186823249427,0.0571487683711888,0.0774925153617229
289,2,121716,0.0543349970127011,0.0572638031406017,0.343343930709419
290,2,123100,0.105379076921547,0.0571412675176946,0.0659939541434358
291,2,124677,0.0875240474991584,0.0571472271119591,0.126528262777539
293,2,127887,0.0939531824020646,0.0575129082913584,0.103234052954388
294,2,128935,0.0876154366936774,0.0574864885642962,0.128377878465853
295,2,129053,0.0878708008686901,0.0576615262447752,0.128427306812629
296,2,130040,0.0534712061164643,0.0581343577482736,0.358312360284553
297,2,130976,0.063897794592319,0.057629632005485,0.268285834005951
298,2,132199,0.0424103580087173,0.0579535203329065,0.464776486230218
299,2,133355,0.0542447972335061,0.0583183680394239,0.352929362600177
300,2,133435,0.0586364380269488,0.0584326831326552,0.316313312147368
302,2,135183,0.0478498104765659,0.058492959693141,0.41388394251224
303,2,135402,0.0577301219005064,0.0584588371867359,0.324057047337583
304,2,135898,0.0417955147856535,0.0588079303659332,0.477731882424987
305,2,135912,0.0376343015069285,0.0588593850850478,0.522981752814308
306,2,135925,0.0319226300962634,0.0586020500486414,0.586279252470743
307,2,136002,0.0257784143506448,0.0585667402414092,0.66009459224374
308,2,136173,0.0456839786151293,0.0589471466047011,0.438859084129917
310,2,138318,0.00259848337441415,0.0605546830208704,0.965796460512718
311,2,138695,0.0141659263327834,0.0595121911901083,0.811992812194388
312,2,138818,0.0283787536238231,0.0593886173422169,0.633053898252041
313,2,139728,0.04628372989588,0.0592501290069026,0.435232958540539
314,2,140174,0.0425452310782486,0.0592580673297835,0.473253616531075
315,2,140863,0.0380464146963053,0.0592427324147499,0.521152156358301
316,2,141152,0.0206003560991812,0.0594341956873346,0.729092499515946
317,2,141292,0.0198908184955915,0.059007398561797,0.736249201671449
318,2,141545,0.00775984566239685,0.0593029438469792,0.895967767461574
322,2,146723,-0.00796932085269475,0.0591958965267487,0.892984121798848
323,2,147946,-0.0329938365593083,0.0597138682923085,0.580933446618122
326,2,151397,-0.0341807062497681,0.0598613950210561,0.568364668073552
327,2,153035,-0.000141979399982839,0.0592370782690606,0.998088986400926
328,2,153228,0.00731811280122052,0.0596680578951983,0.902456369975687
329,2,153455,0.00395546574733618,0.0601193253497249,0.94757941135987
331,2,153815,-0.00601084856198542,0.0598881787331379,0.920109260332776
332,2,154160,-0.0110042903511767,0.0592586317668707,0.85278718348208
333,2,154235,-0.00784560382615251,0.0598518407439974,0.895783727966905
335,2,159870,0.0357953899453154,0.0583104748544353,0.53969278756711
336,2,161229,0.0555474893618622,0.0591632541300053,0.348431779592888
339,2,162696,0.035567577237462,0.0589518068894948,0.546674566704418
340,2,163284,0.0496814265569276,0.0581404987347703,0.393404019333647
341,2,164166,0.0559790353194154,0.0586653812173181,0.340630813505461
342,2,165270,0.0503659646271688,0.0581852791241979,0.387290042556807
343,2,165675,0.0555311322667074,0.0591357961600048,0.348350082004148
346,2,168062,0.0650983763161026,0.0585751789904514,0.26716784202618
347,2,168518,0.0659905966985873,0.0582357692785432,0.257915006375044
348,2,168980,0.0646089126230992,0.0582124121494945,0.267805337105658
349,2,169651,0.0416238008079934,0.0582995128885764,0.475720739153499
352,2,170725,0.00467228757519988,0.058444913979422,0.936327540320645
353,2,171254,-0.0101673203889445,0.0585375228417108,0.862209486906397
354,2,172242,0.0316186193401791,0.0578235566728949,0.584853325476842
355,2,173254,0.0505660667228612,0.057341628772971,0.378464107764151
356,2,173340,0.0596857298474106,0.0573098292576488,0.298376190655256
357,2,173385,0.0704577012837038,0.0573281440383417,0.219881212737865
358,2,173973,0.0681236347359558,0.0571832109070618,0.234327463346934
360,2,177341,0.0289464169457082,0.0570820312940378,0.612399827268504
361,2,180314,-0.00189894417252057,0.0571218889955087,0.973499021466827
362,2,180339,0.0071231432061577,0.0572650364251437,0.901078047703201
363,2,182758,-0.00437282253152693,0.0570604433616723,0.938957393727816
364,2,183619,0.00508979235690266,0.057284975369814,0.929251197270242
367,2,187176,-0.0485147777333615,0.0575395822429126,0.399712795851099
368,2,191066,-0.0139163181465614,0.0580233343796481,0.8105934827734
371,2,191599,-0.0305421140119867,0.0572009356452248,0.593716137571967
373,2,191763,-0.0177859176402483,0.0574428680746774,0.757026589388444
374,2,191959,-0.0157526749931723,0.0573043571823126,0.783557811634374
376,2,195759,-0.0120583877373253,0.0577990241261593,0.834860424790044
377,2,196912,-0.00936343680246207,0.0568654595119926,0.869306261020289
379,2,198110,-0.038477366521602,0.0571717672561677,0.501379101883543
381,2,198805,-0.0181576055775485,0.0574467186667677,0.752130618684738
382,2,198891,-0.0143980904853497,0.0570021592170451,0.800733225126995
383,2,199248,-0.0243494829604346,0.0571228028181384,0.67017416909552
384,2,201782,-0.013037663626117,0.0570630691692368,0.819406850310452
385,2,203285,-0.0129847756829488,0.0568418381739551,0.819438846138615
386,2,203783,-0.0119066576608634,0.0567200938519236,0.833851552481138
387,2,204179,-0.00136086506548339,0.0568608433104673,0.980919371301939
388,2,205406,0.0363003199407982,0.0574125964918541,0.527619105323081
389,2,205834,0.0295111553940451,0.0571483799483248,0.605901673590403
391,2,207192,-0.000258250998906251,0.0571165006708311,0.996394948924318
392,2,207561,0.00885881552679613,0.0568620860769276,0.87628384701157
393,2,208682,0.013500706284355,0.0567638313600174,0.812143227749999
394,2,210102,0.0314723498711231,0.0568903318159185,0.580469209702701
396,2,214801,0.00996082218871069,0.0569098097589364,0.861157814480452
397,2,215016,0.00462300980715741,0.0568792740736269,0.935267265098561
398,2,218876,-0.0159701977884202,0.0574615692019814,0.781230088929981
399,2,227511,-0.0191781819830474,0.0578656025200477,0.740519177114695
400,2,230378,-0.0346082766829757,0.0571155740597451,0.544947895818256
401,2,231943,-0.0428942275635668,0.0572636149904224,0.454316269543916
402,2,232156,-0.032209924186715,0.0572599577069957,0.574118201859215
403,2,232789,-0.0419290843257009,0.0570391276525059,0.462770713480637
404,2,238524,-0.037066992734488,0.0571290441174047,0.516870651803025
405,2,241518,-0.0256629063136407,0.0576431743870176,0.656446038086437
406,2,250396,-0.0384867777445898,0.0572296427455644,0.501707138490898
407,2,250466,-0.0366385764589814,0.0572128436088645,0.522334047595049
408,2,252305,-0.0243953275250245,0.0573831190262772,0.671000407325159
409,2,254571,-0.00515315556937135,0.0582033328542136,0.929499988277576
410,2,254742,0.0140016443272466,0.0581466458028196,0.80985082922615
411,2,254908,-0.0137600949305939,0.0585910371128125,0.81446146045669
413,2,255862,0.0139134008248644,0.0582379364669979,0.811316999993621
414,2,255975,0.0323639273409957,0.0580067977865911,0.577243555942799
415,2,258311,-0.0120368711606589,0.0570705201661299,0.833077453828512
416,2,259284,-0.0143599967594686,0.0572611907931292,0.802129633009579
417,2,266330,-0.0135462983374484,0.0575080040363396,0.813914586529026
418,2,267100,0.0104205765837411,0.0575056569209532,0.856307065695625
419,2,268086,0.00136140698598397,0.0575124778982572,0.981128009414475
420,2,274614,-0.0637342506427189,0.0570623578916489,0.264786963391251
421,2,274729,-0.0606059152815602,0.0573851675442596,0.291633320921818
422,2,275746,-0.0688049352040204,0.0573338306263781,0.230914726688055
423,2,277029,-0.0748292236815505,0.0570448279885386,0.190452991186533
424,2,277741,-0.0657009602220828,0.0570991628704455,0.250656480390004
425,2,278218,-0.0718806811420276,0.0569745120041801,0.207915441562309
426,2,278379,-0.053042363247602,0.0584478250977462,0.364752848696908
427,2,279910,-0.0863490999656809,0.0568974525176951,0.130003534448716
429,2,283431,-0.0563842660325353,0.0578410005176764,0.330319642038143
430,2,283573,-0.0652122378033541,0.0571186700034317,0.254353681155179
431,2,286762,-0.0303203977191518,0.0573478048772137,0.597338418588928
432,2,287187,-0.0532855750191907,0.0570323456076971,0.350785519984445
433,2,288379,-0.050936406631974,0.0566051936774905,0.368811429208344
434,2,294941,-0.081714591155515,0.0565369393252964,0.149252078986889
439,2,297610,-0.0445505980552247,0.0569416357188981,0.434509590260175
441,2,299680,-0.0340947567223907,0.0567864883232637,0.548623197034279
442,2,299708,-0.023128792279503,0.0569220046668091,0.684750565791106
443,2,299759,-0.0264242510366432,0.0567249816736521,0.641623811254497
444,2,300111,-0.0180148453970306,0.0571308273923625,0.752700338436839
446,2,301710,-0.0220294407091723,0.0567455185769256,0.6980912190682
447,2,303446,-0.0271351716362407,0.0570968702727513,0.634904164104289
448,2,303854,-0.0224473603708528,0.057113591435964,0.69453449712461
449,2,304472,-0.0531558064684262,0.0565726584743267,0.348064021591575
450,2,304691,-0.0471998736954071,0.0575061840392246,0.412326034092151
451,2,308097,-0.034880646615945,0.0569240398028096,0.540431078526611
453,2,309402,-0.0256798470999132,0.0565912863827575,0.650267895759221
454,2,310030,-0.0165252715454568,0.0569190306163081,0.771734681810617
455,2,310113,-0.0204997988287939,0.0567565487571685,0.718174790674123
456,2,310972,-0.0364387585571523,0.0568201482255545,0.521743968500445
457,2,312659,0.0230935779551396,0.0566193405089454,0.683613174056392
460,2,318265,-0.0240720512374674,0.0573543485886946,0.674954454075234
461,2,318379,-0.0120997483081766,0.0575350237442937,0.833553067358946
462,2,321266,0.0200632162093943,0.0571435197031771,0.725721120548479
463,2,322957,0.0281935731307116,0.0566234780880814,0.618855314820916
464,2,325221,0.0195916084795645,0.0569447591532961,0.731016648545539
465,2,332691,0.0598988692104082,0.0574460329533421,0.297801697973822
466,2,333006,0.0945285502678185,0.0572005945927476,0.0993055075713661
468,2,335046,0.0520478953068248,0.0567784996804173,0.359934514475855
469,2,335049,0.0412433323232187,0.057045558482876,0.470165167424632
470,2,335995,0.0311443636311466,0.0567410354226975,0.583430647321251
471,2,336060,0.0487946523534577,0.0566292849929081,0.389464791718195
472,2,338292,-0.00946384567658265,0.056682999508988,0.867496397863796
473,2,339568,-0.0270503342007824,0.0567523599803812,0.633914790104162
474,2,340466,-0.0306184158477443,0.057238958720672,0.59304012626859
478,2,348480,-0.0437514931744668,0.0566382789893856,0.440351713747858
479,2,350086,-0.0636088098352382,0.0565876200624401,0.26174441835284
480,2,351083,-0.0341011944471722,0.0573927448266875,0.55277729046526
481,2,351335,-0.0459375193853687,0.0567233261264692,0.418570612151092
482,2,351417,-0.0585301415564981,0.056681492227603,0.302491184491443
483,2,351450,-0.0569872464509634,0.0567488529368854,0.31596966556724
484,2,352302,-0.063577552243629,0.0571786685178729,0.266933398118082
485,2,352469,-0.0522642482517876,0.0566312365371999,0.356696308639367
486,2,352562,-0.0522467484785685,0.0568632921905692,0.358820628139441
487,2,352944,-0.054865317505919,0.0566918761883298,0.333816366853997
490,2,355266,-0.0571539731741142,0.0566854704044618,0.314017901889277
491,2,358277,-0.0649385701638326,0.0566706940310034,0.252615503040541
492,2,358926,-0.0723041657747896,0.0567291572069525,0.203306802892874
493,2,358948,-0.0548692038634073,0.0568025296388387,0.334723452384355
494,2,359515,-0.0734601905714573,0.0566573879798499,0.19562658345272
495,2,363190,-0.0682206661899849,0.0572327974136572,0.234067639262942
496,2,363588,-0.0336986411378331,0.0575461675078927,0.558523136512884
497,2,363888,-0.0521961774018038,0.0570123886951272,0.360541889790851
498,2,363954,-0.0508784767455824,0.0567887090047094,0.370902863786467
499,2,364199,-0.0629843803679973,0.0566769418442162,0.267200915948122
501,2,365981,-0.0640904833552988,0.0578201674497185,0.268424257744658
502,2,366047,-0.041923628634597,0.0568337668875217,0.461215071294126
503,2,366936,-0.0741632965002782,0.0573965248669638,0.197160239266842
504,2,369530,-0.0566115189213237,0.0567031683074077,0.318777211303498
506,2,369931,-0.0790022208016314,0.0570178703998907,0.166753197537255
507,2,371033,-0.0582659148014102,0.0569365309973051,0.30684386711262
508,2,372919,-0.0497189945257412,0.0567129469744108,0.381257749303048
509,2,373518,-0.0410255628069113,0.056700384355213,0.469821234006182
510,2,376157,-0.0686426095535295,0.0567501626081833,0.227257993978946
511,2,376172,-0.057352044250257,0.0571973150404637,0.316689961783698
514,2,381433,-0.00412751388772742,0.0572369197273731,0.942552988994922
515,2,381922,0.00638587692966852,0.0576808985706313,0.911908893914367
516,2,382146,-0.0322196461180198,0.0567882419717831,0.57082703217874
517,2,384206,-0.0423810484979339,0.0569463270377392,0.457233698475312
518,2,384955,-0.0363265183261801,0.0568311610234395,0.523106927675151
520,2,387301,-0.0158841507960397,0.0571472432792083,0.781212464715732
521,2,388313,0.00549312621037978,0.0568133765526403,0.923029675784221
524,2,390138,0.0114042203259837,0.0569877529344618,0.841504284197916
525,2,391233,0.0335631631743044,0.0572798757806193,0.558283327464352
530,2,395606,-0.0599681863179159,0.056885654241773,0.292517761736736
531,2,395726,-0.0453288085319662,0.0569031831527131,0.426221523030991
532,2,395853,-0.0449431202431478,0.0570663892905468,0.431483474398171
533,2,396484,-0.0450870595207329,0.0568133821415668,0.427961866981957
534,2,396705,-0.0368144293776994,0.0568028098247658,0.517335589264937
535,2,398759,-0.0407660416843705,0.0572601793776122,0.476969693754141
536,2,400386,-0.0313520024523822,0.0569570299227953,0.582358852195579
537,2,400847,-0.0325862730902264,0.0569025621951127,0.567234110947944
538,2,401130,-0.0351347503191094,0.0574202247408795,0.541005710404301
539,2,401143,-0.0337079956436152,0.0573087061823171,0.556785709057483
540,2,401979,-0.0324837944867298,0.0572751845345097,0.570970690753367
541,2,403598,-0.026688881121345,0.056980081953351,0.639795049893177
542,2,404844,-0.0181467109169678,0.0576263989907899,0.753021557752596
543,2,405100,-0.0139742422917173,0.0571020792120233,0.806812430149289
548,2,406181,-0.0116717136551769,0.0571405217056143,0.838265432833662
549,2,406688,-0.00200435234037605,0.0568140286767584,0.971877065650889
550,2,407621,0.0239110709855096,0.0572659528391914,0.676534187718181
551,2,409016,0.00978146873749142,0.0578513875012429,0.865831156255673
552,2,410647,0.0351198982496312,0.0569798338035071,0.538056433352156
554,2,419803,-0.00270894452925508,0.0574105959751209,0.962392111067228
555,2,419943,-0.0116012678108188,0.0577463922862262,0.840892232980375
556,2,422349,0.0147297729715435,0.0570359775951364,0.796361340067483
557,2,425467,0.0191677408339747,0.056827438685232,0.73609327116164
560,2,429095,-0.00355411520076654,0.0571728516847531,0.950467106367468
561,2,431266,-0.0113650864199278,0.0572011108510469,0.842622395425402
562,2,431446,-0.00851907758366227,0.0574335612647832,0.882167618797879
563,2,432524,0.0122764415840541,0.0568801094704204,0.829244816030694
564,2,434090,-0.0327702364427585,0.0573814948215973,0.568299213627814
565,2,441927,-0.000164223149176468,0.056793482350887,0.997694486029277
566,2,446471,-0.0226187336112122,0.0574771050162134,0.694168623304194
567,2,449325,-0.014130433289732,0.0571485479098372,0.8048523370007
