SNP,Chr,Pos,Effect,SE,ERV25_PIS1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
258,2,81501,0.0993089565987185,0.123719154803113,0.422690160129176
259,2,83526,0.0727143150350168,0.123579329437907,0.556638823661845
260,2,83845,0.110415984459459,0.123617805884316,0.372356171371961
263,2,84447,0.0822633205951505,0.125261001465102,0.511779041873546
264,2,87391,0.144723498945111,0.122969928627278,0.240027764449112
265,2,87562,0.143443969005313,0.123286574759664,0.245412418527131
266,2,87849,0.152550770994872,0.123243877646483,0.216614379410391
267,2,87878,0.141927973796839,0.123811558868656,0.252438192345155
269,2,89785,0.128241692972911,0.123867699701412,0.301232027570442
272,2,93721,0.131637628639374,0.123482395266719,0.287132469626537
273,2,93952,0.103103702110689,0.123205078890258,0.403245185538121
274,2,95085,0.17784904007202,0.123136046318462,0.149533256595129
276,2,107124,0.296225622128356,0.122550750523972,0.0161480649688478
277,2,111645,0.313951127305875,0.122505539513219,0.010798717991612
278,2,111916,0.294272653948811,0.122937645645719,0.0172020792243877
279,2,111931,0.304872557881527,0.123055598590286,0.0136973060354021
280,2,111999,0.322653550378241,0.122477028990132,0.00879980132684011
281,2,114528,0.274091961532139,0.123528382298522,0.0271318383923224
282,2,116024,0.276407629130773,0.123811609772528,0.0262095961897609
286,2,120090,0.162607699777521,0.123888224595549,0.190192229189063
287,2,120291,0.178297489996357,0.125251377218895,0.155469522159857
288,2,120726,0.164380290126579,0.124577790031791,0.18785744517486
289,2,121716,0.160107565454348,0.124451386029407,0.199109303186318
290,2,123100,0.119458837917462,0.12475295602348,0.338938418110821
291,2,124677,0.0429369095917185,0.124721865254221,0.730854786079054
293,2,127887,0.0852890233447446,0.125516002781256,0.497261891116687
294,2,128935,0.0688092252141927,0.125425874844669,0.583623554041112
295,2,129053,0.0854937375692186,0.125779007492054,0.497131124746865
296,2,130040,0.0696880625614602,0.126575153960948,0.582278993574618
297,2,130976,0.0572493457565657,0.125561097220611,0.648707651665208
298,2,132199,0.0187001676525309,0.126176264425995,0.882264267033058
299,2,133355,0.110874702008198,0.126896600331117,0.382853583033029
300,2,133435,0.108888363508695,0.127176269701185,0.392467799500652
302,2,135183,0.0813196832168948,0.127305210093478,0.52338202691536
303,2,135402,0.0990877762246765,0.127250281732798,0.436687458952332
304,2,135898,0.082556325830822,0.127959537283978,0.519232723956624
305,2,135912,0.0867837451260316,0.128046246540481,0.498372207744264
306,2,135925,0.0902986353250632,0.127458532812651,0.479130305539339
307,2,136002,0.0722176899330409,0.127395703851083,0.571158045616506
308,2,136173,0.0525224468729926,0.128324947304086,0.682573198539032
310,2,138318,0.104584926639637,0.131626408453235,0.427404023403905
311,2,138695,0.0596118891126345,0.129447167254504,0.645432786037519
312,2,138818,0.0576776449672569,0.129212125013746,0.65559682936344
313,2,139728,0.096021859926966,0.128915610104502,0.456862370307178
314,2,140174,0.120930904894795,0.128856220270724,0.348631824483542
315,2,140863,0.123786211485315,0.12879628534555,0.337159352864762
316,2,141152,0.0521487648667782,0.129298179875681,0.686955744105044
317,2,141292,0.0720452421792679,0.12834080804976,0.574909153757301
318,2,141545,0.083378192734052,0.128947200350766,0.518306361271405
322,2,146723,0.188243750185986,0.128400514683521,0.143520252258243
323,2,147946,0.162982373246741,0.129680780724357,0.209658253512928
326,2,151397,0.25626471105372,0.12957964145639,0.0487442967566837
327,2,153035,0.19532473809385,0.1284571224234,0.129269435685122
328,2,153228,0.162137624208799,0.129530375520136,0.211495472756833
329,2,153455,0.129782656515553,0.130614817663073,0.321084180970614
331,2,153815,0.150312967743393,0.130049668897372,0.248539745764318
332,2,154160,0.148875055429763,0.128686581686187,0.248103266051751
333,2,154235,0.146821168010046,0.129983080941004,0.259436814892926
335,2,159870,0.171051555071392,0.12660195329004,0.177529588004543
336,2,161229,0.21118583033802,0.128386007251148,0.100874658205418
339,2,162696,0.214540240292672,0.127813521590969,0.0941264957290166
340,2,163284,0.254561088582266,0.125895162313992,0.0439293720190713
341,2,164166,0.199018770568778,0.127358069803889,0.119026002280222
342,2,165270,0.254861030865197,0.125994974804026,0.0438485571341414
343,2,165675,0.228763959066206,0.128240631702157,0.0753045398785943
346,2,168062,0.185201197692323,0.127278695982818,0.14653466258932
347,2,168518,0.159516394894554,0.126644607912908,0.20866053704667
348,2,168980,0.208840623100582,0.126380746164423,0.0993275246859755
349,2,169651,0.179910383479686,0.126567163573812,0.156065401233737
352,2,170725,0.266272442680358,0.126362556394841,0.035804333330633
353,2,171254,0.281080818125488,0.12647887698519,0.0268926239171793
354,2,172242,0.105543544991749,0.125729672017963,0.401785991015798
355,2,173254,0.0576720451731888,0.124852953907668,0.644423413778516
356,2,173340,0.0910329082821361,0.124781535147287,0.466156249937432
357,2,173385,0.075221415607134,0.124926434511422,0.547477027132733
358,2,173973,0.0847552788912586,0.124576883769281,0.496731906234081
360,2,177341,0.114962682195128,0.124083010397085,0.354820139611546
361,2,180314,0.0435939207875686,0.124253808135591,0.725913355774165
362,2,180339,0.0407999322869025,0.124570513533723,0.743465142403559
363,2,182758,0.0208450708372561,0.124137668438602,0.866743178636007
364,2,183619,-0.058335921503778,0.12459280067735,0.639921512122792
367,2,187176,-0.0957646018235994,0.125206301958635,0.44486921177998
368,2,191066,-0.0725971393169724,0.126187614678772,0.565447419771359
371,2,191599,-0.057216518903049,0.124460243461576,0.646002197215904
373,2,191763,-0.0632358012627204,0.124945248641377,0.613096689717471
374,2,191959,-0.0715347121736454,0.12462745475317,0.566341199908104
376,2,195759,0.0762069259254987,0.125690784974084,0.544702065078097
377,2,196912,0.0865014085148809,0.123636441856755,0.484610874556126
379,2,198110,0.107865500095824,0.124331086953047,0.386221004686915
381,2,198805,0.105760630809737,0.124872854512427,0.397598747473745
382,2,198891,0.109353097003623,0.123889354389386,0.378016668717014
383,2,199248,0.125059378862233,0.124130909971139,0.314394366902517
384,2,201782,0.0308744929953992,0.124145610157199,0.803740716150248
385,2,203285,0.141991700804774,0.123444009156613,0.250818780903743
386,2,203783,0.0926347468942655,0.123310295490758,0.453013041651419
387,2,204179,0.088374975105494,0.123617983776664,0.475140969244937
388,2,205406,0.0304549572799775,0.124967939169869,0.8076030641715
389,2,205834,0.0591276034669653,0.124340043400892,0.634702333234068
391,2,207192,0.0561003781097675,0.124227676875781,0.651839371646673
392,2,207561,0.0398530537839775,0.123696111667858,0.747503131711553
393,2,208682,0.0354945931497975,0.123491724907525,0.773955674721829
394,2,210102,0.0384480969226091,0.12380822715008,0.756329385253228
396,2,214801,0.0306208095221525,0.123808518649724,0.804801324166756
397,2,215016,0.00680982084894732,0.123748065936749,0.956145921945203
398,2,218876,0.0164475117273597,0.125024901674753,0.895412107319052
399,2,227511,-0.0322094215613621,0.1259012250098,0.798230436624876
400,2,230378,0.0194183066893383,0.124321846367401,0.875969517287949
401,2,231943,0.0270153843297636,0.124674300218629,0.828576926453845
402,2,232156,-0.00246552877564299,0.124631413425592,0.984228004776499
403,2,232789,0.0216307044270894,0.124184826627693,0.861822640803571
404,2,238524,0.047656300053687,0.124339064297586,0.70174512426297
405,2,241518,0.00867862976677181,0.125443744911531,0.944882777713639
406,2,250396,-0.0984758266669356,0.124479142355597,0.429415073796586
407,2,250466,-0.102311402639789,0.124426337595056,0.411481242212595
408,2,252305,-0.0945289298971149,0.124774171033049,0.449195819465432
409,2,254571,-0.0485534750500831,0.126603115603685,0.701573027237897
410,2,254742,-0.0477316233020202,0.126489632149102,0.706135817912448
411,2,254908,-0.0467777527134479,0.127457220636266,0.713833349140544
413,2,255862,-0.123389417489505,0.126543306816149,0.330189978538069
414,2,255975,-0.129166919909812,0.126068816238289,0.30626550167409
415,2,258311,-0.169718289724085,0.123842331547696,0.171420926883939
416,2,259284,-0.0960642681200233,0.124484480574738,0.440810342333306
417,2,266330,-0.0797959837314522,0.125053045853939,0.523824203026318
418,2,267100,-0.0594661938547769,0.125075986229631,0.634767068138873
419,2,268086,-0.0293256499670614,0.125115410689674,0.814819046345029
420,2,274614,-0.0329215288036268,0.124352588854583,0.791361645631951
421,2,274729,-0.0504862978135935,0.125016283614934,0.686576547391069
422,2,275746,-0.00941331440307247,0.12498956791369,0.940008499282978
423,2,277029,-0.0109891494742229,0.124408362781033,0.929663470562216
424,2,277741,-0.0345017972943602,0.124445031491382,0.78175405942446
425,2,278218,-0.0459728110284123,0.124209687614031,0.711513119636135
426,2,278379,-0.0218022003089983,0.127302966700354,0.86411564240077
427,2,279910,-0.0281239403215121,0.124181141706512,0.820962983821989
429,2,283431,-0.0311108957942271,0.125998170095795,0.805117187580656
430,2,283573,-0.0286145803110562,0.12448817893657,0.818335395238025
431,2,286762,-0.0134781262996916,0.124814110887712,0.914068467736468
432,2,287187,-0.0440150410141092,0.124211696623782,0.723284404290977
433,2,288379,-0.0102705957831361,0.123291098999442,0.933657334343615
434,2,294941,-0.0739719738670223,0.123303224156621,0.548944970022677
439,2,297610,-0.120331531033866,0.1238249576869,0.331821741619523
441,2,299680,-0.0318215762611415,0.123597034858661,0.796971934343049
442,2,299708,-0.0208768812281316,0.123864377179884,0.866250060740358
443,2,299759,-0.0356381672147018,0.123435110856654,0.772965236394051
444,2,300111,-0.0503324712488916,0.124283357398146,0.685736351156724
446,2,301710,0.0139083082349483,0.123480570930716,0.910383484070317
447,2,303446,-0.0271265287012167,0.124252190271108,0.827307261896726
448,2,303854,-0.0238637086562115,0.124277917517528,0.847837813317954
449,2,304472,-0.0521632614928555,0.123202898258429,0.672266294197788
450,2,304691,-0.0569414945079914,0.125194002616156,0.649513962930693
451,2,308097,0.0947923380040353,0.123807921354783,0.44440195812949
453,2,309402,-0.0168248480374838,0.123153537148613,0.891411539755002
454,2,310030,-0.0502745874160798,0.123819807539658,0.684966389266276
455,2,310113,-0.0273852108956257,0.123494649414566,0.824635015450923
456,2,310972,-0.0186435813348512,0.123686813945299,0.880273093511161
457,2,312659,-0.0997314759095911,0.123096550065328,0.41837736795291
460,2,318265,-0.188058931180402,0.124410148418767,0.131529197412808
461,2,318379,-0.173638398968853,0.124840323343576,0.165136730759298
462,2,321266,-0.151664834325494,0.124081741377183,0.222410556895322
463,2,322957,-0.181687477041996,0.122854176411778,0.140062220214483
464,2,325221,-0.0740159085805189,0.12384803952339,0.550466767159123
465,2,332691,-0.123057323046742,0.125001332830947,0.325569498975956
466,2,333006,-0.130454598708801,0.124733872717372,0.296339701510433
468,2,335046,-0.0926083011232152,0.123576871107485,0.454116260674537
469,2,335049,-0.0957610180590059,0.124096440932783,0.440828464900782
470,2,335995,-0.10613547756849,0.123370088169467,0.390206750221975
471,2,336060,-0.104333324562367,0.123207975217366,0.397676653907311
472,2,338292,-0.145104604857553,0.123083224962609,0.239226212598664
473,2,339568,-0.175328377446322,0.123158015223801,0.155444081482424
474,2,340466,-0.181761240045296,0.124204248869055,0.144246169962495
478,2,348480,-0.107736491598802,0.123193848820496,0.382425280164473
479,2,350086,-0.199917416209344,0.122873191614496,0.104624628859351
480,2,351083,-0.182187722469615,0.124550071892681,0.144420931661927
481,2,351335,-0.15582634244613,0.123243993153141,0.20693045774171
482,2,351417,-0.147149541041817,0.12325466737485,0.233332107051389
483,2,351450,-0.209473403819962,0.123136207652044,0.0897950595122642
484,2,352302,-0.147917790949865,0.124367522376319,0.2350973120121
485,2,352469,-0.151600941822608,0.123092171489174,0.218916477991589
486,2,352562,-0.164815274263766,0.123549482202344,0.183063145813658
487,2,352944,-0.180719325397951,0.123128116932811,0.143066907614135
490,2,355266,-0.181438289809044,0.123125121577412,0.141478047018971
491,2,358277,-0.126158407473453,0.12334010416956,0.307079286516115
492,2,358926,-0.129477175093787,0.123512400072868,0.295220867293797
493,2,358948,-0.112074235201559,0.123599836322112,0.365157193134603
494,2,359515,-0.121791813525709,0.123387701701405,0.324286323257055
495,2,363190,-0.0642210612399855,0.124720077600958,0.606930078484921
496,2,363588,-0.0461678591509738,0.12523503438279,0.712609830178075
497,2,363888,-0.0421589605930233,0.124163943837079,0.734402858388416
498,2,363954,-0.0142536019973078,0.123688467773617,0.90832206404234
499,2,364199,-0.0229127650455382,0.123516726472899,0.852940804218001
501,2,365981,-0.0876896768586492,0.12592672892249,0.486664942750669
502,2,366047,-0.0436731426890069,0.123721860772113,0.724303216338051
503,2,366936,0.00102700012539006,0.125167721870759,0.993458072151523
504,2,369530,-0.026014473917671,0.123530590601046,0.833327669326121
506,2,369931,-0.0180727800107652,0.124382116631643,0.884556572312176
507,2,371033,-0.0547258904907736,0.124021416981633,0.659293761272669
508,2,372919,-0.027691293833648,0.1235110282505,0.82273062738632
509,2,373518,-0.0264728334235877,0.123441643092506,0.8303151008536
510,2,376157,-0.0728076962608459,0.123661431882713,0.556394535609907
511,2,376172,-0.0598321118355129,0.124575765662917,0.631320871887722
514,2,381433,0.0496100109714244,0.124498457918975,0.690518106341599
515,2,381922,0.106150284917278,0.125366400604506,0.397724653391942
516,2,382146,0.0892639057100079,0.123514366142988,0.470342380153306
517,2,384206,0.0700158794595979,0.123934465520499,0.572471534614478
518,2,384955,0.052499956427159,0.123682736538607,0.671479626340089
520,2,387301,0.0325290502200574,0.124331987371126,0.793758852574549
521,2,388313,0.0443588249982925,0.123583157317736,0.719855252323311
524,2,390138,0.00682710396963521,0.123989947269789,0.956120415749001
525,2,391233,0.0587577438874864,0.124640355220027,0.637633274032402
530,2,395606,-0.296237665714232,0.122949103309164,0.0164885648579798
531,2,395726,-0.304300866617997,0.122847613528007,0.0137146306210552
532,2,395853,-0.306795063984866,0.123186011539934,0.0132153669245957
533,2,396484,-0.292828361570325,0.122728619011908,0.0175600873348587
534,2,396705,-0.304085749767901,0.122590812801997,0.0135855212255319
535,2,398759,-0.302725317814866,0.123619934083997,0.014817488540717
536,2,400386,-0.294301971307711,0.12297618004735,0.0172256939283342
537,2,400847,-0.303214645553895,0.122799667430969,0.0140149432906342
538,2,401130,-0.298704944324635,0.123975328506766,0.0164904798257613
539,2,401143,-0.311112793964645,0.123638870599886,0.0123021690736495
540,2,401979,-0.258269726282832,0.123905358505911,0.0378412450711707
541,2,403598,-0.268846931031496,0.123176916199609,0.0297232045233849
542,2,404844,-0.235410196612147,0.124762923546095,0.0599995242199659
543,2,405100,-0.254634208528144,0.123501310159052,0.039958987684323
548,2,406181,-0.259199093113837,0.123555350615973,0.0366300141430803
549,2,406688,-0.208074859778363,0.123108577549829,0.0918775717108474
550,2,407621,-0.27529632857567,0.123755057361943,0.0267449099320038
551,2,409016,-0.283955571516304,0.124956819967723,0.0236614025130808
552,2,410647,-0.295428741693193,0.123032170122341,0.0168565767188661
554,2,419803,-0.209859148099952,0.124403351449651,0.0925011691511614
555,2,419943,-0.171913863615943,0.125307509072738,0.170954657847424
556,2,422349,-0.228881978260036,0.123500715436599,0.0646758183536586
557,2,425467,-0.140621700516483,0.123427867558642,0.255349447947878
560,2,429095,-0.0832460738433146,0.124307893701437,0.503501835916886
561,2,431266,-0.0452856228768227,0.124431247899316,0.716120009838415
562,2,431446,-0.0231715431714117,0.124951162351796,0.852986680380347
563,2,432524,0.00818984478297319,0.123756653500963,0.947274366475251
564,2,434090,-0.0774003003394803,0.124829778239552,0.535627044830058
565,2,441927,-0.0967427698309585,0.123453455737591,0.43377825322436
566,2,446471,-0.168359522567661,0.124754107725464,0.178031349424482
567,2,449325,-0.23492814644569,0.123713748388371,0.0583841206363237
569,2,450017,-0.284024742268733,0.122727053790501,0.0212258625351189
570,2,451779,-0.303708517572823,0.123058763994816,0.0140606336383087
571,2,451784,-0.307861404605854,0.123480988542005,0.0131175572320872
572,2,453525,-0.288948478668253,0.123649711388739,0.0200066820487854
573,2,453768,-0.295082767471332,0.123774445470419,0.0176517207509896
574,2,454027,-0.270107659695331,0.123412147839027,0.0292760043214805
575,2,455029,-0.312930994027108,0.123191393201045,0.0115067893346166
576,2,455247,-0.343686249631659,0.122553001079481,0.00532011718006336
579,2,455756,-0.358794135208778,0.131745393362734,0.00678266042385086
580,2,457024,-0.368710604531861,0.123268861429356,0.00297496864189515
581,2,457298,-0.384792999976289,0.123495216455694,0.00198440087222456
582,2,460202,-0.348547432278154,0.12408697742472,0.0052478304043172
586,2,464424,-0.292223552851234,0.123843311615418,0.018837280536081
587,2,465824,-0.267431279410448,0.125236932100053,0.0334160066211347
588,2,470145,-0.154560365083454,0.123974048025901,0.213328454272776
589,2,470686,-0.169229136771856,0.123844227816391,0.172661964491182
590,2,471144,-0.157007626403344,0.124104803462473,0.206662348483832
