SNP,Chr,Pos,Effect,SE,ERV25_UIP4_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
122,1,175315,-0.459830032795512,0.170004795721402,0.00716567159470771
123,1,175523,-0.444288160866519,0.171104301685871,0.00980891248893416
124,1,175541,-0.461001783023574,0.17026680172472,0.00710842831081825
125,1,175653,-0.47041515843308,0.170744033397202,0.00617177891390578
128,1,175856,-0.464861301204596,0.173665290005791,0.00778054311083138
129,1,175876,-0.463346612044477,0.17096104498515,0.00705157517835106
130,1,175989,-0.45983406424178,0.171485746314488,0.00767416002466118
131,1,176001,-0.461784032697092,0.172382690378386,0.00773369534650012
133,1,177692,-0.462170602894714,0.169986814881802,0.00687425660750135
134,1,178191,-0.473642423184053,0.170069742948126,0.00564164588693156
135,1,178224,-0.462170602894714,0.169986814881802,0.00687425660750135
136,1,178960,-0.485681863322717,0.171188498274676,0.00481514057275231
140,1,183802,-0.423827013706059,0.170291473880554,0.0132764854038099
141,1,183954,-0.409921287600044,0.171648618231983,0.017458918896277
142,1,184450,-0.340611104878193,0.170553904195608,0.0465829624528093
144,1,184718,-0.400974657715722,0.171163821278275,0.0197029196234912
145,1,185296,-0.328666417114489,0.170864305420349,0.0552146820888767
146,1,185438,-0.305163604064277,0.170995898178778,0.0751807932050935
147,1,185469,-0.312553033946431,0.171207145159097,0.0687576944730964
148,1,185503,-0.318557170031793,0.170728712573561,0.0628890885599533
149,1,185705,-0.321222560577006,0.172641566225324,0.063627366341039
150,1,185749,-0.357278929852915,0.172440733070516,0.039001094394041
151,1,185806,-0.391727521360827,0.172462003494671,0.0237252169502147
152,1,185879,-0.367978862198684,0.173454904227921,0.0345788820142065
153,1,185916,-0.291082348087811,0.173788554688215,0.0948350536056441
154,1,185941,-0.317700825298969,0.174420058904174,0.0693817540251304
155,1,185954,-0.338142356861316,0.174825637095661,0.0538912827609258
156,1,186055,-0.300538003925424,0.171497591160865,0.0805676073284024
157,1,186896,-0.336332156398991,0.174148184942212,0.0542464413968552
161,1,190132,-0.0618718669182167,0.172429015069659,0.719940413419244
162,1,190148,-0.0347701328908342,0.172502545171876,0.840374461955098
163,1,190165,-0.0695335756844306,0.173798699144163,0.689338772966474
164,1,190169,-0.0319714297818695,0.17361297985259,0.853998815621623
165,1,190933,-0.234261414229935,0.17176139578093,0.173475313434499
166,1,192149,0.0574134614498622,0.17359442522662,0.741042148549894
168,1,192303,0.114951742851571,0.20689225441259,0.578828330296228
171,1,192795,0.0130553872511625,0.171885933626202,0.939498893565547
173,1,194187,-0.0661375928415104,0.171993723790096,0.700813571867923
174,1,194867,-0.227617649006557,0.171508776385504,0.185317242838483
190,2,8314,0.208078684048224,0.174496175719277,0.233884185374917
194,2,8498,0.161897799678521,0.174378428954621,0.3538200440353
195,2,8651,0.148526262061812,0.174575779902541,0.395466134741179
197,2,9812,0.166650068118785,0.175569115902278,0.343168676477185
198,2,9932,0.141725491028714,0.174937620057334,0.418400501466704
199,2,10135,0.158512862706138,0.17422545236167,0.363541075648315
200,2,11616,0.183581091193141,0.173970285945821,0.29203545602159
201,2,12133,0.204026652698126,0.174599794698657,0.243378002114642
202,2,12194,0.220622818960677,0.175220599941081,0.208820901409517
203,2,12359,0.190051618257846,0.174807752183705,0.277688626264863
204,2,13061,0.182954997058908,0.174816293667903,0.296020591438657
205,2,14298,0.169234540452724,0.175408517123639,0.33530432569115
206,2,15222,0.187425095377012,0.17707160172138,0.290564675369885
207,2,17986,0.172880419862447,0.174001339057991,0.321118666535301
208,2,19770,0.166443039472244,0.175225382751922,0.342823232890151
209,2,19836,0.158586287556876,0.174763443872301,0.364796384769252
210,2,19851,0.175974309008963,0.17522930082273,0.315945235703088
211,2,21595,0.126787022463874,0.174624333614544,0.468285635193382
212,2,22385,0.109144271508782,0.174823542633371,0.53282659051178
213,2,23441,0.119516566274022,0.176504357670491,0.498766364438715
214,2,24209,0.132135572267825,0.17502340819548,0.450776716415273
215,2,24341,0.13496211176027,0.175431965395221,0.442221900184101
216,2,26815,0.204950927765513,0.175028968255124,0.242406964681711
217,2,28209,0.138899143015707,0.175271731188903,0.428613767938744
221,2,41245,0.0390688012746274,0.174742301666545,0.823213827229592
222,2,43214,-0.0456690491082201,0.177571297866049,0.797184179449679
223,2,47104,0.0480909051810148,0.172618244782545,0.780717331781284
224,2,50915,0.0895706796582122,0.17426823185061,0.607586384690514
225,2,55834,0.0295232703205933,0.173520750364165,0.864995467273426
226,2,56422,0.0967145606221326,0.173761867866529,0.578158521212907
227,2,57715,0.104622808919239,0.173175547126329,0.546136585207246
228,2,59046,0.0774286148563226,0.174092779268588,0.656769467160995
229,2,59191,0.0952260827142865,0.173070278064653,0.582519028236608
230,2,59383,0.0953459451712166,0.173119975761813,0.582152969526523
231,2,59477,0.0833487679303992,0.175744294061692,0.635606607071302
233,2,60471,0.014071044157358,0.173425988048212,0.935379992282055
234,2,60478,0.0205767502446143,0.17362205299923,0.905727328713672
235,2,60786,0.0138410272148639,0.173338454551947,0.936402027000476
236,2,61035,0.0307591102549285,0.173319786776249,0.859240800699541
237,2,61071,0.0170878382308817,0.172538838987823,0.921164606003761
238,2,61675,-0.00405168276502843,0.173037834108964,0.981332461489244
240,2,62939,0.0677206115259594,0.172701256063309,0.695201931176108
241,2,63527,0.105377537590112,0.173296533956499,0.543527808207328
242,2,63857,0.117045108908776,0.173315680987046,0.49990887167848
243,2,65527,-0.00445388625930687,0.172855678081942,0.979458139750352
247,2,67976,0.103057484930783,0.175259737884973,0.556890062776336
250,2,72389,0.177036019611209,0.174009288637925,0.309662785394513
251,2,72392,-0.00281852265811477,0.175449114611923,0.987191917834349
252,2,73646,0.212332452184355,0.171480130187387,0.216452311988624
253,2,74564,0.234161776774489,0.171061277165022,0.171908272311444
254,2,74739,0.314754798977338,0.171261228077258,0.0669226900920885
257,2,80873,0.395814629401824,0.171197841390254,0.0213509596401518
258,2,81501,0.463312281566741,0.170688349661817,0.00696608284992172
259,2,83526,0.374197392857152,0.171037235526154,0.0293385003123629
260,2,83845,0.416939543230676,0.170921993348376,0.0152053310256291
263,2,84447,0.412590700609866,0.17317030948164,0.0177209407088092
264,2,87391,0.400455205397644,0.170266630628019,0.0192251013667285
265,2,87562,0.407208915472732,0.170658987386323,0.0175547144616823
266,2,87849,0.408616247933603,0.170633033296548,0.0171544578078208
267,2,87878,0.406582289784243,0.171391855135995,0.0182162115079635
269,2,89785,0.331829784081171,0.171866778970043,0.0543159931596363
272,2,93721,0.316169948313679,0.171426168885251,0.0659697979375387
273,2,93952,0.296722245364441,0.171029834870743,0.0836286613840523
274,2,95085,0.367025814588949,0.170884214757702,0.0324095695711534
276,2,107124,0.421143816026039,0.1706165949844,0.0140464402193583
277,2,111645,0.462937433863627,0.170420920380886,0.00692377990842478
278,2,111916,0.420842631582032,0.171139196591102,0.0144090544170916
279,2,111931,0.422991737325253,0.17139037848966,0.014060409283413
280,2,111999,0.459276403782516,0.170498526397646,0.00740319239330888
281,2,114528,0.358026003730528,0.172181884068305,0.0383068401784456
282,2,116024,0.428661599506456,0.172139666602049,0.0132265471895949
286,2,120090,0.270492806041225,0.172359022499878,0.117460730667731
287,2,120291,0.276377840405913,0.174317595742165,0.113751678368979
288,2,120726,0.2409933740396,0.173452819441844,0.165590346249711
289,2,121716,0.305137426501951,0.17296811570537,0.0785757734980062
290,2,123100,0.188641312409036,0.173678581686805,0.278152957820171
291,2,124677,0.128510436535299,0.173594207808953,0.459614804078119
293,2,127887,0.173658594368912,0.174675659361223,0.320817490334198
294,2,128935,0.159773251821885,0.174547644348825,0.36062957120572
295,2,129053,0.216484842662797,0.174907511149699,0.216646073149557
296,2,130040,0.218256284614496,0.175973482367212,0.215695829661416
297,2,130976,0.128580277761359,0.174786103746008,0.462436127455099
298,2,132199,0.157916024272486,0.175529639043725,0.368917458300064
299,2,133355,0.190606073989406,0.176628392288818,0.281263860114655
300,2,133435,0.163541403402352,0.177088013121392,0.356375678632179
302,2,135183,0.225416631392247,0.176993835400267,0.203648619261518
303,2,135402,0.266602019307625,0.176804710303173,0.132477157263782
304,2,135898,0.33412970805436,0.177424840471679,0.0604927426879051
305,2,135912,0.330760326756946,0.177575080781615,0.063341945533479
306,2,135925,0.328148626794836,0.17677654303896,0.0642452096481467
307,2,136002,0.25640371957211,0.176978952066068,0.148286486596708
308,2,136173,0.283601150252481,0.178121718887354,0.112240175203
310,2,138318,0.275766622742256,0.182891526004146,0.132496249447636
311,2,138695,0.250866019734095,0.179839820784147,0.163910572310073
312,2,138818,0.233418662328453,0.179574861520459,0.194503812606374
313,2,139728,0.213481039203684,0.179321776967755,0.234653257263711
314,2,140174,0.222030522630438,0.179292364093406,0.21640131086923
315,2,140863,0.171661586117696,0.179376180849507,0.339226188863252
316,2,141152,0.18843311894365,0.179835210391218,0.295443072728758
317,2,141292,0.190555265616258,0.178531751151893,0.286544735345014
318,2,141545,0.262785749567934,0.179145512036693,0.143297825704654
322,2,146723,0.338957670287954,0.178456985831307,0.0583294330698355
323,2,147946,0.341712447269337,0.180093595292438,0.0585888708540783
326,2,151397,0.258006044408433,0.180941814520422,0.154779141215934
327,2,153035,0.232074489983213,0.179061223179985,0.195800776352741
328,2,153228,0.217645402428549,0.180424969853571,0.228512320415035
329,2,153455,0.169661381465972,0.181937094915956,0.351701246344989
331,2,153815,0.19773651494946,0.181156704387077,0.275787723493083
332,2,154160,0.17797665274989,0.179310789160224,0.321604471362046
333,2,154235,0.175637544974139,0.181112784718751,0.332825686396122
335,2,159870,0.193636201909379,0.176472760911739,0.273276416323922
336,2,161229,0.237152550737402,0.179042373780582,0.18617366633788
339,2,162696,0.307161618595817,0.177965119478677,0.0852286884908622
340,2,163284,0.255040422222467,0.175823022528694,0.147792647706306
341,2,164166,0.130787202546682,0.177847447057411,0.462590425811602
342,2,165270,0.179295012982739,0.17622865258255,0.309660021793105
343,2,165675,0.156033168580079,0.179211207989435,0.384528057692951
346,2,168062,0.131483370869949,0.177653662950793,0.45972479331528
347,2,168518,0.0620423737110898,0.176742606648635,0.725773480969375
348,2,168980,0.126185501940719,0.176561838222663,0.475278145866847
349,2,169651,0.155350233467543,0.176579970567158,0.379580987544344
352,2,170725,0.290930032040561,0.176409830712909,0.100002123359446
353,2,171254,0.330390465965915,0.176500863425077,0.0620483320353221
354,2,172242,0.167686668388584,0.175050630973596,0.338752464906354
355,2,173254,0.0989491274378655,0.173855111509206,0.569618288315208
356,2,173340,0.110485927431889,0.173814363779205,0.525413333739158
357,2,173385,0.107139514416437,0.173980550715021,0.538414685943731
358,2,173973,0.142550833821265,0.173445679768045,0.411702261619144
360,2,177341,0.243801762599559,0.172532719282389,0.158514646688978
361,2,180314,0.109619435961737,0.172979691065126,0.526678691903018
362,2,180339,0.103756673024366,0.173427421006438,0.550042490311684
363,2,182758,0.183440349731729,0.172617145702725,0.288644189998587
364,2,183619,0.149376299901392,0.173391695186876,0.389549579823251
367,2,187176,0.0812862587333225,0.174465218906111,0.641562476869231
368,2,191066,0.126135625720969,0.1756952479016,0.473279732893123
371,2,191599,0.0906969287823806,0.173320059576822,0.601099681249866
373,2,191763,0.0976210495070153,0.173996417465737,0.575118007514785
374,2,191959,0.0439380258091049,0.173633497147558,0.800376566651907
376,2,195759,0.281791205453889,0.174496912754845,0.107230567843949
377,2,196912,0.206399913750588,0.171956878148259,0.230827569743667
379,2,198110,0.231475949995509,0.172901632920014,0.181506267455143
381,2,198805,0.189923463962255,0.173792908728506,0.275220342449829
382,2,198891,0.210974290217765,0.172365237289471,0.221770197454819
383,2,199248,0.192469544987255,0.172821749155052,0.266170709457357
384,2,201782,0.209007290543342,0.17255413532058,0.226607424836513
385,2,203285,0.339931580933077,0.171289081926344,0.0479685418352391
386,2,203783,0.278355357982783,0.171231350020017,0.104925095109018
387,2,204179,0.288452256808057,0.171601548057184,0.0936587108975742
388,2,205406,0.22275349370692,0.173652841621482,0.200420669320786
389,2,205834,0.237775800518301,0.172760527365873,0.169591364992076
391,2,207192,0.239081181737741,0.172593004716111,0.166856550869008
392,2,207561,0.225167182681615,0.171879208414918,0.191037012669661
393,2,208682,0.198914615099843,0.171680529509488,0.247389295364908
394,2,210102,0.141282593577789,0.172286855991174,0.412745079677323
396,2,214801,0.176783299251164,0.172185779891439,0.30526432642336
397,2,215016,0.144517031490512,0.172172550932243,0.401827977108618
398,2,218876,0.101008715469542,0.174043043483569,0.562037917017621
399,2,227511,0.0281580505593659,0.175352092097522,0.872516009813849
400,2,230378,0.113380245916258,0.173043437517742,0.51275760713867
401,2,231943,0.112280040150647,0.173542190543189,0.518058974956876
402,2,232156,0.0929572927109655,0.173503347122491,0.592457292020208
403,2,232789,0.12584179962733,0.17282951465331,0.467018686220048
404,2,238524,0.11987153920205,0.173085104523781,0.489042075826087
405,2,241518,0.0731910886915297,0.174662858846616,0.67544024138098
406,2,250396,-0.0684351328427921,0.173477087952384,0.693456869803723
407,2,250466,-0.0613197486014954,0.173423337868813,0.72386160927877
408,2,252305,-0.0768414323891204,0.173865716176041,0.658789862528832
409,2,254571,0.00578987641841344,0.17635622233632,0.973828250061411
410,2,254742,0.00551995455559506,0.176196997681771,0.975025416798057
411,2,254908,0.0149877112253549,0.177541343348052,0.932771834026655
413,2,255862,-0.0518041720262774,0.176452105409724,0.769245489154677
414,2,255975,-0.044157298304051,0.175820808525143,0.80184470119798
415,2,258311,-0.190648549947884,0.172635076265068,0.270196033602923
416,2,259284,-0.0598444528210753,0.173486085558972,0.73033554652053
417,2,266330,0.0264241332857564,0.174255724384901,0.87955752914029
418,2,267100,0.0311272459007217,0.174240821929951,0.858318966747419
419,2,268086,0.0583633118896103,0.174233710790153,0.737845612020074
420,2,274614,0.114913250134896,0.173094630851003,0.507203483224078
421,2,274729,0.0900711885493726,0.174084004352068,0.605200519539255
422,2,275746,0.160814212231821,0.173863420152208,0.355626047418403
423,2,277029,0.144005857832047,0.173095440262624,0.406002516646854
424,2,277741,0.138602970265032,0.173176018033171,0.424041180787485
425,2,278218,0.126452491274747,0.172889052280239,0.465015023787023
426,2,278379,0.127618907176739,0.177171650857729,0.471809464903963
427,2,279910,0.0846740369362864,0.17290052640187,0.624631368292425
429,2,283431,0.107771315864282,0.175398641203618,0.539322778598099
430,2,283573,0.0863787181808765,0.173326308444024,0.618541420809645
431,2,286762,0.0356782236505239,0.173820720308367,0.837488281201925
432,2,287187,0.043722581466254,0.173004355518588,0.80062757842819
433,2,288379,0.0729982577950091,0.171664853098498,0.670922975022623
434,2,294941,0.0461837804934702,0.171793948305751,0.788215703466062
439,2,297610,-0.0295215533231142,0.172674004407361,0.864347682904385
441,2,299680,0.100802308414962,0.172065739761116,0.558360075297037
442,2,299708,0.150257399721415,0.172326999030733,0.383838205546749
443,2,299759,0.12166882795618,0.171805988701016,0.479303493633142
444,2,300111,0.0599868961227981,0.173099806068629,0.729139545272962
446,2,301710,0.0866974981844298,0.171912176233466,0.614356265183525
447,2,303446,0.119294224336387,0.172940801568325,0.490774424896091
448,2,303854,0.163749501914356,0.17287094384874,0.344166741095934
449,2,304472,0.114450516468405,0.171519714403149,0.505033568036145
450,2,304691,0.110506926715899,0.174309172915981,0.526510461162832
451,2,308097,0.368552481508714,0.171451508630507,0.0322658575837307
453,2,309402,0.17690749014145,0.171261437418016,0.30232629900714
454,2,310030,0.162534045654875,0.172266647130125,0.346069130104409
455,2,310113,0.186288690467251,0.171716572202488,0.278723367271575
456,2,310972,0.199711767857456,0.171935518833596,0.246202944735403
457,2,312659,-0.00706627059954895,0.171595087513652,0.967175749125894
460,2,318265,-0.163296914744514,0.173608064050402,0.347549635742864
461,2,318379,-0.19142147284715,0.17404254105901,0.272145011322354
462,2,321266,-0.135959020472493,0.173022299205446,0.432518229056587
463,2,322957,-0.203645273640952,0.171285250796429,0.235268446011802
464,2,325221,-0.0986722857625575,0.172490082691927,0.567654818279304
465,2,332691,-0.114377350287867,0.174221449857254,0.511926622248624
466,2,333006,-0.153405231632106,0.173793720006323,0.378006803045329
468,2,335046,-0.0416278654993533,0.172227720036873,0.809151060008423
469,2,335049,-0.0642419452134507,0.172940636182964,0.710511702178567
470,2,335995,-0.15577701302004,0.171797206641144,0.365157870532227
471,2,336060,-0.154913765333689,0.171567546803644,0.367177899299288
472,2,338292,-0.129127582859812,0.171617183540754,0.452302119936224
473,2,339568,-0.159328230424212,0.171804288379026,0.354361790271007
474,2,340466,-0.199035414643394,0.173179074781081,0.251208726263444
478,2,348480,-0.0663239935014005,0.171721168496806,0.699558478043013
479,2,350086,-0.0890473856209494,0.171700156969063,0.604349685594808
480,2,351083,-0.0874474386492606,0.173923144692462,0.615422954093004
481,2,351335,-0.0699740544223374,0.171989423336435,0.684364059582597
482,2,351417,-0.0540166679702012,0.17197856138482,0.753638567432974
483,2,351450,-0.180024823236131,0.171926128293766,0.295767274292414
484,2,352302,-0.0566196784454281,0.173526791774402,0.744399959214447
485,2,352469,-0.0800102266723816,0.171745219396872,0.641598864294421
486,2,352562,-0.0847406371888354,0.172441174211612,0.623436482458237
487,2,352944,-0.0809647794726411,0.171948600044622,0.638027136702386
490,2,355266,-0.109014687059023,0.171904697448777,0.526388639622701
491,2,358277,-0.10189048856732,0.171944242813109,0.553842563714618
492,2,358926,-0.11802388567857,0.172168312969854,0.493469204435523
493,2,358948,-0.12871636616802,0.172201232702431,0.455273636465931
494,2,359515,-0.105624232640226,0.1719867922211,0.539517394461346
495,2,363190,-0.00667223423751401,0.173762120293346,0.969391528092968
496,2,363588,-0.0231320583895643,0.174443666887422,0.894581532140281
497,2,363888,-0.00534128214799184,0.172950738402587,0.975380095758061
498,2,363954,0.0164651798719236,0.17226155321599,0.923906447610849
499,2,364199,0.00585277582903818,0.172029460941107,0.972878885212442
501,2,365981,-0.0451751708169808,0.175481704972542,0.796992818502125
502,2,366047,-0.00230030053459326,0.172337413592235,0.989357967879872
503,2,366936,0.0104795531056859,0.174319819015626,0.952096613669346
504,2,369530,-0.098824684519846,0.171971052892425,0.565888094815757
506,2,369931,-0.0660814319879306,0.17319605638538,0.703031256667043
507,2,371033,-0.210545307916555,0.172408062686499,0.222824022277601
508,2,372919,-0.173730256456414,0.171776974390977,0.312531602899184
509,2,373518,-0.1647780168231,0.171704153100661,0.337882000204634
510,2,376157,-0.233447583596383,0.171858854349024,0.175214370571574
511,2,376172,-0.222928184472187,0.173146886726086,0.198760390767587
514,2,381433,-0.0534559209381256,0.173404265284106,0.758056141685993
515,2,381922,-0.00890376477795607,0.174773963338672,0.959398593794303
516,2,382146,0.0274231399478018,0.17213909478728,0.873517303718396
517,2,384206,0.0152949790080574,0.172679234391214,0.929470292908802
518,2,384955,-0.0164037494923195,0.172294302893717,0.924203852402648
520,2,387301,-0.0204111210356486,0.173170149972676,0.906239735717996
521,2,388313,-0.0194850942888949,0.172142158687352,0.909942778954786
524,2,390138,-0.0730583262119264,0.172637366315077,0.672414686766333
525,2,391233,0.0530322320716184,0.173617922773731,0.760200687380154
530,2,395606,-0.214563938792476,0.17225495716729,0.213730666716168
531,2,395726,-0.223474878178661,0.172159617814986,0.195111477850061
532,2,395853,-0.238142178004223,0.172596682249227,0.168533547137796
533,2,396484,-0.201982002788812,0.171960802549314,0.240953871712357
534,2,396705,-0.213808414645027,0.171836953167477,0.214232482842827
535,2,398759,-0.19956453415691,0.173296107593602,0.250272584076753
536,2,400386,-0.20372025866628,0.172311502806612,0.23789079932829
537,2,400847,-0.204157198698685,0.172150706240474,0.236450989674058
538,2,401130,-0.175183542953146,0.173824082438397,0.31423076851881
539,2,401143,-0.183449555671193,0.173454308459962,0.290949805066115
540,2,401979,-0.120545930724629,0.173502729747104,0.48765129542038
541,2,403598,-0.120270241363552,0.172583081728055,0.486334584899084
542,2,404844,-0.102599173072526,0.174545560661752,0.557037405224138
543,2,405100,-0.124707995707406,0.172905085935858,0.471232406166821
548,2,406181,-0.132562336052523,0.173000659905603,0.444037657762123
549,2,406688,-0.106973003658072,0.17205110079003,0.534506717320861
550,2,407621,-0.213768880781738,0.173183796500469,0.217894751978263
551,2,409016,-0.210764026904253,0.174935941113966,0.229084968452875
552,2,410647,-0.294612742847894,0.172027054934137,0.0876651377545313
554,2,419803,-0.254215083075198,0.173426094276905,0.143581775080741
555,2,419943,-0.222335837039195,0.174579407018904,0.203660417724237
556,2,422349,-0.264502403433601,0.17225949141833,0.125559755626768
557,2,425467,-0.206655312245418,0.1718617428179,0.229994816240616
560,2,429095,-0.165188032473792,0.173009896371063,0.340337530730768
561,2,431266,-0.02150396089402,0.173323739717232,0.901331908061809
562,2,431446,-0.0241927747831961,0.174022805553181,0.889513056738115
563,2,432524,0.0435236613853385,0.172341005189543,0.800767711014294
564,2,434090,-0.0787666705010169,0.173894159371335,0.650857593079451
565,2,441927,-0.101457174661941,0.171997978216892,0.555652349293272
566,2,446471,-0.166093521253536,0.173967813000883,0.34036401000659
567,2,449325,-0.237698168667976,0.17271080801756,0.169607838532387
569,2,450017,-0.293191088577162,0.171504881496543,0.0882334201720568
570,2,451779,-0.429087015125911,0.171340501678198,0.0127199817241614
571,2,451784,-0.425732876581587,0.171992873133445,0.0137814455337145
572,2,453525,-0.346482872255019,0.17255077175611,0.0454042123839846
573,2,453768,-0.333845162132,0.172851586168149,0.0542341506051297
574,2,454027,-0.328057265890321,0.172154760518735,0.0575149221179836
575,2,455029,-0.370432210103379,0.172002940184434,0.0319451437419707
576,2,455247,-0.40843381785567,0.171195318945461,0.0175697613722833
579,2,455756,-0.280071510318376,0.184798687511006,0.13052828537513
580,2,457024,-0.384697151913708,0.172628050935066,0.026478201107302
581,2,457298,-0.413887167646744,0.172943146311501,0.0172240568275466
582,2,460202,-0.386285798694706,0.173522388656398,0.0266353348369939
586,2,464424,-0.332232865440615,0.172929353749041,0.0555108159900497
587,2,465824,-0.253853564033783,0.175019250442344,0.147825977432798
588,2,470145,-0.232040737069939,0.172596665858928,0.179679024108113
589,2,470686,-0.161765570584133,0.172718570509635,0.349612530948976
590,2,471144,-0.173628504005024,0.172985093281622,0.316201381250132
591,2,471830,-0.240173947073411,0.172265220397252,0.1641310056909
592,2,472403,-0.212510029000316,0.172522671937207,0.218851073463125
593,2,473668,-0.22589608210668,0.173617378158971,0.194067889390716
594,2,473888,-0.221427169326566,0.172443942014425,0.199965525779552
