SNP,Chr,Pos,Effect,SE,HNM1_TPO2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
97,1,130267,0.0366439129661928,0.151283470352361,0.808750202522514
98,1,130271,0.0361389790471592,0.151463397501751,0.811555176760753
99,1,130613,0.0619031346374023,0.152855637115312,0.685739155903151
100,1,132012,-0.181294152679881,0.152261166809822,0.234579736692806
101,1,133231,-0.172355745187344,0.151205984231429,0.255111706573497
102,1,137074,-0.110240990085294,0.151154724139457,0.466286230174998
103,1,137304,-0.157114300342141,0.151089905151253,0.299110657024328
104,1,139686,-0.0556049351531143,0.151491096101268,0.713801025969382
105,1,149562,-0.151832119386817,0.151650506312505,0.317417101242032
106,1,150447,-0.0865517018893405,0.153481085686278,0.573163790302782
108,1,154084,-0.13548280778019,0.153855701270085,0.37914236094761
110,1,157269,-0.17304615986957,0.150948437725813,0.25240926492542
111,1,160054,-0.155072306641881,0.152442691778507,0.309731272915017
112,1,166222,-0.143219508814556,0.151344961941114,0.344636935104493
113,1,166416,-0.128859562614224,0.151073564030807,0.394260386778319
114,1,167326,-0.187462463124393,0.151760893699359,0.217559411158645
115,1,168836,-0.16671306953039,0.151107492365941,0.270659449346231
116,1,171200,-0.280877249291453,0.150855544030363,0.0634486375479733
117,1,171431,-0.334730214550146,0.151496920761344,0.027782366851483
118,1,173339,-0.289787890183201,0.150566692867083,0.0550768434603141
119,1,173845,-0.274618208897774,0.150521161712293,0.0689293607611002
120,1,175121,-0.322929593655452,0.149947454603068,0.0319467614126964
121,1,175281,-0.295476550695462,0.150236726248144,0.0499961996573357
122,1,175315,-0.30579877577444,0.150130369746308,0.0424069293617581
123,1,175523,-0.281478072858339,0.151124897581548,0.0633557783348413
124,1,175541,-0.30148407384124,0.150392250712112,0.0457635859349933
125,1,175653,-0.336684004301653,0.150662510787955,0.0260629944804824
128,1,175856,-0.291697187065896,0.153445829712648,0.0581190828482759
129,1,175876,-0.289065368402125,0.151084319332095,0.0565219541868056
130,1,175989,-0.278064212344744,0.151578164090434,0.0674270901864085
131,1,176001,-0.287554762208414,0.152325591601691,0.0598776508660598
133,1,177692,-0.283555973640337,0.150253997009291,0.0599567035677111
134,1,178191,-0.298251522269436,0.150324150329036,0.0480237342942468
135,1,178224,-0.283555973640337,0.150253997009291,0.0599567035677111
136,1,178960,-0.296672843477746,0.151394922604028,0.0508296271397248
140,1,183802,-0.341709211204403,0.149929986214534,0.0232560851388543
141,1,183954,-0.322218005992478,0.151158832390494,0.0337256447374606
142,1,184450,-0.315893378015079,0.149856382893941,0.0357377225679138
144,1,184718,-0.323133887581577,0.150675024499208,0.0326690839401306
145,1,185296,-0.282703370534339,0.150258548199388,0.0607339585901953
146,1,185438,-0.280810327207321,0.150275768843871,0.062501891042615
147,1,185469,-0.27834506196304,0.150507764105992,0.0652396887218458
148,1,185503,-0.288243509527353,0.150061784803148,0.0555580776333109
149,1,185705,-0.302565249778504,0.151677369220831,0.0468337647187998
150,1,185749,-0.293807135334846,0.151726136984482,0.0536128566792033
151,1,185806,-0.316007926452959,0.151804614883539,0.0380922078780996
152,1,185879,-0.303248504175646,0.152620484057186,0.0477011228343548
153,1,185916,-0.216937355372533,0.152966602751553,0.157014340041386
154,1,185941,-0.234549146344588,0.153563410632461,0.127562915351408
155,1,185954,-0.247833313042561,0.153955897767505,0.1083423177794
156,1,186055,-0.282803729963121,0.150686133986924,0.0613738358491488
157,1,186896,-0.316216619225699,0.152995846689364,0.0394787425291583
161,1,190132,0.103391891617191,0.151528253892564,0.495479385445643
162,1,190148,0.134168785373421,0.151505675371748,0.376452466504512
163,1,190165,0.0908522681915979,0.152762860391443,0.552406668097974
164,1,190169,0.120559087892985,0.152513855287631,0.429778468252175
165,1,190933,-0.163133393529676,0.151161730403345,0.281236436641776
166,1,192149,0.0623633693525967,0.152612688605284,0.683053000297995
168,1,192303,-0.0681107453943763,0.181944171509635,0.708368932157572
171,1,192795,-0.0526657499606302,0.151098256627055,0.727632708238143
173,1,194187,0.0488819962199521,0.151227080078496,0.74670811422502
174,1,194867,-0.18302751767504,0.150852935638282,0.225832321003474
190,2,8314,0.0447445977384456,0.153708197988051,0.77114510251165
194,2,8498,-0.0365769996877445,0.153489162448296,0.811784002974044
195,2,8651,-0.0540826817519804,0.153618265219537,0.725004148098191
197,2,9812,-0.00635149839569826,0.15455779066184,0.967243672087981
198,2,9932,-0.0368884025233371,0.153936480327929,0.810753147364568
199,2,10135,-0.0598909239003247,0.153326298877173,0.696320486662854
200,2,11616,0.00327464411008971,0.153196554611101,0.982958240485366
201,2,12133,-0.00576235008037362,0.153805373024691,0.970135259673459
202,2,12194,0.0211631600756681,0.15439632095799,0.891053320794758
203,2,12359,-0.00319561100012411,0.153948906701702,0.983450742598809
204,2,13061,-0.00844041527421835,0.1539370156971,0.956304666349377
205,2,14298,-0.0223103070817183,0.154418730544739,0.885204467161472
206,2,15222,0.0329399264510462,0.155919289269738,0.832804215321789
207,2,17986,0.00423447157031176,0.153196487972117,0.977964269858058
208,2,19770,-0.00374814840439308,0.154255715584753,0.980628415434749
209,2,19836,-0.00669004061752876,0.153831638028272,0.965336029294803
210,2,19851,-0.0121090549549108,0.154281101999856,0.937485172272693
211,2,21595,-0.0628741928806957,0.153608784199227,0.682557642448318
212,2,22385,-0.03708201150012,0.153777950440578,0.809586630990267
213,2,23441,-0.0114211509386526,0.155283123709159,0.941409720561689
214,2,24209,0.00473922115717773,0.154005478893053,0.975467909542137
215,2,24341,0.00571272635657993,0.154369657532491,0.970500505823629
216,2,26815,0.0509440284810732,0.154161125216799,0.741248735080925
217,2,28209,-0.0101838492292646,0.154235898014803,0.947393111101204
221,2,41245,-0.181462811786762,0.153341366774631,0.237450504315399
222,2,43214,-0.262165746225429,0.15551148929583,0.0927124193199142
223,2,47104,-0.187894223330642,0.151453742181492,0.215575722446516
224,2,50915,-0.112638348053658,0.153157580811845,0.462559371578471
225,2,55834,-0.16257776481469,0.152321027198288,0.286549388969792
226,2,56422,-0.0981713623933799,0.152750032088216,0.520840593008178
227,2,57715,-0.107299156984954,0.152228461645236,0.481364594678253
228,2,59046,-0.149615713630755,0.15289894099095,0.328483964623985
229,2,59191,-0.135037492645621,0.152059773042182,0.375115680684316
230,2,59383,-0.115264114745274,0.152149744299894,0.44921371794648
231,2,59477,-0.105971544683949,0.154461584814306,0.493118976309279
233,2,60471,-0.168714818104437,0.152213817360999,0.268440817594253
234,2,60478,-0.164175929677465,0.152402159529556,0.282102158723914
235,2,60786,-0.159551898695386,0.152164679638963,0.295103780584425
236,2,61035,-0.145314001910407,0.152194073951579,0.340335213858198
237,2,61071,-0.162420803467195,0.151452648123681,0.284264163950733
238,2,61675,-0.162934511985504,0.151888528089116,0.284127634772528
240,2,62939,-0.0862755671537324,0.151803485838049,0.570167379714043
241,2,63527,-0.0649451121070205,0.152403809458941,0.670266741018752
242,2,63857,-0.097764708353657,0.152389653187395,0.521585466270238
243,2,65527,-0.221334456167214,0.151518497859421,0.144966640705054
247,2,67976,-0.133870626031618,0.15399999137987,0.385279293744061
250,2,72389,0.171966623456549,0.152940389189086,0.261606128048916
251,2,72392,0.0735239998541655,0.154206198863937,0.633806560011132
252,2,73646,0.119833647414001,0.150958621441913,0.427834769645721
253,2,74564,0.183279477933588,0.150480773325478,0.224052848190476
254,2,74739,0.262882577332048,0.150644071634273,0.0818450368445431
257,2,80873,0.359320470056267,0.150442691891421,0.0174458931510455
258,2,81501,0.376316876787159,0.150299437021641,0.0127381131172997
259,2,83526,0.316274643427131,0.150454142558627,0.0362495992912014
260,2,83845,0.380287030794697,0.150178964261424,0.0117669888797493
263,2,84447,0.343675539193696,0.15237756957166,0.0247188078171618
264,2,87391,0.402517839480166,0.149338782062601,0.00736830648998288
265,2,87562,0.422076278571872,0.149571819143702,0.00504429646803058
266,2,87849,0.408522111052039,0.149663918957689,0.00665893090735346
267,2,87878,0.414279938042534,0.150275941952241,0.00614037882863818
269,2,89785,0.395696176045416,0.150434845969282,0.00890328930611785
272,2,93721,0.306835133964104,0.150560112861677,0.042299252325993
273,2,93952,0.266803765939363,0.150340885532754,0.0768160123598869
274,2,95085,0.324741295834186,0.150229789313165,0.0313183376240587
276,2,107124,0.393289091940109,0.149840968315277,0.0090491543913147
277,2,111645,0.526586802932214,0.148775954627204,0.000454602702058643
278,2,111916,0.491460005710441,0.149478317773361,0.00111110589985651
279,2,111931,0.513499026419052,0.149504188984865,0.000663856836181224
280,2,111999,0.523989165632415,0.148845805705248,0.000487446299499679
281,2,114528,0.458073176723932,0.150343449734113,0.00248669914117403
282,2,116024,0.511471289470632,0.150222958642699,0.000738432460106415
286,2,120090,0.249976525030796,0.151483520271092,0.0997936099328642
287,2,120291,0.266066547471513,0.15315235748811,0.0832122623026402
288,2,120726,0.252556218921473,0.152325079390601,0.098204145905669
289,2,121716,0.370656764178648,0.151463993894455,0.0148854748809875
290,2,123100,0.227772677176069,0.152472878580064,0.13610629667039
291,2,124677,0.167809904265865,0.152482013089289,0.271854374562418
293,2,127887,0.186565619085826,0.15346970647142,0.224930216165208
294,2,128935,0.167418734718334,0.153386619328604,0.275805255999516
295,2,129053,0.228910438658807,0.153630571917586,0.137115655843482
296,2,130040,0.179974911560808,0.154757381031997,0.245635826361325
297,2,130976,0.105029652198694,0.153688983022198,0.494808170142226
298,2,132199,0.207406244802215,0.154108536830039,0.179216147665158
299,2,133355,0.191933535340334,0.155212741913922,0.217063798196908
300,2,133435,0.204023117956838,0.155506001671941,0.190374316388651
302,2,135183,0.123794499935552,0.155831789453846,0.427489898720966
303,2,135402,0.16156623803925,0.155710190314024,0.300162520805119
304,2,135898,0.263449597804811,0.156146183392152,0.0924485813610385
305,2,135912,0.253215166609342,0.156310372783432,0.106135735668472
306,2,135925,0.265901284255762,0.15553706050705,0.088224472855547
307,2,136002,0.215529425408389,0.155640571796085,0.166991448427743
308,2,136173,0.200968388699727,0.15680245878124,0.200801010974483
310,2,138318,0.26454877279032,0.160700495645972,0.10060793351304
311,2,138695,0.266070295386626,0.157917612698951,0.09289790522004
312,2,138818,0.274585334346127,0.157584310232182,0.0822977739021925
313,2,139728,0.250887807384472,0.15741145657999,0.111868061037773
314,2,140174,0.234313124704853,0.157483804494239,0.137681765194895
315,2,140863,0.235964813169801,0.157412715530425,0.134762182467783
316,2,141152,0.24348342617428,0.157826599090619,0.123792872825606
317,2,141292,0.251692997015358,0.156647369389191,0.10900354000788
318,2,141545,0.215921198672198,0.157566449078646,0.171448460414052
322,2,146723,0.245715118163172,0.157156823595228,0.118830409567704
323,2,147946,0.28766496918439,0.15840640950405,0.0702195999196668
326,2,151397,0.179579113005754,0.159255926352032,0.260249091544964
327,2,153035,0.145952179143894,0.157614385063032,0.35507446627411
328,2,153228,0.0856605488538031,0.158891806869046,0.590149120765153
329,2,153455,0.0863953056507296,0.1600909359765,0.589769058760823
331,2,153815,0.11888011800266,0.15941697114423,0.456334002011279
332,2,154160,0.0557773352024116,0.157842915115781,0.724020186637392
333,2,154235,0.0708923340148453,0.15940263903606,0.656782010725103
335,2,159870,0.120231052678861,0.155288355848038,0.439304850465994
336,2,161229,0.156186103481287,0.157586595245718,0.322309339229923
339,2,162696,0.227945718877416,0.15665760887958,0.14654219614582
340,2,163284,0.214301767636141,0.154624430232929,0.166636983965264
341,2,164166,0.176370967903118,0.156202325451483,0.259614482976633
342,2,165270,0.178728125146354,0.154876294507066,0.249278529244869
343,2,165675,0.171064086989618,0.157469532982977,0.278073682697051
346,2,168062,0.120752906709247,0.156182995731624,0.439950924104992
347,2,168518,0.102022957529786,0.155325263713793,0.511715461533483
348,2,168980,0.154976021637921,0.15512722326127,0.318466748849035
349,2,169651,0.135901076016307,0.155251742342905,0.381973587680884
352,2,170725,0.160942125023554,0.155460989276807,0.301257440105456
353,2,171254,0.210668215090661,0.155545151190201,0.176479473222474
354,2,172242,0.107921496194952,0.153998261535044,0.483891474734468
355,2,173254,0.0890734427612105,0.152850943712657,0.560435624970838
356,2,173340,0.104432765406085,0.152804880465794,0.49477802421815
357,2,173385,0.0962513520249677,0.152960997213915,0.529589652451415
358,2,173973,0.119425502783823,0.152507783701932,0.434106297923875
360,2,177341,0.150747851976371,0.151908358080647,0.321701440913343
361,2,180314,0.106871584849274,0.152064792801163,0.48264177074721
362,2,180339,0.0946584675455314,0.152472372979627,0.535116240845572
363,2,182758,0.0882614049014913,0.151935874229167,0.561670311676822
364,2,183619,0.0405697901652854,0.152591791037889,0.790493479687006
367,2,187176,-0.0787043304507322,0.153380705951578,0.608180958210035
368,2,191066,-0.000832540428985951,0.154584914353359,0.995705935087735
371,2,191599,-0.0571318185719659,0.152412673969159,0.707997480080508
373,2,191763,-0.0635386175514832,0.153009393522898,0.678204168200372
374,2,191959,-0.0927711307262216,0.152593465641966,0.543603171426817
376,2,195759,0.0141017408660195,0.153982434623157,0.927083536781694
377,2,196912,0.050930797483679,0.151469347786232,0.736885971658151
379,2,198110,0.0291185002559078,0.152393580532691,0.848577212761788
381,2,198805,0.0061919995414686,0.153057540560662,0.967752957739571
382,2,198891,0.0184964084059412,0.151862479968594,0.903129021572767
383,2,199248,-0.0180731221070307,0.152209459457844,0.905550077653841
384,2,201782,0.0190514770459449,0.152022068782552,0.90034118682852
385,2,203285,0.084480206001575,0.151369282034715,0.577125336289604
386,2,203783,0.0357293095776699,0.151097999857541,0.813209419246664
387,2,204179,0.0529705187544766,0.151449370802707,0.726729441651842
388,2,205406,0.0530795916083895,0.153005840260935,0.728864002454395
389,2,205834,0.0384140707617703,0.152285243991675,0.800994042129315
391,2,207192,0.0474938093081631,0.152135555633331,0.755087392736611
392,2,207561,0.0533559900458064,0.151457384445693,0.724835626448197
393,2,208682,-0.00101260632459954,0.151229156912441,0.994661314492532
394,2,210102,0.0197295969665702,0.151616090124378,0.896538764621674
396,2,214801,0.00418241242030104,0.151612347602199,0.978007756531448
397,2,215016,-0.0192224250725717,0.151522550315321,0.899122003406961
398,2,218876,-0.0912673768287272,0.153015462514861,0.551251256473713
399,2,227511,-0.144617311008441,0.153983856005585,0.348284666002553
400,2,230378,-0.0884073831316675,0.152160450697379,0.561601647337134
401,2,231943,-0.0905980732997546,0.152593478869964,0.553078460218063
402,2,232156,-0.106744649184297,0.152501273797323,0.484413893166871
403,2,232789,-0.0761703215106608,0.152012635861769,0.61662791792894
404,2,238524,-0.033082859947251,0.15227050752589,0.828128333768266
405,2,241518,-0.0713648835510918,0.153555726544329,0.642397680625712
406,2,250396,-0.139398307756546,0.152375062770951,0.360901813108435
407,2,250466,-0.144109301433523,0.152308703259306,0.344711180314534
408,2,252305,-0.132420840269725,0.152743419631714,0.386558558862627
409,2,254571,-0.1384129470815,0.154878448275112,0.372097945682662
410,2,254742,-0.117558274675909,0.154787133939065,0.448070255303743
411,2,254908,-0.138000048149704,0.155923960312172,0.37673368528643
413,2,255862,-0.169240427522817,0.15489486457833,0.275308046020105
414,2,255975,-0.177141262917782,0.154308627465117,0.251759414643548
415,2,258311,-0.336525701487135,0.150984926344637,0.0264516217393158
416,2,259284,-0.276511857042486,0.151844033171346,0.069449381387306
417,2,266330,-0.189533223013969,0.152879078091986,0.21588804935606
418,2,267100,-0.193157607254157,0.152855034111942,0.207184055461738
419,2,268086,-0.175951285128527,0.152925062715947,0.250687189348031
420,2,274614,-0.189243036068155,0.151947210930808,0.213791518009631
421,2,274729,-0.203730734717715,0.152729150885992,0.183085184298553
422,2,275746,-0.123368394618376,0.152905839451498,0.420310042480679
423,2,277029,-0.14438019465539,0.152141601043243,0.343277141649811
424,2,277741,-0.156992405204402,0.15216610542942,0.302910905765368
425,2,278218,-0.167803871998614,0.151857688917863,0.269908963140958
426,2,278379,-0.155554293180235,0.155664666817144,0.318338265125813
427,2,279910,-0.181314043163162,0.151760165373934,0.232990471529392
429,2,283431,-0.207314943558444,0.153898792854697,0.178816568610147
430,2,283573,-0.201477461324282,0.152065364114888,0.186048105688516
431,2,286762,-0.144102857497307,0.152640641501884,0.345781560508563
432,2,287187,-0.184949043233912,0.151801266507708,0.223899719295931
433,2,288379,-0.136943217405532,0.150791243273805,0.364411020896167
434,2,294941,-0.0553960017117622,0.151028830208017,0.71399475412663
439,2,297610,-0.115575626865398,0.151697509401469,0.446639059705807
441,2,299680,0.00140494620243181,0.151354612261517,0.992599002314617
442,2,299708,0.0587728861883697,0.151641614777147,0.698562269878659
443,2,299759,0.0296698261807252,0.151151747126053,0.844494848690568
444,2,300111,-0.0347239715756684,0.152204929286127,0.819669808732051
446,2,301710,-0.0155078836765521,0.151198279819768,0.918365243124648
447,2,303446,-0.00400316592498653,0.15215275955896,0.979024805280457
448,2,303854,0.0441035717810737,0.152163981811992,0.772106992516978
449,2,304472,0.00745670348520777,0.15089559269308,0.960615477973445
450,2,304691,-0.0494010748168835,0.153318221788942,0.747482317628946
451,2,308097,0.0700002349710127,0.151678717004857,0.644721774533716
453,2,309402,-0.0963892375932116,0.150714068700946,0.522879781690202
454,2,310030,-0.115075380337376,0.151524862398911,0.448090959059207
455,2,310113,-0.126640545119609,0.151075295945238,0.402451308861154
456,2,310972,-0.125616857887973,0.15130758229553,0.406981960249058
457,2,312659,-0.252409325303799,0.150268329392152,0.0938957776943785
460,2,318265,-0.27030284550106,0.152149618818921,0.0765019310113635
461,2,318379,-0.330185316582976,0.152270304482702,0.0307945068242619
462,2,321266,-0.21494105271367,0.151824702298656,0.157739592823171
463,2,322957,-0.24064494370184,0.150351542883283,0.110371478578067
464,2,325221,-0.0996744010248561,0.151631691506865,0.511387195677521
465,2,332691,-0.112937272319262,0.153151983621557,0.461357100485952
466,2,333006,-0.120753736993181,0.152833814253194,0.430000792921702
468,2,335046,-0.0095662225541608,0.151435194598495,0.949666565411679
469,2,335049,-0.0379384478893868,0.152066630176575,0.803130220115409
470,2,335995,-0.0664670439516217,0.151179427091779,0.660454824789499
471,2,336060,-0.0857469535866473,0.150948208530624,0.570358454866881
472,2,338292,-0.0532396530966687,0.150981090237435,0.724580308770483
473,2,339568,-0.0825858233542055,0.15117124209531,0.585200421066591
474,2,340466,-0.138132349294196,0.152367291262793,0.365250088918625
478,2,348480,-0.0603460888344563,0.150975894335386,0.689614236627353
479,2,350086,-0.121780995971342,0.150878021334094,0.420124334149518
480,2,351083,-0.104419514740503,0.152867897635343,0.495010500742802
481,2,351335,-0.0988254775124664,0.151157969224158,0.513673157188774
482,2,351417,-0.0875210695459628,0.151153823782962,0.562945038651978
483,2,351450,-0.154401306822008,0.151169720464554,0.30777521913981
484,2,352302,-0.07765012337504,0.152532696221389,0.611019814335269
485,2,352469,-0.0949186898943517,0.150961204685063,0.529911428849126
486,2,352562,-0.0882025264837271,0.151590367280997,0.561040570165218
487,2,352944,-0.092687103289309,0.151145099687364,0.540117454478633
490,2,355266,-0.125598792040877,0.151077759576627,0.40633681097952
491,2,358277,-0.0801309791252585,0.151189315100152,0.596442188132596
492,2,358926,-0.0805011986656765,0.151411401423056,0.595287622140841
493,2,358948,-0.0889995331778137,0.151445938500686,0.557132651582406
494,2,359515,-0.0548040464171605,0.151264335226924,0.717339834050705
495,2,363190,-0.112854912790893,0.152654763577204,0.460227108929811
496,2,363588,-0.0856349067041031,0.153307874508817,0.576801668429851
497,2,363888,-0.0811769178018606,0.151998012810816,0.593632273217627
498,2,363954,-0.0338678229028626,0.151444499693818,0.823173094869659
499,2,364199,-0.0535990928959782,0.151222552241923,0.723221930871407
501,2,365981,-0.0756444542641597,0.154246387535006,0.624146270372686
502,2,366047,-0.0717496474954742,0.151471870468687,0.636018808490348
503,2,366936,-0.0321508407922838,0.153254136782607,0.833954357883853
504,2,369530,-0.0903143590356358,0.151192168628992,0.550657946390348
506,2,369931,-0.0467595309189286,0.152285947472633,0.758985714121012
507,2,371033,-0.146456076131802,0.151701800630232,0.334994997841744
508,2,372919,-0.106882614598527,0.151138853447949,0.47992021824415
509,2,373518,-0.0511020770850681,0.151135524036884,0.735473092378788
510,2,376157,-0.100817713004412,0.151398539651223,0.505903914525739
511,2,376172,-0.0855095826463259,0.152520787780996,0.575397171273378
514,2,381433,-0.0812644597883285,0.152417107775597,0.594250368516682
515,2,381922,-0.0491977183029634,0.153640444016147,0.748996072991285
516,2,382146,-0.0452380104178526,0.151331888375047,0.765167501659338
517,2,384206,-9.4007989034528e-05,0.151822181896444,0.99950630128809
518,2,384955,-0.0344718974430935,0.15147289442144,0.820106081823903
520,2,387301,-0.0118669043104819,0.152253796363526,0.937918669170891
521,2,388313,-0.0173464335503769,0.151348225697158,0.90881725046958
524,2,390138,-0.0885557147182192,0.151749001044002,0.559884312333744
525,2,391233,0.0838109140329708,0.152600781453384,0.583203919304308
530,2,395606,-0.277279615625717,0.151060741379272,0.0672652399818809
531,2,395726,-0.281566688659696,0.150982534212915,0.0630256067179963
532,2,395853,-0.266081091805326,0.151496049810913,0.079894634438441
533,2,396484,-0.234605703011099,0.150968486289117,0.121079412074512
534,2,396705,-0.220086635667763,0.1509570792551,0.145745666329247
535,2,398759,-0.231121686327037,0.152152313980508,0.129653763885613
536,2,400386,-0.209505671677913,0.151386710418721,0.16726021004178
537,2,400847,-0.203406385294753,0.151270107865031,0.179599436947517
538,2,401130,-0.196120798108781,0.152690372414306,0.199832211602183
539,2,401143,-0.184908060831087,0.152425981447914,0.225902470443895
540,2,401979,-0.127807396512287,0.152497135166556,0.402543320350805
541,2,403598,-0.156347190145258,0.151612098212369,0.303138233570064
542,2,404844,-0.0810802253907861,0.153475805081959,0.597627802603261
543,2,405100,-0.16478633964188,0.151878000632485,0.278665846033717
548,2,406181,-0.148552205763387,0.152024068026741,0.329157925587271
549,2,406688,-0.0501543808005761,0.151327498729284,0.740516837104685
550,2,407621,-0.161347901181364,0.1523505115759,0.290297876507329
551,2,409016,-0.187552508609964,0.153796885241803,0.223475546765589
552,2,410647,-0.228392770438526,0.151386857158945,0.132277679888479
554,2,419803,-0.233923744033387,0.152432868899307,0.125777445581855
555,2,419943,-0.171796556378566,0.15357138094168,0.264039229675245
556,2,422349,-0.196570531294635,0.151595790411789,0.19558986239297
557,2,425467,-0.0882490652573216,0.151338019795333,0.560181128054511
560,2,429095,-0.126514785954965,0.152158576241496,0.406272115615367
561,2,431266,-0.0643767109700749,0.152351944175268,0.672878978765852
562,2,431446,-0.0533486535866768,0.15297960867428,0.727499556199692
563,2,432524,-0.0802148847148881,0.151476654388336,0.596754908706793
564,2,434090,-0.0996476312185284,0.15284109405477,0.514845542968294
565,2,441927,-0.0828351464410841,0.151231789534739,0.584219118912456
566,2,446471,-0.106870651805515,0.153045104348903,0.485452386698846
567,2,449325,-0.251578099181895,0.151665161766531,0.0980497160355041
569,2,450017,-0.318158437919621,0.15046096664774,0.0351681763980932
570,2,451779,-0.360274859243894,0.150761183404171,0.0173859827318514
571,2,451784,-0.352869568420586,0.151362987423082,0.0203009244175425
572,2,453525,-0.29363863424203,0.151768930417956,0.0538166542602236
573,2,453768,-0.328031285347408,0.151771960972879,0.0313406922407433
574,2,454027,-0.315756526324435,0.15120478940656,0.0374896291387983
575,2,455029,-0.306869651373025,0.151337333716773,0.0433396544809
576,2,455247,-0.347564314350235,0.150592503051241,0.021577920901698
579,2,455756,-0.26057886890779,0.162412617256982,0.109514659136953
580,2,457024,-0.339911473038697,0.151764838121945,0.0257308315974732
581,2,457298,-0.368720290920932,0.152019571542095,0.015789027918171
582,2,460202,-0.365723440827487,0.152390791540143,0.0169167743602887
586,2,464424,-0.324565927003207,0.151853776318511,0.0332555372175202
587,2,465824,-0.265343126581097,0.153688171570673,0.0851318171252164
588,2,470145,-0.208800159122545,0.151729447053509,0.169652298493223
589,2,470686,-0.144266740768794,0.151849623629845,0.342730133063856
