SNP,Chr,Pos,Effect,SE,TPO1_MID2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
293,2,127887,0.133357938337834,0.10718938083573,0.214275775774086
294,2,128935,0.120515875357835,0.107130720856151,0.261377817473207
295,2,129053,0.133501200393071,0.107414506740595,0.214744315895935
296,2,130040,0.0835868440497403,0.10821489679954,0.44038531831421
297,2,130976,0.0301946901917303,0.107412108979647,0.778790214241441
298,2,132199,0.0391094708358497,0.107901946904558,0.717229843696766
299,2,133355,0.0457779589970551,0.108624746133596,0.673696055701102
300,2,133435,0.0522422516545724,0.108851350100897,0.631566422272809
302,2,135183,0.0736342265689629,0.108876651532599,0.499287542150255
303,2,135402,0.0846247172183912,0.108837549698048,0.437365520423794
304,2,135898,0.111142103546825,0.109348518492652,0.310133892934877
305,2,135912,0.0963343677169748,0.109469283713444,0.379451089078809
306,2,135925,0.0983807678139104,0.108967125791454,0.367222150250154
307,2,136002,0.0746337981837726,0.108938838092379,0.493731587719959
308,2,136173,0.0840405337792194,0.109691312914301,0.444096171664403
310,2,138318,0.038830103085115,0.112661851137538,0.730554778388962
311,2,138695,0.00624344011165157,0.110749025697092,0.955075227860449
312,2,138818,0.00910508722363845,0.110545364199013,0.934403018577232
313,2,139728,0.0250836545680011,0.110340166104796,0.820298575990558
314,2,140174,0.0471450155934992,0.110319709014364,0.669385714454509
315,2,140863,0.0251916014790265,0.110295458683841,0.819466704065698
316,2,141152,0.0374988622224735,0.110596312961864,0.734765619946085
317,2,141292,0.0329623558766128,0.109804972294358,0.76420892521055
318,2,141545,0.0208832230652987,0.110348346848725,0.850007076604223
322,2,146723,0.0455122800901713,0.110128263883799,0.679662579378071
323,2,147946,0.122069445056167,0.110973930348931,0.272089065702927
326,2,151397,0.0441022553735335,0.111417143135653,0.692469521006586
327,2,153035,0.0337530615166572,0.110214065732713,0.759594822721642
328,2,153228,0.00530845123213419,0.111032680916496,0.961894856578786
329,2,153455,0.0406359878432823,0.1118501725251,0.716592781523905
331,2,153815,0.0232049446962979,0.111435022840504,0.835163665489961
332,2,154160,0.0137363599295135,0.110271774456175,0.900936284637986
333,2,154235,0.0182580922181346,0.111371129981686,0.869872843431996
335,2,159870,0.10129216936333,0.108428429655953,0.35084724758572
336,2,161229,0.12586308445333,0.110024955627252,0.253419362661319
339,2,162696,0.132566637760725,0.1095273817257,0.22695383083234
340,2,163284,0.107446589682497,0.108148922829377,0.321144014397216
341,2,164166,0.0443893136180604,0.109280048842949,0.684843411356849
342,2,165270,0.0529505370189554,0.108349713588181,0.6253573602044
343,2,165675,0.0452442770627095,0.110151275387209,0.681507466988094
346,2,168062,0.0339771369810846,0.109172583576867,0.755813986642143
347,2,168518,0.0109895567115295,0.108560801771019,0.919425744296997
348,2,168980,0.019203418363575,0.108506023822671,0.859625437849079
349,2,169651,0.0171929459585827,0.108558520718445,0.874251945284466
352,2,170725,0.0444539880643398,0.108729885350117,0.682899192405745
353,2,171254,0.124734151040919,0.10872912712361,0.252075543112487
354,2,172242,0.0670344655291845,0.107584830737505,0.533631184253833
355,2,173254,0.0483546766707036,0.106788097055248,0.650964015440767
356,2,173340,0.05329732772405,0.106768501046966,0.617959396297161
357,2,173385,0.0638804234589632,0.106850461286812,0.550324148377446
358,2,173973,0.0782130680060857,0.106539250703255,0.463360230238659
360,2,177341,0.0963118766658322,0.106133540388634,0.364782977838253
361,2,180314,0.00835440214304839,0.106291984928405,0.937396428817498
362,2,180339,0.00507169538934027,0.106561111625094,0.962066535736934
363,2,182758,0.0915050632980325,0.106067536583357,0.388885043737156
364,2,183619,0.0767207428265461,0.106519171791634,0.471845939756791
367,2,187176,-0.0104242131075034,0.10717631902723,0.922573309217599
368,2,191066,0.0682216824882053,0.107917890902668,0.527689678805097
371,2,191599,-0.0232564098612545,0.106475618150912,0.827228062056032
373,2,191763,-0.000920789315452586,0.106904531034673,0.99313261712101
374,2,191959,-0.0272124148748523,0.106633863455038,0.798721212328298
376,2,195759,0.0227317806384177,0.1075525911094,0.832732214159189
377,2,196912,0.0325523830095955,0.105805461909615,0.758520526452962
379,2,198110,-0.00310925677481627,0.106453665457716,0.976715520311184
381,2,198805,-0.0148387760369879,0.106909402150908,0.889689181439344
382,2,198891,-0.0020100003875837,0.106079485873717,0.98489324581494
383,2,199248,-0.0292499296239785,0.10631040397034,0.783371927005061
384,2,201782,0.00477180978791591,0.106190843624032,0.964183595379913
385,2,203285,0.0952487719315122,0.105657894070565,0.367946335346084
386,2,203783,0.0422154762948162,0.105527755543795,0.68936795368146
387,2,204179,0.0617244350074294,0.105756063929043,0.559829126629336
388,2,205406,0.0227827502188684,0.106887297347289,0.831335031884785
389,2,205834,0.0297582146426008,0.106370410784594,0.779825290832658
391,2,207192,-0.0056851988713168,0.106282294331605,0.957370565570538
392,2,207561,0.00250538727000632,0.105812859420666,0.981123207113207
393,2,208682,0.00528143684396876,0.105634561766526,0.960152862738408
394,2,210102,0.0286597954283827,0.105896759611389,0.786826851378925
396,2,214801,0.0245368940634112,0.105894652634424,0.81689719973861
397,2,215016,0.0129646443831075,0.10584003032653,0.902578433447548
398,2,218876,-0.0240210296446043,0.106928882602968,0.822385497990657
399,2,227511,0.0175321530496373,0.107689363953126,0.870766692072383
400,2,230378,0.0313467115211773,0.106323165415903,0.768300992308292
401,2,231943,0.00800889401680349,0.106640274335987,0.9401761275651
402,2,232156,0.0144540290381289,0.106594636574989,0.892216306001009
403,2,232789,0.0129214965027016,0.10621772535454,0.903244611468577
404,2,238524,0.010711281503484,0.106367905275515,0.919845530786142
405,2,241518,-0.00678275564480613,0.107292261416199,0.949629037929081
406,2,250396,-0.0536821533434441,0.106523141678538,0.614612093827793
407,2,250466,-0.0479716718596418,0.106493216888308,0.652650338946985
408,2,252305,-0.0405735647118615,0.106784345107022,0.704205101590743
409,2,254571,0.0342299215947881,0.108290983853865,0.752119439580037
410,2,254742,0.037755593066638,0.108189847311503,0.72731585578034
411,2,254908,0.0257358219549568,0.109026460782729,0.813529874788344
413,2,255862,0.00215265927139785,0.108378196507971,0.984164301451846
414,2,255975,0.0227346339214187,0.1079801945578,0.833364218518561
415,2,258311,-0.059939097395727,0.106155926071123,0.572682290884922
416,2,259284,-0.00422940511168302,0.106561215758886,0.968362783027031
417,2,266330,0.00670660502028464,0.107019048404683,0.9500668294612
418,2,267100,0.0333791252348465,0.106997094812777,0.75525288996949
419,2,268086,0.0312691844199703,0.107006702012022,0.77029233289059
420,2,274614,-0.0237387311962752,0.106361928792732,0.823518103563765
421,2,274729,-0.0507833326379324,0.106917070117947,0.635095877924277
422,2,275746,-0.0219314315319954,0.106898169236016,0.837563887531892
423,2,277029,-0.0183602009546091,0.106403266807018,0.863101701283055
424,2,277741,-0.0172488872476649,0.106445569655091,0.871363758827543
425,2,278218,-0.0300111593781466,0.10624525627008,0.77774825006642
426,2,278379,-0.0208708083948443,0.108881192340611,0.848099764439436
427,2,279910,-0.0670498652664417,0.106159985483955,0.528061881339751
429,2,283431,-0.0635203562734848,0.107722607088998,0.555791830257753
430,2,283573,-0.0515911994650711,0.106447401815887,0.628215462465566
431,2,286762,-0.0745435891419175,0.106681625677658,0.485169527628759
432,2,287187,-0.17104609301909,0.105866546158662,0.107057625013575
433,2,288379,-0.0664547259493525,0.105392682542978,0.528746698244417
434,2,294941,0.0327706179203988,0.10550068315458,0.756272876006012
439,2,297610,0.0182708116479149,0.106044703682632,0.863305541234193
441,2,299680,0.0740242186533939,0.105649134780676,0.48397622243428
442,2,299708,0.0956620958834462,0.105823152137994,0.366622084780115
443,2,299759,0.0994150959738986,0.105453952293329,0.346461379444589
444,2,300111,0.0809922094670559,0.106236929054071,0.446346276264683
446,2,301710,0.116270633698988,0.105433473853105,0.270871056696895
447,2,303446,0.104816244640559,0.106133657119583,0.324031275360624
448,2,303854,0.123500724993587,0.106097129615101,0.245196145509041
449,2,304472,0.0490415764061944,0.105369970876964,0.641915782359166
450,2,304691,0.0452058028580971,0.107082879637722,0.673167314889344
451,2,308097,0.0877495863886726,0.105877948530247,0.407788611577882
453,2,309402,0.0375025306579347,0.105317195569967,0.721984958240362
454,2,310030,0.0501545804434379,0.105894271830169,0.636057390960806
455,2,310113,0.0266226245405848,0.105622930765641,0.801146433487778
456,2,310972,0.005480080321682,0.105792439165044,0.958717114501468
457,2,312659,-0.0126048029271141,0.105380291407462,0.904858139895922
460,2,318265,-0.155095356060856,0.106432291653846,0.145944398954767
461,2,318379,-0.164652442503805,0.106708965911293,0.123725578745502
462,2,321266,-0.0631239498888155,0.106298481969671,0.553001615394512
463,2,322957,-0.120717918143085,0.105206279495212,0.251976790850786
464,2,325221,-0.0895704028003921,0.105873629141814,0.398118942782038
465,2,332691,0.00247756659361653,0.107060326437054,0.981550254109205
466,2,333006,-0.0134936014350446,0.106847736314997,0.899575745916424
468,2,335046,-0.0125836831340029,0.105777325763786,0.905371626560751
469,2,335049,-0.027990230137987,0.106218829106963,0.792307595921189
470,2,335995,-0.089590873214168,0.105521414647231,0.396439858288147
471,2,336060,-0.0868749560887461,0.105385475349227,0.410295000351087
472,2,338292,-0.103536081145202,0.105336178008896,0.326324461689168
473,2,339568,-0.0935233120324721,0.105521762582582,0.376062468478392
474,2,340466,-0.131139102101421,0.106324899215036,0.218254321785903
478,2,348480,-0.047912523001101,0.105451054605548,0.649850479486886
479,2,350086,-0.0808881639840996,0.105398973597121,0.4433285899046
480,2,351083,-0.0307274057029147,0.106837633083776,0.773815248761082
481,2,351335,-0.0494316947004696,0.105616345169742,0.64005145223881
482,2,351417,-0.0501394012370359,0.105598719855949,0.635215526582741
483,2,351450,-0.0885861242501757,0.105644162244334,0.402298821993644
484,2,352302,-0.0389144086149509,0.106564439684286,0.715201299661189
485,2,352469,-0.0336060804748007,0.105491630655496,0.750243796585545
486,2,352562,-0.0252355920938768,0.105929486455932,0.811840859437496
487,2,352944,-0.0471383196296134,0.105602635649488,0.655600471494088
490,2,355266,-0.0698368172344565,0.105567016424579,0.508697564652206
491,2,358277,-0.0294732881496378,0.105637463084991,0.780405039818975
492,2,358926,-0.0581594637661182,0.105759273808633,0.582719911845035
493,2,358948,-0.0519402588814008,0.105801976637486,0.62378839483397
494,2,359515,-0.0718570112736993,0.105609916036055,0.496697081853207
495,2,363190,0.0330890491628858,0.106698708942379,0.756655233433534
496,2,363588,0.0665462047092713,0.107075683904618,0.534680017340574
497,2,363888,0.0383535390481562,0.10619524870639,0.718195449884079
498,2,363954,0.0796252389214947,0.10570792029505,0.451797526101301
499,2,364199,0.0494027771563014,0.10561638349931,0.640247189353668
501,2,365981,-0.00601384948447046,0.107778713727978,0.955534201296916
502,2,366047,0.0516494819765737,0.105802379890242,0.625732960243718
503,2,366936,0.0607603566110978,0.107007212188788,0.570521200474966
504,2,369530,0.0144841028788153,0.105659643320866,0.891043625276367
506,2,369931,-0.00458203842934497,0.106387031545583,0.965670467255074
507,2,371033,-0.00694859262427994,0.106104229719546,0.947822240741006
508,2,372919,0.0193162604949631,0.105641605641206,0.855022964767039
509,2,373518,0.00635105815270048,0.10558607852548,0.952069787612673
510,2,376157,-0.0600900497245281,0.105771303754135,0.570319445497203
511,2,376172,-0.0517558025677898,0.106548962522256,0.627448161912133
514,2,381433,-0.0459126474360685,0.106479545672725,0.66659524704051
515,2,381922,-0.0507310522143528,0.107300852238455,0.636653322463423
516,2,382146,-0.0345164158030783,0.105704103427064,0.744210794173491
517,2,384206,-0.00592068436415333,0.106048694228472,0.955508928404812
518,2,384955,-0.0216167153657934,0.105806688134402,0.838233788075861
520,2,387301,-0.0112549593918566,0.106349876967193,0.915777704726695
521,2,388313,0.00922137413441548,0.105718927421178,0.930541819591139
524,2,390138,-0.0372337485299012,0.10603064419556,0.725677612783279
525,2,391233,0.032456713404119,0.106624560163263,0.761001128854653
530,2,395606,-0.0980607410451497,0.105891106655673,0.355051282245769
531,2,395726,-0.121051826264137,0.105784883278904,0.253266016530166
532,2,395853,-0.107389621160488,0.106128919678885,0.312288996835273
533,2,396484,-0.0689065764730473,0.105749365229682,0.515081469349789
534,2,396705,-0.0608012654723572,0.105712351370532,0.565551106005669
535,2,398759,-0.0559365694961698,0.10658497659349,0.600046609499463
536,2,400386,-0.0588496809300684,0.105985179632741,0.579066270358106
537,2,400847,-0.054554154298957,0.105893996378835,0.60675177324129
538,2,401130,-0.0723787354033427,0.106835109869268,0.498544719191216
539,2,401143,-0.0482642848722373,0.106661693324306,0.651187664486424
540,2,401979,0.0111792553100133,0.10662488891115,0.916557093219335
541,2,403598,0.0068432469523928,0.106061191099019,0.948591361694986
542,2,404844,-0.0200517841973362,0.107241293923606,0.851785141045975
543,2,405100,-0.0139004451211728,0.106262324203537,0.895998114737054
548,2,406181,-0.0250469280032569,0.106325347086752,0.813903938255752
549,2,406688,0.0284691871480112,0.105709207191832,0.787843824019937
550,2,407621,-0.0412310966880346,0.106564541259082,0.699054520846317
551,2,409016,-0.0471097613419128,0.107625358629036,0.661857039504751
552,2,410647,-0.0313016373692142,0.106072366778927,0.768093263719191
554,2,419803,-0.0403468592547327,0.106808727584488,0.70584430555251
555,2,419943,-0.0322921043322282,0.107447225252397,0.763942814166322
556,2,422349,-0.0834138485551735,0.10605001961712,0.432071909860351
557,2,425467,-0.0710078180484846,0.10569432405814,0.502136180911758
560,2,429095,-0.0939324492981668,0.106270625996894,0.37735259268924
561,2,431266,-0.033882969740936,0.106430838854914,0.750402650890565
562,2,431446,-0.0414006436163993,0.106853322453145,0.698654355216837
563,2,432524,-0.0317898304177006,0.105836303124354,0.764073343418887
564,2,434090,-0.114582462410606,0.106650914393564,0.283391044071528
565,2,441927,-0.0432512668875513,0.105656573626997,0.68252590067232
566,2,446471,-0.0280270710238718,0.106966793540075,0.793461504018139
567,2,449325,-0.0407213578405016,0.106329476857763,0.701970020739737
569,2,450017,-0.102026177813917,0.105622372244026,0.334729323099585
570,2,451779,-0.134878386913475,0.10591342980309,0.203686514228627
571,2,451784,-0.14137527178393,0.106273153942685,0.184277938307565
572,2,453525,-0.16920212369915,0.106191392191939,0.111972302866073
573,2,453768,-0.184221857908363,0.106261824632101,0.0838515921227835
574,2,454027,-0.153792257837381,0.105952571397388,0.147523290307867
575,2,455029,-0.125564142841482,0.106114108535624,0.237489097353237
576,2,455247,-0.1416399721191,0.10571244232361,0.181152422562359
579,2,455756,-0.148345901094765,0.113585474552937,0.192393170130132
580,2,457024,-0.158408307124268,0.106426236591675,0.137529561155778
581,2,457298,-0.179933380605883,0.106639048696537,0.0924266728470719
582,2,460202,-0.160325008693792,0.106971402813735,0.134828297818907
586,2,464424,-0.14976252184869,0.106457376611521,0.160371258290156
587,2,465824,-0.0790719852092,0.10772269479123,0.463416043716753
588,2,470145,-0.0935698061492647,0.106151532305131,0.378661158638569
589,2,470686,-0.0481791659505719,0.106172889756473,0.650265812884677
