SNP,Chr,Pos,Effect,SE,noPPI_reference_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
64,1,83284,0.0311883288778675,0.145568596250625,0.830474436399913
65,1,83613,0.0422398408257832,0.145544656248486,0.771819027127972
66,1,84112,0.0140911859265659,0.145576128794144,0.922943337906424
68,1,84858,0.0232338868124776,0.145983689244007,0.873638569724264
69,1,85751,-0.0189804447064582,0.14658549831801,0.897048604115983
70,1,87445,-0.0531571683346923,0.146871609871002,0.717621271876135
71,1,87467,-0.0948702969689939,0.147581523650195,0.520749681176481
72,1,89070,-0.0281246682603796,0.146736038204009,0.848112126776155
73,1,89616,-0.0518474947446404,0.145928176337265,0.72258108945706
74,1,89679,-0.0541029875240415,0.145944342918816,0.711076100454585
75,1,89880,-0.0557463814090297,0.145979584639546,0.702781691076363
76,1,91472,0.018101311439573,0.147090378219392,0.902127631532538
77,1,93789,0.0371789815048744,0.145564610994553,0.798553480644146
78,1,94351,0.00300681241032029,0.145961108658072,0.983576305200999
79,1,99148,0.0477240490987061,0.145555898850415,0.743201028215115
82,1,106800,0.011798559795715,0.145773076087639,0.935537244979973
83,1,107970,0.0237620726206194,0.145337048294225,0.87022123390689
84,1,109000,0.113824818638461,0.145472598121521,0.434475583185825
85,1,112549,0.00556988343350563,0.145433573152995,0.969471359757065
86,1,112742,-0.0456836549954811,0.145980237274109,0.754507932683482
87,1,113050,0.0253269061371282,0.145748637462833,0.862144936908284
88,1,113135,0.00441975689266386,0.145383435345563,0.975764674246469
89,1,114076,0.198400203189813,0.14499961970206,0.172094434371618
90,1,114628,0.234760688073719,0.145214841975725,0.10684843922739
91,1,116283,0.178847512505766,0.146252619609974,0.222195685248247
93,1,127853,-0.010701368349279,0.146288084157689,0.941726037407517
94,1,128302,0.030139593027571,0.145718444284242,0.836258411165271
95,1,128704,-0.00400280237086353,0.145872179054383,0.97812391956225
96,1,128911,0.0754548920445807,0.145833191178234,0.605197199418298
97,1,130267,0.193500168250075,0.145455171394058,0.184275622960982
98,1,130271,0.206045547840347,0.145579911721842,0.157849475519835
99,1,130613,0.303798397484517,0.146466849996035,0.0387871786752263
100,1,132012,0.0258954217645462,0.147037446745132,0.860305003231845
101,1,133231,-0.0855619651130368,0.14592944491787,0.558032396202454
102,1,137074,-0.0393082528971761,0.145777830633757,0.787590984680554
103,1,137304,-0.0263611124549417,0.145836769198714,0.856661533561228
104,1,139686,-0.0272931825249365,0.146027953914882,0.851843415680831
105,1,149562,-0.072714849465209,0.146317158445282,0.619521445574903
106,1,150447,-0.0506124571465452,0.147967370972352,0.732515707836663
108,1,154084,-0.0436531666929035,0.148430924754157,0.768856239841117
110,1,157269,-0.126883922485299,0.14559833355527,0.384092344021896
111,1,160054,-0.0565673925019675,0.147108854172864,0.700819102749635
112,1,166222,-0.0644683786677175,0.146011065168666,0.659099122084942
113,1,166416,-0.0472887513521342,0.145733138130561,0.74576030169884
114,1,167326,-0.0682893270293238,0.14653805976592,0.64149026311155
115,1,168836,-0.0791721443419122,0.14582760834438,0.587530254592312
116,1,171200,-0.077981743182837,0.146047992001358,0.593714958604915
117,1,171431,-0.127557120646944,0.146862269501539,0.385683811206693
118,1,173339,-0.120718616390835,0.145734223702222,0.408033284035616
119,1,173845,-0.0871293003559076,0.145681078932766,0.550168421839523
120,1,175121,-0.115335722038762,0.145336294312164,0.427974101594687
121,1,175281,-0.0953399428363262,0.145501062422135,0.512731936909387
122,1,175315,-0.104277089800367,0.145437830574285,0.4738560092795
123,1,175523,-0.0969045093025915,0.146277433420991,0.508101910194551
124,1,175541,-0.100090385534351,0.145673600326252,0.492479264725684
125,1,175653,-0.134510413197626,0.146056886217117,0.357707894546131
128,1,175856,-0.146353104032744,0.148442118977883,0.324844182152182
129,1,175876,-0.136968570404695,0.146186674792877,0.349428483109195
130,1,175989,-0.110819372244805,0.14666739340534,0.450403191523355
131,1,176001,-0.136703796732296,0.147371296201841,0.354241217885535
133,1,177692,-0.145220257594163,0.145338309764557,0.318388180143716
134,1,178191,-0.168070602597856,0.145413311210496,0.248539316645866
135,1,178224,-0.145220257594163,0.145338309764557,0.318388180143716
136,1,178960,-0.10629986464992,0.146596989365827,0.468861083656566
140,1,183802,-0.177236018728281,0.14525602848706,0.223217627717834
141,1,183954,-0.162110532442654,0.146367657554766,0.26880726485329
142,1,184450,-0.11795328477086,0.145202333355849,0.417145536959691
144,1,184718,-0.131912856744428,0.145995034968305,0.366853712309803
145,1,185296,-0.116480454385995,0.145411591275094,0.423647501467247
146,1,185438,-0.0700220425039427,0.145502841405466,0.630642855284185
147,1,185469,-0.0742065765102631,0.145707102129284,0.610870025953365
148,1,185503,-0.0778239247444172,0.145324606339356,0.592629018409635
149,1,185705,-0.0861285609752782,0.146936997879981,0.558142737233224
150,1,185749,-0.122466538382318,0.146863911405895,0.404913818248372
151,1,185806,-0.111615426474304,0.147084863943954,0.448448365301693
152,1,185879,-0.121419600567341,0.14777485492873,0.411829209753432
153,1,185916,-0.101569341986538,0.147749957123533,0.492256431056635
154,1,185941,-0.131130590511395,0.148328763066359,0.377268943351127
155,1,185954,-0.121043827598541,0.148787122110214,0.416458640682337
156,1,186055,-0.0713005654359225,0.145904921864949,0.625372937046667
157,1,186896,-0.117565605726993,0.148215108824075,0.428188697773294
161,1,190132,0.11734365563661,0.146005888408145,0.422116164257124
162,1,190148,0.12277100681218,0.146037364355225,0.401095091333157
163,1,190165,0.1107612882317,0.147188780538006,0.45224486501523
164,1,190169,0.130336054581663,0.146959458842197,0.375744952269639
165,1,190933,0.0984069030237393,0.145835993939544,0.50025859389635
166,1,192149,0.208889684924332,0.146702399844845,0.155358467613606
168,1,192303,-0.0435753124663241,0.175377502998445,0.803918508716446
171,1,192795,0.213016881149436,0.145211820157017,0.143282968852511
173,1,194187,0.184959095176689,0.145441645546067,0.204314598038196
174,1,194867,-0.0115927960199282,0.145693790366787,0.936624665781697
190,2,8314,0.307670954946759,0.147254199937475,0.037388480394489
194,2,8498,0.31863025772574,0.146969736348826,0.0308264482095237
195,2,8651,0.319857196454466,0.147101633003158,0.0303390971113077
197,2,9812,0.355726967340158,0.147755228592175,0.0165727797279846
198,2,9932,0.347489807892386,0.147219041593214,0.0188005450811114
199,2,10135,0.364081002253665,0.146532255434278,0.0134308006257219
200,2,11616,0.339623826967648,0.146540451854138,0.0210417500186599
201,2,12133,0.371275328937752,0.146915086263382,0.0119355438361103
202,2,12194,0.383704597769461,0.14740330605641,0.00962834722427957
203,2,12359,0.36012176360394,0.147133016780045,0.0148679368132492
204,2,13061,0.341771420959276,0.147245956144929,0.0208508972695259
205,2,14298,0.33623082660504,0.147753565119565,0.0234675675391054
206,2,15222,0.343909579942077,0.14916582401927,0.0217148690462099
207,2,17986,0.365344428520449,0.146365084642479,0.0130116535825085
208,2,19770,0.338576219576927,0.147575804463437,0.0223625618511904
209,2,19836,0.336212001463295,0.147179662518047,0.0229431602113108
210,2,19851,0.367145684820523,0.14740802680861,0.0132090159049919
211,2,21595,0.305861831718201,0.147185930944428,0.0384256200182718
212,2,22385,0.293423965064876,0.147398550648932,0.0472862928837707
213,2,23441,0.282037816763297,0.148908497784365,0.0590377279258181
214,2,24209,0.301067819597807,0.147563381431072,0.0420681287233154
215,2,24341,0.328263086530438,0.147752545520786,0.0269366475545612
216,2,26815,0.362923391553161,0.147342889879707,0.0142499010399614
217,2,28209,0.349464520913085,0.147485431142043,0.0183501964022478
221,2,41245,0.250553674306522,0.147481787467148,0.0902231097776227
222,2,43214,0.146178430046251,0.150283062340097,0.331374763980584
223,2,47104,0.224976212054031,0.145798301461175,0.123711038109755
224,2,50915,0.220015014230797,0.147261660868325,0.136058119630951
225,2,55834,0.142990840658281,0.146846820283439,0.330851692004359
226,2,56422,0.183323212100925,0.146983283866982,0.213136900141026
227,2,57715,0.205834120862926,0.14641189935136,0.160646311266552
228,2,59046,0.193095451580612,0.147205596835845,0.190460367479113
229,2,59191,0.167023802476695,0.146449464491446,0.254856388920511
230,2,59383,0.153582964074282,0.146533455299495,0.29530568704573
231,2,59477,0.161761506771578,0.148720492575679,0.277474918256457
233,2,60471,0.14990484758283,0.146742202073894,0.307692376302902
234,2,60478,0.15432374860252,0.146897185390095,0.294181131696328
235,2,60786,0.165118059969653,0.146621584062869,0.26086657643914
236,2,61035,0.179762433893112,0.146562169349203,0.220817968917716
237,2,61071,0.164771764156818,0.145944599443573,0.259663589282137
238,2,61675,0.179863590543207,0.146315935248561,0.219784740095507
240,2,62939,0.136975350983327,0.1461936547608,0.349427637174889
241,2,63527,0.185011155246663,0.146594412442365,0.207759888863528
242,2,63857,0.168405974234993,0.146685346376691,0.251714478146358
243,2,65527,0.0596444417959832,0.146440041455016,0.684037480049357
247,2,67976,0.139659094852862,0.14839812605027,0.347291598258397
250,2,72389,0.0817363969939651,0.14760378397149,0.580096818878407
251,2,72392,0.146436236568259,0.148467549332859,0.324652576112769
252,2,73646,0.217485854556514,0.145163123881381,0.134970568708601
253,2,74564,0.241082778065797,0.144770448251974,0.0967448698000751
254,2,74739,0.281783117258001,0.145042525054386,0.0528397414086026
257,2,80873,0.289423231648108,0.145349743564461,0.0472271651260215
258,2,81501,0.303909477320526,0.145241456955509,0.037112642271193
259,2,83526,0.263777757101488,0.145235708495861,0.0701871143247985
260,2,83845,0.333490459509893,0.144968775399629,0.0220064426662403
263,2,84447,0.370681833758203,0.146594414876324,0.0118862660037885
264,2,87391,0.287655517050629,0.144598172612765,0.0474346151789161
265,2,87562,0.28323471241667,0.144992849994921,0.0515571956537337
266,2,87849,0.27747974446695,0.145010492441127,0.0564907401492747
267,2,87878,0.285707712076216,0.145594997099249,0.0505074462281972
269,2,89785,0.188355143836271,0.146059646807112,0.19804187871248
272,2,93721,0.132066556591833,0.145791842331499,0.365629438730809
273,2,93952,0.108982699177759,0.145428056911396,0.454119753728742
274,2,95085,0.127101410976734,0.145589736668394,0.38325065598368
276,2,107124,0.145474892273199,0.145613612285908,0.318456089518599
277,2,111645,0.0744008813475676,0.145858961183443,0.610308711516743
278,2,111916,0.0396844826954587,0.146241389826277,0.786270580187963
279,2,111931,0.0450722852757181,0.146460638127963,0.758459135238097
280,2,111999,0.0685084698683867,0.145908711393597,0.638980968856847
281,2,114528,-0.00160621033214792,0.146794147148802,0.991275963528448
282,2,116024,0.0405053033443603,0.147127416430976,0.78324096328051
286,2,120090,-0.107270852886968,0.146450824617351,0.464367731911637
287,2,120291,-0.143567571682192,0.148041039694117,0.332819040089457
288,2,120726,-0.129916131591507,0.14721935179858,0.378125170966523
289,2,121716,-0.0712168350746408,0.147165458801112,0.628740177069882
290,2,123100,-0.0687574656373369,0.147371907852115,0.641104314643749
291,2,124677,-0.0944021665672293,0.147128495782952,0.521529366786235
293,2,127887,0.0186989435937889,0.148220257851809,0.89967989528522
294,2,128935,-0.00181556517674752,0.148083446848446,0.990224771762015
295,2,129053,0.0120206261428272,0.148532866209996,0.935544227957383
296,2,130040,2.44411604044537e-05,0.149440825527101,0.99986959776071
297,2,130976,-0.0947365118325635,0.148137808816247,0.522902047030201
298,2,132199,0.0054727077416894,0.148910305250866,0.970703755185583
299,2,133355,0.0109343309554072,0.149916775745749,0.94189834975035
300,2,133435,-0.0066983072491299,0.150241444942245,0.964464409372036
302,2,135183,0.0299806022155505,0.150316610506663,0.842025827173696
303,2,135402,-0.00765950276069116,0.150301819200358,0.959385571083653
304,2,135898,0.0398834414021967,0.151084569345376,0.791948674438918
305,2,135912,0.0289350168611515,0.151203247309425,0.848349622148643
306,2,135925,0.0253448484978975,0.150520069858201,0.866379315957349
307,2,136002,-0.00854029356944985,0.150412799615132,0.954753339379969
308,2,136173,0.0177726797425046,0.151474685496311,0.906664470796002
310,2,138318,0.0182748329254909,0.155473705989932,0.906496687423378
311,2,138695,-0.0362865630543963,0.152799764731909,0.81242385134763
312,2,138818,-0.0520949054598359,0.152506532508694,0.732861734073202
313,2,139728,-0.0672256496559172,0.152216234599852,0.6590160029336
314,2,140174,-0.103595475230764,0.152158411733376,0.49641932117184
315,2,140863,-0.0872003964517006,0.152125913130129,0.566866137405947
316,2,141152,-0.0732320464500195,0.152575637726905,0.63154451135909
317,2,141292,-0.0940443254753491,0.151445320200104,0.535014356486833
318,2,141545,-0.00655115798087369,0.152265750762971,0.96570632861955
322,2,146723,-0.0523768552257189,0.151965943545112,0.730553891476694
323,2,147946,-0.0328241973016383,0.153373854843389,0.830659474322737
326,2,151397,-0.0496817092096589,0.153744524931379,0.746777088651384
327,2,153035,0.0654137090091453,0.152053491647227,0.667311257277698
328,2,153228,0.0670415010711708,0.153161605168141,0.661858844123569
329,2,153455,0.047190448357562,0.154339056749928,0.75996890861901
331,2,153815,0.0674304472186842,0.153725373900839,0.661189098227532
332,2,154160,0.0116480410995345,0.152154852915789,0.939021835981887
333,2,154235,0.0506461222514402,0.153651866376882,0.741885588715009
335,2,159870,0.0720334506035976,0.149745076614355,0.630785718990742
336,2,161229,0.0136738825740204,0.152091605056048,0.928413243345363
339,2,162696,0.00566789608341145,0.151438621011362,0.970165686347439
340,2,163284,0.0264834057719046,0.14942550012237,0.859425574457694
341,2,164166,-0.00189271234127086,0.150819592301377,0.989994290085656
342,2,165270,-0.00646368931485053,0.149550885434887,0.96555006597993
343,2,165675,-0.00570649218957753,0.152022519913455,0.970077937944465
346,2,168062,0.052990370610862,0.150630373606098,0.725205106453632
347,2,168518,-0.0495853298587815,0.149770898380116,0.740784630427835
348,2,168980,-0.0218273543369991,0.149718527440251,0.88417096257991
349,2,169651,-0.0117509766638538,0.149792843602385,0.937515994680217
352,2,170725,0.05261728990002,0.150034657951865,0.726021938829209
353,2,171254,0.0724765587047371,0.150254123412293,0.629849286245723
354,2,172242,0.0238161028276229,0.148521531747359,0.872693514737839
355,2,173254,-0.0143283673660618,0.147386813774055,0.922609975753328
356,2,173340,-0.00887217709176158,0.147370193514901,0.952027758476511
357,2,173385,0.00181040443307645,0.147506640153385,0.990214442184637
358,2,173973,-0.022848558048564,0.14710979108099,0.876660687260078
360,2,177341,0.180868937875675,0.14629717054064,0.217164610502476
361,2,180314,0.0392484398368479,0.146647871653592,0.789134827272553
362,2,180339,0.067067415334868,0.146989940679139,0.648474882708488
363,2,182758,0.241807377662487,0.145939579872327,0.0984280558412221
364,2,183619,0.297101282878856,0.146230378624868,0.0429291010628536
367,2,187176,0.221368267295095,0.147413543168893,0.134073211190673
368,2,191066,0.285976705827654,0.148209609318836,0.0544647199227145
371,2,191599,0.210391685216505,0.146497414604337,0.151846370740016
373,2,191763,0.235644917828733,0.146972492542975,0.109756891389382
374,2,191959,0.173439273860751,0.146856915029044,0.238394419994962
376,2,195759,0.287152749803846,0.147621171383549,0.0525445214112242
377,2,196912,0.103292807998694,0.145906195061034,0.4794497829067
379,2,198110,0.155595549464455,0.146651084098995,0.289419143724584
381,2,198805,0.130847500460901,0.147352917918021,0.375152296191004
382,2,198891,0.1629302648462,0.146111216421205,0.265561320333244
383,2,199248,0.154964085523892,0.14647056819198,0.290784416003277
384,2,201782,0.0909770570704313,0.14644229686924,0.534837088434193
385,2,203285,0.266384047612056,0.145263989706585,0.0675264980806136
386,2,203783,0.257430781086987,0.144994034604119,0.0766838544822781
387,2,204179,0.281110542561139,0.14522368120475,0.0537017755483482
388,2,205406,0.243889627255377,0.146920025155375,0.0977992033902386
389,2,205834,0.215955340803436,0.146335228649478,0.140900361413711
391,2,207192,0.182494918358549,0.146326659944069,0.213160238215911
392,2,207561,0.220109364447325,0.145529704912349,0.131308976525316
393,2,208682,0.187753995356389,0.145411896635832,0.197483623468896
394,2,210102,0.0958585548269716,0.146042199947292,0.512010036729909
396,2,214801,0.12442752308931,0.14597418789695,0.394573387255307
397,2,215016,0.10156742352945,0.145940876729512,0.486918641771576
398,2,218876,0.136084076867534,0.147372921003738,0.356429804549212
399,2,227511,0.169388099757451,0.148321393663262,0.2542138702854
400,2,230378,0.12646091758525,0.146568081507505,0.388825823047319
401,2,231943,0.116846509630908,0.147011724453539,0.427257603330499
402,2,232156,0.091212731279924,0.147002752400368,0.535340118792966
403,2,232789,0.13664009851526,0.146381525080631,0.351224784047158
404,2,238524,0.0900273360516676,0.146690089270171,0.539792517851365
405,2,241518,0.0568033729682986,0.148011609060093,0.701375174756415
406,2,250396,-0.0256403574816604,0.147026945069803,0.861657189614852
407,2,250466,-0.0112751910200974,0.146980128142619,0.938895839318523
408,2,252305,-0.0416818782841116,0.147354250611796,0.777443427979516
409,2,254571,-0.0880557013991194,0.149367315294153,0.55588655385305
410,2,254742,-0.0426626572002441,0.149288613388754,0.775219595793616
411,2,254908,-0.0402716587045617,0.150431093043893,0.789080178638375
413,2,255862,-0.0691179916852231,0.149494843354819,0.644119741528167
414,2,255975,-0.0550318743060851,0.14897141668965,0.712041925045129
415,2,258311,-0.126775220810908,0.146384429685017,0.38705477327821
416,2,259284,-0.100926402828635,0.146935118543684,0.492611005413492
417,2,266330,-0.0715793596711309,0.147616333756646,0.628047087605756
418,2,267100,-0.0348923204807613,0.147643045661799,0.813314521054363
419,2,268086,-0.0665442307575832,0.147623006885702,0.652431062516622
420,2,274614,0.0218675511614128,0.146763714049516,0.881640018835564
421,2,274729,0.00875090925944078,0.147570356771215,0.952746786372727
422,2,275746,0.013433449972919,0.147504938774536,0.927487681914781
423,2,277029,0.0089493386289845,0.146820431675263,0.951430089074409
424,2,277741,0.0344108673421673,0.146867425289023,0.814888819184061
425,2,278218,0.00760870561310617,0.146612997777993,0.958640494769115
426,2,278379,0.00167685113828026,0.150241841428118,0.991101289912537
427,2,279910,-0.0174107199998607,0.146559145509028,0.905504119945192
429,2,283431,0.0418164337973515,0.148691964691875,0.778699838439242
430,2,283573,0.0114126340985994,0.146923514630743,0.938128695178925
431,2,286762,-0.0175960170831978,0.147297877875872,0.90497989150834
432,2,287187,-0.00166628272944847,0.146613530252875,0.99093854883923
433,2,288379,-0.0745140361465028,0.145448420872106,0.608757548303573
434,2,294941,-0.157595703281865,0.145347689860762,0.278986412296778
439,2,297610,-0.113166593656042,0.146202399851363,0.439424866538826
441,2,299680,-0.0244036440435417,0.145870011049675,0.867232005125617
442,2,299708,0.00948410449660433,0.146182611485711,0.948307486127466
443,2,299759,-0.0165013712149504,0.145685557257278,0.909883238525629
444,2,300111,-0.0341169156702032,0.146694888508403,0.816229654631607
446,2,301710,0.0491378834610936,0.145703803412667,0.736132626739992
447,2,303446,-0.0291943255567773,0.146636942550563,0.842304958436437
448,2,303854,-0.0608406006812102,0.146637546601955,0.678463746126621
449,2,304472,-0.0440293822718367,0.14541499351581,0.762232566089904
450,2,304691,-0.0485976647301228,0.147767397152859,0.74244180997695
451,2,308097,0.14500156127269,0.146028445601836,0.321405742719331
453,2,309402,0.0565644066790707,0.145311366768875,0.697315974240438
454,2,310030,0.0582809676830521,0.146126200048665,0.69025228690503
455,2,310113,0.0743504798130002,0.145697689005829,0.610155679491973
456,2,310972,0.0349963772458037,0.145960864122803,0.810651228992518
457,2,312659,-0.100642077045279,0.145307759711413,0.489007683930533
460,2,318265,-0.0716201042058838,0.147246772564645,0.626988910767046
461,2,318379,-0.0876590383757755,0.147658820101125,0.553120186629138
462,2,321266,-0.168316706429026,0.146469960332214,0.251270040156982
463,2,322957,-0.19700054669139,0.145055406536607,0.175297587439762
464,2,325221,-0.128655076311858,0.146071829013017,0.379043836040035
465,2,332691,-0.06401010968673,0.147682442208583,0.664966613427191
466,2,333006,-0.244510820663016,0.146856116026912,0.0968062709807947
468,2,335046,-0.0462348211867857,0.145933519626562,0.751566619978582
469,2,335049,-0.0653508725540475,0.146533664351353,0.655886152726557
470,2,335995,-0.187320411260136,0.145405411020511,0.198498193915383
471,2,336060,-0.170639763195424,0.1452669252444,0.240921130163093
472,2,338292,-0.113273313182172,0.145416476307401,0.436526382919984
473,2,339568,-0.0900505322474968,0.145681800989818,0.536887160537144
474,2,340466,-0.195165509902251,0.146655235137095,0.184121124759407
478,2,348480,-0.246896141013709,0.144949237880574,0.0893867961920927
479,2,350086,-0.226637720549295,0.145049845497214,0.119070588477988
480,2,351083,-0.27099927722202,0.146724353485142,0.0655844430455623
481,2,351335,-0.330013653348015,0.144712335174861,0.0231747861835833
482,2,351417,-0.254386610553006,0.14512117335569,0.0804828456995683
483,2,351450,-0.289321691081049,0.145097854595083,0.046923585820768
484,2,352302,-0.259805399409458,0.146413623172261,0.076848594429201
485,2,352469,-0.295603595536348,0.14472536803334,0.0418431027365384
486,2,352562,-0.313079603843814,0.145220122745844,0.0317669570740196
487,2,352944,-0.261310503380084,0.145086318626522,0.0725452953495431
490,2,355266,-0.261421255199829,0.145085753430052,0.0724237131509323
491,2,358277,-0.249431074807299,0.145168643877122,0.0866340992158766
492,2,358926,-0.303948052404891,0.145089815314899,0.0368925410459058
493,2,358948,-0.342978254729714,0.144889725461755,0.0184636531752798
494,2,359515,-0.308610039054287,0.144887770351987,0.0338633124136744
495,2,363190,-0.1699405715832,0.146964639195282,0.248325525898046
496,2,363588,-0.126736800357953,0.147669632585924,0.391339265953182
497,2,363888,-0.0921881513457281,0.146472897927661,0.529502777861391
498,2,363954,-0.108097396843557,0.145859320152967,0.459121140075429
499,2,364199,-0.117070211722555,0.14564119770847,0.42203831309682
501,2,365981,-0.142399928820653,0.148520245348371,0.338320080453682
502,2,366047,-0.105403238679635,0.145927382389492,0.47058873471845
503,2,366936,-0.150100259466718,0.147499550858221,0.309549831995122
504,2,369530,-0.114615240236078,0.145665159707422,0.431903197790635
506,2,369931,-0.144492674086895,0.146591401981354,0.324963735945491
507,2,371033,-0.252374173563853,0.145785771143051,0.0843022850472645
508,2,372919,-0.114039643017475,0.14564455432094,0.434152262056462
509,2,373518,-0.148752038497678,0.145472917650408,0.307225104077979
510,2,376157,-0.125318736285209,0.145857304309446,0.390820285698175
511,2,376172,-0.102291778692949,0.146964356091549,0.48686728975744
514,2,381433,-0.128900924979163,0.146798716434083,0.3804978987888
515,2,381922,-0.172532440474898,0.14781539870138,0.243911149770656
516,2,382146,-0.0773603871142569,0.14581421188191,0.596070628417708
517,2,384206,-0.0239386554886436,0.146320872967271,0.870136654981507
518,2,384955,-0.0784509361526076,0.145940764906292,0.59122420098785
520,2,387301,-0.0907585154840987,0.146664143908052,0.5364349184672
521,2,388313,-0.0653449522190327,0.145830867101345,0.654365113916
524,2,390138,-0.0949176333476459,0.146239184231974,0.516723290009298
525,2,391233,0.0153957155835252,0.147137378988866,0.916724889333916
530,2,395606,-0.257494089769807,0.145642299924357,0.0779263761153998
531,2,395726,-0.259464160736206,0.145578694260648,0.0755605662790494
532,2,395853,-0.286706334576123,0.145852581292812,0.0501136674410757
533,2,396484,-0.242160986070972,0.145430455410102,0.0967735354032625
534,2,396705,-0.265228722737497,0.145245616429317,0.068684233946784
535,2,398759,-0.233063986807863,0.146599208912176,0.112774193031232
536,2,400386,-0.34369625576828,0.145153827283646,0.0184322832564584
537,2,400847,-0.247716387331551,0.145571384952293,0.0896952591558997
538,2,401130,-0.301817769571937,0.146629334081577,0.0402879557075028
539,2,401143,-0.320333932527231,0.146223627859129,0.0291260011079585
540,2,401979,-0.248538843935018,0.146527183450522,0.0907303629607581
541,2,403598,-0.258842933562656,0.145693961980698,0.076491801869418
542,2,404844,-0.281989921649578,0.147215542544299,0.0562376988856534
543,2,405100,-0.206348108051842,0.146212185049286,0.159039240294693
548,2,406181,-0.240132479557285,0.146161283663101,0.101288215686182
549,2,406688,-0.205949047788619,0.14545989885488,0.157701836104522
550,2,407621,-0.295900556569534,0.146223012190878,0.0437617543598724
551,2,409016,-0.233608172113209,0.148020250207642,0.115411278724705
552,2,410647,-0.231863186286705,0.145855340810642,0.112802331747646
554,2,419803,-0.307056503286634,0.146495462172641,0.0367925977801673
555,2,419943,-0.27692785028243,0.147540019710224,0.0613471204470808
556,2,422349,-0.277427328179616,0.145709504337547,0.057726260966657
557,2,425467,-0.208477054700254,0.1455075481868,0.152812085794173
560,2,429095,-0.208101881417114,0.14637570818163,0.155997164290694
561,2,431266,-0.150812346666105,0.146654629807176,0.304489141619822
562,2,431446,-0.16798407549584,0.147196054289564,0.254549173441869
563,2,432524,-0.161577939072128,0.145797963919997,0.268516232965226
564,2,434090,-0.182530485018188,0.147076596879332,0.215408687391201
565,2,441927,-0.231143387215325,0.145299427871252,0.112548069937647
566,2,446471,-0.220255866408279,0.147140655263217,0.135311044229478
567,2,449325,-0.185506460235593,0.146411131546876,0.20598188223817
569,2,450017,-0.216411000768002,0.145474729400041,0.137744049452035
570,2,451779,-0.381214277179924,0.145062331050083,0.00896549350126524
571,2,451784,-0.379534985231339,0.145608023460575,0.0095334878955912
572,2,453525,-0.384325457363011,0.145618916999463,0.00867721992526319
573,2,453768,-0.345504929985323,0.14608986492357,0.0185695159968996
574,2,454027,-0.360540380336614,0.145367660498447,0.0135966507545867
575,2,455029,-0.388538523952894,0.145241291474087,0.00781796372370557
576,2,455247,-0.404651015081286,0.144637510692633,0.00542920308051642
579,2,455756,-0.344913644697558,0.156026933334484,0.0277040708258747
580,2,457024,-0.377932450316304,0.145926916474937,0.00999867598831065
581,2,457298,-0.381483121250919,0.146330552697527,0.00952139998528887
582,2,460202,-0.347227331410178,0.146909919045516,0.018642530363455
586,2,464424,-0.237233954656007,0.146758674880236,0.106881660479895
587,2,465824,-0.116275180401785,0.148620152711601,0.434524685657795
588,2,470145,-0.185310278242007,0.146296679322169,0.206106822419916
589,2,470686,-0.128512759121798,0.146380137568169,0.380574239687557
590,2,471144,-0.151148941756509,0.146572386325203,0.303141868874308
