SNP,Chr,Pos,Effect,SE,MID2_RSN1_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
77,1,93789,-0.0545434568515926,0.14542938985343,0.70784767687174
78,1,94351,-0.0824320166091299,0.145775173596608,0.572110887136666
79,1,99148,-0.0191995932001875,0.145454772700763,0.895061869344035
82,1,106800,-0.0128443362183615,0.145652964450582,0.929780029108304
83,1,107970,0.0918768359139819,0.145140690282047,0.527131003995953
84,1,109000,0.0575308233967337,0.145446749468578,0.692679203494773
85,1,112549,-0.0345014238804756,0.145302692190825,0.812449191253898
86,1,112742,0.0362182423006757,0.145867702851348,0.804050435614344
87,1,113050,0.0263243020593692,0.145628287436399,0.856656824635506
88,1,113135,0.0228406929687318,0.145259000065153,0.875144693158538
89,1,114076,0.0423332575043401,0.145246611705776,0.770872406586341
90,1,114628,0.0789964690931946,0.145570871697938,0.587701729196667
91,1,116283,0.0573795040962685,0.146409718894011,0.695360847562362
93,1,127853,0.0886853126378925,0.146092674371194,0.544209095733327
94,1,128302,0.116686134472896,0.14547494301706,0.423032043120733
95,1,128704,0.0830680738605122,0.145685321209278,0.568912675691313
96,1,128911,0.145170796184462,0.145563600328898,0.319301322171679
97,1,130267,0.0659218987884416,0.145657175716915,0.651127367406138
98,1,130271,0.0596515807836593,0.145837799523682,0.682767978957124
99,1,130613,0.0950824334079134,0.147148526029465,0.518591448429964
100,1,132012,-0.121053201174027,0.146781661982071,0.41008971278007
101,1,133231,-0.191162898896995,0.145525189594122,0.189831621575012
102,1,137074,-0.155517416933444,0.145437611888385,0.285662121054766
103,1,137304,-0.186408518686454,0.145385458047635,0.200625262622223
104,1,139686,-0.101504302595647,0.145815055899826,0.486813789834562
105,1,149562,-0.111217991421011,0.14612813793475,0.447106010567396
106,1,150447,-0.0770791917286582,0.147813286110533,0.602371123038786
108,1,154084,-0.0871317714128021,0.148254533016044,0.55709774698583
110,1,157269,-0.118341028539016,0.145498756355624,0.416567182867678
111,1,160054,-0.0617447797485663,0.14698194351211,0.674679584613848
112,1,166222,-0.07589126973275,0.145875377235117,0.603217348001683
113,1,166416,-0.0704320058296121,0.145586772421184,0.628841797075883
114,1,167326,-0.115504376278234,0.146333525152808,0.430453245353192
115,1,168836,-0.118595598863348,0.145631792851487,0.415992120809813
116,1,171200,-0.170388060366979,0.145704869331254,0.243029343780797
117,1,171431,-0.262836748127139,0.146230593509191,0.0731246453795963
118,1,173339,-0.19477365901271,0.145386719904528,0.181206787418579
119,1,173845,-0.204394561020321,0.145228138999636,0.160187746777009
120,1,175121,-0.276271751434058,0.144600546208772,0.0568677402437671
121,1,175281,-0.256981269230781,0.144825365758287,0.0768552576098804
122,1,175315,-0.254522157645926,0.144791674611295,0.0796395841857489
123,1,175523,-0.239748519113665,0.145690228158493,0.100735235942476
124,1,175541,-0.25646997842514,0.145010041006946,0.0778182032867493
125,1,175653,-0.306202995022286,0.145200237155534,0.0356630132203908
128,1,175856,-0.291633258191602,0.147710815815864,0.0491207665381815
129,1,175876,-0.265315934755535,0.145564629282332,0.0691995599421223
130,1,175989,-0.271570485628107,0.145951267068881,0.0636188502044622
131,1,176001,-0.267281667178081,0.146741520840909,0.0693854308633631
133,1,177692,-0.235839081511433,0.144881269220422,0.104457494586177
134,1,178191,-0.247084309252368,0.144973154725671,0.0891965399576455
135,1,178224,-0.235839081511433,0.144881269220422,0.104457494586177
136,1,178960,-0.27544092647801,0.145850561874148,0.0597765714265319
140,1,183802,-0.221603986334641,0.144963289699835,0.127236772256105
141,1,183954,-0.202299894038942,0.146104978773386,0.167043209384533
142,1,184450,-0.159623110351417,0.144969753214374,0.271612626652962
144,1,184718,-0.183936849376067,0.145715077618835,0.207672423691569
145,1,185296,-0.143800901490204,0.145222471507641,0.322749203463238
146,1,185438,-0.142201857820515,0.145233807498613,0.328189425722009
147,1,185469,-0.147719506540491,0.145428398325627,0.310442133758307
148,1,185503,-0.178016551252804,0.14495475821513,0.220233820776864
149,1,185705,-0.19076412697129,0.146536278064437,0.19382616891181
150,1,185749,-0.164673814826749,0.146625888880403,0.262163251597193
151,1,185806,-0.177503396240584,0.146780016498112,0.227350844025825
152,1,185879,-0.175236596237808,0.147499885211234,0.235614144411013
153,1,185916,-0.119392567544328,0.147590519473253,0.419091840427644
154,1,185941,-0.130817517593291,0.148207316543933,0.378017587723468
155,1,185954,-0.127553190699251,0.148649137018103,0.391429266765
156,1,186055,-0.145930690385795,0.14562727422593,0.316989669285724
157,1,186896,-0.187349535265408,0.14788937040147,0.20605407228715
161,1,190132,0.102676049634867,0.145916948182866,0.482107853371854
162,1,190148,0.120925213970393,0.145921414057048,0.407833615353714
163,1,190165,0.089792647238632,0.14710806022785,0.541999141199828
164,1,190169,0.118115113639161,0.146867641082347,0.421806405949883
165,1,190933,-0.0681597640899883,0.145764893896482,0.640358708273963
166,1,192149,0.130547794506664,0.146837822358381,0.374575690416818
168,1,192303,0.130877771012088,0.175110126780735,0.455318119123316
171,1,192795,0.127118144859642,0.145376642039141,0.382491931841423
173,1,194187,0.0748984022761134,0.145600005867134,0.607285813849375
174,1,194867,-0.0468911516285095,0.145553906800507,0.74752476285309
190,2,8314,0.231419366925442,0.147526825240473,0.117623206647448
194,2,8498,0.126813371555833,0.147669139233398,0.391051875480378
195,2,8651,0.126440997530214,0.147808594747526,0.392889296492576
197,2,9812,0.117161829088072,0.1487101898011,0.431311166454782
198,2,9932,0.0815758413486499,0.148190659428433,0.582339073515422
199,2,10135,0.0816678723372745,0.147622510227665,0.580462282200537
200,2,11616,0.122255536379247,0.147386164821086,0.40738704443449
201,2,12133,0.114185742717136,0.147991493349428,0.440885547482558
202,2,12194,0.0779889146299559,0.148631030124641,0.600110762834533
203,2,12359,0.103325238934337,0.148152216409601,0.485995180703464
204,2,13061,0.0724055000149233,0.148193241477613,0.62543650685255
205,2,14298,0.095385689960083,0.148624317230973,0.521425676419277
206,2,15222,0.102387599061095,0.150062231051403,0.495496152773357
207,2,17986,0.133120545964202,0.147359496958597,0.366944170914418
208,2,19770,0.136399759214476,0.1483722403121,0.35856234313122
209,2,19836,0.131255715900288,0.147976812484719,0.375681779793087
210,2,19851,0.139050090214663,0.148390922252152,0.349372177849398
211,2,21595,0.0987113962574354,0.147868412203102,0.504849124172404
212,2,22385,0.0823973779498774,0.148036778758257,0.578152940543252
213,2,23441,0.0748637255547987,0.149487074395793,0.616821178505361
214,2,24209,0.122035462664079,0.148166538416492,0.410701877537841
215,2,24341,0.125966548289079,0.148508373032724,0.396894829359096
216,2,26815,0.16918002968955,0.14820820293105,0.254434640184651
217,2,28209,0.182016011823625,0.14821518311123,0.220245490371343
221,2,41245,-0.0243561186119348,0.147956040920319,0.869339463858768
222,2,43214,-0.118354001787554,0.150228578169001,0.431327090816128
223,2,47104,0.0518343182027365,0.146142871452341,0.723039263201508
224,2,50915,-0.00160665136523619,0.147605034471922,0.991321506055754
225,2,55834,-0.0425130799146426,0.146905577462351,0.772452446675568
226,2,56422,0.0163327497751243,0.147183104528862,0.911704060333868
227,2,57715,0.00374644705522764,0.146700348218955,0.979640195490463
228,2,59046,0.0161841342694822,0.147440082284806,0.912656114141757
229,2,59191,-0.0101219873935415,0.146597403747947,0.944991973876999
230,2,59383,0.0308699712092905,0.146631406907798,0.833377312236914
231,2,59477,-0.00318990710011902,0.148846915683719,0.982914120213099
233,2,60471,-0.0452620262058002,0.146818351135928,0.758046639152019
234,2,60478,-0.0371988235157445,0.146992340985872,0.800364207175586
235,2,60786,-0.0414775235410668,0.146747352858554,0.777614023914215
236,2,61035,-0.048144100450004,0.146730999594509,0.74302203304085
237,2,61071,-0.0278505329608192,0.146080120279517,0.848907491816568
238,2,61675,-0.0708155364831128,0.146459724527769,0.629029586872187
240,2,62939,-0.0437149431902549,0.146236461679518,0.76516687031939
241,2,63527,0.0079604052787613,0.146803353137065,0.956786613521331
242,2,63857,-0.00108042228627186,0.146838102914036,0.994133442561937
243,2,65527,-0.0663584941144146,0.146311387906331,0.650436529289201
247,2,67976,0.0190371364022099,0.148458549674085,0.898038401340664
250,2,72389,0.0304257858463005,0.14753757657525,0.836734847264014
251,2,72392,0.00523945967570427,0.148549483374194,0.971883739978099
252,2,73646,0.141340746712179,0.145309586498258,0.33137492256431
253,2,74564,0.170631761553626,0.144934226547634,0.23986703890481
254,2,74739,0.236755290997461,0.145150015717086,0.103759436040735
257,2,80873,0.31656054041848,0.145068413930374,0.0297575281727954
258,2,81501,0.336400537517117,0.144917352975493,0.0208380801602066
259,2,83526,0.308694040487581,0.144863977040773,0.0337860643929687
260,2,83845,0.358005475324724,0.144681925537157,0.0138141822944831
263,2,84447,0.358402425902897,0.146558246860717,0.0149546395091271
264,2,87391,0.40545028773034,0.14367529431444,0.00504286311745415
265,2,87562,0.414333737231341,0.14397544652071,0.00424819841710811
266,2,87849,0.409509150163785,0.144000592435714,0.00471752264499272
267,2,87878,0.412107519089992,0.144612618687236,0.00463239939898795
269,2,89785,0.381636964568888,0.144865779055044,0.00879936648640353
272,2,93721,0.363580129409655,0.144551628382001,0.0123390909226077
273,2,93952,0.316298368076339,0.14444629966706,0.0291978586835632
274,2,95085,0.408751545330531,0.143992742624405,0.00479193057722228
276,2,107124,0.412378362729453,0.144036727241477,0.00444696343863611
277,2,111645,0.449882965112695,0.143812950884134,0.00190475175910058
278,2,111916,0.426576831018818,0.144361884935841,0.00333755823708071
279,2,111931,0.445288661822425,0.144428177307985,0.00220972752462498
280,2,111999,0.448049570605971,0.143871256848145,0.00199499231018354
281,2,114528,0.415771572922749,0.14499449125387,0.00438577635086324
282,2,116024,0.486308733142885,0.144725857781327,0.000863984559647522
286,2,120090,0.207237564089045,0.146025575412039,0.156726958289897
287,2,120291,0.263398411505992,0.147451272436945,0.0749020218519667
288,2,120726,0.218859875965021,0.14679902230654,0.136885756550396
289,2,121716,0.248985408008431,0.146495038626895,0.0900839807116174
290,2,123100,0.202621918635283,0.146900797991733,0.168672018293123
291,2,124677,0.186949916111694,0.146756283398673,0.203543977448606
293,2,127887,0.189565091660232,0.147757647644617,0.200352671931842
294,2,128935,0.178514556850933,0.147656339187287,0.22747708737805
295,2,129053,0.212346107134565,0.147981146476206,0.152185642090588
296,2,130040,0.184362800047199,0.148995176281258,0.216770613995197
297,2,130976,0.117703796072867,0.147969166078265,0.426879562328386
298,2,132199,0.159713395619804,0.148545119021685,0.283026508912341
299,2,133355,0.164262933729693,0.149539281121051,0.272752281027097
300,2,133435,0.175541463553441,0.149827301810822,0.242137693214027
302,2,135183,0.128481584225084,0.150045728391761,0.392422223224885
303,2,135402,0.135509152919266,0.150005498729469,0.366950241704029
304,2,135898,0.194699717828463,0.15061917538277,0.19697335935172
305,2,135912,0.179902846010884,0.150783034194592,0.233622135791921
306,2,135925,0.185319513511485,0.150078567120649,0.217720044888424
307,2,136002,0.123026908490759,0.150147096320987,0.413124849350942
308,2,136173,0.118657716101418,0.151221268714591,0.433177507603421
310,2,138318,0.12400405809853,0.15520864429445,0.424856211983644
311,2,138695,0.100971139471143,0.152591716400125,0.5085901623055
312,2,138818,0.0757888520412553,0.152352927730753,0.619177358125777
313,2,139728,0.0824138229235003,0.152069841168827,0.588196805642342
314,2,140174,0.0614780245256448,0.152097897950582,0.686310168197666
315,2,140863,0.052136552041578,0.152046235234807,0.731878299440196
316,2,141152,0.0644642050661917,0.152461320497205,0.672681608095284
317,2,141292,0.0584200170840614,0.15137149363202,0.699775050238807
318,2,141545,0.0949445534207967,0.152057004649318,0.532767573251083
322,2,146723,0.0954022583088436,0.151781626891621,0.530050539532502
323,2,147946,0.13332752202265,0.153093309446951,0.384405766991151
326,2,151397,0.0643710275790375,0.153602626017714,0.675416176085782
327,2,153035,0.0638952049603094,0.151930233956575,0.674335069185509
328,2,153228,0.0145644821656292,0.15307523417786,0.924252920930236
329,2,153455,0.0503186685815935,0.154209319425794,0.744389930185432
331,2,153815,0.0402328920207931,0.153625907757759,0.793559986063149
332,2,154160,0.0569803787289016,0.152000756627193,0.707982974455007
333,2,154235,0.0384501019093564,0.153535515366413,0.802399500985205
335,2,159870,0.0699272402596242,0.14962470169852,0.640537196185702
336,2,161229,0.190962168577972,0.151628020985038,0.208713603742902
339,2,162696,0.236361896715833,0.150790535425029,0.117897325030675
340,2,163284,0.240367928217864,0.148760169083933,0.107029092081475
341,2,164166,0.153035171077935,0.150475327757897,0.309844386402485
342,2,165270,0.143000451045673,0.149234352666638,0.338603905289386
343,2,165675,0.1311162669355,0.151737432493147,0.388119903120842
346,2,168062,0.0218136394262882,0.15052842399175,0.884861668257111
347,2,168518,0.0479271445518605,0.149649244644158,0.748958311002462
348,2,168980,0.0617356061367667,0.149563838091665,0.680025035402426
349,2,169651,0.0678980400474845,0.149627349234482,0.650265349753953
352,2,170725,0.12548126118637,0.149788589605946,0.402753440043886
353,2,171254,0.178625059204127,0.149878815676967,0.234141642464264
354,2,172242,0.0626554103784289,0.148367344851125,0.673063738657216
355,2,173254,0.0464657981792643,0.147246831931101,0.75251995067887
356,2,173340,0.0424543181532071,0.147232439025223,0.773248881674353
357,2,173385,0.0414005773873682,0.147368914218298,0.778927488470929
358,2,173973,0.0901675798451863,0.146915492244265,0.539783942393232
360,2,177341,0.116982637827059,0.146360628700145,0.424667470572193
361,2,180314,0.0154498539111216,0.146539852065505,0.916093643667614
362,2,180339,-0.00445360270606177,0.146912192269465,0.975833184964158
363,2,182758,0.147578312461661,0.14617462377492,0.313377144230666
364,2,183619,0.0924269650712189,0.146879600345217,0.529579157721891
367,2,187176,0.00110283317652704,0.147762044326063,0.994049199704647
368,2,191066,-0.00283923339465941,0.148866571649603,0.984794174851706
371,2,191599,-0.0476170730644259,0.146782086157506,0.745822392607876
373,2,191763,-0.0574619257457577,0.147353651724037,0.696801832309013
374,2,191959,-0.0821335245100752,0.146960769022489,0.576597563278164
376,2,195759,0.0939566416288764,0.148203863952681,0.526511698634226
377,2,196912,0.117546158798917,0.145755470773822,0.420519844819017
379,2,198110,0.069391213931185,0.146717478706331,0.636535409085072
381,2,198805,0.0950798458119343,0.14730921053415,0.519058800669895
382,2,198891,0.0967732410591647,0.146157256719707,0.508328095006978
383,2,199248,0.0641848497806347,0.14654217100977,0.661657244898677
384,2,201782,0.0763004874457304,0.146345519777149,0.602434439201192
385,2,203285,0.211159968766247,0.145400542728516,0.147316461054177
386,2,203783,0.168301816296671,0.145244266791338,0.247341323473446
387,2,204179,0.162792984594548,0.145614795753324,0.264340030640337
388,2,205406,0.130694785663203,0.147206831332653,0.375236201330833
389,2,205834,0.1455982883096,0.146460383507673,0.320848409876182
391,2,207192,0.0948948451108976,0.146441036741039,0.517401551113069
392,2,207561,0.0657627679296952,0.145838442735118,0.652317659018427
393,2,208682,0.0417716045034719,0.145618055955555,0.774389874220562
394,2,210102,0.0488108691792832,0.145988026069197,0.738315195950468
396,2,214801,0.0298930319371947,0.145995522217151,0.837883059184922
397,2,215016,0.0311616352846057,0.145911458711149,0.831009297867925
398,2,218876,-0.0241489821484923,0.147423878822738,0.86997726022812
399,2,227511,-0.102016277932167,0.148373647143725,0.492179313268023
400,2,230378,-0.0417355111914343,0.146585080157751,0.776026632200699
401,2,231943,-0.060964027155839,0.14698641475974,0.678569839679433
402,2,232156,-0.0614260126859278,0.146925588583224,0.676146005425234
403,2,232789,-0.04298897989497,0.146423691539642,0.769241413365927
404,2,238524,-0.0216505808285009,0.1466431243307,0.882710155600713
405,2,241518,-0.0902476390169517,0.147842748589287,0.541969840169035
406,2,250396,-0.187523316800454,0.146572954116043,0.201601616786343
407,2,250466,-0.191218801551771,0.1465074203976,0.192681089318205
408,2,252305,-0.157604728433345,0.1470106486433,0.284423955780317
409,2,254571,-0.0526137324061412,0.149291689496206,0.724731837232781
410,2,254742,-0.0842620555426959,0.149115690081844,0.572379379007143
411,2,254908,-0.089778162444493,0.150246695100624,0.550531121317731
413,2,255862,-0.135088167896372,0.149244050539369,0.366003581144848
414,2,255975,-0.0923908085510153,0.148796462204475,0.535052485252759
415,2,258311,-0.270327567181806,0.145710725251699,0.064396218772252
416,2,259284,-0.162850281967554,0.146656470502461,0.267573881441605
417,2,266330,-0.118808685170849,0.147408501730098,0.420795504343259
418,2,267100,-0.117003464688902,0.14740182817968,0.427861345609924
419,2,268086,-0.0750735176065236,0.147489957440325,0.611064861801793
420,2,274614,-0.128514486230501,0.146488041665903,0.380918430741824
421,2,274729,-0.168886688219385,0.147175504921005,0.251944299708319
422,2,275746,-0.0659829945648238,0.14734354019944,0.654559713609949
423,2,277029,-0.0844842092986945,0.146631552372293,0.56486971008022
424,2,277741,-0.101044099437422,0.146659503015412,0.491294292884265
425,2,278218,-0.0999746489120668,0.146396335033174,0.495115406816193
426,2,278379,-0.104564398092167,0.150015135044086,0.486245507073211
427,2,279910,-0.128577776564146,0.14628157493513,0.380013015655661
429,2,283431,-0.0931157253650954,0.148503671733285,0.531047242399577
430,2,283573,-0.0791039002105247,0.146743577656303,0.59018381802175
431,2,286762,-0.0710027897116035,0.147131214735281,0.629692094670362
432,2,287187,-0.0995623258805637,0.146397131055999,0.496897128442537
433,2,288379,-0.0100431367642588,0.145381862574468,0.944964192056853
434,2,294941,0.061875716259345,0.145432530881562,0.670760675567816
439,2,297610,0.00996620075714907,0.146205144221287,0.945692190257083
441,2,299680,0.1118981597531,0.145634120778299,0.442792236615449
442,2,299708,0.143449087734433,0.145863601173387,0.326061158886046
443,2,299759,0.131303983888192,0.145400560564058,0.367115137287833
444,2,300111,0.0976441273150263,0.146493342888209,0.505499419698493
446,2,301710,0.135590171671547,0.145428501386676,0.35179324220757
447,2,303446,0.142528575363232,0.146328091403512,0.330706508086373
448,2,303854,0.166566396888487,0.146284303467681,0.255621956163123
449,2,304472,0.0876361663724447,0.145239415445172,0.546636063308109
450,2,304691,0.0635318760292163,0.147629795612125,0.667206663439702
451,2,308097,0.228632193041757,0.145604386837096,0.117257795504582
453,2,309402,0.14455450441321,0.145019094177014,0.319546154993148
454,2,310030,0.141281468854059,0.145845219967571,0.333354009898215
455,2,310113,0.120408139595328,0.145490500829128,0.408455413066169
456,2,310972,0.0610297329317919,0.145816550075016,0.675808503333188
457,2,312659,0.0117500996319802,0.145285556567027,0.935586482222481
460,2,318265,-0.192667573822831,0.146817305694355,0.190273362734102
461,2,318379,-0.215671819382628,0.147164028074014,0.143669242587714
462,2,321266,-0.170215429612641,0.146342856593104,0.245563345674466
463,2,322957,-0.20168009055527,0.144917280612106,0.1648922547036
464,2,325221,-0.121522240341055,0.145968777468099,0.405677155215213
465,2,332691,-0.0737032036310939,0.147548134933964,0.617724486777844
466,2,333006,-0.102966122731706,0.147208422081902,0.484726431125298
468,2,335046,-0.0499839186457355,0.145809990571713,0.731951655390735
469,2,335049,-0.0671695656132047,0.146410780624236,0.646678286822923
470,2,335995,-0.148759438273731,0.145411584071343,0.306997390399188
471,2,336060,-0.166307220855253,0.145161260795062,0.252706898689013
472,2,338292,-0.207742554725542,0.145000768313655,0.152828651361556
473,2,339568,-0.247986139530697,0.145041450050652,0.088188939182728
474,2,340466,-0.230508066585379,0.146388551126727,0.11623723664283
478,2,348480,-0.181669085168468,0.145102209968581,0.211395978476881
479,2,350086,-0.227430042256559,0.144926240055211,0.117478312311126
480,2,351083,-0.212479313649744,0.146875651848999,0.148879183645204
481,2,351335,-0.214627257880987,0.145205916051973,0.140275657454588
482,2,351417,-0.204636568512151,0.145223716187309,0.15968215805514
483,2,351450,-0.204432653866124,0.145386133920766,0.160563424229492
484,2,352302,-0.216854148961168,0.146490254277874,0.139676715057871
485,2,352469,-0.227306724633701,0.144954358016548,0.11774762072126
486,2,352562,-0.205817389603005,0.145641455660166,0.158484363844138
487,2,352944,-0.21546059167554,0.145179359148868,0.138674908811308
490,2,355266,-0.233144994201148,0.145101937697495,0.10899959510361
491,2,358277,-0.205377704055055,0.145243806481972,0.158237240934253
492,2,358926,-0.202270856345,0.145471065686763,0.165266991804053
493,2,358948,-0.219357956677167,0.145447263559317,0.132407652249458
494,2,359515,-0.201161943230992,0.145302039563208,0.167098304001285
495,2,363190,-0.0878757487365123,0.147047284905257,0.550488701252187
496,2,363588,-0.0579378465685013,0.147669880040965,0.695038565992184
497,2,363888,-0.0656609975095467,0.146392848420529,0.654048822005604
498,2,363954,-0.0152660760363606,0.145850462542647,0.916697613571047
499,2,364199,-0.0357752779031048,0.145642122047891,0.806105018781986
501,2,365981,-0.0815124359129374,0.148527881561293,0.583488108161201
502,2,366047,-0.058889231060593,0.145881436956965,0.686693416837127
503,2,366936,-0.0618751749618904,0.147557545348907,0.675230683422049
504,2,369530,-0.135343507024723,0.145494747742201,0.352887972752756
506,2,369931,-0.103247372282692,0.146569318516953,0.481631412712913
507,2,371033,-0.158926285854383,0.146038145213931,0.277226360003611
508,2,372919,-0.123721458441442,0.145502185804569,0.395731052519841
509,2,373518,-0.0917315834165736,0.145486514820951,0.528764968694122
510,2,376157,-0.176125230510531,0.145588198549503,0.227184601482104
511,2,376172,-0.180103812004748,0.1466312427052,0.220161225022571
514,2,381433,-0.0589412446284068,0.146804598753322,0.688299005348562
515,2,381922,-0.0195615999837333,0.147974933283332,0.894905086193514
516,2,382146,-0.0273928569296932,0.145745101913029,0.851023490249524
517,2,384206,0.000871491674567071,0.146206099119015,0.995247439419358
518,2,384955,-0.025155604718132,0.145874295628138,0.86318484321988
520,2,387301,0.0140353191074971,0.146621113573753,0.923793232931893
521,2,388313,0.00796332858009108,0.145751777954815,0.956459177963736
524,2,390138,-0.0205102496264963,0.146202031006039,0.888513218932871
525,2,391233,0.0700350476051285,0.146971415064002,0.633997677221545
530,2,395606,-0.149525838919391,0.14594860107309,0.306295880923297
531,2,395726,-0.163196680297559,0.145853593293206,0.263940406561219
532,2,395853,-0.152520134006544,0.146303069418087,0.297895934747047
533,2,396484,-0.114231968796828,0.145753685816247,0.433722353724147
534,2,396705,-0.135896593262316,0.145630519174032,0.351375128674743
535,2,398759,-0.102939045808696,0.14689999145664,0.483925446106722
536,2,400386,-0.0712928988698571,0.146132435960109,0.625948347611121
537,2,400847,-0.0860727461990314,0.145975188557903,0.555809523167042
538,2,401130,-0.0775321112574927,0.147327605861572,0.599040474977007
539,2,401143,-0.0633738436329423,0.147054542676853,0.666764355753313
540,2,401979,0.00515422558002981,0.147001872423245,0.972049871158215
541,2,403598,-0.00355993043639979,0.146223429427295,0.980590515013508
542,2,404844,-0.0131499121162123,0.147855319361326,0.929181857506492
543,2,405100,-0.0390559910514182,0.146488787248901,0.789921893144084
548,2,406181,-0.032676399432819,0.146588076752814,0.823732086852634
549,2,406688,0.0303614526178669,0.145743435666487,0.8350982966875
550,2,407621,-0.0404099074174166,0.146932048519924,0.783458345275855
551,2,409016,-0.0482748443390352,0.148397170943798,0.745140409584905
552,2,410647,-0.0379668122690634,0.146242173434189,0.795311315528219
554,2,419803,-0.07287658931579,0.147231965426523,0.620923566332775
555,2,419943,-0.0554887852356981,0.148123075097218,0.708173469678966
556,2,422349,-0.14900569015777,0.146120287190083,0.30854694313869
557,2,425467,-0.0865113977149085,0.145737309242481,0.553151906165563
560,2,429095,-0.100611589526208,0.1465756859027,0.492902755818681
561,2,431266,-0.0430390933197338,0.146735493022894,0.769457016508476
562,2,431446,-0.0274208889316169,0.147338865175231,0.852467248357544
563,2,432524,-0.00650881368601924,0.145930879155657,0.964449742782245
564,2,434090,-0.108292855640276,0.147163087363133,0.462298681378685
565,2,441927,-0.0902497838293324,0.145620224806039,0.535814764240403
566,2,446471,-0.111989771332412,0.147365052591844,0.447792925308293
567,2,449325,-0.152430796162223,0.146398384703194,0.298492789088747
569,2,450017,-0.216290323957769,0.145354874563376,0.137639516326866
570,2,451779,-0.260453255741913,0.145696008556905,0.0746904474753794
571,2,451784,-0.254285387306454,0.146256841132815,0.0829731165292783
572,2,453525,-0.276436491088894,0.14618918099156,0.0594495921174002
573,2,453768,-0.297729025130706,0.146265743310018,0.0425435149290905
574,2,454027,-0.273384017993948,0.145783855582755,0.0615809669656649
575,2,455029,-0.259530730354723,0.14593319810326,0.0761952717554871
576,2,455247,-0.309546500053554,0.145180152515822,0.0336840168934916
579,2,455756,-0.288522779531146,0.156221070788531,0.0656001611361355
580,2,457024,-0.342667394816499,0.146051308503346,0.0195178560150194
581,2,457298,-0.36507787588926,0.146326521224876,0.0130536463168906
582,2,460202,-0.330542909899296,0.146896291673932,0.0250528792978313
586,2,464424,-0.293300856578343,0.146349506078099,0.045821597254827
587,2,465824,-0.188962666372391,0.148285961800319,0.203390917932252
588,2,470145,-0.236829329236153,0.145964952522507,0.105587298686773
589,2,470686,-0.230400487490919,0.145904940763953,0.115205616794514
590,2,471144,-0.235321046807494,0.146136549090321,0.108230131559151
591,2,471830,-0.227770555723179,0.145751669283954,0.119012052934743
