SNP,Chr,Pos,Effect,SE,TPO1_TPO2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
206,2,15222,0.0131378871029231,0.0963070210184937,0.891569628144986
207,2,17986,0.0310908783947618,0.0946073660035928,0.742629757252839
208,2,19770,0.0172675023768327,0.0952716130182023,0.856279303943228
209,2,19836,0.0184873711712052,0.0950091941271938,0.8458297253245
210,2,19851,0.0375129999775436,0.095271558199975,0.694004714313343
211,2,21595,0.0197195639345361,0.0948930971538235,0.835498565316821
212,2,22385,0.0164964997456982,0.0949846393402219,0.862220084526667
213,2,23441,0.030647758591966,0.0958974067003279,0.749468950572471
214,2,24209,0.0236865756661544,0.0951131803120467,0.8034780148947
215,2,24341,0.0535854164006988,0.095303861417203,0.574296690643161
216,2,26815,0.00632032307479724,0.0952316753733513,0.947122524641357
217,2,28209,-0.0762975570452496,0.0951777209322173,0.423304836374665
221,2,41245,0.0491050243004828,0.0948629041799002,0.605032300227738
222,2,43214,0.0568393625353315,0.0963900139244468,0.555781748225045
223,2,47104,-0.0306603670791128,0.0937348341723876,0.743788526297923
224,2,50915,0.000684689969418617,0.0946701412175217,0.994233535380953
225,2,55834,-0.0339600254574316,0.094215357543625,0.718725433390107
226,2,56422,-0.0329738713318222,0.0943848483574801,0.727030704755945
227,2,57715,-0.0238399466463139,0.0940814201777224,0.800108982812076
228,2,59046,-0.0093154570322041,0.094564650264701,0.921584140284709
229,2,59191,-0.0260183803785584,0.0940142998669212,0.782134680808225
230,2,59383,-0.0158961353222166,0.0940477705899454,0.865876205135628
231,2,59477,-0.0349857782918329,0.0954485434482084,0.714181228371733
233,2,60471,-0.0234114198139941,0.0941700054376592,0.803808565815742
234,2,60478,-0.0136708719814242,0.0942829102427,0.884794880755907
235,2,60786,-0.0473325064583305,0.0940969688564039,0.615265037478416
236,2,61035,-0.0176256287821451,0.094119222902245,0.851557182850613
237,2,61071,-0.0320932110283467,0.0936813430205467,0.732119496688029
238,2,61675,-0.0471463473550839,0.0939331489315238,0.616041037858369
240,2,62939,-0.0524474033170202,0.0937626904731037,0.576268553814179
241,2,63527,-0.0505798565115761,0.0941178526695408,0.591323175199135
242,2,63857,-0.0693256601695191,0.0941059388960947,0.461808229389641
243,2,65527,-0.0842559635687785,0.0937605741260097,0.369462887793955
247,2,67976,-0.0640718829468985,0.0951586869648909,0.501186745157071
250,2,72389,-0.0610565561258176,0.0945767520152381,0.518972874667398
251,2,72392,-0.0490582546305028,0.0952402595008088,0.606805562245158
252,2,73646,-0.0111155448411146,0.0933208269719844,0.905255104319662
253,2,74564,-0.0603946855773135,0.0930839753999299,0.516877012048477
254,2,74739,-0.064168238462859,0.0933832769956211,0.492439934864798
257,2,80873,-0.0543998736019712,0.0936238941394996,0.561579634901556
258,2,81501,-0.0362953312502779,0.0936331231214998,0.698520930911497
259,2,83526,-0.050692316393221,0.0934688344142677,0.587923354487444
260,2,83845,-0.0627727120650077,0.0935369845783099,0.50259542616258
263,2,84447,-0.0463055280230944,0.0947595902999892,0.625383574882949
264,2,87391,0.0223623038072588,0.0931757395945264,0.810468512411028
265,2,87562,0.0119714890865124,0.0934169800294649,0.898102370543233
266,2,87849,0.0182353572920448,0.0934052629667241,0.845326490195826
267,2,87878,0.0177362830409923,0.0938069520427593,0.85014492018835
269,2,89785,-0.0123252410135948,0.0938198645365232,0.895556402066445
272,2,93721,-0.0650975397969603,0.0934746505221515,0.486624656462232
273,2,93952,-0.0430512489081248,0.0932431356403153,0.644573996446945
274,2,95085,-0.0608212108246479,0.093345344870109,0.51510129916116
276,2,107124,0.0800960314844614,0.0933506339513409,0.391467622959546
277,2,111645,0.0209187448112403,0.0935011390217533,0.8230990281496
278,2,111916,0.0231474325002532,0.0937200809366668,0.805063588532951
279,2,111931,0.0030419471956368,0.0938713586906179,0.974167000520927
280,2,111999,0.00662724698944311,0.0935337363496033,0.943554012649097
281,2,114528,0.0140568157627664,0.0940696776537349,0.881299811668393
282,2,116024,0.00468730778930826,0.0942960033556062,0.960382839441212
286,2,120090,0.0446001221596618,0.0938939114267061,0.63507682234938
287,2,120291,0.016193131253379,0.0949940914084717,0.864742418866459
288,2,120726,0.0569047505038888,0.0944005631101663,0.54702816404594
289,2,121716,0.0164707077811635,0.0943377957400447,0.861499631989179
290,2,123100,0.0295932415950054,0.0944588763961331,0.754243603945016
291,2,124677,-0.0157810175872082,0.0943381297164752,0.86724439879347
293,2,127887,0.0510325514162396,0.0949498549195407,0.591282715538667
294,2,128935,0.0424307918820578,0.0948720257659309,0.654974352556236
295,2,129053,0.017753815994073,0.0951830829959443,0.852141940077316
296,2,130040,0.0431797063459772,0.0957411737019647,0.652263174211223
297,2,130976,0.0372357973150904,0.0949680201695008,0.695229990501647
298,2,132199,0.00404291003276824,0.0954287111036141,0.966231074769565
299,2,133355,0.0164000009697951,0.0960705236017195,0.864551223157775
300,2,133435,-0.0133586107372855,0.0962794742332135,0.889728189345104
302,2,135183,0.00766878180792274,0.0963345610526612,0.936595956988569
303,2,135402,-0.0205281122555659,0.0963146763718804,0.831344023729794
304,2,135898,-0.0223885893034285,0.0968243664332843,0.81727096585265
305,2,135912,-0.014026825887652,0.0969003470032682,0.884986792247966
306,2,135925,-0.0268715103495401,0.0964536549900707,0.780718742392963
307,2,136002,-0.0304589122656785,0.0963784471069276,0.752163117787663
308,2,136173,-0.00367078485389671,0.0970738435846408,0.96985707390356
310,2,138318,0.0182117244129776,0.0996321437225933,0.855068006207975
311,2,138695,0.00821016048872214,0.0979281675958401,0.93323228120446
312,2,138818,-0.0226692652983844,0.0977421085482034,0.816727267653112
313,2,139728,0.0133854665547277,0.0975717124629287,0.890962039706089
314,2,140174,0.0153849595106008,0.0975708773609333,0.874799249033638
315,2,140863,-0.000760331650650148,0.0975348374556239,0.993784567108771
316,2,141152,-0.0288199274408579,0.0977975611546202,0.768404209529134
317,2,141292,-0.031295604061669,0.0970920372221647,0.747394084044421
318,2,141545,-0.00804814779973895,0.0975784150545845,0.934312746328768
322,2,146723,0.0145588223308355,0.097400271413352,0.881264870146628
323,2,147946,-0.0467984037456863,0.098264037253372,0.634189784452182
326,2,151397,-0.0373217284061855,0.0985213159285297,0.705050152890314
327,2,153035,-0.00849877461576254,0.0974675648675328,0.930565217996627
328,2,153228,0.0217811225422309,0.0981729942378607,0.824547501987751
329,2,153455,0.00915260043528598,0.0989196689809354,0.926332950360197
331,2,153815,0.0139208859304838,0.0985385540477585,0.887734473169859
332,2,154160,0.00229648088781897,0.0975087636412431,0.981223639605793
333,2,154235,0.024409971226789,0.0984739697817908,0.80436946751306
335,2,159870,-0.128059567840425,0.0957528998231283,0.181954414131382
336,2,161229,-0.0429077006616108,0.0974418560914229,0.659959242685064
339,2,162696,-0.0393431738320441,0.0970266341244603,0.685364197712839
340,2,163284,0.0288899445060772,0.0957508471555648,0.763043199568101
341,2,164166,0.0761344413735455,0.0965673704010745,0.430987503657078
342,2,165270,0.0697958233633644,0.0957675155806835,0.46660431824438
343,2,165675,0.0392617190486704,0.0974010059680392,0.687123419646516
346,2,168062,0.135945661118819,0.0962764770537394,0.158820851535965
347,2,168518,0.174048915625472,0.0955471543096513,0.0693615466482007
348,2,168980,0.155537017448554,0.0955918150701941,0.104609052842559
349,2,169651,0.200731906826997,0.0953987909272727,0.0360734907915683
352,2,170725,0.170290091932305,0.0957379830542156,0.076147867347175
353,2,171254,0.18111287267533,0.0958381094378964,0.0596066219024874
354,2,172242,0.102539221647817,0.0950264999980157,0.281298076621017
355,2,173254,0.14526350644468,0.0941367397377289,0.123699631397959
356,2,173340,0.151226977854304,0.094098659696827,0.108924114084795
357,2,173385,0.160738452187941,0.0941413197482399,0.0886239240593962
358,2,173973,0.154110425213677,0.0939206405454743,0.101717581439224
360,2,177341,0.132550924263333,0.0936916622170408,0.158021268055446
361,2,180314,0.111560657146578,0.0938006823624992,0.235106309818529
362,2,180339,0.125121861578109,0.0939902512384897,0.183975162565104
363,2,182758,0.0124293450722213,0.0938856317000653,0.894752716246269
364,2,183619,-0.00371734023687997,0.0942574723872126,0.968563359933515
367,2,187176,-0.0554548195449502,0.0947248687917681,0.5586323987938
368,2,191066,-0.0085853034173855,0.0954782060950303,0.92840259094843
371,2,191599,-0.0630635165720183,0.0940964996847295,0.503168210639675
373,2,191763,-0.025616690355867,0.0945194230199635,0.78653376229154
374,2,191959,-0.0611840057230349,0.0942423621064433,0.516618503772486
376,2,195759,-0.135585515597308,0.0948341278474139,0.153684041497965
377,2,196912,-0.159788876343387,0.0931826446277273,0.0872609671654222
379,2,198110,-0.15770522898247,0.0937556946311321,0.093436314130528
381,2,198805,-0.179525856946138,0.0940519998166979,0.0570994425137797
382,2,198891,-0.170924881181154,0.0933575457016837,0.0679638045289196
383,2,199248,-0.165644508418102,0.0935996744758744,0.0776383009465391
384,2,201782,-0.165234136060667,0.0934856893633412,0.0780116910952256
385,2,203285,-0.0942375867524453,0.0933998201336911,0.313680271949004
386,2,203783,-0.0757825471232147,0.0932457987711003,0.416927476885786
387,2,204179,-0.0621729901755585,0.0935002960161333,0.506516869173873
388,2,205406,-0.112814495608626,0.0943291746197524,0.232512509475914
389,2,205834,-0.12519306193776,0.0938310829554122,0.18298570956984
391,2,207192,-0.157452898758995,0.093605025963016,0.0934340178882972
392,2,207561,-0.136213806106535,0.0932827131323505,0.145117486270569
393,2,208682,-0.131645360382832,0.0931434468373429,0.158430651479022
394,2,210102,-0.0884357156194645,0.0935294827565535,0.345030840771885
396,2,214801,-0.0740483711607841,0.0935604182603197,0.429213047599431
397,2,215016,-0.101097792451244,0.0934351479302102,0.279986534166187
398,2,218876,-0.0990226695008037,0.0944105410880981,0.294963876163682
399,2,227511,-0.0839913217518112,0.0951218125705528,0.37784422571883
400,2,230378,-0.0592743194238695,0.093973812130822,0.528609799563009
401,2,231943,-0.0687542538404303,0.0942252998761611,0.466070124090791
402,2,232156,-0.0636646843895165,0.0941967521548103,0.499566223215066
403,2,232789,-0.0536105755859544,0.0938805610305259,0.568328526637207
404,2,238524,-0.0595592728628003,0.0940026558252532,0.526757822992213
405,2,241518,-0.0184139833312653,0.0948675675874975,0.846207675759033
406,2,250396,-0.0115342287924519,0.0942238836536617,0.902641598902536
407,2,250466,-0.00625243578173856,0.0941920195558602,0.94711312875888
408,2,252305,-0.0491841423552399,0.0944059915381908,0.602703602843469
409,2,254571,-0.0329830898516775,0.0957526623641091,0.730704488853882
410,2,254742,-0.033540399289595,0.095665620234036,0.726097323432039
411,2,254908,-0.0193145514617482,0.0964076688161407,0.841328112120826
413,2,255862,-0.0759574161060392,0.0957470603308859,0.428128210989578
414,2,255975,-0.0496970601386169,0.0954497421856575,0.602928623056439
415,2,258311,-0.0316328233155684,0.0938945846079919,0.736394597224771
416,2,259284,-0.0838371882608314,0.0941201671911124,0.373671998106221
417,2,266330,-0.0619542158397893,0.094573564338897,0.512836327294234
418,2,267100,-0.0735890619868331,0.094543038770493,0.436874845336719
419,2,268086,-0.131089538853538,0.0943734671560129,0.165692962661586
420,2,274614,-0.0698492620666942,0.0939825889675555,0.457845912448083
421,2,274729,-0.0713731677639706,0.0944942116382485,0.450561938711381
422,2,275746,-0.101202362509778,0.0943756661484489,0.284301984303693
423,2,277029,-0.0967499774129128,0.0939489568741805,0.303802275990903
424,2,277741,-0.0777499572849252,0.094035904521282,0.408902497057045
425,2,278218,-0.0871465555869422,0.0938423465059785,0.353705827167016
426,2,278379,-0.0596855286712702,0.0962296784354957,0.535499758316214
427,2,279910,-0.0857173001965664,0.0938130445426951,0.361496348608783
429,2,283431,-0.0668473024465208,0.0952330831928686,0.483183106791298
430,2,283573,-0.0827682235455386,0.0940532339856165,0.379450074061546
431,2,286762,-0.0750866316039878,0.094312723305169,0.426482658152562
432,2,287187,-0.008342930993463,0.0939558568955877,0.929294165745722
433,2,288379,0.0576140453980281,0.0931944399992815,0.536833384667511
434,2,294941,0.0048451621244201,0.0933002999446293,0.95861318148536
439,2,297610,0.00184403543517225,0.0937728439800032,0.984321785822116
441,2,299680,0.0490051095500983,0.0934477189715504,0.600321117969646
442,2,299708,0.0451832920703901,0.0936504220578369,0.629772862523122
443,2,299759,0.0509890489880579,0.093324445213834,0.585161407028689
444,2,300111,0.056642337892655,0.0939678804311979,0.54703941679201
446,2,301710,0.0406511479315673,0.0933638669314059,0.663534166537544
447,2,303446,-0.0512747470360032,0.0939375342289101,0.585521547586493
448,2,303854,-0.0792528988858131,0.0939004929915786,0.399235748852072
449,2,304472,-0.109450681131163,0.0930186731642843,0.240126947731567
450,2,304691,-0.113349145110864,0.0945185066203895,0.231244042802388
451,2,308097,-0.0738837227928517,0.0936299984148937,0.430581411922832
453,2,309402,-0.0786773425580868,0.0930482036004814,0.398373993214235
454,2,310030,-0.0942462029470624,0.0935312650198639,0.314315672176091
455,2,310113,-0.0784126180535343,0.0933111223233216,0.401289296250108
456,2,310972,-0.135334489751472,0.0932685106305261,0.147662292309623
457,2,312659,-0.145419078440153,0.0928613450036738,0.118249097216773
460,2,318265,-0.182662178778926,0.0938923169969887,0.0525151779624663
461,2,318379,-0.157524614467685,0.094302009113436,0.0957212898426807
462,2,321266,-0.156661447844671,0.0936698988283785,0.0953148519894972
463,2,322957,-0.164854092064104,0.0927869677038368,0.0764796632090773
464,2,325221,-0.113267919382339,0.0935184265355988,0.226635527171397
465,2,332691,-0.0404475152603085,0.0946425972657846,0.669369590329715
466,2,333006,-0.0147812725614624,0.0944778849450435,0.87576603430144
468,2,335046,-0.036234607264085,0.0935145168406449,0.698637556143233
469,2,335049,-0.0468281431566511,0.093899086074306,0.618296334937707
470,2,335995,-0.0279567834576254,0.0933896068747455,0.764844242717411
471,2,336060,-0.014862504951837,0.0932723353768149,0.873487990795341
472,2,338292,0.05243506174581,0.0932280549244369,0.574174177009871
473,2,339568,0.0405032735317552,0.0933854260820463,0.664755580716504
474,2,340466,0.0166881295918338,0.0942148874048965,0.859509144154583
478,2,348480,0.0603111200612035,0.0932160311303939,0.518050016878216
479,2,350086,0.0538246147732378,0.0932316859088375,0.564090615239362
480,2,351083,-0.0262039452274118,0.0944708659287875,0.781653820008451
481,2,351335,0.0137781758391337,0.0934162746459132,0.882827707790365
482,2,351417,0.0170926292144679,0.0933999778520125,0.854899440313532
483,2,351450,-0.000778518292334635,0.0935077586302146,0.993361826021231
484,2,352302,0.0249519111438136,0.0942369629510652,0.791334722477893
485,2,352469,0.0400600086759907,0.0932689429503017,0.667813651281845
486,2,352562,0.0319850412237084,0.0936591319813263,0.732926803539689
487,2,352944,0.0196320531204029,0.0933985635405362,0.833635564908561
490,2,355266,-0.00839861777708136,0.0934033387242268,0.928403574361404
491,2,358277,-0.00887048601318617,0.0934179599896517,0.924404586901345
492,2,358926,-0.0294949645059666,0.0935434416936227,0.752714378140893
493,2,358948,-0.0155965864920724,0.0935825725945556,0.867732036378264
494,2,359515,0.0298670699479742,0.0934321886481627,0.749410835416239
495,2,363190,-0.0338404228844422,0.0943429098303635,0.72003696336401
496,2,363588,0.0105767246977553,0.0947306987003161,0.911164030034987
497,2,363888,0.0158548535824271,0.0939156267490126,0.866034771450049
498,2,363954,0.010876054674102,0.0935444548563633,0.907507717929773
499,2,364199,0.0103017969647701,0.0934175439126492,0.912252445813603
501,2,365981,-0.0042822388507107,0.0953023812588843,0.964185978529698
502,2,366047,0.0214387003855551,0.0935792977276785,0.818926497030852
503,2,366936,0.00956317134283326,0.0946618736944145,0.919588342195486
504,2,369530,0.0364152488195003,0.0934108481483903,0.696890253616904
506,2,369931,0.0293949084104704,0.0940588888791079,0.754832932501092
507,2,371033,0.0323957529292276,0.0938063125877994,0.730039018360698
508,2,372919,0.0492543756713569,0.0933801496191277,0.598204929971814
509,2,373518,0.0469126481412531,0.0933305021486052,0.615523268377315
510,2,376157,0.0467155093764264,0.0935369070620044,0.61778481906241
511,2,376172,0.0603535808254154,0.0941915604907821,0.522098523665498
514,2,381433,0.0168056792648259,0.0941740012551054,0.858469213687773
515,2,381922,0.00716281532189511,0.0949089595987795,0.939883215041755
516,2,382146,0.0414059103144526,0.0934559149724771,0.657998890976538
517,2,384206,0.0217869521627874,0.0937657252053647,0.816396806818373
518,2,384955,0.0280367004978785,0.0935521205323341,0.764589478508064
520,2,387301,0.026246373470445,0.0940299145971164,0.78031012489571
521,2,388313,0.0562110656729059,0.0934340082337878,0.547818284634184
524,2,390138,0.0550178009117762,0.0937271622746886,0.557579246330382
525,2,391233,0.0747455653343487,0.094210097799124,0.428082260764091
530,2,395606,0.063113364080641,0.0936865992970083,0.500965292579328
531,2,395726,0.0739133780426799,0.0936299321100077,0.430396249499645
532,2,395853,0.047891340301609,0.0939448462067642,0.610523141696779
533,2,396484,0.0563010763515013,0.0935160222111525,0.547529091363258
534,2,396705,0.0749887767405902,0.0934336531921794,0.422752623379593
535,2,398759,0.104288341407495,0.0941199096044887,0.268600234677318
536,2,400386,0.0944169800964847,0.0936224641166752,0.313911791286854
537,2,400847,0.0930637946617125,0.0935398295374205,0.320461098622142
538,2,401130,0.112061278326932,0.0943409030454174,0.235697650325971
539,2,401143,0.0819896493297707,0.0942408874406494,0.384891158402722
540,2,401979,0.0934666428475896,0.0941521100873248,0.321526613219941
541,2,403598,0.0937552209766057,0.0936512335930352,0.317459196421431
542,2,404844,0.0914633318263604,0.0947066889337,0.334828613141179
543,2,405100,0.133009904215719,0.093696591420137,0.156612154212217
548,2,406181,0.126414631902163,0.0937834490361729,0.178541463988705
549,2,406688,0.138749618738476,0.0931897426544525,0.137408197438328
550,2,407621,0.102482412517869,0.0940906189132435,0.276813811052769
551,2,409016,0.0935527995342656,0.0950621364495657,0.325729251086774
552,2,410647,0.105987578768171,0.0936352073541009,0.258436330106903
554,2,419803,0.0283537473161358,0.094451564632214,0.764206253999415
555,2,419943,0.031779008483078,0.0950062173417546,0.738205477657448
556,2,422349,0.0935772739355028,0.0937235451191098,0.318750282789435
557,2,425467,0.0546470851331166,0.0934736210912398,0.559172852578701
560,2,429095,0.0296784702159888,0.0940593897152698,0.752546451765661
561,2,431266,0.0358188126058703,0.0941045889377524,0.703708474431443
562,2,431446,0.0468488745065846,0.0944711523482934,0.620268866948068
563,2,432524,0.0867675218460065,0.0934826328326835,0.353955005917568
564,2,434090,0.00287707405163984,0.0944589216683696,0.975718628807126
565,2,441927,0.0320527621283639,0.0934323514643983,0.731758659013365
566,2,446471,-0.0516423658018523,0.0945535556842496,0.585293732628076
567,2,449325,-0.016901819985599,0.0940359880606736,0.857461558987918
569,2,450017,0.00295419208300607,0.0935187302163296,0.974817422022077
570,2,451779,-0.0316974924919364,0.0938525954328947,0.735762152446024
571,2,451784,-0.0361032861654698,0.0941866161968521,0.701715829039477
572,2,453525,-0.0893044966102587,0.0941157711543791,0.343331209997493
