SNP,Chr,Pos,Effect,SE,HNM1_ERG11_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
98,1,130271,-0.0690244790838608,0.0530431520681422,0.194008170956751
99,1,130613,-0.0528843020956325,0.0535932325575812,0.324430284912751
100,1,132012,-0.051207580188554,0.053483783949609,0.338999854325019
101,1,133231,-0.0668868389108238,0.0530538631852066,0.208237149023509
102,1,137074,-0.0945585295760203,0.0528584917895623,0.0744883191832729
103,1,137304,-0.0769556774321202,0.0529578438066414,0.147070553491415
104,1,139686,-0.0805603158548349,0.0530126862451881,0.129496063705809
105,1,149562,-0.0663857390924726,0.0531899122770794,0.212825719726205
106,1,150447,-0.0713153312796335,0.0537646174217005,0.185552782446741
108,1,154084,-0.0715671729246835,0.0539306036573692,0.185358644484974
110,1,157269,-0.0577215468633811,0.0529947430123652,0.276811431060964
111,1,160054,-0.0390027824579596,0.0535478340115198,0.466868346707856
112,1,166222,-0.0436122205829263,0.0531410338344413,0.412377737705456
113,1,166416,-0.0380571535451266,0.0530450589864213,0.473571241392956
114,1,167326,-0.0454788334084938,0.0533304643174892,0.394362874237765
115,1,168836,-0.0455148330675009,0.0530771245975006,0.391737953158809
116,1,171200,-0.0667895579391763,0.0530930741054357,0.209233654679404
117,1,171431,-0.0776197097638366,0.05338453833008,0.146842120392505
118,1,173339,-0.0818393168111839,0.0529488923824659,0.123090314747827
119,1,173845,-0.0713871686531379,0.052947564871534,0.178438718868568
120,1,175121,-0.0590302787455045,0.0528852233733312,0.265097431804322
121,1,175281,-0.0586686553568246,0.0529314722600402,0.268448507558057
122,1,175315,-0.0575591375357647,0.0529182036768411,0.277469599207199
123,1,175523,-0.0670372176780793,0.0531875975178264,0.20836052509508
124,1,175541,-0.0582770192696835,0.0529988964970948,0.272260439586167
125,1,175653,-0.0603262986290637,0.0531607002825792,0.257232748283455
128,1,175856,-0.0664443827564806,0.0540211620630332,0.219527597532474
129,1,175876,-0.0634731403567737,0.0531999833861652,0.233629727922848
130,1,175989,-0.0635327016710789,0.0533521820585088,0.23452544108479
131,1,176001,-0.0671362078111,0.0536188597574821,0.211362163011245
133,1,177692,-0.0777030404891107,0.0528452226819609,0.142347155316225
134,1,178191,-0.0786482485518456,0.0528940574345337,0.137933482550061
135,1,178224,-0.0777030404891107,0.0528452226819609,0.142347155316225
136,1,178960,-0.0702123896956581,0.0532993168418935,0.188584949813318
140,1,183802,-0.0996402963634797,0.0527475513404173,0.059710862774233
141,1,183954,-0.121213522672832,0.0530082762616092,0.0228054196277307
142,1,184450,-0.112701325538134,0.0525909050757667,0.0327978218325377
144,1,184718,-0.0963193191156643,0.0529852048357262,0.0699341205320927
145,1,185296,-0.101892054816728,0.0527286541116071,0.0541118149184155
146,1,185438,-0.101561105696233,0.0527329786298107,0.0549133863564899
147,1,185469,-0.10019765078868,0.0528172597824425,0.0586356248092365
148,1,185503,-0.102918294715706,0.0526643976206912,0.0514633648355897
149,1,185705,-0.107067234086855,0.0532361525029607,0.0450667286810235
150,1,185749,-0.121534226282596,0.0531480871158555,0.022804308968987
151,1,185806,-0.102577715649759,0.0533330539675647,0.055241129894932
152,1,185879,-0.117598245190105,0.0535059829869246,0.0286085070816339
153,1,185916,-0.118918278927182,0.0534730453892409,0.026787944280508
154,1,185941,-0.117451124371093,0.0537183828881924,0.0294407613783144
155,1,185954,-0.113261252290401,0.0539027925989638,0.0363308023255546
156,1,186055,-0.111595822312661,0.0528234506781868,0.0353351022958446
157,1,186896,-0.13053444786451,0.0535792444803705,0.015332718378296
161,1,190132,0.0478770829581517,0.0531627299526235,0.368427736384743
162,1,190148,0.0509550839234357,0.0531706971643099,0.338552181429537
163,1,190165,0.0507982595505061,0.0535807541656014,0.343742826682653
164,1,190169,0.0556986751077305,0.0534999525655505,0.298542740383968
165,1,190933,0.0664612851327483,0.05302965713343,0.210931402597928
166,1,192149,0.0129873439988734,0.0535775662775484,0.808608954869743
168,1,192303,-0.0511895210227089,0.0638196944885303,0.423037070293068
171,1,192795,-0.0430305378058478,0.0529974296556235,0.41737534436626
173,1,194187,0.0110981346941059,0.0530875559089109,0.834527127152895
174,1,194867,0.00683390612685755,0.0530607028696794,0.897593912374648
190,2,8314,-0.0711586041425562,0.053827292809197,0.187030817745844
194,2,8498,-0.0525257834137041,0.0538087691964014,0.329655353568607
195,2,8651,-0.0522638587044525,0.0538600082650786,0.332529069139968
197,2,9812,-0.0451602065529506,0.0541989738617544,0.405278484610919
198,2,9932,-0.0331374360290627,0.0540096317674642,0.539909999397047
199,2,10135,-0.0324114139258601,0.0538038261617422,0.547294803367732
200,2,11616,-0.0556033562756687,0.0536928381019196,0.301105914408714
201,2,12133,-0.0395390567265492,0.0539470826794036,0.46409181120151
202,2,12194,-0.0376505629734046,0.0541598198835685,0.487402867488787
203,2,12359,-0.0283664828411058,0.0540173266339797,0.599817801267694
204,2,13061,-0.0406986020845073,0.0539910084205933,0.451469822157571
205,2,14298,-0.0337416331174561,0.0541751486451003,0.53380172051148
206,2,15222,-0.0457856218793768,0.05467920590997,0.402962520552138
207,2,17986,-0.0653127082275017,0.0536618583101666,0.224373130014912
208,2,19770,-0.0562765082898775,0.0540632174057037,0.298616295441566
209,2,19836,-0.040770153795107,0.0539537509494977,0.450362971126244
210,2,19851,-0.0396628221828651,0.0541143062332228,0.464078263535763
211,2,21595,-0.0696147104917739,0.0538043664333986,0.196563580889882
212,2,22385,-0.0778138953246396,0.0538237176081436,0.149143636477004
213,2,23441,-0.066581848295625,0.0543918147396156,0.221725127087362
214,2,24209,-0.0595651611435846,0.0539652746582736,0.270445490112474
215,2,24341,-0.0580398270548219,0.0540980564211837,0.284065269605848
216,2,26815,-0.0777632540490328,0.053962756522053,0.150455821679789
217,2,28209,-0.11467603280087,0.0537943073954589,0.0337174839052326
221,2,41245,-0.127683320696951,0.0535019089337607,0.0175349144885562
222,2,43214,-0.138528932421626,0.0543079546300028,0.0111688698375627
223,2,47104,-0.136259260008564,0.052782408635176,0.0102390328853151
224,2,50915,-0.129757674583468,0.0533566850622826,0.0155168803813587
225,2,55834,-0.148448105882854,0.0529671238702707,0.0053483036662304
226,2,56422,-0.15557362055266,0.0530060670357087,0.00355368312611907
227,2,57715,-0.136886541919639,0.0529733989940652,0.0101655238869404
228,2,59046,-0.132989144783171,0.0532744043492565,0.0130049058471367
229,2,59191,-0.11356737772811,0.0530918806510124,0.0331154274846207
230,2,59383,-0.128169943721791,0.0530131364388717,0.0161247564000387
231,2,59477,-0.112197874600235,0.0539248344622419,0.0381880514116097
233,2,60471,-0.121188787749258,0.0531321463921441,0.0231500353909057
234,2,60478,-0.119262634609514,0.0532060008225096,0.0256128970945508
235,2,60786,-0.1187847693338,0.0531203028543126,0.0259665356436439
236,2,61035,-0.113197422167973,0.0531509705197913,0.0338849289424243
237,2,61071,-0.127944530200362,0.0528114595827142,0.0159097375116753
238,2,61675,-0.121564397932653,0.053008577717871,0.0224181386454353
240,2,62939,-0.143340068109978,0.0527609489900686,0.00691665870622626
241,2,63527,-0.147012080584347,0.0529346085934481,0.0057749432255196
242,2,63857,-0.15604958349539,0.0528738695802707,0.00337529591734887
243,2,65527,-0.167030313039545,0.0525997976097362,0.0016274983642829
247,2,67976,-0.124531865697985,0.0537066899689626,0.0209796851640204
250,2,72389,-0.0750699046115171,0.0536318056614738,0.162473174773053
251,2,72392,-0.0439517083875152,0.0540955718062434,0.417062380259639
252,2,73646,-0.0878151305833615,0.0528296763391201,0.0973541259424639
253,2,74564,-0.0720534788277435,0.0527927813091035,0.173173954941606
254,2,74739,-0.0592052429455753,0.0530123611437159,0.264831058381125
257,2,80873,-0.0193597899902201,0.0532226623646277,0.716261806980983
258,2,81501,0.00168937444424774,0.0532236911369271,0.974696517813407
259,2,83526,-0.0194986572147494,0.053131067759341,0.713845157013869
260,2,83845,-0.0107576989720926,0.0531886248220757,0.839833396494515
263,2,84447,0.00806678418416372,0.0538691237509193,0.881049094315223
264,2,87391,-0.0129459908748732,0.0529523454355003,0.806998188979834
265,2,87562,-0.0103052246623576,0.0530880087083785,0.846196818327998
266,2,87849,-0.0178476111288769,0.053077314035332,0.736876967613217
267,2,87878,-0.00238966383181958,0.0533137789375818,0.964274030908248
269,2,89785,-0.00677351322056043,0.0533186541379938,0.89898238716384
272,2,93721,-0.034866171263931,0.0531264614453612,0.51206746391824
273,2,93952,-0.0295763938398987,0.0529834277956011,0.577048235273255
274,2,95085,-0.0461876931423741,0.0530238306126789,0.384305623881273
276,2,107124,0.0614603482418793,0.0530063508090677,0.247040082303413
277,2,111645,0.0332377172473628,0.0531117483851919,0.531845776876459
278,2,111916,0.025792894598946,0.053248770132847,0.628413204036707
279,2,111931,0.0300746064226928,0.0533238933250127,0.573113158917395
280,2,111999,0.035150627344927,0.0531234049256124,0.508608815474161
281,2,114528,0.0356357379626054,0.0534285756307552,0.505221277389152
282,2,116024,0.0367072024848047,0.053553724856858,0.493523979307484
286,2,120090,0.01106986817367,0.0533744499200787,0.835816969204746
287,2,120291,-0.0107649131930519,0.0539850735373403,0.842060476475188
288,2,120726,0.0276531230379368,0.0536560073858582,0.606611536423651
289,2,121716,0.0265691716808943,0.0535965761733028,0.620396804987804
290,2,123100,0.00562218688242566,0.0536883537652035,0.916658316166529
291,2,124677,-0.0338134244788982,0.0535850147720596,0.528433255616511
293,2,127887,-0.00470058079643554,0.053982246756619,0.930660140683597
294,2,128935,-0.0185078631964252,0.0539227976874701,0.731630572763259
295,2,129053,-0.018907439124859,0.0540866017327016,0.726864531022905
296,2,130040,-0.00193260683895846,0.0544260414432505,0.971694049966177
297,2,130976,-0.0245188498085827,0.0539670502786858,0.649870562214268
298,2,132199,0.0119685969574251,0.0542292862713037,0.825450848096449
299,2,133355,-0.00656147243504979,0.0545987735553288,0.904411949846486
300,2,133435,-0.013826106306003,0.0547129285271311,0.8006450252827
302,2,135183,-0.0119319510826146,0.0547444993540986,0.82758849278639
303,2,135402,-0.0202184416121048,0.0547293340795335,0.712031691332514
304,2,135898,-0.00832445609613752,0.055028435136878,0.879844777626067
305,2,135912,-0.00715887270049087,0.0550695483525112,0.896642892844513
306,2,135925,-0.00970848442793726,0.0548189640382443,0.859530755286555
307,2,136002,-0.0306123435344484,0.0547561444667973,0.576470617036277
308,2,136173,-0.0207233967948106,0.0551569158784321,0.707352896949774
310,2,138318,-0.0519117636257378,0.0565569633399155,0.359315256813701
311,2,138695,-0.0711688995204638,0.0555248469941365,0.2007720469849
312,2,138818,-0.0539050083716714,0.055477705212834,0.331889147118466
313,2,139728,-0.0624186530644755,0.0553526443077839,0.260231782038439
314,2,140174,-0.0631928315003958,0.0553501558097054,0.254355918487449
315,2,140863,-0.0612693640751698,0.0553338131470926,0.268931984057673
316,2,141152,-0.0452895134215339,0.0555336707478485,0.415317487389277
317,2,141292,-0.0729444893686977,0.0550495532227401,0.186005116800372
318,2,141545,-0.0731614159738219,0.0553182333668388,0.186839548012882
322,2,146723,-0.0276463979522639,0.0553355337667977,0.617658276977502
323,2,147946,-0.0270274743588035,0.0558436410313189,0.628696757409961
326,2,151397,0.0180539221952039,0.055993576573392,0.747319008348375
327,2,153035,-0.0030851523210691,0.055391939609054,0.955614880068544
328,2,153228,0.0107862558715943,0.055793423860815,0.846815744978915
329,2,153455,-0.0122190853783257,0.0562137484123236,0.828046938283003
331,2,153815,0.00289153848633794,0.0560016096768528,0.958850224240032
332,2,154160,-0.0301328191534052,0.0553918302314316,0.586789070060339
333,2,154235,-0.00583767223777998,0.0559675423724957,0.916986862506553
335,2,159870,-0.0740575469606627,0.0544122353510031,0.174367426416758
336,2,161229,-0.0455795629553899,0.055339033945985,0.410699007816645
339,2,162696,-0.0252947850972396,0.0551374082708815,0.646689532642987
340,2,163284,-0.0277057065141292,0.0544029968000389,0.610882562044853
341,2,164166,-0.0128202991488923,0.0549240573177325,0.815571632150329
342,2,165270,-0.0265090304058858,0.0544480884709627,0.626654058912978
343,2,165675,-0.0472054790966118,0.0553094615925467,0.393972339265572
346,2,168062,-0.0111998107727369,0.0548657478003238,0.838368611089075
347,2,168518,-0.0146572917168578,0.0545492405015357,0.78831877611424
348,2,168980,0.000570537026333917,0.0545289103819167,0.991657781587865
349,2,169651,-0.0280407237144124,0.0545344002638786,0.607444991011624
352,2,170725,-0.030007301408128,0.0546285880025545,0.583149179823687
353,2,171254,-0.0428911967530973,0.054692749472989,0.433436423887624
354,2,172242,0.00180997078248613,0.0540932174106408,0.973326501789232
355,2,173254,-0.00461327966330261,0.053678227429124,0.931560279915194
356,2,173340,0.000273897502541032,0.0536722909335354,0.995931179444616
357,2,173385,0.00613386276526029,0.0537207304975228,0.909159580479271
358,2,173973,0.0092053090558597,0.053576769612413,0.863681186381712
360,2,177341,0.00963547006939386,0.0533939885926486,0.856895143887679
361,2,180314,-0.0200951775506465,0.0534036579029616,0.706928551334672
362,2,180339,-0.00252262055476821,0.0535491450662767,0.962453382902428
363,2,182758,0.0318104111332696,0.0533304012530131,0.551238262760874
364,2,183619,0.0252304671823242,0.0535505485665853,0.637822971955485
367,2,187176,-0.0048400562272124,0.0538584014769463,0.928444413984491
368,2,191066,0.0176314164847259,0.0542535242081797,0.745387243128696
371,2,191599,-0.0110805825261604,0.0535065447367624,0.836060259467957
373,2,191763,-0.0115393051243147,0.0537182116070328,0.830038105229502
374,2,191959,-0.00913790044562335,0.0535884365756481,0.864698894999051
376,2,195759,-0.0172997275876315,0.0540429565969683,0.749073818599374
377,2,196912,-0.0559650896437453,0.0530930471512988,0.292560595391729
379,2,198110,-0.0541823034856598,0.0534174245713446,0.311125322919834
381,2,198805,-0.059432728555016,0.0536324250674682,0.268551849325826
382,2,198891,-0.0451226487663933,0.0532530141732209,0.397387701406064
383,2,199248,-0.0634670565025629,0.0533219904795567,0.234743884239638
384,2,201782,-0.0391567943245144,0.0533225139398198,0.463229734487216
385,2,203285,-0.0451416063857946,0.053102011594345,0.395850024680909
386,2,203783,-0.0454944240500758,0.0529865789593505,0.391142332256454
387,2,204179,-0.0222574179404602,0.0531570261234783,0.675682183034659
388,2,205406,-0.0391921294353252,0.0536759948664912,0.465775926991928
389,2,205834,-0.0467853650979298,0.0534012091353039,0.381565694169962
391,2,207192,-0.0604327229634446,0.053312303402619,0.257748200116385
392,2,207561,-0.0600345942191988,0.0530770772469055,0.258787892978505
393,2,208682,-0.0553215644099996,0.0530019937968396,0.297308920318348
394,2,210102,-0.0349716930780454,0.053188252058089,0.511282922188958
396,2,214801,-0.0564578497042444,0.0531333746444102,0.288704054015067
397,2,215016,-0.0658381031831328,0.0530723534158693,0.215601511698256
398,2,218876,-0.0176248612316507,0.053729606410228,0.743084322920073
399,2,227511,-0.0629268686247063,0.0540144043145569,0.244804992283567
400,2,230378,-0.0401877299756695,0.0533933191487053,0.452147839253896
401,2,231943,-0.0527939175047575,0.0535156309124781,0.324556652685831
402,2,232156,-0.0511193643958077,0.0534982409208856,0.339961846909365
403,2,232789,-0.0431176823020638,0.0533283449844869,0.419328861835746
404,2,238524,-0.0399379734501352,0.0534105359074274,0.45510603415548
405,2,241518,-0.0509299511610934,0.0538486790515892,0.344898772948067
406,2,250396,-0.0514963759423408,0.053479122709059,0.336244392975322
407,2,250466,-0.0527176460466242,0.0534568145717493,0.324723872774513
408,2,252305,-0.052420985839139,0.0535997242352696,0.328739887029592
409,2,254571,-0.0320948531371791,0.0543993244010366,0.555577330885094
410,2,254742,-0.024042508104776,0.054361933011503,0.658566598749319
411,2,254908,-0.03437574217877,0.0547617976482786,0.53058526453202
413,2,255862,-0.0169601776596505,0.0544548128662445,0.75563924650734
414,2,255975,-0.0173481154815452,0.0542578106977227,0.74935845175826
415,2,258311,-0.0493270694963555,0.053304996229987,0.355403456566811
416,2,259284,-0.0629924251563038,0.0534442517210551,0.23932878083738
417,2,266330,-0.0658651211544969,0.0536651830770201,0.220514821058728
418,2,267100,-0.0568020757596421,0.0536905919642547,0.290800694080916
419,2,268086,-0.0681371532536352,0.0536571466704825,0.204970359062989
420,2,274614,-0.0249393662129193,0.0534363351802214,0.640994019972286
421,2,274729,-0.0274040509030277,0.0537253888012151,0.610316738428474
422,2,275746,-0.0352159503930965,0.0536890143263145,0.512299864507159
423,2,277029,-0.0462096816815237,0.0534154831084095,0.387571966942442
424,2,277741,-0.0376600734496764,0.0534555013019146,0.481578141650834
425,2,278218,-0.0557889354390654,0.0533138257381549,0.296080708881291
426,2,278379,-0.0363518233033781,0.0546836591907327,0.506634375249925
427,2,279910,-0.0638704035949472,0.0532693400957028,0.231328795438699
429,2,283431,-0.0023887548073942,0.0541593215328003,0.964844793144024
430,2,283573,-0.0307079500072401,0.0534848279428602,0.566236562766602
431,2,286762,-0.0447662640657151,0.0535938264172926,0.404120717227494
432,2,287187,-0.027122027315483,0.0533769347384614,0.611684728362241
433,2,288379,-0.00183497534221536,0.052991709311661,0.972396270572266
434,2,294941,-0.0668088922007157,0.0529041323826709,0.207484038941221
439,2,297610,-0.0553358225968459,0.0532104288805124,0.29907805618901
441,2,299680,-0.00977082137815377,0.0531252137327446,0.85418134508072
442,2,299708,-0.000710726316172611,0.0532398056444298,0.989356474933596
443,2,299759,-0.00846812797957425,0.053057525062304,0.873285277895937
444,2,300111,-0.00587483042142412,0.0534292502740648,0.912507290529825
446,2,301710,-0.0415767260625436,0.0530275147570387,0.433530996550219
447,2,303446,-0.0129025524667404,0.0534035514207241,0.809226715427045
448,2,303854,-0.0306935144080288,0.0533932225080028,0.56575360997726
449,2,304472,-0.0337737099118479,0.0529363007629236,0.523883024634845
450,2,304691,-0.0237540829606288,0.0538100719078252,0.65916254643449
451,2,308097,0.012811816360313,0.0532532119785101,0.810018005474627
453,2,309402,0.0309048346394053,0.0529079892355646,0.559509866899553
454,2,310030,0.0284766622637219,0.0532093641697354,0.59286139758957
455,2,310113,0.0387226531058518,0.0530424369380948,0.465855070148901
456,2,310972,-0.00513798486019239,0.0531623666184988,0.923061552848788
457,2,312659,0.0522154028694449,0.0528838540704995,0.324142455597974
460,2,318265,0.050357463410287,0.0535780365764978,0.347916653637384
461,2,318379,0.0456379377385669,0.0537491135040535,0.396405594285604
462,2,321266,0.0712630876209303,0.0533090753517898,0.182151784156862
463,2,322957,0.0854028685217961,0.0527714068584096,0.106479232937173
464,2,325221,0.0982371379090913,0.0530002920054475,0.0646419159462331
465,2,332691,0.0703499646395794,0.0536695910910988,0.190778311313272
466,2,333006,0.0745578994538617,0.0535475480656921,0.164687410743613
468,2,335046,0.0531796666440998,0.0530809268034534,0.317097385293285
469,2,335049,0.0467448759724599,0.0533243775558415,0.381292692424137
470,2,335995,0.0576463732817368,0.0529920378053221,0.277411963235402
471,2,336060,0.0771743173071081,0.0528499277406609,0.145109694369197
472,2,338292,0.0425415582345123,0.0529575906252175,0.422334008526655
473,2,339568,0.0287160752194095,0.0530638070896302,0.588737799220149
474,2,340466,0.0384285397146545,0.0535063649776854,0.473105951993101
478,2,348480,-0.000657788437997655,0.0530067965226339,0.990105907025804
479,2,350086,0.00566868205191221,0.053008452146878,0.914897954998162
480,2,351083,0.0247680562730218,0.053678204169689,0.644783376179798
481,2,351335,0.0242552360967154,0.0530751438339314,0.647953559856189
482,2,351417,0.0269484773517618,0.0530630808645365,0.611870540840288
483,2,351450,0.0274778677081841,0.0531210740102765,0.605292580355073
484,2,352302,0.0210812407416102,0.0535491738055701,0.694054963038504
485,2,352469,0.0137142097380318,0.0530143002883208,0.796026075566584
486,2,352562,0.0220402036244323,0.0532230897002082,0.67904519064176
487,2,352944,0.0134505664688835,0.0530776348161138,0.800096550163482
490,2,355266,0.0241331740184956,0.0530669195033665,0.649555190048108
491,2,358277,0.0106036399058161,0.0530878422333143,0.84180078980917
492,2,358926,-0.0130394910926169,0.053164432191959,0.806392076472644
493,2,358948,0.000157474126554424,0.0531858063886408,0.997639275477073
494,2,359515,-0.00119469021737718,0.0531058971112516,0.982064713794554
495,2,363190,-0.00142880863933623,0.0536255365880197,0.978758588309315
496,2,363588,0.0175381992314793,0.0538290612849685,0.744759015159462
497,2,363888,0.0202936175801207,0.0533642165672982,0.703962495634273
498,2,363954,0.00903253195801382,0.0531608962058171,0.86517878011172
499,2,364199,-0.00246622189674846,0.0530906798010664,0.962975454271208
501,2,365981,0.00872644927809577,0.0541592588803831,0.872086561311217
502,2,366047,0.0226285810897607,0.0531721684463698,0.670679150605799
503,2,366936,0.0127067514695428,0.053793616470807,0.813404390683367
504,2,369530,0.0111492981873218,0.0530942324167691,0.833796031779738
506,2,369931,0.00661713675547122,0.0534606431347433,0.901563197411465
507,2,371033,0.00789551129396657,0.053318216907387,0.882361966537785
508,2,372919,0.0207036747490912,0.0530781474854757,0.696727256727532
509,2,373518,0.0229735037529198,0.0530453482888192,0.665212606794377
510,2,376157,0.00973399886124818,0.0531740163980826,0.854856574380042
511,2,376172,0.0220160051892484,0.0535481081949248,0.681216135116152
514,2,381433,0.0279840720763941,0.0535015138911303,0.601266241976356
515,2,381922,0.018169878140853,0.0539292756361197,0.73637705784804
516,2,382146,0.0154222353812793,0.0531201575890098,0.771736284725501
517,2,384206,0.0335612056709339,0.053261931127901,0.529026225007533
518,2,384955,0.0130951107640451,0.0531686035946483,0.805597768300191
520,2,387301,0.0303002856963391,0.0534195013532343,0.570929359683958
521,2,388313,0.0370406414783678,0.0530899068913722,0.485826311695119
524,2,390138,0.0173657877584897,0.0532838606492842,0.744684927651695
525,2,391233,0.030190045595129,0.0535639612446736,0.573366498225275
530,2,395606,0.0771593503141966,0.0531185298621645,0.147226408479694
531,2,395726,0.0917702152715137,0.0530331204745543,0.0844270388293182
532,2,395853,0.0873468569771153,0.0532065257936528,0.101551706833102
533,2,396484,0.0885229368607956,0.0529640162132127,0.0955330729395982
534,2,396705,0.104028182267983,0.0528583081331713,0.0498437583691658
535,2,398759,0.076609072776859,0.0534266554193927,0.152482831456221
536,2,400386,0.0990918469417865,0.053021310090105,0.0624638363302691
537,2,400847,0.116296243431348,0.0528728148958656,0.0284868417887209
538,2,401130,0.0961766486697452,0.0534772816396107,0.0729586446655127
539,2,401143,0.082682674343512,0.0534343158591465,0.122669995241746
540,2,401979,0.0971163826434342,0.0533321201506846,0.0694572904383579
541,2,403598,0.105024028131464,0.0530042953180112,0.0483191394127684
542,2,404844,0.117861235441704,0.053527280635109,0.0283193140578972
543,2,405100,0.122922992448176,0.0529979826111218,0.0209440346508841
548,2,406181,0.102711204947757,0.053154484563965,0.0541204760890236
549,2,406688,0.11934453454154,0.0527453898377384,0.0242642486229936
550,2,407621,0.121825419452833,0.0531682947304874,0.0225335887590256
551,2,409016,0.138789830027357,0.0535919089658518,0.0100021357850609
552,2,410647,0.14786536888481,0.0527259884021843,0.00531974883941486
554,2,419803,0.0910354617505966,0.0534653143101535,0.089504259579363
555,2,419943,0.112263922831961,0.0536697453156886,0.0371746447697
556,2,422349,0.108525235293831,0.0530253037333962,0.0414308106266805
557,2,425467,0.0962212267002862,0.0529001839221555,0.0697707199553733
560,2,429095,0.0609028022756342,0.0533638702703711,0.25452950955543
561,2,431266,0.0741447244850633,0.0533455854972699,0.165436842863086
562,2,431446,0.0815642002644884,0.0535316595604382,0.128488297148194
563,2,432524,0.100279380823373,0.0529232513127647,0.0589348360222371
564,2,434090,0.0852935675340326,0.0534895213779644,0.111700062291138
565,2,441927,0.0895488528541258,0.05289288513528,0.0913334105030869
566,2,446471,0.106948194114368,0.0534560142614379,0.0461926620265353
567,2,449325,0.111968383475485,0.0531105323310963,0.0357168085256036
