SNP,Chr,Pos,Effect,SE,ERV25_ERG5_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
100,1,132012,0.0113829938740989,0.0562954856301789,0.839876205648102
101,1,133231,-0.014539187963781,0.0558938943051911,0.794921926386703
102,1,137074,-0.0294650877631663,0.0557977158952422,0.597782697161239
103,1,137304,-0.0263544263705127,0.0558215316758513,0.6371333027035
104,1,139686,-0.00257733136970517,0.0559123657442523,0.963259871980762
105,1,149562,0.00105834112470538,0.0560400611229016,0.984943165689329
106,1,150447,-0.00818837676537365,0.0566600244477252,0.885174148669882
108,1,154084,-0.00272964142435123,0.0568365700507074,0.961722564871282
110,1,157269,0.013654284128803,0.0558004800290616,0.806832199960598
111,1,160054,0.00216585815847536,0.0563352892508789,0.969353936920625
112,1,166222,-0.00800284822512554,0.0559171137300295,0.886277197726934
113,1,166416,-0.00193610883681428,0.0558051172403749,0.972343267754743
114,1,167326,-0.0053177991244493,0.0561216141383778,0.924563256456257
115,1,168836,-0.00117146059169781,0.0558563321516567,0.983279247051181
116,1,171200,-0.0123641587310079,0.0559361448408527,0.825188622766364
117,1,171431,-0.0337780308145098,0.0562605348277227,0.548634341112433
118,1,173339,-0.0363528956564353,0.0558179850518624,0.515292293032312
119,1,173845,-0.0332968945666786,0.0557770650272548,0.550914160262997
120,1,175121,-0.0175427231573881,0.0556867388420997,0.752928694286117
121,1,175281,-0.0205592718131496,0.055731163614182,0.71242281257167
122,1,175315,-0.0226556804540902,0.0557113098078222,0.684502594507211
123,1,175523,-0.0194374685558155,0.0560305392315164,0.72886679828421
124,1,175541,-0.0216685233157392,0.0557994614629479,0.698007011229564
125,1,175653,-0.0319693656673328,0.0559621217767135,0.568181558520778
128,1,175856,-0.0324405263503393,0.0568860798566823,0.568856159085817
129,1,175876,-0.0316022182252736,0.0560148412969024,0.572992763513963
130,1,175989,-0.0246923686714695,0.0561846120657056,0.660578108245219
131,1,176001,-0.0321368102998359,0.0564669206413945,0.569632359340681
133,1,177692,-0.0476750347513112,0.0556665541916248,0.392335731997582
134,1,178191,-0.0530665711856823,0.0557081327576949,0.341453637840367
135,1,178224,-0.0476750347513112,0.0556665541916248,0.392335731997582
136,1,178960,-0.0402108033500331,0.0561286313697704,0.474215305028913
140,1,183802,-0.0443079727978302,0.0556814573877477,0.426717830799927
141,1,183954,-0.0445040476884164,0.0560871191863586,0.428030826063344
142,1,184450,-0.0573744990372999,0.0555617455826677,0.302485931459394
144,1,184718,-0.0420644614975061,0.0559169607941341,0.452392069937883
145,1,185296,-0.0393505740879345,0.0556849844836218,0.480241485936309
146,1,185438,-0.0415940743985655,0.0556829981297936,0.455572999452142
147,1,185469,-0.0434821663171182,0.0557594065366193,0.436020777926059
148,1,185503,-0.0507084376555769,0.0555976032445451,0.362358744080815
149,1,185705,-0.048951722128744,0.0562248503866849,0.384541281981582
150,1,185749,-0.0630817670451603,0.0561849559351039,0.262305917097531
151,1,185806,-0.0368727227496054,0.0563261623386569,0.513133136018342
152,1,185879,-0.0540936593793906,0.0565594495355034,0.339522904687292
153,1,185916,-0.0508905549380323,0.0565420836164671,0.36870861855864
154,1,185941,-0.0670018095980038,0.056741558599834,0.23846754187671
155,1,185954,-0.0562883339843873,0.0569407889056589,0.32356460516438
156,1,186055,-0.0506806947769406,0.0558164122396978,0.364503419081809
157,1,186896,-0.0533672639390022,0.0567266444280775,0.347461202933691
161,1,190132,0.00619335489392658,0.0559514691628862,0.91192385230967
162,1,190148,0.00526164872585944,0.0559686145015333,0.925153992745981
163,1,190165,-0.0013906577420465,0.0563993480459404,0.980342217215246
164,1,190169,0.00810491844425321,0.0563274136768988,0.885669903807133
165,1,190933,0.021976882764876,0.0558600255710328,0.694241107748577
166,1,192149,-0.0845653075540029,0.0561489537431939,0.132938687775272
168,1,192303,-0.0983414732473031,0.0669484108336705,0.142746626997215
171,1,192795,-0.00132749955053141,0.0557664543224183,0.981021901027181
173,1,194187,0.074762391479439,0.0556706698973582,0.180154101599274
174,1,194867,0.0722124583800697,0.0556497584226605,0.195263911965195
190,2,8314,0.0393713093195283,0.0566880914437212,0.487809737211288
194,2,8498,0.0229487502858403,0.0566305604476599,0.68554941244168
195,2,8651,0.0343405430945405,0.0566672980261318,0.544902337127502
197,2,9812,0.046260889939449,0.0569804740118744,0.417411815470171
198,2,9932,0.0346328467224919,0.0567789471658873,0.542281211228247
199,2,10135,0.0451786508539931,0.0565401930630434,0.424796574448249
200,2,11616,0.0124337160546832,0.0565273629588677,0.826030041054967
201,2,12133,0.0354849136035322,0.0567245401207064,0.532004211928656
202,2,12194,0.0310465378645968,0.056951475473437,0.586001363598996
203,2,12359,0.0375971480135147,0.056773605603332,0.508256346139431
204,2,13061,0.0156728483855511,0.056798554820447,0.782757577701244
205,2,14298,0.0306348160837031,0.0569605484978507,0.591036664694712
206,2,15222,0.0240972603740452,0.0575252599276957,0.675544887802951
207,2,17986,0.0223618725539771,0.0565187060542685,0.692599037320847
208,2,19770,0.0111054623987958,0.0569190205914429,0.845419189937225
209,2,19836,0.0113243046661959,0.0567625048744276,0.841983964269792
210,2,19851,0.0249595371266287,0.0569164051944324,0.661270564741326
211,2,21595,-0.000388473670681622,0.0566967631730572,0.994536984864514
212,2,22385,-0.00846025495914526,0.0567486285412474,0.881573284411388
213,2,23441,-0.0163889976024045,0.0572949660259056,0.775010656264456
214,2,24209,-0.0199839016500081,0.0568198237058774,0.725268228859157
215,2,24341,0.000886486607403869,0.0569641787900678,0.987592472487396
216,2,26815,-0.0223306814796682,0.0568835201752173,0.694875100821185
217,2,28209,-0.0217964010067905,0.0569032560727126,0.70191834561752
221,2,41245,-0.0789157944836949,0.0565409689071731,0.163673780804981
222,2,43214,-0.0553765684250427,0.0575405416974513,0.336511406390659
223,2,47104,-0.100264670198516,0.055754978477334,0.0729823274883501
224,2,50915,-0.0537231965477849,0.0564877751019008,0.34222522857605
225,2,55834,-0.0825475700726751,0.056127046601424,0.142255727973113
226,2,56422,-0.0823198901322533,0.0562289504844535,0.144080442483455
227,2,57715,-0.0738844075315004,0.0560757610502112,0.188498145165041
228,2,59046,-0.0591445082516409,0.0564100805432009,0.295137546821707
229,2,59191,-0.0560385059548312,0.0560951216910517,0.318483479640378
230,2,59383,-0.049787140326387,0.0561280192698228,0.375667605104005
231,2,59477,-0.0616580437183842,0.0569415081753948,0.279622429181217
233,2,60471,-0.0600982945603232,0.0561752214782957,0.285423947194951
234,2,60478,-0.0571268482100142,0.056248304165752,0.310506430698123
235,2,60786,-0.0666044414545887,0.0561259597353895,0.236145654215925
236,2,61035,-0.0675854767715094,0.0561185731516111,0.229267585273159
237,2,61071,-0.0870292169178434,0.0557866706807696,0.119647407938217
238,2,61675,-0.0840760335215427,0.0559611729431141,0.133888005209644
240,2,62939,-0.116909108443047,0.0556962543433513,0.0365224987450197
241,2,63527,-0.125640038682284,0.0558542474698119,0.0251011217975379
242,2,63857,-0.149935641116255,0.0556974196691247,0.00744154805924481
243,2,65527,-0.134570302265031,0.0556214527546644,0.0160510959037755
247,2,67976,-0.110862483182291,0.0565816290212647,0.0508600200503452
250,2,72389,-0.0414513749135609,0.0564945841960242,0.463604610200154
251,2,72392,0.0190154225060388,0.0569130913036765,0.73849244529289
252,2,73646,-0.0693048738134394,0.0556329205745034,0.213681305766617
253,2,74564,-0.0649864063472342,0.0555379964137056,0.242739998038855
254,2,74739,-0.0483799768148011,0.0557691515767699,0.386255104129507
257,2,80873,-0.0183141833479856,0.0559532738507845,0.743625859740647
258,2,81501,0.00262667056426408,0.0559522655354507,0.962583731507003
259,2,83526,-0.0438969880441883,0.055816765131103,0.43213264915325
260,2,83845,-0.0151587340186216,0.05591291519014,0.786462371109643
263,2,84447,-0.00563821106783852,0.0566318865965947,0.920751001076877
264,2,87391,-0.0196754195649617,0.055661965842776,0.723939253463657
265,2,87562,-0.0229139540765151,0.0557993739399223,0.681579116955153
266,2,87849,-0.0255988355779274,0.0557907799686521,0.64663410156624
267,2,87878,-0.00611832625575182,0.056046280215018,0.913133166796414
269,2,89785,-0.048479875251355,0.0559940513813858,0.387185689930722
272,2,93721,-0.0527994317464798,0.055813504915641,0.344796985346584
273,2,93952,-0.0415209705140965,0.0556805196075293,0.456344837246729
274,2,95085,-0.0633478563322187,0.0557001757216942,0.256183933036819
276,2,107124,-0.0434768696210904,0.0557819132888882,0.436261626035101
277,2,111645,-0.0349992890768854,0.0558345764215437,0.531169969851504
278,2,111916,-0.0388550828751957,0.0559591249577871,0.487920972321419
279,2,111931,-0.0394832277245584,0.0560435652650961,0.481580020580728
280,2,111999,-0.0407429960165207,0.0558394631547879,0.466090968760092
281,2,114528,-0.0368923650381061,0.0561688182753395,0.511729643499178
282,2,116024,-0.0273457606246025,0.0563179621597175,0.627580256812918
286,2,120090,-0.0642593087941565,0.0560099395000779,0.252041238518807
287,2,120291,-0.0820799240593502,0.0565875889506432,0.147808945289438
288,2,120726,-0.0533801032368163,0.0563564876227349,0.344191699528085
289,2,121716,-0.0468769431316103,0.056308722185196,0.405690316514801
290,2,123100,-0.0614258792885787,0.0563469537630882,0.276396542265409
291,2,124677,-0.0947026134037213,0.0561381376818304,0.0924950846728554
293,2,127887,-0.078692900770404,0.0565956438943647,0.165271014428572
294,2,128935,-0.0858869054608002,0.0565121810714821,0.129457765643027
295,2,129053,-0.0869423154331261,0.0566807698284723,0.125951369877627
296,2,130040,-0.0947992958857118,0.0569935439203829,0.0971331149200266
297,2,130976,-0.107137777319283,0.056463196862164,0.0585804090873157
298,2,132199,-0.0881735079641441,0.0568199653919354,0.121604938521624
299,2,133355,-0.0823866284512584,0.0572313738031652,0.150884867394621
300,2,133435,-0.0875906282836467,0.0573339233367379,0.12747565178957
302,2,135183,-0.0790006695349237,0.0574012103392672,0.169604504537128
303,2,135402,-0.0854939062017475,0.0573661263385384,0.137032988323608
304,2,135898,-0.0851423370376665,0.0576737427228105,0.140761404153638
305,2,135912,-0.0942805610723703,0.0576763541394057,0.103014184550402
306,2,135925,-0.0999786795536097,0.05738578710261,0.0823408520735598
307,2,136002,-0.109042506690835,0.057295663616687,0.057833627321954
308,2,136173,-0.0961546471848784,0.0577700429284041,0.0969122902400424
310,2,138318,-0.0979140113372106,0.0592988694275862,0.0995880142963283
311,2,138695,-0.0978282042159386,0.058275011596804,0.0940889614698167
312,2,138818,-0.0983559464131436,0.0581647689000589,0.091721682237927
313,2,139728,-0.115578110126859,0.0579696927422712,0.0469464865267211
314,2,140174,-0.126257670290846,0.0579065527077819,0.0298900273580623
315,2,140863,-0.0987975030732469,0.0580338476565259,0.0895585568386093
316,2,141152,-0.0896000475103071,0.058240819292699,0.124836756538175
317,2,141292,-0.111133936217346,0.0577132511782952,0.0549545074613769
318,2,141545,-0.115013045543492,0.0579759053510779,0.0480515431046665
322,2,146723,-0.109523587857857,0.0579003296067009,0.0593642018910289
323,2,147946,-0.154014999383579,0.0581511661867252,0.00844731524754306
326,2,151397,-0.0957157072635995,0.0586520876613802,0.103587372941481
327,2,153035,-0.115562153551179,0.0579062788485789,0.0467372855006979
328,2,153228,-0.100107355864447,0.0584144458658085,0.0874537903169736
329,2,153455,-0.0953601470390777,0.0588813196205949,0.10622597466224
331,2,153815,-0.107677845073354,0.0585933014471476,0.0669445288591301
332,2,154160,-0.130051844071874,0.0578433648444876,0.0251706592416181
333,2,154235,-0.0926326218587303,0.0586308561480114,0.115018604435953
335,2,159870,-0.144086664218591,0.0568366803470667,0.0116726260100808
336,2,161229,-0.0946392072097595,0.0580137582296889,0.103713867676135
339,2,162696,-0.0430634803598156,0.0579361460406994,0.457799244527064
340,2,163284,-0.0614063388258901,0.0571197038580458,0.283088148691965
341,2,164166,-0.047382289837798,0.0576892599731232,0.412009023441016
342,2,165270,-0.018439765259155,0.0572503330980851,0.747575099694745
343,2,165675,-0.0186294421077942,0.0581965788652848,0.749072573496653
346,2,168062,0.0304706147448766,0.0576592024954938,0.597511789718833
347,2,168518,0.0151970640382695,0.0573460279182762,0.791159213536872
348,2,168980,0.0142953523551981,0.0573194547080879,0.803198055817729
349,2,169651,-0.0184962240506721,0.0573432822489903,0.747225060908397
352,2,170725,-0.0163236447308897,0.0574472524392061,0.776461926102843
353,2,171254,-0.0259871975386823,0.0575301735906984,0.651752281523301
354,2,172242,0.0174268608508477,0.0568589906859692,0.759410298553474
355,2,173254,0.0629153900071828,0.0563313467951636,0.264804987626676
356,2,173340,0.0574184143687027,0.0563411376283269,0.308843658832453
357,2,173385,0.0710928910934789,0.056349021585812,0.207906848382067
358,2,173973,0.0563850220310194,0.0562458893553581,0.316801561727557
360,2,177341,0.0496418943666687,0.05607176103186,0.376582470336843
361,2,180314,0.0159853901150051,0.0561463659977659,0.776033850005122
362,2,180339,0.0243395090933353,0.0562797689365413,0.665661381648749
363,2,182758,0.0432840673681862,0.0560454586315059,0.440451826674249
364,2,183619,0.0945825454869416,0.0560882110293828,0.092618162364815
367,2,187176,0.048445310906288,0.0565615161670295,0.392298681472633
368,2,191066,0.089230608420128,0.0568454739330888,0.117379725740771
371,2,191599,0.0411094870131572,0.0562105626752255,0.465051763104655
373,2,191763,0.0529288207002907,0.0564056196727417,0.348700627787774
374,2,191959,0.0451178639014955,0.0562869236623327,0.423341436848078
376,2,195759,0.0546685331681203,0.0567473247414394,0.336022553694632
377,2,196912,0.0263833583777797,0.0558851524864438,0.637147396362257
379,2,198110,0.0166972373755661,0.0562307794936957,0.766686018073941
381,2,198805,0.0130877838488733,0.0564757374300337,0.816872913171002
382,2,198891,0.0194906867544647,0.05603048685254,0.728153711394792
383,2,199248,0.0149993905840994,0.0561623990029273,0.789569869335475
384,2,201782,0.024260473263867,0.0560841872310201,0.665589567970909
385,2,203285,0.0451819082499888,0.0558297873500203,0.418899472096734
386,2,203783,0.0608531013060975,0.0556670816894951,0.275068404673201
387,2,204179,0.0728295740890628,0.0557615817305395,0.192372809492833
388,2,205406,0.0791761096247032,0.0563129888438074,0.160603478763047
389,2,205834,0.0618999744530643,0.0561033283758734,0.27063941201954
391,2,207192,0.0826004244046046,0.0559750448045037,0.140925199783636
392,2,207561,0.0916043753548699,0.0556862163500613,0.100857912109494
393,2,208682,0.0954598201674351,0.055573438463622,0.0867239723490318
394,2,210102,0.0902342862274411,0.0557428210784652,0.106391842684498
396,2,214801,0.0806150204455777,0.0557818950482954,0.149293741929615
397,2,215016,0.078233394392487,0.0557594898395404,0.161480650400965
398,2,218876,0.0777322236658412,0.0563411203286539,0.168561182474722
399,2,227511,0.0419483562081242,0.0568488425694454,0.461069782325536
400,2,230378,0.0407681096087086,0.0561337850920473,0.468156448852332
401,2,231943,0.0245762057282887,0.0563215787185088,0.662845896687523
402,2,232156,0.0430467019758476,0.0562670458198676,0.444757178428404
403,2,232789,0.0348794055317619,0.0560835498013028,0.53439682276973
404,2,238524,0.0395810273137096,0.0561537315825328,0.481356534746621
405,2,241518,0.0560776674966912,0.0566024322204304,0.322496564505125
406,2,250396,0.0200699984800409,0.0562845406941588,0.721618536007641
407,2,250466,0.028470079072922,0.0562543909278592,0.613105706539693
408,2,252305,0.00699364385490031,0.0564227331770504,0.901424765201833
409,2,254571,0.0299395679139558,0.0571942601443312,0.600974601477315
410,2,254742,0.0387517982342951,0.0571275673943276,0.498001853954164
411,2,254908,0.0308672096785323,0.0575780113404173,0.592231427342266
413,2,255862,0.0464809418116621,0.0572009907380379,0.417000949241687
414,2,255975,0.06580886798334,0.0569401254186955,0.248562795650816
415,2,258311,-0.00917850509310303,0.0561036348359085,0.870140364438547
416,2,259284,0.0127372202409368,0.0562905943974292,0.821117593395478
417,2,266330,0.00510471497229426,0.0565360781323099,0.928106957495366
418,2,267100,0.015714048856839,0.0565264228386466,0.781179139779858
419,2,268086,-0.0158332868694364,0.056530449947107,0.779576949412202
420,2,274614,-0.0363471670309363,0.0561599248082938,0.517917812984172
421,2,274729,-0.0420131433206021,0.0564563220551867,0.457268259154842
422,2,275746,-0.0451738929598311,0.0564247207618112,0.423899059361709
423,2,277029,-0.0648300845317953,0.0561074768070736,0.248682577728384
424,2,277741,-0.0454309630465912,0.0561835382123128,0.419280124390148
425,2,278218,-0.054019759642478,0.0560602959777836,0.33590561533463
426,2,278379,-0.0497189538945539,0.0574622489216869,0.387491672000997
427,2,279910,-0.0779415004133858,0.0559607152843382,0.164559996506773
429,2,283431,-0.0501318657676193,0.0568735587700984,0.378667736342924
430,2,283573,-0.0596721288328387,0.0561634019262182,0.288747071993196
431,2,286762,-0.0523049182621305,0.0563283713079902,0.353745715514534
432,2,287187,-0.0280353806432683,0.0561141414939469,0.617658533972104
433,2,288379,-0.01154036037109,0.0557051936055034,0.835997735429578
434,2,294941,-0.0536825080201792,0.05566862877323,0.335544434787984
439,2,297610,-0.0549245205283422,0.0559477196320481,0.326914342196189
441,2,299680,-0.0370409121299745,0.055816703645381,0.507368648958424
442,2,299708,-0.0311538656859027,0.0559447474352507,0.57797017868478
443,2,299759,-0.0263012414140086,0.0557621190276869,0.637454740424321
444,2,300111,-0.0318417017291192,0.0561438466465482,0.570976142527669
446,2,301710,-0.016385426207516,0.0557878299752466,0.769152358350436
447,2,303446,-0.022558091889327,0.0561332443737417,0.688025195666219
448,2,303854,-0.0362505365396854,0.056123695422251,0.518760983098112
449,2,304472,-0.0435227167715361,0.055634106940308,0.434561091622556
450,2,304691,-0.0530817531298194,0.0565138393068123,0.348234388041717
451,2,308097,-0.0263337474314927,0.0559704375363192,0.638292786509387
453,2,309402,-0.0333028757206524,0.0556191098642722,0.549712445300068
454,2,310030,-0.0255810007651726,0.0559434216482246,0.647761455817882
455,2,310113,-0.022368060464333,0.0557911903136689,0.688718202316646
456,2,310972,-0.0456448950041918,0.0558358035781489,0.414203105599032
457,2,312659,0.0105388848110866,0.0556689901494966,0.84995600983819
460,2,318265,0.0200352617124131,0.0563852228674337,0.722555925192138
461,2,318379,0.00793611444968423,0.0565608152091248,0.888494161543722
462,2,321266,0.0401897969010283,0.0561430598852043,0.474559562314789
463,2,322957,0.0365388047062999,0.055648340749586,0.511864748537924
464,2,325221,0.0652582059061688,0.0558801418624325,0.243665677001054
465,2,332691,0.0672397044946917,0.0564449251272455,0.234357973244046
466,2,333006,0.0592049431249233,0.0563591648878575,0.294209846722743
468,2,335046,0.08398883061344,0.0557024669031316,0.132497148295222
469,2,335049,0.0730746431173878,0.0559842528943171,0.192650587509491
470,2,335995,0.067611039400504,0.0556859765477499,0.225502701377351
471,2,336060,0.0744043994464777,0.0555861004153523,0.181580858172845
472,2,338292,0.0648695539052223,0.0556164140593157,0.244250550969463
473,2,339568,0.0535627061583652,0.0557345505876249,0.337193713426889
474,2,340466,0.0451748434791666,0.0562392334894279,0.422363801779499
478,2,348480,-0.00440450600130539,0.0557238650342687,0.937044285390043
479,2,350086,0.000726862521872568,0.0557269757278334,0.989600632144342
480,2,351083,-0.012794252092529,0.0564430825196321,0.820807448398811
481,2,351335,-0.0176833041695825,0.0558047640493004,0.751523465674149
482,2,351417,-0.0142385240313563,0.0557987451507002,0.798735449959431
483,2,351450,-0.0208773031318049,0.0558545907042853,0.708792734731743
484,2,352302,-0.0370544921618845,0.0562723364321998,0.510655742347592
485,2,352469,-0.0297065086933505,0.0557150864586405,0.594240293758706
486,2,352562,-0.0199477978442453,0.0559552453058709,0.721682444210548
487,2,352944,-0.016626722464787,0.0557968739588921,0.765888675629678
490,2,355266,-0.0314845412560597,0.055778724742007,0.572803468359917
491,2,358277,-0.00658148293229227,0.0558116010895164,0.906195575581686
492,2,358926,-0.0277932115616178,0.0558752469270897,0.619205792174651
493,2,358948,-0.025013697933475,0.0558966813128973,0.654789428053422
494,2,359515,-0.00747744271340017,0.0558271487172867,0.89352699340192
495,2,363190,0.0218795041450178,0.0563628352330557,0.698109232309713
496,2,363588,0.0365586577898269,0.0565638159453121,0.518488307681308
497,2,363888,0.039505394339555,0.0560721704193035,0.481557688232201
498,2,363954,0.0266425300058347,0.0558706387148751,0.633756151913297
499,2,364199,0.0171343147375166,0.0558052492095206,0.758995729907268
501,2,365981,0.0213256979519934,0.0569266716755811,0.708170288026408
502,2,366047,0.0344258508480788,0.0558825028602392,0.538265216207779
503,2,366936,0.0304794948115301,0.0565327024265608,0.590124591505781
504,2,369530,0.0531961897254536,0.0557478971462086,0.340621349457986
506,2,369931,0.0315418089324002,0.0561776010728828,0.574836220410542
507,2,371033,0.0278072060834356,0.0560339305748421,0.620022261355672
508,2,372919,0.0381107384706764,0.0557745055577108,0.494865312008523
509,2,373518,0.0381034772599617,0.0557428076472253,0.494702344525992
510,2,376157,-0.0088268556777526,0.0559008180010551,0.87462424101844
511,2,376172,0.0018425971735645,0.0563068010827781,0.973912989845559
514,2,381433,-0.031935559575756,0.056240537617115,0.570505411272946
515,2,381922,-0.0292945929918711,0.0566817926677317,0.605601656471729
516,2,382146,-0.0241782248938045,0.0558353578415563,0.66525951897678
517,2,384206,-0.0196403167460378,0.056014288169078,0.726074730966163
518,2,384955,-0.0259679852231518,0.0558821613076413,0.64243862982263
520,2,387301,-0.0149812801429787,0.0561781368731373,0.78987545057596
521,2,388313,-0.00119272776455159,0.0558501495776229,0.98297385325561
524,2,390138,-0.0087336041674444,0.0560221130718809,0.876204379523619
525,2,391233,-0.00120850999309496,0.0563353704762758,0.982897162236384
530,2,395606,0.00871389952260798,0.056006532335315,0.87644734642402
531,2,395726,0.0235225860428296,0.0559739842777319,0.674564792866829
532,2,395853,0.0119419285729681,0.0561438311699455,0.831681856957002
533,2,396484,0.019107840386813,0.0558899986540182,0.732642385987749
534,2,396705,0.0262244774231921,0.0558548337803169,0.638994063987937
535,2,398759,-0.00438576512481936,0.0563285818368201,0.937983224992147
536,2,400386,0.0148333960700581,0.0560091225440568,0.791288119001337
537,2,400847,0.028392754350509,0.0559426888734285,0.612097910919229
538,2,401130,0.0191990749190554,0.0564666793194863,0.73405336405369
539,2,401143,0.00635383515561294,0.0563629567434948,0.910308146232782
540,2,401979,0.0369350519671338,0.0562947514240895,0.512186456812292
541,2,403598,0.0256028433289895,0.0560141531757373,0.647896056009929
542,2,404844,0.0311396855138665,0.0566323831341623,0.582765501680562
543,2,405100,0.0383399148675007,0.0561009111910677,0.494796217534453
548,2,406181,0.0263300227407631,0.0561568768153827,0.639455192627937
549,2,406688,0.0164613058824578,0.0558433129789815,0.768337770384261
550,2,407621,0.0195646684593779,0.0562986140993964,0.728410820178116
551,2,409016,0.0290817612661149,0.0568510806074592,0.609290853611933
552,2,410647,0.0232285905673278,0.056029572829313,0.678703169581507
554,2,419803,-0.031762331579958,0.0564113853828541,0.573759470077176
555,2,419943,-0.0474772039586233,0.0567136087471356,0.403080524892215
556,2,422349,-0.0239845633243636,0.0560590338075488,0.669025049355697
557,2,425467,0.00484081690455407,0.0558716770597958,0.931005445385765
560,2,429095,0.0123341637702484,0.0561992956876334,0.826409352075101
561,2,431266,-0.00517102343239528,0.0562330724459581,0.926784383074073
562,2,431446,-0.0114259102436628,0.056457592638216,0.839735937113497
563,2,432524,-0.00199465454452646,0.0559186352557911,0.97156512894693
564,2,434090,-0.00800578299277344,0.0564323692586301,0.887267501307507
565,2,441927,0.0176955164140137,0.055821945284294,0.751431545769767
566,2,446471,0.060131213885132,0.0564236104012791,0.287283058354812
567,2,449325,0.0190748351987772,0.0561746217790566,0.734387418838526
