SNP,Chr,Pos,Effect,SE,ERG11_ACF2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
61,1,81262,-0.0753976249844849,0.121770402437383,0.536198111831645
62,1,81999,0.0443946564709369,0.122111192761568,0.716404775099145
63,1,82431,0.140659476840283,0.122483615905835,0.251583457752866
64,1,83284,0.119068658097065,0.121654288268115,0.328375738079078
65,1,83613,0.14470326467705,0.121562085261652,0.234702818922538
66,1,84112,0.170233039377243,0.121481825824675,0.162001562545326
68,1,84858,0.214349146266626,0.121629169216869,0.0788811699182176
69,1,85751,0.183994976637511,0.122273634653327,0.13327472755104
70,1,87445,0.201173060134204,0.122457262065963,0.101314284590218
71,1,87467,0.165441519655271,0.123253853312392,0.180366960559889
72,1,89070,0.184245768546102,0.122402427524496,0.133155067992584
73,1,89616,0.115382272508981,0.121979557987522,0.344839055057038
74,1,89679,0.106144607603108,0.122018801128972,0.384944157992552
75,1,89880,0.119921149847852,0.122013635049022,0.326354216758282
76,1,91472,0.163316702712703,0.122780070761052,0.184325468875475
77,1,93789,0.0276233946457952,0.12181037182816,0.82073094268622
78,1,94351,0.0036532376117214,0.122139696272977,0.976155477071653
79,1,99148,0.0171485390348224,0.121815825075621,0.888128532093299
82,1,106800,0.0154602737556739,0.121980789005188,0.89921556676096
83,1,107970,-0.0175426624052552,0.121618586541718,0.885390688259839
84,1,109000,-0.0692102911259704,0.121780809556475,0.570180034112093
85,1,112549,-0.054593999361385,0.121663895917963,0.653903197883398
86,1,112742,-0.0819960276736506,0.122094755085828,0.502292281268418
87,1,113050,-0.040380730304414,0.12194826076071,0.740742751822645
88,1,113135,-0.0679698677670454,0.121602740951821,0.576550168577517
89,1,114076,-0.0305010745353089,0.12164570973068,0.802163367199431
90,1,114628,-0.0397092581168055,0.121945997581703,0.744897350089054
91,1,116283,0.0774657230025506,0.122573338487044,0.527799307072153
93,1,127853,-0.104734884098046,0.122287327052659,0.392321331611528
94,1,128302,-0.170079731020849,0.121607641043923,0.162812662026345
95,1,128704,-0.16508843244355,0.121748827318386,0.175973709269043
96,1,128911,-0.170284750779981,0.12174209807303,0.162770876797839
97,1,130267,0.046427119142269,0.121996110658564,0.703756969764401
98,1,130271,0.0468439928480332,0.122140512511673,0.701561095457131
99,1,130613,0.0350764442764648,0.123293457777273,0.776197435404518
100,1,132012,-0.00124360041387084,0.12304584135951,0.991941782393956
101,1,133231,-0.0532285361957557,0.122139875765503,0.663248344903196
102,1,137074,0.00126416793119918,0.121998954917558,0.991738225200298
103,1,137304,-0.0173219061171801,0.122037895943545,0.887209360453535
104,1,139686,-0.108269665601556,0.122065811565816,0.375694741982588
105,1,149562,-0.135488589069823,0.122268066923543,0.268561267987504
106,1,150447,-0.109632918133332,0.123701579033294,0.376075765068175
108,1,154084,-0.147865264837937,0.123972172342041,0.233776430623168
110,1,157269,-0.0735288972461436,0.121904395797973,0.546783904714788
111,1,160054,-0.0661259219072625,0.123075673434186,0.591413710362343
112,1,166222,-0.0172721764204907,0.122211857140934,0.887690033191651
113,1,166416,-0.0435581681794823,0.121945162873926,0.721159483499854
114,1,167326,-0.0717203649559591,0.122600869520557,0.558927719592409
115,1,168836,-0.0784062684456126,0.122007653406366,0.520878769512899
116,1,171200,-0.00512521521450582,0.122261519138853,0.966586092618808
117,1,171431,0.01170883845388,0.123023532569279,0.924229354721959
118,1,173339,-0.0651075238138968,0.12201918900848,0.593964980837463
119,1,173845,-0.0180673875640993,0.121963407803409,0.882318621856258
120,1,175121,0.0269437374663613,0.121716923658274,0.824937063221968
121,1,175281,0.039916672292993,0.12181030925799,0.74333627937106
122,1,175315,0.0369821305974431,0.121774577511423,0.76154043833786
123,1,175523,0.0478194492568474,0.122454095752886,0.696395616403315
124,1,175541,0.0385569796360776,0.121963411929822,0.752086410554551
125,1,175653,0.0350433890564937,0.122352446847945,0.774729478181965
128,1,175856,0.0192424662423155,0.124382570829574,0.877143186117813
129,1,175876,0.0410392098895764,0.122461064495228,0.737733265415892
130,1,175989,0.0446429402825318,0.122807015705451,0.716433267025041
131,1,176001,0.0420271701209099,0.123449763827182,0.733728115729995
133,1,177692,0.0394092390916547,0.121772420879645,0.746409629998432
134,1,178191,0.0312135426892334,0.121900092151491,0.798054893147134
135,1,178224,0.0394092390916547,0.121772420879645,0.746409629998432
136,1,178960,-0.00288928383660325,0.122763110115833,0.981236467337383
140,1,183802,0.00176710238195463,0.121805784370796,0.988433259021789
141,1,183954,0.0194894821323595,0.122688216981507,0.873874950404497
142,1,184450,0.0452724868955262,0.121594480397773,0.709875402222989
144,1,184718,0.0209129897448485,0.122304290983375,0.86432844674421
145,1,185296,0.0207159796298399,0.12178549356301,0.865027213904897
146,1,185438,0.0230944315205805,0.121790032241484,0.849712004421193
147,1,185469,0.020508300392229,0.121967127211655,0.866564614705938
148,1,185503,0.0260706817586328,0.121648628065958,0.830428010090893
149,1,185705,0.0151096305287199,0.123013593450572,0.902312449011011
150,1,185749,0.000117218285008353,0.123016222017896,0.99924025928725
151,1,185806,0.0190426569953889,0.12317631287697,0.8772275885216
152,1,185879,0.00555118969680846,0.123775353043314,0.964253098943173
153,1,185916,0.0560862589463189,0.123683391932936,0.650491584283687
154,1,185941,0.0223149541353183,0.124252674273602,0.857574868441276
155,1,185954,0.0298699112782663,0.124611097883121,0.810698034242355
156,1,186055,0.0340431725462525,0.122120610600498,0.780587023969542
157,1,186896,0.0201507206043516,0.124131765943468,0.87113626557454
161,1,190132,-0.132379242573857,0.122085831925206,0.278966094217081
162,1,190148,-0.135538442942637,0.122112957599367,0.267779043861581
163,1,190165,-0.136276742981403,0.123052254817826,0.268844613411804
164,1,190169,-0.130231631539806,0.122916839445546,0.29009195745822
165,1,190933,-0.0428435642829562,0.12209246842197,0.725864605376139
166,1,192149,-0.0304064510265406,0.123101488227834,0.805049401378839
168,1,192303,-0.118466286692517,0.14663264788129,0.419685290673553
171,1,192795,-0.0715428638551627,0.121823090831357,0.557398822949113
173,1,194187,0.047705263809507,0.121957135886372,0.695911870648295
174,1,194867,0.0406973260957159,0.121897935836139,0.738680468792158
190,2,8314,-0.133711116571151,0.123777006573889,0.280764749147188
194,2,8498,-0.0260219127387669,0.123792107869776,0.833627738564898
195,2,8651,-0.0581964177097625,0.123877050217785,0.638793875406605
197,2,9812,-0.0683218204242417,0.124598998933796,0.583809444481799
198,2,9932,-0.0810954688460579,0.124085713404295,0.513831128460696
199,2,10135,-0.087863136397385,0.123596830242868,0.477624913513364
200,2,11616,-0.0509886039413878,0.12352418032748,0.680016668401558
201,2,12133,-0.0816568053396802,0.12396900970048,0.510526020992115
202,2,12194,-0.0786130459225856,0.12445452541207,0.528017378180556
203,2,12359,-0.092469765683258,0.124063176188877,0.456559662651494
204,2,13061,-0.0634705854454123,0.124105654143842,0.609374076832826
205,2,14298,-0.105836204705902,0.124415825218479,0.395532031667534
206,2,15222,-0.0754713396195561,0.12569358883477,0.548598952978789
207,2,17986,-0.062033811973254,0.123509864812654,0.615799235739556
208,2,19770,-0.0653980808182191,0.124359528545303,0.599302392867041
209,2,19836,-0.0478947134121668,0.12404024788302,0.699638663672685
210,2,19851,-0.060994549380371,0.124387330907884,0.624183950228307
211,2,21595,-0.070255455416623,0.123859337362184,0.570925453468977
212,2,22385,-0.0876764223583124,0.123945205517912,0.479796780302927
213,2,23441,-0.0925297384392667,0.125140827986191,0.460152584336573
214,2,24209,-0.0395409487454368,0.12418864635579,0.750374201840112
215,2,24341,-0.0645736981335878,0.124452816338089,0.604182873785907
216,2,26815,-0.0182796960515104,0.124347264324839,0.883211827485305
217,2,28209,-0.0317121369700235,0.124381461558741,0.798903463798609
221,2,41245,-0.028550996420186,0.123906451554274,0.817895940843862
222,2,43214,0.00442102354660556,0.125924569596331,0.972013062599823
223,2,47104,-0.128277681501605,0.122223769942857,0.294651623379332
224,2,50915,0.0364407292958331,0.123601854986931,0.768302037985586
225,2,55834,0.00901932784353798,0.123044922725965,0.941608035158898
226,2,56422,0.0347920793656985,0.123251930319328,0.777890990135169
227,2,57715,0.0513084834382864,0.122829148693906,0.676404078165633
228,2,59046,0.0654897541461665,0.123431805965937,0.596047369119566
229,2,59191,0.0402981566742129,0.12275526726791,0.742894249344764
230,2,59383,0.0321774685972085,0.122797418836941,0.793445747912873
231,2,59477,0.0270921689822298,0.12464884896662,0.828062779989903
233,2,60471,-0.0390482556902353,0.122957202746114,0.750994352828451
234,2,60478,-0.0237876082275129,0.123108585285171,0.84689419431099
235,2,60786,-0.0441976650532397,0.122890147916707,0.719322586822778
236,2,61035,0.00520119559506249,0.122903484843673,0.966268046445652
237,2,61071,0.0191813655399055,0.122341996457379,0.875504083501063
238,2,61675,-0.0455232838941677,0.122674555425025,0.710793209031936
240,2,62939,-0.00686140129815094,0.122485847413489,0.955359231183722
241,2,63527,-0.0255656884870826,0.122938636293958,0.835384128569928
242,2,63857,-0.00336426667554302,0.122974635983188,0.978190132243264
243,2,65527,-0.0413501229178506,0.122549576515243,0.736004266883463
247,2,67976,-0.00709107561165734,0.124334180252295,0.954551660966846
250,2,72389,0.0404883520538709,0.123549206304829,0.743324958425516
251,2,72392,0.00169261879716354,0.124408199542541,0.989152511301616
252,2,73646,-0.0374003620272773,0.12184136223541,0.759055204149515
253,2,74564,0.01822421739664,0.121614485297699,0.880966681548877
254,2,74739,0.0475222104798671,0.12199202430105,0.697102923360033
257,2,80873,0.0563935604025835,0.1222725210061,0.644930522213318
258,2,81501,0.0293180484937145,0.122279021846474,0.810652751821711
259,2,83526,0.0910206506332007,0.122003128209065,0.456132663574752
260,2,83845,0.0598934968886807,0.122173732939746,0.62427416005389
263,2,84447,0.102613936567908,0.123655150986663,0.407190330878134
264,2,87391,0.0438078721921285,0.121653306698628,0.718984534441507
265,2,87562,0.0472466875967608,0.121957641596391,0.698691770306432
266,2,87849,0.0226738044649518,0.1219660412431,0.85262791986857
267,2,87878,-0.00317716588098983,0.122496024650671,0.979322332182454
269,2,89785,0.0185458280766519,0.122505817929917,0.879756664731133
272,2,93721,0.054418548196604,0.122105503723331,0.656110094102677
273,2,93952,0.0213164395300743,0.121785200022085,0.861153985862688
274,2,95085,0.113142524124041,0.12181169955991,0.353611188644447
276,2,107124,0.0853767483841614,0.121936491350553,0.484279900741976
277,2,111645,-0.0321391472222552,0.122087291441436,0.792513580601168
278,2,111916,-0.0166946984741273,0.122383853628508,0.891572883618004
279,2,111931,0.00799645413172573,0.122573482683444,0.948021401066934
280,2,111999,-0.00954321383478074,0.122132995727993,0.937762644407699
281,2,114528,-0.044435363401647,0.122814112276019,0.717710561791542
282,2,116024,-0.103602916144893,0.123005419844598,0.400211019409846
286,2,120090,-0.00481845904873923,0.122642396258017,0.968682434210039
287,2,120291,0.00264212543657427,0.124045091149758,0.983018603315737
288,2,120726,0.0377974901069541,0.123312073898889,0.759390252031746
289,2,121716,0.0439394697456084,0.12316621439548,0.721492592110473
290,2,123100,0.0177992559018685,0.123354708598433,0.885351224367333
291,2,124677,-0.0956963075022156,0.123083073489645,0.437388324453017
293,2,127887,-0.131948472911043,0.123834039621389,0.287365910193516
294,2,128935,-0.152941014033091,0.123648108132777,0.216944443038679
295,2,129053,-0.142116136563285,0.124062592458608,0.252769965913853
296,2,130040,-0.141130911734786,0.124825783581346,0.258981354894239
297,2,130976,-0.192752655365546,0.123608008080944,0.119800985039735
298,2,132199,-0.186379519123009,0.124212403747379,0.134381285344971
299,2,133355,-0.292035290280919,0.124484162862834,0.019530694938197
300,2,133435,-0.287926669404829,0.124784404828895,0.021610910214824
302,2,135183,-0.313865520932343,0.124677345868996,0.0122638378293175
303,2,135402,-0.322164684376436,0.124598182437901,0.0101202978704993
304,2,135898,-0.313036035810161,0.125337000159928,0.0129599498712964
305,2,135912,-0.306318241903911,0.125478190648767,0.0151289194362257
306,2,135925,-0.287898868688975,0.125024226388836,0.0218742482075776
307,2,136002,-0.304035503387256,0.124820929555162,0.0153541576946238
308,2,136173,-0.327990642956218,0.125548111990467,0.00937316384891199
310,2,138318,-0.302561358756775,0.129101950561705,0.0196537068289747
311,2,138695,-0.249074445229462,0.127183510323633,0.0509718680465148
312,2,138818,-0.227935560519489,0.127060195953473,0.0736819657500498
313,2,139728,-0.238763107296184,0.126773882066414,0.060471080959444
314,2,140174,-0.263246274600458,0.126636484084303,0.0383616201204487
315,2,140863,-0.250047823320875,0.126660417383596,0.0491428688349205
316,2,141152,-0.242273072361797,0.127063814188144,0.057370603304022
317,2,141292,-0.242139919657046,0.12614148691899,0.0557155134552598
318,2,141545,-0.306572930124429,0.126366680901713,0.0157642755419349
322,2,146723,-0.111834285819243,0.127046636885726,0.379316451267948
323,2,147946,-0.186220838810485,0.127967798516672,0.146498044633789
326,2,151397,-0.167378376746278,0.128363174678229,0.193102364961374
327,2,153035,-0.0149474321298873,0.12726872746161,0.906572002469264
328,2,153228,-0.0341572186920729,0.128187015434322,0.790037498399272
329,2,153455,-0.0962523056068867,0.129065884951424,0.456308094138536
331,2,153815,-0.0459504850803589,0.128648697075927,0.721171983530848
332,2,154160,-0.0577545163947391,0.12728662685848,0.650297719907462
333,2,154235,-0.0523896434847777,0.128564928330923,0.683891028571195
335,2,159870,-0.0479796119789795,0.125321237592768,0.702059189854586
336,2,161229,-0.0298692636589788,0.127261284457363,0.814571324813565
339,2,162696,-0.0143113847358154,0.126721304145412,0.91014557026431
340,2,163284,0.00528553590817227,0.125044015854643,0.966307834433842
341,2,164166,0.0144874793653447,0.126203013350734,0.908672851830461
342,2,165270,0.0718432839672749,0.125085589094842,0.566094760827525
343,2,165675,-0.00253567555710399,0.127212129013364,0.984108356564336
346,2,168062,0.103125458981429,0.125949553369905,0.41346215504632
347,2,168518,0.0518628353950563,0.125316855456665,0.679232634079807
348,2,168980,0.0790485510661008,0.125217081236873,0.5282581226278
349,2,169651,0.0818149245461728,0.125271591707775,0.51411669845719
352,2,170725,0.105118175162509,0.125445676311047,0.402621444877549
353,2,171254,0.092661149632346,0.125676856502052,0.461431628570562
354,2,172242,0.0268099636660657,0.12427866599871,0.829327029497858
355,2,173254,-0.000295178496289017,0.123334453000026,0.998091762720048
356,2,173340,0.0179806111607062,0.123315814850418,0.884155040567582
357,2,173385,-0.00643888976324347,0.123432623900813,0.958426553736856
358,2,173973,0.00547128468730684,0.12310485303344,0.964575537803573
360,2,177341,0.0672652787060667,0.12263349561947,0.583690842126499
361,2,180314,0.0963025126747469,0.122619825520468,0.432760692942556
362,2,180339,0.10561693270919,0.122908480471251,0.390750670286103
363,2,182758,0.0942243189253146,0.122493100835717,0.44227624326939
364,2,183619,0.154283174027933,0.122804242330359,0.209825597509
367,2,187176,0.117457133675632,0.123590541602012,0.342572895463548
368,2,191066,0.147578160672707,0.124425950800306,0.236391497534886
371,2,191599,0.0327951084401591,0.122933775133695,0.789801615254335
373,2,191763,0.0354755035898513,0.123418657031907,0.773943824057845
374,2,191959,-0.0393839823995297,0.123114083585951,0.749234701718126
376,2,195759,-0.0773647609512765,0.124120916991012,0.533488880520758
377,2,196912,-0.140692662787595,0.12195077649638,0.24941025209301
379,2,198110,-0.0956570018363601,0.122807169331763,0.436548482428597
381,2,198805,-0.0787685836804812,0.123370865505522,0.523581844899396
382,2,198891,-0.0858644925330832,0.122395251549794,0.483431743434496
383,2,199248,-0.0890137690840983,0.122668805844302,0.468538405519847
384,2,201782,-0.0427578061250312,0.122588284208539,0.727453453810398
385,2,203285,-0.0247267828429077,0.122126960955885,0.839667632601497
386,2,203783,-0.0545618555313037,0.121836458519802,0.654551576916591
387,2,204179,-0.050864407619253,0.12213595690475,0.677328528479094
388,2,205406,-0.0565308148635245,0.12338444903086,0.647113613391781
389,2,205834,-0.0319273683159628,0.122818244897682,0.795049088358223
391,2,207192,-0.0643884127036813,0.122667280336545,0.599980179349427
392,2,207561,-0.0636950306127815,0.122125683022838,0.60230857878628
393,2,208682,-0.0283529002695185,0.121957862704254,0.816299078710729
394,2,210102,-0.0300602094191871,0.122271720441998,0.805943085734899
396,2,214801,-0.0615753557133397,0.122232440011302,0.614746903866614
397,2,215016,-0.0863801103462315,0.122120087114051,0.479823501306128
398,2,218876,-0.0414507929297777,0.123450315879656,0.737244521164399
399,2,227511,-0.0330589799583423,0.124331480792628,0.790476164463349
400,2,230378,-0.0638098570793517,0.122729966601039,0.603444690829785
401,2,231943,-0.0554023810568278,0.123093642228407,0.652926719474907
402,2,232156,-0.073530397149155,0.123016246436365,0.55040392225488
403,2,232789,-0.0424721451176978,0.122621829141882,0.729273344183006
404,2,238524,-0.0811666754205734,0.122739253616055,0.50885546913092
405,2,241518,-0.0911161931322251,0.123786504196522,0.462173685261939
406,2,250396,-0.206023539373448,0.122547346707381,0.0936134182060371
407,2,250466,-0.21872973226703,0.122441304352811,0.0748918541834058
408,2,252305,-0.134365373180255,0.123111987377348,0.275837882455941
409,2,254571,-0.231205432507214,0.124444637079965,0.0640159253804076
410,2,254742,-0.247471287341248,0.124242431034806,0.0471584693822962
411,2,254908,-0.234349652857142,0.12527359400537,0.0622135061164003
413,2,255862,-0.216423029738292,0.124603356655484,0.0832779053543298
414,2,255975,-0.210037533622512,0.124180708909059,0.0916456484452731
415,2,258311,-0.272513917413985,0.121763232598785,0.0258399862200497
416,2,259284,-0.262401971106565,0.122241723168149,0.0325075177298961
417,2,266330,-0.223090634543951,0.122994169455276,0.0705527030551052
418,2,267100,-0.219685172861235,0.12300248586722,0.0749538950604701
419,2,268086,-0.223235145292142,0.122993426667421,0.0703698507890422
420,2,274614,-0.159718214585847,0.122520697526049,0.193218875627118
421,2,274729,-0.170112837947172,0.123154627621876,0.168062068817821
422,2,275746,-0.187208683068342,0.123030266793705,0.128992702311049
423,2,277029,-0.131501966018165,0.122659974883139,0.284414074517348
424,2,277741,-0.171494340596308,0.122568333121834,0.162639081034244
425,2,278218,-0.178329451127799,0.122318040080441,0.145752721703599
426,2,278379,-0.158400483418316,0.125438902974954,0.20750535632339
427,2,279910,-0.154712825636454,0.122365908656851,0.206940094571922
429,2,283431,-0.175217894050924,0.124088935954665,0.158820626932046
430,2,283573,-0.206491467152808,0.122453951642854,0.0926257227382822
431,2,286762,-0.243555403001939,0.122577321264621,0.0477002051458706
432,2,287187,-0.203835105346631,0.122205114540828,0.0962074074997909
433,2,288379,-0.213941506164959,0.121222360709988,0.0784505655625218
434,2,294941,-0.161360641930196,0.121525738921677,0.185105499485457
439,2,297610,-0.131609184637302,0.122244938530278,0.282393186188814
441,2,299680,0.0184437210507014,0.122064439122278,0.879984535039699
442,2,299708,0.0313187206438948,0.122314501690221,0.798060791510903
443,2,299759,0.0393470771694345,0.121893423395237,0.747038571381726
444,2,300111,0.0315903085307447,0.122751691665194,0.797057534365688
446,2,301710,0.0384471984980945,0.121926934524843,0.752697574006151
447,2,303446,-0.00821774194106939,0.122711422728504,0.946645069286292
448,2,303854,-0.0150754135084856,0.122733111914464,0.902310938818585
449,2,304472,-0.0305286092138735,0.121687742650064,0.80205546706635
450,2,304691,-0.0351284106669794,0.123656082066923,0.776514448867779
451,2,308097,-0.063655355925213,0.122319750439158,0.603110142135582
453,2,309402,-0.110097949432769,0.121480919072654,0.365396191117294
454,2,310030,-0.0871731639405119,0.122217435430506,0.476154343433347
455,2,310113,-0.125342613309712,0.121781717923681,0.304071617280461
456,2,310972,-0.102968079200196,0.122026511723757,0.399342969059076
457,2,312659,-0.243102738963822,0.120985720481316,0.045260723272418
460,2,318265,-0.184955988699944,0.122863154502179,0.133120122491234
461,2,318379,-0.17203722694458,0.123282503173923,0.163750885576017
462,2,321266,-0.223516780990378,0.122216983085036,0.0682653337066678
463,2,322957,-0.223827994740616,0.121114092883407,0.0654277002744788
464,2,325221,-0.175004275983059,0.122011636742141,0.152364954890865
465,2,332691,-0.0823887495698051,0.123535259177086,0.505255746423054
466,2,333006,-0.0835600129891219,0.123290107291847,0.49837346047384
468,2,335046,-0.0384447974127256,0.12211690983236,0.753084628060156
469,2,335049,-0.0277835613788566,0.122644515421402,0.820914648659422
470,2,335995,0.00690801652269922,0.121959907647526,0.954862662467696
471,2,336060,0.0136674155617467,0.121794062639478,0.9107148005061
472,2,338292,0.0509567356042654,0.12175836543526,0.675830926531885
473,2,339568,-0.0261905986237569,0.121964045523734,0.830093782942913
474,2,340466,-0.0045562292159966,0.123027835398966,0.970478724134552
478,2,348480,-0.0397277844316003,0.121772127656496,0.744430856553382
479,2,350086,-0.0906141496459798,0.121700708541387,0.457029806982017
480,2,351083,-0.129573613871488,0.123177386549043,0.293552611095292
481,2,351335,-0.0791838199363697,0.121910736763585,0.51642283214623
482,2,351417,-0.0646248824386381,0.121915799470745,0.596391111496137
483,2,351450,-0.0451299171090386,0.122075645191531,0.711836555822087
484,2,352302,-0.0304197759658957,0.123053000497816,0.80489040330601
485,2,352469,-0.0961589066078732,0.121711684542076,0.430026134109453
486,2,352562,-0.101349475229275,0.122198117405192,0.407446196270981
487,2,352944,-0.128382710692508,0.121772746102077,0.292475283809549
490,2,355266,-0.038218637355657,0.121947346807631,0.754159771897121
491,2,358277,-0.0285123821410025,0.121974124328378,0.815308648626744
492,2,358926,-0.0547161337193282,0.122128338283123,0.654412445742194
493,2,358948,-0.0509296187565839,0.12217169111866,0.677027444750697
494,2,359515,-0.0275522888099766,0.122009430409489,0.8214713492766
495,2,363190,-0.145744393883941,0.122967792110196,0.236726116215038
496,2,363588,-0.135564381989112,0.123487703830053,0.273041563022409
497,2,363888,-0.12627153228342,0.122452499105771,0.303158715879885
498,2,363954,-0.0854953524437353,0.122064729102241,0.484132687300745
499,2,364199,-0.103999266789893,0.121857909888506,0.393990208891851
501,2,365981,-0.116372148764135,0.124288737624933,0.349756351609966
502,2,366047,-0.131778465931845,0.122000310767881,0.280813437123036
503,2,366936,-0.0601122767895342,0.123566639778578,0.626931186891808
504,2,369530,-0.0840403895907553,0.121916945634363,0.491071669475867
506,2,369931,-0.116833508856836,0.122678398112556,0.3415681009203
507,2,371033,-0.12007555465197,0.12234298180636,0.327034860164722
508,2,372919,-0.0694380525983688,0.121924674494311,0.569368242381042
509,2,373518,-0.0463102901106052,0.121886492300502,0.704213961270441
510,2,376157,0.0211800575236662,0.122175267302963,0.862469415321072
511,2,376172,0.020937162735519,0.123058606075358,0.864997686553955
514,2,381433,-0.063806223324855,0.122927864687803,0.604048207842687
515,2,381922,-0.0686393065773104,0.123876044065088,0.579863508043375
516,2,382146,-0.0505075214309618,0.122035886673003,0.679217483181869
517,2,384206,-0.00710273821644963,0.122444885587118,0.953775368936373
518,2,384955,-0.0359099562599189,0.122157777023991,0.76895838449481
520,2,387301,-0.0124847391504967,0.12279282731672,0.919073805556628
521,2,388313,-0.0375041606262986,0.122049169179544,0.758805898758645
524,2,390138,-0.0343933924302136,0.122431784736138,0.778937244470831
525,2,391233,-0.0538679070413404,0.123092600131068,0.661928673912379
530,2,395606,0.00380036711201626,0.12241123115083,0.975250478068263
531,2,395726,-0.010221957542659,0.12236545310198,0.933472463922355
532,2,395853,0.00436629593129939,0.122714922996121,0.971636724164542
533,2,396484,0.0251455701900077,0.122165397375528,0.837040655984522
534,2,396705,0.01145603950498,0.122112239253635,0.925308822484132
535,2,398759,0.0865015460158068,0.123026007816057,0.482446957254168
536,2,400386,0.0823840557891602,0.122346472385555,0.50115456639226
537,2,400847,0.0688606804351234,0.122257343496437,0.573626521405595
538,2,401130,0.0819359319330627,0.123356036279378,0.506981138101504
539,2,401143,0.0936649103111918,0.123087500139226,0.447187779800525
540,2,401979,0.029299256442077,0.123102248853992,0.812013380789116
541,2,403598,0.0558843870564529,0.12242395154422,0.648323815043261
542,2,404844,0.0467030893159514,0.123803095755773,0.706224288324511
543,2,405100,0.079530719888805,0.122621520322847,0.517027076534338
548,2,406181,0.0523390693406278,0.122742395956123,0.670066154675266
549,2,406688,0.0841839590461513,0.121983228265879,0.490567591108731
550,2,407621,0.0673978432653821,0.123014325317494,0.58411636065252
551,2,409016,0.20779161961549,0.123806082643055,0.0941611434327793
552,2,410647,0.162933793529116,0.122179989515569,0.183209432096335
554,2,419803,0.0191368864687843,0.12334318850751,0.876790522135934
555,2,419943,0.0383755969747017,0.124058744816631,0.757249918942048
556,2,422349,0.091223771589594,0.122457493289468,0.456802248299999
557,2,425467,0.152235340835287,0.121844644970424,0.212338682718009
560,2,429095,0.114408705084703,0.122685856344844,0.351698113638255
561,2,431266,0.158401645168902,0.12261428820344,0.197247529826427
562,2,431446,0.152492797776057,0.123132984011939,0.216375935621497
563,2,432524,0.115957009331862,0.122059380699145,0.342759720199835
564,2,434090,0.122629134256505,0.123168607533441,0.320116771312374
565,2,441927,0.112476744460391,0.121874191713304,0.356693736545161
566,2,446471,0.0434596446052231,0.123495323855272,0.725113281790465
567,2,449325,0.0711513292921502,0.122736215528886,0.562480445731691
569,2,450017,0.122405252145089,0.121939845309481,0.31615456911816
570,2,451779,-0.0128318982491759,0.122567434381628,0.916679226564279
571,2,451784,-0.00792049225278513,0.123010562396565,0.948697160745911
572,2,453525,0.00311700740704157,0.123049700542453,0.979805031243933
573,2,453768,-0.039694238445548,0.123194108488218,0.747485175451237
574,2,454027,0.00195183161392642,0.122698437198878,0.987317133041886
575,2,455029,0.0135905403181457,0.122761075332321,0.911911416513023
576,2,455247,0.027009222688492,0.122358218142627,0.825423330018193
579,2,455756,0.0138823550216762,0.13146136939833,0.915959497471103
580,2,457024,0.0617775453144875,0.123221978389688,0.616436147561586
581,2,457298,0.0529323780090671,0.12358997540828,0.668701038339656
582,2,460202,0.0468014021291311,0.123877607569982,0.7058035875816
586,2,464424,0.090576605157107,0.123166560833238,0.462584650355585
587,2,465824,0.114289629695436,0.124323904691349,0.358572031951155
588,2,470145,-0.00633109786955433,0.122698018461957,0.958877383496981
