SNP,Chr,Pos,Effect,SE,ERV25_ORM2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
136,1,178960,-0.027677613051346,0.117110430469526,0.813307686777563
140,1,183802,-0.0946092305510633,0.116097168068738,0.415670872353061
141,1,183954,-0.0770375522632904,0.116980498914554,0.510613824563752
142,1,184450,-0.0415951592119676,0.116006348847795,0.720139113627295
144,1,184718,-0.0685990001328725,0.11662957190813,0.556788633702415
145,1,185296,-0.0524299901540875,0.116158175098637,0.652002087346543
146,1,185438,-0.0365028746401467,0.116180932632068,0.753562420559649
147,1,185469,-0.0437704639111099,0.116341549503908,0.706976511349174
148,1,185503,-0.0270709149670625,0.116054961049837,0.815695154391159
149,1,185705,-0.0467929637342247,0.117334650751382,0.690282301470856
150,1,185749,-0.0269801663442897,0.117352294073855,0.818296854242193
151,1,185806,-0.0615040071683036,0.117472187233111,0.600911538792229
152,1,185879,-0.0526734068873322,0.118052364783347,0.655735880920594
153,1,185916,0.00310358540199032,0.118031827019325,0.979037316653017
154,1,185941,0.00598132935959685,0.118545679270817,0.95978762586928
155,1,185954,-0.00935104235683364,0.118891271167492,0.937353949958706
156,1,186055,-0.0373774023137717,0.116502479266956,0.74852964611937
157,1,186896,-0.064173654313511,0.118380496486962,0.588094048408891
161,1,190132,0.0866833136275166,0.116576006212508,0.457626642640893
162,1,190148,0.0957320006040739,0.116591168810041,0.412148398911625
163,1,190165,0.0523026888470121,0.117566269767752,0.656680320153461
164,1,190169,0.0978527823913134,0.117337045233654,0.404875261199863
165,1,190933,0.0705459290450168,0.116439582183356,0.544997970258614
166,1,192149,0.0449428252389862,0.117428213506837,0.702153311959665
168,1,192303,0.0131887263863648,0.140019357387397,0.925009949668571
171,1,192795,-0.0308907905727978,0.116267934610925,0.790635958280993
173,1,194187,-0.00375240116997747,0.116375722684628,0.974295811449482
174,1,194867,0.000243059144594049,0.116312560517177,0.998333836870951
190,2,8314,0.148052835685887,0.118019136387566,0.210496997218597
194,2,8498,0.0850940561468194,0.118021818534792,0.471385041896609
195,2,8651,0.0930917648517424,0.118115397196993,0.431142284718658
197,2,9812,0.0896575558307984,0.118825927191561,0.451034960747156
198,2,9932,0.0649277870206364,0.118402583114901,0.583788189791925
199,2,10135,0.0405295437680433,0.117979651235882,0.731404325972168
200,2,11616,0.0753915305612098,0.117805804733596,0.522610827982973
201,2,12133,0.0572650483784627,0.118303471062093,0.628649026234313
202,2,12194,0.0801418649559598,0.118723744902346,0.500099797264092
203,2,12359,0.0498883453156942,0.118423238384604,0.673813167314919
204,2,13061,0.0709335845880452,0.118384099913891,0.54943607730652
205,2,14298,0.0469968511703551,0.118791607470531,0.692621168341237
206,2,15222,0.0676601024983823,0.119922528302364,0.572977382991759
207,2,17986,0.0350260676355849,0.117859381697204,0.766499897985404
208,2,19770,0.0345450705181101,0.118674855702528,0.771153402962398
209,2,19836,0.0260097179018011,0.11835492195099,0.826184834114434
210,2,19851,0.0297047129698118,0.118699038874532,0.802537786856846
211,2,21595,0.0206076728398064,0.118214186114445,0.861710086734689
212,2,22385,0.00326648808743824,0.118331009139954,0.977993058535684
213,2,23441,-0.0160621862754047,0.119477374585043,0.893133599144344
214,2,24209,0.0357771618515623,0.1184813167887,0.762856884442283
215,2,24341,0.0175225529042968,0.118773238055871,0.882798347407799
216,2,26815,0.048963390174515,0.118605936963979,0.679986114549455
217,2,28209,0.00694528460311622,0.118673907692482,0.953364275055683
221,2,41245,-0.066553581906043,0.118166192418532,0.573642541466126
222,2,43214,-0.100128481786658,0.120017674473359,0.404686790997408
223,2,47104,-0.0471404833032542,0.116759890089981,0.686649360543458
224,2,50915,-0.0547343747409941,0.117898321048505,0.642754339319824
225,2,55834,-0.0379027436369017,0.11737201869219,0.746940757874727
226,2,56422,-0.0266294346850948,0.117590681700463,0.820975740178615
227,2,57715,-0.0428991761583545,0.117189323484934,0.714534162808871
228,2,59046,-0.0177115183384612,0.117800732143133,0.88057316599471
229,2,59191,-0.0346536586991455,0.117115473620351,0.767485718449393
230,2,59383,-0.00550230004800251,0.117163362299183,0.96256956589269
231,2,59477,-0.0214488857236884,0.118921130993198,0.856971666881915
233,2,60471,-0.0732521473225504,0.117256729221199,0.53256108819827
234,2,60478,-0.0694488316002052,0.117397229724742,0.554516342775032
235,2,60786,-0.0743326319409806,0.117195518982309,0.526320838010083
236,2,61035,-0.0712665469763502,0.117192452887704,0.543501926642624
237,2,61071,-0.0633956269912787,0.116673131322064,0.587224239230288
238,2,61675,-0.113312426846772,0.116902478647434,0.33306406612023
240,2,62939,-0.0880079600239368,0.116761684785501,0.451507769313814
241,2,63527,-0.0495537005129859,0.117264587747029,0.672858813921593
242,2,63857,-0.068325502860091,0.117265154569083,0.560495414827323
243,2,65527,-0.0968638398214144,0.116821031656825,0.407571708673302
247,2,67976,-0.076940850529338,0.118548286301559,0.51674397826228
250,2,72389,-0.0440827761049628,0.117864139604349,0.708618839111949
251,2,72392,-0.0455498909027983,0.118664335018094,0.701317065564035
252,2,73646,0.00209934013950977,0.116255687892029,0.985602820553462
253,2,74564,0.0316538993918145,0.116015239638173,0.785133754032083
254,2,74739,0.105375259675542,0.116273790295594,0.365411996652714
257,2,80873,0.226881795709028,0.116060180368875,0.0513881127059066
258,2,81501,0.249355798400699,0.115909916752843,0.0321314407390874
259,2,83526,0.235892300169971,0.115807683336581,0.0424025790208194
260,2,83845,0.23534834376223,0.115922169193784,0.0430828261021138
263,2,84447,0.30951017884213,0.116930929349555,0.00848608112556236
264,2,87391,0.217115992955146,0.11550550898722,0.0609720822553047
265,2,87562,0.215878417840729,0.115807286024906,0.0631350769528258
266,2,87849,0.224259969443644,0.115751076541946,0.053489814475076
267,2,87878,0.226431257863992,0.116241828291917,0.0522153348062644
269,2,89785,0.187403477493886,0.116451539171902,0.108448376843006
272,2,93721,0.13812661833442,0.116292848666697,0.23573120457092
273,2,93952,0.115832579888419,0.116028013333996,0.318810157660371
274,2,95085,0.203868458847307,0.11584679048136,0.0793059788925347
276,2,107124,0.155324534160902,0.116117817946365,0.181873024581061
277,2,111645,0.25527009169611,0.115691215567145,0.0279939474151095
278,2,111916,0.254683896443915,0.11597132326868,0.0287352222601922
279,2,111931,0.246873653855573,0.116198836521486,0.034316199630644
280,2,111999,0.244211752658986,0.11579220740477,0.0356439677314819
281,2,114528,0.217443420559765,0.116617108948661,0.0630682180881908
282,2,116024,0.262460619905884,0.116635055673087,0.0250468897369375
286,2,120090,0.0610259033177037,0.116959602240512,0.602158346683688
287,2,120291,0.115894034161498,0.118181858413611,0.327441169519994
288,2,120726,0.0838768302796294,0.117574261013602,0.476073042202783
289,2,121716,0.113437125388896,0.117370168222521,0.334460587937862
290,2,123100,0.123150791391308,0.117504802332268,0.295333069124851
291,2,124677,0.132874613714998,0.117312375951243,0.258127320610909
293,2,127887,0.134693923604215,0.118113770999191,0.254903464762463
294,2,128935,0.142589419786538,0.117975420501276,0.227611439858583
295,2,129053,0.168685029750224,0.118238753746059,0.154565353596747
296,2,130040,0.145541805555495,0.119051128332512,0.222328498377123
297,2,130976,0.13274513852813,0.118120020884673,0.261854866266646
298,2,132199,0.15562479429667,0.118590664013302,0.19027650759797
299,2,133355,0.134302840019663,0.119470092343041,0.261711354186007
300,2,133435,0.124968024390974,0.119757811238633,0.297427973781592
302,2,135183,0.109617962847464,0.119866902523108,0.361079805288037
303,2,135402,0.104956533107852,0.119860573235256,0.381812951842357
304,2,135898,0.112234509779872,0.120479033094597,0.352196082404638
305,2,135912,0.107301260334653,0.120580965498686,0.374142286489665
306,2,135925,0.110857171729623,0.120024359664415,0.356313912104755
307,2,136002,0.0872028847693929,0.119989653769478,0.467858707091346
308,2,136173,0.0870072886695805,0.120840227538509,0.47198961389114
310,2,138318,0.104801166869494,0.123996132723814,0.398573320151073
311,2,138695,0.119956904241107,0.121826976728475,0.325470530196296
312,2,138818,0.103853123583431,0.121644924692249,0.393828090777047
313,2,139728,0.0790739463088888,0.121479256336033,0.515518051902282
314,2,140174,0.0847030576764864,0.121468506415975,0.48605826420465
315,2,140863,0.0752791372622488,0.121436892759706,0.53572135529286
316,2,141152,0.102761788737557,0.121722413277093,0.399112310166108
317,2,141292,0.101586307719246,0.120848252758101,0.401135205027248
318,2,141545,0.11527886339304,0.12140347257941,0.342989765172034
322,2,146723,0.062220581873726,0.121293968273353,0.608290775288218
323,2,147946,0.0983597019639819,0.122338715403987,0.421941017329245
326,2,151397,0.140864190530601,0.122527632979281,0.251065352481222
327,2,153035,0.195327956570527,0.120974573956553,0.107286477735978
328,2,153228,0.165818623251867,0.121987622131327,0.174917067671867
329,2,153455,0.151354599724471,0.122966001799131,0.219192692404136
331,2,153815,0.149492370596533,0.122498668653532,0.223143354731581
332,2,154160,0.153923225070312,0.121193993324874,0.204901013330673
333,2,154235,0.151887680850318,0.122416912664488,0.215525414362336
335,2,159870,0.155313233022232,0.11929889307503,0.193805187439078
336,2,161229,0.201976538807077,0.120943641868998,0.0958047212487273
339,2,162696,0.291904350641714,0.119895573405982,0.0154008881420759
340,2,163284,0.312642656041028,0.118129699670681,0.00849453954699255
341,2,164166,0.281950565049121,0.119464764909045,0.0188127320903969
342,2,165270,0.211928317348619,0.118857023255421,0.0754369219976528
343,2,165675,0.215961790171359,0.120818614476985,0.0747164629792369
346,2,168062,0.0923429063112764,0.120173146574294,0.442754141211116
347,2,168518,0.0818480621304432,0.119505577687802,0.493863383121714
348,2,168980,0.107064717869009,0.119392264970539,0.370464802251872
349,2,169651,0.0907702635928169,0.119487321957372,0.447962235055694
352,2,170725,0.139014348666358,0.119569113709916,0.245766017726788
353,2,171254,0.201872164852366,0.119509661910125,0.0920698146351223
354,2,172242,0.143131371018445,0.118328325441593,0.227237236398045
355,2,173254,0.135593362999772,0.117443150981819,0.249057927824617
356,2,173340,0.127355494484971,0.117455009688835,0.278975469306475
357,2,173385,0.119565902601093,0.117586711653377,0.309929880738765
358,2,173973,0.147565077872593,0.117183052597781,0.208764933970289
360,2,177341,0.202075234553881,0.116550588842667,0.0838269454361161
361,2,180314,0.104176941008829,0.116953700702468,0.373668021856782
362,2,180339,0.0808252368083549,0.117302013260831,0.491253637871594
363,2,182758,0.152345490963986,0.116678497754158,0.192509614318393
364,2,183619,0.128589300541171,0.11722084782628,0.273396493199952
367,2,187176,0.0704581237050966,0.11800017069325,0.550822147413621
368,2,191066,0.0694870771251129,0.118884785375942,0.55926343247913
371,2,191599,0.0327351002918846,0.117281303583306,0.780319178443177
373,2,191763,0.0157299836854007,0.117755816899694,0.893809734923202
374,2,191959,-0.0220447253498848,0.117465606450412,0.851243475886222
376,2,195759,0.0454056014141759,0.118455485855724,0.701717976746024
377,2,196912,0.117063250671571,0.116397104129136,0.315237702492321
379,2,198110,0.0755252411087586,0.117193358920361,0.5197023216341
381,2,198805,0.072991151333598,0.117703264129978,0.535573283557091
382,2,198891,0.0788932741837046,0.11677455421929,0.499734876817284
383,2,199248,0.0559384905070739,0.117079036284386,0.633099666001856
384,2,201782,0.0948337581467855,0.116864012941299,0.417632239553924
385,2,203285,0.189282980094768,0.116083114614872,0.103870526477991
386,2,203783,0.173119332366687,0.115902879146288,0.136158153650023
387,2,204179,0.17516400344797,0.11617642028151,0.1325151278313
388,2,205406,0.102786091646879,0.117620214637781,0.382777077636284
389,2,205834,0.119818906456631,0.117009757880044,0.306532801262946
391,2,207192,0.0978313864874568,0.116957988604093,0.403458641781202
392,2,207561,0.0731175325412777,0.116491375337119,0.53062937487889
393,2,208682,0.0721982462639367,0.116296811624504,0.535125138325876
394,2,210102,0.0964367989247531,0.11654781860392,0.408544430542587
396,2,214801,0.082879268224756,0.116571804476655,0.477571194405285
397,2,215016,0.0751940881487109,0.116519964441517,0.519131129567076
398,2,218876,-0.0098387939896144,0.117792859851563,0.933480463842284
399,2,227511,-0.0444930630011928,0.118604113327946,0.707782170663168
400,2,230378,-0.0116028811473387,0.117131178370041,0.921147763427288
401,2,231943,-0.0206290539808026,0.117463500471923,0.860692423708196
402,2,232156,-0.0277920547111127,0.11741116223473,0.813021331509409
403,2,232789,-0.0144502024470544,0.117002166913757,0.901778521201783
404,2,238524,-0.0363040736816884,0.11715341923057,0.756831354449062
405,2,241518,-0.0861246078903316,0.118097617876862,0.466322396081403
406,2,250396,-0.0879729233549656,0.117287443579635,0.453716627864151
407,2,250466,-0.0723525906071962,0.117276207799827,0.537670840785107
408,2,252305,-0.0528712953582724,0.117616783522313,0.653331247129181
409,2,254571,0.0303708718894784,0.119291931840523,0.799185837075219
410,2,254742,-0.0119787925835984,0.119193448455017,0.920005428566979
411,2,254908,-0.0097006891340421,0.120104522906769,0.935671653044652
413,2,255862,0.0623469160890782,0.119336008833872,0.601685825063472
414,2,255975,0.0345553224945667,0.118936907384482,0.771577664800441
415,2,258311,-0.0863222575756362,0.116896705647383,0.460732301876911
416,2,259284,-0.0361587064383384,0.117365091789166,0.758197537626563
417,2,266330,0.0221127895974926,0.117879705719059,0.851307602317641
418,2,267100,0.0307592441530493,0.1178656190675,0.794268780196228
419,2,268086,0.0423483979598437,0.117864031000409,0.719586442563144
420,2,274614,-0.0581936734337061,0.1171284073719,0.619613592063032
421,2,274729,-0.079169457732628,0.117734839753266,0.501744386441607
422,2,275746,-0.00907654709348837,0.117757802176677,0.938605086654173
423,2,277029,-0.0162766713588433,0.117208363415116,0.889632431105822
424,2,277741,-0.0386949011847985,0.117239492738268,0.741557919611689
425,2,278218,-0.0327001287541941,0.117032853393799,0.780093969653028
426,2,278379,-0.023387434580145,0.119935919016567,0.845505586082947
427,2,279910,-0.0518162204240884,0.116972187204753,0.658052275320696
429,2,283431,-0.0920981189002594,0.118617100805723,0.438013851901243
430,2,283573,-0.0758993928876233,0.117224658296915,0.517748960587764
431,2,286762,-0.0495059642698752,0.11756495977436,0.673942307614035
432,2,287187,-0.0907965624354086,0.116945986658207,0.438034265976716
433,2,288379,-0.0342060950126067,0.116144522448779,0.768538893219979
434,2,294941,0.034726746582569,0.116213580734015,0.765254508092108
439,2,297610,0.045923601028925,0.116790990012076,0.694400386378874
441,2,299680,0.170073562117207,0.11610447705358,0.143856776278203
442,2,299708,0.191351462184145,0.116257199495175,0.100667743912864
443,2,299759,0.191526550297583,0.115859465526326,0.0992008331149353
444,2,300111,0.165646311770293,0.116787383773022,0.156968509615357
446,2,301710,0.170562421811158,0.115983515625337,0.14229695689942
447,2,303446,0.196787657760732,0.116601560025412,0.0923534286703432
448,2,303854,0.210078663197609,0.116558405101991,0.0723437631204807
449,2,304472,0.161630598484748,0.115784872266628,0.163605030294444
450,2,304691,0.149380017714731,0.117716816372351,0.205285092566382
451,2,308097,0.170439916766038,0.116388384573272,0.143972870891919
453,2,309402,0.111813376094745,0.115878394358135,0.335245465530609
454,2,310030,0.126704534755548,0.11648795974115,0.277467461551041
455,2,310113,0.0976737247497725,0.116241334881892,0.401327617066912
456,2,310972,0.118070167779391,0.116364652861924,0.310964473128613
457,2,312659,0.0805268899958789,0.116002982457052,0.48802624252433
460,2,318265,-0.114761999082374,0.117431943736312,0.329107766869197
461,2,318379,-0.10474738801133,0.117807242163278,0.374532175116391
462,2,321266,-0.0182666154835038,0.11714563545041,0.876176680344935
463,2,322957,-0.0866984702672642,0.116012283972649,0.455367041449334
464,2,325221,0.00962213572470072,0.116740257558023,0.934356698743498
465,2,332691,0.0278652152969331,0.117921157502011,0.813334006477031
466,2,333006,0.0423737231372079,0.11767726821308,0.718999522736594
468,2,335046,0.119933325088813,0.116344477733001,0.30331846216407
469,2,335049,0.124532330592133,0.116827091445856,0.287172860963546
470,2,335995,0.094884875376887,0.116244202368125,0.414904954063798
471,2,336060,0.0788129218167193,0.116121434412226,0.497765560333842
472,2,338292,-0.00725843673531714,0.11618921959989,0.950223249279462
473,2,339568,-0.0570004171069657,0.116325317052299,0.624432141549519
474,2,340466,-0.0292505225002607,0.117362061541199,0.803325352484925
478,2,348480,-0.194047346605061,0.115731755772601,0.0944866025742813
479,2,350086,-0.234001086722097,0.115527772388319,0.0435684040489635
480,2,351083,-0.150318465397393,0.117426639369524,0.201348675166848
481,2,351335,-0.185077252849789,0.115958238405658,0.11136839298358
482,2,351417,-0.17106849504327,0.116000740540664,0.141179397205466
483,2,351450,-0.188641004127342,0.116052772493723,0.104953575903372
484,2,352302,-0.217407791736677,0.116834702146233,0.0636015188327143
485,2,352469,-0.209045131533509,0.115685306047206,0.0716111866968193
486,2,352562,-0.203331572440052,0.116191204430737,0.0809916867018691
487,2,352944,-0.203441454963311,0.115852605535562,0.0799492922332829
490,2,355266,-0.20082099764985,0.11586555660749,0.0839290557780154
491,2,358277,-0.178840226966215,0.115985960257795,0.123990743529489
492,2,358926,-0.165103953431581,0.116215371568463,0.156294745877897
493,2,358948,-0.17325548636144,0.11621879119669,0.136914903312889
494,2,359515,-0.212797560222994,0.115856680231318,0.0670902402186026
495,2,363190,-0.122826451023913,0.117366142267231,0.296035352743991
496,2,363588,-0.119756431673838,0.117839561441437,0.310198391819066
497,2,363888,-0.121498512554876,0.116820244486995,0.299030017734848
498,2,363954,-0.0805533186109694,0.116455322528617,0.489574111353743
499,2,364199,-0.0909131923715998,0.116275253300062,0.434809733941136
501,2,365981,-0.136998468521237,0.118498112194346,0.248412440611624
502,2,366047,-0.127392750983773,0.116386719504158,0.274453840715268
503,2,366936,-0.129999030790676,0.117722543057651,0.270222445353292
504,2,369530,-0.131358879434213,0.116180416073485,0.258971873210396
506,2,369931,-0.112262063432078,0.117036621078837,0.338112205713799
507,2,371033,-0.155624259685028,0.116584057355774,0.182780014614229
508,2,372919,-0.145797196268667,0.116114123571162,0.210078075152014
509,2,373518,-0.125943063476566,0.116113729105327,0.2788157453929
510,2,376157,-0.201465021740985,0.116069488742709,0.0834846145482659
511,2,376172,-0.202137823020256,0.116912344107329,0.0846889370117734
514,2,381433,-0.1327932262391,0.117108439243047,0.257591762510115
515,2,381922,-0.103113037376698,0.118105314424632,0.383223817713754
516,2,382146,-0.0977460411088413,0.116337788320215,0.401369627303933
517,2,384206,-0.0628438960315629,0.116768667938798,0.59078406970542
518,2,384955,-0.101953911318464,0.116429974818728,0.381806424268084
520,2,387301,-0.0784475468896699,0.117075239336885,0.503257020374055
521,2,388313,-0.0754420685642013,0.116384808797542,0.517269034614339
524,2,390138,-0.0997858970507541,0.116695768346524,0.393078876294691
525,2,391233,-0.0626366703647648,0.117418479579813,0.594059106368027
530,2,395606,-0.0772972454679825,0.116711570644308,0.50821566985449
531,2,395726,-0.0696167363567417,0.116682563321289,0.551134474930502
532,2,395853,-0.0611167098371253,0.117028641391096,0.601832750223225
533,2,396484,-0.0373843046103181,0.11653937672746,0.748561714831302
534,2,396705,-0.0715806534028122,0.116437793231883,0.539112937463042
535,2,398759,-0.0366738775151936,0.117436353744671,0.755006605748863
536,2,400386,-0.0187239230313246,0.116792806931708,0.872722726656293
537,2,400847,-0.0420108611875626,0.116668061501876,0.718996081071501
538,2,401130,-0.0477636515547673,0.117731349101253,0.685208564312847
539,2,401143,-0.0288650121610274,0.117515315109968,0.806113219027994
540,2,401979,0.0229563243924273,0.117446219206705,0.845143400051168
541,2,403598,0.016267655049001,0.116827295119602,0.889335697759019
542,2,404844,-0.0174857938567711,0.118131919494042,0.882412117427269
543,2,405100,-0.00403307160194744,0.117054009462782,0.972533965447727
548,2,406181,-0.0161229239032752,0.117126852934026,0.890592735861921
549,2,406688,0.010811672544624,0.11645263339625,0.926081908070829
550,2,407621,0.0267715018078972,0.117400511900413,0.819750557193651
551,2,409016,-0.0406413193932116,0.118565234294177,0.731970988448324
552,2,410647,0.0180976688498675,0.116852566106516,0.877007516861924
554,2,419803,-0.0469595443131928,0.117650481311134,0.690028084383231
555,2,419943,-0.0599649999449092,0.118328682128585,0.612635128374754
556,2,422349,-0.105822424268018,0.11678408850331,0.36548124233534
557,2,425467,-0.0269521318627829,0.116491273660164,0.817164447976888
560,2,429095,-0.0882606632111762,0.117095792385414,0.451503297958018
561,2,431266,0.000162497164020059,0.117253822180572,0.998895028374808
562,2,431446,0.00371590569352154,0.11772723161467,0.974837839503116
563,2,432524,-0.0346490989831928,0.116582405163861,0.766483345099582
564,2,434090,-0.122469704534919,0.117490646886582,0.297949657646168
565,2,441927,-0.0216574357798341,0.116406029467914,0.852511784546482
566,2,446471,-0.00641000463958796,0.117838328189302,0.956649958578248
567,2,449325,-0.0698028310633581,0.117090743490158,0.551461743637623
569,2,450017,-0.132589638424736,0.116286168327659,0.254975476650591
570,2,451779,-0.0918944155158298,0.116832404399415,0.432073605276567
571,2,451784,-0.082013370415159,0.117275159577847,0.484809912799003
572,2,453525,-0.108119072937588,0.117251996129531,0.357101730528921
573,2,453768,-0.149261348785913,0.117279306256447,0.20396219537541
574,2,454027,-0.118681826151853,0.116887384708944,0.310633533205614
575,2,455029,-0.0928299748616103,0.117015431157742,0.428127826347094
576,2,455247,-0.0941590248597212,0.116633760507403,0.420034376226889
579,2,455756,-0.182871987176307,0.125041729154197,0.144497340628928
580,2,457024,-0.124143540632573,0.11741345026919,0.291088775995986
581,2,457298,-0.128877861946693,0.117739441500522,0.274437224610165
582,2,460202,-0.109923742244456,0.118061879957702,0.352454248326969
586,2,464424,-0.124825120567365,0.117406656397694,0.288424346693626
587,2,465824,-0.049998047755631,0.118720717819962,0.673909126045457
588,2,470145,-0.0331811720439494,0.117044622544564,0.776966177659992
589,2,470686,-0.0226166581091557,0.116980767229033,0.846806596516445
590,2,471144,-0.0415645286453689,0.117168163314778,0.722994334893753
591,2,471830,-0.0650350633778689,0.116804327509942,0.578026180210854
