SNP,Chr,Pos,Effect,SE,ALO1_ADE17_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
173,1,194187,0.00871459068909852,0.0654753925497387,0.894192358154049
174,1,194867,0.0413127420461835,0.0654044506151468,0.528024225319318
190,2,8314,-0.0101223114170729,0.0665472478620607,0.879189331952911
194,2,8498,-0.0238151918165894,0.0664398744853652,0.720222886976304
195,2,8651,-0.0346096952002806,0.0664886710080518,0.603016912487631
197,2,9812,-0.0620911629035039,0.0668277330474436,0.353460408528696
198,2,9932,-0.0433942026272562,0.066605654710625,0.515141704398188
199,2,10135,-0.0539978013909637,0.0663282220654918,0.416136526260356
200,2,11616,-0.0793520515770865,0.0661853713906732,0.231356879497669
201,2,12133,-0.0723670556753424,0.0664721428997163,0.277036637950273
202,2,12194,-0.0610192189693186,0.0667621666284222,0.361351722422964
203,2,12359,-0.0834703219888819,0.0664974458110938,0.210221592742627
204,2,13061,-0.0685554431615076,0.0665408141009382,0.303585570917945
205,2,14298,-0.0604246564247353,0.0667736090632159,0.36612589062041
206,2,15222,-0.0831817768603988,0.0673575635020926,0.217678450925709
207,2,17986,-0.0988495783677565,0.0661109721246024,0.135753884992777
208,2,19770,-0.0904246421300554,0.0666048637280383,0.175448927555677
209,2,19836,-0.0867541388608735,0.0664347872337989,0.19245252374954
210,2,19851,-0.083992045357816,0.0666402618733447,0.208364857492898
211,2,21595,-0.104080207423309,0.0662830985642759,0.117255756788507
212,2,22385,-0.0913201271775863,0.0663994641806644,0.169906201807835
213,2,23441,-0.0454617413578606,0.0671801929127568,0.499030950883564
214,2,24209,-0.0652050658686389,0.066579836870181,0.328077016458382
215,2,24341,-0.0590734624308651,0.066753917513252,0.376789344268702
216,2,26815,-0.0538545414637226,0.0666862652383579,0.419875831702322
217,2,28209,-0.10721163039687,0.066526018260529,0.107948284346577
221,2,41245,-0.0798520247813841,0.0663782596837958,0.22978848848289
222,2,43214,-0.0735734382904927,0.0674790360100012,0.276317890351936
223,2,47104,-0.00993680979729306,0.0657061219418906,0.87987979593174
224,2,50915,0.0260867769402289,0.0663393235531309,0.694385160718846
225,2,55834,0.0170203738773965,0.0660410296666935,0.796769917886266
226,2,56422,0.0108941340735226,0.0661627812283301,0.869308577512533
227,2,57715,0.0279083641541403,0.0659304812698404,0.672334267589777
228,2,59046,-0.0104887124968008,0.0662784689056987,0.874348574759393
229,2,59191,0.0147217983729292,0.0658966606764075,0.823347712138955
230,2,59383,-0.00073298569391067,0.0659202862215359,0.99113456750263
231,2,59477,-0.00540713199270026,0.0669115362869812,0.935638723260124
233,2,60471,0.0138922610815463,0.0660049407629724,0.8334199210533
234,2,60478,0.0109623420605998,0.0660818308009381,0.86833816335682
235,2,60786,-0.0126556589575496,0.0659723073307417,0.847983399592228
236,2,61035,-0.000435044340486579,0.0659709837599984,0.994742129392446
237,2,61071,-0.00528400444398824,0.0656711149577827,0.9359157152076
238,2,61675,0.0133166387369551,0.0658569668862877,0.839872582952785
240,2,62939,0.018017382624727,0.0657399437317838,0.784190709699923
241,2,63527,0.0165872559701239,0.0659878251274819,0.80167553968322
242,2,63857,-0.01336596238607,0.0660052486189891,0.83964370680034
243,2,65527,-0.00418165190967101,0.0657910838038178,0.949356913592974
247,2,67976,0.0500717609128928,0.0666858492071112,0.453236928872907
250,2,72389,-0.0717525427764648,0.0662174746817469,0.279286525701884
251,2,72392,-0.0575289402565586,0.0667082866836426,0.389055286832985
252,2,73646,-0.0557070874262051,0.0653421979932836,0.394490381497587
253,2,74564,-0.0431707407666936,0.0652405510216866,0.508584717931611
254,2,74739,-0.0437850057021631,0.0654541762393376,0.503970116106225
257,2,80873,-0.044354694937556,0.0656094515233786,0.499457128680849
258,2,81501,-0.0190114015351574,0.0656331724651109,0.772245292180192
259,2,83526,-0.0435592164332321,0.0654981255823731,0.506455811622763
260,2,83845,-0.0403917748103934,0.0655661960213343,0.538261368364889
263,2,84447,-0.0233016096486793,0.0664274252404927,0.725960416660404
264,2,87391,0.00838022610006894,0.0653102330031549,0.897973449185886
265,2,87562,-0.0128906850147439,0.0654734406618165,0.844031476872005
266,2,87849,0.00268207327119133,0.0654706785391501,0.967346143452924
267,2,87878,-0.0131266002523942,0.0657484590438061,0.841870223687614
269,2,89785,-0.0186227315179308,0.0657520291738528,0.777169070230963
272,2,93721,-0.0394897588491195,0.0655272252019261,0.547130762305571
273,2,93952,-0.0347932157819872,0.06534716178953,0.594758666201474
274,2,95085,-0.0854706140994309,0.0653063833135832,0.191465848159406
276,2,107124,-0.093242505212245,0.0653089126244269,0.154257994857439
277,2,111645,-0.0764695989256984,0.0654126448174962,0.243178784892135
278,2,111916,-0.0732043472049801,0.0655779844699698,0.265055345511818
279,2,111931,-0.0747848198917024,0.06567356922932,0.255585719515052
280,2,111999,-0.0845849165829927,0.065403048604616,0.196757480727635
281,2,114528,-0.0589280434426842,0.0658604307844902,0.371535087991369
282,2,116024,-0.0839791706495655,0.0659405298110946,0.203657620196922
286,2,120090,-0.0530333141007254,0.0657702771451192,0.420588766980473
287,2,120291,-0.0808032622166338,0.0664446026801659,0.224759515056572
288,2,120726,-0.0485601314810672,0.0661484722720866,0.463370156808777
289,2,121716,-0.0808848116595045,0.0659834705748078,0.221078142697702
290,2,123100,-0.034307852216783,0.0661897931239522,0.604555969681431
291,2,124677,-0.0712785425140116,0.0660148410965839,0.280997320202305
293,2,127887,-0.0557926511076163,0.0665108631946032,0.402121057681972
294,2,128935,-0.072182621553778,0.0664031363448489,0.277762439956284
295,2,129053,-0.0657765393489465,0.0666247345439629,0.324186964838442
296,2,130040,-0.0976004838875584,0.0669225451595124,0.145616817190087
297,2,130976,-0.0800293329133703,0.0664407217014176,0.229194725244183
298,2,132199,-0.130454610517792,0.0665243220490728,0.0506641576103085
299,2,133355,-0.149352157066263,0.0668673024321449,0.0261380277822006
300,2,133435,-0.14710491938966,0.0670279178541421,0.0288373490248529
302,2,135183,-0.15575676892082,0.0670101838117496,0.0206722972825036
303,2,135402,-0.158397343073116,0.0669823668322344,0.0185820815455182
304,2,135898,-0.181032104067414,0.0671814226487434,0.00738258418824747
305,2,135912,-0.184237528250772,0.0672073945245266,0.00643059322068644
306,2,135925,-0.181923369331818,0.0669143925314793,0.00687656643427322
307,2,136002,-0.176888628434715,0.0669015348988626,0.00855852759035432
308,2,136173,-0.185496276502558,0.0673185932467026,0.00616424179675695
310,2,138318,-0.162552027427469,0.0692969945150152,0.0195427438096334
311,2,138695,-0.177597950108768,0.0679840618009783,0.0093764685963638
312,2,138818,-0.165905391891799,0.0679407632203702,0.0150998956515417
313,2,139728,-0.116038400736074,0.0681099210646361,0.0893185172869828
314,2,140174,-0.111226462100457,0.0681326597200339,0.103466181612453
315,2,140863,-0.156568907834829,0.0678518858806911,0.0216043189803641
316,2,141152,-0.141912740241624,0.068136895507227,0.037992626561932
317,2,141292,-0.147751853272301,0.0676055109283274,0.0295088905435211
318,2,141545,-0.174525332713378,0.0677591510700655,0.0104107339660077
322,2,146723,-0.0817592884493656,0.0681307122454169,0.230930220578755
323,2,147946,-0.0830423755659826,0.0687529908039435,0.227918727396728
326,2,151397,-0.0312976220178243,0.0690470600255453,0.650625939292568
327,2,153035,-0.0900215748636954,0.068147052650585,0.18736036672322
328,2,153228,-0.0909523030757553,0.0686432924515962,0.186028463074624
329,2,153455,-0.0787241218005272,0.069206434963735,0.256089960231058
331,2,153815,-0.0911432277835438,0.0688965788381413,0.186725223746555
332,2,154160,-0.112692814238383,0.068079765856872,0.0987512501078081
333,2,154235,-0.0902659129666956,0.0688585382059331,0.190747354531205
335,2,159870,-0.0253152963492782,0.0672690677181454,0.706898457556645
336,2,161229,5.16223733746379e-05,0.0683152834659996,0.999397506259308
339,2,162696,-0.0191459806082701,0.0680137039850575,0.778490485168422
340,2,163284,-0.0475665222943036,0.0670721976891778,0.478678488250366
341,2,164166,0.00443634001554161,0.0677427590800815,0.947822505947543
342,2,165270,-0.0278246104399282,0.067157145113215,0.678890738295189
343,2,165675,-0.0316879025468482,0.0682627748652885,0.642787223268982
346,2,168062,0.0179260251931497,0.0676632971765875,0.791218154783058
347,2,168518,-0.0102849592605243,0.0672803335998873,0.87859030820737
348,2,168980,-0.00856673579072642,0.0672490724711368,0.898705719308275
349,2,169651,-0.0188599776726135,0.0672750719462867,0.779379924700992
352,2,170725,-0.0453425573570785,0.0673591092998847,0.501294461060483
353,2,171254,-0.037130316049703,0.0674824725089564,0.582515355445397
354,2,172242,-0.0394998240408722,0.0666802381036295,0.553977565563776
355,2,173254,-0.0453996913053232,0.0661580377738669,0.493017980366143
356,2,173340,-0.0256742947708362,0.0661800333512072,0.69828965645231
357,2,173385,-0.0228665617108881,0.0662439221688511,0.730159145768472
358,2,173973,-0.0335789487404163,0.0660549198232348,0.611526181773557
360,2,177341,-0.0303983977031006,0.0658340656900238,0.644550281780503
361,2,180314,-0.0608457871857103,0.0657963886357253,0.355723129670612
362,2,180339,-0.0499059103389834,0.0659890307807182,0.449988229310148
363,2,182758,-0.110408402478957,0.0655427129473978,0.0929639456912757
364,2,183619,-0.0493455149426485,0.0660125282828157,0.455248945738814
367,2,187176,-0.0456746109096953,0.0663799274254839,0.491855151414078
368,2,191066,-0.00294313139131108,0.0669207988747094,0.964945752945341
371,2,191599,-0.0532240129987684,0.065932902063815,0.420068859136784
373,2,191763,-0.0769954210321735,0.0661282423254019,0.245074612748747
374,2,191959,-0.0291250335938489,0.0660752601051288,0.659637923911638
376,2,195759,-0.0717194885940353,0.0665515691143287,0.281924579303411
377,2,196912,-0.081563740610382,0.0654388881953491,0.213440078428267
379,2,198110,-0.0666025027013062,0.0658804431610619,0.312727949160366
381,2,198805,-0.0711921925225317,0.066151487605052,0.282573047573988
382,2,198891,-0.0728004070871036,0.0656295142964582,0.268071764908847
383,2,199248,-0.0778413501854279,0.0657635661067945,0.237346266704625
384,2,201782,-0.0911386129631596,0.0656339572154074,0.165833204804872
385,2,203285,-0.0457786608537794,0.0655125178245986,0.485151328084136
386,2,203783,-0.0309119739975174,0.0653959549258607,0.636726915311358
387,2,204179,-0.00685063904309779,0.0655739245621579,0.916854120176308
388,2,205406,-0.0149302339901669,0.0662439103718642,0.821811961218203
389,2,205834,-0.0135400219198128,0.065927437511222,0.837395465207548
391,2,207192,-0.0294993437992606,0.0658510091138274,0.654448914606555
392,2,207561,-0.0458092825192769,0.0655332318256495,0.484997522256357
393,2,208682,-0.0132080643036081,0.0654644763662118,0.840221149179804
394,2,210102,-0.00235013748013191,0.0656372080639781,0.971458117873635
396,2,214801,-0.0140868460412737,0.0656299209759486,0.830171473191644
397,2,215016,-0.0454740672965113,0.0655520870134031,0.488320993957917
398,2,218876,-0.117668617456242,0.0659783446212293,0.0753732659397052
399,2,227511,-0.0953649539825916,0.066550726368383,0.152752462583079
400,2,230378,-0.0676261532994211,0.0658045341713368,0.304802973632458
401,2,231943,-0.0669622564024489,0.0659956804504042,0.310969516824156
402,2,232156,-0.0678571562023194,0.0659659584583249,0.304339422152497
403,2,232789,-0.071073626239229,0.0657220418471798,0.280245197090971
404,2,238524,-0.0550805325599091,0.0658582446261203,0.403523904497199
405,2,241518,-0.0592485656230786,0.0664209532956692,0.37299189297145
406,2,250396,-0.015521355162887,0.066037301846918,0.814314584442577
407,2,250466,-0.0106204541903493,0.0660167258662033,0.872283719638523
408,2,252305,-0.0219376103639044,0.0661838410124295,0.740490155129156
409,2,254571,-0.0361114412364114,0.0670963361199756,0.59077617305535
410,2,254742,-0.0137570042164892,0.067059249382981,0.837575515242767
411,2,254908,-0.0248295500467137,0.0675625895655527,0.713463033424989
413,2,255862,-0.0220898598858379,0.0671581593509981,0.742408980131088
414,2,255975,-0.0178011292314078,0.0669192421217259,0.790387477329643
415,2,258311,0.00759998462415301,0.0658195992607553,0.908140714913141
416,2,259284,-0.0140257534645687,0.0660382496860572,0.831926677175523
417,2,266330,-0.0210785964598152,0.0663169476048226,0.750789466170629
418,2,267100,0.00115102032700887,0.0663215739028869,0.986163100257695
419,2,268086,-0.0167511467887465,0.0663204440366491,0.800740623324659
420,2,274614,-0.0348548171183092,0.0658973548690456,0.597189278263202
421,2,274729,-0.047094102124885,0.066236626339008,0.477555055280856
422,2,275746,-0.0651546308602837,0.0661642850520728,0.325426162181323
423,2,277029,-0.0538390450512252,0.0658849251154972,0.414383660019243
424,2,277741,-0.0424129394198132,0.0659344699917097,0.520473713196706
425,2,278218,-0.054586196597473,0.0657898244624505,0.40726589202518
426,2,278379,-0.0441071185425783,0.0674428152469703,0.513542229664068
427,2,279910,-0.0556122084807555,0.0657642427872179,0.398332078138473
429,2,283431,-0.039014432671135,0.0667626917394251,0.559341467902338
430,2,283573,-0.0524563618598379,0.0659346448559603,0.426810155020643
431,2,286762,-0.0290228111936763,0.0661446203591555,0.661090756209593
432,2,287187,-0.00683170777947462,0.0658529401799951,0.917433104636458
433,2,288379,0.0247758086171844,0.0653415807343138,0.704786860399504
434,2,294941,0.00518583767772607,0.0653933991588123,0.936837225600167
439,2,297610,0.0313653888475459,0.0657037668087866,0.633389965357668
441,2,299680,0.0135707349717799,0.0655185839405283,0.836029304669086
442,2,299708,0.0148081976723914,0.0656560385288764,0.821688134480938
443,2,299759,0.0327782880787564,0.0654150462616699,0.616625877213064
444,2,300111,0.0461198308657339,0.0658497865454229,0.484151775207847
446,2,301710,0.0424488576839533,0.0654168511433513,0.516826299873691
447,2,303446,0.0452067088722722,0.0658241845262587,0.492672510729269
448,2,303854,0.0354820514359981,0.0658537039294755,0.590363686952572
449,2,304472,0.0244466733888642,0.0653111101575818,0.708397619486606
450,2,304691,0.0405583682384704,0.0663472694074276,0.541391626582965
451,2,308097,0.0117651383174654,0.0656796857235745,0.857939157939753
453,2,309402,0.0293339456301978,0.065264378010119,0.653373286584001
454,2,310030,0.0509354219828334,0.0655938265791313,0.4379574829939
455,2,310113,0.0598799966514447,0.0653890769921899,0.360423584542327
456,2,310972,0.0342492035525189,0.0655407687376519,0.601605949502958
457,2,312659,0.0857245941518653,0.065152188125161,0.189108723358647
460,2,318265,0.0207835640688033,0.0661512742324464,0.75356812873006
461,2,318379,0.0249043126195988,0.0663433010632071,0.707599251153118
462,2,321266,0.0346349532239116,0.0658866044606536,0.599443960938227
463,2,322957,0.0979739895685115,0.065115603209572,0.133316973546448
464,2,325221,0.107560350793447,0.0654327075531077,0.10110128572066
465,2,332691,0.142034610840239,0.0659196366628546,0.0318642062818645
466,2,333006,0.140282558423563,0.0657991203557888,0.0336982693426071
468,2,335046,0.112099533816094,0.0652857425460874,0.0868453452464445
469,2,335049,0.111045532751383,0.0655707664589276,0.0912383159939716
470,2,335995,0.102913256130216,0.0652350762071557,0.115558855707479
471,2,336060,0.114970730495262,0.0650894689974606,0.0782015216058652
472,2,338292,0.0770383249140139,0.0652436484277851,0.238485537648044
473,2,339568,0.0832422904242855,0.0653207504649188,0.20337338600684
474,2,340466,0.0663627292397544,0.0659431678173061,0.314930566047206
478,2,348480,0.0261056235338222,0.0653586285017138,0.689824403798404
479,2,350086,0.0064432498692287,0.0653755832684553,0.921545607255951
480,2,351083,-0.0140830919728081,0.0662171489837359,0.831698991265386
481,2,351335,-0.0232433525940002,0.0654653473649074,0.722765531377775
482,2,351417,-0.0194100114353652,0.0654585491716127,0.767004551426894
483,2,351450,-0.0635282511375732,0.0654518645211279,0.332406973282447
484,2,352302,-0.00419394628918796,0.0660564159395451,0.949411963440048
485,2,352469,0.0182571499202679,0.0653816127199371,0.780224314090405
486,2,352562,-0.00125596925176598,0.0656560446552247,0.984748582232217
487,2,352944,-0.0141670425128537,0.0654623583925194,0.828789209981946
490,2,355266,0.0324256269565583,0.0654439485776383,0.620575462359917
491,2,358277,0.0661153781800096,0.065382406221456,0.312608288650299
492,2,358926,0.0465056898724148,0.0655266466573031,0.478345203271211
493,2,358948,0.0645329365475596,0.0655041665845056,0.325213857339546
494,2,359515,0.0583083171756014,0.0654220819757278,0.373394875967468
495,2,363190,0.0710089816003641,0.0660284641608118,0.282916808556816
496,2,363588,0.0782856074831513,0.0662665951065101,0.238249618741477
497,2,363888,0.0621073484969711,0.0657446173006832,0.345470554176236
498,2,363954,0.0327296625245026,0.0655429682564727,0.617835518835873
499,2,364199,0.0419758705035614,0.0654389084695407,0.521645801605263
501,2,365981,0.0478789701712318,0.0667485442276312,0.473661166858955
502,2,366047,0.0606730137345078,0.0655146160800095,0.355027288747922
503,2,366936,0.0369502661185163,0.0663198579436892,0.577776414918616
504,2,369530,0.0405208911715093,0.06544978207775,0.536240454911727
506,2,369931,0.00449649646243643,0.065934108191311,0.945667570689149
507,2,371033,0.0224623506980779,0.0657486308140627,0.732825246860262
508,2,372919,0.0862384759097475,0.0653144006234157,0.187570538906781
509,2,373518,0.0491313315671415,0.0653860362756124,0.452910185054135
510,2,376157,0.0217277637828877,0.0655725302469249,0.740573226334181
511,2,376172,0.0379810329562864,0.0660258536141514,0.5654921827117
514,2,381433,-0.000440589217078791,0.0660090780281879,0.994678188945883
515,2,381922,-0.00222641562299242,0.0665216648115954,0.973319478471091
516,2,382146,0.00212143572969703,0.0655209142308444,0.974188911030807
517,2,384206,-0.0336078295658024,0.0657006257883404,0.609299931496597
518,2,384955,-0.011398985044658,0.06557576619292,0.8620993115632
520,2,387301,-0.0450691330520215,0.0658687232848076,0.494281024901469
521,2,388313,0.000971789798760891,0.0655209911068465,0.988174802634692
524,2,390138,-0.0354529523822628,0.0656978785730099,0.589788186401452
525,2,391233,-0.00368574371714658,0.0660899612047845,0.95555771137003
530,2,395606,-0.048544132786162,0.0656558643644819,0.460172285444913
531,2,395726,-0.0422373387590381,0.0656441881219259,0.520363891377813
532,2,395853,-0.0594271857050347,0.0657937389424348,0.367017306674787
533,2,396484,-0.051502129423915,0.0655212570721811,0.432373148060748
534,2,396705,-0.0327131366735158,0.0655237918561334,0.617910153427519
535,2,398759,-0.0565300659537501,0.0660142809429387,0.392395711792422
536,2,400386,-0.0606894187231271,0.0656345593814271,0.355776290830159
537,2,400847,-0.0333626292749362,0.0656294553178933,0.61152655568054
538,2,401130,-0.0464175452167783,0.0662090237019234,0.483717586368412
539,2,401143,-0.047426881723788,0.0660755627020793,0.473375475723062
540,2,401979,-0.0385853431230452,0.0660508930413937,0.559475063716177
541,2,403598,-0.0429300664324602,0.0656930888728213,0.513863024850961
542,2,404844,-0.0386278623297606,0.0664352927776058,0.561317808096033
543,2,405100,-0.0310628919096557,0.0658379213891923,0.637354968868185
548,2,406181,-0.0347904168118054,0.0658752991603555,0.597744158078505
549,2,406688,-0.0557130912263015,0.0654538760928106,0.395245879175681
550,2,407621,-0.0325940393783789,0.0660356018372608,0.621907774132785
551,2,409016,-0.0127319597877753,0.066716492276679,0.848763188412898
552,2,410647,-0.0238577528430477,0.0657351974686513,0.716868969207005
554,2,419803,-0.0288816987602633,0.0661912496065811,0.662858901874731
555,2,419943,-0.0227101938310461,0.0665889835636127,0.733268604825278
556,2,422349,-0.0244381769311264,0.0657702120511967,0.710436641882387
557,2,425467,-0.053026428471593,0.0654861316556697,0.418637846133475
560,2,429095,-0.103591952725157,0.0657041340601611,0.11577344401603
561,2,431266,-0.0614637995538638,0.0658898266401789,0.351546961888695
562,2,431446,-0.0700150004030229,0.066132527083925,0.290456932419454
563,2,432524,-0.01092262873142,0.0655988558553509,0.867853785465278
564,2,434090,-0.0687186909716237,0.0661047845080681,0.299264291489298
565,2,441927,-0.116611553185998,0.0652024651613343,0.0745603903230678
566,2,446471,-0.0425794906216225,0.0662613840883171,0.52090155377985
567,2,449325,-0.0560479248467625,0.0658448466178194,0.395228636438993
