SNP,Chr,Pos,Effect,SE,SSH1_ERV25_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
322,2,146723,0.312330974285011,0.166202672903511,0.0610384499564473
323,2,147946,0.322032390077132,0.167688331181222,0.0556099975220163
326,2,151397,0.264671648033869,0.168395237070474,0.116909308970822
327,2,153035,0.286115062183117,0.16644870406334,0.086502289560671
328,2,153228,0.221743141746586,0.167949341306487,0.187591048405219
329,2,153455,0.229680352684129,0.169193211372231,0.175488532391942
331,2,153815,0.253143624212663,0.168445440164817,0.133778832159484
332,2,154160,0.255208818810848,0.166660223011616,0.126587923092822
333,2,154235,0.230883215043981,0.168434917619041,0.171321884036877
335,2,159870,0.233944653748152,0.164145562208059,0.154975226973133
336,2,161229,0.262656189866214,0.166558218285727,0.115699685336559
339,2,162696,0.349695452881906,0.165380637492271,0.0351741478042782
340,2,163284,0.349930029018943,0.163159746510879,0.0326583506528322
341,2,164166,0.265337004735197,0.165141352140511,0.109008445628512
342,2,165270,0.2836282975268,0.163655482503085,0.0839544559706644
343,2,165675,0.257175985066756,0.166504679922369,0.123349414132354
346,2,168062,0.171434058186561,0.165313522065234,0.300434601988799
347,2,168518,0.140739547329366,0.164446636126003,0.392668382704861
348,2,168980,0.205619855803317,0.164174639331425,0.21123653802724
349,2,169651,0.171925171412062,0.164362629302526,0.296271521601656
352,2,170725,0.278346536159213,0.164243382312329,0.0910104788019071
353,2,171254,0.362925843012468,0.164043681743391,0.0275805055431954
354,2,172242,0.250902794419384,0.162677346832031,0.123888409682552
355,2,173254,0.159079037160301,0.161752320844841,0.326048283768042
356,2,173340,0.181127374965391,0.161666986410212,0.263316379963735
357,2,173385,0.168699303124201,0.161854455183804,0.297990473020642
358,2,173973,0.193758386521723,0.16134344245129,0.230592663033687
360,2,177341,0.274940896328787,0.160455912731602,0.0874988838235432
361,2,180314,0.206789128055491,0.160799653093639,0.199284273457109
362,2,180339,0.197565075579847,0.161240566243773,0.221286099845084
363,2,182758,0.237973077959414,0.160504611757339,0.139058097551598
364,2,183619,0.161016847338805,0.161410254768788,0.319174775450729
367,2,187176,0.0577219517266365,0.162488561462027,0.722624195862389
368,2,191066,0.0959042346835528,0.163652913016263,0.558235118403006
371,2,191599,0.0692738252329095,0.161421732915774,0.668077262184461
373,2,191763,0.0531543716246076,0.162078630354856,0.743140702019955
374,2,191959,0.041243986532242,0.16169289354082,0.798812898310168
376,2,195759,0.179416222428226,0.162816499382616,0.271232613464593
377,2,196912,0.12420916753841,0.160322006273133,0.439007160653447
379,2,198110,0.113323870611723,0.161307105529287,0.48280865284946
381,2,198805,0.111864333339242,0.162005741839254,0.490336013608184
382,2,198891,0.137566099388119,0.160685607357084,0.392512379142047
383,2,199248,0.104424599962177,0.161123857640498,0.517340684193133
384,2,201782,0.066940832577925,0.160982150088296,0.677788782064061
385,2,203285,0.236347612370822,0.15990324597989,0.140281690681469
386,2,203783,0.149898847530901,0.159852938644184,0.349024471756756
387,2,204179,0.165072692652056,0.16019844872067,0.303515424592758
388,2,205406,0.0811253410900935,0.162030078138128,0.616907845371135
389,2,205834,0.11576047069185,0.161193567309086,0.473142462045843
391,2,207192,0.0804596522527758,0.161103527980257,0.617788851280489
392,2,207561,0.0759328382493809,0.160397179880383,0.636216835624419
393,2,208682,0.0198457610307919,0.160174685775832,0.901464391293341
394,2,210102,0.0240680998120143,0.160586730817515,0.880948027997537
396,2,214801,0.0185707193868957,0.16058115560408,0.907998117253961
397,2,215016,-0.0159339281687828,0.160490331144958,0.920970097307909
398,2,218876,-0.154076395824111,0.161944314944475,0.342044257654918
399,2,227511,-0.166280582508439,0.163059503630276,0.308543511607287
400,2,230378,-0.104905224160326,0.161144901263754,0.515470445673285
401,2,231943,-0.113854655053395,0.161590305480768,0.481531003499301
402,2,232156,-0.136014038688936,0.161475412646502,0.400178935855211
403,2,232789,-0.09535785821563,0.160985264076505,0.554002791021538
404,2,238524,-0.0780942825757689,0.161238347557897,0.62844451193184
405,2,241518,-0.161857619663461,0.162463909643349,0.319802295725572
406,2,250396,-0.236982804494871,0.161090025864746,0.142149441013945
407,2,250466,-0.243894318252744,0.161003550987871,0.130708274244492
408,2,252305,-0.195523926451641,0.16161947086351,0.227173039751993
409,2,254571,-0.124721018425306,0.164094654257116,0.447728822549889
410,2,254742,-0.143118614589468,0.163903656987654,0.383154511522446
411,2,254908,-0.150706280092776,0.165139217220435,0.362075056762646
413,2,255862,-0.179274022103455,0.164060726630048,0.275257684296313
414,2,255975,-0.167557533313674,0.163501611370642,0.306156193658494
415,2,258311,-0.310523638713156,0.16019048975625,0.0533634302240702
416,2,259284,-0.224925617490734,0.161138988246561,0.163637406216865
417,2,266330,-0.148365111036523,0.162085606719756,0.360632605874495
418,2,267100,-0.153173376735438,0.162061092846676,0.345224579027299
419,2,268086,-0.142645832151646,0.162100150656887,0.379465675311605
420,2,274614,-0.0889830040581849,0.161222365129687,0.581347490915971
421,2,274729,-0.129522596729667,0.16202752596961,0.424603966662848
422,2,275746,-0.0306261285374932,0.162095124039927,0.850249023410774
423,2,277029,-0.0380429900020477,0.161337316162104,0.813726292220463
424,2,277741,-0.0602193556566186,0.161381540739441,0.709261546350943
425,2,278218,-0.0725582147692396,0.161075537655434,0.652654753140429
426,2,278379,-0.0501756751624796,0.165087580705776,0.761357494929812
427,2,279910,-0.10575553156607,0.160966864357785,0.511607820175806
429,2,283431,-0.116432683195476,0.163306669426874,0.476335632492847
430,2,283573,-0.0951470162553234,0.161384400131654,0.555857714108039
431,2,286762,-0.148102808760284,0.161685095743938,0.360294617202729
432,2,287187,-0.178666081738837,0.160840957491434,0.267399932772871
433,2,288379,-0.104956256086643,0.159803193697406,0.511747453415565
434,2,294941,0.0508720587217705,0.159973545020602,0.750670740399899
439,2,297610,-0.133935856184528,0.160648187586481,0.405001696870518
441,2,299680,0.1147882808703,0.160194595058218,0.474122350225967
442,2,299708,0.157370911015043,0.16043068926178,0.327300188614664
443,2,299759,0.124467867908341,0.159967788071172,0.4370425623945
444,2,300111,0.072568995204647,0.161177283245235,0.652811387770325
446,2,301710,0.0746126442618148,0.160098595025931,0.641472986711443
447,2,303446,0.0956329335131686,0.161076170686444,0.553084677595807
448,2,303854,0.126336527059652,0.161047161143033,0.433290992344399
449,2,304472,0.0810815494061518,0.159767134610475,0.612122146419619
450,2,304691,0.0814259452675099,0.162356890000752,0.616314723447877
451,2,308097,0.219925221122912,0.160275906532164,0.170882938433474
453,2,309402,0.0855978382437988,0.159660058536579,0.592209439442709
454,2,310030,0.105789690755719,0.160523700336726,0.510307133848615
455,2,310113,0.0761834656482999,0.160123044039157,0.634524869665008
456,2,310972,0.105937617327224,0.160318482728184,0.50917493186555
457,2,312659,-0.046395527886313,0.159776198697168,0.771697416524747
460,2,318265,-0.269752524001883,0.161233931784668,0.0952032596038608
461,2,318379,-0.288129100972733,0.161625594714812,0.0754952878001591
462,2,321266,-0.255728517301179,0.160689392614841,0.112404283571215
463,2,322957,-0.294818411687489,0.159053245215279,0.0646329514693545
464,2,325221,-0.206881290522181,0.160325099151791,0.197761193920615
465,2,332691,-0.127396332582124,0.162197995683363,0.432724152472714
466,2,333006,-0.198319249885261,0.161676639121613,0.22077496207748
468,2,335046,-0.123123791115453,0.160263369432684,0.442846906635523
469,2,335049,-0.137667336623498,0.160912647799703,0.39283214242954
470,2,335995,-0.211853028467001,0.159771924264943,0.185706466772815
471,2,336060,-0.220315185650455,0.159523241392805,0.168126426361736
472,2,338292,-0.212272058030801,0.159544038051182,0.184215086026485
473,2,339568,-0.234300417274823,0.159698327703765,0.143227274718011
474,2,340466,-0.253906361522873,0.161005244345742,0.115689669077302
478,2,348480,-0.0951314405993353,0.159865928149205,0.552177848356951
479,2,350086,-0.15744607829874,0.159733977661031,0.324966838756033
480,2,351083,-0.16349233596117,0.161786995463154,0.312928494958229
481,2,351335,-0.158744321280639,0.159976698669785,0.321732590090654
482,2,351417,-0.131260238773252,0.160021944927354,0.412619163607093
483,2,351450,-0.231702182456514,0.15987669651446,0.148154014766852
484,2,352302,-0.125921959517205,0.161479102325539,0.436029100055266
485,2,352469,-0.146201439482766,0.159794505577908,0.360850783377818
486,2,352562,-0.147638336578748,0.160445406540262,0.358108123018017
487,2,352944,-0.151147383999748,0.159972224816384,0.345389283782561
490,2,355266,-0.169736750971606,0.159919400331514,0.289238607761194
491,2,358277,-0.204491252902164,0.15982950512788,0.201584687364725
492,2,358926,-0.210648895005813,0.160043151866314,0.188960733523193
493,2,358948,-0.22542501145467,0.160037087052395,0.159839616566153
494,2,359515,-0.201732896304486,0.159885080444928,0.207876569000702
495,2,363190,-0.108295067645105,0.161710553254723,0.503496668775961
496,2,363588,-0.0931526627213156,0.162375954629306,0.566546242938548
497,2,363888,-0.109763558640679,0.160951547679822,0.495707361627139
498,2,363954,-0.0533866305577182,0.160392438879452,0.73944506689978
499,2,364199,-0.0755794742961899,0.160149147693941,0.637267057710977
501,2,365981,-0.138428956843148,0.163263414347123,0.39707533587995
502,2,366047,-0.0912415392919122,0.160412722435523,0.569858713548817
503,2,366936,-0.0648316781470091,0.162296406815638,0.68979243889732
504,2,369530,-0.115739341578571,0.160101429863879,0.470212272030768
506,2,369931,-0.105738572125493,0.161220823749395,0.512340317788737
507,2,371033,-0.173407568901576,0.16062580733081,0.281068653349056
508,2,372919,-0.0788455103542703,0.160140892076964,0.622777379128487
509,2,373518,-0.0361430341431062,0.16009334775113,0.821516993191347
510,2,376157,-0.0765517559692275,0.160406514180823,0.633489440240796
511,2,376172,-0.0748549260452856,0.161569013242287,0.643434847077131
514,2,381433,0.0451532679637209,0.161483513703702,0.779936398899972
515,2,381922,0.0628120335726352,0.16272142732733,0.699722095334917
516,2,382146,0.079789815356718,0.160250994022634,0.618860844500585
517,2,384206,0.121426724486064,0.160676349737769,0.45031960024187
518,2,384955,0.0667924199069426,0.160408699810884,0.677378423962669
520,2,387301,0.0498203384845827,0.161243016544301,0.757521513010839
521,2,388313,0.0714098402359453,0.160262192859631,0.656172846350905
524,2,390138,0.0255654173897835,0.160800518692363,0.873768933454281
525,2,391233,0.155350242416039,0.161488450806814,0.336713218076653
530,2,395606,-0.189321717723886,0.160445418698099,0.23880438561604
531,2,395726,-0.212122571002578,0.160305695856145,0.186612709670762
532,2,395853,-0.206696651455057,0.160784502418009,0.199442579810457
533,2,396484,-0.159671661387436,0.160222860745786,0.319660853365872
534,2,396705,-0.187477346747791,0.160059913762352,0.242270304542624
535,2,398759,-0.176872713659816,0.16140748951477,0.273906884112784
536,2,400386,-0.178347742716129,0.16049895914785,0.267235063728684
537,2,400847,-0.172307867689654,0.160369327017625,0.283357582825527
538,2,401130,-0.152777904530499,0.161899241150509,0.345988615876908
539,2,401143,-0.138725942402799,0.161613398648994,0.391264332933532
540,2,401979,-0.0497785696272636,0.161660079224667,0.758323881091693
541,2,403598,-0.0643988707125976,0.160788933946943,0.689017277283299
542,2,404844,-0.0484683153839586,0.162601538851657,0.76581724446701
543,2,405100,-0.0950904597949934,0.161053901979049,0.555282669770945
548,2,406181,-0.0809293609008822,0.161180190458619,0.615906789033941
549,2,406688,-0.0250836597472776,0.160301696330037,0.87574585409774
550,2,407621,-0.110584129142193,0.161514816110806,0.494002324421562
551,2,409016,-0.119750186707029,0.163116127919534,0.463350341256962
552,2,410647,-0.169217214327592,0.160608966635832,0.292787836772332
554,2,419803,-0.258347421931123,0.161406111260895,0.110358972339856
555,2,419943,-0.215856295065051,0.162541527071861,0.185033804091655
556,2,422349,-0.290470468076636,0.160204180494343,0.0706614882619605
557,2,425467,-0.188863200995971,0.160055298276828,0.238799878918426
560,2,429095,-0.174589250349132,0.16105245804509,0.279081558959678
561,2,431266,-0.0989655621837047,0.161322220841563,0.539963893372684
562,2,431446,-0.104999995389744,0.161963713151434,0.51721671623944
563,2,432524,-0.0102616612287813,0.160503087229044,0.949058685887633
564,2,434090,-0.0865711297560696,0.161917371542412,0.593219924642028
565,2,441927,-0.158218936196314,0.160027581275155,0.323488165103239
566,2,446471,-0.222378219802082,0.161781099094578,0.170139096511583
567,2,449325,-0.302396671262376,0.160459634463142,0.060309919385801
569,2,450017,-0.362460482803158,0.15920606206414,0.0234036912897757
570,2,451779,-0.449722751844212,0.159179317837835,0.00499284860468488
571,2,451784,-0.44285811491863,0.159820536967924,0.00588483271335023
572,2,453525,-0.477056812220663,0.159592710375565,0.00299301548696234
573,2,453768,-0.513922206604202,0.159484551794658,0.00138957204431351
574,2,454027,-0.491034389552552,0.159004996155675,0.00217346628145595
575,2,455029,-0.479669245565454,0.159189331267393,0.00277179405194092
576,2,455247,-0.515630790401068,0.158342022904403,0.00123752253610455
579,2,455756,-0.386653406298111,0.171418579285461,0.0247068432757112
580,2,457024,-0.51139732821494,0.159578974914659,0.00147544265101314
581,2,457298,-0.536475701354776,0.159820829236397,0.000874569871007206
582,2,460202,-0.539169853103754,0.160169491121001,0.00084586699585083
586,2,464424,-0.533195585548699,0.159370110023257,0.000909167833020719
587,2,465824,-0.37870263599709,0.162221092707815,0.0201306101903361
588,2,470145,-0.382044023212337,0.159850416828816,0.0173718404914524
589,2,470686,-0.33825746722592,0.160031311985812,0.035242339247006
590,2,471144,-0.349790385040103,0.160241122293578,0.0297014921542824
591,2,471830,-0.335216103255741,0.159867500126455,0.0367191375109227
592,2,472403,-0.347689627126212,0.159936548490258,0.0303749551747545
593,2,473668,-0.335308574545334,0.161079701452205,0.038096246163693
