SNP,Chr,Pos,Effect,SE,ERG11_TPO4_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
62,1,81999,-0.047774154748432,0.0898444363196528,0.595238437786597
63,1,82431,0.0395006239271993,0.090281405288888,0.661996190681546
64,1,83284,0.0220834332095827,0.0896410340510046,0.805551350986175
65,1,83613,0.0267427756206789,0.0896275592781979,0.765591222671997
66,1,84112,0.0589785695960236,0.0895937636356748,0.510781675497618
68,1,84858,0.0547229396109613,0.0898545626244306,0.542905024332548
69,1,85751,0.0526245856348989,0.0902278117738739,0.560103302594773
70,1,87445,0.0754635906164912,0.0903728918872772,0.404268617620952
71,1,87467,0.0615094884102708,0.0908767256948877,0.498947369339764
72,1,89070,0.0585944960592303,0.090312707268343,0.516892291045927
73,1,89616,0.0023236839127023,0.0898803264266769,0.979389127144985
74,1,89679,0.00424603664490134,0.0898915092058498,0.962352544868733
75,1,89880,2.48897781243429e-05,0.0899145697946866,0.999779289275269
76,1,91472,0.0446752551720417,0.090550771148064,0.622056246184019
77,1,93789,0.0817430830025729,0.089543104285298,0.36192298520736
78,1,94351,0.0574499950600698,0.0898326537870567,0.52289794118755
79,1,99148,0.107528277738084,0.0894658707688502,0.230211205423386
82,1,106800,0.0322109451180301,0.0897532929643547,0.719897053701184
83,1,107970,0.044398135046972,0.0894725094982778,0.620047351801172
84,1,109000,0.0755959228455765,0.0895711212026222,0.399254100263601
85,1,112549,0.0290051201884123,0.0895466419607262,0.746197430538386
86,1,112742,-0.00495084918275682,0.0899084879045399,0.956117492445861
87,1,113050,0.00905178687632363,0.0897563285974195,0.919728016963593
88,1,113135,0.0337668173238891,0.0895109633070965,0.706224422017599
89,1,114076,0.0121303496005067,0.0895266760929472,0.892298341880142
90,1,114628,0.0627557548097971,0.0896933251560113,0.484594037567361
91,1,116283,0.11152666591714,0.0900592946841251,0.216402059944105
93,1,127853,-0.146124535101384,0.0897503125674579,0.104390977605263
94,1,128302,-0.132863636567309,0.0894615690213213,0.138397174207246
95,1,128704,-0.143879360925429,0.0895029460571717,0.108830493868473
96,1,128911,-0.132576236826553,0.089562357035314,0.139693828665547
97,1,130267,-0.00208289796829925,0.0897972450841614,0.981507381168522
98,1,130271,0.00355788296633502,0.0899036917220492,0.968454824270469
99,1,130613,-0.020721996666752,0.0907373354561026,0.819488176841566
100,1,132012,-0.0304450506062679,0.0905369251023901,0.736865416414012
101,1,133231,-0.0886516081708741,0.0897849757603364,0.324134207606937
102,1,137074,-0.0230504089336818,0.0897726223181031,0.797510278481826
103,1,137304,-0.0260710468851299,0.0898014913752987,0.771742953159981
104,1,139686,-0.0837994890442669,0.0898195662350751,0.351470115994412
105,1,149562,-0.0825445259468305,0.0900282642187775,0.359834921889026
106,1,150447,-0.0816145572780655,0.0910316214957608,0.370569169206351
108,1,154084,-0.101758671698821,0.091256184592526,0.26557130138657
110,1,157269,-0.0452947259479222,0.0897252400425024,0.614003151983852
111,1,160054,0.00899543317182494,0.0906091269237706,0.920974422260018
112,1,166222,0.0224421980736851,0.089932281935216,0.803083981053664
113,1,166416,0.0251961509528797,0.0897476027683811,0.779070800912045
114,1,167326,-0.00176093632290497,0.0902676244054937,0.984446916511012
115,1,168836,0.0556844389914302,0.0897909987226824,0.535555125194912
116,1,171200,0.0918435592438076,0.0898415499917432,0.307346673868787
117,1,171431,0.0750045005069416,0.0904481001800858,0.407520758367672
118,1,173339,0.0813851231350381,0.0897275895328677,0.365012571460569
119,1,173845,0.113117880167679,0.0895554706276495,0.207385425549902
120,1,175121,0.107801237509359,0.0893957155933183,0.228668243977582
121,1,175281,0.129535786274291,0.089390312855284,0.14819651984657
122,1,175315,0.126623346518286,0.0893738305083857,0.15742820381688
123,1,175523,0.132427785077396,0.0898593908068658,0.141447554649352
124,1,175541,0.128439005641696,0.0895068637385937,0.152183121414091
125,1,175653,0.122775360068119,0.0898141833374169,0.17249739606864
128,1,175856,0.113924049611006,0.091337187205004,0.2131176912503
129,1,175876,0.122997643481322,0.0898973504790075,0.172119403735484
130,1,175989,0.131581835843305,0.0901208598369149,0.145163048446177
131,1,176001,0.119012209319008,0.0906425142567074,0.190041087217805
133,1,177692,0.0948763040735997,0.089485206279806,0.289757731465377
134,1,178191,0.0853711197897208,0.0896014282837816,0.3413496992172
135,1,178224,0.0948763040735997,0.089485206279806,0.289757731465377
136,1,178960,0.113338532204327,0.0901417939927908,0.20946316613036
140,1,183802,0.0364652557841814,0.0896178468775135,0.684330055849363
141,1,183954,0.0487342333847364,0.090254192122364,0.589560656804184
142,1,184450,0.049159452322779,0.0894626468777361,0.583011905371561
144,1,184718,0.0436347225553383,0.0899794535051529,0.628019018036099
145,1,185296,0.051897140663224,0.0895850009629736,0.562752121926697
146,1,185438,0.0578685683790561,0.0895788711433867,0.518694620612071
147,1,185469,0.0608641215038899,0.0897026882640257,0.497893293105598
148,1,185503,0.0439555400153485,0.089498431457415,0.62363831644749
149,1,185705,0.050178459551406,0.090490211363763,0.579575472150494
150,1,185749,0.0077218798917234,0.0905286818347506,0.932073150811008
151,1,185806,0.0445061223407386,0.0906195411514367,0.623638554050746
152,1,185879,0.0366999138407761,0.0910675843829544,0.68719479305311
153,1,185916,0.0665188759791707,0.0909782402272451,0.465171667159612
154,1,185941,-0.000463504667784508,0.0914437137545665,0.995958608910585
155,1,185954,0.00782846377867604,0.0917098259768794,0.932022605512406
156,1,186055,0.0461673087760279,0.089846816062064,0.607682075481614
157,1,186896,0.0252036812326216,0.0913441214245029,0.782770875391796
161,1,190132,-0.0275509685252454,0.0899824765237722,0.759646967195653
162,1,190148,-0.0300780771542675,0.0900073301459508,0.738446977195973
163,1,190165,-0.0279481243984455,0.0907011158661516,0.758161888121439
164,1,190169,-0.0282055715097534,0.0905877533935529,0.755709341020273
165,1,190933,-0.0533382094873603,0.0898206269006906,0.553005957815501
166,1,192149,0.0326104176928526,0.0905835646445483,0.719059662819461
168,1,192303,0.0626308325589222,0.107957588355345,0.562188347778561
171,1,192795,-0.0364273333099667,0.089674397677204,0.684828745233391
173,1,194187,-0.0189792787742071,0.0897639815592798,0.832669589608968
174,1,194867,-0.054924470174395,0.0896731743651442,0.540603924250838
190,2,8314,0.029567601616475,0.0912263541720273,0.746044821572057
194,2,8498,0.00653108253998536,0.0911056399460135,0.942891664922312
195,2,8651,-0.00212352031062224,0.0911915361803475,0.981434997336488
197,2,9812,0.0170890961917929,0.0917289385519507,0.852316564795303
198,2,9932,-0.000886104120860209,0.0913718869366677,0.99226789355992
199,2,10135,-0.00418175166086909,0.0910217054671883,0.963382172968905
200,2,11616,-0.000669661855146941,0.0909253587583989,0.994127823659272
201,2,12133,-0.00371157242106079,0.0912866208963611,0.96759117289155
202,2,12194,-0.0133030688880703,0.0916370961562258,0.884658543092045
203,2,12359,-0.00744111304814188,0.0913710407661403,0.935139451195052
204,2,13061,-0.00434942325864585,0.0913648815681495,0.962057985130586
205,2,14298,-0.0215089845986409,0.0916462532930153,0.814580973787135
206,2,15222,-0.00242517112727225,0.0925470660113914,0.979108848458686
207,2,17986,-0.000954627166402711,0.090925351547895,0.991629078157879
208,2,19770,-0.0205773290462125,0.0915474662330876,0.822286516445388
209,2,19836,0.000534185610110649,0.0913024821374438,0.995335129374525
210,2,19851,0.00271278492843385,0.0915696932339913,0.976382583470316
211,2,21595,-0.0343440716310395,0.0911732835993446,0.706630258679782
212,2,22385,-0.032728387858859,0.0912612709576376,0.720091544642688
213,2,23441,-0.0329871595894171,0.0921477099711642,0.72057124780989
214,2,24209,-0.0139298814659914,0.0914025357672361,0.878957361546965
215,2,24341,-0.0198984027679444,0.0916156239874314,0.828182307752632
216,2,26815,-0.0173594912897028,0.0915072866442146,0.849648469126905
217,2,28209,-0.0850507853106021,0.0914307501323058,0.352892473332944
221,2,41245,0.0166113361851308,0.0911873201464364,0.855556101027002
222,2,43214,0.0182952043749954,0.0926649600295635,0.843601638723507
223,2,47104,-0.102896388511234,0.0899200397211644,0.253270481119758
224,2,50915,-0.0339689039147969,0.0909538217281869,0.709019747637244
225,2,55834,-0.0849043372490609,0.0904385935927041,0.34847202389693
226,2,56422,-0.077251022027206,0.0906200829674516,0.394530549749572
227,2,57715,-0.0463600541192338,0.0903806060169793,0.608312382202004
228,2,59046,-0.0377585605435371,0.0908494364467439,0.677942892408695
229,2,59191,-0.0480901433617768,0.0903150997985822,0.59473503568099
230,2,59383,-0.0639842794251162,0.0903131970089063,0.479120398144297
231,2,59477,-0.0648615100204302,0.0916722491119844,0.479699668585096
233,2,60471,-0.03626596127073,0.0904785194906784,0.688792208536398
234,2,60478,-0.0295131428075944,0.0905887590730607,0.74477435306583
235,2,60786,-0.0884316767382353,0.0903308618117823,0.328262657598899
236,2,61035,-0.0560364291906092,0.0903976908181385,0.535731559733935
237,2,61071,-0.0736277702843145,0.0899512530877485,0.413607011088146
238,2,61675,-0.09631703827323,0.0901501427985395,0.286067060852876
240,2,62939,-0.112108504781283,0.0899419921946217,0.213424474862099
241,2,63527,-0.123798747902406,0.0902378107437164,0.170960653970618
242,2,63857,-0.120203159996567,0.0902726807009442,0.183865218162514
243,2,65527,-0.0979784798865272,0.090049872495757,0.27731673279513
247,2,67976,-0.0489655665307786,0.0914628197641667,0.592737811967909
250,2,72389,-0.0399735235612951,0.0909107836793344,0.660423056182849
251,2,72392,-0.00739616957558786,0.0915531709728639,0.935658313721784
252,2,73646,-0.0987774489152619,0.0895227402013544,0.270614526685139
253,2,74564,-0.0914517927757261,0.0893684440276924,0.306861149063828
254,2,74739,-0.0700869741391437,0.0897176675068377,0.435211528294609
257,2,80873,-0.00397727398967995,0.0900091716296743,0.964779986124665
258,2,81501,-0.014215469760633,0.0899912435624629,0.874574674575307
259,2,83526,-0.0357202318152829,0.089834702824003,0.691149359126334
260,2,83845,-0.0144561045934462,0.0899369229100602,0.872393250044326
263,2,84447,0.0233751481418018,0.0910800339885149,0.797603083649758
264,2,87391,0.0168881467645116,0.0895385540493718,0.850504429344817
265,2,87562,0.0220935884651101,0.0897619631232974,0.805720547911538
266,2,87849,-0.0170182181454498,0.0897565930569836,0.849728348328373
267,2,87878,0.000192406046767443,0.0901468783706543,0.998298232672505
269,2,89785,-0.0181006829317189,0.0901517790853984,0.840986158256184
272,2,93721,-0.059621827478605,0.0898286446634035,0.507297369628028
273,2,93952,-0.0604066251485148,0.0895698899285113,0.500493551999219
274,2,95085,-0.0421665482820483,0.0897245996433847,0.638677166677509
276,2,107124,0.0482108742276824,0.0897606435391577,0.591533590065349
277,2,111645,0.0182791314993111,0.0898495511594751,0.838907153146051
278,2,111916,0.0250194062373885,0.0900567735808735,0.781314599364777
279,2,111931,0.0402615332215393,0.0901788822919071,0.655536598291887
280,2,111999,0.0308513696051165,0.0898654106839598,0.731572342799199
281,2,114528,0.026014792695977,0.0903870308577595,0.773656836586077
282,2,116024,-0.0112553220947728,0.0906105977295251,0.901214640195408
286,2,120090,0.0363920476174168,0.0902339207672228,0.68696594801921
287,2,120291,0.0170533093178243,0.0912823221658026,0.851909552189226
288,2,120726,0.0820694339221221,0.0906542362073605,0.365923044629904
289,2,121716,0.10411561774587,0.0904868090453688,0.250668860761357
290,2,123100,0.0918450249234648,0.0906496776042765,0.311665063501534
291,2,124677,0.00985675862442853,0.0906548166021171,0.913479645097979
293,2,127887,0.0504815490028575,0.0912383404203193,0.580412933769211
294,2,128935,0.0314891779913867,0.0911762034182314,0.730024800405537
295,2,129053,0.0314061173687767,0.0914539181130062,0.731495069656413
296,2,130040,0.0338789064505641,0.092009809472796,0.712937562507615
297,2,130976,0.0567010404621014,0.0912279908653562,0.53465135669686
298,2,132199,0.0242474001500742,0.0916918698701036,0.791591842969156
299,2,133355,-0.00501242626391396,0.0923208831842956,0.956732021558222
300,2,133435,-0.000743732435280253,0.092520760282917,0.993590777824064
302,2,135183,0.0148378194020317,0.0925686430328722,0.872744391060562
303,2,135402,-0.00310673246324489,0.0925578802358975,0.973242768833895
304,2,135898,0.0126795004857682,0.0930464502410771,0.891685003455668
305,2,135912,0.0170489838823871,0.0931132060286735,0.854825045407257
306,2,135925,0.0204950370471764,0.0926893925407186,0.825130549404294
307,2,136002,0.0229217621700041,0.0926184187195898,0.804676007106248
308,2,136173,0.0165050959168405,0.0932776350689912,0.859652356973448
310,2,138318,-0.0291660540369285,0.0957318865250917,0.760801650869965
311,2,138695,-0.0313396468920586,0.0940886841574603,0.739266919182103
312,2,138818,-0.0201925484959757,0.0939247486697731,0.82990203012342
313,2,139728,-0.0183011713356118,0.0937574415296166,0.845351029020773
314,2,140174,-0.00991590986026925,0.0937610159854928,0.915835004196948
315,2,140863,0.0231284769373339,0.0937164910928537,0.805212688139618
316,2,141152,0.0569389586024517,0.0939397156474491,0.544823083459508
317,2,141292,0.0225063561204781,0.0933051054501246,0.80953048279543
318,2,141545,-0.00260616335086561,0.0937672436534035,0.977842186629936
322,2,146723,0.0610039804596809,0.0935418858164647,0.51472441479752
323,2,147946,0.0371297771499068,0.094434935946373,0.694425065365922
326,2,151397,-0.0155942995640972,0.0946881123162426,0.869281302963254
327,2,153035,0.0214042241196819,0.0936540029625169,0.819354334612558
328,2,153228,-0.000223520628096496,0.094344370741567,0.998110992433806
329,2,153455,-0.0253757919511581,0.0950468565967703,0.789638985315048
331,2,153815,0.0493384480504206,0.0946553301784378,0.60252419810162
332,2,154160,-0.00496822012824349,0.0936992128160947,0.957743517903781
333,2,154235,-0.0100526180858298,0.0946337348262209,0.915462921853002
335,2,159870,0.0475671691230033,0.0922103086815163,0.606278474162665
336,2,161229,0.00793986301866068,0.0936599782864243,0.932489698367458
339,2,162696,0.00253947540895472,0.0932578309282689,0.978291122505649
340,2,163284,0.0616812673285372,0.0919635538184981,0.502841161864926
341,2,164166,0.133779064807348,0.092603217991873,0.149443782718648
342,2,165270,0.0949316956256033,0.0919567873902301,0.302614405021072
343,2,165675,0.0819960761655351,0.0935157231764022,0.381182931233054
346,2,168062,0.171265811826058,0.0923273718627941,0.0644320630276455
347,2,168518,0.120444177272261,0.0920220354551487,0.191432409451727
348,2,168980,0.140402231755476,0.0918979307206874,0.127456172079758
349,2,169651,0.119091092524801,0.0920270241416774,0.196480922790956
352,2,170725,0.0968087045686891,0.0922654977698628,0.294785218219701
353,2,171254,0.086575874158021,0.0924440314006641,0.349644723738004
354,2,172242,-0.0141939219049735,0.091461575915806,0.876760230989845
355,2,173254,0.0696406687231214,0.0906880903408232,0.443051553955547
356,2,173340,0.0787866728112996,0.0906558894041747,0.385397185108927
357,2,173385,0.0770516849435313,0.0907437781235006,0.396394103823106
358,2,173973,0.0615287201058143,0.0905358840321941,0.497199436918425
360,2,177341,0.0529564293817625,0.0902424043830133,0.557696860691513
361,2,180314,0.0233896556512968,0.0903081239914033,0.795787472045552
362,2,180339,0.0422302424543931,0.0905169777021995,0.641113242276279
363,2,182758,-0.0227388966014506,0.0902120423299523,0.801140956695928
364,2,183619,0.0147979189746187,0.090572010217346,0.870310451948994
367,2,187176,-0.0685179673009364,0.0909955012865656,0.451962645153532
368,2,191066,-0.0105319389951831,0.091747618307497,0.908674855422822
371,2,191599,-0.0634306703875611,0.090415050802722,0.48342214929213
373,2,191763,-0.0670777717499265,0.0907662140020594,0.460387800667138
374,2,191959,-0.100711636657462,0.0904560792647697,0.266304493295387
376,2,195759,-0.162293583543311,0.0909837006818684,0.0753207300106134
377,2,196912,-0.201008360474354,0.0892758081285064,0.0249655313167839
379,2,198110,-0.175513413749708,0.0899697274443337,0.0518711330521607
381,2,198805,-0.164715816842627,0.0904189870551898,0.069347437649278
382,2,198891,-0.120150820112252,0.0899082561925682,0.182288671632769
383,2,199248,-0.151018967752743,0.0899829600386483,0.0941723307997248
384,2,201782,-0.123295299608778,0.0899912799638903,0.171532513112026
385,2,203285,-0.129192622758217,0.0896169952779431,0.150299376145761
386,2,203783,-0.141736223495069,0.0893690413431212,0.113642471034065
387,2,204179,-0.119868132665994,0.0896772326156763,0.182193898371319
388,2,205406,-0.112423770497557,0.0906302753668983,0.215626944399045
389,2,205834,-0.113504203726136,0.0901904683565552,0.209044697284357
391,2,207192,-0.171833446486605,0.0898437421292623,0.0566107001486255
392,2,207561,-0.142131584433482,0.0895900547339029,0.11352894730283
393,2,208682,-0.130404980316129,0.089488862596481,0.145944575877257
394,2,210102,-0.143800567811502,0.0896633557564964,0.109656196595301
396,2,214801,-0.158446288554475,0.0895890986611329,0.077826076397438
397,2,215016,-0.182796778165724,0.0894059810987413,0.0416386582495738
398,2,218876,-0.0241958424534056,0.0908544512025516,0.790152623669477
399,2,227511,-0.0324109351773018,0.0914904352894814,0.723359378287619
400,2,230378,-0.0769559435650651,0.090260642336173,0.394460979867768
401,2,231943,-0.0841354843928015,0.0905018568529017,0.353185138047014
402,2,232156,-0.0877023671396245,0.0904550708198667,0.332925576131377
403,2,232789,-0.0621448289536143,0.0901940784778691,0.491268145070438
404,2,238524,-0.0647280885681756,0.0903160374928226,0.474042793875186
405,2,241518,-0.0464597216685635,0.0911328188523887,0.610508543065606
406,2,250396,-0.0897087409126856,0.0904188999020861,0.32180594365998
407,2,250466,-0.0903241103104822,0.0903851430376368,0.318321921820559
408,2,252305,-0.0496511977816337,0.0907143380561948,0.584493973130835
409,2,254571,-0.0539629393672765,0.0919826464775887,0.557804135058668
410,2,254742,-0.037257078376125,0.0919229903628322,0.685497012339731
411,2,254908,-0.0291485463757865,0.0926337086181807,0.753202249558114
413,2,255862,-0.0239509765788917,0.0920797879111594,0.794929712074407
414,2,255975,-0.013744032171873,0.091753224131442,0.881013122894293
415,2,258311,-0.0803963439207561,0.0901395180519681,0.373048695270287
416,2,259284,-0.0588083190807639,0.0904907627269085,0.516191118009523
417,2,266330,-0.0361750912858338,0.0909138167008228,0.690940503976476
418,2,267100,-0.0162384352135369,0.0909234670960796,0.858358531468691
419,2,268086,-0.0153355027810882,0.0909305395840398,0.866167959239735
420,2,274614,-0.0664136694608701,0.0903125706883056,0.462599016353972
421,2,274729,-0.0822158061884649,0.0907706558929002,0.36568433115823
422,2,275746,-0.0832733311024201,0.0907282069147043,0.359333037867763
423,2,277029,-0.0694186991584621,0.0903387571925251,0.442747578527935
424,2,277741,-0.0767942614669753,0.0903573791783909,0.395959662096385
425,2,278218,-0.0924392491568011,0.0901522553070373,0.3058916461104
426,2,278379,-0.0626468116164963,0.0924606658974217,0.498500280970248
427,2,279910,-0.0901938557481526,0.0901269499814565,0.317636878993153
429,2,283431,-0.0212077901396106,0.0915696196783034,0.816980643257961
430,2,283573,-0.0611204532098893,0.0904195583905771,0.499505500197587
431,2,286762,-0.00879574797471128,0.090708449277204,0.922807440252737
432,2,287187,-0.0029552211894493,0.0902862738041611,0.97390706163273
433,2,288379,-0.0274021754896979,0.0895903263418244,0.759890874271408
434,2,294941,-0.0769479969009641,0.0895622059151953,0.390836945427117
439,2,297610,-0.0304349378271677,0.090095027029588,0.735707700213863
441,2,299680,-0.0870684526090129,0.0897124752005526,0.332447986542782
442,2,299708,-0.0630675204580012,0.0899589606625278,0.483721266424641
443,2,299759,-0.0600913737737791,0.0896595399450752,0.503157491695013
444,2,300111,-0.0748470242412839,0.0902555426782709,0.40750696875707
446,2,301710,-0.0803450404645452,0.089638680654162,0.370692125916162
447,2,303446,-0.119415509639318,0.0900819375380458,0.18581881923421
448,2,303854,-0.155620996060271,0.0899426175077431,0.0844640136761028
449,2,304472,-0.147604569806003,0.089214710157715,0.0989174562023512
450,2,304691,-0.139263555761828,0.0907085573129576,0.125609429933132
451,2,308097,-0.099757272966128,0.0898949287996039,0.267879536822136
453,2,309402,-0.114443494134316,0.0892961992771329,0.200818336789418
454,2,310030,-0.0735837251445303,0.089921314314151,0.413730878887425
455,2,310113,-0.104737224724129,0.0895822137849016,0.243122285561953
456,2,310972,-0.0880650988843782,0.0897695068166471,0.327257944016193
457,2,312659,-0.084377269346413,0.0894303751425252,0.346072158749394
460,2,318265,-0.123099217631922,0.0904697955313824,0.174487230999328
461,2,318379,-0.144487667790509,0.0906498574667839,0.111851253971426
462,2,321266,-0.0235728161886019,0.0903578277799748,0.794334904313822
463,2,322957,-0.0177287163094192,0.0895549773874736,0.843186702912659
464,2,325221,0.0472995929495222,0.0900163966039362,0.599596613018158
465,2,332691,0.0680689243085935,0.0908966671943758,0.454439976093723
466,2,333006,0.090412146284666,0.0906625657107994,0.319332140549079
468,2,335046,0.0938279217492249,0.0897415665917246,0.296491319612099
469,2,335049,0.0920480490347348,0.0901295735896283,0.307818474270309
470,2,335995,0.0707395166314926,0.0896736572075389,0.430726210818121
471,2,336060,0.0936708760330696,0.0894930420486619,0.295961804696866
472,2,338292,0.142720605311786,0.0893036747147925,0.110904442758102
473,2,339568,0.138493879729283,0.0894579823194729,0.122483548980373
474,2,340466,0.090543346415139,0.0904099905828485,0.317283207726678
478,2,348480,0.0083412496915921,0.0896264753272325,0.925903285846233
479,2,350086,-0.00650202040282247,0.0896311385429447,0.942211681335356
480,2,351083,-0.021304851681483,0.090783103115742,0.814594261054493
481,2,351335,-0.00124237612791547,0.0897696410060231,0.988965765876498
482,2,351417,0.01614755549487,0.0897513818347452,0.857323095263976
483,2,351450,0.00194817292183036,0.0898547585064774,0.982714386888321
484,2,352302,-0.00338890244263133,0.0905643392593755,0.970171411607943
485,2,352469,-0.038677199841115,0.0896251011698014,0.666336101706851
486,2,352562,-0.0435146369841649,0.0899853350249831,0.628987510982674
487,2,352944,-0.0401660332150451,0.0897300334759985,0.654693381920057
490,2,355266,-0.00750045102453577,0.089754608928552,0.933448714688556
491,2,358277,0.0675773376224983,0.0896975808002437,0.451717254794433
492,2,358926,0.0351981267857822,0.0898822343743677,0.695588069562144
493,2,358948,0.0397729355170671,0.0899053200272817,0.658480187101467
494,2,359515,0.0332912552703134,0.0897777016653565,0.710994961662501
495,2,363190,-0.021755413903144,0.0906664612178408,0.810508323449919
496,2,363588,-0.0175134144666123,0.0910268092185834,0.847540764183351
497,2,363888,-0.0013643411570137,0.0902503578145259,0.987947144566886
498,2,363954,0.00641366568392446,0.0898911451168613,0.9431602055717
499,2,364199,-0.00876680921906398,0.0897684526646947,0.922257509995696
501,2,365981,0.00738761151976558,0.0915787416629303,0.935750506828983
502,2,366047,0.00167567992305176,0.0899301944810312,0.985144310272085
503,2,366936,0.00843604846281722,0.0909640450361101,0.926162353952119
504,2,369530,-0.00438799377803584,0.0897807013350335,0.961046890297242
506,2,369931,-0.0164390210106905,0.0903926776244359,0.855795170094362
507,2,371033,-0.00955820827773059,0.0901554912789855,0.915627381693856
508,2,372919,0.0785738129745542,0.0896700704198003,0.381487520555383
509,2,373518,0.012473313857454,0.0897141111660675,0.889502547474193
510,2,376157,0.0324417897071574,0.0898979886454475,0.718409977355164
511,2,376172,0.0563865763404194,0.0905147786318895,0.533716755611794
514,2,381433,-0.0168572187318401,0.0904946590817449,0.852333287022309
515,2,381922,-0.0289339335661543,0.0911890045195548,0.751206372541052
516,2,382146,-0.00723425276978218,0.0898291318148734,0.935858605865452
517,2,384206,0.0327588331235825,0.0900927182053514,0.71636510206392
518,2,384955,0.0121746014264865,0.0899065389389886,0.892361761975699
520,2,387301,0.010291300846254,0.0903648779555741,0.909392852120156
521,2,388313,0.0444371985876671,0.0897988152927513,0.621011857081857
524,2,390138,-0.0290148819610152,0.0900963542620861,0.747610900474711
525,2,391233,0.00217134197504376,0.0906103181461392,0.980895249127051
530,2,395606,0.0315676219849152,0.0900688452249355,0.726185103208073
531,2,395726,0.0472695791059372,0.0900164412668216,0.599828303637425
532,2,395853,0.0512949636681513,0.0902667679052483,0.570219954216886
533,2,396484,0.0678655622982917,0.0898362856910755,0.450491190818851
534,2,396705,0.0813805800874532,0.0897610323956433,0.365217787543181
535,2,398759,0.0628960126861216,0.0905383245943594,0.48770695867905
536,2,400386,0.0568524930808089,0.090043712161963,0.528195678397744
537,2,400847,0.0617570005485404,0.0899515271704394,0.492811613791256
538,2,401130,0.0445622629290276,0.0908054314201313,0.623912114250618
539,2,401143,0.0427489505640493,0.0906277773373787,0.637433710380934
540,2,401979,0.0522193638184579,0.0905575504215643,0.564548261990534
541,2,403598,0.0805033923404194,0.0900184236236207,0.371771230366271
542,2,404844,0.0610173458693544,0.0910691619746354,0.50328878851483
543,2,405100,0.0956334692040395,0.0901493153744045,0.289490561514118
548,2,406181,0.0646592530833588,0.0902857963466496,0.474364840275297
549,2,406688,0.096004129625396,0.0896845097206138,0.285141421603218
550,2,407621,0.0846594570082695,0.0904545394765837,0.349947130601103
551,2,409016,0.117370409617129,0.0912601294456623,0.19924820131908
552,2,410647,0.113075693736722,0.0899392812360352,0.209496177167016
554,2,419803,0.0664078105166661,0.0907044895538094,0.464572784705701
555,2,419943,0.063493526862174,0.0912466381844295,0.486983698864289
556,2,422349,0.0655218569520288,0.0901217964508736,0.467685320508902
557,2,425467,0.116637098653956,0.0896507978778145,0.194101644780488
560,2,429095,0.101160798337639,0.0902371455456448,0.263026533709935
561,2,431266,0.138123732483846,0.0901476129758223,0.126369973905144
562,2,431446,0.11652390735379,0.0906001582345861,0.199239382864108
563,2,432524,0.0952838851654575,0.0897971186115262,0.289369071943593
564,2,434090,0.00613922765655575,0.090768345795321,0.946113516256378
565,2,441927,0.0731454015384165,0.0897128809030667,0.415434489836012
566,2,446471,0.0975825891020988,0.0907496294937141,0.282977242903277
567,2,449325,0.0110549431552463,0.0903646224461024,0.902701690769717
569,2,450017,0.0228242151315782,0.0898572681659123,0.799639412445852
570,2,451779,-0.0076206287930396,0.0901998329954055,0.93271787640974
571,2,451784,-0.00334415683348516,0.0905258062659816,0.970552551286417
