SNP,Chr,Pos,Effect,SE,MID2_PIN2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
217,2,28209,0.27538169564612,0.145319859251233,0.0589087481163185
221,2,41245,-0.00437537120570552,0.145496723115894,0.976026660175797
222,2,43214,-0.108642431813364,0.147742704194541,0.462615323378892
223,2,47104,0.0270584262570022,0.143726749551056,0.850778682381103
224,2,50915,0.0187575509969391,0.145142756653652,0.897245159321582
225,2,55834,-0.0325715247090269,0.144465094165541,0.821749625141969
226,2,56422,0.0047570861792996,0.144733567547962,0.973798519623943
227,2,57715,-0.00189748411060142,0.144256648187676,0.989512735053027
228,2,59046,0.000487291359360209,0.144986433552183,0.997320257824538
229,2,59191,0.0102913211579272,0.144155253474557,0.943127368592732
230,2,59383,0.0394413007974821,0.144182527784457,0.784589537076746
231,2,59477,-0.00583305776825166,0.146367125245,0.968233457288113
233,2,60471,-0.00123899088640633,0.144392006208635,0.99315848781751
234,2,60478,0.00822505777392418,0.144556127258544,0.95465807099513
235,2,60786,0.000476746902644154,0.144319097567825,0.997366121292611
236,2,61035,0.043511268391253,0.144290107674131,0.763169595201815
237,2,61071,0.0350790927681043,0.1436419161315,0.807208442095679
238,2,61675,-0.00137837339181357,0.144067599662623,0.992371723894604
240,2,62939,0.0507792055913258,0.143793194101355,0.724193871299394
241,2,63527,0.0831503063593986,0.144290585350652,0.564800071478726
242,2,63857,0.054635046481905,0.144362736702223,0.705318845509639
243,2,65527,-0.00728379573984356,0.143915460526776,0.959663622645929
247,2,67976,0.0805553983257434,0.145925889354519,0.581277445009361
250,2,72389,0.154106767264294,0.144856536141751,0.288120278368408
251,2,72392,-0.0280543553779448,0.14606750726483,0.847802266067471
252,2,73646,0.135770589048356,0.14289771435888,0.342699144596593
253,2,74564,0.165941594063421,0.142525977736252,0.24509271518142
254,2,74739,0.239577747155326,0.142700320362821,0.0940589283856837
257,2,80873,0.3031355368811,0.142701523905037,0.0343428428715318
258,2,81501,0.347875262807114,0.142388002121764,0.0150490858893271
259,2,83526,0.329011452717224,0.142290544093843,0.0213386675420702
260,2,83845,0.373096940304019,0.142119664821133,0.00903559113907376
263,2,84447,0.361073729686846,0.144056202520184,0.01264306525673
264,2,87391,0.402577223450987,0.141250707853559,0.00462733872215584
265,2,87562,0.416057886868788,0.141505953523422,0.0034960078131296
266,2,87849,0.412427605572378,0.141522328636445,0.00379312258985616
267,2,87878,0.406263118142087,0.142195348707757,0.00452896604844791
269,2,89785,0.354875131753014,0.142600601993127,0.0132852159704052
272,2,93721,0.354383839275164,0.142165895437678,0.0131335368750062
273,2,93952,0.321463916296104,0.141974221811797,0.0241654208754009
274,2,95085,0.370639930059018,0.141835763773518,0.00935454617703546
276,2,107124,0.394685605475074,0.141723884586151,0.00564331572509615
277,2,111645,0.464144983189013,0.141219570623021,0.00111549513833081
278,2,111916,0.448393121277469,0.141706369001343,0.0016899247703769
279,2,111931,0.458146228981708,0.1418409286207,0.00135417364075507
280,2,111999,0.457863559170607,0.141319084610795,0.00130922510796864
281,2,114528,0.407350896128965,0.142591228272262,0.00453319943253628
282,2,116024,0.497051127431064,0.142131928466628,0.000530371333332264
286,2,120090,0.179622303382707,0.143684373811498,0.212084849141887
287,2,120291,0.194676931226007,0.14527981198396,0.181102818042233
288,2,120726,0.179871071534686,0.144490528425154,0.214007507842108
289,2,121716,0.21662147154823,0.14418263059226,0.133885192701479
290,2,123100,0.199686265554227,0.144451940840064,0.167731606798084
291,2,124677,0.185991646077808,0.144303727333591,0.198280302917581
293,2,127887,0.243930088258388,0.145054717654124,0.0935227157943688
294,2,128935,0.223742056324652,0.145008745252326,0.123737505016401
295,2,129053,0.253234234310835,0.145316073452017,0.0822665844237091
296,2,130040,0.234093446923943,0.146300956031519,0.110475077710178
297,2,130976,0.157209431487268,0.145394009814533,0.280317441455459
298,2,132199,0.186422367291972,0.145972737883477,0.20240491359879
299,2,133355,0.207565332730011,0.146884420504899,0.158501539562388
300,2,133435,0.218147023949603,0.147160269249825,0.139132122394009
302,2,135183,0.190634415376191,0.147350431705277,0.196598132484257
303,2,135402,0.209543947289174,0.147255297749588,0.1556199688794
304,2,135898,0.220358208846884,0.147996226941652,0.137394745608389
305,2,135912,0.207272507692347,0.148159736529985,0.162697000569139
306,2,135925,0.20702129951623,0.147485853276294,0.161296564596778
307,2,136002,0.171923189091527,0.147502657984133,0.244579367907286
308,2,136173,0.168203704429339,0.148562281238159,0.258314638586754
310,2,138318,0.207969293436899,0.152359479955966,0.173125271015001
311,2,138695,0.186950339148794,0.149812727394072,0.212897167211939
312,2,138818,0.168905157979661,0.149597593161205,0.259637806222121
313,2,139728,0.195770011387868,0.149235474190011,0.190433508573573
314,2,140174,0.180775370012914,0.149289053692779,0.226740591579141
315,2,140863,0.183096448298806,0.149220400630374,0.220632707779952
316,2,141152,0.162957239694981,0.149708479611672,0.277118316882046
317,2,141292,0.18479382820852,0.148556041378778,0.214349445981798
318,2,141545,0.23375903600166,0.14908827833084,0.117794892362358
322,2,146723,0.193286026191632,0.148981911676895,0.195347988818071
323,2,147946,0.180913018924358,0.150396725089117,0.229819138936214
326,2,151397,0.15775566492306,0.150847914164995,0.296372273848885
327,2,153035,0.192274425135064,0.149085911812875,0.198003057600305
328,2,153228,0.114360015051086,0.15040405701682,0.447551793966258
329,2,153455,0.143880727013043,0.151469838427821,0.342814530377
331,2,153815,0.178339856726901,0.15078293919603,0.2377007339372
332,2,154160,0.147383783227271,0.149292462534623,0.32421334383091
333,2,154235,0.118537264173957,0.150859396340535,0.432543019580562
335,2,159870,0.184834980345172,0.146848539834739,0.208978555615775
336,2,161229,0.204622938723556,0.149039340398562,0.170640711980559
339,2,162696,0.284116141998322,0.148023321945058,0.0557394542000171
340,2,163284,0.287736498315664,0.146021118909787,0.0495606946110018
341,2,164166,0.211913259897941,0.147755395072029,0.152395668238617
342,2,165270,0.184462274092297,0.146610707829407,0.209159187856628
343,2,165675,0.17428900317164,0.149079110143062,0.243150527335522
346,2,168062,0.0772852307521128,0.147968093316976,0.601782046723982
347,2,168518,0.0477853340438478,0.147155722867684,0.745580576226558
348,2,168980,0.0642655316537135,0.147068056036271,0.662394357454618
349,2,169651,0.102167463683035,0.14707720928478,0.48773042089445
352,2,170725,0.105192000527663,0.14733334484579,0.475715807219429
353,2,171254,0.148825138958867,0.147465694547023,0.313561018465194
354,2,172242,0.0265798874607384,0.145925768787174,0.855572206524694
355,2,173254,0.0116555663044419,0.144813023256017,0.935895543866981
356,2,173340,0.0350681035946263,0.144784796523652,0.808759289062388
357,2,173385,0.034875963494591,0.144918289852544,0.80995873744694
358,2,173973,0.0786279072884183,0.144484573313598,0.586650262164315
360,2,177341,0.101383136311474,0.143951561681057,0.481718747214714
361,2,180314,0.0109779427368252,0.144099811901528,0.939316738440029
362,2,180339,0.00571789577798154,0.144464732827199,0.968450448979225
363,2,182758,0.121932945136385,0.143800588865203,0.397051089776584
364,2,183619,0.0572051907805288,0.14448172523714,0.692393102318811
367,2,187176,-0.013555516696104,0.145298780378082,0.925722858533669
368,2,191066,0.0030496687113446,0.146386673252269,0.983390670233832
371,2,191599,-0.0421171763531801,0.144341034563268,0.770619089090246
373,2,191763,-0.0363439379143519,0.144917267987714,0.802121657513704
374,2,191959,-0.0727759443231836,0.144524655764514,0.614889026241709
376,2,195759,0.111330523187255,0.145697515291588,0.445305619791436
377,2,196912,0.135197262413883,0.143278805601193,0.346021658168184
379,2,198110,0.0900696286151147,0.144239456712078,0.532738655203171
381,2,198805,0.0974961832216698,0.144847799025292,0.501327905496218
382,2,198891,0.0917959436316476,0.143728706161796,0.52344848056858
383,2,199248,0.0892839473042655,0.144061802559774,0.535814703451116
384,2,201782,0.0764915336634398,0.143905452189344,0.595378807865581
385,2,203285,0.22636388190201,0.142897881178235,0.114067438107363
386,2,203783,0.20327978772,0.142686480460715,0.15513883719595
387,2,204179,0.195224873494767,0.143065508400294,0.173253128577266
388,2,205406,0.153535436736923,0.144685532952361,0.289339731058578
389,2,205834,0.162088463111732,0.143963782967563,0.260973775847045
391,2,207192,0.12633752613774,0.143930192269275,0.380665866319593
392,2,207561,0.129143478157781,0.143285526585423,0.368042484557089
393,2,208682,0.069260052582698,0.143161523079232,0.628835187494962
394,2,210102,0.0985052342774136,0.143483066818557,0.492830520287142
396,2,214801,0.0967067888365888,0.143479695230034,0.50074589219003
397,2,215016,0.0824211323522772,0.143422997837632,0.565879426984451
398,2,218876,-0.0141141257117451,0.144971591274981,0.922497452071485
399,2,227511,-0.0500762584020078,0.145975309046383,0.731767988218579
400,2,230378,-0.011470551745963,0.14415845957123,0.936625099256126
401,2,231943,-0.0262097503673606,0.144566335077377,0.856236843233128
402,2,232156,-0.0224890032812309,0.144508845902166,0.876418584180457
403,2,232789,-0.00592089375967164,0.144001735706368,0.967226009180356
404,2,238524,0.000718740766575743,0.144204726731537,0.996026040220478
405,2,241518,-0.0766909599435065,0.145399346593929,0.598212118313457
406,2,250396,-0.164736803860287,0.14419872695172,0.254050028115435
407,2,250466,-0.142931586869016,0.14421352151557,0.322310323233714
408,2,252305,-0.158488364643792,0.14455090341797,0.273642844052896
409,2,254571,-0.0535878282631341,0.146802843285693,0.715305650679359
410,2,254742,-0.0849001877126848,0.14662834752066,0.562947525863699
411,2,254908,-0.0931559711866394,0.147735343274663,0.528736378995707
413,2,255862,-0.081178061230607,0.146864546551109,0.580790589688769
414,2,255975,-0.0522357669130553,0.14637122579328,0.721400993219079
415,2,258311,-0.139952223327754,0.14378743855574,0.331057200777472
416,2,259284,-0.0787532671250228,0.144404231329755,0.585845723150542
417,2,266330,0.00684120572109903,0.145085763568932,0.962418079245007
418,2,267100,-0.0129601069842322,0.145074005388408,0.928866776316674
419,2,268086,0.032680500292925,0.145075793416911,0.821903468633431
420,2,274614,-0.000326691608628527,0.14420473075711,0.998193697068677
421,2,274729,-0.0261166397172332,0.144986809407866,0.857152975174895
422,2,275746,0.0585846025098751,0.144896630792761,0.686222293990561
423,2,277029,0.045043581116867,0.14423676051942,0.755005142774875
424,2,277741,0.0384038280733869,0.144298840741221,0.790286051382052
425,2,278218,0.0311872603545214,0.14404309917276,0.82871265373802
426,2,278379,0.0339509320255139,0.14760653797643,0.81821747756573
427,2,279910,0.0182138290124015,0.143998817406192,0.899419273105887
429,2,283431,0.02002726222113,0.146107244402805,0.891051759053406
430,2,283573,0.0296630601858239,0.144349806794791,0.837304414638796
431,2,286762,0.0291319398412736,0.144719650295564,0.840580623890803
432,2,287187,-0.0217774275057004,0.144047999937498,0.879918710166919
433,2,288379,0.0737153819805039,0.142907146101358,0.606298079910491
434,2,294941,0.0646425438895983,0.143005132769148,0.651525333486788
439,2,297610,0.00447706910033746,0.143770344352945,0.975175152625263
441,2,299680,0.0833083551711166,0.143259182944307,0.561259893867805
442,2,299708,0.11407003594089,0.143501724321366,0.427203705295667
443,2,299759,0.0946175709771709,0.143054860011235,0.508782428472735
444,2,300111,0.0621324290054929,0.144105676447454,0.666616090243106
446,2,301710,0.150281703554957,0.142958267478915,0.293873081090887
447,2,303446,0.117990526312036,0.143946804579369,0.412950812377707
448,2,303854,0.133325107675259,0.143936542637697,0.354934881511966
449,2,304472,0.0711644919210773,0.142843377470147,0.618653717292538
450,2,304691,0.0532836224465196,0.145180893653946,0.713827449688484
451,2,308097,0.166954806187067,0.143402955816858,0.245114848400344
453,2,309402,0.046734357655143,0.142782192718215,0.74362575987662
454,2,310030,0.0475684081333243,0.143583844796256,0.740619311128684
455,2,310113,0.0297071054634547,0.143196856628448,0.835773060260379
456,2,310972,0.0313249776511176,0.143413356856204,0.827224669182425
457,2,312659,-0.0556962497758931,0.14283589208799,0.696822178456672
460,2,318265,-0.182239445112012,0.144397881248934,0.207758775883021
461,2,318379,-0.183624230267134,0.14482267248724,0.205660525113637
462,2,321266,-0.133119838695317,0.144006311437821,0.355908100119334
463,2,322957,-0.166925233069992,0.142617117652318,0.24261222410397
464,2,325221,-0.136375727250576,0.143494543919881,0.342564539368299
465,2,332691,-0.0648594955276414,0.145100424663853,0.655151148897824
466,2,333006,-0.103198829467681,0.144752263422132,0.476357523970668
468,2,335046,-0.0121694420185019,0.143403425477822,0.932419539727848
469,2,335049,-0.0374150043170444,0.144000952267468,0.795150469899451
470,2,335995,-0.0943663709571665,0.143112957400197,0.510079245453582
471,2,336060,-0.0986026890585784,0.142911908005495,0.490676248546987
472,2,338292,-0.135466808630463,0.142817347230442,0.343507646011174
473,2,339568,-0.186524193834871,0.142870117618111,0.192555600409488
474,2,340466,-0.242305259881115,0.143877770534673,0.0930453555132868
478,2,348480,-0.228567348226466,0.142483078230455,0.109570450875791
479,2,350086,-0.274719301762635,0.142258770952883,0.0542681366489225
480,2,351083,-0.26270646354523,0.144180021873754,0.0692899997449274
481,2,351335,-0.258042021175925,0.142568183520197,0.0711530390995395
482,2,351417,-0.239349725513746,0.142637828103217,0.0942274371669744
483,2,351450,-0.293339115221534,0.142511369505542,0.0402895467720704
484,2,352302,-0.272076705945894,0.143768915871776,0.0592478901914354
485,2,352469,-0.272665042369156,0.142297123376808,0.0561512153475011
486,2,352562,-0.274589053718563,0.142874292633459,0.0554239874077841
487,2,352944,-0.282016315509452,0.142416759058225,0.0484550833970207
490,2,355266,-0.281483575283401,0.142419744708775,0.0488834224502721
491,2,358277,-0.294866277140642,0.142365756631669,0.0390673915297128
492,2,358926,-0.302752316028005,0.142530955736976,0.0343551821423683
493,2,358948,-0.31100421519229,0.142526365906709,0.0297623336535443
494,2,359515,-0.291580860946355,0.142425883949497,0.0413737808352686
495,2,363190,-0.158614417271683,0.144424303367993,0.272842575134514
496,2,363588,-0.129139330597257,0.145078860424277,0.374001270894895
497,2,363888,-0.130226212757087,0.143828271802889,0.365855996932775
498,2,363954,-0.107067013335216,0.143309792462806,0.455499408940317
499,2,364199,-0.119940540258191,0.143085855936038,0.402462156690536
501,2,365981,-0.187194024832009,0.145775848936009,0.199941309177902
502,2,366047,-0.129688835267649,0.143318258192009,0.366135008647713
503,2,366936,-0.119784087753396,0.144995504796229,0.409292454704925
504,2,369530,-0.185240683483445,0.142906581106239,0.195740920614413
506,2,369931,-0.153907416680457,0.14399615310329,0.2858765929157
507,2,371033,-0.230692590264221,0.143321071974069,0.108374512897716
508,2,372919,-0.182201772534724,0.142896114531912,0.203124950260547
509,2,373518,-0.141533951356544,0.142945117587954,0.322789792016949
510,2,376157,-0.25680757147953,0.142806752152233,0.0729857418660667
511,2,376172,-0.259094732640245,0.143836836728093,0.0725072771233316
514,2,381433,-0.162274378364699,0.144133473370736,0.26098884825515
515,2,381922,-0.1123832211079,0.145390512041012,0.440054482139747
516,2,382146,-0.118848193257974,0.14318472771545,0.407080537264865
517,2,384206,-0.077660275861815,0.143711110830975,0.589267785539163
518,2,384955,-0.121402598166348,0.143304697456704,0.397477635078867
520,2,387301,-0.0958692069415799,0.14409018704193,0.506266456691449
521,2,388313,-0.0944164276509225,0.143236261747373,0.510219144189771
524,2,390138,-0.110147737620593,0.14365096219917,0.443728741694527
525,2,391233,-0.0828180106756489,0.144502362052782,0.566924520810117
530,2,395606,-0.193404406698587,0.143361443162833,0.178179671595618
531,2,395726,-0.205210629846703,0.143262259124236,0.152910763894705
532,2,395853,-0.20643689344751,0.143667638227466,0.151630421953419
533,2,396484,-0.173956026139799,0.143151193971707,0.22510543665882
534,2,396705,-0.190043032493181,0.143023833414286,0.184788475246997
535,2,398759,-0.143845709340224,0.14435041077209,0.319688086602869
536,2,400386,-0.159426003952706,0.143495869223119,0.267318232016112
537,2,400847,-0.162042789178091,0.143354933539817,0.259091683888016
538,2,401130,-0.134927341726759,0.144752143680033,0.351908117515301
539,2,401143,-0.136114223346387,0.144461337158898,0.346724873294365
540,2,401979,-0.0843185585756393,0.144483621640295,0.559871844607257
541,2,403598,-0.110080085110791,0.143668278461097,0.444063360884678
542,2,404844,-0.0949978201869365,0.145305966046674,0.513680596929718
543,2,405100,-0.106166955131963,0.143952152759719,0.46129881943049
548,2,406181,-0.0939532568578289,0.14406953481935,0.514736379201979
549,2,406688,-0.0517343523455845,0.143297934807692,0.718295597526995
550,2,407621,-0.126107966721311,0.144343897302355,0.382895586966892
551,2,409016,-0.117354967276148,0.145813256552725,0.4214591857001
552,2,410647,-0.0809593812097537,0.143755169486209,0.573672955618546
554,2,419803,-0.157902956731339,0.144585492317306,0.275530474545839
555,2,419943,-0.118170500978792,0.145548694329341,0.417398061987224
556,2,422349,-0.202049900810029,0.1434952271297,0.159993335420071
557,2,425467,-0.121510133521352,0.143235132428004,0.396831126972077
560,2,429095,-0.107251400923972,0.144117113789146,0.457252913418548
561,2,431266,-0.0422069208305207,0.144291205221633,0.770066977708851
562,2,431446,-0.0199018291583613,0.144887666256336,0.890824235606071
563,2,432524,0.00120338918661439,0.14350028941702,0.993313779250581
564,2,434090,-0.123778416481686,0.14467260767969,0.392812674527715
565,2,441927,-0.152414855078851,0.143042459169784,0.287368124512222
566,2,446471,-0.232007112464226,0.144502008853717,0.109264088394414
567,2,449325,-0.300851785403683,0.143288559219701,0.0364716050344975
569,2,450017,-0.333892208417091,0.142275475140859,0.0194875470868855
570,2,451779,-0.424738872896291,0.142129353418958,0.0030008350809423
571,2,451784,-0.414501224958196,0.142740053210613,0.00391752474897299
572,2,453525,-0.418611040455696,0.142751858370872,0.00358258895320424
573,2,453768,-0.404074441453091,0.143063312402593,0.00500525958496931
574,2,454027,-0.398317147867354,0.142499216387065,0.00546989385578412
575,2,455029,-0.393425792329006,0.142614518540873,0.00610608735133452
576,2,455247,-0.399437374914942,0.142096400486559,0.00521390664619021
579,2,455756,-0.331147944209741,0.153349532607225,0.0314896774365993
580,2,457024,-0.454578805382333,0.142697168476508,0.00157315230529277
581,2,457298,-0.446870292106604,0.143190159450779,0.00195214958699298
582,2,460202,-0.457696650378139,0.143427413259397,0.00154424232419986
586,2,464424,-0.497275406451864,0.142287256681283,0.000534693561041061
587,2,465824,-0.366103578396753,0.144845952742715,0.0119223628676317
588,2,470145,-0.361532996409323,0.142776771204394,0.0117692993043518
589,2,470686,-0.323814832879087,0.142944993100455,0.0240990719351227
590,2,471144,-0.346921759141382,0.143042117257315,0.0157961762124534
591,2,471830,-0.351884126555569,0.142593883110253,0.0140706474917092
592,2,472403,-0.381271295470528,0.142509369959094,0.00781139261003097
