SNP,Chr,Pos,Effect,SE,SSH1_ERG11_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
133,1,177692,-0.0547712744145185,0.05762217770434,0.342496290044313
134,1,178191,-0.0569062428239358,0.0576736826951961,0.324468773897415
135,1,178224,-0.0547712744145185,0.05762217770434,0.342496290044313
136,1,178960,-0.052948431364542,0.0580883584997301,0.362645932293687
140,1,183802,-0.0276517176797763,0.0576843650717845,0.631977647437525
141,1,183954,-0.0258600669746816,0.058106933359565,0.656561660233525
142,1,184450,-0.0220780881979393,0.0576023432578866,0.701739511297448
144,1,184718,-0.0261897552137214,0.0579249072354459,0.651450958219689
145,1,185296,-0.0197018956251387,0.0576863417605372,0.73290419548384
146,1,185438,-0.0501934824225406,0.0576367150171195,0.384422703906683
147,1,185469,-0.0489010784078798,0.0577232176949086,0.397477255351964
148,1,185503,-0.0602159707093173,0.0575432348773028,0.296070501289206
149,1,185705,-0.0659099955132877,0.0581708599545761,0.257965814496666
150,1,185749,-0.0583286335879657,0.0581937901685288,0.316877013185943
151,1,185806,-0.046375817177239,0.0583021289129142,0.426892412675094
152,1,185879,-0.065195921358581,0.0585335656112013,0.266113756445365
153,1,185916,-0.033758854111247,0.0585821144442045,0.564802941988966
154,1,185941,-0.0424125551162264,0.0588216755200588,0.471364513541202
155,1,185954,-0.0457637116311438,0.0589866178640809,0.438367591845085
156,1,186055,-0.0488179723081701,0.057800258091831,0.398907466188797
157,1,186896,-0.01686428840264,0.0588003527327607,0.774429207535896
161,1,190132,-0.0228171223759405,0.0579192929846503,0.693858149225478
162,1,190148,-0.0266992442602634,0.0579320690330784,0.64517455020626
163,1,190165,-0.0218606812337787,0.0583832002443667,0.708305945101551
164,1,190169,-0.0342885681084113,0.0582934130801567,0.556769783435106
165,1,190933,-0.0490193076986395,0.0577901534162338,0.396885014715139
166,1,192149,-0.0132248935658684,0.0583177259416069,0.820731419145813
168,1,192303,0.104286135773614,0.0693066448942404,0.133293831575815
171,1,192795,-0.0550797526766602,0.0576650329818776,0.340146751501815
173,1,194187,-0.00712127764089274,0.0577860966990478,0.901991035556227
174,1,194867,0.0177639580444052,0.0577481519299106,0.758559872890081
190,2,8314,0.029843892431478,0.0587123067918184,0.611555372194981
194,2,8498,0.0136451115848385,0.0586432753413835,0.816144824791786
195,2,8651,0.0209115877794376,0.0586921319677336,0.721834105492804
197,2,9812,0.0199243710229086,0.0590419606941998,0.735969826803671
198,2,9932,0.0148381739215084,0.0588134418643179,0.800962033259288
199,2,10135,0.00416560694070045,0.0585930699999272,0.943363322695575
200,2,11616,0.00252353535629712,0.0585311435139129,0.96563471417104
201,2,12133,0.00422905069533386,0.0587635545544244,0.942668737977698
202,2,12194,-0.000177452306010739,0.0589912192527664,0.997601575200619
203,2,12359,-0.00501615558356472,0.0588181381805174,0.932085182643203
204,2,13061,-0.00295460648690238,0.0588142052712142,0.95996251901075
205,2,14298,0.00508673260076331,0.0589993353131391,0.931342974839524
206,2,15222,0.00875588642344383,0.0595734683236748,0.883234652069967
207,2,17986,0.00984226738039451,0.0585289533603047,0.866553193121766
208,2,19770,0.0056844315643102,0.058935202283384,0.923216148367813
209,2,19836,0.0065693798862928,0.0587730211733699,0.911064996612784
210,2,19851,0.014186738506263,0.0589413068048417,0.809933075390778
211,2,21595,0.028267564752001,0.0586834008641824,0.630320342435334
212,2,22385,0.0350431029133196,0.0587286203042399,0.551093183542192
213,2,23441,-0.00153048823305613,0.0593288664102941,0.979434080577792
214,2,24209,0.00229679448604347,0.0588402744858672,0.968885032921306
215,2,24341,0.010535283480423,0.0589769117828228,0.858327548002775
216,2,26815,0.00593632373149022,0.0589080523258979,0.919788105917248
217,2,28209,-0.00820968198988908,0.0589271018062425,0.889277297313399
221,2,41245,-0.0685160004256667,0.0585893031713565,0.243020055313355
222,2,43214,-0.0467587256438574,0.0596024825400023,0.433267230283346
223,2,47104,-0.039907203493757,0.0579524889309789,0.491515172687772
224,2,50915,-0.0127533144255114,0.0585572478415419,0.827716826463091
225,2,55834,-0.0287870027150661,0.0582704409285394,0.621596413803163
226,2,56422,-0.0370928771070398,0.0583614100547649,0.525467236218758
227,2,57715,-0.0363680679269896,0.0581701014882963,0.532242386478954
228,2,59046,-0.024641277907137,0.0584820225903623,0.673757493811847
229,2,59191,-0.0244414263615221,0.0581472449916073,0.674495187902493
230,2,59383,-0.015562963701914,0.0581726477428328,0.78921689377574
231,2,59477,-0.0270099001008359,0.0590364166829099,0.647584158399081
233,2,60471,-0.0454067047395149,0.0582067518888476,0.435858625208275
234,2,60478,-0.0444182245039278,0.0582754454722505,0.446442661225139
235,2,60786,-0.0430630645173294,0.0581823532555098,0.459707252066889
236,2,61035,-0.0569808113604953,0.0581442411134933,0.327761895639611
237,2,61071,-0.047503980773137,0.0579039831299758,0.412546145337545
238,2,61675,-0.0362377103631012,0.0580940090819038,0.533176871035489
240,2,62939,-0.071326630605015,0.0579012232788667,0.21881856306132
241,2,63527,-0.0790106770930332,0.058091338322646,0.174662710293601
242,2,63857,-0.113489445028319,0.0579429014760382,0.0509416774306989
243,2,65527,-0.0925132144797844,0.0578556811183129,0.11070762940016
247,2,67976,-0.0763494788480679,0.0587608231999035,0.194679947705448
250,2,72389,-0.146306391183385,0.0580176767059938,0.0121165047036745
251,2,72392,-0.138610389856556,0.0584724062825353,0.0182994081812004
252,2,73646,-0.114816039201101,0.0574033089635416,0.0462482203084392
253,2,74564,-0.125670736760273,0.0572247415692545,0.028735423708478
254,2,74739,-0.111860758987203,0.0574963345464164,0.0525048885215683
257,2,80873,-0.00461140882131045,0.057941157271492,0.936610202981767
258,2,81501,-0.00598441271976571,0.0579311478681796,0.917781822514141
259,2,83526,-0.0241895917288439,0.0578278246638367,0.675979463299867
260,2,83845,-0.00939419743236536,0.0578949678383001,0.871191777294204
263,2,84447,0.00583317020005256,0.0586355098222611,0.920812152186988
264,2,87391,-0.0123606484944419,0.0576377164310036,0.830316733210359
265,2,87562,-0.0147506232067802,0.0577820063422738,0.798655081580663
266,2,87849,-0.0259582877918693,0.0577653464572069,0.653437127307247
267,2,87878,-0.00936589279379979,0.0580280219196317,0.871868394784139
269,2,89785,-0.0245663601905359,0.0580219001237297,0.672262702794538
272,2,93721,-0.0447502399442298,0.0578123339751821,0.439413158557563
273,2,93952,-0.0370056573074203,0.0576622430138811,0.521441743162251
274,2,95085,-0.0385197613150289,0.0577400081190476,0.505128594019947
276,2,107124,-0.00391611443909817,0.0578047618684,0.946025180898451
277,2,111645,0.0206304318793961,0.0578317318420409,0.721505555157856
278,2,111916,0.0255432298350508,0.0579625551622214,0.659710791180908
279,2,111931,0.0372624208597132,0.0580332728218837,0.521233324307924
280,2,111999,0.0246160762399124,0.0578437941243337,0.670686923472508
281,2,114528,-0.016665933819148,0.0581848213398398,0.774716101644239
282,2,116024,-0.0130016687256304,0.0583258420405402,0.823731077073233
286,2,120090,-0.028243457749794,0.0580801250076475,0.627067296847136
287,2,120291,-0.0288535041221319,0.0587439152798148,0.623608370469384
288,2,120726,-0.0229142070093697,0.0584117379022822,0.695082388065044
289,2,121716,-0.0459694551361607,0.0583068018927471,0.430988166307562
290,2,123100,-0.0239532281893403,0.0584247075815279,0.682065969286334
291,2,124677,-0.0095076001488501,0.0583559204213395,0.870671230194382
293,2,127887,-0.0189310167014052,0.0587495906371008,0.747467453394367
294,2,128935,-0.0178008061326725,0.0586950381581433,0.761858064713789
295,2,129053,-0.0295739257315638,0.0588603319227096,0.615669655104537
296,2,130040,-0.0402568391998234,0.0592019975945413,0.496955707104011
297,2,130976,-0.0250259441113915,0.0587431309642217,0.670350493316375
298,2,132199,-0.0399341289818913,0.0589922869604583,0.498888557812699
299,2,133355,-0.0349053843348539,0.0594008351782022,0.55716007766503
300,2,133435,-0.030531181688639,0.0595361320286162,0.608399604348647
302,2,135183,-0.0287608274981724,0.0595716267749201,0.629541236838544
303,2,135402,-0.0245488041110125,0.0595679614961715,0.680505849737244
304,2,135898,-0.0563433133264398,0.0598231597303109,0.346923201005325
305,2,135912,-0.0592644125139292,0.0598594683496149,0.322823367780811
306,2,135925,-0.0621540850939781,0.0595792137768744,0.297561415885331
307,2,136002,-0.0552472704427058,0.0595537862561242,0.354203835823086
308,2,136173,-0.0562710849734374,0.0599734474129356,0.348748919766642
310,2,138318,-0.0820510353166457,0.0614785814000735,0.182858327867412
311,2,138695,-0.0790763580971492,0.0604307470259192,0.191539799584043
312,2,138818,-0.0820791386106732,0.0603080237231495,0.17438232908504
313,2,139728,-0.0719001381019158,0.0602362047892893,0.233421706923261
314,2,140174,-0.0923499498350941,0.0601571701207472,0.125644107283581
315,2,140863,-0.0918631938312466,0.0601347869058578,0.127502050074012
316,2,141152,-0.11833516629914,0.0601744619183383,0.0500199686896021
317,2,141292,-0.107813078234669,0.0597934362805317,0.0722263818203184
318,2,141545,-0.109586073707682,0.0600782953585565,0.0689891716650135
322,2,146723,-0.0579114654326265,0.0601729987933861,0.336499399980877
323,2,147946,-0.129776436190817,0.0604102112273308,0.032373607579028
326,2,151397,-0.0784573384715745,0.0608126236770219,0.197843461665195
327,2,153035,-0.0752381841649907,0.0601591264795305,0.21188948776854
328,2,153228,-0.0990410184569697,0.0605030045009962,0.102529899259595
329,2,153455,-0.0617518699203548,0.0611022646511171,0.312885084066293
331,2,153815,-0.0740690802093709,0.0608282114174166,0.224160277900145
332,2,154160,-0.0613658321918022,0.0602286471231406,0.308957187863558
333,2,154235,-0.0795940629600436,0.0607719783259061,0.191143489974644
335,2,159870,-0.0557798167051029,0.0593065585450044,0.347587029175198
336,2,161229,-0.010689383544257,0.0602895764139113,0.859373897226115
339,2,162696,0.00690852540372278,0.0600317101170864,0.908446138442299
340,2,163284,0.0296531188841993,0.0592162899806868,0.616852482124544
341,2,164166,-0.0129261699510733,0.0597833788809933,0.828943660433372
342,2,165270,-0.0315336690800457,0.0592607827079066,0.594979713836555
343,2,165675,-0.0147187350501881,0.060259212283825,0.807173682534958
346,2,168062,0.0452404517469983,0.05967422021364,0.448882650087757
347,2,168518,0.0261221019922779,0.0593645430661507,0.660185624448353
348,2,168980,0.0244751963460338,0.0593383334881919,0.680246413830691
349,2,169651,0.017487238190297,0.0593735270782078,0.768526669538787
352,2,170725,-0.00398168221927075,0.0594861463165405,0.946671651081097
353,2,171254,-0.0222720943004286,0.0595709962530756,0.708721919937078
354,2,172242,-0.0413722498671628,0.0588372884835031,0.482417180953095
355,2,173254,-0.00963258773619691,0.0584250479298603,0.869140001661458
356,2,173340,-0.0110130171672687,0.0584172858789413,0.850574816888889
357,2,173385,-0.00382902321488021,0.0584736736799937,0.947826623656247
358,2,173973,-0.00529074927146356,0.0583180116746865,0.927764637229682
360,2,177341,-0.0145735439260332,0.0581148074834406,0.802136590417331
361,2,180314,-0.0425304427254405,0.0580953997125427,0.464605890265819
362,2,180339,-0.043583846459285,0.0582401883891061,0.454749422722343
363,2,182758,-0.0301324407157302,0.0580551881528224,0.604064382455954
364,2,183619,-0.0128838860057925,0.0583020041973024,0.825231642263331
367,2,187176,-0.0599811014067116,0.0585364780738613,0.306216327378533
368,2,191066,0.00639994791050302,0.0590607255059402,0.913769981561501
371,2,191599,-0.0120138266190253,0.0582398435928523,0.836689625221322
373,2,191763,-0.00877684053061012,0.0584721628097906,0.880769168939577
374,2,191959,-0.00794213714189901,0.0583298227797464,0.891773109699936
376,2,195759,0.0425714698343433,0.0587885675689509,0.469456126987768
377,2,196912,-0.00626824547213008,0.057879657412251,0.913820916718732
379,2,198110,-0.0332730700156686,0.0582005439273579,0.567891182997916
381,2,198805,-0.0303249122809645,0.0584560043791873,0.60424987499536
382,2,198891,-0.0244639688051816,0.0580081619008397,0.673476461288913
383,2,199248,-0.0220143133331485,0.0581434803038412,0.705197308272533
384,2,201782,-0.01306555826268,0.0580796571440115,0.822141113507506
385,2,203285,-0.00805026317333371,0.0578570437019796,0.889418400554275
386,2,203783,-0.0172646311735638,0.0577267312794305,0.765058697870407
387,2,204179,-0.0155375054573515,0.0578678359869356,0.788471430579803
388,2,205406,-0.000557555697062062,0.0584683509036612,0.992396854525116
389,2,205834,-0.0118793687565863,0.0581848869921619,0.838341528146348
391,2,207192,-0.0187116147917243,0.0581253794571519,0.747705248567691
392,2,207561,-0.00932347193106009,0.0578748249910344,0.872109006850172
393,2,208682,-0.0336899617447887,0.0577517559559318,0.560024688098415
394,2,210102,-0.0237443246804445,0.0579150196324459,0.682065201382418
396,2,214801,-0.0323308338759442,0.0579004845654413,0.576934663293364
397,2,215016,-0.0173428897127706,0.057885639230629,0.76465397457289
398,2,218876,-0.0541802290896462,0.0584203936835343,0.354342283629762
399,2,227511,-0.0730221399034631,0.0587771596953478,0.214930035672172
400,2,230378,-0.0673319403793519,0.0580526801841007,0.246896989108913
401,2,231943,-0.0802002745364642,0.0581735466080678,0.168879351746608
402,2,232156,-0.077507257678457,0.0581599163794094,0.183503732170766
403,2,232789,-0.0827472020151163,0.057932407097438,0.154078048700191
404,2,238524,-0.0825872471364387,0.0580150507559815,0.155460418881475
405,2,241518,-0.0746167526429531,0.0585519005587452,0.203370798535586
406,2,250396,-0.0614790581267381,0.0581944448919589,0.291488763171468
407,2,250466,-0.0533289399017725,0.0581966065408883,0.360104621948923
408,2,252305,-0.0825432548302494,0.0582547980207834,0.157383897564328
409,2,254571,-0.0634419763882298,0.0591444465052378,0.284155729557277
410,2,254742,-0.0644029279940587,0.0590879203312951,0.276478276247404
411,2,254908,-0.0861306237936388,0.0594629204869066,0.148371573419423
413,2,255862,-0.0249191724264103,0.0592652737242064,0.674399179828856
414,2,255975,-0.019747174299613,0.0590567393153405,0.73829419143916
415,2,258311,-0.0187933570123882,0.0580821569904188,0.746458944213183
416,2,259284,-0.0219491524994013,0.0582746594635262,0.706659996715374
417,2,266330,-0.0143908749614453,0.0585319749608427,0.805930806026271
418,2,267100,-0.026943513630841,0.0585151497087855,0.645474156607212
419,2,268086,-0.0175696667751636,0.0585295163626972,0.764212953899543
420,2,274614,-0.00461146784756988,0.058180820172205,0.936869967724162
421,2,274729,-0.0278175406721068,0.0584808268823398,0.63460413606107
422,2,275746,0.00783944926343011,0.0584725401211053,0.893423141787604
423,2,277029,-0.00715354161461562,0.058201053133717,0.902247631471438
424,2,277741,-0.0074872402709531,0.0582237843455344,0.897751997722542
425,2,278218,-0.0102027240539437,0.0581174468356207,0.860745355751614
426,2,278379,-0.00621967410315688,0.0595573848465266,0.916886141311269
427,2,279910,-0.0117553574694578,0.058096206464368,0.839765195217328
429,2,283431,-0.0224520522626784,0.0589383876104107,0.703476132919968
430,2,283573,-0.0305687053371294,0.0582206243459878,0.599878433745318
431,2,286762,-0.0290793411747078,0.0583719242670911,0.618672042570799
432,2,287187,-0.0255403857595896,0.058104084260035,0.660522863195961
433,2,288379,-0.0138156313127501,0.0576748480928705,0.810823246452232
434,2,294941,-0.103664385701558,0.0574496963515141,0.0720149405425036
439,2,297610,-0.0996082204108403,0.057763373368147,0.0855077512412868
441,2,299680,-0.0543678646485377,0.0577550759753955,0.347168173525974
442,2,299708,-0.0515319343459791,0.0578845510443901,0.373936017414428
443,2,299759,-0.0528168249102949,0.0576847015273269,0.360495298039931
444,2,300111,-0.0455046120269999,0.0581062260239454,0.434077030873696
446,2,301710,-0.0341565357492523,0.0577400341483553,0.554525742664064
447,2,303446,-0.034932829072683,0.0581027767507098,0.548076158910922
448,2,303854,-0.0520527370798083,0.0580776227694072,0.370723904696643
449,2,304472,-0.0596589398267386,0.0575648285640564,0.30073510035906
450,2,304691,-0.0555027497401371,0.0585118328531194,0.343486716515519
451,2,308097,-0.00260273257778199,0.0579686594964627,0.964213232805472
453,2,309402,0.0149864087298839,0.0576106148194601,0.794913025471892
454,2,310030,0.0377848759221917,0.0579049251436743,0.51448207666859
455,2,310113,0.0202875462329892,0.0577681281108083,0.725655875478484
456,2,310972,0.012659090346558,0.0578620342640242,0.826947397408258
457,2,312659,0.0503954037729216,0.0575790288871726,0.382039079655084
460,2,318265,0.0369286410546172,0.0583574670184003,0.527273553276258
461,2,318379,0.0578013699552521,0.0584826937614877,0.323658231157744
462,2,321266,0.0457715079771659,0.0581205293131961,0.431501665044352
463,2,322957,0.0483633010734649,0.0575948442892348,0.401636089956103
464,2,325221,0.0976000638769615,0.0577355997910771,0.0918216080383787
465,2,332691,0.0572197655422757,0.0584800356557536,0.328522098045944
466,2,333006,0.0820623609117517,0.0582808411845234,0.159996203279343
468,2,335046,0.0239678633217381,0.0578445652879523,0.678869875913835
469,2,335049,0.0187729309717018,0.0580960838339569,0.746783644552565
470,2,335995,0.0125749107813385,0.0577725185705136,0.827817844917765
471,2,336060,0.0180117545718028,0.0576906313164424,0.755063130784607
472,2,338292,-0.0124820549954086,0.0576911389140095,0.828832116634919
473,2,339568,-0.0428762282300258,0.0577367844283948,0.458208407944172
474,2,340466,-0.0242449126200844,0.058267868561979,0.677594048360903
478,2,348480,-0.07515102747095,0.0575570548031703,0.19251208295636
479,2,350086,-0.0670188365582427,0.0575882290278614,0.245307562923826
480,2,351083,-0.0343088351225834,0.0584157430920069,0.557363121172594
481,2,351335,-0.0489971668774093,0.0577284654243278,0.396594335126177
482,2,351417,-0.0613533174067764,0.0576858652298003,0.28824770932856
483,2,351450,-0.0490243978061103,0.0577832712867615,0.396779865399072
484,2,352302,-0.0495863507679992,0.0582392403171051,0.395110466186354
485,2,352469,-0.0488765691362246,0.0576508324974349,0.397121965546414
486,2,352562,-0.0338908240213789,0.0579172727805124,0.558814543168874
487,2,352944,-0.0460570571674751,0.0577261931293619,0.425491773665409
490,2,355266,-0.0556679055594787,0.0577021991702927,0.335333012917663
491,2,358277,-0.0153448505088281,0.0577815679554397,0.790728089153839
492,2,358926,-0.0199172908767172,0.0578626601985785,0.730888324029262
493,2,358948,-0.0106548456011126,0.0578879277210445,0.854072158505005
494,2,359515,-0.0108728042995665,0.0578008711027215,0.850900103273292
495,2,363190,0.0316310502974983,0.0583451084249549,0.588066091169102
496,2,363588,0.0272836759183474,0.0585816761435549,0.641690720649201
497,2,363888,0.021659427107743,0.0580853554444943,0.709454385639727
498,2,363954,0.0242206172665181,0.057851595636157,0.675713327885235
499,2,364199,0.0102840345029284,0.0577847473489884,0.858847492945273
501,2,365981,-0.00137883604825456,0.0589523923776644,0.981353214467772
502,2,366047,0.0139148268582601,0.0578859678426823,0.810172571030745
503,2,366936,0.0191605446955596,0.0585480288781094,0.743663718205265
504,2,369530,0.0227445887450091,0.0577819596807338,0.694093460548277
506,2,369931,0.0106812611407173,0.058188339579885,0.854461212624164
507,2,371033,0.0263207380189356,0.0580197206973599,0.650358382017215
508,2,372919,0.0600716465181055,0.0576974506675393,0.298518919089307
509,2,373518,0.0614830148703834,0.0576603738827819,0.287018682731062
510,2,376157,0.020408905489993,0.0578704250441315,0.724549661647977
511,2,376172,0.0290467652485301,0.058278507556872,0.618503381520194
514,2,381433,0.0153873521490546,0.0582511453277287,0.791814358803815
515,2,381922,0.0268236342847007,0.0586920183336742,0.64793523732458
516,2,382146,-0.0230722669481507,0.0578131105389214,0.690072891641015
517,2,384206,-0.0130853219742874,0.0580019768597984,0.821642077054724
518,2,384955,-0.0166465311279074,0.0578701703342108,0.773781128922589
520,2,387301,0.00822649729411173,0.0581699161486345,0.887617364027893
521,2,388313,0.0111588011946917,0.0578231011030319,0.847084271449255
524,2,390138,-0.00439940923575671,0.0580056854846817,0.939585818144025
525,2,391233,0.020170741967605,0.0583186589211092,0.729645584379205
530,2,395606,-0.0392415270374843,0.0579523928281848,0.498764535399842
531,2,395726,-0.0336103976677824,0.0579412159666022,0.562232402633282
532,2,395853,-0.0285690431134487,0.0581140210077268,0.623305360987423
533,2,396484,-0.0145626446710859,0.0578717621442132,0.801468513926867
534,2,396705,-0.00847258547573704,0.0578472604071123,0.883638109156484
535,2,398759,-0.0557684237551508,0.0582463912206924,0.338991836323282
536,2,400386,-0.0585578190335364,0.0579126657894591,0.312641945045323
537,2,400847,-0.0774246349487184,0.0577963321644785,0.181233446408395
538,2,401130,-0.0723839365626334,0.0583469747062345,0.215585808074643
539,2,401143,-0.0735293446624211,0.0582267419360429,0.207490792317491
540,2,401979,-0.0562175725912791,0.0582451680562908,0.335111106792114
541,2,403598,-0.0465801112921067,0.0579600804157208,0.42213506074445
542,2,404844,-0.0563120148054179,0.0585845099764478,0.337104544085885
543,2,405100,-0.0620474917092127,0.058030266823068,0.285698268330531
548,2,406181,-0.0550733944804784,0.0580878826696635,0.343724751715594
549,2,406688,-0.0597217117516735,0.0577387205291021,0.301683347775971
550,2,407621,-0.0749311643262595,0.0581638444659789,0.198493201072799
551,2,409016,-0.0663216634349135,0.058778370294373,0.259944947770756
552,2,410647,-0.0843505305746864,0.0578520661530416,0.14571906923429
554,2,419803,-0.142004892464862,0.0579425551054177,0.0147388915453376
555,2,419943,-0.158395835892348,0.0581706431930675,0.00679148947942319
556,2,422349,-0.142218829667544,0.0575618608512164,0.0139561106796859
557,2,425467,-0.131429873232826,0.0574245120341952,0.0226845535170971
560,2,429095,-0.159978521740235,0.0575652542232902,0.00574300709527948
561,2,431266,-0.156358986419207,0.0576254490533707,0.00698688116006005
562,2,431446,-0.149566737954781,0.0579138793260749,0.0102086995780394
563,2,432524,-0.103106384165369,0.0576364586407575,0.0744867732380167
564,2,434090,-0.106137360250938,0.0581568757652228,0.0688432341814843
565,2,441927,-0.0714080075258793,0.0576800562307895,0.216538168118145
