SNP,Chr,Pos,Effect,SE,ADE17_PGM2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
101,1,133231,-0.0622336227737412,0.0667105074601134,0.351513954701035
102,1,137074,-0.0388598196154995,0.0666656210724016,0.560328463776304
103,1,137304,-0.0540367661876878,0.0666588634227992,0.418114958288121
104,1,139686,-0.0533594712436624,0.0667481700220009,0.424587544413461
105,1,149562,-0.0177224143183164,0.0669543312334527,0.791399631010599
106,1,150447,-0.0244692607281164,0.0676911963294152,0.717954189127295
108,1,154084,0.00342083046079597,0.0679126490333518,0.959855206596105
110,1,157269,-0.0183460773465024,0.0666731763542437,0.783351006207025
111,1,160054,-0.0471382547492177,0.0672670712887344,0.483912759844827
112,1,166222,-0.0298440267576294,0.0667970892244065,0.655303318266402
113,1,166416,-0.0260201058370088,0.0666659429429529,0.696545832741567
114,1,167326,-0.0423351240134799,0.0670213731380306,0.528013974954662
115,1,168836,-0.0424090673612594,0.0667032692804375,0.525327265732716
116,1,171200,-0.0571441177551444,0.0667721660259574,0.392684809002924
117,1,171431,-0.0527095802462454,0.0672001595377875,0.433350887187608
118,1,173339,-0.0746380994404724,0.0666173030221757,0.26330455532543
119,1,173845,-0.0628258769633812,0.0665964290716968,0.346130717456108
120,1,175121,-0.0530246011241155,0.0664882476289899,0.425694864649116
121,1,175281,-0.0569658312651053,0.0665356352279705,0.392484411362667
122,1,175315,-0.057076044456775,0.0665143791805612,0.39141903566406
123,1,175523,-0.0586031196416763,0.066888289404998,0.3815528667046
124,1,175541,-0.057181182060339,0.0666182108487749,0.391286293888763
125,1,175653,-0.0709508696459158,0.0667920467872518,0.288841467986012
128,1,175856,-0.0533765507006193,0.0679437638401829,0.432629444140929
129,1,175876,-0.0419982993552948,0.0669236540011144,0.530700968840967
130,1,175989,-0.053229124001437,0.0670922361026035,0.428093868908963
131,1,176001,-0.0465705173582183,0.0674564089564429,0.490409271173778
133,1,177692,-0.0494389952966929,0.0665316996530537,0.457921848748778
134,1,178191,-0.0478063603729144,0.0666012399357236,0.473355457102594
135,1,178224,-0.0494389952966929,0.0665316996530537,0.457921848748778
136,1,178960,-0.0490805140587667,0.0670646518496223,0.464752537085281
140,1,183802,-0.0534805606089067,0.0665312354868749,0.422029557456134
141,1,183954,-0.0692759863546118,0.0669754912511845,0.301681437151014
142,1,184450,-0.0628978522366046,0.066405278899186,0.344194229761612
144,1,184718,-0.0592227081037522,0.0667930501598657,0.375865778151038
145,1,185296,-0.0538371728617407,0.0665220286589492,0.41888003188066
146,1,185438,-0.059633605514369,0.066511169766704,0.370545914166836
147,1,185469,-0.0624188935785969,0.0666001476290728,0.349286915180636
148,1,185503,-0.0688722767353902,0.06640939426529,0.300405494502133
149,1,185705,-0.0751778359835054,0.0671346989399975,0.263557789849407
150,1,185749,-0.0825811968336187,0.0671100526739626,0.219316567581174
151,1,185806,-0.0523093285632509,0.0672860610726223,0.437433462071523
152,1,185879,-0.067198472900298,0.067574463666724,0.320691859199358
153,1,185916,-0.0486004174811488,0.0675887918278254,0.47257948699204
154,1,185941,-0.0642613143445934,0.0678467584090386,0.344208332187178
155,1,185954,-0.0673882531578924,0.0680368336182187,0.322624232170836
156,1,186055,-0.0602816169105303,0.0666944159601009,0.366692381419391
157,1,186896,-0.1079700202889,0.0676225026052867,0.111236709761285
161,1,190132,0.0359693079955995,0.0668288292452638,0.590757189934616
162,1,190148,0.0309864541613884,0.0668560697545153,0.643305953128277
163,1,190165,0.0301302627476145,0.0673712192271025,0.654985085996727
164,1,190169,0.0278368698295277,0.0672899568535871,0.679355766064949
165,1,190933,-0.00604524544366089,0.0667596779219718,0.927899657719061
166,1,192149,0.0463666537993296,0.067261007867507,0.491053316309069
168,1,192303,-0.0462659004409969,0.0802013874231771,0.564393900410888
171,1,192795,-0.0159812187965147,0.0666286395644236,0.810581809715235
173,1,194187,0.126816796042929,0.0663468139804819,0.0567598325341442
174,1,194867,0.0808919974750203,0.0665137802686901,0.224733159133702
190,2,8314,-0.0949695561821784,0.0675927837265809,0.160893208883546
194,2,8498,-0.120416659550336,0.0673781148157381,0.0747666509580169
195,2,8651,-0.125520113639088,0.0674154060244428,0.0634493156267651
197,2,9812,-0.115576675875084,0.0678699467206518,0.0894644206634625
198,2,9932,-0.121978103543191,0.0675683786033214,0.0718868153324233
199,2,10135,-0.126473769415387,0.0672837128149832,0.0609712551636425
200,2,11616,-0.138958723035957,0.0671417074578398,0.0392137646133984
201,2,12133,-0.143910447727225,0.0673824208996682,0.03338935733859
202,2,12194,-0.142736593633031,0.0676533873191379,0.0355770920337267
203,2,12359,-0.14689533310237,0.0674277895505491,0.0300256085520482
204,2,13061,-0.130109235687948,0.0675203744578737,0.0547866473276012
205,2,14298,-0.132812710138733,0.0677207517014491,0.0506435862256241
206,2,15222,-0.12269021048372,0.0684418328824928,0.0738897936602903
207,2,17986,-0.152592334563416,0.0670578001264976,0.0234726904505658
208,2,19770,-0.145274505636177,0.0675739156245141,0.0322452111561003
209,2,19836,-0.13518032240813,0.0674453122002162,0.0458019125347516
210,2,19851,-0.135132798581179,0.0676452952577067,0.0465197342208427
211,2,21595,-0.122517880180185,0.0674310500469116,0.0700748220954834
212,2,22385,-0.102755339198707,0.0675888142256075,0.129330528173957
213,2,23441,-0.104365545856637,0.0682426290781033,0.127078067753352
214,2,24209,-0.0849426509853587,0.0677538846143192,0.210782834163215
215,2,24341,-0.0925820578265352,0.0678865659915801,0.173507128591045
216,2,26815,-0.095938585019584,0.0677915659096572,0.15789160414789
217,2,28209,-0.0886241941227441,0.067842697048946,0.192294660183665
221,2,41245,-0.0721152417668846,0.0676368016945749,0.287056022364593
222,2,43214,-0.0678428377925186,0.0687492065869858,0.324408600547455
223,2,47104,-0.0407769304083397,0.0668895686113989,0.542508598883883
224,2,50915,-0.0634856040537575,0.0674977986227875,0.347574513887312
225,2,55834,-0.0712296184692481,0.0671631222434901,0.289621100949242
226,2,56422,-0.0637214373836016,0.0673049057165952,0.344409893105248
227,2,57715,-0.0531617875126746,0.0671085309411064,0.428789914158843
228,2,59046,-0.075321247065292,0.0673887990053313,0.264450263365312
229,2,59191,-0.0575836187302679,0.0670514026694943,0.391034679780943
230,2,59383,-0.0819888147530232,0.0669987786357772,0.221868033788328
231,2,59477,-0.0716179552089084,0.0680442771619695,0.293281021715424
233,2,60471,-0.0889286501205592,0.0670643510317945,0.185690541374011
234,2,60478,-0.0851288411480118,0.0671552119138829,0.205760965996883
235,2,60786,-0.0915758309052686,0.0670202153239033,0.172685946631128
236,2,61035,-0.0838895444667948,0.0670438557010333,0.211666876708299
237,2,61071,-0.0853713423311432,0.0667330427410458,0.201632949662914
238,2,61675,-0.0869274506323316,0.0669203765996038,0.194802612266394
240,2,62939,-0.0755193485996148,0.0668434301549063,0.259329881024965
241,2,63527,-0.0860716896618361,0.0670592376259923,0.200152833918101
242,2,63857,-0.112209448341143,0.0669653781168092,0.0946954299904546
243,2,65527,-0.10060373362753,0.0667952395534709,0.132922650524646
247,2,67976,-0.0339159665445894,0.0679507114004426,0.618001534150087
250,2,72389,-0.0968885331501347,0.0673583828118458,0.151205583962588
251,2,72392,-0.0261362882123352,0.0680006291450281,0.700947800216969
252,2,73646,-0.0612440066584753,0.0665406252384498,0.357992196502338
253,2,74564,-0.041509986812077,0.0664528932175581,0.532602476194104
254,2,74739,-0.0325669308939007,0.0666857087319329,0.62559492909009
257,2,80873,-0.0219016481927457,0.0668572243907285,0.743417120623606
258,2,81501,-0.00105605830033914,0.0668562217719262,0.987406094177797
259,2,83526,-0.00524327470024658,0.0667519498198857,0.93743614888042
260,2,83845,0.0323802824906188,0.0667937426400564,0.628132961972892
263,2,84447,0.0231533864243049,0.0676578278397155,0.732394279345809
264,2,87391,0.00773720173752493,0.0665196595841637,0.907469427524299
265,2,87562,0.00268998229683379,0.0666891199229848,0.967847937573832
266,2,87849,-0.0126587256545529,0.0666795536828407,0.849540346963365
267,2,87878,-0.00103585371898485,0.066969480327903,0.987667911784772
269,2,89785,-0.00844406635793568,0.0669754594408149,0.899742734022265
272,2,93721,-0.0591254103424888,0.0667005218841218,0.375988805029778
273,2,93952,-0.0555077616675891,0.0665181390069545,0.404577410241302
274,2,95085,-0.0793591608641181,0.0665427212213283,0.233825263412
276,2,107124,-0.067177799989858,0.0666139241108389,0.31392211567724
277,2,111645,-0.0912621706324187,0.0665755690708565,0.171306470836046
278,2,111916,-0.0875935422417495,0.0667472567664616,0.190265941737481
279,2,111931,-0.0758751653230353,0.0668903932955873,0.257429697920818
280,2,111999,-0.0844180413045195,0.0666202015968552,0.205935634884434
281,2,114528,-0.0631407638365777,0.0670716482849295,0.347147398422616
282,2,116024,-0.0698816952958589,0.0672126331131716,0.299185921748266
286,2,120090,-0.0349798633709059,0.0670237547146528,0.60206555452198
287,2,120291,-0.0205874012464128,0.0678075153154424,0.76159984135034
288,2,120726,0.00491213773743632,0.0674240431930714,0.941963248824773
289,2,121716,-0.00115934792144123,0.067347945882618,0.986275377376089
290,2,123100,-0.0261983188387941,0.0674264598868829,0.697845844222347
291,2,124677,-0.0372386943924033,0.0673188029894586,0.580497647749943
293,2,127887,0.0325027505723244,0.067787656027655,0.631894894255281
294,2,128935,0.0194213178829938,0.0677377370759925,0.774499973918546
295,2,129053,0.00867686542646251,0.0679502719511845,0.898463577740893
296,2,130040,0.0467906664814949,0.0683212118653018,0.493879839358063
297,2,130976,0.0563243957766191,0.067743427361013,0.40628882124489
298,2,132199,-0.00187644009107413,0.0681239398828397,0.978041009798871
299,2,133355,0.00661304742568203,0.0685839391587814,0.923239595520826
300,2,133435,0.0219335727233267,0.0687231348971555,0.749795102604059
302,2,135183,-0.0063820621419225,0.0687702787645581,0.926113014336714
303,2,135402,-0.00757682987656638,0.0687595466104126,0.912318827489999
304,2,135898,-0.0284388823749346,0.0691088186301066,0.680949272310441
305,2,135912,-0.0238539184319503,0.0691648001340234,0.73038604564082
306,2,135925,-0.0227700405534047,0.0688524222573469,0.741061332359476
307,2,136002,-0.0157968260369149,0.0688064253319511,0.818548329178175
308,2,136173,-0.0229199289048075,0.0692876552765327,0.740996480958603
310,2,138318,-0.0232789564580071,0.0711171243933379,0.743610332257634
311,2,138695,-0.0366611597122356,0.069881589664698,0.600177861181871
312,2,138818,-0.0215491681938483,0.0697711980506253,0.757614194802655
313,2,139728,-0.0182658580116793,0.0696487394425281,0.793276413458714
314,2,140174,-0.0441658423115223,0.0696158475193511,0.526216223994467
315,2,140863,-0.0382071799337641,0.0695976466890799,0.583371530394304
316,2,141152,-0.0380217811087343,0.069794149048588,0.586255477901407
317,2,141292,-0.0486382279011762,0.0692730860130672,0.483065140307681
318,2,141545,-0.0325123497033302,0.0696376263897764,0.640874431197173
322,2,146723,-0.0592027944296861,0.0694620464261924,0.394623146047706
323,2,147946,-0.0540059064286237,0.070111532471169,0.441645670081901
326,2,151397,-0.102090199896433,0.0701356851380902,0.146389220974581
327,2,153035,-0.0699574337231185,0.0694803701856605,0.31468876297651
328,2,153228,-0.0996454506426024,0.0698868403278687,0.154806488159113
329,2,153455,-0.0698484370284453,0.0705188647416802,0.32261168676816
331,2,153815,-0.080645749373103,0.0702147803788453,0.251515965070521
332,2,154160,-0.0866596416491695,0.0694558021048496,0.212969898296008
333,2,154235,-0.0950214482751749,0.0701217342764577,0.176254534351956
335,2,159870,-0.0658936650411316,0.0684384216613584,0.336298523135213
336,2,161229,-0.0576370353008057,0.0695124099757222,0.407573171232487
339,2,162696,-0.0183370267919197,0.0692738060043382,0.791392282829728
340,2,163284,-0.0170884377843196,0.0683565663196488,0.80274073018624
341,2,164166,-0.0124637122480552,0.0689941747764023,0.856746946525347
342,2,165270,-0.0369064425807383,0.0683889132226109,0.589774982421707
343,2,165675,-0.0289009762659105,0.0695307924534479,0.677913402648332
346,2,168062,0.0646333526819494,0.068836958180025,0.348406691564162
347,2,168518,0.0475583378289662,0.0684814604072823,0.487844149430723
348,2,168980,0.0514082700290164,0.0684410195970036,0.453073395793582
349,2,169651,0.023966206549599,0.0685163530556027,0.726706306556796
352,2,170725,0.0521186977951545,0.0685941425759381,0.447873705458271
353,2,171254,0.0157092495921675,0.0687562225336641,0.819407346327617
354,2,172242,0.00470441005960115,0.0679480389277968,0.944841443413518
355,2,173254,-0.0214986201655307,0.067418104674252,0.750002346845895
356,2,173340,-0.0105626513055072,0.0674173104334093,0.875590041897751
357,2,173385,-0.0128585668783903,0.0674782741080375,0.848980953628286
358,2,173973,-0.0139997172336995,0.0672983533474726,0.835329677983103
360,2,177341,-0.00137654993024272,0.0670731202775575,0.983637661486094
361,2,180314,-0.0162190126604334,0.0670901114971837,0.809114509787122
362,2,180339,-0.0087612165316186,0.0672635591908842,0.896441206498192
363,2,182758,-0.0322770057433918,0.06700192297632,0.630294479856362
364,2,183619,-0.0251506332265333,0.067274557385022,0.708739913814751
367,2,187176,-0.0641244006198545,0.0675680621161857,0.343252487748838
368,2,191066,-0.0541210496472695,0.0680990570292654,0.427298710440004
371,2,191599,-0.076909734004921,0.0670907703070251,0.252425414390628
373,2,191763,-0.0783228909591666,0.067352860019486,0.245666132843627
374,2,191959,-0.100387056731452,0.0671047131636181,0.135553332370903
376,2,195759,-0.0459463325809341,0.0678510550620759,0.498745052411268
377,2,196912,-0.0692106455461442,0.0666952703001578,0.300113311102718
379,2,198110,-0.0837465880043255,0.0670492189794843,0.212481173880578
381,2,198805,-0.0927680801211901,0.0673057879026799,0.168981270740489
382,2,198891,-0.0790409393446599,0.0668286915302538,0.237708361156034
383,2,199248,-0.0987734753986709,0.066907679498804,0.140764197810599
384,2,201782,-0.0729289975981765,0.0669189441318667,0.276539820484714
385,2,203285,-0.0564161734989344,0.0667039953220381,0.398254534932703
386,2,203783,-0.0856740037885283,0.066471544426345,0.19828297813326
387,2,204179,-0.0654918578117331,0.0666979639567065,0.326813284387054
388,2,205406,-0.0444094268123811,0.0674337880038136,0.51060545255747
389,2,205834,-0.0690704910380784,0.0670513219816679,0.303661873867773
391,2,207192,-0.105670711909228,0.0668530670857176,0.114855676375437
392,2,207561,-0.086892687558242,0.0666323831309368,0.193062500407014
393,2,208682,-0.0901783857101189,0.0665073582260209,0.175992664717915
394,2,210102,-0.0811559622778962,0.0667128408274842,0.224608465860471
396,2,214801,-0.105566623379706,0.0666128029321602,0.113911783703315
397,2,215016,-0.116116599127619,0.0665247470904067,0.081774088085441
398,2,218876,-0.0806192808455987,0.0673654137054398,0.232208734788743
399,2,227511,-0.134278725404741,0.0676029679194133,0.0477747178503189
400,2,230378,-0.137179662590655,0.066724737921447,0.0405267222544664
401,2,231943,-0.141295174928215,0.0668940656872344,0.0353692825803456
402,2,232156,-0.142092897365348,0.0668615093572933,0.0342655116365095
403,2,232789,-0.135058601479064,0.0666631549778521,0.0435179627774055
404,2,238524,-0.130661581265793,0.066782844076086,0.0511927110950885
405,2,241518,-0.131135356213972,0.0673662645709221,0.0523753441406979
406,2,250396,-0.108264862647853,0.0670179012035857,0.107104089817691
407,2,250466,-0.114899459890416,0.0669627474376872,0.0870629894861677
408,2,252305,-0.11567139608926,0.0671379660667067,0.0857840078888353
409,2,254571,-0.0840464171921349,0.0682200805956193,0.218773044086222
410,2,254742,-0.0887627034018639,0.068141273847146,0.193551101566905
411,2,254908,-0.104703879873598,0.0686006182948376,0.127835138104387
413,2,255862,-0.0646091782394107,0.0683255210332395,0.344995225608013
414,2,255975,-0.0599315002058035,0.0680903360718731,0.379362629365221
415,2,258311,-0.0503422016353613,0.0669858779580338,0.452831767209846
416,2,259284,-0.0406993858241824,0.0672302861648977,0.545320318206785
417,2,266330,-0.0335894166821104,0.0675307401857234,0.619220575280882
418,2,267100,-0.0666650607338468,0.0674562221556822,0.323696614825498
419,2,268086,-0.0489831603523448,0.0675040740774005,0.468544786350526
420,2,274614,-0.00466689901236639,0.0671435063200774,0.944625947338579
421,2,274729,-0.0190720889101568,0.0675035837874505,0.777699312965061
422,2,275746,-0.00841633604988928,0.0674802578880672,0.9008138909464
423,2,277029,-0.0160813355972928,0.0671627015826715,0.810904553317549
424,2,277741,-0.0225887257681416,0.0671837680719935,0.736902505307233
425,2,278218,-0.0315426150781777,0.0670521462328759,0.638346086597574
426,2,278379,-0.0262696001292667,0.068718826918769,0.702486247695446
427,2,279910,-0.0294865964059274,0.0670312382498953,0.66028354868422
429,2,283431,-0.0169948051822574,0.068025602068226,0.802864491838623
430,2,283573,-0.0228133203807127,0.0672045666766454,0.734464442196909
431,2,286762,0.0160452831770114,0.0673821756344496,0.81192342763617
432,2,287187,0.0426039016122513,0.0670348187647165,0.52548230403653
433,2,288379,0.014652441128274,0.066560293898583,0.825891037818118
434,2,294941,0.0012098409499762,0.0666046510638613,0.985517876024051
439,2,297610,-0.00324669533644972,0.0669415771340802,0.961344849781355
441,2,299680,0.0382071591176041,0.0667046559168381,0.567157635629344
442,2,299708,0.04900436275333,0.066825527704821,0.463851205879291
443,2,299759,0.0443041666681554,0.0666081001873901,0.506390914055021
444,2,300111,0.0536425839374487,0.0670547534784534,0.424259343788076
446,2,301710,0.0529608733723648,0.0666080821616653,0.427082739823558
447,2,303446,0.00999138585797611,0.0670855172992497,0.881689918759849
448,2,303854,0.00196188230584503,0.0671004091473547,0.976691290925186
449,2,304472,-0.013487066654307,0.0665296037353542,0.83946850468393
450,2,304691,0.0075963502788641,0.0676101691493552,0.910605683127665
451,2,308097,-0.00307038777418014,0.0668985164584556,0.963418934743781
453,2,309402,-0.0172098973265268,0.0664853874217515,0.79590005436748
454,2,310030,1.34093682177677e-05,0.0668652636432338,0.999840103027741
455,2,310113,-0.0138951053755675,0.0666746463047712,0.835035572217038
456,2,310972,-0.0643249594903893,0.0666921815884255,0.335452947009577
457,2,312659,0.00801218446045684,0.066519567366393,0.904196371699265
460,2,318265,-0.0463805174804921,0.0673401828075824,0.49143333038001
461,2,318379,-0.0361961263752242,0.0675575992914924,0.592446833287188
462,2,321266,-0.0242460926174373,0.0671202816081947,0.718141018486328
463,2,322957,-0.0166849220566112,0.0665275495012982,0.802116834075817
464,2,325221,0.0537988587704359,0.0668374072788277,0.421406844699761
465,2,332691,0.111044219174414,0.0673211910828615,0.0999411239650316
466,2,333006,0.10154273726643,0.0672305269556902,0.131844517803998
468,2,335046,0.0969937570220653,0.0665716788052154,0.146010210286769
469,2,335049,0.102088306320953,0.0668349842437975,0.127540159225805
470,2,335995,0.101235138458818,0.0664585737766749,0.128583530727247
471,2,336060,0.105395806411566,0.0663501441366761,0.113073314257788
472,2,338292,0.101375236985271,0.0663636836257063,0.127514601868006
473,2,339568,0.0633636008300159,0.0665976203930745,0.342032342436923
474,2,340466,0.0750002942762222,0.0671417526187479,0.264735212570211
478,2,348480,-0.0639258413245212,0.0664967266399022,0.337040191296959
479,2,350086,-0.0722259756750995,0.0664757997407323,0.277999068246395
480,2,351083,-0.0734369059106043,0.0673340598785698,0.27617726107755
481,2,351335,-0.0783262858059468,0.06655884307435,0.240069211240214
482,2,351417,-0.0948560408818836,0.066487339137945,0.154556508570482
483,2,351450,-0.0623931990984443,0.0666698778174592,0.349988702798912
484,2,352302,-0.0202009102986681,0.0672711731563364,0.764132161908223
485,2,352469,-0.0273465334460692,0.0665835319386476,0.681534262173054
486,2,352562,-0.0232887652005518,0.0668601426303682,0.727807057816106
487,2,352944,-0.0395742337004202,0.0666454710465999,0.553024666903643
490,2,355266,-0.0375068756637437,0.0666488577508725,0.573959992227824
491,2,358277,-0.0489686864696397,0.0666383238500347,0.462923178457428
492,2,358926,-0.0605568501895088,0.0667095847049713,0.364619903333959
493,2,358948,-0.0488561815183511,0.0667579372529482,0.464751321551351
494,2,359515,-0.0394544821009074,0.0666751715781264,0.554402312797963
495,2,363190,-0.0210026313319557,0.0673517138564023,0.755349913040787
496,2,363588,0.0125302728406845,0.0676234541919082,0.853104252869742
497,2,363888,0.00291692557854131,0.0670462187167834,0.965322628416841
498,2,363954,0.00782576256229574,0.0667787026254025,0.906776536733031
499,2,364199,-0.00169903610564807,0.0666892122990988,0.979688949049418
501,2,365981,-0.00846820968379003,0.0680323581875366,0.901011417675198
502,2,366047,-0.00496035117027344,0.066808040794868,0.940855254233147
503,2,366936,-0.00918385689602823,0.0675756255197516,0.891973949922314
504,2,369530,-0.0110442550887697,0.0666951074363314,0.868571907705477
506,2,369931,-0.0192887107989214,0.0671474031914214,0.774082394626452
507,2,371033,0.0245193870353788,0.0669642519532235,0.714467745463131
508,2,372919,0.0138905054058332,0.066683596169686,0.835111209939765
509,2,373518,0.0455289941699574,0.0666057603398308,0.494701853469682
510,2,376157,0.0143173732094101,0.0667925752363521,0.830393407918728
511,2,376172,0.0250350594694713,0.0672665686283849,0.709984510657359
514,2,381433,0.00551695679268194,0.0672305294172451,0.934645278829401
515,2,381922,0.0163890746123031,0.067747735167654,0.808987859072912
516,2,382146,-0.0023729005324786,0.0667339443661256,0.971655195949809
517,2,384206,-0.000252795706321834,0.0669417988213524,0.996989048446462
518,2,384955,-0.0111151645322163,0.0667900707683209,0.867922175863348
520,2,387301,0.00337730534951483,0.0671324456099274,0.959905327843365
521,2,388313,0.0140895433171946,0.0667298502578681,0.832897496035003
524,2,390138,-0.00377870026370838,0.0669414980496805,0.955017015599192
525,2,391233,-0.0217445313560771,0.0673038935972921,0.746826069245551
530,2,395606,0.0050083792892574,0.0669226424676464,0.940385730590636
531,2,395726,0.00561736155481046,0.0668980479566616,0.933128684739227
532,2,395853,0.0122613759311772,0.0670860586020773,0.855082744986025
533,2,396484,0.0207817358724478,0.0667835315544572,0.755847052077092
534,2,396705,0.0411073310857766,0.0667245915552867,0.538242284171769
535,2,398759,-0.0114132665609248,0.0673035246993572,0.865438351636437
536,2,400386,0.0304762495868361,0.0669109634137998,0.649047812915218
537,2,400847,0.00250728299216102,0.0668688449431866,0.970111096764954
538,2,401130,0.0182610977168045,0.0674747449201078,0.786829143622548
539,2,401143,0.0150958211955924,0.0673431812365131,0.822760484883253
540,2,401979,0.0054767295890592,0.0673056348497515,0.935192994132033
541,2,403598,-0.00855336228222625,0.0669482400162028,0.898411004368952
542,2,404844,0.0126508851982511,0.0676943171206478,0.851860097119087
543,2,405100,0.00124983929531963,0.0670779478402836,0.985144690812101
548,2,406181,0.0093666165661298,0.0671195610194133,0.889094169657016
549,2,406688,0.0127922067714683,0.0667305905155668,0.848087982936639
550,2,407621,-0.0223724593829596,0.0672708484164062,0.739654130906516
551,2,409016,0.0184514228770848,0.0679480861793278,0.786125428632934
552,2,410647,0.000759454920168823,0.0669646936371774,0.990957692634226
554,2,419803,-0.0706774495541411,0.0673298836553981,0.294565506846726
555,2,419943,-0.0753833615775737,0.0677142169313962,0.266355330543771
556,2,422349,-0.0783370523378728,0.0668711184967457,0.242202752187641
557,2,425467,-0.0908452381722701,0.0665851253954512,0.173327435157696
560,2,429095,-0.130743307702914,0.0667942776909206,0.0510877833017962
561,2,431266,-0.119633945977853,0.06688998442765,0.0745499018355364
562,2,431446,-0.107340696067881,0.067221408417108,0.11119992264405
563,2,432524,-0.0938382690092456,0.0666290414198318,0.159901988395889
564,2,434090,-0.140462696167198,0.0670159096271936,0.036797357753346
565,2,441927,-0.0694813451140233,0.0666072300825758,0.297592589062892
566,2,446471,0.0213040026386662,0.0675180846987278,0.752545493784624
