SNP,Chr,Pos,Effect,SE,MID2_PIN2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
229,2,59191,0.10271417463713,0.075912757263244,0.176903796566542
230,2,59383,0.0844572987032522,0.0759984470292442,0.267194300636409
231,2,59477,0.0874193603022556,0.0771365662708683,0.257854744886701
233,2,60471,0.0469772342378596,0.0761927961453283,0.5379240965362
234,2,60478,0.0534056183344404,0.0762678515510055,0.484240164440599
235,2,60786,0.0428838424498573,0.0761611167543112,0.573746437602435
236,2,61035,0.0546367873686757,0.0761342985610478,0.473455784730666
237,2,61071,0.0376819825697828,0.0758176657383975,0.619492839493252
238,2,61675,0.0191125282412292,0.0760557350348465,0.801731222258213
240,2,62939,0.0159461573787065,0.0759263169804426,0.83377207422209
241,2,63527,-0.00422920569808904,0.0762157489937305,0.95577955436245
242,2,63857,-0.0146054821561618,0.0762298472237148,0.848167311420802
243,2,65527,-0.0361287335178392,0.0759581430968001,0.63462505235546
247,2,67976,-0.0103939792869057,0.0770749006338294,0.892802931603686
250,2,72389,-0.0780854009977186,0.0764887359254922,0.30801301847727
251,2,72392,-0.0894298279839824,0.0769754109397934,0.246102725112753
252,2,73646,-0.0974283729417497,0.0753630827855596,0.19693042210878
253,2,74564,-0.0912552286917369,0.0752363368342249,0.22597363686663
254,2,74739,-0.0583334342017295,0.0755771017452197,0.440725558133057
257,2,80873,-0.0536561225695177,0.0757675116589617,0.479308312634748
258,2,81501,-0.0267232331583529,0.0757953367173457,0.724620539740475
259,2,83526,-0.0429241129672326,0.0756565942884957,0.570833946451033
260,2,83845,-0.0415296725641378,0.0757307646094804,0.583773693036673
263,2,84447,-0.0148685253345072,0.0767262434601158,0.846454365339247
264,2,87391,-0.0195067369401037,0.0754213239374675,0.796066154615362
265,2,87562,-0.0139957103871617,0.0756156815199342,0.853264701348385
266,2,87849,-0.0250941328430529,0.0756003915433433,0.740138163094347
267,2,87878,-0.0231880256924332,0.0759270744666459,0.760242556646029
269,2,89785,0.0035610892802551,0.0759453317271806,0.962627281206504
272,2,93721,-0.00850671218329701,0.0757148811986684,0.91060823829169
273,2,93952,0.00652068038924156,0.0754988600743028,0.931222906247494
274,2,95085,-0.0303249370881839,0.0755877986834253,0.688524267067013
276,2,107124,0.0304604560036318,0.0756252645897453,0.687352803227005
277,2,111645,0.030575183978609,0.0756735850254966,0.686427694505032
278,2,111916,0.0332166220558041,0.0758488938032784,0.661703763571642
279,2,111931,0.0290533660546175,0.0759697711367269,0.702370184842679
280,2,111999,0.0379340605258144,0.0756857145441772,0.616539236717825
281,2,114528,0.0348771014740232,0.076125704798087,0.647125546555953
282,2,116024,0.0455247528127035,0.0762909269542354,0.551073068353426
286,2,120090,-0.000613534550743311,0.0760279290906762,0.993565813804402
287,2,120291,-0.021409406767909,0.0768889264587528,0.780833118066752
288,2,120726,0.00897408058737115,0.0764515928205996,0.906623693821807
289,2,121716,-0.0216166451892865,0.0763575874521879,0.777268008998281
290,2,123100,0.0152025594299744,0.076467316607815,0.842524886232625
291,2,124677,-0.000190131497680546,0.0763662543054495,0.998014889814317
293,2,127887,0.0340116496564599,0.0768685258980355,0.658423570734508
294,2,128935,0.0249881762090506,0.0768056378678375,0.745114242500157
295,2,129053,0.0170958222743917,0.0770456104854577,0.824526092399097
296,2,130040,0.0537984750417422,0.0774683646342756,0.487852236435096
297,2,130976,0.0611971141910687,0.0768208174570994,0.42620632982189
298,2,132199,0.058683277194945,0.0771830380162558,0.447574950956992
299,2,133355,0.0258257541642768,0.077756598211712,0.739983803859272
300,2,133435,0.00387076300065936,0.0779365276910888,0.960416973522254
302,2,135183,0.0180144884670156,0.0779740707469674,0.817423959123527
303,2,135402,0.0122671819344938,0.0779654521920707,0.875065867144725
304,2,135898,-0.0259897470982051,0.0783694730555572,0.740364704952223
305,2,135912,-0.0171431248507316,0.078434269375393,0.827113846916855
306,2,135925,-0.0223018549079121,0.0780752279411284,0.775317018892664
307,2,136002,-0.0239994446851705,0.0780153692108306,0.758549437065692
308,2,136173,-0.00980530618655617,0.078576113587354,0.900762921482588
310,2,138318,0.0321320987347077,0.0806342190968007,0.690508406431073
311,2,138695,0.0203620872489729,0.0792626115757165,0.797410288313542
312,2,138818,0.0250961815627645,0.0791133759125111,0.751265780075994
313,2,139728,0.0131725246672216,0.0789796875749049,0.867635737264273
314,2,140174,0.0116178865849609,0.0789803787547855,0.883138336327456
315,2,140863,-0.00368487203964774,0.078950608219794,0.962800138821668
316,2,141152,-0.0102311012931174,0.079171374414728,0.897251410280319
317,2,141292,-0.00969603932174934,0.0786022854302259,0.90189564579038
318,2,141545,-0.0066675224181757,0.078986083351226,0.932775217469905
322,2,146723,-0.0368176204327355,0.0788200580056152,0.64070952035605
323,2,147946,-0.0723267764179517,0.0794734765246069,0.36340425514185
326,2,151397,-0.04883556986996,0.0797232101871246,0.540559059245004
327,2,153035,0.0363976977263417,0.0788734526199829,0.644745980815028
328,2,153228,0.0332573238876952,0.0794532344604435,0.67577959889873
329,2,153455,0.000287985771712518,0.0800727844306375,0.997132406088637
331,2,153815,0.0473839773551671,0.0797256916734692,0.55266703979424
332,2,154160,0.0114416756296549,0.0789274519417493,0.884821663387118
333,2,154235,0.000909747836849051,0.079717960456667,0.990901121052612
335,2,159870,0.0354834744296277,0.0776815950782167,0.648109430135217
336,2,161229,0.00787557243590709,0.0788961264827983,0.920542274123669
339,2,162696,0.0473319229467227,0.0785173580330899,0.547014758858755
340,2,163284,0.0994677340921442,0.0773357672526466,0.199223132965179
341,2,164166,0.110511394946881,0.0780150884266373,0.15749967732529
342,2,165270,0.122292777805337,0.0773050230353365,0.114556224652324
343,2,165675,0.101476552608853,0.0786754842334305,0.197960439502536
346,2,168062,0.170593210485825,0.0776227915656524,0.0286179746216428
347,2,168518,0.127113602456944,0.0774094568327971,0.101461041367032
348,2,168980,0.134282259947486,0.0773381143187095,0.0833830607243278
349,2,169651,0.12536575639851,0.0774175311852441,0.106265894598619
352,2,170725,0.0775340766073905,0.0777334058069038,0.31923627985884
353,2,171254,0.044573467288526,0.0779327386269155,0.567721290243418
354,2,172242,0.0617000354374186,0.0769771774870726,0.42336019400901
355,2,173254,0.121189828037714,0.0761842110749397,0.112561575831633
356,2,173340,0.142489741689223,0.0760704206738437,0.0618767202093692
357,2,173385,0.141288686203085,0.076147514030581,0.0643639137866441
358,2,173973,0.106680462459739,0.0761031430813194,0.161857264460212
360,2,177341,0.0808200017744149,0.0759328958717267,0.287892771911262
361,2,180314,0.0862007080529603,0.0759416948951143,0.257107471285534
362,2,180339,0.103640528334726,0.0760726331850142,0.173943720347901
363,2,182758,0.0594634612588629,0.0759329053994546,0.434090332243899
364,2,183619,0.0356524272810714,0.0762745064489815,0.640485971577488
367,2,187176,-0.0257744170531596,0.0767012259332633,0.737042936690686
368,2,191066,0.0154580781933062,0.0772825837073322,0.841579957534885
371,2,191599,-0.0355271843248882,0.0761926209076069,0.641301860898019
373,2,191763,-0.0238068491790869,0.0765074460082328,0.755854792761742
374,2,191959,-0.0529571097410605,0.0762791791424264,0.487979700424735
376,2,195759,0.015705980298323,0.0769821174071172,0.838454538764303
377,2,196912,0.01821299313968,0.075735210350417,0.810095824298455
379,2,198110,0.0310120506784896,0.0761774304386635,0.684179176623177
381,2,198805,0.0470478085828766,0.0764825224966113,0.538855596009587
382,2,198891,0.0585598246178326,0.0758634349909532,0.440683552153248
383,2,199248,0.0662130318162706,0.0760191923298873,0.384343843340919
384,2,201782,0.0684203818297904,0.075920029854349,0.36808768438117
385,2,203285,0.0943390176009139,0.0755459582836317,0.212579185081596
386,2,203783,0.0961641301063233,0.0753760339862959,0.20286796196188
387,2,204179,0.109107294739343,0.0755094411405562,0.14935928205972
388,2,205406,0.102801373583077,0.0763146207785129,0.178820787215377
389,2,205834,0.11352534514101,0.0759039472705698,0.135639695525495
391,2,207192,0.080299235000166,0.0759527145263217,0.291131112521858
392,2,207561,0.108690026666981,0.0755153556202223,0.150948773429849
393,2,208682,0.0984846442807697,0.0754272853244368,0.192508319477406
394,2,210102,0.107560619872979,0.075587986561739,0.155623455589955
396,2,214801,0.112637639777345,0.0755634156947278,0.136949765015852
397,2,215016,0.0859049928777245,0.0756195110975812,0.256720425771062
398,2,218876,0.217094711892565,0.0756636351254042,0.00436269314508374
399,2,227511,0.242697964497342,0.0759925087698964,0.00153094197983635
400,2,230378,0.180448089455997,0.0755027791024332,0.0173744742992266
401,2,231943,0.17308962919678,0.0757713934940648,0.0229430465415993
402,2,232156,0.173772279785224,0.0757354462176535,0.0223502899929455
403,2,232789,0.197010817619242,0.07530135778269,0.00927071798046102
404,2,238524,0.172911993006474,0.0755766426026681,0.0227339317729788
405,2,241518,0.14981675433308,0.0763807858837449,0.0506127110896113
406,2,250396,0.188265399846292,0.0756112872618172,0.0132369777445198
407,2,250466,0.188679190165953,0.0755811928659859,0.0130022830159481
408,2,252305,0.129264295870693,0.0761373127847915,0.090430869797867
409,2,254571,0.0974739260711746,0.0773474700025594,0.208426647661451
410,2,254742,0.0943569710172429,0.0772882700545961,0.222959670761259
411,2,254908,0.113842857067738,0.0778073049692418,0.144319316587755
413,2,255862,0.155698682341181,0.0771288479850065,0.0442759080836915
414,2,255975,0.145743493821532,0.0769024581478057,0.058886216494877
415,2,258311,0.116097754479035,0.0757648450754643,0.126333421510149
416,2,259284,0.11258062351347,0.0760366325683314,0.139602406887328
417,2,266330,0.122793572583537,0.0763209989590657,0.108530076751583
418,2,267100,0.121982280977418,0.0763190808906101,0.110866551120511
419,2,268086,0.105208479459077,0.076395373298633,0.169336122498392
420,2,274614,0.0818059674901382,0.0760103233113656,0.282551303038123
421,2,274729,0.0876517424165895,0.0764090679588824,0.252101509921821
422,2,275746,0.0697601034012898,0.076427801384509,0.361992671900717
423,2,277029,0.076066535718352,0.076054673823779,0.317920126207258
424,2,277741,0.0793837978696461,0.0760750160625488,0.297433787430961
425,2,278218,0.0665295552977274,0.075972164676393,0.381783395868235
426,2,278379,0.0586966840434363,0.0778741596046474,0.451509234106815
427,2,279910,0.0641292278006512,0.0759512788742606,0.399047431152821
429,2,283431,0.0839053227643587,0.0770120648815865,0.276672777029433
430,2,283573,0.0582973883921717,0.0761528945142704,0.444467050927853
431,2,286762,0.0532053268196576,0.0763586799326977,0.486398035295057
432,2,287187,0.11220481184304,0.0758198065739489,0.139795059298424
433,2,288379,0.027016429845231,0.0754645818346195,0.720556201291726
434,2,294941,-0.0912598224558537,0.0753670730453871,0.226754813121497
439,2,297610,-0.0821751978380941,0.0757795779383691,0.278928575260846
441,2,299680,-0.0421704734231262,0.0756386384364482,0.577521769931088
442,2,299708,-0.0310621606271862,0.0758135200189117,0.682261371444078
443,2,299759,-0.0391361374126018,0.0755459109579352,0.604751804705187
444,2,300111,-0.0577580711939973,0.0760405465969434,0.448018967523607
446,2,301710,-0.0266837152608826,0.0755815470726198,0.724265151283618
447,2,303446,-0.0651501641631405,0.0759919697666147,0.391844429524801
448,2,303854,-0.0902333577491412,0.0759339056824499,0.235508399237722
449,2,304472,-0.0855090773605049,0.0753052875817085,0.256936674099082
450,2,304691,-0.0842279659422662,0.0765337455502433,0.271849556899761
451,2,308097,-0.042182374234433,0.0758236065482776,0.578342920773069
453,2,309402,-0.0461248889262855,0.0753553380260407,0.540866645451399
454,2,310030,-0.0573602532976385,0.0757574151247207,0.449460922709812
455,2,310113,-0.0666100166264427,0.0755242488047259,0.378393941445292
456,2,310972,-0.0386995491931596,0.0756942079158208,0.609487450004259
457,2,312659,-0.029831630129417,0.0754117564250739,0.692651433480764
460,2,318265,-0.00378202578413214,0.0764084440623354,0.960550835710617
461,2,318379,0.00084421746182145,0.0766350780563724,0.991216847851645
462,2,321266,-0.0393116530299584,0.0760933774788464,0.605742267100767
463,2,322957,0.00718478184973428,0.0754417220334689,0.924181267122805
464,2,325221,0.0118016380398352,0.075854237931482,0.876450569887758
465,2,332691,-0.0247611280187576,0.0766181665914587,0.74675355398487
466,2,333006,0.0150212442337912,0.0764748273631914,0.844393874052694
468,2,335046,-0.060910551160765,0.0756431997505595,0.42122612959176
469,2,335049,-0.0630921408089736,0.0759604197489541,0.406765383595804
470,2,335995,-0.0847604028004879,0.0754703134756534,0.262159995019682
471,2,336060,-0.0665972719219804,0.0754199728625856,0.377826927063555
472,2,338292,-0.106664715171518,0.0752847158068586,0.15741814797813
473,2,339568,-0.158381907634779,0.0751408095546986,0.0357527656749917
474,2,340466,-0.14146748010005,0.0758942641365452,0.0631505981971334
478,2,348480,-0.197888917364095,0.0747613764762564,0.0084862836694977
479,2,350086,-0.206400300889407,0.0746997566588676,0.00602613461138554
480,2,351083,-0.194452136335147,0.0757754796234564,0.0106950541194685
481,2,351335,-0.16704144263367,0.0750948820477759,0.0267531020355302
482,2,351417,-0.160319762459559,0.0751243626090136,0.033526713355282
483,2,351450,-0.162265702035563,0.0751967423828788,0.0316110044860659
484,2,352302,-0.163761741528439,0.0757893574178457,0.0313869901123866
485,2,352469,-0.171234800660648,0.0749655080886379,0.0229540506598767
486,2,352562,-0.189571275270192,0.0751518217871966,0.0120909862936762
487,2,352944,-0.195594556703006,0.0748872742149565,0.00938975922164533
490,2,355266,-0.191336909733641,0.0749184272705136,0.0110707246028435
491,2,358277,-0.196982402671095,0.0748890200415692,0.00890393084223025
492,2,358926,-0.216404483432701,0.0748495914710976,0.00407546636206586
493,2,358948,-0.19659280901065,0.0750284938515815,0.00916624444928801
494,2,359515,-0.18383439895286,0.0750053408127578,0.0147323238430819
495,2,363190,-0.185271805024609,0.0757417947147797,0.0149287050965823
496,2,363588,-0.160727206109199,0.076203682251454,0.0356329067529472
497,2,363888,-0.153870448762167,0.075581892821261,0.0425156181142669
498,2,363954,-0.159402599484621,0.0752454321303859,0.0348363945113032
499,2,364199,-0.157492820039236,0.0751533095504053,0.0368277245041975
501,2,365981,-0.165386582956175,0.0766401095818898,0.031604597272433
502,2,366047,-0.15777295517767,0.0752877475972999,0.0368296191083168
503,2,366936,-0.17654383912548,0.0760480803856182,0.0208299055617335
504,2,369530,-0.132627821876863,0.0752987419154142,0.079044006507352
506,2,369931,-0.158076160445602,0.0756814923944304,0.0374504148821749
507,2,371033,-0.151090395852829,0.0755186063745907,0.0461896614379874
508,2,372919,-0.113466481437544,0.0753760127994832,0.133131082811394
509,2,373518,-0.118576962915214,0.0753106376575262,0.116266565467344
510,2,376157,-0.128067935168725,0.0754340699273488,0.0904369088025971
511,2,376172,-0.124733922441994,0.0759994927094213,0.101636816636791
514,2,381433,-0.00131488457724749,0.0762337787085123,0.986248468177735
515,2,381922,0.00239286184825235,0.076825808215261,0.975170237682485
516,2,382146,0.0133458586548561,0.0756668045280222,0.860099179191577
517,2,384206,0.0011869803475712,0.0759056656769325,0.987532365175119
518,2,384955,-0.0305779995273488,0.0757191272870781,0.686578918511527
520,2,387301,-0.0302802493252562,0.0761050759472654,0.69096339294783
521,2,388313,-0.0141109850657515,0.0756664112724917,0.852168102270604
524,2,390138,-0.0135561244006921,0.0759022626962627,0.858354454734121
525,2,391233,-0.0414437768499518,0.076295673778733,0.5873352407211
530,2,395606,-0.0436115619132368,0.0758490612523315,0.565672271905502
531,2,395726,-0.0482995817154532,0.075813266188402,0.524481680819502
532,2,395853,-0.0652101329478622,0.0759936490119447,0.391419622549124
533,2,396484,-0.0551942502264278,0.0756796204996588,0.466292884415872
534,2,396705,-0.0371172167899091,0.0756742792612656,0.624094377022395
535,2,398759,-0.0243615822634056,0.0763079464248256,0.749723097541802
536,2,400386,-0.0524767446121561,0.0758416040591486,0.48943892740542
537,2,400847,-0.064636742035183,0.0757450320511262,0.394045959387758
538,2,401130,-0.0604192803709701,0.0764503337758106,0.429878736807162
539,2,401143,-0.0837481707784462,0.0762360538168738,0.272718509768377
540,2,401979,-0.0938122335367994,0.0761554508351575,0.2188243709216
541,2,403598,-0.091751047557381,0.0757575171544282,0.226661604174323
542,2,404844,-0.0945694639102654,0.0765975708172422,0.217790395905725
543,2,405100,-0.0621465521994623,0.0759881501846164,0.413997208309764
548,2,406181,-0.0859252907701387,0.0759718271286841,0.258816506416845
549,2,406688,-0.0913474583396676,0.0755137832819313,0.227211472509795
550,2,407621,-0.0775377964163878,0.0761790469500772,0.309452859942887
551,2,409016,-0.0440163390653769,0.0770191499507123,0.568025380200568
552,2,410647,-0.0165297278497172,0.0759265677878502,0.827783375549093
554,2,419803,-0.137139194876743,0.0761156277959152,0.0724422744949199
555,2,419943,-0.124765231124222,0.0766290127241785,0.104380503687254
556,2,422349,-0.0981914461665803,0.075792823043981,0.195985945939778
557,2,425467,-0.0932045991761084,0.0755373417535901,0.218065615170805
560,2,429095,-0.0614115937822197,0.0760781509439287,0.420084902990666
561,2,431266,-0.0925597520936415,0.0760303756419448,0.224263395413887
562,2,431446,-0.0848132720208211,0.0763642305992918,0.26747869802162
563,2,432524,-0.0580544461653984,0.0756999797737905,0.443652529486666
564,2,434090,-0.116256083685468,0.0762103219192264,0.12803888847688
565,2,441927,-0.0878677694774476,0.0754979290167627,0.245273498006171
566,2,446471,-0.104884184942476,0.0763661721697745,0.170487947480455
567,2,449325,-0.0559617832095755,0.0760638434843475,0.462388940096491
569,2,450017,-0.0314509175750592,0.0756815511629173,0.677977804931166
570,2,451779,-0.117401301031398,0.0757251060335854,0.121950783350004
571,2,451784,-0.114751544744356,0.0760114672325735,0.132024502271423
572,2,453525,-0.202575407171705,0.0755144863431966,0.00764875786918556
