SNP,Chr,Pos,Effect,SE,MID2_WSC2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
231,2,59477,0.000508301281984314,0.162879269852876,0.997511789192017
233,2,60471,0.0161762174562848,0.160678682134452,0.919866149602144
234,2,60478,0.0263359838270908,0.160858238174591,0.870043931938597
235,2,60786,0.035122396789031,0.160588960918352,0.827002422728586
236,2,61035,0.0485259611738653,0.160567487494343,0.762665879217664
237,2,61071,0.0557772801031658,0.159832198080584,0.727316897359626
238,2,61675,0.0455868817913377,0.160301628091469,0.776284473725275
240,2,62939,0.0773920846592602,0.15998985202311,0.628876573315043
241,2,63527,0.099540295044344,0.160556232599296,0.535676513260246
242,2,63857,0.0339741922851386,0.160670813620015,0.832656474802979
243,2,65527,-0.0552621024337683,0.160124236002164,0.730209584180223
247,2,67976,-0.0484046263225993,0.162437541979797,0.765886748355478
250,2,72389,0.105249425798594,0.161358906626029,0.514652101612069
251,2,72392,-0.0261141140935509,0.162548038096172,0.872457229836921
252,2,73646,-0.0115874295471236,0.159220114378921,0.942025454757299
253,2,74564,0.00353559695133887,0.158908564456808,0.982261699717382
254,2,74739,0.0211640357416516,0.159427199101303,0.894466365029725
257,2,80873,0.101218474040008,0.159720721742768,0.526672911822204
258,2,81501,0.128075497018045,0.159639450522458,0.422930935237689
259,2,83526,0.118114989235119,0.159413144226475,0.459224631896716
260,2,83845,0.0979141727978066,0.159603615454481,0.539951833617447
263,2,84447,0.120809065307326,0.161599636238431,0.45520970933654
264,2,87391,0.179914881456462,0.158694889695072,0.257683190690399
265,2,87562,0.197481203580047,0.159038914564569,0.215165675949163
266,2,87849,0.187543723854375,0.159057862615006,0.239155969451644
267,2,87878,0.167244673784781,0.1598078866639,0.296029785433458
269,2,89785,0.077640017961051,0.160020100439982,0.627843139480079
272,2,93721,0.083620552325101,0.159528001222792,0.600485958129327
273,2,93952,0.071925540647301,0.15908753216704,0.651465269752469
274,2,95085,0.134047389607003,0.159195886116033,0.400342389264753
276,2,107124,0.172822600772524,0.159169388923969,0.278318188120866
277,2,111645,0.251472524020028,0.158974609702651,0.114581447062865
278,2,111916,0.236899563970903,0.159415236175358,0.138157524283425
279,2,111931,0.258489887235176,0.159565607517988,0.106133850776638
280,2,111999,0.272219211365401,0.158923405651174,0.0876098076964923
281,2,114528,0.218622166740373,0.160078471601401,0.172896806541197
282,2,116024,0.289842740753547,0.160141124004679,0.0711583921102464
286,2,120090,0.0819637031236683,0.160187666463646,0.609199813377833
287,2,120291,0.0901898414147972,0.162008496861414,0.578086387093762
288,2,120726,0.0345337724702368,0.16113267830339,0.830422156225935
289,2,121716,0.128979303675136,0.160813688011795,0.423068359527819
290,2,123100,0.0994057052728354,0.161095321603529,0.53759201844311
291,2,124677,0.0620255080633861,0.160926288371856,0.700152441941935
293,2,127887,0.142433697615503,0.161886316773903,0.379545762017823
294,2,128935,0.146597555489051,0.161722404128664,0.36530204179066
295,2,129053,0.157612438908019,0.162186569547104,0.331816908234977
296,2,130040,0.146611968333165,0.163208165168795,0.369631166241641
297,2,130976,0.0437806425241888,0.162046971452103,0.787185395367028
298,2,132199,0.147822691465454,0.162624650476812,0.363980415774717
299,2,133355,0.222448224197625,0.163488080934101,0.174495976519647
300,2,133435,0.211454141954856,0.163884453327071,0.197803691612239
302,2,135183,0.203143273234025,0.164005410467925,0.216302748108438
303,2,135402,0.213197989625965,0.163944364866727,0.194302370366238
304,2,135898,0.220791742656948,0.164789652455594,0.181159274303096
305,2,135912,0.213223119713883,0.16494020361144,0.196949996062235
306,2,135925,0.212357155593688,0.16419267010063,0.196738762291108
307,2,136002,0.18820277457477,0.164152740595715,0.252360705664009
308,2,136173,0.160864860435166,0.16540014710623,0.331428093059085
310,2,138318,0.257097590916478,0.169442475675276,0.130082216759949
311,2,138695,0.208897254012468,0.166710173145928,0.21101454775299
312,2,138818,0.190731736502716,0.166464872343868,0.252663295831526
313,2,139728,0.259440060603378,0.165901460631779,0.11875579620429
314,2,140174,0.199544976593466,0.166136006565279,0.230519980987358
315,2,140863,0.220844740039664,0.165992142300807,0.184227905105455
316,2,141152,0.206653420269129,0.166513678304297,0.215407793688968
317,2,141292,0.209827799420428,0.165299848729064,0.205142940195479
318,2,141545,0.228782920578359,0.166037826097649,0.16910811170987
322,2,146723,0.304906791408567,0.165389165846667,0.0660836063342887
323,2,147946,0.285058332796697,0.167018044202853,0.0887476320635402
326,2,151397,0.251422371755856,0.167591609816106,0.134454223802818
327,2,153035,0.303468386091787,0.16550853325996,0.0675624472888895
328,2,153228,0.225875542443794,0.16707627464533,0.177263055480619
329,2,153455,0.258163710116987,0.16821226661792,0.125741107477469
331,2,153815,0.330266094144746,0.167203545507118,0.0490202939309577
332,2,154160,0.262810593639069,0.16577432832271,0.113781856497445
333,2,154235,0.211685918987838,0.167646521420402,0.207533369732586
335,2,159870,0.305617444935893,0.162971149312555,0.0615787503749335
336,2,161229,0.31324229973164,0.165456940047076,0.0591495535024948
339,2,162696,0.38066772388089,0.16433499734102,0.0211078165158558
340,2,163284,0.341357445701987,0.162371791168479,0.0362331394776532
341,2,164166,0.28892021294384,0.164183575945,0.0793182457094851
342,2,165270,0.359374138625773,0.162392780040224,0.0275373247368828
343,2,165675,0.351292835730091,0.165162732303846,0.0341172906788086
346,2,168062,0.158648945951313,0.164507524925618,0.335512041111073
347,2,168518,0.130867212123969,0.16363274198297,0.424386680505505
348,2,168980,0.178166260414193,0.16342828056568,0.276377428267927
349,2,169651,0.213330888217994,0.163386862287903,0.19251182824605
352,2,170725,0.228555985357083,0.163620874727001,0.163332227476754
353,2,171254,0.282082313800424,0.163650723085714,0.0856402825702655
354,2,172242,0.108033446015597,0.162293560834563,0.506058783536159
355,2,173254,0.172006940370263,0.160890704373036,0.285758790505467
356,2,173340,0.166043082873605,0.160888920776705,0.302762023728763
357,2,173385,0.168944613983974,0.161028989188324,0.294823844758898
358,2,173973,0.210734954477939,0.160459875707379,0.189928589650735
360,2,177341,0.178223161440575,0.160022441146096,0.266149137829345
361,2,180314,0.0676774399642824,0.160316671124205,0.673173629755212
362,2,180339,0.0645029441565022,0.160725597431766,0.688424864768876
363,2,182758,-0.0431630651628694,0.160169245266382,0.787714628508429
364,2,183619,-0.0326943205223716,0.160807093878204,0.83900682290568
367,2,187176,-0.0717727525936545,0.161646901226931,0.657307800331476
368,2,191066,0.0329694825896615,0.162891307385776,0.839719276042806
371,2,191599,0.0129424193854583,0.160642142850266,0.935832146883774
373,2,191763,0.0167391772847111,0.161277394310425,0.917393977368271
374,2,191959,0.0215706728112799,0.160882242156079,0.893417778093124
376,2,195759,0.0102366640308796,0.162266875391449,0.949734239076622
377,2,196912,0.0299081702783139,0.159635207962189,0.851491336748232
379,2,198110,-0.0116631569741966,0.160598641293426,0.942147245033079
381,2,198805,0.0330144369596751,0.161282015943846,0.837924455831217
382,2,198891,-0.0195574277290629,0.160031842827817,0.902802565049008
383,2,199248,-0.0139697993222292,0.160398990530025,0.930646129339192
384,2,201782,-0.0311299646349358,0.160195034899946,0.84603287904869
385,2,203285,0.114055736929877,0.159466991415591,0.474939088136153
386,2,203783,0.115327849876078,0.159120518769671,0.469065288909709
387,2,204179,0.0701011745826592,0.159580572610049,0.66072462588393
388,2,205406,0.0753674960827543,0.161214316310702,0.64043152614113
389,2,205834,0.0621110416728674,0.160457784270536,0.698925432660142
391,2,207192,0.0441870640824659,0.160324511517931,0.783008770734638
392,2,207561,0.00709594062779684,0.159632585004294,0.964569481804904
393,2,208682,0.0153202165904422,0.159362397222058,0.92346834280814
394,2,210102,0.00481016719799998,0.159775848332507,0.975999751289761
396,2,214801,0.0137858081340216,0.15976676482509,0.931287127883809
397,2,215016,0.0305260641273131,0.159669023283084,0.848491834917099
398,2,218876,-0.13778991192207,0.16116132617324,0.393141425296926
399,2,227511,-0.151046040599212,0.162270938487232,0.352579612803637
400,2,230378,-0.131037132168618,0.160270838946266,0.414138214409894
401,2,231943,-0.136555126273293,0.160718199615738,0.396092434886225
402,2,232156,-0.123855433816543,0.160681339835816,0.441332762195576
403,2,232789,-0.135669575374359,0.160084282431586,0.39729717173246
404,2,238524,-0.115188996909339,0.160355412261031,0.473025568373363
405,2,241518,-0.141583235310481,0.161690188719086,0.381818385105196
406,2,250396,-0.24714439533662,0.160223194317276,0.123847908007805
407,2,250466,-0.216976040951989,0.16029000630558,0.176715189573076
408,2,252305,-0.25049519082675,0.160578926868743,0.119667603613009
409,2,254571,-0.102310253460101,0.163303842784832,0.531390374643513
410,2,254742,-0.123020280985735,0.163115698419823,0.451237746410955
411,2,254908,-0.10987564419755,0.164390046585774,0.504325437666731
413,2,255862,-0.257345301035332,0.162928419485965,0.115117227818826
414,2,255975,-0.200107418429528,0.162564326472342,0.219163712691203
415,2,258311,-0.253773840609572,0.159652424258659,0.112833816012942
416,2,259284,-0.163306049669681,0.160527115969875,0.309702092030328
417,2,266330,-0.120573374648025,0.161325909480215,0.455325725059769
418,2,267100,-0.126418876444724,0.161301454161035,0.433716507018705
419,2,268086,-0.0694584214158591,0.161411170529024,0.667225627983095
420,2,274614,-0.0678268912035345,0.160431959200028,0.672715623185381
421,2,274729,-0.0810256731701992,0.161292647215359,0.61573320562701
422,2,275746,-0.0529531135265352,0.161255227044483,0.742818494341487
423,2,277029,-0.0528121520162964,0.160505771986398,0.742323721945232
424,2,277741,-0.061950117316077,0.16055955295257,0.699848426560432
425,2,278218,-0.0503553556067055,0.160280941054077,0.753578024452987
426,2,278379,-0.0665644856166713,0.16423223624869,0.685497339581458
427,2,279910,-0.0382972054342956,0.160234094052962,0.811238200570447
429,2,283431,-0.0648948584791167,0.162557343397486,0.689978334383648
430,2,283573,-0.0719738492918334,0.160597938015266,0.654311418423312
431,2,286762,-0.0228840468033811,0.16105021528741,0.887087910580401
432,2,287187,-0.0821514381434681,0.160243703973756,0.608505881771773
433,2,288379,-0.0674789682367584,0.159047981245516,0.671628818592887
434,2,294941,-0.0252986438614365,0.159178000358856,0.873812516569502
439,2,297610,0.0549285307424642,0.159962685997239,0.731514465032903
441,2,299680,0.156768575165026,0.159278293608067,0.325670069067769
442,2,299708,0.177011051210654,0.159555204275593,0.268011496600227
443,2,299759,0.136268246650176,0.159126389258313,0.392383881796836
444,2,300111,0.138187726504137,0.160235848916047,0.389051797404797
446,2,301710,0.221049374056442,0.158899340766018,0.16506267838904
447,2,303446,0.197860627336586,0.159991702063019,0.217023202927171
448,2,303854,0.203160198415446,0.160003704032593,0.205020117232798
449,2,304472,0.132118236226389,0.15885795454817,0.406154478540911
450,2,304691,0.0977043303398333,0.161505976626904,0.545595592362531
451,2,308097,0.252087006114403,0.159322465971845,0.114489406257787
453,2,309402,0.0441063048376491,0.158896323118959,0.781497938887622
454,2,310030,0.0218406581787755,0.159802251226358,0.891367160484265
455,2,310113,0.00899246422892287,0.159359991887731,0.955032284411951
456,2,310972,0.0501385564467138,0.159580393403482,0.753562373353986
457,2,312659,-0.0920755787740403,0.158907989677984,0.56267067951235
460,2,318265,-0.221757129341343,0.160616542056271,0.168256509735336
461,2,318379,-0.220976262308527,0.161098018755259,0.171031683447151
462,2,321266,-0.079461744143316,0.160389861495716,0.620605789134718
463,2,322957,-0.140599351810198,0.158837330179266,0.376663046412391
464,2,325221,-0.1448043803732,0.159700563926408,0.365171130832337
465,2,332691,-0.079970151816137,0.161458905368408,0.620698482716745
466,2,333006,-0.199533520097998,0.160847577926039,0.215609552981186
468,2,335046,-0.0330442942059551,0.159572804546963,0.836066988385072
469,2,335049,-0.0743175296388175,0.160212303250119,0.643027475478231
470,2,335995,-0.0773112820165835,0.159302545140031,0.627756788293128
471,2,336060,-0.086078346900428,0.159075137566471,0.58876788120832
472,2,338292,-0.190741834323825,0.158806909952326,0.230520487372417
473,2,339568,-0.220048684300802,0.158939836790044,0.167086703608078
474,2,340466,-0.284408415155664,0.160036320972996,0.0764047005961466
478,2,348480,-0.295619638941219,0.15835381774646,0.0627541491522665
479,2,350086,-0.377456207624098,0.157867927896873,0.0173275789918143
480,2,351083,-0.367419259194946,0.160007194484361,0.0222458829366554
481,2,351335,-0.386049303830806,0.158055881849996,0.0150763230507351
482,2,351417,-0.377423609663232,0.158089528542795,0.017493429530889
483,2,351450,-0.427324332482628,0.157907487262944,0.00713693895670507
484,2,352302,-0.332034097975052,0.159823036226749,0.0384769387578091
485,2,352469,-0.356907062718616,0.158033546867573,0.0245290458273662
486,2,352562,-0.364429369443479,0.158640305636024,0.0221917107663042
487,2,352944,-0.350116161302308,0.158267432561929,0.0275939198036061
490,2,355266,-0.378004244444487,0.158085598532986,0.0173194774870475
491,2,358277,-0.332982706159231,0.15839745606783,0.0362439442547478
492,2,358926,-0.319305085369272,0.158713085678678,0.0449963966366069
493,2,358948,-0.337022124567754,0.158660169880132,0.0343501495092644
494,2,359515,-0.310033965678491,0.158574913142833,0.0513569619177275
495,2,363190,-0.256993855570602,0.160409118021844,0.110024605716923
496,2,363588,-0.269904588914939,0.160986715736426,0.0945130185660615
497,2,363888,-0.240151691517353,0.159728776813508,0.133605105609491
498,2,363954,-0.214202983151684,0.159194985724548,0.179315025219564
499,2,364199,-0.213552868363799,0.158980069379487,0.180048080605556
501,2,365981,-0.280120295452129,0.161914391831101,0.0844950433080102
502,2,366047,-0.243935134465184,0.15914223009781,0.12621786211021
503,2,366936,-0.268153940460239,0.160876596400963,0.0964351601645634
504,2,369530,-0.275013321903124,0.158732533462181,0.0840476704904167
506,2,369931,-0.291634489526985,0.159747195197551,0.0687552753376903
507,2,371033,-0.339952215765154,0.159047547114069,0.0332500682406411
508,2,372919,-0.300543934335343,0.158577326962436,0.05887582611484
509,2,373518,-0.218085217092052,0.158868112241569,0.170703471232044
510,2,376157,-0.279036605428847,0.158950819426731,0.0800428397625363
511,2,376172,-0.288647856470461,0.160061516891725,0.0721849186606559
514,2,381433,-0.27355804213676,0.160019954461973,0.0882326440478682
515,2,381922,-0.236108324846187,0.161440617706458,0.144491556273997
516,2,382146,-0.216152246410131,0.15907744497542,0.175081905407223
517,2,384206,-0.195698373311139,0.159649978258165,0.221092437628911
518,2,384955,-0.205042171784349,0.159259551859014,0.198773375400733
520,2,387301,-0.164680219463666,0.16020601999768,0.304687625933478
521,2,388313,-0.193925278830389,0.159158582571042,0.22387027359831
524,2,390138,-0.181974141925426,0.159695958081833,0.255265739185357
525,2,391233,-0.0414735625423172,0.160863430586719,0.796697249464385
530,2,395606,-0.20455453831646,0.159573905068613,0.200726152340295
531,2,395726,-0.203020363356195,0.159520868940102,0.203966226450861
532,2,395853,-0.210673578636288,0.15994920523976,0.188650057526981
533,2,396484,-0.181384177590047,0.159340839336965,0.255750180917389
534,2,396705,-0.21210545765225,0.159156104145877,0.183493722211437
535,2,398759,-0.147787456757118,0.16066803152913,0.358289145027822
536,2,400386,-0.194851416036163,0.159626141576753,0.223024374846167
537,2,400847,-0.195560194989705,0.159476044901204,0.220915618883171
538,2,401130,-0.143210618226302,0.161099632950974,0.374631648207395
539,2,401143,-0.118814940117487,0.160835870678275,0.460559367936467
540,2,401979,-0.067668566884579,0.160820140160711,0.674177833012872
541,2,403598,-0.0727988377255148,0.159961569469104,0.649315598010368
542,2,404844,-0.0971957246505361,0.161713177421761,0.548200577365184
543,2,405100,-0.0890336138742254,0.160244815917022,0.578829479469372
548,2,406181,-0.0665756151997861,0.160379528864824,0.678311424744145
549,2,406688,-0.00975630659297788,0.159492069421759,0.951257557517934
550,2,407621,-0.0318591047948396,0.160792062554021,0.843050725641048
551,2,409016,-0.0370503082695257,0.162399389378312,0.819667050506963
552,2,410647,-0.0419548388644849,0.160028564816316,0.793342581023867
554,2,419803,-0.0362975802664713,0.1611562911827,0.821929000575909
555,2,419943,-0.0297943614522926,0.162111546432493,0.854284306590611
556,2,422349,-0.0754504814287725,0.160080467493483,0.637697347319859
557,2,425467,0.00088932615736359,0.159555977826239,0.9955559573402
560,2,429095,-0.0146018641466806,0.160498945512251,0.927561718425364
561,2,431266,0.0976337374845639,0.160504158695516,0.543383601573698
562,2,431446,0.138855398341481,0.16106738989447,0.389220479206312
563,2,432524,0.0889874167624301,0.159618421499827,0.577538574706198
564,2,434090,0.021148714413505,0.161156135383049,0.895667167363181
565,2,441927,-0.00190903020919725,0.159434923893018,0.990453340712711
566,2,446471,-0.0100387596789235,0.161388576609855,0.950436841279044
567,2,449325,-0.0893637544374888,0.160375097640084,0.577732209836489
569,2,450017,-0.135883926021663,0.15939198568718,0.394506812298966
570,2,451779,-0.251347004597277,0.159591526490343,0.116166169358329
571,2,451784,-0.243752628906369,0.160204247762433,0.129026727252685
572,2,453525,-0.257747658353056,0.160192707423655,0.108513545245206
573,2,453768,-0.226493278947223,0.160539279674498,0.159176046081579
574,2,454027,-0.217543899896623,0.159901322619372,0.174543476536904
575,2,455029,-0.245925941923038,0.159869612311116,0.124873404933012
576,2,455247,-0.247206801919789,0.159344127193386,0.121701423710198
579,2,455756,-0.192124404922216,0.171467802813373,0.263275555789176
580,2,457024,-0.241666067950946,0.160546877766907,0.13314943978214
581,2,457298,-0.251996250621711,0.160968969168786,0.118362673968111
582,2,460202,-0.279295469215294,0.161209446828407,0.0840578902675384
586,2,464424,-0.295999846768581,0.160282412155948,0.0656217233482662
587,2,465824,-0.288547836943134,0.161911386593508,0.075586790708399
588,2,470145,-0.189649281502372,0.160001906316493,0.236698578049311
589,2,470686,-0.220619371986006,0.159791903845305,0.168254991821353
590,2,471144,-0.202304122512527,0.160137949095314,0.207310966670654
591,2,471830,-0.22107008090518,0.159609751373944,0.166906875746403
