SNP,Chr,Pos,Effect,SE,MID2_PIN2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
69,1,85751,-0.0765710921890975,0.157001903112068,0.626059407400692
70,1,87445,-0.0838180883341773,0.157323553043767,0.594524418945815
71,1,87467,-0.113102028952423,0.158096153344952,0.474834659339177
72,1,89070,-0.0174342721189775,0.157217789992512,0.911764623035898
73,1,89616,-0.0665071444990729,0.156334690874901,0.670793298790272
74,1,89679,-0.0360058469672576,0.156382821288651,0.818037326221392
75,1,89880,-0.0295501326744831,0.156426283249551,0.850273703529984
76,1,91472,0.00405384673960441,0.157595219146317,0.979492687591967
77,1,93789,-0.0569686476031663,0.155942220498476,0.715092129469584
78,1,94351,-0.0935927266292947,0.156302825785203,0.549696309608882
79,1,99148,-0.0237308461626648,0.155966581815473,0.879152869650069
82,1,106800,-0.0429878985535298,0.156165323616709,0.783268536836467
83,1,107970,-0.0456313241113873,0.155700430906064,0.769639877262228
84,1,109000,0.021928025526417,0.155989436035031,0.8882868376649
85,1,112549,-0.00830732873088258,0.155816589081571,0.957511255006753
86,1,112742,-0.059941012349559,0.156391742874198,0.701746740704878
87,1,113050,-5.05668623537736e-05,0.156161129954548,0.999741818247615
88,1,113135,-0.014035075576616,0.155761587903842,0.92825397321013
89,1,114076,0.189908631474753,0.155435074346992,0.222603265699769
90,1,114628,0.217017539924362,0.155729655975304,0.164329354038983
91,1,116283,0.240576153101521,0.156503023709144,0.125140632495626
93,1,127853,0.0866734677801558,0.156665695368874,0.580450427389633
94,1,128302,0.161041264805573,0.155896108157461,0.302309333346458
95,1,128704,0.131397530873717,0.156130425713734,0.400588232623449
96,1,128911,0.202286623080413,0.155933019927439,0.195386823155249
97,1,130267,0.215828419330648,0.155807288193525,0.166857859176361
98,1,130271,0.214363131046698,0.155998939196024,0.170272550300499
99,1,130613,0.254767567114594,0.157293905895351,0.106191598475029
100,1,132012,0.0797647121111779,0.157484983046208,0.612828264471334
101,1,133231,-0.0325539580150442,0.156414683912407,0.835250636938832
102,1,137074,0.0633769135927353,0.156165385946042,0.685111912926189
103,1,137304,-0.0123938095141777,0.156254713710608,0.936824643804562
104,1,139686,0.0648784922936777,0.15642334051853,0.678567924609585
105,1,149562,-0.0811627990794712,0.156758881695426,0.604953071070435
106,1,150447,-0.0478147794844879,0.158537437561073,0.763135138840893
108,1,154084,-0.0351879635581203,0.159036696362512,0.825020350016394
110,1,157269,-0.154554733269882,0.155944315354517,0.322320861779414
111,1,160054,-0.0824691881124116,0.157583667467839,0.601068890485224
112,1,166222,-0.128381757442427,0.156329542592817,0.412072280174439
113,1,166416,-0.0875142532488157,0.156091647296716,0.57538540625162
114,1,167326,-0.092478991191946,0.156971368927976,0.556140438307509
115,1,168836,-0.105837531237647,0.156202735276379,0.498491276956237
116,1,171200,-0.0812866582225513,0.156478554439403,0.603755275434118
117,1,171431,-0.14114592691838,0.157336383143596,0.370278803066204
118,1,173339,-0.099077347745965,0.156201697254373,0.526301686880995
119,1,173845,-0.123031368441408,0.156023774777427,0.430908718873961
120,1,175121,-0.136304143557457,0.155682563476166,0.381883072664827
121,1,175281,-0.140238341451823,0.155805287117699,0.368687475841499
122,1,175315,-0.154545972041901,0.155717768518179,0.321645744775277
123,1,175523,-0.127345972689595,0.156671847119322,0.416869251765799
124,1,175541,-0.147808582096152,0.155980118948718,0.343975421185223
125,1,175653,-0.154834676301391,0.156455694916799,0.32302839536109
128,1,175856,-0.157803738410627,0.1590374289041,0.321758767436918
129,1,175876,-0.134280670935268,0.156655443616073,0.391931345622581
130,1,175989,-0.117218774791014,0.157142019346591,0.456199113723668
131,1,176001,-0.124546551851613,0.157946236753594,0.430911526498219
133,1,177692,-0.141639096446349,0.155752537576603,0.363767156516072
134,1,178191,-0.140304784321896,0.155910966638437,0.368785226512341
135,1,178224,-0.141639096446349,0.155752537576603,0.363767156516072
136,1,178960,-0.134579069424687,0.157017004302173,0.39197183723678
140,1,183802,-0.177233938182242,0.155668954538451,0.255670883653219
141,1,183954,-0.160494735893646,0.156857473881019,0.306919482346511
142,1,184450,-0.113802016240381,0.155596634354428,0.465025436655652
144,1,184718,-0.171603200397235,0.156332632904713,0.273092435494069
145,1,185296,-0.108475426568003,0.155827952367207,0.48680986034475
146,1,185438,-0.0901223735207384,0.155868445612173,0.563501066571132
147,1,185469,-0.0927458377138376,0.156089254637839,0.552769223992185
148,1,185503,-0.0855269589317174,0.155696847456221,0.583135095788942
149,1,185705,-0.104609129455392,0.157405809336581,0.506751531781219
150,1,185749,-0.137436792382029,0.157334292063049,0.38296614508715
151,1,185806,-0.1725015965683,0.157447090386526,0.273993658502584
152,1,185879,-0.14214614980716,0.158295962421687,0.369809813295879
153,1,185916,-0.085969959876447,0.158338479618507,0.587506523211805
154,1,185941,-0.0832335626570184,0.159032923434597,0.601042987467933
155,1,185954,-0.0983032194822308,0.159473432198594,0.538012159913515
156,1,186055,-0.0991812690512466,0.156285633513552,0.52609035993952
157,1,186896,-0.159881163969671,0.15871050609763,0.314444107419196
161,1,190132,0.112021832225669,0.156459557193744,0.47447737272333
162,1,190148,0.129088896638227,0.15646956623801,0.409923284603096
163,1,190165,0.111919162935577,0.157711393717992,0.47839254319235
164,1,190169,0.145894482444597,0.157435657198137,0.3547192157924
165,1,190933,0.0371297026687093,0.156336292203068,0.812407527222427
166,1,192149,0.1179558973371,0.157501964733724,0.454405973222903
168,1,192303,0.264085847987492,0.187388697470562,0.159628446590994
171,1,192795,0.17938281666379,0.155760454780451,0.250240927826395
173,1,194187,0.0967868801524415,0.15609710413262,0.535629675673071
174,1,194867,-0.0514325504787554,0.156073082664197,0.741941918646646
190,2,8314,0.295417001529753,0.157959422109965,0.0622823283927522
194,2,8498,0.315493047472928,0.157615611941112,0.0460860672921748
195,2,8651,0.323352013051786,0.157719779663481,0.0410862794051076
197,2,9812,0.338813497801713,0.158576621675602,0.0333183587711578
198,2,9932,0.289241097190103,0.158222488845409,0.0683835476200987
199,2,10135,0.3288974351813,0.157390355392396,0.0373608022204104
200,2,11616,0.315851287127082,0.157296993788118,0.0454055142697268
201,2,12133,0.3559351048092,0.157687754354299,0.0246053825990792
202,2,12194,0.355147317413579,0.158311312770078,0.0254940994945959
203,2,12359,0.328847448753728,0.158003186286172,0.0381294202510216
204,2,13061,0.336011232277041,0.157948709450866,0.0340843091006536
205,2,14298,0.318994501331452,0.1585529703349,0.0449886816245465
206,2,15222,0.317393879988174,0.160125743478561,0.0482371232987396
207,2,17986,0.362577170213596,0.157011280094557,0.0215068925934585
208,2,19770,0.297996238961404,0.158494892683476,0.0609091128785311
209,2,19836,0.274701568758079,0.158174595573084,0.0833127850026519
210,2,19851,0.306852924602307,0.158474628328323,0.0536300655840782
211,2,21595,0.296589267936392,0.15786871074924,0.0611081906053629
212,2,22385,0.32654133762159,0.157852197007521,0.0393063576923595
213,2,23441,0.302287549001881,0.15953930278056,0.0589421212112539
214,2,24209,0.314842822737242,0.15814283927548,0.0472650687628394
215,2,24341,0.361848503814286,0.158236619767842,0.022801565711313
216,2,26815,0.374181074792543,0.15796281492471,0.0183840534221587
217,2,28209,0.462409263184451,0.157353796001184,0.00351316663375284
221,2,41245,0.213900565033061,0.158246989985187,0.177340622877237
222,2,43214,0.158660717641778,0.161006940091506,0.325088906573658
223,2,47104,0.0496655253623474,0.156711306746675,0.751488855205867
224,2,50915,0.151723778516599,0.158067403348843,0.337778841292777
225,2,55834,0.112662324774917,0.157428036793202,0.474684703748723
226,2,56422,0.16261492450214,0.157586346981062,0.302820757281521
227,2,57715,0.153102331302154,0.157092385912694,0.330425803469763
228,2,59046,0.153170773199973,0.157889015183165,0.332652547116641
229,2,59191,0.130726793879208,0.157040061833645,0.40572213433329
230,2,59383,0.133646101085527,0.157078416663856,0.395443832808859
231,2,59477,0.110778979163164,0.159496322751275,0.487791050775677
233,2,60471,0.154401931128006,0.157236562171684,0.326786081845523
234,2,60478,0.159616901231992,0.157401742302296,0.311242336544399
235,2,60786,0.181124269485532,0.157076106601486,0.249650031136269
236,2,61035,0.179861470356745,0.157068846438703,0.252938410151956
237,2,61071,0.182667116741835,0.156344452208703,0.243448713126513
238,2,61675,0.161258225051809,0.156862794097857,0.304643903501277
240,2,62939,0.15741771717708,0.156601907973558,0.315484548741174
241,2,63527,0.233197743848006,0.15692446495322,0.138158199746024
242,2,63857,0.22462213946325,0.156996622448814,0.153387912237261
243,2,65527,0.128599007829514,0.15678274369746,0.412634523412271
247,2,67976,0.134176454155297,0.159032169417266,0.39940487493517
250,2,72389,0.392478141814451,0.156825573467449,0.0127784703313766
251,2,72392,0.310854251462994,0.158424914862475,0.0505297200166381
252,2,73646,0.367410675676179,0.154790473905589,0.0181502482423989
253,2,74564,0.328805290772477,0.154727928404223,0.0342762463517264
254,2,74739,0.401814089417432,0.154755730499041,0.00981316486180741
257,2,80873,0.329660729813388,0.155613137810974,0.0348340264632957
258,2,81501,0.3605212267459,0.155392855686043,0.0209071614033204
259,2,83526,0.324922463052375,0.155370730134137,0.0372181182559822
260,2,83845,0.359930033649058,0.155301708414926,0.0210413890569926
263,2,84447,0.380054674199646,0.157180368679268,0.016113824984233
264,2,87391,0.336349953050986,0.154755830299304,0.030412756420256
265,2,87562,0.349237653549768,0.155072008775405,0.0249299926073573
266,2,87849,0.33639580529132,0.155137521132839,0.0307978806179267
267,2,87878,0.33261734414496,0.155836005645355,0.0334980244620253
269,2,89785,0.270568014128852,0.156193375478118,0.0841002220230651
272,2,93721,0.231737249971636,0.155895020221604,0.138040689030097
273,2,93952,0.244162003176024,0.155392417857346,0.117017966030988
274,2,95085,0.249995117232044,0.155584567717013,0.108989747193742
276,2,107124,0.254990821026751,0.155639575916834,0.102241390489656
277,2,111645,0.23274814134137,0.155838637987822,0.136194358399859
278,2,111916,0.22128966562659,0.156255457080204,0.157597446600755
279,2,111931,0.231225492711321,0.156455044783891,0.140325211521057
280,2,111999,0.24672581544589,0.155822396801143,0.114230712381198
281,2,114528,0.113002984366405,0.157159585380172,0.472596071112833
282,2,116024,0.218351064687399,0.157219640575132,0.165760610026908
286,2,120090,-0.10730067853776,0.156922075079497,0.49456067852375
287,2,120291,-0.115947672632466,0.158701726174357,0.465507391746226
288,2,120726,-0.13116135670726,0.157749662610706,0.406280092193859
289,2,121716,-0.0868590397045645,0.157656951973478,0.58202541105399
290,2,123100,-0.0707615776951771,0.15789737960088,0.654320480398766
291,2,124677,-0.0554405211775925,0.157697114046614,0.725375530690872
293,2,127887,0.0390413099863411,0.158792518827983,0.80593066493779
294,2,128935,0.0548828322858139,0.158629095957526,0.729562255614301
295,2,129053,0.0635433639638885,0.159102995494011,0.6898510024559
296,2,130040,0.0860712321745267,0.160044694059503,0.591057483861817
297,2,130976,-0.0465804646685521,0.158786760717228,0.769425249391758
298,2,132199,-0.00399010100557495,0.159542012109542,0.980061342558952
299,2,133355,0.0414876786439755,0.1606062072963,0.796311057707488
300,2,133435,0.0157315968132481,0.160966300927338,0.922200383929339
302,2,135183,0.0257058192179422,0.161051820226018,0.873277933552893
303,2,135402,0.0322368416637961,0.161024161460362,0.841440401093644
304,2,135898,0.0255669164536472,0.161881602660751,0.874597614907639
305,2,135912,0.0235158052317102,0.162002064119503,0.884669411714442
306,2,135925,0.00722060699341953,0.161272561277762,0.964313806700315
307,2,136002,-0.0388083696181227,0.161139111829705,0.809820742832503
308,2,136173,0.000636076594124235,0.162292474961752,0.99687505480879
310,2,138318,0.0855010980807855,0.166514933432609,0.607940978584698
311,2,138695,0.0713300898326261,0.163678050470361,0.663251779657874
312,2,138818,0.0125576890795349,0.163420466500002,0.93879212197194
313,2,139728,0.00944839127686969,0.163128081238965,0.953845061827876
314,2,140174,-0.0368774970778691,0.163117047652953,0.821270068797053
315,2,140863,-0.0448689989476436,0.163045384190476,0.783328731301018
316,2,141152,-0.0587631366341546,0.16349228824758,0.71949244623625
317,2,141292,-0.0522949865047622,0.162322590711766,0.747516870003671
318,2,141545,0.0474687059499712,0.16311772044104,0.771215431942752
322,2,146723,0.073374128491946,0.162796203375635,0.652474170648786
323,2,147946,0.0385980554411915,0.164321894517462,0.814428011396902
326,2,151397,0.0683051216348047,0.164705453479833,0.678605576129656
327,2,153035,0.138071519680043,0.162786352180552,0.396914567995245
328,2,153228,0.134186740383739,0.163985745106575,0.413747655804183
329,2,153455,0.12658504738518,0.165242788189044,0.444155575263042
331,2,153815,0.140134400664241,0.164576646693035,0.395077737478905
332,2,154160,0.0726894687791673,0.162973479986171,0.655856082228075
333,2,154235,0.050134642351612,0.164625643393849,0.760898067079438
335,2,159870,0.071005022990712,0.160444291927827,0.658360488781893
336,2,161229,0.161136316342342,0.162726292914963,0.322740396553829
339,2,162696,0.192696229305779,0.161926515893508,0.234837194933483
340,2,163284,0.219857042918618,0.159672732234195,0.169408659462007
341,2,164166,0.193549042020214,0.161258777059027,0.230851462175178
342,2,165270,0.191942079057685,0.159902571864107,0.23080100867665
343,2,165675,0.226334582929564,0.162430485002022,0.16436823950899
346,2,168062,0.210074661009571,0.161025282041089,0.192876698032927
347,2,168518,0.116755201796501,0.160368439392797,0.467069597030062
348,2,168980,0.115628626895241,0.160294503693581,0.471170974689523
349,2,169651,0.225736933196358,0.160038428874188,0.159267649226958
352,2,170725,0.215994519845051,0.160362928323926,0.178873093803801
353,2,171254,0.20153003761504,0.160677020478546,0.210579043185484
354,2,172242,0.150700273039736,0.158928837465558,0.343663680260849
355,2,173254,0.095228925950205,0.157830336307771,0.546654961275429
356,2,173340,0.0861930982547859,0.157825929089725,0.585323199457991
357,2,173385,0.09802362997425,0.157951859562485,0.535268690152275
358,2,173973,0.109310207113003,0.157510757189115,0.488147634478871
360,2,177341,0.193866811295411,0.156741850711249,0.216963446953622
361,2,180314,0.114775260286131,0.157015035155464,0.465274685512585
362,2,180339,0.122056503344472,0.157396800215286,0.438581146318145
363,2,182758,0.170042428002708,0.15670472352642,0.278611841968949
364,2,183619,0.178609631167712,0.157296964209677,0.256939097420531
367,2,187176,0.048029009264738,0.158421271035609,0.761936820684211
368,2,191066,0.0987656253740222,0.159539743225879,0.536272208722819
371,2,191599,0.0444551921179064,0.157396771172891,0.777771443710456
373,2,191763,0.0677009460132993,0.157996916656048,0.668551851840789
374,2,191959,0.037505090948072,0.1576397563487,0.812083933032126
376,2,195759,0.187885413572596,0.158691304734019,0.237222389592239
377,2,196912,0.0694823928577756,0.15639047055188,0.657106698147419
379,2,198110,0.0340883379609843,0.157361196885313,0.828625891603737
381,2,198805,0.0740839017330775,0.158000303682201,0.639441594381661
382,2,198891,0.0633439401385761,0.156782146473148,0.68643883649229
383,2,199248,0.0515848320156445,0.157152549495881,0.742919631686696
384,2,201782,0.0293986215801116,0.156975584401663,0.851547530135745
385,2,203285,0.185191175938537,0.156063803371738,0.236168598454526
386,2,203783,0.180697209776599,0.155741367577307,0.246735598783805
387,2,204179,0.145402686650051,0.156224041726638,0.352628373923201
388,2,205406,0.158307774735575,0.157797879503183,0.316436457896235
389,2,205834,0.115505988574594,0.157145612234497,0.462812159857219
391,2,207192,0.144383022483789,0.156930719056993,0.35817853218926
392,2,207561,0.146408884238422,0.156230059614613,0.349329075956442
393,2,208682,0.118627990085406,0.156033434857452,0.447598969096982
394,2,210102,0.0502537606214826,0.156541578010557,0.748381417905629
396,2,214801,0.115496776345024,0.156436242176332,0.460823109819735
397,2,215016,0.131367317626337,0.156311347238851,0.401241329796101
398,2,218876,-0.0280951925037813,0.158078210117596,0.859037203446608
399,2,227511,0.0276344819364142,0.159197392794701,0.862290119206958
400,2,230378,-0.0217541413497954,0.157193632580733,0.89001053472885
401,2,231943,-0.0380263588044789,0.157635598479622,0.809517293758881
402,2,232156,-0.0339267503944644,0.157573622462605,0.829652084604125
403,2,232789,-0.0196578840109877,0.157022478974384,0.900443189227777
404,2,238524,0.00703501158037068,0.15724649849402,0.964340844571207
405,2,241518,-0.0205608950629734,0.158608292794478,0.896930495957299
406,2,250396,-0.123526374617073,0.157393551726484,0.43308263276215
407,2,250466,-0.107316941136138,0.157371552982088,0.495728155165225
408,2,252305,-0.157342093007875,0.157670346301245,0.319002629405833
409,2,254571,-0.100884805675402,0.160020181615602,0.528807787685263
410,2,254742,-0.0942011078653791,0.159887073041435,0.55612224123268
411,2,254908,-0.0857076486712918,0.16112300972867,0.595102700754338
413,2,255862,-0.167476296969064,0.159968448402808,0.295846654571217
414,2,255975,-0.129761986658518,0.159488699902586,0.416415473536648
415,2,258311,-0.203310097573941,0.156628807746206,0.195121852213054
416,2,259284,-0.138550618948951,0.157358112944548,0.379198561851855
417,2,266330,-0.109498527827216,0.158100775138008,0.489024184734404
418,2,267100,-0.110077056078321,0.158088097517833,0.486697944120317
419,2,268086,-0.0852158358305928,0.158143129480634,0.590328223490707
420,2,274614,-0.0695133185865451,0.157203412234592,0.65862462033783
421,2,274729,-0.094491122562211,0.15802701231587,0.550261479622281
422,2,275746,-0.0526135023612285,0.158013189286111,0.739355306425672
423,2,277029,-0.0748202494144427,0.15725317911191,0.634514864871825
424,2,277741,-0.0643955348462447,0.157328021068254,0.682562269258863
425,2,278218,-0.0618878532872105,0.157046581701283,0.693764922325623
426,2,278379,-0.0607427159516981,0.160936008325307,0.706077947434488
427,2,279910,-0.0893880390983799,0.15695387355438,0.56936695887272
429,2,283431,-0.0753595640690995,0.159275268797924,0.636405452622893
430,2,283573,-0.0829756548363336,0.15735259109259,0.598300493459047
431,2,286762,-0.142777723564338,0.157634422225371,0.365684829644554
432,2,287187,-0.137380097292823,0.156910845928577,0.381881132894253
433,2,288379,-0.14392980542504,0.155702382465848,0.355914489569585
434,2,294941,-0.176825756860667,0.155699790395837,0.256859320434743
439,2,297610,-0.204605893839949,0.15639479519199,0.191634530599367
441,2,299680,-0.0968890282556795,0.156205585881277,0.53548282770721
442,2,299708,-0.0586289301918114,0.156589253326135,0.708322462480567
443,2,299759,-0.102743073107667,0.155993883018488,0.510559364542999
444,2,300111,-0.128918566709782,0.15703045862087,0.41221282350349
446,2,301710,0.0306014359361097,0.156123066689369,0.844716359135169
447,2,303446,-0.0710519306827139,0.157069478800212,0.651287603557508
448,2,303854,-0.0545065956794229,0.157118346516766,0.72886244734015
449,2,304472,-0.0910825108756381,0.155741784534636,0.559035454986964
450,2,304691,-0.129144520651968,0.158192329762879,0.414835324232511
451,2,308097,0.0963616396255944,0.156588614323234,0.53869973941655
453,2,309402,-0.00733060783474371,0.155718883204314,0.962479349921217
454,2,310030,0.00108605028874669,0.156594230766216,0.994470279581033
455,2,310113,-0.00555582764049834,0.156157153130233,0.971638611174652
456,2,310972,0.0343960150809962,0.156383847812814,0.826040282016269
457,2,312659,-0.108370738952817,0.155681028125788,0.486819543385379
460,2,318265,-0.0646184220137419,0.157774921245486,0.682376571696216
461,2,318379,-0.0687958927462992,0.158237606258908,0.6639999546001
462,2,321266,-0.115500253354,0.157100296965643,0.462705414981215
463,2,322957,-0.185524262798519,0.155504019144822,0.233650563678161
464,2,325221,-0.152661897016233,0.156461743468731,0.329874425595718
465,2,332691,-0.110100653147191,0.158159893596837,0.486802313029411
466,2,333006,-0.250552777786175,0.157393657537149,0.112305353774659
468,2,335046,-0.00476715687145476,0.156374555169105,0.975697083882251
469,2,335049,-0.0397196943992385,0.157025518304176,0.800453648563303
470,2,335995,-0.0188978007116722,0.15614926490113,0.903740923974981
471,2,336060,-0.0297616547214288,0.155934190387018,0.848744723774633
472,2,338292,-0.0540757359701709,0.155905855182137,0.728911698022396
473,2,339568,-0.0991567698743431,0.156078090122326,0.525642868895486
474,2,340466,-0.147008296904072,0.157324973540906,0.350723750556414
478,2,348480,-0.224754472540031,0.15547534856561,0.149177862734081
479,2,350086,-0.217608738429563,0.15551152653348,0.162598321597562
480,2,351083,-0.227745165444728,0.157491798661367,0.149043054183476
481,2,351335,-0.25711939252786,0.155581367063631,0.099294033530481
482,2,351417,-0.256388928862862,0.155560036591934,0.100208109743802
483,2,351450,-0.266088399448513,0.155687400952194,0.0883076909079695
484,2,352302,-0.210189308359553,0.157167323379308,0.181966190032316
485,2,352469,-0.24901207065784,0.155407569705428,0.109980111431032
486,2,352562,-0.249538518845563,0.156044950697634,0.110682989890585
487,2,352944,-0.243384220143469,0.155619204773961,0.11871993359718
490,2,355266,-0.284136407641545,0.155423412401198,0.0683717347249791
491,2,358277,-0.262079481126037,0.155557919721611,0.0929165871213146
492,2,358926,-0.288166168780495,0.15565809068272,0.0649648182473336
493,2,358948,-0.307926390281125,0.155600698855358,0.0485981204801351
494,2,359515,-0.241482788900682,0.155696882423136,0.121802469773099
495,2,363190,-0.274831634209157,0.157075557060942,0.0810428511901442
496,2,363588,-0.226288315035901,0.157918955396912,0.152760131321808
497,2,363888,-0.230555419645839,0.156538206006085,0.141685782986911
498,2,363954,-0.214400354065229,0.155977690054519,0.170140522738714
499,2,364199,-0.220769423710367,0.155739436557065,0.157202393146963
501,2,365981,-0.257929335064591,0.158738477530406,0.105082813954938
502,2,366047,-0.24001687466747,0.155939058097657,0.12465843712663
503,2,366936,-0.244801627198015,0.157724743852057,0.1215388263293
504,2,369530,-0.215558963699831,0.155779894555399,0.167312232418116
506,2,369931,-0.296332207448852,0.156480518307459,0.0590779710278358
507,2,371033,-0.350238127831443,0.155744207245297,0.0251411641280826
508,2,372919,-0.239067256715025,0.155659182651906,0.125473959944737
509,2,373518,-0.17315533560059,0.15581738859793,0.267208058262211
510,2,376157,-0.260318993736603,0.155819395982891,0.0956780189011818
511,2,376172,-0.27203412006113,0.156898320801813,0.0838223586706936
514,2,381433,-0.238458202486364,0.156938805676076,0.129548347137922
515,2,381922,-0.261057008183856,0.158064555641155,0.0995084793016182
516,2,382146,-0.207062963879834,0.155897918326818,0.184971515269926
517,2,384206,-0.185161108033699,0.156463420761588,0.23744118615724
518,2,384955,-0.203034621030505,0.156050556864289,0.194078878097313
520,2,387301,-0.165253269746399,0.156974306666322,0.293179842116945
521,2,388313,-0.174871285922356,0.156009587085638,0.263092018815046
524,2,390138,-0.188106068076351,0.156453469100915,0.230048092810193
525,2,391233,-0.16266531906356,0.157406866084377,0.302121042678142
530,2,395606,-0.152710434827599,0.15651896397254,0.329897490347098
531,2,395726,-0.196692661023188,0.156322426773528,0.209133032281084
532,2,395853,-0.222585348401739,0.156671483545629,0.156282651800502
533,2,396484,-0.18705155673871,0.156107138027138,0.231633085285026
534,2,396705,-0.202450592592421,0.155977028270881,0.195151497065298
535,2,398759,-0.157039371984474,0.157405279303795,0.319120185338959
536,2,400386,-0.222424789247285,0.156299612123834,0.155599945902209
537,2,400847,-0.255959686979874,0.156009246637204,0.101756629878858
538,2,401130,-0.188321216335929,0.157719823664066,0.233270422862348
539,2,401143,-0.202775520415417,0.157355030648411,0.198363795795257
540,2,401979,-0.165116413292501,0.157381862557588,0.294829082931154
541,2,403598,-0.202602484988952,0.156420934613108,0.19608424097842
542,2,404844,-0.194708031469681,0.158204613217323,0.219241242299121
543,2,405100,-0.18690831393572,0.156777104844419,0.233987033324931
548,2,406181,-0.195031303978058,0.156851009088692,0.214539149082749
549,2,406688,-0.200914048912429,0.155920709014007,0.198393061134016
550,2,407621,-0.274714563543382,0.156888904087055,0.0808121940954751
551,2,409016,-0.167907316291169,0.158895644708317,0.291364580294634
552,2,410647,-0.186726272228669,0.156511903064787,0.233651682519395
554,2,419803,-0.249013681152546,0.15737114801656,0.114468905900618
555,2,419943,-0.222925488080496,0.158416858557722,0.160245556288895
556,2,422349,-0.225180989146002,0.156453680889436,0.150956733468228
557,2,425467,-0.165478038571789,0.156100510886871,0.289835874407358
560,2,429095,-0.0670335615926998,0.157234158297166,0.670127613240593
561,2,431266,0.00434081670839637,0.157360136702149,0.978008544219489
562,2,431446,0.053940527441951,0.157969780712655,0.73295968891905
563,2,432524,-0.0617016034509664,0.156444340905698,0.693524119556545
564,2,434090,-0.125839599306473,0.157778522915401,0.425655560093152
565,2,441927,-0.200574517401293,0.155865020885254,0.198990655157754
566,2,446471,-0.273046826962639,0.157476239723087,0.0838102860516766
567,2,449325,-0.315567754470767,0.156320791040109,0.0442721260202511
569,2,450017,-0.304237325752346,0.155507977479203,0.0512050515810461
570,2,451779,-0.464188757699814,0.154975087469247,0.00293589603869311
571,2,451784,-0.451882145941123,0.155650681279416,0.00392617486084121
572,2,453525,-0.434767772771821,0.155838578570822,0.00555930939613338
573,2,453768,-0.403547471802459,0.156286181317528,0.0102222235245219
574,2,454027,-0.413904319040019,0.155545124743738,0.00814692650333235
575,2,455029,-0.443455090593459,0.155398063302901,0.00457666985992123
576,2,455247,-0.477818087441903,0.154594721652572,0.0021549633416504
579,2,455756,-0.379099497952196,0.167105915652554,0.0238948679348619
580,2,457024,-0.442800430596071,0.156054229213766,0.00480982876217677
581,2,457298,-0.41999072332484,0.156693500096487,0.00769977488589132
582,2,460202,-0.430084523951133,0.156978951378583,0.0064607166156821
586,2,464424,-0.462466368060583,0.155886117766324,0.00321533500174301
587,2,465824,-0.36693667504242,0.158167776819344,0.0209149652853185
588,2,470145,-0.440175648250574,0.155340666322889,0.00486701723024045
589,2,470686,-0.416386658842288,0.155430126873249,0.00773141414922164
590,2,471144,-0.42207715434668,0.155660663875672,0.00702508991080812
591,2,471830,-0.455269073890044,0.154942537407754,0.00351704586497035
