 CHR          BP            SNP   N           P        P(R)      OR   OR(R)       Q       I
   1       51462             38  62   2.034e-15   2.034e-15  0.1358  0.1358  1.0000    0.00
   1       52124             39  62   6.008e-13   6.008e-13 -0.1231 -0.1231  1.0000    0.00
   1       52667             40  62   4.919e-24   4.919e-24  0.1724  0.1724  1.0000    0.00
   1       55470             41  62   1.795e-16   1.795e-16  0.1443  0.1443  1.0000    0.00
   1       59265             42  62      0.2022      0.2022 -0.0218 -0.0218  1.0000    0.00
   1       60165             43  62      0.1451      0.1451 -0.0249 -0.0249  1.0000    0.00
   1       62308             44  62   2.909e-06   2.909e-06 -0.0797 -0.0797  0.9998    0.00
   1       62869             45  62   2.239e-05   2.239e-05 -0.0722 -0.0722  0.9935    0.00
   1       65431             46  62    0.001087    0.001087 -0.0581 -0.0581  0.9752    0.00
   1       65451             47  62    0.008056    0.008056 -0.0465 -0.0465  0.9814    0.00
   1       65719             48  62      0.5913      0.5913 -0.0098 -0.0098  0.9942    0.00
   1       66841             49  62      0.2139      0.2139 -0.0212 -0.0212  0.9933    0.00
   1       66948             50  62    0.001337    0.001337 -0.0550 -0.0550  0.9938    0.00
   1       68621             51  62   4.688e-27   4.688e-27 -0.1838 -0.1838  0.9949    0.00
   1       69417             52  62   3.502e-13   3.502e-13 -0.1240 -0.1240  1.0000    0.00
   1       69820             53  62   2.518e-12   2.518e-12 -0.4671 -0.4671  0.9999    0.00
   1       69821             54  62   5.361e-13   5.361e-13 -0.2986 -0.2986  0.9999    0.00
   1       70906             55  62     0.04042     0.04042  0.0562  0.0562  1.0000    0.00
   1       74327             56  62   0.0005365   0.0005365 -0.0594 -0.0594  0.9998    0.00
   1       74572             57  62    0.001078    0.001078 -0.0559 -0.0559  0.9999    0.00
   1       75211             58  62     0.06896     0.06896 -0.0311 -0.0311  0.9999    0.00
   1       76030             59  62      0.8025      0.8025 -0.0043 -0.0043  1.0000    0.00
   1       80108             60  62   0.0001045   0.0001045 -0.0662 -0.0662  1.0000    0.00
   1       81262             61  62   3.313e-05   3.313e-05 -0.0708 -0.0708  1.0000    0.00
   1       81999             62  62   1.561e-08   1.561e-08 -0.0967 -0.0967  1.0000    0.00
   1       82431             63  62   1.198e-13   1.198e-13 -0.1274 -0.1274  1.0000    0.00
   1       83284             64  62    0.004483    0.004483 -0.0485 -0.0485  1.0000    0.00
   1       83613             65  62      0.2129      0.2129 -0.0213 -0.0213  1.0000    0.00
   1       84112             66  62    0.006757    0.006757 -0.0462 -0.0462  1.0000    0.00
   1       84701             67  62      0.1703      0.1703 -0.0251 -0.0251  1.0000    0.00
   1       84858             68  62    0.002837    0.002837  0.0511  0.0511  1.0000    0.00
   1       85751             69  62      0.1887      0.1887  0.0226  0.0226  1.0000    0.00
   1       87445             70  62       0.138       0.138 -0.0255 -0.0255  1.0000    0.00
   1       87467             71  62   2.305e-05   2.305e-05 -0.0733 -0.0733  1.0000    0.00
   1       89070             72  62     0.03967     0.03967 -0.0354 -0.0354  1.0000    0.00
   1       89616             73  62      0.6778      0.6778  0.0071  0.0071  1.0000    0.00
   1       89679             74  62      0.1099      0.1099 -0.0274 -0.0274  1.0000    0.00
   1       89880             75  62      0.2472      0.2472 -0.0198 -0.0198  1.0000    0.00
   1       91472             76  62       0.885       0.885 -0.0025 -0.0025  0.9999    0.00
   1       93789             77  62      0.1297      0.1297 -0.0259 -0.0259  0.9999    0.00
   1       94351             78  62   0.0003879   0.0003879  0.0607  0.0607  1.0000    0.00
   1       99148             79  62    0.002892    0.002892  0.0508  0.0508  1.0000    0.00
   1      101281             80  62   8.311e-12   8.311e-12 -1.2744 -1.2744  1.0000    0.00
   1      106011             81  62      0.6046      0.6046 -0.0092 -0.0092  0.9996    0.00
   1      106800             82  62    0.001011    0.001011 -0.0562 -0.0562  0.9980    0.00
   1      107970             83  62      0.2647      0.2647 -0.0190 -0.0190  0.9991    0.00
   1      109000             84  62       0.213       0.213 -0.0213 -0.0213  0.9997    0.00
   1      112549             85  62   1.386e-16   1.386e-16 -0.1407 -0.1407  1.0000    0.00
   1      112742             86  62   6.193e-12   6.193e-12 -0.1175 -0.1175  0.9999    0.00
   1      113050             87  62   9.072e-10   9.072e-10 -0.1046 -0.1046  0.9995    0.00
   1      113135             88  62   2.192e-13   2.192e-13 -0.1249 -0.1249  1.0000    0.00
   1      114076             89  62    0.005536    0.005536 -0.0473 -0.0473  1.0000    0.00
   1      114628             90  62      0.5489      0.5489  0.0102  0.0102  1.0000    0.00
   1      116283             91  62      0.2911      0.2911 -0.0181 -0.0181  1.0000    0.00
   1      126880             92  62   1.429e-26   1.429e-26  3.4296  3.4296  0.9997    0.00
   1      127853             93  62    0.007521    0.007521 -0.0458 -0.0458  1.0000    0.00
   1      128302             94  62    0.003062    0.003062 -0.0506 -0.0506  1.0000    0.00
   1      128704             95  62     0.05545     0.05545 -0.0328 -0.0328  1.0000    0.00
   1      128911             96  62   1.437e-06   1.437e-06 -0.0824 -0.0824  1.0000    0.00
   1      130267             97  62   1.019e-05   1.019e-05 -0.0754 -0.0754  1.0000    0.00
   1      130271             98  62   1.586e-05   1.586e-05 -0.0739 -0.0739  1.0000    0.00
   1      130613             99  62   1.059e-12   1.059e-12 -0.1229 -0.1229  0.9990    0.00
   1      132012            100  62   3.421e-06   3.421e-06  0.0800  0.0800  1.0000    0.00
   1      133231            101  62   1.835e-11   1.835e-11  0.1149  0.1149  1.0000    0.00
   1      137074            102  62   4.089e-07   4.089e-07  0.0865  0.0865  1.0000    0.00
   1      137304            103  62   5.384e-14   5.384e-14  0.1285  0.1285  0.9997    0.00
   1      139686            104  62    2.59e-05    2.59e-05  0.0720  0.0720  1.0000    0.00
   1      149562            105  62   1.513e-08   1.513e-08  0.0971  0.0971  1.0000    0.00
   1      150447            106  62   4.096e-05   4.096e-05  0.0712  0.0712  1.0000    0.00
   1      151446            107  62       0.302       0.302  0.0360  0.0360  1.0000    0.00
   1      154084            108  62    4.56e-06    4.56e-06  0.0798  0.0798  1.0000    0.00
   1      156633            109  62   0.0002189   0.0002189  0.0652  0.0652  1.0000    0.00
   1      157269            110  62   4.965e-12   4.965e-12  0.1179  0.1179  0.9999    0.00
   1      160054            111  62    1.61e-07    1.61e-07  0.0903  0.0903  0.9999    0.00
   1      166222            112  62   1.225e-06   1.225e-06  0.0830  0.0830  0.9999    0.00
   1      166416            113  62   3.178e-06   3.178e-06  0.0796  0.0796  0.9999    0.00
   1      167326            114  62   2.014e-09   2.014e-09  0.1030  0.1030  0.9999    0.00
   1      168836            115  62   2.865e-07   2.865e-07  0.0877  0.0877  0.9999    0.00
   1      171200            116  62   6.595e-15   6.595e-15  0.1333  0.1333  0.9986    0.00
   1      171431            117  62   1.888e-26   1.888e-26  0.1830  0.1830  0.9952    0.00
   1      173339            118  62   1.767e-19   1.767e-19  0.1541  0.1541  0.9887    0.00
   1      173845            119  62   1.491e-18   1.491e-18  0.1499  0.1499  0.9903    0.00
   1      175121            120  62    2.37e-22    2.37e-22  0.1655  0.1655  0.8805    0.00
   1      175281            121  62    7.39e-21    7.39e-21  0.1596  0.1596  0.9563    0.00
   1      175315            122  62   4.148e-22   4.148e-22  0.1646  0.1646  0.9290    0.00
   1      175523            123  62   4.167e-19   4.167e-19  0.1530  0.1530  0.9630    0.00
   1      175541            124  62   1.546e-21   1.546e-21  0.1626  0.1626  0.9427    0.00
   1      175653            125  62    1.62e-25    1.62e-25  0.1785  0.1785  0.9151    0.00
   1      175805            126  62   1.932e-09   1.932e-09 -0.1087 -0.1087  0.9979    0.00
   1      175818            127  62   6.613e-23   6.613e-23  0.1740  0.1740  0.9270    0.00
   1      175856            128  62   5.647e-21   5.647e-21  0.1634  0.1634  0.9478    0.00
   1      175876            129  62   3.694e-19   3.694e-19  0.1532  0.1532  0.9540    0.00
   1      175989            130  62   2.508e-18   2.508e-18  0.1500  0.1500  0.9662    0.00
   1      176001            131  62    6.42e-19    6.42e-19  0.1534  0.1534  0.9754    0.00
   1      176451            132  62   1.802e-15   1.802e-15  0.1391  0.1391  0.9949    0.00
   1      177692            133  62   7.313e-26   7.313e-26  0.1790  0.1790  0.9795    0.00
   1      178191            134  62    1.36e-26    1.36e-26  0.1818  0.1818  0.9692    0.00
   1      178224            135  62   7.313e-26   7.313e-26  0.1790  0.1790  0.9795    0.00
   1      178960            136  62   3.065e-29   3.065e-29  0.1925  0.1925  0.9677    0.00
   1      179139            137  62   1.907e-06   1.907e-06  0.1623  0.1623  0.9996    0.00
   1      179139            138  62    7.34e-08    7.34e-08 -0.3694 -0.3694  1.0000    0.00
   1      180955            139  62     0.09957     0.09957  0.0325  0.0325  0.9995    0.00
   1      183802            140  62   1.775e-30   1.775e-30  0.1952  0.1952  0.9929    0.00
   1      183954            141  62    8.69e-25    8.69e-25  0.1763  0.1763  0.9982    0.00
   1      184450            142  62   1.123e-13   1.123e-13 -0.1264 -0.1264  0.9998    0.00
   1      184641            143  62    1.42e-12    1.42e-12 -0.1240 -0.1240  0.9998    0.00
   1      184718            144  62   5.141e-22   5.141e-22  0.1649  0.1649  0.9990    0.00
   1      185296            145  62   6.384e-14   6.384e-14  0.1278  0.1278  0.9997    0.00
   1      185438            146  62   4.513e-12   4.513e-12  0.1180  0.1180  0.9999    0.00
   1      185469            147  62    5.63e-13    5.63e-13  0.1231  0.1231  0.9999    0.00
   1      185503            148  62   1.175e-12   1.175e-12  0.1210  0.1210  1.0000    0.00
   1      185705            149  62   4.333e-15   4.333e-15  0.1350  0.1350  0.9999    0.00
   1      185749            150  62   1.059e-13   1.059e-13  0.1280  0.1280  1.0000    0.00
   1      185806            151  62   2.187e-20   2.187e-20  0.1594  0.1594  0.9988    0.00
   1      185879            152  62   1.799e-17   1.799e-17  0.1473  0.1473  1.0000    0.00
   1      185916            153  62   2.171e-06   2.171e-06  0.0821  0.0821  1.0000    0.00
   1      185941            154  62   9.928e-07   9.928e-07  0.0851  0.0851  1.0000    0.00
   1      185954            155  62   1.432e-08   1.432e-08  0.0989  0.0989  1.0000    0.00
   1      186055            156  62   2.319e-11   2.319e-11 -0.1143 -0.1143  1.0000    0.00
   1      186896            157  62   2.376e-14   2.376e-14 -0.1325 -0.1325  0.9998    0.00
   1      187697            158  62   2.397e-36   2.397e-36 -0.4449 -0.4449  0.9549    0.00
   1      189392            159  62   1.139e-12   1.139e-12 -0.2533 -0.2533  1.0000    0.00
   1      189416            160  62   3.849e-13   3.849e-13 -0.2501 -0.2501  0.9989    0.00
   1      190132            161  62   9.754e-06   9.754e-06  0.0758  0.0758  1.0000    0.00
   1      190148            162  62   7.133e-08   7.133e-08  0.0923  0.0923  1.0000    0.00
   1      190165            163  62   0.0001358   0.0001358  0.0659  0.0659  1.0000    0.00
   1      190169            164  62   3.752e-07   3.752e-07  0.0876  0.0876  1.0000    0.00
   1      190933            165  62     0.02401     0.02401 -0.0386 -0.0386  1.0000    0.00
   1      192149            166  62   1.783e-06   1.783e-06  0.0824  0.0824  0.9999    0.00
   1      192302            167  62   2.718e-07   2.718e-07 -0.1170 -0.1170  0.9877    0.00
   1      192303            168  62     0.00066     0.00066 -0.0700 -0.0700  0.9967    0.00
   1      192305            169  62   1.724e-06   1.724e-06 -0.1022 -0.1022  0.9960    0.00
   1      192315            170  62     0.04623     0.04623  0.0483  0.0483  1.0000    0.00
   1      192795            171  62   7.155e-06   7.155e-06  0.0766  0.0766  0.9999    0.00
   1      194020            172  62      0.3972      0.3972 -0.0152 -0.0152  1.0000    0.00
   1      194187            173  62      0.3226      0.3226  0.0169  0.0169  1.0000    0.00
   1      194867            174  62   3.974e-09   3.974e-09 -0.1005 -0.1005  1.0000    0.00
   1      197325            175  62   7.809e-11   7.809e-11 -0.1137 -0.1137  1.0000    0.00
   1      197392            176  62   9.556e-16   9.556e-16 -0.1422 -0.1422  1.0000    0.00
   1      198857            177  62   6.933e-11   6.933e-11  0.5336  0.5336  1.0000    0.00
   1      206666            178  62   7.757e-05   7.757e-05 -0.0759 -0.0759  1.0000    0.00
   1      206675            179  62      0.1072      0.1072 -0.0403 -0.0403  1.0000    0.00
   1      223051            180  62   6.351e-27   6.351e-27 -0.2121 -0.2121  0.9966    0.00
   1      223059            181  62   4.225e-52   4.225e-52 -0.3106 -0.3106  0.9984    0.00
   2        7366            182  62   3.041e-18   3.041e-18 -0.2154 -0.2154  0.9994    0.00
   2        8180            183  62   2.371e-11   2.371e-11 -0.2277 -0.2277  1.0000    0.00
   2        8187            184  62   1.468e-08   1.468e-08  0.2008  0.2008  0.9999    0.00
   2        8250            185  62    0.000216    0.000216 -0.1292 -0.1292  1.0000    0.00
   2        8253            186  62   0.0004574   0.0004574 -0.1224 -0.1224  1.0000    0.00
   2        8285            187  62   5.513e-05   5.513e-05 -0.0764 -0.0764  1.0000    0.00
   2        8302            188  62    3.86e-10    3.86e-10  0.1109  0.1109  1.0000    0.00
   2        8306            189  62    3.86e-10    3.86e-10  0.1109  0.1109  1.0000    0.00
   2        8314            190  62   3.018e-13   3.018e-13  0.1266  0.1266  0.9999    0.00
   2        8317            191  62   6.754e-09   6.754e-09  0.1029  0.1029  1.0000    0.00
   2        8328            192  62   6.947e-05   6.947e-05  0.0703  0.0703  1.0000    0.00
   2        8331            193  62   4.589e-05   4.589e-05  0.0719  0.0719  1.0000    0.00
   2        8498            194  62   0.0001829   0.0001829  0.0649  0.0649  1.0000    0.00
   2        8651            195  62    0.001508    0.001508  0.0551  0.0551  1.0000    0.00
   2        9418            196  62    0.000593    0.000593 -0.1516 -0.1516  1.0000    0.00
   2        9812            197  62   0.0005527   0.0005527  0.0603  0.0603  1.0000    0.00
   2        9932            198  62     0.01286     0.01286  0.0433  0.0433  1.0000    0.00
   2       10135            199  62      0.0288      0.0288  0.0379  0.0379  1.0000    0.00
   2       11616            200  62   6.003e-05   6.003e-05  0.0694  0.0694  1.0000    0.00
   2       12133            201  62   0.0001184   0.0001184  0.0669  0.0669  1.0000    0.00
   2       12194            202  62   1.421e-05   1.421e-05  0.0757  0.0757  1.0000    0.00
   2       12359            203  62   0.0007759   0.0007759  0.0585  0.0585  1.0000    0.00
   2       13061            204  62   0.0006508   0.0006508  0.0593  0.0593  1.0000    0.00
   2       14298            205  62    0.002883    0.002883  0.0520  0.0520  1.0000    0.00
   2       15222            206  62    0.000169    0.000169  0.0663  0.0663  1.0000    0.00
   2       17986            207  62   0.0001044   0.0001044  0.0671  0.0671  1.0000    0.00
   2       19770            208  62    0.000279    0.000279  0.0633  0.0633  1.0000    0.00
   2       19836            209  62   0.0009855   0.0009855  0.0573  0.0573  1.0000    0.00
   2       19851            210  62    0.001236    0.001236  0.0563  0.0563  1.0000    0.00
   2       21595            211  62     0.03431     0.03431  0.0367  0.0367  1.0000    0.00
   2       22385            212  62     0.05428     0.05428  0.0334  0.0334  1.0000    0.00
   2       23441            213  62      0.0293      0.0293  0.0382  0.0382  1.0000    0.00
   2       24209            214  62   0.0004597   0.0004597  0.0609  0.0609  1.0000    0.00
   2       24341            215  62   0.0001895   0.0001895  0.0651  0.0651  1.0000    0.00
   2       26815            216  62   6.703e-09   6.703e-09  0.1009  0.1009  0.9999    0.00
   2       28209            217  62   6.957e-10   6.957e-10  0.1074  0.1074  1.0000    0.00
   2       28695            218  62     0.04475     0.04475  0.0365  0.0365  1.0000    0.00
   2       35849            219  62    2.65e-06    2.65e-06 -0.8762 -0.8762  1.0000    0.00
   2       35850            220  62   8.531e-13   8.531e-13  1.6311  1.6311  1.0000    0.00
   2       41245            221  62      0.4459      0.4459 -0.0132 -0.0132  1.0000    0.00
   2       43214            222  62   2.563e-05   2.563e-05 -0.0742 -0.0742  1.0000    0.00
   2       47104            223  62      0.1086      0.1086  0.0275  0.0275  1.0000    0.00
   2       50915            224  62     0.03869     0.03869  0.0358  0.0358  1.0000    0.00
   2       55834            225  62      0.9528      0.9528 -0.0010 -0.0010  1.0000    0.00
   2       56422            226  62     0.02415     0.02415  0.0389  0.0389  1.0000    0.00
   2       57715            227  62     0.07914     0.07914  0.0302  0.0302  1.0000    0.00
   2       59046            228  62       0.184       0.184  0.0230  0.0230  1.0000    0.00
   2       59191            229  62      0.2356      0.2356  0.0204  0.0204  1.0000    0.00
   2       59383            230  62     0.01314     0.01314  0.0427  0.0427  0.9999    0.00
   2       59477            231  62      0.2292      0.2292  0.0210  0.0210  1.0000    0.00
   2       59755            232  62      0.5436      0.5436  0.0238  0.0238  0.9998    0.00
   2       60471            233  62      0.9394      0.9394 -0.0013 -0.0013  1.0000    0.00
   2       60478            234  62      0.7011      0.7011  0.0066  0.0066  1.0000    0.00
   2       60786            235  62      0.5939      0.5939  0.0092  0.0092  1.0000    0.00
   2       61035            236  62      0.1858      0.1858  0.0228  0.0228  1.0000    0.00
   2       61071            237  62      0.1358      0.1358  0.0256  0.0256  1.0000    0.00
   2       61675            238  62      0.6644      0.6644 -0.0075 -0.0075  1.0000    0.00
   2       62776            239  62      0.8168      0.8168  0.0042  0.0042  1.0000    0.00
   2       62939            240  62      0.1099      0.1099  0.0274  0.0274  1.0000    0.00
   2       63527            241  62     0.02429     0.02429  0.0388  0.0388  1.0000    0.00
   2       63857            242  62     0.09693     0.09693  0.0286  0.0286  1.0000    0.00
   2       65527            243  62      0.0439      0.0439 -0.0346 -0.0346  1.0000    0.00
   2       67007            244  62     0.00186     0.00186 -0.0588 -0.0588  1.0000    0.00
   2       67023            245  62      0.1077      0.1077 -0.0629 -0.0629  0.9999    0.00
   2       67024            246  62     0.02381     0.02381 -0.0887 -0.0887  0.9999    0.00
   2       67976            247  62      0.3721      0.3721  0.0155  0.0155  1.0000    0.00
   2       69628            248  62    0.002201    0.002201  0.0542  0.0542  1.0000    0.00
   2       71825            249  62   0.0001086   0.0001086 -0.1325 -0.1325  1.0000    0.00
   2       72389            250  62   1.107e-08   1.107e-08  0.0989  0.0989  1.0000    0.00
   2       72392            251  62      0.2449      0.2449 -0.0203 -0.0203  1.0000    0.00
   2       73646            252  62   1.668e-09   1.668e-09  0.1028  0.1028  1.0000    0.00
   2       74564            253  62   3.397e-13   3.397e-13  0.1239  0.1239  1.0000    0.00
   2       74739            254  62   7.354e-23   7.354e-23  0.1679  0.1679  1.0000    0.00
   2       79931            255  62   2.175e-44   2.175e-44 -0.2681 -0.2681  1.0000    0.00
   2       80748            256  62   3.085e-31   3.085e-31  0.2061  0.2061  1.0000    0.00
   2       80873            257  62   1.357e-38   1.357e-38  0.2218  0.2218  0.9999    0.00
   2       81501            258  62   1.285e-43   1.285e-43  0.2363  0.2363  0.9999    0.00
   2       83526            259  62   3.691e-37   3.691e-37  0.2171  0.2171  0.9999    0.00
   2       83845            260  62   6.261e-48   6.261e-48  0.2479  0.2479  0.9996    0.00
   2       84412            261  62   2.188e-18   2.188e-18  0.3768  0.3768  1.0000    0.00
   2       84412            262  62   2.019e-12   2.019e-12  0.1518  0.1518  1.0000    0.00
   2       84447            263  62   1.768e-50   1.768e-50  0.2578  0.2578  0.9999    0.00
   2       87391            264  62   5.279e-55   5.279e-55  0.2648  0.2648  0.9999    0.00
   2       87562            265  62   2.188e-57   2.188e-57  0.2713  0.2713  0.9997    0.00
   2       87849            266  62   4.474e-58   4.474e-58  0.2729  0.2729  0.9997    0.00
   2       87878            267  62   1.068e-54   1.068e-54  0.2659  0.2659  0.9999    0.00
   2       88125            268  62   2.674e-37   2.674e-37  0.2427  0.2427  0.9999    0.00
   2       89785            269  62   6.533e-40   6.533e-40  0.2261  0.2261  1.0000    0.00
   2       93441            270  62   1.473e-36   1.473e-36 -0.2225 -0.2225  1.0000    0.00
   2       93588            271  62   2.657e-30   2.657e-30 -0.2087 -0.2087  1.0000    0.00
   2       93721            272  62    1.48e-32    1.48e-32 -0.2027 -0.2027  1.0000    0.00
   2       93952            273  62   3.491e-25   3.491e-25  0.1765  0.1765  1.0000    0.00
   2       95085            274  62    3.85e-44    3.85e-44 -0.2371 -0.2371  0.9993    0.00
   2      103188            275  62   3.281e-58   3.281e-58  0.2798  0.2798  0.9938    0.00
   2      107124            276  62   4.241e-59   4.241e-59  0.2755  0.2755  0.9910    0.00
   2      111645            277  62   1.619e-77   1.619e-77  0.3163  0.3163  0.8737    0.00
   2      111916            278  62   1.428e-66   1.428e-66  0.2935  0.2935  0.9408    0.00
   2      111931            279  62   8.598e-71   8.598e-71  0.3033  0.3033  0.9474    0.00
   2      111999            280  62   1.232e-76   1.232e-76  0.3145  0.3145  0.8953    0.00
   2      114528            281  62   5.134e-55   5.134e-55  0.2673  0.2673  0.9947    0.00
   2      116024            282  62   2.193e-73   2.193e-73  0.3102  0.3102  0.8961    0.00
   2      119244            283  62   1.516e-08   1.516e-08  0.1064  0.1064  1.0000    0.00
   2      119246            284  62   1.433e-11   1.433e-11  0.1282  0.1282  1.0000    0.00
   2      119247            285  62   1.863e-08   1.863e-08  0.1076  0.1076  1.0000    0.00
   2      120090            286  62   7.691e-14   7.691e-14  0.1283  0.1283  1.0000    0.00
   2      120291            287  62    3.76e-18    3.76e-18  0.1507  0.1507  1.0000    0.00
   2      120726            288  62   1.564e-13   1.564e-13  0.1274  0.1274  1.0000    0.00
   2      121716            289  62   8.175e-23   8.175e-23  0.1694  0.1694  0.9999    0.00
   2      123100            290  62   6.871e-12   6.871e-12  0.1185  0.1185  1.0000    0.00
   2      124677            291  62   2.657e-05   2.657e-05  0.0725  0.0725  1.0000    0.00
   2      127636            292  62   1.445e-15   1.445e-15  0.1740  0.1740  1.0000    0.00
   2      127887            293  62   2.612e-12   2.612e-12  0.1215  0.1215  1.0000    0.00
   2      128935            294  62   8.985e-11   8.985e-11  0.1125  0.1125  1.0000    0.00
   2      129053            295  62   4.137e-16   4.137e-16  0.1415  0.1415  1.0000    0.00
   2      130040            296  62   1.014e-12   1.014e-12  0.1248  0.1248  1.0000    0.00
   2      130976            297  62   0.0004255   0.0004255  0.0612  0.0612  1.0000    0.00
   2      132199            298  62   3.561e-10   3.561e-10  0.1094  0.1094  1.0000    0.00
   2      133355            299  62   1.173e-11   1.173e-11  0.1191  0.1191  1.0000    0.00
   2      133435            300  62   4.171e-11   4.171e-11  0.1161  0.1161  1.0000    0.00
   2      133943            301  62   2.654e-05   2.654e-05  0.0866  0.0866  1.0000    0.00
   2      135183            302  62   6.792e-11   6.792e-11  0.1149  0.1149  1.0000    0.00
   2      135402            303  62    3.71e-12    3.71e-12  0.1223  0.1223  1.0000    0.00
   2      135898            304  62   2.564e-20   2.564e-20  0.1633  0.1633  1.0000    0.00
   2      135912            305  62   3.403e-19   3.403e-19  0.1585  0.1585  1.0000    0.00
   2      135925            306  62   4.862e-20   4.862e-20  0.1615  0.1615  1.0000    0.00
   2      136002            307  62   1.426e-12   1.426e-12  0.1248  0.1248  1.0000    0.00
   2      136173            308  62   3.176e-12   3.176e-12  0.1237  0.1237  1.0000    0.00
   2      138209            309  62   8.012e-14   8.012e-14  0.1364  0.1364  1.0000    0.00
   2      138318            310  62   2.059e-18   2.059e-18  0.1593  0.1593  0.9999    0.00
   2      138695            311  62   1.699e-12   1.699e-12  0.1263  0.1263  0.9999    0.00
   2      138818            312  62   6.098e-11   6.098e-11  0.1169  0.1169  1.0000    0.00
   2      139728            313  62   9.726e-11   9.726e-11  0.1154  0.1154  1.0000    0.00
   2      140174            314  62   2.288e-10   2.288e-10  0.1131  0.1131  1.0000    0.00
   2      140863            315  62    2.36e-09    2.36e-09  0.1065  0.1065  1.0000    0.00
   2      141152            316  62   4.974e-09   4.974e-09  0.1046  0.1046  1.0000    0.00
   2      141292            317  62   9.274e-11   9.274e-11  0.1150  0.1150  1.0000    0.00
   2      141545            318  62    1.89e-13    1.89e-13  0.1312  0.1312  1.0000    0.00
   2      145823            319  62    5.23e-37    5.23e-37  0.2347  0.2347  0.9975    0.00
   2      145934            320  62    0.004964    0.004964 -0.0858 -0.0858  1.0000    0.00
   2      145980            321  62   2.186e-14   2.186e-14  0.1427  0.1427  1.0000    0.00
   2      146723            322  62   2.198e-22   2.198e-22  0.1731  0.1731  0.9993    0.00
   2      147946            323  62   5.041e-21   5.041e-21  0.1689  0.1689  0.9997    0.00
   2      150394            324  62    1.55e-16    1.55e-16  0.1614  0.1614  0.9987    0.00
   2      151274            325  62     0.04637     0.04637  0.0611  0.0611  1.0000    0.00
   2      151397            326  62   4.642e-17   4.642e-17  0.1511  0.1511  0.9990    0.00
   2      153035            327  62   2.124e-20   2.124e-20  0.1647  0.1647  0.9974    0.00
   2      153228            328  62   2.082e-13   2.082e-13  0.1317  0.1317  0.9997    0.00
   2      153455            329  62   4.474e-11   4.474e-11  0.1191  0.1191  0.9998    0.00
