SNP,Chr,Pos,Effect,SE,FMP45_MEP1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
155,1,185954,-0.0419112030029965,0.058989455715335,0.477871716837318
156,1,186055,-0.0441108974193463,0.0578058087406016,0.44592079123469
157,1,186896,-0.0295998128137834,0.058780846619568,0.614883146606277
158,1,187697,0.00443158203113025,0.119920970956954,0.970542422609141
159,1,189392,0.0160916895110814,0.120546895736239,0.893882697645473
160,1,189416,0.146689402713413,0.116348436774151,0.208221965863353
161,1,190132,0.00349257918569285,0.057926555261578,0.951956212645797
162,1,190148,0.00282474881228512,0.0579441289017947,0.961146476761628
163,1,190165,0.0133880053974068,0.0583852336789986,0.818764941139762
164,1,190169,-0.00669098010400604,0.0583156815714671,0.908718633161125
165,1,190933,0.0269653607253738,0.057826047423262,0.641275107349816
166,1,192149,-0.0114052743045343,0.0583136094134596,0.845047440580951
167,1,192302,-0.0660467788698567,0.0769198884543348,0.391119771445222
168,1,192303,-0.129287826870795,0.0691809587189426,0.0624736918976282
169,1,192305,-0.0955238613011762,0.072066895234161,0.185866276104151
170,1,192315,-0.0128954486822277,0.0819538350933297,0.875058856662488
171,1,192795,-0.0527913779834182,0.0576659371451159,0.360570407506304
172,1,194020,-0.0846551248423692,0.0606445283983912,0.163614827363838
173,1,194187,-0.0523212713222361,0.0577150381913101,0.3652659142863
174,1,194867,-0.0251684740337821,0.0577351985504625,0.663154370423942
175,1,197325,0.00686449181973303,0.0591588138953003,0.907690800216677
176,1,197392,-0.0135835082842311,0.0599160169999672,0.820781150769985
177,1,198857,-0.081429742182781,0.276880854593392,0.768856874533662
178,1,206666,0.00451023468762957,0.0649492457956136,0.944676761422433
179,1,206675,0.0643479673769285,0.0844894204966225,0.44680146151335
180,1,223051,0.0490009083888969,0.0668743300305777,0.464208646430411
181,1,223059,0.0327564103739073,0.069472689727544,0.637574616758426
182,2,7366,0.0186418104269892,0.0837539194512484,0.823992403667629
183,2,8180,-0.267185259074909,0.114439567967111,0.0201177236499659
184,2,8187,-0.0889191429948415,0.119827778786995,0.458545737828229
185,2,8250,-0.192884891650007,0.117700095053519,0.102149423717092
186,2,8253,-0.208698465807077,0.117623647200284,0.0768770585995009
187,2,8285,-0.0876556329441422,0.0638837966181368,0.170900312958119
188,2,8302,-0.0833981828996785,0.0597940297173983,0.163965952365257
189,2,8306,-0.0833981828996785,0.0597940297173983,0.163965952365257
190,2,8314,-0.0849609803160934,0.0585541950892446,0.147673402440296
191,2,8317,-0.0876977356998665,0.0598862881205568,0.14397350422755
192,2,8328,-0.0754514099341784,0.0596641860673639,0.206848543044091
193,2,8331,-0.0742790217558914,0.0595556851753281,0.213143799848832
194,2,8498,-0.0834837429212119,0.0584739564659078,0.154259932807324
195,2,8651,-0.0841639225611577,0.0585262621478922,0.151304668123443
196,2,9418,-0.00524882800414339,0.149282668727806,0.971971767542734
197,2,9812,-0.0610477188763856,0.0589567449777791,0.301160041497036
198,2,9932,-0.0636746944964971,0.0587157683563141,0.278902556099378
199,2,10135,-0.0465430658894146,0.0585358655843738,0.427077705428642
200,2,11616,-0.0674043473586398,0.058416013977709,0.249335061197451
201,2,12133,-0.0537106210049721,0.058689158872846,0.360726544782813
202,2,12194,-0.0644396875837645,0.058886157688091,0.274565350386264
203,2,12359,-0.0601493564709696,0.0587262978485666,0.306427050735064
204,2,13061,-0.0607785573100516,0.0587201278588762,0.30135180753645
205,2,14298,-0.0489514095784511,0.05893713070724,0.406778006021011
206,2,15222,-0.0598638898152644,0.0594847020474542,0.314924768997811
207,2,17986,-0.0534359910812254,0.0584569276597701,0.361283629709285
208,2,19770,-0.0505684071238867,0.0588692244556727,0.390925846729364
209,2,19836,-0.0612654587369785,0.0586782815682746,0.297157811023014
210,2,19851,-0.0504370649014709,0.0588797176421344,0.392240552131127
211,2,21595,-0.0445667529190449,0.0586494970481352,0.447831737207759
212,2,22385,-0.0557579525955352,0.0586779876504234,0.342642329995044
213,2,23441,-0.0796563332338944,0.059171935298699,0.179106899163649
214,2,24209,-0.0634434511870978,0.0587381686644189,0.280832360908295
215,2,24341,-0.0482659178589844,0.0589183356306959,0.413224868015601
216,2,26815,-0.0816550860345482,0.0587430919196539,0.165393462649512
217,2,28209,-0.114293940149676,0.0586086044996055,0.0519528040664067
218,2,28695,-0.113628551706245,0.0612605820938931,0.0644527706125169
219,2,35849,-0.191774538051348,0.631014278204184,0.761371911963478
220,2,35850,-0.399684703966408,0.771549983394706,0.604763058077734
221,2,41245,-0.116081185505323,0.0583713779527014,0.047509791440102
222,2,43214,-0.116540105919908,0.0593257087648962,0.050266544414315
223,2,47104,-0.0958998100019677,0.0577611387247832,0.0977456036571722
224,2,50915,-0.0779589047698683,0.0584087578367051,0.18283065121176
225,2,55834,-0.0771564446873597,0.0581405286838233,0.185343851747044
226,2,56422,-0.0819462922546039,0.05822645494565,0.160196963639184
227,2,57715,-0.0809700933611227,0.0580373180224693,0.163851217709352
228,2,59046,-0.0742009770354077,0.0583580261193728,0.204395569370927
229,2,59191,-0.0755696429460243,0.0580173494305107,0.193582609116218
230,2,59383,-0.0808901590874977,0.0580138169513759,0.164096186059907
231,2,59477,-0.0783523798772491,0.0589012015895139,0.184299955197519
232,2,59755,-0.0320181524306697,0.132661694293772,0.8094225175779
233,2,60471,-0.0919785299416553,0.0580456268730946,0.113954893763772
234,2,60478,-0.0884228592633796,0.0581279674340544,0.129110938275398
235,2,60786,-0.0915290696866284,0.0580181175080599,0.115554454625864
236,2,61035,-0.108405965375719,0.057931460799059,0.0621332953063792
237,2,61071,-0.102573889983057,0.0576962629175271,0.076293305178674
238,2,61675,-0.102282219759482,0.0578653135262698,0.0779931400929858
239,2,62776,-0.109888832074003,0.0603812760701441,0.0696186427545889
240,2,62939,-0.113328975286585,0.0577059715522394,0.0503256639319154
241,2,63527,-0.104886176892061,0.057969976660586,0.071251987438224
242,2,63857,-0.135215807254751,0.0578054223586752,0.0198846309765547
243,2,65527,-0.125068629148558,0.0576767858154869,0.0307926702654981
244,2,67007,-0.120832209687793,0.0635988861770376,0.0582595253888563
245,2,67023,-0.285646826840961,0.131312228908299,0.0302688427043818
246,2,67024,-0.287171310564243,0.13178926620485,0.0299910395005395
247,2,67976,-0.123523998677029,0.0585278077714485,0.0355167210926089
248,2,69628,-0.128242284330079,0.059481258622031,0.0317579229782894
249,2,71825,-0.0332381867240699,0.115762147268296,0.774185208262054
250,2,72389,-0.0716773471092429,0.0584082526834548,0.22057332797233
251,2,72392,-0.0467245772120857,0.0588782219060724,0.427973104586179
252,2,73646,-0.0825561787190391,0.0575550389228393,0.152347233980445
253,2,74564,-0.0903462131775441,0.0574081467592516,0.116440486076769
254,2,74739,-0.099528353570609,0.0575553406463609,0.0846361623127634
255,2,79931,0.0135329182082889,0.0651428731779705,0.835550130288287
256,2,80748,-0.0484581517151171,0.0600556485102982,0.42027461090381
257,2,80873,-0.0311396525215949,0.0579127947629657,0.591123673472364
258,2,81501,-0.0362438465993601,0.0578947240009751,0.531699692449242
259,2,83526,-0.0473440709913103,0.0577820736666752,0.41313634558113
260,2,83845,-0.0469807145220165,0.0578379320348237,0.417177237000762
261,2,84412,0.17511041040506,0.145596005073475,0.229892942211858
262,2,84412,-0.086866293729355,0.072910014099689,0.234290012618235
263,2,84447,0.00218882412529142,0.0586309831964542,0.970241226864498
264,2,87391,-0.0308413214029593,0.0576129464694563,0.592766166792783
265,2,87562,-0.0420874225306422,0.0577387447280047,0.466528665221549
266,2,87849,-0.0434831232260848,0.0577303379247728,0.451825197712435
267,2,87878,-0.0314344239948657,0.0580008585534201,0.58818468263265
268,2,88125,-0.081152062345144,0.064379707503346,0.208313540353379
269,2,89785,-0.0653061725156437,0.0579272606972879,0.260346573247099
270,2,93441,-0.0909498889827034,0.059567455796038,0.127696637526732
271,2,93588,-0.0929159711743627,0.0616643040604051,0.13275545403351
272,2,93721,-0.105287547684532,0.0575841808470673,0.0683316186935287
273,2,93952,-0.0874859041511035,0.057502499273461,0.12904773541345
274,2,95085,-0.105890708344104,0.0574956664403587,0.0663553913887127
275,2,103188,-0.128072095074028,0.0587797188592959,0.0300038212670757
276,2,107124,-0.061190630748176,0.0577081494250248,0.289711974435491
277,2,111645,-0.0692258200717334,0.0577195123648415,0.231196811697834
278,2,111916,-0.0550487642725815,0.0578992362963377,0.342372458698886
279,2,111931,-0.0434813807854867,0.0580158294758294,0.454070467640536
280,2,111999,-0.0594743296355197,0.057766800492415,0.303921978673245
281,2,114528,-0.058358350856216,0.0581034253492114,0.31587988091426
282,2,116024,-0.0598002565539978,0.0582378310937468,0.305204390012219
283,2,119244,-0.0774000011970677,0.0634331990694677,0.22321067986231
284,2,119246,-0.0934896185253887,0.0640519151698072,0.145291745985295
285,2,119247,-0.0552943395272172,0.064641813505679,0.392912245602474
286,2,120090,-0.0304978501822926,0.0580717084271461,0.599790747751968
287,2,120291,-0.0396196685988058,0.058720889816522,0.500300627983739
288,2,120726,-0.00087014674209418,0.0584192364811517,0.988124469866562
289,2,121716,-0.0369026522737329,0.0583198412737735,0.527297929424857
290,2,123100,-0.0508450123403512,0.0583707012599344,0.384307511717677
291,2,124677,-0.0442690716152212,0.0583053170032056,0.448201935081566
292,2,127636,-0.00614612692748562,0.0738026698704745,0.933677823876102
293,2,127887,-0.0686666702709728,0.0586392036069322,0.242387515112724
294,2,128935,-0.0599249181431232,0.0586107270654523,0.307281198284357
295,2,129053,-0.080963677067484,0.0587182069446067,0.168813680039074
296,2,130040,-0.0738849774419057,0.0591047931608219,0.212102993477818
297,2,130976,-0.0523197569593158,0.0586869568473,0.373265189887911
298,2,132199,-0.0636865296461673,0.0589278851829898,0.280544494953793
299,2,133355,-0.0670346858298381,0.0593173709143472,0.259200489019556
300,2,133435,-0.0665393731486295,0.0594475914464016,0.263775474787329
301,2,133943,-0.0265297679785695,0.069709117116172,0.703745197057606
302,2,135183,-0.0785202339684716,0.0594392330679377,0.187351391163205
303,2,135402,-0.0731611124424878,0.0594495804660317,0.219276417204873
304,2,135898,-0.108233771320944,0.0596152457378586,0.0702895528963728
305,2,135912,-0.101610231804165,0.0596926810655441,0.0895940285680801
306,2,135925,-0.108339406663552,0.0593863657579458,0.0689497590496421
307,2,136002,-0.101408405339567,0.0593762019524611,0.0885347285522626
308,2,136173,-0.089067025699278,0.0598553925320651,0.137633938034399
309,2,138209,-0.118692002908163,0.0614798940608221,0.0543353642450892
310,2,138318,-0.111128653003304,0.0613435019677354,0.0709008751731902
311,2,138695,-0.0999238328586631,0.0603377896372463,0.0985954778400726
312,2,138818,-0.11203893381367,0.0601658542170703,0.0634100980286814
313,2,139728,-0.0973873354424215,0.0601292551828556,0.106204095270846
314,2,140174,-0.107601752190559,0.0600799114465536,0.0741536003431339
315,2,140863,-0.0945300539975253,0.0601176742188149,0.116749707441592
316,2,141152,-0.119402126403437,0.0601630614113431,0.0479581638766868
317,2,141292,-0.118758052077402,0.0597292731908502,0.0475535324467005
318,2,141545,-0.109114669138111,0.0600753141282917,0.0701727651059199
319,2,145823,-0.0858343724432797,0.0624896684934968,0.170444725026773
320,2,145934,-0.148452623326097,0.102935192942086,0.150133990588053
321,2,145980,-0.0901474608924855,0.0630519537365221,0.153678082731593
322,2,146723,-0.0586745222347833,0.0601655204208314,0.330119753092662
323,2,147946,-0.093100235903675,0.0605961248469572,0.125334701824283
324,2,150394,-0.0790845590360107,0.0660963987993873,0.232303205323916
325,2,151274,-0.204604668254973,0.103175921658946,0.0481346934438464
326,2,151397,-0.0517711640872556,0.0608880702148892,0.395752562574868
327,2,153035,-0.10004375063723,0.0600512657747535,0.0966060030789295
328,2,153228,-0.0893995558468776,0.0605400869299046,0.140647552418038
329,2,153455,-0.0918523110011802,0.060989512161289,0.132952602522894
330,2,153732,-0.0584392715349846,0.0631828567750009,0.355637856190338
331,2,153815,-0.111395168784609,0.0606613322920708,0.0671473381508695
332,2,154160,-0.103275677799081,0.060060749110797,0.0863962308950886
333,2,154235,-0.104189069956242,0.0606610751835157,0.0867538115972167
334,2,155527,-0.0835513889784443,0.0659654802830698,0.206136100329115
335,2,159870,-0.14373493041602,0.058880612660478,0.0151323018353804
336,2,161229,-0.108317135680214,0.0600105915141697,0.0719318603734512
337,2,161451,-0.0698979331677059,0.129037193698654,0.588375006011727
338,2,161451,0.0512516863414012,0.129476022202164,0.692462782741702
339,2,162696,-0.105564248230274,0.0597639468246343,0.0782008204716286
340,2,163284,-0.0658483888418522,0.0591282534526898,0.266185568814588
341,2,164166,-0.0483157315959988,0.0597266665296193,0.41909028570161
342,2,165270,-0.0706909020193001,0.0591597297104765,0.232922083963913
343,2,165675,-0.0666488472029656,0.0601544215178335,0.268632332566844
344,2,166404,0.0151310784207057,0.156171898394215,0.922870853835496
345,2,168012,-0.115247869060619,0.0725811297876167,0.113215769455535
346,2,168062,-0.0346985752144384,0.0596888870786067,0.561393188948312
347,2,168518,-0.0382082038328042,0.0593406866751608,0.520072210148348
348,2,168980,-0.0437803680255455,0.0593015706154197,0.460842992557616
349,2,169651,-0.0564707770423769,0.0592994000510233,0.341596809423887
350,2,169902,0.00783730534778471,0.099243751264362,0.937101020753282
351,2,169960,0.0239656729412339,0.0924340230456593,0.795575521902266
352,2,170725,-0.0500210151179188,0.0594216025024001,0.400470679059017
353,2,171254,-0.0383624996261704,0.0595424734609209,0.519807134736297
354,2,172242,-0.0370106385017308,0.0588402607369296,0.529754602217325
355,2,173254,-0.0147996372292062,0.0584167726375339,0.800148577532921
356,2,173340,-0.00955857131284088,0.0584127976059117,0.870109533658074
357,2,173385,-0.00506353112055347,0.058468189360326,0.931036040372746
358,2,173973,-0.0053950460611526,0.0583127800637688,0.926338098610216
359,2,174714,0.257582377631108,0.148889587003881,0.0845002460125324
360,2,177341,-0.00168564255203374,0.0581147277859998,0.976876652780883
361,2,180314,-0.00924828725022608,0.0581322120221432,0.873688492062034
362,2,180339,-0.00796717728374852,0.0582796238356901,0.8913410784347
363,2,182758,-0.106610744741426,0.0577942655798504,0.065924685989558
364,2,183619,-0.0763097552752944,0.0581591861133287,0.190344263587492
365,2,183913,-0.0508607500999813,0.0597161301359794,0.394953191763997
366,2,184146,-0.0731108836152516,0.0600524453898881,0.224246052709523
367,2,187176,-0.097695646262552,0.0583871535514054,0.0951661995820514
368,2,191066,-0.0396178110979261,0.0590187798689203,0.502484594091549
369,2,191124,-0.0809793852181651,0.0744903444747613,0.277728822627396
370,2,191128,0.068356970004543,0.0685903958369479,0.319642902557705
371,2,191599,-0.0585987134308916,0.0581545811353069,0.314318904403049
372,2,191762,-0.0688697496217313,0.0604323101374916,0.255218170044296
373,2,191763,-0.0379226865638114,0.0584339608157179,0.516770925423624
374,2,191959,-0.0492135666278471,0.0582673023479605,0.398896651705468
375,2,192390,-0.062730043712564,0.0598425760363851,0.295240123299016
376,2,195759,-0.0814823421367217,0.0586668866567854,0.165739280316122
377,2,196912,-0.0803636171684798,0.0577171778996984,0.164687106771188
378,2,197598,-0.00323258472175514,0.189008886572621,0.986364252572792
379,2,198110,-0.099345681742012,0.0579816811367906,0.0875173484963036
380,2,198283,-0.114295462559276,0.0597446649516788,0.0565484395196778
381,2,198805,-0.101870785293556,0.0582211366264969,0.0810352837029093
382,2,198891,-0.102164276735252,0.0577622135022816,0.0778067740280765
383,2,199248,-0.111574064422749,0.0578460710502217,0.0545559751480524
384,2,201782,-0.0945199700189205,0.0578603420850892,0.103236889906057
385,2,203285,-0.078693463611842,0.0577016522689208,0.173499797113948
386,2,203783,-0.0871352387760357,0.0575423005126307,0.130849308483701
387,2,204179,-0.0835709264228865,0.0576973792009724,0.148382964297309
388,2,205406,-0.0560780398415272,0.0583869007429756,0.337483248030502
389,2,205834,-0.065014075230731,0.0580801388145416,0.263736726177496
390,2,205965,-0.0598036073624618,0.063496208312535,0.346915932440291
391,2,207192,-0.0844322022788024,0.0579547541647988,0.146042814436638
392,2,207561,-0.0691685510829366,0.0577545716493368,0.231865028082337
393,2,208682,-0.0963762625984414,0.0575462606115124,0.0948666614975226
394,2,210102,-0.0757332745817119,0.0577832135538085,0.190829821903792
395,2,212519,-0.0951450266855352,0.123178510479713,0.44038503893031
396,2,214801,-0.10802573322192,0.0576347998127415,0.0617128174627455
397,2,215016,-0.0981846514613709,0.057651467314243,0.0894346326280079
398,2,218876,-0.0941461752237921,0.0582712499429056,0.107062509422221
399,2,227511,-0.103066354777246,0.05864425062232,0.0797020654553521
400,2,230378,-0.104156186659526,0.0578931827137911,0.0728553096168117
401,2,231943,-0.123723093367043,0.0579518052517717,0.0334548267294821
402,2,232156,-0.117315085403669,0.0579654983733596,0.0437356010893643
403,2,232789,-0.125565665721924,0.0577086929467906,0.0302289818199129
404,2,238524,-0.119329231189824,0.0578284142616981,0.0397952709038129
405,2,241518,-0.0990939117363417,0.058443692594789,0.0908538319640916
406,2,250396,-0.126022428681617,0.0578939017144384,0.0301589905877309
407,2,250466,-0.129571294202805,0.057850977336338,0.0257296691538461
408,2,252305,-0.151017206250406,0.0578593723001159,0.00943780101524939
409,2,254571,-0.146465104421879,0.0587202735089621,0.0130778200114457
410,2,254742,-0.134280152282201,0.0587488493158937,0.0228660964769777
411,2,254908,-0.147268648957137,0.0591166675867919,0.0131916295691931
412,2,255033,-0.0683433864011912,0.0698000134176749,0.328185598605055
413,2,255862,-0.128353087836278,0.0588798316450903,0.0299239032674002
