SNP,Chr,Pos,Effect,SE,SNA4_GTR2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
67,1,84701,-0.0680307455883262,0.154190850504327,0.659330146744181
68,1,84858,0.016767981821309,0.1444358381671,0.907644895102401
69,1,85751,-0.0534775232307025,0.145004342927704,0.712498299400975
70,1,87445,-0.00758625851167827,0.145338303000225,0.958401055734987
71,1,87467,-0.0667535950686567,0.146056511944242,0.647923781323658
72,1,89070,-0.0312209143636146,0.14517581709393,0.829847935690432
73,1,89616,-0.0128863313873893,0.144402674160064,0.928942683309302
74,1,89679,-0.0464906700149437,0.144401389846526,0.747677773710016
75,1,89880,-0.0450347679643214,0.14443929531679,0.755383983443224
76,1,91472,0.00539677736641836,0.145531188210281,0.970439545700471
77,1,93789,-0.0236803554112675,0.144026577910802,0.869497326886195
78,1,94351,-0.058530655304683,0.1443775539096,0.685429125069116
79,1,99148,-0.0199349369713294,0.144028184443568,0.889995338294718
80,1,101281,1.70320897382858,1.57262941506798,0.279533155173
81,1,106011,0.0672991996628733,0.150065717944299,0.654092895843463
82,1,106800,-0.00956733477254472,0.144225476269935,0.947147911464758
83,1,107970,0.0346538988336514,0.143787254523907,0.80968872850459
84,1,109000,-0.00167557590133716,0.14405247882841,0.9907260225237
85,1,112549,-0.12136364321482,0.143744373353575,0.399072559893032
86,1,112742,-0.123508732549329,0.144300374330817,0.392625867282905
87,1,113050,-0.0941375032149358,0.144119956005774,0.514059939718358
88,1,113135,-0.115922004420189,0.143707334463417,0.420409348076815
89,1,114076,-0.0931572871565458,0.143754239424537,0.51738579542838
90,1,114628,-0.0138266721480321,0.144201733661895,0.923666929354282
91,1,116283,0.0453650759589985,0.144985553164588,0.754546146619639
92,1,126880,-5.10723401816975,2.70710742713789,0.0600343965220414
93,1,127853,-0.0276294697762699,0.144728201998404,0.848709054714194
94,1,128302,-0.00993599636899417,0.144178751312965,0.94509675286036
95,1,128704,-0.0440163196706456,0.144304225612685,0.760527282621157
96,1,128911,0.0545790877624576,0.14430997930283,0.705503935499049
97,1,130267,-0.0242234677368563,0.144265034490485,0.866750643511683
98,1,130271,-0.0298792283292078,0.14443327106576,0.836228945625921
99,1,130613,0.0904940014719641,0.145712246110362,0.534970186808129
100,1,132012,-0.191239497287422,0.14512586089841,0.188442148651424
101,1,133231,-0.265219402483969,0.143758632511512,0.0658905154300327
102,1,137074,-0.191653644520655,0.143883455347715,0.183717518207111
103,1,137304,-0.242405406200821,0.143716768068077,0.0925467603268962
104,1,139686,-0.17689216894985,0.144177275348541,0.220675052222715
105,1,149562,-0.189309891595068,0.144463014111328,0.19089953442837
106,1,150447,-0.1351450052002,0.1462434989988,0.356060566337032
107,1,151446,-0.227510892627841,0.293903165822158,0.439388880630528
108,1,154084,-0.165066870720345,0.146609646379057,0.260975400375137
109,1,156633,-0.145678413762071,0.148684219105131,0.327863775322495
110,1,157269,-0.18444464543018,0.143872487700249,0.20068368816522
111,1,160054,-0.140672246111535,0.14538444251166,0.333912606925033
112,1,166222,-0.124397743506392,0.144348615698744,0.389389832649772
113,1,166416,-0.126116334574383,0.144050715282591,0.381897485102884
114,1,167326,-0.15836326728409,0.144781342286523,0.27478418533418
115,1,168836,-0.102233059169492,0.144236614434332,0.478924387506144
116,1,171200,-0.0990488436755756,0.144459210520547,0.493382194017378
117,1,171431,-0.174557411375859,0.145160825190093,0.229971792216662
118,1,173339,-0.135171997011661,0.144147234975886,0.349021429903253
119,1,173845,-0.139033068566351,0.144017035133004,0.335008797399887
120,1,175121,-0.151220785062199,0.143695868742426,0.293351053469351
121,1,175281,-0.136318138981432,0.143860586799125,0.343996041269054
122,1,175315,-0.148970976038387,0.143779629051342,0.300861801319815
123,1,175523,-0.139387930977588,0.144623813891771,0.335807712961851
124,1,175541,-0.143047381043806,0.144021854625598,0.321276341930603
125,1,175653,-0.187199496898439,0.144335838564423,0.195488000972633
126,1,175805,-0.101253241458121,0.1527673670408,0.507895249398141
127,1,175818,-0.189488842173101,0.14900963578096,0.204332919789224
128,1,175856,-0.174034033919071,0.146775811843682,0.236533059606668
129,1,175876,-0.152189494110426,0.14458725211585,0.293253991813687
130,1,175989,-0.142391066888507,0.145029269250419,0.326866286969943
131,1,176001,-0.142792943430555,0.145785914986086,0.328018547090636
132,1,176451,-0.123699946101957,0.147591900841405,0.402529595796106
133,1,177692,-0.186175108453979,0.143656741212679,0.195831845164036
134,1,178191,-0.203249335678587,0.143734549827577,0.15822550146728
135,1,178224,-0.186175108453979,0.143656741212679,0.195831845164036
136,1,178960,-0.180605970976455,0.144829521153645,0.213215239768034
137,1,179139,-0.182105323127518,0.287516118733662,0.526899371188886
138,1,179139,-0.414864892724644,0.578973325577368,0.474123940210028
139,1,180955,-0.126163236955981,0.166554345819206,0.449261747064721
140,1,183802,-0.159974736972062,0.143764298810021,0.266569978649187
141,1,183954,-0.12175685088433,0.144919877848963,0.401383626784058
142,1,184450,-0.0575470898522859,0.143761945757043,0.689181889970188
143,1,184641,-0.0862734070639309,0.147907840993359,0.560069453153578
144,1,184718,-0.10817943991259,0.144496901326332,0.454559070191408
145,1,185296,-0.0729497091738069,0.143945733030066,0.612621255569127
146,1,185438,-0.0451039287537729,0.143984876265696,0.75427222272121
147,1,185469,-0.0564435168850873,0.144181421264153,0.695681878279021
148,1,185503,-0.0605518260394975,0.143803612482165,0.673957993088223
149,1,185705,-0.0514105646589914,0.145421589088013,0.723903881563927
150,1,185749,-0.0662830889964292,0.145404538882939,0.648776017095516
151,1,185806,-0.114374331108456,0.145514263665974,0.432394287763751
152,1,185879,-0.119082480714568,0.146207985897663,0.415923049872835
153,1,185916,-0.0227631807919228,0.146273723296445,0.876421165056947
154,1,185941,-0.0447957565740431,0.146896604372732,0.760585832379173
155,1,185954,-0.0372595430544267,0.147331664399664,0.800496023858181
156,1,186055,-0.0460815817931387,0.144383472417331,0.749793165531986
157,1,186896,-0.0805208347992851,0.146709179821397,0.583457702210343
158,1,187697,-0.486733347284508,0.29820439915725,0.103526137487662
159,1,189392,-0.404399667592124,0.300126092148943,0.178705170539778
160,1,189416,-0.395096163737309,0.290302298636401,0.17438762746552
161,1,190132,0.0589700520202209,0.144553408279661,0.683560292434872
162,1,190148,0.0760750716609588,0.14457439597318,0.599079572809176
163,1,190165,0.0405208210616921,0.145726506709628,0.781128521668474
164,1,190169,0.0733426299053949,0.14550836846174,0.614544846281564
165,1,190933,-0.0988166600708786,0.144284484949395,0.493873013264677
166,1,192149,0.14645572675331,0.145351851797461,0.314339332855128
167,1,192302,0.237544175385491,0.191778855040362,0.216303387687442
168,1,192303,0.200253553958703,0.173202616062975,0.248389059833428
169,1,192305,0.213870240671017,0.179968976273245,0.235485442146093
170,1,192315,0.0361634305133087,0.20455779432721,0.85977604375961
171,1,192795,0.165352145660858,0.143837996219764,0.251098411875703
172,1,194020,0.0468188242764303,0.151767653023616,0.757891371268693
173,1,194187,0.0996250607129493,0.144128868475952,0.489880281868476
174,1,194867,0.0175244263011835,0.144144868182226,0.90330471323319
175,1,197325,-0.0149687702100318,0.147663162286752,0.919313468262204
176,1,197392,-0.0420358761339376,0.149546653032809,0.77880704344444
177,1,198857,-0.79675622338834,0.68988694306821,0.248909128147397
178,1,206666,-0.0570973503317562,0.162088239612272,0.72485281356823
179,1,206675,0.0177244426948651,0.211059673665419,0.933121250280071
180,1,223051,-0.262124098914775,0.166463970366823,0.1162307997512
181,1,223059,-0.380410361823143,0.172275161817275,0.0278757386007738
182,2,7366,-0.195834757481671,0.208807428273198,0.348951141882517
183,2,8180,0.266289036989585,0.28749305623033,0.354951423581296
184,2,8187,0.602978098507958,0.297602110177596,0.0435039553250771
185,2,8250,0.366881855679315,0.294251817577427,0.213286674461768
186,2,8253,0.34349074693073,0.294331792557692,0.243990496970218
187,2,8285,0.189867065378827,0.159561183103176,0.23487253296276
188,2,8302,0.227507151688841,0.149168020105653,0.128111168922645
189,2,8306,0.227507151688841,0.149168020105653,0.128111168922645
190,2,8314,0.242375289817887,0.146019795625734,0.0978267004621463
191,2,8317,0.218224265132925,0.149481082030188,0.145212738717668
192,2,8328,0.178726841186693,0.14895744214866,0.231001600389412
193,2,8331,0.184011003550107,0.148658000199596,0.216607564445177
194,2,8498,0.156321896757532,0.146137194816925,0.28548851861484
195,2,8651,0.160418928815791,0.146261900216104,0.273479828966266
196,2,9418,-0.24344317516993,0.372390131038388,0.513710391543534
197,2,9812,0.16670549814687,0.147114112264261,0.257911341836429
198,2,9932,0.129637302959022,0.146638323734812,0.37726471011208
199,2,10135,0.12824523299525,0.146078986865012,0.380585868364174
200,2,11616,0.159619686494459,0.145835905060924,0.274475127905435
201,2,12133,0.147589873801756,0.146453378709518,0.314259913651482
202,2,12194,0.147115366425721,0.147022672435899,0.317690906797572
203,2,12359,0.124764925329565,0.146650296430738,0.39547667218677
204,2,13061,0.152055954001979,0.146566490653566,0.300234566778849
205,2,14298,0.135922295856024,0.147075021682284,0.356029204955745
206,2,15222,0.146603176573793,0.148483885209071,0.324155224573458
207,2,17986,0.141832875310329,0.145887973000706,0.33161475427475
208,2,19770,0.168666270362616,0.146818965354266,0.251414480431991
209,2,19836,0.145289907866472,0.146485075267193,0.321954454482494
210,2,19851,0.148802317580677,0.14690519653562,0.311795049214138
211,2,21595,0.121134127526427,0.146368975677945,0.408459429332927
212,2,22385,0.0865983331740459,0.14657708625057,0.555029805747402
213,2,23441,0.0690439439710335,0.148028269257803,0.641199709549436
214,2,24209,0.10760143034842,0.14674290570214,0.463883514079782
215,2,24341,0.121901021848474,0.147058920624228,0.40770619202196
216,2,26815,0.167611413933154,0.146754678154718,0.254178355631479
217,2,28209,0.183847906041399,0.146749173152894,0.211106424313048
218,2,28695,0.0998258583286971,0.15356002896171,0.516065249716892
219,2,35849,0.394802530780014,1.57509987866117,0.802228708078358
220,2,35850,-3.14984233183285,1.91923964478801,0.101648019014892
221,2,41245,-0.013199813027581,0.146509219437806,0.928262468163362
222,2,43214,-0.0552998980209151,0.148857157859186,0.71049071491831
223,2,47104,0.0625981120079957,0.144697319916888,0.665559263987184
224,2,50915,0.0238892342149121,0.146152209654086,0.870254145865647
225,2,55834,-0.00705807942986925,0.145481886578963,0.961333106554541
226,2,56422,0.02992983811505,0.145733758868146,0.837398776739732
227,2,57715,0.0149084111032342,0.145259867352668,0.91831277328891
228,2,59046,0.0213687241053748,0.145992442592978,0.883713885387018
229,2,59191,0.00744939522883825,0.14516040407181,0.959100857230156
230,2,59383,0.0455029977349715,0.145182550867705,0.754147314430095
231,2,59477,-0.0159777902651665,0.14738506250057,0.913733270071709
232,2,59755,0.0697648417233996,0.331134790370337,0.833255330182761
233,2,60471,-0.0158903362090476,0.14539585569102,0.913034452004949
234,2,60478,-0.00639372590201892,0.145563834915166,0.964989929256624
235,2,60786,0.0022176370454996,0.14532483792,0.987833484722585
236,2,61035,0.0102203777992392,0.145313386805152,0.943968163278813
237,2,61071,0.0183138506071077,0.144651916841468,0.899324056695926
238,2,61675,-0.0372622170315493,0.145058094563286,0.797422695986216
239,2,62776,-0.141674239626643,0.151231331316673,0.349499432100524
240,2,62939,-0.046719481451977,0.144799539774098,0.747151810990304
241,2,63527,-0.0375373427534207,0.145350770300672,0.796361787228066
242,2,63857,-0.0597656219841373,0.145363514599866,0.681214996342254
243,2,65527,-0.10420192848146,0.144812794503747,0.472270213771896
244,2,67007,-0.192415307471966,0.159225633134365,0.227685297444441
245,2,67023,-0.0906985750632927,0.329914192770167,0.783541874363422
246,2,67024,-0.0344101030241166,0.331150544378557,0.917299182783026
247,2,67976,-0.0240220923452505,0.147000725710857,0.870285376728555
248,2,69628,0.010204951008296,0.149440671013081,0.945595325045777
249,2,71825,-0.13189806748413,0.28889487571052,0.648267572151435
250,2,72389,0.0796029934047465,0.146038273130945,0.586040586259478
251,2,72392,0.0562458691644883,0.147062696391405,0.702348998484422
252,2,73646,0.128106986403675,0.143916036989361,0.373991129956641
253,2,74564,0.171892540667171,0.143503225969847,0.231786667099997
254,2,74739,0.230608729014427,0.143744298815305,0.109542595319719
255,2,79931,0.329455507735028,0.161660630699558,0.0423005037490066
256,2,80748,0.241585540232164,0.149487209248556,0.106967080313183
257,2,80873,0.291814531466322,0.143775076211066,0.0431407959423218
258,2,81501,0.287981334867146,0.143772739570326,0.045938051208896
259,2,83526,0.254833195220301,0.143724608518969,0.0770800371906855
260,2,83845,0.311889931086266,0.143543698245231,0.030461021311709
261,2,84412,0.364761883482817,0.36363873479163,0.316505191044466
262,2,84412,0.230791556097919,0.181937301761561,0.205447326440526
263,2,84447,0.338028390242573,0.145235171887843,0.0205058909652228
264,2,87391,0.2714269356269,0.143135115277099,0.0587368465403069
265,2,87562,0.287207236875318,0.143413982104349,0.0459798054882257
266,2,87849,0.27367535215887,0.143475193561641,0.0572704156351945
267,2,87878,0.277332179663544,0.144078258975591,0.0550487307548231
268,2,88125,0.31459347260935,0.160182514792583,0.0503180811679679
269,2,89785,0.250019555152583,0.144236000023077,0.0838967226497732
270,2,93441,0.204201336056285,0.148776165560535,0.170766602148663
271,2,93588,0.256939994007014,0.153803693636866,0.095692778128642
272,2,93721,0.181993622371685,0.144085925327656,0.207390152229196
273,2,93952,0.144151041184132,0.14379354672067,0.316795529102481
274,2,95085,0.233667543438195,0.143661731931632,0.104733073306006
275,2,103188,0.236986885651203,0.147159951529174,0.108203622949437
276,2,107124,0.237967643421949,0.14371374837275,0.0986419179992928
277,2,111645,0.335494843021096,0.143254567876834,0.0197387086184906
278,2,111916,0.302346628307717,0.143805882908469,0.0362204787809101
279,2,111931,0.314410801200398,0.143955335227443,0.0296135323751545
280,2,111999,0.326760957156945,0.143353166756083,0.0232388484589745
281,2,114528,0.30307264649326,0.144336698035194,0.0364592236211542
282,2,116024,0.351822603277316,0.144371286015493,0.0153060007776978
283,2,119244,0.108679884918688,0.158559580401593,0.493528874324167
284,2,119246,0.13308440264577,0.160201040217682,0.406685597938435
285,2,119247,0.0969341294642181,0.161432969948988,0.548584649117082
286,2,120090,0.150822739546562,0.144783286743108,0.29825733052345
287,2,120291,0.201792237193043,0.146270110722986,0.16858733607293
288,2,120726,0.147261309029978,0.145605725403281,0.312531944927763
289,2,121716,0.198808532506421,0.145266041179352,0.172000215626916
290,2,123100,0.0982854673836709,0.145757995601976,0.500558230446132
291,2,124677,0.0520908709024623,0.145624531695912,0.720776597901934
292,2,127636,-0.275158689240965,0.183632815983961,0.134918417391934
293,2,127887,0.0743003626553118,0.146596206204891,0.612585725036138
294,2,128935,0.0732480984695998,0.146459024506305,0.617297349971597
295,2,129053,0.119570791653933,0.146819016062886,0.415959497136595
296,2,130040,0.0713249970134076,0.147805093072422,0.629706465431306
297,2,130976,-0.0230051070342046,0.146644424916309,0.875431635582865
298,2,132199,0.0416679554382737,0.147312539108368,0.777454471837476
299,2,133355,0.0206886924488836,0.148321762731395,0.889146287637884
300,2,133435,0.0386072115549272,0.148632168814833,0.795208018983544
301,2,133943,-0.051752426675811,0.174010318914503,0.766328375921882
302,2,135183,0.0304308798444655,0.148719881331421,0.837987912884806
303,2,135402,0.0364942985705947,0.148693547748776,0.80626383191857
304,2,135898,0.126671027076526,0.149342773122318,0.396907001825356
305,2,135912,0.107133500796217,0.149496595109639,0.47407728860766
306,2,135925,0.112673927140185,0.148806807058423,0.449445568411084
307,2,136002,0.0771857627290524,0.148759452857465,0.604181460779311
308,2,136173,0.0904787397960929,0.149791629646639,0.546211228007568
309,2,138209,0.100621086699581,0.154171008014692,0.514400975299713
310,2,138318,0.114901540258602,0.153704045383925,0.455228995412711
311,2,138695,0.070330231588722,0.151142833853179,0.641987122807633
312,2,138818,0.0485975183272687,0.15088975497237,0.747588028146734
313,2,139728,0.0257751723238711,0.150635126767073,0.864235333859545
314,2,140174,0.0252546846424193,0.150635376515518,0.866951172678464
315,2,140863,0.0450206990053224,0.150561374293948,0.765101572826916
316,2,141152,0.0580839812060026,0.150972959319802,0.700668391250603
317,2,141292,0.0655652943113918,0.14987824215381,0.662047431508379
318,2,141545,0.0439490427140621,0.150630996012305,0.770636726490738
319,2,145823,0.28921524614603,0.155633291392886,0.063956938492302
320,2,145934,-0.00552064859111834,0.257685543226824,0.982919553412807
321,2,145980,0.148830334460187,0.157636020551126,0.345744307943499
322,2,146723,0.163607652417411,0.150125096345639,0.276540759426259
323,2,147946,0.16593130999626,0.151497739606025,0.274143984448497
324,2,150394,0.15745335004399,0.165100602669832,0.340897593322602
325,2,151274,-0.231185206731649,0.258668777029599,0.372064617565258
326,2,151397,0.106289554502453,0.152029109379229,0.484925254153181
327,2,153035,0.120581078312656,0.150341265622355,0.423064150609944
328,2,153228,0.0859797799901918,0.151507125491697,0.570737558632002
329,2,153455,0.056534156636654,0.152690624441813,0.711416068180884
330,2,153732,0.163157074178307,0.157658652288203,0.30143549104325
331,2,153815,0.0896941810943144,0.152059408660349,0.555660036027463
332,2,154160,0.0782014129071171,0.150482740796267,0.603619083923522
333,2,154235,0.0545515894799355,0.152015825357981,0.719918343594695
334,2,155527,0.174564591244742,0.164764135966223,0.290104849568659
335,2,159870,0.0996695913181989,0.148108435035957,0.501419314475299
336,2,161229,0.0857619198469541,0.150408940482835,0.568910454001071
337,2,161451,-0.356891530065392,0.321654840498549,0.267949081140649
338,2,161451,0.334001488762514,0.322759258597774,0.301455947078605
339,2,162696,0.167764322887383,0.149564408551896,0.262758341516084
340,2,163284,0.177608101240341,0.147542728967865,0.229483541728656
341,2,164166,0.0693843832826249,0.149172289881165,0.642125753537727
342,2,165270,0.0424036075596161,0.147945905676065,0.774574799724786
343,2,165675,0.0315004138649606,0.150399070143254,0.834221267770791
344,2,166404,-1.04635169115533,0.385817022457981,0.00701430108641134
345,2,168012,0.0443318537261064,0.18179558458104,0.807484393499615
346,2,168062,-0.0286372369238632,0.149049080860945,0.847748557426932
347,2,168518,-0.0510851533824677,0.148178464534852,0.730484450295878
348,2,168980,-0.0247770460003605,0.148127178795109,0.867254381646855
349,2,169651,-0.0312654394927709,0.1481940654999,0.833027482903079
350,2,169902,0.425730982359974,0.246679576766311,0.0852501653740047
351,2,169960,0.225049785497383,0.230429448273292,0.329409416561946
352,2,170725,0.0865606959312846,0.148395719601438,0.560057160041172
353,2,171254,0.128969449184057,0.148548967899899,0.385877518577781
354,2,172242,-0.0282377254301294,0.146941971249047,0.847720147398696
355,2,173254,-0.0485205055075127,0.145800720325862,0.739493026536074
356,2,173340,-0.05660269741843,0.14577481506581,0.698036543914972
357,2,173385,-0.0593959607715242,0.145905978516765,0.684193167515488
358,2,173973,-0.0158802830621669,0.145550075677567,0.913180974008003
359,2,174714,-0.235159321435189,0.372995903910676,0.528801022734908
360,2,177341,0.0809769528196488,0.144992548732839,0.576863601903167
361,2,180314,-0.00853867262002084,0.145104550860327,0.953108888705903
362,2,180339,-0.0266625020994291,0.145464934665729,0.854674448403698
363,2,182758,0.118116476825033,0.144813756557306,0.415253760186201
364,2,183619,0.0796019804311465,0.145459256783427,0.584555614057879
365,2,183913,0.0717190494590306,0.149157812223821,0.630937587957293
366,2,184146,0.120633938252074,0.150070098363677,0.422024244445904
367,2,187176,-0.0162611751825115,0.146310637886855,0.911567351632888
368,2,191066,0.0697320291905381,0.147360227608136,0.636357319714295
369,2,191124,0.331580690191858,0.185403457975046,0.0745644897731581
370,2,191128,-0.294282868062449,0.170727754829077,0.0856381849931619
371,2,191599,-0.0086797269266804,0.145363766650692,0.952420086707288
372,2,191762,0.00453804524681378,0.151118220869611,0.9760602823886
373,2,191763,-0.0129995997643251,0.145938582416641,0.929072164008598
374,2,191959,-0.035689998267871,0.145571740652385,0.806466341510562
375,2,192390,0.0438580806516682,0.149583276984375,0.769540224480913
376,2,195759,0.142589590694333,0.146637932093951,0.331521269843649
377,2,196912,0.137247175788649,0.144274368616174,0.342106610455791
378,2,197598,0.282258353486364,0.471533815380411,0.549826090143806
379,2,198110,0.0988371696406005,0.145229641716504,0.496597446554743
380,2,198283,0.188033034374812,0.149561381104472,0.20950157905653
381,2,198805,0.117611609682949,0.145816535440611,0.420455879252812
382,2,198891,0.121355303240435,0.144669856342143,0.402125068011316
383,2,199248,0.113787594760221,0.145018290482612,0.433189117523316
384,2,201782,0.124544566189034,0.1448146980056,0.390357801231146
385,2,203285,0.255884986025932,0.143760617393339,0.0759462493800843
386,2,203783,0.196515662827697,0.143713241768847,0.172365232691598
387,2,204179,0.197259733758693,0.144059946818,0.171779411952514
388,2,205406,0.100697755918967,0.145827612888748,0.490317251717795
389,2,205834,0.125489797119521,0.145073480671425,0.387621563438097
390,2,205965,0.0108472523458927,0.158686747946906,0.945540643309662
391,2,207192,0.0878010859563489,0.145016074134642,0.545264035729507
392,2,207561,0.110324092707951,0.144330633434312,0.445148820637374
393,2,208682,0.0565442853834797,0.144175617849435,0.695154257727948
394,2,210102,0.0896539425525212,0.144500682997972,0.535368766956484
395,2,212519,0.463111718518846,0.306728833330528,0.131978599034765
396,2,214801,0.0750890944713442,0.144517317982539,0.603678187601801
397,2,215016,0.0744483210581087,0.144435736275875,0.606566465303086
398,2,218876,-0.00720137451551583,0.14598338138263,0.960684133022722
399,2,227511,-0.0227680880334814,0.147012142707586,0.877010615212881
400,2,230378,-0.0425960051634378,0.145146722736894,0.769336455520819
401,2,231943,-0.0628528281826084,0.14554218015185,0.666111902635131
402,2,232156,-0.0572761973604967,0.14548901113159,0.694054567377741
403,2,232789,-0.0556683528899335,0.144975383039416,0.701220850430689
404,2,238524,-0.0440301791000144,0.145190809186705,0.761872395913029
405,2,241518,-0.102732729553194,0.146368247224613,0.483217422880081
406,2,250396,-0.204955800986218,0.145062267341236,0.158571641751056
407,2,250466,-0.197533128367519,0.145039927135839,0.174090844945101
408,2,252305,-0.209218989539414,0.14538009201587,0.151003427407892
409,2,254571,-0.109383581414678,0.147739170498215,0.459559741506681
410,2,254742,-0.126028306351179,0.147567949934215,0.393664358370463
411,2,254908,-0.14168815958659,0.148657536035845,0.34118251436514
412,2,255033,-0.0961789787430011,0.174384609419081,0.58161686181499
413,2,255862,-0.109486892997616,0.147837250587635,0.459433964393781
414,2,255975,-0.0690845454989708,0.147372035192871,0.639518765670622
415,2,258311,-0.240435562211212,0.144417802162361,0.096827762364256
416,2,259284,-0.175877034493808,0.145170358315597,0.226505913039925
417,2,266330,-0.107500555682236,0.145985269419859,0.461988863871433
418,2,267100,-0.114116301220659,0.145960385118221,0.434838189743974
419,2,268086,-0.0556092260022044,0.146067368627747,0.703647863614744
420,2,274614,-0.0670209718703653,0.145165899375223,0.644591343156028
421,2,274729,-0.115074026440877,0.145875436917909,0.430728401778889
422,2,275746,-0.0150008727693827,0.145938038543407,0.918188543298224
423,2,277029,-0.00783577026881854,0.145261435905389,0.957011461880763
424,2,277741,-0.0356118354320025,0.145306701117878,0.806536530693827
425,2,278218,-0.0379290231355172,0.145042544207288,0.793857344203197
426,2,278379,-0.0586559332956428,0.148613584582877,0.693311842500427
427,2,279910,-0.081362721287772,0.144940978988876,0.574914663501909
428,2,280616,-0.0516611734732291,0.151317871874784,0.732999380593987
429,2,283431,-0.043494092176953,0.147111194698678,0.767667755011096
430,2,283573,-0.0423002483676611,0.145347064663414,0.771199863512818
431,2,286762,-0.0354861635715664,0.145724352306472,0.807747399315826
432,2,287187,-0.0815610838752645,0.144991621227344,0.574116965539394
433,2,288379,-0.0610158779647814,0.143920680508707,0.671856930640542
