SNP,Chr,Pos,Effect,SE,ERG11_HYR1_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
179,1,206675,-0.0499485339099763,0.126783061130643,0.69384216243998
180,1,223051,0.0646483173951973,0.100307158013085,0.519667556046096
181,1,223059,-0.0532505055359116,0.104180876672614,0.60957597806217
182,2,7366,-0.0143926566756392,0.12561033457378,0.908841760706063
183,2,8180,-0.204835295990426,0.17259845069276,0.236114976123053
184,2,8187,-0.252329850586666,0.179340949255032,0.160311945557731
185,2,8250,-0.137860995875219,0.177030344144187,0.436653307350127
186,2,8253,-0.136259876349781,0.177033855777309,0.442002932123355
187,2,8285,-0.124913647887571,0.0958298745719968,0.193255714839228
188,2,8302,-0.0417635560354698,0.0898910200102016,0.642502858266011
189,2,8306,-0.0417635560354698,0.0898910200102016,0.642502858266011
190,2,8314,-0.0402958410385297,0.088047756921547,0.647479067751366
191,2,8317,-0.0500754853822167,0.0900430596431975,0.578475545096651
192,2,8328,-0.0535183596316656,0.0896342317305339,0.550840066990666
193,2,8331,-0.0625389762909637,0.0894489746488012,0.484913633648568
194,2,8498,-0.0157486280996078,0.0879408926045957,0.85797608191706
195,2,8651,-0.0331982851605932,0.0880094944337264,0.706242331483229
196,2,9418,0.0224729296466517,0.223873035472435,0.920097668259944
197,2,9812,-0.0875862789131868,0.088427475510761,0.322614503108571
198,2,9932,-0.0494148423278129,0.0881620448152614,0.575493870584361
199,2,10135,-0.0397678696363055,0.0878379893772909,0.651013291879146
200,2,11616,-0.0700048275645171,0.087691106012169,0.425226419749686
201,2,12133,-0.0423516557545027,0.0880903181856479,0.630973989328314
202,2,12194,-0.0355665622390862,0.0884396447857929,0.687812379102288
203,2,12359,-0.0535421626956003,0.088155217428047,0.54400093542378
204,2,13061,-0.0490309139287228,0.0881561582809978,0.578438462245768
205,2,14298,-0.0484200704600299,0.0884354599979914,0.58436840986894
206,2,15222,-0.0592246858184247,0.0892801119344569,0.507534193741282
207,2,17986,-0.0880207579718952,0.0876451081374342,0.315928675743218
208,2,19770,-0.055992873387974,0.0883268030584339,0.52653807131777
209,2,19836,-0.042646126574166,0.088105029536896,0.628659499631707
210,2,19851,-0.0401019460848988,0.0883665339060654,0.650241776186903
211,2,21595,-0.0445817218936591,0.087995243533938,0.61272523807376
212,2,22385,-0.0462430100808786,0.0880761411457385,0.599888818931003
213,2,23441,-0.0320851156358959,0.0889499100222351,0.718532056946557
214,2,24209,-0.00207722534127242,0.088233673896888,0.981230983860213
215,2,24341,0.00971106549320822,0.088440933173304,0.912628134979969
216,2,26815,0.0220929730812252,0.0883286323962663,0.802638163365157
217,2,28209,0.0138684026222443,0.0883631004407872,0.875375639695576
218,2,28695,-0.0394598990913029,0.0922938289821961,0.669242049634097
219,2,35849,-0.484388432153936,0.946090411779487,0.608978455310052
220,2,35850,-3.31504763148003,1.14398903456037,0.00399259206987518
221,2,41245,0.0193851222210464,0.088021183472615,0.825817424193404
222,2,43214,-0.0191305533943166,0.089448601813069,0.830770336645288
223,2,47104,0.037251522138663,0.0869380237652327,0.668560365741525
224,2,50915,-0.000644868517609587,0.0878150346258512,0.994144946444664
225,2,55834,-0.0433161917981645,0.0873788538759749,0.620394426272439
226,2,56422,-0.00800602986697596,0.0875644972527904,0.92720271431458
227,2,57715,0.00896729991516088,0.0872755749649725,0.918222145812785
228,2,59046,0.00637211574255636,0.0877177325373721,0.942131019039275
229,2,59191,0.0105778004196272,0.0872143261414629,0.903534210661686
230,2,59383,-0.00593329017734118,0.0872406887823623,0.945815714978012
231,2,59477,-0.0143257319586678,0.0885506369667466,0.871571572356235
232,2,59755,-0.10282912391502,0.198890865122116,0.605470999925158
233,2,60471,-0.027653997725049,0.0873463604217618,0.751733061467475
234,2,60478,-0.0200261327101616,0.087451952426545,0.819004766634021
235,2,60786,-0.0387591239448504,0.0872902690902405,0.657296057883127
236,2,61035,-0.0144032501698657,0.0873049797175557,0.869057090066052
237,2,61071,-0.0336748329550058,0.086893797021705,0.698589948449525
238,2,61675,-0.0358487025735735,0.0871416070308234,0.681040298782431
239,2,62776,-0.0253305904806556,0.0909662637367421,0.780821257731928
240,2,62939,-0.0205778600708367,0.0870049361255292,0.81317125200017
241,2,63527,0.0079260440286566,0.0873374252521701,0.92774114218838
242,2,63857,-0.0125991653530444,0.087356186992804,0.885403122080042
243,2,65527,-0.0225138619995128,0.0870625062347757,0.796099047346859
244,2,67007,0.0127238610913509,0.0958618283220477,0.894481548846667
245,2,67023,-0.0165898395384954,0.198239533903634,0.933353661696297
246,2,67024,0.0421293752326655,0.198953518233116,0.832420489017357
247,2,67976,0.0520116958121912,0.0882814744657884,0.556132441625181
248,2,69628,0.0623673714255667,0.0897267152054724,0.487461561987158
249,2,71825,-0.238597488804173,0.173161098727507,0.169109115531894
250,2,72389,0.00402770422147325,0.0877799191989976,0.963428558320956
251,2,72392,-0.0610875153052004,0.0883172371971177,0.489591205832661
252,2,73646,0.0297702609691656,0.0865506616731109,0.731078596715259
253,2,74564,0.0868993928465734,0.0862712986723763,0.314489970323437
254,2,74739,0.13241962239126,0.0863922512881421,0.126227745971515
255,2,79931,0.0810860610968895,0.0976038945666065,0.406667000855254
256,2,80748,0.0820466912953976,0.090041281725071,0.36280552877526
257,2,80873,0.088879779805483,0.0867571904975153,0.306316811055146
258,2,81501,0.127843547681082,0.0866046944013987,0.140788804604144
259,2,83526,0.10405110039353,0.0865598476677111,0.230141702807065
260,2,83845,0.135087466720201,0.0865210287556245,0.119343061996631
261,2,84412,0.277320810557085,0.218295498071141,0.204781766307342
262,2,84412,0.0807694319485312,0.109476745571006,0.461140080525871
263,2,84447,0.116545953572761,0.0877086505012145,0.184777144371879
264,2,87391,0.191420671870693,0.0858333417109674,0.0263661303424251
265,2,87562,0.192971026811506,0.08604380018156,0.0255358307633504
266,2,87849,0.181218887977136,0.0861079024879054,0.0360365310720835
267,2,87878,0.177307201037802,0.0865055185957397,0.0411357879568969
268,2,88125,0.14647081354253,0.0964512933436178,0.129758611813342
269,2,89785,0.136081536352829,0.0867265382239929,0.117523441950917
270,2,93441,0.102826675597093,0.0894592028782846,0.251158802872431
271,2,93588,0.0505106251936421,0.0927345226726728,0.586317650451601
272,2,93721,0.107165363193573,0.0865779704591397,0.216616505312194
273,2,93952,0.0965487388449051,0.0863647259240476,0.264361961422553
274,2,95085,0.0738678447836683,0.0865489671442037,0.393971730460767
275,2,103188,0.120000843685323,0.08851124343989,0.176039220285437
276,2,107124,0.117262716239534,0.0864563349548484,0.17586327987485
277,2,111645,0.152058353027185,0.0863584210410063,0.079141156461428
278,2,111916,0.139544891370693,0.0866234522947398,0.108087297254001
279,2,111931,0.140237216763709,0.0867537188775512,0.106879958038014
280,2,111999,0.149577775337008,0.086395502282678,0.0842694300453907
281,2,114528,0.122771216547546,0.0870158033802399,0.159152670610705
282,2,116024,0.133561494005851,0.0871789428334242,0.126408618026784
283,2,119244,-0.0264745892331779,0.0953193194787754,0.781369705426926
284,2,119246,-0.0296416032289868,0.0963337128975296,0.758494297206254
285,2,119247,0.0213410664560505,0.0970356355032616,0.826052646087461
286,2,120090,0.0712919598319415,0.0870401719014635,0.413299319176582
287,2,120291,0.0516115054579167,0.0880763267217702,0.558259311261705
288,2,120726,0.0693427400386415,0.087532259625249,0.428778215478804
289,2,121716,0.055254831717605,0.08746110193565,0.527949594631478
290,2,123100,0.021659490193934,0.0876236650495735,0.804906682911097
291,2,124677,-0.00176978118115445,0.0875104820975662,0.983876389544385
292,2,127636,-0.0448492412434369,0.110655536101555,0.685498861149515
293,2,127887,0.0355925050078043,0.0880901568343837,0.686423318960089
294,2,128935,0.00662253542411895,0.0880265246234629,0.940071621126111
295,2,129053,0.019539070031378,0.0882890603683819,0.824980628111763
296,2,130040,0.0323299118598934,0.0888174289435116,0.71607284227041
297,2,130976,0.0012311240727787,0.088110499833486,0.98885981314791
298,2,132199,-0.0354394725511831,0.0884988019772072,0.689066286854247
299,2,133355,-0.0337448029356286,0.0890995927035206,0.705115103446861
300,2,133435,-0.0453717586723883,0.0892776159200737,0.611623654301257
301,2,133943,-0.0322551909514427,0.10454853539064,0.757869567070032
302,2,135183,-0.009285625754754,0.0893583686589856,0.917296252247247
303,2,135402,-0.00304349436235452,0.0893460899690516,0.972845287004633
304,2,135898,-0.01018723977085,0.0898184365479454,0.909761771772191
305,2,135912,-0.0160762823113947,0.0898823454435217,0.858150887594192
306,2,135925,-0.0179314019392105,0.0894741490496004,0.841276330543893
307,2,136002,-0.0474469825399961,0.0893766181065512,0.595845664639531
308,2,136173,-0.0235800579117982,0.0900361196697488,0.793554732844278
309,2,138209,-0.0428924276670242,0.0926573541246925,0.643710933593414
310,2,138318,-0.0403024629000712,0.0923972135439734,0.662967702559316
311,2,138695,-0.0433455480278448,0.0908087491786068,0.633424053130216
312,2,138818,-0.0467861052435277,0.0906372661455128,0.606044476505908
313,2,139728,-0.0273453391232565,0.0904972116068388,0.762702138872595
314,2,140174,-0.0387460634314181,0.0904854174796837,0.668764986587511
315,2,140863,-0.0644435390029421,0.0904072628448098,0.476431938176938
316,2,141152,-0.0511362288980248,0.0906863216356867,0.573193661397813
317,2,141292,-0.0489671519005794,0.0900370997909883,0.586884381730516
318,2,141545,-0.00443074444612068,0.0905132842136472,0.960985777336281
319,2,145823,-0.0469191707271441,0.0939312593983507,0.617734569184145
320,2,145934,-0.274606370208415,0.154132261680389,0.0756695136257154
321,2,145980,-0.0409286894235601,0.0948059482444682,0.666215648269199
322,2,146723,-0.0312152268803261,0.0903350573487603,0.729887190100174
323,2,147946,-0.0707190145939207,0.0911002483922125,0.438105340305962
324,2,150394,-0.053135434105521,0.0992837993498484,0.592857286852418
325,2,151274,-0.0084800947779069,0.155589430276825,0.956565230608941
326,2,151397,-0.101123180617817,0.091247319467861,0.268516232520604
327,2,153035,-0.125648828052715,0.0901631918056876,0.164323877538886
328,2,153228,-0.125990421110894,0.0908233745968533,0.16625519380467
329,2,153455,-0.130552962218832,0.0914944842682762,0.154494244024077
330,2,153732,-0.152520846431764,0.0945206876389589,0.107502550542382
331,2,153815,-0.126423199511717,0.0911579109728697,0.166359775670463
332,2,154160,-0.135865612944782,0.0901586413040922,0.132714851199261
333,2,154235,-0.113188103529426,0.0911525127573168,0.215155372260958
334,2,155527,-0.127935522363255,0.0989173814961059,0.196733207718664
335,2,159870,-0.0488735348177025,0.0890061231264473,0.583281887975185
336,2,161229,-0.0258995007906366,0.0904003599363037,0.774664980650006
337,2,161451,-0.0723649630476135,0.19355625148177,0.708725152646731
338,2,161451,-0.12280962337505,0.194105321804049,0.52734192711847
339,2,162696,-0.0184049140197513,0.0900165209755526,0.838110698168872
340,2,163284,-0.0576398182318241,0.0887759455345309,0.516584196648162
341,2,164166,-0.072467745035786,0.0895707073525736,0.419027729746911
342,2,165270,-0.0337433804625795,0.0888816125435416,0.704437904651199
343,2,165675,-0.0273161058964924,0.0903572513946707,0.762592070084503
344,2,166404,-0.615307519905354,0.231909599885239,0.00833305399194397
345,2,168012,-0.0761770890138305,0.109161033257313,0.485735777671092
346,2,168062,-0.0563906840342991,0.089506602155343,0.529091028233974
347,2,168518,-0.0647113074081964,0.0889774905945796,0.467538168325446
348,2,168980,-0.0488854650832593,0.0889638129058224,0.583010977004404
349,2,169651,-0.0504155119964642,0.089003686659468,0.571452644769213
350,2,169902,0.128254813121984,0.148678294805513,0.388924909874467
351,2,169960,-0.112188862432678,0.138505755543362,0.418489177689771
352,2,170725,0.00227547559416741,0.089202549516872,0.979663314572132
353,2,171254,0.00195044084718399,0.0893469262645832,0.982595920243401
354,2,172242,-0.102134564935096,0.088123335062894,0.247241359987021
355,2,173254,-0.120816763463519,0.0873779771267913,0.167633626466152
356,2,173340,-0.0943329823046898,0.0874596744251594,0.281507753308549
357,2,173385,-0.0955731504066644,0.0875366751076033,0.275662571236716
358,2,173973,-0.0983518801760117,0.0872946029530212,0.260648941680755
359,2,174714,-0.153511704499636,0.224082022148742,0.493749806683789
360,2,177341,-0.0852453042778127,0.0870352648716733,0.328036308946182
361,2,180314,-0.127512375486294,0.0869181245938135,0.14325547311863
362,2,180339,-0.116700626688276,0.0871819599385795,0.181566663772685
363,2,182758,-0.0451079519647937,0.0870563946664434,0.604680771928128
364,2,183619,-0.0544643325602701,0.0873843709935055,0.533507520900582
365,2,183913,-0.0645747150927676,0.0895809890266797,0.471477134374022
366,2,184146,-0.0212202193638671,0.0902410988530558,0.814228447952131
367,2,187176,-0.0648237663286018,0.0878407107512925,0.461023272839006
368,2,191066,-0.0395163221988187,0.0885406244054311,0.655648970724834
369,2,191124,0.0554132079266205,0.111859451911853,0.620638421300618
370,2,191128,-0.0356681833904133,0.102990575801844,0.729305018504977
371,2,191599,-0.053960834778699,0.0872912090142022,0.536861701227069
372,2,191762,-0.0312461661842409,0.0907802996221003,0.730904249284411
373,2,191763,-0.039258398279031,0.0876594513951692,0.65453524590355
374,2,191959,-0.0700414643271382,0.0873909279526967,0.423397059323574
375,2,192390,-0.0230517224327004,0.0898757538143886,0.797726292346394
376,2,195759,0.0376058187598866,0.0881987617540742,0.670093909891925
377,2,196912,0.0428285938460273,0.0867645678913552,0.621882621150964
378,2,197598,0.0949822414608921,0.283407380490713,0.737715644923979
379,2,198110,0.0368212587363067,0.0872926456901119,0.673417558472572
380,2,198283,0.0202662781990947,0.0900545279032468,0.822074857177764
381,2,198805,0.0371785709194218,0.0876684006366712,0.671764490763988
382,2,198891,0.0604618157794998,0.0869481430525818,0.487276019887266
383,2,199248,0.0255034054718877,0.0871958164163733,0.770088214924708
384,2,201782,-0.0104206337918704,0.0870974506719714,0.904833712222184
385,2,203285,0.0683187558886358,0.0866853022182224,0.431153168348031
386,2,203783,0.0203335128187769,0.0865679479831905,0.814434178144933
387,2,204179,0.0468287686048203,0.0867484004684293,0.589659572699672
388,2,205406,0.00162035846275765,0.0876758060165608,0.985265376936896
389,2,205834,0.022837437849245,0.0872474552417796,0.793663174760097
390,2,205965,-0.0414014393236541,0.095317929672747,0.664298937685096
391,2,207192,-0.0655207000099756,0.0871045486630453,0.452427517910313
392,2,207561,-0.050470561881432,0.0867474268275276,0.561065705207505
393,2,208682,-0.0384537899709052,0.0866188284950756,0.657356073331953
394,2,210102,-0.017958021808304,0.0868615085088588,0.836329656299766
395,2,212519,-0.140668514518014,0.184732408688317,0.446883741211231
396,2,214801,-0.0195773606069867,0.086856383052269,0.821799154846108
397,2,215016,-0.059595059246615,0.0867551049803292,0.492575136294059
398,2,218876,-0.104041362354557,0.087535604453887,0.235411636568852
399,2,227511,-0.102594030019833,0.0881624443983219,0.245334351685964
400,2,230378,-0.120904541712679,0.0869805156896591,0.165399096966845
401,2,231943,-0.119132164038673,0.0872381639667526,0.17293503716324
402,2,232156,-0.129565818549373,0.0871600567675093,0.138032249479698
403,2,232789,-0.0964005998593341,0.0869716256696398,0.268437519084688
404,2,238524,-0.104440547580109,0.0870681798611997,0.231127971996313
405,2,241518,-0.14219634656081,0.0876768140183398,0.105733856299717
406,2,250396,-0.10543670404938,0.0872226022747242,0.227539851538852
407,2,250466,-0.125288952415562,0.0871172309978258,0.151273184356446
408,2,252305,-0.0819146161592208,0.0874951138886883,0.349800318947895
409,2,254571,-0.029435687716119,0.0888202797586568,0.74053351903675
410,2,254742,-0.0238972138107783,0.0887447652115513,0.787871345444028
411,2,254908,-0.0464007960715354,0.0893977247092408,0.60405964356229
412,2,255033,-0.00379761635657483,0.104819353364043,0.971119358897474
413,2,255862,-0.0499025527389061,0.0888534205316693,0.574726011736337
414,2,255975,-0.0236815710279688,0.0885632058662879,0.78931935937956
415,2,258311,9.11249037260919e-06,0.0871096373712572,0.999916592834241
416,2,259284,0.0359467014194864,0.0873820030269029,0.681047812151476
417,2,266330,0.0592603040996639,0.0877220732310796,0.49977116258226
418,2,267100,0.0724621400496073,0.0876875855203356,0.409154040227989
419,2,268086,0.06639962423122,0.0877075863152234,0.449520843322266
