SNP,Chr,Pos,Effect,SE,ERV25_ERG5_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
58,1,75211,-0.045154481948488,0.171973833448749,0.793038273895644
59,1,76030,-0.147150218044223,0.171812208287857,0.392324613524815
60,1,80108,-0.113498388366525,0.171843813319571,0.509380391615882
61,1,81262,-0.188086873124426,0.171593183018742,0.273773105788941
62,1,81999,-0.235379630683047,0.171848673590279,0.171653928933861
63,1,82431,-0.255066947199811,0.172587247325125,0.140325812563013
64,1,83284,-0.14891963357712,0.171677721848359,0.386291812243681
65,1,83613,-0.117871846666869,0.171727099078733,0.492917505438195
66,1,84112,-0.14950486070468,0.171676280920505,0.384426084440242
67,1,84701,-0.107967489863862,0.18394311445638,0.557604897843155
68,1,84858,-0.0209818318145744,0.172342021990079,0.90317000730784
69,1,85751,-0.0652409014433251,0.173019184184353,0.70634576861253
70,1,87445,-0.0805539968851668,0.173366842388602,0.642472319747238
71,1,87467,-0.134808411999307,0.174179988110377,0.439472237657299
72,1,89070,-0.159516625547304,0.173028473151087,0.357205334923238
73,1,89616,-0.0715326395866344,0.172262653293469,0.678208747365937
74,1,89679,-0.0946334422374573,0.172252916422109,0.583087548191927
75,1,89880,-0.0945323765936475,0.172296755838828,0.583585487420845
76,1,91472,-0.0672713109591161,0.173612754419877,0.698635088762713
77,1,93789,-0.0767495230311618,0.171812041968034,0.655361051100497
78,1,94351,-0.120399611746113,0.172193702878775,0.484881059751933
79,1,99148,-0.114995595995063,0.171751573455147,0.503584878276543
80,1,101281,2.30018915286278,1.87560151103166,0.220875335546106
81,1,106011,-0.0927721680532863,0.1790429081358,0.604673994527353
82,1,106800,-0.11649265979902,0.17198068627957,0.498621902946214
83,1,107970,-0.0790945540987485,0.171530917057438,0.64500394320674
84,1,109000,-0.0208695565800264,0.171881365597152,0.903428746953221
85,1,112549,-0.266203021053218,0.17110475921237,0.120654172017489
86,1,112742,-0.232463955216753,0.171914621511268,0.177175123203063
87,1,113050,-0.222003482903114,0.171663142924638,0.196770032501609
88,1,113135,-0.240807667215069,0.171151825408238,0.160312321150058
89,1,114076,-0.143749144759514,0.17146044008299,0.402384183318449
90,1,114628,-0.111633045670742,0.171962638361584,0.516650414493434
91,1,116283,-0.123154162462716,0.172898056812233,0.476753561197265
92,1,126880,-4.53892558955778,3.23739139995961,0.161784476789375
93,1,127853,0.030701667433237,0.172692385131408,0.858995839994162
94,1,128302,0.0222249989644084,0.172032681800441,0.897280440905257
95,1,128704,-0.0186560189578884,0.172205135798873,0.91379070319396
96,1,128911,0.0499883553956645,0.172206505733986,0.771771373680358
97,1,130267,0.107696969368148,0.172049958233062,0.531743496075583
98,1,130271,0.101651392690539,0.172264792354098,0.555509166288314
99,1,130613,0.189235983608978,0.173668511422268,0.276615477720673
100,1,132012,-0.0775311006873525,0.173542030004609,0.655324548004403
101,1,133231,-0.16085266613194,0.172146528292873,0.350739464344237
102,1,137074,-0.178243203185877,0.171852497019572,0.300358588958593
103,1,137304,-0.248409805621122,0.171665578116423,0.148768499337765
104,1,139686,-0.157066908442612,0.17219743625069,0.362321371238698
105,1,149562,-0.177009315170562,0.172536516682708,0.305630008074425
106,1,150447,-0.135567492347001,0.17456115269654,0.437903710229985
107,1,151446,-0.0606370668625047,0.350971015838848,0.862931673173208
108,1,154084,-0.156955754013512,0.175050757892391,0.370527465181068
109,1,156633,-0.140371209170149,0.177495461688648,0.429566072427266
110,1,157269,-0.211590212344929,0.171700394207322,0.21864889800965
111,1,160054,-0.17933990424222,0.173441664109636,0.301840718671529
112,1,166222,-0.154899000724269,0.172222144414125,0.369045326644575
113,1,166416,-0.149765018728426,0.171884594766034,0.384176295416167
114,1,167326,-0.171709904399357,0.172805615301063,0.321069399134169
115,1,168836,-0.153326002941151,0.172033607546907,0.373398864930503
116,1,171200,-0.259446019002766,0.171931329628562,0.132190842256111
117,1,171431,-0.333884678478927,0.172649641405372,0.0539262640815694
118,1,173339,-0.295585753284077,0.171491957550615,0.0856533393760125
119,1,173845,-0.292548535333358,0.171363369276183,0.0886674751831387
120,1,175121,-0.349562654655659,0.170717318871929,0.0413377991522209
121,1,175281,-0.3356323434671,0.170943255442761,0.0503827714087365
122,1,175315,-0.344770796898512,0.170837311164165,0.044334416585598
123,1,175523,-0.342893143291442,0.17182704670586,0.0467486998965858
124,1,175541,-0.341158967082216,0.171127678081431,0.046965683123292
125,1,175653,-0.385540659686197,0.171408961505708,0.0251128281772236
126,1,175805,-0.239664621535496,0.181950406016243,0.188626791284909
127,1,175818,-0.34575355276188,0.17725391763286,0.0518942700704959
128,1,175856,-0.370787866158119,0.174369597557342,0.0341593214231369
129,1,175876,-0.351993996121538,0.17177490730641,0.041185418448702
130,1,175989,-0.328785130858418,0.172400692213055,0.0573192977780385
131,1,176001,-0.338216454457168,0.173256827344144,0.0517153698824704
132,1,176451,-0.303278886286178,0.175542735619223,0.0849230783516043
133,1,177692,-0.352322606642587,0.170793658568369,0.0398573625532559
134,1,178191,-0.36604244443992,0.170883611312382,0.0328726812040971
135,1,178224,-0.352322606642587,0.170793658568369,0.0398573625532559
136,1,178960,-0.361436302524237,0.172120616120735,0.0364468428288111
137,1,179139,-0.343805856337488,0.342774021434602,0.316542958264326
138,1,179139,-1.1936737905066,0.688413787500678,0.083800352807581
139,1,180955,-0.0780510561105139,0.198852448748929,0.694920244031592
140,1,183802,-0.303111023465684,0.171082678557496,0.0773032850276521
141,1,183954,-0.255811013548826,0.172556390170346,0.139105381660436
142,1,184450,-0.226949921127802,0.171151452318511,0.185691073067727
143,1,184641,-0.227579683703197,0.176154244912704,0.197225125040964
144,1,184718,-0.256518774507096,0.172011041071415,0.136777778628702
145,1,185296,-0.221122172434526,0.171416473914341,0.197905368467968
146,1,185438,-0.214710333789964,0.171447693913728,0.211276065713623
147,1,185469,-0.226955484177287,0.171651604000017,0.186962031743141
148,1,185503,-0.222048643856444,0.171223667511447,0.19553539191143
149,1,185705,-0.22580249508477,0.173132642386061,0.193009433401389
150,1,185749,-0.226743406937739,0.173129158753935,0.191156591695354
151,1,185806,-0.281712577537241,0.173132948257648,0.104598344219543
152,1,185879,-0.255693655621503,0.174089610866538,0.142791878527223
153,1,185916,-0.173555380547785,0.174296708877025,0.320055277067032
154,1,185941,-0.186614018399536,0.175020038743844,0.287042185362015
155,1,185954,-0.195453344167616,0.175505563150918,0.266183243413402
156,1,186055,-0.212169880428396,0.171934269404119,0.218017351912951
157,1,186896,-0.213384259316578,0.174760947727468,0.222898447878954
158,1,187697,-0.68643782231724,0.355287193479778,0.0541514783475397
159,1,189392,-0.667933825739739,0.357268948109376,0.0623733690002412
160,1,189416,-0.73310129561805,0.345100489390743,0.0343386552615654
161,1,190132,-0.0249582323065849,0.172518175090376,0.885053860406098
162,1,190148,0.014947749622088,0.17257348753112,0.931025284302248
163,1,190165,-0.0310187686431598,0.173893594040025,0.858528554157161
164,1,190169,0.0129815780384682,0.173683198395176,0.940461647619506
165,1,190933,-0.101801233949739,0.172190868421579,0.554757045860238
166,1,192149,0.174908811136202,0.173434900810349,0.313906057161379
167,1,192302,0.115229979007085,0.229247247687662,0.615527328618804
168,1,192303,0.103659458945178,0.206984589062336,0.616818638327874
169,1,192305,0.107604444244214,0.215093750045356,0.617198358953257
170,1,192315,-0.187226377857922,0.243887803937015,0.443193945119006
171,1,192795,0.17128563381004,0.171708113109225,0.319185983795075
172,1,194020,-0.00673784396714938,0.181114801852633,0.970344924013357
173,1,194187,0.0798882811448657,0.172039879676628,0.642676753005526
174,1,194867,-0.124070915797403,0.171871947657773,0.470846176294908
175,1,197325,-0.0904682207784433,0.176129984387263,0.607821816595308
176,1,197392,-0.10499121350251,0.178373085040053,0.5565029931534
177,1,198857,-0.767642183963755,0.8237213691022,0.352014947580108
178,1,206666,-0.101401426210972,0.193364065251304,0.600324778613083
179,1,206675,-0.0048212455031873,0.251840991194171,0.984737041878911
180,1,223051,-0.3698438595905,0.198348525010802,0.063064934303419
181,1,223059,-0.453466173802976,0.205563294326182,0.0280299027604774
182,2,7366,-0.256668847758775,0.249087089516261,0.303509850837259
183,2,8180,0.207154582591611,0.343279303690152,0.546591715373559
184,2,8187,0.387856977054277,0.356563696005935,0.277441654984304
185,2,8250,0.203215347575009,0.351710336915637,0.563773062924824
186,2,8253,0.217132539812157,0.351686776377371,0.537366865479114
187,2,8285,0.113137558190098,0.190676468841542,0.553328056078798
188,2,8302,0.175235976907894,0.178330584533781,0.326454308127605
189,2,8306,0.175235976907894,0.178330584533781,0.326454308127605
190,2,8314,0.207678450097846,0.17456135431939,0.234957571418043
191,2,8317,0.16361958807839,0.178687924688919,0.36046387129438
192,2,8328,0.125070397990287,0.177975191608876,0.482680567054012
193,2,8331,0.131304141713877,0.177627389949516,0.460270062887228
194,2,8498,0.0652691076099126,0.174620258423468,0.708794318317473
195,2,8651,0.0730634479999097,0.174775082659931,0.676170079657425
196,2,9418,-0.194435990786912,0.444488228238157,0.662061317022403
197,2,9812,0.0725486236002488,0.175814676679068,0.68011899640945
198,2,9932,0.0327741803749386,0.175155283587456,0.851677967364696
199,2,10135,0.0193033255577582,0.174490129953737,0.911974977902503
200,2,11616,0.0801952667048549,0.174255676910415,0.645644470419217
201,2,12133,0.0687745273831724,0.17496260978581,0.694496725802034
202,2,12194,0.0754271808956501,0.175631731426579,0.667848940338071
203,2,12359,0.0628639830397457,0.175132010635432,0.71984560697638
204,2,13061,0.057633194431608,0.175124215567718,0.74227606879811
205,2,14298,0.0565250919616904,0.175677866575042,0.747829354116459
206,2,15222,0.0724790886555209,0.177375044473197,0.683065917113487
207,2,17986,0.100503215149676,0.174225846028867,0.56440444579525
208,2,19770,0.0961784842806928,0.175438430382331,0.583888821327366
209,2,19836,0.0542741338538741,0.175007063338306,0.756648613796163
210,2,19851,0.0583431758098207,0.175515900127679,0.739777269279319
211,2,21595,-0.00543905579956028,0.174818100562184,0.97519727802513
212,2,22385,-0.0314757997995836,0.174975738571448,0.857344771220582
213,2,23441,-0.0121190756077858,0.176682118165159,0.945352792397984
214,2,24209,0.00140815288048035,0.175228449927313,0.993592730536912
215,2,24341,0.014344596761809,0.175641276596643,0.934955540363259
216,2,26815,0.072278004881863,0.175390271374952,0.680517624647964
217,2,28209,0.0427949057340864,0.175476704375746,0.807466991878092
218,2,28695,-0.0641080863724981,0.18330732087927,0.726749822947551
219,2,35849,-0.322686944953404,1.87951439256778,0.863782504586682
220,2,35850,-2.25532609599843,2.29564087780312,0.326556699331098
221,2,41245,-0.159534200240172,0.174612005553607,0.36152456693778
222,2,43214,-0.257944897425242,0.177121347666683,0.146193746688631
223,2,47104,-0.0459683414270629,0.172682784403361,0.790239778502498
224,2,50915,-0.0748514754346528,0.174351431172873,0.66795678026088
225,2,55834,-0.120326191754033,0.173472906914908,0.488369787905335
226,2,56422,-0.0506269214664659,0.17388055342932,0.771100573392522
227,2,57715,-0.0871998566655434,0.173266027161476,0.615087269313262
228,2,59046,-0.0666828507772387,0.174168834559307,0.702051577415711
229,2,59191,-0.0942792577723945,0.173134852925378,0.586412140149542
230,2,59383,-0.0506083991003735,0.1732364973285,0.770355222381947
231,2,59477,-0.0852930268752992,0.175805720247532,0.627867333197818
232,2,59755,0.109834329389948,0.395095084101035,0.781179198486489
233,2,60471,-0.123488382591662,0.173366242978865,0.476750942678898
234,2,60478,-0.112217828050089,0.17358603738262,0.518396359889796
235,2,60786,-0.110280754684869,0.173303799552335,0.524964913058865
236,2,61035,-0.104252591622698,0.173301856739607,0.547848865236822
237,2,61071,-0.0990093823783023,0.172523632825762,0.566408514216873
238,2,61675,-0.149003718080184,0.172919241349591,0.389440106398782
239,2,62776,-0.101589878453143,0.180594048824823,0.574110864100366
240,2,62939,-0.110425559470538,0.172701817687623,0.522977391177129
241,2,63527,-0.0589552485719684,0.173422054277038,0.734094540732679
242,2,63857,-0.0676979702438887,0.173453367039676,0.696553878488577
243,2,65527,-0.192824289126117,0.172613984125548,0.264718225430798
244,2,67007,-0.23226352963773,0.189980488735607,0.22230960866701
245,2,67023,-0.0813365228221965,0.393675396805321,0.836435057879486
246,2,67024,-0.0817087993951819,0.395114397127593,0.836286983862387
247,2,67976,-0.133876751151171,0.175264647420173,0.445463989003451
248,2,69628,-0.0719177738186567,0.178274257401203,0.686890231545131
249,2,71825,-0.38516701582617,0.344204196117657,0.263897879629864
250,2,72389,0.0647942673402307,0.174293595762514,0.710299379280764
251,2,72392,0.0559215509186426,0.175487859106137,0.750170262844053
252,2,73646,0.108411560980705,0.1718178771666,0.528469838489071
253,2,74564,0.127909647586733,0.1714420649623,0.456115103379049
254,2,74739,0.186829110740926,0.171853890863633,0.277717020507104
255,2,79931,0.383976018001853,0.192947263826241,0.0473556806981318
256,2,80748,0.292482475622992,0.178350236091697,0.101909834990247
257,2,80873,0.308492832816708,0.171769056005761,0.0733536016124692
258,2,81501,0.330968291177029,0.171621600393063,0.0545974790847292
259,2,83526,0.260834067766777,0.171695311354744,0.129615264243669
260,2,83845,0.338171300357331,0.171477323077508,0.0493778794123851
261,2,84412,0.122311473051543,0.434466713566105,0.778475832713302
262,2,84412,0.242213297257641,0.217201477162775,0.265542643102561
263,2,84447,0.330443662242746,0.173732766879503,0.0579819488691219
264,2,87391,0.342994751013223,0.17068450754667,0.0452421794294668
265,2,87562,0.332865151848451,0.17117803927125,0.0526224929916519
266,2,87849,0.339077515044611,0.171127105607485,0.0483178141509435
267,2,87878,0.352967453047813,0.171791385316238,0.0406506021155656
268,2,88125,0.313914220841677,0.191445150033907,0.101956619738931
269,2,89785,0.314970707342265,0.172019866448454,0.0679412824680967
270,2,93441,0.265567344142871,0.17743222143374,0.135358229577805
271,2,93588,0.269571833726588,0.183684684084838,0.14310894378753
272,2,93721,0.226659651631267,0.171890079851684,0.188147238740804
273,2,93952,0.199327931349763,0.171492175167694,0.245892738114765
274,2,95085,0.316267202900579,0.171234419031286,0.0655861951649292
275,2,103188,0.329373694344729,0.17536253930567,0.0611718105405108
276,2,107124,0.342739563145748,0.171176131797438,0.0460210583432403
277,2,111645,0.379189596337688,0.171069254237092,0.0272883624341515
278,2,111916,0.335976835515459,0.171733177412187,0.0512075500047081
279,2,111931,0.343807376013316,0.171954778130554,0.0463305463022396
280,2,111999,0.358839163676366,0.171242933645444,0.036838710606274
281,2,114528,0.3080844056411,0.172518726953749,0.0749895161691198
282,2,116024,0.40006607936003,0.172398294772637,0.0208782315814862
283,2,119244,0.0578727778261361,0.189295743187982,0.75999289399648
284,2,119246,0.0666990767357731,0.19130738052189,0.727560882922204
285,2,119247,0.0571105879611222,0.192697879486822,0.767118979521295
286,2,120090,0.087695275380579,0.172959295492746,0.612451470065552
287,2,120291,0.129889490547131,0.174864290466626,0.458095772350907
288,2,120726,0.0847494247297191,0.173931324518798,0.626377965196535
289,2,121716,0.17922148663147,0.173530218173817,0.302405968064216
290,2,123100,0.104157330419535,0.173943617188029,0.549690731325464
291,2,124677,0.0601892333804981,0.173762672507189,0.729257824538996
292,2,127636,-0.317977472142003,0.21915580878068,0.147690263788854
293,2,127887,0.069217157517917,0.174944972483163,0.692601497449795
294,2,128935,0.0653485782252323,0.17478373647195,0.708716204998068
295,2,129053,0.114558987154459,0.175244444845582,0.513724473624408
296,2,130040,0.098289778321472,0.176343160234207,0.577622522520125
297,2,130976,0.00577438777628236,0.174983488420335,0.973693545273831
298,2,132199,0.111656315046273,0.17569429795517,0.525504517500451
299,2,133355,0.112941815807266,0.17688183649939,0.523552123604873
300,2,133435,0.132493709987791,0.177226158965014,0.455201109567293
301,2,133943,0.0520437913695942,0.207638465312878,0.802233484955863
302,2,135183,0.144570237292666,0.17729774281877,0.415387858864461
303,2,135402,0.154939172173483,0.177246093947349,0.382632420463405
304,2,135898,0.211187389217993,0.178024347095144,0.236308079897018
305,2,135912,0.197556094750333,0.178200659910377,0.268350630470925
306,2,135925,0.201314891969337,0.177378634697556,0.257168656741844
307,2,136002,0.158125556807072,0.177369444630152,0.373266141921068
308,2,136173,0.142382811448728,0.178664631342794,0.426028637793256
309,2,138209,0.162373085982868,0.183866420849441,0.377781340035789
310,2,138318,0.207161435964727,0.183214903227563,0.258948219277513
311,2,138695,0.158687801369143,0.180202683865942,0.379129540658885
312,2,138818,0.161682476039452,0.179863937717068,0.369310438643531
313,2,139728,0.121966352230886,0.179629598294164,0.497590352746375
314,2,140174,0.135377573037008,0.179602381777762,0.451494204017224
315,2,140863,0.186521530394363,0.179399681660126,0.299191721834406
316,2,141152,0.167192009597677,0.179960396365117,0.353498587749545
317,2,141292,0.183594960537162,0.17861765600458,0.304716796669741
318,2,141545,0.209262378898302,0.179410756531618,0.244245399115429
319,2,145823,0.341818546239323,0.185720432124891,0.0665339945913785
320,2,145934,0.310030809400039,0.307030171447375,0.313295650554884
321,2,145980,0.241312771636756,0.187891811082326,0.199873063644578
322,2,146723,0.211432116749284,0.179078689752687,0.23853036107873
323,2,147946,0.255911356396347,0.180562567769675,0.157277190742977
324,2,150394,0.332029293631331,0.196460158089989,0.0918994673370452
325,2,151274,-0.130474514374882,0.308917253748341,0.673018878127992
326,2,151397,0.284191939781019,0.180896978466568,0.117074942649357
327,2,153035,0.255094738707478,0.179038067284381,0.155096415396498
328,2,153228,0.201111671230782,0.180545299064527,0.266074586576166
329,2,153455,0.195611316733594,0.181929758280912,0.283018456061497
330,2,153732,0.269519625701827,0.187858194668736,0.152258733300029
331,2,153815,0.223251586579228,0.181138951129269,0.218587074485396
332,2,154160,0.190816317072521,0.179338903001528,0.28805667684519
333,2,154235,0.191359472896315,0.18113382952839,0.291483525776433
334,2,155527,0.320244575790108,0.196171515793152,0.103471680239295
335,2,159870,0.128171275076458,0.176706221735793,0.468726862913585
336,2,161229,0.162826741007778,0.179342875154173,0.364546482617302
337,2,161451,-0.506920057683672,0.383522725662633,0.187108297815125
338,2,161451,0.635377328267788,0.384218036913403,0.0990795688420954
339,2,162696,0.245761738403427,0.178300403541402,0.168965820466525
340,2,163284,0.266063379560031,0.175841196367457,0.131151820475648
341,2,164166,0.179681113602338,0.17779144443952,0.312886456962607
342,2,165270,0.215873041808768,0.176176871297147,0.221271604793373
343,2,165675,0.173726061486436,0.179230535933468,0.333065012226721
344,2,166404,-1.04573219878711,0.461790125822072,0.0241482261650364
345,2,168012,0.213460258778938,0.216640951805045,0.32514268645218
346,2,168062,0.128754022761745,0.177724146937586,0.46926330435223
347,2,168518,0.134441286725174,0.176693022660029,0.447239737445191
348,2,168980,0.174193582079003,0.176510574054955,0.324380667398996
349,2,169651,0.143366031912616,0.176673146163949,0.417639142402556
350,2,169902,0.529347590771314,0.294233996094059,0.0728615828776242
351,2,169960,0.257317389116183,0.274981201087722,0.350034646934439
352,2,170725,0.243359873048465,0.176678474984742,0.16925617360388
353,2,171254,0.298246231888215,0.176727833120319,0.0923709734705494
354,2,172242,0.179974480570598,0.175080013235851,0.304674558758023
355,2,173254,0.166505165205904,0.173772396420154,0.338627988124071
356,2,173340,0.156707014563681,0.173777126814703,0.367793875002947
357,2,173385,0.159263089302396,0.173930958659061,0.360465909416406
358,2,173973,0.19827320043374,0.173353884781532,0.253503075281836
359,2,174714,0.131776837666983,0.445257870941901,0.767437539193076
360,2,177341,0.319596967006662,0.172245128304208,0.0643614414590556
361,2,180314,0.234693830524109,0.172689918900553,0.174999138170777
362,2,180339,0.211787768043218,0.173212134660291,0.222255913452163
363,2,182758,0.30672466486179,0.172183839554954,0.075710261145445
364,2,183619,0.259051916721939,0.173088819340052,0.135380100113477
365,2,183913,0.260761280034234,0.177493133209469,0.142686920400075
366,2,184146,0.294281547853747,0.178543308586821,0.100193914252337
367,2,187176,0.192843867433525,0.174280452435142,0.269257329035
368,2,191066,0.232891658692867,0.175450193697386,0.185235974468997
369,2,191124,0.468375551437796,0.220822630479776,0.0346143217186322
370,2,191128,-0.431652841904558,0.20327546020572,0.0344081833955338
371,2,191599,0.146176074756533,0.173275861390304,0.399462452794153
372,2,191762,0.205528189429608,0.179983942562544,0.254259128945353
373,2,191763,0.158609073885213,0.173932651658341,0.362444019313092
374,2,191959,0.0994356711781761,0.173631869065905,0.567225281235652
375,2,192390,0.180239103297108,0.178248098868908,0.312627731720198
376,2,195759,0.287510432496676,0.174534533235501,0.100386589079609
377,2,196912,0.285053350148166,0.17170120053253,0.0977680548459977
378,2,197598,0.460348826042363,0.562391068081088,0.413591761983972
379,2,198110,0.226406542320742,0.172983951604066,0.191443441334654
380,2,198283,0.225728494192804,0.178453323270463,0.206735783588329
381,2,198805,0.176739036094812,0.173895819706489,0.310158777064381
382,2,198891,0.21399883628761,0.172417740789102,0.215369018840437
383,2,199248,0.198214011222952,0.172866544598862,0.252311084845384
384,2,201782,0.209545436187588,0.172615413120064,0.225580672154027
385,2,203285,0.343865028260926,0.171329947141403,0.0455080534505919
386,2,203783,0.28654487488323,0.171255941068556,0.0951744771205581
387,2,204179,0.281459825496031,0.171697444450631,0.10204625856585
388,2,205406,0.236775294267184,0.173663855938724,0.173621762278153
389,2,205834,0.226355481151841,0.172867241721262,0.191244416120515
390,2,205965,0.0577129707713313,0.189323019832554,0.760668703062754
391,2,207192,0.224291582593021,0.172712437476535,0.194914598979556
392,2,207561,0.224702548448637,0.171943853637744,0.192118856330378
393,2,208682,0.196166252578944,0.17175226885327,0.254167246878034
394,2,210102,0.199081228331594,0.172187991065005,0.248387246804012
395,2,212519,0.511177470074067,0.366162496913383,0.163579802337043
396,2,214801,0.209504859492285,0.172144725943252,0.224406783466514
397,2,215016,0.194469605766376,0.172096089760682,0.259240948149331
398,2,218876,0.102466179851285,0.174104098604754,0.556550300767317
399,2,227511,0.0617926667619371,0.175391549590873,0.724814024675551
400,2,230378,0.150733848456947,0.173025813842739,0.384256724732823
401,2,231943,0.123748793961112,0.173583403095839,0.4763743980147
402,2,232156,0.126185068937347,0.173507175687547,0.467547891647492
403,2,232789,0.1341784843334,0.172874814401876,0.438174344762101
404,2,238524,0.11597963476806,0.17315575721679,0.503423517893049
405,2,241518,0.07747648504479,0.174721289330569,0.657727120265927
406,2,250396,-0.0711000566575288,0.173537281828369,0.682266795218209
407,2,250466,-0.0591695238714308,0.173488656975842,0.733263563838641
408,2,252305,-0.0572265717075506,0.17395050832044,0.742364447090888
409,2,254571,0.0743266020327003,0.176376381959128,0.673712902493261
410,2,254742,0.0672309982423764,0.176225108350307,0.703057089679922
411,2,254908,0.0564445383819261,0.177582407671913,0.750786789804374
412,2,255033,-0.0170371848014353,0.2081651952659,0.934816722265879
413,2,255862,-0.0185404785607783,0.176535181416362,0.916416200251959
414,2,255975,0.0306635465282759,0.175893005313356,0.86170552887918
415,2,258311,-0.226584501585669,0.172575169433906,0.19004890472866
416,2,259284,-0.105567728995608,0.173487572942698,0.543245183804877
417,2,266330,-0.0625788588021754,0.174293064439738,0.719776919421415
418,2,267100,-0.0522212590155424,0.174290019301627,0.764641253448615
419,2,268086,-0.0231173797880593,0.174320544398514,0.894574060457848
420,2,274614,-0.153374008065784,0.173073345144008,0.376124237780249
421,2,274729,-0.17188599157324,0.17397307007074,0.323827685541707
422,2,275746,-0.0716615430687814,0.174095621238235,0.680866502207997
423,2,277029,-0.106197107436159,0.17323598992637,0.540257934230293
424,2,277741,-0.117282340792435,0.17328382427352,0.498962029861515
425,2,278218,-0.114754761166411,0.172975240964157,0.507496359395029
426,2,278379,-0.0816028216470441,0.177313217325901,0.645642749242674
427,2,279910,-0.146382384071113,0.172846758480069,0.397629594993437
428,2,280616,-0.103106680685522,0.180500466736023,0.568209494467163
429,2,283431,-0.139249080826754,0.175399830120854,0.427789798234678
430,2,283573,-0.117360155765778,0.173337927176888,0.498811411129356
431,2,286762,-0.0986642775207967,0.173815112834472,0.570640795223431
432,2,287187,-0.0993559394299621,0.173002237207209,0.56612763521212
433,2,288379,0.0663667984730931,0.171735048680158,0.699397168522423
434,2,294941,0.0396915136726089,0.17186114402102,0.817486619619651
435,2,296073,-0.0584167395088992,0.176603029608786,0.741006965173656
