SNP,Chr,Pos,Effect,SE,ERG11_TPO4_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
60,1,80108,-0.175936459069776,0.138919762321901,0.206183133843377
61,1,81262,-0.105499662545828,0.139069055762252,0.44859000318095
62,1,81999,-0.0857919374216211,0.139447533080792,0.538800992336535
63,1,82431,-0.0463127390902171,0.140161062168972,0.741274767414882
64,1,83284,-0.0262486410739484,0.139155634871379,0.850492826472158
65,1,83613,0.00628751293178828,0.139146910498548,0.963984485489076
66,1,84112,-0.0259932013455932,0.139155770702529,0.85193093189459
67,1,84701,-0.0483755585366225,0.148996785005311,0.745619237254201
68,1,84858,0.0405033676591301,0.139538755892358,0.771783127075439
69,1,85751,0.00356242483130702,0.140128888403999,0.979732340060635
70,1,87445,-0.00276761629616373,0.140425162390296,0.98428677832925
71,1,87467,-0.0316512592121697,0.141150319565323,0.822701880816868
72,1,89070,0.00864372304990263,0.14027613917418,0.950900848454565
73,1,89616,-0.0144816867375273,0.139520145363607,0.917389880190218
74,1,89679,0.00103883070750885,0.139539931531547,0.994064261796406
75,1,89880,0.0174758389957297,0.139572199376369,0.900428553957507
76,1,91472,0.0359838617602616,0.140598291762747,0.7981509922395
77,1,93789,0.0150674352712692,0.139160337003456,0.913839925598326
78,1,94351,0.0289491603613904,0.139520391396214,0.83574643246359
79,1,99148,0.0737694908323146,0.13910724739823,0.596232796322429
80,1,101281,0.226409913055945,1.52193653167824,0.881824521842677
81,1,106011,0.0813034106416123,0.144969015054487,0.57526717577795
82,1,106800,0.0175270496374669,0.139347239514847,0.899977940547428
83,1,107970,0.0389469164474123,0.138922051759075,0.779372558780345
84,1,109000,0.17927028284018,0.138854926087537,0.197527109147826
85,1,112549,0.0634779198141778,0.138983756971034,0.648146714488238
86,1,112742,-0.0195556770131077,0.139562575929749,0.888644138717535
87,1,113050,0.016299117085574,0.139328965687913,0.906940071688171
88,1,113135,0.00259360699039732,0.138976712587859,0.985121150820664
89,1,114076,0.13275642173291,0.138797041015071,0.339484985827236
90,1,114628,0.162821493468938,0.139058594080696,0.242435167974594
91,1,116283,0.247454483249749,0.139482857355964,0.0769109797111692
92,1,126880,0.315592541510875,2.62868500648943,0.904506142922825
93,1,127853,-0.0520773511392457,0.13981496902686,0.709763968324031
94,1,128302,-0.0224962519129996,0.139300139480846,0.871796075407182
95,1,128704,-0.0285931244152337,0.139435648575708,0.837640917467005
96,1,128911,-5.82585534849578e-05,0.1394593865334,0.999666923170524
97,1,130267,0.202806242484011,0.138974710060638,0.145370943455794
98,1,130271,0.202079200215103,0.139143645899004,0.147304687823505
99,1,130613,0.248191484797862,0.140242121371809,0.0776344223610207
100,1,132012,0.0518984172910277,0.140536751789125,0.712135112672753
101,1,133231,-0.0527483091812839,0.139538216440967,0.705642559040229
102,1,137074,-0.0103506078332119,0.139366876022681,0.9408385860927
103,1,137304,-0.0415226314645099,0.139398889227898,0.765978252772781
104,1,139686,-0.0189449117130707,0.139595980018442,0.89212596556683
105,1,149562,-0.0162693340042239,0.139915416126497,0.907496931681616
106,1,150447,-0.00861379975840837,0.141469360459927,0.951482788839861
107,1,151446,-0.107458734452447,0.284150237084331,0.705527336846136
108,1,154084,0.00569572452383615,0.141906848511514,0.968006541907146
109,1,156633,0.0437977031165674,0.143833810202707,0.760924796280852
110,1,157269,-0.078460295610088,0.13926907092693,0.573539274216483
111,1,160054,0.00654585596338864,0.140654998827283,0.962907460074959
112,1,166222,0.0170386599170891,0.139612161232317,0.902934563451317
113,1,166416,0.0301667844884784,0.13932241477359,0.828703623059109
114,1,167326,0.00115357880218747,0.140123411021913,0.993436067075222
115,1,168836,0.0651844363935646,0.139416224465616,0.640392974057785
116,1,171200,0.112314535518045,0.13954024898613,0.421425000006885
117,1,171431,0.0674091012984515,0.140494389684389,0.631667297805461
118,1,173339,0.0999657862818497,0.139345717972456,0.473605443594399
119,1,173845,0.114185406351296,0.139199057277943,0.412596950629934
120,1,175121,0.0639692149169435,0.139013721831674,0.645681281926869
121,1,175281,0.0877302954964066,0.139095250563553,0.528631088040216
122,1,175315,0.0768550404945254,0.139069646612001,0.580861722342281
123,1,175523,0.0830982230251048,0.139848173764104,0.552756870838195
124,1,175541,0.0825221906549835,0.139277823903429,0.553894775759192
125,1,175653,0.0877056710203846,0.13971003648279,0.530560970329369
126,1,175805,0.0831343166681125,0.147628117690587,0.573701583826061
127,1,175818,0.0325443821848967,0.144290906832643,0.821684283384614
128,1,175856,0.0918049195939752,0.142011693919466,0.518401387228072
129,1,175876,0.0904809707430236,0.13983519377592,0.518017294668647
130,1,175989,0.0892711610315004,0.140236835537681,0.524814751575821
131,1,176001,0.0829360339507964,0.140979362694042,0.556717250486702
132,1,176451,0.142036899126502,0.142543590387212,0.31971634904153
133,1,177692,0.0244279902870559,0.13912371838852,0.860720933652244
134,1,178191,0.0177327045677624,0.139264739609033,0.898751006597469
135,1,178224,0.0244279902870559,0.13912371838852,0.860720933652244
136,1,178960,0.0423949353249451,0.140222847491108,0.762571171032681
137,1,179139,0.124511080367027,0.277874548886445,0.65436761024112
138,1,179139,-1.05332869659617,0.556991693337141,0.0594291488622595
139,1,180955,0.0866188070157605,0.160988203574889,0.590885436295908
140,1,183802,-0.123828848315906,0.138991139206299,0.373583297974612
141,1,183954,-0.10292315615313,0.140053252137953,0.46289692314807
142,1,184450,-0.0538097646874141,0.138903633138994,0.698701573729989
143,1,184641,-0.0616897835489536,0.142938510269095,0.666308223532266
144,1,184718,-0.108628720614636,0.139602861286538,0.437015524149024
145,1,185296,-0.0717244039729056,0.139077410528241,0.606375830355862
146,1,185438,-0.0841651107925009,0.139064229981322,0.545418567178514
147,1,185469,-0.0773339595477766,0.139276355939604,0.579071616420525
148,1,185503,-0.0642329239634107,0.138934724547192,0.644133475498845
149,1,185705,-0.0913722900394524,0.140445863838145,0.515736173069174
150,1,185749,-0.120493969654541,0.140383625096387,0.39129861066714
151,1,185806,-0.131256924030437,0.140544161773963,0.350983831555339
152,1,185879,-0.109332689691559,0.141277855822747,0.439517283993396
153,1,185916,-0.0265960943551626,0.141326251958867,0.850836362135047
154,1,185941,-0.0537363048557081,0.141920192942227,0.70518470208621
155,1,185954,-0.077580198480338,0.142303667499309,0.585978428550114
156,1,186055,-0.0651974586792436,0.139479114566786,0.640476903994461
157,1,186896,-0.148473265439321,0.141589340568533,0.295070941423242
158,1,187697,-0.243747370914454,0.288916760725765,0.399431034753427
159,1,189392,-0.0176572038830471,0.290722658749303,0.951604181032508
160,1,189416,0.0963637607700374,0.281175897076605,0.732015354301357
161,1,190132,0.259533448942552,0.13901463148718,0.0627372391209838
162,1,190148,0.26687077947594,0.139017623557405,0.0557027754634234
163,1,190165,0.260439217463514,0.140131261433898,0.0639248676949436
164,1,190169,0.268099585613113,0.139913821710964,0.0561499858277405
165,1,190933,0.112889235550318,0.139369636842352,0.418486565610273
166,1,192149,0.251687421499982,0.1400001577219,0.0730686397509423
167,1,192302,0.195798234751601,0.185404765617862,0.291663806522526
168,1,192303,0.124934503985416,0.167531616767782,0.456322663203734
169,1,192305,0.160183244278416,0.174023335098014,0.357955846163099
170,1,192315,-0.0225391950538043,0.197647201915985,0.909272888865357
171,1,192795,0.227575174482569,0.138707146674133,0.101752849187421
172,1,194020,0.106863980131334,0.146546111928141,0.466352217206235
173,1,194187,0.175986692661356,0.139035196871582,0.206429910036839
174,1,194867,0.0292008405058388,0.139265854153406,0.834040769744788
175,1,197325,0.0988608315890556,0.142575972568297,0.488520469707873
176,1,197392,0.0668323313173985,0.144463154146851,0.643917902869357
177,1,198857,-1.03983056778521,0.665524080174531,0.119084238887655
178,1,206666,-0.210438287225283,0.156234906823265,0.178865178246171
179,1,206675,-0.013580718068587,0.203924912687341,0.946940506582612
180,1,223051,-0.011327139191601,0.161398907928823,0.9440893254318
181,1,223059,-0.119002703837053,0.167476786265276,0.477824644366023
182,2,7366,0.0562016168408519,0.201977107090591,0.780977720673593
183,2,8180,0.562631221913191,0.276493897130991,0.0426099961416775
184,2,8187,0.259455208462278,0.288878007224113,0.369718827648049
185,2,8250,0.391659238213478,0.284165488486297,0.168990189568677
186,2,8253,0.387664919849589,0.284181004241762,0.173390125527433
187,2,8285,0.353096639183365,0.153328151684692,0.0218664277800541
188,2,8302,0.283090870484627,0.143811863766144,0.0497948667629995
189,2,8306,0.283090870484627,0.143811863766144,0.0497948667629995
190,2,8314,0.301095019542319,0.140723095055332,0.0330701565481133
191,2,8317,0.273691366105129,0.14412847148669,0.0583874492550669
192,2,8328,0.230598988010549,0.143691434666691,0.109427503982741
193,2,8331,0.231018645881292,0.143417411904128,0.108114234756896
194,2,8498,0.209069389333012,0.14098678542989,0.138993035197816
195,2,8651,0.204879401863252,0.141137021397658,0.147491338674961
196,2,9418,0.0541866955808139,0.360006526096308,0.880443599436463
197,2,9812,0.195149523890807,0.142019444150718,0.170281145430059
198,2,9932,0.166439855279628,0.141560613010878,0.240487247864249
199,2,10135,0.157490124645203,0.141045476335711,0.264928644872349
200,2,11616,0.212602651333334,0.140690040402019,0.13164687837718
201,2,12133,0.203165827246703,0.141292295239529,0.15134504077972
202,2,12194,0.214828153083025,0.141793164286918,0.13064673712125
203,2,12359,0.196383741939062,0.14145186447762,0.165908028538528
204,2,13061,0.198642253158805,0.14143246316567,0.161048528427664
205,2,14298,0.164649097553865,0.142004360948476,0.247050333050835
206,2,15222,0.228142858309124,0.143147791789365,0.111885326567103
207,2,17986,0.24185335558193,0.140556144641157,0.0861836313694062
208,2,19770,0.21955832902514,0.141638974759722,0.122007201424753
209,2,19836,0.208065794882631,0.141296464710981,0.141764042202892
210,2,19851,0.21821655731702,0.141669441627113,0.124377789850548
211,2,21595,0.20869763936445,0.141121172535932,0.140071054282396
212,2,22385,0.232011182150775,0.141152467986023,0.101130146384085
213,2,23441,0.21204822079902,0.14262192544412,0.137964072582591
214,2,24209,0.253892820874091,0.141244790321361,0.0731048172821117
215,2,24341,0.248414456526637,0.141609460152221,0.0802601403474663
216,2,26815,0.254600349691109,0.141407118849675,0.0726387815093885
217,2,28209,0.198339376712913,0.141710074773106,0.162507163131591
218,2,28695,0.0603199837166495,0.148422528553937,0.684689703578013
219,2,35849,-1.2423289842734,1.52054721664209,0.414463739021655
220,2,35850,-0.848201236890876,1.86086759010914,0.648807195972035
221,2,41245,0.185034677565361,0.141214654852915,0.19094363899353
222,2,43214,0.220728239057243,0.143372170791499,0.124566627081651
223,2,47104,0.0644486675922677,0.139800363973852,0.645078915577103
224,2,50915,0.123729869299905,0.141062794697565,0.381014650262918
225,2,55834,0.0920571463646587,0.14047847389396,0.512694097240072
226,2,56422,0.132002984886175,0.140639814400126,0.348583547935963
227,2,57715,0.135372992829776,0.140165940284017,0.334802860051143
228,2,59046,0.178515794603936,0.140740644863962,0.205490073789499
229,2,59191,0.147999517525168,0.140031952729441,0.291280802551883
230,2,59383,0.129994417017658,0.140123012789426,0.354188577405757
231,2,59477,0.16225940723077,0.142142516382471,0.254424782310573
232,2,59755,0.153438162686008,0.319855641339831,0.63173022395596
233,2,60471,0.133021205086011,0.140304159946268,0.343731375133779
234,2,60478,0.143159070246441,0.140436435016822,0.308717420774611
235,2,60786,0.13523761700298,0.140227116842366,0.335496391492004
236,2,61035,0.159653813601515,0.140144224535438,0.255387709588143
237,2,61071,0.131767065135253,0.13958862015436,0.345832086191568
238,2,61675,0.0920279139568064,0.140081452133271,0.511634699021828
239,2,62776,-0.0286829898469773,0.14629205065976,0.844670831885221
240,2,62939,0.0656083366360577,0.139881197055618,0.639338451943673
241,2,63527,0.0825728397958487,0.1403812310252,0.556771318786757
242,2,63857,0.0639275343169962,0.140441470449696,0.649252483450559
243,2,65527,-0.0066173793130393,0.14001908829612,0.962332294359375
244,2,67007,0.0746086215137668,0.15410926082015,0.628595184060025
245,2,67023,-0.048138941735056,0.318784261461811,0.880055740290143
246,2,67024,0.0485887279003929,0.319949430552031,0.879381136754149
247,2,67976,0.0435898763183874,0.142017339941069,0.75907498349482
248,2,69628,0.0948890338846924,0.144300972578899,0.511238377566836
249,2,71825,0.167391341913488,0.279068122225958,0.549009352836972
250,2,72389,0.175751006646006,0.140850090819822,0.212935910183927
251,2,72392,0.115764485103383,0.141986602640242,0.415439048050639
252,2,73646,0.059873422471994,0.139170009058307,0.667299703029567
253,2,74564,0.0504973380285792,0.138907156331225,0.716424365270955
254,2,74739,0.0799734504277849,0.139324971261453,0.566328903827111
255,2,79931,0.0802396579881974,0.15705331363486,0.609735459715141
256,2,80748,-0.00192734326758542,0.144966630560225,0.989399882388682
257,2,80873,0.0535922901765176,0.139693417344169,0.701474613122108
258,2,81501,0.0291193351065823,0.139690659837861,0.834993278449365
259,2,83526,0.0279697518648545,0.139474601420383,0.841176481769411
260,2,83845,0.0443451032137203,0.139595154646036,0.750923581809195
261,2,84412,0.259285338585165,0.351574445857889,0.461309684996247
262,2,84412,-0.0818221330321767,0.176132729976919,0.642541461178573
263,2,84447,0.0718943035178977,0.141345863304269,0.611321614212853
264,2,87391,0.104355514052248,0.138887592255419,0.452932610079922
265,2,87562,0.0984321234057602,0.139251844324606,0.480117299042426
266,2,87849,0.0881266387416176,0.139258193671593,0.527254965169037
267,2,87878,0.093327465524654,0.139847724027881,0.504984213252501
268,2,88125,0.118626695256245,0.155482170878983,0.445996736271965
269,2,89785,0.0610250382831729,0.139913815890772,0.662986085319318
270,2,93441,0.0713595060587802,0.14407933853999,0.620711177253291
271,2,93588,0.0317453136422827,0.149180594322008,0.831607453046677
272,2,93721,0.00951355739506529,0.139527980382857,0.945677872981906
273,2,93952,0.00346224048460369,0.139129671546207,0.980160760989036
274,2,95085,0.0865359554376983,0.139247818362427,0.534702808435525
275,2,103188,0.0609584231387648,0.142669214034907,0.669442426768611
276,2,107124,0.146049424757035,0.139176364771269,0.294719409504975
277,2,111645,0.123128356402331,0.139328506614013,0.377445097561631
278,2,111916,0.115820211841533,0.139675358528635,0.407545908865208
279,2,111931,0.120712834489242,0.139877633800759,0.38872954528772
280,2,111999,0.135573018364165,0.139335555246948,0.331221258113839
281,2,114528,0.0828897154252733,0.140255797331082,0.554905609098268
282,2,116024,0.10965426676465,0.140537689823123,0.435767710612372
283,2,119244,-0.211230737110562,0.152888090496464,0.167967235841242
284,2,119246,-0.160647555797153,0.154700069902475,0.299773577153884
285,2,119247,-0.194655215410101,0.155710577278266,0.212087781182384
286,2,120090,-0.037657834819833,0.140088960350994,0.788230070782462
287,2,120291,-0.0492590875362112,0.141681223369912,0.728291126554776
288,2,120726,-0.01772033054705,0.14088359973049,0.89997772701754
289,2,121716,0.0237250390600942,0.140721082170417,0.86621083307163
290,2,123100,-0.0456951480790537,0.140899882630534,0.745895932020754
291,2,124677,-0.129570859290607,0.140557666904707,0.35724467842626
292,2,127636,-0.334050146936694,0.177097650193067,0.0600821560264347
293,2,127887,-0.115929450836503,0.141557187066004,0.41336267074645
294,2,128935,-0.109237450508491,0.141438204689788,0.440433755814083
295,2,129053,-0.112337226154437,0.141862611141343,0.428966300894807
296,2,130040,-0.081371918690746,0.142789518972793,0.569126199466526
297,2,130976,-0.139203394324565,0.141497759095041,0.32589495580496
298,2,132199,-0.0763461162011099,0.142290307106172,0.591915240510662
299,2,133355,-0.0753492557435864,0.14325511652506,0.599232721010365
300,2,133435,-0.112922335575807,0.143495114177177,0.431843812005924
301,2,133943,-0.0525726625680785,0.16812514773445,0.754693566909351
302,2,135183,-0.137374734137967,0.143514336001019,0.339111533265422
303,2,135402,-0.13993333827552,0.143485596708408,0.33010751788647
304,2,135898,-0.127131147947517,0.144282167661984,0.378847736969017
305,2,135912,-0.123130452613923,0.144398796513304,0.394397731312009
306,2,135925,-0.120776683345086,0.143748986725011,0.401369699102475
307,2,136002,-0.122047144786286,0.143638172238208,0.396076349438962
308,2,136173,-0.135515104065824,0.144622491912111,0.349385563767741
309,2,138209,-0.042078275548008,0.149031806029105,0.77784501841015
310,2,138318,0.00380780475143094,0.148624976647749,0.979574734240772
311,2,138695,-0.0222983834590291,0.146072947852269,0.878759630043657
312,2,138818,-0.0221071740161469,0.145805137036732,0.879572194741176
313,2,139728,-0.0543894736783703,0.145519690646644,0.708807085166409
314,2,140174,-0.0695365730668507,0.145501418360033,0.633010117764842
315,2,140863,-0.0446607196806612,0.145470189621114,0.759017222788898
316,2,141152,-0.0302304848750619,0.145890564051084,0.835962656524812
317,2,141292,-0.0537300491556212,0.14482216493552,0.710854807931498
318,2,141545,-0.0382088802348775,0.145541795251757,0.793067101058763
319,2,145823,-0.00160804592145869,0.151105345156546,0.991515175044808
320,2,145934,-0.196382700348101,0.24875435569765,0.430370591396966
321,2,145980,0.000474073830825095,0.152498833090849,0.997521372587113
322,2,146723,-0.0237279718214203,0.145287978008066,0.870362442940327
323,2,147946,-0.0480820798742161,0.146602068845146,0.74312363484115
324,2,150394,-0.0780577095598862,0.159670199498779,0.62523847791873
325,2,151274,-0.163834657809687,0.250054301145459,0.512768095025786
326,2,151397,0.000243090742177099,0.146990963385552,0.998681409104775
327,2,153035,0.109222973519632,0.145274546270594,0.45264926847198
328,2,153228,0.0488117768394081,0.146428679397021,0.739069162433242
329,2,153455,0.0145599568156638,0.147555060015834,0.921452535467267
330,2,153732,0.0568853279802979,0.152529372960447,0.709411943912938
331,2,153815,0.0827762661088047,0.146924922916211,0.57352595391423
332,2,154160,0.0487286316980935,0.145427692634013,0.737770400322489
333,2,154235,0.0226867651184883,0.146898291670011,0.877352187378317
334,2,155527,0.113785795137873,0.159331632738433,0.475609825512047
335,2,159870,-0.00779246128688005,0.143192338802885,0.956631696358373
336,2,161229,0.0157304199684418,0.145388403521464,0.913901818742984
337,2,161451,-0.0102901236342845,0.311321290087463,0.973650949920624
338,2,161451,0.107508158747423,0.312267632728602,0.730839141481186
339,2,162696,0.0588344947987243,0.144731356509009,0.684615513560285
340,2,163284,0.126324150921196,0.142688570563653,0.376590098275029
341,2,164166,0.196626783840047,0.143792887216503,0.172360416598889
342,2,165270,0.184064242254898,0.142624705447438,0.197704581581545
343,2,165675,0.146740288080963,0.145113373346713,0.312607907573428
344,2,166404,-0.371038852589937,0.376118765918778,0.324566502908298
345,2,168012,0.31361237004709,0.174869379470167,0.0737633614733215
346,2,168062,0.246639054164748,0.143418024545886,0.0863595964885069
347,2,168518,0.135938695187049,0.143010029497473,0.342481391789126
348,2,168980,0.180643296290975,0.142801652294104,0.206707756656305
349,2,169651,0.152158684843287,0.142963739306087,0.287912771051927
350,2,169902,0.260565494828196,0.238941104304698,0.276236357065524
351,2,169960,0.393810308884554,0.221952156068581,0.0768749626061169
352,2,170725,0.18544818939769,0.143107846167521,0.195869283425116
353,2,171254,0.189721734377359,0.143324691475682,0.186452708288117
354,2,172242,0.165974246019088,0.141706490988264,0.242286819684635
355,2,173254,0.116502969595374,0.140757060160817,0.408406249952661
356,2,173340,0.116559307810844,0.140739860816447,0.408122633195207
357,2,173385,0.111143761634011,0.140882125698491,0.430692289797197
358,2,173973,0.136511362523839,0.140443862803909,0.331716358581649
359,2,174714,0.320700275980109,0.360184252310995,0.373869161166499
360,2,177341,0.17373288219614,0.139847137416558,0.21494849323027
361,2,180314,0.117777285932819,0.140059322692133,0.400967598667465
362,2,180339,0.119398141504311,0.140409998637729,0.395704949860607
363,2,182758,0.201618055356776,0.13963794152773,0.149664424475044
364,2,183619,0.193188818251574,0.140224677061222,0.16916589238992
365,2,183913,0.205812498432407,0.143745474277686,0.153090395693565
366,2,184146,0.218786047234093,0.144661239985532,0.131326176806486
367,2,187176,0.105837181290377,0.141254354494695,0.454195489520539
368,2,191066,0.114932790173739,0.142291984373578,0.419792867702031
369,2,191124,0.0752643141935696,0.179900460163851,0.675933628241997
370,2,191128,-0.059086136536461,0.165618671798831,0.721484555997813
371,2,191599,0.0607502051411647,0.140412785478027,0.665530088099281
372,2,191762,0.0722555361532444,0.145958738185758,0.620879281146848
373,2,191763,0.0524421755081004,0.140978638844782,0.71012597015157
374,2,191959,0.00855092855938633,0.140661481497393,0.951560193792733
375,2,192390,0.0601854457466429,0.144508254486361,0.677308640062852
376,2,195759,0.168125720919289,0.14158752308581,0.235855208428485
377,2,196912,0.0157246911644061,0.139572789390535,0.910361765015592
378,2,197598,-0.341457942781025,0.455460895170488,0.453936185164943
379,2,198110,0.0303291124807997,0.140402454671882,0.829100400495085
380,2,198283,0.0176455113452775,0.144825120017888,0.903094961284991
381,2,198805,0.0117587402430283,0.141015136681867,0.933591592163859
382,2,198891,0.0977584088920024,0.139821316973179,0.484908273708832
383,2,199248,0.069877301790185,0.140188311811003,0.61847512999521
384,2,201782,0.067748816988698,0.140018881419455,0.628788894609806
385,2,203285,0.138845294778196,0.139326426511568,0.319667189142498
386,2,203783,0.144224634572652,0.139010057982152,0.300207362597247
387,2,204179,0.131864143819905,0.139382131927562,0.344764075093117
388,2,205406,0.105136394243017,0.140881503453891,0.455997792616361
389,2,205834,0.106333868081442,0.140203121299243,0.448701310765854
390,2,205965,0.0101351560183608,0.153321923505366,0.947332636883131
391,2,207192,0.0983082889906435,0.14008841181574,0.483291946330437
392,2,207561,0.148753285566808,0.139341708423869,0.286456169427983
393,2,208682,0.101786670550194,0.139226302573991,0.465210433040252
394,2,210102,0.0600479928286803,0.139654934201145,0.667476901976031
395,2,212519,0.52497248776756,0.295998433103688,0.0769972071122213
396,2,214801,0.0616755768455276,0.139646275078411,0.659008774277086
397,2,215016,0.0581568222304686,0.139570831324901,0.677163392218532
398,2,218876,0.060459333167579,0.141011741256226,0.668363855248169
399,2,227511,0.108344075870226,0.141929674743414,0.445755908405081
400,2,230378,0.0647172175357484,0.140214397434653,0.64468188985795
401,2,231943,0.0651926572883355,0.140616019195364,0.643204442428623
402,2,232156,0.0407372743372159,0.14058444675325,0.772161680488955
403,2,232789,0.0727289453384068,0.140049811532689,0.603871624805122
404,2,238524,0.0593239814031133,0.140264928029066,0.672594840601597
405,2,241518,0.0831324700155222,0.141449279391067,0.557096492123421
406,2,250396,-0.149925716292876,0.14032703405712,0.2860691813207
407,2,250466,-0.127104991046103,0.140341138321322,0.365719874767724
408,2,252305,-0.107383541772621,0.140760539639702,0.446043859692068
409,2,254571,-0.0481454706394746,0.142832201100175,0.736259068521755
410,2,254742,-0.0360299078863193,0.142713305066053,0.800829722003986
411,2,254908,-0.0368447556014537,0.143803040092261,0.797932680720221
412,2,255033,-0.0409470198335432,0.168547495481879,0.80819256026897
413,2,255862,-0.00851340381475296,0.142949367881595,0.952543458179179
414,2,255975,-0.0212464289627607,0.142429497971789,0.881503453201205
415,2,258311,-0.250061016312758,0.13944835636536,0.0737943228926363
416,2,259284,-0.189209186899691,0.140192496193104,0.17799685391831
417,2,266330,-0.165061229978045,0.140884432070522,0.24214492748893
418,2,267100,-0.200790252521796,0.140742633208539,0.154565111962393
419,2,268086,-0.183190300673115,0.140820943033884,0.194150117312253
420,2,274614,-0.139568951960292,0.140103665633722,0.319843388492188
421,2,274729,-0.13947384223044,0.140872390694975,0.322816968191764
422,2,275746,-0.116327706983817,0.140870269512444,0.409487221269565
423,2,277029,-0.127263662850465,0.140187461152283,0.364597613749089
424,2,277741,-0.128714675691763,0.140238874238176,0.35933741367419
425,2,278218,-0.128357455206318,0.139985903668573,0.359804656887325
426,2,278379,-0.0925733540274678,0.143536384811208,0.519380486717706
427,2,279910,-0.0955522906531947,0.140010961802664,0.495393866658734
428,2,280616,-0.111256052293097,0.146106296122723,0.446882793772061
429,2,283431,-0.055615301317737,0.142124426223696,0.695801121584562
430,2,283573,-0.10844894221326,0.140331348875209,0.440154194968874
431,2,286762,-0.160486465254213,0.140550198655986,0.254292626729555
432,2,287187,-0.14786738628923,0.139931363801747,0.29136491009508
433,2,288379,-0.100789050461058,0.138986912107021,0.468828567135255
434,2,294941,-0.160259592938946,0.138911969893949,0.249412987505797
