SNP,Chr,Pos,Effect,SE,PMC1_CTR2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
80,1,101281,1.56713747666033,1.75652537532363,0.372904016426118
81,1,106011,-0.0221265614402874,0.167568056409774,0.895023752100598
82,1,106800,-0.160557135780925,0.160778837656201,0.318662325705198
83,1,107970,-0.130735487686608,0.160377898559511,0.415523808090499
84,1,109000,-0.0249244613497284,0.160806213243709,0.876912362853361
85,1,112549,-0.127490891736279,0.16048625458126,0.427494124535193
86,1,112742,-0.175140031613577,0.160985799702458,0.277371667243001
87,1,113050,-0.136474294040781,0.16082022199717,0.396671190711126
88,1,113135,-0.155219483983057,0.16036147866841,0.333739538423404
89,1,114076,0.0337669287699246,0.160564087427766,0.833553404738263
90,1,114628,0.141878078698943,0.160803158291487,0.378210126536381
91,1,116283,0.102570941836957,0.161783641860873,0.526490975342359
92,1,126880,-2.33988377157646,3.03469732944767,0.441196903351133
93,1,127853,-0.0614102362661404,0.161541268251193,0.70406121556398
94,1,128302,-0.0282980939219309,0.160946652913554,0.860533960070317
95,1,128704,-0.0296726948243661,0.161106176827384,0.853977231858678
96,1,128911,0.0633784910252742,0.161096435245882,0.694247120860852
97,1,130267,0.0858789007735035,0.160990494630377,0.594064174837124
98,1,130271,0.0825285178997965,0.16118668142984,0.608967105606662
99,1,130613,0.176492508677765,0.162482043029644,0.278119417905669
100,1,132012,-0.0814112387418166,0.162350087740392,0.616363624840552
101,1,133231,-0.212198619035717,0.160859454754075,0.18797220237879
102,1,137074,-0.14662584928391,0.160836896656958,0.36257875186619
103,1,137304,-0.232229892319444,0.160607165462636,0.149078539328708
104,1,139686,-0.13108065769218,0.161142818467406,0.416511867749327
105,1,149562,-0.158514271901862,0.161441439696748,0.326837072718083
106,1,150447,-0.121665227411599,0.163326614811428,0.456815864434621
107,1,151446,-0.161463042330849,0.328261972948858,0.623115195085132
108,1,154084,-0.118479438467478,0.163838615221974,0.470068317077449
109,1,156633,-0.113400380074573,0.166098167647712,0.495224586090027
110,1,157269,-0.207527219442372,0.160604801051991,0.197146742131835
111,1,160054,-0.097406527955337,0.162430944804557,0.549104486853775
112,1,166222,-0.100078717929636,0.161223699112194,0.535168345867498
113,1,166416,-0.0911835124946586,0.160911009157893,0.571298224468519
114,1,167326,-0.120345505272144,0.161772220676733,0.457420075364555
115,1,168836,-0.094561507434505,0.161053126261172,0.557481791419091
116,1,171200,-0.134037454624486,0.161215283598886,0.406298987184109
117,1,171431,-0.189103215376703,0.162068284812124,0.244073935142441
118,1,173339,-0.159903249643013,0.16089279657044,0.320976829858998
119,1,173845,-0.165582024270435,0.160742765918745,0.303665707273945
120,1,175121,-0.166701987056145,0.160419812560164,0.299441183362621
121,1,175281,-0.163406307307659,0.160566180399992,0.30952314076763
122,1,175315,-0.174393825125628,0.160482731779364,0.277918483490514
123,1,175523,-0.161687881760692,0.161432523696544,0.317231668386799
124,1,175541,-0.169376403900768,0.160749382509742,0.292755834473904
125,1,175653,-0.175888734225829,0.161239892462602,0.276082376483317
126,1,175805,-0.141822775055558,0.170479488859498,0.406024855097398
127,1,175818,-0.221639305684088,0.166308253858013,0.18348925997392
128,1,175856,-0.166870698661513,0.163937375709884,0.309425955478132
129,1,175876,-0.152973585201957,0.161456581048072,0.34405277400132
130,1,175989,-0.147052688248062,0.161933952024724,0.364443399295654
131,1,176001,-0.142917959778669,0.162790136313477,0.38058012944589
132,1,176451,-0.0982521229262493,0.164843780461133,0.55153601534689
133,1,177692,-0.199080393147437,0.160401336637621,0.215378459514103
134,1,178191,-0.193757492135362,0.160579741861108,0.228389478997361
135,1,178224,-0.199080393147437,0.160401336637621,0.215378459514103
136,1,178960,-0.182268400479226,0.161744159852533,0.260553063572154
137,1,179139,-0.258595276750192,0.320853217431015,0.420807759874362
138,1,179139,-0.935008071276581,0.644884066558222,0.147978316616794
139,1,180955,-0.0692742733912572,0.186045925066516,0.709855425985302
140,1,183802,-0.181700017982633,0.160480046067093,0.258307051616225
141,1,183954,-0.164082240109499,0.161705984230718,0.310946247726308
142,1,184450,-0.0945488294640268,0.160444841219158,0.556042484680303
143,1,184641,-0.0567991847774776,0.165167439846307,0.731134879714067
144,1,184718,-0.162803828028375,0.161203071054327,0.313220545550547
145,1,185296,-0.10120471138892,0.160660661991455,0.529148962053863
146,1,185438,-0.0954966635928557,0.160678154052989,0.552668732123724
147,1,185469,-0.0955003895300338,0.160910270594021,0.553226072414892
148,1,185503,-0.0869230909839635,0.160507483258478,0.588469042036612
149,1,185705,-0.123711778512561,0.162235218848736,0.446243577202525
150,1,185749,-0.132180550077652,0.1622162974529,0.415712507785888
151,1,185806,-0.148892528722682,0.16239234212749,0.359837176446686
152,1,185879,-0.136698011876067,0.163209133097918,0.402842608459282
153,1,185916,-0.0639060836987677,0.163261493116613,0.695712708225289
154,1,185941,-0.0586601631283008,0.163978545730585,0.720758637940937
155,1,185954,-0.08473224362223,0.164425405530656,0.606649673856071
156,1,186055,-0.0823760661187445,0.161144775018875,0.609535562840408
157,1,186896,-0.129275359441315,0.163702765746879,0.430235663242169
158,1,187697,-0.23025808911934,0.33392675353269,0.490932323686053
159,1,189392,-0.0643356185632715,0.335886040416765,0.848212655727143
160,1,189416,-0.0695574756267554,0.324904336851729,0.830603586491095
161,1,190132,0.328334417157068,0.160460087175105,0.0414765503533464
162,1,190148,0.354312179737452,0.16035248613984,0.0277754917721173
163,1,190165,0.338746694152922,0.161696175713914,0.0368869803455418
164,1,190169,0.369659039170075,0.161299845231361,0.022508252224134
165,1,190933,0.192385366475725,0.160852036930935,0.232483961641586
166,1,192149,0.206525456755915,0.162123147561989,0.203543983040254
167,1,192302,0.205424732473878,0.214276523953816,0.33837115253784
168,1,192303,0.138107427321861,0.193579380759406,0.476044434486224
169,1,192305,0.150902309501418,0.201147895121032,0.45363051748209
170,1,192315,-0.039460126590293,0.228356655345346,0.862907339250754
171,1,192795,0.27003552672833,0.160229186416991,0.0928129030243796
172,1,194020,0.148740296042545,0.169262218429776,0.380131007655119
173,1,194187,0.170124947609693,0.160750961855205,0.290636097717938
174,1,194867,-0.0180554507875949,0.160915291585054,0.910724885168341
175,1,197325,-0.0614986331284319,0.164812305984028,0.709265647571811
176,1,197392,-0.126788820445228,0.166827276418673,0.447761535747168
177,1,198857,-0.416291543217565,0.771284362542428,0.589717974744934
178,1,206666,-0.190147866343656,0.180694309624876,0.293373498920409
179,1,206675,-0.0717315710641717,0.235585936841467,0.760940468478571
180,1,223051,0.121472390858413,0.186369921988598,0.514966529996564
181,1,223059,-0.0354010605711466,0.193632295730825,0.855039331140556
182,2,7366,-0.212524760348323,0.233116207642653,0.362565274038834
183,2,8180,0.875313749199297,0.317934735102996,0.00620816500836607
184,2,8187,0.244101311341975,0.333898898293,0.465225314917031
185,2,8250,0.820135742556612,0.326300995186877,0.0124008764165157
186,2,8253,0.847144382460861,0.326105462966964,0.00977620980006066
187,2,8285,0.452223372695708,0.176851131381841,0.0109728666115379
188,2,8302,0.411669604368224,0.165627079924446,0.0133984593251777
189,2,8306,0.411669604368224,0.165627079924446,0.0133984593251777
190,2,8314,0.399341639635996,0.16225654362993,0.0143261191697646
191,2,8317,0.405638344824344,0.165976511233451,0.0150163173922188
192,2,8328,0.389591270695146,0.165330729676619,0.0189971137559843
193,2,8331,0.391909017882156,0.164999469104723,0.0180723600238193
194,2,8498,0.401357334889349,0.162000721724934,0.013697887402655
195,2,8651,0.390646553959434,0.162229121957486,0.0165526847606086
196,2,9418,0.429322344467199,0.415337747309085,0.30199789643484
197,2,9812,0.359389941167911,0.16341217196552,0.0285056225916909
198,2,9932,0.357992584313691,0.162767996926299,0.0284970925685514
199,2,10135,0.36992779703895,0.162060179676645,0.0230447413178138
200,2,11616,0.399223509762911,0.161688353657098,0.0140183601725744
201,2,12133,0.410661593303829,0.162261371558263,0.0118119041249096
202,2,12194,0.421136015117376,0.162824408286807,0.0100968872234286
203,2,12359,0.393218111735799,0.162537559465779,0.0160576530399886
204,2,13061,0.39334674323242,0.16252451785857,0.0160149203517246
205,2,14298,0.380609939982441,0.163131340573959,0.0202013779259593
206,2,15222,0.400151846152454,0.164615285759394,0.0155616284075506
207,2,17986,0.400535084858033,0.161679164388173,0.0137038577670482
208,2,19770,0.385826093837869,0.162916962558278,0.0184111847889638
209,2,19836,0.378372115836104,0.162511907506794,0.0204619193370502
210,2,19851,0.390811117824543,0.162911848652133,0.0169619854444676
211,2,21595,0.389308916533461,0.162238230786058,0.0169300703943584
212,2,22385,0.399792318834722,0.162322078219347,0.0142563095701665
213,2,23441,0.355703985218235,0.164213155302765,0.0309715504664056
214,2,24209,0.368907215768106,0.162759719741336,0.0240207957160395
215,2,24341,0.378243492259509,0.163089721587687,0.0209525018492006
216,2,26815,0.403367872346395,0.16272045584927,0.013645275366231
217,2,28209,0.321505019447991,0.163291706801266,0.0497464849377447
218,2,28695,0.166595035169001,0.171298564340449,0.33144695491023
219,2,35849,-1.76787481643619,1.75598545058048,0.314734550029054
220,2,35850,-1.52885957373965,2.14914406892559,0.477318178393202
221,2,41245,0.331716312993572,0.162600369401841,0.0420871486094761
222,2,43214,0.260344310743976,0.165629169943751,0.116881054215839
223,2,47104,0.199429542450007,0.161225294926032,0.216923506076765
224,2,50915,0.234561302385861,0.162683514904486,0.150238064891745
225,2,55834,0.213434848920054,0.162010114522561,0.188553386464397
226,2,56422,0.259337250149983,0.162111676851776,0.110549879688258
227,2,57715,0.255483225415843,0.161590798537163,0.114762033595333
228,2,59046,0.276250460970915,0.162317680362291,0.0896522538537675
229,2,59191,0.261811850718901,0.161448830564256,0.105773294032917
230,2,59383,0.253938669732972,0.161531282283507,0.116829895970687
231,2,59477,0.268606276117804,0.163912403080415,0.102162843148337
232,2,59755,0.131913357639473,0.369615827440158,0.721385042924759
233,2,60471,0.233119037261472,0.161839135737106,0.150630205870692
234,2,60478,0.240753098202432,0.161993270693993,0.138120909275881
235,2,60786,0.259398761075175,0.161643544893237,0.109441325171791
236,2,61035,0.290186138686546,0.161483456241188,0.0731899373605515
237,2,61071,0.27492915926054,0.160820142439264,0.0882289847543837
238,2,61675,0.217207372850814,0.161536237520961,0.179606298557666
239,2,62776,0.188016256117145,0.16873895498586,0.265932877664756
240,2,62939,0.258763862488744,0.161081750313486,0.109077250938768
241,2,63527,0.286924075404956,0.161556141431827,0.0765938927684473
242,2,63857,0.247534247257527,0.161778483611826,0.126892190273698
243,2,65527,0.199519797827859,0.161430031458707,0.217298153652914
244,2,67007,0.188252304331139,0.177835313721715,0.290516465497998
245,2,67023,0.354153398783226,0.367853452196905,0.3363286371035
246,2,67024,0.444798778781393,0.368923684206373,0.228753791563281
247,2,67976,0.21843499254196,0.163696771909856,0.182936878690936
248,2,69628,0.307843255953289,0.166021253760331,0.0645386947176956
249,2,71825,0.246479005580408,0.322333480765072,0.444978460987693
250,2,72389,0.292690640414693,0.162351378312689,0.072268906373459
251,2,72392,0.177416053532374,0.163934355773237,0.279885337663123
252,2,73646,0.338122020252662,0.159829565925734,0.0350859447487761
253,2,74564,0.339874021573687,0.159501207715002,0.0337917042794661
254,2,74739,0.376451529777966,0.159800319103195,0.0190310578719349
255,2,79931,0.18597423509006,0.181256823356643,0.305581835508697
256,2,80748,0.176452445289326,0.167231369311919,0.292083088383673
257,2,80873,0.260510523401967,0.160839240073511,0.106190783749741
258,2,81501,0.295582540626761,0.160640367093655,0.0666037217471811
259,2,83526,0.279707354296285,0.160469412124973,0.082194352277629
260,2,83845,0.296373193211629,0.160538544152531,0.0657120322057228
261,2,84412,0.285562112827552,0.406238655663002,0.48255536778526
262,2,84412,0.304837587403901,0.202918808656334,0.133922992396357
263,2,84447,0.309022107289946,0.16254117579294,0.0580908964341211
264,2,87391,0.29677110590215,0.15982070398258,0.064158158254226
265,2,87562,0.316966961048676,0.160119485897283,0.0485288567876513
266,2,87849,0.311535161310064,0.160134352472407,0.0525130226702752
267,2,87878,0.286085732206143,0.160963724027227,0.0763748274914601
268,2,88125,0.214652130837336,0.179429219237023,0.232380323823579
269,2,89785,0.266790457640749,0.16107566165391,0.0985485964531093
270,2,93441,0.258407266883214,0.165958551028674,0.120352521563605
271,2,93588,0.239748112500144,0.171901749417259,0.163989054863769
272,2,93721,0.25048769519386,0.160659840520196,0.11986443643192
273,2,93952,0.232575887770552,0.160273609045254,0.147635121737694
274,2,95085,0.274620492025566,0.160310322190449,0.0875803493678913
275,2,103188,0.139740087245666,0.164715177043324,0.396804574072576
276,2,107124,0.186118679572754,0.160750432239903,0.247723790599743
277,2,111645,0.298738114894849,0.160372215058929,0.0633237097386485
278,2,111916,0.289996217686575,0.160799287442787,0.0721674129609509
279,2,111931,0.292031142315445,0.161037012523588,0.0706128980321735
280,2,111999,0.307052185555905,0.160373865324309,0.0563513115298184
281,2,114528,0.183263757067784,0.161838394839949,0.258240199441691
282,2,116024,0.24162618861522,0.162007941179357,0.136737362951005
283,2,119244,-0.0688267301625713,0.177086385226971,0.697760587399604
284,2,119246,-0.00733457079820365,0.179013256611417,0.967341204809638
285,2,119247,0.0433970904400667,0.180291421318172,0.809923311129596
286,2,120090,-0.014332473036205,0.161873928748538,0.929496940070194
287,2,120291,0.00917902010054683,0.16372616183912,0.955323141502818
288,2,120726,-0.00416797045221318,0.162780785279668,0.979587020780486
289,2,121716,0.0785650039232667,0.162542282268133,0.62914606879186
290,2,123100,-0.0579239511549079,0.162791162413801,0.722189752282833
291,2,124677,-0.155964744566026,0.162384019822522,0.337476861903333
292,2,127636,-0.283823166421419,0.205092116014735,0.167269139137465
293,2,127887,-0.0669812980647186,0.163672033984631,0.682611040699252
294,2,128935,-0.0601593595128969,0.163524748839448,0.713174655194857
295,2,129053,-0.0335139566954279,0.164044261009854,0.838238166639579
296,2,130040,-0.01656097368178,0.165052911411676,0.920133457658675
297,2,130976,-0.136375378044878,0.16354986420454,0.404931726556157
298,2,132199,-0.0633114873211231,0.164435103681039,0.700451396986765
299,2,133355,-0.0164521838582816,0.165579877498385,0.92090804031652
300,2,133435,-0.0784278866405355,0.165887493548807,0.636664055549878
301,2,133943,-0.0705297716313585,0.194242877934671,0.716746811372824
302,2,135183,-0.0458354432622903,0.166013987719024,0.782637539882127
303,2,135402,-0.0336161209267958,0.165997188735012,0.839634564775174
304,2,135898,0.000679556893082855,0.166887222994708,0.996753360872114
305,2,135912,0.0063418347880051,0.16701015597211,0.96973087446902
306,2,135925,0.00425217036752756,0.166253797246339,0.9796096777207
307,2,136002,-0.0428341741777103,0.166113911135125,0.796665026855392
308,2,136173,-0.032309235563331,0.167296058739336,0.84697128048969
309,2,138209,0.0578456223134345,0.172183666371751,0.737105890654673
310,2,138318,0.0852966025401154,0.171661834331565,0.619577764983352
311,2,138695,0.0712925743033226,0.16873598608886,0.672910331120344
312,2,138818,0.0539233767515279,0.168444682754302,0.749062870784021
313,2,139728,0.0361077338909137,0.168156124502503,0.830103821787573
314,2,140174,0.00875673089694851,0.168166460323926,0.958500933676406
315,2,140863,-0.00094853240572057,0.168099077154652,0.995500989360162
316,2,141152,-0.00988239801122726,0.168571779526054,0.953284548941698
317,2,141292,0.0134572083776094,0.167359005086369,0.935957354963843
318,2,141545,0.0652675838427006,0.168139914002418,0.698121080105448
319,2,145823,0.0940660344136257,0.174515746838675,0.590218532691719
320,2,145934,0.0752681878549435,0.287637166622705,0.793722670896461
321,2,145980,0.0961899024685808,0.176123167623264,0.585306915753383
322,2,146723,0.167729270857483,0.167634918816954,0.317723570782404
323,2,147946,0.0890384218556328,0.169343932207213,0.599368050559239
324,2,150394,0.219653012792384,0.184175134319191,0.233814883651942
325,2,151274,-0.223902965438056,0.288843294371157,0.438757536271676
326,2,151397,0.152865879160055,0.169638750610649,0.368135746010464
327,2,153035,0.215805475627969,0.167591786450195,0.198699084663417
328,2,153228,0.172695648096369,0.168960881808496,0.307431471860291
329,2,153455,0.11523458010865,0.170377504076378,0.499262268340698
330,2,153732,0.199579839244144,0.175947193275218,0.257431421306465
331,2,153815,0.160308109096902,0.169619288769851,0.345251502419791
332,2,154160,0.109466537158509,0.167953237296273,0.514974997803548
333,2,154235,0.0884598118534761,0.16966709995702,0.6024340268757
334,2,155527,0.171848018139312,0.183997935272117,0.350959276687959
335,2,159870,0.111216309233665,0.165339576796397,0.501607582184903
336,2,161229,0.170827231850829,0.167738697121212,0.309179305485774
337,2,161451,0.0137688059118934,0.35970126332648,0.969487312907503
338,2,161451,0.0543481046373975,0.360843834611502,0.880366305606186
339,2,162696,0.20912270060811,0.166891383206646,0.211018075607412
340,2,163284,0.278207258107157,0.164380094585527,0.0914400599126669
341,2,164166,0.214395857091185,0.166186820895244,0.197864086089831
342,2,165270,0.290912031618779,0.164449941553807,0.0777572441943932
343,2,165675,0.27315661867624,0.167276427168139,0.103367878993904
344,2,166404,-0.994168861993602,0.431938197756204,0.0219368915009602
345,2,168012,0.272244720031988,0.202445007729585,0.179558535508016
346,2,168062,0.209132418953045,0.166025550571769,0.20863146011727
347,2,168518,0.118161741437443,0.165325928214638,0.475254481856701
348,2,168980,0.169794093339102,0.165119836293825,0.304508922477028
349,2,169651,0.210594005590228,0.1650653766831,0.202857386245674
350,2,169902,0.39166347853299,0.275750983730243,0.156387829890829
351,2,169960,0.185485551294825,0.257395839113626,0.471617975146463
352,2,170725,0.334639740649763,0.164780206844266,0.0430218119348601
353,2,171254,0.346210300157025,0.164982360415134,0.0365739414170455
354,2,172242,0.141486798260005,0.163872954495294,0.388507541632095
355,2,173254,0.12942983725446,0.162642991738622,0.426688295249544
356,2,173340,0.13228644698113,0.162616761866667,0.416487867455423
357,2,173385,0.121897613602458,0.162789782788181,0.4544740947902
358,2,173973,0.170275795564974,0.162233279296679,0.294632147808606
359,2,174714,0.226570674078725,0.416450334561477,0.586749088881762
360,2,177341,0.237619983508117,0.161437945525399,0.141939714513572
361,2,180314,0.159675418541214,0.161763824281986,0.324274713595601
362,2,180339,0.15561920999806,0.162184800738975,0.337954672336002
363,2,182758,0.27060630251668,0.161171493059402,0.0940376982222542
364,2,183619,0.17079046702446,0.162196433163255,0.293067941622947
365,2,183913,0.15012875490741,0.166373691289463,0.367481626013877
366,2,184146,0.21999144299362,0.167273324654948,0.189309272363097
367,2,187176,0.0761932537311031,0.163285035213748,0.641054405648399
368,2,191066,0.0619572811011285,0.164523352276827,0.706707142280123
369,2,191124,0.244666686693071,0.207500775577119,0.239147631483001
370,2,191128,-0.223766896978034,0.191019826220909,0.242214921523921
371,2,191599,-0.0380921036351601,0.162263652216451,0.814535484758577
372,2,191762,-0.0406364176866727,0.168685780342841,0.809772416708197
373,2,191763,-0.045095884250603,0.162901338018372,0.782073108257503
374,2,191959,-0.0791178127863373,0.162466939579004,0.626576215971999
375,2,192390,0.0268154905330048,0.167000143062849,0.872522624550176
376,2,195759,0.0979640167064543,0.163834045757862,0.550258957290026
377,2,196912,0.0459837678934277,0.161247101096546,0.775676718749316
378,2,197598,-0.956539139124962,0.524192968010008,0.0688786195175881
379,2,198110,0.0615010763787233,0.162199067210865,0.70478934534572
380,2,198283,0.0401661990494096,0.167321193603584,0.810427375498844
381,2,198805,0.0929653610298409,0.162855720708702,0.56846797963151
382,2,198891,0.0787646970184659,0.161607377280518,0.626289428529124
383,2,199248,0.0677828454178285,0.161990774184433,0.675882489890619
384,2,201782,0.090242508098055,0.161760535699897,0.577281890676994
385,2,203285,0.229643144414496,0.160740374822547,0.153986562621447
386,2,203783,0.168415276017027,0.160607340701673,0.295072729878392
387,2,204179,0.156008249764999,0.161032583542749,0.333308652195381
388,2,205406,0.152762587503029,0.162700186126978,0.348413405999505
389,2,205834,0.125389481420271,0.161985568132268,0.439402719587687
390,2,205965,0.026792451241156,0.1771439182466,0.879867427067328
391,2,207192,0.189021003442919,0.161658641081515,0.243087771650871
392,2,207561,0.171727450328451,0.160996214246825,0.286856526492093
393,2,208682,0.149621015550445,0.160787091528816,0.352720436787521
394,2,210102,0.0985673568932182,0.161314648961542,0.541575971579098
395,2,212519,0.563330160226473,0.342206752134337,0.10061894517677
396,2,214801,0.0947149455500864,0.161313502081867,0.557479463529689
397,2,215016,0.0869074602675357,0.161233828009222,0.590216241793168
398,2,218876,-0.0355219125220766,0.162956793928986,0.827567824775784
399,2,227511,-0.0431300741839797,0.164105168184029,0.79284285987584
400,2,230378,-0.0812107132371134,0.161995312659762,0.616461784817302
401,2,231943,-0.0747456684684107,0.16246888192602,0.645755358437719
402,2,232156,-0.102874270827943,0.162358662375486,0.526736855405259
403,2,232789,-0.0565851038766021,0.161847707026354,0.726832806817802
404,2,238524,-0.059230201873655,0.162072873657413,0.714991318570888
405,2,241518,-0.113698486347333,0.163398793504672,0.486990455499852
406,2,250396,-0.228732539155532,0.161939194421356,0.158695731521271
407,2,250466,-0.2332127899378,0.161863572038003,0.150528012722448
408,2,252305,-0.234849512223216,0.162288450036859,0.148753078801113
409,2,254571,-0.131043866212402,0.164907832525936,0.427351553651514
410,2,254742,-0.156317910523757,0.164696205050785,0.343204439774643
411,2,254908,-0.14102851033156,0.165996242077236,0.396129688931947
412,2,255033,-0.190156875531021,0.19449334673317,0.328890417086006
413,2,255862,-0.148295983772424,0.164976207207312,0.369322307811314
414,2,255975,-0.134299437346259,0.164413299744527,0.414570518657881
415,2,258311,-0.353183243737574,0.160755844272236,0.0286686686460243
416,2,259284,-0.221054736045707,0.161969397204684,0.173187333063617
417,2,266330,-0.151513785431357,0.162894938106471,0.35293840627828
418,2,267100,-0.164984526039208,0.162845956444995,0.31169080594019
419,2,268086,-0.106680428511652,0.162995562055544,0.513216586009251
420,2,274614,-0.0926385611406,0.162028526275033,0.567860453035648
421,2,274729,-0.101002400664748,0.162901492843594,0.535643770064275
422,2,275746,-0.0827806800150369,0.1628594313015,0.611563772381653
423,2,277029,-0.0745490074516947,0.162113380065113,0.645901810050703
424,2,277741,-0.0923832806963238,0.162151058319915,0.569219218436396
425,2,278218,-0.0865604332717349,0.161867035001285,0.593150710275493
426,2,278379,-0.0434477011328038,0.165923891157046,0.793587351431252
427,2,279910,-0.0829851604350501,0.161815457022011,0.608385215870151
428,2,280616,-0.104799694169758,0.168858092001767,0.535238536295624
429,2,283431,-0.0936092736185798,0.16417097032309,0.568908970722259
430,2,283573,-0.119794390893551,0.162151009266029,0.460529767178923
431,2,286762,-0.112256172900927,0.162581950188901,0.49035930156904
432,2,287187,-0.125987052236359,0.16179368826368,0.436684283136218
433,2,288379,-0.0658521069901949,0.160667194484075,0.682152469386408
434,2,294941,-0.157936121099464,0.16058168606636,0.326022674413009
