SNP,Chr,Pos,Effect,SE,MID2_WSC2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
100,1,132012,0.0116785040082437,0.0594481360540368,0.84437209539346
101,1,133231,0.0541009685413293,0.0589592457544765,0.359455131488089
102,1,137074,0.0322031784324835,0.0589206427191359,0.585032040132806
103,1,137304,0.0355615626114027,0.0589356706453416,0.546632622935573
104,1,139686,0.0120909970130166,0.0590400394937912,0.837851752598791
105,1,149562,-0.0176969793019754,0.0591707485010978,0.765052533509566
106,1,150447,-0.0310917431525887,0.0598117769735432,0.603510363371123
107,1,151446,-0.137063314662338,0.11998388362224,0.25408374687411
108,1,154084,-0.0268480713630443,0.0600025099764802,0.65482524474606
109,1,156633,-0.0306555991968375,0.0608205003682609,0.614551923804475
110,1,157269,-0.000473015679684052,0.0589302098353288,0.993600215343339
111,1,160054,-0.0149698881926471,0.0594847641945189,0.801450940002227
112,1,166222,-0.0217173109355417,0.0590387816941572,0.713206871842829
113,1,166416,-0.0137702267806268,0.0589256574009106,0.815362563482429
114,1,167326,-0.0247817675895448,0.0592504090309992,0.676015166876766
115,1,168836,-0.00134480232390077,0.0589841909265693,0.981823193595712
116,1,171200,-0.026178557961781,0.0590561327080496,0.657832864993503
117,1,171431,-0.046150020549205,0.059390587455228,0.437644071792456
118,1,173339,-0.0195226785516145,0.058969951499846,0.740794490575441
119,1,173845,-0.0125674081594645,0.0589264188932787,0.831237229334866
120,1,175121,0.0323949735423353,0.0587880934033727,0.581950386129959
121,1,175281,0.0111294170864728,0.0588603823730931,0.850137503070526
122,1,175315,0.0216432403275181,0.0588335568007951,0.713188877310652
123,1,175523,0.0250248388353186,0.0591632540012827,0.672567835735277
124,1,175541,0.0164340334518835,0.0589302357405553,0.780505826498819
125,1,175653,0.0127912554969057,0.0591193020073706,0.828829440646052
126,1,175805,-0.0187487551952667,0.0624592614728356,0.764219799413923
127,1,175818,-0.00628290930388063,0.0610312030368788,0.918064401853028
128,1,175856,-0.00689417960274702,0.0600981541932301,0.908735983994493
129,1,175876,0.00690333775705665,0.0591771043516581,0.907199353486706
130,1,175989,0.0149561381954369,0.059341751319782,0.801161468291188
131,1,176001,0.00605866385987802,0.0596554573424984,0.919162853115292
132,1,176451,0.0161770319491058,0.0603672850436077,0.788873693797457
133,1,177692,0.0362478147476458,0.0588131983037943,0.538079853951938
134,1,178191,0.0331598964504317,0.0588768140310226,0.573650768769733
135,1,178224,0.0362478147476458,0.0588131983037943,0.538079853951938
136,1,178960,0.0227828428801215,0.0593024214890824,0.701075874456295
137,1,179139,0.0372101337486104,0.117543550031137,0.751761074663724
138,1,179139,0.239790513314878,0.236425282523437,0.311165861169566
139,1,180955,-0.00666409630790854,0.068116820745894,0.922120156149328
140,1,183802,0.00042639320423174,0.0588522386812044,0.994223351204962
141,1,183954,0.0110092114097837,0.0592778082941859,0.852769204462058
142,1,184450,-0.00095168551698888,0.058761643710468,0.987087421550284
143,1,184641,-0.0108974169484727,0.0604688931617749,0.857086994529279
144,1,184718,0.00587318658068136,0.0590947066209049,0.920888212765653
145,1,185296,0.0138936938786604,0.0588401866224306,0.813471896778472
146,1,185438,-0.00239207561265999,0.0588474738849914,0.967598908381171
147,1,185469,-0.00230250981485837,0.0589324131413401,0.968856389405651
148,1,185503,-0.0174353462074326,0.058772791017341,0.766903034197867
149,1,185705,-0.0244666549506414,0.0594227988197151,0.680780980982238
150,1,185749,-0.0193201149213101,0.0594281701373041,0.745297766892235
151,1,185806,-0.00306179301913749,0.0595162077683669,0.959000270367487
152,1,185879,-0.0126756506452551,0.0598002159065204,0.832255396026802
153,1,185916,-0.00845879235255467,0.0597751264765954,0.887547596315904
154,1,185941,-0.0296884700447991,0.0600164201742175,0.621139071038939
155,1,185954,-0.0218905418714106,0.0602012795673885,0.716357569779804
156,1,186055,-0.0154595948507971,0.0590050957859748,0.793470867843818
157,1,186896,-0.0158093814196105,0.059972393032171,0.792233508574165
158,1,187697,0.0125743123448157,0.122318410798266,0.918180210022189
159,1,189392,0.0827468028785265,0.122882656691197,0.501145786364514
160,1,189416,0.26139374325575,0.118126430537997,0.0275486716322695
161,1,190132,0.00946458810530376,0.059083540090226,0.872823087485498
162,1,190148,0.00577495718762533,0.0591027082140137,0.922217606104056
163,1,190165,0.0155917639291608,0.0595518909346246,0.793614375538192
164,1,190169,0.00714575459148931,0.059482187377571,0.904446388712617
165,1,190933,0.0303081618454412,0.05897897266985,0.607656846790936
166,1,192149,-0.0226557948800701,0.0594711795844951,0.703466405944567
167,1,192302,0.173415119064985,0.0779963414798956,0.026823087311297
168,1,192303,0.134393417523132,0.0705514669841492,0.0576056780298527
169,1,192305,0.141839530465522,0.0733035863092195,0.0537937398466257
170,1,192315,0.245051293354768,0.082572523025169,0.0032049866247035
171,1,192795,-0.0471774072691887,0.0588357760345695,0.423179765749614
172,1,194020,-0.0716320614226656,0.0619109438698654,0.248047445119999
173,1,194187,-0.0605866787308504,0.0588498392058816,0.303943520847959
174,1,194867,-0.0587937005353675,0.0588228707728746,0.318235197911979
175,1,197325,-0.0862136560936661,0.0601687226393929,0.152781425484961
176,1,197392,-0.0954049862571487,0.0609077874361732,0.118154702698838
177,1,198857,-0.289519971956311,0.282033832199123,0.305338419924812
178,1,206666,0.0360170603626968,0.0662212750785007,0.586860811976502
179,1,206675,0.0811242095939457,0.0861422728883032,0.3469663185842
180,1,223051,-0.100055825536956,0.0680559715798327,0.142398583976384
181,1,223059,-0.128230475149286,0.0705554775162817,0.0699971688063599
182,2,7366,0.181571936895136,0.0848870806885882,0.033122806378292
183,2,8180,-0.116458026982015,0.117463316442852,0.322149059347162
184,2,8187,-0.127969519903321,0.122130463185382,0.295443042570203
185,2,8250,-0.0857585681868525,0.120424047389871,0.476849576558537
186,2,8253,-0.125705525775919,0.120324648462971,0.296867432427136
187,2,8285,-0.00883570313229509,0.0653336431475466,0.892499431287228
188,2,8302,-0.0421165707900727,0.0611169460923503,0.491203939080635
189,2,8306,-0.0421165707900727,0.0611169460923503,0.491203939080635
190,2,8314,-0.0331853949586269,0.0598773749625709,0.579777435956212
191,2,8317,-0.0481082982477146,0.0612160560844585,0.432466664407111
192,2,8328,-0.0472041196741374,0.060943707964096,0.439122436526608
193,2,8331,-0.0508986443154085,0.0608204999717571,0.403233739435219
194,2,8498,-0.0461638188094682,0.0597652042563685,0.440382750939969
195,2,8651,-0.0530441903301972,0.0598050928318678,0.375709123036304
196,2,9418,0.19098945385868,0.151929661248949,0.209551687346584
197,2,9812,-0.0778220655334588,0.0600848402333523,0.196096619636496
198,2,9932,-0.0732729477414953,0.0598631660350618,0.221765813516572
199,2,10135,-0.0743233862935802,0.0596292540397699,0.213434935503858
200,2,11616,-0.0851279564677406,0.0595247029558107,0.153564726695133
201,2,12133,-0.0839747496111514,0.0597673302923917,0.160892454490995
202,2,12194,-0.0988475837792779,0.0599355098501873,0.0999896076621377
203,2,12359,-0.076607062130404,0.059851340992411,0.201401250432921
204,2,13061,-0.104081570958344,0.0597293067699447,0.082282317589371
205,2,14298,-0.0809988748892883,0.0600202565457716,0.178033035595493
206,2,15222,-0.0923535343821484,0.0605625272529007,0.128172286098279
207,2,17986,-0.0792098539839766,0.0595478413736012,0.184314920056781
208,2,19770,-0.0835486410286566,0.0599449237173658,0.16426787136436
209,2,19836,-0.0811641604073725,0.0597886319486147,0.175483800962608
210,2,19851,-0.0808627934802333,0.0599657503639599,0.178367620751832
211,2,21595,-0.0893726808921389,0.0596824304128216,0.135164482885578
212,2,22385,-0.0994926199843644,0.0596939275362285,0.0964585402476234
213,2,23441,-0.0793376186106298,0.0603628835518709,0.189583696540776
214,2,24209,-0.0752946293018437,0.0598781969222947,0.209417220455593
215,2,24341,-0.0771243894671474,0.0600138792802851,0.199596664278246
216,2,26815,-0.0800763655121355,0.0599306587859912,0.182360847663611
217,2,28209,-0.110300163957836,0.0598148277121394,0.0660170421105948
218,2,28695,-0.128769895971956,0.0624146974282412,0.0398307068436827
219,2,35849,-0.45039365421708,0.643275487475608,0.484290614829774
220,2,35850,0.0830829659692984,0.787271598178832,0.916012996567119
221,2,41245,-0.114352287039382,0.0595615325174302,0.0556759620766039
222,2,43214,-0.119628580697318,0.0605083004408498,0.0488125096787803
223,2,47104,-0.0753077181322257,0.0590102760125775,0.202731001891446
224,2,50915,-0.0586125514055675,0.0596458484607474,0.326439885881892
225,2,55834,-0.0766042618376782,0.059311410490413,0.197354498189564
226,2,56422,-0.0608503794644438,0.059469546507301,0.306904926260679
227,2,57715,-0.0562734422975228,0.0592857355436916,0.343173230748868
228,2,59046,-0.0482693153262893,0.0596062959053254,0.418599349627024
229,2,59191,-0.0594647433115242,0.0592355414669382,0.316129229323295
230,2,59383,-0.0592252053880337,0.0592533288097766,0.318224914366882
231,2,59477,-0.0615237104684754,0.0601408411233069,0.307011294947394
232,2,59755,0.0545063775899166,0.135295672714186,0.687288771126896
233,2,60471,-0.0707539862120645,0.0592975759350886,0.233591604978401
234,2,60478,-0.0654127553321966,0.0593828648630408,0.27141108286675
235,2,60786,-0.0552427861048449,0.05931419717872,0.352304635011766
236,2,61035,-0.0685483643859169,0.0592705597469454,0.248245242733556
237,2,61071,-0.0735185736165513,0.058983709908517,0.213436118580238
238,2,61675,-0.0604119220744431,0.0591962826740474,0.308173344090351
239,2,62776,-0.0611021314569785,0.0617919515051467,0.32342048570495
240,2,62939,-0.0612314858770386,0.0590912676705946,0.300809361978743
241,2,63527,-0.0545233233443384,0.0593322910097931,0.358749965319232
242,2,63857,-0.111738938869739,0.0591186453566539,0.0595663351318394
243,2,65527,-0.117532896500398,0.0588898223073327,0.0467225883031537
244,2,67007,-0.0572580121149351,0.0651307622414087,0.379932114256298
245,2,67023,-0.193021761748686,0.134441940654964,0.151965896376687
246,2,67024,-0.219042821712229,0.134823645318723,0.105127148029848
247,2,67976,-0.0861598453146069,0.0598988455121549,0.151200206113042
248,2,69628,-0.11013339778778,0.060787371258516,0.0708697253681568
249,2,71825,-0.23768624690411,0.117412199451514,0.0436842493188255
250,2,72389,-0.0896417620336827,0.0595127190427682,0.132894173190505
251,2,72392,-0.044427360106535,0.0600631071467399,0.459987001541054
252,2,73646,-0.0754229212536916,0.0587402593547219,0.19998151759
253,2,74564,-0.0581127264543132,0.0586802054614583,0.322691523665153
254,2,74739,-0.0411504564746125,0.0589141797891878,0.485336099199024
255,2,79931,-0.00331618697221547,0.0664498917948862,0.960226256484043
256,2,80748,-0.0118596501002643,0.0613102847485801,0.846728344959206
257,2,80873,-0.00631225666441874,0.059094578381242,0.914995495977622
258,2,81501,-0.00752498042774968,0.0590843300820674,0.89872799013373
259,2,83526,-0.0317630301880787,0.0589698014217943,0.59048020153211
260,2,83845,-0.0198364747212054,0.059040656743013,0.737085626200696
261,2,84412,0.138167648269911,0.148630822920182,0.353211959555804
262,2,84412,-0.027703185924416,0.0745033734956852,0.710236567102528
263,2,84447,-0.00666575462560498,0.0598029691050726,0.911313398479368
264,2,87391,0.0078674818812938,0.0587878575942389,0.893614573771256
265,2,87562,0.00810953999639598,0.0589365420204211,0.890636724922768
266,2,87849,0.0043873873109571,0.058932077911793,0.940695924390783
267,2,87878,0.014638022601561,0.0591806533186505,0.804785243116284
268,2,88125,-0.0161365155301625,0.0658096525588441,0.806444192669386
269,2,89785,0.00330480551399059,0.0591921169024921,0.955507347172591
270,2,93441,0.0303928559359946,0.0609379416306712,0.618265491414645
271,2,93588,0.00547892624392693,0.0630991842828652,0.930855569797048
272,2,93721,0.0133288355449913,0.0590093704027165,0.821428125381271
273,2,93952,0.0125707067493531,0.0588410294443634,0.830952345262401
274,2,95085,-0.000355247481980375,0.0589269571487329,0.995193301937301
275,2,103188,0.0394936997321355,0.0603208153098739,0.513069556827918
276,2,107124,0.0372771880509352,0.0589228804097688,0.527375933911018
277,2,111645,0.0424773556702213,0.0589506922843253,0.471658769827194
278,2,111916,0.0431525840471,0.0590884652652704,0.465688342864869
279,2,111931,0.0553077284524119,0.0591503019696339,0.350408353041258
280,2,111999,0.0528539286375926,0.0589437416107334,0.370498491602937
281,2,114528,0.0501427872872078,0.0592903798942204,0.398284420030593
282,2,116024,0.033275209969008,0.059465167365447,0.576124361319454
283,2,119244,0.0283864963910601,0.0648208859714137,0.661710616257393
284,2,119246,0.0257044560778166,0.0655158502592806,0.695044160856135
285,2,119247,0.0522252343154679,0.0659447235265564,0.428918941749653
286,2,120090,0.0536196829754161,0.0591878124909276,0.365593799539124
287,2,120291,0.0344119058819032,0.0599062251182783,0.566043031973851
288,2,120726,0.0565524685640216,0.0595118687129932,0.342624157380845
289,2,121716,0.0485482954092761,0.0594641481754773,0.41480503233578
290,2,123100,0.0607663425990924,0.0595145514051973,0.307937860852921
291,2,124677,0.0143421426819799,0.0595153684522898,0.809708840415757
292,2,127636,0.0302452229242984,0.07526262715303,0.688028462510999
293,2,127887,0.0394069000693376,0.0598916329504697,0.510986231131477
294,2,128935,0.0272080087572877,0.0598541795737348,0.649696889617797
295,2,129053,0.0200324250321418,0.0600444789539023,0.738859562648104
296,2,130040,-0.0117684984297186,0.0604172381545151,0.845671681435408
297,2,130976,0.00697017252552001,0.0599271994039759,0.907472472542401
298,2,132199,-0.0295007636709084,0.0601856269646237,0.624323112509238
299,2,133355,0.0035518630120146,0.0606130785663093,0.953304701357766
300,2,133435,0.00285692172887919,0.0607441645054545,0.962514291234254
301,2,133943,0.0530974406945566,0.0710620689094929,0.455441418346042
302,2,135183,-0.0141224684105525,0.0607733501049986,0.816378092661921
303,2,135402,-0.0128068921412576,0.0607649941831535,0.833195366003908
304,2,135898,-0.0258712823928091,0.0610755763220599,0.672119497558918
305,2,135912,-0.0346191202954942,0.0611084481621848,0.571400766474959
306,2,135925,-0.0343368488788214,0.0608318321626765,0.57280280482023
307,2,136002,-0.029526703409464,0.0607934326337547,0.627488984986402
308,2,136173,-0.0348382085304941,0.0612159135113851,0.569647624349952
309,2,138209,-0.0421793033428688,0.0630000116681155,0.503606196597173
310,2,138318,-0.0561957684235996,0.0627896736272998,0.371405351839772
311,2,138695,-0.0595217775543408,0.061702198240058,0.335374422145089
312,2,138818,-0.0376864481930392,0.0616375432670691,0.541314875552666
313,2,139728,-0.0243252075550362,0.0615459959294503,0.692907283190906
314,2,140174,-0.0467023338685788,0.0615094064933842,0.448196928560452
315,2,140863,-0.0152593263465992,0.0615293521961848,0.804278015058973
316,2,141152,-0.0190853031985663,0.0616996868220242,0.757256229137354
317,2,141292,-0.031194437149429,0.0612418560915838,0.610814904926589
318,2,141545,-0.0441945337648286,0.0615178387343611,0.472984718307982
319,2,145823,0.0171267747183801,0.0639033920360072,0.78884783962841
320,2,145934,-0.0886725835536177,0.1051974754931,0.399846466865381
321,2,145980,0.00246853862993435,0.0644991247409554,0.969492102371589
322,2,146723,-0.00700524534252911,0.0614506227359639,0.90930422287615
323,2,147946,-0.0137445683726334,0.062010357681196,0.824714866188311
324,2,150394,-0.00372257051963354,0.0675549476504878,0.956086516027439
325,2,151274,-0.171967773825706,0.105427983687954,0.103752648243527
326,2,151397,0.0199971329105502,0.0621605975272203,0.747869549357684
327,2,153035,-0.0162904377028084,0.0614868138245967,0.791208801430173
328,2,153228,-0.0213652646237108,0.0619311989669522,0.730311957573224
329,2,153455,-0.0147698069976721,0.062404202319909,0.813042577304547
330,2,153732,-0.0208611537694376,0.0645153289840825,0.746620226232016
331,2,153815,-0.00510013131953535,0.0621691162717702,0.934664252620687
332,2,154160,-0.0236509528819335,0.0615054247416379,0.70081394151895
333,2,154235,-0.0180862959349897,0.0621251545590849,0.771125344304988
334,2,155527,-0.0275483450632914,0.0674219062829104,0.683083662126442
335,2,159870,-0.042698212444825,0.0605206837074682,0.480955485627246
336,2,161229,-0.0147363946596937,0.0614879245584625,0.810730442131572
337,2,161451,0.242610425554915,0.131038596572277,0.0649408922773656
338,2,161451,-0.104136014778392,0.131979181380069,0.430621954577787
339,2,162696,-0.0156864623639008,0.0612226434343195,0.797930258456846
340,2,163284,-0.0362822998314871,0.0603861067469087,0.548333122111172
341,2,164166,-0.010322858711495,0.0609754730976312,0.865661373205471
342,2,165270,-0.00903747447641612,0.0604632300414883,0.881267675847976
343,2,165675,-0.0158562552249726,0.0614586194747393,0.796558115270837
344,2,166404,-0.0982732614855184,0.15921235911653,0.537470123004755
345,2,168012,-0.0738138778400041,0.0741930957878924,0.320471840546195
346,2,168062,0.00381672141704681,0.0609117676245268,0.950072844236643
347,2,168518,0.0290938634189866,0.0605435377887381,0.631137948696211
348,2,168980,0.0415516623239103,0.0604941728501485,0.492615312964597
349,2,169651,0.039080371548603,0.0605276076863974,0.518917793255751
350,2,169902,0.0838198550325693,0.101131675497765,0.407766885625896
351,2,169960,-0.00878717360475356,0.0942909942993228,0.925803837311613
352,2,170725,0.0548258806304263,0.0606009283858223,0.366239437378507
353,2,171254,0.0426174239467176,0.0607269788696305,0.483274236220534
354,2,172242,0.0389403747927176,0.0600152149139545,0.516862581533656
355,2,173254,0.0259134596410553,0.0595748609616027,0.663847783156489
356,2,173340,0.0286411168114205,0.0595641089709349,0.630924397013282
357,2,173385,0.0337604298383762,0.0596114104987068,0.571521366366651
358,2,173973,0.0321448046322023,0.0594554443840552,0.589087284395041
359,2,174714,0.0947718839199636,0.152427164993795,0.534506334736459
360,2,177341,0.0115551449636644,0.0592742003143116,0.845549001473552
361,2,180314,-0.016146593297753,0.0592910519784004,0.785529312693137
362,2,180339,-0.00904204768465844,0.0594451405530624,0.879189100144128
363,2,182758,-0.0155144804320035,0.0592281382588688,0.793517073833585
364,2,183619,-0.00877799604313745,0.0594653136922126,0.882730578384518
365,2,183913,-0.00721014637265349,0.0609721042491326,0.905934298978716
366,2,184146,-0.0210395187112021,0.0613720489738985,0.731938507300564
367,2,187176,-0.0308904429130222,0.0597682932917111,0.605593863669028
368,2,191066,0.00853272322903897,0.0602361564851311,0.887433715524946
369,2,191124,-0.0836749251480011,0.0759771993128388,0.271509407932855
370,2,191128,0.098097705702664,0.0698660864228823,0.161173647358335
371,2,191599,-0.0363101224649647,0.0593717723399751,0.54121452398314
372,2,191762,-0.0204885850312255,0.0617449257560942,0.740217414016968
373,2,191763,-0.0302005534513644,0.0596168204863876,0.61276739545019
374,2,191959,-0.0272013788615715,0.0594753520633217,0.647696897557958
375,2,192390,-0.0344141132816801,0.0611072178135143,0.573672634623245
376,2,195759,-0.0377344556527935,0.0599701862904777,0.529611858214108
377,2,196912,-0.0609238502155756,0.0589441339618532,0.302037175420691
378,2,197598,0.235337847488975,0.192382776755061,0.222040234680267
379,2,198110,-0.0843248912039136,0.059217190279293,0.15533170324921
380,2,198283,-0.0906883580854914,0.0610644821557678,0.138403297730164
381,2,198805,-0.0762288528028074,0.0595046660140048,0.201014693810144
382,2,198891,-0.0693474670171622,0.0590630277851574,0.241135857398485
383,2,199248,-0.0855536265620563,0.0591383458260116,0.148876941629977
384,2,201782,-0.0829928326703191,0.0590755911935498,0.160942778985378
385,2,203285,-0.0785506604800931,0.0588625436256294,0.18290800411101
386,2,203783,-0.0775494936545947,0.058738924714207,0.187610222504191
387,2,204179,-0.0624878446106336,0.0589324734123892,0.289719632095518
388,2,205406,-0.0378375235461646,0.0595986873520618,0.525923325807904
389,2,205834,-0.0365982299889086,0.0593151135949303,0.537623532319466
390,2,205965,-0.0535456959673376,0.064785128973489,0.409071929008822
391,2,207192,-0.0395159439751369,0.0592542802918334,0.505279601009232
392,2,207561,-0.0419917364522369,0.0589871935461973,0.477009985480441
393,2,208682,-0.0231987990466159,0.0589172781424895,0.694001838784979
394,2,210102,-0.00686947600911136,0.0590812753601648,0.907503389463857
395,2,212519,-0.0117597743742124,0.125747287659698,0.925544224797008
396,2,214801,-0.0335297024185773,0.0590526351818824,0.570536142751888
397,2,215016,-0.0363209725872014,0.0590142308706813,0.538646735361307
398,2,218876,0.011466590825617,0.0596532070001235,0.847679736002145
399,2,227511,-0.00794438893836857,0.0600770796779046,0.894872491436104
400,2,230378,-0.00823963445749576,0.0593198367579416,0.889606924750907
401,2,231943,-0.0147503491012303,0.059486355008024,0.80430806783866
402,2,232156,-0.001672071131538,0.0594670824365851,0.977584252780648
403,2,232789,-0.0125143086684818,0.0592528326270045,0.832851630449769
404,2,238524,-0.0209806263589855,0.0593294587242552,0.72382792813712
405,2,241518,-0.0149831863463722,0.0598498080703084,0.802465084420907
406,2,250396,-0.0300753676466917,0.0594255327676591,0.613101118406909
407,2,250466,-0.0258157433024552,0.0594102075989069,0.664166354222594
408,2,252305,-0.0284847193184951,0.059564321429533,0.632791212133174
409,2,254571,-0.0248955397473813,0.0604059536601658,0.680489034697377
410,2,254742,-0.00364632683638355,0.0603656136826864,0.951868025166196
411,2,254908,-0.0110357825505216,0.0608241982128131,0.856128422588663
412,2,255033,-0.00925890658820266,0.0712912823767339,0.896739837579694
413,2,255862,-0.0247092273493958,0.0604463177131983,0.682949221427892
414,2,255975,-0.0138998558715175,0.0602377963573933,0.817642904899038
415,2,258311,-0.000130766262402049,0.059247594406671,0.998240225081951
416,2,259284,-0.00671697603119648,0.0594460136088594,0.910100433363515
