SNP,Chr,Pos,Effect,SE,HNM1_RBD2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
68,1,84858,-0.0844428407111444,0.061311583151878,0.169300262179399
69,1,85751,-0.0874841642906465,0.0615529099066376,0.15611702511386
70,1,87445,-0.0622930619296495,0.0617703512982156,0.313923397193038
71,1,87467,-0.0608616042251542,0.062098672318383,0.327718340179321
72,1,89070,-0.0779943886146163,0.0616543251408175,0.206696083438658
73,1,89616,-0.0660035448436704,0.0613610185327917,0.282814325800474
74,1,89679,-0.0714149186358204,0.0613516486144456,0.245199577775665
75,1,89880,-0.0834106503091558,0.0613243709034159,0.174648846615531
76,1,91472,-0.0947783381744622,0.0617354882661789,0.125622463657382
77,1,93789,-0.0814781716334683,0.0611494966325612,0.183574399206364
78,1,94351,-0.0425320515419738,0.0614227158375272,0.489111132416211
79,1,99148,-0.0286978859338859,0.0612840466758863,0.639875797414886
80,1,101281,0.684452067128734,0.669464738666624,0.307297890469801
81,1,106011,-0.00242285350914694,0.0638891784024638,0.969770709037076
82,1,106800,0.0137636076902542,0.061381397978759,0.822707347011925
83,1,107970,0.0189108318956958,0.0611956282161053,0.757486645387237
84,1,109000,-0.0103215240256752,0.0613093058440631,0.866403042980491
85,1,112549,0.0354025994663989,0.0612133672869165,0.563398296445399
86,1,112742,0.00872123404538859,0.0614792097914043,0.887274170002821
87,1,113050,0.00568569864655197,0.0613767875173302,0.926245312061037
88,1,113135,-0.00828257184895247,0.0612196144746576,0.892457505914775
89,1,114076,0.000696088082278001,0.0612211904563725,0.990934630049312
90,1,114628,0.0161928810746112,0.0613700289934784,0.792044460906346
91,1,116283,0.0218693857223755,0.0617064706188532,0.72324331419683
92,1,126880,-2.91042172068547,1.14758814932419,0.0116392857526177
93,1,127853,0.0396951675032928,0.0615662960787874,0.51950484799853
94,1,128302,0.0512841433333198,0.0613051758820576,0.403417922821358
95,1,128704,0.0488946615282937,0.0613718464769073,0.426163509951505
96,1,128911,0.0644961972878864,0.0613378127801424,0.293752116298254
97,1,130267,-0.0632405862145968,0.0613123519541405,0.303036306942445
98,1,130271,-0.0653148130561964,0.0613791876936977,0.28800175983573
99,1,130613,-0.0428898702005093,0.0620100547669987,0.489605563048813
100,1,132012,0.00721942769802078,0.0619191553810226,0.907247767700316
101,1,133231,0.0245512372271223,0.0614670737805331,0.689824604352282
102,1,137074,-0.00890050125748991,0.0613916958128461,0.88481026320209
103,1,137304,0.00129517232188713,0.0614148242628871,0.983186638623161
104,1,139686,-0.0178077078297458,0.0614882670307741,0.772283514627098
105,1,149562,-0.0354712305794425,0.0616069426011438,0.565139698140026
106,1,150447,-0.0255002406859926,0.0623047634649935,0.682580679367728
107,1,151446,-0.109478504046676,0.125061805801944,0.381954157712332
108,1,154084,-0.0131014199093924,0.0625081902744987,0.834104494761265
109,1,156633,-0.0451802317052764,0.0633234685909114,0.476018228861618
110,1,157269,-0.0435929674621258,0.0613336629072348,0.477707824277687
111,1,160054,-0.0743211865038075,0.0618342697603495,0.230191818975726
112,1,166222,-0.0877761776809597,0.0613246940973084,0.153218965260001
113,1,166416,-0.0741563237660294,0.0612504960501168,0.226818205741633
114,1,167326,-0.069715211782842,0.0616146860274138,0.258625100328992
115,1,168836,-0.0530473212830091,0.0613688811579783,0.387954647554086
116,1,171200,-0.0431816973284755,0.0614828548105978,0.482931740326495
117,1,171431,-0.0502229921161065,0.0618521710674889,0.417347844132248
118,1,173339,-0.0555310067156293,0.0613573085221552,0.366059848183839
119,1,173845,-0.0580455890785779,0.0612997299528006,0.344330207267492
120,1,175121,-0.0318485831712774,0.0612323797491634,0.603301443618979
121,1,175281,-0.0353003697313427,0.0612791085367562,0.564942518550858
122,1,175315,-0.0335985858889264,0.0612625112066992,0.583739021787291
123,1,175523,-0.0356496077900311,0.0616066509235014,0.563184308125355
124,1,175541,-0.0345460109645779,0.0613567713863321,0.573768466523088
125,1,175653,-0.0357704158858298,0.0615491170316951,0.561497691050186
126,1,175805,-0.0662675948118176,0.0649657660759153,0.30840867502929
127,1,175818,-0.0469018489064148,0.0635176919146645,0.460758362837092
128,1,175856,-0.0456687631084705,0.0625479301959155,0.465788705422086
129,1,175876,-0.0312644614806336,0.0616133969100898,0.612170288601957
130,1,175989,-0.0327087276912939,0.0617872000413116,0.596876638601155
131,1,176001,-0.0401881847093853,0.0620969728244299,0.517933309894433
132,1,176451,-0.0224006884401613,0.0628693743840589,0.721824835280225
133,1,177692,-0.0404517812524815,0.0612507767651066,0.509409375692008
134,1,178191,-0.0388310366858038,0.0613146372291749,0.52694275791063
135,1,178224,-0.0404517812524815,0.0612507767651066,0.509409375692008
136,1,178960,-0.0347269156551982,0.0617504522931991,0.574217433759619
137,1,179139,-0.107513724268705,0.122308611808531,0.379979497536063
138,1,179139,0.0134003478930875,0.246601304509909,0.956694915074711
139,1,180955,0.0473862198374423,0.0709017682113041,0.504355765576894
140,1,183802,-0.031601014201503,0.0612732428070028,0.606359420040486
141,1,183954,-0.0357597508271976,0.0617132352888373,0.562654995547922
142,1,184450,-0.025239430391955,0.0611872392835804,0.680227047048828
143,1,184641,-0.0341114299191873,0.0629568350390053,0.588282614824464
144,1,184718,0.00114575452284161,0.0615496870421353,0.985158661636794
145,1,185296,-0.0160709697745922,0.0612826365038708,0.793286727454707
146,1,185438,-0.0490142659788071,0.0612359555275106,0.424007903139789
147,1,185469,-0.0514068581897123,0.0613189418529893,0.40240033800566
148,1,185503,-0.0490177091632948,0.0611655860471884,0.423442916830498
149,1,185705,-0.0542220266818896,0.0618381273643967,0.381170901332464
150,1,185749,-0.0475553910119147,0.0618536670616672,0.44250413054245
151,1,185806,-0.0437589799129361,0.0619443243953583,0.480390271834103
152,1,185879,-0.0355938632929172,0.0622588114877666,0.5678836345716
153,1,185916,-0.0485554130770875,0.0622056387123381,0.435582728656377
154,1,185941,-0.0432204763100244,0.0624881813729051,0.489606515892544
155,1,185954,-0.0374612282020148,0.0626814220634874,0.55046013198596
156,1,186055,-0.0565525136499565,0.0613877499591471,0.357557161696652
157,1,186896,-0.057087037354947,0.0623952029147003,0.360854652127955
158,1,187697,0.0582074108477069,0.127362415898295,0.647936432408497
159,1,189392,0.0368693472268693,0.128053001493707,0.773574989685789
160,1,189416,0.1415327993268,0.123653245432747,0.253152742870107
161,1,190132,0.00354473093918262,0.0615391732989259,0.954098875809334
162,1,190148,0.00281268076919673,0.0615578404350993,0.963581837061896
163,1,190165,0.00604397573763116,0.0620302147646888,0.922435458563884
164,1,190169,-0.0021535263616399,0.0619535889879915,0.972290511357457
165,1,190933,0.0739632768336318,0.0613250640514506,0.228592220538881
166,1,192149,-0.0310926678732103,0.0619315884386209,0.615946332206098
167,1,192302,0.0843485307627954,0.0816790044882183,0.302459185699555
168,1,192303,-0.00785367870730935,0.0738569304663422,0.915375870384558
169,1,192305,0.0554498147136144,0.0766948754045741,0.470163286077078
170,1,192315,0.0346698272921095,0.0870483839434098,0.690662913216581
171,1,192795,-0.0164850623646084,0.061328678496218,0.788241705707864
172,1,194020,0.069756652217354,0.0644974280126057,0.280194553855798
173,1,194187,0.0966031534987276,0.0611700574311421,0.11517307653236
174,1,194867,0.130915728614338,0.0609553950582331,0.0324155063211686
175,1,197325,0.121017647653376,0.0625185226939268,0.0537016068735729
176,1,197392,0.105743459928355,0.0634080237319751,0.0962686930451467
177,1,198857,-0.0464970659575159,0.294174157349849,0.874500168825643
178,1,206666,0.0408290816354679,0.0689660488694034,0.554218102154696
179,1,206675,0.0658502202609328,0.089763921822307,0.463683509934696
180,1,223051,0.0452067397983053,0.0710582306742962,0.525062990892846
181,1,223059,0.0180192490358411,0.0738223622458082,0.80730346019397
182,2,7366,0.103510907919774,0.0888127608908081,0.244605243187582
183,2,8180,-0.11574129492752,0.122356699964181,0.344829570846083
184,2,8187,-0.0600569225515057,0.127359983308086,0.637537531106802
185,2,8250,0.00828287966400731,0.125514438816076,0.947421991145094
186,2,8253,-0.0358493814967931,0.125500709047982,0.77531311121338
187,2,8285,0.0245236110802638,0.0680361334152006,0.718726369996242
188,2,8302,-0.0222964268095527,0.0636868239711459,0.726476336575751
189,2,8306,-0.0222964268095527,0.0636868239711459,0.726476336575751
190,2,8314,-0.0142808213288081,0.0623865249424839,0.819072400117508
191,2,8317,-0.0244508791480179,0.0638007828795347,0.701774052765201
192,2,8328,-0.0247230462098059,0.0635149308691487,0.697327563900326
193,2,8331,-0.0225833532370607,0.0633977344034037,0.7218908351153
194,2,8498,-0.0260836547021557,0.0622843107496771,0.675628901444689
195,2,8651,-0.0176884502296758,0.0623510052260593,0.776813122765274
196,2,9418,0.135926138795577,0.158427863383725,0.391491929912165
197,2,9812,0.0165103702545041,0.0627224760802617,0.792527710892618
198,2,9932,0.00308124303262763,0.0624811841628721,0.96069636743022
199,2,10135,0.00816063210124895,0.062240602570212,0.895759592030441
200,2,11616,-0.014066225429971,0.0621715459719917,0.821139017863477
201,2,12133,-0.00423383125669546,0.0624228243638649,0.945963302061212
202,2,12194,-0.0151836637990153,0.0626594041192969,0.808672483164735
203,2,12359,0.00057915373771128,0.0624813917862708,0.992609574900358
204,2,13061,-0.0156306667789197,0.0624712619961033,0.802573817709713
205,2,14298,-0.000181182761720744,0.0626738951690753,0.997695047024089
206,2,15222,-0.0167701009839058,0.0632787618496509,0.791149183904794
207,2,17986,0.00419682645552621,0.0621756522974638,0.94622226228175
208,2,19770,-0.0152722489788409,0.0626006571773836,0.80740114282465
209,2,19836,-0.0205157362787011,0.0624243845778382,0.742615584299772
210,2,19851,-0.00985254890633519,0.0626145357721376,0.875057071071875
211,2,21595,-0.024645035520863,0.0623443147769358,0.692856392873724
212,2,22385,-0.0335371388822595,0.0623915886536352,0.591242598012347
213,2,23441,-0.0201638756630613,0.0630142080470172,0.749165712665714
214,2,24209,-0.0126154061444892,0.0625007987456316,0.840155013303098
215,2,24341,0.00287195687349695,0.0626520613138083,0.963463870965448
216,2,26815,-0.0197328698080038,0.0625683545847513,0.752658758190091
217,2,28209,-0.0116856705588609,0.0625951355155032,0.852013637304422
218,2,28695,-0.00703874468202814,0.065396405673467,0.91434877467983
219,2,35849,0.632306303169123,0.66960999851748,0.345667121105703
220,2,35850,-0.6991099743423,0.819134498600052,0.393975273860227
221,2,41245,-0.0221916731353424,0.0623469253595338,0.722099218059486
222,2,43214,-0.014814635344883,0.0633642053845497,0.815274748835578
223,2,47104,-0.0514704843160891,0.0615415934452938,0.403522240833296
224,2,50915,-0.000717571986376675,0.0622077870540658,0.990803055766325
225,2,55834,-0.0179087749328402,0.0619130106279466,0.772554481711102
226,2,56422,-0.0243667906993658,0.0620174898136888,0.694629083498656
227,2,57715,-0.021374527345893,0.0618160999296648,0.729716995375131
228,2,59046,-0.00549364247068243,0.0621386421627233,0.929601393796133
229,2,59191,-0.00454917957663889,0.0617830675315159,0.941345315125971
230,2,59383,-1.13895402581721e-05,0.0618013347848067,0.999853059733093
231,2,59477,-0.0106262829844077,0.0627286673454392,0.865578470430382
232,2,59755,0.019521704281503,0.140942940552976,0.889918041331716
233,2,60471,-0.0218156961260255,0.0618736775675716,0.724610424635405
234,2,60478,-0.019911479523873,0.0619461246819129,0.748073116096516
235,2,60786,-0.00145712680169202,0.0618532697865598,0.981218646409244
236,2,61035,-0.019980208980916,0.0618397143797799,0.746813297541256
237,2,61071,-0.0101107628279408,0.0615659346218072,0.869646770554612
238,2,61675,-0.00617727993134548,0.0617446613138975,0.920364939677742
239,2,62776,0.00481878775558681,0.0644466780050721,0.940438711937267
240,2,62939,-0.0138571890882522,0.0616343942635883,0.822242520683573
241,2,63527,-0.00468234569450798,0.0618696774057517,0.939715936148608
242,2,63857,-0.0311686934167991,0.061862331955471,0.614688377368423
243,2,65527,-0.042416974179003,0.0616392169491731,0.491810819404818
244,2,67007,-0.0398886792456169,0.0678766080787015,0.557133171434433
245,2,67023,-0.0998204591131984,0.140332893421479,0.477360728780827
246,2,67024,-0.00905030916960481,0.140945947271039,0.948838400895299
247,2,67976,-0.0843066949386586,0.06240784844552,0.17759307164972
248,2,69628,-0.0952229027395848,0.0634032595440408,0.134026905041918
249,2,71825,-0.0592365368544936,0.122955598849791,0.630266625539876
250,2,72389,0.0307348825584333,0.0621615829063614,0.621306325312091
251,2,72392,0.0484836100009715,0.0625527291600415,0.438809003718119
252,2,73646,-0.025885472163578,0.0613069124041146,0.673115922268922
253,2,74564,-0.0409525321163353,0.0611631575863527,0.50357468846089
254,2,74739,-0.0377476163022451,0.0613703429530766,0.538898771100019
255,2,79931,0.10287436494244,0.0689928076373306,0.136831366941664
256,2,80748,0.0401154232609141,0.063824125908901,0.530062797537724
257,2,80873,0.0702735433395867,0.0614359664576702,0.25346083208232
258,2,81501,0.0567928494672467,0.0614651792193997,0.356125746184794
259,2,83526,0.0469997144006831,0.0613930548452809,0.444453124326276
260,2,83845,0.0631182172397263,0.0614105729397912,0.304744366753627
261,2,84412,0.33449942817835,0.153966770871642,0.0304795793502883
262,2,84412,-0.0353067975233705,0.0775898729597977,0.64935739652048
263,2,84447,0.0746353472530136,0.0621608265378667,0.230679891475115
264,2,87391,0.0851885635591837,0.0610627107466576,0.163862918047559
265,2,87562,0.0915539186414786,0.0611920524559379,0.135501988781168
266,2,87849,0.0941988183571532,0.0611748459218766,0.124497869800537
267,2,87878,0.104165104280451,0.0613938905262652,0.0906408044434258
268,2,88125,0.103223746330606,0.0683279806149911,0.131757032522793
269,2,89785,0.105673160943813,0.0613934887649003,0.0860827504416247
270,2,93441,0.0673157509895787,0.0633898251135815,0.288992041907788
271,2,93588,0.0605326515709475,0.0656413181200698,0.357068182914586
272,2,93721,0.0640714834948716,0.0613697422417228,0.297188711248931
273,2,93952,0.0711588856895729,0.0611714701310175,0.245506032636401
274,2,95085,0.0464410679078351,0.0613243477968672,0.449373985913544
275,2,103188,-0.0263462578351278,0.0628483772280235,0.675322412804452
276,2,107124,-0.0147570120346994,0.0613996519263221,0.810203429997896
277,2,111645,-0.00457216120083108,0.0614435161553681,0.940724369806414
278,2,111916,-0.00516432643636439,0.0615882165963691,0.933221231090941
279,2,111931,0.00852631384580567,0.0616813361528823,0.890136147993393
280,2,111999,0.00549972885015482,0.0614608019692387,0.928748398754444
281,2,114528,0.0110226551219879,0.0618124001856257,0.858570562540332
282,2,116024,0.0436804150519276,0.0619185338660317,0.480995632433613
283,2,119244,0.0281155314789611,0.0675145930108557,0.677343813557514
284,2,119246,0.0574803292120935,0.0681829377075855,0.399781969369381
285,2,119247,0.0416513275489918,0.0687085831044493,0.544769784988684
286,2,120090,0.0029308974149404,0.0617172508630865,0.962150263728432
287,2,120291,0.00375291585136142,0.0624229115183446,0.952093439708447
288,2,120726,0.00978504945331321,0.0620603871867352,0.874807140498126
289,2,121716,0.00208949957471785,0.0619919864775611,0.97313067464462
290,2,123100,0.0133385321017939,0.0620735408641653,0.829982834154202
291,2,124677,0.01711772045539,0.061985390867803,0.782588829528238
292,2,127636,-0.0107181892024486,0.0784040691652038,0.891342302992595
293,2,127887,-0.0319058905587603,0.0623940121606961,0.60941770546391
294,2,128935,-0.0226713077408302,0.0623464365036405,0.716348731587247
295,2,129053,-0.0328711363009573,0.0625234569666018,0.599398370075234
296,2,130040,-0.0375488087506405,0.0628979503795273,0.550903529086038
297,2,130976,-0.054131127839234,0.062350587613488,0.385889189859312
298,2,132199,-0.0329453055817094,0.0626818882439533,0.599499423300081
299,2,133355,-0.0428797507393456,0.0630893248324383,0.497160594164047
300,2,133435,-0.0467835228180522,0.063217992868638,0.45977068871739
301,2,133943,-0.0286662913643164,0.0740560030175423,0.698923309804034
302,2,135183,-0.0443334568512637,0.0632580596002004,0.483867743817581
303,2,135402,-0.0487582198985647,0.0632392653849763,0.44121569122851
304,2,135898,-0.0629421632692662,0.0635399014823554,0.322563011361384
305,2,135912,-0.0606081462548145,0.0635933884570789,0.341213151117226
306,2,135925,-0.0672659951459674,0.0632855198712931,0.288555201724517
307,2,136002,-0.0586527180450152,0.0632623042170663,0.354489724444709
308,2,136173,-0.0398542478022582,0.0637521172185693,0.532280511036704
309,2,138209,-0.0363084056283933,0.0656295466083013,0.580454337162225
310,2,138318,-0.0299377742080824,0.0654520335306786,0.647664788385118
311,2,138695,-0.0261948727291658,0.0643341799784422,0.684130780684557
312,2,138818,-0.0300202092402551,0.0642114020053258,0.64041530974542
313,2,139728,-0.0331628718065339,0.0640918266171989,0.605181865709914
314,2,140174,-0.0357030097677186,0.0640879605699125,0.577816341424014
315,2,140863,-0.0239734297376223,0.0640774899033359,0.708530849542082
316,2,141152,-0.0423222009136326,0.0642312406734296,0.510387182254939
317,2,141292,-0.0376645462078355,0.0637771128655759,0.555189650741053
318,2,141545,-0.0572633817904956,0.0640469622783884,0.371885975037129
319,2,145823,-0.0306061214591835,0.0665440772121014,0.645844183147626
320,2,145934,-0.0690082383561319,0.109614922838409,0.529395304569856
321,2,145980,-0.00857425576895421,0.0671763040838683,0.89850805807581
322,2,146723,-0.0461621898146852,0.0639566132586277,0.470911547964301
323,2,147946,-0.0836390430510581,0.0644364952547972,0.195132277646909
324,2,150394,-0.00812340477082163,0.0703594174600583,0.908149478801474
325,2,151274,-0.0403257451737629,0.110198449220629,0.714630912352692
326,2,151397,-0.0230227618602803,0.0647399647152976,0.722338319108192
327,2,153035,-0.0126598920357891,0.0640431276594529,0.843411093349223
328,2,153228,-0.000262184900765128,0.0645140166176602,0.996759702510301
329,2,153455,-0.00492188666936444,0.0650004211576249,0.939684088193279
330,2,153732,-0.00679163719275466,0.0672035704163558,0.919559682352787
331,2,153815,-0.0322384819311836,0.0647288215093675,0.618755759949468
332,2,154160,-0.0282645472155854,0.064055441675024,0.659301215878092
333,2,154235,-0.0343981407549114,0.0646870195044605,0.595224878198239
334,2,155527,-0.0113842083916572,0.0702358669889347,0.871331341817014
335,2,159870,-0.0270999061576676,0.0630619846822948,0.667651027753769
336,2,161229,-0.00921197843396893,0.0640447955186555,0.88571166602232
337,2,161451,0.322013363396598,0.136066386455059,0.0184920183489462
338,2,161451,-0.185731813677809,0.137225713667443,0.176769395759207
339,2,162696,0.0515479416991247,0.0637120466300313,0.419015928069414
340,2,163284,0.0290462148719024,0.0629070452584324,0.644557714632283
341,2,164166,0.0483471870709277,0.0634581551457984,0.446643282732162
342,2,165270,0.0330956812459899,0.0629515655597885,0.599404206006582
343,2,165675,0.0330407820659392,0.0639928157550173,0.605954083793113
344,2,166404,0.149260738523495,0.165723460544913,0.368382373509514
345,2,168012,0.00462250347880411,0.0773821383511144,0.952399660566846
346,2,168062,0.0632198707208264,0.0633524345923352,0.319007756072009
347,2,168518,0.0691764715290092,0.0629709301982755,0.272714788731805
348,2,168980,0.0619052293589292,0.0629623782269105,0.326177570333189
349,2,169651,0.0623916118103823,0.0629910062078416,0.322615826791574
350,2,169902,0.158965800568433,0.105093986047968,0.131274489362256
351,2,169960,-0.120799609085012,0.0979973309906156,0.218514512706818
352,2,170725,0.0297071907167769,0.0631709770137679,0.63845507775087
353,2,171254,0.000759684637613056,0.0632930093032531,0.990430271207508
354,2,172242,0.0503357246408683,0.0624874493670979,0.421054236561305
355,2,173254,0.0158509978255625,0.0620598429098001,0.798551551800048
356,2,173340,0.0049445989978214,0.062057508088073,0.936538752383288
357,2,173385,0.0153797559153201,0.0621098245626632,0.80457089246241
358,2,173973,0.0172085765925642,0.061943437235078,0.781319980459583
359,2,174714,0.290101605188837,0.158091996477832,0.0673443453040049
360,2,177341,0.000994406598404884,0.0617391044264487,0.987158453479092
361,2,180314,0.00196014194116501,0.0617597540096712,0.974698787247947
362,2,180339,0.00456702278933474,0.0619153950888207,0.941241293881894
363,2,182758,-0.0421133328835201,0.0616530920593111,0.495011123132313
364,2,183619,-0.00550660151427446,0.0619360722857436,0.929205583113827
365,2,183913,0.0297575483950339,0.0634857246173156,0.639553264870822
366,2,184146,0.00904647729086075,0.0639296009983074,0.887550260091888
367,2,187176,-0.0623514959957642,0.0621854752880882,0.316707031028209
368,2,191066,-0.0412315566306501,0.0627010999635766,0.5112307908164
369,2,191124,0.0215362113016748,0.079260007096982,0.785999245782423
370,2,191128,-0.0185287221753256,0.072963811603346,0.799686670696076
371,2,191599,-0.0603446943191671,0.0617867564900205,0.329406001315737
372,2,191762,-0.0379547885500521,0.0642874335785442,0.555305614155155
373,2,191763,-0.0382197851806173,0.0620818997436751,0.538532218039554
374,2,191959,-0.0500628585057477,0.0619063419830509,0.419239849428132
375,2,192390,-0.0420733559641054,0.0636341409426404,0.508930854773185
376,2,195759,0.019548387147671,0.0624870496507508,0.754587710174927
377,2,196912,0.054304039238647,0.0614168847294499,0.377196840352247
378,2,197598,0.221949100358849,0.200448717354362,0.268934918035935
379,2,198110,0.00562180467094495,0.0618525946614985,0.927631261314424
380,2,198283,0.0182301311629943,0.0637914387619877,0.775216484180643
381,2,198805,0.0237247455939796,0.062106901853609,0.702692309727788
382,2,198891,0.0274467867575032,0.0616185494598415,0.656281649638621
383,2,199248,0.0244729989215021,0.0617628928094169,0.692166550322336
384,2,201782,-0.00283465882216716,0.0617005271460503,0.963382286632113
385,2,203285,0.000833501513987242,0.0614614830299834,0.989187590232849
386,2,203783,0.0107893881864396,0.0613264666192801,0.860446962716529
387,2,204179,0.00188542685398879,0.0614774728476355,0.975551180120664
388,2,205406,0.0153340056549061,0.0621038325990229,0.805122051013437
389,2,205834,-0.00510385123435664,0.0618111240977749,0.93423888413477
390,2,205965,0.0484475750662058,0.067491612588749,0.473336244727887
391,2,207192,-0.00836256405666441,0.0617523173836541,0.892356164069767
392,2,207561,-0.0025132844806697,0.0614808165994273,0.967415337841911
393,2,208682,-0.0187018735662586,0.0613694614821392,0.760741983074422
394,2,210102,0.00557803402025484,0.0615353292027728,0.927823968575712
395,2,212519,0.1693591718842,0.130660515739957,0.195761244571734
396,2,214801,-0.0224931806529163,0.0615214694916928,0.71487126384337
397,2,215016,-0.00878143609282686,0.0614962313827347,0.886532507641641
398,2,218876,-0.0849187755296786,0.0619691942509114,0.171452061197505
399,2,227511,-0.107296006791861,0.0623124329021747,0.085962969794056
400,2,230378,-0.080404341347925,0.0616366381375012,0.192916617947625
401,2,231943,-0.0997608497459275,0.0617342416880112,0.106993542792435
402,2,232156,-0.0803720073053591,0.0617888633269226,0.194191725971153
403,2,232789,-0.10515136061775,0.0614631677083854,0.0879960549283835
404,2,238524,-0.0864978349537516,0.0616325936520147,0.161363798899433
405,2,241518,-0.0829286917801619,0.0621843989748767,0.183197071746077
406,2,250396,-0.112132400592489,0.0616275568174198,0.069679499572082
407,2,250466,-0.0964586564087755,0.0616807127635701,0.118751569075153
408,2,252305,-0.0768003755740356,0.0619232953928345,0.215706635695926
409,2,254571,-0.0589232435923901,0.0628514972081645,0.349142677040205
410,2,254742,-0.05025987144261,0.062815933771839,0.424183204041419
411,2,254908,-0.0622676151577597,0.0632663798398152,0.325684718700207
412,2,255033,-0.0325722913701975,0.0742334775273052,0.66108815466795
413,2,255862,-0.0291498944764205,0.0629523818946733,0.6436162065679
414,2,255975,-0.0268196952954567,0.0627279088850792,0.66923508595724
415,2,258311,-0.0624344687386529,0.0616185536112453,0.31163886486191
