SNP,Chr,Pos,Effect,SE,ADE17_GIS2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
66,1,84112,-0.0394931552831172,0.0886525651835784,0.656244268838439
67,1,84701,-0.0712856623941965,0.0948823541547755,0.452969218179172
68,1,84858,-0.0423779684177406,0.0888991474102668,0.633872755324755
69,1,85751,-0.0561069615065775,0.0892433235183879,0.52995438522122
70,1,87445,-0.0310168558005494,0.0894668030942097,0.729034068953119
71,1,87467,-0.00419539979076027,0.0899501981825663,0.962825440517573
72,1,89070,-0.0536626111135189,0.089341860589392,0.548462873619398
73,1,89616,-0.0381839545693839,0.0888834120198054,0.667751676408518
74,1,89679,-0.0552363576368127,0.0888692865901677,0.534641558288966
75,1,89880,-0.050769875631367,0.0888993728472156,0.568299493979506
76,1,91472,-0.0512461945817233,0.0895590924619804,0.567547061886227
77,1,93789,-0.0538236995737929,0.088631196433721,0.544057428542469
78,1,94351,-0.0231270085031778,0.0889023438794339,0.794907861504327
79,1,99148,-0.00963552937226175,0.0886759986761897,0.913533948924783
80,1,101281,1.12755503026211,0.967983030380714,0.244866291312756
81,1,106011,0.0165521018902825,0.0924143731574876,0.857956095650178
82,1,106800,-0.00144680622539117,0.0887970639281553,0.987009526514787
83,1,107970,0.0220175342549862,0.0885262671097215,0.803728294560875
84,1,109000,0.0379650401882704,0.0886670279471511,0.668784547250454
85,1,112549,0.107811964406279,0.088403614130515,0.223452567197707
86,1,112742,0.0781290057540977,0.0888375262890277,0.379750472039895
87,1,113050,0.0461336693215973,0.0887512235458421,0.603522629124574
88,1,113135,0.0684273101357318,0.0884841221294853,0.439845419128798
89,1,114076,0.12801174444659,0.0882965574106199,0.148004065987435
90,1,114628,0.130201918906034,0.0885122109654593,0.142180557989751
91,1,116283,0.080046501997915,0.0891751687876058,0.369993473596887
92,1,126880,-2.03535757413143,1.67158309613312,0.224180672971988
93,1,127853,0.0208726530419473,0.0891037357626594,0.814925806988451
94,1,128302,0.0391983165048319,0.088743852785955,0.658975484577963
95,1,128704,0.0153065245687349,0.0888530009791775,0.863325598566771
96,1,128911,0.011317667958563,0.0888645284905051,0.898729045748461
97,1,130267,-0.127712929378873,0.0885639686978421,0.15017723285072
98,1,130271,-0.126665074799842,0.0886739592113013,0.154050590173185
99,1,130613,-0.166105787129145,0.0893244636241373,0.0637770272169743
100,1,132012,-0.134517270235925,0.0892837834075119,0.132800881185414
101,1,133231,-0.138067472803656,0.0886306746360668,0.120180447676901
102,1,137074,-0.0808104800251425,0.0887040987972806,0.362910829789384
103,1,137304,-0.108771219588362,0.0886503484272819,0.220651975445055
104,1,139686,-0.129649218626319,0.0886878814963074,0.144669359388727
105,1,149562,-0.133218118175637,0.0888764819902104,0.134789929012783
106,1,150447,-0.120876874949172,0.0899179737722734,0.179714131064895
107,1,151446,-0.14938888719948,0.18092879073174,0.409544546799054
108,1,154084,-0.117194616682183,0.0902109589311997,0.194751553264999
109,1,156633,-0.1284663626252,0.0914107143960798,0.160789164813522
110,1,157269,-0.131909696787522,0.0885071558813792,0.13701612876921
111,1,160054,-0.15133704012141,0.0892660398926961,0.0908911369075578
112,1,166222,-0.146418262601726,0.0886238202781963,0.0993967843274849
113,1,166416,-0.138769732145184,0.0884774343313712,0.11767919487742
114,1,167326,-0.148705492786696,0.0889382272239896,0.0954086973265712
115,1,168836,-0.172821708057726,0.0883892371713168,0.0513440991849781
116,1,171200,-0.187411925029433,0.088438900865503,0.0347788023786334
117,1,171431,-0.158672170187549,0.0891561907376561,0.0759836343976408
118,1,173339,-0.171846412597616,0.0883868553228052,0.0526590516167047
119,1,173845,-0.164829724797599,0.0883506839581028,0.0629223798386066
120,1,175121,-0.189875345018882,0.0880309541046345,0.0316868382577607
121,1,175281,-0.193020493823201,0.0880874020257479,0.0290876142249331
122,1,175315,-0.193283821816413,0.0880576593202179,0.0288165313283895
123,1,175523,-0.195519298776485,0.0885494776275542,0.0278850518915114
124,1,175541,-0.19369495006168,0.0881944926772862,0.0287257465072568
125,1,175653,-0.177290735468449,0.0885747486494892,0.0460932696375438
126,1,175805,-0.225839556596328,0.0933433435339465,0.0160487368656263
127,1,175818,-0.178813891824401,0.0914580844283732,0.0513546353561666
128,1,175856,-0.193798339932504,0.0899570668889627,0.0318895160103198
129,1,175876,-0.191289876326688,0.0885756427621495,0.0314748911036866
130,1,175989,-0.191329459698597,0.0888314563353401,0.0319285965190319
131,1,176001,-0.17958542066697,0.0893694617951421,0.0452478142906502
132,1,176451,-0.162447777139107,0.0905476777235688,0.0736595735687114
133,1,177692,-0.165891017580657,0.0882157771422014,0.0608611420304781
134,1,178191,-0.168487340794772,0.0882903184342408,0.0571591019444761
135,1,178224,-0.165891017580657,0.0882157771422014,0.0608611420304781
136,1,178960,-0.171581315156577,0.0888967809380078,0.0543930357295317
137,1,179139,-0.283732693312911,0.176473112181567,0.108773962291085
138,1,179139,-0.709442080720887,0.35471653694108,0.0462632717445674
139,1,180955,-0.117645149365003,0.102436060041846,0.251550593634931
140,1,183802,-0.0710260385044791,0.088587086305574,0.423228203807714
141,1,183954,-0.0806352595878902,0.0892100600267269,0.366675035452986
142,1,184450,-0.0735383086972756,0.0884446802487184,0.406275276922797
143,1,184641,-0.0117433661027894,0.0911054271220511,0.897511257376211
144,1,184718,-0.0573419522755163,0.0889819298186268,0.519720062281699
145,1,185296,-0.0479623350174392,0.0886197862857576,0.588700957726088
146,1,185438,-0.0787523578108663,0.0885615955595036,0.374480626326682
147,1,185469,-0.077748658581528,0.0886922025055321,0.381293516295939
148,1,185503,-0.0630512609282426,0.0884954362395221,0.476638022809217
149,1,185705,-0.062383106595228,0.0894872363699221,0.486188186799921
150,1,185749,-0.0777893748768433,0.0894530480791282,0.38510381021842
151,1,185806,-0.085852062929293,0.0895518820364733,0.338373507235905
152,1,185879,-0.0666973177729653,0.0900317145276642,0.459294925021702
153,1,185916,-0.0633282052388808,0.0899975982678121,0.482104983610667
154,1,185941,-0.0620540630433283,0.090392692825397,0.492852176259306
155,1,185954,-0.0623620503699534,0.0906564320212292,0.491971050160821
156,1,186055,-0.0760184411369438,0.0888145299869177,0.392620717193627
157,1,186896,-0.0829818339942595,0.0902562384149443,0.358512768628639
158,1,187697,0.0155541756320012,0.184287730032647,0.932784995949563
159,1,189392,0.163306776680034,0.185051782924538,0.378111181707708
160,1,189416,0.396378038754427,0.177955039140812,0.0265501592474552
161,1,190132,0.219163383472893,0.0882518423216516,0.0134776264098368
162,1,190148,0.228764564573205,0.0882098930425839,0.00989836235602653
163,1,190165,0.239472470202407,0.088820663200941,0.00735097276765482
164,1,190169,0.232996553971271,0.0887564614209982,0.00903842177150048
165,1,190933,0.182629053653227,0.0883588121632497,0.0394719954033112
166,1,192149,0.27026944608326,0.0884566002394252,0.00241871162971997
167,1,192302,-0.123928274101556,0.118146470624018,0.294924460278774
168,1,192303,-0.0434751618557816,0.106813806652964,0.684241315849964
169,1,192305,-0.143516037500351,0.110761391279588,0.195917679511438
170,1,192315,-0.0889043931674216,0.125858516817042,0.480415578235001
171,1,192795,0.176320695903071,0.0882258746363632,0.0464274528163338
172,1,194020,0.122407072671746,0.0932253191722507,0.190027797115444
173,1,194187,0.129023199503959,0.0885311577443054,0.145901570182135
174,1,194867,0.087341538591701,0.0886269379139915,0.325055224830714
175,1,197325,0.104050624351391,0.0907455446351897,0.252315467727089
176,1,197392,0.0929715415919118,0.0919499276818457,0.312656071225036
177,1,198857,0.297955257199311,0.425254755373242,0.483982270877714
178,1,206666,0.019518523590665,0.0998063974763096,0.845064075639483
179,1,206675,0.0561391701793088,0.129911871624992,0.665908800758823
180,1,223051,-0.0172800249907706,0.10284351786243,0.866661800528318
181,1,223059,-0.057094021419299,0.106752921333661,0.59310829830617
182,2,7366,0.0755310208942923,0.128655549656114,0.557525681134892
183,2,8180,-0.00945758060623181,0.177217580133644,0.957469641360883
184,2,8187,-0.104199323141314,0.184206121000675,0.57197954973698
185,2,8250,-0.161302980486308,0.181359941952588,0.374389555066636
186,2,8253,-0.158125953391171,0.181367867688765,0.383881667334808
187,2,8285,-0.0509425357761013,0.0983978889097947,0.60497806915138
188,2,8302,-0.118614068942719,0.0919251299302631,0.197779473742223
189,2,8306,-0.118614068942719,0.0919251299302631,0.197779473742223
190,2,8314,-0.125022980869881,0.0900057827304157,0.165691688381231
191,2,8317,-0.116651205858852,0.0921006789043109,0.20614708908476
192,2,8328,-0.106146946004001,0.0917229060931387,0.24794997545934
193,2,8331,-0.107185645212827,0.0915463857889525,0.242455167280974
194,2,8498,-0.0838303850536805,0.0900087323145491,0.352304747033734
195,2,8651,-0.0800521398684121,0.0901029490145327,0.374902685599799
196,2,9418,-0.186483071040432,0.229196576550987,0.416400765816372
197,2,9812,-0.0888856255473331,0.090616192322001,0.327312741992837
198,2,9932,-0.0836152054059456,0.0902723378409278,0.354946284928402
199,2,10135,-0.0895515762930786,0.0899095920814024,0.319923628830692
200,2,11616,-0.0741161296907779,0.0898537251072547,0.410011991398234
201,2,12133,-0.0721987019564164,0.0902160257210756,0.424082850549531
202,2,12194,-0.0690823805867583,0.0905723992519494,0.446133190899357
203,2,12359,-0.070430335136628,0.0903042010099797,0.435958733768643
204,2,13061,-0.0653619072612092,0.0903083393404641,0.469690102596338
205,2,14298,-0.0673193443659841,0.0905895951298363,0.457900598584294
206,2,15222,-0.0676940236429217,0.0914735662091694,0.459768107479143
207,2,17986,-0.0591892404072057,0.089885086864405,0.510646786541978
208,2,19770,-0.105692819288933,0.0903872298213744,0.243058244157623
209,2,19836,-0.107719946801474,0.0901311430698017,0.232831993769944
210,2,19851,-0.102844988408624,0.0904121831754997,0.256095609352817
211,2,21595,-0.103962000343185,0.0900337577432384,0.248994280969935
212,2,22385,-0.084475339592779,0.0901769675118817,0.349515828655792
213,2,23441,-0.0465954939438616,0.0911321828097593,0.609463662429649
214,2,24209,-0.0565806039506169,0.0903650855310047,0.531632053368608
215,2,24341,-0.0503596366297417,0.0905894668564349,0.578624205419098
216,2,26815,-0.046678074979783,0.090486406955972,0.606277012412399
217,2,28209,-0.0477656495949446,0.0905152702633866,0.598033418929594
218,2,28695,-0.0851152145792994,0.0944916695951358,0.36832500600665
219,2,35849,0.352771918476937,0.96965986158503,0.716217718796926
220,2,35850,1.11891345927989,1.18463842641154,0.345550538127291
221,2,41245,-0.0277126362926552,0.0901915725754308,0.758823514314105
222,2,43214,-0.0141401985693291,0.0916629953425396,0.877490613391818
223,2,47104,-0.0405652228339568,0.0890845010879126,0.649132604401539
224,2,50915,-0.0408782489839802,0.0899598908444706,0.64981644221906
225,2,55834,-0.0529859981938219,0.0895259794976792,0.554329538046987
226,2,56422,-0.0631604060330705,0.089667527729373,0.481657858120817
227,2,57715,-0.0461592967019229,0.0894009794566305,0.605955901781865
228,2,59046,-0.0511965707483271,0.0898458425085188,0.569157618084332
229,2,59191,-0.0301848903259351,0.0893580510266633,0.735716886543426
230,2,59383,-0.0427395128970498,0.0893692838658387,0.632779042632593
231,2,59477,-0.0353101887280826,0.0907238803202569,0.697359175761362
232,2,59755,0.0331579931955455,0.203877793850755,0.870897619850849
233,2,60471,-0.0312123286990257,0.089503219927104,0.727501005035445
234,2,60478,-0.0335419764896439,0.0896030045048728,0.70837624025105
235,2,60786,-0.0249862698180618,0.0894635429498124,0.780185867091933
236,2,61035,-0.0276869631795951,0.0894548369567163,0.757117951707079
237,2,61071,-0.0355934727244061,0.0890409651765532,0.689587828324084
238,2,61675,-0.0235361806558789,0.0893087308265993,0.792290255433985
239,2,62776,-0.0309737583102153,0.0932109913645995,0.739862028789665
240,2,62939,-0.00558564266921946,0.0891626314232551,0.950084207751167
241,2,63527,-0.00940024316938093,0.0894964183775306,0.916407808588568
242,2,63857,-0.0336696604219686,0.089500696733196,0.706998376898254
243,2,65527,-0.0677347395814336,0.0891506420118965,0.447894110008332
244,2,67007,-0.0189331793722852,0.098229217386446,0.847269610062346
245,2,67023,-0.0410800336550095,0.203131094986413,0.839850218529073
246,2,67024,0.0409442987100412,0.203873785250978,0.840945914783605
247,2,67976,-0.028949632041197,0.0904955122726816,0.749232406779303
248,2,69628,0.00614476192973135,0.0920074542609738,0.946790292600376
249,2,71825,0.131613364507355,0.177780953025057,0.459602831264263
250,2,72389,0.126158540324146,0.089699499780969,0.160468000101179
251,2,72392,0.0914043037290769,0.0904313512574253,0.312824092452258
252,2,73646,0.0551885522450975,0.0886567709223344,0.53401717460703
253,2,74564,0.0284828813900651,0.0885182637515832,0.747814320249105
254,2,74739,-0.00580368573651088,0.0888218041634837,0.947939663761577
255,2,79931,0.14123034903618,0.0998322032669334,0.158044603357803
256,2,80748,0.127167528812794,0.0921276316419113,0.16835520343675
257,2,80873,0.112526211794847,0.0888325866732934,0.206089783500952
258,2,81501,0.127885747284532,0.088758811124267,0.1505210559328
259,2,83526,0.109478400577908,0.0886901184247176,0.217877854111902
260,2,83845,0.117435424906804,0.0887459579801415,0.186599946739106
261,2,84412,0.340876386478915,0.223468158929226,0.128056943834229
262,2,84412,0.0225177644576559,0.112263531183874,0.841142890433648
263,2,84447,0.13378600747268,0.0898198595764838,0.137250613467589
264,2,87391,0.106720288200144,0.088390632233555,0.228097652157928
265,2,87562,0.110084728495146,0.0886035780660958,0.214898577343579
266,2,87849,0.107352219592933,0.0886046483613049,0.226481010589169
267,2,87878,0.10939485018859,0.0889799267633149,0.219728369267325
268,2,88125,0.131080787141128,0.0989125512441744,0.185955640876784
269,2,89785,0.0950289620030341,0.0890366177670124,0.286564851201435
270,2,93441,0.096391505354071,0.0916989922856943,0.293898201654882
271,2,93588,0.106003332206625,0.0948996670785021,0.264752196364145
272,2,93721,0.0873622714614189,0.0887891944946352,0.32582427289002
273,2,93952,0.107800222456797,0.0884706891115222,0.223853368023769
274,2,95085,0.0551706651722147,0.08873170481199,0.534494811673079
275,2,103188,-0.0367464734037017,0.0909144126624344,0.686319578410793
276,2,107124,0.00377509046081481,0.0888242186762774,0.966123591944941
277,2,111645,-0.0152177574715061,0.0888776371577658,0.864147750239359
278,2,111916,-0.015164570191873,0.089087176975865,0.864933307212896
279,2,111931,-0.00493018202026488,0.0892266762667506,0.95596691058413
280,2,111999,0.00260272888397281,0.0889065357225277,0.976661898394714
281,2,114528,0.0361094419437062,0.0893976075163433,0.686516461480353
282,2,116024,0.02441505354339,0.0896214572822142,0.785455150243366
283,2,119244,0.0694308332164685,0.0976167622361785,0.477393265395825
284,2,119246,0.107342174850047,0.0985632776193622,0.27686655024618
285,2,119247,0.089549480381408,0.0993272871258983,0.36790550653958
286,2,120090,0.0432238631449067,0.0892472379527682,0.628461987402215
287,2,120291,0.0213118833255151,0.0902907046313483,0.813541396876352
288,2,120726,0.0485973540224039,0.0897388524022801,0.588475705842608
289,2,121716,0.0653802640956491,0.089606616632565,0.46609623807876
290,2,123100,0.0301366647016856,0.089783533402933,0.7373273167915
291,2,124677,-0.0655238699526309,0.0896063194776536,0.465116694696391
292,2,127636,-0.165572114879438,0.113074903454089,0.144010331826856
293,2,127887,-0.0732606902129912,0.0902047486082728,0.417247159257044
294,2,128935,-0.0618203228194948,0.0901436014336409,0.493290496459847
295,2,129053,-0.0795773108516054,0.0903790224512101,0.379196053575175
296,2,130040,-0.0567445486013235,0.0909803318293517,0.533226596829735
297,2,130976,-0.0739901437341247,0.0902030619567487,0.412620297082284
298,2,132199,-0.024775655103273,0.0906978742883717,0.784884682939769
299,2,133355,0.00544058523377511,0.0913205973329772,0.952526441838614
300,2,133435,-0.00158659624110813,0.0915183561875737,0.986178063853238
301,2,133943,-0.00969862950673625,0.107146613278328,0.927927431248272
302,2,135183,0.0255164532716923,0.0915590110825505,0.780646991488099
303,2,135402,0.0414274687851959,0.0915286953303175,0.651102395150883
304,2,135898,-0.00174030567443562,0.0920407556003092,0.984925188212824
305,2,135912,0.00293305363913832,0.0921086552525182,0.974614924899403
306,2,135925,-0.0024199391568871,0.0916914507644649,0.978959428482674
307,2,136002,0.0121232502009339,0.0916206627869414,0.894806542860768
308,2,136173,0.00582359519440701,0.092270632726702,0.94971121994462
309,2,138209,-0.0102149128091491,0.0949754914899286,0.914411268238268
310,2,138318,-0.0199603159851673,0.0947012137235361,0.833187201249247
311,2,138695,-0.0378434864482129,0.0930621533642582,0.68451338230187
312,2,138818,-0.0420338851328739,0.0928863074881941,0.65116484820082
313,2,139728,-0.0334934626198276,0.0927295408363897,0.718169623724783
314,2,140174,-0.045219510890431,0.0927154411901188,0.626048387084219
315,2,140863,-0.0243623519913416,0.0927000914916169,0.792851666710616
316,2,141152,-0.0497626476100299,0.0929325755967937,0.592661774357039
317,2,141292,-0.0554856867440086,0.0922545841096513,0.547932354327789
318,2,141545,-0.0639108824463117,0.0926890692414268,0.490949669131818
319,2,145823,0.0174021968998539,0.0962831900362023,0.85667560063238
320,2,145934,-0.0338858724107687,0.158641333901295,0.830981904217764
321,2,145980,0.0275041575575117,0.0971645647977871,0.777290803761206
322,2,146723,0.00510126357844687,0.0925837754823863,0.956090848729193
323,2,147946,-0.0248096019684978,0.0934229441822189,0.790731426827797
324,2,150394,-0.0797309392674157,0.101691271820291,0.433537146306203
325,2,151274,-0.195876025145507,0.159095705088818,0.219073835113132
326,2,151397,-0.0762265571538931,0.0935779474727537,0.415862975898476
327,2,153035,-0.0359229430435772,0.0926264740991164,0.698378652481131
328,2,153228,-0.0561449860719969,0.093274384126203,0.547604743486672
329,2,153455,-0.0565639518855605,0.0939783971544118,0.547638728652829
330,2,153732,-0.0325826835152077,0.0971987283160361,0.737660382469749
331,2,153815,-0.0417670303967628,0.0936394717831018,0.655841194617657
332,2,154160,-0.0561206447059266,0.092636296503144,0.545025594091261
333,2,154235,-0.0633339917108988,0.0935492515571278,0.498841576046204
334,2,155527,-0.0690425045538383,0.101536440691514,0.496964331825886
335,2,159870,-0.0678990029108484,0.0911740770466761,0.456937536571938
336,2,161229,-0.0672122654394172,0.0925771136607527,0.468311370396942
337,2,161451,-0.231926599815361,0.197996609441322,0.24224152964798
338,2,161451,0.0568920240609607,0.198994129839583,0.775123941280115
339,2,162696,0.0136646729662662,0.0922447017339595,0.882320773435676
340,2,163284,-0.00384651462925878,0.091024932006485,0.966317066506026
341,2,164166,0.0174886568341738,0.0918656152288246,0.849126932644984
342,2,165270,0.0624712002419361,0.0910370303272747,0.493026454625605
343,2,165675,0.0602781470667333,0.0925476541755325,0.515263654423331
344,2,166404,-0.0408676769907519,0.239991385535456,0.864881124698431
345,2,168012,0.0558477828262367,0.111897609981552,0.618021805373409
346,2,168062,0.101404665206081,0.0916122844833371,0.269095466048581
347,2,168518,0.0845033754153419,0.0911347553910674,0.354437832383374
348,2,168980,0.0684304918739602,0.091129598036076,0.453204681326957
349,2,169651,0.0711245041436868,0.0911671103653757,0.43582226035881
350,2,169902,0.215220358949391,0.152083957112771,0.157908494700614
351,2,169960,-0.107751631809039,0.141946225516083,0.44829825940543
352,2,170725,0.0179600661460032,0.0914030965818794,0.844337406385945
353,2,171254,-0.0321501727146788,0.0915400265902713,0.725637056620104
354,2,172242,0.104754089130998,0.0903018038046991,0.246814770588208
355,2,173254,0.0593543559150225,0.0897248708530591,0.508713595662301
356,2,173340,0.0537419684037388,0.0897240199724545,0.549577281441692
357,2,173385,0.0632686157457063,0.0897891523692053,0.481501780579379
358,2,173973,0.0783262267928596,0.0895165601737172,0.382173488536252
359,2,174714,0.533599296347057,0.228012920783875,0.0198291237283151
360,2,177341,0.0590213546152533,0.0892529785279963,0.508863099634719
361,2,180314,0.00755338649442022,0.0893373048989869,0.932667815482871
362,2,180339,0.0190202067376992,0.0895581921450594,0.831934580081147
363,2,182758,-0.00236540932222062,0.0892426228215939,0.978869222672099
364,2,183619,0.0358491229601297,0.0895738169946557,0.689237475688368
365,2,183913,0.00873871202299015,0.0918621680115734,0.924266722592393
366,2,184146,-0.0206431547359183,0.0924729527624677,0.823482114452507
367,2,187176,-0.0122976962223321,0.0900795313743239,0.891487701163417
368,2,191066,-0.00913723769305197,0.0907540118895908,0.91986056380733
369,2,191124,-0.0251346145755247,0.11465711924114,0.826608900122747
370,2,191128,-0.0355906445236918,0.105537863869669,0.736143155918598
371,2,191599,-0.0601119177734364,0.089440610717405,0.50196762318954
372,2,191762,-0.0638586073364991,0.0929782759604524,0.492652053204517
373,2,191763,-0.0494607972993855,0.0898137036624493,0.582184703071648
374,2,191959,-0.045579074729203,0.0896002054066003,0.611284602457895
375,2,192390,-0.0665054373012386,0.0920383982479015,0.47041418498259
376,2,195759,-0.0587457475365615,0.0903485875914329,0.515978139282759
377,2,196912,-0.0652531620921925,0.0888725951408934,0.463294366000215
378,2,197598,-0.289401854889208,0.290051888978833,0.319079730024014
379,2,198110,-0.087551655455345,0.0893519971897719,0.327830662238033
380,2,198283,-0.126614917379761,0.0920412955123864,0.169807944397962
381,2,198805,-0.0961913495784656,0.0897128444605247,0.284356486044962
382,2,198891,-0.10232257051381,0.0889923829945664,0.251008662103046
383,2,199248,-0.103178109103434,0.0891935905748558,0.248141045209674
384,2,201782,-0.0333022268309016,0.0892350726312678,0.709226121222453
385,2,203285,-0.106133667342345,0.0887270022571577,0.232428268125286
386,2,203783,-0.0687024368631673,0.0886398106441873,0.438814653254405
387,2,204179,-0.080790025115832,0.088825848822197,0.36368952198515
388,2,205406,-0.0660674364410192,0.0897747218829536,0.462265236415383
389,2,205834,-0.0819254151910193,0.0893068673389954,0.359586984665081
390,2,205965,-0.0882118954555086,0.097587810082113,0.366652523365856
391,2,207192,-0.0735214378361575,0.089243894522397,0.410594700291752
392,2,207561,-0.0840934035504501,0.0888220981336781,0.344407608629257
393,2,208682,-0.0942200924600312,0.088643445262784,0.288548906535375
394,2,210102,-0.0369034424487106,0.08899280497479,0.678628838325983
395,2,212519,-0.0491044386237958,0.189437149286203,0.795622538717974
396,2,214801,-0.0709066876818878,0.0889301985827256,0.425795562734662
397,2,215016,-0.0839931910318054,0.0888470548013678,0.345117501899361
398,2,218876,-0.112161897616439,0.0896806828236088,0.21187934826066
399,2,227511,-0.120048855434293,0.090289505959073,0.184508914836814
400,2,230378,-0.0995762131055564,0.0892173559243547,0.265135033624515
401,2,231943,-0.11138633152168,0.0894345972859011,0.213792390420212
402,2,232156,-0.0979565278144171,0.0894423093571704,0.27417907168485
403,2,232789,-0.109507564989867,0.0890864227369549,0.219804903341943
404,2,238524,-0.0978753442746326,0.0892506209748158,0.273548577532961
405,2,241518,-0.0738478172256241,0.0900929628205125,0.412949002624537
406,2,250396,-0.0829601179350168,0.0894550042704936,0.354355163811932
407,2,250466,-0.0615721970106581,0.0894722867337341,0.491797325455695
408,2,252305,-0.0300178947375104,0.089755384294496,0.738245301725284
409,2,254571,0.0326688357515995,0.0910138399066024,0.71985187177675
410,2,254742,0.0272719702891443,0.090936663755784,0.764429408922935
411,2,254908,0.00098777585090204,0.091642946210916,0.991406236127806
412,2,255033,0.0792598334812317,0.107328252976667,0.460713136939597
413,2,255862,0.00485065714677191,0.0910905542667278,0.957562095786763
414,2,255975,0.0119590018805472,0.0907598186376606,0.895244939645581
415,2,258311,-0.0182139690353278,0.0892580887605542,0.838424524372084
416,2,259284,0.0226535209565933,0.0895557973904795,0.800450795232057
417,2,266330,0.00956402834054804,0.0899475777972131,0.915381789744755
418,2,267100,-0.00270265879748854,0.0899423468799726,0.976045122416985
419,2,268086,-0.0150499284824658,0.0899454514200927,0.867211843860892
