SNP,Chr,Pos,Effect,SE,TPO1_TPO2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
153,1,185916,-0.293261621716401,0.160229442896156,0.068054034537379
154,1,185941,-0.284060649458846,0.160980779661801,0.078502078332261
155,1,185954,-0.286971124316439,0.161440473318079,0.0763360065807709
156,1,186055,-0.312789043610723,0.158050602019442,0.0485878074582875
157,1,186896,-0.365110450853312,0.160357316640056,0.0233927925963897
158,1,187697,-0.928217944499703,0.325701055541914,0.00462993045624224
159,1,189392,-0.288738567373853,0.330797046711876,0.383334288887938
160,1,189416,-0.363190282290079,0.319747201939696,0.256782822442815
161,1,190132,0.0165542582482149,0.159124142538949,0.91720176111729
162,1,190148,0.0304767004343864,0.159166308102533,0.848261921290224
163,1,190165,-0.000115082074141126,0.1603977086096,0.999427939486803
164,1,190169,0.0311592057094343,0.160189105116968,0.845884440148599
165,1,190933,-0.149647850067992,0.15869883302101,0.346342407534575
166,1,192149,-0.00919648539892731,0.160196941987238,0.954253172061722
167,1,192302,0.0263131461057586,0.211516853591805,0.901067699379183
168,1,192303,0.0523748929385359,0.190959370926252,0.784035692217987
169,1,192305,0.0163768378361553,0.198459779218669,0.934280238857231
170,1,192315,-0.239967603830097,0.224774644419481,0.286434168979025
171,1,192795,-0.0102358689601023,0.158596836825153,0.94857664461868
172,1,194020,-0.00852540278320696,0.167050661016209,0.9593266287126
173,1,194187,0.0570921126236221,0.158700078145869,0.71925035286959
174,1,194867,-0.117061660828124,0.158520388082944,0.460722979400027
175,1,197325,-0.123280927404196,0.162381390825609,0.448235995554095
176,1,197392,-0.161722940528746,0.164377632232331,0.325863088982383
177,1,198857,-0.642817208517449,0.759922320526703,0.398182355383778
178,1,206666,-0.121028359792153,0.17830217125851,0.497720570542388
179,1,206675,-0.128416261847228,0.232184679707331,0.580560017451514
180,1,223051,-0.191250799029768,0.18356316231094,0.298180312536917
181,1,223059,-0.294466657902718,0.190258933659731,0.122586887422085
182,2,7366,-0.247073029141185,0.229714252242805,0.282855603223443
183,2,8180,0.425913877700717,0.31597425834916,0.178542517165209
184,2,8187,0.0322923284395742,0.329422197584296,0.921966349213862
185,2,8250,0.113381418406595,0.324496723006038,0.726992142208892
186,2,8253,0.127607680489005,0.324481757782749,0.69436034529688
187,2,8285,0.0997025505317052,0.175877779443428,0.571152300582106
188,2,8302,0.108155188060334,0.164607115080171,0.511576588493906
189,2,8306,0.108155188060334,0.164607115080171,0.511576588493906
190,2,8314,0.133370627806721,0.161172610852133,0.408511746513542
191,2,8317,0.0963725260535246,0.16492839655343,0.559371891451331
192,2,8328,0.0709809218864935,0.164226472258507,0.665850044373263
193,2,8331,0.0763888620211001,0.163910679696173,0.64147461484916
194,2,8498,0.0909386440912427,0.16101985678161,0.57259120668206
195,2,8651,0.0882314426169961,0.161175019081614,0.584431831787863
196,2,9418,-0.274200354336306,0.409824339832189,0.50388942517417
197,2,9812,0.0361455179395839,0.162190084135493,0.823774153546761
198,2,9932,0.0207547877412666,0.16155843265854,0.897853253123997
199,2,10135,0.0201328460701042,0.16093991678033,0.900519220383828
200,2,11616,0.0760547954132493,0.16072168777668,0.636357243308576
201,2,12133,0.074973813008542,0.161362465797643,0.642483020140064
202,2,12194,0.0861316312222999,0.161971099871643,0.595218682261611
203,2,12359,0.044746819726063,0.161544654119426,0.781947221584578
204,2,13061,0.0439047448420355,0.161533417693775,0.785934878986942
205,2,14298,0.0348819301507752,0.162049325036984,0.829692809680535
206,2,15222,0.0433837525419145,0.163623985903279,0.791054073879393
207,2,17986,0.11609204890248,0.160653875242318,0.470390524270332
208,2,19770,0.0852596321377976,0.16182061193062,0.598609619527809
209,2,19836,0.0654072561256935,0.161401935714734,0.685543238205279
210,2,19851,0.0733000111766389,0.161865137003793,0.650937696430068
211,2,21595,0.0296601574781481,0.161235690403091,0.854154157598597
212,2,22385,0.0262040583223249,0.161389965300781,0.87111144531874
213,2,23441,0.0316734970675223,0.1629548372355,0.845998153989168
214,2,24209,0.00895592535558576,0.161620994314945,0.955840684080967
215,2,24341,0.0297892167129796,0.161996224145966,0.854206637122518
216,2,26815,0.0556613561736339,0.161782723973661,0.731013489370356
217,2,28209,0.137995287286646,0.161697570618815,0.394007389199844
218,2,28695,-0.00598284271228944,0.169102205033436,0.971796698558122
219,2,35849,-2.24760539438045,1.72950716565146,0.194598455691823
220,2,35850,-1.49420259661744,2.1187814292784,0.481139710844202
221,2,41245,-0.0208008542640978,0.16123961761521,0.897426488720949
222,2,43214,-0.12230564980071,0.163728265456684,0.455558477246896
223,2,47104,-0.0409683012872595,0.159274752489739,0.797160509514358
224,2,50915,0.0933291897575401,0.160778023886077,0.561958145551449
225,2,55834,0.0325063874721307,0.160102113220118,0.839224387444222
226,2,56422,0.0828962486631046,0.160337014264793,0.605471176964133
227,2,57715,0.057725103621759,0.159839442432465,0.718207618375155
228,2,59046,0.0718385176362408,0.160632198001924,0.654987872583392
229,2,59191,0.0371045174639328,0.159745507184506,0.81646082942119
230,2,59383,0.0934873196856195,0.159726236783104,0.558721853824909
231,2,59477,0.0318252189351108,0.162199334279079,0.84455828432867
232,2,59755,-0.100613003361545,0.364415866784574,0.782637500323048
233,2,60471,0.00825042418265032,0.160018350388896,0.958909062673909
234,2,60478,0.0197476858796996,0.160198106032552,0.901963128079438
235,2,60786,0.0257775044826785,0.159932254651858,0.872045690102475
236,2,61035,0.0462619325719104,0.159907648632284,0.772518538393872
237,2,61071,0.0718277393630585,0.159155205132796,0.652045963485506
238,2,61675,0.0264326789488761,0.15965324267874,0.868595599179569
239,2,62776,0.0612710474034884,0.166613365292384,0.713284602836913
240,2,62939,0.065694484970539,0.15934510482743,0.680385910383519
241,2,63527,0.0506302937878897,0.159959040437968,0.75179466068125
242,2,63857,0.0642592858570047,0.159982398044567,0.688173850716028
243,2,65527,-0.000110616943174491,0.159491394605275,0.999447010544376
244,2,67007,-0.0218162504756599,0.175594944879686,0.901194459868616
245,2,67023,-0.0264107054561551,0.363125109971471,0.94206081718541
246,2,67024,-0.0158076559644034,0.364454240022648,0.965428325317738
247,2,67976,0.0774975570709697,0.161736025078756,0.632120957531372
248,2,69628,0.129645341598154,0.16432406080355,0.430664123241966
249,2,71825,-0.196387530806756,0.31786696327233,0.537086224570441
250,2,72389,0.183564872436124,0.160493779000504,0.253502054800074
251,2,72392,0.0542939644963119,0.161858432860123,0.737491661309296
252,2,73646,0.179406218933223,0.158277509849839,0.257777114470906
253,2,74564,0.198344220675335,0.15790143842983,0.209900713798495
254,2,74739,0.237039425069473,0.158272246188875,0.135112921362333
255,2,79931,0.415746191714603,0.177586816047535,0.0197836040776423
256,2,80748,0.325051941474911,0.164217679208893,0.0485478896434845
257,2,80873,0.338580737496795,0.158129561485682,0.0329454554970224
258,2,81501,0.362593648450278,0.157951958006319,0.0222847862350592
259,2,83526,0.381962963580777,0.157573688684262,0.0158512127318134
260,2,83845,0.389282751155888,0.157675229011197,0.0140261701657096
261,2,84412,0.768464671935057,0.398682104721466,0.0547179102795422
262,2,84412,0.341144855061239,0.199864922476054,0.0887242957679624
263,2,84447,0.441989266992953,0.15933388162671,0.00583182184696593
264,2,87391,0.491967299881838,0.156148232875371,0.00176831645013364
265,2,87562,0.503971536437315,0.156446277517463,0.00139440158754808
266,2,87849,0.508291498169983,0.15639142456276,0.00126449911313368
267,2,87878,0.493159460239323,0.157220110091177,0.00185188909825049
268,2,88125,0.415632265591614,0.175864429295773,0.0186510284267428
269,2,89785,0.433696941394227,0.157733810956186,0.00627481957782137
270,2,93441,0.450727029511114,0.162410579881674,0.00580993285007731
271,2,93588,0.440099881439128,0.16831520888998,0.00931239414091256
272,2,93721,0.457116731274165,0.157059248185642,0.00383783800340928
273,2,93952,0.418836659073134,0.156902200640864,0.00794945888572329
274,2,95085,0.487619119575846,0.156562542882195,0.00199306678173368
275,2,103188,0.496198340212695,0.160391793374138,0.0021346712848238
276,2,107124,0.477917795723924,0.15672724608587,0.00246650908308925
277,2,111645,0.495368947526206,0.156676777869096,0.00170418095936421
278,2,111916,0.464800579674314,0.157321012841379,0.00334221303685739
279,2,111931,0.475200018864812,0.157479616725054,0.0027334601120154
280,2,111999,0.483077382223464,0.156831324255404,0.00223063305605216
281,2,114528,0.398563522873593,0.158425592386701,0.0123201797418399
282,2,116024,0.484067073706429,0.15813449531431,0.00237416608066861
283,2,119244,0.166573701303622,0.174394527968479,0.340153252871781
284,2,119246,0.224291394415732,0.176078217728766,0.203566401758664
285,2,119247,0.27272383734866,0.177163029770507,0.124603840574266
286,2,120090,0.292625836833491,0.158824974549947,0.066248953597968
287,2,120291,0.313867826131047,0.160544994931908,0.0513701737251713
288,2,120726,0.286241326097938,0.159754413095145,0.0740280559145008
289,2,121716,0.318931159186692,0.159395624617961,0.0461708624232028
290,2,123100,0.264759078769987,0.159898336420611,0.0986517159992426
291,2,124677,0.240677847596892,0.159784291162124,0.132892885853397
292,2,127636,-0.19364119375154,0.202477716649356,0.339545862185991
293,2,127887,0.26296717018648,0.160787962335099,0.102837598798526
294,2,128935,0.252691592326828,0.160681527242608,0.116701787660103
295,2,129053,0.264099568623234,0.161122243412763,0.102078017099639
296,2,130040,0.241193828318363,0.162214212910267,0.137937899612781
297,2,130976,0.153829711515396,0.161188183355761,0.340560290676117
298,2,132199,0.219211640969612,0.161723709700049,0.17613446423611
299,2,133355,0.20303291220482,0.162882791465468,0.213408505342733
300,2,133435,0.192819383454797,0.163271396368459,0.238407865893607
301,2,133943,0.155591907999371,0.191352935323146,0.416700300012709
302,2,135183,0.170668022044684,0.163431979707319,0.297072504399816
303,2,135402,0.180600082225413,0.163376971401541,0.26973071132948
304,2,135898,0.234908364467249,0.164051695076363,0.153052486264143
305,2,135912,0.237365216707166,0.164163563358065,0.149090575961453
306,2,135925,0.240478549645673,0.163402604355342,0.141994587036154
307,2,136002,0.197348837635396,0.16344332012645,0.228069171027964
308,2,136173,0.192809302792245,0.164619655871156,0.242291869417009
309,2,138209,0.253318300439599,0.169239917579118,0.135338876892477
310,2,138318,0.260983808692662,0.168722876649418,0.122802829894798
311,2,138695,0.248716713059431,0.165864697757131,0.134633694057845
312,2,138818,0.226699340179862,0.16564811715564,0.1720072725004
313,2,139728,0.242192811072878,0.165287328208877,0.143733657713571
314,2,140174,0.227073257005744,0.165348118470878,0.170529429473478
315,2,140863,0.231623829117213,0.16526299078222,0.161929205558011
316,2,141152,0.202893811445539,0.165837762431592,0.221976736029446
317,2,141292,0.248035435338028,0.164465072593057,0.13241457053926
318,2,141545,0.275282985939638,0.165149124569266,0.0964261598868909
319,2,145823,0.388256549237783,0.170873864065615,0.0236764946553803
320,2,145934,0.382277794426158,0.282866670983094,0.177419425651846
321,2,145980,0.320534581820039,0.172866327272905,0.064539593525333
322,2,146723,0.281832950415753,0.164817545326037,0.0881502612907984
323,2,147946,0.330094228828073,0.166088111278561,0.0476433011205327
324,2,150394,0.300779780382606,0.181230653242179,0.0978725929462454
325,2,151274,-0.207796092819448,0.284786646150797,0.466084783420628
326,2,151397,0.316481421260733,0.166582827295825,0.0582682924555797
327,2,153035,0.273593445178836,0.16496818672389,0.098112531689153
328,2,153228,0.224546673090094,0.166389412721938,0.178033237841329
329,2,153455,0.219078213657418,0.167672215707525,0.192203872700269
330,2,153732,0.23206053943982,0.173335646238401,0.181499615260014
331,2,153815,0.242599140342853,0.16693367824079,0.147038135101236
332,2,154160,0.231427396236869,0.165219461462039,0.162174080900876
333,2,154235,0.230219526127641,0.166883160399256,0.168606134906165
334,2,155527,0.276407801358153,0.181023373922163,0.127676949809048
335,2,159870,0.182668426250321,0.162816087050925,0.262654319157475
336,2,161229,0.282673179433786,0.164924814835028,0.0874154158016743
337,2,161451,-0.212642956416715,0.354435184343847,0.548925290173581
338,2,161451,0.648654246318917,0.354073760212168,0.0677975646935117
339,2,162696,0.328836877783485,0.163965578116164,0.0456698924016913
340,2,163284,0.305001923798589,0.161900111275954,0.060401587892995
341,2,164166,0.256850604773779,0.163652719468033,0.117430712899752
342,2,165270,0.284497484846344,0.162136111349164,0.0801811074092994
343,2,165675,0.221153491090339,0.165113813135755,0.181302108913599
344,2,166404,-0.909888102198347,0.426271851916261,0.0334882063693391
345,2,168012,0.258928316620452,0.199617869913562,0.195437056212058
346,2,168062,0.220472979207794,0.163625159404248,0.178706915002856
347,2,168518,0.179027525091723,0.162827543110236,0.272302944006228
348,2,168980,0.202959408243912,0.162670395769689,0.212977985581673
349,2,169651,0.21969302430847,0.162686435519038,0.177750333755134
350,2,169902,0.343138889255773,0.272015163138737,0.207972627085938
351,2,169960,0.0316544004057544,0.253937266232401,0.900868104776645
352,2,170725,0.267547331430987,0.162774753744719,0.101135518909204
353,2,171254,0.324202305021414,0.162748665426032,0.0471363267560469
354,2,172242,0.119917750237951,0.161600296646277,0.458542058046907
355,2,173254,0.127351082944852,0.160343786933858,0.427590665084567
356,2,173340,0.126752748498467,0.160325690997208,0.429710964006541
357,2,173385,0.126049326637104,0.160475174148563,0.432701676206913
358,2,173973,0.168318776387851,0.159937966081292,0.293335749473673
359,2,174714,-0.339104562573329,0.410337092989818,0.409132691004079
360,2,177341,0.232040752241424,0.159164429732232,0.145765959623119
361,2,180314,0.131437351433409,0.159543130361674,0.410589088724378
362,2,180339,0.110867615779415,0.15999110593211,0.488789598845488
363,2,182758,0.150689944673338,0.15932397735633,0.344893305344028
364,2,183619,0.10211137271041,0.160061672147533,0.523919716540328
365,2,183913,0.0811147644352523,0.164153472668029,0.621514794311828
366,2,184146,0.131326010903485,0.16516376807005,0.427074486102452
367,2,187176,0.0502652575855235,0.161003605615725,0.755073184458214
368,2,191066,0.0526366985818451,0.162205385119844,0.745746827312757
369,2,191124,0.302718236663458,0.2043349312339,0.139370611513779
370,2,191128,-0.264385857233042,0.188159034020253,0.160865266368489
371,2,191599,-0.0419933796718572,0.159966124094489,0.793078171140427
372,2,191762,0.00741187895440465,0.166313772230294,0.964478733202392
373,2,191763,-0.0159459933229414,0.160613109419875,0.920970712878789
374,2,191959,-0.0805409637191596,0.160166100411082,0.61537700029856
375,2,192390,0.0179466638449471,0.164642010037705,0.91326112747793
376,2,195759,0.0362022633498402,0.161587728316111,0.822855073946462
377,2,196912,0.0670833068471136,0.15894528687867,0.673243387446699
378,2,197598,0.475567434172278,0.518595219005784,0.359752941619738
379,2,198110,0.0537981389389154,0.159912505693992,0.736752306159213
380,2,198283,0.0964265174300385,0.164888889871221,0.559057851116963
381,2,198805,0.0456112795918124,0.160608690101725,0.776584460673971
382,2,198891,0.0354891712451021,0.159364659109035,0.823904333405871
383,2,199248,0.0289647342936706,0.159732393471533,0.856210374562305
384,2,201782,0.0393051864029171,0.159529817942518,0.805530178617184
385,2,203285,0.182345419135301,0.15862836815587,0.251122604825673
386,2,203783,0.149407398195588,0.158383270415379,0.346158245830453
387,2,204179,0.125481240094161,0.158826144385088,0.4300265949405
388,2,205406,0.104975496577994,0.160502556032622,0.513510262001554
389,2,205834,0.101111408910967,0.159739951151495,0.527159745155001
390,2,205965,0.00916920329329773,0.174644087679167,0.958158219873282
391,2,207192,0.0795444161537382,0.159624986755018,0.618568436939466
392,2,207561,0.0963502205035426,0.158892579656544,0.544648279356418
393,2,208682,0.0681199254078533,0.15866645246602,0.667946573367025
394,2,210102,0.0587445087780508,0.159087023793954,0.712155172618196
395,2,212519,0.180839578238855,0.338523616969094,0.593538892539445
396,2,214801,0.0519588188957775,0.159086138392772,0.744157890237125
397,2,215016,0.0496926745360553,0.158997392170566,0.754816485623381
398,2,218876,-0.0241564562462835,0.160658259687967,0.880567062859902
399,2,227511,-0.0531718065235564,0.161775804323762,0.742595573284979
400,2,230378,-0.0452383593007052,0.159743401333356,0.777194194516649
401,2,231943,-0.0603527967249233,0.160187386201625,0.706575571907921
402,2,232156,-0.0632151868885626,0.160118567974759,0.693227196693956
403,2,232789,-0.0487193656177377,0.159565742227545,0.760298806533917
404,2,238524,-0.054115535216832,0.159785436184977,0.735054980318831
405,2,241518,-0.0940203227804598,0.161121087736313,0.559903641040987
406,2,250396,-0.124854119061237,0.159961915006643,0.43560556009892
407,2,250466,-0.115395146491481,0.159925454997265,0.471045243236216
408,2,252305,-0.0908197833519239,0.160394746101205,0.571599489375892
409,2,254571,0.0291819212208109,0.162713977971825,0.857769794106995
410,2,254742,-0.000272256626878686,0.162574453697249,0.998664762747222
411,2,254908,0.00217053105421039,0.16381624798232,0.98943599072435
412,2,255033,0.00329321616917533,0.192002578906992,0.98632509522115
413,2,255862,0.0310124424402628,0.162821121539333,0.849050803256777
414,2,255975,0.0694111130075219,0.162199550075773,0.668958287237081
415,2,258311,-0.182263987972092,0.159267455389846,0.253237553543421
416,2,259284,-0.0983139314304114,0.160014352694936,0.539342231253783
417,2,266330,-0.0450781222931056,0.160770380548296,0.779343913763276
418,2,267100,-0.0787232818065506,0.160721955108261,0.624572341357276
419,2,268086,-0.0745001173824332,0.160739380997145,0.643303182851404
420,2,274614,-0.117332642868174,0.159689328917109,0.462976116688807
421,2,274729,-0.142775870009708,0.160505704531147,0.374319985104105
422,2,275746,-0.0839408095218624,0.160553202191516,0.601425839596207
423,2,277029,-0.0701318689007093,0.15982538475955,0.661072685344804
424,2,277741,-0.0882669188410712,0.159862714863596,0.581200467300454
425,2,278218,-0.0847358666698174,0.159579148911245,0.595755575065996
426,2,278379,-0.0839252631375865,0.163532625473162,0.608131085599092
427,2,279910,-0.111754142919646,0.159475924624731,0.483915250728657
428,2,280616,-0.0805339707138268,0.16650608348616,0.628920090045186
429,2,283431,-0.136969654344441,0.161759924173933,0.397710088327
430,2,283573,-0.11745606480077,0.159859546174326,0.462982381332304
431,2,286762,-0.120010519542828,0.160264004244793,0.454458247448543
432,2,287187,-0.160609830530219,0.159413832721913,0.314383471390887
433,2,288379,-0.0509871237418944,0.158409809100177,0.747742852402982
