SNP,Chr,Pos,Effect,SE,SSH1_PIS1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
45,1,62869,-0.236640994541695,0.139539716512942,0.0907924958785123
46,1,65431,-0.2366374048176,0.145784741726247,0.105439873562324
47,1,65451,-0.242331217104612,0.143675210941611,0.0925522494158342
48,1,65719,-0.183591514907379,0.150111424852283,0.222132362433002
49,1,66841,-0.164641146973361,0.139898847123046,0.240044926126579
50,1,66948,-0.200261025145206,0.1406299280329,0.155321565297622
51,1,68621,-0.400621550021588,0.13902553188219,0.00419807271302551
52,1,69417,-0.336143206345526,0.139133280729083,0.0161999228743404
53,1,69820,-0.511025204014485,0.54824120430805,0.351912893867404
54,1,69821,-0.581119879712617,0.339173433176362,0.0875277233286225
55,1,70906,0.138307670869733,0.225221348482796,0.539547033051268
56,1,74327,-0.243440889934629,0.140453725249805,0.083925152928703
57,1,74572,-0.221670073504326,0.140178959515146,0.11469671875539
58,1,75211,-0.209502870860005,0.139974710946781,0.135359827003865
59,1,76030,-0.13092132582376,0.140245148730478,0.351190833963896
60,1,80108,-0.21931101612367,0.139898828398954,0.117861087168388
61,1,81262,-0.198743475429349,0.139932633263424,0.156408878978949
62,1,81999,-0.16115804651373,0.140412841004608,0.251851351750117
63,1,82431,-0.190726628972102,0.140975491524361,0.176951425799469
64,1,83284,-0.0557289154194222,0.140280639610878,0.691410430192818
65,1,83613,-0.0277284052657854,0.140288770706013,0.843430838016896
66,1,84112,-0.0833114176205809,0.140241910994593,0.552855786140557
67,1,84701,-0.0399712336196543,0.150234718899769,0.790349434773178
68,1,84858,-0.000106423013462198,0.140707998314044,0.999396955704393
69,1,85751,-0.0939335336132836,0.141197859468054,0.506317514870418
70,1,87445,-0.163613757733551,0.141316956401163,0.247737124251975
71,1,87467,-0.197773145579527,0.141936420048568,0.164377833939457
72,1,89070,-0.158837125695369,0.141182554509362,0.261333145803787
73,1,89616,-0.119448817438125,0.140530855799261,0.39591074037404
74,1,89679,-0.142845972543289,0.140486826992253,0.309948463648638
75,1,89880,-0.12508379600861,0.140570488829811,0.374163349344112
76,1,91472,-0.14755101945808,0.141554966445506,0.297958845775294
77,1,93789,-0.134624730600016,0.140128917928063,0.337350287703952
78,1,94351,-0.13463451360336,0.140498648849317,0.338586514091978
79,1,99148,-0.156468859805526,0.140064629243403,0.264703202893111
80,1,101281,-0.0514759696789717,1.53455189123085,0.973259238333041
81,1,106011,-0.14665977280828,0.146022931331255,0.315892487224094
82,1,106800,-0.112727809721729,0.140373092751716,0.422481278063734
83,1,107970,-0.0562139862324139,0.140053049122064,0.688385902064818
84,1,109000,-0.110592503091152,0.140208377310854,0.430774436098066
85,1,112549,-0.157486491605094,0.13992217964395,0.261129527623513
86,1,112742,-0.130945112037965,0.140546441300389,0.352135729748061
87,1,113050,-0.0959764193481462,0.140389502924692,0.494648586676158
88,1,113135,-0.131590773585166,0.139949445914181,0.347720189867832
89,1,114076,-0.0336465005804928,0.140113149146633,0.810362615552511
90,1,114628,-0.0160959247986101,0.140476471443272,0.90884243967118
91,1,116283,-0.0320237636769789,0.141250130638293,0.820775270158377
92,1,126880,-0.11438398971714,2.65044248652041,0.965601130685081
93,1,127853,0.0368650121875078,0.140983749772715,0.793871689699073
94,1,128302,0.0181671890594492,0.140452482052372,0.897156290237126
95,1,128704,0.0426045261629085,0.140577335952989,0.762016380046263
96,1,128911,0.117636577460682,0.140471716092805,0.402912127375041
97,1,130267,0.242999581078777,0.139948163849157,0.0833736808002814
98,1,130271,0.235636246279029,0.140151304977778,0.0935893294787696
99,1,130613,0.275795244120911,0.141265665914308,0.051690848460942
100,1,132012,0.00897495787882274,0.141724010644164,0.949541951044273
101,1,133231,-0.0607661329859382,0.140681966713123,0.666048917696525
102,1,137074,-0.0315115544456403,0.140508998108127,0.822679173326625
103,1,137304,-0.0560320407973615,0.140536210271618,0.690353999436091
104,1,139686,-0.00310518667341855,0.140752480736798,0.982411499467042
105,1,149562,0.0213152330535591,0.141069120246626,0.879984879975075
106,1,150447,0.032946640536358,0.142627728293702,0.817450614931975
107,1,151446,0.27850196042726,0.286171421009665,0.331120423922553
108,1,154084,0.0212998813007868,0.143074695114765,0.88173928574112
109,1,156633,0.0686339974968107,0.144994771458321,0.636252528714761
110,1,157269,-0.026450327293548,0.140475355241673,0.850756277267193
111,1,160054,0.0364081509927991,0.141803866448059,0.797521302257149
112,1,166222,0.0345348465286031,0.140756189360278,0.806326281801437
113,1,166416,0.0494289875576965,0.140457773153206,0.725113112321375
114,1,167326,0.0316121021734042,0.141270687405239,0.823065939678561
115,1,168836,0.0522276188293507,0.140583704331055,0.710483946008991
116,1,171200,-0.0278008330813853,0.140813985406218,0.843605087546523
117,1,171431,-0.0737935181089079,0.141646474814313,0.602714538482863
118,1,173339,-0.00631857393485469,0.140598555598101,0.964180120618148
119,1,173845,-0.019665288123875,0.140478510178067,0.888749408894896
120,1,175121,-0.0245165341083373,0.140197799147164,0.861281226203481
121,1,175281,-0.0229821001488153,0.140317710358415,0.869993214549046
122,1,175315,-0.0307540379505898,0.140269318919045,0.826582082901244
123,1,175523,-0.0276406927246984,0.141066010925846,0.844768661181071
124,1,175541,-0.0269447942674816,0.140490612874299,0.848016423432688
125,1,175653,-0.0263886517555354,0.140935515387669,0.851580670088248
126,1,175805,0.0524005609910068,0.148888105369381,0.725088825942048
127,1,175818,-0.0103288934550357,0.145492052185574,0.943443659429952
128,1,175856,-0.0126315952817734,0.143267725731503,0.929793332690288
129,1,175876,-0.00716072912364391,0.141073167218373,0.959546292532127
130,1,175989,-0.0175749422346189,0.141473095944665,0.901205335530821
131,1,176001,-0.0218439212535925,0.14220862292505,0.878009156649353
132,1,176451,0.0461981252156601,0.143901838649547,0.748370699990755
133,1,177692,-0.0326370750903857,0.140268113545266,0.816147568039307
134,1,178191,-0.0315925542996806,0.140408086124493,0.822105396973697
135,1,178224,-0.0326370750903857,0.140268113545266,0.816147568039307
136,1,178960,-0.0272372090400139,0.141391823255835,0.84735452861127
137,1,179139,0.161438489714349,0.280117431294241,0.564763261355005
138,1,179139,-0.2982726589723,0.564206190898072,0.597374273937142
139,1,180955,0.200354555797921,0.162033827703326,0.217095447775513
140,1,183802,-0.12426985936636,0.14014053447468,0.375816312066143
141,1,183954,-0.0992808560134425,0.141219104318995,0.482502251142081
142,1,184450,-0.0396185710573857,0.14006473537965,0.77745071699162
143,1,184641,-0.0474491054542406,0.144134936878734,0.742200361099889
144,1,184718,-0.0765335915934453,0.140817602780857,0.587132432729997
145,1,185296,-0.0360943636759876,0.140265713988069,0.797075138092427
146,1,185438,-0.0575943718158671,0.140251996441392,0.681578921827635
147,1,185469,-0.0591455332044238,0.14045267877664,0.673933607157168
148,1,185503,-0.033564316621517,0.140113204986266,0.810817064872098
149,1,185705,-0.0735583738808836,0.141636579166835,0.603845031209358
150,1,185749,-0.0173134836995289,0.141687683062419,0.902814358889089
151,1,185806,-0.0672606579471701,0.141834704059678,0.635637212030327
152,1,185879,-0.0525760491834522,0.142537990220385,0.712455896107625
153,1,185916,0.0140236107501798,0.142498661257463,0.921660822775505
154,1,185941,0.0325487378692255,0.143110884084702,0.820215468686942
155,1,185954,-0.00339404713744241,0.143539232200713,0.981148793269931
156,1,186055,-0.0597553769244205,0.140638634236589,0.671178697057535
157,1,186896,-0.0644125951694786,0.142939797435467,0.652534737799102
158,1,187697,-0.480947218715794,0.290470699113131,0.0986608584859841
159,1,189392,-0.672047243971857,0.29093465230944,0.0214667127209835
160,1,189416,-0.561910613208383,0.28196360901721,0.0470476347217849
161,1,190132,-0.0161392259517359,0.14085041702559,0.908839885874248
162,1,190148,0.00664212683144322,0.14089507338456,0.962426422272862
163,1,190165,-0.00471418661277107,0.141977969722325,0.973530954760506
164,1,190169,0.00418698720908167,0.141800966859981,0.976460802763653
165,1,190933,-0.0451149959587057,0.140630722501532,0.748548235365706
166,1,192149,0.148663690144256,0.141580207316282,0.294421914218839
167,1,192302,0.181136706576159,0.186982713806697,0.333340662618697
168,1,192303,0.114210476326293,0.168938938286765,0.499454174376381
169,1,192305,0.16348210570158,0.175455413413357,0.35209806230886
170,1,192315,0.0133922784753953,0.199281970037564,0.946458413918448
171,1,192795,0.0470352196935969,0.140362630536873,0.737750294548723
172,1,194020,-0.0367516545794804,0.147854748408413,0.803841103165374
173,1,194187,-0.0283494448041626,0.140493157038088,0.840200856684452
174,1,194867,-0.169102097326407,0.140136064575804,0.228355986513043
175,1,197325,-0.12008117531083,0.143709322678007,0.403954313256687
176,1,197392,-0.177131811982316,0.145395087463097,0.223931500982079
177,1,198857,-0.939312578114274,0.671478290042011,0.162729186027849
178,1,206666,-0.133347056443216,0.157769975852688,0.398572130615845
179,1,206675,-0.169190433061165,0.205413131936931,0.41068930393483
180,1,223051,-0.215449847372173,0.162328508776288,0.185285129855255
181,1,223059,-0.367563263359854,0.167844419064568,0.0291850673307062
182,2,7366,-0.344787735945104,0.202839132380377,0.0900477877425835
183,2,8180,0.381102966456412,0.2796731291431,0.173854340784033
184,2,8187,0.222542981485015,0.291355793294312,0.445485551699951
185,2,8250,0.237327352280296,0.287004470527034,0.408845718463825
186,2,8253,0.254673800873226,0.286962347923879,0.375423940292942
187,2,8285,0.183879369890083,0.155443638557492,0.237631896197024
188,2,8302,0.209810404203693,0.145364972151623,0.14981284121011
189,2,8306,0.209810404203693,0.145364972151623,0.14981284121011
190,2,8314,0.228675491285861,0.142282786554742,0.108906721349997
191,2,8317,0.205385167165792,0.145649526747239,0.159380992048959
192,2,8328,0.173996437790767,0.145110519261787,0.231308299549284
193,2,8331,0.181790134033967,0.144809482415588,0.2101732084748
194,2,8498,0.151961819273041,0.142363702356613,0.286511809704055
195,2,8651,0.149658440778352,0.142504333606949,0.294343348483082
196,2,9418,0.344527046874452,0.36252800345457,0.34258665979334
197,2,9812,0.171641075688614,0.1432838984058,0.231756128933245
198,2,9932,0.146731477425206,0.142795560621001,0.304858881091584
199,2,10135,0.130681698167406,0.142291394311404,0.359031868676196
200,2,11616,0.184655300366312,0.141970298401311,0.19422279334159
201,2,12133,0.178375833334455,0.142560044705364,0.211678066464278
202,2,12194,0.19568942382456,0.143049637142181,0.172187672605077
203,2,12359,0.15483645958908,0.142771313806277,0.278880283721579
204,2,13061,0.169304784765125,0.142714233716288,0.236293689368949
205,2,14298,0.145912576650226,0.143239177600061,0.309060205302606
206,2,15222,0.194152328482719,0.14447931544949,0.17987387205085
207,2,17986,0.139178831774793,0.142117151326199,0.328090272465912
208,2,19770,0.149466284157058,0.143073005261143,0.296883234774596
209,2,19836,0.135725415522009,0.142717615084481,0.342251620614194
210,2,19851,0.138220728260071,0.143129776033012,0.334854375086491
211,2,21595,0.144807441956191,0.142518531102738,0.310296493737706
212,2,22385,0.176314860877632,0.142553284493255,0.216970635669202
213,2,23441,0.123580944886281,0.144099345533178,0.391690094744267
214,2,24209,0.158634688957497,0.142812249664403,0.26741396715811
215,2,24341,0.150527720696835,0.14317602201568,0.293818297173966
216,2,26815,0.201898765769157,0.142824475662971,0.158356329200284
217,2,28209,0.207148411478649,0.142851516247216,0.147919656034244
218,2,28695,0.11545789025406,0.14955716102478,0.440631884114906
219,2,35849,-1.75545078891291,1.5317072981239,0.252540608674691
220,2,35850,-0.997093294293768,1.876038113525,0.595414365290516
221,2,41245,0.0571307348098484,0.142694387739317,0.689125262207884
222,2,43214,-0.00773584125314963,0.145040197087023,0.95749449258137
223,2,47104,0.119097512668585,0.140854839183929,0.398385679604998
224,2,50915,0.00572920072425054,0.142382414382026,0.967926034397646
225,2,55834,0.0319334680746695,0.141714623732741,0.821847952554375
226,2,56422,0.044008931052574,0.141958867975569,0.756734883057834
227,2,57715,0.0136643888088795,0.141508300685214,0.923128672237757
228,2,59046,0.0130291996988572,0.142224337476631,0.927059712620558
229,2,59191,0.00790643867557694,0.141411065373299,0.955444313766716
230,2,59383,0.0282700673081699,0.141444413164231,0.841699704151385
231,2,59477,-0.00380413098640514,0.143580610685045,0.978877700210469
232,2,59755,-0.170650578175115,0.322474549255697,0.597005679367426
233,2,60471,0.00326947434974978,0.141642823734165,0.981597485318207
234,2,60478,0.00817016481057842,0.141803895696689,0.954087151682281
235,2,60786,0.0432469931367129,0.141552683789379,0.760151202898507
236,2,61035,0.0357812613830643,0.141548376375807,0.80058174110831
237,2,61071,0.070873940786375,0.14086851117329,0.615192804108093
238,2,61675,0.0176421294053563,0.141321584542403,0.900723840734809
239,2,62776,0.00205012456851539,0.147508270535966,0.988918913479957
240,2,62939,0.0278954476110117,0.141072605692857,0.843363691831049
241,2,63527,0.00930393019864084,0.14160912338721,0.947652680103956
242,2,63857,-0.0106575524979026,0.141641794789137,0.9400640007443
243,2,65527,-0.0564954891358029,0.141143928742594,0.689200778648902
244,2,67007,-0.212295413751224,0.155022377416247,0.171729188684182
245,2,67023,-0.256073647144244,0.321138395586909,0.425758603247291
246,2,67024,-0.27497104437901,0.322270294022139,0.394109723153664
247,2,67976,-0.071795570778403,0.143158378582307,0.616323817198754
248,2,69628,-0.0061983943424968,0.145581466892399,0.966062954540121
249,2,71825,-0.0343279381072517,0.281510377192467,0.903014341452326
250,2,72389,0.0795839957470115,0.142263172462054,0.576234033602234
251,2,72392,-0.0296061327870083,0.143285338981653,0.836422954136095
252,2,73646,0.1285202574713,0.140189410676905,0.35989350604577
253,2,74564,0.185273724229264,0.13973308431189,0.18572629453601
254,2,74739,0.209662526658639,0.140097471737341,0.135404565272329
255,2,79931,0.418933901717776,0.156831802008991,0.0079073871079852
256,2,80748,0.311351086529089,0.145221499703871,0.0327175981577024
257,2,80873,0.309142494417532,0.139912317129837,0.0277782119821419
258,2,81501,0.324900450331208,0.139787482201381,0.0206792866585214
259,2,83526,0.314352102074407,0.139635729337389,0.0249855883105412
260,2,83845,0.337997079514584,0.139613937950468,0.0159841717108545
261,2,84412,0.498884481644846,0.353755958322026,0.159346286333502
262,2,84412,0.209997062227976,0.177289717720898,0.237017909844795
263,2,84447,0.329636331402169,0.141481766866586,0.0203754585608901
264,2,87391,0.255730601273173,0.139484070938096,0.0675844441494182
265,2,87562,0.252246485484493,0.139858334781678,0.0721487657611009
266,2,87849,0.267036636145268,0.139767154966451,0.0568682080317809
267,2,87878,0.263867243004257,0.140390927709103,0.0609973542160364
268,2,88125,0.205416960039846,0.156514099982705,0.190220984119522
269,2,89785,0.207217342018412,0.140675693301675,0.141638198226648
270,2,93441,0.25961754781981,0.144661306682111,0.0735636825275267
271,2,93588,0.195998409539528,0.150060158055235,0.192358036693407
272,2,93721,0.231916799694259,0.140138693706386,0.0988317114956369
273,2,93952,0.198958012104144,0.13987860587088,0.155804208576935
274,2,95085,0.268292333194002,0.139746970261334,0.0556833223789267
275,2,103188,0.198952803064672,0.143494529327375,0.166474324218894
276,2,107124,0.270512380391837,0.139805098163661,0.0537980900628189
277,2,111645,0.270056710771451,0.139898070395008,0.0543602747893848
278,2,111916,0.251714734076586,0.140327939556073,0.0737071263920126
279,2,111931,0.262409669918891,0.140489043565729,0.0626141421052731
280,2,111999,0.270300881438462,0.139937002406513,0.0542103350200201
281,2,114528,0.202633025152731,0.141072453578344,0.151781130493949
282,2,116024,0.288712465885864,0.140985564247999,0.0413176014822187
283,2,119244,0.0222498900278603,0.154562478749464,0.885618923623832
284,2,119246,0.0733455672439087,0.156167019991045,0.638887179703634
285,2,119247,0.0161204853501491,0.157341392135257,0.918453336852274
286,2,120090,0.0353503726989234,0.141247883111288,0.802522696668382
287,2,120291,0.0722622753783683,0.142824050531009,0.613205360735924
288,2,120726,0.0332513830343016,0.142039317995434,0.815043173947592
289,2,121716,0.0537627328343617,0.141860155589551,0.704927576569985
290,2,123100,0.0343915095641425,0.142072948485752,0.808866978677401
291,2,124677,-0.0163242694496916,0.141886352511062,0.90846953979301
292,2,127636,-0.335444923570871,0.178567577628999,0.061132352673937
293,2,127887,0.00318056011039936,0.142861734626407,0.982250578617916
294,2,128935,0.013383607056186,0.142725005175366,0.925343486792854
295,2,129053,0.0392738586790586,0.143145981178861,0.783966709605801
296,2,130040,-0.00588212658272291,0.144034689723493,0.967447922736261
297,2,130976,-0.021931461858583,0.142857065987106,0.878075693643626
298,2,132199,0.0248060655842492,0.143517902145787,0.862873891684152
299,2,133355,0.0203123294060681,0.144490807619449,0.888282960579462
300,2,133435,0.0173689743237302,0.144804144954786,0.904592540913592
301,2,133943,0.0108424501487295,0.169536190552555,0.949043370228611
302,2,135183,-0.0429135710954054,0.144869293352211,0.767234219275991
303,2,135402,-0.0246499745997366,0.144859470202768,0.864978060331458
304,2,135898,0.0118666212484335,0.145632316938752,0.93510367880327
305,2,135912,0.00383834943849459,0.14574111470887,0.979003613208153
306,2,135925,0.00810889312228791,0.145080418307141,0.955459144665176
307,2,136002,-0.0208254317190733,0.144968268913487,0.885854796268936
308,2,136173,-0.0320653121086398,0.145988189445934,0.82627600426465
309,2,138209,-0.0421403630845381,0.150262890233926,0.779300976249927
310,2,138318,0.0315409844635102,0.149843209006302,0.833404165510202
311,2,138695,-0.00639383777132552,0.147283835228511,0.965397917498951
312,2,138818,0.00223556350877363,0.147014083325366,0.987876060096188
313,2,139728,-0.00325382320756651,0.146750467516391,0.982322890074921
314,2,140174,0.0223920736256853,0.146745730084606,0.87880802485232
315,2,140863,0.0477639894562116,0.14666918043814,0.744876088084513
316,2,141152,0.0301160958239051,0.147095689569859,0.837894729490782
317,2,141292,0.0511561121939568,0.146021337355905,0.726297654204235
318,2,141545,0.104328925636973,0.146653063410813,0.477306494324124
319,2,145823,0.0848593914515672,0.152286388099648,0.577719641795523
320,2,145934,0.0206407706282827,0.251027734345671,0.934514348448366
321,2,145980,0.00771045331755671,0.153757778442751,0.960033805267551
322,2,146723,0.0611385639172071,0.146457302398356,0.676603253180507
323,2,147946,0.0912519594124741,0.147755574988966,0.5372456405247
324,2,150394,0.120469279369355,0.16091571100144,0.454567717006199
325,2,151274,0.0272892968173029,0.252268577603632,0.913917884370615
326,2,151397,0.147492013644884,0.147996912020959,0.319646956987432
327,2,153035,0.285875771714885,0.14579980004017,0.0506951372320896
328,2,153228,0.242640916194483,0.147095437701921,0.0999250424664886
329,2,153455,0.229034572311525,0.148275511794004,0.123325619612598
330,2,153732,0.269805203573182,0.153147620122319,0.0789800093326413
331,2,153815,0.227740139019215,0.14770844175924,0.124012767737377
332,2,154160,0.253140834123804,0.146031871720656,0.083886608823953
333,2,154235,0.211729407079871,0.14768720842486,0.152561868386208
334,2,155527,0.265249280449289,0.160142471159878,0.0985429413491801
335,2,159870,0.218569513849226,0.143906124913686,0.129699386486502
336,2,161229,0.250594698440852,0.14598356063232,0.0869303691424714
337,2,161451,0.197321917725112,0.313717238389695,0.529768850790907
338,2,161451,0.196487530652188,0.314725807136631,0.532825073747381
339,2,162696,0.325913590449108,0.14492640726176,0.0251400240632575
340,2,163284,0.32033198326692,0.143013962711438,0.0257216293283054
341,2,164166,0.25823128813901,0.144712730672203,0.0752108152888974
342,2,165270,0.34139860191464,0.142991575476099,0.0174869126345381
343,2,165675,0.330751992954506,0.145462254055968,0.0235779798894109
344,2,166404,-0.192437926330268,0.379609359959286,0.612515729760356
345,2,168012,0.310990809083945,0.176339886906418,0.0786665056294482
346,2,168062,0.22640099462953,0.14470613762934,0.118582822134081
347,2,168518,0.201956387842988,0.143974872334648,0.161579316183806
348,2,168980,0.256526792042119,0.143659666760945,0.0750132722088189
349,2,169651,0.263041970108661,0.143695154073916,0.0680098316330631
350,2,169902,0.295247209072425,0.240807786587053,0.220989598243807
351,2,169960,0.124853402572972,0.224682687547304,0.578776384058737
352,2,170725,0.340991086512796,0.143489337202743,0.0180142834963307
353,2,171254,0.367622087623897,0.143539157625388,0.0108483506792131
354,2,172242,0.230485894270121,0.14262760559686,0.106988119395868
355,2,173254,0.221450319162886,0.141567403463023,0.118649050235661
356,2,173340,0.223886830770719,0.141539294262995,0.114590805917705
357,2,173385,0.21368483652032,0.141715193986446,0.132488099048386
358,2,173973,0.249434258713148,0.141170277819851,0.0781084642551423
359,2,174714,-0.186341258398542,0.36343128318837,0.608462548483058
360,2,177341,0.281494813361122,0.140513528151335,0.0459059878395891
361,2,180314,0.172353844934144,0.141059473967017,0.222578781334532
362,2,180339,0.156069392565568,0.14147090916773,0.270695853351842
363,2,182758,0.252898134508481,0.140563326256017,0.0728448350072533
364,2,183619,0.177453694197429,0.141447410831318,0.21047001593169
365,2,183913,0.193765712584102,0.144986571028647,0.182266591946882
366,2,184146,0.268684630265248,0.145627315730361,0.0658727807307852
367,2,187176,0.136848654738591,0.142347956705137,0.337025625501815
368,2,191066,0.15590451856312,0.143359743770354,0.277555415937252
369,2,191124,0.377802727931282,0.180313452856713,0.0368603751354376
370,2,191128,-0.27571230112952,0.166370686809257,0.0983640828148995
371,2,191599,0.148600046334071,0.141388945399912,0.293976682345739
372,2,191762,0.174163373689257,0.146923151430226,0.236654894963888
373,2,191763,0.123281530897432,0.142019341283339,0.385950379783524
374,2,191959,0.105603425243947,0.141712527489515,0.456649887773357
375,2,192390,0.121339704064256,0.145594377516668,0.405177496301985
376,2,195759,0.27230149283318,0.142305597060093,0.0564928993068234
377,2,196912,0.295607200594868,0.139845770382946,0.0352326026850837
378,2,197598,-0.265344220724443,0.459370953092706,0.563885460790154
379,2,198110,0.282910465042881,0.14076833135634,0.0452172148563472
380,2,198283,0.303242405288598,0.145129593390814,0.0373818841330317
381,2,198805,0.257357460630353,0.141519823792121,0.0698310904609041
382,2,198891,0.260428019140454,0.140391065676023,0.0644271498636649
383,2,199248,0.260751922375893,0.140713110956823,0.0647059645118969
384,2,201782,0.190838161156511,0.140856356074995,0.176334207530511
385,2,203285,0.332176037270926,0.139559163950408,0.0178344727538789
386,2,203783,0.295712398561298,0.139486510691557,0.0347026905035667
387,2,204179,0.271887510168058,0.139965239388691,0.0528671902812911
388,2,205406,0.229420230459899,0.141631650157688,0.106160203880521
389,2,205834,0.246444840017518,0.140866809058645,0.081075639669519
390,2,205965,0.13496674615026,0.154422173773179,0.382706233774499
391,2,207192,0.19777619985038,0.140951368052671,0.161450474351002
392,2,207561,0.183250524641314,0.140380719994941,0.192612832352905
393,2,208682,0.188686834065093,0.140122980943637,0.178979418459693
394,2,210102,0.123816559565017,0.140690956934646,0.379425247753056
395,2,212519,0.34284256792234,0.299213929238954,0.252649587688871
396,2,214801,0.0712504281517623,0.140787446924,0.613112817248554
397,2,215016,0.0893136596423637,0.140677859480495,0.525917493546136
398,2,218876,0.00674972672099983,0.142212921676156,0.962171760553506
399,2,227511,-0.00225261250296838,0.143219890740452,0.987459995750318
400,2,230378,0.000669947577999985,0.141415079393973,0.996222748011538
401,2,231943,-0.00844625570746216,0.141819815466925,0.952542768931921
402,2,232156,-0.0214434962332646,0.141757799381654,0.879850288189055
403,2,232789,-0.0267888886613737,0.141253217937651,0.849691209350192
404,2,238524,-0.0559094841769959,0.141427904191904,0.692844456332602
405,2,241518,-0.109814204357293,0.142567511735719,0.441660219887244
406,2,250396,-0.224602878098555,0.141209462142183,0.112602554726566
407,2,250466,-0.193382127747212,0.141290120834112,0.171967110101597
408,2,252305,-0.230474054970739,0.141509339381266,0.104271923817361
409,2,254571,-0.142104218656034,0.14383631032555,0.323849958704712
410,2,254742,-0.17634117362248,0.143598566558357,0.220259565843538
411,2,254908,-0.194560199799858,0.144633958486599,0.179427306779079
412,2,255033,-0.19209383027844,0.169645927090374,0.258267604386718
413,2,255862,-0.232533750492728,0.143598343670722,0.106268334710629
414,2,255975,-0.247058406209086,0.143007067989857,0.0849353567451546
415,2,258311,-0.341231346716801,0.140066416594458,0.0153359093945759
416,2,259284,-0.203753342809167,0.141299018261615,0.150188652090033
417,2,266330,-0.17272486589427,0.142026690991235,0.224742780926038
418,2,267100,-0.17498911088401,0.142008442817023,0.218677918430568
419,2,268086,-0.123328484080061,0.142172460817363,0.386281001865017
420,2,274614,-0.125266372508066,0.141301999047913,0.375943504750866
421,2,274729,-0.142498231470231,0.142030571733949,0.316406906381109
422,2,275746,-0.0720549170969516,0.142119105369292,0.612468761272229
423,2,277029,-0.0917440414499046,0.141425895778199,0.516949232014186
424,2,277741,-0.113354475696888,0.141437103933815,0.423411509819926
425,2,278218,-0.109013894426977,0.141190863057531,0.440569996924191
426,2,278379,-0.0557961352609385,0.14477664082757,0.700177211733313
427,2,279910,-0.0928276489491188,0.141173984425035,0.511261791710634
428,2,280616,-0.1066562830281,0.14732460217145,0.469573271346641
429,2,283431,-0.0843056577731601,0.143259056306526,0.556583829674534
430,2,283573,-0.0956901567312926,0.141518372141744,0.499376920540117
431,2,286762,-0.113974896304078,0.141842809233768,0.422209427431169
432,2,287187,-0.0778203180686873,0.141249317885804,0.582021289221652
433,2,288379,-0.0128921331409851,0.140237470932849,0.926805222609
434,2,294941,-0.0916890296570286,0.140238156623944,0.513660262216708
