SNP,Chr,Pos,Effect,SE,ERV25_UIP4_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
86,1,112742,-0.048232649554042,0.057398432858113,0.401301705387542
87,1,113050,-0.0299140982144716,0.0573370539040477,0.602189930386567
88,1,113135,-0.0527253996600498,0.0571441934266577,0.356807889441779
89,1,114076,-0.045358580403817,0.0571621008561846,0.428014998930068
90,1,114628,-0.0448541489480705,0.0573080932730979,0.434337216334452
91,1,116283,-0.0167203805909433,0.0576699499072525,0.772038269434525
92,1,126880,-2.08594209812162,1.07647192830703,0.0534499909023577
93,1,127853,0.0824073028283087,0.057402101137102,0.151997490164747
94,1,128302,0.084649815936929,0.0571710403274451,0.139594094433977
95,1,128704,0.0886121306159702,0.0572113089140596,0.12231215945127
96,1,128911,0.089530983659277,0.0572136316364124,0.11851312317808
97,1,130267,0.0361095766162881,0.0573523272279662,0.529357312031645
98,1,130271,0.0381608533969896,0.0574167150897176,0.506721310362317
99,1,130613,0.0382996924646715,0.0579536801137553,0.50912847389558
100,1,132012,0.053237939863559,0.0577970139358394,0.357617263597402
101,1,133231,0.010503798700727,0.0574530928776664,0.855041147020333
102,1,137074,-0.0221651533347642,0.0573619686754607,0.699426947691972
103,1,137304,-0.0141888299902485,0.057389072505362,0.804866820327731
104,1,139686,-0.0224898302521161,0.0574569983747687,0.695722821344745
105,1,149562,-0.00974383274803742,0.0575982384001525,0.865760659054563
106,1,150447,-0.0330313158889331,0.0582129518810979,0.570788106659306
107,1,151446,-0.205443648732787,0.116488732201998,0.0786584154248246
108,1,154084,0.0106057386417568,0.0584166959990508,0.856037574395998
109,1,156633,-0.0128123026837492,0.0592164187588881,0.828828984628086
110,1,157269,-0.00204927670557503,0.0573590520216926,0.971520098604391
111,1,160054,-0.0135822572807657,0.0578996014546954,0.814668476876803
112,1,166222,-0.0243270525302783,0.0574612542802336,0.672287198036536
113,1,166416,-0.0105929601492278,0.0573563847172687,0.853580853693321
114,1,167326,-0.0212207663988262,0.0576740430701876,0.713136184527968
115,1,168836,-0.0429909030553181,0.0573661184065275,0.454107558257695
116,1,171200,-0.0456260106993217,0.0574464073886138,0.427591602466987
117,1,171431,-0.0698683612624356,0.0577370410285276,0.227045116336346
118,1,173339,-0.0755488805491986,0.0572657416052055,0.187934491613864
119,1,173845,-0.092454551853198,0.0571476849008563,0.106594993306457
120,1,175121,-0.0511589187298784,0.0571806331205611,0.371562652172472
121,1,175281,-0.0537505279793702,0.0572226160642893,0.348207138894089
122,1,175315,-0.0496443599822842,0.0572150692063449,0.38615910515089
123,1,175523,-0.0417873438410997,0.0575576175110522,0.468314379225766
124,1,175541,-0.0518420637411022,0.0572990949560123,0.366208371842695
125,1,175653,-0.0656663033724179,0.057440784144615,0.253730276958072
126,1,175805,-0.0677301766035899,0.0606949164973785,0.265218919128306
127,1,175818,-0.062990151815216,0.0593103424638259,0.288942065702344
128,1,175856,-0.063673436916114,0.0583987958666549,0.276315442252096
129,1,175876,-0.059943023923546,0.0575121472758707,0.298001097933727
130,1,175989,-0.0548381541668914,0.0576911309661465,0.342484528040745
131,1,176001,-0.0687818764663002,0.0579503922307633,0.236061419635517
132,1,176451,-0.072960994734418,0.0586354379944052,0.21420895940002
133,1,177692,-0.0583902205953555,0.0571916733462308,0.307974143687773
134,1,178191,-0.0582030487637149,0.0572491673996769,0.310010578653289
135,1,178224,-0.0583902205953555,0.0571916733462308,0.307974143687773
136,1,178960,-0.0610651872849383,0.0576419463350366,0.290147446874003
137,1,179139,-0.0704620932187279,0.114364642830794,0.53821385005923
138,1,179139,-0.259139856466617,0.2300442112651,0.260728241795297
139,1,180955,-0.0261687019500287,0.0662871170371828,0.693245080252904
140,1,183802,-0.0546299598403498,0.0572094192818496,0.340275670654535
141,1,183954,-0.0566734370287572,0.057621401592668,0.326011238727548
142,1,184450,-0.0566519062989071,0.0571155628248941,0.32193442916058
143,1,184641,-0.0501122399667451,0.0587990575739856,0.39464618069567
144,1,184718,-0.0323919727772502,0.0574942232704295,0.573523460006932
145,1,185296,-0.0125486732188155,0.0572721557068473,0.826694104175308
146,1,185438,-0.0386327305161066,0.0572418350873762,0.500178698001138
147,1,185469,-0.0379040628503656,0.0573259311018496,0.508913618615341
148,1,185503,-0.0532194023194611,0.0571428961366829,0.35231479181096
149,1,185705,-0.0457938668938939,0.0578011274943732,0.428737699449826
150,1,185749,-0.0407994357486982,0.0578117246549052,0.48082187541315
151,1,185806,-0.0395267199569641,0.0578915294286554,0.49519870062631
152,1,185879,-0.0464810148409607,0.0581570712220929,0.424693116381706
153,1,185916,-0.0410308574614677,0.058142193315662,0.480841105294548
154,1,185941,-0.0337919023081333,0.0584089619575308,0.563268739169346
155,1,185954,-0.0324401578768199,0.0585818677549982,0.580095296278262
156,1,186055,-0.0469151537451726,0.0573833201797997,0.414151528749788
157,1,186896,-0.0216099308233496,0.0583679633497031,0.711428575667479
158,1,187697,-0.0794847969214816,0.118984039593661,0.504551571918291
159,1,189392,-0.0164608082571371,0.119680235009654,0.890682468870679
160,1,189416,0.0265002256048952,0.115763331138648,0.819065782545215
161,1,190132,-0.0347288531807126,0.057480770571224,0.546110670811177
162,1,190148,-0.0360222266726926,0.0574958701022621,0.531379841845957
163,1,190165,-0.0248706090023606,0.057954770030045,0.668084396657484
164,1,190169,-0.0286136226104518,0.0578775625484553,0.621343971469827
165,1,190933,-0.0610146177630424,0.0573361879449803,0.28798565846252
166,1,192149,-0.0794566385441038,0.0577429368537104,0.169681337461774
167,1,192302,0.158391841692159,0.0759804460825849,0.0378203710842234
168,1,192303,0.0559724156861914,0.0689583126513494,0.417519483569651
169,1,192305,0.123964196086837,0.0714226121889047,0.083499515776718
170,1,192315,0.0425752560659816,0.0813360550927667,0.600990448966822
171,1,192795,-0.0672435426129254,0.0572075187918662,0.240614155690297
172,1,194020,-0.0849109611906027,0.0602051881980956,0.159314098653757
173,1,194187,-0.0752093118140107,0.0572270200568569,0.189623052531593
174,1,194867,-0.0158381666154979,0.0573294353502747,0.782505537524128
175,1,197325,-0.0398127926930349,0.0586964712234278,0.498036938889179
176,1,197392,-0.0521560052121348,0.05942487567966,0.380714535089767
177,1,198857,0.0196145228075921,0.27492236576634,0.94316304478704
178,1,206666,-0.0528039621494254,0.0644215639038568,0.412961412201427
179,1,206675,-0.108995740142579,0.0837503296063684,0.193957800002211
180,1,223051,0.0265606436854817,0.0664290773748127,0.689520169728477
181,1,223059,-0.000107919883108654,0.0689950449147881,0.998752858087115
182,2,7366,0.255162419058923,0.082041261527363,0.00202192049220319
183,2,8180,-0.0261504587398997,0.114482396146471,0.819449360645662
184,2,8187,-0.0463429730458849,0.119033672411084,0.697269332912675
185,2,8250,0.0145290647230372,0.117295201960301,0.901490677040793
186,2,8253,0.00473303625062993,0.117297480541592,0.967836340014944
187,2,8285,-0.0127745567078278,0.0635898830032925,0.840900467546535
188,2,8302,-0.0206748099402733,0.059517417172306,0.728517297147171
189,2,8306,-0.0206748099402733,0.059517417172306,0.728517297147171
190,2,8314,-0.02423244747902,0.0582921488158994,0.67787709490378
191,2,8317,-0.0223371455447471,0.0596243059147262,0.708159469430513
192,2,8328,-0.0138202975485029,0.0593647980003814,0.816049378560903
193,2,8331,-0.0158593436356362,0.0592517296337015,0.789117030170849
194,2,8498,-0.000396164915877462,0.0582210200338858,0.99457468037578
195,2,8651,0.00208794542900947,0.0582754304162057,0.971439028985913
196,2,9418,0.0991524910259085,0.148115918841804,0.50366204385613
197,2,9812,0.0259593656831847,0.0586055127057599,0.658072554896495
198,2,9932,0.0212287243899777,0.0583798186303761,0.716351092611734
199,2,10135,0.0402560917752398,0.0581276605026871,0.489049696237336
200,2,11616,0.000257593980509729,0.058105395124943,0.996465318290009
201,2,12133,0.0308855471340781,0.0583132255404787,0.596688191902259
202,2,12194,0.00996155967969736,0.0585595723442018,0.865021202608196
203,2,12359,0.0283047462798995,0.0583713140651521,0.6280420221165
204,2,13061,-0.0104377700996651,0.0583838114634271,0.858214191539554
205,2,14298,0.0245031612097643,0.0585561238790543,0.675868218426896
206,2,15222,-0.0123817077087213,0.0591381218794728,0.834280723450841
207,2,17986,0.0115294081976827,0.058102156295394,0.842820221467977
208,2,19770,0.00818714634889472,0.0585055105728752,0.888788756706535
209,2,19836,0.0103328379094991,0.0583438019309719,0.859529386618793
210,2,19851,0.0215372851024971,0.0585059948764226,0.713003658786306
211,2,21595,0.00856858468456134,0.0582737518068209,0.883184224563553
212,2,22385,-0.00648978734299854,0.0583296556081698,0.911473001152843
213,2,23441,0.012741134967023,0.0588933133751582,0.828845638508672
214,2,24209,-0.00291656983598965,0.058412045140804,0.96020564056907
215,2,24341,0.0308863247578723,0.0585273320866264,0.598021900352574
216,2,26815,0.00968416219877866,0.058477979638753,0.868563738484923
217,2,28209,-0.0144939159043184,0.0584948424954491,0.804447850454952
218,2,28695,6.16915049008737e-05,0.0611159156308984,0.999195171298214
219,2,35849,0.0873016548929773,0.626543359070335,0.88926207496249
220,2,35850,-0.280639825561444,0.766149700773431,0.714361457113304
221,2,41245,0.0177690442527423,0.058267861601198,0.760580558386845
222,2,43214,0.0613327526280712,0.0591303043013208,0.300330573961609
223,2,47104,0.105236372890806,0.0572963000615266,0.0670941676234951
224,2,50915,0.0857020115282844,0.0579558342571594,0.140099723531898
225,2,55834,0.0654962242473364,0.0577613335646738,0.257601252979172
226,2,56422,0.0701159215965645,0.0578496378137427,0.226308710491865
227,2,57715,0.0812876219063587,0.0576165785513067,0.159173227245188
228,2,59046,0.0701331225977573,0.0579509808761626,0.227006305916873
229,2,59191,0.0780122317905558,0.0575890911192129,0.17640005880163
230,2,59383,0.0767700153524241,0.0576104896671533,0.183532454047058
231,2,59477,0.0659007585968381,0.0585191898030146,0.260871574743575
232,2,59755,0.0131098016283042,0.131717158527452,0.920774010830989
233,2,60471,0.0808116728240411,0.0576728323644282,0.16203021160564
234,2,60478,0.0824919601543223,0.057732278129288,0.153925668338921
235,2,60786,0.0725820050902162,0.0576745552753093,0.209051598484799
236,2,61035,0.0601309701738686,0.0577109474431695,0.298155564226315
237,2,61071,0.054248528259603,0.0574649273703415,0.345800762912318
238,2,61675,0.0877988149948891,0.0575135315566587,0.127761782484313
239,2,62776,0.070812995468007,0.0601097951129162,0.239565918530342
240,2,62939,0.0640676123503693,0.0575023039949908,0.265962275127768
241,2,63527,0.0814855908604353,0.0576566580671485,0.15845158153643
242,2,63857,0.0534369664082864,0.057763019365452,0.355542296391689
243,2,65527,0.05688412690875,0.0575627639542834,0.323726439139123
244,2,67007,0.0317466581548127,0.0634412603196276,0.617098053590908
245,2,67023,-0.0439157218142037,0.131218457184055,0.738067968978824
246,2,67024,-0.0633603780499454,0.13167582958964,0.630683448782023
247,2,67976,0.0523184693726786,0.0584062336693714,0.370986791893417
248,2,69628,0.0566020962082112,0.0593648677066031,0.34100888637964
249,2,71825,-0.147850920852827,0.114673792076041,0.198131920080235
250,2,72389,-0.0322126622617274,0.0580866879702421,0.579545554785066
251,2,72392,-0.0843504083120212,0.0583346283897492,0.149071492334252
252,2,73646,-0.0120964510807043,0.0573040070400501,0.832936832902394
253,2,74564,-0.0430866628854724,0.0571491059911053,0.451391361388112
254,2,74739,-0.0137336195315889,0.0573785051191282,0.810972103112093
255,2,79931,0.0358473036989266,0.0646504407931023,0.579602276308264
256,2,80748,0.034487032342476,0.0596507010709127,0.563531719153453
257,2,80873,0.0314625228272498,0.0574956853905471,0.584576555887271
258,2,81501,0.0422209218883111,0.0574665624879357,0.463007471999881
259,2,83526,0.0145450741521253,0.0574160499745463,0.800162485864614
260,2,83845,0.0105182145576214,0.0574731140514914,0.854894419035749
261,2,84412,-0.0385772173971697,0.144830791479201,0.790117017309884
262,2,84412,0.0122814322479555,0.072528393703153,0.865631911270732
263,2,84447,0.0343590968430443,0.0581809329523633,0.555195864350105
264,2,87391,0.0495386764109826,0.0571612661815071,0.386723786877104
265,2,87562,0.0465248579951967,0.0573133826496137,0.417474928368847
266,2,87849,0.0503311264722673,0.0572988318570788,0.380325760239974
267,2,87878,0.0555938051891177,0.0575318668245645,0.334549006821958
268,2,88125,0.0752764248396995,0.0639352299525937,0.239834810853204
269,2,89785,0.0268562673091842,0.0575965949251894,0.641301119633102
270,2,93441,0.023051284305629,0.0593215656141227,0.697819748260054
271,2,93588,0.0142444968065416,0.0614129577339246,0.816714270870418
272,2,93721,0.00375517552658547,0.0574400035072604,0.947911946901579
273,2,93952,0.0142218093277389,0.0572710479525575,0.804027674853366
274,2,95085,-0.0102076264480168,0.0573534142606313,0.858842609345029
275,2,103188,0.036337095046961,0.0587164778787253,0.536409809554615
276,2,107124,0.0277895827251519,0.0573654556551677,0.628380727612791
277,2,111645,0.0409353345476136,0.0573799188076743,0.476064250528246
278,2,111916,0.0347776675979308,0.0575268462397527,0.545868571641696
279,2,111931,0.048861995737437,0.0575859336650411,0.396731374610072
280,2,111999,0.0424377882834656,0.0573931944189201,0.460142227250696
281,2,114528,0.0508322197454439,0.0577047631483499,0.378970428551513
282,2,116024,0.0564380582178207,0.0578275441085733,0.329746729911011
283,2,119244,0.00858984438753807,0.0631082631629156,0.891809672422089
284,2,119246,0.00599132436444655,0.0637823250228226,0.925214935059012
285,2,119247,-0.000327348822488971,0.0642436537445037,0.99593733368127
286,2,120090,0.0391486392923464,0.0576391656790698,0.497454939327505
287,2,120291,0.00818909466022893,0.0583347633251768,0.888439005495912
288,2,120726,0.0243221384905727,0.0579848964788248,0.675137729834258
289,2,121716,-0.000855268278236621,0.0579334558575301,0.988229644050427
290,2,123100,0.0447463553291997,0.0579644830551416,0.440653654229344
291,2,124677,0.0197908617136497,0.0579238967068846,0.732802503989229
292,2,127636,0.0223858543188558,0.073263218262694,0.760124507451795
293,2,127887,-0.0151824016926466,0.0583250807657429,0.794779076130396
294,2,128935,-0.018650962049758,0.0582670808053617,0.749086203883614
295,2,129053,-0.0129084493844953,0.0584488891025978,0.825336750738935
296,2,130040,-0.0150411539745199,0.0588042463004951,0.798267022340832
297,2,130976,-0.0379047367609495,0.0582957791657192,0.515976877244436
298,2,132199,-0.0509036017530631,0.058538366863025,0.385122641989617
299,2,133355,-0.0233650298399298,0.058984333262914,0.69225388135722
300,2,133435,-0.0349706322051495,0.0590956261599496,0.554387783041118
301,2,133943,-0.00749030875569773,0.0692211064280167,0.913891819395606
302,2,135183,-0.0627034042142723,0.059063464233649,0.289130547711809
303,2,135402,-0.0491814108770857,0.0590907898062063,0.405800938115512
304,2,135898,-0.0601083773236951,0.059376302462359,0.312073949101416
305,2,135912,-0.0686058251597023,0.0593942098652739,0.248833708121189
306,2,135925,-0.0761132609415539,0.059098104861269,0.198619625415539
307,2,136002,-0.0886170099478322,0.0590042533932963,0.134023384732466
308,2,136173,-0.0607709877742184,0.0595234288543634,0.307972984529279
309,2,138209,-0.0773115046613745,0.0612212422824631,0.207486843404788
310,2,138318,-0.069355717163385,0.0610735644351083,0.256890478895185
311,2,138695,-0.0839395214633096,0.0599701625458531,0.162484927831692
312,2,138818,-0.0774969635048156,0.0598841809654383,0.196472008709682
313,2,139728,-0.0623660430405674,0.0598264376754385,0.297916699737343
314,2,140174,-0.0572203623684019,0.05984100480293,0.33962225973828
315,2,140863,-0.0612179963644838,0.0598055245109656,0.30671681561993
316,2,141152,-0.0768839444146356,0.0599233714136326,0.200320602693577
317,2,141292,-0.0746117169875363,0.0594986921711317,0.210669609678908
318,2,141545,-0.0737022208093472,0.0597930097162778,0.218536861114033
319,2,145823,-0.0552635665271175,0.0621364975145022,0.374399316079496
320,2,145934,-0.214810614579892,0.101856269198853,0.0356520945698437
321,2,145980,-0.0628092682196226,0.0626906602608945,0.317082056066603
322,2,146723,-0.0501603576718624,0.0597538589702528,0.401785154724402
323,2,147946,-0.0773377001637598,0.0602208670211533,0.199902205449909
324,2,150394,-0.080986127589028,0.0656128024776865,0.217910804683822
325,2,151274,0.0783735356221751,0.102918804125676,0.446861889591173
326,2,151397,-0.0198924887313769,0.0605030223647339,0.742513134232427
327,2,153035,0.0118918766873798,0.0598501996452417,0.842616489535038
328,2,153228,0.0276633743599743,0.0602723137571595,0.646535918530851
329,2,153455,0.039158729008365,0.0607095810092713,0.519334962938282
330,2,153732,0.0145639695382046,0.0627998875088436,0.816741709374767
331,2,153815,0.0141278357570868,0.0605076134288899,0.815517388813707
332,2,154160,0.0018541730434799,0.0598781668559523,0.97531434491484
333,2,154235,0.025788005444162,0.0604606002245456,0.669984747570864
334,2,155527,0.018975745987889,0.065632207353848,0.772657379410186
335,2,159870,0.0195271928543818,0.0589395766209498,0.74060793364973
336,2,161229,0.0299670386026005,0.0598322909131128,0.616788418878629
337,2,161451,0.0293151830191842,0.128153427538858,0.819195169364081
338,2,161451,0.0907047749113499,0.12848322385316,0.480674987825533
339,2,162696,0.0266235122608592,0.0595791606096067,0.655250558877839
340,2,163284,-0.00413394312520521,0.0588058690953284,0.943996171420564
341,2,164166,-0.0105983773618458,0.0593496163708025,0.858373608299148
342,2,165270,-0.0307437767361549,0.0588304110018069,0.601592237043828
343,2,165675,-0.0192666339235514,0.0598170040924836,0.747572956671647
344,2,166404,-0.172720388498193,0.154778652490522,0.265216002629125
345,2,168012,-0.0414908348447502,0.0722825810008496,0.566327429603736
346,2,168062,-0.012702841025742,0.059284355174962,0.830460462579017
347,2,168518,-0.0219735937303057,0.0589371366695024,0.709497963746062
348,2,168980,-0.0300616879894726,0.0588990249992218,0.610094711577082
349,2,169651,-0.0224061588987147,0.0589366753050045,0.704045312173219
350,2,169902,0.201418126854375,0.0979463337390204,0.0404773834018719
351,2,169960,-0.0703534818795069,0.0917019374472043,0.443477015816848
352,2,170725,-0.0417524298769831,0.0590118443949899,0.47970634161258
353,2,171254,-0.0289601493108286,0.0591291503469619,0.624595324972764
354,2,172242,-0.0132084592477643,0.0584458250123286,0.82133616897861
355,2,173254,-0.0130310711513172,0.0579980063089452,0.822357162190059
356,2,173340,-0.0148762142443297,0.0579897287728765,0.797689608131841
357,2,173385,-0.000467458021769951,0.0580485393296975,0.993579348447842
358,2,173973,-0.000691162489461439,0.0578943259953353,0.990481548518432
359,2,174714,-0.0456410052405054,0.148424846054168,0.758642291141544
360,2,177341,0.0105690049190896,0.0576943334830498,0.854754383900008
361,2,180314,-0.0241872941430923,0.0577020756141579,0.675342862156377
362,2,180339,-0.0155274005323494,0.0578563471931965,0.788564743074673
363,2,182758,-0.0400350532736705,0.0576153484701257,0.487595234528165
364,2,183619,0.000126926492681756,0.0578817746750433,0.99825159282486
365,2,183913,-0.00112936806984626,0.059347753726435,0.98482818907836
366,2,184146,0.0274249661540078,0.0597280003662306,0.646398789543558
367,2,187176,-0.0351787607945965,0.0581667697399158,0.545706177655754
368,2,191066,0.0226588467061515,0.0586195428268245,0.699329064180815
369,2,191124,0.0502702668975901,0.0740302764206238,0.49755108794694
370,2,191128,-0.0167271157826399,0.0681872981004871,0.806357942892915
371,2,191599,-0.0177322501206245,0.0578118447604746,0.759234702291041
372,2,191762,0.00623885819395598,0.0601072821762667,0.917390677263662
373,2,191763,0.00137864864242848,0.0580484982842607,0.98106548635335
374,2,191959,-0.010925961105795,0.0579039883969429,0.850443443637138
375,2,192390,-0.0411523826435903,0.0594645088976916,0.489361200953283
376,2,195759,0.0738568233928076,0.0582716844885542,0.205827576493568
377,2,196912,0.058252282807579,0.057375742915415,0.310669078272483
378,2,197598,0.0479282973557935,0.187633054226667,0.798534887266716
379,2,198110,0.0643781343557604,0.0577021432727151,0.265310585218872
380,2,198283,0.0517887899734103,0.0595581667690669,0.385137364003318
381,2,198805,0.0505285008016853,0.057990440274069,0.38416910335047
382,2,198891,0.0534012116877955,0.0575304057417527,0.353924659546026
383,2,199248,0.0413341964448373,0.057690187449969,0.474165214040385
384,2,201782,0.0483522808805638,0.0576037158227941,0.401815689698866
385,2,203285,0.0449678666207221,0.0573877364757668,0.433812180363781
386,2,203783,0.0448301233264783,0.0572642554172755,0.434231859496891
387,2,204179,0.0446185201810355,0.0574035263104881,0.437515121942256
388,2,205406,0.0465134359662807,0.0579900952650602,0.423038931992438
389,2,205834,0.0328508822319685,0.0577384487967863,0.56974492942237
390,2,205965,0.078380816404233,0.0629809483927653,0.21413525150884
391,2,207192,0.0538278233196187,0.0576397443369114,0.351011127881948
392,2,207561,0.0428007154135372,0.0574106341045549,0.456454177044125
393,2,208682,0.0360172847184381,0.0573271125304926,0.530229012984454
394,2,210102,0.0364006684684372,0.0574746449988598,0.526925412151259
395,2,212519,0.0267031181581645,0.122388171839536,0.827411970401158
396,2,214801,0.0428978919138859,0.0574592073449999,0.455814089949687
397,2,215016,0.047160768708462,0.0574169006883543,0.411987457075368
398,2,218876,0.0415399011060945,0.058023803675692,0.474519373895663
399,2,227511,0.0395633203560233,0.058438967476869,0.49884784404198
400,2,230378,0.0663559689035652,0.0576318530631897,0.250356571100147
401,2,231943,0.0552403298060728,0.0578308203483159,0.340127347942192
402,2,232156,0.0698758962012803,0.0577621679075317,0.227196877356439
403,2,232789,0.0477587420781554,0.0576207744012391,0.407751692608574
404,2,238524,0.0550094582460589,0.0576837264994842,0.340918898028523
405,2,241518,0.0796942585117107,0.0581047857035332,0.17107128571847
406,2,250396,0.0353803206698483,0.0578315989009937,0.541075934426946
407,2,250466,0.0435467964930002,0.0577953594290751,0.451672608648304
408,2,252305,0.0383701659151707,0.0579591651494414,0.508389909030592
409,2,254571,0.0255544644548162,0.0587939651144102,0.664086176853309
410,2,254742,0.0605630045785391,0.0586681033686863,0.302638952981838
411,2,254908,0.0248093459643273,0.059190679086194,0.675366720271076
412,2,255033,0.047290645298409,0.0693466745278191,0.495720671916593
413,2,255862,0.00380204010434781,0.0588484152971215,0.948523204148539
414,2,255975,0.037825442956181,0.058601726935027,0.519044335201602
415,2,258311,0.0763800504564176,0.057524604359215,0.185108569677906
416,2,259284,0.0742591946089778,0.0577271019957883,0.199152274399783
417,2,266330,0.0357157960100233,0.05807994313429,0.538989223480436
418,2,267100,0.0596629137133454,0.0580199720182634,0.304504903180638
