SNP,Chr,Pos,Effect,SE,HUG1_PGM2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
41,1,55470,0.0102497951668695,0.0740723720540467,0.890022628515282
42,1,59265,-0.0247062447753491,0.072063539041174,0.731923093917342
43,1,60165,-0.0354161420693826,0.0719963979921144,0.623084857098657
44,1,62308,0.0512428963786096,0.0718901455403534,0.476443863797898
45,1,62869,0.00404461811734853,0.0719325052118932,0.955192018254885
46,1,65431,0.0858767483346193,0.0749874974939321,0.252896262133355
47,1,65451,0.109973720001166,0.0738297712768158,0.13723340905936
48,1,65719,0.0100415028412681,0.0772305036190624,0.896624734879815
49,1,66841,0.0625435427152168,0.0718896984080552,0.384895362745211
50,1,66948,0.0554712210141249,0.0723481794895256,0.44375697245772
51,1,68621,0.0105680300246375,0.0722100502466956,0.883727662297442
52,1,69417,-0.0595572663013088,0.0719512768430882,0.408374506664523
53,1,69820,0.0939270238326015,0.281776296775768,0.739076320811569
54,1,69821,0.120747910510808,0.174740644454305,0.490012048007636
55,1,70906,-0.108195256140039,0.115550030449778,0.349733214926433
56,1,74327,-0.12286795236977,0.0721211539805243,0.0893298257384929
57,1,74572,-0.106771563570357,0.0720003174162716,0.138984737208746
58,1,75211,-0.119423417126174,0.0718118245846335,0.0971990095226694
59,1,76030,-0.0756795543126456,0.0719799650404155,0.293795277812294
60,1,80108,-0.0759298282165452,0.0719621458051263,0.292084888920928
61,1,81262,-0.0885883501830727,0.0718938366349979,0.218690518378063
62,1,81999,-0.0868493363208037,0.0720761616096392,0.229023548982942
63,1,82431,-0.0869819818524352,0.0724183001433962,0.230515760000649
64,1,83284,-0.0509367374643925,0.0719870447675461,0.479671759288786
65,1,83613,-0.0453809579247472,0.071989630508922,0.528852634807224
66,1,84112,-0.00295454836033496,0.0720379059152687,0.967308080313096
67,1,84701,0.00775682536586586,0.0771391669115303,0.919959814307351
68,1,84858,0.0220824104471412,0.0722318295412304,0.760001258625203
69,1,85751,-0.0124763832595028,0.0725352825418082,0.863532684108094
70,1,87445,0.0123866004276395,0.0726886734066077,0.864788323200095
71,1,87467,-0.0193373365211923,0.0730649585975536,0.791426229971024
72,1,89070,0.0241989715327303,0.0726034477141162,0.739103199927985
73,1,89616,0.0179039846353473,0.0722179528723953,0.804343562072129
74,1,89679,0.0284570764987898,0.0722175043275551,0.693784415138979
75,1,89880,0.0122166551058018,0.0722487619863368,0.865821482860408
76,1,91472,0.0308263030214879,0.0727695023264183,0.672104104792388
77,1,93789,-0.0145686761420049,0.0720339041933419,0.839839759031015
78,1,94351,-0.0112853797217157,0.0722251713519999,0.875923140100076
79,1,99148,-0.0297586005151056,0.0720206630686913,0.67971440109642
80,1,101281,-0.196874211499908,0.787791284294148,0.802804976687084
81,1,106011,-0.012752374847339,0.0750741233458981,0.865214566859436
82,1,106800,-0.0201102101388985,0.0721273070394837,0.780549694022705
83,1,107970,0.00157541700118691,0.0719214886779456,0.98253637004921
84,1,109000,-0.0364999485533317,0.0720220915895846,0.612619821094497
85,1,112549,-0.00319897337905914,0.0719665271889239,0.964570162273008
86,1,112742,-0.00237003343427783,0.0722470008957818,0.973848956178269
87,1,113050,-0.00576940861654646,0.0721249170093043,0.936289033143338
88,1,113135,0.00315085668768439,0.0719416675223895,0.96509067766927
89,1,114076,0.0476025997629633,0.071897234756725,0.508344116830145
90,1,114628,0.0814574661369309,0.071993435198737,0.258630913507422
91,1,116283,0.0383595804867723,0.0724962651786081,0.597051357966356
92,1,126880,-2.67124398572532,1.3533288811848,0.0491802253731726
93,1,127853,0.121961375294992,0.0720983420020525,0.0916052781916749
94,1,128302,0.118068883539967,0.0718375763647526,0.101158837857011
95,1,128704,0.0908817140640147,0.0720214416980218,0.20782861095377
96,1,128911,0.108351411493916,0.0719609726826612,0.133039274300963
97,1,130267,0.0196604125675928,0.0721498776077496,0.785401487676847
98,1,130271,0.0131934517308235,0.0722396940483812,0.855189749012813
99,1,130613,0.0511769871614582,0.0728673217153037,0.482935543295835
100,1,132012,0.0271149591489681,0.0727491254945188,0.709581507688835
101,1,133231,-0.000855328795643706,0.0722470966764467,0.99056080391043
102,1,137074,-0.00865559255594073,0.072142889813553,0.904568468936878
103,1,137304,-0.0338939497450249,0.0721468865887663,0.638794501078917
104,1,139686,-0.0574834494359707,0.0721994822150085,0.426465207267096
105,1,149562,-0.0424158846321034,0.0723939460210253,0.558314606769704
106,1,150447,-0.0324803542192491,0.073212133112752,0.657569512213276
107,1,151446,-0.182797569532132,0.146799192570515,0.213876151067439
108,1,154084,-0.0037971560383751,0.0734585131865682,0.958804015954786
109,1,156633,-0.0594264439993679,0.0743986969060037,0.424968684201372
110,1,157269,-0.0272220966497278,0.0721110163419225,0.706026991861381
111,1,160054,-0.0879628083051237,0.0726601451011728,0.22685637463962
112,1,166222,-0.0914390128234286,0.0721082432919352,0.205605138118361
113,1,166416,-0.0795826174109497,0.0720010855827752,0.269783475399262
114,1,167326,-0.0838067890995308,0.0723981449487081,0.247817307076905
115,1,168836,-0.0607489269113505,0.0721192413871063,0.400167958714813
116,1,171200,-0.0405089576787271,0.0722676420303045,0.575466244290707
117,1,171431,-0.0330408555362675,0.0727299114838572,0.649895521938432
118,1,173339,-0.0687702792970254,0.0720925486012791,0.340778606922278
119,1,173845,-0.0719254228182712,0.0720239043838003,0.318656722427175
120,1,175121,-0.0183995659728786,0.0719759036238907,0.798381517235082
121,1,175281,-0.0226404406065245,0.0720336706884195,0.753476152790827
122,1,175315,-0.0266689843374365,0.0720070813273757,0.71133183189178
123,1,175523,-0.0284173346801474,0.0724133439285633,0.694975671738648
124,1,175541,-0.0247246272926466,0.0721215356705296,0.731938738632288
125,1,175653,-0.0354404128845986,0.072337204576298,0.624485368171938
126,1,175805,-0.0638221464436355,0.0763790786490639,0.403946740415906
127,1,175818,-0.0477643811811748,0.0746548490863556,0.522715827667317
128,1,175856,-0.0384503377545185,0.0735279249875533,0.601347437912196
129,1,175876,-0.0218378943221152,0.0724198112972147,0.763175844585937
130,1,175989,-0.0145394484473731,0.0726316678587079,0.8414546386703
131,1,176001,-0.0320539614328831,0.0729943373593136,0.660836431457352
132,1,176451,-0.0560728885596404,0.0738316417788046,0.448078549255363
133,1,177692,-0.0131753507908752,0.0720176564082501,0.854945322063376
134,1,178191,-0.00821937213531282,0.0720912539730628,0.909291953769721
135,1,178224,-0.0131753507908752,0.0720176564082501,0.854945322063376
136,1,178960,-0.0212495750075371,0.0725874809336356,0.769889567213478
137,1,179139,-0.0491447550215565,0.14385994805733,0.732843711951877
138,1,179139,-0.164103748641001,0.289654083805069,0.571379448588417
139,1,180955,0.0593668606933462,0.0833104245175753,0.476565159092007
140,1,183802,-0.0206008368944369,0.0720217934597576,0.775018213594724
141,1,183954,-0.022750152522194,0.0725444347301504,0.754007805459159
142,1,184450,-0.00167764645121129,0.0719192248089222,0.981402762538781
143,1,184641,0.000128760624694135,0.0740121857944163,0.9986128861347
144,1,184718,0.0272151506766628,0.0723133998748373,0.706882783225556
145,1,185296,0.0181137144266584,0.0720146173347423,0.801552047502417
146,1,185438,-0.0155085954098587,0.0720197407722183,0.829628073706419
147,1,185469,-0.0158899116479417,0.0721234582705208,0.825752854516087
148,1,185503,-0.0149273138307327,0.0719374757606835,0.835735925704511
149,1,185705,-0.0224650524890008,0.072736085768087,0.757612475329975
150,1,185749,0.0135643279964908,0.0727423304293204,0.85218261064322
151,1,185806,-0.00955362856574789,0.0728412740053819,0.895725983247449
152,1,185879,-0.00872252322467548,0.0731935629111968,0.905207961278535
153,1,185916,0.0103661729215631,0.0731596648682046,0.887403759839146
154,1,185941,0.0136582766978854,0.0734768523436885,0.85264137221268
155,1,185954,0.0171345872476009,0.0736894001145081,0.816265452916281
156,1,186055,-0.0281250413963305,0.0722087249175942,0.697143815870842
157,1,186896,-0.00357690510411088,0.073408085260353,0.961164965377347
158,1,187697,-0.0201792138908825,0.149705718402318,0.892852727671247
159,1,189392,0.167624548739036,0.150229797325617,0.265272029764325
160,1,189416,0.216198054466243,0.145120492155017,0.137174195788185
161,1,190132,0.0235278409034034,0.0723050123845112,0.745073337565063
162,1,190148,0.0219595398485265,0.0723282227674731,0.761604235753217
163,1,190165,0.0336677142555097,0.0728714962057102,0.644355272404656
164,1,190169,0.0214307344887087,0.0727936897220585,0.76862245568445
165,1,190933,-0.0393348941904044,0.0721818858220484,0.586137968107616
166,1,192149,-0.0349271469997791,0.0727788877796938,0.631590262653186
167,1,192302,0.233108837922233,0.0953229201526086,0.0149544738182728
168,1,192303,0.103319954463664,0.086617278771034,0.233735903480821
169,1,192305,0.187216069175578,0.0896397547715506,0.0374653415903776
170,1,192315,0.024542644458716,0.102306376504198,0.810551987211684
171,1,192795,-0.0502861669398209,0.0720258244067063,0.485531427066143
172,1,194020,-0.10161222977184,0.0757243871798376,0.180500873374164
173,1,194187,-0.108199946363281,0.0719050007655862,0.133279354583358
174,1,194867,-0.0395952180751906,0.0720651839945351,0.583053572553059
175,1,197325,-0.0762032639452835,0.0737437905052205,0.302146808289812
176,1,197392,-0.0912809005306261,0.0746466338518543,0.222205844381864
177,1,198857,-0.163469614594948,0.345590761637407,0.636494823894591
178,1,206666,-0.0392213830373969,0.0810562833997237,0.628772222402515
179,1,206675,0.0999287009891647,0.10542910280356,0.343865201874707
180,1,223051,0.115704230195951,0.0833220758187635,0.165818302864581
181,1,223059,0.161419807999102,0.0863305228970729,0.0623407972829584
182,2,7366,0.16095206006104,0.104214185264346,0.123378910665382
183,2,8180,-0.0984315596429646,0.143869774645407,0.494315950718363
184,2,8187,-0.0554198188530535,0.149680509550942,0.711415241744666
185,2,8250,0.0255900271957774,0.147488337430275,0.862353611230764
186,2,8253,0.0126215908116745,0.147493096407823,0.931853492717749
187,2,8285,-0.00180915530783146,0.079964835332862,0.981962674699616
188,2,8302,-0.0169342462305372,0.0748468138867915,0.821136327267598
189,2,8306,-0.0169342462305372,0.0748468138867915,0.821136327267598
190,2,8314,-0.0140134442903746,0.0733128971293843,0.848521343296102
191,2,8317,-0.0185958318066393,0.0749822270219021,0.804276136201586
192,2,8328,-0.023291009465053,0.0746429780655486,0.755200308857677
193,2,8331,-0.0162741240665664,0.0745078901010326,0.827226944404022
194,2,8498,-0.0282976893280777,0.0731938217860215,0.699275610854019
195,2,8651,-0.0077996625479746,0.0732766864507848,0.915292724727788
196,2,9418,0.153093676905288,0.186186518037567,0.411484143671378
197,2,9812,0.0438723713025261,0.0736762694919297,0.551907618749983
198,2,9932,0.00167526414034391,0.0734226842548875,0.981809370240724
199,2,10135,0.00838092154670811,0.0731401954595298,0.908837567372423
200,2,11616,-0.00534232810518087,0.0730633690689791,0.941752752240314
201,2,12133,0.0189103811993385,0.0733474786327821,0.796696755923924
202,2,12194,0.0141088828347544,0.0736342089681225,0.848159661227891
203,2,12359,0.00366299333862563,0.0734224795528841,0.96023885021784
204,2,13061,-0.00397267164356641,0.0734170305686671,0.956877309535279
205,2,14298,0.0140402189280453,0.0736451523688718,0.848911849127918
206,2,15222,-0.0122130448641418,0.0743642860146756,0.869641983367461
207,2,17986,0.0239426197979655,0.0730528084063682,0.74329952374941
208,2,19770,0.0356624532555736,0.0735445908202168,0.628041481331452
209,2,19836,0.0124059661978537,0.073363989876436,0.865813603442095
210,2,19851,0.0254224851923304,0.0735693269588366,0.729880587992436
211,2,21595,0.0275535026140155,0.0732631859682896,0.707076410261129
212,2,22385,0.0301404846807769,0.0733296545270194,0.681301974876559
213,2,23441,0.0154711876782887,0.0740550098109541,0.834635250186742
214,2,24209,0.00706636232083224,0.0734488100820687,0.923409980820973
215,2,24341,0.0394374604438483,0.0735935761576402,0.59237770645503
216,2,26815,0.00841361624278725,0.0735339149456276,0.908971358668242
217,2,28209,0.0383010855801735,0.073531769658417,0.602778296000845
218,2,28695,0.0077175685881874,0.0768483649388677,0.920063195621215
219,2,35849,0.0628449504426261,0.787853869326698,0.936467558987024
220,2,35850,-0.62104682017126,0.963001530713542,0.519406085153774
221,2,41245,-0.0372441288375991,0.0732510449127222,0.611458888200436
222,2,43214,-0.00564507916160328,0.0744652944824565,0.939614645006841
223,2,47104,-0.0113339185122009,0.0723874618189918,0.875670929185412
224,2,50915,-0.0160219073954234,0.073096252519262,0.82662936740491
225,2,55834,0.00173018727897034,0.0727633806181077,0.981042909023788
226,2,56422,-0.00821461820426961,0.0728922141853382,0.910336096567951
227,2,57715,-0.0252006460223011,0.0726408544082696,0.728857307289214
228,2,59046,-0.0141301184940131,0.0730168951073272,0.84666423761637
229,2,59191,-0.021910358472129,0.0725933103721979,0.76296444082138
230,2,59383,0.0103633353571181,0.0726214905680521,0.886605829715439
231,2,59477,-0.0100661934520588,0.0737143554544682,0.891459003870473
232,2,59755,-0.0233264947914371,0.165623804912624,0.888076494650419
233,2,60471,0.00734632789472056,0.0727203468182639,0.919590643807215
234,2,60478,0.00887101956537639,0.0728028509138825,0.9030872345204
235,2,60786,-0.00127978490063052,0.0726846400119274,0.985962029580945
236,2,61035,-0.00718142615416217,0.0726784247914445,0.921344438869234
237,2,61071,0.0215754698054101,0.0723406131313483,0.765689081675276
238,2,61675,0.050989393077067,0.0725072444736686,0.482374905985135
239,2,62776,-0.0298694988036361,0.0757160752045402,0.69345496048944
240,2,62939,-0.00408563753105917,0.0724322702339529,0.955050038405495
241,2,63527,-0.0118573866025914,0.0727017462551652,0.870535933651398
242,2,63857,-0.0358104371146633,0.0726964160136891,0.622599719761476
243,2,65527,0.0133794552004503,0.0724781483049483,0.853648911058752
244,2,67007,-0.0276919753693221,0.0797881164884968,0.728746361225077
245,2,67023,-0.22828569461736,0.164577312298027,0.166285512352995
246,2,67024,-0.236103609349928,0.165151047776572,0.15370987729434
247,2,67976,-0.0206223825691764,0.073517435848042,0.779250508250464
248,2,69628,-0.0363127012836936,0.0747186952019211,0.62727425190618
249,2,71825,-0.108583599199983,0.144418690857627,0.452632254859913
250,2,72389,-0.023835906842596,0.0730611934102677,0.744431727519465
251,2,72392,-0.0128909416133469,0.0735658816795096,0.86099946294163
252,2,73646,-0.0357504409653658,0.0720356457637993,0.619999969638882
253,2,74564,-0.058721370335149,0.071851336801268,0.414329933517351
254,2,74739,-0.0202709169217798,0.0721476891021652,0.778902474307215
255,2,79931,-0.00065913457899458,0.081329294529668,0.993538180674264
256,2,80748,-0.0220386710464655,0.0750333820438647,0.769145848291866
257,2,80873,-0.0103619138003622,0.0723258034090422,0.886160921221972
258,2,81501,-0.00457656541668477,0.0723154453663803,0.949574472116411
259,2,83526,-0.0210635887551767,0.0721949698856558,0.7706416767495
260,2,83845,-0.016501022112703,0.072266958042291,0.819518606054216
261,2,84412,0.141226053359659,0.181978838513357,0.438234638268288
262,2,84412,-0.0682675508830568,0.0911312402877709,0.454288288480983
263,2,84447,0.000721937508540632,0.0731950251456755,0.992136000658632
264,2,87391,-0.00228573335248722,0.0719530594952744,0.974675811238605
265,2,87562,-0.0103197187028893,0.0721331574103428,0.88632059948779
266,2,87849,0.00159986077197771,0.0721283664666938,0.98231631092316
267,2,87878,0.00767503230200728,0.0724372102336688,0.915678812577881
268,2,88125,-0.0166664356954636,0.0805473913320275,0.836195812966178
269,2,89785,-0.0653464247215752,0.072362900205699,0.367121700374375
270,2,93441,-0.073245733542875,0.0745072097516709,0.326246740759214
271,2,93588,-0.0508996514545973,0.0771813277281376,0.51001667599715
272,2,93721,-0.0948602244145858,0.0720509873296767,0.188836684505417
273,2,93952,-0.0742110439073504,0.0719126778351189,0.302797117433068
274,2,95085,-0.0790161303602397,0.0719988623384973,0.273186833250469
275,2,103188,-0.0113510396536116,0.0738698893033377,0.877963577178906
276,2,107124,0.00424438888354361,0.0721571118888475,0.953127575010127
277,2,111645,0.0290637488198942,0.0721871015045461,0.687473762335569
278,2,111916,0.034728078283911,0.072350260706403,0.631525139286166
279,2,111931,0.0366487758121609,0.0724582838768421,0.613318797575293
280,2,111999,0.027824812477801,0.0722090544174861,0.700219922029534
281,2,114528,0.0336266016100788,0.0726178077740045,0.643604735506443
282,2,116024,0.0554795682407797,0.0727526779262949,0.446224560759995
283,2,119244,-0.0634602854459509,0.0792848843341041,0.424012572339833
284,2,119246,-0.042999290374104,0.080170649105049,0.592056550376109
285,2,119247,-0.0201985598501553,0.0807752478963897,0.802687354863666
286,2,120090,0.000892881878647445,0.0725249932146031,0.990184152602355
287,2,120291,0.0027960334881949,0.0733542330979196,0.969616050613939
288,2,120726,-0.0137851090754929,0.0729268783904055,0.850180716818223
289,2,121716,-0.0514683356526968,0.0727962154667016,0.480020885179581
290,2,123100,0.00214265303206362,0.0729481397489159,0.976584281066265
291,2,124677,-0.0145775536044941,0.0728436078756289,0.841500995505223
292,2,127636,0.0559527735705849,0.0920879802480199,0.543842626089571
293,2,127887,0.021754664210323,0.0733380600171702,0.766919341529269
294,2,128935,0.0472305324251447,0.0732347307253175,0.51939802296005
295,2,129053,0.0442316628372437,0.0734632079291392,0.547498946117359
296,2,130040,-0.00154860892572906,0.0739494882473501,0.98330419970833
297,2,130976,-0.0171626526677759,0.0733415114665597,0.815112813311979
298,2,132199,0.0309757102943502,0.0736687057376724,0.674395708718433
299,2,133355,-0.0213021361533874,0.0741769485407908,0.774142999937197
300,2,133435,-0.026312346238837,0.0743327317204123,0.723564745885764
301,2,133943,0.0085278878615993,0.0870414960425843,0.922007776728913
302,2,135183,-0.0301335509293292,0.0743698079113634,0.685586772315359
303,2,135402,-0.0315218754509461,0.0743569379429736,0.671877634725118
304,2,135898,-0.0720387904900446,0.0746719310943977,0.335336887680555
305,2,135912,-0.0751769492513383,0.0747184750812272,0.315039314934259
306,2,135925,-0.0849148873163001,0.0743493388717822,0.254183713646481
307,2,136002,-0.0942019675858117,0.0742617814337198,0.205451027846754
308,2,136173,-0.0662581461615779,0.0748744301155921,0.376800229770096
309,2,138209,-0.0804780872142412,0.0770366035926097,0.296888809532133
310,2,138318,-0.0846322834677036,0.0768043797720153,0.271247180468776
311,2,138695,-0.100236137725456,0.0754292815110736,0.184747304997585
312,2,138818,-0.103698354978651,0.0752769787058284,0.169212740206276
313,2,139728,-0.0822268255084957,0.0752165129518451,0.275050676725656
314,2,140174,-0.0861488327603011,0.0752040762362188,0.252763994328539
315,2,140863,-0.0748045934331449,0.0752079399321648,0.320594188308583
316,2,141152,-0.0955511246796861,0.0753539798840159,0.205622847548716
317,2,141292,-0.0896859025859016,0.0748302644489995,0.231516906562136
318,2,141545,-0.0954548688427592,0.0751761410488309,0.205010268302184
319,2,145823,-0.12639900043228,0.0779304262564413,0.105707523946278
320,2,145934,-0.261679249823513,0.128127501873724,0.0418609718289363
321,2,145980,-0.128119322916532,0.078646531976031,0.104193962804617
322,2,146723,-0.13217710207372,0.0748819767405697,0.078404987850358
323,2,147946,-0.156057433968565,0.0754448314011198,0.0393210164926638
324,2,150394,-0.209947498844109,0.0819232818455761,0.0107992503981439
325,2,151274,-0.131214346661162,0.129331825403488,0.311012518918416
326,2,151397,-0.168484834925872,0.0755601583840562,0.026388454783008
327,2,153035,-0.0965681972496684,0.0750864026109341,0.199253066780489
328,2,153228,-0.0883238036979941,0.0756654030145175,0.243879368693208
329,2,153455,-0.0688744336967653,0.076295479203623,0.367283281397824
330,2,153732,-0.0748950280902432,0.0788722980149681,0.342978758694149
331,2,153815,-0.101953350622879,0.0758966944334122,0.180032162668924
332,2,154160,-0.0775900008620216,0.0751798340833386,0.302751192095659
333,2,154235,-0.0994001157227955,0.0758607749004735,0.190947454170237
334,2,155527,-0.0670895677762262,0.0824609118896886,0.416426953166427
335,2,159870,-0.065259953635572,0.0740429468675088,0.378712035622216
336,2,161229,-0.065217478560526,0.0751820218166162,0.386278717920866
337,2,161451,0.0512455562341616,0.161133824562453,0.75064945590967
338,2,161451,-0.145687943360383,0.161487612391247,0.367586112953317
339,2,162696,-0.0553579831102511,0.0748803295928356,0.460224628739847
340,2,163284,-0.040807460822978,0.0739133354326676,0.581230057656173
341,2,164166,-0.0222280531744232,0.0746224441462015,0.765974904176971
342,2,165270,-0.0648609014813746,0.0739236281375801,0.380863883383392
343,2,165675,-0.0689531342311347,0.0751376390123146,0.359407233220311
344,2,166404,-0.0370190185178156,0.194957557628379,0.849510386210953
345,2,168012,-0.035205286176295,0.0909139502353954,0.698813788393715
346,2,168062,-0.0121474881822374,0.0745484332554489,0.870652935264886
347,2,168518,-0.0362949836956492,0.074099196643465,0.624568257105215
348,2,168980,-0.0527697320987386,0.0740359272913488,0.476466118865027
349,2,169651,-0.0234673538451855,0.0741138491819928,0.751704513787949
350,2,169902,0.223425868257264,0.123324932715349,0.0708846613137267
351,2,169960,-0.137126619026532,0.115174557463942,0.234611380830349
352,2,170725,-0.0724197286956676,0.0741562119128766,0.329444189147146
353,2,171254,-0.0579311704124919,0.0743125476161554,0.436171600444959
354,2,172242,-0.0251013613995883,0.073485162336885,0.732867169141463
355,2,173254,0.0280418146754583,0.0729188271492868,0.700793475883879
356,2,173340,0.0137013329246506,0.0729216274303573,0.851069890295688
357,2,173385,0.0302541072563849,0.0729746704801059,0.678698524560369
358,2,173973,0.0356995205213861,0.0727737275928361,0.624045962656218
359,2,174714,-0.189292006188619,0.186387909454207,0.310524556986304
360,2,177341,0.0460991454188595,0.0725089825805284,0.525337310814616
361,2,180314,-0.00473545107265227,0.0725743890303913,0.948012192720835
362,2,180339,-0.0171080850520274,0.0727524816495386,0.814225048981163
363,2,182758,-0.101510426036595,0.0722956439194068,0.161167792572269
364,2,183619,-0.0429203229385225,0.0727468728735662,0.55557117624103
365,2,183913,-0.0251416375326299,0.074614148792605,0.736350794191916
366,2,184146,-0.0196415631433942,0.0751193964154608,0.793881601033502
367,2,187176,-0.0745131291804658,0.073071433173125,0.308554906877448
368,2,191066,-0.0209697028698779,0.0737175785045697,0.776224674060499
369,2,191124,-0.0399155414913377,0.0931250168227457,0.668458898901405
370,2,191128,0.0743637439148968,0.0856571993324355,0.385899186788422
371,2,191599,-0.0487769332052251,0.0726581192248831,0.502455006934409
372,2,191762,-0.0191794525369033,0.0755754281966061,0.799814087041714
373,2,191763,-0.0193363564103538,0.0729851785574165,0.791213871397593
374,2,191959,-0.0233304881793357,0.0728037466523946,0.74881134618515
375,2,192390,-0.0170262445342105,0.0748181402730625,0.820113534525413
376,2,195759,0.0169378716960296,0.0734340229402684,0.817717013068798
377,2,196912,-0.0346560409623071,0.0722281387035675,0.631657118175428
378,2,197598,-0.00463005365020841,0.23595857060774,0.984355747869287
379,2,198110,-0.0696634343090223,0.0725900383994126,0.337871576753568
380,2,198283,-0.0331950669640382,0.0749500329444289,0.658112268604797
381,2,198805,-0.0638936298059027,0.0729184876196879,0.381498919858099
382,2,198891,-0.0634763451012972,0.0723502988648727,0.380894690914432
383,2,199248,-0.0866645409401982,0.0724478561926327,0.232408371119734
384,2,201782,-0.0688674317239496,0.0724126307078505,0.342233902780295
385,2,203285,-0.00252249687562767,0.0722241148983238,0.972158517292806
386,2,203783,0.00928118692567903,0.0720670276946566,0.897600736228707
387,2,204179,0.00339594181143243,0.0722428808573263,0.962534002448613
388,2,205406,0.00814992349097637,0.0729840670715886,0.911150786208778
389,2,205834,-0.0074535208570623,0.0726347069292041,0.918325598952613
390,2,205965,0.0391936343812233,0.0793407528881211,0.621619626504307
391,2,207192,-0.0360681685035177,0.0725424726157505,0.619357056322217
392,2,207561,-0.0327811757697475,0.072226039920583,0.650201877092078
393,2,208682,-0.0425216896853738,0.072090053883655,0.555674415651454
394,2,210102,-0.0445156836144853,0.072273013588047,0.538332494063618
395,2,212519,0.111190028783154,0.15379206669098,0.470165169211534
396,2,214801,-0.0405042001656418,0.0722762545558777,0.575556580466568
397,2,215016,-0.0116663429447066,0.0722644736021809,0.871839588954335
398,2,218876,-0.0187756234545595,0.0730074330216748,0.797194187868404
399,2,227511,0.0094254060662069,0.0735293451162935,0.898075060910926
400,2,230378,-0.00226967457029559,0.0726043178972429,0.975079158720711
401,2,231943,-0.0185280561662337,0.0728059005347764,0.799268579278735
402,2,232156,-0.00210777849111687,0.0727826455570345,0.976912933981792
403,2,232789,-0.029543129253214,0.0725079608591736,0.683926909994093
404,2,238524,-0.029312714780067,0.0726103123731286,0.686678468844066
405,2,241518,0.0132281234592162,0.0732541931522453,0.856802153704755
406,2,250396,-0.0350569884122283,0.0727342502645031,0.630113628887554
407,2,250466,-0.0113916921911805,0.0727299577779097,0.875626010645368
408,2,252305,-0.00572416464217851,0.0729246373230253,0.937479379922741
409,2,254571,0.0310263986514783,0.0739310935109618,0.674984439422593
410,2,254742,0.0444402309161185,0.0738448863390307,0.547690175985634
411,2,254908,0.0248113402489509,0.0744354025027152,0.739085246636034
412,2,255033,0.0958886818394734,0.0871071661287915,0.271728216701707
413,2,255862,0.0426592202668511,0.0739638177661843,0.56447057611124
414,2,255975,0.0741193142788925,0.0736258861753782,0.314767639666983
415,2,258311,0.0314881422988175,0.0724946465217504,0.664298746223498
416,2,259284,0.0511710369429528,0.0727071863735499,0.482023715021675
417,2,266330,0.0504311642799925,0.0730217067562355,0.490250373091813
