SNP,Chr,Pos,Effect,SE,ERG11_ERG5_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
71,1,87467,-0.0867112956528909,0.056403814291035,0.125108266754803
72,1,89070,-0.0816698978412478,0.0560698778155583,0.146123030454073
73,1,89616,-0.0772270849345131,0.0557843600617193,0.167114801373988
74,1,89679,-0.0684230572060938,0.0558240081862033,0.221131585415836
75,1,89880,-0.0691965440410828,0.0558355126270147,0.216060432806817
76,1,91472,-0.0644315541585988,0.0562677949038587,0.252948633669581
77,1,93789,-0.074737022116498,0.0556494231499928,0.180135709743681
78,1,94351,-0.032175626393463,0.055912023959563,0.565340914902626
79,1,99148,-0.00755126926895036,0.0557899637547978,0.892410917313637
80,1,101281,-0.150355434913673,0.610123096354572,0.805489072579778
81,1,106011,-0.0235735546398115,0.0581315785779374,0.685340523953181
82,1,106800,-0.01536431645025,0.0558606822053099,0.783440996506356
83,1,107970,0.00239102937223128,0.0557010091944372,0.965784680607896
84,1,109000,-0.0250040661816065,0.0557834461689119,0.654258939508858
85,1,112549,0.0611781264720102,0.0556409570755673,0.272292315710236
86,1,112742,0.0613779785760336,0.0558578541545186,0.272593494141899
87,1,113050,0.0830861446003268,0.0556838488616691,0.136564779773642
88,1,113135,0.0740771330982919,0.0555772201508454,0.183434544611311
89,1,114076,0.0965430831469253,0.0554794433215268,0.0827024816116017
90,1,114628,0.107278750885759,0.0555652478445483,0.0543231573922434
91,1,116283,0.0342579035556257,0.056138922442573,0.54209917065443
92,1,126880,-1.34555850212011,1.05144603804622,0.201483390210206
93,1,127853,0.0383260999889252,0.0560268229829501,0.494381686219917
94,1,128302,0.0294076356505702,0.0558266583950968,0.59868632115551
95,1,128704,0.0276816207413073,0.055884770892111,0.62067265206405
96,1,128911,0.0235829387173531,0.0558962850045604,0.673350967501007
97,1,130267,0.0152523272490014,0.055877977336668,0.785045302199658
98,1,130271,0.016663055873756,0.055943171205314,0.765987660561998
99,1,130613,0.00209284795015677,0.0564729426050717,0.970458668554922
100,1,132012,-0.0162748024295282,0.0563465250032279,0.772877813588816
101,1,133231,0.0211597147017372,0.0559419665167112,0.705476679404617
102,1,137074,0.0183238145715038,0.055865212285669,0.743105783628771
103,1,137304,0.0210960722365773,0.0558818661813425,0.706020056479693
104,1,139686,-0.0387407037656922,0.0559286007989304,0.488964920754501
105,1,149562,-0.0248751020856896,0.0560786498285791,0.6576214420391
106,1,150447,-0.0425082545713525,0.0566713441620034,0.453703896550631
107,1,151446,-0.18557623652579,0.113512241423161,0.102970502301471
108,1,154084,-0.030609517574757,0.0568683813400185,0.590742329922578
109,1,156633,-0.0297175271465736,0.0576499963219621,0.606539017764317
110,1,157269,-0.0188711676241499,0.0558501414004632,0.735647427722937
111,1,160054,-0.0613546196889389,0.0562952445098542,0.276512887395432
112,1,166222,-0.0590360185370788,0.0558845394794532,0.29151127210871
113,1,166416,-0.0467987448419652,0.0558036094043593,0.402242840029601
114,1,167326,-0.0520069336384658,0.0561083564634042,0.354610836041972
115,1,168836,-0.0263209146138431,0.0558928225067599,0.637990437229158
116,1,171200,-9.50300897847867e-05,0.055994105870063,0.998646833915066
117,1,171431,-0.00789358815557578,0.0563421141017426,0.888660071923995
118,1,173339,-0.00528888976626163,0.0559048060667268,0.924682034162533
119,1,173845,-0.00315473006200584,0.0558589199876533,0.954993972519728
120,1,175121,0.000612369909682275,0.0557484095044167,0.991241996982956
121,1,175281,-0.00754091794335832,0.0557943604085296,0.892565916979442
122,1,175315,-0.00297230501441267,0.0557780155894867,0.95753249746906
123,1,175523,-0.0119973137301636,0.0560906418980659,0.830755128573089
124,1,175541,-0.00527066115356734,0.055864640337321,0.924887046359385
125,1,175653,-0.00887570859529013,0.0560401297651675,0.874246914288734
126,1,175805,-0.0528672439298827,0.0591449675323721,0.372006501341772
127,1,175818,-0.0265525461556092,0.0578342747057322,0.646434621131488
128,1,175856,-0.028591562078026,0.05694697878014,0.615928926937631
129,1,175876,-0.0147189693232522,0.0560888056944851,0.793148741264331
130,1,175989,-0.0203936363438684,0.0562438497384246,0.717125800074627
131,1,176001,-0.0286479731856325,0.056526884689949,0.612609736836097
132,1,176451,-0.0111484381828255,0.0572240955637949,0.845645396419992
133,1,177692,0.0159507969241433,0.0557717786277332,0.77504494614162
134,1,178191,0.0112859005419206,0.0558303916802535,0.839918892738157
135,1,178224,0.0159507969241433,0.0557717786277332,0.77504494614162
136,1,178960,0.0138979022837128,0.0562188658500231,0.804888919758372
137,1,179139,0.0105425349438839,0.111432379298959,0.924678874128174
138,1,179139,-0.234834185894302,0.224082377404057,0.295364127495427
139,1,180955,-0.0049825761567206,0.0645673650798001,0.938533103548977
140,1,183802,0.0304938536997441,0.0557616483347218,0.584819960091655
141,1,183954,0.0326538487673823,0.0561645120974873,0.56134433110875
142,1,184450,0.0387337562408833,0.0556612406856709,0.486959489415179
143,1,184641,0.0401329276406263,0.0572804871992767,0.483990050901482
144,1,184718,0.05120608693259,0.0559495338836875,0.360701330228468
145,1,185296,0.0560476157499591,0.0556984118585052,0.314975187375312
146,1,185438,0.033127908783995,0.0557529990225029,0.55276523310089
147,1,185469,0.0339742478994011,0.0558321015020289,0.543242336036693
148,1,185503,0.0318564077852467,0.0556910911094589,0.567672630185199
149,1,185705,0.0232223148276395,0.0563260500161082,0.680381721758889
150,1,185749,0.0243470564374063,0.0563247045543361,0.665814587553303
151,1,185806,0.0410984812806551,0.0563724139224439,0.466452625678611
152,1,185879,0.024561579919149,0.0566723660122315,0.66499177981247
153,1,185916,0.0207500414858579,0.0566508953850717,0.71437621613465
154,1,185941,0.0246348906955363,0.0568933790499754,0.665278477105865
155,1,185954,0.0143483574236649,0.0570695740714845,0.801636717623072
156,1,186055,0.020770093166916,0.0559246635092343,0.710566787325691
157,1,186896,0.0188471706605853,0.0568437834851222,0.740417674072194
158,1,187697,0.0962852767538216,0.11583242977711,0.406396416365299
159,1,189392,0.174606214172053,0.116182541976711,0.133768939074489
160,1,189416,0.32507525670402,0.111408891316391,0.00375023457144079
161,1,190132,0.0182304849593036,0.0559981365956097,0.74495379140093
162,1,190148,0.0181281780850287,0.0560151244539858,0.746409774271755
163,1,190165,0.0345067752495758,0.0564240480796188,0.541221566845297
164,1,190169,0.0185957585828667,0.0563748443255938,0.741702043013216
165,1,190933,-0.0120126072607618,0.0559226411041427,0.830041383404296
166,1,192149,-0.0185983208228914,0.056374841931754,0.741667718286998
167,1,192302,0.0341361626983065,0.0744253961709741,0.646758573124448
168,1,192303,-0.0189487810575697,0.0672100755452019,0.778159609931636
169,1,192305,0.00333192532039783,0.0698507899501695,0.961981822983212
170,1,192315,0.0572500776522222,0.0791811844830814,0.470142515821133
171,1,192795,-0.0562698543777138,0.0557400196556696,0.313423743225064
172,1,194020,-0.0456369141317082,0.0587455399750465,0.437763092887832
173,1,194187,-0.0721901578900101,0.0557343818626282,0.196079194983972
174,1,194867,-0.0419134952358952,0.0557916823825477,0.453002812376933
175,1,197325,-0.0757811830042765,0.0570563657715297,0.184976393986927
176,1,197392,-0.0940778911182281,0.0577171855650648,0.103997541957
177,1,198857,-0.314043641748885,0.267212608665083,0.24068378080262
178,1,206666,0.00735402961984177,0.0627953471890027,0.906838647775738
179,1,206675,0.00635136953385196,0.0817549328114145,0.938120330243442
180,1,223051,-0.0187582050194958,0.0646988533492738,0.772039233967998
181,1,223059,-0.0264488972958414,0.0671760263412794,0.694021614286982
182,2,7366,0.0215302583088608,0.0809749992148274,0.790480901968067
183,2,8180,-0.178655216108226,0.111090623023174,0.108686788759371
184,2,8187,-0.0459568684866394,0.115919936737006,0.692010027886394
185,2,8250,-0.107420300290155,0.114087157845571,0.347060076300396
186,2,8253,-0.140378453751601,0.113985716816079,0.21893918055404
187,2,8285,-0.0394392996808428,0.0618949158366451,0.524409092734359
188,2,8302,-0.0540995361148373,0.0578993444084997,0.350750653916493
189,2,8306,-0.0540995361148373,0.0578993444084997,0.350750653916493
190,2,8314,-0.0586987542623744,0.0566956457424367,0.301223127410122
191,2,8317,-0.0542365691151948,0.0580048419212402,0.350409343708419
192,2,8328,-0.0438604244817815,0.0577696554390319,0.448221984773017
193,2,8331,-0.0451578965919636,0.0576580349485222,0.434033548260885
194,2,8498,-0.0432224561916815,0.0566518122625855,0.446003224500335
195,2,8651,-0.0469446255279622,0.0566965589694227,0.408231181317805
196,2,9418,0.263963671826086,0.143648704047901,0.0669670085016118
197,2,9812,-0.0766975557503686,0.0569426570394971,0.178868062556181
198,2,9932,-0.0725114388583153,0.0567326698967828,0.202045173938745
199,2,10135,-0.0710960840006001,0.0565194907766324,0.209257990503092
200,2,11616,-0.0734638355619155,0.0564506435317535,0.193976538248458
201,2,12133,-0.073291316832923,0.0566767673101695,0.1968063119572
202,2,12194,-0.0789349223684137,0.0568755756744448,0.16605725843475
203,2,12359,-0.0769811636772436,0.0567159848892517,0.175549935113842
204,2,13061,-0.0839209856163596,0.0566838934392287,0.139629550173251
205,2,14298,-0.0851791336609931,0.0568585221586794,0.135003764425824
206,2,15222,-0.0853945034269681,0.0574155763415988,0.137826809505652
207,2,17986,-0.0790556946265074,0.056429239755556,0.16210139996644
208,2,19770,-0.0723312648734538,0.0568469198125143,0.204073233198186
209,2,19836,-0.0754806748436166,0.0566783918105147,0.183806094795684
210,2,19851,-0.0726660292636584,0.0568555595727117,0.20206052179136
211,2,21595,-0.0741607255991675,0.0566141558720316,0.191070462884641
212,2,22385,-0.0721600355202523,0.0566753027695881,0.20377838520007
213,2,23441,-0.0477362658540426,0.0573007114064055,0.405361051034434
214,2,24209,-0.0131230377564835,0.0568804405278982,0.817671690848194
215,2,24341,-0.0188672106606063,0.0570104354919435,0.74088381614522
216,2,26815,-0.0185881780851119,0.0569423562319422,0.744286055833437
217,2,28209,-0.0420186368309526,0.0569262000529421,0.460929064290182
218,2,28695,-0.063929824271769,0.059420345825058,0.282710715243502
219,2,35849,-0.174898120922078,0.610104564075804,0.77453388703296
220,2,35850,-0.636923833680372,0.745485734692865,0.39347708365571
221,2,41245,-0.0810218221930303,0.0565875112929762,0.153086766744399
222,2,43214,-0.077929521016188,0.0575223423525827,0.17635737976907
223,2,47104,-0.0694981026258463,0.0559417855820823,0.214939873505864
224,2,50915,-0.0621699510440947,0.0565180069709307,0.272080597400652
225,2,55834,-0.0560319520952492,0.0562742145590788,0.320080407239813
226,2,56422,-0.0533916306673167,0.0563823624686985,0.344308843560101
227,2,57715,-0.0505082525929109,0.0562035792958753,0.369443094528614
228,2,59046,-0.0407494829955753,0.0565108717286295,0.471330795666287
229,2,59191,-0.0441359053429738,0.0561795851343232,0.432616096109756
230,2,59383,-0.0515399580497202,0.0561779343793407,0.359537814680646
231,2,59477,-0.0464261507680173,0.0570376479808253,0.416218721864576
232,2,59755,0.180280759904722,0.127915072225691,0.159603601367542
233,2,60471,-0.052072653269193,0.0562523878867522,0.355236000843296
234,2,60478,-0.0522485757764626,0.0563162728565748,0.354160555034157
235,2,60786,-0.0511219827460573,0.056226381537102,0.363855934911998
236,2,61035,-0.0539613383320527,0.0562147995514475,0.337755828196787
237,2,61071,-0.0509411325330971,0.0559671385857111,0.363339594140572
238,2,61675,-0.0516170878063749,0.0561268916383598,0.358383763289727
239,2,62776,-0.0278510464977165,0.0586341039238309,0.635082578520153
240,2,62939,-0.0480286447479796,0.0560386800892221,0.391991875885129
241,2,63527,-0.0407064107129117,0.0562658270919684,0.469872777786189
242,2,63857,-0.0710659427091719,0.0561934660562003,0.206825530231267
243,2,65527,-0.0809845877783784,0.0559692100929971,0.148798638523769
244,2,67007,-0.064923041237754,0.0617074598613602,0.293468710787922
245,2,67023,-0.181441194224679,0.127441901873134,0.155411710628035
246,2,67024,-0.207122392335062,0.127799875202181,0.10597969791655
247,2,67976,-0.0782757029784275,0.0567908655680493,0.168978988114657
248,2,69628,-0.106814391061009,0.0576069778925194,0.0645455997999391
249,2,71825,0.060109543754491,0.111891900023417,0.591460426502218
250,2,72389,0.0193905619881239,0.0565829036283786,0.732033437995382
251,2,72392,0.0126148816573114,0.0569731733449824,0.824895065020668
252,2,73646,-0.0118664401533248,0.0558054140344019,0.831730829634502
253,2,74564,-0.0105899895220292,0.0556965543629969,0.849310875185505
254,2,74739,-0.00533501420153623,0.0558818284059743,0.923996030597603
255,2,79931,0.0742632615286497,0.0628630544766994,0.23825903622326
256,2,80748,0.0275353234688331,0.058099807542144,0.635841816827957
257,2,80873,0.00186853465945437,0.0560157869940141,0.973408524175188
258,2,81501,0.0208019911191463,0.055995597699253,0.710492997016658
259,2,83526,0.0398809635520796,0.0558793598844001,0.475885802693069
260,2,83845,0.03653141849046,0.0559390240089445,0.514144088046818
261,2,84412,0.329250169691365,0.139964745146518,0.0192022628940358
262,2,84412,-0.0550898882505568,0.0705737075854643,0.435560489465576
263,2,84447,0.0224635163862975,0.0566748318405465,0.692080514365607
264,2,87391,0.0340755660577027,0.055696125354461,0.541055887698604
265,2,87562,0.0340423353286108,0.0558372778713637,0.542472391972178
266,2,87849,0.0302159603163647,0.055838221430076,0.588756545340354
267,2,87878,0.0362372753674401,0.0560682566966318,0.518500876504823
268,2,88125,0.0102666936331776,0.0623830189605407,0.869372602435319
269,2,89785,0.0222923843544315,0.0560951263835567,0.691310321711058
270,2,93441,0.0258907579248613,0.0577661838744375,0.654284395955856
271,2,93588,-0.00158578826108968,0.0598114622230707,0.978863053696784
272,2,93721,0.0153119442435949,0.0559323074960316,0.784430333900159
273,2,93952,0.00828186720313761,0.0557764981527651,0.882046307543966
274,2,95085,0.00602979676509512,0.055855164944892,0.914093396327012
275,2,103188,-0.0120817693768905,0.0572083961596738,0.832861858927477
276,2,107124,0.045862264850469,0.0558305371501794,0.4119416800555
277,2,111645,0.0335741825888385,0.0558911015091004,0.548420563799659
278,2,111916,0.0391185829950423,0.0560127880497605,0.485395243437914
279,2,111931,0.0421342628371559,0.056092368384392,0.453057696004961
280,2,111999,0.0326027995679457,0.055908665760742,0.560168760209827
281,2,114528,0.029544734884086,0.0562354929171704,0.599652208538272
282,2,116024,0.0140009191861851,0.0563863163777615,0.804043983251399
283,2,119244,-0.0659383798549579,0.0613592639957455,0.283275319958402
284,2,119246,-0.0545366861537365,0.0620472876312739,0.380024347201257
285,2,119247,-0.0821210301782438,0.0624107713403579,0.189090019672578
286,2,120090,-0.00477175091715454,0.0561679514224096,0.93234529024438
287,2,120291,-0.0215247605149381,0.0567993000867194,0.704944125002659
288,2,120726,-0.0018272713997502,0.056482536690692,0.974210353611334
289,2,121716,-0.0183888795406277,0.0564099813504202,0.7446279033093
290,2,123100,-0.0143672457537545,0.0564911219933857,0.799390642258314
291,2,124677,-0.053823852840014,0.0563456929261555,0.340108304940586
292,2,127636,0.102912450366656,0.0711462254503151,0.148926569970621
293,2,127887,-0.00022027994417384,0.0568052877391283,0.996908155880734
294,2,128935,-0.00796845386491263,0.0567500041967903,0.888413556653244
295,2,129053,-0.00329441188422441,0.0569240706321415,0.953881904169473
296,2,130040,-0.0192317862054447,0.0572626313630218,0.737181781623435
297,2,130976,-0.0181993290270901,0.0567970295422017,0.748833888924215
298,2,132199,-0.0227835063776228,0.0570556866075286,0.689898529503181
299,2,133355,-0.017806318830865,0.0574467985860913,0.756772834875274
300,2,133435,-0.0212902286146361,0.0575676197593345,0.71173098849666
301,2,133943,0.0972464539372615,0.0672130453332706,0.148829415582745
302,2,135183,-0.0395705791391108,0.0575721507584482,0.492331446430983
303,2,135402,-0.0432300678518944,0.0575559859192037,0.453095326895072
304,2,135898,-0.0648726479825452,0.0578044119113282,0.262506820730248
305,2,135912,-0.0650150781914693,0.0578468080615573,0.261811468114556
306,2,135925,-0.0647772699030271,0.0575845854733583,0.26139298575304
307,2,136002,-0.0618382753595947,0.0575505038737788,0.283330537134505
308,2,136173,-0.0556706513826992,0.0579767011161052,0.337599454984248
309,2,138209,-0.0598734078705807,0.0596697461196972,0.316348878939187
310,2,138318,-0.0786259347922693,0.0594378510814824,0.186749540269326
311,2,138695,-0.0605560721476892,0.0584749798210065,0.301102612754132
312,2,138818,-0.0598198744381404,0.058369570059569,0.306137197880953
313,2,139728,-0.0605135696030403,0.0582625861793516,0.299685353185043
314,2,140174,-0.0765364193313616,0.0582091760759557,0.18941337918388
315,2,140863,-0.0651368531826779,0.0582248174512686,0.264023341122249
316,2,141152,-0.0727576904281377,0.0583639126146729,0.213362999748473
317,2,141292,-0.076128660270121,0.0579301428362632,0.189650405463058
318,2,141545,-0.10898460585637,0.0580655383857098,0.0613531199329382
319,2,145823,-0.0733943849029282,0.0604532627592547,0.225533278598419
320,2,145934,-0.12026938873401,0.0996101255981489,0.22808603758237
321,2,145980,-0.0566299215195456,0.0610636519447955,0.354356861776761
322,2,146723,-0.114765677993752,0.057928141031179,0.0483474790749303
323,2,147946,-0.10655775468438,0.058508650111814,0.0694181105957921
324,2,150394,-0.108527773795811,0.0637736532007574,0.0896799015103748
325,2,151274,-0.128562705877787,0.100076031901971,0.199756872296526
326,2,151397,-0.115472239388469,0.0586084788359141,0.0495931265573865
327,2,153035,-0.0606807977016819,0.0581987860897367,0.297825274298708
328,2,153228,-0.0648975484345868,0.0586119678314091,0.268943852502616
329,2,153455,-0.0780114354728838,0.0590109161883938,0.187029775217472
330,2,153732,-0.0695457195606113,0.0610501722133173,0.255410190622961
331,2,153815,-0.0622475396296021,0.0588366387337559,0.290791464394006
332,2,154160,-0.0505258842210614,0.0582503456298729,0.38631650321446
333,2,154235,-0.0526910855583824,0.0588278723744761,0.371032809778531
334,2,155527,-0.0845498726835572,0.063764846131899,0.185709062280552
335,2,159870,-0.057171162984972,0.0573264846332156,0.319306612095641
336,2,161229,-0.0846959954225928,0.0581137545573593,0.145890209204539
337,2,161451,0.227452104276935,0.1242228729009,0.0679432818883504
338,2,161451,-0.223348283380407,0.124646006942482,0.0740116420229392
339,2,162696,-0.0589744250532971,0.0579525869309691,0.309549672469213
340,2,163284,-0.0594089981479975,0.0571810933681606,0.299533400669814
341,2,164166,-0.0295885218217971,0.0577787334042972,0.608900864369496
342,2,165270,-0.0190986717210659,0.0573050953015798,0.739120411447205
343,2,165675,-0.0146313444428925,0.058256100797216,0.801839965669371
344,2,166404,0.157862962975313,0.150762760065956,0.295772092740391
345,2,168012,-0.0493323385519746,0.0703762187557146,0.483777158346019
346,2,168062,-0.0067844986077914,0.0577366515805098,0.906524607503605
347,2,168518,5.09608883161317e-05,0.0574071873421546,0.999292212071705
348,2,168980,0.0121619429459898,0.0573762820493574,0.832254235603552
349,2,169651,-0.00480391244433331,0.0574066180013468,0.933356539319238
350,2,169902,-0.0524813210037438,0.0959139411731406,0.584607047591792
351,2,169960,0.179066034942174,0.0888686869082764,0.0446675426180535
352,2,170725,0.0136771831837205,0.0575047685348477,0.812139825400511
353,2,171254,-0.000612086641042842,0.0576024331194162,0.991527796779237
354,2,172242,0.0391811265382224,0.056883328213042,0.491402801861597
355,2,173254,0.0309889846533006,0.0564612689021125,0.583452734883493
356,2,173340,0.0323230895760837,0.0564523109930335,0.567298091461285
357,2,173385,0.0323719119089168,0.0565042699371003,0.567069769420417
358,2,173973,0.0351809807934856,0.0563492558501298,0.532808933754112
359,2,174714,0.241735959626257,0.143989088360905,0.0940663590489596
360,2,177341,0.00853418116745852,0.0561864195529145,0.879360103088539
361,2,180314,-0.0120184007405396,0.056203468061143,0.830797354182109
362,2,180339,-0.00779571407834823,0.0563475821741395,0.890042332642929
363,2,182758,-0.0500595873594315,0.0560837717349066,0.372687000182381
364,2,183619,-0.031847337435235,0.0563426326873468,0.572266846018186
365,2,183913,-0.0304794794409619,0.0577730247988396,0.598127273801716
366,2,184146,-0.0304817335574157,0.0581608139628495,0.600542070071667
367,2,187176,-0.0493502851343586,0.0566141068339966,0.383966768083623
368,2,191066,0.00308839037636333,0.0570984430114466,0.956894956045667
369,2,191124,-0.143088266897977,0.0717382831702461,0.0468565378201269
370,2,191128,0.142905258398231,0.065972801468057,0.0309705907440891
371,2,191599,-0.0232377991627956,0.0562939397378855,0.680008173122472
372,2,191762,-0.0383691467203657,0.0585006924025057,0.512331748022291
373,2,191763,-0.0231127003229902,0.0565171468307673,0.682824179510262
374,2,191959,-0.0215902027986431,0.0563808916541021,0.701998626962922
375,2,192390,-0.0745265088413322,0.0578128202932572,0.198207398977055
376,2,195759,-0.0866389477406103,0.0566895750002268,0.127332425527686
377,2,196912,-0.0879112961290262,0.0557608751244681,0.115788676294176
378,2,197598,-0.180161893875786,0.1824914451996,0.324203765415447
379,2,198110,-0.0904303511762257,0.0560860356869644,0.107779318805668
380,2,198283,-0.119434766015352,0.0577137294519564,0.0392325550072863
381,2,198805,-0.0810330782852768,0.0563698907700004,0.151454950237619
382,2,198891,-0.0764814674310829,0.0559463785922873,0.17247971128526
383,2,199248,-0.0900179645129291,0.0560178639907195,0.108959184518978
384,2,201782,-0.0793742746333349,0.0559941480587178,0.157205439222492
385,2,203285,-0.0419712527078157,0.0558909630185801,0.453183757715159
386,2,203783,-0.0434037781600404,0.0557673154315959,0.436912730045929
387,2,204179,-0.0420609425572671,0.0559053958924976,0.452336423322384
388,2,205406,-0.0518205805643045,0.0564577199463232,0.35931609807548
389,2,205834,-0.0473757550584589,0.0561977808435895,0.399789080578635
390,2,205965,0.00847207313399406,0.0614667040816329,0.890451851940708
391,2,207192,-0.0553345616392092,0.0561244984642225,0.324845063306534
392,2,207561,-0.063468908712204,0.0558512342149036,0.256563317810044
393,2,208682,-0.0456877686154948,0.0558062173957574,0.413517917072099
394,2,210102,-0.0316079732497954,0.0559781587580798,0.572671614035926
395,2,212519,0.0632065157111894,0.119148185259508,0.596108150251462
396,2,214801,-0.0613500381528121,0.0559054876882239,0.273219608819855
397,2,215016,-0.0719950580464694,0.0558374845365847,0.198114420398949
398,2,218876,-0.0925963889336266,0.0563322681037538,0.101117333078812
399,2,227511,-0.101663622994011,0.0566900281961754,0.0737769199070121
400,2,230378,-0.106011384908357,0.0559462149363055,0.0589251645379683
401,2,231943,-0.105532972809501,0.0561107995226824,0.0608226446092527
402,2,232156,-0.104322292740212,0.0560939842472673,0.0637487662580016
403,2,232789,-0.108201008705874,0.0558725126150744,0.0535957847929355
404,2,238524,-0.0970633313710251,0.0560098203551361,0.083974332412368
405,2,241518,-0.0973630928347474,0.0564987217713087,0.0857136545035086
406,2,250396,-0.0456522757286139,0.0562966973003424,0.417956397209584
407,2,250466,-0.0339313453689061,0.0563002515328623,0.547104900355129
408,2,252305,-0.0410190144328537,0.0564363064138129,0.46781816898259
409,2,254571,-0.0337722023914128,0.0572435643931518,0.555585674763638
410,2,254742,-0.0169930774546364,0.0572129147551776,0.766629970323048
411,2,254908,-0.0249248825703647,0.0576418781577403,0.665708015155608
412,2,255033,0.0361055202072484,0.0675503498476402,0.59333357686974
413,2,255862,-0.00976943879647618,0.0573074666144458,0.864734965934381
414,2,255975,-0.00396223078172553,0.0571025279487334,0.944720061933193
415,2,258311,-0.00939770286038688,0.0561577847700508,0.867194725349968
