SNP,Chr,Pos,Effect,SE,MID2_TPO2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
79,1,99148,-0.102844286388893,0.0555639702065487,0.0650166997413191
80,1,101281,0.433260729605515,0.610194241151128,0.478149724761375
81,1,106011,-0.135485518678609,0.0577398425094414,0.0195039502342024
82,1,106800,-0.115261966575294,0.0555706560334409,0.0387896932665944
83,1,107970,-0.117617648592372,0.0553899837544273,0.0344116451905304
84,1,109000,-0.129092405613977,0.0554165346147003,0.0203965040373661
85,1,112549,-0.0396140420350577,0.0557377819899042,0.47772611586611
86,1,112742,-0.0486247738554936,0.0559351161596547,0.385270054959706
87,1,113050,-0.0375490050733026,0.0558650202983316,0.501935500929335
88,1,113135,-0.0547690401512853,0.0556821224451557,0.325984968490799
89,1,114076,-0.0619032362747831,0.0556609449384023,0.266831140358002
90,1,114628,-0.0292354210029003,0.0558777719329805,0.601161216817039
91,1,116283,-0.0226588736115221,0.0561974013231582,0.687044134879782
92,1,126880,-2.91667135227294,1.04317926107994,0.00545797259890645
93,1,127853,-0.0288454467920876,0.05608467320594,0.60735039304573
94,1,128302,-0.0260187848701971,0.0558730133095599,0.641733800110688
95,1,128704,-0.0213654216025038,0.0559342488371944,0.702710587870953
96,1,128911,-0.0114810895076455,0.0559486620353089,0.837528227366289
97,1,130267,-0.0680837826046835,0.0558079521103755,0.223292321374123
98,1,130271,-0.0690612774939091,0.0558710694134468,0.217249594012237
99,1,130613,-0.0655620434777608,0.0564072613594283,0.245899666555563
100,1,132012,-0.0399177688404901,0.0563551001258195,0.479210447395607
101,1,133231,-0.0463649592141895,0.0559405516543772,0.407763181310848
102,1,137074,-0.068785079116958,0.0557953372345376,0.21846684432591
103,1,137304,-0.0692447828171599,0.0558132040133655,0.215558129759864
104,1,139686,-0.077672929793914,0.0558554791839165,0.165221159464941
105,1,149562,-0.039899547531272,0.056095852854595,0.477383904111113
106,1,150447,-0.0371662016222624,0.0567242296135744,0.512760215240411
107,1,151446,-0.174249924111259,0.113648191139548,0.126112508967121
108,1,154084,-0.03113896842574,0.0569099382518481,0.584613025677898
109,1,156633,-0.0388152553678447,0.0576776368377619,0.50140739519217
110,1,157269,-0.0232816842520674,0.0558870209221423,0.677235307802469
111,1,160054,-0.0507221100753069,0.0563672473082704,0.368813122501873
112,1,166222,-0.0557859352327563,0.0559357250540814,0.319291333803646
113,1,166416,-0.0446256800634038,0.0558502741030248,0.42481408087944
114,1,167326,-0.0573419569578099,0.0561355100600903,0.307721080596085
115,1,168836,-0.023242401868655,0.0559383219315303,0.678027984467615
116,1,171200,-0.0137728305328049,0.0560309960372268,0.805974224294126
117,1,171431,-0.00838888824643244,0.0563838579201044,0.881810820219214
118,1,173339,-0.0267920219439498,0.0559289578087316,0.632209142481764
119,1,173845,-0.0308099104413591,0.0558766993253475,0.581714498367556
120,1,175121,-0.022610342086457,0.0557769402494914,0.685450550581564
121,1,175281,-0.0171634943626142,0.0558298681147769,0.758701231181467
122,1,175315,-0.0185789024795364,0.0558110046951058,0.739415240761679
123,1,175523,-0.0223524711523299,0.0561234278855912,0.690669403679287
124,1,175541,-0.0179216392915452,0.0558987958510091,0.748696665047776
125,1,175653,-0.0278403700857225,0.0560642629441164,0.619794619097872
126,1,175805,-0.0579005295083823,0.0591757543988606,0.328521778835614
127,1,175818,-0.0350373223038186,0.0578645649270846,0.545232147620107
128,1,175856,-0.0257421294129322,0.0569932512329852,0.651784268256271
129,1,175876,-0.00838666156644852,0.0561342613404807,0.881320479295254
130,1,175989,-0.0162095926436895,0.0562895901307298,0.773540339342035
131,1,176001,-0.0266622254425233,0.0565717469508613,0.637718143765145
132,1,176451,-0.0275171657997902,0.0572510444065427,0.631069825637127
133,1,177692,0.0112683646847566,0.0558165421195524,0.840125131068726
134,1,178191,0.0111288872125441,0.055872048840556,0.842232527836285
135,1,178224,0.0112683646847566,0.0558165421195524,0.840125131068726
136,1,178960,0.00183233867196331,0.0562655035147538,0.974039141537874
137,1,179139,-0.0158588813138403,0.111513554813098,0.886991450752326
138,1,179139,-0.0156561181397957,0.224596225314021,0.944465671494253
139,1,180955,0.000685238846093394,0.0646159672041151,0.991544750054447
140,1,183802,-0.0291484132172668,0.0558052322354462,0.601772372086648
141,1,183954,-0.0302950199856553,0.0562101057782405,0.590253926357013
142,1,184450,-0.025441579201089,0.0557244216635209,0.648267646563154
143,1,184641,-0.0303885507324013,0.0573401667280829,0.596466118650674
144,1,184718,-0.00616954041420029,0.0560566147236067,0.912425049033774
145,1,185296,-0.00310637252660168,0.0558195193798575,0.955651883603591
146,1,185438,-0.0159358624917459,0.0558159556419741,0.775422968480836
147,1,185469,-0.0142857285496279,0.0558977915872951,0.798432702579292
148,1,185503,-0.0164503155562755,0.0557514998631115,0.768117699461035
149,1,185705,-0.0288945053449692,0.0563605735005885,0.608501208168775
150,1,185749,-0.0122417362812949,0.0563777868208942,0.828226571029809
151,1,185806,-0.0143049265908382,0.0564517024889229,0.800105750723229
152,1,185879,-0.0188881592446204,0.0567207345422222,0.739329911444538
153,1,185916,-0.0126491284350345,0.056699844775721,0.823595045167847
154,1,185941,-0.0172305550986895,0.0569434672219899,0.762380138473576
155,1,185954,-0.0139482692200687,0.057112348092521,0.807198371730326
156,1,186055,-0.0372353055622116,0.0559421363166258,0.506098975167574
157,1,186896,-0.0323456227675328,0.0568689055317906,0.569870386998367
158,1,187697,0.021492434074168,0.116026418143107,0.853149206022634
159,1,189392,0.154990696659914,0.116348322162858,0.183677968908337
160,1,189416,0.252186784642478,0.112027089610865,0.0249923980482276
161,1,190132,0.0437728485149435,0.0559997938245792,0.434937841042334
162,1,190148,0.0431639834369363,0.0560180507175514,0.44149677628274
163,1,190165,0.0574828332762633,0.0564130549193108,0.308918225458924
164,1,190169,0.0422743418628157,0.0563806276084274,0.4538730116586
165,1,190933,-0.034045925175709,0.055938587758039,0.543160888716185
166,1,192149,8.58209483067807e-06,0.056425506929206,0.999878730852146
167,1,192302,0.0811465121956889,0.07437769970795,0.276014387824895
168,1,192303,-0.00994134465666452,0.0672656014558415,0.882590988049639
169,1,192305,0.0502651248655197,0.069851801505211,0.472249491395076
170,1,192315,0.0682115965846437,0.0792156318314215,0.389774311369906
171,1,192795,-0.0618415123483127,0.0557649226109592,0.268198952473491
172,1,194020,-0.0440686034737465,0.0587927375355805,0.454019806558774
173,1,194187,-0.0175213956346819,0.0559004793866049,0.754132208213995
174,1,194867,-0.0218594811574279,0.0558657180823646,0.695821816626244
175,1,197325,-0.0347449717438265,0.0572114550988121,0.544037006589177
176,1,197392,-0.0714949582116502,0.0578520964715536,0.217346072393963
177,1,198857,-0.233067602988074,0.267646875005922,0.384453732090473
178,1,206666,-0.0971084298715181,0.0626304109376743,0.121917687491313
179,1,206675,-0.103075316875954,0.0816323530007835,0.20753865302962
180,1,223051,0.0132671904566358,0.06475087698907,0.83777153647872
181,1,223059,-0.00733182182621239,0.0672396628929311,0.91323261466406
182,2,7366,0.0540237389418392,0.0809923704275955,0.505193481445928
183,2,8180,-0.174500590215509,0.111192622445388,0.117461378405798
184,2,8187,-0.0250525204763079,0.116024395238453,0.829171239458047
185,2,8250,-0.0467442109429577,0.114288292429741,0.682785769845919
186,2,8253,-0.0727186113818856,0.114249829271349,0.52487108923128
187,2,8285,0.0219476587962576,0.0619655959018372,0.723407193076222
188,2,8302,-0.0156928338417148,0.0580080431763419,0.786911731111749
189,2,8306,-0.0156928338417148,0.0580080431763419,0.786911731111749
190,2,8314,-0.00879872372138774,0.0568220022242989,0.87703033668622
191,2,8317,-0.0150005399018089,0.0581143803403907,0.796463974276818
192,2,8328,-0.0128208942961779,0.057855821327658,0.824752823048058
193,2,8331,-0.0119048797375739,0.0577475940374262,0.836789704935338
194,2,8498,-0.0263698192689056,0.0567233501377782,0.642300630395722
195,2,8651,-0.0228147485870847,0.056780854902087,0.688071771364433
196,2,9418,0.167788403481921,0.1441652194257,0.245266033569198
197,2,9812,-0.00141528684993064,0.0571312455083102,0.980250380918459
198,2,9932,-0.0169819458451756,0.0568989451509971,0.765529226855139
199,2,10135,-0.0172836459520072,0.0566807292190135,0.760599290525086
200,2,11616,-0.0274856270163926,0.0566091248085367,0.627599161698341
201,2,12133,-0.0235885103090638,0.0568392816585133,0.678391330384224
202,2,12194,-0.0279213001813862,0.057053639922416,0.624871810126341
203,2,12359,-0.0253745445869678,0.0568900951923004,0.655850864533756
204,2,13061,-0.0293028737729074,0.0568805577244545,0.606760153242515
205,2,14298,-0.0257257344142729,0.0570650188663008,0.652400076998038
206,2,15222,-0.033405079831233,0.0576106406754414,0.562390940260649
207,2,17986,-0.025205495122029,0.056612130849237,0.656425477838731
208,2,19770,-0.00767382783219062,0.0570180834927597,0.893016024383614
209,2,19836,-0.00775935125649063,0.0568613940591886,0.89153480302619
210,2,19851,-0.00323066325818311,0.0570291209425842,0.954856564185287
211,2,21595,-0.00746505995680358,0.0567924480603944,0.895498500589113
212,2,22385,0.00215419837424069,0.0568474622179937,0.96979332827955
213,2,23441,-0.0182704524541266,0.057391474512662,0.750409352082724
214,2,24209,-0.0119083691277199,0.0569235483216463,0.834413294038909
215,2,24341,-0.00362844845760013,0.0570614003516042,0.949333886247965
216,2,26815,-0.0154339699367425,0.0569874272992366,0.786679198224387
217,2,28209,-0.0289056115688947,0.0569917633385263,0.612338710211589
218,2,28695,-0.0372908691528188,0.0595289195598776,0.531435960880382
219,2,35849,-0.0450881615422292,0.610625108425986,0.941180038183935
220,2,35850,-0.945723016207557,0.745113402625191,0.205193925347892
221,2,41245,-0.064783929358678,0.0566890697209234,0.253898605717229
222,2,43214,-0.0300824366988034,0.0576924106084027,0.602395644006381
223,2,47104,-0.0691216444433795,0.0559849339499082,0.217783036449522
224,2,50915,-0.0355838464860924,0.056625272505018,0.530142233284569
225,2,55834,-0.0311161559435821,0.0563708120585614,0.581304109507766
226,2,56422,-0.0418120938635909,0.0564521103950332,0.459389050381205
227,2,57715,-0.0360851234165771,0.0562769593840021,0.521804938126499
228,2,59046,-0.0401208262407574,0.0565542767079981,0.478531183014137
229,2,59191,-0.0366477841984587,0.0562367194144681,0.515038108244776
230,2,59383,-0.030156563461134,0.0562638521934206,0.592306690811811
231,2,59477,-0.0353832341924218,0.0571026031166557,0.535892524422561
232,2,59755,-0.0118633586484824,0.128368400924444,0.926419553424979
233,2,60471,-0.0328688665261508,0.0563353946664851,0.559963220990697
234,2,60478,-0.0336504785560376,0.0563984364098088,0.551119370216384
235,2,60786,-0.0218015513819515,0.0563221349039637,0.698925255860431
236,2,61035,-0.0361245180815978,0.0562972006042361,0.521500523607722
237,2,61071,-0.0345608026403006,0.0560443091145599,0.537850398229009
238,2,61675,-0.0238483436837709,0.0562215958244305,0.671689464828729
239,2,62776,-0.0429546883940424,0.0586519615179188,0.464431328318723
240,2,62939,-0.0448768234121104,0.0560878803909654,0.424181576771349
241,2,63527,-0.0463257281839444,0.0562954727130029,0.411118553599362
242,2,63857,-0.0771240024858226,0.0562128724940641,0.170935027312204
243,2,65527,-0.0647158712418526,0.0560710341088592,0.249208592021012
244,2,67007,-0.0654395528723532,0.0617519977498437,0.289998573752188
245,2,67023,-0.175032255417492,0.127562691463399,0.170895102158837
246,2,67024,-0.202525794976252,0.127916576096353,0.114256624350082
247,2,67976,-0.0606664464447669,0.0568943156136528,0.287016491242093
248,2,69628,-0.113397478021266,0.0576146525612044,0.0498266387981728
249,2,71825,-0.147471273498613,0.111745637178225,0.187788765107045
250,2,72389,-0.0887072592635572,0.0564372986780337,0.116896440099998
251,2,72392,-0.0387840844876629,0.0569821679226314,0.496548366463021
252,2,73646,-0.0819916481054447,0.0556797808800392,0.141761569006187
253,2,74564,-0.0741894082788921,0.0556008322376301,0.182958477925694
254,2,74739,-0.0631723716184585,0.0558229837699478,0.258547585918811
255,2,79931,-3.681823154289e-05,0.0630340876263511,0.999534285331927
256,2,80748,-0.0470917169971735,0.0581075232926538,0.418242684500882
257,2,80873,-0.0548600397005191,0.055981479394655,0.327773214311943
258,2,81501,-0.0504888768486506,0.0559837791233426,0.367752369528266
259,2,83526,-0.054955574414628,0.0558847966143577,0.326097626970922
260,2,83845,-0.0556157250713759,0.0559362052089181,0.320772188257289
261,2,84412,0.112329730430455,0.141035879501179,0.426298821244596
262,2,84412,-0.0699396337922928,0.0705890915048339,0.322462168622386
263,2,84447,-0.0298756528506178,0.0567073531602211,0.59863620470887
264,2,87391,-0.0297526323556906,0.0557446439734451,0.593863726097513
265,2,87562,-0.03566689926523,0.0558760191931186,0.523677901335779
266,2,87849,-0.0373102339348655,0.0558676806922769,0.504677117423391
267,2,87878,-0.0312148780949879,0.0561185975055337,0.57840566790013
268,2,88125,-0.0261744542340401,0.0624163099368097,0.675213393828363
269,2,89785,-0.0115670613637117,0.0561460675104619,0.836896160214661
270,2,93441,-0.0210990484744301,0.0578147291755022,0.71537291497388
271,2,93588,-0.0164815135847992,0.059849620243108,0.783183823909628
272,2,93721,-0.0392345810974709,0.055940924951388,0.483542106804793
273,2,93952,-0.0423569528048599,0.0557742199491421,0.448098600262891
274,2,95085,-0.0518887548503107,0.055829401806105,0.353308508342751
275,2,103188,-0.0219188488413265,0.057242714980486,0.702016435394983
276,2,107124,-0.00708307958150972,0.0559242062342062,0.899285585147936
277,2,111645,-0.031499221700096,0.0559361715882742,0.573705256812977
278,2,111916,-0.0279361989261324,0.0560734887134307,0.618648472031246
279,2,111931,-0.020211832884152,0.0561686704985775,0.719180660618242
280,2,111999,-0.0262618676645787,0.055959775760409,0.63914564682859
281,2,114528,-0.0237074544038406,0.0562852134528528,0.673863798112345
282,2,116024,-0.0204562595708838,0.0564227170390568,0.717155340298944
283,2,119244,-0.0593552954452243,0.0614241156347235,0.33454609002895
284,2,119246,-0.0571779469193624,0.0620868487885362,0.357713345061793
285,2,119247,-0.0549659902085833,0.06254182648674,0.380070864671798
286,2,120090,-0.0208844184082959,0.0561993487352598,0.710403832699069
287,2,120291,-0.0152015109355216,0.0568473883270906,0.789310332756751
288,2,120726,-0.00888134419606912,0.0565226924879159,0.875233154380054
289,2,121716,-0.0190875484917353,0.0564513316193181,0.735470767608864
290,2,123100,-0.00791375536453454,0.0565367872352625,0.888759314683141
291,2,124677,-0.0112897143733503,0.0564572748253158,0.84161984059365
292,2,127636,0.0893480396101984,0.0712513665537442,0.210677770129748
293,2,127887,0.00892308389171059,0.0568455939381843,0.875357801800506
294,2,128935,0.0126243768422698,0.0567898629761203,0.824209043844359
295,2,129053,0.00902140047984989,0.0569646945867023,0.874257168600726
296,2,130040,-0.0338019818180444,0.0572861718110529,0.555531407985541
297,2,130976,-0.0241007123032321,0.0568331035159173,0.671779503873245
298,2,132199,-0.0167032140530007,0.0571041366958834,0.77007280780598
299,2,133355,-0.0172796243712652,0.0574900319894193,0.763921401115746
300,2,133435,-0.013752744502508,0.0576169865376701,0.81148251497529
301,2,133943,0.0299024874854661,0.0674434513191182,0.657768835755758
302,2,135183,-0.0468343213205937,0.0575996360966181,0.416708217491423
303,2,135402,-0.0449861372220361,0.0575950924705324,0.435281367790167
304,2,135898,-0.0491826315501351,0.0578913991242357,0.396141581583019
305,2,135912,-0.0497739259284713,0.0579328170410199,0.390831809163621
306,2,135925,-0.0517565068512627,0.0576648912763344,0.37004293873311
307,2,136002,-0.0608311313535352,0.0575965259761888,0.291617519726843
308,2,136173,-0.0514541457195703,0.0580310007962559,0.37586212696548
309,2,138209,-0.0516522054540358,0.0597360385443437,0.38780488875166
310,2,138318,-0.0547390274357746,0.0595581300924198,0.358678319478381
311,2,138695,-0.0580006659763785,0.0585259765608739,0.322352517496281
312,2,138818,-0.0530339227374106,0.0584317197665809,0.3646970676231
313,2,139728,-0.0536897273173689,0.0583250210633616,0.357926332363937
314,2,140174,-0.0699905177142464,0.0582760395950538,0.230549823712242
315,2,140863,-0.066599136678424,0.0582636338223513,0.253786121618352
316,2,141152,-0.0671823490149019,0.0584264707896854,0.250979334526188
317,2,141292,-0.0718746035939051,0.0579888609800074,0.216000307043163
318,2,141545,-0.0760111129940058,0.0582576953555081,0.192831524639948
319,2,145823,-0.0719564377434658,0.060503348457896,0.23512225526219
320,2,145934,-0.197873817590415,0.0993331537327263,0.0471386293135972
321,2,145980,-0.0686548058457312,0.0610742922590432,0.261726152339157
322,2,146723,-0.105190531001819,0.0580231812592877,0.0706957084604339
323,2,147946,-0.0673859199432247,0.058717213060271,0.251896515960617
324,2,150394,-0.0283725448674694,0.0640645929113505,0.658128113285342
325,2,151274,-0.088705755972537,0.100273280493081,0.376952970200488
326,2,151397,-0.0339057451438418,0.0589460985931024,0.565523066913601
327,2,153035,-0.0370700946122355,0.0582983476754091,0.525274030226552
328,2,153228,-0.0471999013461442,0.058703640316977,0.421916705363676
329,2,153455,-0.0385268576033198,0.0591653272905402,0.515358547723024
330,2,153732,-0.0362787514824783,0.0611773513089292,0.553554504110794
331,2,153815,-0.034813688353424,0.0589445993078615,0.555154935298166
332,2,154160,-0.0292449717236594,0.0583350365377692,0.616452976460181
333,2,154235,-0.0356112395199604,0.058908041740965,0.545884634689212
334,2,155527,-0.00311528517009241,0.0639708181628575,0.961187083904993
335,2,159870,-0.0235592669407438,0.057436238241501,0.681921838676448
336,2,161229,0.000831293831921487,0.0583317090356945,0.988637664643483
337,2,161451,0.31053094800393,0.123805937005983,0.0125824659268947
338,2,161451,-0.0477013609726002,0.125279082543503,0.703609799118928
339,2,162696,0.024519852243337,0.0580660729395886,0.673081364319101
340,2,163284,0.0091599811927805,0.0573090139443714,0.873102539146218
341,2,164166,0.0283685564777801,0.0578235109384054,0.624010025159183
342,2,165270,0.00795157197404872,0.0573552167352977,0.889815826424726
343,2,165675,0.0119305804789553,0.0583012203916487,0.837973768292964
344,2,166404,0.222759063398962,0.150643271894277,0.140107194775059
345,2,168012,0.00476611569840735,0.0704771550358582,0.94612133323038
346,2,168062,0.0142611472059393,0.0577757780277345,0.805178563446643
347,2,168518,0.0303374372535832,0.0574272283812733,0.597639601914627
348,2,168980,0.0299812607611414,0.0574004734638015,0.601777039667432
349,2,169651,0.0322567529671969,0.0574242651256787,0.574658583187347
350,2,169902,0.166869209364015,0.0956144265381914,0.0818149037843997
351,2,169960,0.0759888680209624,0.0893533374600345,0.395661842173243
352,2,170725,0.034520259300753,0.0575228536947371,0.548815427159319
353,2,171254,0.0431382103068755,0.057599581338022,0.454396512408968
354,2,172242,0.0494241252630266,0.0569031450517664,0.385674796756472
355,2,173254,0.035331858342763,0.0564961168974134,0.532122089007694
356,2,173340,0.0359511559623463,0.0564881653472631,0.524904117524471
357,2,173385,0.0412636108335483,0.0565299707456958,0.465909629027344
358,2,173973,0.0425680075518403,0.0563768236393097,0.450715141944993
359,2,174714,0.153407172384586,0.144439810639448,0.288923739784437
360,2,177341,-0.0058798195883023,0.0562292142472979,0.916777387575094
361,2,180314,-0.0238491485459296,0.0562346271410031,0.671750652729842
362,2,180339,-0.0235057297429349,0.0563771792320202,0.676977947754784
363,2,182758,-0.0289538827758101,0.0561676876813939,0.606533316600688
364,2,183619,-0.0180668689982513,0.0564018916263745,0.748912398494106
365,2,183913,0.00443538996439419,0.0578383412311496,0.938916801466165
366,2,184146,0.0139620156641157,0.0582220100448996,0.810619465976197
367,2,187176,-0.0460332588127874,0.056664253404953,0.417117562819465
368,2,191066,0.0214853825706957,0.0571297429883096,0.707082966170204
369,2,191124,-0.0711226587405438,0.0720957965058562,0.324562438540673
370,2,191128,0.0905926732190032,0.066284104502484,0.172578834096012
371,2,191599,-0.00817242547997998,0.0563477645740634,0.884765627776221
372,2,191762,-0.00609799873159977,0.0585790049826306,0.917150134643573
373,2,191763,-0.00323871409892562,0.0565723549956,0.954379189940883
374,2,191959,0.00144661682278402,0.0564345301177174,0.979564117724072
375,2,192390,-0.0222950374259042,0.0579797381616534,0.700816081749267
376,2,195759,0.0227224852839023,0.0569063086775239,0.689916268504229
377,2,196912,0.0161297518593431,0.0559919226264334,0.773460048507364
378,2,197598,0.145212624526429,0.182715851556552,0.427295482432966
379,2,198110,-0.026892520740924,0.0563159001854994,0.633280440835709
380,2,198283,-0.0106798964529482,0.0581032069575985,0.854268778158141
381,2,198805,-0.0277922882400503,0.0565573921120078,0.623449131164953
382,2,198891,-0.0282318638518419,0.0561159215380571,0.61520842941177
383,2,199248,-0.0467217574175347,0.0562092574940957,0.406416275016853
384,2,201782,-0.0404468733912803,0.0561538472615068,0.471825117221788
385,2,203285,-0.0275254198772818,0.0559580554823382,0.6231001711586
386,2,203783,-0.0342004916029714,0.0558270266428872,0.540525169185439
387,2,204179,-0.0286029653050017,0.0559711530001707,0.609649173977843
388,2,205406,-0.0290094456742477,0.0565460554800219,0.608255899647593
389,2,205834,-0.0276848292791243,0.056276913988609,0.623067983207838
390,2,205965,-0.00272194857140984,0.0615139477864279,0.964730711693059
391,2,207192,-0.0418450993752459,0.0561994447567132,0.457019798183089
392,2,207561,-0.03096994504563,0.0559706891555119,0.580391599623592
393,2,208682,-0.0327881994614737,0.0558735099113331,0.557693617526013
394,2,210102,-0.0238471999543482,0.0560307502481017,0.67065203336487
395,2,212519,-0.0508917225357957,0.119253646369131,0.669820174821044
396,2,214801,-0.0344283046191331,0.0560124916274669,0.53917919140944
397,2,215016,-0.0333368856482257,0.0559823692835394,0.551898219429225
398,2,218876,-0.015291239858533,0.056583690016684,0.787132682372263
399,2,227511,-0.0273575321365896,0.0569714707555317,0.631384710799264
400,2,230378,-0.0530496372515854,0.0562010036775297,0.345852619202885
401,2,231943,-0.064183768272406,0.0563297284074876,0.255296543352108
402,2,232156,-0.0542529752898828,0.0563361327768481,0.33619534824412
403,2,232789,-0.0651923146867243,0.0561031425909071,0.246017158510431
404,2,238524,-0.0589902735579443,0.0562018112347036,0.294613135858725
405,2,241518,-0.0402622040906729,0.056737661150993,0.478407997583379
406,2,250396,-0.0431391867777969,0.0563442953988446,0.444404893605348
407,2,250466,-0.0265695108212114,0.0563534036383393,0.637589161042685
408,2,252305,-0.0519430490131672,0.0564529093106663,0.358142111086225
409,2,254571,-0.0412126691218514,0.0572724249934935,0.472253552184389
410,2,254742,-0.0313177165588492,0.0572383951061137,0.584624667505657
411,2,254908,-0.04686973439311,0.0576461131911263,0.416731830690383
412,2,255033,0.00244392346454569,0.0676278623972517,0.971192893243124
413,2,255862,-0.0475513233167311,0.0572966198902895,0.407147742874735
414,2,255975,-0.0438400658520037,0.0570977696652295,0.44311515669217
