SNP,Chr,Pos,Effect,SE,ERG27_ACF2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
85,1,112549,-0.146336167634376,0.154335130563972,0.343690811651694
86,1,112742,-0.160942303713839,0.154896912969484,0.299502648761198
87,1,113050,-0.174259834801781,0.154594639063004,0.260421480590575
88,1,113135,-0.183823775405096,0.154167997675178,0.233920970694941
89,1,114076,-0.108644724358471,0.154369877420445,0.482024517458278
90,1,114628,-0.0373097008010744,0.154856215476164,0.809748279514545
91,1,116283,-0.0638594930658928,0.155693216778386,0.681935688000787
92,1,126880,-0.554273073056658,2.92179724095733,0.849651072187555
93,1,127853,-0.0236157490514048,0.155435278120267,0.879326571321349
94,1,128302,-0.0206577451408425,0.15483938642839,0.893941980903775
95,1,128704,-0.0399055833049732,0.154982871948212,0.796955326181682
96,1,128911,0.0310681318542678,0.155005759757405,0.841258070935198
97,1,130267,0.141555516248265,0.154757810107526,0.360978442617475
98,1,130271,0.131149584344104,0.154967862079711,0.397957724191034
99,1,130613,0.193136128671898,0.156236822116871,0.21721525470721
100,1,132012,-0.105371672471117,0.156141595319404,0.500214787628133
101,1,133231,-0.158557206670729,0.15490388114363,0.306732519604434
102,1,137074,-0.0180348197044691,0.154909986922172,0.907384871482542
103,1,137304,-0.115227648558154,0.154845400190922,0.457282962065099
104,1,139686,-0.039683661549054,0.155156080814589,0.798280442882557
105,1,149562,-0.116064864324499,0.155401717568541,0.455639256489356
106,1,150447,-0.0570040302763093,0.157220297941808,0.717139937144264
107,1,151446,-0.107212745120144,0.31585656981998,0.734483978493358
108,1,154084,-0.076699390470522,0.157682554470931,0.626973760753938
109,1,156633,-0.10903040568757,0.159792579632371,0.495481212943864
110,1,157269,-0.154209415434277,0.154654969200969,0.319389737455665
111,1,160054,-0.0396985785729976,0.156329750709696,0.799688762644087
112,1,166222,-0.0603149589003226,0.155154461227391,0.697701837989001
113,1,166416,-0.0423880771720941,0.154856180171197,0.784455710892167
114,1,167326,-0.0258291301672225,0.155746616685561,0.868377244528303
115,1,168836,0.0404225422533237,0.154999648623003,0.794405611525888
116,1,171200,0.0100710144580032,0.155245799535954,0.948313102298905
117,1,171431,-0.0973328592366705,0.156130016323213,0.533418364890858
118,1,173339,-0.0131612049500778,0.154999517741249,0.9323800728537
119,1,173845,-0.0435307441526563,0.154855282172252,0.778793818761333
120,1,175121,-0.103449730178593,0.154467441774498,0.503474971493362
121,1,175281,-0.097662637800217,0.154609565438415,0.528009630248467
122,1,175315,-0.105732200316008,0.154545798504053,0.494330590036377
123,1,175523,-0.0731398786704546,0.155475725498911,0.638340961189497
124,1,175541,-0.101984459063662,0.154794584447291,0.510429707993346
125,1,175653,-0.129512893077054,0.155226866457441,0.404650378163156
126,1,175805,-0.0351654305541574,0.16415746607155,0.83050100054682
127,1,175818,-0.136592816087083,0.160231713994171,0.394530982473428
128,1,175856,-0.101600514471751,0.157852381258181,0.520225161721805
129,1,175876,-0.0829007827908159,0.155461849000312,0.594192756284151
130,1,175989,-0.0637693079398508,0.155931255005533,0.682818607614704
131,1,176001,-0.073596563282894,0.156731947489828,0.638952442069803
132,1,176451,-0.0813277704214658,0.158606410329814,0.608436628131981
133,1,177692,-0.128600231561694,0.154496677379961,0.405756205423913
134,1,178191,-0.128713655955269,0.154650113217211,0.405808287205016
135,1,178224,-0.128600231561694,0.154496677379961,0.405756205423913
136,1,178960,-0.121608600351117,0.155748940830363,0.435444070595445
137,1,179139,-0.0895503868527463,0.308919522593344,0.77207627152303
138,1,179139,-0.0707950043594013,0.622234975189173,0.909480557034813
139,1,180955,0.0642230189917448,0.178985427115153,0.719946483340043
140,1,183802,-0.245879351439936,0.154113047349034,0.111506946892116
141,1,183954,-0.200660329280026,0.155427218292185,0.197540047320895
142,1,184450,-0.172113573992998,0.154157711018368,0.264977294616162
143,1,184641,-0.164385547691456,0.158682648610167,0.300939718308055
144,1,184718,-0.19245842528229,0.154968898766794,0.215091879061734
145,1,185296,-0.122946014871044,0.154509716494291,0.426731262123279
146,1,185438,-0.137575008920666,0.15448208451929,0.37377375228937
147,1,185469,-0.136951579672878,0.154707100775467,0.376634444407541
148,1,185503,-0.174768857551723,0.154197827103609,0.257812657886064
149,1,185705,-0.179955457694152,0.155910724682746,0.249190320326498
150,1,185749,-0.179855613054625,0.155911051058682,0.24945353737603
151,1,185806,-0.205924557316189,0.156028749721784,0.18776173683368
152,1,185879,-0.170475445771735,0.156906907463473,0.278010197536451
153,1,185916,-0.108746211736294,0.156990893736655,0.488958797586088
154,1,185941,-0.142402106641751,0.157599746424831,0.366840640696315
155,1,185954,-0.125799616627641,0.158100967099684,0.426746016079662
156,1,186055,-0.157131039744313,0.15485881558129,0.310956742505025
157,1,186896,-0.151052582530158,0.15742187549983,0.337943543534044
158,1,187697,-0.679260563472711,0.319426465176043,0.0341549081800246
159,1,189392,-0.0629723180079989,0.323133947763613,0.845599066843229
160,1,189416,-0.0221618615072696,0.312587807289937,0.943519055390536
161,1,190132,0.250176809536864,0.154709238429119,0.106754808902333
162,1,190148,0.271362960980643,0.154655078865694,0.0801896238082238
163,1,190165,0.23910480225576,0.156003391453857,0.126248008219836
164,1,190169,0.284898029153319,0.155589260762663,0.0679297590675175
165,1,190933,0.00555557311054644,0.155058435602629,0.971439041121307
166,1,192149,0.148260739288964,0.156127136552197,0.342957367722918
167,1,192302,0.139383164355543,0.206276603671438,0.499667196910463
168,1,192303,0.216602364990198,0.186007670168855,0.245015586632783
169,1,192305,0.160058374645323,0.193478303341545,0.408644151517735
170,1,192315,-0.0546913718543562,0.219677380696941,0.80353478214546
171,1,192795,0.130006925704616,0.154610410372587,0.400991177073771
172,1,194020,0.0632661577021276,0.162979614283778,0.69811350782715
173,1,194187,0.111788777295064,0.154779075498653,0.47062059590242
174,1,194867,-0.071431258806988,0.15476240844688,0.644685242938712
175,1,197325,-0.0868993297872398,0.158519214470373,0.58390499293349
176,1,197392,-0.144409181041682,0.160441133672167,0.368693525205392
177,1,198857,0.154960301329163,0.74226378587187,0.834750422710076
178,1,206666,-0.281281740281925,0.173462057514442,0.105787180423597
179,1,206675,-0.274817665502045,0.226199532830565,0.225203009318782
180,1,223051,-0.144679487313327,0.179237128876324,0.420097132128843
181,1,223059,-0.381353721782895,0.18518103915601,0.0401931191639592
182,2,7366,-0.212098693400794,0.224246129741949,0.344882318730353
183,2,8180,0.227297010965055,0.308894274651406,0.462316241760076
184,2,8187,0.192639266034391,0.321302361085227,0.549185750312492
185,2,8250,0.140508077768956,0.316621537107266,0.657478626128637
186,2,8253,0.166621313007509,0.316585656357129,0.599005289704425
187,2,8285,0.067243270674347,0.171668401926019,0.695512983138147
188,2,8302,0.113749938257103,0.160613425400435,0.479274876135831
189,2,8306,0.113749938257103,0.160613425400435,0.479274876135831
190,2,8314,0.126686176289801,0.157285797472238,0.4211010426012
191,2,8317,0.105483085065106,0.160922727438955,0.512579891514376
192,2,8328,0.0796959459839423,0.160244121422837,0.619258348481259
193,2,8331,0.0908243441134472,0.15992584874409,0.570453488563268
194,2,8498,0.0795030478858729,0.157142738524577,0.613222375500452
195,2,8651,0.0793631140409115,0.157290178589733,0.614179229813801
196,2,9418,-0.283996527217307,0.399888639221879,0.478055813476417
197,2,9812,0.110707387807114,0.158172094919124,0.484439936773531
198,2,9932,0.076136652615978,0.157605886596185,0.629336600171234
199,2,10135,0.0923518228889749,0.156977262975056,0.556698181746899
200,2,11616,0.114629751726391,0.156768825267795,0.465140574050184
201,2,12133,0.129675659502926,0.157359910208905,0.410455939066233
202,2,12194,0.101215905005693,0.158028482129039,0.522268627392096
203,2,12359,0.110629909034414,0.157547978941458,0.483018307450076
204,2,13061,0.0908956364741328,0.157572121759278,0.56440778128048
205,2,14298,0.100697576790473,0.158052850971383,0.524464002740197
206,2,15222,0.0880451837635442,0.159617050537724,0.581569640114714
207,2,17986,0.12274597361175,0.156751417226224,0.43411612059501
208,2,19770,0.115846853145698,0.157851832786047,0.46349918695822
209,2,19836,0.0896047070133471,0.157466001035009,0.569689774500577
210,2,19851,0.0928001010471697,0.157922233418273,0.557155269726457
211,2,21595,0.0985929762531979,0.157259359112665,0.531100520271309
212,2,22385,0.0731633914777338,0.157447625540975,0.642444254882621
213,2,23441,0.0384543716165491,0.159012286679316,0.809050219799688
214,2,24209,0.0245667586515161,0.157710604890912,0.876302468790346
215,2,24341,0.0624571599484831,0.158054118078391,0.692961180071909
216,2,26815,0.0584511676985944,0.157868977095432,0.711417432579145
217,2,28209,0.0265277818510095,0.157946448723942,0.866715430655101
218,2,28695,-0.0222220348379112,0.165011816395833,0.892950055046956
219,2,35849,0.860703177573955,1.69112483031153,0.611103083431842
220,2,35850,-4.66773005644993,2.05406625967018,0.0236611302849825
221,2,41245,0.0229789754943088,0.157342134290016,0.883969509961383
222,2,43214,-0.084118825213185,0.15983522530888,0.599020946185059
223,2,47104,0.0198115913844161,0.155436783566301,0.898650845243922
224,2,50915,0.0111910243865704,0.156966474034049,0.943202844340359
225,2,55834,-0.0266527123104212,0.156235844836564,0.864641683658265
226,2,56422,0.0340009247489639,0.156511152919664,0.828144620931629
227,2,57715,0.0103223936512371,0.156004684275674,0.947282165147686
228,2,59046,0.0201646224587262,0.156791165388342,0.89774095374462
229,2,59191,0.00113222935861534,0.155897074437012,0.994209379469312
230,2,59383,0.0591781850501525,0.155910169642649,0.704495909599306
231,2,59477,0.000779350958875213,0.158288328720893,0.996074319879958
232,2,59755,-0.0127641353869228,0.355647313254009,0.971390460511319
233,2,60471,-0.0206007302581329,0.156148162369418,0.895114300636908
234,2,60478,-0.0124640630108089,0.15632879286456,0.936497339472906
235,2,60786,-0.0127317728746491,0.156071680329024,0.935029765714001
236,2,61035,0.0029287225894552,0.156061817553335,0.985038039593188
237,2,61071,0.0231200503790676,0.15534906285574,0.881775557968271
238,2,61675,-0.00432341388249791,0.155801018177823,0.977877555367763
239,2,62776,0.0125515747248147,0.162616835617351,0.938520131307573
240,2,62939,0.00531150665097446,0.155531622455074,0.972776317857184
241,2,63527,0.033237531551947,0.156105672742224,0.831514706328755
242,2,63857,0.0225857103886665,0.156147384757245,0.885074865488984
243,2,65527,-0.0843191038404087,0.155572484647118,0.588165694830038
244,2,67007,-0.0642861814729072,0.171321183856719,0.707708990732428
245,2,67023,0.0741178990383631,0.354330699223934,0.834430578833412
246,2,67024,0.191528044414289,0.355501835634189,0.59039617415935
247,2,67976,-0.037753169589549,0.157866120469856,0.811130577595953
248,2,69628,-0.0579829882372564,0.160464727150708,0.718058375470132
249,2,71825,-0.221678286316781,0.310128847680603,0.475208689764762
250,2,72389,0.137089078228785,0.156735546408564,0.382357907299045
251,2,72392,0.0266235390249776,0.157965855615855,0.866255135674235
252,2,73646,0.0995546698085012,0.154642721611556,0.520141257742132
253,2,74564,0.108396105347996,0.154321847556568,0.482890873215765
254,2,74739,0.203160804703782,0.154559640681189,0.189548468837744
255,2,79931,0.266997985087297,0.174056289882265,0.125931558962641
256,2,80748,0.18809172887501,0.160824850476144,0.242973630120414
257,2,80873,0.290764798203655,0.154534098395233,0.0607187761315912
258,2,81501,0.274762133389007,0.154591035098499,0.0763718698837534
259,2,83526,0.268472393549603,0.154380426745063,0.0829010259450637
260,2,83845,0.293428965837175,0.154399810748222,0.0581886799937421
261,2,84412,0.124555220070072,0.391033546286653,0.750272665856161
262,2,84412,0.250365332442572,0.195384385700672,0.200894686260769
263,2,84447,0.291748763382451,0.156400064780112,0.0629546683466246
264,2,87391,0.331498900799059,0.153491649628231,0.0314672544402649
265,2,87562,0.36217346182627,0.153689226688059,0.0189923173938543
266,2,87849,0.331011673309271,0.153873410399014,0.0321389816875752
267,2,87878,0.32679157410827,0.154568714799237,0.035197609454107
268,2,88125,0.393028064209184,0.17169734409682,0.0226649757633237
269,2,89785,0.277599244989978,0.154858341951583,0.0738928409131597
270,2,93441,0.240846170400285,0.159691790482746,0.132399375159978
271,2,93588,0.270156731117906,0.16520614976211,0.102883710824927
272,2,93721,0.228399860398324,0.154614682857639,0.140508328522533
273,2,93952,0.212941132036497,0.154232357784067,0.168259693787191
274,2,95085,0.294741152570979,0.154067451313497,0.0565484284301299
275,2,103188,0.333391496765152,0.157627790980305,0.0351254718275662
276,2,107124,0.37557725215866,0.153646171625259,0.0149967194533381
277,2,111645,0.421984922884515,0.15340485748685,0.00625157064260794
278,2,111916,0.39526606169767,0.153975198047404,0.0106674172370403
279,2,111931,0.406637132727869,0.15413125954324,0.0087024162127565
280,2,111999,0.423170084692946,0.153440241927912,0.00612043115267613
281,2,114528,0.305911236053674,0.15512478289717,0.0493861103410137
282,2,116024,0.410830378211573,0.154811175798065,0.00832023857538249
283,2,119244,0.210500380176475,0.170031240958579,0.216535085631322
284,2,119246,0.256712764054534,0.171674774926374,0.135718240545833
285,2,119247,0.268863909070997,0.172869824059344,0.120771427816786
286,2,120090,0.238402925053469,0.155212505575721,0.125439682566198
287,2,120291,0.260517871423145,0.156899691063411,0.0977198861082328
288,2,120726,0.23802928328116,0.156087855037382,0.128162000283647
289,2,121716,0.30669478379076,0.155569230522417,0.0494546327530477
290,2,123100,0.199939209201064,0.156277173943793,0.201600595524765
291,2,124677,0.178868901733856,0.156133322511013,0.252729946625954
292,2,127636,-0.218733026650997,0.19749770747013,0.268822457120489
293,2,127887,0.184339019196673,0.157189871366922,0.241700620764399
294,2,128935,0.196363855475674,0.156999399497705,0.211861378069424
295,2,129053,0.233644655619822,0.157335164299833,0.138433000516762
296,2,130040,0.254999030263761,0.158208049409688,0.107900125326121
297,2,130976,0.125220368471394,0.157354692010165,0.426692306468549
298,2,132199,0.224942544711265,0.157772127892193,0.154826143700367
299,2,133355,0.174315708803255,0.159025652032235,0.27376110125661
300,2,133435,0.165996988539529,0.15939562295699,0.298395715602718
301,2,133943,0.108758687389151,0.186813916392778,0.56081937770798
302,2,135183,0.151518052223925,0.159525000717588,0.342859856505554
303,2,135402,0.194284168374065,0.159369458603548,0.223627706214748
304,2,135898,0.26353928817122,0.159937650757868,0.100291155955074
305,2,135912,0.263517551113149,0.160056797362855,0.100571334603973
306,2,135925,0.258995666637676,0.159347174790014,0.104979448418157
307,2,136002,0.187522130596739,0.159510699394265,0.24054364768509
308,2,136173,0.212465141575687,0.160555623686428,0.186588185433627
309,2,138209,0.187962448813943,0.165371073474,0.256472270325081
310,2,138318,0.196534573779396,0.164871139659071,0.23404255428559
311,2,138695,0.17896999425256,0.162091517648335,0.27028911262618
312,2,138818,0.115304935806473,0.16195717303327,0.476967796966501
313,2,139728,0.104693713970601,0.161686856505019,0.517723368486361
314,2,140174,0.107281414680739,0.161682051144039,0.507422196453778
315,2,140863,0.124824440765458,0.161580881116155,0.44032350010052
316,2,141152,0.12887397461051,0.162027823074589,0.426925955374195
317,2,141292,0.144977384034564,0.16082188756619,0.367948902908677
318,2,141545,0.180462150655701,0.16150584589691,0.264595101976192
319,2,145823,0.304539813952398,0.16717558726601,0.0693502758571113
320,2,145934,0.0331840449420033,0.276738575474768,0.904621736136934
321,2,145980,0.175632424720651,0.169250483413325,0.300116737719314
322,2,146723,0.227349171322667,0.161045424194413,0.158916690097777
323,2,147946,0.205258891612312,0.162612207690031,0.207688524106994
324,2,150394,0.197397762688327,0.17722861430867,0.266121518191995
325,2,151274,-0.0521860798436897,0.278100248576679,0.85125724247144
326,2,151397,0.146220598959827,0.163200766321902,0.370887172688994
327,2,153035,0.157872290314036,0.161388999768512,0.328640510820234
328,2,153228,0.137525852777303,0.162622186959349,0.398305784837541
329,2,153455,0.101245831122724,0.163926951652922,0.537218981318415
330,2,153732,0.243445585154536,0.169080021686446,0.150803238181395
331,2,153815,0.157443213351454,0.163171186228086,0.335257487908119
332,2,154160,0.104010478164115,0.161579484398123,0.520180892691555
333,2,154235,0.0997818084307642,0.163202342127564,0.541328747604767
334,2,155527,0.216679429935328,0.17685562938386,0.221325437674627
335,2,159870,0.10840791829576,0.159059950463094,0.495968009942307
336,2,161229,0.212149190746698,0.161212639520096,0.189041805424212
337,2,161451,-0.479048958084276,0.345105749709171,0.165975260044073
338,2,161451,0.639598865101045,0.345482848559342,0.0649587342701832
339,2,162696,0.293704240183221,0.160151108332659,0.0675076276236255
340,2,163284,0.317566517962196,0.157877720227734,0.0450353123522974
341,2,164166,0.240900762951957,0.159740437432066,0.13242944466245
342,2,165270,0.224082348317156,0.158458299037479,0.15820191166243
343,2,165675,0.233468335502591,0.161053991090144,0.148050182886131
344,2,166404,-0.808798790749398,0.416427526431058,0.0529041289082917
345,2,168012,0.261992169081881,0.19475911522674,0.179420526668112
346,2,168062,0.171982916660261,0.159819230942015,0.282613411741769
347,2,168518,0.183620657874526,0.158864238000765,0.248530833313885
348,2,168980,0.199439138464432,0.158734471218817,0.209790052925558
349,2,169651,0.227522255944232,0.158703224447148,0.15256202395695
350,2,169902,0.818202890409712,0.262450924065013,0.00197334726059185
351,2,169960,0.183435468515853,0.247613788605291,0.459299429559084
352,2,170725,0.24069927763754,0.158932393804352,0.130800036905444
353,2,171254,0.276792481957868,0.159024983857776,0.0826321542775239
354,2,172242,0.197044075756938,0.157469235816752,0.211647135977574
355,2,173254,0.10519181678074,0.156508628380436,0.501950066451404
356,2,173340,0.0903382492018551,0.156515949354725,0.564184169733858
357,2,173385,0.0902928919486152,0.156660303054038,0.564738491586566
358,2,173973,0.155643929077731,0.156097968970921,0.319403177936193
359,2,174714,-0.224735951871155,0.400629716718603,0.57518290118621
360,2,177341,0.213069879154786,0.155371691356608,0.171135142073575
361,2,180314,0.158357965826733,0.155609186630115,0.309534328902858
362,2,180339,0.132286026599143,0.156072255724979,0.397238004524205
363,2,182758,0.173903465310586,0.155395286848174,0.263856754194879
364,2,183619,0.113344688726311,0.15616723379438,0.468448144940872
365,2,183913,0.0634685584583388,0.160206399792462,0.69222086796975
366,2,184146,0.126732164251301,0.161175681430067,0.432220260216042
367,2,187176,0.0140129120646303,0.157132789119155,0.928990394758543
368,2,191066,0.116383851050583,0.158187976897866,0.462382788248687
369,2,191124,0.491119059748516,0.198300568715937,0.013730493703081
370,2,191128,-0.417052865636461,0.182781911460874,0.0231020439212777
371,2,191599,0.0178196655714183,0.156112815203825,0.909186889809136
372,2,191762,0.0669868446069629,0.162256003220932,0.679969625926166
373,2,191763,0.0359583601756337,0.156722313095058,0.818659867410633
374,2,191959,-0.0262286604732851,0.156345341397499,0.866867325129737
375,2,192390,0.08953438480232,0.160595366348983,0.577528716315944
376,2,195759,0.252876470405205,0.157118661013064,0.108409297829886
377,2,196912,0.227293943259716,0.154671032045183,0.142579353472547
378,2,197598,0.806687526058743,0.504843034489575,0.11096044985151
379,2,198110,0.163391876725971,0.155830677258001,0.295115568133242
380,2,198283,0.277538611474175,0.160303013257528,0.0842653102679869
381,2,198805,0.172001396538349,0.156477832043493,0.27242725382551
382,2,198891,0.153029396666351,0.155311028304236,0.325147031498228
383,2,199248,0.12675770275872,0.155733567882942,0.41622831081012
384,2,201782,0.181819870306751,0.155387029148944,0.24274620558251
385,2,203285,0.255623830638126,0.154486528161808,0.0988807804813371
386,2,203783,0.188386184560949,0.154425366348082,0.22331059423591
387,2,204179,0.182173601460604,0.154821669362839,0.240121145919559
388,2,205406,0.189326172745833,0.15639450106336,0.226870944631259
389,2,205834,0.162858095156038,0.155727136017947,0.296372939914578
390,2,205965,0.0857524181732182,0.170363261033601,0.615031864849396
391,2,207192,0.15105551340473,0.155614792625819,0.332361584072409
392,2,207561,0.17226112520988,0.15486242151053,0.266744893076567
393,2,208682,0.123738558778282,0.154732517223482,0.424426304252607
394,2,210102,0.0911688824630142,0.15519674299337,0.557283328152388
395,2,212519,0.300088931845352,0.330090321838754,0.363911506665522
396,2,214801,0.0752985774547079,0.155213460912826,0.627885646940362
397,2,215016,0.0744969734305958,0.155125936982326,0.631357438576622
398,2,218876,0.0505796425637336,0.156757775300768,0.747142909486986
399,2,227511,0.102925974689185,0.157795497260613,0.514648628709107
400,2,230378,0.0778331116304933,0.155845776583673,0.617791881041075
401,2,231943,0.0692650169853538,0.156304331160569,0.657934464671776
402,2,232156,0.0569565182712816,0.156254308107029,0.715694222721365
403,2,232789,0.0945850060536141,0.155648920860417,0.543789307307005
404,2,238524,0.0952137434052901,0.155867107049993,0.541682151895248
405,2,241518,0.0605267548495563,0.157270337458066,0.700574358909448
406,2,250396,-0.0121348653833233,0.156229657144601,0.938131979596617
407,2,250466,-0.0231788468158604,0.156170946079692,0.88209629066163
408,2,252305,-0.0253942852464639,0.15658395369326,0.871259415163186
409,2,254571,0.0365488118678772,0.158777227950137,0.818078046571867
410,2,254742,0.0391936150683867,0.158632042757875,0.804995747812172
411,2,254908,0.00880707095945144,0.15985689593876,0.956095167061545
412,2,255033,0.00277907234144392,0.187362756774496,0.988174129942513
413,2,255862,-0.0379678862889621,0.158881778119749,0.811267972673647
414,2,255975,0.0521806016518003,0.15829660312239,0.741868896225699
415,2,258311,-0.229790704696522,0.15522562111192,0.13966758341137
416,2,259284,-0.141524068913679,0.156049297889603,0.365068306194545
417,2,266330,-0.122049831720394,0.156768218261132,0.43677414775656
418,2,267100,-0.0953427130040023,0.156809224689002,0.54356701489149
419,2,268086,-0.0303934306543086,0.15689441076315,0.846507324009528
420,2,274614,0.00148013879505193,0.155949448865839,0.992432637357873
421,2,274729,-0.0290149640573125,0.156794843645413,0.853295700389711
422,2,275746,0.0415001816524085,0.156718433452718,0.791312484220984
423,2,277029,0.0425930047776458,0.155989179392396,0.784973666469857
424,2,277741,0.0192468136680763,0.156063535716903,0.901918521137697
425,2,278218,0.0343855761825174,0.155774264287018,0.825422675306172
426,2,278379,0.0202496627669813,0.159636657748809,0.899132569597266
427,2,279910,-0.000680545927517318,0.155730308370789,0.996515701150112
428,2,280616,0.0125030220567385,0.162534845781665,0.938726648096015
429,2,283431,-0.0064095639695988,0.158010767994684,0.967666340178983
430,2,283573,0.0038740465283813,0.156115560091937,0.980216349480274
431,2,286762,-0.00821141692187188,0.156514697050279,0.958188503959565
432,2,287187,-0.0373591607373277,0.155772324416975,0.810599837871539
433,2,288379,-0.0157062246558703,0.15460217576446,0.919138823526123
434,2,294941,0.0323554853845363,0.154687335844374,0.834438528110419
435,2,296073,-0.0432239886646814,0.158961199830372,0.785846080379008
