SNP,Chr,Pos,Effect,SE,ADE17_HYR1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
63,1,82431,-0.153736390221096,0.0810282270486039,0.0586016980679042
64,1,83284,-0.144596414322967,0.0804805661844921,0.0732440088947015
65,1,83613,-0.131802355891608,0.0805338365076895,0.102603495855385
66,1,84112,-0.130593609207556,0.0805483567310721,0.105844661565401
67,1,84701,-0.16829185029295,0.0861092284881738,0.0514431092631546
68,1,84858,-0.117714933108213,0.080833434831165,0.14620810715584
69,1,85751,-0.128403482089539,0.081121753688373,0.11435138666679
70,1,87445,-0.0994848508917032,0.0814091986678704,0.222509960186571
71,1,87467,-0.0754698682645847,0.0819098652961898,0.357482878242384
72,1,89070,-0.135575416170939,0.0811749394039848,0.0957734369818798
73,1,89616,-0.0941427191050535,0.0809016099113181,0.245343999120929
74,1,89679,-0.113704196245298,0.0808406875256926,0.160448928682229
75,1,89880,-0.113904801563525,0.080860485665367,0.159816388781548
76,1,91472,-0.124371975317126,0.0814206802500952,0.127526478522692
77,1,93789,-0.0589090292651503,0.0807868834643715,0.466368661370005
78,1,94351,-0.0290826750551583,0.0810457007709474,0.719927137495954
79,1,99148,-0.0424120360860103,0.080816184315782,0.600054207634616
80,1,101281,0.465175194631347,0.883862774716715,0.599011692529524
81,1,106011,-0.102570040117182,0.0840814324429534,0.223321216159347
82,1,106800,-0.0617137964189147,0.0808900957145638,0.446012350265739
83,1,107970,-0.0658689147527977,0.080640740565365,0.414582592782352
84,1,109000,-0.0410069517709574,0.0808297014082493,0.612243389974632
85,1,112549,0.0132644813889389,0.0807645446691574,0.869639012905974
86,1,112742,-0.0337239611053239,0.0810624309785487,0.677644848610976
87,1,113050,-0.059081542263002,0.0808847936411159,0.465605363980469
88,1,113135,-0.0742306774122412,0.080642999671634,0.357947939174966
89,1,114076,-0.0585643352366361,0.0806795321922291,0.468388183457101
90,1,114628,-0.0379872639141833,0.0809187257372198,0.639038131683377
91,1,116283,-0.0347424975563954,0.0813731755162336,0.669674057558564
92,1,126880,-0.787937192120614,1.52661179987972,0.606083538541803
93,1,127853,-0.0880812062720134,0.0811072610404052,0.278227007867633
94,1,128302,-0.0705595399649623,0.0808433888418425,0.383369238143441
95,1,128704,-0.0609288330867475,0.0809461977674113,0.452127187182688
96,1,128911,-0.0453981980471421,0.0809840582175605,0.575438202993663
97,1,130267,-0.115741722507694,0.0807470440845063,0.152632511005364
98,1,130271,-0.117366364685736,0.0808368020621509,0.147419617619887
99,1,130613,-0.131546336479578,0.0815354151420499,0.107558918356951
100,1,132012,-0.0676861325187602,0.081582267610148,0.40728766545082
101,1,133231,-0.00229115713828912,0.0810822093560911,0.977472975348768
102,1,137074,-0.0276126448620267,0.0809536458296465,0.733237215355115
103,1,137304,-0.00644080921793005,0.0809944026995118,0.936662766253279
104,1,139686,-0.00368158885248217,0.0811013315712319,0.963818194942571
105,1,149562,-0.0205232394730422,0.0812792485649079,0.800799397531752
106,1,150447,0.00823238638895737,0.0821870722617396,0.920269052422713
107,1,151446,0.156439991851911,0.164902814390721,0.343432427385719
108,1,154084,-0.0178691075617998,0.0824366730036768,0.828519334076389
109,1,156633,-0.0137702562575228,0.0835692153988196,0.869214090254271
110,1,157269,-0.00247733584757723,0.0809457900261753,0.975601949635791
111,1,160054,-0.0342022506158934,0.0816946696536634,0.67571959397294
112,1,166222,-0.043463711767457,0.0810775684805077,0.592243881682582
113,1,166416,-0.0325625229397845,0.0809273413334794,0.687657203989078
114,1,167326,-0.0413095683235946,0.0813761783841224,0.612024876041589
115,1,168836,-0.0489408338096846,0.0809782126140557,0.545985656161961
116,1,171200,-0.016646941309511,0.0811365931574344,0.837556154809452
117,1,171431,0.0199505729767605,0.0816410961669734,0.807086834657497
118,1,173339,-0.0168719118017583,0.0810080753766724,0.835134802366266
119,1,173845,0.0060239552574301,0.0809452624295314,0.940718262258701
120,1,175121,-0.0166490486927469,0.0807805438468616,0.836829886872063
121,1,175281,7.04818163093368e-05,0.0808540698507449,0.999304963464121
122,1,175315,-0.00496092851444756,0.0808281864384797,0.951094325589309
123,1,175523,-0.00573023563360878,0.0812860162588185,0.943839815407494
124,1,175541,-0.00245288861362836,0.0809547365153065,0.975845312901006
125,1,175653,0.00263546111040408,0.0812108881916316,0.974129882542727
126,1,175805,-0.0458374565269764,0.0857696147537657,0.593383705701457
127,1,175818,0.000606245407948972,0.083833043444809,0.994234168837978
128,1,175856,-0.020534438299126,0.0825444690315661,0.803684766916319
129,1,175876,-0.00139786691890974,0.081286554376759,0.986289347156967
130,1,175989,-0.0107866055420243,0.0815164907104327,0.894803247886791
131,1,176001,0.00559507364668478,0.0819427380921477,0.945601175726313
132,1,176451,0.0336461881386875,0.0829089364766955,0.685119995468116
133,1,177692,-0.00134151746459492,0.0808285861792362,0.986767440919417
134,1,178191,-0.0162444896632147,0.0809042539280167,0.840981080829077
135,1,178224,-0.00134151746459492,0.0808285861792362,0.986767440919417
136,1,178960,-0.0125493608133252,0.0814714453947209,0.877671064679226
137,1,179139,-0.030986413317371,0.161471025398779,0.847930278069001
138,1,179139,0.0187402380357468,0.325222477226789,0.954081671274734
139,1,180955,-0.0703305574015257,0.0934908764294186,0.452388894067225
140,1,183802,-0.00729294026801344,0.0808378637904067,0.928166033815491
141,1,183954,-0.0217944301072804,0.0814190624283469,0.789100322056515
142,1,184450,-0.0249999643420429,0.0807034108023192,0.756914235698857
143,1,184641,-0.0412423225998178,0.0830342193470046,0.619716365027071
144,1,184718,-0.0164837950217132,0.0811682352244667,0.839188068578631
145,1,185296,-0.0321087225827445,0.0808105491062218,0.691361830238862
146,1,185438,-0.0602169154611908,0.0807688691057161,0.456437788205392
147,1,185469,-0.0598863142969181,0.0808863135742899,0.459563810869838
148,1,185503,-0.0356486846386085,0.0807174264202982,0.659014407267355
149,1,185705,-0.0538712701844833,0.0815917370717815,0.509521440014089
150,1,185749,-0.0570081885111248,0.081585698704866,0.485166986848459
151,1,185806,-0.0752824252665925,0.0816528629078886,0.357167951034412
152,1,185879,-0.0542284473002561,0.0820954260943434,0.509329312991453
153,1,185916,-0.0611120799130624,0.082044336028017,0.456848022277628
154,1,185941,-0.0414254604700066,0.0824369846251036,0.615621717599245
155,1,185954,-0.0489326794985588,0.0826662863860537,0.55427617748284
156,1,186055,-0.0609104113958781,0.0809917747544117,0.452518081702667
157,1,186896,-0.0929436048040325,0.0822368757754728,0.259161923014537
158,1,187697,-0.09943396405711,0.167934371257241,0.554162575870782
159,1,189392,0.0118643682331041,0.168897463147824,0.94403765355325
160,1,189416,0.160772907962683,0.163154418525826,0.325100911172945
161,1,190132,0.0741279860256306,0.0810634953463012,0.361108043747898
162,1,190148,0.0736617457605618,0.0810892051759142,0.364284646993697
163,1,190165,0.0813518394179265,0.0816930988951949,0.320018433823904
164,1,190169,0.0787796741979371,0.081598089773438,0.334975515174377
165,1,190933,0.0473034876667051,0.0810040492528822,0.559617173427885
166,1,192149,0.17214486857548,0.0811904000661706,0.0346811032263327
167,1,192302,-0.0253919100514803,0.107874002203277,0.814046506694749
168,1,192303,0.0139734446633455,0.0974026919544382,0.886008315855647
169,1,192305,-0.0396596590494809,0.101199557169943,0.695371852480651
170,1,192315,0.0187679121613447,0.114822565756964,0.870256552352277
171,1,192795,0.146211102810558,0.0805145364572642,0.0702248540295781
172,1,194020,0.16188113825798,0.0847645175301325,0.0569724953381844
173,1,194187,0.175333388803416,0.080417097403437,0.0298952128654046
174,1,194867,0.163980495497901,0.0804406037874091,0.0422418327948221
175,1,197325,0.151227168310138,0.0824953554374528,0.0676207779790877
176,1,197392,0.133881299594328,0.0836495562929777,0.110381753123421
177,1,198857,0.30813431742241,0.387629599965106,0.427194478008284
178,1,206666,0.128566371350784,0.0907412727736266,0.157409989586111
179,1,206675,0.169174702763609,0.118129958112609,0.152998154697218
180,1,223051,-0.0323051218178613,0.0937509340186421,0.730611934885226
181,1,223059,-0.0253930644982145,0.0973572171034169,0.794380597234295
182,2,7366,0.0153174734009975,0.117350326472205,0.896223256606505
183,2,8180,-0.276703082734413,0.160898195007729,0.0863561964159093
184,2,8187,-0.0883092992686914,0.167951986321053,0.599356721739144
185,2,8250,-0.20727939663582,0.165163877800239,0.21031176027814
186,2,8253,-0.223816683071935,0.165102727449213,0.176086522739238
187,2,8285,-0.0938550853474419,0.0896047636055934,0.295616050656168
188,2,8302,-0.115425072989529,0.0837810750316066,0.169169131145148
189,2,8306,-0.115425072989529,0.0837810750316066,0.169169131145148
190,2,8314,-0.120602887043895,0.0820319177949036,0.142399776603041
191,2,8317,-0.117108905446533,0.0839280913146621,0.163788055239137
192,2,8328,-0.11540762617188,0.0835572406715129,0.168097169497202
193,2,8331,-0.113538220050894,0.0834065737549042,0.174299115765752
194,2,8498,-0.109333234253422,0.0819558403384593,0.183047296802794
195,2,8651,-0.101322117432385,0.0820620962163614,0.217763204512019
196,2,9418,-0.00507719709827459,0.209155340356515,0.980647156631063
197,2,9812,-0.0908715010423135,0.0825862473100305,0.271941432486955
198,2,9932,-0.121847190652399,0.0821460953685137,0.138887343245579
199,2,10135,-0.133749514591926,0.0817768648905565,0.102826741975321
200,2,11616,-0.12602134598319,0.0817242098037662,0.123961760012464
201,2,12133,-0.141314840208793,0.0819806749520228,0.0856271084337475
202,2,12194,-0.142322053265886,0.0822954322245404,0.0846110002749768
203,2,12359,-0.154146851287072,0.0819922399004376,0.0609289970461358
204,2,13061,-0.129411566008066,0.0821072314266263,0.115891871654967
205,2,14298,-0.138848703336706,0.0823245279172119,0.0925634244446195
206,2,15222,-0.128560642103362,0.0831806087620184,0.123106806833088
207,2,17986,-0.122850308245035,0.0817378866220021,0.133738581765903
208,2,19770,-0.13986951577378,0.08222963733504,0.0898307076802055
209,2,19836,-0.147025129553489,0.0819664018647275,0.0737129352039004
210,2,19851,-0.142068631967139,0.0822332564388039,0.0849292273454409
211,2,21595,-0.121031812074115,0.0819864168130334,0.140770341103407
212,2,22385,-0.0913280154215294,0.0821732753338985,0.267149270459308
213,2,23441,-0.0712401198185181,0.0830298944863651,0.391471514162145
214,2,24209,-0.0691668229788613,0.082349792707392,0.401524559525669
215,2,24341,-0.0696029008422896,0.0825439260714856,0.39967498251245
216,2,26815,-0.0807611136969855,0.082415980700415,0.327796436697639
217,2,28209,-0.0822047734562685,0.082439746069145,0.319374849801609
218,2,28695,-0.138902326897122,0.0859300355744075,0.106888528321924
219,2,35849,-0.352934484121882,0.884009916576367,0.689955828313976
220,2,35850,-0.163834903083787,1.08136953500473,0.879662446679575
221,2,41245,-0.1334300742174,0.0819318936070957,0.10430069735814
222,2,43214,-0.126152728034448,0.0833022648515178,0.130819940810228
223,2,47104,-0.154169915538986,0.0808271829561965,0.0572799242643813
224,2,50915,-0.140831302082395,0.0816977265095595,0.0856178197895828
225,2,55834,-0.122029115127319,0.0814030740262641,0.134748557829166
226,2,56422,-0.142924151178618,0.0814533172147285,0.0801823767462829
227,2,57715,-0.138452757747432,0.0812044143940855,0.0890759888529757
228,2,59046,-0.148110376786568,0.0815705356877031,0.070259502858588
229,2,59191,-0.132330200252658,0.0811763712916553,0.103960315952395
230,2,59383,-0.136663540988278,0.0811795892308364,0.0931678904921391
231,2,59477,-0.162740224672083,0.082276476308633,0.0487096048517331
232,2,59755,-0.297289186359251,0.185208684399242,0.109353264699507
233,2,60471,-0.180213284812742,0.0810489902615311,0.0268138720282597
234,2,60478,-0.179434870693669,0.0811476583740104,0.0276613499669907
235,2,60786,-0.169488105646646,0.081073038710386,0.037282318107114
236,2,61035,-0.187144934761714,0.0809570211963218,0.02137174566542
237,2,61071,-0.182605217537752,0.0806136942565978,0.0241066472316783
238,2,61675,-0.163638540837837,0.0809641131282035,0.0440212758038513
239,2,62776,-0.152847106586561,0.0846039904595678,0.0716732812786225
240,2,62939,-0.140620269289908,0.0809451872565717,0.0832191143793361
241,2,63527,-0.123940813953863,0.08132851161734,0.128415852455668
242,2,63857,-0.144375411586343,0.0812520293557656,0.0764484486219377
243,2,65527,-0.145658868800759,0.0809752426754037,0.0729032272226009
244,2,67007,-0.106905751063406,0.0893798491210269,0.232466808948056
245,2,67023,-0.285279312526341,0.184582901570504,0.12311293690553
246,2,67024,-0.192943627855807,0.185599482414326,0.299251297746982
247,2,67976,-0.129767597607139,0.0822276056972683,0.115426535042984
248,2,69628,-0.142598518583072,0.0835401252237649,0.0887113885191305
249,2,71825,-0.435053365391367,0.160548317356846,0.00706094201521673
250,2,72389,-0.0438733316464563,0.081975046665633,0.592846138651655
251,2,72392,0.0148759433580018,0.0825621401689198,0.85711562859599
252,2,73646,-0.0988100453184308,0.0807019949504671,0.221624758187116
253,2,74564,-0.114795295200597,0.0804827914366922,0.154655908227342
254,2,74739,-0.142432812459209,0.0806241478901984,0.0781548384409757
255,2,79931,0.0010340102646248,0.0912751481084675,0.990967759849204
256,2,80748,-0.0572504715842967,0.0841644560884713,0.496810098262921
257,2,80873,-0.0619555139181559,0.0811059692289248,0.445446920045632
258,2,81501,-0.0531112675317418,0.0811102076066112,0.513020552459517
259,2,83526,-0.0422609621240108,0.0810023278118156,0.602188811008291
260,2,83845,-0.0398789322720463,0.0810827877572595,0.623145355019312
261,2,84412,0.135648261709337,0.204279865116185,0.507103638372978
262,2,84412,-0.072852272794541,0.102283585035363,0.476775688907144
263,2,84447,-0.0116909488789355,0.0821437913618373,0.886906094682786
264,2,87391,-0.0421814711069054,0.0807211897496933,0.601609947043788
265,2,87562,-0.0345761841418793,0.080935839268389,0.669490575549844
266,2,87849,-0.0354594655313867,0.0809270872371732,0.661534251504798
267,2,87878,-0.0330073756014922,0.0812779561730458,0.684911597415924
268,2,88125,-0.0767180705741137,0.0903108515791934,0.396185021761384
269,2,89785,-0.0510608770883562,0.0812605687805146,0.530174580211458
270,2,93441,-0.0908973982064187,0.0835932928739583,0.277612262446684
271,2,93588,-0.111955361449685,0.0864681976072908,0.196250084004757
272,2,93721,-0.0958623245125208,0.0808997455721891,0.236833513762224
273,2,93952,-0.088893202204384,0.0806900252128727,0.271358858956619
274,2,95085,-0.129338261941613,0.0806481574698782,0.109666819488226
275,2,103188,-0.0360321168799652,0.0828841193193247,0.664024897006601
276,2,107124,-0.0695867704466647,0.0808969525688041,0.390267999720385
277,2,111645,-0.040730497478325,0.0810045488116267,0.615406207203455
278,2,111916,-0.04074813098524,0.0811955991420035,0.616084865684005
279,2,111931,-0.0264943873924118,0.0813365366957929,0.744815717729007
280,2,111999,-0.0326399187388684,0.0810380138284088,0.68735908367276
281,2,114528,-0.0629942418533825,0.0814541034437889,0.439820414819194
282,2,116024,-0.0748542741134887,0.0816197411524593,0.359711185655136
283,2,119244,-0.0673110753746332,0.0889893541274007,0.449917084190455
284,2,119246,-0.060987020975846,0.0899529242291265,0.498223334718389
285,2,119247,0.0357187436777298,0.0906414483417938,0.693770003423762
286,2,120090,-0.114438083681171,0.0811659639933652,0.159441699079246
287,2,120291,-0.126454563309787,0.0820493959845175,0.124163939951674
288,2,120726,-0.103978908073623,0.0816620271850308,0.203755316816936
289,2,121716,-0.0884947854929052,0.0816205909462188,0.279006627947378
290,2,123100,-0.113622486936967,0.0816454949463538,0.164902718611407
291,2,124677,-0.127461516798932,0.0814744255849904,0.118611230197092
292,2,127636,-0.191562627819238,0.102899668309362,0.0634840890094633
293,2,127887,-0.170413821184719,0.0818156878051157,0.0379797817518484
294,2,128935,-0.171292544470665,0.0817321901660049,0.0368136352074101
295,2,129053,-0.182205251073543,0.0819173988777505,0.0267632379824202
296,2,130040,-0.179464385242978,0.082441402070551,0.0301522446408631
297,2,130976,-0.162538503555193,0.0818610703046406,0.0478576824546066
298,2,132199,-0.149540763843248,0.0823145387869604,0.0701111129319179
299,2,133355,-0.174393824622481,0.0827388403054929,0.0357561603277807
300,2,133435,-0.158129165965199,0.0830122151227533,0.0576068064217907
301,2,133943,-0.146295162489471,0.0973764182644932,0.133896249915337
302,2,135183,-0.172246909342692,0.0829790863698608,0.0386371658918416
303,2,135402,-0.180810345201391,0.0829147663508372,0.029867032550621
304,2,135898,-0.185313857526959,0.0833323807409139,0.0267947599706602
305,2,135912,-0.191455396939782,0.083355484885228,0.022211973593043
306,2,135925,-0.188341488006006,0.0829924210574424,0.0238479278831943
307,2,136002,-0.180298341414206,0.0829800443989466,0.0304607001452401
308,2,136173,-0.193941938911371,0.0834883580013254,0.0207479122770683
309,2,138209,-0.225570058235477,0.0857547013682647,0.0089017178251597
310,2,138318,-0.208956737434338,0.0856257480978467,0.0151642781598443
311,2,138695,-0.172720137281341,0.0843657215418332,0.0413705896796579
312,2,138818,-0.169539224429985,0.0842274792314961,0.0448868511777353
313,2,139728,-0.148543525203455,0.0841871816121589,0.0785221331251414
314,2,140174,-0.215303122392053,0.0837775066787418,0.0105812914890617
315,2,140863,-0.187617829803175,0.0839314491644275,0.0260179264095522
316,2,141152,-0.190314779189978,0.084154062236937,0.0243359728888955
317,2,141292,-0.205117459437813,0.0834408781587383,0.0144417952257382
318,2,141545,-0.219705281565316,0.0837495354691847,0.009084359818698
319,2,145823,-0.14072387869699,0.0874658192117777,0.108531827482656
320,2,145934,-0.231933432687578,0.144115710737277,0.108432485411167
321,2,145980,-0.117502792115125,0.0883744590754951,0.184508238494001
322,2,146723,-0.140113664857384,0.0840793783406079,0.0965118149427303
323,2,147946,-0.101609292918502,0.0850108244754905,0.23279125098625
324,2,150394,-0.132981930496612,0.0925228022091085,0.151521912559243
325,2,151274,0.116927268347455,0.145226158102897,0.42128134198782
326,2,151397,-0.148402204255641,0.0850295536043689,0.081802530849519
327,2,153035,-0.202382231652327,0.0837763505756014,0.0162102368005656
328,2,153228,-0.220510608973882,0.0842689708331379,0.00925876853689514
329,2,153455,-0.20505944966579,0.0850269064380106,0.016388085057076
330,2,153732,-0.192908985814425,0.0880339376472424,0.0290829359453065
331,2,153815,-0.182184079214199,0.0848433149374571,0.03244993688136
332,2,154160,-0.180394731075512,0.0839536136830617,0.0323344534421524
333,2,154235,-0.199843707288416,0.084679254253433,0.0188180707240226
334,2,155527,-0.166814536485021,0.0922054037413982,0.0712763728380854
335,2,159870,-0.207497133565119,0.082452794920702,0.0122934565924928
336,2,161229,-0.153683089358197,0.0840690129792344,0.0683845955510866
337,2,161451,-0.0983825731121244,0.180789170985746,0.586658421354051
338,2,161451,-0.288743120835937,0.180792938449336,0.111139752668728
339,2,162696,-0.0908307267082934,0.0839635082728824,0.280085126949965
340,2,163284,-0.111833917974327,0.0827743565844784,0.177538442028193
341,2,164166,-0.0844770248857314,0.0836378721157454,0.31317121793064
342,2,165270,-0.0638770109694508,0.0829846426260305,0.441965969878291
343,2,165675,-0.0813258742871136,0.0843158101411877,0.335436136868149
344,2,166404,-0.235586958306965,0.218450763333433,0.281571939778747
345,2,168012,-0.158388591035912,0.10170481578287,0.120286744447786
346,2,168062,-0.0827133269414845,0.0835523004938398,0.32287237997077
347,2,168518,-0.0398227233031503,0.0831621302582025,0.632337223673632
348,2,168980,-0.053565914955707,0.0831007501565505,0.519611550503263
349,2,169651,-0.0774119598063643,0.0830870396836451,0.352129817410609
350,2,169902,-0.00974161785948402,0.139047491390105,0.944185858050706
351,2,169960,-0.0421060599247438,0.129499278746217,0.745263854391913
352,2,170725,-0.0761949692063948,0.0832384846740227,0.360616260863447
353,2,171254,-0.0642353448017502,0.0834020353439299,0.441702805374971
354,2,172242,-0.0508276739304982,0.0824410093811384,0.5379396251858
355,2,173254,-0.0369814814115721,0.0818296332983441,0.651595078186466
356,2,173340,-0.0464030376531327,0.0818061233769468,0.570917213267959
357,2,173385,-0.0394040382475513,0.0818919197292002,0.630692901138538
358,2,173973,-0.0345892156684603,0.0816804077906777,0.672210157757321
359,2,174714,0.117156618548559,0.209394068631445,0.576173275523546
360,2,177341,-0.0412278158762298,0.0813932001948192,0.612803284487706
361,2,180314,-0.0476470445357038,0.0814106040498544,0.55874127431419
362,2,180339,-0.0440196689190555,0.0816222496037596,0.590013182897088
363,2,182758,-0.0358665491545219,0.0813406297284963,0.659524476097337
364,2,183619,-0.0105308225533908,0.0816815007686784,0.89749007887744
365,2,183913,0.00819872597778112,0.0837511358216267,0.922072098119824
366,2,184146,-0.0689158387450766,0.0842341803417553,0.413825869207437
367,2,187176,-0.0604390207582631,0.0820651045690788,0.461929910653252
368,2,191066,-0.0261900712491017,0.0827303327949547,0.751755834680333
369,2,191124,-0.0341480733429167,0.104524784845407,0.744089678572562
370,2,191128,-0.0158471449823574,0.0962312013567878,0.869291828695302
371,2,191599,-0.0794523365472107,0.0814859520149005,0.330206442437396
372,2,191762,-0.0682624097192608,0.0847475340954121,0.421085202889676
373,2,191763,-0.0642869709351662,0.0818472806431411,0.432716460728636
374,2,191959,-0.0689665944325295,0.081636408393792,0.39879364064658
375,2,192390,-0.0718254847319316,0.0838868408590286,0.392457632527534
376,2,195759,-0.095945805551533,0.0822622181090721,0.244263937431498
377,2,196912,-0.115738682039344,0.080853108255243,0.153180719436945
378,2,197598,0.170073588069684,0.264659626830196,0.520892709665916
379,2,198110,-0.156643696881235,0.0811461913879034,0.0543594274571623
380,2,198283,-0.163824866515944,0.0836861036591231,0.0510631872155602
381,2,198805,-0.120351761097368,0.081673917162734,0.141490114423634
382,2,198891,-0.14698234370043,0.0809092631584295,0.0701214701807375
383,2,199248,-0.150126521508865,0.0810794499403006,0.0649185265172738
384,2,201782,-0.121182868883653,0.0811160838939054,0.136083619957805
385,2,203285,-0.148072519155261,0.0806725845549721,0.0672764279212816
386,2,203783,-0.108254525647279,0.0806766068891037,0.180512662851226
387,2,204179,-0.111002224595756,0.0808622641423896,0.170707112727562
388,2,205406,-0.060606052548249,0.0818472860231477,0.459502694550234
389,2,205834,-0.0820651141771716,0.0814014093341164,0.314071329468021
390,2,205965,-0.0376023140070679,0.0890517188721575,0.67309776105979
391,2,207192,-0.115207213396297,0.081211120466807,0.156893919920361
392,2,207561,-0.11523277982396,0.080850003912192,0.154963841253596
393,2,208682,-0.135280540221511,0.0806250247326006,0.0942521618482666
394,2,210102,-0.0960651055446998,0.0809937169260242,0.236388041126938
395,2,212519,-0.0184792189375553,0.172724434819918,0.914860300160072
396,2,214801,-0.112692623559127,0.0809291178754584,0.164651917353145
397,2,215016,-0.0960592707897755,0.0809434714940912,0.2361262195
398,2,218876,-0.136628905348464,0.0816199650312648,0.0950233870126377
399,2,227511,-0.175414949242796,0.0819934171037785,0.0330904672223373
400,2,230378,-0.1653652397381,0.0810065575454431,0.041956150535488
401,2,231943,-0.172325433645548,0.0812005561864842,0.0345151857500877
402,2,232156,-0.163235756149448,0.0812200563709883,0.0452132951965325
403,2,232789,-0.193083965197496,0.0807428014903092,0.0173097642490898
404,2,238524,-0.161043755528679,0.0810567836750667,0.0477170790435941
405,2,241518,-0.156613012357884,0.0817926817656503,0.0563316638587701
406,2,250396,-0.164218876881545,0.0811867280291766,0.0438544363194089
407,2,250466,-0.135352962751662,0.0813085059937285,0.0968631259463182
408,2,252305,-0.142488046166406,0.0814912665294892,0.0812455457865082
409,2,254571,-0.0896298484730084,0.0828556952578645,0.28009830053284
410,2,254742,-0.103242503795757,0.0827356925807897,0.212909702419931
411,2,254908,-0.107791625597534,0.0833541391859843,0.196795618409181
412,2,255033,-0.0430874740620699,0.0979004065262958,0.660122902076394
413,2,255862,-0.0873073761049046,0.0829179393644135,0.293090014350617
414,2,255975,-0.0886628981313798,0.0826135455895963,0.283903414287646
415,2,258311,-0.0380959686402353,0.0813565830768725,0.639888236291117
416,2,259284,-0.0581561519252497,0.081597180261132,0.476488292863658
