SNP,Chr,Pos,Effect,SE,ERV25_ORM2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
95,1,128704,0.0592127669173468,0.137667024914585,0.667373840471815
96,1,128911,0.14887908173864,0.13749017938705,0.279621072487475
97,1,130267,0.134463082348096,0.137466884255129,0.328670547408288
98,1,130271,0.11823102584503,0.137672688210891,0.391042766432837
99,1,130613,0.176205092996219,0.13878780855037,0.205063254278896
100,1,132012,0.076193352555757,0.138749802694516,0.583255155628407
101,1,133231,0.0325471730955027,0.137813181526386,0.813438662765966
102,1,137074,0.0241908167000335,0.137622031635063,0.860569764701814
103,1,137304,-0.0338544954817026,0.137664099758388,0.805886298865072
104,1,139686,0.0733074338283499,0.137801592377597,0.595075779797454
105,1,149562,0.0603854851209811,0.138133931942946,0.662268630894798
106,1,150447,0.123831408428043,0.139548392015959,0.375482558423294
107,1,151446,0.259475852246853,0.280319664542066,0.355264062863345
108,1,154084,0.0854730769784141,0.140061699854848,0.542086866668013
109,1,156633,0.087463494357802,0.141980503706878,0.538275242328183
110,1,157269,0.0705646606724312,0.137540939893004,0.608240913750401
111,1,160054,0.0802992027567765,0.138833677975116,0.56337358277524
112,1,166222,0.0960789968874289,0.137777241578065,0.486042633438687
113,1,166416,0.0953617730270669,0.137498561261755,0.488422172122489
114,1,167326,0.0492113988827549,0.138349290710135,0.722274700282062
115,1,168836,0.0692318373822209,0.13766902957665,0.615357979640837
116,1,171200,-0.0723226698630804,0.137870851366272,0.600212621719535
117,1,171431,-0.140121261440414,0.138585121811618,0.31266854317378
118,1,173339,-0.116371491109669,0.13756699453389,0.39816710163879
119,1,173845,-0.107176445564669,0.13747390854727,0.436141077126347
120,1,175121,-0.131850799096021,0.137139964447377,0.336992917146371
121,1,175281,-0.116082088986122,0.137297174878154,0.398415307139471
122,1,175315,-0.127245217224189,0.137225832842692,0.354420603190613
123,1,175523,-0.127536468021851,0.138004474098286,0.356040888011138
124,1,175541,-0.122007285876021,0.137454104044258,0.375348490239573
125,1,175653,-0.139098721293154,0.137844173925605,0.313617288973609
126,1,175805,-0.0442877284101694,0.145831504304328,0.76154216687141
127,1,175818,-0.123216359627267,0.142348813889406,0.387300429949148
128,1,175856,-0.127375782891137,0.140157897727488,0.364074676262178
129,1,175876,-0.11353937747551,0.138039103032907,0.411338508250853
130,1,175989,-0.118109642382743,0.138422872143384,0.394097963567572
131,1,176001,-0.111795509058859,0.139160409325549,0.422308939849825
132,1,176451,-0.094581371736443,0.140871945716618,0.502405095077244
133,1,177692,-0.10973188025117,0.137268664702402,0.424598990736142
134,1,178191,-0.112918170733039,0.137397894276798,0.411726484658278
135,1,178224,-0.10973188025117,0.137268664702402,0.424598990736142
136,1,178960,-0.10707975770863,0.138372871182847,0.43953781782602
137,1,179139,0.084834305075578,0.27444636793171,0.757419693783792
138,1,179139,-0.863266163420102,0.55090452779999,0.118011169587119
139,1,180955,0.104287161092932,0.158946665988511,0.512178094261421
140,1,183802,-0.126825599905957,0.137244254814747,0.356072378442949
141,1,183954,-0.0932767951479839,0.138321476457559,0.500531536445364
142,1,184450,-0.0495712290806023,0.137173302379802,0.718034091107108
143,1,184641,-0.0731550356130868,0.14113756173842,0.604556710955654
144,1,184718,-0.0793069384817191,0.137913617888348,0.565625221120589
145,1,185296,-0.074947175097764,0.137334935932969,0.585599334113505
146,1,185438,-0.0681015818030808,0.137351524508661,0.620330219477806
147,1,185469,-0.077846383648589,0.13753524201896,0.571746308458713
148,1,185503,-0.0581805269969696,0.137206814637248,0.67179838255222
149,1,185705,-0.061702797319284,0.138736756685625,0.656774950671296
150,1,185749,-0.024904028878407,0.138769290744689,0.857676706048786
151,1,185806,-0.0934417807535299,0.138871897332892,0.501474597328699
152,1,185879,-0.0670122534409371,0.139586840302047,0.631470889074844
153,1,185916,0.00300958504091694,0.139568802480202,0.982808372028038
154,1,185941,0.00765140643278981,0.140176285027932,0.956500627929628
155,1,185954,-0.00581793739210854,0.140585912995523,0.9670135615523
156,1,186055,-0.0608401892538164,0.137742379326811,0.65898001441139
157,1,186896,-0.0829835484133311,0.139969633480655,0.553648957797853
158,1,187697,-0.286642054318278,0.285189547799255,0.315540471306102
159,1,189392,-0.426679667260052,0.286195080617403,0.13688864222019
160,1,189416,-0.232020475982759,0.277437099270691,0.403552243692171
161,1,190132,-0.0256513022067606,0.137948455111175,0.852591988219076
162,1,190148,-0.00861452024774828,0.137996055885778,0.950259045776502
163,1,190165,-0.0496006982900123,0.139032155788804,0.721486867991034
164,1,190169,-0.00891741745538066,0.138882999876514,0.948840849366915
165,1,190933,-0.0341572329683226,0.137745551071258,0.804299168507639
166,1,192149,0.0596502246564407,0.138847517737713,0.667741770742476
167,1,192302,0.0879957011489001,0.183319296312924,0.631515228544257
168,1,192303,0.0213682625042182,0.165566464451838,0.897382458564513
169,1,192305,0.0486634467678257,0.172037393653781,0.777445723483915
170,1,192315,-0.151840885452149,0.195015926719621,0.436732491586357
171,1,192795,-0.0366728758195605,0.137482903145664,0.789821264586031
172,1,194020,-0.0930279549756968,0.144740881677228,0.520822603570217
173,1,194187,-0.0320030715511914,0.137600128911098,0.816222157465648
174,1,194867,-0.0907141371572863,0.137451008270759,0.509700680004222
175,1,197325,-0.129728721014622,0.140722568355736,0.357223022142502
176,1,197392,-0.154522820068242,0.142465677433066,0.278824919312628
177,1,198857,-0.600034792219366,0.658710304410577,0.362957210257638
178,1,206666,0.0112544060313318,0.154679226980546,0.942038590719292
179,1,206675,0.0666435962675802,0.201349078235348,0.740851930554505
180,1,223051,-0.33792741597052,0.158366984296054,0.0335459555614707
181,1,223059,-0.436675691450277,0.163864124608967,0.00805556798075338
182,2,7366,-0.290330116164608,0.198878008634664,0.1452233426583
183,2,8180,0.369789915691946,0.273932644981244,0.177903379614966
184,2,8187,0.36808986026751,0.284924571885476,0.197242030710539
185,2,8250,0.322694280889648,0.280847246744803,0.251332751453223
186,2,8253,0.288681399098605,0.280952103315651,0.304883421846178
187,2,8285,0.179880541437679,0.152246357722231,0.238195677731838
188,2,8302,0.230650310657538,0.142265124363874,0.105852382527057
189,2,8306,0.230650310657538,0.142265124363874,0.105852382527057
190,2,8314,0.246345278478752,0.139248547465822,0.0777398062932664
191,2,8317,0.226456893796605,0.142545571694363,0.113031692518809
192,2,8328,0.196355276658015,0.142030258768197,0.167695607858412
193,2,8331,0.213225512184874,0.141692741702422,0.133258320114313
194,2,8498,0.153378837357613,0.139420848561047,0.27203207162223
195,2,8651,0.163980234446377,0.139517683231088,0.240652230648604
196,2,9418,-0.183124805833831,0.3553898776106,0.60668086286636
197,2,9812,0.150593607667245,0.140392395408637,0.28415548459528
198,2,9932,0.112098573817199,0.139939651866042,0.423641882826631
199,2,10135,0.0748300004302433,0.139473524482555,0.591938825694559
200,2,11616,0.154507261096406,0.139139471394569,0.267561499469853
201,2,12133,0.112493130247875,0.139808237599209,0.42157798530318
202,2,12194,0.128394281512992,0.140311189332652,0.360780570742506
203,2,12359,0.0956693345070443,0.139974197791514,0.49475299026423
204,2,13061,0.12613390864936,0.139895484348629,0.3678684228416
205,2,14298,0.0946255851835449,0.140408012363498,0.500794997867669
206,2,15222,0.13353556767325,0.141690225840633,0.346608224592078
207,2,17986,0.101851859976599,0.139276819399071,0.465086682646902
208,2,19770,0.0973012731099574,0.140250376231921,0.48828375651779
209,2,19836,0.0722921726857335,0.139907480105961,0.605679290184273
210,2,19851,0.072709587283257,0.140316807413154,0.604656198292843
211,2,21595,0.0848052948612548,0.139717516590706,0.54425648781083
212,2,22385,0.061496759048097,0.139884393036191,0.660477318188625
213,2,23441,0.0241617193230224,0.141275833903835,0.864301986599324
214,2,24209,0.0813243119266323,0.140051485863397,0.56183043505978
215,2,24341,0.0547796141493027,0.140419515297064,0.696687562672803
216,2,26815,0.116544607038857,0.140144262733683,0.406194366759569
217,2,28209,0.085401278026327,0.140255041568949,0.542982446998299
218,2,28695,0.0214121930433617,0.146599434113831,0.883958041436385
219,2,35849,-1.0737332797183,1.50189643890346,0.475132051106197
220,2,35850,-3.34408194883157,1.82953926892273,0.0684194000071676
221,2,41245,-0.0601372510708271,0.139753759138059,0.667233726463341
222,2,43214,-0.108816152114532,0.141938686236573,0.443806812704637
223,2,47104,0.0204357059013126,0.138092324010925,0.882438451635857
224,2,50915,0.00562215969902324,0.13945312330609,0.967864175110887
225,2,55834,0.0358199484289519,0.138795961616294,0.796498415264558
226,2,56422,0.0529459422840109,0.1390286608899,0.703560304225889
227,2,57715,0.011289108968213,0.138597522365401,0.935128293753991
228,2,59046,0.0466732873434076,0.13927780354814,0.737741685875196
229,2,59191,0.00931866602905762,0.138501484672139,0.946395245343852
230,2,59383,0.0475364811299411,0.138519154653586,0.731670169566702
231,2,59477,0.0391783265007173,0.140611348515737,0.780693100493896
232,2,59755,-0.0446019171261192,0.31595649128049,0.887820320028684
233,2,60471,-0.0333945884420568,0.138717467764916,0.809897814810194
234,2,60478,-0.028724414911325,0.138878746094831,0.836261181260484
235,2,60786,-0.027008212078008,0.138651341420575,0.845667620281497
236,2,61035,-0.0277068464638333,0.138640950234424,0.841716057945807
237,2,61071,0.00289427074105719,0.138019740869153,0.98328145356384
238,2,61675,-0.0698411844898289,0.138367251181323,0.614047786198819
239,2,62776,-0.113675080155592,0.144346819784494,0.431509730192192
240,2,62939,-0.052826193459219,0.13814930629992,0.702406087697104
241,2,63527,-0.0387288906879483,0.138681272031707,0.780204648383799
242,2,63857,-0.0389565737617803,0.138713358672376,0.778995916037947
243,2,65527,-0.0827744031511191,0.138201281985982,0.549596444606428
244,2,67007,-0.109717606903686,0.152123785703967,0.471239884502669
245,2,67023,-0.0671596017833025,0.314794339226237,0.831181524603578
246,2,67024,-0.0514069478425956,0.315953562333758,0.870844498262823
247,2,67976,-0.07261395832811,0.14020981005735,0.60485595418857
248,2,69628,-0.0253782831416571,0.142580329702576,0.858830667215506
249,2,71825,-0.436193508012135,0.27474540791797,0.11326575364491
250,2,72389,0.0555605621587144,0.139366714397744,0.690381462447121
251,2,72392,-0.0160004368682307,0.14034337533901,0.90929531027945
252,2,73646,0.0729615739399748,0.137413733650479,0.595778491978451
253,2,74564,0.091353408112173,0.137112488880361,0.505676192086598
254,2,74739,0.157207954372692,0.137395244024229,0.253315016512616
255,2,79931,0.282397003392932,0.154420174511717,0.0682795864161143
256,2,80748,0.263553567425647,0.142467943165311,0.0651613892364085
257,2,80873,0.323725107972209,0.136898157413416,0.0185843991438321
258,2,81501,0.341534450411193,0.136752327053732,0.012963098334051
259,2,83526,0.322254062401182,0.136669138768947,0.0189228499483446
260,2,83845,0.312912666141913,0.136862490136045,0.0228267866676828
261,2,84412,0.499915969788459,0.34643234725451,0.149895780606198
262,2,84412,0.204189007083956,0.173647239929432,0.240433668712695
263,2,84447,0.378787942723214,0.138169271410696,0.00642773502734582
264,2,87391,0.319713306622969,0.136204444878231,0.0194616391014862
265,2,87562,0.317976422165553,0.136565988103784,0.0204566115291818
266,2,87849,0.330514199662618,0.136468492256313,0.0159423841482968
267,2,87878,0.32827829019295,0.137079859728025,0.0171504009689253
268,2,88125,0.301475993817017,0.152827577142045,0.0493149375057926
269,2,89785,0.280572003891452,0.137395153844385,0.0418862955679049
270,2,93441,0.264456743092275,0.141632328976085,0.0627014645898323
271,2,93588,0.254360717720392,0.146704280373348,0.0838208168922066
272,2,93721,0.247986474911807,0.137153339210528,0.0714424207340272
273,2,93952,0.209082084643413,0.136941438596465,0.127706417846129
274,2,95085,0.341609703429536,0.13637792249921,0.0126994708265329
275,2,103188,0.255735674402588,0.140265634325765,0.0691150778908368
276,2,107124,0.243886365152311,0.137039640752715,0.0759889772683842
277,2,111645,0.342542037677476,0.136529284967097,0.0125573091130769
278,2,111916,0.33606727802611,0.136902302380368,0.0145783481235646
279,2,111931,0.332314252121948,0.137141121143791,0.0158886795220341
280,2,111999,0.330719746493717,0.136651393064887,0.0160174809458117
281,2,114528,0.294982275010621,0.137681012209997,0.0328363703188685
282,2,116024,0.345057665532923,0.137683307898303,0.0126539219268636
283,2,119244,0.0372728287662325,0.151374047988428,0.805647323663655
284,2,119246,0.0849929252194414,0.152935025626641,0.578737018257397
285,2,119247,-4.28806502090762e-05,0.154106636575478,0.999778143323713
286,2,120090,0.0307608030574787,0.138344519985295,0.824170588502356
287,2,120291,0.129173964016852,0.139767390496917,0.356010012385943
288,2,120726,0.043569304617862,0.13910855789807,0.754310935931566
289,2,121716,0.0891274024379407,0.138888885278832,0.521473213064734
290,2,123100,0.0889208706404827,0.139081071866392,0.523012798944329
291,2,124677,0.0925329647034626,0.138882575897022,0.50567523816788
292,2,127636,-0.187251629019871,0.175483066222607,0.286672247409534
293,2,127887,0.0818742368927887,0.139854807210142,0.55863730270192
294,2,128935,0.107691962034518,0.139672846073282,0.441204886373009
295,2,129053,0.135728766072889,0.140029708117679,0.333066405391646
296,2,130040,0.089497424445856,0.140991295005866,0.525987867629991
297,2,130976,0.0690506931264459,0.139874407229376,0.621851841117707
298,2,132199,0.130282361425101,0.140400066079923,0.354074490775263
299,2,133355,0.125957376348163,0.141363224908779,0.37352565818079
300,2,133435,0.132052758086106,0.141653663035365,0.351858603604567
301,2,133943,0.0925592742911797,0.16597612122055,0.577425801740558
302,2,135183,0.0990670877647284,0.141808479524308,0.485263415107994
303,2,135402,0.0832359575545876,0.141815856903434,0.557626007991213
304,2,135898,0.111909496072034,0.142513088495642,0.432829220031152
305,2,135912,0.107789420039917,0.142627528236404,0.450308702934853
306,2,135925,0.119470559793815,0.141953901888255,0.400573166572166
307,2,136002,0.0980059799359327,0.14189408010366,0.490209155121292
308,2,136173,0.0723788496051185,0.142942585520352,0.612927691688321
309,2,138209,0.0656612103396323,0.147146370727729,0.655704290060243
310,2,138318,0.106963392069818,0.146659178532812,0.466281574548196
311,2,138695,0.100025017661848,0.144155818993133,0.488221737101142
312,2,138818,0.094238689793384,0.143902162920433,0.51297132337381
313,2,139728,0.0383013707363702,0.14371695454501,0.790005466107649
314,2,140174,0.0674815882279369,0.143686529060087,0.63889899650015
315,2,140863,0.0734955109648514,0.143620012063803,0.609155852286979
316,2,141152,0.0796609848676402,0.144015585524281,0.580516711978962
317,2,141292,0.104017692520566,0.1429348641482,0.467262553512545
318,2,141545,0.101418450657493,0.143637445887204,0.480608778499545
319,2,145823,0.151715758368403,0.149000274976959,0.309268534977821
320,2,145934,-0.0564588038076339,0.245847231346494,0.818496800012364
321,2,145980,0.00560228670390583,0.150594699929757,0.970345699430858
322,2,146723,0.0844424141297955,0.14340917090853,0.556357559635969
323,2,147946,0.104475544935254,0.144687086484489,0.470723796725066
324,2,150394,0.227767006862758,0.157263639965656,0.148417099515695
325,2,151274,0.0212981013071882,0.247080051090203,0.931356942681653
326,2,151397,0.160938387209127,0.144902921893576,0.267469170025629
327,2,153035,0.230464865919773,0.143050762169258,0.108058101436185
328,2,153228,0.17110207893155,0.144336367654148,0.236640975530593
329,2,153455,0.146157555194943,0.145507150042615,0.315840200744772
330,2,153732,0.30099911617155,0.149800591717016,0.0452627168762264
331,2,153815,0.153025793789743,0.144927203684335,0.291744955049503
332,2,154160,0.187291609015431,0.14328863268755,0.192031823871346
333,2,154235,0.151429088853149,0.144845206176119,0.296528262433534
334,2,155527,0.29706185416349,0.156660265528642,0.058747686765896
335,2,159870,0.125010395727492,0.141248651409846,0.376738691365612
336,2,161229,0.231465604646304,0.14304618486879,0.106530307160092
337,2,161451,-0.0957352159956244,0.307392910397925,0.75564809846621
338,2,161451,0.297593163748326,0.308013969773493,0.334621694225528
339,2,162696,0.328972550428255,0.141881610219369,0.0209851252487084
340,2,163284,0.347607500007736,0.139845012369451,0.0133932325457515
341,2,164166,0.301195559775203,0.141467910682343,0.0339399321405467
342,2,165270,0.246923395224777,0.140562950172228,0.0798402639562217
343,2,165675,0.221438750253,0.143024345321959,0.122455947454598
344,2,166404,-0.729634321012817,0.369901863234498,0.0493317260715729
345,2,168012,0.186264246253176,0.173187661233996,0.282883098133007
346,2,168062,0.090195398109546,0.142138548537618,0.526126635965266
347,2,168518,0.10553138253774,0.141293676891447,0.455624795110912
348,2,168980,0.140545981642331,0.141140048247162,0.320033828096205
349,2,169651,0.124064890825922,0.141251012985507,0.380362527724698
350,2,169902,0.558727006954994,0.234476937156345,0.0177070399506513
351,2,169960,0.165813692928168,0.219979468299704,0.451490444409335
352,2,170725,0.213802925377405,0.141199176074697,0.130871512838095
353,2,171254,0.263976023830384,0.141188875644916,0.0623578663411159
354,2,172242,0.119241099883836,0.140065323404684,0.395166021499576
355,2,173254,0.118315561769576,0.138992038545926,0.395213201641831
356,2,173340,0.101263200322397,0.139013340395112,0.466825817815354
357,2,173385,0.0846364876168435,0.139173018480925,0.543486609547722
358,2,173973,0.127866285875169,0.138709139146254,0.357246696693862
359,2,174714,-0.196672334460386,0.35593289422436,0.580918183635033
360,2,177341,0.210616597931599,0.137948080520269,0.127710793095726
361,2,180314,0.11100793713493,0.138323116184785,0.422788553103335
362,2,180339,0.0678217036302947,0.138752073936338,0.625288415340458
363,2,182758,0.166724365609964,0.138016268554052,0.227853946702621
364,2,183619,0.106657062365129,0.138729762318288,0.442519171646682
365,2,183913,0.117043301910818,0.142226134313543,0.411098779408467
366,2,184146,0.188530319384166,0.142965618538362,0.188120667081052
367,2,187176,0.0453560172093831,0.139580896773044,0.745415717513191
368,2,191066,0.0414048113724723,0.140628094877661,0.768604137899093
369,2,191124,0.410338283810354,0.176351328828148,0.0205399683871872
370,2,191128,-0.319369109724076,0.162694944483104,0.0504318038606481
371,2,191599,0.0154882339285222,0.138694140954946,0.911147055052207
372,2,191762,0.0190303699950909,0.144183012646304,0.895069295546656
373,2,191763,-0.00761443049169697,0.13924531431613,0.956421496652517
374,2,191959,-0.0608122723832243,0.138868434426075,0.661717289281338
375,2,192390,0.0231245858561404,0.14273392180907,0.871389220151661
376,2,195759,0.0398718991550943,0.140082794148937,0.776093797384993
377,2,196912,0.163619841428073,0.137557409503041,0.235055841326639
378,2,197598,0.256935370464948,0.449924931880954,0.568320476980037
379,2,198110,0.120027422300359,0.138511548408479,0.386776281706777
380,2,198283,0.152365414372374,0.142789985964923,0.286674179691205
381,2,198805,0.114795668552731,0.139121930063545,0.40984692323757
382,2,198891,0.13072208740934,0.137996029791112,0.344139669056646
383,2,199248,0.104104322446457,0.138375979053603,0.452354333184659
384,2,201782,0.132565772479257,0.138136608583167,0.337877394728067
385,2,203285,0.228655744641516,0.137241893110245,0.0965848851256924
386,2,203783,0.196631918893231,0.137084840857353,0.152348782936154
387,2,204179,0.182613957643019,0.13747326500789,0.184917421423251
388,2,205406,0.121133605435848,0.139083046883082,0.384376404138198
389,2,205834,0.157223079000704,0.138312630870626,0.256425371571479
390,2,205965,-0.0159675851786887,0.151406359691412,0.916069291727667
391,2,207192,0.126295390970578,0.13827267452052,0.361666525272635
392,2,207561,0.105047825095405,0.137710613797477,0.446082730256177
393,2,208682,0.12005182186297,0.137443761490737,0.383005427653831
394,2,210102,0.121269497236501,0.137796465459012,0.379424205851765
395,2,212519,0.458062891647366,0.292588553441616,0.118349276782906
396,2,214801,0.127981844818683,0.137772693795275,0.353557659118326
397,2,215016,0.129752584776373,0.137689196827086,0.346653596682216
398,2,218876,0.00373545480115289,0.139287421407684,0.978619794693354
399,2,227511,-0.0262829312547,0.140266444771379,0.851471447312565
400,2,230378,0.00202293455455016,0.138505653473345,0.988355218711684
401,2,231943,-0.000802524194307153,0.138902791472426,0.995393434767252
402,2,232156,-0.0121076493195205,0.138844364416816,0.930559575483898
403,2,232789,-0.00842206440729099,0.138353481349661,0.95149438191613
404,2,238524,-0.0262090309893154,0.138541887941146,0.850062293406437
405,2,241518,-0.0856513601333286,0.139677335104399,0.540133226563238
406,2,250396,-0.137433218371383,0.13860613911595,0.322102237720743
407,2,250466,-0.122764352455099,0.138596066266488,0.376344025357169
408,2,252305,-0.12925103463329,0.138947588453653,0.352895828766159
409,2,254571,-0.0164954138869247,0.141069008184363,0.90698081646624
410,2,254742,-0.0685995078409749,0.140897053054545,0.626647800996439
411,2,254908,-0.0724219762389968,0.141968645297229,0.610281611016981
412,2,255033,-0.126150952799305,0.16632174068975,0.44867251971747
413,2,255862,0.00865513226266335,0.141164703715027,0.95114519607036
414,2,255975,-0.00957942015343338,0.140654875444237,0.945739931865054
415,2,258311,-0.217189739582972,0.13784939105727,0.116023402858309
416,2,259284,-0.123383089110812,0.138643581995756,0.374109538049194
417,2,266330,-0.0382772902510355,0.139380938162377,0.783766109123138
418,2,267100,-0.0517018868943697,0.139358499838855,0.710860702110727
419,2,268086,-0.00475633094967964,0.139395596793317,0.972799869061258
420,2,274614,-0.151344284991188,0.138314546221535,0.274611728401289
421,2,274729,-0.171504969805771,0.139007322212288,0.218104336510075
422,2,275746,-0.0880338968723472,0.13916704791827,0.527419330889492
423,2,277029,-0.0898411633570032,0.138516313056973,0.517021071465725
424,2,277741,-0.135670118320605,0.13846507665725,0.327848619764219
425,2,278218,-0.113445437939375,0.138271031875931,0.412509304809883
426,2,278379,-0.0831635664077391,0.141758833639735,0.557810228677989
427,2,279910,-0.119256927889349,0.138208527881774,0.388791073467292
428,2,280616,-0.114191666895515,0.144272749754831,0.429184649720184
429,2,283431,-0.189706188179872,0.140016949173504,0.176322176693925
430,2,283573,-0.165268702384951,0.138417369762886,0.233284324262146
431,2,286762,-0.123685099527627,0.138895695441175,0.373809834794397
432,2,287187,-0.161411183520868,0.138135913708554,0.243395505425614
433,2,288379,-0.102893394123994,0.137244734134919,0.453930286937707
434,2,294941,-0.0235524662651347,0.137430403254282,0.864025214258689
