SNP,Chr,Pos,Effect,SE,SSH1_ERG11_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
79,1,99148,-0.0558215051645783,0.0576635055253184,0.333679158349145
80,1,101281,0.264311686396668,0.631330005447092,0.675720318358392
81,1,106011,-0.0774635436481202,0.0600344992191777,0.19778512205567
82,1,106800,-0.0720180581357827,0.0576906789292985,0.21273088167283
83,1,107970,-0.0358096993993027,0.0576150703844568,0.534649795186823
84,1,109000,-0.0836658071731483,0.0575762307543336,0.147075748477745
85,1,112549,-0.0562538823901849,0.0576050504142663,0.329463558848419
86,1,112742,-0.0555473494763691,0.0578320195466847,0.337463716580643
87,1,113050,-0.0349932662710869,0.057780113415413,0.545150852804065
88,1,113135,-0.0474217572800957,0.0576076118490178,0.410958210894123
89,1,114076,-0.0275916552807096,0.0576441748221046,0.632480630020168
90,1,114628,-0.0334021638416857,0.0577814118755793,0.563580031370339
91,1,116283,-0.0667860896666877,0.0580214961109906,0.25048757239189
92,1,126880,-0.775407802626273,1.08990927632864,0.477279917222001
93,1,127853,-0.0317524922913516,0.0579974318151415,0.584394290211389
94,1,128302,-0.037261473381561,0.0577651434572853,0.519313029136907
95,1,128704,-0.0145466238344842,0.0578515322716156,0.80161445277714
96,1,128911,0.00461345707397021,0.0578625952896424,0.936496184794312
97,1,130267,-0.0968164223288175,0.0576056702024371,0.0937106032801793
98,1,130271,-0.0989153759444855,0.0576644968385792,0.0871567439780865
99,1,130613,-0.0654009024278557,0.0583416922424527,0.263050869936085
100,1,132012,-0.0781811876369797,0.0581727517506208,0.179828151902227
101,1,133231,-0.0778119846707374,0.0577592517444591,0.178787091219764
102,1,137074,-0.10525891637225,0.0575531532543693,0.0682582514274855
103,1,137304,-0.113492198041475,0.0575290207613731,0.0493003647520566
104,1,139686,-0.111330563584259,0.0576174041432874,0.0541299491342306
105,1,149562,-0.0979969654962163,0.0578186536502461,0.0909758503790191
106,1,150447,-0.0973064407253737,0.0584684506049049,0.0969487419250016
107,1,151446,-0.286527204428662,0.116930405907209,0.0147541713350635
108,1,154084,-0.0837697284164338,0.0587096697477127,0.154507824212075
109,1,156633,-0.0690169680430297,0.0595727983564682,0.247430336400209
110,1,157269,-0.0869357804415278,0.0576246487458441,0.132281154924703
111,1,160054,-0.103750773720769,0.0580975229046501,0.0749893447075826
112,1,166222,-0.0946341983671964,0.0577083303593195,0.101922848784276
113,1,166416,-0.093585819558977,0.0575951331447479,0.105078240101641
114,1,167326,-0.102291397911475,0.0578831482064178,0.0780578623810309
115,1,168836,-0.0851895740870552,0.0576851922769155,0.140620408797777
116,1,171200,-0.0729697533030684,0.0578194783594875,0.207772201150402
117,1,171431,-0.0837624524192262,0.0581408769226383,0.150561218069363
118,1,173339,-0.0883755982584675,0.0576665643609769,0.126287997966839
119,1,173845,-0.0898778903683906,0.0576118605301062,0.119642028592083
120,1,175121,-0.0610122864881541,0.0576040421562604,0.29024804311974
121,1,175281,-0.0542343757231025,0.0576723476652647,0.347661696110565
122,1,175315,-0.0545060890030082,0.0576534214913461,0.345096545979598
123,1,175523,-0.0551817554400588,0.0579790969878251,0.34187367891399
124,1,175541,-0.0545230536694858,0.05774363698703,0.345699892630056
125,1,175653,-0.0666756046396668,0.0578907914727507,0.250204084812683
126,1,175805,-0.0990104831243298,0.0610529030083115,0.105756916976483
127,1,175818,-0.0819243773566328,0.059713085171359,0.170944993456314
128,1,175856,-0.0525809358657943,0.0588905024810845,0.372540761147801
129,1,175876,-0.0499964959003734,0.0579924190186044,0.389206086909137
130,1,175989,-0.0612692981964526,0.058127673123611,0.292582325957841
131,1,176001,-0.0592716871702644,0.0584373453502522,0.311145023718387
132,1,176451,-0.0644122504512218,0.0591265944120357,0.276722614338978
133,1,177692,-0.0547712744144459,0.0576527095360392,0.342751640461638
134,1,178191,-0.0569062428239066,0.0577042478658013,0.324724769171056
135,1,178224,-0.0547712744144459,0.0576527095360392,0.342751640461638
136,1,178960,-0.052948431364347,0.058119131028016,0.362899806507423
137,1,179139,-0.129359607323675,0.115120047549629,0.261906821031805
138,1,179139,-0.0696780154314845,0.232239607028742,0.764333609140072
139,1,180955,-0.0609867943117368,0.066744139304057,0.361477117394692
140,1,183802,-0.0276517176797679,0.0577148716846073,0.63215770285389
141,1,183954,-0.0258600669745328,0.0581376606895394,0.656731486809487
142,1,184450,-0.0220780881979447,0.0576327993474868,0.701889545733044
143,1,184641,-0.0365247008624688,0.0592904232602762,0.538271497015068
144,1,184718,-0.0261897552136052,0.0579555388614696,0.651622944654003
145,1,185296,-0.0197018956250992,0.0577168396497856,0.733039917791166
146,1,185438,-0.0501934824225291,0.0576672420333418,0.384674152931729
147,1,185469,-0.0489010784078458,0.0577537870099952,0.39772686498224
148,1,185503,-0.0602159707092389,0.0575737413783771,0.296326095913169
149,1,185705,-0.0659099955132267,0.0582017156235947,0.258217798286446
150,1,185749,-0.0583286335879198,0.0582246336858692,0.317133077065342
151,1,185806,-0.0463758171772252,0.0583329973958131,0.42713689825797
152,1,185879,-0.0651959213584526,0.0585646098866696,0.266366834821936
153,1,185916,-0.0337588541111909,0.0586131048054633,0.565008646718182
154,1,185941,-0.0424125551162225,0.0588528091462354,0.471598926680328
155,1,185954,-0.0457637116311358,0.0590178460344712,0.438609733620797
156,1,186055,-0.0488179723081716,0.0578308678302881,0.399156857504848
157,1,186896,-0.0168642884027098,0.0588314365557982,0.774545150521107
158,1,187697,-0.00499440439036025,0.119994996671953,0.966823748102539
159,1,189392,-0.00297368447463153,0.120624311080803,0.980346114815138
160,1,189416,0.0655443537943112,0.116629980929342,0.574482576896198
161,1,190132,-0.0228171223757521,0.0579499173739355,0.694011722118349
162,1,190148,-0.0266992442603717,0.0579627051383048,0.645349165531696
163,1,190165,-0.0218606812338037,0.0584140686100699,0.708453005625641
164,1,190169,-0.0342885681096368,0.0583242519294327,0.55697830215741
165,1,190933,-0.0490193076986869,0.0578207583342032,0.397134713778573
166,1,192149,-0.0132248935665928,0.0583485519408615,0.820824512611471
167,1,192302,0.173876374672517,0.076489927848935,0.023614874475657
168,1,192303,0.104286135772075,0.0693435090368408,0.133499644542618
169,1,192305,0.164344556673597,0.0717594930601275,0.0225981713040208
170,1,192315,0.196225016833907,0.0813395784392523,0.0163564354125185
171,1,192795,-0.0550797526766075,0.0576955882847041,0.340402223213813
172,1,194020,0.0158535796875163,0.0608433996887947,0.794580936476889
173,1,194187,-0.00712127764071636,0.0578166385515789,0.902042547066865
174,1,194867,0.017763958044721,0.0577786805932422,0.758683462594046
175,1,197325,-0.000768609723624469,0.0591964774112428,0.989647857031616
176,1,197392,-0.0146324705270482,0.0599523396769695,0.807319651179863
177,1,198857,0.0947893326357434,0.277039919303061,0.732441289421922
178,1,206666,-0.048166770917718,0.0649392317067789,0.458749776426562
179,1,206675,-0.0090947070551497,0.0846096648621337,0.914461191155167
180,1,223051,0.0239055385025961,0.0669544252493691,0.721273745727616
181,1,223059,0.0241768252866137,0.0695255895635125,0.728242744773071
182,2,7366,0.158094809003053,0.0833880712750311,0.0587907459789545
183,2,8180,-0.0228913475798578,0.115384572302833,0.84285277535012
184,2,8187,0.0054867785193462,0.119994935755357,0.963555226381986
185,2,8250,0.0137724956388796,0.118217694785372,0.907321636714362
186,2,8253,-0.000715278895031979,0.118219961312602,0.995175920805924
187,2,8285,0.0107161968764821,0.0640909638496338,0.867306120435196
188,2,8302,0.0293097416057976,0.0599753208390419,0.625359900624927
189,2,8306,0.0293097416057976,0.0599753208390419,0.625359900624927
190,2,8314,0.0298438924313879,0.0587433595487824,0.611743600901141
191,2,8317,0.0282580624455623,0.060086207333338,0.638436841629866
192,2,8328,0.0212923068159533,0.0598253949151015,0.722122437621324
193,2,8331,0.0232006142171936,0.0597108700112062,0.697843847873129
194,2,8498,0.0136451115848516,0.0586742736594094,0.816240214002697
195,2,8651,0.0209115877807807,0.0587231625069023,0.72197496794784
196,2,9418,0.186959897183905,0.149043342868108,0.210526782709296
197,2,9812,0.0199243710226233,0.0590731750330606,0.736104115196972
198,2,9932,0.0148381739214215,0.0588445309691149,0.801064973732898
199,2,10135,0.00416560693917412,0.0586240374752982,0.943393189918555
200,2,11616,0.00252353535707361,0.0585620779798712,0.965652855796275
201,2,12133,0.00422905069479407,0.0587946121440807,0.94269897022244
202,2,12194,-0.00017745230578925,0.0590223967116392,0.997602842122081
203,2,12359,-0.00501615558358615,0.0588492248041102,0.93212097102511
204,2,13061,-0.00295460648877899,0.0588452893972938,0.959983650352206
205,2,14298,0.00508673260210013,0.0590305177157293,0.931379152394747
206,2,15222,0.00875588642322234,0.0596049554309312,0.883295891150121
207,2,17986,0.0098422673813191,0.0585598889835356,0.866623026178012
208,2,19770,0.00568443156432552,0.0589663509567926,0.923256583167675
209,2,19836,0.0065693798889096,0.0588040844107211,0.911111780743112
210,2,19851,0.0141867385076431,0.0589724629950744,0.810031563176403
211,2,21595,0.0282675647518341,0.0587144360185298,0.630501072441336
212,2,22385,0.0350431029139299,0.0587596902752635,0.551303655035772
213,2,23441,-0.00153048823239765,0.0593602223782588,0.979444941748541
214,2,24209,0.00229679448464626,0.0588713723019216,0.968901460537228
215,2,24341,0.0105352834806219,0.0590080844951059,0.858401596270897
216,2,26815,0.00593632373188235,0.0589391867254578,0.919830334012718
217,2,28209,-0.00820968198918931,0.0589582470889152,0.889335409488986
218,2,28695,-0.0684198907066975,0.0614886783502825,0.266584418506215
219,2,35849,-0.308726268242918,0.631272901321786,0.625107485864409
220,2,35850,-0.168960706809878,0.77226768900334,0.826943847910404
221,2,41245,-0.0685160004242942,0.0586203881425984,0.243269535946861
222,2,43214,-0.0467587256426583,0.0596340379634023,0.433510436712315
223,2,47104,-0.0399072034943053,0.0579831585434594,0.491744196033609
224,2,50915,-0.0127533144264952,0.0585882000993171,0.827806411182422
225,2,55834,-0.0287870027141875,0.0583012587363951,0.621780662257292
226,2,56422,-0.0370928771072031,0.0583922899408278,0.525686137682374
227,2,57715,-0.0363680679254177,0.0582008790107071,0.532459122274138
228,2,59046,-0.0246412779073713,0.0585129464736945,0.673919930930137
229,2,59191,-0.0244414263616888,0.0581779917785488,0.674657303920853
230,2,59383,-0.0155629637016849,0.0582033988091339,0.789325621874069
231,2,59477,-0.0270099001005211,0.0590676365238018,0.647757767558866
232,2,59755,-0.0070338406532704,0.132754077761554,0.957774635515642
233,2,60471,-0.0454067047393421,0.0582375677666411,0.436101295231608
234,2,60478,-0.0444182245041992,0.0583062953119154,0.446683044179925
235,2,60786,-0.0430630645178739,0.0582131509271557,0.459944556958274
236,2,61035,-0.0569808113604159,0.0581750545168105,0.328017822997769
237,2,61071,-0.0475039807726711,0.0579346443073576,0.412793293813833
238,2,61675,-0.0362377103641833,0.0581247461894579,0.533393304461395
239,2,62776,-0.0697821482626726,0.0605876284124861,0.25020092074221
240,2,62939,-0.0713266306050229,0.0579319561798216,0.219062518648135
241,2,63527,-0.0790106770933166,0.0581222010367927,0.174891125197106
242,2,63857,-0.113489445028213,0.0579738576034248,0.0510648892542656
243,2,65527,-0.0925132144807269,0.0578864798578743,0.110896841138526
244,2,67007,-0.0977282098177667,0.0637508721330374,0.126178816724501
245,2,67023,-0.27392840502041,0.131465110761916,0.0379101485093684
246,2,67024,-0.316253104975686,0.131683156851811,0.0168389202701718
247,2,67976,-0.0763494788484513,0.0587920273781868,0.19491636457031
248,2,69628,-0.0885435240614325,0.0597229491663978,0.139080554235938
249,2,71825,-0.229392976191607,0.115202011013719,0.0472266907181853
250,2,72389,-0.146306391181744,0.0580488918764077,0.0121624413169484
251,2,72392,-0.138610389856449,0.0585038013590581,0.0183614587723009
252,2,73646,-0.11481603920114,0.0574339909350329,0.0463642528521575
253,2,74564,-0.125670736760285,0.0572553985183602,0.0288204262446083
254,2,74739,-0.111860758987389,0.0575270476875063,0.0526304039173025
255,2,79931,-0.0283568046593573,0.0651696287853098,0.66373905184596
256,2,80748,-0.00672669383580278,0.0601470772781342,0.911015883332908
257,2,80873,-0.0046114088213916,0.0579717803111829,0.936643617251989
258,2,81501,-0.00598441272019157,0.0579617659938721,0.917825099426906
259,2,83526,-0.0241895917286251,0.0578584024014356,0.676140932254908
260,2,83845,-0.00939419743221531,0.0579255681982509,0.871259226576265
261,2,84412,0.270628875327753,0.145271787049895,0.0633047335679637
262,2,84412,-0.0633465205375938,0.0730238001618164,0.386269615565008
263,2,84447,0.00583317019963164,0.05866650015304,0.920853844748026
264,2,87391,-0.0123606484945723,0.0576681825166618,0.830405008323938
265,2,87562,-0.0147506232066077,0.0578125503563203,0.798759162677613
266,2,87849,-0.0259582877918353,0.0577958934896176,0.653608276385203
267,2,87878,-0.00936589279377251,0.0580586925815155,0.871935495955357
268,2,88125,-0.0374438570967637,0.0645335350816932,0.562134258347943
269,2,89785,-0.024566360190484,0.0580525808562379,0.672425789553085
270,2,93441,-0.0391409187699299,0.0597644504270081,0.5129459458482
271,2,93588,-0.047890279385719,0.0618480115836974,0.439258666923892
272,2,93721,-0.0447502399442579,0.057842940229341,0.439655077625413
273,2,93952,-0.0370056573074408,0.0576927536423547,0.521661909166012
274,2,95085,-0.0385197613150283,0.0577705627639941,0.505353709785103
275,2,103188,-0.025453980262389,0.059194709967025,0.667454887463635
276,2,107124,-0.00391611443903317,0.057835312669074,0.946053648759716
277,2,111645,0.0206304318797842,0.0578623075156965,0.721646569263494
278,2,111916,0.0255432298349476,0.0579932058085687,0.659879278450565
279,2,111931,0.0372624208600431,0.0580639798074248,0.521453555319588
280,2,111999,0.0246160762397652,0.05787438083722,0.6708506935885
281,2,114528,-0.0166659338189042,0.0582155797538818,0.77483190545706
282,2,116024,-0.0130016687252744,0.0583566721793213,0.823822665634286
283,2,119244,-0.0388628536322494,0.0635724590312581,0.541383943254022
284,2,119246,-0.0181435221367233,0.0642773431089738,0.777902429559202
285,2,119247,-0.0443907711378129,0.0647056299841156,0.493137042562641
286,2,120090,-0.0282434577497629,0.0581108415020329,0.627249345267916
287,2,120291,-0.0288535041217007,0.0587749832472402,0.623791812364805
288,2,120726,-0.0229142070093651,0.058442622555298,0.695235413578842
289,2,121716,-0.0459694551360536,0.0583376718792706,0.431231836686882
290,2,123100,-0.0239532281874694,0.0584556003310407,0.682224771092214
291,2,124677,-0.00950760014963625,0.058386764436759,0.870738947211358
292,2,127636,0.0291364346141241,0.073832706736619,0.693355952631676
293,2,127887,-0.0189310167009356,0.0587806495223575,0.747596325013553
294,2,128935,-0.0178008061326053,0.0587260671627174,0.761980073716507
295,2,129053,-0.0295739257325239,0.0588914624462937,0.615856262024053
296,2,130040,-0.0402568392011536,0.0592333274251165,0.49718319381216
297,2,130976,-0.0250259441108054,0.0587741932632772,0.670514409133225
298,2,132199,-0.0399341289810011,0.0590235054458464,0.499115490553011
299,2,133355,-0.0349053843349458,0.0594322598244222,0.55736846104453
300,2,133435,-0.0305311816898329,0.0595676209140528,0.608589068247233
301,2,133943,-0.031460051503182,0.0697463955564778,0.652220757818932
302,2,135183,-0.0287608274977221,0.0596031317682482,0.629722283295819
303,2,135402,-0.0245488041093738,0.0595994589114882,0.680665337297653
304,2,135898,-0.0563433133275814,0.0598548563067558,0.347178293430295
305,2,135912,-0.0592644125151278,0.0598911925103707,0.323079388389121
306,2,135925,-0.0621540850947643,0.0596107990487375,0.29781707739572
307,2,136002,-0.0552472704451212,0.0595853377517884,0.354458421824098
308,2,136173,-0.0562710849758929,0.0600052230150595,0.349003894700678
309,2,138209,-0.0828305728185004,0.0616844491061539,0.180195883263263
310,2,138318,-0.0820510353167963,0.0615112373650518,0.18309022516653
311,2,138695,-0.0790763580955935,0.0604628401698908,0.191775071922315
312,2,138818,-0.0820791386106661,0.0603400643317322,0.174610619557653
313,2,139728,-0.0719001380995152,0.0602681686936854,0.233669223243298
314,2,140174,-0.0923499498372664,0.0601891759981155,0.125844681829914
315,2,140863,-0.0918631938308987,0.0601667787990252,0.127703931296688
316,2,141152,-0.118335166297046,0.0602066130514176,0.0501418023105328
317,2,141292,-0.107813078236946,0.0598253286918785,0.0723777695439372
318,2,141545,-0.109586073706919,0.0601103465430388,0.0691366769709901
319,2,145823,-0.0968280885227609,0.0624829752805593,0.122116415132892
320,2,145934,-0.233728301097476,0.102549998853276,0.0232537339074438
321,2,145980,-0.0930810033608327,0.0630790646838658,0.140936162845604
322,2,146723,-0.0579114654315234,0.060204884258893,0.336755038235471
323,2,147946,-0.12977643619423,0.0604425559327167,0.0324657055522293
324,2,150394,-0.0875147961260361,0.0661073134975045,0.186416385830373
325,2,151274,0.0120707707445469,0.1038111478327,0.907499730109432
326,2,151397,-0.0784573384749621,0.0608449152745617,0.198080991845146
327,2,153035,-0.0752381841620851,0.0601910620326512,0.21213149858771
328,2,153228,-0.0990410184551935,0.0605352236230231,0.102712189510265
329,2,153455,-0.061751869915132,0.0611346512300204,0.313141133821783
330,2,153732,-0.0754423740524879,0.063170964860546,0.233179273661958
331,2,153815,-0.0740690802108606,0.0608604947441474,0.224405618727997
332,2,154160,-0.0613658321897097,0.0602605721611647,0.309213189147083
333,2,154235,-0.0795940629636224,0.0608042529678196,0.1913786150076
334,2,155527,-0.0708776845841068,0.0660484053122727,0.283951540399497
335,2,159870,-0.0557798167057438,0.0593379811887818,0.347842079626896
336,2,161229,-0.0106893835384021,0.0603214429030502,0.859447410253021
337,2,161451,0.0803907527919989,0.12909967953184,0.533881790023657
338,2,161451,-0.0500404004675516,0.129557390327136,0.699550745188289
339,2,162696,0.00690852540516151,0.0600634386758092,0.908494288267031
340,2,163284,0.0296531188832141,0.0592476086174919,0.617038620465958
341,2,164166,-0.0129261699509923,0.0598149791862655,0.829032627433009
342,2,165270,-0.0315336690813693,0.0592921277495684,0.595174343746385
343,2,165675,-0.014718735051466,0.0602910652707059,0.807273542771577
344,2,166404,-0.0514745386174269,0.156246442311722,0.742015089902597
345,2,168012,-0.00151449661242609,0.0728848264559357,0.983433440324514
346,2,168062,0.0452404517465336,0.0597058099823767,0.449122484270687
347,2,168518,0.0261221019938543,0.0593959350351684,0.660353909211371
348,2,168980,0.0244751963462084,0.0593697095103298,0.680406015265103
349,2,169651,0.0174872381902303,0.0594049142995251,0.768645468687223
350,2,169902,-0.0468011120083363,0.099274695511855,0.637624622115211
351,2,169960,-0.0217349217759564,0.0924927015546648,0.814352229317492
352,2,170725,-0.00398168221924522,0.0595175857477204,0.946699778994782
353,2,171254,-0.0222720943002521,0.0596024925923598,0.708868791293266
354,2,172242,-0.0413722498665298,0.0588684281304885,0.482648697562732
355,2,173254,-0.00963258773780484,0.0584559285378573,0.869208505920871
356,2,173340,-0.0110130171653244,0.058448163114214,0.850652823263388
357,2,173385,-0.00382902321547895,0.0585045779843447,0.947854144125383
358,2,173973,-0.00529074927186024,0.0583488340534617,0.927802690284998
359,2,174714,0.0732224494848689,0.149561055343776,0.624733578502521
360,2,177341,-0.01457354392681,0.0581455272196827,0.802238949443164
361,2,180314,-0.0425304427262441,0.0581261503252978,0.464842000806638
362,2,180339,-0.0435838464599345,0.0582710177391315,0.454987905051692
363,2,182758,-0.0301324407162064,0.058085894319788,0.604255530710167
364,2,183619,-0.0128838860061867,0.0583328216592263,0.825322476959794
365,2,183913,0.0235430781670362,0.0598012603609867,0.694048600589736
366,2,184146,-0.000981794631937261,0.0602155442091767,0.987000542486795
367,2,187176,-0.0599811014071889,0.0585675071930189,0.30647227424557
368,2,191066,0.0063999479125727,0.0590919407372116,0.913815354043418
369,2,191124,0.0646018120499234,0.0745818140574467,0.386975854519047
370,2,191128,-0.0607046124017296,0.0686532700478465,0.377179160403381
371,2,191599,-0.0120138266203359,0.058270627650174,0.836774681993667
372,2,191762,-0.0184765425780877,0.0605727987207249,0.760522799313799
373,2,191763,-0.00877684053095745,0.0585030679139508,0.880831681810648
374,2,191959,-0.00794213714153985,0.0583606523022581,0.891829928359781
375,2,192390,-0.00420154015968699,0.0599722554110634,0.944187114681106
376,2,195759,0.0425714698341522,0.0588196840669652,0.46969102517348
377,2,196912,-0.00626824547211749,0.0579102484145506,0.913866262635987
378,2,197598,-0.0852535360567024,0.189071294266539,0.652333554793346
379,2,198110,-0.0332730700161588,0.0582313319782643,0.568095790435883
380,2,198283,-0.0155339117023363,0.0600849889640107,0.796146782980781
381,2,198805,-0.0303249122811485,0.0584869225180527,0.604440951478003
382,2,198891,-0.0244639688051906,0.05803883524649,0.673639020651221
383,2,199248,-0.0220143133330909,0.0581742221996876,0.705345779568327
384,2,201782,-0.0130655582626827,0.0581103572321568,0.822233500083178
385,2,203285,-0.00805026317367169,0.0578876234138264,0.889476439618462
386,2,203783,-0.0172646311736735,0.0577572481716456,0.765179168567213
387,2,204179,-0.0155375054569973,0.0578984259696707,0.788580524353388
388,2,205406,-0.000557555697671547,0.0584992520290306,0.992400870612867
389,2,205834,-0.0118793687566436,0.0582156419265201,0.83842574886687
390,2,205965,0.0361911499394891,0.063586047299981,0.569604031691568
391,2,207192,-0.0187116147921596,0.0581561083261895,0.747834007511994
392,2,207561,-0.00932347193064351,0.0579054146718454,0.872175984210469
393,2,208682,-0.0336899617444187,0.0577823077627306,0.560232073722631
394,2,210102,-0.0237443246802317,0.0579456428790291,0.682224003507896
395,2,212519,-0.0435100080066944,0.123336987917662,0.724468876405049
396,2,214801,-0.0323308338757589,0.0579311125811763,0.577136009176581
397,2,215016,-0.0173428897131281,0.0579162401559999,0.764774640020127
398,2,218876,-0.0541802290900196,0.0584513446666942,0.354596859046462
399,2,227511,-0.0730221399037642,0.0588083598102315,0.215172920778758
400,2,230378,-0.0673319403800226,0.0580834785056776,0.247147182577932
401,2,231943,-0.0802002745361356,0.0582044574152729,0.16910512741644
402,2,232156,-0.0775072576794125,0.0581908090914888,0.18373589128099
403,2,232789,-0.0827472020150296,0.0579632018704955,0.154296338312076
404,2,238524,-0.0825872471371639,0.0580458882744811,0.15567945423888
405,2,241518,-0.0746167526439309,0.0585829881628168,0.203610180507434
406,2,250396,-0.0614790581270074,0.0582252984626286,0.291744118899693
407,2,250466,-0.0533289399021493,0.0582274371849545,0.360358724270639
408,2,252305,-0.0825432548294314,0.0582857613348005,0.15760395414914
409,2,254571,-0.0634419763883985,0.0591758068056075,0.284410596203877
410,2,254742,-0.0644029279936698,0.0591192539665436,0.276732485915751
411,2,254908,-0.0861306237954838,0.0594945339815644,0.148586677858958
412,2,255033,-0.0303752915669462,0.069919225329955,0.664238713145565
413,2,255862,-0.0249191724254488,0.0592966117054211,0.674561337665948
414,2,255975,-0.0197471743006272,0.059087961284619,0.738427389673982
