SNP,Chr,Pos,Effect,SE,HNM1_TPO2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
91,1,116283,-0.0313188186536516,0.158419431576493,0.843397052521896
92,1,126880,-5.71199826649249,2.95697865186114,0.0541965581552551
93,1,127853,0.0381567262214907,0.158120184106802,0.809451319941805
94,1,128302,0.0981668687861633,0.157439137125048,0.533343793007498
95,1,128704,0.0662096423875002,0.15764323429117,0.674743363611098
96,1,128911,0.158248883668648,0.157474979706812,0.315626382814771
97,1,130267,-0.00247965109692672,0.157625261352817,0.987457639421582
98,1,130271,-0.00691373686603125,0.157811968168499,0.965080654248329
99,1,130613,0.0199992601377867,0.159283588986122,0.900153628784222
100,1,132012,-0.254267338845283,0.158371867719975,0.109276184046928
101,1,133231,-0.239236317009173,0.157306635076701,0.129198237277031
102,1,137074,-0.187406807408416,0.157280713392947,0.234240796371387
103,1,137304,-0.239366057246767,0.157135843737796,0.128577356651993
104,1,139686,-0.138273544498524,0.157686997237966,0.381144838440872
105,1,149562,-0.193987870734401,0.157881527141436,0.220005555514594
106,1,150447,-0.101756533413019,0.159882073225031,0.524897304975809
107,1,151446,-0.100262788356446,0.321336629899436,0.755211116187754
108,1,154084,-0.152465035556236,0.160262697304496,0.342080437908888
109,1,156633,-0.135990751118715,0.162506896122649,0.403253917010843
110,1,157269,-0.226255017582735,0.15709475763154,0.1506842529751
111,1,160054,-0.197702554587529,0.158704088211453,0.213689460556894
112,1,166222,-0.193684684684953,0.157539231695477,0.21972654279607
113,1,166416,-0.176708213310478,0.157274672084381,0.261961408110834
114,1,167326,-0.244841229794811,0.157914168450083,0.121924722601971
115,1,168836,-0.222139283799302,0.15725622969198,0.158656015859304
116,1,171200,-0.316780896291794,0.157033679840364,0.0444227826082988
117,1,171431,-0.357134527424556,0.157781371403182,0.0242129406519803
118,1,173339,-0.312048088961782,0.156809246995022,0.0473636013808446
119,1,173845,-0.315463017461415,0.156658428462033,0.0447994997433024
120,1,175121,-0.389432471882463,0.155871151668363,0.0129287218741266
121,1,175281,-0.366356772907918,0.156164247268983,0.0195303105335863
122,1,175315,-0.369229786024918,0.156095145768737,0.0185498648905104
123,1,175523,-0.340819661415382,0.157175447308355,0.0307955034422793
124,1,175541,-0.368827219002342,0.156345460464724,0.0188657907257764
125,1,175653,-0.402955423987165,0.15660993304728,0.0104902886008558
126,1,175805,-0.288500881072575,0.166304807048562,0.0836540977518781
127,1,175818,-0.371532691304507,0.161972640026497,0.0223889257899209
128,1,175856,-0.368879811687136,0.159477226640498,0.0212938261254267
129,1,175876,-0.366922874714914,0.157008872218883,0.0200000825680605
130,1,175989,-0.347583697097357,0.157588012462799,0.0280525590553228
131,1,176001,-0.352814531223567,0.158387679806345,0.0265412489919352
132,1,176451,-0.306161861573106,0.160589560947252,0.0573988517045263
133,1,177692,-0.332728222910629,0.156327475836167,0.0339956445597463
134,1,178191,-0.351993578031649,0.156365238410347,0.0249939704875753
135,1,178224,-0.332728222910629,0.156327475836167,0.0339956445597463
136,1,178960,-0.329535316888153,0.157611002172982,0.0372594287405623
137,1,179139,-0.489025591845282,0.313229117245235,0.119363345052596
138,1,179139,-0.69202861394102,0.631953766109155,0.274236025108141
139,1,180955,-0.0838584824905384,0.182064691660091,0.645371255460941
140,1,183802,-0.351038359833488,0.156233948381463,0.0252653469685168
141,1,183954,-0.333320039789206,0.157496672791379,0.0350134456679024
142,1,184450,-0.318119821635286,0.156189941690921,0.0424208859544274
143,1,184641,-0.278600246942604,0.160995446865901,0.0844175404350012
144,1,184718,-0.303156337345557,0.157171571635139,0.0545541656778415
145,1,185296,-0.277228418499519,0.156633901380583,0.0776047770593638
146,1,185438,-0.285028711738775,0.156601699052973,0.0695924990846303
147,1,185469,-0.282062787073809,0.156845016293037,0.072975235185245
148,1,185503,-0.303113972246577,0.15632405125624,0.0532967002004208
149,1,185705,-0.31673021701298,0.158014056561263,0.0457859915736497
150,1,185749,-0.298994451799707,0.158111915747781,0.0594388681671128
151,1,185806,-0.310473066328103,0.15826257640955,0.0505760112091643
152,1,185879,-0.305228952064707,0.15906439190797,0.0558028653030164
153,1,185916,-0.222813012636974,0.159378526442033,0.162987408847003
154,1,185941,-0.228475215807363,0.160054025896465,0.154323261084869
155,1,185954,-0.241422008144978,0.160470457655942,0.133356141452239
156,1,186055,-0.289645559623378,0.157016191370922,0.0659208375370235
157,1,186896,-0.326850734060966,0.159411360311097,0.041067389400861
158,1,187697,-0.878787888040243,0.323672950795093,0.00695222919915954
159,1,189392,-0.634687318891789,0.327009432359224,0.0530681060486587
160,1,189416,-0.563094387174097,0.316589938290028,0.0761620134026745
161,1,190132,0.0762731983842403,0.157919142485935,0.629402998736437
162,1,190148,0.108205690077893,0.157913971380257,0.493655293243793
163,1,190165,0.0699126463062279,0.159189727994978,0.660801180264372
164,1,190169,0.0995968793227676,0.158946273289325,0.53132175418126
165,1,190933,-0.179287644716303,0.157456077571819,0.255620568264834
166,1,192149,0.100156635197634,0.158945276877092,0.529015366270972
167,1,192302,-0.114077314628699,0.209898032084698,0.587136068456144
168,1,192303,-0.054371741231976,0.189571105920506,0.774422634683751
169,1,192305,-0.103312455347425,0.196944101210337,0.600206150698082
170,1,192315,-0.228463600023475,0.223171684104987,0.306672199928063
171,1,192795,-0.0742482106488006,0.157396741304588,0.637413472502866
172,1,194020,-0.151146766164032,0.1656432379822,0.36213686008939
173,1,194187,-0.0292154637135179,0.157569111993105,0.853011093827594
174,1,194867,-0.249048306736184,0.156932202199198,0.113412422185076
175,1,197325,-0.217008797589705,0.160920066242676,0.178346014450611
176,1,197392,-0.257042108285048,0.162834109651208,0.11533450496812
177,1,198857,-0.948344109554959,0.753480695649854,0.209000221273401
178,1,206666,0.119139802944346,0.177009621141238,0.501343374813477
179,1,206675,0.0537706159922351,0.230581094608948,0.815744282747245
180,1,223051,-0.366050479240888,0.181467583195288,0.0444345934919336
181,1,223059,-0.488172265802535,0.187727845929039,0.00970209155940695
182,2,7366,-0.334799187212608,0.227723749298109,0.142398649643615
183,2,8180,0.0879996208160581,0.314451628212782,0.779755688718641
184,2,8187,-0.0272118186593211,0.327031817820857,0.933732938501775
185,2,8250,-0.158688133753397,0.322085836897834,0.622538692856024
186,2,8253,-0.170469534321015,0.322068782512627,0.596933212534776
187,2,8285,-0.0703491931783779,0.174640219430967,0.687321880262274
188,2,8302,-0.0752663594783517,0.163462872282104,0.645477292239142
189,2,8306,-0.0752663594783517,0.163462872282104,0.645477292239142
190,2,8314,-0.0381547733627164,0.160144726575878,0.811824023272366
191,2,8317,-0.0767333029841205,0.163759252576369,0.639663491974762
192,2,8328,-0.117184539776503,0.162957995440836,0.472549605747624
193,2,8331,-0.112033517164397,0.162661470483021,0.491431358937284
194,2,8498,-0.128270244847879,0.159777253546008,0.42262666681767
195,2,8651,-0.144477649231242,0.159887970232455,0.366814214424139
196,2,9418,0.0573979984563664,0.407095417446615,0.887955130418651
197,2,9812,-0.0872027001101288,0.160956997109137,0.588314354192748
198,2,9932,-0.111792907777366,0.160278851087954,0.485955275636116
199,2,10135,-0.136364110187388,0.159610091036451,0.393486252106127
200,2,11616,-0.066235881384112,0.159566498866302,0.678321666344203
201,2,12133,-0.073754785153253,0.160191849221736,0.645501612775193
202,2,12194,-0.0708504613541554,0.160815365244982,0.659793833296857
203,2,12359,-0.0787894677159697,0.160334426890612,0.623443973030672
204,2,13061,-0.0858972313926543,0.160312277411997,0.592425967755934
205,2,14298,-0.0846753754395151,0.160820258552245,0.598856364749238
206,2,15222,-0.0234430696371357,0.162447448604774,0.885336682274131
207,2,17986,-0.0578631766380995,0.15957572193229,0.717115938664051
208,2,19770,-0.0464387226065053,0.160689930572868,0.772754197434902
209,2,19836,-0.0600975341020422,0.160235492230266,0.707842892116118
210,2,19851,-0.05758721924222,0.160707429129283,0.720306251299633
211,2,21595,-0.12787215221506,0.159928029597828,0.424503111752452
212,2,22385,-0.099957090489097,0.160135896012186,0.532898350524726
213,2,23441,-0.064700837369251,0.161743777003711,0.689383320307281
214,2,24209,-0.0671759296035477,0.160408472563596,0.675631293999056
215,2,24341,-0.0677107299588495,0.160787441461053,0.673924095639804
216,2,26815,-0.0250659497650987,0.160629557855994,0.876084246812536
217,2,28209,-0.033366069294179,0.160679336373546,0.835617122620449
218,2,28695,-0.111380906176899,0.167770106274928,0.507194046497132
219,2,35849,2.56931316352311,1.71561162583962,0.135128834909586
220,2,35850,-2.19852802802961,2.10162501953887,0.296226670907824
221,2,41245,-0.232992421992999,0.159591705237351,0.145199187015937
222,2,43214,-0.331030280256885,0.161711016532923,0.0413933138945404
223,2,47104,-0.173861657322434,0.157862236489396,0.271494521130842
224,2,50915,-0.103519910263383,0.159591844808224,0.516983700764182
225,2,55834,-0.132580583405081,0.1587923277536,0.404321454740972
226,2,56422,-0.0605917271123813,0.159200551037029,0.703729020210889
227,2,57715,-0.0736577327383021,0.158659882185158,0.642755350355062
228,2,59046,-0.128081576471155,0.159365430234511,0.422112638726282
229,2,59191,-0.117816569986079,0.158473847188452,0.457706898535248
230,2,59383,-0.102453986663282,0.158549790644921,0.518573339506418
231,2,59477,-0.0953900359266938,0.160950480986148,0.553783506006056
232,2,59755,-0.175278519405859,0.361688951377605,0.628252719723062
233,2,60471,-0.16816036995101,0.158604869375137,0.289757040925666
234,2,60478,-0.167420667564329,0.158788647143615,0.292438470324505
235,2,60786,-0.129038329649756,0.158628369365308,0.416500915120084
236,2,61035,-0.141828921762362,0.158585966523214,0.371752234668428
237,2,61071,-0.150802038532774,0.157841362048719,0.340027978342337
238,2,61675,-0.157388684957458,0.158278783215716,0.320720781228189
239,2,62776,-0.148479482466621,0.165246559853951,0.369513943515185
240,2,62939,-0.0920463926342686,0.158150466680668,0.560926180192466
241,2,63527,-0.0693744950306833,0.158777332696151,0.662429654701646
242,2,63857,-0.117612037685189,0.158733821765475,0.45922317018461
243,2,65527,-0.223475477621051,0.157886077819454,0.157826327864487
244,2,67007,-0.208325315232942,0.173970937025592,0.231926135310669
245,2,67023,-0.161053825360474,0.360389571781269,0.655229878825619
246,2,67024,-0.160285855804258,0.361708653039754,0.65793935339553
247,2,67976,-0.147415914727655,0.160422258634401,0.358762627446805
248,2,69628,-0.0902703611942484,0.163204116802676,0.580535969230643
249,2,71825,-0.293743883869094,0.315342466041035,0.352227718581734
250,2,72389,0.122896009545988,0.159489458494599,0.441483881345161
251,2,72392,0.0431626468918997,0.160692518021054,0.788391370817398
252,2,73646,0.0752619446311569,0.157363117300662,0.632754619685092
253,2,74564,0.142112529252743,0.156922820779185,0.365754436978939
254,2,74739,0.229584566620008,0.157147209818984,0.144918058877372
255,2,79931,0.417046830152663,0.176268730138421,0.0185224374797842
256,2,80748,0.354693912775743,0.162836996817447,0.0300513550044217
257,2,80873,0.356270879395218,0.156855607079816,0.0237285359011207
258,2,81501,0.362883466308896,0.156786135753019,0.0212129594565973
259,2,83526,0.312080852609296,0.156849186486992,0.0473965768186073
260,2,83845,0.375063877542599,0.156608984276723,0.0171453141101326
261,2,84412,0.411721840181027,0.397261074370371,0.300724458030712
262,2,84412,0.323747579308488,0.198484436037937,0.103761444916561
263,2,84447,0.343787200656008,0.158841394576369,0.0311080422488876
264,2,87391,0.398164874105613,0.155743818951075,0.0109898354713993
265,2,87562,0.42773119380907,0.155923570415541,0.00639462181892236
266,2,87849,0.406225423758566,0.156071341789172,0.00963591804070765
267,2,87878,0.417597886026456,0.156670164110436,0.00804162735418302
268,2,88125,0.469933269121406,0.174176752767896,0.00731021031980506
269,2,89785,0.405749182581331,0.156776141795772,0.0100499324330874
270,2,93441,0.28256966751165,0.162285485203782,0.0825216992965953
271,2,93588,0.274782756816783,0.168068449945505,0.102951850590078
272,2,93721,0.304293348601133,0.156945221710576,0.0533162376355278
273,2,93952,0.269393356356394,0.156672625827638,0.08640600398866
274,2,95085,0.333953812591439,0.156541059553011,0.0335867680172489
275,2,103188,0.372502870624416,0.16014886311093,0.020585498529745
276,2,107124,0.375675977288013,0.156351948574139,0.0167875219661957
277,2,111645,0.530464419389174,0.155178691804741,0.000703472514285966
278,2,111916,0.491722587267011,0.155916739175792,0.00175010716947088
279,2,111931,0.524511329344236,0.155859340105895,0.000848720591191579
280,2,111999,0.541330478634896,0.155118045513771,0.000544597539438395
281,2,114528,0.449720981468038,0.156863348848012,0.00439307804561056
282,2,116024,0.517063023583068,0.156657451658807,0.0010632387651485
283,2,119244,0.246224728626009,0.172855912637943,0.15519946617931
284,2,119246,0.264410460572724,0.174635032061703,0.130901755275498
285,2,119247,0.247316459660277,0.175974533182122,0.160778714164585
286,2,120090,0.2406635910995,0.15790952656282,0.128389084681544
287,2,120291,0.254242325060111,0.159667544912795,0.1122071517621
288,2,120726,0.232574444433054,0.158832493600869,0.144008797061521
289,2,121716,0.361125721059744,0.157968146803634,0.022842289654165
290,2,123100,0.187239613047962,0.159040780377172,0.239866693487185
291,2,124677,0.152189424774961,0.158926902176198,0.338916629446539
292,2,127636,-0.186857022483719,0.201022083745421,0.353247198393
293,2,127887,0.177215084370951,0.159946375277052,0.268631016554658
294,2,128935,0.174753100424941,0.159802327368767,0.274894590086397
295,2,129053,0.239511098135174,0.160053174966,0.135430729415166
296,2,130040,0.176194985341851,0.161267585787677,0.275330817752358
297,2,130976,0.0957178846459157,0.160143232976942,0.55042221617512
298,2,132199,0.182304745578459,0.160674141181906,0.257302738566903
299,2,133355,0.164827687238392,0.161818095422947,0.309091160165572
300,2,133435,0.171087066419617,0.162150434258953,0.292095149960898
301,2,133943,0.149457936879764,0.189975042379428,0.431971254612699
302,2,135183,0.0829479394558954,0.162435885616753,0.609915110549782
303,2,135402,0.131946586961551,0.162319473353352,0.416833577434184
304,2,135898,0.242566806304996,0.162821919408789,0.137178289454575
305,2,135912,0.235325926185854,0.162973020106586,0.149638175972935
306,2,135925,0.24725080720824,0.162180141584973,0.128268184230793
307,2,136002,0.186192023415438,0.162289145046722,0.252040526710106
308,2,136173,0.188212568380048,0.163435026229032,0.250262862628773
309,2,138209,0.151966724678961,0.168349355685063,0.367307734266322
310,2,138318,0.21226398097345,0.167684477665637,0.206400334114797
311,2,138695,0.20437200089849,0.164825564135382,0.215825250033222
312,2,138818,0.213182588064543,0.164490305342827,0.195815599849166
313,2,139728,0.203301240054458,0.164229506581781,0.216572373947394
314,2,140174,0.206013694458969,0.164219930743825,0.210490784294794
315,2,140863,0.206837524639239,0.16415027485881,0.208483752220903
316,2,141152,0.220742155618614,0.164563579017285,0.180659719689736
317,2,141292,0.225417134662259,0.163356204578517,0.168487194492159
318,2,141545,0.174393444589375,0.164332164890324,0.289313057568133
319,2,145823,0.285896576598547,0.170190384830075,0.0938686538615347
320,2,145934,0.086768205858708,0.281500678301478,0.758085748387117
321,2,145980,0.142201668507782,0.172278846760088,0.409693074956116
322,2,146723,0.199129986988995,0.163955012985139,0.225353261643147
323,2,147946,0.273310278225481,0.165162865492276,0.0988553776772343
324,2,150394,0.234015403506136,0.18018550045655,0.194878456604612
325,2,151274,-0.298957781518791,0.282484405907943,0.290635033567676
326,2,151397,0.193706111116936,0.165896688334564,0.243743714386802
327,2,153035,0.106873762370043,0.164308867315741,0.515828393829891
328,2,153228,0.0540135562353843,0.165582019834091,0.744463138965018
329,2,153455,0.0475589252252457,0.166837720779062,0.775764591038961
330,2,153732,0.158392123510654,0.172307419862492,0.35859699223804
331,2,153815,0.0851915643955787,0.166154886176015,0.608465222164223
332,2,154160,0.0295987421323565,0.164467608366351,0.857281739407878
333,2,154235,0.022539893755869,0.166113230338496,0.892143746449431
334,2,155527,0.130397543111322,0.180167997126139,0.46969531708461
335,2,159870,0.0662355103739141,0.161883572791217,0.682673881861733
336,2,161229,0.0933163400093182,0.16433226231806,0.570496722811428
337,2,161451,-0.397997204556356,0.351403404158466,0.258153719624037
338,2,161451,0.48935314539442,0.352208444251848,0.165591432744577
339,2,162696,0.140610420807708,0.163528729790398,0.390454485928038
340,2,163284,0.151453712355497,0.161329378494037,0.348482681020274
341,2,164166,0.0717330685663911,0.162985744714189,0.660120520281075
342,2,165270,0.101629739313116,0.161568900108219,0.529744132903399
343,2,165675,0.101664280298704,0.164241958052781,0.536321591855269
344,2,166404,-0.925377884727322,0.423041830301617,0.0293660158216109
345,2,168012,0.0096159457110998,0.198639682255216,0.961417674364319
346,2,168062,0.0292371883803657,0.162846986772893,0.857618456551981
347,2,168518,0.0101948357420343,0.161921045186177,0.949832582010506
348,2,168980,0.0699711128422331,0.161802228163752,0.665679617392993
349,2,169651,0.0687585778980706,0.161880592627395,0.671278619503593
350,2,169902,0.439863006639904,0.269633826329395,0.10371151300536
351,2,169960,0.225322769743924,0.251813798688055,0.37150417439475
352,2,170725,0.113862191452227,0.162096939018226,0.482872281893083
353,2,171254,0.180047881200548,0.162189829375005,0.26770903227763
354,2,172242,0.0794088903797103,0.160496508190935,0.621070132234524
355,2,173254,0.0561820105142272,0.159293781901685,0.724528119630049
356,2,173340,0.0598741702391703,0.159270687007691,0.707196896936487
357,2,173385,0.0538733726686806,0.159423490938202,0.735619684976902
358,2,173973,0.0862266118527725,0.158959458418667,0.587854925241733
359,2,174714,-0.100092925645606,0.407717083840543,0.806215046272078
360,2,177341,0.110496966259261,0.158374692119516,0.485828283661658
361,2,180314,0.0462578826764051,0.158517907785769,0.770599590142995
362,2,180339,0.0292237613925451,0.158929943569519,0.854214539303495
363,2,182758,0.0557943234776709,0.158339713912635,0.724770329565094
364,2,183619,0.0169423615784835,0.158988630915062,0.91519592665453
365,2,183913,0.0117569891248187,0.163016859641662,0.942546214025898
366,2,184146,0.0473033333280847,0.164092121306058,0.773306936445632
367,2,187176,-0.119231282105232,0.159730762030839,0.455891495307463
368,2,191066,-0.0379452991349556,0.161039117625013,0.813858111147011
369,2,191124,0.422017236969421,0.202237544668193,0.0376287190216741
370,2,191128,-0.365803721928063,0.186300028679409,0.0503704562603397
371,2,191599,-0.063031090550023,0.158784825170432,0.69163746619716
372,2,191762,-0.0426597132931048,0.165091176293705,0.796248094410068
373,2,191763,-0.0538878850384679,0.159423477044107,0.735551122078037
374,2,191959,-0.0788940728662246,0.159004788483442,0.620080313592683
375,2,192390,-0.0553922809225692,0.163422858828539,0.734848460298743
376,2,195759,-0.0242007611131273,0.160420825695322,0.880173919478245
377,2,196912,-0.00453338332501763,0.157830957471242,0.977101720223328
378,2,197598,0.841851796899293,0.513491826974115,0.102007325374165
379,2,198110,-0.038580581409993,0.158763700589181,0.808141649405483
380,2,198283,-0.0110223010128794,0.163770009794932,0.946378164415838
381,2,198805,-0.062791218481244,0.159425849238295,0.69392334664462
382,2,198891,-0.0528663326002636,0.158193752799922,0.738436729100503
383,2,199248,-0.0931472750142549,0.158502596236701,0.557129315676734
384,2,201782,-0.071850713485056,0.158339064170621,0.650267787753694
385,2,203285,0.00555533899618338,0.157770905241689,0.971931051328148
386,2,203783,-0.0581621400265266,0.157401018122344,0.711964973209908
387,2,204179,-0.0459493576922473,0.157793445885165,0.771069844568127
388,2,205406,-0.0455793059343745,0.159415355432219,0.775110622313707
389,2,205834,-0.0556000151335548,0.158642600752151,0.72619247461955
390,2,205965,-0.120222803308229,0.173258717982503,0.48820642949992
391,2,207192,-0.0631328744213566,0.158486210536645,0.690613533513183
392,2,207561,-0.0694852910909128,0.157777805231648,0.659917225771102
393,2,208682,-0.112039805817431,0.157442751949083,0.477168564058003
394,2,210102,-0.0958155880695506,0.157880199209827,0.544315415510987
395,2,212519,-0.150400462323498,0.33610641558586,0.65480392428972
396,2,214801,-0.134485024675912,0.157792756802709,0.394631594813748
397,2,215016,-0.137061255363658,0.157696255131365,0.385357195533616
398,2,218876,-0.206191722654155,0.159118971546206,0.195879439170898
399,2,227511,-0.226497449896373,0.160172853196756,0.158219346665861
400,2,230378,-0.172462464073132,0.158335816086042,0.276800111587792
401,2,231943,-0.182818064394028,0.158758474630143,0.250286046269755
402,2,232156,-0.186680725382775,0.15868041332088,0.240204925587984
403,2,232789,-0.172180409276963,0.158162927696571,0.277061134905795
404,2,238524,-0.128152450197782,0.158504462062252,0.419341572540852
405,2,241518,-0.16515098014416,0.159786873230208,0.302044615170714
406,2,250396,-0.233001615499049,0.158452992942526,0.142323152065912
407,2,250466,-0.234627862306079,0.158389891414005,0.139410425977237
408,2,252305,-0.246784318898702,0.158760130326951,0.120973726452127
409,2,254571,-0.26393254176126,0.160928062404543,0.101882340736921
410,2,254742,-0.243366893951731,0.16087352178549,0.131229275238985
411,2,254908,-0.248576837056668,0.162087904115761,0.126025595863454
412,2,255033,-0.234963838064432,0.190198010600785,0.217516485951206
413,2,255862,-0.300979458126952,0.160851597631436,0.0621495957293997
414,2,255975,-0.304803487379325,0.160244622605641,0.0579700138318675
415,2,258311,-0.421014291458242,0.156811204175104,0.00759861251818785
416,2,259284,-0.318171105385964,0.158032805733703,0.0448392682357042
417,2,266330,-0.25407214801703,0.159047097011653,0.11105685740131
418,2,267100,-0.259635249605201,0.159009965666297,0.103397691237782
419,2,268086,-0.231685160847131,0.159143914181253,0.146330691714157
420,2,274614,-0.149741981315013,0.158450839158314,0.345286137972739
421,2,274729,-0.174626929873721,0.159247907789449,0.273575675018765
422,2,275746,-0.0737722827770226,0.159400922108199,0.643785990534318
423,2,277029,-0.101106466615613,0.158617050852013,0.524261284364893
424,2,277741,-0.116444017996292,0.158649606475173,0.463454364716409
425,2,278218,-0.122277714931559,0.158350164703825,0.440513704739019
426,2,278379,-0.115469143586846,0.162289594591464,0.477243984554501
427,2,279910,-0.147994478841416,0.158232261574095,0.35027359785359
428,2,280616,-0.129174837387413,0.165209005018364,0.434804879095654
429,2,283431,-0.14798778546092,0.160555447700667,0.357302150135077
430,2,283573,-0.140135473813658,0.158645024634383,0.377660654960203
431,2,286762,-0.0667382210610343,0.159187169094947,0.675293026753907
432,2,287187,-0.100546469485394,0.158393472325859,0.52597709870232
