SNP,Chr,Pos,Effect,SE,MID2_RSN1_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
70,1,87445,-0.122446976557224,0.15353636012278,0.425690284509472
71,1,87467,-0.17891189304859,0.154185333449264,0.246682731140669
72,1,89070,-0.135787672678272,0.153342052335245,0.376478276745219
73,1,89616,-0.124562868187602,0.152542449980964,0.414720127125971
74,1,89679,-0.150732173575905,0.152494901863968,0.32361386824829
75,1,89880,-0.119584981617248,0.152611812240758,0.433806571863061
76,1,91472,-0.10139002436916,0.15378361628902,0.510130978058518
77,1,93789,-0.137575960299541,0.15211675905944,0.36639470038376
78,1,94351,-0.165622314604197,0.152439036633043,0.27800701349882
79,1,99148,-0.131857227224753,0.152131105649247,0.386676429207522
80,1,101281,1.1387536453416,1.66448307668907,0.494330263169458
81,1,106011,-0.00968039223199038,0.158716932878507,0.951400452588959
82,1,106800,-0.0584678271689995,0.152466567308735,0.701594997626089
83,1,107970,0.0203459065980693,0.15204266757808,0.89362347379434
84,1,109000,0.0424550925403209,0.152297718816748,0.780589320400009
85,1,112549,-0.127284541820161,0.151991152394123,0.402907947241173
86,1,112742,-0.0635154437769549,0.152697389117406,0.677694728375318
87,1,113050,-0.0512370812662362,0.152453473580683,0.737007657626642
88,1,113135,-0.0623709404993231,0.152053259472001,0.681914381585277
89,1,114076,0.0215648681639343,0.152085162072297,0.887323068478044
90,1,114628,0.0404995756671375,0.152459015028326,0.790669713888851
91,1,116283,0.0741955762771404,0.153271434103866,0.628629550204277
92,1,126880,-5.74972299318582,2.8604412441167,0.0451828259684508
93,1,127853,0.0714486662245876,0.152989574312024,0.640776144861506
94,1,128302,0.0538959094853659,0.152422001173976,0.7238522679049
95,1,128704,0.0217898308436408,0.152596336884714,0.886534399992143
96,1,128911,0.096640597532219,0.152530930458718,0.526765029722425
97,1,130267,0.0713709897400642,0.152497985036996,0.640064348804746
98,1,130271,0.0650633239376276,0.152687075955152,0.670278654686817
99,1,130613,0.100295244211501,0.154061105412577,0.515463889859533
100,1,132012,-0.100726700819284,0.153732903417948,0.512761953813933
101,1,133231,-0.162807061879503,0.152488795624824,0.286400925569771
102,1,137074,-0.123944569972525,0.152374849719314,0.41652627793487
103,1,137304,-0.189684041764862,0.152236201588718,0.213596151461034
104,1,139686,-0.110129738666184,0.152658607426981,0.47113365307531
105,1,149562,-0.135694332116838,0.152949198884466,0.375583011663605
106,1,150447,-0.0776545498261029,0.154762884425146,0.616145858403397
107,1,151446,0.00133457493881473,0.311023306467784,0.996578778578458
108,1,154084,-0.12673266886711,0.1551498118323,0.41457043272439
109,1,156633,-0.0847328315851125,0.157360850959197,0.590597532552003
110,1,157269,-0.148663783652121,0.152272419377005,0.329583674327607
111,1,160054,-0.113018409735171,0.153808942493875,0.462950746889557
112,1,166222,-0.100031066831066,0.152695254383438,0.512828321593601
113,1,166416,-0.116783747167815,0.152351116587496,0.443865336089737
114,1,167326,-0.141412403303453,0.153159497789088,0.356480739281805
115,1,168836,-0.120580571648672,0.152482632145111,0.429601977172211
116,1,171200,-0.194696473579521,0.152494501519791,0.202531800010714
117,1,171431,-0.214529373340889,0.153375981616278,0.162776251499873
118,1,173339,-0.226520100379272,0.152127359633292,0.137375948300112
119,1,173845,-0.23069714310626,0.151982664639402,0.129930251982454
120,1,175121,-0.279867939996375,0.151444737115636,0.0654405119234381
121,1,175281,-0.253793146246142,0.15170468443595,0.0952246440201757
122,1,175315,-0.271599700443271,0.151569147921691,0.0740022169256727
123,1,175523,-0.248283010245139,0.15254831561462,0.104508364672064
124,1,175541,-0.263437401920772,0.151848735241618,0.0836371479577567
125,1,175653,-0.29328618803199,0.152178732517002,0.0547509270710243
126,1,175805,-0.194089941144751,0.161299186235764,0.229669897094177
127,1,175818,-0.26856752395744,0.157268106651369,0.0885703181499689
128,1,175856,-0.241755357674277,0.154969442930514,0.119651309661158
129,1,175876,-0.230202310735675,0.152628623359641,0.132384685888054
130,1,175989,-0.242968582840657,0.153010991959392,0.113200625234415
131,1,176001,-0.237822711985976,0.153836744859137,0.123014537136548
132,1,176451,-0.198236656252858,0.15585533402009,0.204236236397773
133,1,177692,-0.256727852734068,0.151642556619925,0.0913414914062999
134,1,178191,-0.26223657778158,0.151767668031921,0.0848840000251433
135,1,178224,-0.256727852734068,0.151642556619925,0.0913414914062999
136,1,178960,-0.294377141393545,0.152671118550552,0.0546347336342987
137,1,179139,-0.196065811070362,0.303999926670566,0.51937626084302
138,1,179139,-0.637919268445398,0.61168316574016,0.297712160029778
139,1,180955,-0.0533664375948114,0.176227070097519,0.762199547735385
140,1,183802,-0.247101316617527,0.151707097151768,0.10424631868571
141,1,183954,-0.21375650807299,0.152962205786806,0.163156989861159
142,1,184450,-0.137559628816683,0.15186536490189,0.365659620675708
143,1,184641,-0.152609648516827,0.156255307501302,0.329402086651482
144,1,184718,-0.20511138654919,0.15251539510037,0.179534860475713
145,1,185296,-0.160093219282515,0.152018323861987,0.293007274049358
146,1,185438,-0.159602160344859,0.152026986586155,0.294515473939984
147,1,185469,-0.16518240567462,0.152230214284212,0.278625412880299
148,1,185503,-0.143709981083046,0.151897031223144,0.344744071420281
149,1,185705,-0.18866483138593,0.153461122015909,0.219741349787417
150,1,185749,-0.160158994482067,0.153552872224409,0.297651961927142
151,1,185806,-0.201193640065048,0.153621882304545,0.191159938935227
152,1,185879,-0.186562841583436,0.154419846665801,0.227797059526311
153,1,185916,-0.0917351337951539,0.154591313268608,0.553290697676379
154,1,185941,-0.0873853355762264,0.155272513211481,0.573937250365735
155,1,185954,-0.111074750127249,0.155683614614205,0.476029718002429
156,1,186055,-0.147058107670217,0.152485703452898,0.335502680628165
157,1,186896,-0.142961899938242,0.15500304579316,0.356993344129774
158,1,187697,-0.527299881628323,0.315248369974524,0.0952823974599776
159,1,189392,-0.353003412005112,0.31759927543627,0.26712070769443
160,1,189416,-0.286907023359584,0.307377455765192,0.351249963250964
161,1,190132,0.129883852341784,0.152723758009279,0.395651666493158
162,1,190148,0.157660381472174,0.152695842490758,0.302538914188146
163,1,190165,0.122709542283667,0.153962900490297,0.425982575925447
164,1,190169,0.159553923882376,0.153674734159111,0.299860904893513
165,1,190933,-0.0727255177975275,0.152612007967571,0.633985526634627
166,1,192149,0.12136568179287,0.153773581477999,0.43049612867626
167,1,192302,0.262398614957298,0.202737831724909,0.196416326012871
168,1,192303,0.245236805098058,0.18301803094938,0.181120307100598
169,1,192305,0.240623448844224,0.190240562219636,0.206763858864283
170,1,192315,-0.00266690481903353,0.21629951236105,0.990169549312471
171,1,192795,0.1214814354569,0.15223483744748,0.425414465483867
172,1,194020,-0.00326125603609562,0.160493657421547,0.9837994582182
173,1,194187,0.00554434963448042,0.152498036590341,0.971018363413306
174,1,194867,-0.181342457636751,0.152109415473565,0.233989806014253
175,1,197325,-0.28388800119414,0.155401651940726,0.0685739018583407
176,1,197392,-0.331721769583656,0.157152750358328,0.0354902426647263
177,1,198857,-0.965712942907614,0.729021760836928,0.186137683893742
178,1,206666,-0.204051299775825,0.171070355158102,0.233752087850843
179,1,206675,-0.127090203896336,0.223064461880889,0.569212019590369
180,1,223051,-0.304124864569528,0.175885139087677,0.0846635615894823
181,1,223059,-0.424591893075767,0.182011977965626,0.0202216452624686
182,2,7366,-0.433004969694625,0.219853608385143,0.0496755693331954
183,2,8180,0.107794065086724,0.304297000418545,0.723370792116273
184,2,8187,0.189368636403385,0.3163346493283,0.549800995007125
185,2,8250,0.294399408096425,0.311418692125068,0.345127252287361
186,2,8253,0.296786652549259,0.311412272994984,0.341224690930046
187,2,8285,0.144097034886686,0.168876604084809,0.39408919720019
188,2,8302,0.199546575232481,0.157885387389192,0.207110724939202
189,2,8306,0.199546575232481,0.157885387389192,0.207110724939202
190,2,8314,0.225675733017806,0.154529843307415,0.145068981294102
191,2,8317,0.192093663488941,0.158200782607841,0.225467907296483
192,2,8328,0.147309362267332,0.15762670024471,0.350661281439649
193,2,8331,0.153646597789313,0.157312459990439,0.329388061092017
194,2,8498,0.137573669779844,0.154595656127311,0.374129134315703
195,2,8651,0.128104101053581,0.154763756432924,0.408377179584579
196,2,9418,-0.252372863896475,0.393757391040755,0.521980836879029
197,2,9812,0.130594193852815,0.155679249380576,0.402111611397722
198,2,9932,0.0814226439133329,0.155159644907242,0.600074648815363
199,2,10135,0.0639101323843482,0.154588296694529,0.679548826756959
200,2,11616,0.13274003772672,0.154299933940208,0.390222565025538
201,2,12133,0.113961173960442,0.154956981493793,0.462561439289584
202,2,12194,0.132008326258555,0.155516675557567,0.39654718734616
203,2,12359,0.0996914263735574,0.155129437003076,0.520878882024139
204,2,13061,0.111775759278163,0.155094671054521,0.471574945134017
205,2,14298,0.0841808467596906,0.155633885573244,0.588924396315883
206,2,15222,0.146721250951521,0.157022582785548,0.350738456746483
207,2,17986,0.157542295197735,0.154233828924278,0.307740332513263
208,2,19770,0.145599537223097,0.155336347275185,0.349235898895295
209,2,19836,0.138062993330652,0.154928067088884,0.373459687301187
210,2,19851,0.144517729755043,0.155366065204856,0.3529158150243
211,2,21595,0.115152717267627,0.154792587902724,0.457422039901323
212,2,22385,0.127637260255552,0.154911574036187,0.41053212030564
213,2,23441,0.119138414900969,0.156438029689797,0.446825532766328
214,2,24209,0.153710489220474,0.155061633950678,0.322224743124797
215,2,24341,0.163009487164488,0.155402581109551,0.294918904816531
216,2,26815,0.211451794618894,0.155050150909042,0.173510888763433
217,2,28209,0.255382663589072,0.154915197638454,0.100133212744895
218,2,28695,0.121302238294992,0.162336123493797,0.455422852247552
219,2,35849,-1.33837543794863,1.6640622266108,0.421775392232479
220,2,35850,-2.48441608337603,2.03274665619779,0.222448746135451
221,2,41245,0.00553383499382765,0.154913597458255,0.971524160567113
222,2,43214,-0.0838046989196355,0.157362258961538,0.594673901000862
223,2,47104,0.0204943725661749,0.153032942527508,0.893541114439481
224,2,50915,0.04908014845098,0.154518378836991,0.75095108111107
225,2,55834,0.0110526776366057,0.153825229928795,0.942760240595145
226,2,56422,0.0608017807834925,0.154067382098472,0.693343904560778
227,2,57715,0.0410259550918201,0.153577858095467,0.789521547072027
228,2,59046,0.0572229616070882,0.154340316650679,0.711039911435008
229,2,59191,0.0334319711799062,0.153476178847348,0.827686136360607
230,2,59383,0.0828307445841248,0.153467385639567,0.58972447534403
231,2,59477,0.0310760516815917,0.155831988950131,0.842048853806165
232,2,59755,0.0403077757853199,0.35014210627828,0.908416782096236
233,2,60471,0.00620364054957007,0.153737123201692,0.967835101716418
234,2,60478,0.0139295644690417,0.153911125297124,0.927938088088516
235,2,60786,0.0181588506272433,0.153656797031125,0.905993849918478
236,2,61035,0.0344809405230764,0.153637793892616,0.822552523133853
237,2,61071,0.0538119468525562,0.152924924123323,0.725134669840979
238,2,61675,-0.0140698908631275,0.153390250584694,0.926967682876663
239,2,62776,-0.0204026997256848,0.160100005906809,0.898666921859335
240,2,62939,0.0537607671716737,0.153100197110034,0.725687099423817
241,2,63527,0.106438411780398,0.153597285017397,0.488783619198996
242,2,63857,0.0999756574077317,0.15364536195951,0.515669257670288
243,2,65527,0.0156947706100175,0.153228351645564,0.918475652688231
244,2,67007,-9.02829706651287e-05,0.168705729287037,0.999573313918733
245,2,67023,0.174685079502855,0.348749491229738,0.616760821265614
246,2,67024,0.247301511255209,0.349901193131843,0.480172410799803
247,2,67976,0.0824730931317907,0.155375677464263,0.595892571356734
248,2,69628,0.139759739644857,0.157837532285947,0.376508213362337
249,2,71825,-0.177970007914737,0.305407442145529,0.560447275204923
250,2,72389,0.110396190797384,0.154367323098094,0.474987476980854
251,2,72392,0.0145713867892006,0.155527598062636,0.925408536518946
252,2,73646,0.156335700162277,0.152113459792409,0.304767778734019
253,2,74564,0.209701741385547,0.15163152620712,0.167548425851746
254,2,74739,0.263699598499457,0.151894610740471,0.0834240761488453
255,2,79931,0.40236540638349,0.170596156777914,0.0188892518580734
256,2,80748,0.360038651932294,0.157482922825661,0.0228339588266409
257,2,80873,0.381321063730854,0.15155267013641,0.0123092488388218
258,2,81501,0.38499101869574,0.151500676057362,0.0114751195252813
259,2,83526,0.345717410600993,0.151529843864781,0.0231129727665133
260,2,83845,0.38217798921266,0.151427933943314,0.0120466095432177
261,2,84412,0.375409213810855,0.384523641477279,0.329585957267964
262,2,84412,0.349475360873655,0.191910766318256,0.0694486185112254
263,2,84447,0.377322959324403,0.153430006472953,0.0144017549620345
264,2,87391,0.392298890291738,0.150673513668877,0.00961343365890399
265,2,87562,0.395146288530044,0.151041099141394,0.00927464795426805
266,2,87849,0.399831813335841,0.150991578212587,0.0084592673549411
267,2,87878,0.38122228496622,0.151788965060556,0.012466793761099
268,2,88125,0.320961960787979,0.169433410681142,0.0589990291869619
269,2,89785,0.313611440550845,0.152243886459286,0.0401380909822902
270,2,93441,0.41217002389588,0.156195217773651,0.00868830914788686
271,2,93588,0.396272665352042,0.161898451027406,0.0148651501165476
272,2,93721,0.371374956547135,0.151408919823769,0.014658326376251
273,2,93952,0.325049969735764,0.151270828592654,0.0323303050245131
274,2,95085,0.430145909421151,0.150740766414385,0.00457842402522729
275,2,103188,0.426767123651381,0.154509974518158,0.00604416636739676
276,2,107124,0.409386938198195,0.150981073645003,0.00702528357092469
277,2,111645,0.462741447940958,0.150642885920274,0.00229309223870677
278,2,111916,0.44601936841352,0.151149924726532,0.00338078700241711
279,2,111931,0.46243748899283,0.151247128889108,0.00240222401128346
280,2,111999,0.466457891695257,0.150654475950156,0.00211691323950942
281,2,114528,0.418439023667602,0.151941538987149,0.00619289917399297
282,2,116024,0.467285096716832,0.151907696553817,0.00226088468742506
283,2,119244,0.156974492992567,0.167556947405733,0.349480000267863
284,2,119246,0.194147720106003,0.169239518018827,0.252085308373179
285,2,119247,0.196755810237957,0.170457547556912,0.249166063419583
286,2,120090,0.197695384723952,0.152960809800346,0.197044039275773
287,2,120291,0.251078932446296,0.154498775236311,0.105029606717304
288,2,120726,0.212881452935833,0.153762778894359,0.167086125684066
289,2,121716,0.263379907567847,0.153365235929027,0.0867945428677278
290,2,123100,0.207426150944329,0.15382132901468,0.17836614377273
291,2,124677,0.159821949860698,0.153769464912523,0.299348355200167
292,2,127636,-0.106614038162902,0.194698716400007,0.584323147390721
293,2,127887,0.200057320985564,0.154694431921637,0.196773078283392
294,2,128935,0.197679924140878,0.154556166858546,0.201731306088989
295,2,129053,0.231066341443599,0.154897973659864,0.136662387038762
296,2,130040,0.195091834328267,0.155988609247188,0.211879595927725
297,2,130976,0.113681357083506,0.154942364557752,0.463618036995703
298,2,132199,0.199102366109302,0.155418277189118,0.201008517235015
299,2,133355,0.230432322313978,0.156352620412488,0.141426919285256
300,2,133435,0.236149160783577,0.156668451005759,0.132623574730637
301,2,133943,0.197595976291632,0.183712756282972,0.282854070627362
302,2,135183,0.204033500361391,0.156883467185693,0.194263754576562
303,2,135402,0.216301373113115,0.15681308426976,0.168657631263426
304,2,135898,0.264546716442565,0.157440621768236,0.0937845551811825
305,2,135912,0.256327665451373,0.157596325982619,0.104739366488973
306,2,135925,0.262727341483536,0.156847068379393,0.0948091753432303
307,2,136002,0.207832169257712,0.156962054769129,0.186329278703738
308,2,136173,0.187753567319982,0.15814918759496,0.235949885498555
309,2,138209,0.229654006185668,0.162653005289513,0.158852637817198
310,2,138318,0.241395151720167,0.162139908899851,0.137430823484511
311,2,138695,0.231588969319925,0.159384549070148,0.147106498725838
312,2,138818,0.213229736891753,0.159163204711671,0.181207176782589
313,2,139728,0.207806025411558,0.158896767880052,0.191790424090318
314,2,140174,0.221192785392849,0.158845566486687,0.164646898550877
315,2,140863,0.208927088559768,0.158828018391517,0.189219285600513
316,2,141152,0.198831905166698,0.159314210580718,0.21284039549283
317,2,141292,0.214247808996833,0.158106605797817,0.176257139077878
318,2,141545,0.236726010014407,0.158790383638862,0.136904865711102
319,2,145823,0.342625858873342,0.164353821250525,0.0378162628044898
320,2,145934,0.154612474008021,0.27234069398273,0.570587958157502
321,2,145980,0.256210994446578,0.166329300613514,0.124362684448634
322,2,146723,0.274064695311988,0.158331644364506,0.0843338906198939
323,2,147946,0.256649061054848,0.159876177038987,0.109322226084
324,2,150394,0.203724983523447,0.174457867047466,0.243691568529142
325,2,151274,-0.1146100184089,0.273745761669474,0.675709587365751
326,2,151397,0.175449364011278,0.160588548755089,0.275341008454353
327,2,153035,0.224493284338439,0.158659417152981,0.157968106841829
328,2,153228,0.143417103800031,0.160087828267047,0.370935290060258
329,2,153455,0.158387526556432,0.16125917566517,0.326677787809214
330,2,153732,0.22669342059831,0.166517117130559,0.174261294637934
331,2,153815,0.20000239771388,0.160507218895834,0.213566929699824
332,2,154160,0.186063556494924,0.158866001342132,0.242309122644385
333,2,154235,0.14860701147797,0.160569151303834,0.355337302722008
334,2,155527,0.265841775451656,0.173916149104868,0.127268384887505
335,2,159870,0.232241450485977,0.156215168693378,0.137992828940523
336,2,161229,0.273671293232074,0.158440553886338,0.0849919958020745
337,2,161451,-0.0556974376420545,0.34068264953622,0.870227981389038
338,2,161451,0.466875614895669,0.340883504692978,0.171680979177242
339,2,162696,0.352515288242413,0.157309127257214,0.0256533057633541
340,2,163284,0.358053594389193,0.155158788306694,0.0215959211139957
341,2,164166,0.278157770005086,0.157080092850258,0.0774565243471436
342,2,165270,0.280958360161038,0.155733073586233,0.0720676109786255
343,2,165675,0.238898595659829,0.158525799479744,0.132704669294383
344,2,166404,-0.851253881997043,0.409675469125657,0.0384432895531552
345,2,168012,0.184976379037723,0.191986188505631,0.335962260120428
346,2,168062,0.139374058769068,0.157431195271953,0.376596734385066
347,2,168518,0.128336965837292,0.15655450839408,0.412906660634735
348,2,168980,0.157282750104307,0.156405189024501,0.315291632322429
349,2,169651,0.15573355184203,0.156484079636427,0.320318842627525
350,2,169902,0.498207859285082,0.260579988022591,0.0566958749829398
351,2,169960,0.151427998324897,0.243841275222609,0.534993473130481
352,2,170725,0.18037802115929,0.156688551384799,0.250433937467475
353,2,171254,0.223108267888145,0.156787388520544,0.155619640855646
354,2,172242,0.061367899524112,0.155343459981999,0.693047126928556
355,2,173254,0.090895692216159,0.154111225690472,0.555698189642379
356,2,173340,0.106787202254194,0.154063677648714,0.48867949631099
357,2,173385,0.0983916080731823,0.154221577714076,0.523894737732073
358,2,173973,0.138448866763218,0.153724021237748,0.368397710060915
359,2,174714,0.0136129217179252,0.394609993126126,0.972500209846184
360,2,177341,0.176606172284604,0.153087846964529,0.249433880680177
361,2,180314,0.0543418204749961,0.15340035249991,0.723364289989251
362,2,180339,0.034573920213093,0.153804228730122,0.822271357504951
363,2,182758,0.126962370401687,0.15311456598866,0.407552430694004
364,2,183619,0.0477561100019211,0.153846145624721,0.756428786272997
365,2,183913,0.0381951898386028,0.157751135592135,0.808825401924319
366,2,184146,0.0932408573120164,0.158744816997557,0.55733533104305
367,2,187176,-0.00619073858915309,0.154704481199963,0.968102559458045
368,2,191066,-0.0166023498358079,0.155858820095147,0.915228931733994
369,2,191124,0.31800376954745,0.196194467410893,0.105940537342406
370,2,191128,-0.273478860980292,0.180692437635199,0.131046290063234
371,2,191599,-0.0297615273062053,0.153693560796873,0.846567591238902
372,2,191762,0.0111398510513141,0.159784546105814,0.944457631356831
373,2,191763,-0.0394772366320794,0.154296159459608,0.79821286480733
374,2,191959,-0.075764313112156,0.153881125720096,0.622773688636942
375,2,192390,0.0111866671615927,0.158180600318085,0.943659970991004
376,2,195759,0.0589570769070854,0.155223993633609,0.704307921639028
377,2,196912,0.0886912670058846,0.152671520179287,0.561659214841289
378,2,197598,0.324764979040291,0.49853152611595,0.515184293526459
379,2,198110,0.0606645920105443,0.153625909003613,0.693166132560286
380,2,198283,0.11103119386456,0.15838275458528,0.483745624365819
381,2,198805,0.0795729730873296,0.154263563651663,0.60629969507689
382,2,198891,0.0634706862026535,0.153082352069676,0.678673477450424
383,2,199248,0.0546352741669956,0.153441761989285,0.722004428861512
384,2,201782,0.0632424011676176,0.15324375756433,0.680083166818709
385,2,203285,0.177347758005428,0.15239440168924,0.245314583479427
386,2,203783,0.146432666034807,0.15215820182517,0.33652195292381
387,2,204179,0.130420391037005,0.152568508686642,0.393224133970374
388,2,205406,0.0948312905962219,0.154212923909442,0.538992270249518
389,2,205834,0.112755307967138,0.153439179200027,0.462916653815495
390,2,205965,-0.025653385757349,0.167783608713772,0.878567915784725
391,2,207192,0.096662843910913,0.153326615670981,0.528816308316943
392,2,207561,0.0782107339175578,0.152678068571054,0.608790014939981
393,2,208682,0.0253932048716352,0.152471872396499,0.867824577307135
394,2,210102,0.0433340849089194,0.152854247278959,0.776960247545246
395,2,212519,0.380312445472896,0.32473618710442,0.242331313386466
396,2,214801,0.0347128000369676,0.152853206591511,0.820478276347845
397,2,215016,0.0328728808781504,0.152767132255578,0.829748957386987
398,2,218876,-0.0390294746507535,0.154342652521633,0.800511618333275
399,2,227511,-0.106794473242446,0.155345189119641,0.492240799836983
400,2,230378,-0.0544626417976136,0.153462800963102,0.722882818922987
401,2,231943,-0.0687724757218299,0.153886712389618,0.655218961004346
402,2,232156,-0.0806873607092274,0.153807197736793,0.600190088366998
403,2,232789,-0.0531231634482321,0.15329622576033,0.729143944052348
404,2,238524,-0.0599466959853147,0.153504910837128,0.696387829912729
405,2,241518,-0.144891088724901,0.154678869516896,0.349542019233249
406,2,250396,-0.219703441155193,0.153370094772326,0.152884258689099
407,2,250466,-0.201914557551229,0.153384892125481,0.188896779950221
408,2,252305,-0.193317107805986,0.15382474780767,0.209680180284223
409,2,254571,-0.0551720243235584,0.1563062511587,0.724318697869166
410,2,254742,-0.104573128876263,0.156093463836157,0.50333454980011
411,2,254908,-0.0917681054675562,0.157309942273617,0.560024444320517
412,2,255033,-0.135459774434714,0.184324726737834,0.462889870348283
413,2,255862,-0.170832097942933,0.156173226511649,0.274760975354106
414,2,255975,-0.150748798098679,0.155666249899098,0.33350253111019
415,2,258311,-0.263001193767281,0.152658618905711,0.0857993885858898
416,2,259284,-0.169906913524224,0.153549168015377,0.269250252812313
417,2,266330,-0.089475558502905,0.154403182398578,0.562626224137878
418,2,267100,-0.123420508238512,0.154325603161064,0.424398718316117
419,2,268086,-0.0859976939736031,0.154408780680512,0.577915750917607
420,2,274614,-0.120064315521795,0.153405022404695,0.434350210030991
421,2,274729,-0.150957062221772,0.15416863284947,0.328167328510472
422,2,275746,-0.0636086266736227,0.154273321685338,0.680361579978977
423,2,277029,-0.0704903766293501,0.153547550886664,0.646460360708537
424,2,277741,-0.097995374170053,0.15356512965287,0.523799169399036
425,2,278218,-0.0949169875107647,0.153292932588461,0.536192587750889
426,2,278379,-0.089630111627738,0.157099408443681,0.568680454707871
427,2,279910,-0.10632976315971,0.153217815495545,0.488152556388195
428,2,280616,-0.102676087306334,0.159929614608209,0.521284696655447
429,2,283431,-0.085223545656899,0.155501711468525,0.584000289777541
430,2,283573,-0.0785672052141032,0.153644827870199,0.609421492181672
431,2,286762,-0.090313591642823,0.154020162938893,0.557998222502845
432,2,287187,-0.0940488556819408,0.153294448381842,0.539929211231616
433,2,288379,-0.013972251985118,0.152212014667754,0.926913246524462
434,2,294941,0.0844749392953053,0.152238507778645,0.579324402604875
435,2,296073,0.08954824518884,0.156447033266611,0.567424187216939
