SNP,Chr,Pos,Effect,SE,MID2_MAM33_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
54,1,69821,-0.0616006380896774,0.133589985994381,0.64499851446317
55,1,70906,-0.108466928648746,0.0882263136721782,0.219734328747084
56,1,74327,-0.0483469684887563,0.0552825383129342,0.382417106845656
57,1,74572,-0.0582824217608052,0.0551078160486328,0.290957772039038
58,1,75211,-0.0302686354989877,0.0550708804707663,0.58292038760949
59,1,76030,-0.0484761724859823,0.0550339918951521,0.379003436899967
60,1,80108,-0.0629122327164374,0.0549795395977959,0.253280999692241
61,1,81262,-0.0556535928907952,0.0549808537317189,0.312118593402759
62,1,81999,-0.0481257434019128,0.0551355875497851,0.383331804747873
63,1,82431,-0.0429916003564046,0.0554091067856692,0.438331014309869
64,1,83284,-0.0590118511382441,0.0549631169836742,0.283707244365869
65,1,83613,-0.0399241426249389,0.0550056911804551,0.468431038388349
66,1,84112,-0.0429956788538276,0.0550052040496297,0.434935041860261
67,1,84701,-0.0514179529978759,0.0588884186397771,0.383179228658829
68,1,84858,-0.0204436013124872,0.0551974392940738,0.711327259020697
69,1,85751,-0.0433738914434872,0.0553869929521064,0.434089874047379
70,1,87445,-0.0744170264115261,0.0554108879417709,0.180133628916279
71,1,87467,-0.0801617957366395,0.0556798591542804,0.150841025839695
72,1,89070,-0.0665714543661377,0.0553803505011418,0.230139399348169
73,1,89616,-0.0700435247339075,0.0550690101663716,0.204237869667983
74,1,89679,-0.0656183562814823,0.0550914525236868,0.234422234595985
75,1,89880,-0.0682240864018863,0.0550965023427932,0.216440565244278
76,1,91472,-0.0633654485434012,0.0555235539180674,0.254545557490858
77,1,93789,-0.0646711236252842,0.0549450757685124,0.239982934611181
78,1,94351,-0.0660012960307948,0.0550857790257062,0.231660536952845
79,1,99148,-0.0511330199152277,0.0549854764633476,0.353039281584475
80,1,101281,0.311503033850689,0.601869127960255,0.605089878904516
81,1,106011,-0.129262337817319,0.0569613482907687,0.0238530040422929
82,1,106800,-0.0784596361554427,0.0549686498432688,0.154362313798704
83,1,107970,-0.0793374888433144,0.0548012757918859,0.148579914690932
84,1,109000,-0.0833718034176721,0.0548814881998326,0.12962632030463
85,1,112549,-0.0209447022911663,0.0549869620884301,0.703504308253521
86,1,112742,-0.0193715319242412,0.0552029066111572,0.725861394347831
87,1,113050,-0.0105393545117797,0.0551167965532655,0.848464296877358
88,1,113135,-0.0182047303523691,0.0549707194879122,0.740711522345195
89,1,114076,-0.00889705192576049,0.0549772189527218,0.871531046412136
90,1,114628,0.00313073453190284,0.0551180942911936,0.954736263638247
91,1,116283,-0.00871428946126618,0.055422968058415,0.875151542665508
92,1,126880,-1.19195545591988,1.03799290677786,0.251611090167563
93,1,127853,-0.0106365212477415,0.0553188170611809,0.847636008679079
94,1,128302,-0.017618815216834,0.0551012355418222,0.749344328259052
95,1,128704,-0.000838447653018659,0.0551640537741018,0.987881873000855
96,1,128911,-0.00220881447385024,0.0551700519219635,0.968086679376744
97,1,130267,-0.0287125757537128,0.0551228457010688,0.602774574268427
98,1,130271,-0.026313670289291,0.0551917073477087,0.633821941968501
99,1,130613,-0.0107087708466382,0.0557224890142389,0.847711395829838
100,1,132012,0.0148410050916725,0.0556015106701431,0.789688697420827
101,1,133231,-0.0355718417534684,0.0551800631510086,0.519572558282462
102,1,137074,-0.022594644814799,0.0551208936097497,0.682120093548956
103,1,137304,-0.0195934635429975,0.0551433142374602,0.722562887309459
104,1,139686,-0.0126600296667377,0.0552215433126629,0.818800475843308
105,1,149562,-0.0170059980104298,0.0553442415255142,0.758813936577981
106,1,150447,-0.0245649499932113,0.0559503429392655,0.660894547055263
107,1,151446,-0.200478688645113,0.111925210453801,0.074120293159862
108,1,154084,-0.0033459028550778,0.0561382395306175,0.952507040194089
109,1,156633,0.00161021144031851,0.0569081084968106,0.977442906778553
110,1,157269,-0.0193583513987396,0.0551100202170677,0.725597338967086
111,1,160054,-0.0315618256832219,0.0556179691866863,0.570751992899217
112,1,166222,-0.0229381207645235,0.0552182850061358,0.678095592943219
113,1,166416,-0.0134467348734135,0.0551150043799613,0.807391190632985
114,1,167326,-0.0271538480405559,0.0554140271555672,0.624425855424847
115,1,168836,0.0125425759970036,0.0551661381212971,0.82027540165092
116,1,171200,-0.0320198249212925,0.0552265089007288,0.56242552006032
117,1,171431,-0.0288491039770539,0.0555765374714256,0.604024778039089
118,1,173339,-0.0290206495487371,0.0551437513583642,0.599029254644257
119,1,173845,-0.0317720550690944,0.0550937043672482,0.564515621466921
120,1,175121,-0.0498759695610663,0.0549462745416899,0.364644105012589
121,1,175281,-0.0488261403869052,0.0549957555154793,0.375243970128952
122,1,175315,-0.0392279950996159,0.0550001744160506,0.476172201079583
123,1,175523,-0.0516297186795248,0.0552833880207003,0.35098860047929
124,1,175541,-0.0441492670387689,0.0550756361727822,0.423316948785065
125,1,175653,-0.0548143339460785,0.0552231652965175,0.321586409707615
126,1,175805,-0.0825477229990345,0.058262532047089,0.157416450318223
127,1,175818,-0.0568940316251344,0.0570052684928785,0.318939411766345
128,1,175856,-0.0617539941317573,0.0561169417618869,0.271885135807942
129,1,175876,-0.0494201131417005,0.0552891084499961,0.372011697183502
130,1,175989,-0.0530475864544381,0.0554377178081407,0.339279569220362
131,1,176001,-0.0538353380255174,0.0557251932117081,0.3346624567945
132,1,176451,-0.0492705768562476,0.0564086152751003,0.383007085169143
133,1,177692,-0.0219090811240178,0.0550274358649811,0.690761547431056
134,1,178191,-0.024532647190149,0.0550789647328534,0.656297487597045
135,1,178224,-0.0219090811240178,0.0550274358649811,0.690761547431056
136,1,178960,-0.0195471887450509,0.0554696283875596,0.724752767527173
137,1,179139,-0.10661571972701,0.109811996161893,0.332266244280469
138,1,179139,-0.223179501678898,0.22114064504511,0.313560534013836
139,1,180955,-0.0556344647269089,0.0636442454860462,0.382632186557653
140,1,183802,-0.0438088464990752,0.0549973144349169,0.42624004772999
141,1,183954,-0.0547058383457427,0.0553709733550814,0.323835402980155
142,1,184450,-0.0605722326163502,0.0548673647032952,0.270355684905987
143,1,184641,-0.0577939763008503,0.0564777293344912,0.306864128732464
144,1,184718,-0.0493979151716565,0.0552117138179391,0.37155715793172
145,1,185296,-0.0385100807502034,0.0550016116638624,0.484286840820419
146,1,185438,-0.0654755941779586,0.0549319573224071,0.234085490075293
147,1,185469,-0.0641974325380487,0.055015821403685,0.2440423096679
148,1,185503,-0.0768893182787391,0.0548267367547704,0.161672986858085
149,1,185705,-0.0769547464076569,0.0554426394030355,0.166010450719153
150,1,185749,-0.0802530457967075,0.0554293908808558,0.148548562577099
151,1,185806,-0.0639865612758267,0.0555636870167531,0.250269143445595
152,1,185879,-0.083109567110747,0.0557617771550622,0.137001636030966
153,1,185916,-0.0685362087528095,0.055792390802096,0.220109587773578
154,1,185941,-0.0632139679772175,0.0560541887153445,0.260200055577608
155,1,185954,-0.0557514913427728,0.0562408434255764,0.322218606456621
156,1,186055,-0.071093697348128,0.055065197706193,0.197520019153234
157,1,186896,-0.072742785239854,0.0559661989140038,0.194530380687376
158,1,187697,0.0119361208292279,0.114408967810137,0.916967878440043
159,1,189392,-0.0651357290548837,0.114958313091119,0.571343980201839
160,1,189416,0.0370738494712892,0.111234276486587,0.739109344131865
161,1,190132,0.0474034521545914,0.0552074478233273,0.391120530186341
162,1,190148,0.0455155971869483,0.0552286319151383,0.410421923430789
163,1,190165,0.0528754504245236,0.0556354022004759,0.342563255524682
164,1,190169,0.0393274600873273,0.0555976795386162,0.479810783284129
165,1,190933,-0.0205022088895572,0.0551750962378656,0.710425188936064
166,1,192149,-0.0696412692831059,0.05551346054107,0.210492721661937
167,1,192302,0.162257728673294,0.0729525644502668,0.0267701593934789
168,1,192303,0.14137280588882,0.0658995562729597,0.0326125086670584
169,1,192305,0.135743257629146,0.0685465514454595,0.0484450409545573
170,1,192315,0.24667499386773,0.077080578678632,0.00149772246169019
171,1,192795,-0.0976201217009887,0.0548358077451876,0.0758990612929412
172,1,194020,-0.0869596079291673,0.0578324251346819,0.133566150099272
173,1,194187,-0.0554758042934597,0.0550479155175388,0.314253723775847
174,1,194867,-0.0371802902790997,0.0550614969780894,0.499958838716558
175,1,197325,-0.0108558167407128,0.0564385398217691,0.847580553788011
176,1,197392,-0.0360699258424921,0.0571347463335943,0.528244256719334
177,1,198857,-0.30555627834299,0.263689286732533,0.247331630445514
178,1,206666,-0.0365125505865342,0.0619347197085664,0.555881016613315
179,1,206675,-0.0611833526832495,0.0806075143353811,0.448342389922155
180,1,223051,0.0216163975714903,0.0638395375585121,0.735108499798949
181,1,223059,-0.0130373906507235,0.0662976027788902,0.844214996066605
182,2,7366,0.104921174007071,0.079715604659122,0.188963062740932
183,2,8180,-0.0399257148441539,0.110000203757178,0.716851723828376
184,2,8187,-0.074785784095301,0.114341469154426,0.513501250881456
185,2,8250,-0.0726083985737613,0.112651763307178,0.519644913358207
186,2,8253,-0.068027745389438,0.112659862953468,0.546342497300109
187,2,8285,-0.010212914138009,0.0611081839679945,0.867364702597564
188,2,8302,-0.026184786179689,0.057186441029582,0.64731712512074
189,2,8306,-0.026184786179689,0.057186441029582,0.64731712512074
190,2,8314,-0.0135553321410353,0.0560252812538432,0.80895919085803
191,2,8317,-0.022555115756974,0.0572951754624925,0.69406592105435
192,2,8328,-0.0268015221099771,0.0570335283058901,0.638698253912559
193,2,8331,-0.0293254103039062,0.0569227145470321,0.606750112695441
194,2,8498,-0.0125557601665311,0.0559438774912489,0.822548744065612
195,2,8651,-0.0265633583118634,0.0559824028510084,0.63544050650749
196,2,9418,0.450761736451485,0.140387991887469,0.00144505379714453
197,2,9812,-0.0228579336263992,0.0563198560512266,0.685091932364891
198,2,9932,-0.0144692599422875,0.0561056846055882,0.796639815111715
199,2,10135,-0.0215420991357711,0.0558843241920176,0.700116524126923
200,2,11616,-0.0274936532739294,0.0558175776651403,0.622627871448567
201,2,12133,-0.0324495779592826,0.0560321204471644,0.562874479086282
202,2,12194,-0.0320673299951852,0.0562496174360589,0.568979481162475
203,2,12359,-0.0267555018097985,0.0560928962382865,0.633667552930627
204,2,13061,-0.0385903981657323,0.0560692321728412,0.491738989511295
205,2,14298,-0.0292439925881791,0.0562623136779465,0.603543107872226
206,2,15222,-0.00999291311795591,0.0568301996592887,0.860521978917336
207,2,17986,-0.0309297721953783,0.055812483192616,0.5798113351238
208,2,19770,-0.0302457486956522,0.0561997559767213,0.590789936959289
209,2,19836,-0.0240327275079304,0.0560537510881611,0.668370815339473
210,2,19851,-0.0274132066019226,0.0562135717799198,0.626092202895465
211,2,21595,-0.030383505242757,0.055976898390131,0.58761933584515
212,2,22385,-0.0191693225046456,0.0560439556453464,0.732523691268159
213,2,23441,-0.0165503972063266,0.0565908059860066,0.770108783681372
214,2,24209,-0.0429361104554722,0.0560850915627694,0.444453866955687
215,2,24341,-0.0578535280331902,0.0561800758049154,0.303814930556779
216,2,26815,-0.0478033535711928,0.0561393485048681,0.395062032671014
217,2,28209,-0.0492582143440269,0.0561547158127183,0.380981394804027
218,2,28695,-0.0657588725815412,0.0586253502532301,0.262761020587101
219,2,35849,-0.10305906957972,0.602072456687717,0.864185133175701
220,2,35850,-0.582561483442219,0.73572332192825,0.428996566532612
221,2,41245,-0.0635884304860679,0.0558978862607391,0.256066603165382
222,2,43214,-0.0305561881602305,0.0568849292002881,0.591496977391108
223,2,47104,-0.0912742927484457,0.0551079981638403,0.0985536385249125
224,2,50915,-0.0872699012372904,0.0556718297934383,0.117875738697527
225,2,55834,-0.0979754824369027,0.0553620696366137,0.0776366752912997
226,2,56422,-0.0886188606198439,0.0555064934358666,0.111260966910645
227,2,57715,-0.0789169380192176,0.0553637969267525,0.154918009488224
228,2,59046,-0.0928904371854041,0.055584330531654,0.0955758659347806
229,2,59191,-0.103563872521124,0.0552097796244349,0.0615044222192172
230,2,59383,-0.134859432468325,0.0550341303501668,0.0147517137910921
231,2,59477,-0.0988134919574208,0.0560892819608571,0.0789825523567334
232,2,59755,-0.0957994913453515,0.126473488462774,0.449275463891962
233,2,60471,-0.0917384086544306,0.0553600818350805,0.0983832657096214
234,2,60478,-0.0954592998869312,0.055405941611609,0.0857810565745481
235,2,60786,-0.0701098140755068,0.0554214435413833,0.206694860882103
236,2,61035,-0.0941566198183544,0.0553163749224981,0.0896081534413187
237,2,61071,-0.0996973602872767,0.0550357369325376,0.0709129075985774
238,2,61675,-0.09681696388877,0.0552101749860871,0.0803656930316902
239,2,62776,-0.0980267666231643,0.0576406817073875,0.0898889803390377
240,2,62939,-0.102412592579536,0.0550852516056866,0.0638356069878156
241,2,63527,-0.101498410572766,0.055298819826527,0.067279636705573
242,2,63857,-0.109399467708209,0.0552691185515489,0.0485479842162441
243,2,65527,-0.121988586405249,0.0550099248635901,0.0272201701257252
244,2,67007,-0.0707084479647672,0.0608696771188988,0.246167932491418
245,2,67023,-0.338094446298783,0.124824806347419,0.00708694504453321
246,2,67024,-0.380165734393092,0.124948469110384,0.00252128225005753
247,2,67976,-0.0840632991634188,0.0560111812608749,0.134293255476473
248,2,69628,-0.0850373084810392,0.0569408630964676,0.13621739402974
249,2,71825,-0.240133811459705,0.109713733109916,0.0292710750285006
250,2,72389,-0.132095694300743,0.0553987280496692,0.0176320403869102
251,2,72392,-0.095066339757806,0.0559946586466098,0.0904315116400383
252,2,73646,-0.131786014576632,0.0546216025495342,0.0163435897745714
253,2,74564,-0.10607826542685,0.0546712393747996,0.0531400176580133
254,2,74739,-0.0975271540563117,0.0548978558164373,0.0765083958989522
255,2,79931,-0.0408005617308286,0.0621153585609488,0.511704448921561
256,2,80748,-0.0599101939297868,0.0572601417542226,0.296147243291026
257,2,80873,-0.044534163607112,0.0552234331618284,0.420534466686538
258,2,81501,-0.0339407644941186,0.0552355374268257,0.539298434340385
259,2,83526,-0.0277500401625643,0.0551595682355935,0.615217129583052
260,2,83845,-0.0195495250351366,0.0552219780144782,0.723537421443568
261,2,84412,0.211360368687153,0.138734719915929,0.1285325548281
262,2,84412,-0.0324146359618233,0.0696781030847778,0.642071157751869
263,2,84447,-0.00874833823812293,0.0559350169585365,0.875805713240689
264,2,87391,-0.0013897138143032,0.0549878437451894,0.979851402983748
265,2,87562,0.00425135840128701,0.0551265826585764,0.938571827296036
266,2,87849,0.00126369632231751,0.0551217849944261,0.981722626467849
267,2,87878,0.00181446637891686,0.0553586075632543,0.973871271264974
268,2,88125,-0.000210947814122564,0.0615594887520138,0.997267805198553
269,2,89785,-0.00241882077067629,0.0553647123296861,0.965177127033488
270,2,93441,-0.00194829265583427,0.0570175379428758,0.972760854770864
271,2,93588,0.00484733319885983,0.0590191112861738,0.934588625724259
272,2,93721,-0.0130289447384015,0.055193320166753,0.813522881945014
273,2,93952,-0.0148429801040276,0.0550341200909074,0.78754476600681
274,2,95085,-0.0296651602818045,0.0550939863458258,0.590608237092881
275,2,103188,-0.0679097948232735,0.0563387523726783,0.228862732026526
276,2,107124,-0.0895566533177927,0.0549376273558958,0.103961410425841
277,2,111645,-0.0807215513150984,0.0550118225373411,0.143171468622975
278,2,111916,-0.085347196415714,0.0551225473983128,0.122441940519507
279,2,111931,-0.0718029846882997,0.0552619896608455,0.194682229410458
280,2,111999,-0.0614240085022855,0.0550981491584458,0.265689935668793
281,2,114528,-0.0543524030008271,0.0554372515630874,0.327544844998696
282,2,116024,-0.0662639952212267,0.0555327920697471,0.233576419076629
283,2,119244,-0.0284100846518041,0.0606270302161256,0.639641770247655
284,2,119246,-0.0173847600995513,0.0612858183702914,0.776831936754274
285,2,119247,-0.0123068995513012,0.0617318810055253,0.842095529585505
286,2,120090,-0.0290971562878293,0.0554032678268975,0.599781896026649
287,2,120291,-0.0332414681901154,0.0560308054233681,0.5533795256984
288,2,120726,-0.0145058088182237,0.0557294974885985,0.794792151493777
289,2,121716,-0.0309113748278869,0.055647229571666,0.578912695647877
290,2,123100,-0.0189654048424284,0.0557392016301977,0.733868738690556
291,2,124677,-0.0194471563434406,0.0556619226172117,0.727012456431894
292,2,127636,0.0537687951407082,0.0703538902926381,0.445221765482964
293,2,127887,-0.0536132559057314,0.0559805610250629,0.338863449632728
294,2,128935,-0.0515800388128336,0.0559329196582506,0.357066225502908
295,2,129053,-0.0558198670214982,0.056092091435847,0.320346509804633
296,2,130040,-0.0684598274977861,0.0563959676581185,0.225592278932573
297,2,130976,-0.062545767651486,0.0559543015225598,0.264412202899663
298,2,132199,-0.0848989160180655,0.0561314493598967,0.131300994743905
299,2,133355,-0.0915908606653066,0.0564839972596798,0.105795448709562
300,2,133435,-0.0907820505392674,0.0566106543642293,0.109691875440031
301,2,133943,-0.0358071217537397,0.0664922653721459,0.590560551110877
302,2,135183,-0.0916102394191776,0.0566384592430481,0.106672990819411
303,2,135402,-0.0858291603913053,0.0566554914724847,0.130684756986007
304,2,135898,-0.103205904175094,0.0568761593956384,0.0704383516116769
305,2,135912,-0.100062965198389,0.0569344583069482,0.0796974402952797
306,2,135925,-0.0955676222603239,0.0566962620530061,0.0927551799130999
307,2,136002,-0.0919602115780034,0.0566704095014111,0.105541950734143
308,2,136173,-0.0980348262502524,0.057045674295128,0.0865763795279534
309,2,138209,-0.0946958948999037,0.0587478776492215,0.107876674763747
310,2,138318,-0.10182963697982,0.0585458078503574,0.0828509588309595
311,2,138695,-0.103629291554048,0.0575245887653399,0.0724807316628049
312,2,138818,-0.096435556134987,0.0574536192268064,0.0941356740765875
313,2,139728,-0.0730809474892733,0.0574474919182843,0.204162641023793
314,2,140174,-0.0679676904324737,0.057465271582225,0.237699827717612
315,2,140863,-0.0895192639785978,0.0573581812889571,0.119489147383935
316,2,141152,-0.0746876141815909,0.0575808069369339,0.195446592456949
317,2,141292,-0.0840726886751471,0.057127881229966,0.142004241667372
318,2,141545,-0.0728848366929247,0.0574511797042001,0.205405608847447
319,2,145823,-0.0793059995106851,0.059628116390427,0.184373620191307
320,2,145934,-0.0680341396166995,0.098427550198194,0.489887674151503
321,2,145980,-0.0547807920293204,0.0602580882107556,0.363916171829427
322,2,146723,-0.111738133717045,0.0571696359689371,0.0514310419314408
323,2,147946,-0.0677195146493812,0.0578925669557257,0.242892971393504
324,2,150394,-0.0420179506839951,0.0631473711524732,0.506232344060274
325,2,151274,0.00278630418570103,0.0989815798980668,0.977558642824621
326,2,151397,-0.064192228282717,0.0580492127080549,0.269555662359392
327,2,153035,-0.0215395946234764,0.0575052251495019,0.70820698108812
328,2,153228,-0.0473917117392575,0.0578814126501437,0.413468590039565
329,2,153455,-0.0347206102239137,0.0583443740008946,0.552159363866765
330,2,153732,-0.0286898265292417,0.0603332336730596,0.63470852418607
331,2,153815,-0.0320585299879497,0.0581246318860425,0.581606967736825
332,2,154160,-0.0314032454550566,0.0575161083895358,0.585417387469371
333,2,154235,-0.0387353271280939,0.058078392377549,0.505240402238781
334,2,155527,-0.00941043106823902,0.0630751719464606,0.881485828613617
335,2,159870,-0.0136321519166174,0.0566425249731839,0.809950669376153
336,2,161229,-0.00684224336024464,0.057515498893757,0.905371966001756
337,2,161451,0.280891448686468,0.122248207594997,0.0221623817752102
338,2,161451,-0.130564508733977,0.123358328085261,0.290589251842518
339,2,162696,0.00348201905943846,0.0572688702042139,0.951551900793678
340,2,163284,-0.000610596979550904,0.0565102658058464,0.991385078688208
341,2,164166,0.0417607473027122,0.0569916463798976,0.464195929122461
342,2,165270,0.017244728433659,0.0565478787970163,0.76057785869104
343,2,165675,0.0179827072822152,0.0574820144690682,0.754586516064951
344,2,166404,0.186027945783585,0.148668314862755,0.211655417477831
345,2,168012,0.0252638590829468,0.0694798115783072,0.716363649635453
346,2,168062,0.0560007292579441,0.0568953681457408,0.325654100959872
347,2,168518,0.0467674532622546,0.0565924558834555,0.409140962591718
348,2,168980,0.0579125982711839,0.0565363150077217,0.306374570891254
349,2,169651,0.057529888536151,0.056564354456285,0.309816862813277
350,2,169902,0.0937194062201669,0.0945527755174954,0.322273591059283
351,2,169960,0.0787498215437363,0.0880953509026142,0.371976018467865
352,2,170725,0.0155133368329829,0.0567420003654267,0.784704640107206
353,2,171254,0.0115035445990974,0.0568365440627104,0.839722990894117
354,2,172242,0.015878120480052,0.0561615976589071,0.777555639968414
355,2,173254,0.00702056989085098,0.0557362910980798,0.899834918193108
356,2,173340,0.026847158154095,0.055712476612471,0.630184336652906
357,2,173385,0.0235716069748702,0.0557680135767442,0.672791554825082
358,2,173973,0.00135459229814727,0.0556338908813759,0.980588521089618
359,2,174714,-0.0363638064201511,0.142635785286681,0.798916608349085
360,2,177341,-0.0192905329148562,0.0554348700963033,0.728058463582664
361,2,180314,-0.00602767809961491,0.0554620526138096,0.913517165953506
362,2,180339,0.000274130187635557,0.055603100310252,0.996069130922527
363,2,182758,-0.014983349609015,0.0553979536942447,0.786958631598967
364,2,183619,-0.0186672312459617,0.0556129909674485,0.737324310852994
365,2,183913,-0.0174131611653853,0.0570231050641721,0.760264145111905
366,2,184146,-0.00426608429506758,0.0574126961348322,0.94080931724426
367,2,187176,-0.0715883960245094,0.0557947328715321,0.200310251250032
368,2,191066,-0.0414492527792421,0.0562995411270555,0.462081402687648
369,2,191124,-0.115693483130363,0.0709194925573098,0.103711344046075
370,2,191128,0.10268842349955,0.0653022854457587,0.116728417148392
371,2,191599,-0.0324151485336234,0.0555352752631287,0.559804516577669
372,2,191762,-0.0461397307559159,0.0577091341929151,0.424525373923117
373,2,191763,-0.0456604030461742,0.0557291591603387,0.413152707196519
374,2,191959,-0.0416506527489993,0.0556018425174187,0.454303252239007
375,2,192390,-0.0178008373642857,0.0571737052108886,0.755720950026238
376,2,195759,0.0174842682605617,0.0561161067842996,0.755548926630709
377,2,196912,0.00101357350309184,0.0552160057043751,0.985364812489548
378,2,197598,-0.213213624524443,0.179966418356158,0.236916824887966
379,2,198110,0.00784788585837981,0.0555453556681325,0.887723113567865
380,2,198283,0.0180405668514533,0.0572860210272679,0.753007759871521
381,2,198805,-0.00742431445563624,0.0557847822911906,0.894199204059606
382,2,198891,0.0173592506609037,0.0553439308342797,0.753963541345929
383,2,199248,-0.00397616498410858,0.0554776501237109,0.942903946675797
384,2,201782,0.0125597325964744,0.0554058461710253,0.82079908481753
385,2,203285,0.0259920719077025,0.0551777158051564,0.637888118874099
386,2,203783,0.0174900137168383,0.0550683376589775,0.750971892388114
387,2,204179,0.0372224970245106,0.0551739167504646,0.50034649941906
388,2,205406,0.0453966930518007,0.0557243550370726,0.415813232393638
389,2,205834,0.0497264506687516,0.0554464379961632,0.370416791509622
390,2,205965,0.0752125599885411,0.0605223294585054,0.214794354246084
391,2,207192,0.0211158313243151,0.055446274220506,0.703555445475117
392,2,207561,0.01336882934824,0.0552079490868273,0.808801407009167
393,2,208682,0.043935753075217,0.0550700237547127,0.425513555535316
394,2,210102,0.0452142488935154,0.0552095780429091,0.413363704195561
395,2,212519,0.0577381307349167,0.117577480457728,0.623685954133633
396,2,214801,0.0158920889987714,0.0552528974853349,0.773802941665691
397,2,215016,0.0061159726967609,0.0552268824670633,0.911883339784038
398,2,218876,0.0385481372704247,0.0557610793035007,0.489825740372306
399,2,227511,0.00455621848125498,0.0561932251131718,0.93542326539903
400,2,230378,0.00726438755482817,0.055484247858068,0.895907617781645
401,2,231943,0.00525033067638681,0.0556439732813428,0.924880073601293
402,2,232156,-0.00399100530527363,0.0556214598583899,0.942839130800899
403,2,232789,0.0133624170383617,0.05542034547916,0.809609600812214
404,2,238524,0.00546015047178361,0.0555021463089064,0.921688548557476
405,2,241518,0.0216069765552861,0.0559729371593975,0.699710392177085
406,2,250396,0.0488379340267887,0.055542309959052,0.37984088613334
407,2,250466,0.0316983858533907,0.0555578549863168,0.568669519201683
408,2,252305,0.00712919205124996,0.0557295066394061,0.898281243781628
409,2,254571,-0.0186339815907661,0.0565048531882243,0.741764330064877
410,2,254742,-0.00431956854043891,0.0564620570447344,0.939061538455728
411,2,254908,-0.0216580118593497,0.0568821382187913,0.703615995171266
412,2,255033,0.0648035709372898,0.0665937536410535,0.331161069310408
413,2,255862,0.0161183402260687,0.0565445914041299,0.775768879349819
414,2,255975,-0.00524109593657207,0.0563462395678996,0.925943701021423
415,2,258311,0.0284336912128299,0.055395839897756,0.608075111326251
