SNP,Chr,Pos,Effect,SE,PLM2_HNM1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
39,1,52124,-0.0764148501086916,0.0599871013828072,0.203552993147025
40,1,52667,-0.0697576104440666,0.0599135315177382,0.245086806729055
41,1,55470,-0.0710110239173124,0.0615461468332271,0.249368878274582
42,1,59265,-0.0089376644453405,0.0599962936609136,0.881662154408107
43,1,60165,0.0212371614707011,0.0599421842900445,0.72333004034037
44,1,62308,0.0129401164636523,0.0598829452610562,0.82904226695169
45,1,62869,0.0167685421436394,0.0598727325076131,0.779588028441772
46,1,65431,0.0426206992736313,0.0624968939677058,0.495708239049119
47,1,65451,0.046489642897369,0.0616016370977964,0.450943022919259
48,1,65719,0.0794362947777356,0.0641517206417827,0.216443763146481
49,1,66841,0.0780332815204674,0.0597634610276384,0.192504143666671
50,1,66948,0.0692033533449363,0.060162618698493,0.250810651332908
51,1,68621,0.0126095881000001,0.060108231080894,0.833959321645117
52,1,69417,0.013722700759017,0.0599483916630122,0.8190725365731
53,1,69820,-0.0637811149923699,0.234572728369537,0.785855278015963
54,1,69821,0.139902297888938,0.145367943743523,0.336506843190612
55,1,70906,0.041221549152481,0.0962822423830875,0.668815809700923
56,1,74327,0.0403957961413133,0.0602441027124944,0.502955076386955
57,1,74572,0.043840697292553,0.0600766677990946,0.466029524611937
58,1,75211,0.0373924978978946,0.0599793591747895,0.533409340492538
59,1,76030,0.0755001882593094,0.0598776780853053,0.208175051022905
60,1,80108,0.0712814191177901,0.0598781067184997,0.234672611210462
61,1,81262,0.038409743952049,0.059940645117432,0.522070801405741
62,1,81999,0.0484994432112124,0.0600665243492937,0.419963185793231
63,1,82431,0.0711712936656364,0.0602876765930676,0.238585106794638
64,1,83284,0.053393242218339,0.0598996230158186,0.373333257592348
65,1,83613,0.0541186366137043,0.0598911631911904,0.366815072247243
66,1,84112,0.0663518144857065,0.0598629185388559,0.268445474820386
67,1,84701,0.00854071071339335,0.0642126327948322,0.894263865117797
68,1,84858,0.0208599646061289,0.0601259934610031,0.728844971957985
69,1,85751,0.0384757367791616,0.0603486833755072,0.524175280436359
70,1,87445,0.0560995715215622,0.0604373524239814,0.353924173838472
71,1,87467,0.0757515454223583,0.0606940751928732,0.212826057820831
72,1,89070,0.0502679928307326,0.0603879011325779,0.405735681918785
73,1,89616,0.0330650042115936,0.0600962032134171,0.582529339384569
74,1,89679,0.0371586030294593,0.0600970449128965,0.536769755735154
75,1,89880,0.0344605255326242,0.0601168416290161,0.56685678398081
76,1,91472,0.00859202970036574,0.0605895309084605,0.887313219197809
77,1,93789,0.0249176715333716,0.0599523308176437,0.677937159696974
78,1,94351,0.0161711394379068,0.0601186597399669,0.788096812235712
79,1,99148,0.0481337650591633,0.0599122485460217,0.42228166182761
80,1,101281,0.271587951107708,0.655683519607475,0.678974924345636
81,1,106011,0.0228012200517601,0.0624850781301661,0.715399615745047
82,1,106800,0.0252277570144262,0.0600328722445211,0.674571379416014
83,1,107970,0.0267996552069417,0.0598529917895636,0.654602521916162
84,1,109000,0.0561383920210906,0.0599010222371811,0.349303693710024
85,1,112549,0.0772492835687698,0.0597663462999502,0.197022024867214
86,1,112742,0.0329818313192003,0.0601153796981529,0.583597878085915
87,1,113050,0.00194142488772492,0.0600397415585645,0.97422264368754
88,1,113135,0.00452122510202196,0.0598864223199866,0.939862318737611
89,1,114076,-0.00947758379548126,0.059884781252261,0.87433955074075
90,1,114628,0.0145440286322661,0.0600334185209925,0.808715101836111
91,1,116283,0.0372999530536111,0.0603396860048894,0.536864429711844
92,1,126880,-2.00805505696785,1.12770439663289,0.0758283727604531
93,1,127853,0.0182375755378855,0.0602521114960322,0.762306124289065
94,1,128302,0.0074740554726489,0.0600271444061468,0.900981356088705
95,1,128704,0.00980922327982869,0.0600859482097977,0.870412502220851
96,1,128911,0.0205316499384845,0.0600849300779154,0.732772118869473
97,1,130267,-0.0296545474860862,0.0600456402273825,0.621707410322471
98,1,130271,-0.0350075036131539,0.0601087998598649,0.560667529729254
99,1,130613,-0.0736095906732675,0.0605730850725742,0.225094561298839
100,1,132012,-0.00679204698971947,0.0605697353290501,0.910779321625439
101,1,133231,-0.0327841835343642,0.0601156859657487,0.585856156248741
102,1,137074,-0.0748674983181803,0.059923126774076,0.212349378485821
103,1,137304,-0.0888681514713523,0.0598898549548889,0.138738420393266
104,1,139686,-0.0803932490766343,0.0600029218701328,0.18116499470708
105,1,149562,-0.0991456360584063,0.0600611572796265,0.0996800831793853
106,1,150447,-0.0753808394809687,0.0608291404857708,0.216086396362231
107,1,151446,-0.201076014810237,0.122000327816821,0.100209636516317
108,1,154084,-0.121083780290322,0.0608090968716503,0.0472280260462543
109,1,156633,-0.123185787272974,0.0616402832245879,0.0464331328102861
110,1,157269,-0.0868279652005165,0.0598617075649609,0.147813813195714
111,1,160054,-0.110078312499828,0.0603264194348319,0.068889645679633
112,1,166222,-0.106465735188041,0.0598945081958112,0.0763379766018753
113,1,166416,-0.111186334007429,0.0597474708930736,0.0635841381799257
114,1,167326,-0.106534116303929,0.0601141803670319,0.0772245128390783
115,1,168836,-0.135629732400545,0.0596597127689701,0.0236029505791969
116,1,171200,-0.145500372818976,0.0596845461832821,0.0152688420048981
117,1,171431,-0.123576275728776,0.0602023707964859,0.040840299918643
118,1,173339,-0.144981039371131,0.0595921107343237,0.0154748913417752
119,1,173845,-0.115491147467592,0.0597243330657646,0.0539446391576779
120,1,175121,-0.107511232916537,0.0596469341095082,0.0723258678013703
121,1,175281,-0.102323019638707,0.0597239238410336,0.0875414428171168
122,1,175315,-0.108538171135906,0.0596738678732588,0.0697805824923162
123,1,175523,-0.105688924146381,0.0600295406763525,0.0791694434732638
124,1,175541,-0.105727832742058,0.0597821975767829,0.0778325141512612
125,1,175653,-0.0944078512343985,0.0600265244651853,0.116668165956804
126,1,175805,-0.15216349173943,0.0631260413524177,0.0164425125138383
127,1,175818,-0.115285461667986,0.0618778209660472,0.0632764814124231
128,1,175856,-0.0991509431898061,0.0610030637466794,0.104981782407458
129,1,175876,-0.0928479863955107,0.0600896650897864,0.123204205582501
130,1,175989,-0.0982157472564056,0.0602381580656928,0.10389675979829
131,1,176001,-0.0960790237454134,0.0605641075179624,0.1135434710819
132,1,176451,-0.0877721720575475,0.0613325550773783,0.153290193510168
133,1,177692,-0.118161337969153,0.0596220632812162,0.0482725251626538
134,1,178191,-0.117942302566428,0.0596831486744734,0.0489170452307025
135,1,178224,-0.118161337969153,0.0596220632812162,0.0482725251626538
136,1,178960,-0.122104938825286,0.0600811988671246,0.0428682773332412
137,1,179139,-0.240604767864141,0.119087235910341,0.0440958892397285
138,1,179139,-0.202736476748943,0.240986257189432,0.400761644537225
139,1,180955,-0.180863937043679,0.0687294790579237,0.00887292100007489
140,1,183802,-0.158792183643865,0.0593617546362987,0.0078210030363419
141,1,183954,-0.158139921500468,0.0598075494862543,0.00855525714899629
142,1,184450,-0.139122136376703,0.0594084195357532,0.019746886809178
143,1,184641,-0.187571889768751,0.0607960666035295,0.00219424571057888
144,1,184718,-0.144407385846674,0.0597156570851173,0.0161008794869013
145,1,185296,-0.154728385852025,0.0593845262254609,0.00956134356877571
146,1,185438,-0.171064062941792,0.0592603136481255,0.00413328846329445
147,1,185469,-0.169834626086414,0.0593578575447181,0.00447184006244958
148,1,185503,-0.154755858135247,0.0593177564428966,0.00946878858844847
149,1,185705,-0.17817814907206,0.0598090315384367,0.00309088502738715
150,1,185749,-0.177652651530393,0.0598134597328354,0.00318064903083896
151,1,185806,-0.176224474519613,0.0599072724119604,0.00348055882243244
152,1,185879,-0.166129236566893,0.0602850888476312,0.00616003122811815
153,1,185916,-0.158160004155037,0.0603177985307495,0.009117082551415
154,1,185941,-0.175382621823082,0.0604512087640687,0.00395017461739381
155,1,185954,-0.182040205624208,0.0605763409144712,0.00284442601840727
156,1,186055,-0.178374096440688,0.0593676405638159,0.00284962005808102
157,1,186896,-0.200007189874232,0.0601732645137915,0.000980893247837208
158,1,187697,-0.124631122786243,0.124446779982932,0.317280174381327
159,1,189392,-0.0353887507019941,0.125262675664726,0.777713209257871
160,1,189416,0.0126460249236979,0.121180644109898,0.916945466154354
161,1,190132,0.0531277735535218,0.0601317803115806,0.377555414353493
162,1,190148,0.0573786295261449,0.0601388930552257,0.340684968506294
163,1,190165,0.0562442809838936,0.0606052140846374,0.354019070614285
164,1,190169,0.062449161431834,0.0605122171825324,0.302774367704603
165,1,190933,0.0689560567410728,0.0599998316238971,0.251222404642692
166,1,192149,-0.0084517315986789,0.0606017651653751,0.889163465523703
167,1,192302,-0.0102488515538113,0.0800175768497747,0.898156618586152
168,1,192303,0.0199225493305986,0.0722406183755242,0.78287808068719
169,1,192305,-0.0192616305677209,0.0750718624255702,0.797655651820639
170,1,192315,0.0668859586928034,0.0850958901482617,0.432390719774523
171,1,192795,-0.0112428004874579,0.0599951954073442,0.851458595184943
172,1,194020,0.00843929486025097,0.063194578276005,0.893838791298106
173,1,194187,0.0240346785617345,0.0600342589557839,0.689141373488925
174,1,194867,-0.00686653916475088,0.0600140952835385,0.908973523313635
175,1,197325,-0.0281333819358822,0.0614614318159705,0.647420557617773
176,1,197392,-0.026771421629714,0.0622536189721107,0.667430403895032
177,1,198857,-0.144219886036286,0.287670517861107,0.616446435099599
178,1,206666,0.0321414141584513,0.0674747566495966,0.634121715922833
179,1,206675,0.100898099462563,0.0877102042066153,0.250775304590547
180,1,223051,-0.106952772682136,0.0693160235352722,0.123733214987327
181,1,223059,-0.0824115887258392,0.0720861950376937,0.253715027392612
182,2,7366,0.0898482183965852,0.0869126488745772,0.301948552457468
183,2,8180,0.10406760602301,0.119713505067667,0.385270746496821
184,2,8187,0.0165901240511879,0.124620319171722,0.894170100516549
185,2,8250,0.035690653672547,0.12276495426417,0.771433547152436
186,2,8253,0.0406722884831696,0.122760565086142,0.740603945995553
187,2,8285,0.098179171861328,0.0663601290715416,0.139901144207352
188,2,8302,0.0377053560213562,0.0622772787046933,0.545273586424286
189,2,8306,0.0377053560213562,0.0622772787046933,0.545273586424286
190,2,8314,0.0165594954714829,0.0610249960486351,0.786275898554277
191,2,8317,0.0359618253365536,0.0623938961522917,0.564733993575237
192,2,8328,0.0392290982041322,0.0621088901516131,0.528045268855427
193,2,8331,0.0447014189356473,0.0619814995739189,0.471260262220099
194,2,8498,0.0528233892630193,0.0608770902050384,0.386145023835997
195,2,8651,0.0660576037612464,0.0608976284867011,0.278780655109396
196,2,9418,0.0608082839815935,0.155102716774065,0.695256600891795
197,2,9812,0.0979150475525739,0.0611397726295813,0.110161768541125
198,2,9932,0.0592527676319711,0.0610382197911071,0.332338149002834
199,2,10135,0.0525029076764567,0.0608214098966983,0.388596757448665
200,2,11616,0.0672306513507378,0.0607155925047751,0.268916238828365
201,2,12133,0.0557546511084941,0.0609905871442275,0.361261094792003
202,2,12194,0.0568057285547749,0.0612242517468448,0.354129457869274
203,2,12359,0.0594717902254333,0.0610376163630354,0.330551706840399
204,2,13061,0.06770763046298,0.0610087992476412,0.267840201898877
205,2,14298,0.0556932745735886,0.0612362359199368,0.363716125651329
206,2,15222,0.0684561561421759,0.0617984635101806,0.268731643747186
207,2,17986,0.0816763615674865,0.0606653896171882,0.179056125282434
208,2,19770,0.0677380429492682,0.0611352422585998,0.268614815359066
209,2,19836,0.058601187702135,0.0609935103413828,0.337321723156615
210,2,19851,0.0571799123338422,0.0611763669821352,0.350595652417884
211,2,21595,0.055147742041608,0.0609283771557629,0.36601698650091
212,2,22385,0.0470902709329205,0.061005292701709,0.440687327079383
213,2,23441,0.0192590564581575,0.0616412510572594,0.754892314864119
214,2,24209,0.0187497878830498,0.0611339977688911,0.759252674602406
215,2,24341,0.0139073145656732,0.0612822924990373,0.8206028908902
216,2,26815,0.0106174754633872,0.0612107116508907,0.86239101661346
217,2,28209,0.00634363893284473,0.0612329869594051,0.917546895813066
218,2,28695,0.00931460394831429,0.0639702412428402,0.884313650917747
219,2,35849,0.839014821309775,0.654320753783393,0.200589942215146
220,2,35850,-1.16457746414454,0.799709480433343,0.14621217221581
221,2,41245,-0.00536379321920255,0.0609983700291406,0.92997948320353
222,2,43214,0.0118251848213347,0.0619848070881658,0.848811126809796
223,2,47104,-0.100946739719647,0.0600199269227915,0.0934751052062276
224,2,50915,-0.0180292898479174,0.0608444336841292,0.767161633434347
225,2,55834,-0.00569251397948217,0.0605700563401282,0.925176527792088
226,2,56422,-0.00747133064719335,0.0606777996394665,0.9020732750364
227,2,57715,-0.019942672031389,0.0604697628210242,0.741749899091541
228,2,59046,-0.000778252955037861,0.0607850098175022,0.989791900929983
229,2,59191,-0.0153884013534528,0.0604314400097744,0.799147657867969
230,2,59383,0.00269586806279942,0.0604542248296109,0.964456504331126
231,2,59477,-0.00626861440793641,0.0613631038146629,0.918690788801789
232,2,59755,0.0987272058556119,0.13777471118502,0.474104404239345
233,2,60471,-0.0424326755068754,0.0604936738999147,0.483490703314973
234,2,60478,-0.0407563791309276,0.0605660620357597,0.501435686849257
235,2,60786,-0.0434252321109266,0.0604610841352491,0.47308784310659
236,2,61035,-0.0445438489162344,0.0604544117629679,0.461722944615515
237,2,61071,-0.0419989641719726,0.0601849272810686,0.485741695480528
238,2,61675,-0.0435364504658241,0.0603553473483177,0.471180640597814
239,2,62776,-0.0796085779826375,0.0629000314992741,0.206477942108746
240,2,62939,-0.106267642698751,0.0600295381002482,0.0775476075362387
241,2,63527,-0.137992668130418,0.0600744341739763,0.0222019346580748
242,2,63857,-0.147451299799764,0.0600249406044545,0.0145105714183701
243,2,65527,-0.115746956927112,0.0600209051226264,0.05460157729422
244,2,67007,-0.110232923047098,0.066170130916664,0.0966201268935703
245,2,67023,-0.31296805813001,0.136359050522101,0.0223090069800366
246,2,67024,-0.264767971153938,0.137152811331216,0.0543506165374071
247,2,67976,-0.134574498515496,0.0607847291343305,0.0274706573384769
248,2,69628,-0.10424689930757,0.0619713498396435,0.0934184613001463
249,2,71825,-0.137029141105582,0.120094099155911,0.254637257454671
250,2,72389,-0.0608916343558409,0.0607414430494886,0.31680205217607
251,2,72392,0.0208771563205502,0.0612313771538223,0.733340148885562
252,2,73646,-0.117454398118624,0.0596592505792356,0.0497632954704658
253,2,74564,-0.122835639439173,0.059510052583717,0.039737000677277
254,2,74739,-0.131485956547867,0.059655871880577,0.028164052216899
255,2,79931,-0.0345282860970176,0.0676763886404621,0.610232359730598
256,2,80748,-0.0591241501547563,0.0623887128234901,0.343943816201018
257,2,80873,-0.0489633400321265,0.0601518347714878,0.416196109530024
258,2,81501,-0.068314691909668,0.0600883204404118,0.256349303908829
259,2,83526,-0.0623661023112166,0.0600131157527869,0.299419344563343
260,2,83845,-0.0622084715628119,0.0600707881375877,0.301104186521171
261,2,84412,-0.0811785818716952,0.151553100864098,0.592541593610672
262,2,84412,-0.0141498712195945,0.0759173491493638,0.852249752949104
263,2,84447,-0.0540783317691866,0.0608620674128104,0.374855841325019
264,2,87391,-0.0744318989861769,0.0597651554706165,0.213808489836434
265,2,87562,-0.0650030628468946,0.0599481336557411,0.278962194818261
266,2,87849,-0.0784815515340639,0.0598967206097032,0.190952631943531
267,2,87878,-0.0703811844453893,0.0601837401760513,0.24301601951479
268,2,88125,-0.029490518681436,0.0670361390237867,0.660264481025169
269,2,89785,-0.0879288384234938,0.0601250661413873,0.144512497595242
270,2,93441,-0.0493177482407522,0.0620517373661776,0.427272998619402
271,2,93588,-0.0317473800284559,0.0642657744950251,0.621612463930808
272,2,93721,-0.0572057726112868,0.0600476770490622,0.341407876295212
273,2,93952,-0.0576033663000052,0.0598743958127673,0.336672936634372
274,2,95085,-0.0365718064753925,0.0600049505359762,0.542598524330334
275,2,103188,-0.0360398494429943,0.0614639933994496,0.558010310833814
276,2,107124,-0.0152759847301955,0.0600608777988299,0.799379693864144
277,2,111645,-0.0342312234388583,0.0600772259875219,0.569184587438847
278,2,111916,-0.0250903604310999,0.0602317194184365,0.677250588225203
279,2,111931,-0.0225705521318495,0.0603266849246996,0.708525699424285
280,2,111999,-0.0270370961493012,0.060104741557909,0.653106960993521
281,2,114528,-0.0612921794706832,0.0603798791142245,0.31074895689392
282,2,116024,-0.0477115194898263,0.0605584998244764,0.431308278760978
283,2,119244,0.0155135748178009,0.0660541947409649,0.814452553281266
284,2,119246,0.0439895260448748,0.0667229541464227,0.510141824380788
285,2,119247,0.0452191048392301,0.0672029937950415,0.501468096348154
286,2,120090,-0.0337997086156576,0.0603455276758724,0.575764475317166
287,2,120291,-0.0224190203835105,0.0610510775306657,0.713676877259623
288,2,120726,-0.0113299199961162,0.0607069441406879,0.852055591172381
289,2,121716,0.0123082678956893,0.0606374505597176,0.839266604092017
290,2,123100,-0.0332255929139159,0.0606988843562062,0.584460906552666
291,2,124677,-0.0403072201273564,0.0606030288009075,0.506419292809187
292,2,127636,0.037364043723374,0.076671521796835,0.626329649347691
293,2,127887,-0.0966171810232143,0.0608398156710626,0.113168385978567
294,2,128935,-0.0851851734285315,0.0608303045531222,0.162279707963034
295,2,129053,-0.0884304355664886,0.061003418195786,0.148058468653732
296,2,130040,-0.098766559215796,0.0613332952186512,0.108220660511586
297,2,130976,-0.103635058598052,0.060807088579295,0.0892002739782297
298,2,132199,-0.0624917937462919,0.0612495006002103,0.308293225144266
299,2,133355,-0.0729368291355881,0.0616325438939667,0.237441363887061
300,2,133435,-0.0749521789177131,0.0617594202680323,0.225706037533223
301,2,133943,-0.0551991118085787,0.0723977624474979,0.446305262568365
302,2,135183,-0.0770430054676181,0.0617864837396766,0.213252332485252
303,2,135402,-0.0763390599493723,0.0617795847982105,0.217403655219883
304,2,135898,-0.056033166491432,0.0621699083707572,0.368048231010222
305,2,135912,-0.055388885357833,0.0622175697122551,0.373940625344381
306,2,135925,-0.0563777680450881,0.0619325665963637,0.363280766560167
307,2,136002,-0.060700081894441,0.0618745346695534,0.32725533744019
308,2,136173,-0.0585975874615394,0.0623191780291471,0.347716018076663
309,2,138209,-0.0664921989989011,0.0641294206565545,0.300518331732966
310,2,138318,-0.0661733048568296,0.0639475797356551,0.301468151064573
311,2,138695,-0.0666507668867578,0.0628467732726407,0.289629499644557
312,2,138818,-0.0684945241480797,0.0627255278140673,0.275590089032768
313,2,139728,-0.0726284400153674,0.0625994965871446,0.246748181990878
314,2,140174,-0.0822576165984541,0.0625657412041621,0.189451159332926
315,2,140863,-0.0504756440281149,0.0626357796857238,0.420866330290993
316,2,141152,-0.0516780884601562,0.0628097714732869,0.41119340561118
317,2,141292,-0.0599432750563937,0.0623363310576294,0.336903479589451
318,2,141545,-0.0758927773219593,0.0625917731372202,0.226130350914951
319,2,145823,-0.0310360867709931,0.0650923154825171,0.633798793577336
320,2,145934,-0.152301316883156,0.106979403086884,0.155430840534745
321,2,145980,-0.0428686526666697,0.0656741118469083,0.514343543072221
322,2,146723,-0.0158739682753335,0.0626031469699484,0.799979238770365
323,2,147946,-0.0542964471739948,0.0631162405336442,0.390229003809021
324,2,150394,-0.00134768936066654,0.0688272193168655,0.984388873821441
325,2,151274,0.10230608151539,0.107679564567644,0.34271275211502
326,2,151397,-0.032027872719977,0.0633173786099318,0.613291237813878
327,2,153035,-0.0134378717451771,0.0626467135547948,0.83027913670678
328,2,153228,-0.0317993965513643,0.0630852563496511,0.614526515571148
329,2,153455,-0.050368140014079,0.0635277355167806,0.428396162905033
330,2,153732,-0.0197071214376732,0.0657314734272333,0.764496595565389
331,2,153815,-0.0165131927976963,0.0633342234429777,0.794452022739276
332,2,154160,-0.0257728651775411,0.0626616395026848,0.681100607839679
333,2,154235,-0.0538484749942219,0.0632376115685205,0.395054473139726
334,2,155527,-0.0030210973184257,0.0687074679172609,0.964952831435271
335,2,159870,-0.06804101333077,0.0615973380184974,0.270081120670113
336,2,161229,-0.0146382586559357,0.0626459515496017,0.815379364575317
337,2,161451,0.00528796382375418,0.134152312627257,0.968579721606487
338,2,161451,0.00982673834779568,0.134581764718104,0.941834052905268
339,2,162696,0.0719572578318193,0.0622635439570653,0.248590233460946
340,2,163284,0.088877460093275,0.0613725492495836,0.148459046885225
341,2,164166,0.0762317018334859,0.0619934866988062,0.219638613496224
342,2,165270,0.0609823593018457,0.0615180947310588,0.322222298484439
343,2,165675,0.0490895991559122,0.0625672158005304,0.433220312813653
344,2,166404,-0.0500028324399837,0.162275908773757,0.758161608499996
345,2,168012,0.0605332122841311,0.0756274055635787,0.424009486392133
346,2,168062,0.0563377899350572,0.0619865550414235,0.364038253593355
347,2,168518,0.0868358388264505,0.0615303658554955,0.159046339524125
348,2,168980,0.0728905136299769,0.061552268279195,0.237128609310554
349,2,169651,0.0757107215108344,0.0615719800369488,0.219654808988274
350,2,169902,0.0100310236240606,0.103134738867756,0.922574049283117
351,2,169960,-0.0987592752323758,0.0959236975318889,0.303921154142439
352,2,170725,0.0787982845066403,0.0616710955181608,0.202188412516929
353,2,171254,0.0618814226159711,0.0618259044118113,0.317561733288707
354,2,172242,0.0761784950054796,0.0610472126197469,0.212908727239477
355,2,173254,0.101123820789614,0.060473834761529,0.0953726710403767
356,2,173340,0.0778036035300176,0.0605641235270773,0.199757545878031
357,2,173385,0.0808795876565335,0.060608754791132,0.182915292081578
358,2,173973,0.0990119993698267,0.0603704507109438,0.101880569767337
359,2,174714,0.390417717176255,0.153986523562419,0.0116627528655058
360,2,177341,0.0384354667923105,0.0603588860095515,0.524679413543922
361,2,180314,0.0423083677846365,0.0603718248237221,0.483891647444769
362,2,180339,0.0373778921683918,0.0605337541522165,0.537321613446681
363,2,182758,0.0370086275686945,0.0603170728295495,0.539895973714025
364,2,183619,0.0149234808548291,0.0605816675299797,0.805564874196901
365,2,183913,0.0289084275333676,0.0621023396201786,0.641862929294763
366,2,184146,-0.0152037221372283,0.0625328145156061,0.808044436946453
367,2,187176,0.00423041586607886,0.0609163080624055,0.944673650537679
368,2,191066,0.00283879840645773,0.0613719199803391,0.963132639472212
369,2,191124,-0.164072507866055,0.0770473576147817,0.0339042227260963
370,2,191128,0.137579398775238,0.0710035157036797,0.0534641998694316
371,2,191599,-0.0140585780378556,0.0605171134512921,0.816433826278683
372,2,191762,-0.0126028968362012,0.062913774611161,0.841345560737856
373,2,191763,-0.00794599865008816,0.0607599660717731,0.896026310518004
374,2,191959,-0.0213127295902373,0.0606025668097812,0.72528785807979
375,2,192390,-0.0158018311180134,0.0622801086882864,0.799858081558403
376,2,195759,0.0108777505717958,0.0611308962537302,0.858870636899922
377,2,196912,0.0310937809818864,0.0601220414895333,0.605355994617595
378,2,197598,0.255487637063806,0.195948947354237,0.193135037761766
379,2,198110,-0.00537971029321965,0.0605045682428827,0.92920058627628
380,2,198283,0.00581625283676007,0.062407575646059,0.92579924216937
381,2,198805,0.0438089646099726,0.0607211052810648,0.471092826187745
382,2,198891,0.0278343830973619,0.0602743267663913,0.644512787967547
383,2,199248,0.0273396082649049,0.0604127033332161,0.651152714686743
384,2,201782,0.0491642263735597,0.0602992134268295,0.415428763267334
385,2,203285,0.00636889788129011,0.0601210103320648,0.915694378479583
386,2,203783,0.0153919861444757,0.0599869127596111,0.79764549121188
387,2,204179,0.014480821897184,0.060132732593691,0.809838848918739
388,2,205406,0.0587399936664377,0.0606750514650858,0.333653324560734
389,2,205834,0.0294959129390006,0.060444170894816,0.625862670522517
390,2,205965,0.0551639491088916,0.06600355191193,0.403848283340387
391,2,207192,0.0413974601598615,0.0603678181975285,0.49331849354813
392,2,207561,0.046900801228009,0.0600891759249451,0.435607953145862
393,2,208682,0.0277902758786116,0.0600216079979963,0.643646430065871
394,2,210102,0.0475982476187113,0.0601415528885793,0.429220509810624
395,2,212519,0.0308447014892774,0.128106090459654,0.80986954223334
396,2,214801,0.0270139133339393,0.0601748480759252,0.653762190417551
397,2,215016,0.0417975479854021,0.0601165302037356,0.487340117139377
398,2,218876,0.105950638059744,0.0605174468858985,0.0808584406200556
399,2,227511,0.0669918707401051,0.0611058645015021,0.273684045478154
400,2,230378,0.0579467222954665,0.0603596949678057,0.337700511027697
401,2,231943,0.0479057911136446,0.0605580653459993,0.429433144073158
402,2,232156,0.0711575417434246,0.0604683838944875,0.240079144091148
403,2,232789,0.0511252965203874,0.060310981649535,0.397182434470747
404,2,238524,0.0315962148861232,0.0604339036115835,0.601425647182033
405,2,241518,0.024376257638806,0.0609683483746268,0.689532211743157
406,2,250396,-0.0373264372748716,0.0605338440958231,0.537882224775829
407,2,250466,-0.0135636517865743,0.0605407429328152,0.822854457132818
408,2,252305,0.00633500466594072,0.0607045946645268,0.916944589900794
409,2,254571,0.0379766373643967,0.0615249670266644,0.537464013247282
410,2,254742,0.0113743377084771,0.061499594709698,0.853374624083949
411,2,254908,0.0222377958240786,0.0619610616357266,0.719884816311705
412,2,255033,0.0619867758097733,0.0725604164398059,0.393530275821592
413,2,255862,0.0246757620786382,0.061585051948207,0.688899765462403
414,2,255975,0.0246901824512599,0.0613625910025695,0.687658677654609
415,2,258311,-0.0631391163791661,0.0602695686167859,0.295534216480122
416,2,259284,-0.0526720230104707,0.0605015196152839,0.384569657254778
417,2,266330,-0.0259136482177823,0.060811219119033,0.670270883307381
