SNP,Chr,Pos,Effect,SE,ERV25_ERG5_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
118,1,173339,-0.0363528956556506,0.0559699277703268,0.516432705852591
119,1,173845,-0.0332968945649279,0.0559288672803016,0.551995268216494
120,1,175121,-0.0175427231564316,0.0558381851270841,0.753576963968047
121,1,175281,-0.0205592718122657,0.0558827465090114,0.713168172007709
122,1,175315,-0.022655680453977,0.0558628512542901,0.685312376837975
123,1,175523,-0.0194374685549994,0.0561829296106565,0.729573228565046
124,1,175541,-0.0216685233153083,0.0559512364332936,0.698785907959658
125,1,175653,-0.0319693656663116,0.0561144147503255,0.569231673899306
126,1,175805,-0.0546901893418561,0.0592440308493893,0.356567831014494
127,1,175818,-0.0543600922462642,0.0578805233283997,0.348281734226822
128,1,175856,-0.0324405263504401,0.057040886754564,0.569905035669571
129,1,175876,-0.0316022182251258,0.0561672742706988,0.574033999086895
130,1,175989,-0.0246923686711604,0.0563374529523817,0.661441256161352
131,1,176001,-0.0321368102994922,0.0566205862918938,0.570679808011128
132,1,176451,-0.0203254823399641,0.0573171238020935,0.723090174918554
133,1,177692,-0.0476750347510823,0.0558182171457015,0.393621921553968
134,1,178191,-0.0530665711855586,0.055859983514864,0.34276595758987
135,1,178224,-0.0476750347510823,0.0558182171457015,0.393621921553968
136,1,178960,-0.0402108033495533,0.0562814581641485,0.475415482742803
137,1,179139,-0.028255193569974,0.111618695276148,0.800307128039059
138,1,179139,-0.471079325614494,0.223421010743069,0.0356934519478779
139,1,180955,-0.0233325127924302,0.0646689949234199,0.71846547642576
140,1,183802,-0.0443079727978086,0.055833117992923,0.427973843752826
141,1,183954,-0.0445040476880756,0.0562398831537299,0.429285506853288
142,1,184450,-0.0573744990373266,0.0557132652236282,0.30380073675735
143,1,184641,-0.0541940549360016,0.0573481302686284,0.345304605474484
144,1,184718,-0.0420644614972495,0.0560692339028827,0.453619799127364
145,1,185296,-0.0393505740878546,0.0558365973770797,0.481433521578764
146,1,185438,-0.0415940743985439,0.05583463071511,0.456796906877116
147,1,185469,-0.0434821663170448,0.0559112686953894,0.4372670813356
148,1,185503,-0.050708437655394,0.0557491204090562,0.363663223913325
149,1,185705,-0.0489517221286121,0.0563780450204617,0.385832983524409
150,1,185749,-0.0630817670450567,0.0563382590497225,0.263604266318496
151,1,185806,-0.0368727227495962,0.0564794902712484,0.51427693011795
152,1,185879,-0.0540936593790906,0.0567136240084762,0.340835730599931
153,1,185916,-0.0508905549379192,0.0566961652530206,0.370009893385368
154,1,185941,-0.0670018095980093,0.0568964388126863,0.239745490564609
155,1,185954,-0.0562883339843851,0.0570960302425908,0.324880129680084
156,1,186055,-0.0506806947769755,0.0559685225276938,0.365806858059369
157,1,186896,-0.0533672639392024,0.0568812617244155,0.34877170744942
158,1,187697,0.0866146125214371,0.116057147713817,0.455976883009743
159,1,189392,0.0761356941497286,0.116687285509809,0.514518582178665
160,1,189416,0.0223787667312223,0.112935450654534,0.843037564684045
161,1,190132,0.00619335489425843,0.0561035979765824,0.912161704322538
162,1,190148,0.00526164872554291,0.0561207884652241,0.925356344527454
163,1,190165,-0.0013906577421911,0.056552689565367,0.980395508121551
164,1,190169,0.0081049184414973,0.0564805683254237,0.885977794289283
165,1,190933,0.021976882764709,0.0560119669899339,0.695028670329196
166,1,192149,-0.0845653075556599,0.0563025938378306,0.133996545091678
167,1,192302,-0.0488495184733182,0.0745325341870563,0.512629413216515
168,1,192303,-0.0983414732500583,0.0671315444789265,0.143836325213644
169,1,192305,-0.0616011930470979,0.0698964134273233,0.378743653576761
170,1,192315,-0.209731543891396,0.0785896509051563,0.00796618859278507
171,1,192795,-0.0013274995504769,0.05591807508027,0.981073350062008
172,1,194020,0.0369441851400781,0.0588658088911336,0.530671728406245
173,1,194187,0.0747623914798236,0.0558228022361472,0.18134104840095
174,1,194867,0.0722124583807138,0.0558017823958486,0.196480760185296
175,1,197325,0.0536995587476232,0.0572275357515099,0.348705251266846
176,1,197392,0.0538322581382729,0.0579646078928461,0.353674469474135
177,1,198857,-0.284215591928293,0.267776527313207,0.289237873718163
178,1,206666,-0.0382782174984735,0.0628734747037017,0.543039671109591
179,1,206675,-0.00075479109125709,0.0818987123162647,0.992651883813082
180,1,223051,-0.0831896792195375,0.0646684042529794,0.199145229348207
181,1,223059,-0.102068256051103,0.0670887815495244,0.129057022940052
182,2,7366,0.108726575301134,0.080918180995141,0.179921199405046
183,2,8180,0.0568630473770426,0.111650969998814,0.610865136943384
184,2,8187,0.0424709746422494,0.116126672430744,0.714785834772331
185,2,8250,0.0481703832554956,0.114401532865869,0.673964493423403
186,2,8253,0.046643908606459,0.114403324805834,0.683730356429085
187,2,8285,0.0762994244849325,0.0619058358722195,0.218579704503426
188,2,8302,0.0519129344504486,0.0580065921340617,0.371424231115185
189,2,8306,0.0519129344504486,0.0580065921340617,0.371424231115185
190,2,8314,0.039371309319277,0.05684242807343,0.488991232997066
191,2,8317,0.0488044448470482,0.0581202571057733,0.401636607163337
192,2,8328,0.0455321245405877,0.0578672723919846,0.431905079946178
193,2,8331,0.0410874610870964,0.0577677328140644,0.477397314830608
194,2,8498,0.0229487502856991,0.0567846018582753,0.686356819651716
195,2,8651,0.0343405430972832,0.0568215278566255,0.545993902869287
196,2,9418,0.132460116836608,0.144414738391675,0.359653479917515
197,2,9812,0.0462608899386787,0.0571356841400944,0.418676902719924
198,2,9932,0.0346328467221235,0.056933482976656,0.543377281300632
199,2,10135,0.0451786508504961,0.0566941949240527,0.426054513884875
200,2,11616,0.012433716056218,0.0566810733041013,0.826494271040836
201,2,12133,0.0354849136021771,0.0568789362601884,0.533117611077325
202,2,12194,0.0310465378648959,0.0571064480553796,0.587018077590097
203,2,12359,0.0375971480132844,0.0569281559155971,0.50940768322664
204,2,13061,0.0156728483813076,0.0569530147201542,0.783331969413815
205,2,14298,0.0306348160864081,0.0571155422947373,0.592043691400117
206,2,15222,0.0240972603733867,0.0576817400008196,0.676374859275702
207,2,17986,0.0223618725558232,0.0566724398806938,0.693390365853047
208,2,19770,0.011105462398644,0.0570737914241955,0.845833091693688
209,2,19836,0.0113243046716767,0.056916850872887,0.842406821346199
210,2,19851,0.0249595371294244,0.0570712364403788,0.66213219351207
211,2,21595,-0.000388473671215861,0.056850913074067,0.994551797461339
212,2,22385,-0.00846025495799863,0.0569029291401343,0.881892046683529
213,2,23441,-0.0163889976011888,0.0574507783905648,0.775604410792558
214,2,24209,-0.0199839016532273,0.0569743622253984,0.725983237311403
215,2,24341,0.000886486607627468,0.0571190558352632,0.987626112505813
216,2,26815,-0.0223306814790103,0.0570382452535121,0.695661207384181
217,2,28209,-0.0217964010053383,0.0570580315886164,0.702688199492307
218,2,28695,-0.0383226801503544,0.0595869592336726,0.520551646443698
219,2,35849,0.0640186536813934,0.611234021919501,0.916644199322561
220,2,35850,0.601255411037631,0.746876955791542,0.421346523942224
221,2,41245,-0.0789157944808658,0.0566955423973003,0.164822256848439
222,2,43214,-0.0553765684225582,0.057697395597125,0.337824945720742
223,2,47104,-0.10026467019978,0.0559079546338433,0.0737667268721457
224,2,50915,-0.0537231965500518,0.0566417497750433,0.343537335489315
225,2,55834,-0.0825475700708501,0.0562805813150627,0.143343901388629
226,2,56422,-0.0823198901327072,0.0563827554298027,0.145174248396618
227,2,57715,-0.0738844075281955,0.0562289712890632,0.189702206222724
228,2,59046,-0.0591445082522247,0.0565639279468091,0.29645088232997
229,2,59191,-0.0560385059552694,0.0562480663939345,0.319799289766418
230,2,59383,-0.0497871403259528,0.0562809625054142,0.376964945687661
231,2,59477,-0.0616580437177742,0.0570968370122931,0.280930456402959
232,2,59755,0.098371561744985,0.128392255721763,0.444081318750341
233,2,60471,-0.0600982945600551,0.0563284479013823,0.286734318487139
234,2,60478,-0.0571268482107088,0.0564016810152141,0.311822107626473
235,2,60786,-0.0666044414558827,0.0562791656290319,0.237421145758194
236,2,61035,-0.0675854767714407,0.056271777080934,0.230535280342636
237,2,61071,-0.0870292169169261,0.0559393904410146,0.120657192220318
238,2,61675,-0.0840760335240007,0.0561142944332485,0.134949073844217
239,2,62776,-0.101597289615564,0.058506130663457,0.0833436671265364
240,2,62939,-0.116909108443171,0.0558495714772767,0.0370369026345502
241,2,63527,-0.125640038683037,0.0560082804434233,0.0255010813067342
242,2,63857,-0.149935641116145,0.0558519569266108,0.00760594816327705
243,2,65527,-0.134570302267184,0.0557751832238233,0.0163427727481764
244,2,67007,-0.10259283503912,0.0616710381990702,0.0970899300637627
245,2,67023,-0.215660411696991,0.127515382282268,0.0916716360645263
246,2,67024,-0.193933113353777,0.128083725623414,0.130892250269842
247,2,67976,-0.110862483183237,0.0567371366049703,0.0514944963005778
248,2,69628,-0.120592970692847,0.0576318262843417,0.0371100569207297
249,2,71825,-0.0384207587037828,0.112114897177958,0.732034951992552
250,2,72389,-0.0414513749100837,0.0566484183121445,0.46481856961365
251,2,72392,0.0190154225064216,0.0570678782174733,0.739175773444821
252,2,73646,-0.069304873813568,0.0557848420975935,0.214928340275468
253,2,74564,-0.0649864063472746,0.0556895806711991,0.244022242858375
254,2,74739,-0.0483799768152552,0.0559211022382957,0.387545637941074
255,2,79931,0.00194342634478162,0.063097353376409,0.975446094868686
256,2,80748,0.0196618034772337,0.0582106026938223,0.735737185028431
257,2,80873,-0.0183141833481909,0.0561054484040926,0.744296776587735
258,2,81501,0.00262667056326948,0.0561043921901565,0.962685111049192
259,2,83526,-0.0438969880437706,0.0559687879636665,0.433383086896198
260,2,83845,-0.0151587340183867,0.0560649655158111,0.787027461665375
261,2,84412,-0.00372072384834077,0.141304277907862,0.97900797714324
262,2,84412,-0.0263618197883747,0.0707443058458069,0.709643589747728
263,2,84447,-0.00563821106880572,0.0567858644049957,0.920965180662367
264,2,87391,-0.0196754195652949,0.0558133557625326,0.724657421746147
265,2,87562,-0.0229139540761796,0.0559511563336455,0.682395515003191
266,2,87849,-0.0255988355778866,0.0559425569608922,0.647527501843916
267,2,87878,-0.00611832625573097,0.0561986666698503,0.913367779028497
268,2,88125,-0.0157567288781344,0.0624889731047691,0.801070209883488
269,2,89785,-0.0484798752512823,0.0561466135452848,0.3884755791857
270,2,93441,-0.0365873146448038,0.057850984542389,0.527508400021828
271,2,93588,-0.0436977058197428,0.0598710474690922,0.465957535122237
272,2,93721,-0.0527994317465282,0.0559656375332162,0.34610833944436
273,2,93952,-0.0415209705141495,0.0558321446254159,0.457567807146729
274,2,95085,-0.0633478563322061,0.055852170180777,0.257477855119026
275,2,103188,-0.0766303533840889,0.0571668318917496,0.180955042041836
276,2,107124,-0.043476869621026,0.0559338364731642,0.437507669796435
277,2,111645,-0.0349992890760747,0.0559865508963965,0.532284752200233
278,2,111916,-0.038855082875436,0.0561114768192469,0.489102310556669
279,2,111931,-0.0394832277238626,0.0561961531533255,0.48277021740001
280,2,111999,-0.0407429960168759,0.0559915108276473,0.467301763263569
281,2,114528,-0.036892365037658,0.0563217191341105,0.512875621841933
282,2,116024,-0.0273457606239326,0.05647118427009,0.628513908286447
283,2,119244,-0.0990533741966251,0.061340973924329,0.107247553350435
284,2,119246,-0.109809489381814,0.0619487699408751,0.0771598073105987
285,2,119247,-0.046153862726789,0.0626249771397142,0.461619127312865
286,2,120090,-0.0642593087942066,0.0561627890712127,0.25333185354458
287,2,120291,-0.0820799240585209,0.0567423577334691,0.148913961987628
288,2,120726,-0.0533801032369032,0.0565101012447287,0.345503236809737
289,2,121716,-0.0468769431314721,0.0564621172102513,0.40696589134119
290,2,123100,-0.0614258792846558,0.0565006676125394,0.277703075234304
291,2,124677,-0.094702613405536,0.0562919975456892,0.0933860614401266
292,2,127636,-0.121433123999469,0.0711888606494428,0.0889271345115398
293,2,127887,-0.0786929007695496,0.0567503604450222,0.166423504484944
294,2,128935,-0.0858869054608162,0.0566668330891528,0.130503601424687
295,2,129053,-0.0869423154353806,0.0568359019783223,0.12698469580183
296,2,130040,-0.0947992958887798,0.0571497135372509,0.09804659159964
297,2,130976,-0.107137777318171,0.056618275341722,0.0592713858539995
298,2,132199,-0.0881735079624075,0.0569755026669718,0.122622181052571
299,2,133355,-0.0823866284516701,0.0573878894243279,0.151998837928261
300,2,133435,-0.0875906282864514,0.0574908348063209,0.128514466077789
301,2,133943,-0.0485140718975914,0.0674806437504142,0.472657736086345
302,2,135183,-0.0790006695341785,0.0575581117977139,0.170767569050308
303,2,135402,-0.0854939061984537,0.057523076130915,0.138104494543361
304,2,135898,-0.085142337040407,0.0578315156524922,0.141844892068766
305,2,135912,-0.094280561075232,0.0578343527737135,0.103954806787597
306,2,135925,-0.0999786795555637,0.0575431500921536,0.0831789232137201
307,2,136002,-0.109042506696322,0.0574530380091587,0.0585193526047996
308,2,136173,-0.0961546471904859,0.0579283418806735,0.0978247179627211
309,2,138209,-0.0975376612433037,0.0596338239282814,0.102812598691767
310,2,138318,-0.09791401133787,0.0594613375821341,0.100513005475488
311,2,138695,-0.0978282042128527,0.0584347156667314,0.0949877827431051
312,2,138818,-0.098355946413422,0.0583241893151725,0.092608809310182
313,2,139728,-0.115578110121932,0.0581290759370695,0.0475503118706153
314,2,140174,-0.126257670295867,0.0580661092124063,0.030340456182587
315,2,140863,-0.098797503072765,0.058192926544438,0.0904347639246427
316,2,141152,-0.0896000475059973,0.0584002274680255,0.12586601968603
317,2,141292,-0.111133936222584,0.0578718107503743,0.0556195692161077
318,2,141545,-0.115013045542097,0.0581352879580249,0.0486641705820695
319,2,145823,-0.108563168652155,0.0604096534138705,0.0731718110502118
320,2,145934,-0.237387845200537,0.0991888071176765,0.0172196791385473
321,2,145980,-0.11771227767503,0.0609237013621085,0.0541438558823599
322,2,146723,-0.109523587855742,0.0580593452981379,0.0600606438183106
323,2,147946,-0.154014999391303,0.0583124078209098,0.00862842376784694
324,2,150394,-0.160263880571975,0.0635771212539503,0.0121495615015178
325,2,151274,-0.0289296404048294,0.100473460417521,0.773566881706316
326,2,151397,-0.09571570727126,0.0588127552063039,0.104530561416578
327,2,153035,-0.115562153545143,0.0580654910789053,0.0473394310278306
328,2,153228,-0.100107355860869,0.0585745854190376,0.0883191513779184
329,2,153455,-0.0953601470280505,0.0590425968564274,0.107180800435326
330,2,153732,-0.119754542059063,0.0609368893099479,0.0501722475059657
331,2,153815,-0.107677845076888,0.0587541297466553,0.0676914887028384
332,2,154160,-0.130051844067585,0.0580028811735107,0.0255713809544711
333,2,154235,-0.0926326218667675,0.0587913902268931,0.116010204146746
334,2,155527,-0.0638277736310662,0.0639451471208666,0.318883339992452
335,2,159870,-0.144086664220192,0.056994020137948,0.0119035771550207
336,2,161229,-0.0946392071973752,0.0581726762992485,0.104657620669053
337,2,161451,-0.0755001451393689,0.124965226400384,0.546119219861294
338,2,161451,0.0413938647230268,0.125411389363603,0.741546911964633
339,2,162696,-0.043063480356941,0.0580939118127984,0.459020437082602
340,2,163284,-0.0614063388282238,0.0572755114104172,0.28439762872901
341,2,164166,-0.0473822898378216,0.0578464076308769,0.413279077466997
342,2,165270,-0.018439765262241,0.0574060337349254,0.748236426439641
343,2,165675,-0.0186294421108242,0.0583548523863386,0.749730254518432
344,2,166404,-0.133070259157956,0.151095080246504,0.379076486807579
345,2,168012,0.0253502300544124,0.0705355393505967,0.719513340205184
346,2,168062,0.030470614743654,0.0578160929604714,0.598506203341371
347,2,168518,0.0151970640415044,0.0575019740299554,0.791712475038967
348,2,168980,0.0142953523553879,0.0574753250147918,0.80372081355369
349,2,169651,-0.0184962240510054,0.0574992358026477,0.74788723913491
350,2,169902,0.190668539234203,0.0955853398084775,0.0468390569022765
351,2,169960,-0.0588023290270172,0.089480001447129,0.511508774556022
352,2,170725,-0.0163236447310124,0.057603478466102,0.777052062309653
353,2,171254,-0.0259871975384716,0.0576866796764335,0.652634653417326
354,2,172242,0.0174268608520849,0.0570136227176637,0.760042674516434
355,2,173254,0.0629153900035664,0.0564850436477809,0.266104989591224
356,2,173340,0.0574184143727947,0.0564947707030794,0.310159216646813
357,2,173385,0.0710928910920348,0.0565029159036896,0.209145118722125
358,2,173973,0.0563850220300319,0.0563992481399373,0.318117403401906
359,2,174714,0.162603622517886,0.144556965989183,0.261420614316572
360,2,177341,0.0496418943648571,0.0562245496674904,0.377879261472557
361,2,180314,0.0159853901131635,0.0562990544398689,0.776625053949083
362,2,180339,0.0243395090918166,0.0564328660353977,0.666513341562181
363,2,182758,0.043284067367019,0.0561980948354099,0.441693287047785
364,2,183619,0.0945825454859508,0.0562419331245387,0.0935097491316367
365,2,183913,0.0980118975939404,0.0576614573552729,0.0900528619736121
366,2,184146,0.0815383543668358,0.0581234769301069,0.161541321951572
367,2,187176,0.0484453109051172,0.0567156174908452,0.393584898492144
368,2,191066,0.0892306084244752,0.0570011054692117,0.118380698901372
369,2,191124,-0.0370194449867407,0.0722408008448136,0.608660009479017
370,2,191128,0.0248023792175349,0.0665129438823591,0.709450006142403
371,2,191599,0.0411094870101872,0.0563636218949977,0.466263885225176
372,2,191762,0.0487368882784105,0.0585813745499266,0.405998511871878
373,2,191763,0.0529288206994144,0.0565593599945249,0.350010713095245
374,2,191959,0.0451178639021406,0.0564402374226134,0.424600817071479
375,2,192390,0.0394837351370592,0.0580121117390077,0.496563247680316
376,2,195759,0.0546685331676643,0.0569020171800111,0.337336200056078
377,2,196912,0.0263833583777652,0.0560371915235024,0.638060998743479
378,2,197598,-0.00782774524593499,0.183062567804842,0.965917070385339
379,2,198110,0.0166972373744333,0.056383700572731,0.767300444952433
380,2,198283,-0.0105513463179137,0.0581616738847957,0.856146691396218
381,2,198805,0.0130877838484418,0.0566293097061239,0.817360717962628
382,2,198891,0.0194906867543845,0.0561828773812396,0.728861844117949
383,2,199248,0.0149993905841471,0.0563151268433197,0.790127138270834
384,2,201782,0.0242604732637806,0.0562367523342689,0.666441686535949
385,2,203285,0.0451819082491917,0.0559818612992216,0.420163152509812
386,2,203783,0.0608531013057799,0.0558189436858552,0.276374282165384
387,2,204179,0.0728295740897351,0.0559139206352613,0.193584310007255
388,2,205406,0.0791761096232897,0.0564669515448259,0.161744058835328
389,2,205834,0.0618999744528579,0.0562563901023954,0.271942931603387
390,2,205965,0.0774242521019031,0.061437894803202,0.208428375927714
391,2,207192,0.0826004244035778,0.0561281699754257,0.142009204480776
392,2,207561,0.0916043753556864,0.0558387777528541,0.101788755719532
393,2,208682,0.0954598201681457,0.055725795413469,0.0875855207341113
394,2,210102,0.0902342862277982,0.0558955008257801,0.107347390393936
395,2,212519,0.0928364050706278,0.119302006102449,0.436994192909273
396,2,214801,0.0806150204458558,0.0559344536383299,0.150403113622276
397,2,215016,0.0782333943915966,0.0559119356912343,0.162623510699712
398,2,218876,0.077732223664908,0.0564951281590898,0.169721742863591
399,2,227511,0.0419483562073525,0.057003644013428,0.462286927104986
400,2,230378,0.0407681096071253,0.0562866320530481,0.469364583893616
401,2,231943,0.0245762057288825,0.0564747910144068,0.663704063640194
402,2,232156,0.0430467019736352,0.0564202806718249,0.445993800993118
403,2,232789,0.0348794055318219,0.0562361992930613,0.53550623518739
404,2,238524,0.0395810273119901,0.0563066196362875,0.482547039361309
405,2,241518,0.0560776674944152,0.0567567529607013,0.323812172623785
406,2,250396,0.0200699984793152,0.0564376248520286,0.722342211278878
407,2,250466,0.0284700790719836,0.0564074488911367,0.614069046428542
408,2,252305,0.0069936438565299,0.0565761446724586,0.901690696757633
409,2,254571,0.0299395679134002,0.0573498831964072,0.601962198991768
410,2,254742,0.0387517982349517,0.0572830907539476,0.499168617410533
411,2,254908,0.030867209674327,0.0577346844823467,0.593236139948544
412,2,255033,0.090386476075634,0.0675248002503696,0.181573096370753
413,2,255862,0.046480941813597,0.0573568020474215,0.41826642203908
414,2,255975,0.0658088679809341,0.0570955219823569,0.249850435418165
415,2,258311,-0.009178505092301,0.0562561836392372,0.870489375881096
416,2,259284,0.0127372202396864,0.0564436621343122,0.821594486657931
