SNP,Chr,Pos,Effect,SE,ADE17_GIS2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
116,1,171200,0.0241572129532104,0.104596307848363,0.817482280850728
117,1,171431,0.0476919503456112,0.1052266479308,0.65066107406675
118,1,173339,0.0198720057105226,0.104433354346257,0.849195899876372
119,1,173845,0.0252472157550578,0.104343484109862,0.808949683993395
120,1,175121,-0.0316700090461323,0.104131592993065,0.761204631472245
121,1,175281,-0.0190598031859497,0.104228819660436,0.855008923962855
122,1,175315,-0.0291540599599356,0.104189390010467,0.779781081521995
123,1,175523,-0.0169947110173509,0.104787437492976,0.871254765048007
124,1,175541,-0.0241762647016125,0.104355734207871,0.816927291390052
125,1,175653,-0.00666247079085316,0.104693307437968,0.949294507864498
126,1,175805,-0.0774402784864951,0.110538579228965,0.484031399959693
127,1,175818,-0.0367787953193526,0.108056405190799,0.733782896549184
128,1,175856,-0.0179947021382411,0.106417967185958,0.865819095923168
129,1,175876,-0.0125077727702082,0.104789226825851,0.905057061210438
130,1,175989,-0.0103145482742848,0.105088894386777,0.921868338823741
131,1,176001,0.00408148088431456,0.105637696966618,0.969201966743447
132,1,176451,-0.00287267145046008,0.106907626756996,0.97857813146551
133,1,177692,-0.0202962219595748,0.104195344655787,0.845669329553073
134,1,178191,-0.0254008732457013,0.104295645039471,0.807723287835684
135,1,178224,-0.0202962219595748,0.104195344655787,0.845669329553073
136,1,178960,-0.0208921992198645,0.105027294751813,0.842438582324757
137,1,179139,0.00547280290124696,0.208172488306167,0.979041085037189
138,1,179139,-0.747750118883928,0.417372254080571,0.0740589022135573
139,1,180955,0.0220818505000366,0.120615454814011,0.854843129740865
140,1,183802,0.0478269564054402,0.104182971244099,0.646468650699951
141,1,183954,0.0352667637323086,0.104955990267715,0.737059357629689
142,1,184450,0.0448663428394216,0.104026267641755,0.66651482281907
143,1,184641,0.0850613897201727,0.106985964176265,0.427106710703488
144,1,184718,0.0696966867138587,0.104579106280878,0.505559196323635
145,1,185296,0.0891528783815563,0.104092845857161,0.392316341100167
146,1,185438,0.0339300575988072,0.104190214525251,0.744878391973816
147,1,185469,0.038131993685485,0.104336516513192,0.714978580834113
148,1,185503,0.0575552644554319,0.104041257557172,0.580479004546011
149,1,185705,0.0561430125979882,0.105207227092933,0.593924980615266
150,1,185749,0.0389779573635377,0.105229206999204,0.711299133189035
151,1,185806,0.0447070856499462,0.105363326434406,0.671595641407561
152,1,185879,0.0572413503226603,0.105855616596489,0.5890214360117
153,1,185916,0.0732522350087551,0.105779459250842,0.489078918681269
154,1,185941,0.0734066369402857,0.106240572528778,0.490052758746939
155,1,185954,0.0632684291919575,0.106569678506278,0.553105491011748
156,1,186055,0.0514994510916538,0.104458935298505,0.622311035987264
157,1,186896,0.0424784856800691,0.106183983930306,0.689364552239134
158,1,187697,0.175206331449837,0.216400761502048,0.418693535685989
159,1,189392,0.317682462236106,0.217079701168204,0.14423769585119
160,1,189416,0.610470299384898,0.208099753432621,0.00357013374178244
161,1,190132,0.26648856331772,0.103661578848074,0.0105568636175862
162,1,190148,0.275461132791678,0.103626983331667,0.00821339339936058
163,1,190165,0.277985969135706,0.104420201987124,0.00811866496111145
164,1,190169,0.278156155351491,0.104286086539826,0.00799995493348246
165,1,190933,0.205665085217156,0.10390250230982,0.0485470094542216
166,1,192149,0.259256445361738,0.104423948659205,0.013502038568127
167,1,192302,-0.225937550074019,0.138556790708684,0.103856180741911
168,1,192303,-0.208685104443995,0.125079024417762,0.0961178698048469
169,1,192305,-0.238996873867947,0.129869210787322,0.066565109063905
170,1,192315,-0.217536259171614,0.147576654946874,0.141357713668169
171,1,192795,0.185715183746366,0.103810209076556,0.0744740904728374
172,1,194020,0.117814762421513,0.109658874136028,0.283388430651575
173,1,194187,0.136982281005983,0.104111164985385,0.189118218339985
174,1,194867,0.078278769379637,0.104226101374628,0.453124350384531
175,1,197325,0.126406305386673,0.106642629890837,0.236685815539138
176,1,197392,0.127879489483702,0.108013913644984,0.237242590374119
177,1,198857,0.10313939301413,0.500133147293178,0.836734931243479
178,1,206666,-0.0150902640325494,0.117309334914467,0.897718528256173
179,1,206675,-0.0848786994705595,0.15266323304881,0.578572298525144
180,1,223051,0.124977853381417,0.120697028492609,0.301159441142301
181,1,223059,0.0406622019840832,0.125502371975586,0.7461333336911
182,2,7366,0.232843132288645,0.150778433111932,0.123418079008537
183,2,8180,0.358746416143001,0.20741343635293,0.0845723407627233
184,2,8187,0.290903740398672,0.216047494343412,0.179011520515848
185,2,8250,0.25318782270598,0.212971067461978,0.235303050660746
186,2,8253,0.300591017818912,0.212796406122232,0.158661560409147
187,2,8285,0.210899807132621,0.115148326409681,0.0678611989168336
188,2,8302,0.140468620757835,0.108038737196744,0.194391303969381
189,2,8306,0.140468620757835,0.108038737196744,0.194391303969381
190,2,8314,0.142437437343394,0.105804204667959,0.179090237831086
191,2,8317,0.144355820639862,0.108222235380872,0.183102095011623
192,2,8328,0.141941754198138,0.10774470672224,0.1885625001571
193,2,8331,0.14553055314637,0.10752756302864,0.176785723129213
194,2,8498,0.153925483390912,0.105602798793376,0.145842878423643
195,2,8651,0.15955572267575,0.1056786162007,0.131983832979656
196,2,9418,0.0843707165469949,0.269597329124856,0.754502804847309
197,2,9812,0.163018524533614,0.106295696030795,0.126015838000526
198,2,9932,0.131110959373619,0.105999437997941,0.216945559316819
199,2,10135,0.12500546674152,0.105612709454723,0.237359399468301
200,2,11616,0.157175589685549,0.105378217945859,0.136713451943364
201,2,12133,0.148074154852738,0.105836965991511,0.16266768051931
202,2,12194,0.160242792621789,0.106198463664259,0.132218999812944
203,2,12359,0.139698137013104,0.105968358849995,0.188257828500413
204,2,13061,0.152783282794104,0.105909349940514,0.15002398897367
205,2,14298,0.137865835690223,0.106303214268049,0.195508772987034
206,2,15222,0.162577014086743,0.107246729603648,0.130435575467469
207,2,17986,0.165224098641112,0.105343333937779,0.117675738918469
208,2,19770,0.123773633697196,0.106236563404376,0.244775065908808
209,2,19836,0.105901881290301,0.105998435064592,0.318435889831788
210,2,19851,0.116711882377593,0.106277591920445,0.272874556690004
211,2,21595,0.121834734752954,0.105820786400838,0.250375377730984
212,2,22385,0.166882645686782,0.105747225788881,0.115431899496654
213,2,23441,0.193344196157698,0.106654994670774,0.0707119540389135
214,2,24209,0.172288188460441,0.105871625770342,0.104559020884787
215,2,24341,0.191066282945273,0.106032814883912,0.0724056300126619
216,2,26815,0.188528871414247,0.105917463248541,0.0759426056432744
217,2,28209,0.128233913455997,0.106208442468364,0.228094331158546
218,2,28695,0.0560054437114351,0.111146754825805,0.614654864203339
219,2,35849,0.440710331118523,1.13964528326753,0.699205150186446
220,2,35850,1.34380827832663,1.39226669991101,0.335108117571043
221,2,41245,0.184814920504641,0.10556196381718,0.0808538553182583
222,2,43214,0.178849483947811,0.107316795847976,0.096489656462932
223,2,47104,0.0468278221004029,0.104705020157747,0.654979186363011
224,2,50915,0.000132613626428135,0.105763726943891,0.9990002675732
225,2,55834,-0.00929050537905418,0.105273850554115,0.929727356602619
226,2,56422,-0.0147454868105492,0.105460302394254,0.888881747153719
227,2,57715,-0.0102345880114041,0.105114158542595,0.922490679157249
228,2,59046,0.0238892800081051,0.105639667198243,0.821223963050909
229,2,59191,0.0183459588019347,0.105037880635799,0.861446612426816
230,2,59383,0.0162043266211163,0.105069130221368,0.877520165575544
231,2,59477,0.0159701958616955,0.106650239013812,0.881052388390493
232,2,59755,0.121141971387513,0.239546470981292,0.613373169812163
233,2,60471,0.0205952895439531,0.105208476177921,0.844913048654082
234,2,60478,0.0174616937972664,0.105330148581462,0.868424529385426
235,2,60786,0.0128609983956784,0.105158822999234,0.90273046716641
236,2,61035,0.0137068755927943,0.105150935868887,0.896360380205452
237,2,61071,0.0140771640643702,0.104673767148188,0.893094866829454
238,2,61675,0.014348717342533,0.104975025823952,0.891356157462411
239,2,62776,-0.0146304054878807,0.109568299284576,0.893852130370139
240,2,62939,0.0113917238556813,0.104794591370547,0.91349802963083
241,2,63527,0.0408911174011903,0.10516719948027,0.697643676347014
242,2,63857,0.0050427719317831,0.105213844262873,0.96180010175268
243,2,65527,-0.00930731577685145,0.104866141343899,0.929327548062845
244,2,67007,0.0646319127104913,0.115406835575985,0.575810508741957
245,2,67023,-0.0769971153182576,0.238725290030199,0.747238834102655
246,2,67024,-0.0119141344472906,0.239632391281954,0.960374928141363
247,2,67976,0.0407050715114105,0.106355693703566,0.702153402545017
248,2,69628,0.070056308124555,0.10807575639195,0.517267422024068
249,2,71825,-0.00487503438000392,0.209113764124712,0.981413907160344
250,2,72389,0.225396691373781,0.105038882864198,0.0325671634746627
251,2,72392,0.147870736648784,0.106149253135586,0.16448266354161
252,2,73646,0.1111653136136,0.104090361003306,0.286264141390398
253,2,74564,0.0412680201829648,0.104030487715332,0.691834605972911
254,2,74739,0.00562963673732257,0.104395378705606,0.957024539275679
255,2,79931,0.142139698612651,0.117424751252954,0.226906637926465
256,2,80748,0.0822598924008107,0.108484143610277,0.448797393699527
257,2,80873,0.0776589550234513,0.104563213973763,0.458158104674547
258,2,81501,0.0975465248889622,0.104498546609097,0.351214091122497
259,2,83526,0.0747747512988934,0.104389298597409,0.474275610997861
260,2,83845,0.0790203267446795,0.104479800056094,0.449960856893389
261,2,84412,-0.00200306784632431,0.263513641630656,0.993939327027373
262,2,84412,0.0698323492355427,0.13190216986459,0.596843214366671
263,2,84447,0.109402616921069,0.105739242074979,0.301542833272915
264,2,87391,0.0735815879559256,0.104029001236098,0.479835550102031
265,2,87562,0.0686483453664075,0.104302160884767,0.510859178865361
266,2,87849,0.065193666576092,0.104298549990774,0.532330393809075
267,2,87878,0.0649676874861361,0.104747627386295,0.535506140646564
268,2,88125,0.129680337116555,0.116339427336213,0.265749196683901
269,2,89785,0.0351426754476548,0.10479967770429,0.737573922481456
270,2,93441,0.0216454961788306,0.107939233172144,0.841178382299882
271,2,93588,0.0554106420248036,0.111696706592144,0.620145817396244
272,2,93721,0.0111479992247826,0.104498169077634,0.915102429476518
273,2,93952,0.03452603919081,0.104184739297012,0.740544690127061
274,2,95085,-0.000393451806794894,0.104346370531331,0.996993607687578
275,2,103188,-0.0671923126129939,0.10681956223248,0.529738685205214
276,2,107124,0.0165699636538215,0.104394557132116,0.873976778691525
277,2,111645,-0.00163739621395831,0.104465101060904,0.987503246361057
278,2,111916,0.00860009604291306,0.104710375546184,0.934588118367024
279,2,111931,0.020361642145066,0.104865890529243,0.846155714518651
280,2,111999,0.00893718427705026,0.104493809336521,0.931889837365818
281,2,114528,0.0376851341313471,0.105077074413952,0.720076734234692
282,2,116024,0.0113874174709465,0.105344364652545,0.913980104599488
283,2,119244,-0.0869251172499054,0.11472110897488,0.449131237827123
284,2,119246,-0.0321528534272708,0.116026484830124,0.781852856170261
285,2,119247,-0.0368774717142102,0.116860460654854,0.752516587428822
286,2,120090,-0.0787988235899731,0.104846197308617,0.452812949394684
287,2,120291,-0.109181993449975,0.105970782992576,0.303573293421577
288,2,120726,-0.0713013789184872,0.105448551072443,0.499374086629111
289,2,121716,-0.0359220599975515,0.105379636507396,0.733394931058045
290,2,123100,-0.0744204917162878,0.105468013873339,0.480888967888804
291,2,124677,-0.186678021219859,0.104927602732398,0.076081698615129
292,2,127636,-0.092952945157889,0.133211801611049,0.485772195644929
293,2,127887,-0.115259503341232,0.105942137827161,0.277360449555029
294,2,128935,-0.0924914510133872,0.105904932817026,0.383069244841555
295,2,129053,-0.11439732425608,0.106167555314098,0.281985240556144
296,2,130040,-0.139048994755581,0.106734795065671,0.193508570213205
297,2,130976,-0.174106686965306,0.105714225700807,0.100456952180358
298,2,132199,-0.0829516130803317,0.106519991324644,0.436653290927838
299,2,133355,-0.0166340036448929,0.107328979070353,0.876924497410532
300,2,133435,-0.0339707776889379,0.107549371815199,0.752293798296331
301,2,133943,0.006019169652733,0.125933980107475,0.96190566962702
302,2,135183,-0.0287694240698805,0.107613250659188,0.789362816713917
303,2,135402,0.00259694326685667,0.107607797888554,0.980759828841085
304,2,135898,-0.0444940302663188,0.108152646847729,0.68102870076907
305,2,135912,-0.0361938514288349,0.108241335645726,0.738290614935369
306,2,135925,-0.0394697227346499,0.107747596033575,0.714348365973237
307,2,136002,-0.0142492676144557,0.107684767513091,0.894803501693598
308,2,136173,-0.0330110078479533,0.108435076936381,0.760978879590049
309,2,138209,-0.0442263790331081,0.111604815344431,0.692140400981152
310,2,138318,-0.0622901580780826,0.111263059689435,0.575939685383011
311,2,138695,-0.0652727408212088,0.109349441174145,0.550944219909903
312,2,138818,-0.0807242930991121,0.10911942965598,0.459925624254828
313,2,139728,-0.0671917396291219,0.108949527177561,0.537814620672502
314,2,140174,-0.0780872347098327,0.108928946450548,0.473932082050399
315,2,140863,-0.0487414054363497,0.108933227475219,0.654829702221655
316,2,141152,-0.113465604005817,0.109104040008146,0.299062740029631
317,2,141292,-0.0918128317882576,0.108375261612535,0.397471480501437
318,2,141545,-0.103551537039448,0.108874425721314,0.342199368647524
319,2,145823,-0.0733109759124368,0.113102737822508,0.517289673150259
320,2,145934,-0.0877392780114397,0.186409923002813,0.638160522739427
321,2,145980,-0.0422546752301334,0.114191513194321,0.71157950350782
322,2,146723,-0.0576512103414375,0.108773942111021,0.596438628482976
323,2,147946,-0.0790047976889445,0.109733477344854,0.472019971069367
324,2,150394,-0.212506259228401,0.119089201338309,0.0752126731026082
325,2,151274,-0.264746358975016,0.186860899589448,0.157420437988396
326,2,151397,-0.151194820586739,0.109794034556841,0.169361112984505
327,2,153035,-0.0553889859527759,0.108850206883854,0.611171669271088
328,2,153228,-0.0967203026543015,0.109563816687147,0.377958096236706
329,2,153455,-0.108589306895232,0.110361316740484,0.325817168438175
330,2,153732,-0.0299372481077098,0.114247921693797,0.793445315113607
331,2,153815,-0.0706593312510153,0.110024293367002,0.52114997153908
332,2,154160,-0.0828557841319835,0.108845761082868,0.447032716487283
333,2,154235,-0.102552970380081,0.109887379881031,0.351326109585347
334,2,155527,-0.0944738309452442,0.119311326021258,0.42899379546917
335,2,159870,-0.0902204716890188,0.107136468430103,0.400297687400631
336,2,161229,-0.0539281054690912,0.108852284975488,0.62060865832205
337,2,161451,0.0558134192337327,0.233144812500535,0.810939184383883
338,2,161451,-0.149753904158289,0.233775559434815,0.522205768696575
339,2,162696,-0.0268242726139252,0.108412190340763,0.804720418703328
340,2,163284,-0.0235361941646377,0.106977522030934,0.825990036963429
341,2,164166,-0.0273936445373947,0.10796836663163,0.799860232639423
342,2,165270,-0.0018577211312123,0.107070102923493,0.986166791030938
343,2,165675,0.00415471014719104,0.108839406531418,0.969571447590715
344,2,166404,0.0119354830010154,0.282080610776412,0.966273652436951
345,2,168012,0.06433214823574,0.131518758571992,0.625040648600888
346,2,168062,0.0619956465293373,0.107811135514657,0.565630999754033
347,2,168518,0.0401462152584158,0.107222739322428,0.708317532557783
348,2,168980,0.0255999568080015,0.107184454180616,0.811368092989537
349,2,169651,0.0439604793906628,0.107218501348001,0.682048545752502
350,2,169902,-0.000544310425071082,0.179255576381952,0.997578938641691
351,2,169960,-0.20600387651153,0.166609772052764,0.217115105120671
352,2,170725,0.0128288635799472,0.107432760006115,0.905016125079184
353,2,171254,-0.0323703609453777,0.107594996292265,0.763703120972832
354,2,172242,0.0503490281293973,0.106303007270446,0.636051634675317
355,2,173254,0.090304964155168,0.105412404541574,0.392201548175932
356,2,173340,0.0826356027978755,0.105417444005575,0.433630749132961
357,2,173385,0.0895746229608735,0.105498654801981,0.396423669843372
358,2,173973,0.107802463761897,0.105169378887378,0.306047816728745
359,2,174714,0.415060698313334,0.269156853798387,0.123950729967274
360,2,177341,0.0776115048542899,0.104885592841147,0.459814006748832
361,2,180314,0.00541277033750359,0.105001730265427,0.958916940524537
362,2,180339,0.0030558773392515,0.105267277291226,0.976857309461926
363,2,182758,-0.0400996358397128,0.104868167351737,0.702408605178757
364,2,183619,-0.00466622613354906,0.105302632518641,0.964680338943811
365,2,183913,-0.0272041662298335,0.107960291415053,0.801200789296969
366,2,184146,-0.0432338707074757,0.108669802984006,0.690984027795424
367,2,187176,-0.0818119038977339,0.105786639815487,0.439822738795316
368,2,191066,-0.0503568037441008,0.106634017890284,0.63704759207598
369,2,191124,-0.0699325149840244,0.134718032661148,0.604014310574979
370,2,191128,-0.00212380104733523,0.124062038212139,0.986351461947824
371,2,191599,-0.146302701517106,0.104901099636327,0.163991567468208
372,2,191762,-0.157067040113328,0.109033391750611,0.150600827941282
373,2,191763,-0.139573782334621,0.105344717141114,0.186053238637948
374,2,191959,-0.145517312831418,0.105063558886485,0.166914661086989
375,2,192390,-0.171858313602345,0.107868583077523,0.112005976074799
376,2,195759,-0.181006595201499,0.105815566323768,0.0880362035774667
377,2,196912,-0.189863636057732,0.104045009366119,0.0688729061575855
378,2,197598,-0.687723177741036,0.339419848624671,0.0434987205371117
379,2,198110,-0.184771520186695,0.104700197161808,0.0784675234351266
380,2,198283,-0.223766748195224,0.10781288859476,0.0386629483964445
381,2,198805,-0.192529617947694,0.105115703698976,0.0678540159686888
382,2,198891,-0.197572011434603,0.104262387072446,0.0589159075109474
383,2,199248,-0.19301701672614,0.104527030593352,0.0656456086774727
384,2,201782,-0.162794144663312,0.104543139666694,0.120320049385043
385,2,203285,-0.18282848150486,0.104040811814034,0.0797375214516591
386,2,203783,-0.12861677742126,0.104044927859029,0.217218862447815
387,2,204179,-0.152237785986521,0.104207642331649,0.144930171939021
388,2,205406,-0.132276797406848,0.105361122026129,0.210141805932751
389,2,205834,-0.150606815871498,0.104784163802693,0.151517103702889
390,2,205965,-0.122938472165319,0.114644238567591,0.284296497051798
391,2,207192,-0.138188052890418,0.104734122294602,0.187884642158398
392,2,207561,-0.123667324041232,0.104320537139934,0.236634905962443
393,2,208682,-0.160370719460214,0.104002455284833,0.123972025203215
394,2,210102,-0.137216023557181,0.104366414082041,0.189446543577908
395,2,212519,-0.183827023408376,0.222457820646162,0.409166289685919
396,2,214801,-0.154802874308189,0.104291696211869,0.138614826276455
397,2,215016,-0.135953049681039,0.104306270128443,0.193286846797519
398,2,218876,-0.184151907915431,0.10518223440726,0.0808508902432658
399,2,227511,-0.160533233288832,0.106041937921366,0.130954765527435
400,2,230378,-0.143697283146247,0.104766138336308,0.171059009216017
401,2,231943,-0.156768844473272,0.10501514548218,0.136377176746997
402,2,232156,-0.155549730427063,0.104976964067985,0.139298629124035
403,2,232789,-0.161239762639188,0.104578513958191,0.124016720569869
404,2,238524,-0.143888353169652,0.104798258055625,0.170622858979717
405,2,241518,-0.111968183137671,0.105822262916985,0.29074349610375
406,2,250396,-0.0890403720567617,0.105160670722965,0.397731588070034
407,2,250466,-0.0588639517176491,0.105183577665169,0.57608632318294
408,2,252305,-0.0703498983994867,0.105442695154778,0.505089170328124
409,2,254571,-0.0242985238975119,0.106983251996134,0.820458365656315
410,2,254742,-0.0234130104415325,0.106887192449889,0.826742277062394
411,2,254908,-0.0270050540838485,0.107701385252731,0.802160949983055
412,2,255033,0.0472901472780591,0.126218724106878,0.70813219566835
413,2,255862,-0.0203027592246241,0.107056690200213,0.849696371134163
414,2,255975,-0.0111769186724221,0.106673953883607,0.916612701265916
415,2,258311,-0.0975217451732228,0.104785665920063,0.352656028616253
416,2,259284,-0.0554396758880642,0.105226038414322,0.598619847951386
417,2,266330,-0.0592327391902944,0.105673011640096,0.575474553936098
418,2,267100,-0.0951929044972218,0.105590836555056,0.3679232968617
419,2,268086,-0.0613177170119559,0.105669642582511,0.562097709941355
420,2,274614,-0.0558856976753173,0.105035605505925,0.595016152396412
421,2,274729,-0.0593109968298032,0.105605274591561,0.574725129670426
422,2,275746,-0.0697748395235313,0.105541006639467,0.508969227012514
423,2,277029,-0.0715882469036648,0.105046489678687,0.49600764528158
424,2,277741,-0.073473858501236,0.105084097149948,0.48489308766871
425,2,278218,-0.0663946054766474,0.10490740446684,0.527216747977682
426,2,278379,-0.0692223724597769,0.107501452145288,0.520045229292996
427,2,279910,-0.0462628375165896,0.104901153544218,0.659473112967743
428,2,280616,-0.048682927167034,0.109485158247584,0.656842886424562
429,2,283431,-0.065605903979803,0.10640957473131,0.537934683698493
430,2,283573,-0.0836348520461012,0.105095486877922,0.426683853065107
431,2,286762,-0.0638862684949341,0.10540413982294,0.544832732922474
