SNP,Chr,Pos,Effect,SE,SSH1_ORM2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
61,1,81262,-0.0545292100975978,0.14501976251348,0.707133647654825
62,1,81999,-0.0425621082241721,0.1453853832999,0.769882430168403
63,1,82431,-0.0975636295601502,0.145999013243492,0.504411647623277
64,1,83284,-0.0355400773565451,0.145015909914495,0.806539149290255
65,1,83613,-0.047483389590416,0.144990240837811,0.743488643752265
66,1,84112,-0.0676876805546552,0.144983492879421,0.640884669396276
67,1,84701,0.028316627278541,0.155292754709605,0.855417818484506
68,1,84858,0.0322830746017188,0.145427410454866,0.824451945098776
69,1,85751,-0.0753696938100722,0.145980239450732,0.60596770075063
70,1,87445,-0.094546817076228,0.146257510653076,0.518414007829965
71,1,87467,-0.145259623946477,0.146906871120251,0.323444565179065
72,1,89070,-0.109132301811153,0.14607401673595,0.455498866833054
73,1,89616,-0.0639137832264645,0.145363232425674,0.66043556780105
74,1,89679,-0.0972760518985516,0.145329247068278,0.503710131503332
75,1,89880,-0.0848467984411567,0.145388171974827,0.559870192470774
76,1,91472,-0.0849036523480733,0.146468300750635,0.562505230670561
77,1,93789,-0.0459451458447913,0.145007628283525,0.751547448862715
78,1,94351,-0.0765331766748848,0.145352868095792,0.598848154668315
79,1,99148,-0.0827498882120359,0.144961354041513,0.568470616625882
80,1,101281,-0.0219970495402642,1.58613427444849,0.988942854859154
81,1,106011,0.0678845607796921,0.151103449188831,0.653520643285405
82,1,106800,0.00771717616494984,0.145223292034534,0.957650363543436
83,1,107970,0.00536944584845025,0.14479334430018,0.970439379667397
84,1,109000,0.0305213715792286,0.145039704508767,0.833449906688997
85,1,112549,-0.170958460897513,0.144598594432381,0.237883704395783
86,1,112742,-0.131294680332406,0.145281107089918,0.366755677860298
87,1,113050,-0.122130350276809,0.145058816329889,0.400393376263523
88,1,113135,-0.137156568581536,0.14465045487515,0.343679798801967
89,1,114076,-0.0672885627935919,0.144790259260771,0.642410419529214
90,1,114628,-0.0469308759587711,0.14517946476489,0.746688908636848
91,1,116283,-0.00908504452438974,0.14600774386749,0.950420437049908
92,1,126880,-4.03150725440595,2.73112170526091,0.140798824532406
93,1,127853,0.0540778470776745,0.145708267574662,0.710757531221133
94,1,128302,0.0531260085376062,0.145149356872372,0.714577414233929
95,1,128704,0.0250384800590657,0.145315298365348,0.863296887889504
96,1,128911,0.0877249876018963,0.145262472820167,0.546293531525401
97,1,130267,0.140888816402169,0.145074928687411,0.332140946650413
98,1,130271,0.135496216479388,0.145262107108765,0.3515759927924
99,1,130613,0.168011281614336,0.146527539162291,0.252315675155173
100,1,132012,-0.0719954006797006,0.146438428568226,0.623277435472202
101,1,133231,-0.117240950382838,0.145315156965187,0.420322258621834
102,1,137074,-0.0864810887487068,0.145169262853436,0.551740111083906
103,1,137304,-0.137364624393251,0.14510863432147,0.344473353243254
104,1,139686,-0.066766660879993,0.145440231087009,0.646469336314264
105,1,149562,-0.0919195365887061,0.145733438662371,0.528620346617842
106,1,150447,-0.0470988298366859,0.147411646265257,0.749532232172179
107,1,151446,0.148247299651478,0.296081814229809,0.616896363194796
108,1,154084,-0.059165340148842,0.147854919860409,0.689282136283053
109,1,156633,-0.075974522165048,0.149861434139776,0.612495816971897
110,1,157269,-0.122889898122072,0.145056999095203,0.39746684276933
111,1,160054,-0.030462766564389,0.146574981495894,0.835481088628539
112,1,166222,-0.0259291131712185,0.145493231076835,0.858656159433495
113,1,166416,-0.0129103062218774,0.145202763332284,0.929202059425203
114,1,167326,-0.0406657789658701,0.146013478101013,0.780786247053961
115,1,168836,-0.0354597431453194,0.145325237875461,0.807370518711985
116,1,171200,-0.105557908717152,0.14544667543173,0.4684729897398
117,1,171431,-0.180455554356636,0.146148591917348,0.217748437982194
118,1,173339,-0.160127755934801,0.145074726972948,0.270448875088477
119,1,173845,-0.14232020710302,0.145006672015626,0.327031477005294
120,1,175121,-0.185447493135013,0.144579958845663,0.200451440528068
121,1,175281,-0.161596387612487,0.144784421800207,0.265131129565108
122,1,175315,-0.173794146857798,0.144698643250494,0.230526778726984
123,1,175523,-0.156470889531409,0.145577516201458,0.283185548513865
124,1,175541,-0.168168410529593,0.144944332093134,0.246740247212369
125,1,175653,-0.197412325432794,0.145300547885362,0.175125635893295
126,1,175805,-0.11662332978807,0.153794407379704,0.448773365950136
127,1,175818,-0.200089868687556,0.150005928435639,0.183103225272874
128,1,175856,-0.170977445936573,0.147805077289083,0.248145877025273
129,1,175876,-0.159970019167769,0.145566742382187,0.272540474388566
130,1,175989,-0.151414860377328,0.146009332191794,0.30043553686763
131,1,176001,-0.167730132590057,0.14672219349198,0.253737838427312
132,1,176451,-0.118787902099644,0.148626051356927,0.424688643058525
133,1,177692,-0.145383056775853,0.144787382847611,0.316011400796266
134,1,178191,-0.158050524687498,0.14489398486974,0.276104386085349
135,1,178224,-0.145383056775853,0.144787382847611,0.316011400796266
136,1,178960,-0.137557894170065,0.145968553082484,0.346642435696219
137,1,179139,-0.0428546113241506,0.289660111276596,0.882468339725244
138,1,179139,-0.429546128506278,0.582953301281874,0.461706143982694
139,1,180955,0.0979832109640901,0.167761473128345,0.559551198948011
140,1,183802,-0.105341947166692,0.144903833838774,0.467721055711432
141,1,183954,-0.0711265685147743,0.14601893086837,0.62648617008869
142,1,184450,-0.0441019162909211,0.144770053437173,0.760824251342621
143,1,184641,-0.0246725475601222,0.148996767715414,0.868573498384079
144,1,184718,-0.0747232771270585,0.145557410192352,0.608021021590344
145,1,185296,-0.029491755598081,0.144985510747651,0.838930426078611
146,1,185438,-0.0242791620210869,0.144995095089014,0.867113317798524
147,1,185469,-0.0374325803730315,0.145196450479091,0.796706520012866
148,1,185503,-0.027175597490075,0.144827323253455,0.851265602692123
149,1,185705,-0.0360524979736656,0.146440701112464,0.805676863459671
150,1,185749,-0.0280574533783076,0.146445658723913,0.848173907603057
151,1,185806,-0.0718643448806698,0.146598937525124,0.624289461699478
152,1,185879,-0.0491563535095799,0.147334224608026,0.738850542636916
153,1,185916,0.0263144329766402,0.147283773892549,0.858303367494322
154,1,185941,0.026314083980004,0.147925421275794,0.85891336015951
155,1,185954,0.0166990825975877,0.148361414985775,0.910445933773748
156,1,186055,-0.0353868909754613,0.145390832239893,0.807843514708775
157,1,186896,-0.0429772460794244,0.147769162062417,0.77134416720343
158,1,187697,-0.278561440376322,0.301032890579295,0.355414905019917
159,1,189392,-0.320481861703618,0.302497431960396,0.290117832399078
160,1,189416,-0.425440360089915,0.29219991484236,0.146283985349886
161,1,190132,0.0972255396975938,0.145495477883641,0.504418671223645
162,1,190148,0.122172369314314,0.145486136740646,0.401615453412343
163,1,190165,0.0902174801456632,0.146671868094743,0.538886731391492
164,1,190169,0.119243367372119,0.146429970840495,0.416000829706337
165,1,190933,0.103143070025307,0.1452751870381,0.478182745340422
166,1,192149,0.187270435780885,0.146228135818302,0.201149323248832
167,1,192302,0.14802437363263,0.193363982197828,0.444472325716245
168,1,192303,0.132925195557606,0.174587129207974,0.446945137641706
169,1,192305,0.1348585803184,0.181433874550566,0.457798536521742
170,1,192315,-0.0448970043306227,0.205967812216095,0.827570114810149
171,1,192795,0.149236161562579,0.144886091877457,0.303703927388686
172,1,194020,0.00400737110476884,0.152837756638777,0.979096861603797
173,1,194187,0.0587926022583626,0.145190155577509,0.685770429414608
174,1,194867,-0.157977099841527,0.144901089522826,0.27635067530071
175,1,197325,-0.1106133976615,0.148569990718814,0.457057013938884
176,1,197392,-0.145273161285301,0.150399172860507,0.334746839579148
177,1,198857,-0.220800727761706,0.695870255535504,0.751202372642816
178,1,206666,-0.134591033952301,0.163080697790594,0.409756809693566
179,1,206675,0.0354002940625584,0.212513173868106,0.867796462618473
180,1,223051,-0.315979964021812,0.167360032517109,0.0598424562417436
181,1,223059,-0.42967110081806,0.173156931856986,0.0135517417774884
182,2,7366,-0.407460007459141,0.209393307313761,0.0524591560817622
183,2,8180,0.332020947518526,0.289293737305892,0.251871748613394
184,2,8187,0.539519400810839,0.300026713255721,0.0729935891550088
185,2,8250,0.473686048668624,0.295866369206218,0.110268432482019
186,2,8253,0.473686048668624,0.295866369206218,0.110268432482018
187,2,8285,0.318011299149818,0.160094373954097,0.0477619535648338
188,2,8302,0.304948356351845,0.149817133410852,0.0425500234270073
189,2,8306,0.304948356351845,0.149817133410852,0.0425500234270073
190,2,8314,0.319704438219232,0.146618249160431,0.0298785625309486
191,2,8317,0.292484963635265,0.150163831626141,0.0522346011019238
192,2,8328,0.231024718505921,0.149789347616258,0.123889183417341
193,2,8331,0.236249666973144,0.14948271484949,0.114899875149889
194,2,8498,0.224099849793359,0.146902772747641,0.128030415665205
195,2,8651,0.216670936927232,0.147072763591495,0.141582099518388
196,2,9418,0.0475543731578734,0.375184026578187,0.899210862572656
197,2,9812,0.220284358268377,0.147936880041192,0.137368920518829
198,2,9932,0.186586694379876,0.147481883999309,0.206652089906889
199,2,10135,0.168172538164016,0.146977483950334,0.253313430955321
200,2,11616,0.214498417275473,0.14664977780777,0.144450827168777
201,2,12133,0.198698375516273,0.147299094159425,0.17821930350075
202,2,12194,0.221563430701213,0.147779541057988,0.134693863246953
203,2,12359,0.177545648380331,0.14751349862308,0.229554919840474
204,2,13061,0.200737223283636,0.14741832945728,0.174165948249892
205,2,14298,0.177950339472796,0.147968452241178,0.229928079406515
206,2,15222,0.205733175386264,0.149316155033742,0.169126740164868
207,2,17986,0.186764176370394,0.146757226165295,0.203995334181869
208,2,19770,0.165678351603573,0.147847748173591,0.263219484351327
209,2,19836,0.144596700815163,0.147502937915073,0.327610855270104
210,2,19851,0.142745074732444,0.147941073279709,0.335266497599842
211,2,21595,0.126088111080402,0.147371478585157,0.392810404841777
212,2,22385,0.144468836238933,0.147463454957076,0.327908887441503
213,2,23441,0.120538222477479,0.14895989054281,0.418945657653385
214,2,24209,0.14354830980047,0.14767277992646,0.331681226675772
215,2,24341,0.150979335163551,0.148002061451976,0.308371858046751
216,2,26815,0.209488731159617,0.147621954021181,0.156755356806127
217,2,28209,0.239807237702598,0.147541194134895,0.1049787606787
218,2,28695,0.196012588895993,0.154362457625298,0.204985061929015
219,2,35849,-1.50919081262354,1.58409943547339,0.341387815348827
220,2,35850,-2.2017900308675,1.93632935019569,0.25626992886609
221,2,41245,0.127828129529492,0.147367232071915,0.386305478586414
222,2,43214,0.0336722808359149,0.149905267146184,0.822401963480776
223,2,47104,0.1323808681694,0.145566269001472,0.363748997634599
224,2,50915,0.114050371821033,0.147043351387089,0.438490251411851
225,2,55834,0.0963528201744063,0.146398760699101,0.510868649025466
226,2,56422,0.152272411657209,0.14652647836893,0.299416359875751
227,2,57715,0.125125787693489,0.146115000982404,0.392384361418066
228,2,59046,0.108623360011217,0.146892886059059,0.460111131493158
229,2,59191,0.113702577068964,0.146039569984604,0.436752414593264
230,2,59383,0.155754403143827,0.145971789577885,0.286693285685634
231,2,59477,0.104686696106344,0.148302241567237,0.480715319397026
232,2,59755,0.186912146576008,0.333297508746422,0.575291904532911
233,2,60471,0.0943852867711705,0.146317704317526,0.519300287420417
234,2,60478,0.107398135087383,0.146459475270451,0.463864659037777
235,2,60786,0.0791534200717525,0.146269322590056,0.58874658578975
236,2,61035,0.120260257459612,0.146179357571757,0.411239835875297
237,2,61071,0.113449295446527,0.14553044899316,0.436173942395397
238,2,61675,0.0481513992774545,0.146052511706568,0.7418331354532
239,2,62776,0.0672659856268542,0.152424408662092,0.65926081015584
240,2,62939,0.100458160610255,0.145724439996956,0.491042900357838
241,2,63527,0.0962852107372419,0.146280127881812,0.510822720930867
242,2,63857,0.0851790813814614,0.146333706362835,0.560879034335288
243,2,65527,0.0363202905304987,0.145908441635445,0.803563394786242
244,2,67007,0.00652629876865793,0.160657781628706,0.967619920939247
245,2,67023,0.0914734975056586,0.332195828471047,0.783200655465493
246,2,67024,0.157601431459478,0.333340419686914,0.63665217310783
247,2,67976,0.120528608697979,0.147883934548592,0.415609444879576
248,2,69628,0.18014825730121,0.15016942957844,0.231086318077227
249,2,71825,0.164278448078223,0.290847403528742,0.572550236529602
250,2,72389,0.141921994753994,0.146916112444563,0.334702004948533
251,2,72392,0.016713096810212,0.148107816965324,0.910218280530062
252,2,73646,0.203792553882876,0.14466787578388,0.159806300847725
253,2,74564,0.223460021263983,0.144299761113869,0.122378254780534
254,2,74739,0.277132284992485,0.144514345192863,0.0559582545177419
255,2,79931,0.337186622095112,0.162746966625517,0.0390056222046931
256,2,80748,0.296719728022072,0.150249184511654,0.0490639453097287
257,2,80873,0.357683473267282,0.144361864944586,0.0136909751180408
258,2,81501,0.348056865349137,0.14440404987486,0.0164501598477855
259,2,83526,0.310647215385387,0.144418236541895,0.0321524943888606
260,2,83845,0.335836071057596,0.144397639076988,0.0205966410222631
261,2,84412,0.448231797012244,0.36589827415648,0.221385402259807
262,2,84412,0.306282004895415,0.182887595691392,0.0948785875429947
263,2,84447,0.415385605370997,0.14568947221031,0.0046119925745178
264,2,87391,0.370158786848757,0.143511267689525,0.0103040183944554
265,2,87562,0.374592020880904,0.143848769527842,0.00960153200334645
266,2,87849,0.365921870435048,0.143898095450393,0.0114191752362089
267,2,87878,0.354740387609948,0.144606698008665,0.0146445177248828
268,2,88125,0.384885810407568,0.160870097312391,0.0172551293083755
269,2,89785,0.316250194112016,0.144875813518291,0.0297011099557906
270,2,93441,0.341028497118576,0.149103584471674,0.0227758286874924
271,2,93588,0.336582000482354,0.154442900181945,0.0299677684643078
272,2,93721,0.293824495648085,0.144566525595826,0.0428560850344727
273,2,93952,0.252047521153712,0.144372076157915,0.0817123846098134
274,2,95085,0.398045911636783,0.143642422136647,0.00588275425041453
275,2,103188,0.388883193745156,0.147273683664622,0.00864483644355109
276,2,107124,0.395558234734057,0.143734891045813,0.00622907993001599
277,2,111645,0.416323105716655,0.143662790875284,0.00399107426014849
278,2,111916,0.383278210253921,0.144269121631764,0.00824952418335019
279,2,111931,0.393183239617162,0.144418720236668,0.00680012374564586
280,2,111999,0.410542965872686,0.14375178404852,0.0045451891863446
281,2,114528,0.377567581483078,0.144852420962096,0.00953308946432019
282,2,116024,0.436277563919782,0.144736620902747,0.00276213970906702
283,2,119244,0.06052476982112,0.159729934435573,0.704975529793574
284,2,119246,0.0703388580329422,0.161423217988078,0.663290341837509
285,2,119247,0.0864462832331951,0.162567366313546,0.595229006467458
286,2,120090,0.149629828899969,0.145791186002086,0.305438952283473
287,2,120291,0.189292513021494,0.147334182566279,0.199710398704274
288,2,120726,0.140827338244387,0.146633576726288,0.337509755155939
289,2,121716,0.212126445449196,0.146223037689697,0.147750109596804
290,2,123100,0.107336715692239,0.146749417629103,0.465002678430698
291,2,124677,0.071057386523071,0.146609499146597,0.628210273289501
292,2,127636,-0.232140947210519,0.185077995797963,0.210567568086626
293,2,127887,0.121759121848104,0.147521516788408,0.409721726390531
294,2,128935,0.109171601624784,0.147409724391356,0.459428496847766
295,2,129053,0.150587561546627,0.147756040490843,0.308823332985138
296,2,130040,0.109142023117957,0.148763047225252,0.46364080491601
297,2,130976,0.0595167095377209,0.147629811406534,0.687083184865942
298,2,132199,0.10231018356922,0.148248213471919,0.490567419383341
299,2,133355,0.131206735242075,0.149188344662215,0.379744560750916
300,2,133435,0.143706849581807,0.149478876790418,0.337016350492921
301,2,133943,0.12005184031976,0.175119224289892,0.493450992841121
302,2,135183,0.132095718189781,0.149592208130184,0.377816285799602
303,2,135402,0.122749846788879,0.149592114629108,0.412448639650128
304,2,135898,0.175482418074863,0.150238771779228,0.243585551816736
305,2,135912,0.159576252550131,0.150400373569343,0.289410879248124
306,2,135925,0.167915294158528,0.149691053644698,0.262733045191268
307,2,136002,0.123994244545656,0.149700009598273,0.408068869705428
308,2,136173,0.10759359315368,0.150796846188258,0.476007678656225
309,2,138209,0.110927947870193,0.15521867118081,0.475293992715282
310,2,138318,0.151588443436349,0.15467926825866,0.327748478906776
311,2,138695,0.138198285309706,0.152057031562721,0.364045048382935
312,2,138818,0.131030454195795,0.151795537188525,0.388611629014906
313,2,139728,0.107344488822485,0.151575599292414,0.479293955688724
314,2,140174,0.111242571867676,0.151567636727755,0.463468398270384
315,2,140863,0.111222778732758,0.151506277144683,0.463366989245932
316,2,141152,0.0881866425640814,0.151976522065463,0.562106197205126
317,2,141292,0.113654807464626,0.150834476830887,0.451647683836807
318,2,141545,0.135341979362049,0.151519938914561,0.372343174213878
319,2,145823,0.186474184136887,0.157161265107869,0.236216952008547
320,2,145934,-0.0127399738334013,0.259467029253429,0.960866934075476
321,2,145980,0.0989991973508619,0.158839170187879,0.533511624933943
322,2,146723,0.181274758936972,0.151109769308575,0.23109032741392
323,2,147946,0.173878319990701,0.152523999802628,0.255056592466137
324,2,150394,0.14252343599251,0.166283556538232,0.391965144166638
325,2,151274,-0.134822249857654,0.260653545583617,0.605307734325261
326,2,151397,0.140645401823483,0.15300350586615,0.358603011767957
327,2,153035,0.239458615778538,0.15098194362918,0.113632778043559
328,2,153228,0.18226356728821,0.152315942667223,0.232259634046685
329,2,153455,0.183672193268681,0.153465462339928,0.232175663808542
330,2,153732,0.233486871835993,0.158503257036593,0.141622437785638
331,2,153815,0.194547622078333,0.152836153012865,0.203885455940799
332,2,154160,0.17503531296011,0.15129490084386,0.248089446752388
333,2,154235,0.162048095028948,0.152851967960966,0.289795008720599
334,2,155527,0.286261541170443,0.165467255622698,0.0845008740413778
335,2,159870,0.205467128128844,0.148827164103641,0.168283063697516
336,2,161229,0.294130761040475,0.150708014807133,0.0517691112028053
337,2,161451,-0.173468958907975,0.324312348054532,0.593067952722235
338,2,161451,0.628064234275666,0.323762936822657,0.0531893680106657
339,2,162696,0.356915095039693,0.149666194227868,0.0176184998286445
340,2,163284,0.332527868867492,0.147811949398674,0.0250856115152983
341,2,164166,0.227802201561235,0.14976000513719,0.129126178649354
342,2,165270,0.274368056896301,0.148269059249742,0.0650805957488297
343,2,165675,0.250499263227206,0.150860656164227,0.0977083271693272
344,2,166404,-0.639807289026394,0.391031820651431,0.102688419785603
345,2,168012,0.232816368269498,0.182648473103492,0.203264783139935
346,2,168062,0.198481332685237,0.149715536012412,0.185788726584692
347,2,168518,0.166073121833995,0.14896639833079,0.265679072104101
348,2,168980,0.201396785892756,0.148771895029555,0.17668904353695
349,2,169651,0.182750647612046,0.148911072833662,0.220547639487632
350,2,169902,0.431392043940711,0.248372336494026,0.0832813150992203
351,2,169960,0.353499399335414,0.231573331870696,0.127777945794007
352,2,170725,0.263093000508938,0.148836775634168,0.0779814036594277
353,2,171254,0.311058419485643,0.148817879104639,0.0373153355463911
354,2,172242,0.166751392071498,0.147699571674984,0.259668550694611
355,2,173254,0.103941349415264,0.146727876948606,0.479167277901276
356,2,173340,0.108433433943836,0.14670088413777,0.46030929234573
357,2,173385,0.101046078091587,0.146851124528284,0.491851063767812
358,2,173973,0.168005037782811,0.146286156097937,0.25155286342071
359,2,174714,-0.0524800604829244,0.375776626092994,0.889010177532357
360,2,177341,0.311196397969329,0.145117646103261,0.0326797967141964
361,2,180314,0.195495453121918,0.145737864493069,0.18064699875395
362,2,180339,0.176157450348252,0.146177588609357,0.228975015648575
363,2,182758,0.241597435648616,0.145385094311608,0.0974454784428977
364,2,183619,0.200966898308371,0.146136461600164,0.169941492545883
365,2,183913,0.170640959981343,0.149963815952141,0.255941938102886
366,2,184146,0.241779910676105,0.150697799956431,0.109519648308002
367,2,187176,0.138796334715031,0.147139797469748,0.346174830262563
368,2,191066,0.211826964951622,0.147997635176775,0.153232935799741
369,2,191124,0.505303697893015,0.185591033562505,0.00679709507763148
370,2,191128,-0.421537636876958,0.171166299344178,0.0142648993609901
371,2,191599,0.147365419656734,0.14615956623325,0.314024947205455
372,2,191762,0.187566378949972,0.151835737703365,0.217531353427741
373,2,191763,0.147742169869887,0.146739027472725,0.314703126991124
374,2,191959,0.102645562823917,0.146489182143625,0.483949327299384
375,2,192390,0.169245782807998,0.150366581368631,0.261118804317045
376,2,195759,0.238570824259917,0.14730345051794,0.106213917846751
377,2,196912,0.189363931508186,0.145108688724664,0.19274969642221
378,2,197598,0.850914018168405,0.472872081031121,0.072799935610595
379,2,198110,0.152006745175906,0.14610615017843,0.298872802031556
380,2,198283,0.155564272495364,0.150705282308005,0.302665605469471
381,2,198805,0.12214283229478,0.146816402559852,0.406003729189365
382,2,198891,0.145747744703154,0.145609044270896,0.317535382855532
383,2,199248,0.119837056349308,0.146009298710536,0.412342882246049
384,2,201782,0.120322984105274,0.14582839696524,0.409872143378681
385,2,203285,0.216098604317116,0.144947407111247,0.1368870852683
386,2,203783,0.174112024689833,0.144793687351217,0.229982207260102
387,2,204179,0.167291534596768,0.14516820294898,0.249937407227965
388,2,205406,0.161768908138071,0.146682840232335,0.270844379551262
389,2,205834,0.168534185651172,0.145956187340926,0.248998364095394
390,2,205965,0.0298520553684464,0.159777414067195,0.851897128465635
391,2,207192,0.173814239304088,0.145801629680744,0.234011758998479
392,2,207561,0.179003229211345,0.14513670379461,0.21826872439371
393,2,208682,0.162438891503972,0.144946768365349,0.263186094051454
394,2,210102,0.129647565708111,0.145415757878073,0.373233566716652
395,2,212519,0.375655969328644,0.309200100678915,0.225205433549216
396,2,214801,0.147410735040073,0.145360874263366,0.311228713219922
397,2,215016,0.124013602957052,0.145339596460748,0.394089395120413
398,2,218876,-0.0417524277540381,0.146976738446049,0.776519403155523
399,2,227511,-0.102383371770637,0.147933604156851,0.489335773319411
400,2,230378,-0.0640220920617671,0.146128688623356,0.661566325247187
401,2,231943,-0.067389606530063,0.146543597072328,0.645899480097553
402,2,232156,-0.0779051576694187,0.146468716458501,0.595137173938347
403,2,232789,-0.0562766328019951,0.145977817657982,0.700088131383604
404,2,238524,-0.070506283631605,0.146165854290371,0.629840830527102
405,2,241518,-0.134472287392669,0.147309592434834,0.361941867915761
406,2,250396,-0.275147366738482,0.145744057845278,0.0598619484558245
407,2,250466,-0.270055615206001,0.145719054552353,0.0646790415472856
408,2,252305,-0.216526235097056,0.146361343560512,0.139926614431935
409,2,254571,-0.157900202153732,0.148639022371723,0.28882276145398
410,2,254742,-0.17284671696931,0.148457214278176,0.245094234403088
411,2,254908,-0.197619347027083,0.149508630694205,0.187093285447044
412,2,255033,-0.156136500238266,0.175469647189108,0.374168249909276
413,2,255862,-0.213867833927074,0.148539803394161,0.150809784938632
414,2,255975,-0.167828055157716,0.148168456524204,0.258115699761009
415,2,258311,-0.27179832455015,0.14526788174125,0.0621701396944543
416,2,259284,-0.153755199251216,0.146249186263279,0.293829220054386
417,2,266330,-0.0795965945265117,0.147046775179732,0.588641445136424
418,2,267100,-0.0861640446636545,0.147025560861163,0.55821773792222
419,2,268086,-0.0691793484727808,0.147061703240165,0.63835237595368
420,2,274614,-0.092841041192239,0.146130495681396,0.525625036425259
421,2,274729,-0.111758493791298,0.146893364336818,0.44727621177066
422,2,275746,-0.052567550720918,0.146922935535556,0.720714342419681
423,2,277029,-0.0582544879716804,0.146233828307172,0.690601742076122
424,2,277741,-0.0717884405968026,0.146274222163193,0.623887111094451
425,2,278218,-0.0658780702627643,0.146017739184399,0.652147773404739
426,2,278379,-0.0541054319357979,0.149646733934969,0.717901372195599
427,2,279910,-0.0915568065432042,0.145927201738827,0.530793343834505
428,2,280616,-0.0674907362981496,0.152347225110113,0.658032744578449
429,2,283431,-0.0780940697072401,0.148088662509847,0.598284108706858
430,2,283573,-0.0631932313753205,0.146331220582315,0.666113621075244
431,2,286762,-0.0717501054863061,0.146694834924436,0.62506664028113
432,2,287187,-0.0829395786490889,0.145993107269543,0.570324088434065
433,2,288379,0.00475107705188749,0.144952732288886,0.973871156985779
434,2,294941,0.0665906302477244,0.14499635382197,0.646332103339104
435,2,296073,-0.00964073138770663,0.149052461762385,0.948465302366577
