SNP,Chr,Pos,Effect,SE,SSH1_ORM2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
49,1,66841,0.147108293778505,0.0678260007451338,0.030756864494974
50,1,66948,0.126772943063166,0.0683632793290034,0.0645155966183227
51,1,68621,0.157576137772405,0.067994057391082,0.0210479585767407
52,1,69417,0.118789584989549,0.068034845353201,0.0816789831534541
53,1,69820,-0.622742206678664,0.26530708992192,0.0194644142172666
54,1,69821,-0.102680399072426,0.165802380030628,0.536122254445539
55,1,70906,0.0780418315393501,0.109682315495712,0.477228199170468
56,1,74327,0.0811512834637992,0.0685677497285762,0.2373996343615
57,1,74572,0.0912872090202789,0.0683482633658443,0.182534494046664
58,1,75211,0.0733727780814382,0.0682842557384505,0.28332373702496
59,1,76030,0.0764313489810788,0.0682747508444814,0.263701979294469
60,1,80108,0.0247030859793852,0.0683670231556478,0.718068610215583
61,1,81262,-0.0159193469269318,0.0683485625178647,0.815963065889354
62,1,81999,-0.0348212116624398,0.0684956746822857,0.611510763072062
63,1,82431,-0.0483072596803059,0.0687970745006413,0.48303571524208
64,1,83284,-0.0311918267092338,0.0683239607917114,0.64829084119587
65,1,83613,-0.0288386340744232,0.0683193562818163,0.673197951087524
66,1,84112,-0.0199112510306649,0.068335910644781,0.770937067636075
67,1,84701,-0.0349771542912762,0.0731610111213128,0.632885907309372
68,1,84858,-0.0385066901725341,0.0685063652091217,0.574411954570006
69,1,85751,-0.0241554040032014,0.0688067105467859,0.725751451373309
70,1,87445,-0.0103201712989811,0.0689620113385956,0.881126149557051
71,1,87467,-0.0351546553460947,0.0692999745105713,0.612273469617142
72,1,89070,-0.043126077602069,0.0688530946958747,0.531490763944942
73,1,89616,-0.0311549059532508,0.0685006765462489,0.649524315734398
74,1,89679,-0.0163325671616465,0.0685239071047499,0.811749143465515
75,1,89880,-0.030949129151065,0.068526989046727,0.651809910200253
76,1,91472,-0.0222260941818161,0.0690454590787108,0.747715032846521
77,1,93789,-0.0341158229843495,0.0683200018797705,0.617841537521161
78,1,94351,-0.0491179897600981,0.0684741098319355,0.473649782798809
79,1,99148,-0.057555315364806,0.0682754393461854,0.399806474142708
80,1,101281,0.469363383066578,0.74704365322453,0.530217349273857
81,1,106011,-0.0100606564443466,0.0712253899500176,0.88775224269724
82,1,106800,-0.0700697291150532,0.0683346227404458,0.305880721551523
83,1,107970,-0.0674461191768116,0.0681390679430583,0.32293502150536
84,1,109000,-0.0554821079047326,0.0682899965040267,0.4170818652405
85,1,112549,-0.0170906199242578,0.0682703775672958,0.802472169380177
86,1,112742,-0.0313202896265815,0.0685221678618174,0.647892843454175
87,1,113050,-0.0693613190691432,0.0683274750768959,0.310738782222071
88,1,113135,-0.0272484164665246,0.0682374366985871,0.689900602288501
89,1,114076,-0.0316779884898866,0.0682320184184032,0.642741458046642
90,1,114628,0.0395004282422732,0.0683932085001658,0.563936845047131
91,1,116283,-0.0275772008199937,0.0687904328750589,0.688745745338632
92,1,126880,-3.7757140900214,1.27526206472609,0.00327662660672577
93,1,127853,0.0714955986407089,0.0685724767096745,0.297834031300056
94,1,128302,0.0641620567873583,0.068328892652961,0.348363590348989
95,1,128704,0.0366056497074304,0.068454559155094,0.59316369853694
96,1,128911,0.0401636786808091,0.0684564901391499,0.557777704859704
97,1,130267,-0.00452472761762013,0.0684569701352524,0.947338862282978
98,1,130271,-0.0124451411324852,0.0685354428099217,0.856011123621796
99,1,130613,0.00131718640099393,0.0691790981647511,0.984819764275443
100,1,132012,0.0232005038823447,0.0690212489966034,0.73696827295789
101,1,133231,-0.00920058987563627,0.0685406930899802,0.893292904608159
102,1,137074,0.0207909018423208,0.068436014948742,0.761458804951553
103,1,137304,-0.0063661968907982,0.0684679129103489,0.925971613660377
104,1,139686,-0.0161681355502382,0.0685533289224822,0.81368773419811
105,1,149562,-0.0025855305124739,0.0687149977418288,0.970006450747011
106,1,150447,0.00849239574132166,0.0694758712309383,0.902782321623711
107,1,151446,-0.0115744059865008,0.139575847365062,0.933957728797164
108,1,154084,0.00853461131994598,0.0696905099674715,0.902600873099267
109,1,156633,-0.0187945548962301,0.0706403750517499,0.790348583690441
110,1,157269,0.0128478113691944,0.0684237174879692,0.851166100162271
111,1,160054,-0.0101507513676716,0.0690751349089251,0.883253545173757
112,1,166222,-0.00631137444033841,0.0685655117718648,0.926711466275601
113,1,166416,0.00407432446441813,0.0684267907942977,0.952553449725857
114,1,167326,-0.0157847628805533,0.0688108459010053,0.818695917116521
115,1,168836,-0.0190211097725632,0.0684823762270179,0.781365421132607
116,1,171200,-0.0325601570716078,0.0685705315778682,0.635193348722175
117,1,171431,-0.0708401105378533,0.068917591743394,0.304702601447967
118,1,173339,-0.0217113064328778,0.0684741534903012,0.751375642336007
119,1,173845,-0.0121577685817998,0.0684240746781129,0.859074152990894
120,1,175121,0.0211932023274643,0.0682821458215499,0.756457510184149
121,1,175281,0.0221341624531952,0.0683393550393275,0.746216131742816
122,1,175315,0.0254075875048667,0.0683146093303155,0.710175375353893
123,1,175523,0.0148317951435264,0.0687106008797013,0.829222404234207
124,1,175541,0.0238381870434484,0.06842293289856,0.727751467448361
125,1,175653,0.00627110232830913,0.0686504337974499,0.927267632536088
126,1,175805,-0.0416238541747145,0.0725003203335366,0.566252517699777
127,1,175818,-0.0336148051645819,0.0708451834852813,0.635449203433972
128,1,175856,-0.0192068458120618,0.0697771056404445,0.783277542717386
129,1,175876,0.0110980829039449,0.0687125966347584,0.871780568101745
130,1,175989,0.0176885359244449,0.0689047596353415,0.79755225850994
131,1,176001,0.00284080876250836,0.0692701001842755,0.967310626125542
132,1,176451,-0.0173433411416291,0.070096847481267,0.804727270945508
133,1,177692,0.0236249600558745,0.0683164215923674,0.729686469649162
134,1,178191,0.0210687787711628,0.068386643318508,0.75820070191656
135,1,178224,0.0236249600558745,0.0683164215923674,0.729686469649162
136,1,178960,0.024078091698815,0.0688617937506251,0.726803726809803
137,1,179139,0.0658999026343015,0.136460623830819,0.629450139220401
138,1,179139,0.251011996421513,0.274601379187266,0.361290386791319
139,1,180955,0.0594687993270375,0.0790319254703933,0.45227262301785
140,1,183802,0.00602751711352148,0.0683358435864763,0.92976429490209
141,1,183954,0.0148034172664911,0.0688295972199157,0.829834273597673
142,1,184450,0.0243635218584638,0.0682190986743671,0.721203117642001
143,1,184641,-0.0234059675850106,0.070205956467907,0.739037806917718
144,1,184718,0.0292115751813673,0.0686014781643143,0.670501768182771
145,1,185296,0.0281395795212544,0.0683115760858614,0.680640836662228
146,1,185438,0.00328088667212621,0.068330995672468,0.961731745730492
147,1,185469,0.00371100633131308,0.0684295494517286,0.956781761191942
148,1,185503,-0.0126976498948562,0.0682495007755287,0.852514365978776
149,1,185705,-0.0118099254783523,0.0690128044244505,0.864222281769869
150,1,185749,0.00115635092388756,0.0690156395175655,0.986641606077985
151,1,185806,-0.0110357586663897,0.069105325661441,0.873212860887579
152,1,185879,0.00274041982521148,0.0694416060415733,0.968543036558744
153,1,185916,0.00171746093790016,0.0694101161364142,0.980273404229654
154,1,185941,0.00167260285094927,0.0697124802057107,0.980871848515821
155,1,185954,0.00326687094847135,0.0699159117549539,0.962758258184714
156,1,186055,0.00170997285790329,0.0685206834382555,0.980104501985814
157,1,186896,0.00654357072126832,0.0696432478880047,0.925195480288387
158,1,187697,0.053929088697382,0.14200379593012,0.704342922977202
159,1,189392,0.203838066127433,0.142364671870238,0.153085213510248
160,1,189416,0.109389521834178,0.137988409637696,0.428459291285886
161,1,190132,0.0376363767568514,0.0685784116093307,0.583484209041848
162,1,190148,0.0432730826027974,0.0685896947195162,0.528515653285443
163,1,190165,0.0380386494243676,0.0691260679617726,0.582475797539496
164,1,190169,0.0379383585533597,0.0690399487994536,0.583000820202185
165,1,190933,-0.0761102713841145,0.0683894899700735,0.266511115375542
166,1,192149,-0.0338577244678218,0.0690459592135943,0.624180262718417
167,1,192302,-0.0175502174551827,0.0911930204225374,0.847499360896289
168,1,192303,-0.0168894012150895,0.082336281318429,0.837591068345355
169,1,192305,-0.0273493707203034,0.085554670963091,0.749406644719555
170,1,192315,0.115004915253234,0.0968750587582334,0.235967982134505
171,1,192795,-0.0651678475093359,0.0682916382544069,0.340606016004294
172,1,194020,-0.11496640821721,0.0717640047168071,0.110048586655666
173,1,194187,-0.0558284794154512,0.0683717766142309,0.414740466806483
174,1,194867,-0.0503575260022582,0.0683465383474853,0.461735185858871
175,1,197325,-0.0551057000643866,0.0700067001040586,0.431722846213548
176,1,197392,-0.095803171142225,0.0707853409688647,0.176783556525109
177,1,198857,-0.326003126312849,0.327514230983959,0.320230314346871
178,1,206666,-0.0740134583091931,0.0768244665438334,0.33600131252649
179,1,206675,0.00373519624417007,0.100149936756534,0.970270043518999
180,1,223051,-0.116806716208828,0.0790209394254838,0.140252841864198
181,1,223059,-0.141974024890294,0.0819606698653988,0.0841076493467263
182,2,7366,0.141381691592787,0.0989179852877226,0.153807552161222
183,2,8180,-0.229782077964787,0.136034263246662,0.0920739759620448
184,2,8187,0.00989367655692064,0.142031826384852,0.944505182563079
185,2,8250,-0.1479477087129,0.139709696814226,0.290339695464344
186,2,8253,-0.149927378365492,0.139703718139178,0.283922984366005
187,2,8285,-0.0331094254920223,0.0758440042337216,0.662707244099644
188,2,8302,-0.0826724530147266,0.0708775315298498,0.24423503720208
189,2,8306,-0.0826724530147266,0.0708775315298498,0.24423503720208
190,2,8314,-0.0832097487684612,0.0694160392917988,0.231444551998929
191,2,8317,-0.0953733973829789,0.0709621755002519,0.179810479431065
192,2,8328,-0.0828703411853955,0.0706877441331915,0.241849601823223
193,2,8331,-0.0741445402579208,0.0705818348389906,0.294217823374157
194,2,8498,-0.0820503868050202,0.0693178781272479,0.237335091407655
195,2,8651,-0.0662083571661183,0.0694309698905535,0.340946077501534
196,2,9418,0.0742681565796151,0.176764181513171,0.674628670706822
197,2,9812,-0.0624763351137079,0.0698543127077297,0.371727734468611
198,2,9932,-0.0961130887878385,0.0694696911988449,0.167378074856081
199,2,10135,-0.0828498354581133,0.0692507682765321,0.232353475829836
200,2,11616,-0.0762090903409818,0.0691985906988954,0.271512188785781
201,2,12133,-0.0745293334238697,0.0694797913683984,0.284149088241312
202,2,12194,-0.0790372914828343,0.0697352770399377,0.25781952247398
203,2,12359,-0.0914905540082414,0.0694873705424183,0.188810106695943
204,2,13061,-0.0823047748962893,0.0695147684303841,0.237213749067261
205,2,14298,-0.0802585410073351,0.0697416913571218,0.250594618248594
206,2,15222,-0.112968314858152,0.0702970763672159,0.108945588663782
207,2,17986,-0.0858293123972913,0.0691666752298918,0.215464675223877
208,2,19770,-0.0855040750648326,0.069648100850946,0.220393245379799
209,2,19836,-0.118478255523879,0.0693186315858644,0.0882958721795087
210,2,19851,-0.107756718344376,0.0695726637347303,0.122316935507451
211,2,21595,-0.0883371742638033,0.0693611667318991,0.203649348393058
212,2,22385,-0.0906688194789149,0.0694185839152019,0.192363079411055
213,2,23441,-0.110400974869715,0.0700158395427147,0.115737264825203
214,2,24209,-0.131182787930506,0.0693327525090669,0.0592990880741348
215,2,24341,-0.1248701891259,0.0695313421050108,0.0733680972806949
216,2,26815,-0.116432163663619,0.0694887737509482,0.0947111597829258
217,2,28209,-0.198196203171553,0.0689861544770701,0.00431206624880337
218,2,28695,-0.196681203876108,0.072153361324591,0.00673283400937607
219,2,35849,-0.0944915101649029,0.747444319764479,0.899471870352949
220,2,35850,-1.45756817285033,0.910861313462463,0.110446854279391
221,2,41245,-0.133960342063318,0.0691537476052099,0.0535260292649521
222,2,43214,-0.0882715328763604,0.070491063166373,0.211312459901245
223,2,47104,-0.118970276739935,0.0683854440957439,0.0827829962800405
224,2,50915,-0.150852242858376,0.0688864262707596,0.0291876784199359
225,2,55834,-0.13358166715653,0.0686651868733281,0.052519680237021
226,2,56422,-0.115399745823982,0.0688824124830555,0.0947579575108983
227,2,57715,-0.141860785185026,0.0685129467656925,0.0391256289803951
228,2,59046,-0.11081013979335,0.0690249166342406,0.109307840921435
229,2,59191,-0.139863208388533,0.0684763305438962,0.0418440601147229
230,2,59383,-0.112446859302412,0.0686391796891713,0.102264420846599
231,2,59477,-0.130601228879418,0.0695899880429,0.0613805765244904
232,2,59755,-0.151878450430042,0.156927339162037,0.333793602064807
233,2,60471,-0.124063847259352,0.0686756839349287,0.0716889736362968
234,2,60478,-0.1126598818989,0.0688103676341738,0.102469023870758
235,2,60786,-0.148375820978717,0.0685038641872549,0.0309841218449022
236,2,61035,-0.140933936843911,0.0685433638357397,0.0405050040185147
237,2,61071,-0.12448509061854,0.0683192661809441,0.0692845921812948
238,2,61675,-0.129863580274929,0.0684895131102023,0.0587620107317212
239,2,62776,-0.101489547240892,0.0716460152660633,0.157498897309464
240,2,62939,-0.138018116182223,0.0683246487792577,0.0441348343055303
241,2,63527,-0.143878245380962,0.0685499513815092,0.0365372449605646
242,2,63857,-0.160150359632002,0.0684638217687939,0.019882403763765
243,2,65527,-0.133102079390399,0.0683990579443279,0.0524523851457193
244,2,67007,-0.116908138570623,0.0754535415177953,0.122180292862619
245,2,67023,-0.252514104105979,0.155985167530418,0.106376036556913
246,2,67024,-0.269981762016748,0.156476988353444,0.0853347657880795
247,2,67976,-0.138626717775133,0.0693640817673933,0.0464249585645759
248,2,69628,-0.195933539855652,0.0701399783564834,0.00549907121560106
249,2,71825,-0.329631299157107,0.13599587369352,0.0158595601630026
250,2,72389,-0.143846642745036,0.0689011632751118,0.0375392233847279
251,2,72392,-0.0895501165734649,0.0696336951714101,0.199280021497956
252,2,73646,-0.114889253428056,0.0680916356460534,0.0924340249973711
253,2,74564,-0.142021202331335,0.0678114155936085,0.0369409450186776
254,2,74739,-0.117821467832221,0.0681679337092351,0.0847909454975462
255,2,79931,-0.104270000782286,0.0769590754559178,0.17632351953158
256,2,80748,-0.140493675959659,0.0708007476474766,0.0479904769648047
257,2,80873,-0.0950296283742712,0.0684324309845298,0.165810617680695
258,2,81501,-0.115824189189272,0.0683301379876335,0.0909444856019856
259,2,83526,-0.145155186436907,0.0680641640683866,0.0336452579605433
260,2,83845,-0.125325603534453,0.0682411012025445,0.0671226753858559
261,2,84412,0.0903593871004151,0.172727650356314,0.601210503779342
262,2,84412,-0.173590067104634,0.0860322365156743,0.044375326082104
263,2,84447,-0.105499718276732,0.0692143600655011,0.128342612852073
264,2,87391,-0.152168502452624,0.0677814054905633,0.0253874814876184
265,2,87562,-0.16098092133786,0.0678978361993692,0.0182798342589813
266,2,87849,-0.159440304627206,0.0679016015260688,0.0194203598825606
267,2,87878,-0.151097253965097,0.0682517200165132,0.0274796187464003
268,2,88125,-0.125478208205068,0.076129357835455,0.100196493744831
269,2,89785,-0.1567316829825,0.0682234325470467,0.0221845734509478
270,2,93441,-0.169305626927217,0.0702074030517377,0.0163966584221599
271,2,93588,-0.146014339455939,0.0728554100578946,0.0458158206792102
272,2,93721,-0.188579005204678,0.0677849237400005,0.0056923872133505
273,2,93952,-0.18740879052473,0.0675959960557769,0.00585814736053701
274,2,95085,-0.167405915119597,0.0678407347063565,0.0140747130404719
275,2,103188,-0.0985140484708051,0.0698879349350677,0.159538149952007
276,2,107124,-0.0406565599602352,0.0684231843978633,0.552763808342605
277,2,111645,-0.0876623474568802,0.0683421483651807,0.200439447027348
278,2,111916,-0.0740870879006909,0.0685493765890095,0.280530910172279
279,2,111931,-0.0767246012954717,0.0686463351884363,0.264463990549494
280,2,111999,-0.0908522004205119,0.0683499053345636,0.184633157213676
281,2,114528,-0.0865153997394249,0.0687610404534614,0.209149655124884
282,2,116024,-0.0633902860116288,0.0689964712415606,0.358855372186147
283,2,119244,-0.096168704946344,0.0751133631550832,0.201275316932795
284,2,119246,-0.0860608484419205,0.0759526676504233,0.257947441618863
285,2,119247,-0.0765157664519358,0.0765317827176797,0.318096636280904
286,2,120090,-0.0279451521030312,0.0687900122165887,0.684813516921665
287,2,120291,-0.00866057326696545,0.0695914103917255,0.901030707011872
288,2,120726,-0.0364529127926394,0.0691636463877046,0.598487785067007
289,2,121716,-0.0609824201398411,0.0690360137497573,0.377652624905661
290,2,123100,-0.0644182491095175,0.0691226267392424,0.352003669660622
291,2,124677,-0.0492417405995926,0.0690625601761179,0.476315605698691
292,2,127636,0.0955606669815237,0.0872634906950988,0.274227371519295
293,2,127887,-0.0131964965002653,0.0695825764165226,0.849690595581137
294,2,128935,-0.000126710169933375,0.0695203388468414,0.998546778415025
295,2,129053,0.000617690308799324,0.0697319511727413,0.992937381259049
296,2,130040,-0.0658854749491968,0.0700698748208305,0.347715663372323
297,2,130976,-0.0544349032126328,0.0695257798154435,0.434183994631546
298,2,132199,-0.0415366122351783,0.0698736759035768,0.552590007856521
299,2,133355,-0.053042380264702,0.0703248980687486,0.4512034476574
300,2,133435,-0.046608140027443,0.0704899951169094,0.508913964325343
301,2,133943,0.0162829480370366,0.0825747797716269,0.843792087462597
302,2,135183,-0.0855057259431333,0.0704258046242214,0.225511646976887
303,2,135402,-0.0904135077517414,0.0703977525004775,0.199870925696012
304,2,135898,-0.0931504571477344,0.0707627821642325,0.188901813617617
305,2,135912,-0.0932773611424276,0.0708148339022864,0.18862566459008
306,2,135925,-0.0978557917610012,0.0704748817160227,0.165854245434795
307,2,136002,-0.11867930002204,0.070331111542976,0.0924027444357324
308,2,136173,-0.10252004222729,0.0709041340615284,0.149093459047787
309,2,138209,-0.0949586211129962,0.0730245378622414,0.194323917092421
310,2,138318,-0.097341060652401,0.0728071325329932,0.182092888678932
311,2,138695,-0.0860389148685101,0.071593903835619,0.230260918239614
312,2,138818,-0.104403572925539,0.0713927189341657,0.144525705555776
313,2,139728,-0.0962402656322152,0.0712965000196033,0.177925964438602
314,2,140174,-0.0758305285270908,0.0713662363845309,0.288710310819315
315,2,140863,-0.0473247688746468,0.071406948373636,0.507924846873946
316,2,141152,-0.101168578845024,0.0714500163537736,0.157676259275487
317,2,141292,-0.0778832615923712,0.0710165569088831,0.273523808209579
318,2,141545,-0.0928743335777651,0.0713128474141688,0.193645609209283
319,2,145823,-0.063175448073657,0.0741330964562682,0.394686698920512
320,2,145934,-0.0785060400925808,0.122202063465853,0.52101226429648
321,2,145980,-0.120992009078436,0.0746162830511772,0.105798362012528
322,2,146723,-0.0701279516457398,0.0712573424369201,0.32571555109885
323,2,147946,-0.0756006743090505,0.0718961560351482,0.293736385039414
324,2,150394,-0.0623520766194905,0.0783718927994282,0.426803675854656
325,2,151274,-0.074181308875005,0.122815295471569,0.546226895205377
326,2,151397,-0.0398752273464176,0.0721574846703123,0.580877582626594
327,2,153035,-0.0836949009431738,0.0712637491143099,0.241011041239508
328,2,153228,-0.0752472061097165,0.0718122704304112,0.295432844634461
329,2,153455,-0.0734541670702913,0.0723611849887594,0.310751245511752
330,2,153732,-0.0408860893321168,0.0748918028820186,0.585455156284599
331,2,153815,-0.11273511258326,0.0719388874227682,0.117988305607627
332,2,154160,-0.0688284900005014,0.0713383100866514,0.33529644034742
333,2,154235,-0.0803470617919371,0.0720187598596984,0.265334841763084
334,2,155527,-0.0297324793471625,0.0782898254705917,0.704341189189835
335,2,159870,0.0186969517046844,0.0703164017207141,0.790473420185602
336,2,161229,-0.0172539805372267,0.0713969349818265,0.809181806642693
337,2,161451,0.169969725681263,0.152625271092427,0.266191038786434
338,2,161451,0.0230463170427875,0.153378507018728,0.880647043750063
339,2,162696,-0.0376772911013923,0.071067321989303,0.596331981568305
340,2,163284,-0.0318407182590312,0.0701330228424475,0.650104488925562
341,2,164166,-0.0417355510291195,0.0707700168720003,0.555745644412542
342,2,165270,-0.0366198279639218,0.0701823651819835,0.602150018055104
343,2,165675,-0.0339811579203313,0.0713468118337183,0.634168584110655
344,2,166404,-0.0895645676726513,0.184908582088753,0.628422166616156
345,2,168012,-0.0943015919662313,0.0861242760843591,0.274286000339177
346,2,168062,0.00318788223450306,0.0707282144078536,0.964075178299931
347,2,168518,0.00783642860365585,0.0703222062098164,0.911333911767201
348,2,168980,0.0142112778592394,0.0702859872734864,0.839882952238757
349,2,169651,-0.0320779692243567,0.0703027143722085,0.648466718742084
350,2,169902,-0.0594739856515769,0.117501158274463,0.61306267974755
351,2,169960,-0.024991331520793,0.109479758665035,0.819565771439111
352,2,170725,0.0164868017779494,0.0704431582851358,0.815086461944269
353,2,171254,-0.0244416251849766,0.070550636448092,0.729217809794451
354,2,172242,-0.0413298309548389,0.0696938231072281,0.553547495878351
355,2,173254,0.0158596672965416,0.069189055156236,0.818828969582885
356,2,173340,-0.0057374237619825,0.0691851565640953,0.93395536784545
357,2,173385,0.00132138939325843,0.0692495115993681,0.984786814505696
358,2,173973,0.030740757130215,0.0690462015514495,0.656433591252003
359,2,174714,-0.477987776869689,0.175251556039886,0.00670172862410073
360,2,177341,0.0388305669480152,0.0687992236260852,0.572837559644469
361,2,180314,0.0144472592422215,0.0688490596460333,0.833913919453112
362,2,180339,-0.00477577618310643,0.069026836726206,0.944879756520709
363,2,182758,-0.0292182660461726,0.0687621697155694,0.671155525937796
364,2,183619,0.0282413531842406,0.0690342354626867,0.682720241283595
365,2,183913,0.0360191965620527,0.0707735265885892,0.611115027730762
366,2,184146,0.0106899968238446,0.0712720735017481,0.880859289294456
367,2,187176,-0.0291461114160803,0.0694091929145108,0.67480143314637
368,2,191066,0.0142833293347431,0.069941391524014,0.838300406004231
369,2,191124,-0.160172744523149,0.0879606020229191,0.0694593507027941
370,2,191128,0.174836940689013,0.0808176222843827,0.0311847360614713
371,2,191599,0.00388141083817983,0.0689760543433207,0.955157072827468
372,2,191762,-0.00198095480633675,0.0717065539345734,0.977976171892986
373,2,191763,0.031760416253711,0.0692289117931432,0.646678895332029
374,2,191959,0.0247237603108028,0.0690680466017552,0.720585437421129
375,2,192390,0.00230927399497938,0.0709867352424433,0.974066929645649
376,2,195759,-0.0296742674354972,0.0696558382642237,0.670358274703856
377,2,196912,-0.0792382449071235,0.0684169203907396,0.247578705862254
378,2,197598,0.123851232255339,0.223762193678296,0.580274967294913
379,2,198110,-0.132470115013776,0.0685961657033237,0.05426374896927
380,2,198283,-0.105306290462875,0.0709053371852145,0.138391956478035
381,2,198805,-0.122529803876944,0.0689468363641219,0.0764023324926861
382,2,198891,-0.108616260047963,0.0684715210511856,0.113566987157329
383,2,199248,-0.124525200450641,0.0685524152489499,0.0701423069289139
384,2,201782,-0.076002705011774,0.0686683840398615,0.269130684391074
385,2,203285,-0.080349223360503,0.0683871581283413,0.240819908451267
386,2,203783,-0.0683493975721075,0.0682763525014591,0.317478758658643
387,2,204179,-0.0584486521833658,0.0684680066268188,0.393870251914593
388,2,205406,-0.0321446825147512,0.0692216919846826,0.642666818473489
389,2,205834,-0.0332986828228309,0.0688883965212143,0.629131706460348
390,2,205965,-0.0409134182782416,0.0752668572716242,0.587074918266412
391,2,207192,-0.0398683809548427,0.0688140434665605,0.562713113665694
392,2,207561,-0.0259601088732049,0.0685285142927596,0.705047791270051
393,2,208682,-0.0139890282383195,0.0684230834865992,0.838120499099519
394,2,210102,-0.0409173569789025,0.0685692766299051,0.551070043511045
395,2,212519,-0.120720876524981,0.145872502771187,0.408468632362704
396,2,214801,-0.0531246933311553,0.0685422906813965,0.438820445956995
397,2,215016,-0.0386225206051066,0.0685306212021771,0.573397504013704
398,2,218876,-0.0542295153436401,0.0692101051081536,0.433830133263113
399,2,227511,-0.109935796090092,0.0695147230469074,0.11466501600407
400,2,230378,-0.100985164257232,0.0686714029238151,0.142301929213336
401,2,231943,-0.109751836394197,0.0688314846409345,0.111718890347656
402,2,232156,-0.101282886787789,0.068839850089421,0.142105525928081
403,2,232789,-0.118485178742778,0.0685164816414929,0.0846306107265649
404,2,238524,-0.11141409371543,0.0686472705117872,0.105483399717304
405,2,241518,-0.0838826397274319,0.0693575457291552,0.227309579434834
406,2,250396,-0.146235294569056,0.0685870887248946,0.0336875997442606
407,2,250466,-0.140652043132173,0.0685956378171705,0.0410584303634273
408,2,252305,-0.100547199774722,0.0689785448744333,0.145823585674371
409,2,254571,-0.0280068768680031,0.0701417312180265,0.689921150804389
410,2,254742,-0.0215748557380169,0.0700848105553311,0.758386205511508
411,2,254908,-0.0310440590341854,0.0706103063198741,0.660457216165056
412,2,255033,0.0544109252342809,0.082731559894341,0.5111721472947
413,2,255862,-0.0353187549628347,0.0701790032497528,0.615090657561563
414,2,255975,0.0137183259908571,0.0699469034220191,0.844625300352336
415,2,258311,-0.0256075823103706,0.0687821589435361,0.709893075376095
416,2,259284,-0.0221671861042219,0.0690172208746938,0.748261482852315
