SNP,Chr,Pos,Effect,SE,RET2_EMP70_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
32,1,37478,-0.0227866888360779,0.100509872115533,0.820779737232179
33,1,39144,-0.00183457892543067,0.100058455948562,0.985381908031964
34,1,41499,0.00866725899866556,0.0997798971465169,0.930829041319641
35,1,45359,-0.31286668749026,0.167156669977475,0.0620752903381282
36,1,45634,-0.0760328915874791,0.154245319982036,0.62236511531005
37,1,51248,-0.186641567635033,0.0997120599339412,0.0620602892418314
38,1,51462,-0.180066700826849,0.0998828082754035,0.072275567292976
39,1,52124,-0.177970634348764,0.0997569599900913,0.0752756553608356
40,1,52667,-0.193912425961038,0.0995112938758546,0.0521295138314381
41,1,55470,-0.163144115169234,0.102400228310467,0.112010159681116
42,1,59265,-0.166193996067743,0.0996026001399719,0.0960891264921134
43,1,60165,-0.14248535160958,0.0996308379138551,0.153563343865283
44,1,62308,-0.0931699888467163,0.0996858956421799,0.350615012423338
45,1,62869,-0.0738349139700828,0.0997192210697813,0.459532460943529
46,1,65431,-0.126595406740415,0.104009608941768,0.224359819273638
47,1,65451,-0.0946596577502573,0.102626174342723,0.356963804843167
48,1,65719,-0.0947235124689515,0.107030292679505,0.376750478108309
49,1,66841,-0.0636593232513205,0.0997861522859236,0.523914964069236
50,1,66948,-0.0916576500700597,0.100337886716992,0.361608411014445
51,1,68621,-0.205335999885942,0.0995863798947638,0.039949904570959
52,1,69417,-0.162926718002223,0.099542042363056,0.102571193562319
53,1,69820,0.127547771504968,0.390927349276084,0.744413611535049
54,1,69821,-0.161326432638194,0.242439836525998,0.50621085876104
55,1,70906,-0.255265898364618,0.159932231719017,0.111363988435893
56,1,74327,-0.0506858353748176,0.100432173082741,0.614100415939254
57,1,74572,-0.0469874208284511,0.100169705568524,0.639303344196962
58,1,75211,-0.0638326297379606,0.0999605425089539,0.523511407841446
59,1,76030,-0.0586196054559011,0.0999695874035686,0.557998715451295
60,1,80108,-0.106780568004821,0.0998329720183902,0.285533729639708
61,1,81262,-0.0887084197480827,0.0998452393320386,0.374898796661128
62,1,81999,-0.11824702826991,0.100003071306959,0.237829387611209
63,1,82431,-0.173158495618715,0.100252504923519,0.0850022344120885
64,1,83284,-0.100061511263138,0.0998006466706227,0.316733978493052
65,1,83613,-0.0771734217236094,0.0998471809688593,0.440089682124634
66,1,84112,-0.114138498837214,0.0997578426752723,0.253334335524644
67,1,84701,-0.124634223172805,0.106815432314522,0.244071300226524
68,1,84858,-0.0360773022267426,0.100206318947281,0.719039848256677
69,1,85751,-0.0483134115911638,0.10060380658452,0.631358160594692
70,1,87445,-0.0369393557202912,0.10083023733921,0.714321931088806
71,1,87467,-0.0602836374903963,0.101326566927817,0.552262043100068
72,1,89070,-0.0279006597433057,0.100731920438661,0.78195809668859
73,1,89616,-0.00452345955272851,0.100200630686577,0.964018038662678
74,1,89679,-0.030597875189639,0.100200374955338,0.760266732118893
75,1,89880,-0.0389128701616968,0.10021760153877,0.698040092465082
76,1,91472,-0.0141994874843305,0.100980224593159,0.888253102911373
77,1,93789,-0.0419331579968278,0.0999177225264697,0.674976817529407
78,1,94351,-0.0418651690992997,0.100180899843214,0.676277446901169
79,1,99148,-0.0630710187121993,0.0998862531051034,0.52816909844261
80,1,101281,1.33719873471904,1.09072610750479,0.221026761601597
81,1,106011,-0.0438313268741921,0.104132858202713,0.674071582433101
82,1,106800,-0.0758750284453257,0.0999959430824076,0.44848986797652
83,1,107970,-0.0625676486539835,0.0997253771670714,0.530803022486344
84,1,109000,-0.0601908887856964,0.0999054594490529,0.547242504437741
85,1,112549,-0.155644300350462,0.0994993964937985,0.118649277654389
86,1,112742,-0.169932146611661,0.0998237442396682,0.0895754036992249
87,1,113050,-0.187774258255804,0.0995636775746346,0.0601195717603618
88,1,113135,-0.170353847106476,0.0993964687424836,0.0874281956326934
89,1,114076,-0.0868652503290011,0.0997020225488917,0.384210551970759
90,1,114628,-0.0585762809349876,0.100013079668451,0.558460656039343
91,1,116283,-0.0284468776438839,0.100606802196837,0.777531892321771
92,1,126880,-1.65803211352725,1.88582149041894,0.379885808405518
93,1,127853,0.0405739582371074,0.100407634150871,0.686389503298244
94,1,128302,0.070614076789876,0.0999744632701576,0.480454368349526
95,1,128704,0.0742872973942393,0.100066587309596,0.458351649364212
96,1,128911,0.111419691108709,0.0999800343362841,0.265857471845941
97,1,130267,0.0674605819112661,0.100043868446472,0.500555581984829
98,1,130271,0.0665325806997568,0.100164518652364,0.506974813803112
99,1,130613,0.109640763765965,0.100995260439166,0.278395448322954
100,1,132012,-0.000209675517872876,0.100948981967843,0.998343932800561
101,1,133231,-0.0163949704438431,0.100228852141263,0.870159054530128
102,1,137074,0.0131182486161465,0.100087663838597,0.895796505563071
103,1,137304,-0.0179909351044039,0.100120309933882,0.857496564192176
104,1,139686,0.028684348209362,0.10024484338452,0.774936540831474
105,1,149562,-0.0120836323524286,0.100483129242958,0.904349299555397
106,1,150447,0.0139860069482328,0.10159706804747,0.890586418679402
107,1,151446,-0.0786045993598812,0.204067052503025,0.700328600862481
108,1,154084,0.000110869346841069,0.101913685421889,0.999132616045319
109,1,156633,0.00642609231260409,0.10331034135221,0.950437308903214
110,1,157269,-0.00260818546450581,0.100063934369567,0.979220070480473
111,1,160054,-0.00120330091112864,0.101014699868985,0.990502444159755
112,1,166222,-0.0264320328253705,0.100257719326747,0.792210490657451
113,1,166416,-0.00708225011849684,0.100063320656282,0.943614772767547
114,1,167326,-0.00527965528591279,0.100632256395491,0.958187986579592
115,1,168836,0.0228371555913564,0.100148379673018,0.81975245803665
116,1,171200,-0.064655951286883,0.100246696682972,0.519366605944447
117,1,171431,-0.0935694328967844,0.100809018759406,0.353945761956143
118,1,173339,-0.0797042494829269,0.100057155999174,0.426226226912509
119,1,173845,-0.0932457152499307,0.0999408783955921,0.351453163171272
120,1,175121,-0.0882817938951894,0.0997550295362137,0.376766648179975
121,1,175281,-0.0963742303768637,0.09981880511328,0.334959546953173
122,1,175315,-0.0987382177109259,0.0997807526221791,0.323071060252361
123,1,175523,-0.0963951318573883,0.100354122452289,0.337436050866058
124,1,175541,-0.0978307267389571,0.0999395329935701,0.328300186922082
125,1,175653,-0.101749023033717,0.100245582482781,0.310802157403039
126,1,175805,-0.0401348250308907,0.106048405133252,0.705318184608853
127,1,175818,-0.10014059869915,0.103495929511401,0.333916577694727
128,1,175856,-0.104313409334021,0.101897960541793,0.306675844444286
129,1,175876,-0.10577797135623,0.100327344604937,0.292453676084941
130,1,175989,-0.0909979330711336,0.10065543001676,0.366583373738717
131,1,176001,-0.0971773331133425,0.101164844926425,0.337418861544823
132,1,176451,-0.0913644707215265,0.102399213066499,0.372873172022847
133,1,177692,-0.123240951840297,0.0997035124168494,0.21725280362096
134,1,178191,-0.130052778490034,0.0997784476342449,0.193282392828523
135,1,178224,-0.123240951840297,0.0997035124168494,0.21725280362096
136,1,178960,-0.105050434029661,0.100561770950978,0.296906112288691
137,1,179139,-0.102726197544856,0.199543431804622,0.607010631627282
138,1,179139,-0.111450596975213,0.401992979262542,0.781754170361355
139,1,180955,-0.0338495222791833,0.115650504562522,0.76993255901546
140,1,183802,-0.255094352765069,0.0990049906946081,0.0103839153408922
141,1,183954,-0.228475407563313,0.0999219152188615,0.02281433977896
142,1,184450,-0.193645596799225,0.0992440796497981,0.0518233173769395
143,1,184641,-0.195626100406756,0.102152172312914,0.0562945264134965
144,1,184718,-0.223037012956839,0.0996400783313935,0.0258161173625103
145,1,185296,-0.189127075808776,0.0994107039967898,0.0579217229336363
146,1,185438,-0.179155767419055,0.0994677528932165,0.0725334532111001
147,1,185469,-0.178457312920687,0.0996161747972755,0.0740777411560539
148,1,185503,-0.177933906140977,0.0993588402041679,0.0741787089299662
149,1,185705,-0.183439760463959,0.100451293643186,0.06867127153603
150,1,185749,-0.174334940061304,0.100497215719511,0.083662556948106
151,1,185806,-0.239232598241864,0.100254064397234,0.0175469101112462
152,1,185879,-0.18948649164975,0.101045700603957,0.0615829172393074
153,1,185916,-0.178713133671186,0.10105490094537,0.0778450272615313
154,1,185941,-0.157688862404348,0.101597653394167,0.121536369509682
155,1,185954,-0.161346097507981,0.101880164167529,0.114160851803011
156,1,186055,-0.182001864333695,0.0997315734289541,0.0688585214283797
157,1,186896,-0.212759011248796,0.101212162769218,0.0362517189851747
158,1,187697,-0.370377183522939,0.206763240727268,0.0741000073771921
159,1,189392,-0.160993954914632,0.208613907315376,0.440789689608304
160,1,189416,-0.140702004076969,0.201827216788772,0.48617348959387
161,1,190132,0.0593705016780061,0.100278247814858,0.554191006644861
162,1,190148,0.0650310352078741,0.100298577186027,0.517164321562089
163,1,190165,0.0456445153368882,0.101100274414701,0.651922567001978
164,1,190169,0.0490595553350309,0.100969590735366,0.627350547347162
165,1,190933,-0.0288320663034659,0.100172519700081,0.773650286816103
166,1,192149,-0.0586042404386813,0.100955173998725,0.561949458672834
167,1,192302,-0.0463680505480628,0.133339753472222,0.728239982235001
168,1,192303,-0.107210529979953,0.120275883958116,0.373336905728586
169,1,192305,-0.0248215319694207,0.125121519599284,0.842862432365376
170,1,192315,-0.0997265707696071,0.141847924868775,0.482486293057271
171,1,192795,-0.00548983276165743,0.0999941871411936,0.956247980757393
172,1,194020,-0.0815977879828057,0.105234901224013,0.438630059738923
173,1,194187,-0.0522307125935546,0.100038838917061,0.601925145345226
174,1,194867,-0.141922020238724,0.0997373565608133,0.15563160757673
175,1,197325,-0.104180909386969,0.102313557992318,0.309255927401831
176,1,197392,-0.134926273050011,0.103531998746628,0.193344762584588
177,1,198857,-0.588306815473994,0.47858699741969,0.219793902019567
178,1,206666,0.0584667295855907,0.11244836955231,0.603429283640209
179,1,206675,0.0112882140095323,0.146452746321657,0.93860554652762
180,1,223051,-0.163773928427843,0.115584680564365,0.157389045135493
181,1,223059,-0.229739776114823,0.119740309748315,0.0558348325165767
182,2,7366,-0.263136648959721,0.14439247293177,0.0692446362000005
183,2,8180,0.156926213886335,0.199556547606909,0.432175590187054
184,2,8187,0.157300980255421,0.207532051338836,0.448980670311505
185,2,8250,0.0942860968749919,0.204566393190812,0.64514911247337
186,2,8253,0.0731681572545515,0.204590877212241,0.7208327782663
187,2,8285,0.082068873949401,0.11085395572826,0.459589902786687
188,2,8302,0.095132803095286,0.103723384330611,0.359675579853713
189,2,8306,0.095132803095286,0.103723384330611,0.359675579853713
190,2,8314,0.109574928943848,0.101549208061354,0.281309828969147
191,2,8317,0.0925755668470702,0.103919552349723,0.373622432480832
192,2,8328,0.057364279039435,0.103525845151004,0.579857232254293
193,2,8331,0.0583064813736808,0.103329555424989,0.572924045328883
194,2,8498,0.0476325043902339,0.101535928686027,0.639273680227694
195,2,8651,0.033800106011558,0.101646753857162,0.739690100601449
196,2,9418,-0.0292638297305547,0.25855002873905,0.909948703864013
197,2,9812,0.0268074868325741,0.102256777120274,0.793352135211192
198,2,9932,0.0127140004537329,0.101861419685786,0.900739759377384
199,2,10135,0.0248700365827477,0.101464932170834,0.806513939988272
200,2,11616,0.0469237811153524,0.101335088926339,0.643609848807173
201,2,12133,0.0442407093063826,0.10174159069094,0.66394858378283
202,2,12194,0.0427706157830201,0.102136999343039,0.675648173989857
203,2,12359,0.0287720243502612,0.101852155670975,0.777734812248709
204,2,13061,0.0432565248156118,0.10183014748546,0.671247877651111
205,2,14298,0.0322561259903051,0.102163070932373,0.752392705423053
206,2,15222,0.0334496039214895,0.103158511364573,0.745937468014237
207,2,17986,0.0223170104521628,0.101358901211857,0.825859728185445
208,2,19770,0.0402541532272589,0.102044207768953,0.693466686399819
209,2,19836,0.027755047321701,0.101775564142291,0.785236864424842
210,2,19851,0.0241124628001961,0.10207623268461,0.813398847778254
211,2,21595,0.00962740236359494,0.101661381041124,0.924606306365103
212,2,22385,0.00907861287872791,0.101757721259626,0.928959315142577
213,2,23441,0.00645334633666961,0.102746631804602,0.949954665738494
214,2,24209,0.00851229122823383,0.101900166953202,0.933473025115605
215,2,24341,0.00995787347480737,0.102140827148151,0.922391328505148
216,2,26815,0.0515148314145999,0.101982949500423,0.61378148086499
217,2,28209,0.0991258689741215,0.10191766193335,0.331414460705884
218,2,28695,0.0173218083069075,0.106613776674699,0.871026734731762
219,2,35849,-1.30731501225212,1.09082872930915,0.231541808513739
220,2,35850,-1.57726146382119,1.33417676012026,0.237922750548168
221,2,41245,0.00252238981058706,0.10166258377762,0.980219427149068
222,2,43214,-0.0242334053234499,0.103302855682371,0.814666071839844
223,2,47104,-0.00211524914100958,0.100430791629657,0.983208289789532
224,2,50915,0.00106922237316753,0.101417599316866,0.991594198472574
225,2,55834,0.021483551712976,0.10094250639672,0.831582738871137
226,2,56422,0.0246135338654269,0.101120973643525,0.807831653686319
227,2,57715,0.0204790250539648,0.100790198984651,0.839107750026445
228,2,59046,0.0161684063335521,0.10130233541427,0.873283156665409
229,2,59191,0.0281457693426318,0.10071480729735,0.780055427086606
230,2,59383,0.0319171959189472,0.100740633283573,0.751563341470566
231,2,59477,0.0226900503778511,0.102263815405654,0.82453746887392
232,2,59755,0.0984685642880585,0.22972629016918,0.668450828225596
233,2,60471,0.0249565576913419,0.10088191233842,0.804754978878073
234,2,60478,0.0277513617652798,0.100994984883558,0.783646317266425
235,2,60786,0.0199096140855566,0.10083413653506,0.843589717900012
236,2,61035,0.031787454537992,0.100818236917096,0.752724224689592
237,2,61071,0.0439906254528367,0.100347704217668,0.661377561541143
238,2,61675,0.0276908519542552,0.100653197695012,0.783391532319645
239,2,62776,0.0504179666364154,0.105034226826805,0.631514279269101
240,2,62939,0.0523408446519581,0.100451363529181,0.602654057717521
241,2,63527,0.0527784948844408,0.100828068966241,0.600989286851806
242,2,63857,0.053356267014074,0.100850680611035,0.597094928509696
243,2,65527,0.00947882590988325,0.100556770022808,0.924953382047956
244,2,67007,-0.0498673920092267,0.11068179518021,0.65259240060181
245,2,67023,-0.0734891309995191,0.228915748631746,0.748376615203694
246,2,67024,-0.088488156961505,0.229737794546785,0.700343282486695
247,2,67976,0.0175860152883359,0.102002119286414,0.863215325487792
248,2,69628,0.0544110216320093,0.103655850471225,0.599968362026197
249,2,71825,-0.223212767736367,0.200168626067733,0.265556027852294
250,2,72389,0.0523026633206727,0.101339126836638,0.606097085716862
251,2,72392,-0.00248579099756241,0.102066611552938,0.98058352676852
252,2,73646,0.0327014008639087,0.0999589801153829,0.743749703733332
253,2,74564,0.0424142631889157,0.0997522906566651,0.670952963771501
254,2,74739,0.0623164945738701,0.100050946423854,0.53378682036269
255,2,79931,0.167109675405036,0.112481799991566,0.138261663582191
256,2,80748,0.0846636187006183,0.104013361865522,0.416211618310488
257,2,80873,0.0830858846678733,0.100247251048582,0.407772199735879
258,2,81501,0.106278743660296,0.1001684319613,0.289415103939527
259,2,83526,0.109838996854504,0.100001649829136,0.272790746895237
260,2,83845,0.0922824940089231,0.100147214926682,0.357435258479498
261,2,84412,0.403363215545199,0.251771508572085,0.110027853435456
262,2,84412,0.101521464068617,0.126416737872291,0.422474775423835
263,2,84447,0.169446045913003,0.101146482178683,0.094769956286231
264,2,87391,0.138313387721161,0.0995530213319291,0.16560391340306
265,2,87562,0.136463414360713,0.0998135420866444,0.172437787702759
266,2,87849,0.147371520529667,0.0997600888811202,0.140497726483587
267,2,87878,0.129652638370975,0.100260785114215,0.196803427744579
268,2,88125,0.10039757159876,0.111627065119792,0.369051847452955
269,2,89785,0.126632063088243,0.100282947625475,0.207513357506287
270,2,93441,0.131382658242507,0.103273143408745,0.204144398164413
271,2,93588,0.0931935808644198,0.107029244827658,0.384493310084381
272,2,93721,0.105118542113941,0.100049362678618,0.294130392474942
273,2,93952,0.0858197095702817,0.0998145918110676,0.390487665266396
274,2,95085,0.118250143226807,0.0998603623580714,0.237148451086698
275,2,103188,0.159967093281791,0.102133181320772,0.118183782778735
276,2,107124,0.167117536875918,0.0997123405182006,0.0946242871798722
277,2,111645,0.207774453838941,0.0995600927538358,0.0376119031736434
278,2,111916,0.195103919280396,0.0998700860943086,0.0515407926613958
279,2,111931,0.201783435786446,0.0999868997040532,0.0443370115023742
280,2,111999,0.198719215268653,0.0996411389664984,0.0468826684209958
281,2,114528,0.15946347682216,0.10041949875523,0.113187649036234
282,2,116024,0.176892698422342,0.10057744750558,0.0794828323502643
283,2,119244,0.0424297758715699,0.11007317238465,0.70012228005599
284,2,119246,0.0627972934051126,0.111220539817662,0.57269115103898
285,2,119247,0.0815094682034352,0.111990161667813,0.4672019471664
286,2,120090,0.0729293946556545,0.100543293862124,0.468715981350629
287,2,120291,0.0762300679395255,0.101687924771649,0.453966512925587
288,2,120726,0.0803634186476198,0.101090402334519,0.427167529194285
289,2,121716,0.0771387868451856,0.100982509606476,0.445447443810517
290,2,123100,0.0433663646549597,0.101179028432533,0.668468335125477
291,2,124677,0.00632218530462358,0.101065378109601,0.9501559490491
292,2,127636,-0.0999308813340791,0.127715136876798,0.43447392059698
293,2,127887,0.090426347184934,0.10164498626148,0.374270889360718
294,2,128935,0.0822539559478241,0.101568364353258,0.418578656732873
295,2,129053,0.102663485445795,0.101825626516122,0.314035435267495
296,2,130040,0.0850070398569844,0.102494707907823,0.407450013162157
297,2,130976,0.0613789453329665,0.101706415103736,0.546569422333775
298,2,132199,0.0694464171185114,0.102163660353989,0.497104137494163
299,2,133355,0.0532444682561206,0.102883025441571,0.605114342300302
300,2,133435,0.0538516325742253,0.10310462399393,0.601788485914819
301,2,133943,0.0726864099337274,0.120697424003876,0.547414287355293
302,2,135183,0.0714327748091788,0.103131525877191,0.488992392483781
303,2,135402,0.0800979597167955,0.103097887887946,0.437731137602394
304,2,135898,0.102157622924052,0.103590627699227,0.324726787050583
305,2,135912,0.106383103492697,0.103655314437611,0.305445432939492
306,2,135925,0.112029886123201,0.103167427321374,0.278262608979999
307,2,136002,0.0915735454374376,0.103147186394416,0.375255589835904
308,2,136173,0.0809767225944507,0.103903490011221,0.436298355994462
309,2,138209,0.161153152710643,0.106698275380349,0.131845355411228
310,2,138318,0.166537786753171,0.106369639005509,0.118326200222815
311,2,138695,0.129479351016007,0.104682292785217,0.216954161797622
312,2,138818,0.10974553405898,0.104553463152208,0.294592782555676
313,2,139728,0.110701562356251,0.104362577456983,0.289533273949404
314,2,140174,0.104013603613826,0.104382065411087,0.319704367002935
315,2,140863,0.104853017398292,0.104337345306134,0.31561296769147
316,2,141152,0.121235908565433,0.10458193716992,0.247140581474389
317,2,141292,0.123596832180282,0.103819218324688,0.234649696976061
318,2,141545,0.153858131310278,0.104212919575184,0.140732721677138
319,2,145823,0.229897829774496,0.107827508091993,0.0336894421680714
320,2,145934,0.0520305851424245,0.178784480558447,0.771203836693614
321,2,145980,0.150578435282825,0.109226680270972,0.168895268325934
322,2,146723,0.163628158267428,0.103981546909393,0.116469537876652
323,2,147946,0.186004662457959,0.104835053059358,0.076882000815406
324,2,150394,0.0963443410919478,0.114594722331808,0.401062849854532
325,2,151274,-0.25155109312573,0.179191543375585,0.161254198911663
326,2,151397,0.181125112949886,0.105123614648256,0.085769217532792
327,2,153035,0.190909557391702,0.103919953778681,0.0670381726097417
328,2,153228,0.19528582671333,0.104662606436775,0.0628900777275123
329,2,153455,0.168230499079151,0.105592338662886,0.112008648250023
330,2,153732,0.248148650163672,0.108764841571181,0.0231128755153097
331,2,153815,0.175744523206674,0.105149483731779,0.0955332621200422
332,2,154160,0.196173192546938,0.103935489169297,0.0599197670742939
333,2,154235,0.213835075468223,0.104886038428723,0.0422209048845968
334,2,155527,0.2413495116274,0.113787268293869,0.0346134464936913
335,2,159870,0.188165771446395,0.102348254233143,0.0668308776707367
336,2,161229,0.233248257086277,0.103674893052271,0.025076867484628
337,2,161451,0.206075034710894,0.223313224377585,0.35673803058372
338,2,161451,0.429459371030976,0.223131627011365,0.0550714810106377
339,2,162696,0.240855214967904,0.103172891383667,0.0201307676849345
340,2,163284,0.226303604548759,0.101879013756812,0.0269647137152947
341,2,164166,0.238525362785823,0.102759844174847,0.0208454218430963
342,2,165270,0.207010604179532,0.102077438980317,0.0433133108528089
343,2,165675,0.164872440893359,0.103997551694484,0.113782385435495
344,2,166404,-0.461783381507981,0.269370882307033,0.0873507986677012
345,2,168012,0.209973302215407,0.125661054810075,0.0956178881594627
346,2,168062,0.184263414363488,0.102963274252127,0.074374800201638
347,2,168518,0.15593451353697,0.10250162827571,0.129082765433074
348,2,168980,0.168117062460572,0.102398053234674,0.101522131122981
349,2,169651,0.177741944944364,0.102401026002822,0.0834817565978503
350,2,169902,0.200043662353089,0.171559416756264,0.244388968588376
351,2,169960,0.125761901342626,0.159968937634768,0.4322985244488
352,2,170725,0.195330651676726,0.102494218697173,0.0574918256814374
353,2,171254,0.23506481370401,0.102425567400008,0.0223202769966527
354,2,172242,0.112475354162494,0.101791236305593,0.269929013378031
355,2,173254,0.0734195660566247,0.101110265690982,0.468238017694734
356,2,173340,0.0833979194768147,0.101076085566066,0.40987180989012
357,2,173385,0.0721526567273088,0.101193838183623,0.476307959254763
358,2,173973,0.111678357532394,0.100822600072906,0.268757730417102
359,2,174714,-0.136256768183718,0.258862798243514,0.598963975036808
360,2,177341,0.186240098828847,0.100164244476076,0.0638097863237034
361,2,180314,0.107840773048321,0.100523575468576,0.284097795829027
362,2,180339,0.10072956311245,0.100799209167173,0.318329507722851
363,2,182758,0.114339512142373,0.100395401425373,0.255520519453645
364,2,183619,0.0666783442307,0.100913363805688,0.509204644279317
365,2,183913,0.0344476547973521,0.103516991455543,0.739503214912959
366,2,184146,0.100162278274306,0.104091203670034,0.336580219611939
367,2,187176,0.0599015498708362,0.101475412827462,0.555363184333832
368,2,191066,0.0855791314968462,0.102182967761076,0.402873314613779
369,2,191124,0.263763966717014,0.128466613561878,0.0407924814272214
370,2,191128,-0.178990928996864,0.118581982568382,0.132084048487408
371,2,191599,0.0423895969443617,0.10084195712848,0.674480626091556
372,2,191762,0.0409799696219295,0.104837097512752,0.696112969040865
373,2,191763,0.0269799430954843,0.1012564994944,0.790047102613998
374,2,191959,0.0436741111328559,0.100992846486993,0.665680211086309
375,2,192390,0.0766556305968866,0.103726994849465,0.460390010936249
376,2,195759,0.116065405708538,0.101699551643488,0.254536279193357
377,2,196912,0.0882937969127347,0.10012878110236,0.378483721637609
378,2,197598,0.5056663202552,0.326251088859397,0.122054384860345
379,2,198110,0.0632757349250133,0.100783449801351,0.530515648947457
380,2,198283,0.0921907435954966,0.10389565354236,0.375500170146306
381,2,198805,0.0742690724515916,0.101196873090583,0.463492712029565
382,2,198891,0.0498057120728474,0.100450214928895,0.620326543414235
383,2,199248,0.0359155188347887,0.100696530915918,0.721551319326135
384,2,201782,-0.011698060133872,0.100588982165458,0.907484372168164
385,2,203285,0.103497235942338,0.100049386098715,0.301628629185733
386,2,203783,0.0866856562224923,0.0998786505104872,0.386033364503874
387,2,204179,0.0759017950771787,0.100145645680765,0.449008086857798
388,2,205406,0.0554842402345425,0.101213788624755,0.583908934961668
389,2,205834,0.06618552537841,0.100710297556592,0.511488761030366
390,2,205965,0.00867420548656972,0.110111148114887,0.937254782375341
391,2,207192,0.0387731801700695,0.100656504338869,0.700319073554612
392,2,207561,0.0322698193676924,0.100217933952593,0.74764597902452
393,2,208682,0.0137439982064571,0.100061356737099,0.890827951156354
394,2,210102,-0.0124962865256607,0.100320248371446,0.900939670939939
395,2,212519,-0.0571259924980243,0.213501011083984,0.789188295702351
396,2,214801,-0.0353499019757668,0.100300033363183,0.72471745418598
397,2,215016,-0.0331398535720657,0.100244923074292,0.741151198955501
398,2,218876,-0.081280465096783,0.101204557455225,0.422439749042999
399,2,227511,-0.0931215825902504,0.101893469476505,0.361387307613969
400,2,230378,-0.090396321164335,0.100613391903923,0.369556937624283
401,2,231943,-0.0905306199446044,0.100902173106397,0.370217402284664
402,2,232156,-0.121846656736098,0.100767274058363,0.227399576581631
403,2,232789,-0.0980349916653398,0.10048280867247,0.329911278777923
404,2,238524,-0.0544616165402135,0.10071808839596,0.589032505529334
405,2,241518,-0.0871375108611177,0.101528654364743,0.391333845226714
406,2,250396,-0.114098902836766,0.100758842124435,0.258236613888752
407,2,250466,-0.116241767864699,0.100716188192973,0.249218721089772
408,2,252305,-0.0907044511981485,0.101058257628197,0.370039290848029
409,2,254571,-0.0709752396293675,0.102524950461064,0.489221115021138
410,2,254742,-0.0672891067740713,0.102439292576567,0.511693717474172
411,2,254908,-0.0654221592262598,0.103226133648634,0.526638004800399
412,2,255033,-0.0310993612900121,0.121044807964852,0.797386839900262
413,2,255862,-0.0338653569150493,0.102646852081781,0.741655316464336
414,2,255975,-0.0645903992594241,0.102234244333329,0.527934152095301
415,2,258311,-0.0932632517684165,0.100480406195708,0.353951781362352
416,2,259284,-0.0633717058563865,0.100885317783202,0.530308007029831
417,2,266330,-0.0265818684811794,0.101365839679843,0.793291732424584
418,2,267100,-0.0146915178914768,0.101365307598831,0.884843841477388
419,2,268086,0.0333800530259192,0.101360143491126,0.742108164911821
420,2,274614,-0.0122750862868201,0.100757674343018,0.90310471492974
421,2,274729,-0.0362651085140044,0.101292518461632,0.720539667578233
422,2,275746,0.00348472901292218,0.101266511632544,0.972568490809781
423,2,277029,0.0186689241795219,0.100791194817359,0.853159909011926
424,2,277741,-0.00638727170148312,0.100835090964753,0.94952863956925
425,2,278218,-0.0115593013642259,0.100651657723894,0.908633577557904
426,2,278379,-0.0101877686165119,0.103143030580929,0.921374401119083
427,2,279910,-0.00193213109009138,0.100618141974518,0.984690323352662
428,2,280616,-0.0229104721405708,0.105008440451102,0.827416937163201
429,2,283431,0.00512486192674555,0.102091482611044,0.959992421739729
