SNP,Chr,Pos,Effect,SE,PLM2_HNM1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
88,1,113135,-0.067023826437417,0.139068481781065,0.630141299643851
89,1,114076,0.0311028123006656,0.139104377781004,0.823203087765889
90,1,114628,0.02795641359498,0.139458224514248,0.841232816730479
91,1,116283,0.0258463549253203,0.140235111614778,0.853878219676039
92,1,126880,-4.76698812108159,2.61907764481532,0.0695902247743743
93,1,127853,0.0802941656253824,0.139915491890862,0.56641706378907
94,1,128302,0.0617747060788657,0.139404288287092,0.657940641999188
95,1,128704,0.0284734642462212,0.139573634793557,0.838468578611755
96,1,128911,0.0928597534072776,0.139509790110348,0.506092157736701
97,1,130267,0.121849218472284,0.139380338115366,0.382592278133174
98,1,130271,0.109986003567606,0.139574035850798,0.431218563653884
99,1,130613,0.137518054203936,0.140812103212217,0.32943264885246
100,1,132012,-0.0512588166027867,0.14067645926744,0.715797062604234
101,1,133231,-0.0972105833757234,0.139608643856303,0.486694326794888
102,1,137074,-0.0510462063577992,0.139479339564105,0.714601592133218
103,1,137304,-0.150844958123678,0.13932314930131,0.279681300300415
104,1,139686,-0.112881502787003,0.139608464833094,0.419314174318827
105,1,149562,-0.190260188150654,0.139689903544663,0.174060649750656
106,1,150447,-0.135753650937235,0.141425562229977,0.337765206269304
107,1,151446,-0.128311866542951,0.28440688785646,0.652154158259888
108,1,154084,-0.179227372448802,0.141726845301528,0.206850026039308
109,1,156633,-0.169772980413847,0.143711167495565,0.238259558598076
110,1,157269,-0.199214642979086,0.139065830214927,0.152879873910976
111,1,160054,-0.203470733368959,0.14037742084378,0.14809840452084
112,1,166222,-0.173362026118996,0.139448243723817,0.214619284602113
113,1,166416,-0.185304736667564,0.139120297064854,0.183727787182079
114,1,167326,-0.17400106487987,0.139955926424579,0.214598547340155
115,1,168836,-0.242379695663177,0.138999943947703,0.0820750583352348
116,1,171200,-0.280933119099225,0.139004464886844,0.0440304003825723
117,1,171431,-0.293293723463952,0.139810397923699,0.0366337197423042
118,1,173339,-0.282853062937441,0.138770943580232,0.0422675498471291
119,1,173845,-0.259273871468071,0.138785078975288,0.0625668819258085
120,1,175121,-0.303821572824398,0.138250419803626,0.028625378744141
121,1,175281,-0.292400243298064,0.138439226671596,0.0353781740593638
122,1,175315,-0.304708960909053,0.138319854460898,0.0282453217639262
123,1,175523,-0.28113352148253,0.139254865423034,0.0442593086350708
124,1,175541,-0.299395472976674,0.138571639897967,0.0313999196909145
125,1,175653,-0.284939503253739,0.139101956143455,0.0412578778759778
126,1,175805,-0.284010522534245,0.147065645324474,0.0542609207013875
127,1,175818,-0.318105160247815,0.143448297373081,0.0272211658320433
128,1,175856,-0.26720891757743,0.141523448619534,0.0598338202305103
129,1,175876,-0.256552471640509,0.1393892361269,0.06652712212121
130,1,175989,-0.247824795592671,0.139835344188126,0.077213643700704
131,1,176001,-0.242723347849272,0.140595661342825,0.0851516842953912
132,1,176451,-0.246726347578619,0.142280365124984,0.0837759060105082
133,1,177692,-0.325681780909053,0.138184400992225,0.0189755995078762
134,1,178191,-0.315523825888287,0.138390444735888,0.0232063478146415
135,1,178224,-0.325681780909053,0.138184400992225,0.0189755995078762
136,1,178960,-0.325010992288369,0.139309793580362,0.0202088902343879
137,1,179139,-0.448662938580838,0.27720177312422,0.106438762184928
138,1,179139,-0.477117152059256,0.559783982117755,0.394612347605687
139,1,180955,-0.221224183858411,0.160782917754541,0.169719192049858
140,1,183802,-0.262753172385393,0.138581068998733,0.0587731489387656
141,1,183954,-0.211256693762186,0.139847667310083,0.131779884839384
142,1,184450,-0.140980755454393,0.138867979665894,0.310699016418935
143,1,184641,-0.211720424043165,0.142673292092549,0.138713782472484
144,1,184718,-0.221847838295421,0.139361392762389,0.112304753103102
145,1,185296,-0.152654831519192,0.139030179412526,0.272953819022854
146,1,185438,-0.149883649008924,0.139045306892606,0.281792898237131
147,1,185469,-0.15826392644992,0.139220366815033,0.256398365358085
148,1,185503,-0.139203285936076,0.138916789705155,0.316999870592042
149,1,185705,-0.165977872818678,0.140391353942631,0.237901709538007
150,1,185749,-0.173387874929924,0.140365980434153,0.217556856872535
151,1,185806,-0.21041712871791,0.140410923116223,0.134876097941018
152,1,185879,-0.164970735645181,0.141264872330226,0.243670986141015
153,1,185916,-0.0802032313636867,0.141408700940001,0.570956975209308
154,1,185941,-0.111056149052948,0.141966395225751,0.43457992807583
155,1,185954,-0.142310508666664,0.142302917408294,0.317969712631737
156,1,186055,-0.150632545490974,0.13942994768888,0.280725813446828
157,1,186896,-0.187188321066737,0.14159987544095,0.187039936056692
158,1,187697,-0.556956003032429,0.287972171849607,0.0539045206158872
159,1,189392,-0.329822550282478,0.290481743491503,0.25696427811181
160,1,189416,-0.286546938715396,0.281087344888096,0.308700283161246
161,1,190132,0.179159154906948,0.139511915147414,0.199919299324391
162,1,190148,0.20952539492865,0.139434340689433,0.133815252675799
163,1,190165,0.171949877437507,0.140657034959226,0.222343193216586
164,1,190169,0.205377087221084,0.140353659026839,0.144279856454111
165,1,190933,0.126481900845636,0.13947468927084,0.365107463663377
166,1,192149,0.200113085262181,0.14037519847719,0.154879403105031
167,1,192302,0.214815815248471,0.185529100425454,0.247705968537778
168,1,192303,0.250541727455651,0.167298739831642,0.135138391338105
169,1,192305,0.200956802753932,0.174076081774494,0.249109192591587
170,1,192315,-0.00305275620811152,0.197846250593549,0.98769789285703
171,1,192795,0.1926343276274,0.138995074783056,0.166650003986495
172,1,194020,0.113474484838744,0.146677197920349,0.439664962054676
173,1,194187,0.157344674459729,0.139236553161244,0.259221181839993
174,1,194867,-0.0861738871220376,0.13933679940675,0.536672658768987
175,1,197325,-0.073149440042623,0.142761057407924,0.608698031150417
176,1,197392,-0.114347019873998,0.144521765939677,0.429352929333537
177,1,198857,0.370741554793062,0.668190494848292,0.579352685144247
178,1,206666,-0.174915582335203,0.156514146206904,0.264510525603564
179,1,206675,-0.0523010746554791,0.204108893097163,0.79791398546893
180,1,223051,-0.24363594779078,0.161038406732286,0.13119833060295
181,1,223059,-0.297111467996403,0.167015288557857,0.0761087801864739
182,2,7366,-0.115953631455922,0.202104824405555,0.566515772525724
183,2,8180,0.435224023538799,0.277420424191896,0.117584703547945
184,2,8187,0.198023600880443,0.289301986344894,0.494116505337638
185,2,8250,0.13184964051726,0.285124517837017,0.644059122274172
186,2,8253,0.180523234928105,0.285048976441329,0.526943899699379
187,2,8285,0.123092671260283,0.154489532877129,0.42611999994062
188,2,8302,0.137878060476893,0.144555881934112,0.340835246983679
189,2,8306,0.137878060476893,0.144555881934112,0.340835246983679
190,2,8314,0.147439700130438,0.141555385245661,0.29832437082789
191,2,8317,0.132331325613453,0.144834865714371,0.361513697797465
192,2,8328,0.0967258252499376,0.144265458505523,0.502995904835471
193,2,8331,0.109290754043503,0.1439684313984,0.448281404072007
194,2,8498,0.0979755952964514,0.14146902894725,0.489041924667393
195,2,8651,0.110765524695133,0.141574958566404,0.434515334074091
196,2,9418,-0.604095401204576,0.358936924662841,0.0932567949991586
197,2,9812,0.167682249478117,0.142259913402834,0.239310184440717
198,2,9932,0.101260423866163,0.141875469836404,0.475867318922071
199,2,10135,0.0965947814764124,0.141340603496313,0.494790762789311
200,2,11616,0.141857253323552,0.141082067370644,0.315347495878878
201,2,12133,0.139564400219113,0.141650987080626,0.325166525290788
202,2,12194,0.153606248331108,0.142159229278165,0.28064722536093
203,2,12359,0.128515555858234,0.141812932896864,0.365430707291061
204,2,13061,0.131861164416091,0.141793770623464,0.353032301161828
205,2,14298,0.120285139771712,0.142271242143033,0.39842481210386
206,2,15222,0.129781242922343,0.143637972677055,0.366860740329708
207,2,17986,0.164170127414711,0.141013495683196,0.245122838148692
208,2,19770,0.140427715633707,0.142064306358006,0.323594710547893
209,2,19836,0.107347248541016,0.141754848620052,0.449390951864919
210,2,19851,0.108084203818464,0.142168977869605,0.447611628873398
211,2,21595,0.0825640382225249,0.141629496099446,0.560293834486082
212,2,22385,0.0782042397684126,0.141770641938462,0.581554276711874
213,2,23441,0.0563239373752616,0.143177899231853,0.694273147911046
214,2,24209,0.0446140603671655,0.142010227353531,0.753584422644715
215,2,24341,0.0674004649921305,0.142320819402358,0.636091328525519
216,2,26815,0.10117034899987,0.142093427486512,0.476935810472717
217,2,28209,0.0763715429389094,0.14218517617444,0.591518063541909
218,2,28695,0.0486611761374696,0.14858149869698,0.743480139920154
219,2,35849,-0.294899408027391,1.52340860981668,0.846617141587695
220,2,35850,-1.41769080543228,1.86172755406458,0.446871625567757
221,2,41245,0.0266857029737698,0.14169053572909,0.850719972433783
222,2,43214,-0.0771407101666673,0.143936421249022,0.592340306273327
223,2,47104,-0.0805751338916847,0.13991503431752,0.565059073202863
224,2,50915,0.0813920850860851,0.14128969646083,0.564938160150384
225,2,55834,0.0532587801905364,0.140674354575088,0.705215314808839
226,2,56422,0.107625125066228,0.140838015129899,0.445272460470671
227,2,57715,0.0739570101904024,0.140434657395414,0.59878176505627
228,2,59046,0.0903889928910895,0.141118528877733,0.522251286105758
229,2,59191,0.0574653371339193,0.140358724724518,0.682481512622569
230,2,59383,0.11801009753795,0.140291941899658,0.400819258240131
231,2,59477,0.0583736946398461,0.142511604358275,0.682342990717955
232,2,59755,0.21980424421596,0.320062578381205,0.49268866570413
233,2,60471,0.0315772229612967,0.140611573360269,0.822443283605284
234,2,60478,0.0373521198464531,0.140768045906733,0.790898464018744
235,2,60786,0.0138290107467925,0.140548672741452,0.921676050135389
236,2,61035,0.0225404097161376,0.140535342829392,0.872665910928526
237,2,61071,0.045431134571619,0.139882017848764,0.745538601649259
238,2,61675,0.00213057823523499,0.140305639503757,0.987892956336837
239,2,62776,0.0151463264651773,0.146442486517338,0.917681628905632
240,2,62939,-0.0101735123751011,0.140062114530603,0.942137139964602
241,2,63527,0.000927320180802882,0.140588904811284,0.994740941602858
242,2,63857,-0.0284082524877951,0.140613488213901,0.840009041620932
243,2,65527,-0.0426847957533167,0.140139595048379,0.760859684067235
244,2,67007,-0.0832770538477895,0.154249207342134,0.589615767501999
245,2,67023,0.0419067345346145,0.31910204734166,0.895591398660233
246,2,67024,0.119361957809651,0.320213304081611,0.709552540244632
247,2,67976,-0.0159626020461479,0.142174223377828,0.910669229984089
248,2,69628,0.0785119651279832,0.144471704239922,0.587168654619472
249,2,71825,0.0300452331226886,0.279481864146555,0.914450751310314
250,2,72389,0.0219929349662832,0.141295129716129,0.876395938533923
251,2,72392,0.0127970327936305,0.142259154652008,0.928373374985985
252,2,73646,0.0229128934218292,0.139338826707336,0.869478799793201
253,2,74564,0.0406143082983996,0.139053758129927,0.770399860306852
254,2,74739,0.0873350456117921,0.139450381174784,0.531535775464191
255,2,79931,0.248081098743074,0.156711469715404,0.114306993663534
256,2,80748,0.165659939732727,0.144841914362485,0.253510925892926
257,2,80873,0.186428505198379,0.139508291676565,0.182303603907099
258,2,81501,0.176768570850156,0.139520553608704,0.20600072218365
259,2,83526,0.162388386891185,0.139352716105862,0.244682461316379
260,2,83845,0.176605636257712,0.139436712994643,0.206146023736891
261,2,84412,0.252135509724766,0.351937401830445,0.474204836347987
262,2,84412,0.185779304048042,0.176083392749373,0.292117482344887
263,2,84447,0.217964264032812,0.141061251535829,0.123200027379862
264,2,87391,0.182338069492739,0.138797202497833,0.189799875763291
265,2,87562,0.198767209971654,0.139086412128693,0.153862241791282
266,2,87849,0.171096188497621,0.139177360341296,0.219763433893199
267,2,87878,0.184053159947189,0.139731340411177,0.18862826120676
268,2,88125,0.225975841100076,0.155299161818124,0.146530189188746
269,2,89785,0.141869206525874,0.139886274169253,0.31119372302493
270,2,93441,0.190083312601802,0.143916763100813,0.187428171993896
271,2,93588,0.263979809397277,0.148675293047209,0.0766692813907806
272,2,93721,0.178496354866123,0.139343399728963,0.201040992375563
273,2,93952,0.186241489584121,0.13891416789818,0.180881719123269
274,2,95085,0.262357243700874,0.138760920415799,0.0594812345965309
275,2,103188,0.265615186727627,0.142145947882598,0.0625053146589803
276,2,107124,0.328589799161868,0.138430745210411,0.0181465541178617
277,2,111645,0.305679922264472,0.138669314716459,0.0281423186117262
278,2,111916,0.292662983068196,0.139080015277058,0.0360609319402414
279,2,111931,0.305749603311896,0.139215693717475,0.0287254272655814
280,2,111999,0.315784617394134,0.138645215180905,0.0233451480626609
281,2,114528,0.230159406793131,0.139928747082914,0.100894434450759
282,2,116024,0.303091582123895,0.139870721953911,0.0309077197464599
283,2,119244,0.131118515998655,0.153293741292243,0.392942225285038
284,2,119246,0.186602844627097,0.154771071049181,0.22875226991934
285,2,119247,0.236346784487943,0.155701874081719,0.129923471448425
286,2,120090,0.127183741937964,0.140078390383843,0.36452568644099
287,2,120291,0.152255957208855,0.141613947764029,0.283042768629922
288,2,120726,0.115522162741818,0.140891991057555,0.412806896846531
289,2,121716,0.196610222584143,0.140476698997674,0.162513353074643
290,2,123100,0.106779812316482,0.140945704161769,0.449198676863565
291,2,124677,0.12045518668536,0.140719954480335,0.392582740899476
292,2,127636,-0.0835469922534429,0.178108434449588,0.63930247759247
293,2,127887,0.0809717267494333,0.141766240660258,0.568252146639596
294,2,128935,0.110614830193614,0.141575292334506,0.435141218905076
295,2,129053,0.130005637679033,0.141960445010632,0.360403398630898
296,2,130040,0.0756947695379743,0.14293970256648,0.596751751316751
297,2,130976,0.0187082181162147,0.141828237407358,0.895132551717809
298,2,132199,0.0848989366320576,0.142417430191514,0.551472155278246
299,2,133355,0.100220997229704,0.143353765636687,0.484939542337708
300,2,133435,0.0762870684285801,0.143705617023765,0.595852009801446
301,2,133943,0.0878160627884721,0.168249819634819,0.602040478042579
302,2,135183,0.0755881723976917,0.143786318100994,0.599428161469814
303,2,135402,0.101624132712635,0.143719115679477,0.479969359116396
304,2,135898,0.165240438176398,0.144315859238037,0.252988369189937
305,2,135912,0.162675109144913,0.144431102914088,0.260796759220286
306,2,135925,0.152430193127172,0.143806283759844,0.289883447079706
307,2,136002,0.114960842114032,0.143797063860748,0.424557959416351
308,2,136173,0.12526812445804,0.144792021333381,0.387539075221992
309,2,138209,0.191007642788572,0.148849268339366,0.200253796089381
310,2,138318,0.169590850124855,0.148498022665322,0.254210979978096
311,2,138695,0.136653387912788,0.146041233243659,0.350058160120838
312,2,138818,0.103867441736102,0.145849353816629,0.476838803569226
313,2,139728,0.110086055276985,0.145574559170659,0.450023054851758
314,2,140174,0.120960846512785,0.145550109817337,0.406501603935508
315,2,140863,0.188950112546904,0.145285843360842,0.194264210772625
316,2,141152,0.141698083385166,0.145848866304157,0.331944417531923
317,2,141292,0.180954826876191,0.144673419956058,0.211842623394525
318,2,141545,0.218513764170975,0.145235026803299,0.133333275097404
319,2,145823,0.253623996302886,0.15065123206589,0.093159009199103
320,2,145934,0.166968588380226,0.24906159434112,0.503047071534547
321,2,145980,0.194219683767148,0.15229923840582,0.20305921910994
322,2,146723,0.316957969278109,0.144455431857322,0.0288753045174888
323,2,147946,0.239113779742997,0.146216589146379,0.10286920728324
324,2,150394,0.312940360693482,0.159012242564939,0.0498472853373883
325,2,151274,0.0196368080523648,0.250451570901302,0.937549836251825
326,2,151397,0.227610511526535,0.146636764810357,0.121508924549845
327,2,153035,0.282764177540999,0.144754336703528,0.0515609849209654
328,2,153228,0.215509497300589,0.146147125306856,0.141209648654327
329,2,153455,0.195711486303935,0.147335254763746,0.184923560521994
330,2,153732,0.314794934799261,0.151788375130898,0.0388125769251656
331,2,153815,0.298036989749954,0.146278739681451,0.0423493909865071
332,2,154160,0.223262434610618,0.145108924477166,0.124801474811119
333,2,154235,0.155337660254527,0.146815928444096,0.290759026861571
334,2,155527,0.336931974598345,0.15859370430291,0.0343230650421436
335,2,159870,0.241982009802004,0.142754740350024,0.0909403576034841
336,2,161229,0.290971687796687,0.144708252054123,0.0451121978865593
337,2,161451,-0.516754856732673,0.310413553223732,0.0968538557013245
338,2,161451,0.773830076480972,0.309904013814726,0.0129799141611452
339,2,162696,0.409878308825005,0.143256843304554,0.00447260856296352
340,2,163284,0.426534164980081,0.141174463365489,0.00270030840576883
341,2,164166,0.299228831873332,0.143434322265005,0.0376803787180459
342,2,165270,0.344815035636386,0.141920430552458,0.0156121175672737
343,2,165675,0.352975642386316,0.144248855913656,0.0148923764081365
344,2,166404,-0.858562284495132,0.374229697811715,0.0223649342465616
345,2,168012,0.33022658462448,0.174957319511567,0.0599173525130934
346,2,168062,0.259416996144118,0.143497237495986,0.0714857508853723
347,2,168518,0.252805528054046,0.142701594076535,0.0773290445333641
348,2,168980,0.265639609078534,0.142567153127209,0.0632560140513217
349,2,169651,0.308468868178958,0.142391149823307,0.0309532842947648
350,2,169902,0.272702359779926,0.239139878517358,0.254915014831807
351,2,169960,0.0223957391515004,0.223156975693304,0.92011654709704
352,2,170725,0.33437228874049,0.142482541675072,0.0194896654220392
353,2,171254,0.349161275048553,0.142616350196088,0.0148410944475317
354,2,172242,0.230154546155067,0.141593083315092,0.104956015995691
355,2,173254,0.275988822451339,0.140265840454928,0.0498951838409868
356,2,173340,0.241305605902868,0.140429760801507,0.0866120588700234
357,2,173385,0.24976580160845,0.140518299214563,0.0763533214526667
358,2,173973,0.313899051731453,0.139775817452421,0.0253393225195264
359,2,174714,0.21788317861291,0.360758754827649,0.546259415730176
360,2,177341,0.373611431251063,0.138874663672048,0.00747855749631644
361,2,180314,0.314084863394366,0.139338969177218,0.0248022061494677
362,2,180339,0.287699830748667,0.139856957195718,0.0404108295509076
363,2,182758,0.252825214225688,0.139540843590141,0.0708610881034635
364,2,183619,0.182957933893589,0.140402931635346,0.193392700185291
365,2,183913,0.176409361317425,0.143999051267899,0.221364496135702
366,2,184146,0.146367184149012,0.145063669651403,0.313672547860281
367,2,187176,0.14809243180431,0.141286747467355,0.295277728871487
368,2,191066,0.211796313976323,0.142117895068143,0.13704200760304
369,2,191124,0.226322540250457,0.179719775026829,0.2087511737983
370,2,191128,-0.228574815192553,0.165365440855458,0.167771810535004
371,2,191599,0.141378107018202,0.140387392655459,0.314597179810825
372,2,191762,0.192546456329961,0.145794054255596,0.187465555758067
373,2,191763,0.141124630135173,0.140945716316628,0.317382443990809
374,2,191959,0.0879020861504903,0.140723580194468,0.532608507305709
375,2,192390,0.146605159644791,0.144476144538449,0.310926637554842
376,2,195759,0.279166917495511,0.1412308574638,0.04885678528098
377,2,196912,0.234554601176899,0.139154462116189,0.0927623189346016
378,2,197598,0.671434581704708,0.454872482506192,0.140810087583211
379,2,198110,0.184262574234709,0.140208016512812,0.189629352157802
380,2,198283,0.264633023514605,0.144285548179091,0.0674819015833363
381,2,198805,0.215525557926478,0.140689101845571,0.126435903904947
382,2,198891,0.190226973029882,0.13969003169057,0.174136026557546
383,2,199248,0.196022122219203,0.139988080863958,0.16230863351099
384,2,201782,0.220755060629821,0.139710630394108,0.114982360359793
385,2,203285,0.224646861316455,0.139147492333272,0.107323017132459
386,2,203783,0.209315835936724,0.138913508933047,0.132754503651372
387,2,204179,0.186838766766481,0.139342343924041,0.180827642608764
388,2,205406,0.237770607742983,0.140563493239129,0.0916137659297383
389,2,205834,0.191357231712958,0.140086320303892,0.17281011100981
390,2,205965,0.165393836790579,0.153221836334272,0.281128447436363
391,2,207192,0.204412147577199,0.13990233360207,0.144875865980742
392,2,207561,0.227245071517945,0.139179933258729,0.103414676363403
393,2,208682,0.150933640069934,0.13923791185346,0.279105427935211
394,2,210102,0.112610435326941,0.139701139147368,0.420738829132054
395,2,212519,0.19108498575956,0.297434517101256,0.521002035565281
396,2,214801,0.0659127003660234,0.139778982104314,0.637539737982516
397,2,215016,0.0935523515079561,0.139654481104652,0.503369468653276
398,2,218876,0.0436274439707955,0.141168852803116,0.757470070396546
399,2,227511,0.00785915031968365,0.142186641354615,0.955951860707192
400,2,230378,0.0325254411927683,0.140384740040922,0.81691470021616
401,2,231943,-0.000380027251244086,0.140797932682457,0.997847959593528
402,2,232156,0.0194648327273107,0.140736406008816,0.890076640888759
403,2,232789,0.00725203123948959,0.140241327687316,0.958788153541884
404,2,238524,-0.0409011709262871,0.140422344977436,0.771013972744685
405,2,241518,-0.0800394054567566,0.141594357007977,0.57224746887982
406,2,250396,-0.196938222962822,0.140301732728816,0.161294337241093
407,2,250466,-0.154500555120749,0.140402449151654,0.271902432736747
408,2,252305,-0.140155560878397,0.140818404839407,0.320275575301557
409,2,254571,-0.0110853558494819,0.142995251294891,0.938251778007958
410,2,254742,-0.0484396181922698,0.142844078697994,0.734729757101935
411,2,254908,-0.0302478056252482,0.143949641542949,0.83368924337687
412,2,255033,-0.0235811948849149,0.168723622723884,0.888927539851928
413,2,255862,-0.10920510684347,0.142973363143146,0.445488094785467
414,2,255975,-0.0665383464685332,0.142530861957421,0.640906169969388
415,2,258311,-0.318304544821692,0.139193384224266,0.022800178491488
416,2,259284,-0.201356158800746,0.140283966987316,0.152073712151106
417,2,266330,-0.133555829846934,0.141118768587923,0.344588272134334
418,2,267100,-0.176628390689909,0.140974282237897,0.211066994304241
419,2,268086,-0.159782025260132,0.141041530272562,0.258036807049539
420,2,274614,-0.143188392845695,0.140232279323462,0.307915740318645
421,2,274729,-0.179152874585151,0.14088504786983,0.204343744271361
422,2,275746,-0.118316871751882,0.141005169331798,0.40198331743355
423,2,277029,-0.130545932838002,0.140317887045429,0.352821317893055
424,2,277741,-0.153469208216637,0.140307399379122,0.274785484064104
425,2,278218,-0.140465145755672,0.140091773183133,0.316709232076742
426,2,278379,-0.118513759243225,0.143624516816916,0.409835844294947
427,2,279910,-0.177093239409343,0.139924746706325,0.206479558859314
428,2,280616,-0.124090417471671,0.146221774596714,0.396653816117861
429,2,283431,-0.128128265850402,0.14213232954803,0.367952240781043
430,2,283573,-0.11893502364865,0.140446325125344,0.397660200214698
431,2,286762,-0.13676227936162,0.140760694386085,0.331917720749297
432,2,287187,-0.090091806495549,0.140209149298281,0.520931305630517
433,2,288379,-0.0448399458464595,0.139207501833075,0.747561026541118
434,2,294941,-0.0200312503398998,0.139307165940066,0.885746802978591
435,2,296073,-0.032445783479664,0.143155987607682,0.820829928333215
