SNP,Chr,Pos,Effect,SE,DHH1_LSM3_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
79,1,99148,0.00837824651085171,0.093936914475805,0.92898138186953
80,1,101281,0.865844884859232,1.02634009498035,0.399450990045693
81,1,106011,-0.0158895175617461,0.0978973380918388,0.871156210772216
82,1,106800,0.0150989610854633,0.0940612513822506,0.872561203110671
83,1,107970,-0.0270103703003355,0.0937749851906245,0.773489862773874
84,1,109000,0.0293530299929646,0.0939382962682458,0.7548668072517
85,1,112549,0.0242831604046865,0.0938360330315309,0.795953585435646
86,1,112742,0.00414661899494401,0.0942102949589646,0.964917732665181
87,1,113050,0.035588405502621,0.0940329883209242,0.70531103242967
88,1,113135,-0.00235724049717798,0.0938124247891815,0.979967728749848
89,1,114076,0.0190648524747538,0.0938070206852153,0.8390686013163
90,1,114628,0.000108032529712112,0.094049837645922,0.999084140430263
91,1,116283,0.0400314350858423,0.0945489292684621,0.672265774741869
92,1,126880,-0.696834573949527,1.77407113392052,0.694712850432112
93,1,127853,-0.027907569289526,0.0943851620450012,0.767650227011997
94,1,128302,-0.0925337664193823,0.0939051917180462,0.32510468398867
95,1,128704,-0.076149972699468,0.0940405599012916,0.418625530199289
96,1,128911,-0.0623545126073765,0.0940797589973637,0.507901741436726
97,1,130267,-0.0132925045770189,0.0940909955029239,0.8877349699422
98,1,130271,-0.00892967284454854,0.0942041332420331,0.92453488182522
99,1,130613,0.0879793950674283,0.0949703026099577,0.354877037083826
100,1,132012,0.055410223310863,0.0948380027564882,0.559417367365801
101,1,133231,0.0545183892694988,0.0941658558105086,0.562984503740256
102,1,137074,0.114596345043987,0.0938786362634004,0.223019649422641
103,1,137304,0.0983656469283454,0.0939635236822099,0.295885360397093
104,1,139686,0.0350450575431624,0.0942144778954579,0.710137601210451
105,1,149562,0.0570984896545735,0.0943990112779733,0.545658493192001
106,1,150447,0.066966234689448,0.0954290194068613,0.483304535590358
107,1,151446,0.0162731598226129,0.191844810801057,0.932448920558118
108,1,154084,0.082095690634838,0.0956908796847039,0.391515462384812
109,1,156633,0.0799996381099564,0.0970104656510757,0.410127452393895
110,1,157269,0.0890137123447574,0.0939326609907374,0.34396445281192
111,1,160054,0.0861121390304584,0.0948349468625435,0.364486509281721
112,1,166222,0.103670142805992,0.0940817248342182,0.271248994277131
113,1,166416,0.0942151027875165,0.0939182887284561,0.316470647480959
114,1,167326,0.0779911429356929,0.0944953882323028,0.409734078414228
115,1,168836,0.084297929372043,0.0940312966412465,0.370603138975446
116,1,171200,0.0944963220719026,0.0941450058464188,0.316195511076963
117,1,171431,0.107748871654053,0.0946943480623582,0.25595082225791
118,1,173339,0.0581940264415791,0.0940791196249056,0.536602062250874
119,1,173845,0.0566355329312387,0.0940037455116977,0.547240384858435
120,1,175121,0.072522575824931,0.093786185335923,0.439876745123335
121,1,175281,0.0708175394152166,0.0938697244952792,0.451097857527897
122,1,175315,0.0680099662616499,0.0938460104096061,0.469117715620583
123,1,175523,0.0619775959627671,0.0943902933604741,0.511859626165344
124,1,175541,0.0696083597953129,0.0939894657603363,0.45942986878813
125,1,175653,0.0799136763421279,0.0942641899240037,0.39714450772164
126,1,175805,0.00728388933902633,0.0996963566507821,0.94179916480129
127,1,175818,0.0363143090746632,0.0973875050695411,0.709458068713819
128,1,175856,0.0712150576308754,0.0958429497636508,0.457952221353206
129,1,175876,0.0871161359654956,0.0943340337343556,0.356384921342308
130,1,175989,0.065542676451863,0.0946531299198346,0.489109256821025
131,1,176001,0.0591040213905103,0.0951589519349624,0.534929172276177
132,1,176451,0.083739456718837,0.0962522771748797,0.384891744262965
133,1,177692,0.0207585898642391,0.0939092962706787,0.825181803079566
134,1,178191,0.0303529770599148,0.0939951638019975,0.746946547227713
135,1,178224,0.0207585898642391,0.0939092962706787,0.825181803079566
136,1,178960,-0.00998677752348612,0.0946643941723921,0.916041640089929
137,1,179139,0.0780055797117241,0.187579075460277,0.677769256497668
138,1,179139,-0.657790733815296,0.376256535728072,0.0812899666728259
139,1,180955,-0.0583831335770779,0.10867085451692,0.591435218702137
140,1,183802,0.010828202756069,0.0939258533852546,0.90828510799293
141,1,183954,0.00884305783765281,0.0946102709355546,0.92558458721083
142,1,184450,0.0289390541945587,0.0937704113114677,0.757795656639961
143,1,184641,0.0066021141868563,0.096511579522701,0.945499997224847
144,1,184718,0.00820967039552394,0.0943148984231972,0.930684844341341
145,1,185296,0.00626951828722931,0.0939152027574446,0.946812770275308
146,1,185438,-0.00356987731503182,0.0939200375952408,0.969701393039122
147,1,185469,0.000808637555627781,0.0940557657454191,0.993145187082304
148,1,185503,0.0166035724369888,0.0938083462523278,0.859614125106356
149,1,185705,0.00117436246542194,0.0948609728678069,0.990129572771816
150,1,185749,0.000501684985840391,0.0948609897023325,0.995783288288637
151,1,185806,-0.00746287797503512,0.0949868284839885,0.937421153056109
152,1,185879,-0.0151237797211509,0.0954432564531202,0.874186258908446
153,1,185916,-0.00926848352112455,0.0954019652224708,0.922660889942316
154,1,185941,-0.0234100501940067,0.0958107293482747,0.807112237611765
155,1,185954,-0.0491287750201566,0.0960630815469093,0.609375324217232
156,1,186055,-0.0177774177810344,0.0941759760019805,0.850383072321924
157,1,186896,-0.0106790169505437,0.0957231034796354,0.911234473746053
158,1,187697,-0.105479190002852,0.195141204970515,0.589174172405245
159,1,189392,0.178497077908834,0.196015377305401,0.36311283478785
160,1,189416,0.266656032339157,0.189300443805937,0.159822051498097
161,1,190132,0.0748457453012091,0.0942160163559443,0.427492994684052
162,1,190148,0.0537452545905005,0.0942852529158883,0.569021164778998
163,1,190165,0.0580548458068527,0.0950032442802049,0.541538071564449
164,1,190169,0.0576114806782214,0.0948854135913278,0.544129111194814
165,1,190933,-0.0250426580453502,0.0941556488891839,0.790416932736963
166,1,192149,-0.0716491501184433,0.0948583229602011,0.450555859463385
167,1,192302,0.0151495308146985,0.125347413406638,0.903870420819705
168,1,192303,-0.0651164179528094,0.113123642876903,0.565237699801345
169,1,192305,-0.0220264037706999,0.117604781716119,0.851539504138063
170,1,192315,-0.000708489476781704,0.133418837953759,0.995766040579239
171,1,192795,-0.0896450843679334,0.0938656298812147,0.340212885844901
172,1,194020,-0.0315350610973718,0.0989822304272471,0.750223461171438
173,1,194187,-0.0631025989663284,0.0940047050194104,0.502487145179072
174,1,194867,-0.0766390655831825,0.0939249595043169,0.415072921200231
175,1,197325,-0.0975363772957021,0.0961675463957325,0.31116585605756
176,1,197392,-0.154182936400102,0.0971996883652769,0.113578111483411
177,1,198857,-0.455504409755542,0.4501422805565,0.312273184811899
178,1,206666,0.0567454607827074,0.105689655627811,0.591670449151332
179,1,206675,0.0617244368755099,0.137615640519145,0.654047537408959
180,1,223051,-0.0619009264202972,0.108898890374894,0.570107370530834
181,1,223059,-0.0565295984303538,0.113091467704054,0.617486976935549
182,2,7366,0.271936727260391,0.135583766695577,0.0456538653542088
183,2,8180,-0.133304858375868,0.187597046290169,0.477806643116839
184,2,8187,0.0940862483789076,0.195157707448043,0.630031075358471
185,2,8250,0.0397668514950276,0.192322000864832,0.836306951109463
186,2,8253,0.064106972658541,0.192303379298322,0.739057654420517
187,2,8285,0.137223938924839,0.104018475427151,0.187948433403651
188,2,8302,0.136036314999714,0.0973387360649371,0.163124188365383
189,2,8306,0.136036314999714,0.0973387360649371,0.163124188365383
190,2,8314,0.130173843991522,0.0953539098044164,0.173070506532426
191,2,8317,0.136468287672234,0.0975155378445885,0.162555692674553
192,2,8328,0.125455030615311,0.0971189229491857,0.197282917488195
193,2,8331,0.120308890250681,0.0969539562710755,0.215471579129363
194,2,8498,0.135640233390308,0.0951919044248143,0.155065709350928
195,2,8651,0.133796410244867,0.0952889302238115,0.161164435705461
196,2,9418,0.32827551170982,0.242391529487738,0.17650082446006
197,2,9812,0.163200653194165,0.0957291421755034,0.0891084264428057
198,2,9932,0.161531120874375,0.0953567859361451,0.0911538775673988
199,2,10135,0.149369198647583,0.0950449955657086,0.116947791038874
200,2,11616,0.140147509773565,0.094983229467897,0.140970243446561
201,2,12133,0.150703042846725,0.0953175434655036,0.114759189200241
202,2,12194,0.166780815920348,0.0956131436387495,0.0819720523228022
203,2,12359,0.155835466901184,0.0953836324169636,0.103197456872962
204,2,13061,0.155301393841071,0.0953790275856682,0.104362918130694
205,2,14298,0.143792906968206,0.0957331165890036,0.133986333338191
206,2,15222,0.136486655780794,0.0967025890458185,0.15900558322067
207,2,17986,0.129348694741465,0.0950266182981789,0.174323872354444
208,2,19770,0.111575107879696,0.095750427737764,0.244696489038392
209,2,19836,0.130915034821993,0.0954167624230403,0.170924152356968
210,2,19851,0.131491963694389,0.0956953757843834,0.170292360190019
211,2,21595,0.111757151294183,0.0953693407438901,0.242053518703239
212,2,22385,0.132528323162216,0.0953846138595185,0.165583896785991
213,2,23441,0.12770422738202,0.0963345429336052,0.185818602008195
214,2,24209,0.115552231828495,0.0955811645881023,0.227493664255899
215,2,24341,0.114735086288626,0.0958109608043858,0.231909287004993
216,2,26815,0.134882977669834,0.0956212104002741,0.159244124410086
217,2,28209,0.103546623301695,0.0957641409118966,0.280316401231799
218,2,28695,0.0618070132096548,0.100158031303383,0.537569931850703
219,2,35849,-1.0945335549213,1.02572119633339,0.286661878194177
220,2,35850,-1.82563476407746,1.25273501335171,0.145917284708845
221,2,41245,0.0510359642219184,0.0955160403383682,0.593457707337033
222,2,43214,-0.000368403565506936,0.0971038629969063,0.996975046099873
223,2,47104,-0.0277670870880986,0.0943852794183834,0.76878658957281
224,2,50915,0.0603661805289825,0.0952701610416789,0.526731629586298
225,2,55834,0.0423514287029661,0.0948570679348224,0.655527024057388
226,2,56422,0.0161708543082575,0.095049583991889,0.865004795836041
227,2,57715,0.0568353533302026,0.0946918362563688,0.54874882975893
228,2,59046,0.0778214791509488,0.0951292747610679,0.413874629949949
229,2,59191,0.064238309574841,0.094612454670589,0.497606522346353
230,2,59383,0.0579717053452092,0.0946511986449095,0.540616385866616
231,2,59477,0.0608654120723445,0.09607178255305,0.526790683126555
232,2,59755,0.467514887222505,0.214542040609849,0.0299827608182392
233,2,60471,0.0813029512911309,0.0947302403668153,0.391332590365272
234,2,60478,0.0815495926181617,0.0948379646522502,0.390436907580649
235,2,60786,0.0583980143716207,0.0947301564232271,0.537983696857752
236,2,61035,0.0603105281658846,0.0947199221555275,0.524716760122286
237,2,61071,0.0610030957103816,0.0942884781419029,0.518063054089224
238,2,61675,0.0358545429875984,0.0945967281366092,0.704897034725652
239,2,62776,-0.0153886435040464,0.098752463373469,0.876255720001652
240,2,62939,0.0172069064171728,0.0944479874141983,0.85554295224231
241,2,63527,-0.000264060844789415,0.0948069706974527,0.997779270493211
242,2,63857,-0.00632803100375695,0.0948284276714354,0.946833337765482
243,2,65527,-0.0329281385911184,0.0945001386469416,0.727713428829897
244,2,67007,0.0936257919717346,0.103942424980262,0.368337139827418
245,2,67023,0.0794062222301033,0.215152117713789,0.712296715513963
246,2,67024,0.105905160673542,0.215906676700626,0.624075267534355
247,2,67976,0.0355271115624072,0.0958590984653393,0.711144335738296
248,2,69628,-0.0979844146975281,0.0973264744149673,0.31473965170605
249,2,71825,-0.0771113896929521,0.188428653595075,0.68261621843157
250,2,72389,0.028167260130871,0.0952746881185329,0.767676835640201
251,2,72392,0.000594767562456022,0.095934403172919,0.995056863597543
252,2,73646,-0.040457025852242,0.093942891839075,0.666981685791612
253,2,74564,-0.00785316764275373,0.0937821292232454,0.933311873458635
254,2,74739,-0.0163811856046306,0.0940873861868231,0.86188190232239
255,2,79931,-0.0656861072749053,0.105996129585945,0.535853203305173
256,2,80748,-0.0197201904646495,0.0978501895004413,0.840396726632698
257,2,80873,-0.0481323162298251,0.094281111840657,0.610006871518012
258,2,81501,-0.0360708537730423,0.0942806515051642,0.702253888169653
259,2,83526,-0.0256749120113067,0.0941439940695007,0.785228234809073
260,2,83845,-0.0663538401931723,0.0941771973833957,0.481546324713236
261,2,84412,0.0677552312286842,0.237476180646088,0.775571072665104
262,2,84412,-0.0755617921626732,0.118861942309919,0.525376996728668
263,2,84447,0.0212773571383152,0.0954399321529651,0.823711323751749
264,2,87391,0.0536296379489468,0.0937838144183136,0.56779214772231
265,2,87562,0.0338648672027683,0.0940474137623007,0.719000468656541
266,2,87849,0.0357874903236956,0.0940364862756202,0.703751057238478
267,2,87878,0.0406593569256623,0.0944351528877691,0.667056036124972
268,2,88125,0.0343642984698984,0.105024599943805,0.743708769734965
269,2,89785,-0.0125805601897229,0.094468101040456,0.894132783817243
270,2,93441,0.0225308809119373,0.0972832471128072,0.816982254514303
271,2,93588,-0.0168638582441577,0.100702774894158,0.867102670713871
272,2,93721,-0.00419126403394886,0.0941849368130603,0.964530723213369
273,2,93952,0.00542685424168555,0.0939153514073753,0.953952957814911
274,2,95085,0.000532209857946882,0.0940468650920028,0.995488003497271
275,2,103188,-0.0469798571062696,0.0962974264755653,0.62595044595954
276,2,107124,-0.0441065444529861,0.0940643660630451,0.639432360936185
277,2,111645,-0.0191739760307423,0.09414838058948,0.838738904326536
278,2,111916,0.0046790935078195,0.0943755165208395,0.960485501817931
279,2,111931,0.0132990345503575,0.0945175049339415,0.888183676036109
280,2,111999,-0.00881911675698951,0.0941795594210762,0.925447055049127
281,2,114528,-0.0921529601768378,0.0945956274757234,0.330635349805771
282,2,116024,-0.10007041240168,0.0947984184728571,0.291867129559172
283,2,119244,-0.108103192338597,0.103321533997363,0.296147946124619
284,2,119246,-0.142531645079237,0.104309972582615,0.172675673996151
285,2,119247,-0.103797859253786,0.10519564142283,0.324459404485143
286,2,120090,-0.114065700110929,0.094377865091015,0.227623027128025
287,2,120291,-0.142212492111258,0.0953544936452893,0.136747376908864
288,2,120726,-0.115945488780843,0.0949013515354125,0.222618379861029
289,2,121716,-0.128863743736664,0.0947458463637708,0.174666508935918
290,2,123100,-0.105215948711466,0.0949598304499987,0.268614114037462
291,2,124677,-0.0894677872235256,0.0948743480464932,0.346318958518906
292,2,127636,-0.0926790564918265,0.12004460669509,0.440608177806436
293,2,127887,-0.124125628363945,0.0954166330708023,0.194147919879576
294,2,128935,-0.121054287761836,0.0953371883541792,0.205010496676435
295,2,129053,-0.135870208507221,0.0955723192557809,0.156011302497357
296,2,130040,-0.0977319365432096,0.0962901198754382,0.310813535196221
297,2,130976,-0.128139800872793,0.0954015996017635,0.180082427380823
298,2,132199,-0.153416833015033,0.0957407913362914,0.10995746059791
299,2,133355,-0.170302555496779,0.0963127750562237,0.0778871574592312
300,2,133435,-0.191807501701861,0.0964084009714023,0.0474139032749436
301,2,133943,0.028544832410126,0.113493871901057,0.801566261554365
302,2,135183,-0.193824521589527,0.0964509736073719,0.0452378763025265
303,2,135402,-0.235916914073561,0.0961701858690032,0.0146453321888507
304,2,135898,-0.249128991001008,0.0965949579774658,0.0103096255132628
305,2,135912,-0.248396495003865,0.0966729909572122,0.0105959462437824
306,2,135925,-0.251260530362251,0.0962057930655473,0.00939392150891996
307,2,136002,-0.252890632078129,0.0961203080412053,0.00888709810387744
308,2,136173,-0.227013018246951,0.0969951542833879,0.0198164722683763
309,2,138209,-0.163229237192263,0.100235439496195,0.104319839765558
310,2,138318,-0.226776077347466,0.0995966372840773,0.0233873858649687
311,2,138695,-0.223625529272673,0.0978848534049883,0.0229305214090942
312,2,138818,-0.217022491164892,0.0977448635140517,0.0270332502162699
313,2,139728,-0.202783107315516,0.0976539242589873,0.0385663209183141
314,2,140174,-0.215238816461999,0.0975783730967087,0.0280414991240483
315,2,140863,-0.243726908583248,0.0973483014727336,0.012742443281459
316,2,141152,-0.232258114814155,0.0977065522548932,0.0179817602487049
317,2,141292,-0.244075147682461,0.0969105049555636,0.0122249191406604
318,2,141545,-0.243302423014298,0.0973965210477558,0.012941799597116
319,2,145823,-0.206314375270223,0.101406767605363,0.0426459148284187
320,2,145934,-0.48074813444568,0.166103770683504,0.00403672352889026
321,2,145980,-0.199632068670748,0.102390369820609,0.0520015102838553
322,2,146723,-0.209604156881644,0.0974398519647744,0.0321454629721283
323,2,147946,-0.282521589943183,0.0978258770604055,0.0041160042845512
324,2,150394,-0.263065675562057,0.10690450597949,0.014342627698458
325,2,151274,0.0360300701433154,0.168884092833314,0.831183376030069
326,2,151397,-0.250716399198347,0.0983208419962053,0.0111947335853781
327,2,153035,-0.155934069401475,0.0977905670661892,0.111702954847297
328,2,153228,-0.149415163307723,0.0985378789595307,0.130332886140444
329,2,153455,-0.219501661034601,0.0989168835399861,0.0271185595842507
330,2,153732,-0.189639839467579,0.10248525826737,0.0650897242124342
331,2,153815,-0.165377180415023,0.0988310696338548,0.0951478518064754
332,2,154160,-0.16909865940611,0.0977692451175004,0.0845814544412449
333,2,154235,-0.137829794696631,0.0988913361571622,0.164269919083454
334,2,155527,-0.178572826698422,0.107209689518764,0.0966721332512372
335,2,159870,-0.230715510935539,0.0958753135722684,0.0166232970850457
336,2,161229,-0.228281341406324,0.0973871148746846,0.0196290202313885
337,2,161451,0.111070302763954,0.210066156031987,0.597318359983666
338,2,161451,-0.248657055380263,0.210407365003959,0.238085037195949
339,2,162696,-0.200992943609112,0.0971325146938023,0.0392484899973092
340,2,163284,-0.154215122000716,0.0960749371924726,0.10935400741289
341,2,164166,-0.164272787063499,0.0969266748288963,0.090992411885847
342,2,165270,-0.108906968283507,0.0963275488640849,0.258995243795078
343,2,165675,-0.142815412890805,0.0978016734939102,0.145109329502725
344,2,166404,0.0596021543173544,0.254218711267393,0.814769808325194
345,2,168012,-0.119269313494248,0.118407327787113,0.314490267431695
346,2,168062,-0.0725269141208159,0.0971384728476637,0.455781322210239
347,2,168518,-0.0627669574865631,0.0966007627098472,0.516272213492549
348,2,168980,-0.0558668490943889,0.0965668544166577,0.563275079856575
349,2,169651,-0.0354222920116787,0.09664012341121,0.714183147857792
350,2,169902,0.0617159900162827,0.161528770051185,0.702636171752412
351,2,169960,-0.222029380573955,0.15002467413299,0.139777835380933
352,2,170725,0.0114214851363017,0.0968286624684688,0.906169909073146
353,2,171254,0.0208719752859338,0.0969809072732761,0.829722141045795
354,2,172242,-0.0812987707830056,0.0957430820147996,0.39638183597501
355,2,173254,-0.0378091229422872,0.0950850977206335,0.691139909216222
356,2,173340,-0.0314976686579086,0.0950801022283834,0.740633281756651
357,2,173385,-0.0285884701675884,0.095170295275482,0.764054395293382
358,2,173973,-0.0425538616406904,0.0949025816147924,0.654143107331876
359,2,174714,-0.0710140952044224,0.243376130077849,0.770620555370469
360,2,177341,-0.0401818885539115,0.0945819770114106,0.671214602998217
361,2,180314,-0.0480272190957061,0.0946033671316667,0.612002368080241
362,2,180339,-0.0340171853312963,0.0948597123263753,0.720104833052888
363,2,182758,-0.039212841911597,0.0945136920694834,0.678474029833797
364,2,183619,-0.0799217212476406,0.0948136303568164,0.399835616758949
365,2,183913,-0.0790611269579513,0.0972218036350237,0.416649437876949
366,2,184146,-0.0319001519196256,0.0979507974087116,0.74486302213655
367,2,187176,-0.0998722708435954,0.0952775446418866,0.295252270826081
368,2,191066,-0.0492638927902859,0.0961033036174554,0.608542005470944
369,2,191124,-0.114381006657358,0.121314374223302,0.346403512760188
370,2,191128,0.161258143877335,0.111486654184114,0.148942692522529
371,2,191599,-0.102442443336988,0.0946500531344531,0.279845397918022
372,2,191762,-0.0875556847006449,0.0984494515855022,0.374422490373722
373,2,191763,-0.0923679200333513,0.0950554096542633,0.331851681296524
374,2,191959,-0.0938042449564101,0.0948188625353778,0.32319429051977
375,2,192390,-0.0802176220672894,0.0974768834926727,0.411097714859742
376,2,195759,-0.0662986458643515,0.0957004732058992,0.488907901450551
377,2,196912,-0.0408313774623292,0.094191454061962,0.66492111232349
378,2,197598,-0.123808607432958,0.307620619410166,0.687580486015269
379,2,198110,-0.0359798303134984,0.094761786847946,0.704405997727389
380,2,198283,-0.0322336949058671,0.0977472719956344,0.741772623374234
381,2,198805,0.0016592249682294,0.0951893418603894,0.986102797549596
382,2,198891,-0.0165760870625817,0.0944437968038367,0.860777415505042
383,2,199248,-0.0331693424647052,0.0946471525035262,0.7262080707001
384,2,201782,-0.114397799889457,0.0943510269690081,0.226143312765391
385,2,203285,0.0102197727557598,0.094179158358208,0.913649498889914
386,2,203783,0.0238628115116256,0.0939693488466305,0.799687827474122
387,2,204179,0.0370728945675241,0.0941846650288167,0.694099828150093
388,2,205406,0.0514061168405978,0.0951338914913324,0.58929267770584
389,2,205834,0.0915755043588427,0.0945919021280598,0.333651525348055
390,2,205965,0.126124459681322,0.103278514238913,0.222822596136478
391,2,207192,0.0173188302615431,0.0946243338289271,0.854881723352717
392,2,207561,0.0445653334898907,0.0941806887217146,0.636370303629413
393,2,208682,0.0894610132656931,0.0939314571806689,0.341542089747216
394,2,210102,0.110307662369963,0.0941120074372962,0.241951696361303
395,2,212519,0.101378489252869,0.200621415192036,0.613647786657445
396,2,214801,0.102150209964527,0.0941335930581437,0.27859038653886
397,2,215016,0.112649398152972,0.0940457434008686,0.231792710647821
398,2,218876,0.0705840094784893,0.0951367884749921,0.458628363512089
399,2,227511,0.103600208238834,0.0957261425283053,0.279877451733334
400,2,230378,0.0563671528382945,0.0946289378299447,0.551780705689064
401,2,231943,0.0424646754909317,0.094921021440924,0.654883396762484
402,2,232156,0.0366793485584509,0.0948889250148531,0.699322010297774
403,2,232789,0.0410303824014765,0.0945477161577483,0.664579096268112
404,2,238524,0.0718076316611753,0.0946288740244638,0.448458084241863
405,2,241518,0.0624654926752041,0.0954703320255399,0.513349618116799
406,2,250396,0.0926377617431273,0.0947487846946594,0.328882496326885
407,2,250466,0.118096641334641,0.0946349667898781,0.212888373744518
408,2,252305,0.0579079690111824,0.095044919925762,0.542737754319043
409,2,254571,0.0218367437640762,0.0964235164118142,0.820969308012186
410,2,254742,0.0334363586895996,0.0963270066297214,0.728713255771851
411,2,254908,0.0511946633368767,0.0970411220511437,0.598138694942642
412,2,255033,0.137931282416206,0.113545847781684,0.225268473514162
413,2,255862,0.0590748952927365,0.0964433399118079,0.540578406633784
414,2,255975,0.0258682670269385,0.0961363431246827,0.788026124635739
415,2,258311,0.0981088280187708,0.0944143072962099,0.299455066485507
416,2,259284,0.0382166490664079,0.0948551827420441,0.687269593987264
417,2,266330,0.0298764612305529,0.0952716693917613,0.754015933566339
418,2,267100,0.0330253690936501,0.0952617781514801,0.729038177277248
419,2,268086,0.0159791014413352,0.0952811434109269,0.866911585564158
420,2,274614,0.117063106899617,0.0945008470975975,0.216260454410827
421,2,274729,0.120393146532224,0.0950081808601025,0.205923722526823
