SNP,Chr,Pos,Effect,SE,DHH1_LSM3_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
118,1,173339,-0.207933445813481,0.148108261436459,0.161219211803879
119,1,173845,-0.202116437768168,0.14800763115908,0.172939956997201
120,1,175121,-0.181065548625046,0.147789949564429,0.221333793047382
121,1,175281,-0.175351029885526,0.147935604253924,0.236688272168619
122,1,175315,-0.181503028223417,0.147867821935209,0.220464643146858
123,1,175523,-0.18972479570039,0.148680125041601,0.202773187777583
124,1,175541,-0.178929373813812,0.148108592590007,0.22781911784389
125,1,175653,-0.188142576236059,0.148546947370332,0.206150263561558
126,1,175805,-0.0868089554978566,0.157237106998246,0.581236395931332
127,1,175818,-0.165872995999996,0.153437294787496,0.280413994030122
128,1,175856,-0.193849850536519,0.150989879695548,0.200033038655726
129,1,175876,-0.185051268915084,0.148696810364109,0.214145959696953
130,1,175989,-0.190195402730722,0.149104589388174,0.202941444433262
131,1,176001,-0.186250298098193,0.149899131312544,0.214875349324213
132,1,176451,-0.178489659536769,0.151735245948744,0.24025848488595
133,1,177692,-0.2103810999072,0.147759377625255,0.15538513177886
134,1,178191,-0.21317888571443,0.147895583510905,0.150354022524859
135,1,178224,-0.2103810999072,0.147759377625255,0.15538513177886
136,1,178960,-0.220475504555595,0.148904893568763,0.139592775546615
137,1,179139,-0.079823460300938,0.296009676614339,0.787575526942075
138,1,179139,-1.02715801868339,0.593721245781982,0.0844982160240111
139,1,180955,0.00786830889767343,0.171533583204957,0.963439508917594
140,1,183802,-0.216247614878659,0.147754099314856,0.14420291852264
141,1,183954,-0.214899709361565,0.148841825823483,0.149678581971497
142,1,184450,-0.133803833374547,0.147802143755337,0.365929121679688
143,1,184641,-0.127816211950572,0.15212772905552,0.401370508214571
144,1,184718,-0.174869872183324,0.14852302057997,0.239832146747224
145,1,185296,-0.155557365286391,0.147951569299591,0.293790762483444
146,1,185438,-0.176838112869373,0.147890844252747,0.232602980125477
147,1,185469,-0.179258615845597,0.148096900903188,0.226929775429817
148,1,185503,-0.150661076482071,0.147802714187794,0.30874013002923
149,1,185705,-0.166764056842927,0.149411000156777,0.265120072316733
150,1,185749,-0.122996321061817,0.149531179873699,0.411321312394366
151,1,185806,-0.191986433122847,0.149525517785126,0.199994190862989
152,1,185879,-0.190826566198741,0.15025559504694,0.204916490761353
153,1,185916,-0.124111723170968,0.15038497197664,0.409762413327552
154,1,185941,-0.0594656745387801,0.151152582008921,0.694250586340614
155,1,185954,-0.093932971490338,0.151544796838089,0.535765432033348
156,1,186055,-0.146753590074261,0.148395647184574,0.323372506768933
157,1,186896,-0.164276984403889,0.150784040162334,0.27668315381111
158,1,187697,-0.720707055262231,0.305628988623223,0.0189129697877452
159,1,189392,-0.50519218295053,0.308472083430042,0.102370298749542
160,1,189416,-0.330567760897516,0.299004791669097,0.269669893753502
161,1,190132,-0.0388380692907319,0.148775210381715,0.794204622077622
162,1,190148,-0.0143388107512718,0.148832487962138,0.923303673680365
163,1,190165,-0.0358391112884699,0.149965992699382,0.811258543296376
164,1,190169,-0.0195024334936069,0.149787501652635,0.896481824358753
165,1,190933,-0.143073664011396,0.148381107065649,0.335590200078293
166,1,192149,0.0999629084771999,0.149696578167764,0.504716650085942
167,1,192302,0.328083343636178,0.197008481506673,0.0967349289257112
168,1,192303,0.198193059396472,0.178261654138511,0.266976556808865
169,1,192305,0.298064453701103,0.184890068702997,0.107830107803272
170,1,192315,0.0582201524279204,0.210489291406738,0.782253468267039
171,1,192795,0.0626153169195707,0.148257660321663,0.673033118217398
172,1,194020,-0.00455700581947266,0.156199282006361,0.97674205927733
173,1,194187,0.0618805678911024,0.148381423718218,0.676904723670433
174,1,194867,-0.00351838082291106,0.148337083706989,0.981090294668036
175,1,197325,-0.0678209601135763,0.15191397226741,0.655550874298343
176,1,197392,-0.10950930732386,0.153799688779897,0.476919265510847
177,1,198857,-0.439434803225387,0.710892207855398,0.536878057966263
178,1,206666,-0.0546603254999085,0.166802894699469,0.74333722133215
179,1,206675,-0.0308479128901773,0.217189585613366,0.887135604882964
180,1,223051,-0.177331087411036,0.17164312443692,0.302246457503076
181,1,223059,-0.297969850896846,0.177796198199163,0.0946418877506238
182,2,7366,-0.313576446046202,0.214495118484874,0.144650550271847
183,2,8180,0.246571294911302,0.295916786535901,0.405269778535407
184,2,8187,0.0584223594954274,0.308011120911833,0.849671939261248
185,2,8250,0.00948346801034106,0.303469157016324,0.975087676727974
186,2,8253,-0.00181717032536532,0.30346956137718,0.995225692532073
187,2,8285,-0.0108624561349317,0.164526417800441,0.947397235630352
188,2,8302,0.0449458883140941,0.153989591562373,0.770552777036963
189,2,8306,0.0449458883140941,0.153989591562373,0.770552777036963
190,2,8314,0.0918070651108874,0.150769622831745,0.542967252964513
191,2,8317,0.0422850133300094,0.154272642643183,0.784173662216139
192,2,8328,-0.000279332893589945,0.153598792876959,0.998550004930652
193,2,8331,0.00701901483107958,0.153309576033808,0.963508876418628
194,2,8498,-0.0135914048941845,0.150626125000474,0.92815346011088
195,2,8651,-0.0161187869381691,0.150766454511257,0.914919296824778
196,2,9418,-0.0751155870677929,0.383423823779443,0.844795323796038
197,2,9812,0.0137221087015225,0.151662974534429,0.927958974354552
198,2,9932,0.00606001162231018,0.151066632907901,0.968024260246109
199,2,10135,-0.0192496638579698,0.150484957299392,0.898287079882531
200,2,11616,0.0390921849754351,0.150314315027965,0.794961705181319
201,2,12133,0.0422778826938917,0.150909562758797,0.779523634757757
202,2,12194,0.0640214286105705,0.151471632257028,0.672798621565872
203,2,12359,0.0194365375272176,0.151063435072342,0.897696210340826
204,2,13061,0.0422205914237039,0.151039143955043,0.779998684403934
205,2,14298,0.0243196797345395,0.15152686505174,0.872581013335608
206,2,15222,0.0516386179240409,0.152985366357441,0.735910795166768
207,2,17986,0.0201920352405942,0.150324873086852,0.893223994024645
208,2,19770,0.0530521030058977,0.151341737561617,0.726138745521905
209,2,19836,0.0345109749467485,0.150941040097561,0.819282077770154
210,2,19851,0.0315361091586053,0.151384877416458,0.835101262904867
211,2,21595,-0.0189796874768426,0.150765511139934,0.89989162565449
212,2,22385,-0.0233488627497842,0.150906440270201,0.877127258322382
213,2,23441,-0.0253026124814577,0.152371340887582,0.868205691071452
214,2,24209,-0.0146950049819015,0.151120576877774,0.922590778641403
215,2,24341,-0.0236455807147491,0.151474824842734,0.876041554524803
216,2,26815,0.0470424315656657,0.151277808956479,0.7560091278933
217,2,28209,0.0826079752849624,0.151285560468107,0.585383322825231
218,2,28695,-0.0532652845777495,0.158092030363222,0.736373056958743
219,2,35849,-0.334520043542144,1.6209228678179,0.836615971416891
220,2,35850,-2.85067359284017,1.97672409355772,0.150155103998963
221,2,41245,-0.127347702129352,0.150616460183517,0.3983989637567
222,2,43214,-0.195354839065194,0.152860056850865,0.202089887383188
223,2,47104,0.0361778795091953,0.148929624088828,0.80820900553648
224,2,50915,0.0535313494822568,0.150378479072318,0.722070088529898
225,2,55834,0.0350908109499686,0.149698820701574,0.814803060522769
226,2,56422,0.0520078906106162,0.149952576605102,0.728926509138215
227,2,57715,0.0428042637315214,0.149466368660172,0.774754654967243
228,2,59046,0.0180698505174747,0.150236846742089,0.904333133978738
229,2,59191,0.0165174618001912,0.149377116753117,0.91201574988654
230,2,59383,0.0339355071232262,0.149411806032761,0.820456199205938
231,2,59477,0.0424007120359272,0.15165419359849,0.77995726367548
232,2,59755,-0.0996580430307006,0.340738577193754,0.77009411955626
233,2,60471,0.00352459724637211,0.149623854697698,0.981219771636886
234,2,60478,0.00619543603529027,0.149794348517334,0.967032593596085
235,2,60786,0.0213398168199918,0.149544095352959,0.886609194759251
236,2,61035,0.0283062151724707,0.149530033483016,0.84996554792144
237,2,61071,0.0575560193449154,0.148827736519206,0.69918977680049
238,2,61675,0.0399460997319764,0.149272674291598,0.789159742825226
239,2,62776,0.0381202990515506,0.155806634464781,0.806858638144137
240,2,62939,0.100625706485116,0.148933497079718,0.499710411747179
241,2,63527,0.0895585111520927,0.149513208788496,0.54955665016502
242,2,63857,0.0828635716896912,0.149558956967707,0.579893456384873
243,2,65527,-0.0178512348069249,0.149127658070742,0.904785422326028
244,2,67007,-0.0525313586912472,0.164167915618154,0.749168602746961
245,2,67023,0.44879022865894,0.3386974460264,0.186012414184032
246,2,67024,0.370306027169651,0.340209424761187,0.277132473969385
247,2,67976,0.00559042103351959,0.151278381889226,0.970542152082583
248,2,69628,0.0802885459620707,0.153725440538641,0.601799261833066
249,2,71825,-0.370182894470316,0.296725257253973,0.213018809650185
250,2,72389,0.105271703962946,0.150241318141969,0.483961758309336
251,2,72392,0.00107918508262039,0.151368065949726,0.994315523572617
252,2,73646,0.0779721530402662,0.148206645259986,0.599146109571833
253,2,74564,0.131221448471996,0.147808702386514,0.375264178467513
254,2,74739,0.189535220019829,0.148117028953754,0.201515144506048
255,2,79931,0.219324399937368,0.166927025430192,0.189735122946449
256,2,80748,0.252122079866306,0.153815491119427,0.102079107701208
257,2,80873,0.219099530353218,0.14835674794905,0.140609436364625
258,2,81501,0.250961335548212,0.148188792396904,0.0912378511894291
259,2,83526,0.251953157868881,0.147952266852353,0.0894603861817884
260,2,83845,0.255612446014522,0.148076266256559,0.0851825262374268
261,2,84412,0.564077141751842,0.37353537469147,0.131911546735322
262,2,84412,-0.0458769226223823,0.187635236835221,0.806985215193015
263,2,84447,0.250173234932673,0.150008674984632,0.0962571134092227
264,2,87391,0.302041336274296,0.147167893053595,0.0408717728912956
265,2,87562,0.293714866769638,0.147592371221094,0.0473574337789255
266,2,87849,0.326622478483491,0.147382177497233,0.0273177426345922
267,2,87878,0.31456249031981,0.148098265443227,0.034363961212454
268,2,88125,0.351525877567505,0.164676513326579,0.0334783656455434
269,2,89785,0.277046254238966,0.148327082577116,0.0626174807698544
270,2,93441,0.286118172660351,0.152750745218377,0.0618801102990621
271,2,93588,0.268927041658208,0.158252059036651,0.0901325638292619
272,2,93721,0.282948140536405,0.147843084115421,0.0564489175123784
273,2,93952,0.264013185645575,0.147515280167371,0.0743536527715769
274,2,95085,0.317811949959422,0.147422589811579,0.0317754729815605
275,2,103188,0.378127848005282,0.150653726818211,0.0125229130722228
276,2,107124,0.347354349635696,0.147308066136693,0.0189178747658876
277,2,111645,0.460845965903795,0.146519842245459,0.00180014290930996
278,2,111916,0.448662583872038,0.146981699678066,0.00244146291715804
279,2,111931,0.452735792831804,0.147177046434878,0.00226074895948366
280,2,111999,0.449251681771713,0.146664686491326,0.00235868330530511
281,2,114528,0.34406547083461,0.148330041084005,0.0209328549157817
282,2,116024,0.420526279494194,0.148130140892934,0.00478896715688556
283,2,119244,0.200992484514118,0.162925448688678,0.218155249397764
284,2,119246,0.226107824652773,0.164578558828702,0.170357054172321
285,2,119247,0.0867406735431229,0.16614532262485,0.601944072851735
286,2,120090,0.202555607749762,0.148829937932564,0.174386012393736
287,2,120291,0.237072166867268,0.150397951263396,0.115852597209528
288,2,120726,0.190010191931332,0.149713152462836,0.205219574083335
289,2,121716,0.241356290292163,0.149332405294638,0.106936775867307
290,2,123100,0.159019090318828,0.149851847619294,0.289335692843962
291,2,124677,0.129149737828168,0.149726211422677,0.388958082166636
292,2,127636,-0.170335584790145,0.189352772726752,0.368963736493209
293,2,127887,0.11637748756694,0.150784384557647,0.440741015367762
294,2,128935,0.133423083708711,0.150601560506297,0.376256062152741
295,2,129053,0.203338687477336,0.150840077610974,0.178509423437889
296,2,130040,0.138272046343979,0.151972765565106,0.363523734766254
297,2,130976,0.0687162929785219,0.150867231481478,0.649047388356684
298,2,132199,0.137411283022551,0.15143449930327,0.36481565286489
299,2,133355,0.154928319206008,0.152413685996314,0.310088133587981
300,2,133435,0.131910695189923,0.152805217693569,0.388580442089416
301,2,133943,0.0595617146101722,0.179061888776097,0.739609530018218
302,2,135183,0.17584962071318,0.152764697738483,0.250464339193785
303,2,135402,0.202110982592687,0.152649461561333,0.186353005310421
304,2,135898,0.260030091657999,0.153215777143085,0.0905498151148463
305,2,135912,0.254003221264693,0.153358488204621,0.0985555199833916
306,2,135925,0.258601961083183,0.152636500034065,0.0911028258698651
307,2,136002,0.20884630550567,0.152737204641706,0.172383390964436
308,2,136173,0.236527182953947,0.153709937344673,0.124751651580668
309,2,138209,0.218762179795697,0.158319734280957,0.16791476865344
310,2,138318,0.291982749806229,0.157531541781385,0.0646466763490423
311,2,138695,0.235607361362396,0.15507694111359,0.129583802356521
312,2,138818,0.223629795812809,0.154841017430839,0.149554441842927
313,2,139728,0.205459964721432,0.154633213962758,0.184807753367474
314,2,140174,0.208513119076264,0.154621636066447,0.178350019979405
315,2,140863,0.172972124692754,0.154682975010254,0.264226478680586
316,2,141152,0.181903162877853,0.155091297012829,0.241635597557178
317,2,141292,0.216296190343663,0.153845767402951,0.160624865132545
318,2,141545,0.172653710844302,0.154754820908346,0.265326746677645
319,2,145823,0.330522888436598,0.159973515950461,0.0395472040337506
320,2,145934,0.272555252761123,0.264777636150762,0.304008682212242
321,2,145980,0.204543347436662,0.162056757956029,0.207720501286715
322,2,146723,0.253423618931085,0.154158829679096,0.101084567012047
323,2,147946,0.265400962827535,0.155525153626966,0.0887977489397183
324,2,150394,0.297029093039163,0.169381410585765,0.0803650632775388
325,2,151274,0.202449961365843,0.2662694342667,0.447570883947956
326,2,151397,0.22506629083184,0.156096782745411,0.150234615436687
327,2,153035,0.209503589633233,0.154449479421905,0.175821712201983
328,2,153228,0.199639459960583,0.155619081889344,0.200378373449272
329,2,153455,0.157899714040199,0.15693385282857,0.315030403795066
330,2,153732,0.185271585874843,0.162187051902649,0.254089941893435
331,2,153815,0.151432894969772,0.156348139577252,0.33342681608577
332,2,154160,0.176439563070876,0.154630488309934,0.254626798371312
333,2,154235,0.174899202990221,0.156185165916416,0.263552003151376
334,2,155527,0.211817019654119,0.169447349905646,0.212110734197966
335,2,159870,0.230385776785587,0.152016834965997,0.130533646990356
336,2,161229,0.224033831745916,0.154391697826057,0.147647215199578
337,2,161451,-0.150598666630769,0.331482765563818,0.649879015134675
338,2,161451,0.20848419327069,0.332457771930409,0.530999215727027
339,2,162696,0.297908278910714,0.153367720045096,0.0528782998616987
340,2,163284,0.302114124040917,0.151289892396547,0.0466010435880377
341,2,164166,0.191369292069786,0.153216475859223,0.212488126168185
342,2,165270,0.195248784206518,0.151908271081666,0.199527599519969
343,2,165675,0.15730940021072,0.154553052844931,0.309453785648677
344,2,166404,-0.886630986832861,0.398359426862774,0.0266649459620043
345,2,168012,0.131970061983183,0.186962900527288,0.480739342750727
346,2,168062,0.0769378892880246,0.153334186868114,0.616144898455167
347,2,168518,0.028217989829967,0.152503193160004,0.85331010133946
348,2,168980,0.0987347982926954,0.152347575324609,0.517348658677373
349,2,169651,0.0861045910135394,0.152441715974176,0.572543980482328
350,2,169902,0.25483200557823,0.254556359517576,0.317472480915853
351,2,169960,0.181926429977702,0.237248974401419,0.443703144682833
352,2,170725,0.208458309892495,0.152378668359334,0.172173443349363
353,2,171254,0.256949466204647,0.152416981287019,0.0927117478551974
354,2,172242,0.0924049608185801,0.151140399961757,0.541338300018858
355,2,173254,0.105487011096051,0.149956536667742,0.482238711201414
356,2,173340,0.105428960737362,0.149938479449327,0.482426920507636
357,2,173385,0.0960425196079215,0.150094606105402,0.522665762343257
358,2,173973,0.148653918702501,0.149573551253545,0.320975864180607
359,2,174714,0.128598225125599,0.383991187519083,0.737900266760063
360,2,177341,0.186186498805197,0.148943017889588,0.212108671860707
361,2,180314,0.0652836118156855,0.149281969299835,0.662148554067155
362,2,180339,0.0425683062090814,0.149682504319452,0.776277767726643
363,2,182758,0.174392743672998,0.148873708225735,0.24222248590524
364,2,183619,0.111434117276989,0.149632667630191,0.45693780838984
365,2,183913,0.0858196263941319,0.153475028899771,0.576395862804837
366,2,184146,0.199678665194482,0.154207013637973,0.196209957517152
367,2,187176,0.0534463326700034,0.150538568660825,0.722776035028127
368,2,191066,0.0176422472008749,0.15168808610692,0.907476102280301
369,2,191124,0.345429956379036,0.190770293370869,0.0710355661759327
370,2,191128,-0.287978725495319,0.175760303397842,0.102213767460339
371,2,191599,-0.0600032307412797,0.149555079518062,0.688507106742724
372,2,191762,-0.0632029684307021,0.155473923436833,0.684608285244776
373,2,191763,-0.0818128607209402,0.150118487361342,0.58610552019449
374,2,191959,-0.058209656032015,0.149783152490288,0.697786979340158
375,2,192390,-0.00431980346420491,0.15394913050717,0.977630200760848
376,2,195759,0.0927913229512359,0.151020846164549,0.53932884091805
377,2,196912,0.159885183099616,0.148413775306447,0.282084853300168
378,2,197598,-0.0937798567360586,0.485458377488409,0.846930702364294
379,2,198110,0.150977561904073,0.149332359628509,0.312700753343359
380,2,198283,0.161210361762948,0.154013390874097,0.295940531518374
381,2,198805,0.127843275522231,0.150038339340304,0.394752541257252
382,2,198891,0.142920052568663,0.148828375683762,0.337560990242158
383,2,199248,0.146879553125603,0.149158258170016,0.325434645032243
384,2,201782,0.0865148776698325,0.149108353264962,0.562139926461432
385,2,203285,0.240347726891868,0.148049425431774,0.105390358954648
386,2,203783,0.194971360826707,0.147917524960109,0.188321975821126
387,2,204179,0.179975145692927,0.148330906059807,0.225812848048229
388,2,205406,0.133013135340052,0.150000090143305,0.37581524346369
389,2,205834,0.159229186346423,0.149207342806092,0.286625618310338
390,2,205965,0.023068595114575,0.16329506630684,0.88773771022204
391,2,207192,0.148722016370599,0.149098112227051,0.319216030959524
392,2,207561,0.1131149523712,0.148526158524196,0.446817598627814
393,2,208682,0.144061206868509,0.148199838364711,0.331679352084544
394,2,210102,0.151583325597526,0.148562396757405,0.308268649310927
395,2,212519,0.490228474211973,0.315583920410373,0.121223352401541
396,2,214801,0.132797049653361,0.14860623574814,0.372135705419097
397,2,215016,0.123565824751678,0.148543820282643,0.40605731629788
398,2,218876,-0.0605113694127324,0.150192031427053,0.687270582185842
399,2,227511,-0.0823568786914819,0.151226326116874,0.586376962193019
400,2,230378,0.0160653546726236,0.149380840015205,0.91441670475357
401,2,231943,0.0146239183001742,0.149809554578077,0.922292043998889
402,2,232156,-0.0153691735090622,0.149747932535786,0.918312030749161
403,2,232789,-0.0182035147644574,0.149216756859931,0.902973369832359
404,2,238524,-0.00692780177701136,0.149429441590559,0.963048185422424
405,2,241518,-0.0505256830530335,0.150703165572943,0.737623411417704
406,2,250396,-0.112650592062775,0.149579530569994,0.45188276495177
407,2,250466,-0.0887925773939129,0.149572140769431,0.553130558983939
408,2,252305,-0.0873262496141849,0.149971439223288,0.560745857012853
409,2,254571,0.00263641260364667,0.152150792657442,0.986185032927742
410,2,254742,-0.0160113427489892,0.152011077208542,0.916173700677487
411,2,254908,-0.00699910115343783,0.153174176624151,0.963580190627385
412,2,255033,0.00501769193773749,0.17952978824564,0.977718559497424
413,2,255862,-0.0527054849142135,0.15222608719841,0.729374925232609
414,2,255975,-0.0812101968912788,0.151640660309875,0.592611201807508
415,2,258311,-0.177672342419459,0.148897292565344,0.233571133804527
416,2,259284,-0.120548224484365,0.149562089557149,0.420780931448842
417,2,266330,-0.0638240571427511,0.150304942683057,0.671364773743068
418,2,267100,-0.0895350103024337,0.150256816438896,0.551637359343929
419,2,268086,-0.0708227972481612,0.150296061906467,0.637773357155385
420,2,274614,-0.0598712890947339,0.149395914880058,0.688842324124148
421,2,274729,-0.0685569833862891,0.150202901406892,0.648362104075179
422,2,275746,-0.0116293736852007,0.150180353042125,0.938320533266146
423,2,277029,-0.00992781528929321,0.149482796774977,0.947085477340173
424,2,277741,-0.0339253435668049,0.149531514624026,0.820650288099991
425,2,278218,-0.0300362561685847,0.14926375694723,0.840635104421679
426,2,278379,0.0158690229017507,0.152964094393774,0.917431858999676
427,2,279910,-0.0456142502912151,0.14920015089376,0.759994073235698
428,2,280616,0.00346918400082619,0.155741163339205,0.982240922913437
429,2,283431,-0.0510787658895172,0.151380964516973,0.736001845923134
430,2,283573,-0.072678054701091,0.149539151239051,0.627259108468577
431,2,286762,0.0117854147252066,0.149970767931264,0.937407447624518
432,2,287187,-0.0726621049228672,0.14922221011376,0.626603814067472
433,2,288379,0.0129009329582013,0.148139502246019,0.930652229742396
434,2,294941,0.0984905711118962,0.148136990349795,0.506573239100103
