SNP,Chr,Pos,Effect,SE,GTR1_SLM4_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
36,1,45634,-0.00551728397514228,0.136526841259964,0.967787735736367
37,1,51248,-0.139811967433158,0.0883517144029698,0.114442907070657
38,1,51462,-0.111567159698363,0.0885859689357739,0.208709875027745
39,1,52124,-0.0191724346389999,0.0886586665830717,0.828917808384431
40,1,52667,-0.0757262393941808,0.0884306384453333,0.392393496507603
41,1,55470,-0.0531374664526767,0.0908875142659185,0.559155956031893
42,1,59265,0.109177288878758,0.0882867575365105,0.217049805359176
43,1,60165,0.0715905340774043,0.088328775720405,0.418198537602278
44,1,62308,-0.00974852115988203,0.0883121677769393,0.912165140637745
45,1,62869,0.0186850708172658,0.0882969996248845,0.83252863403605
46,1,65431,0.0712472321324124,0.0921452705400848,0.439918200769275
47,1,65451,0.0769826617051921,0.090823240484269,0.397229681608174
48,1,65719,0.0944205778189304,0.094674852918116,0.319295152314563
49,1,66841,0.0218511846375298,0.0883365605668669,0.804771219645657
50,1,66948,0.0285926915139717,0.0888733664967431,0.747852247132611
51,1,68621,-0.00755092142233826,0.0886446888740208,0.93216508484142
52,1,69417,-0.0261818420280817,0.0883999418478017,0.767270696378478
53,1,69820,-0.418911730346783,0.345235401382933,0.225784787542846
54,1,69821,-0.443221563280259,0.213351219267962,0.03848473140926
55,1,70906,0.0263263413810044,0.142014912295234,0.85303957677738
56,1,74327,0.0143410115614537,0.0888937243933213,0.871927675176289
57,1,74572,-0.00459627526110001,0.0886599917339924,0.958684236364787
58,1,75211,0.0210177063840951,0.0884916389110464,0.812398448512885
59,1,76030,0.0498560196484982,0.0884589177668266,0.57337982380323
60,1,80108,-0.0868779242932463,0.0883568704802453,0.326152098143158
61,1,81262,-0.0652497597510598,0.0883761252816883,0.460811275653926
62,1,81999,-0.128392122612296,0.0883965812415245,0.147263192158118
63,1,82431,-0.068771709918621,0.0890047891015398,0.440232215390764
64,1,83284,-0.0748477394751352,0.0883420252207281,0.397430101857875
65,1,83613,-0.0420980562679596,0.0883936633884338,0.634186292486861
66,1,84112,-0.0210869406579623,0.0884246796572315,0.811652260395684
67,1,84701,0.0253244695624543,0.0946855106374271,0.789272156958431
68,1,84858,0.0462300857710613,0.0886472413226059,0.602341220511632
69,1,85751,0.0252740041491202,0.0890357260867078,0.776681313427162
70,1,87445,0.0596911058746482,0.0891775497287796,0.503708975606611
71,1,87467,-0.0217923842051972,0.0896937696578869,0.808174167475311
72,1,89070,0.0392262191306533,0.0891154036326327,0.6600810085852
73,1,89616,0.0676636985655395,0.088587155258125,0.445491065364833
74,1,89679,0.0441878932444337,0.0886403608610556,0.618436783225288
75,1,89880,0.0525720262796272,0.088649875087258,0.553540879796034
76,1,91472,0.0326880998781083,0.0893354404165432,0.714656683333738
77,1,93789,-0.0535325399745318,0.0883858891824025,0.545124185800645
78,1,94351,-0.0519769934307279,0.0886213698255735,0.557910177075871
79,1,99148,-0.059741698953384,0.0883746171056511,0.49947999506477
80,1,101281,1.485201404856,0.963918785863197,0.124262562088519
81,1,106011,-0.0946608550585228,0.0920247098590306,0.304350331347391
82,1,106800,-0.0661576137860104,0.0884810485486315,0.455136654041331
83,1,107970,-0.0640607039132645,0.0882228790311087,0.468244242691915
84,1,109000,-0.121420431339892,0.0882079127150622,0.169531503888425
85,1,112549,-0.104812488911764,0.0881679063359184,0.235324248570063
86,1,112742,-0.0918938038235464,0.0885534371956386,0.30011004097274
87,1,113050,-0.0686555335397789,0.0884637671392672,0.438217586432794
88,1,113135,-0.11623308206431,0.0880967415600158,0.187897208256442
89,1,114076,-0.0676523681244029,0.0882402551800839,0.443782000644144
90,1,114628,-0.106820652209364,0.0883543721167594,0.227471061882271
91,1,116283,-0.131263878780314,0.0887549942382396,0.140046421691033
92,1,126880,-2.23569769584098,1.66620528896853,0.180526544218595
93,1,127853,-0.013772229030053,0.0888607580790389,0.876920441174645
94,1,128302,0.0112210053462197,0.0885204273957512,0.899201133497195
95,1,128704,-0.0711342920347059,0.0885296377148156,0.422221762829501
96,1,128911,-0.0502862128540518,0.0885799409237214,0.570604316475177
97,1,130267,-0.0442097246940938,0.0885470999039605,0.617893729674246
98,1,130271,-0.0429481285586579,0.0886540246963398,0.628369492156473
99,1,130613,0.00858690739454904,0.089511065891218,0.923629620891448
100,1,132012,-0.0716840189212843,0.0892407114339726,0.422361604761075
101,1,133231,-0.0404352263167813,0.0886622890767949,0.648628062641545
102,1,137074,-0.070259062877811,0.0884832871569617,0.427706958980252
103,1,137304,-0.0684649699075496,0.0885180801085065,0.439769328829102
104,1,139686,-0.0432723406267096,0.0886795767383451,0.625879082855574
105,1,149562,-0.0375447307753027,0.0888893975040874,0.673007881447617
106,1,150447,-0.0324786797415251,0.0898814677339198,0.718053901934284
107,1,151446,0.0904857575900699,0.18053744892414,0.61654125838336
108,1,154084,0.00183000275075373,0.0901757753717699,0.983820524008123
109,1,156633,-0.023843041943324,0.0914033163805752,0.794356186150421
110,1,157269,-0.0221515458415998,0.0885313558094685,0.80256950046713
111,1,160054,0.00498903027153907,0.0893800060002367,0.955518222174149
112,1,166222,0.0149328898390256,0.0887157598291849,0.866425694857894
113,1,166416,0.0286932940943736,0.0885260340889643,0.74603713176467
114,1,167326,-0.00422790433587744,0.0890420495513121,0.962155840444206
115,1,168836,0.0114669430145062,0.0886182650703753,0.897117170346258
116,1,171200,0.00168437276615813,0.0887530366761156,0.984869219393023
117,1,171431,-0.0308414683935482,0.0892920850823912,0.729999557564322
118,1,173339,-0.0400810715645597,0.088586978157779,0.651223622651842
119,1,173845,-0.0356750789399188,0.088518843228235,0.687175706427741
120,1,175121,-0.0156135408149088,0.0883597495039111,0.859842061035065
121,1,175281,-0.00321369046752878,0.0884385991530821,0.971033312268116
122,1,175315,-0.0105656773862448,0.0884091362424733,0.904940184541733
123,1,175523,-0.0170353732148756,0.0889072331223325,0.848159123657956
124,1,175541,-0.00691020430035932,0.0885482257090268,0.937841341682706
125,1,175653,-0.0465728906414399,0.088794594260439,0.600259036738199
126,1,175805,-0.0141862454571127,0.0938503307314936,0.879937279995562
127,1,175818,-0.0368665249453567,0.0916761972393739,0.687825510209792
128,1,175856,-0.0167933492280075,0.0902912252669567,0.852558702538151
129,1,175876,-0.0159440670255883,0.0889078065092146,0.857779449476738
130,1,175989,-0.00213814752055247,0.089165463893701,0.980882471651429
131,1,176001,-3.6436946786178e-05,0.0896301495002744,0.999675869175868
132,1,176451,-0.0171665737103711,0.0907029427856128,0.849996651250364
133,1,177692,0.00427854677492567,0.0884106314602963,0.961429585320675
134,1,178191,-0.00275320572729543,0.0884985880285944,0.975199264427215
135,1,178224,0.00427854677492567,0.0884106314602963,0.961429585320675
136,1,178960,0.000670513702023146,0.0891170419345711,0.994001049569647
137,1,179139,0.115311632672707,0.176520720788444,0.514022294482325
138,1,179139,-0.146993789394842,0.355646318744717,0.679627150542604
139,1,180955,0.00315124039024051,0.102342794344564,0.975453592675096
140,1,183802,-0.00723045124008236,0.0884212200471192,0.934873726458159
141,1,183954,-0.0246504790736546,0.0890561315217321,0.782097911551439
142,1,184450,0.0123910779667033,0.0882835067292404,0.888459147711034
143,1,184641,0.00854748643537545,0.0908540201072388,0.925099506648707
144,1,184718,0.00269994548502579,0.0887874707547756,0.975757986971331
145,1,185296,0.0152502736063683,0.0884071986461477,0.863143035997388
146,1,185438,0.0154592555042995,0.0884112703014325,0.861292902668383
147,1,185469,0.0183678300880794,0.0885373025902728,0.835771303350891
148,1,185503,0.0117857150711052,0.0883114641566946,0.893908625894584
149,1,185705,0.0102947238472152,0.089299038855508,0.908285804496733
150,1,185749,0.00851386871346264,0.0892995701460859,0.924098446010815
151,1,185806,-0.0231527312991869,0.0894114693842106,0.795827931521935
152,1,185879,-0.0336485001278987,0.0898341988357799,0.708210958860493
153,1,185916,0.0146809290507816,0.0898077840336957,0.870241497162018
154,1,185941,0.0193434434720935,0.0901965380109881,0.830313105121437
155,1,185954,0.0212113180978009,0.0904587992642529,0.814743680562115
156,1,186055,0.00994528430155701,0.088658749067099,0.910748507715576
157,1,186896,-0.0111945351654548,0.0901119161231752,0.901204477419069
158,1,187697,-0.287596910863611,0.183140426897926,0.117226622250637
159,1,189392,-0.134103700030606,0.184604619744443,0.468052078776581
160,1,189416,-0.125957066186164,0.178578967352782,0.481070178854687
161,1,190132,-0.0425387215995585,0.0887439170339445,0.631991888205091
162,1,190148,-0.0430058486196552,0.088770061518566,0.628357463290132
163,1,190165,-0.0421211156571549,0.0894538360644777,0.63802450396235
164,1,190169,-0.0363077062922242,0.0893494435071222,0.684727084494966
165,1,190933,-0.0795919961106701,0.0885443195964299,0.369321628266757
166,1,192149,0.0316307742253668,0.0893544804629557,0.723556197661929
167,1,192302,0.238987704257863,0.117315043018682,0.0423810930731475
168,1,192303,0.16285017706939,0.106189715428932,0.126029309706373
169,1,192305,0.202386117539558,0.110191622527831,0.0670986466077119
170,1,192315,0.134967555076598,0.125392901785574,0.282502594046434
171,1,192795,-0.0065000570553288,0.0884771081464359,0.941476928987918
172,1,194020,0.0100704068326805,0.0931922449081195,0.914009041466734
173,1,194187,-0.0191264124577205,0.0885452346962644,0.829106861418521
174,1,194867,-0.0907620283832228,0.0883709580503936,0.305096781720821
175,1,197325,-0.102717272204249,0.0904975130716692,0.257133403298871
176,1,197392,-0.0795732195511235,0.0917301473434173,0.386273435189811
177,1,198857,0.175459019045419,0.424268603327583,0.679450096160963
178,1,206666,0.0677870579522244,0.0994698654651244,0.496012531007824
179,1,206675,0.144380385542883,0.129358162479429,0.265126134769579
180,1,223051,-0.13882974803513,0.102296169042999,0.175605303849591
181,1,223059,-0.203743781451541,0.105946753841928,0.0552745321350277
182,2,7366,-0.162818749048421,0.128068867780335,0.204445670894576
183,2,8180,0.208178507312974,0.176379625740999,0.238680972094518
184,2,8187,0.102847865563245,0.18369747527585,0.57591890081476
185,2,8250,0.219450026543024,0.180682883075514,0.225346162430467
186,2,8253,0.17795361210486,0.180812113691794,0.325695802756464
187,2,8285,0.0478984685262477,0.0981294149516509,0.625771225534406
188,2,8302,0.0962839395126905,0.0917433672895545,0.294669663534553
189,2,8306,0.0962839395126905,0.0917433672895545,0.294669663534553
190,2,8314,0.0853360213189059,0.0898867101199774,0.343080408908615
191,2,8317,0.095022268567386,0.0919149336303443,0.301934288674359
192,2,8328,0.0663224010219347,0.0915741248540071,0.469393053958566
193,2,8331,0.0646194414250452,0.0914051669726803,0.480060158836556
194,2,8498,0.071383658074019,0.0897892320829664,0.427139812041154
195,2,8651,0.0941681713976472,0.0898139847518199,0.295134808372699
196,2,9418,0.11163810496139,0.228698633806082,0.625750176828488
197,2,9812,0.0888821247898642,0.0903644661509721,0.325987869609522
198,2,9932,0.0784234885701489,0.0900348667817824,0.384327212415903
199,2,10135,0.0674278422989614,0.0897146466483719,0.452803736334451
200,2,11616,0.0628514183929989,0.0896286925979664,0.483613911737858
201,2,12133,0.0745830149072098,0.0899601193839312,0.407626434602757
202,2,12194,0.0746782755885504,0.0903084390642716,0.408838375521861
203,2,12359,0.0803159749391451,0.0900301405651026,0.372946520422961
204,2,13061,0.0613803355105631,0.0900657062936007,0.495998112275992
205,2,14298,0.0856298780205231,0.0902943034109437,0.343604153747736
206,2,15222,0.0677050408053055,0.091219723298547,0.458448037624015
207,2,17986,0.0670371205253915,0.0896201003229922,0.454949543968627
208,2,19770,0.0627225252510217,0.0902494933419665,0.487518566790493
209,2,19836,0.0573855625330271,0.0900112944886426,0.524188179055255
210,2,19851,0.0691823199188668,0.0902517077155067,0.443862265771301
211,2,21595,0.0454602339598955,0.0899211775893771,0.613483562349846
212,2,22385,0.0207093025665952,0.0900320948565986,0.818208425960718
213,2,23441,0.0216270773281109,0.0909060604774826,0.812092200230569
214,2,24209,0.0309672143998616,0.090149691486781,0.731420203935812
215,2,24341,0.0628625737365107,0.0903160718439123,0.486868890143433
216,2,26815,0.0426436691316383,0.0902411830035875,0.636824715900407
217,2,28209,0.0476736108879369,0.0902644389166606,0.597723646146783
218,2,28695,0.00395742247079212,0.0943378803811023,0.966562710282917
219,2,35849,0.0156409324613254,0.967154343257255,0.987106216961073
220,2,35850,-0.862120553251644,1.18195788892066,0.466240466647749
221,2,41245,-0.0679837386835813,0.0898809199830058,0.449928488754331
222,2,43214,-0.0950206581362596,0.0912721151714059,0.298555569958865
223,2,47104,-0.0109814827868143,0.0888618592203665,0.901718748185663
224,2,50915,0.0690260538278205,0.0896616551416609,0.441903547230517
225,2,55834,0.0153147235488638,0.0893185148347645,0.863958820900974
226,2,56422,0.0242990575475456,0.0894725777539599,0.786102920332349
227,2,57715,0.0381006034177001,0.0891638956216267,0.669414248292432
228,2,59046,0.0344967280479772,0.0896193175711642,0.700524695425328
229,2,59191,0.0177462408796281,0.0891198820752575,0.842277466055335
230,2,59383,0.0134241936089216,0.0891476907897075,0.880390088945857
231,2,59477,0.015114725992002,0.0904883651672652,0.867438134973653
232,2,59755,0.309900324880783,0.202650417222694,0.127101509856089
233,2,60471,0.00730608960981627,0.0892697790473869,0.934818097183795
234,2,60478,0.00884336300157929,0.0893712551987843,0.921233448865923
235,2,60786,0.0034723219822882,0.0892253507692972,0.968979107214952
236,2,61035,-0.00866987715184586,0.0892179138521647,0.922641445916277
237,2,61071,-0.022371705485285,0.0888063914927608,0.801252989527471
238,2,61675,0.0136949377939882,0.0890670807377407,0.877886983416695
239,2,62776,-0.0528371382261069,0.0929247444411304,0.56998823311143
240,2,62939,-0.00087566474023637,0.0889160898467275,0.992147951842666
241,2,63527,0.0369238332560228,0.0892282248041706,0.679262085562179
242,2,63857,-0.0145539295926171,0.0892672651013994,0.870582046229341
243,2,65527,-0.00859583928103758,0.08897513804214,0.923091375282654
244,2,67007,-0.0407793687900028,0.0979381818695023,0.677385991226497
245,2,67023,-0.134856814742271,0.202452859910206,0.505772894263563
246,2,67024,-0.0367371301783717,0.203311168521041,0.85671137831534
247,2,67976,0.00677003499197748,0.090257156964653,0.940250604927368
248,2,69628,0.0239120811975415,0.0917443014263168,0.79452340613242
249,2,71825,-0.299296322888821,0.176709417755643,0.0912005683720266
250,2,72389,-0.0276150602611889,0.08968922648758,0.758342159733814
251,2,72392,-0.0202723411564143,0.0903047708378613,0.822507452573436
252,2,73646,0.0331256082501972,0.0884420897105304,0.70822322999426
253,2,74564,0.0410453149155874,0.0882589368997195,0.642178367574789
254,2,74739,0.0715634561338482,0.0884943269518666,0.419244797779732
255,2,79931,0.130783965643189,0.0995944704056419,0.189980332728939
256,2,80748,0.0695663957594883,0.0920455618803866,0.450283824894712
257,2,80873,0.111943712664297,0.0885874478227978,0.207188808208959
258,2,81501,0.111551874534997,0.0885740220242987,0.208710847804678
259,2,83526,0.0716890365652693,0.0885529166518036,0.418737566651465
260,2,83845,0.0937828998376284,0.0885787901979852,0.290437041868409
261,2,84412,0.358527575057543,0.222766475226798,0.108415714373644
262,2,84412,0.0204916635875139,0.111953573916054,0.854873946844968
263,2,84447,0.113757226880229,0.0896478191664321,0.205300427190982
264,2,87391,0.139872660984527,0.0880132673066038,0.11290537486195
265,2,87562,0.139088387889426,0.0882410990522152,0.115868221155036
266,2,87849,0.124301896606286,0.0882951825611623,0.160070504185001
267,2,87878,0.15198494261252,0.088554471348766,0.0869867167428542
268,2,88125,0.134652133027245,0.0986235214375027,0.173023624560482
269,2,89785,0.13235500961975,0.0886536462970175,0.136344823266941
270,2,93441,0.110429305664761,0.0913991633018751,0.227775593352797
271,2,93588,0.126153354393554,0.0945657767138892,0.183054817944322
272,2,93721,0.0800958470788254,0.0885619934774726,0.366397868309829
273,2,93952,0.0929514899625728,0.0882723951799939,0.293057823366587
274,2,95085,0.0530446107790972,0.0884892882539972,0.549259592961066
275,2,103188,0.111597568615575,0.0904887780024645,0.21829368933451
276,2,107124,0.140310569228108,0.0882629878911159,0.112800434270972
277,2,111645,0.0742662070750373,0.0885468997892227,0.402193078972941
278,2,111916,0.0594561863207375,0.0887876318613709,0.503521943190864
279,2,111931,0.0784960278146333,0.0888817217059552,0.377755450734032
280,2,111999,0.0797694576162331,0.0885586134356283,0.368333646740429
281,2,114528,0.0616092517443657,0.08911021911559,0.489779592943021
282,2,116024,0.0704735916252889,0.089303818521632,0.43055742124589
283,2,119244,-0.0565774441946727,0.097369492068073,0.561571320784025
284,2,119246,-0.0592749557143587,0.0984046370039992,0.547321672843713
285,2,119247,-0.00760790563385583,0.0991652477727313,0.9388901759948
286,2,120090,-0.0708740378785577,0.0889495922180233,0.426109273505999
287,2,120291,-0.102888873923938,0.0898809891896625,0.253099302451223
288,2,120726,-0.0802085577968761,0.0894255560862429,0.370366993462838
289,2,121716,-0.0505014236580728,0.0893853142514423,0.572442366694562
290,2,123100,-0.0394128701355542,0.0895245031982525,0.660027860783254
291,2,124677,-0.00933980706495596,0.0894243378452012,0.916876575792811
292,2,127636,-0.112562835126327,0.11294477730383,0.3196324707429
293,2,127887,-0.0167789524448352,0.0900344128844973,0.852268295997488
294,2,128935,-0.00837547446106091,0.0899526205387765,0.925869118729206
295,2,129053,-0.0088435215664826,0.090226316296114,0.92197610760569
296,2,130040,-0.0340891742466831,0.0907601156223684,0.707442551979403
297,2,130976,-0.0486306576513036,0.0900016305344149,0.58930962134973
298,2,132199,-0.027172383742974,0.0904445942868763,0.764025073742892
299,2,133355,0.00182580103269414,0.0910680010952412,0.984015798113052
300,2,133435,0.0102471550221004,0.0912632152440694,0.910664166683568
301,2,133943,0.0235722279867566,0.106843639334317,0.825513072839647
302,2,135183,0.0757453008348155,0.0912263545049925,0.406930007819907
303,2,135402,0.0632775495106255,0.0912394593687763,0.488431391585824
304,2,135898,0.0797944598631806,0.091687494619065,0.384734848247926
305,2,135912,0.054379847605297,0.0918079892485972,0.554014514573703
306,2,135925,0.0466943022695956,0.0914037298082735,0.609770015887798
307,2,136002,0.0423305310482347,0.0913413126957626,0.643340006095512
308,2,136173,0.0580600939158156,0.091963612249291,0.528228342034716
309,2,138209,0.0309661365476139,0.0946995739719893,0.74386668015204
310,2,138318,0.0625697738598485,0.0943860549611389,0.50781868739332
311,2,138695,0.0167007797744025,0.0928218045671853,0.857316237924341
312,2,138818,0.0191938645347314,0.0926501997684541,0.8360005709658
313,2,139728,0.0257930798351464,0.0924795326073705,0.780480423029228
314,2,140174,0.00977538580346637,0.0924882581867926,0.915885759526208
315,2,140863,-0.00393615385646418,0.0924520733394013,0.966064336875693
316,2,141152,-0.0155780175222004,0.0927090304520554,0.86665489457708
317,2,141292,-0.0116271244970407,0.0920440391195226,0.899549498498346
318,2,141545,0.0139904768020656,0.0924915033048549,0.879855217764894
319,2,145823,0.0493854567945931,0.0959848976590882,0.607215498900768
320,2,145934,-0.00983799790115647,0.158211177612889,0.950452533723831
321,2,145980,-0.03722487761607,0.0968861123968533,0.701052122353074
322,2,146723,-0.00072971955318879,0.0923276624890839,0.993698381655345
323,2,147946,-0.00691436906216003,0.0931726964682383,0.940885124610125
324,2,150394,0.0685429156168773,0.1014322144135,0.499641223380595
325,2,151274,-0.0298840706136474,0.15898725113021,0.851011932479135
326,2,151397,-0.00743380374469327,0.0934055181619615,0.936611354119357
327,2,153035,0.0215284584246624,0.0923824248524866,0.815868283630797
328,2,153228,-0.0135494168211352,0.0930608989227749,0.884322390900194
329,2,153455,0.0143210777082614,0.0937630095856604,0.878692972653285
330,2,153732,-0.00334893228998889,0.0969447035128034,0.972462268988797
331,2,153815,0.0367277966233943,0.0933858984892845,0.694342275367898
332,2,154160,-0.0129517383683675,0.0924250895332776,0.888635400219889
333,2,154235,-0.0260259556411662,0.0933403423656413,0.780539648428404
334,2,155527,0.039920015375547,0.101299146966415,0.693759580614549
335,2,159870,0.0651881508922858,0.0909267036353397,0.473890904963927
336,2,161229,0.0819744271121123,0.0922864513399028,0.375005385257105
337,2,161451,0.145911962902307,0.197678935229354,0.460928298428515
338,2,161451,-0.0259918214291126,0.198460971807496,0.895876084854401
339,2,162696,0.134985424994257,0.0917110136995453,0.141950652657629
340,2,163284,0.09615307994786,0.0906285973132805,0.28943461141089
341,2,164166,0.056324982965003,0.091566743866352,0.538868580339845
342,2,165270,0.0611415779213909,0.0907870411000402,0.50109441763815
343,2,165675,0.0853760715265668,0.0922348223628436,0.355266420251675
344,2,166404,-0.298486507148757,0.238808467362191,0.21216438693322
345,2,168012,0.0507827681817967,0.111594235752171,0.649341339538956
346,2,168062,0.0757980192864836,0.0914279164595203,0.407638168471302
347,2,168518,0.0297703592750875,0.0909790798568432,0.743693916327973
348,2,168980,0.0334789690079125,0.0909322208176912,0.712963440137423
349,2,169651,0.046504170589136,0.0909592062998262,0.609485816667123
350,2,169902,0.0024319506311361,0.15209215076187,0.9872514179864
351,2,169960,-0.138879891514881,0.141475480790466,0.326942923806386
352,2,170725,0.119764811076251,0.0909316957966405,0.188664316104113
353,2,171254,0.101509445527049,0.091142369334167,0.266145962509384
354,2,172242,0.0617048612252608,0.0901633133930946,0.494192043972577
355,2,173254,0.0710143878133254,0.089451914055483,0.427796663409348
356,2,173340,0.0582809129825429,0.0894671384543752,0.515197601474717
357,2,173385,0.0818849802025662,0.0894972858864542,0.360845728077536
358,2,173973,0.0829848301226618,0.0892560926412104,0.353141817205829
359,2,174714,-0.0800626541732554,0.229098647838693,0.726946349135366
360,2,177341,0.117008140215599,0.0888428091873014,0.188684775728227
361,2,180314,0.0519373157164938,0.0890478024593089,0.560096052440818
362,2,180339,0.0662201826957063,0.0892462090335971,0.458584158088433
363,2,182758,0.0892532344920387,0.0888685885245421,0.315908359307405
364,2,183619,0.131050219750386,0.0890732340229416,0.142110672675198
365,2,183913,0.142514291795106,0.0912942668651493,0.119409600671739
366,2,184146,0.135373326008427,0.0919413733083558,0.141807281984048
367,2,187176,0.0658801786407197,0.0897638787880576,0.463480109580687
368,2,191066,0.157558394842477,0.0901145232299875,0.0812599212939484
369,2,191124,0.0456489783778151,0.114321430547424,0.689910856691356
370,2,191128,-0.00492380736946707,0.105262098623255,0.962717698367989
371,2,191599,0.0949990707468401,0.0891065220175455,0.287093845131709
372,2,191762,0.126574574522895,0.0925377077859468,0.172239744324364
373,2,191763,0.0983380315565514,0.0894503444876993,0.27236074675582
374,2,191959,0.118312043609248,0.0891626231591165,0.185391422358352
375,2,192390,0.0791152797885225,0.0917546875295146,0.389136532084057
376,2,195759,0.125487071320833,0.0899044657384197,0.163657304129008
377,2,196912,0.160469505202248,0.0882818349421317,0.0699582556304131
378,2,197598,0.578076340672319,0.288017130237232,0.0455020464535274
379,2,198110,0.111125170362053,0.0890292925361785,0.212789987974025
380,2,198283,0.141827649683722,0.0917218854444967,0.122933145132163
381,2,198805,0.107061985585613,0.0894284972530195,0.23203983332691
382,2,198891,0.131577828146237,0.0886356229887506,0.138573951281274
383,2,199248,0.124819018364747,0.088866934916014,0.161031187136651
384,2,201782,0.089652678122807,0.0888773992783112,0.313798420876627
385,2,203285,0.156194409080242,0.0882697090447893,0.0776715855489119
386,2,203783,0.138097664852132,0.0881635563040594,0.118155559420964
387,2,204179,0.1594429110266,0.0882765218498264,0.0717424933750901
388,2,205406,0.15684409754457,0.0892048949692386,0.0795723305879517
389,2,205834,0.108687818627787,0.0889776836870688,0.222705198318955
390,2,205965,0.0760620721601666,0.0973458636297852,0.435115060132967
391,2,207192,0.0771212467338487,0.0889875385089213,0.386721286436606
392,2,207561,0.108597060357193,0.0884998554293252,0.220607477373015
393,2,208682,0.0526080679955584,0.0884949194547106,0.552574892345769
394,2,210102,0.0365944899816322,0.0887464940062562,0.680334256981202
395,2,212519,0.28470506049814,0.188321621699617,0.131478850010352
396,2,214801,0.032769835215236,0.0887465028393785,0.712161193720322
397,2,215016,0.0336604031492623,0.088694901765287,0.704539044774031
398,2,218876,-0.115906908297789,0.0894175926794543,0.195738658816337
399,2,227511,-0.127590735831241,0.0900087199310589,0.157207889590625
400,2,230378,-0.114342695179068,0.0889190030393966,0.199313956546323
401,2,231943,-0.140311422211261,0.0890700292450724,0.116084511847671
402,2,232156,-0.130768638865395,0.0890744063521638,0.142972091789645
403,2,232789,-0.132869233597469,0.0887482269765205,0.135248331304966
404,2,238524,-0.136718325348279,0.0888573736849764,0.124791329443919
405,2,241518,-0.142650573249487,0.0896077382441316,0.112292161624044
406,2,250396,-0.141741182670343,0.088996598059271,0.112131851710368
407,2,250466,-0.126626994157125,0.0890294985053278,0.155821081209746
408,2,252305,-0.174455833604764,0.0890380450832165,0.0508596355357186
409,2,254571,-0.114250679751083,0.0905743485855659,0.207996919928766
410,2,254742,-0.0864067441633147,0.0905796014600793,0.340771027339307
411,2,254908,-0.124850299907905,0.0911471550698096,0.171630529259678
412,2,255033,-0.169863576220306,0.106731314538998,0.112390721493009
413,2,255862,-0.115840050595667,0.0906290737184483,0.202026627062684
414,2,255975,-0.0878042405910777,0.0903898654228261,0.332016872079886
415,2,258311,-0.122988277951011,0.0887750361687353,0.166807202294121
416,2,259284,-0.106213509174863,0.0891366919861696,0.234226441968851
417,2,266330,-0.087550426875855,0.0895786965438312,0.329061418745426
418,2,267100,-0.0786465514365744,0.0895955469873189,0.380651847874332
419,2,268086,-0.0654524229108869,0.0896321423446833,0.46573159874424
420,2,274614,0.00360537284996887,0.0891546274407203,0.967765563016863
421,2,274729,0.00297712053197019,0.0896423344032803,0.973525016881967
422,2,275746,0.0189483548476038,0.0895976664290463,0.832632686370206
