SNP,Chr,Pos,Effect,SE,MID2_MAM33_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
36,1,45634,-0.0445789470097004,0.0795871298366128,0.575747695895287
37,1,51248,0.0417692441020138,0.0516612504400154,0.41933485339946
38,1,51462,0.032030486792585,0.0517511082356318,0.536359473251457
39,1,52124,0.00788266404454115,0.0517073609893528,0.878920998174601
40,1,52667,-0.0358755017382255,0.0515908683448656,0.487271740133411
41,1,55470,-0.0298071758750183,0.0530074210186787,0.574254363828506
42,1,59265,0.00430730730014292,0.0515996388144422,0.93352074857109
43,1,60165,0.00762206415655327,0.0515595595658521,0.882561113952096
44,1,62308,-0.00827458597211178,0.051502566502928,0.872450289765283
45,1,62869,0.00267216917348875,0.0514977843280115,0.958646479332135
46,1,65431,0.0515764596661668,0.0537144083623651,0.337612865754237
47,1,65451,0.0628376736944327,0.0529163019635611,0.235832130770485
48,1,65719,0.0757786515647214,0.0551447036369202,0.170258205201112
49,1,66841,0.0493022127861197,0.051455383718187,0.338640572675789
50,1,66948,0.0519032965906443,0.0517647876847493,0.316704154007001
51,1,68621,0.0310544368558304,0.0516715889064855,0.548228115129804
52,1,69417,0.0224710588915827,0.051547282287527,0.663153247351378
53,1,69820,-0.42316250846491,0.200499318715707,0.0355145329516652
54,1,69821,-0.137149135381907,0.124971483099915,0.273195623929742
55,1,70906,-0.0792929697883125,0.0827193835674746,0.338427518593804
56,1,74327,-0.0640120210516207,0.051732566244036,0.216774384092194
57,1,74572,-0.0630861140329004,0.0515974701219715,0.222274178020874
58,1,75211,-0.0329857974756293,0.0515824823805177,0.522927608335205
59,1,76030,-0.010794064094203,0.0516091538169496,0.834451640797808
60,1,80108,0.00157836014314863,0.0516000797119358,0.975615137611537
61,1,81262,-0.0164993530215035,0.0515731646821879,0.749217270879985
62,1,81999,-0.000924673077762173,0.051706584547828,0.985742228964502
63,1,82431,-0.0048540573023278,0.0519507309611627,0.92561037108552
64,1,83284,-0.00931433791902009,0.0515709484322236,0.85677569394496
65,1,83613,-0.00704460950268505,0.0515662850271474,0.891414814886981
66,1,84112,-0.0112805330775511,0.0515698362371113,0.826976777675738
67,1,84701,-0.0698900693336385,0.0551006595706502,0.205488446284792
68,1,84858,-0.0197586353604337,0.0517081938711402,0.702603726492653
69,1,85751,-0.0490419769482774,0.0518658241270827,0.345022493790067
70,1,87445,-0.031286601197295,0.0520145959528295,0.547895373718578
71,1,87467,-0.0362598204324258,0.0522780723345845,0.488392233917302
72,1,89070,-0.0230531152134771,0.0519717860189898,0.657625385059907
73,1,89616,-0.0244870058912089,0.0516901797824284,0.635987831420318
74,1,89679,-0.0178020128352281,0.0517044747151632,0.730823341841641
75,1,89880,-0.021571798299593,0.05171351448822,0.676829253607227
76,1,91472,-0.0332940099384314,0.0520800722819331,0.523052152847396
77,1,93789,-0.0231976513167715,0.051558549648112,0.653038296380879
78,1,94351,-0.0206799342590532,0.0516973471635174,0.689384286231871
79,1,99148,-0.0293467439994017,0.0515496725844191,0.569521003253053
80,1,101281,-0.00895808703776346,0.564043372746967,0.987337572958296
81,1,106011,-0.0831382660872469,0.0535666281178759,0.121545509284417
82,1,106800,-0.0429656836614842,0.0515922404649128,0.405524268939229
83,1,107970,-0.0278970120955801,0.051468485100715,0.588145846525006
84,1,109000,-0.0158430407724164,0.0515737476606836,0.758878405372654
85,1,112549,0.0371527610849197,0.0514842897973039,0.47099786832824
86,1,112742,0.0306193150709042,0.0516973010456401,0.554041794302983
87,1,113050,-0.00288465363417684,0.0516357408386204,0.955480604803826
88,1,113135,0.00140063318838202,0.0515043955550074,0.978320017488017
89,1,114076,0.00833438529259015,0.05150253918873,0.871536449272306
90,1,114628,0.0238881466137138,0.0516190905847669,0.643809103266108
91,1,116283,-0.000285897899079957,0.0519219316466912,0.995609738290037
92,1,126880,-2.75896211810912,0.963073251293284,0.00442317018459065
93,1,127853,-0.0063848325572676,0.0518241468726454,0.902017348695445
94,1,128302,-0.0220546934230147,0.0516128453457623,0.669413958879773
95,1,128704,-0.0143603984564341,0.0516719297723381,0.78124039876883
96,1,128911,-0.023346699106746,0.0516683615947677,0.651649676208816
97,1,130267,-0.0732108139791933,0.0515116327521245,0.156127421200966
98,1,130271,-0.0737780600136863,0.0515708299310734,0.153424858141706
99,1,130613,-0.0938610266198732,0.0519638494152771,0.0717268853946968
100,1,132012,-0.0658682007556109,0.0519745265787783,0.205877365722518
101,1,133231,-0.0952282232662473,0.0514740449490703,0.0651456043797566
102,1,137074,-0.0927935443586389,0.0514127412160856,0.0719463680666784
103,1,137304,-0.090666600430072,0.0514415218088564,0.0788471932367778
104,1,139686,-0.0946454048643168,0.051489439383422,0.0668801353656102
105,1,149562,-0.0765078433557007,0.0516931575459895,0.13975497761949
106,1,150447,-0.0815668137453882,0.0522484150410624,0.119388006783607
107,1,151446,-0.304014153291613,0.104076356146849,0.00371271308019208
108,1,154084,-0.0715884724741787,0.0524522332062731,0.173175237038728
109,1,156633,-0.0843617709088788,0.0531220271208568,0.113164601718373
110,1,157269,-0.0740633022623839,0.0514852795017698,0.151168727646771
111,1,160054,-0.0970601752666376,0.0518699337391178,0.0621412723490075
112,1,166222,-0.0916746807685753,0.051510427954549,0.0759802790212957
113,1,166416,-0.0844710969885006,0.0514398658888533,0.101452967124423
114,1,167326,-0.088419978954114,0.0517157060486525,0.0881942810906156
115,1,168836,-0.0438374976446348,0.0516306082602254,0.396423183933479
116,1,171200,-0.0759350260649204,0.0516026700220598,0.142037961732152
117,1,171431,-0.0610000390495073,0.0519825543125693,0.241397991021426
118,1,173339,-0.0769816866465682,0.0515161249877509,0.135984777996045
119,1,173845,-0.0677333611707724,0.0515099668121871,0.189378134179845
120,1,175121,-0.0664591159777485,0.051412047200172,0.196968620894058
121,1,175281,-0.0726099360829726,0.0514324014100116,0.158903040037483
122,1,175315,-0.0681586618815953,0.0514333783765441,0.185967399189909
123,1,175523,-0.0752336802148232,0.0516984550278391,0.146491406442905
124,1,175541,-0.0705813736586869,0.0515048543651976,0.171438222582971
125,1,175653,-0.0707522683695888,0.0516680360715079,0.171756555342955
126,1,175805,-0.117717687054562,0.0543753985494371,0.0310644255526209
127,1,175818,-0.0871254372388533,0.0532762709798662,0.102866684784228
128,1,175856,-0.0831408398386577,0.0524740692490563,0.113994137325586
129,1,175876,-0.0653934103752935,0.0517363546242487,0.20707334709103
130,1,175989,-0.0731055922663095,0.0518554663257937,0.159480567287238
131,1,176001,-0.0756616015198484,0.0521168524883489,0.147454165038194
132,1,176451,-0.0748132303511563,0.0527504667182336,0.157000642955322
133,1,177692,-0.0761953710104275,0.0514014194364351,0.139136879432665
134,1,178191,-0.075873704075723,0.0514541208308592,0.141214224761516
135,1,178224,-0.0761953710104275,0.0514014194364351,0.139136879432665
136,1,178960,-0.0904342289866722,0.0517496001500615,0.0814141331384047
137,1,179139,-0.232860611728107,0.102260569275201,0.0233762251441106
138,1,179139,0.0438538168620131,0.207449598235295,0.832701013785761
139,1,180955,-0.122462460254118,0.0593293205506344,0.0397372053661592
140,1,183802,-0.0828706220234894,0.0513786682283722,0.107651505030877
141,1,183954,-0.0857456050448893,0.051742197681437,0.0983736029046969
142,1,184450,-0.0797772800559017,0.0513128998686123,0.120908421923368
143,1,184641,-0.0869711568070575,0.0527840438664459,0.100308356543385
144,1,184718,-0.0758511594188902,0.0516232042372032,0.142635835510321
145,1,185296,-0.0705815289556132,0.051424120289886,0.170767610908667
146,1,185438,-0.0860651581993748,0.0513597138797309,0.0946759990982208
147,1,185469,-0.0834794144274004,0.0514464969579174,0.105557961161079
148,1,185503,-0.0828573684147648,0.051315297463433,0.107275211378938
149,1,185705,-0.0955896345778501,0.0518309765598826,0.0659834784702292
150,1,185749,-0.0886748500677965,0.0518657846656314,0.0882004345992083
151,1,185806,-0.0841380222792885,0.0519569909493744,0.106258915460547
152,1,185879,-0.0895359474446294,0.0521844744384374,0.0870837051205009
153,1,185916,-0.0797044307144182,0.052205706098223,0.127721671224945
154,1,185941,-0.0796521783354604,0.052434844991805,0.129640092133955
155,1,185954,-0.079580475916543,0.0525892846194495,0.131112194883152
156,1,186055,-0.0914154730652779,0.0514771763523237,0.0766199098264148
157,1,186896,-0.103090319246174,0.052267103073693,0.0493469616806137
158,1,187697,-0.101740872336693,0.107042840868364,0.342524426047028
159,1,189392,0.00876026427626364,0.107740648449055,0.935242445320938
160,1,189416,0.161812370136222,0.103863964046958,0.12014684721956
161,1,190132,0.0524087925496202,0.0516969966136647,0.31138751998947
162,1,190148,0.0526900863862378,0.0517118237603439,0.308939906627164
163,1,190165,0.0746302477319727,0.0520343692659188,0.152386437926101
164,1,190169,0.0499933432059778,0.0520527186567519,0.337492845561874
165,1,190933,-0.00683924044993245,0.0516967362750771,0.89482602019827
166,1,192149,-0.0751430815886986,0.0519670095863216,0.149071005633788
167,1,192302,0.121588348209311,0.0685140467908469,0.0768177119028606
168,1,192303,0.0816270792646767,0.0619836139192297,0.188721769677872
169,1,192305,0.104171456220742,0.0643314787845004,0.106277451713604
170,1,192315,0.165705283445501,0.0727160060970134,0.0232755904128939
171,1,192795,-0.0845653909990966,0.051403469028507,0.100833117235389
172,1,194020,-0.0747377906980278,0.0542047496458599,0.168827890636649
173,1,194187,-0.040249400699164,0.0515984457517512,0.435883776836495
174,1,194867,-0.0216681382032241,0.0516019071184952,0.674806924922017
175,1,197325,-0.0166639632064687,0.0528668324667065,0.752791207437561
176,1,197392,-0.0562726789385815,0.0534700946877015,0.293329489210923
177,1,198857,-0.299333651265429,0.24697959627147,0.226331687306416
178,1,206666,-0.040547277164718,0.0580087351928617,0.48502123556744
179,1,206675,-0.0288249821919182,0.0755589662238726,0.703069287012457
180,1,223051,-0.0590405359963526,0.0597318493831187,0.323620885078828
181,1,223059,-0.0788648058799466,0.0619688509056037,0.203979005945462
182,2,7366,0.132181501426622,0.0745291031240693,0.0769987960993963
183,2,8180,-0.184981654434857,0.102595847033685,0.0722388317805978
184,2,8187,-0.0917568626158172,0.107068401211082,0.392030208118902
185,2,8250,-0.0607564052346667,0.105544479258848,0.565220309170625
186,2,8253,-0.0728516167824438,0.10552278971557,0.490404194886004
187,2,8285,-0.0210402032657486,0.057237324481811,0.713394901206498
188,2,8302,-0.0545795075184244,0.0535092438753519,0.3084263000609
189,2,8306,-0.0545795075184244,0.0535092438753519,0.3084263000609
190,2,8314,-0.0435939370847528,0.0524374041772784,0.406336830666759
191,2,8317,-0.0519408357297991,0.053614549605387,0.333317026013478
192,2,8328,-0.0534499351199653,0.0533698266156835,0.317270664029896
193,2,8331,-0.052830688602703,0.0532709571113892,0.322005968853822
194,2,8498,-0.0418202755147274,0.0523645553443492,0.42503786510331
195,2,8651,-0.0410542939410057,0.0524153884574739,0.43400614825103
196,2,9418,0.292310488384667,0.132511595399351,0.0280330655298525
197,2,9812,-0.0290667578482592,0.0527499454081899,0.581962268277003
198,2,9932,-0.0450407331813998,0.0525099404917084,0.391609025937167
199,2,10135,-0.0512159233732026,0.0522923283721086,0.32804541020089
200,2,11616,-0.0541383269910558,0.0522283245069621,0.300645729684059
201,2,12133,-0.0563083682297287,0.0524301116097569,0.283569689873205
202,2,12194,-0.056710254357123,0.0526322923583799,0.282001546757484
203,2,12359,-0.0515353670468077,0.0524930186320417,0.326892160189215
204,2,13061,-0.0623714798590309,0.0524558263841309,0.235227615725901
205,2,14298,-0.055874557237249,0.0526426443493633,0.289236760991724
206,2,15222,-0.0466789611395508,0.0531827385289725,0.38069870781687
207,2,17986,-0.0559082809218653,0.0522230418829498,0.28509546904525
208,2,19770,-0.0690495851689679,0.0525410262904803,0.189631148729197
209,2,19836,-0.0705715469332178,0.0523902257685753,0.178832562622129
210,2,19851,-0.0664837686766151,0.0525595045433807,0.206733048181629
211,2,21595,-0.0665386498445222,0.0523412401527554,0.204477767477911
212,2,22385,-0.0455006578386947,0.0524546803575299,0.386296822946026
213,2,23441,-0.0496874564011121,0.0529545704999283,0.348730032296914
214,2,24209,-0.0657571345965697,0.0524673860262022,0.210927693769211
215,2,24341,-0.0702809568876932,0.0525754621830004,0.182160738965197
216,2,26815,-0.065326676014152,0.0525302582849101,0.214471727390842
217,2,28209,-0.0558072586204994,0.0525790848222962,0.2892353542844
218,2,28695,-0.0919453257538168,0.0547998085660196,0.0942633772317008
219,2,35849,-0.067720522634052,0.564032057560981,0.904499943431683
220,2,35850,-1.17225553380847,0.687008431830862,0.088828218313511
221,2,41245,-0.0898405375661249,0.0522425369983922,0.086366826777749
222,2,43214,-0.0715034827110288,0.0531754386307414,0.179594790925291
223,2,47104,-0.129730053004977,0.0513632256665491,0.0119824836180056
224,2,50915,-0.0970321850039976,0.0520790116331214,0.0632682839123036
225,2,55834,-0.0974785367225247,0.0518336192970516,0.0608488063778998
226,2,56422,-0.0955689371871239,0.0519372696822289,0.0665952714661461
227,2,57715,-0.0929490604094215,0.0517779295959936,0.0734853705640496
228,2,59046,-0.0952522637744732,0.0520304451277603,0.0679878437909751
229,2,59191,-0.0965238200093348,0.0517230228227871,0.0628470177811647
230,2,59383,-0.0992857888159804,0.0517232571488968,0.0557195641768938
231,2,59477,-0.0875349378511031,0.0525687484511774,0.0967697254682353
232,2,59755,-0.183131120464454,0.118175047826032,0.122119235343704
233,2,60471,-0.0972553922351577,0.0518045591130375,0.0612943037200248
234,2,60478,-0.100152494198747,0.0518486428754431,0.0542051064762085
235,2,60786,-0.0827187901839569,0.0518496543955848,0.111526936566146
236,2,61035,-0.103697576093994,0.0517389348764568,0.0458071698383822
237,2,61071,-0.100308636373245,0.0515205603068722,0.052331933939565
238,2,61675,-0.0861106629986766,0.0517429789214037,0.0969598481070122
239,2,62776,-0.121076169262776,0.0538340890962771,0.0251245933985228
240,2,62939,-0.117124182713436,0.0514797041463844,0.0234958281562112
241,2,63527,-0.123667335779802,0.0516325672772477,0.0171344823003328
242,2,63857,-0.132219323206717,0.0515847200415578,0.0107865609505591
243,2,65527,-0.121476195194114,0.0514865172320927,0.0188494971675759
244,2,67007,-0.070582638343308,0.0570078184152915,0.216493591259228
245,2,67023,-0.213295957018778,0.11759776528741,0.070561251459716
246,2,67024,-0.270324539237956,0.117700192324528,0.0222196463066002
247,2,67976,-0.0942554276460885,0.0523986907030455,0.0729024008171689
248,2,69628,-0.0938336770514062,0.0532767515365451,0.0790618181218428
249,2,71825,-0.227507193938207,0.102763682273212,0.0274751914201253
250,2,72389,-0.123279336774244,0.0519005604745151,0.0180682683001072
251,2,72392,-0.06744585299459,0.0525469272474347,0.200146415900839
252,2,73646,-0.11206648357876,0.0512436048444237,0.0294029847826579
253,2,74564,-0.0992086989887625,0.0512168052399124,0.0535387575000703
254,2,74739,-0.109360019627563,0.0513286036884143,0.0338140574965626
255,2,79931,-7.70590457221942e-07,0.0582250828549458,0.999989447727467
256,2,80748,-0.0286948837034999,0.053702573180393,0.593449750303729
257,2,80873,-0.0217539408001956,0.0517678779616045,0.674579808919824
258,2,81501,-0.0307379541649704,0.0517463416803422,0.552884476586606
259,2,83526,-0.0319889843698566,0.0516638373250007,0.536200112684244
260,2,83845,-0.0172054906045272,0.0517329067874691,0.739646415845751
261,2,84412,0.218816398678364,0.129871795950318,0.0928985062347656
262,2,84412,-0.0409199776080083,0.0652579674264075,0.531032112363144
263,2,84447,-0.000191279869862365,0.0524016166456817,0.997089577074329
264,2,87391,-0.00879109958838648,0.0515104138218649,0.864583820637644
265,2,87562,-0.00703276667153398,0.0516415410957407,0.891753223246108
266,2,87849,-0.00226028836232214,0.051637866486466,0.965110962507476
267,2,87878,0.00182541096319747,0.0518598109539754,0.971940993655503
268,2,88125,-0.0109533209920349,0.057665849161841,0.849461661241566
269,2,89785,0.00946364641470074,0.051863236281474,0.855316196041781
270,2,93441,0.0123578944337169,0.0534099438390275,0.817155089652191
271,2,93588,-0.00362942549179174,0.0552891657649815,0.94769807976062
272,2,93721,-0.00448405896404202,0.0517085123024012,0.930944833137619
273,2,93952,-0.000701446107863969,0.0515611420189106,0.989153469646257
274,2,95085,-0.0163929275610312,0.051625744533571,0.75102620716116
275,2,103188,-0.0352789592590021,0.0528531822000801,0.504895452830987
276,2,107124,-0.0218302117312186,0.0516457347809555,0.672777739316029
277,2,111645,-0.0293066943458324,0.0516683447154811,0.570933442867234
278,2,111916,-0.022895851383642,0.051799396935122,0.658752636981863
279,2,111931,-0.0172372610738125,0.051884847281612,0.739919202169858
280,2,111999,-0.0160993324164542,0.0516995073726282,0.755678820567241
281,2,114528,-0.021197263262697,0.0519919182582852,0.68373885256652
282,2,116024,-0.0167811392478857,0.0521201579283527,0.747665828820564
283,2,119244,0.0367195100955519,0.056779306801753,0.518242595936831
284,2,119246,0.0321915390210907,0.0573933951057404,0.575226501092424
285,2,119247,0.052771395265425,0.057765302524889,0.361577762285981
286,2,120090,0.034542611804515,0.0518893733822291,0.506039398561888
287,2,120291,0.0383433923585897,0.0524760292679222,0.465456901791695
288,2,120726,0.0456167068870852,0.0521558003085362,0.382373273750672
289,2,121716,0.0369848256078118,0.0521158191412838,0.478379764685228
290,2,123100,0.0350174856396848,0.0521916566937832,0.502697324659841
291,2,124677,0.0420275722649485,0.0521049890187931,0.420443504860694
292,2,127636,0.0873828717520668,0.0657977052598832,0.185018482556842
293,2,127887,-0.0119765101036604,0.0525066858144486,0.819704488301838
294,2,128935,-0.00209590045326402,0.0524607964403899,0.96815418172643
295,2,129053,-0.0122243483218796,0.0526165833386739,0.816417270503347
296,2,130040,-0.0499256857077963,0.0528750471310307,0.345702960684216
297,2,130976,-0.0428807892446278,0.0524609324543315,0.414259671048273
298,2,132199,-0.0458704566527075,0.0526974076376263,0.38464609046681
299,2,133355,-0.0485501866942721,0.0530478896889646,0.360703897141999
300,2,133435,-0.0555896346334184,0.0531432589291176,0.296261249807899
301,2,133943,-0.00532454613043176,0.0623147461562439,0.93195526123806
302,2,135183,-0.0681321052325077,0.0531314310363755,0.200567853853764
303,2,135402,-0.0701152811792121,0.0531160570047063,0.187677248589305
304,2,135898,-0.0704414322022009,0.0533979220322476,0.187964231135287
305,2,135912,-0.0695272214721352,0.0534409500849288,0.194103535130523
306,2,135925,-0.0712919107893364,0.0531910859354483,0.181010453375124
307,2,136002,-0.0687243750572311,0.0531606636081003,0.196936994406036
308,2,136173,-0.0585988125812651,0.0535726386891591,0.274779856739428
309,2,138209,-0.0880756552032849,0.0550377741798149,0.110431814309167
310,2,138318,-0.0956013160387652,0.0548445616480839,0.0821812402248138
311,2,138695,-0.0881538146034471,0.0539323496908524,0.10303993021404
312,2,138818,-0.0852979894520252,0.0538457285882811,0.114062297403296
313,2,139728,-0.0691997830391404,0.0538140124277496,0.199318583317575
314,2,140174,-0.071690382424265,0.0538047756222403,0.183582770065428
315,2,140863,-0.0670415243871563,0.0537998854375126,0.213543893938483
316,2,141152,-0.0691421555162388,0.0539445882162511,0.200780165261926
317,2,141292,-0.0732002792973758,0.0535396270420566,0.17242730971365
318,2,141545,-0.0731437446578496,0.053802028410695,0.174856649085255
319,2,145823,-0.0699045664370661,0.0558755358726468,0.211735109857306
320,2,145934,-0.131711006321517,0.0920023999507259,0.153141947733669
321,2,145980,-0.0673196796361077,0.0564019925215372,0.233448056745083
322,2,146723,-0.0567850409895714,0.0537605074055672,0.291572060518586
323,2,147946,-0.0734539813857877,0.0541978143224009,0.176190414460943
324,2,150394,-0.0550076122633851,0.0591209574677771,0.352786965309683
325,2,151274,-0.116470902005045,0.0925183816462808,0.208900235227281
326,2,151397,-0.0650577366195486,0.0543643217993776,0.232226936445843
327,2,153035,-0.065547273858686,0.0537684110872682,0.223632903024866
328,2,153228,-0.0819169222004139,0.0540992376356043,0.1308706283245
329,2,153455,-0.064203295191364,0.0545774185125084,0.240239315884477
330,2,153732,-0.0413515422954407,0.0564952866053197,0.464686714631842
331,2,153815,-0.0607000311324859,0.0543785981418189,0.265075007809782
332,2,154160,-0.0567965116666282,0.0538188789234149,0.29199757351084
333,2,154235,-0.0685098470818422,0.0543197289662423,0.208057691966123
334,2,155527,-0.034748132411591,0.0590615968154516,0.556682232449141
335,2,159870,-0.0428903631028525,0.0530178235220547,0.419071512606638
336,2,161229,-0.0251930091464436,0.053864787025643,0.640281797457307
337,2,161451,0.279264025393058,0.114413624695366,0.0151445193913002
338,2,161451,-0.133948066205511,0.115525260682134,0.24704835830301
339,2,162696,-0.00364749487378102,0.0536492826010879,0.945833865914206
340,2,163284,-0.0152378274673897,0.0529324898465742,0.773612995573854
341,2,164166,0.00344808136851471,0.0534299234252444,0.948581048011949
342,2,165270,-0.0262399422413511,0.0529624964068263,0.620595135581226
343,2,165675,-0.0171374566602873,0.0538487656263176,0.750482280734914
344,2,166404,0.205253014978399,0.139152514932191,0.141097965289505
345,2,168012,-0.0345704700144673,0.0650747164849096,0.595584689738719
346,2,168062,-0.00249171938080295,0.0533723815703154,0.962790241458909
347,2,168518,0.0102771874705896,0.0530641280589624,0.846541874802995
348,2,168980,0.0108697786906136,0.0530385985882781,0.837736411293221
349,2,169651,0.0162071890735596,0.0530599357238465,0.760203026820349
350,2,169902,0.0497290744447483,0.0886605104189151,0.575226215082348
351,2,169960,0.0300198277813557,0.0826054376345003,0.716514488136423
352,2,170725,-0.0056593246935881,0.0531605566655833,0.915280074208848
353,2,171254,-0.0293364703447283,0.0532245416442909,0.581856824813728
354,2,172242,-0.0168277489974803,0.052610395381575,0.749266742857813
355,2,173254,-0.0346824348333121,0.052182169075646,0.50671376571105
356,2,173340,-0.0338715368840112,0.0521773552914898,0.516656043370839
357,2,173385,-0.0292388177148204,0.052233394429629,0.575989643510233
358,2,173973,-0.0333950464398892,0.0520874336598421,0.521851379430687
359,2,174714,0.193417274222909,0.133236078011741,0.147476405213022
360,2,177341,-0.0757517136702571,0.0517834492376355,0.144396639632311
361,2,180314,-0.0724817815398785,0.0518141813652372,0.162727200985988
362,2,180339,-0.0729685368894518,0.0519438789643865,0.160972824366243
363,2,182758,-0.0546360882624827,0.0518205306351204,0.292451649843966
364,2,183619,-0.0464183326707077,0.0520478384878656,0.373086324624025
365,2,183913,-0.0425452309667858,0.0533781652934965,0.42595597459534
366,2,184146,-0.0343816109834693,0.0537533695361548,0.522835991729866
367,2,187176,-0.0939385859920079,0.0521509970756233,0.0725118984929692
368,2,191066,-0.0766024565252764,0.0526240588515417,0.146376856246862
369,2,191124,-0.0765336623176491,0.0665626630273492,0.251005174961165
370,2,191128,0.0791803309392778,0.06124410417833,0.196903438402015
371,2,191599,-0.0897532039805937,0.0518307454557602,0.0842078373693331
372,2,191762,-0.0885658877512767,0.0539050009381673,0.10127343931378
373,2,191763,-0.0845277001295286,0.0520625463260889,0.105358121838381
374,2,191959,-0.0792241638354219,0.0519582465198354,0.128212881613659
375,2,192390,-0.0714763196023264,0.0534322970077712,0.181855820384838
376,2,195759,-0.0613858929384777,0.0524750593493822,0.242866324972697
377,2,196912,-0.0644811481010424,0.0516122786634098,0.212369470293804
378,2,197598,0.033696117000269,0.168917476873778,0.842000019698511
379,2,198110,-0.0869876305619552,0.0518298600777596,0.0941676192707624
380,2,198283,-0.0856312178362426,0.0534790975254903,0.110225101250339
381,2,198805,-0.0807163828508904,0.0520834924647337,0.122097619704233
382,2,198891,-0.0738453329194099,0.0517041253605928,0.154110092097595
383,2,199248,-0.0919682631286228,0.0517406888463105,0.0763494864859022
384,2,201782,-0.0747723159579946,0.0517550678177957,0.149419610321597
385,2,203285,-0.0629847659723132,0.051597820871241,0.223019473643877
386,2,203783,-0.0547440110207972,0.0515129302401429,0.288633747093854
387,2,204179,-0.0537394468584593,0.0516409647120697,0.298756727484304
388,2,205406,-0.0364196352774687,0.0522155365880035,0.485957468188716
389,2,205834,-0.0350816754592587,0.0519677105454139,0.500075252999311
390,2,205965,-0.0264815652606133,0.0568035913125361,0.641363283218143
391,2,207192,-0.040898706768948,0.0519069939343989,0.431270592622929
392,2,207561,-0.0517132617568728,0.051649695561446,0.31740110494282
393,2,208682,-0.0209554684138036,0.051623921837664,0.68504325500908
394,2,210102,-0.0281123246380847,0.0517476951285243,0.587295383963999
395,2,212519,-0.0492808646547047,0.110152718875533,0.654870253308437
396,2,214801,-0.0620222047841514,0.0516614979197735,0.230730863717101
397,2,215016,-0.0570440232446981,0.0516481586906192,0.270140054049126
398,2,218876,-0.0140008960689523,0.0522668941064358,0.788953437598511
399,2,227511,-0.024882384135919,0.05262551964119,0.636634004115182
400,2,230378,-0.0472670022903054,0.0519178674286001,0.363222923173972
401,2,231943,-0.0544844315793179,0.0520470855621344,0.295894408799606
402,2,232156,-0.0379444989821414,0.0520672895161671,0.466632373099698
403,2,232789,-0.0549208402621695,0.0518395839285825,0.290124593132389
404,2,238524,-0.0449767036330617,0.051939866074211,0.387112315008695
405,2,241518,-0.0281612393931127,0.0524249694605371,0.591487057152582
406,2,250396,-0.0335249408010756,0.0520582938133825,0.520001107784455
407,2,250466,-0.0196020600696309,0.0520600165543758,0.706750531915641
408,2,252305,0.0130126220528821,0.0522038964974289,0.803300514142929
409,2,254571,0.00798083460122512,0.0529400726307902,0.88025726821456
410,2,254742,0.0115479711622386,0.052890399406306,0.827292125940926
411,2,254908,0.00366798224621823,0.0532976467162073,0.94517129430166
412,2,255033,0.0493124745446242,0.0624133423420805,0.430002673008284
413,2,255862,0.038738266461247,0.0529368086453108,0.464786441396737
