SNP,Chr,Pos,Effect,SE,TPO1_TPO2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
72,1,89070,-0.085353149642006,0.0628581052561967,0.175372178022414
73,1,89616,-0.0803005530103747,0.0625371492612364,0.199968119368356
74,1,89679,-0.072101590086114,0.0625733968293231,0.249988948949769
75,1,89880,-0.06825432023686,0.0626015301306921,0.276325602058041
76,1,91472,-0.0358102708402579,0.0631435485267914,0.570989864395003
77,1,93789,-0.0239306489569119,0.0625084821843514,0.702069987677429
78,1,94351,-0.0417318233122997,0.0626466392681138,0.505752723588854
79,1,99148,-0.0413103900087024,0.0624827835661546,0.508948447335144
80,1,101281,0.00144121164125011,0.683780266728155,0.998319481245364
81,1,106011,0.00049405165236488,0.0651590828120356,0.993954590718025
82,1,106800,-0.0131647111055904,0.0626018705962319,0.833560626196913
83,1,107970,-0.0318532271090981,0.0623972851294936,0.610026875508119
84,1,109000,-0.0528795563687485,0.0624669463746743,0.397835891190358
85,1,112549,-0.0179793963290884,0.0624522030455502,0.773599502065296
86,1,112742,0.00222429593794216,0.0627027648214892,0.971722108047782
87,1,113050,0.0144284321455407,0.0625926816057908,0.817826629159183
88,1,113135,-0.0148946368162168,0.062432920501547,0.811577277773733
89,1,114076,-0.0450642287023731,0.0623918672753951,0.470602216695564
90,1,114628,-0.0280921296819565,0.0625780505355741,0.653769539477227
91,1,116283,-0.0569163996248896,0.0628711223280402,0.365930902986674
92,1,126880,-3.08815388468227,1.16951703598807,0.00864508644162573
93,1,127853,0.025418301000417,0.0628122999859436,0.68596463477722
94,1,128302,0.0150867140415056,0.062580388756355,0.809635133669337
95,1,128704,-0.0217537201918211,0.0626371392341904,0.728574816478816
96,1,128911,-0.0167873826567573,0.0626484017859348,0.788885180763045
97,1,130267,-0.014067299685142,0.0626205977963901,0.822386728585985
98,1,130271,-0.0065697998763769,0.0626984264083108,0.916606617380304
99,1,130613,0.0281326474213078,0.0632676077220184,0.656837151317183
100,1,132012,-0.0552742753063738,0.0630824306056371,0.381504691001547
101,1,133231,-0.0837019286184439,0.0625444135778803,0.181666589609735
102,1,137074,-0.08754763777689,0.0624400731312558,0.161762154040769
103,1,137304,-0.083984033403857,0.0624757572465875,0.179725638741395
104,1,139686,-0.0938138944738814,0.0625186958580106,0.134359798525718
105,1,149562,-0.0777499819097886,0.0627244969046367,0.215966308171761
106,1,150447,-0.0812835992733238,0.0634107133378074,0.200733350747863
107,1,151446,-0.162952880115316,0.127390835712701,0.201681971838288
108,1,154084,-0.0455243690327737,0.0637084266820467,0.475344743043945
109,1,156633,-0.0322191135207974,0.0646057971981041,0.618299143516451
110,1,157269,-0.0727144741350203,0.0624776366340643,0.245271641499467
111,1,160054,-0.0951748886350548,0.062988753282936,0.131687603831013
112,1,166222,-0.0638714904990326,0.0626325419933892,0.308530618404876
113,1,166416,-0.0626506676110448,0.0625085134495772,0.316897739578374
114,1,167326,-0.0704732187977856,0.0628412608145914,0.262859417189368
115,1,168836,-0.0536132993450523,0.0625897583985528,0.392256698663637
116,1,171200,-0.011073230285256,0.062745835132939,0.860019999586259
117,1,171431,-0.00577288932109127,0.0631395985370481,0.927202335269471
118,1,173339,-0.0392667975812923,0.0626144551496367,0.5309857590499
119,1,173845,-0.0391429327929918,0.0625627134325102,0.531942835903375
120,1,175121,-0.00251392601695893,0.062473135758921,0.967924447224721
121,1,175281,-0.00748137108827701,0.0625251120747097,0.904825418715621
122,1,175315,-0.00824621460505848,0.0625051562734813,0.895115969441207
123,1,175523,-0.00747734153927226,0.0628595970393692,0.905380206345578
124,1,175541,-0.00788601056424526,0.0626029022346987,0.899828359886029
125,1,175653,-0.0209949699794579,0.0627924675291185,0.738310318742816
126,1,175805,-0.0697617007567189,0.0662505473774367,0.29306210197832
127,1,175818,-0.0419967957270788,0.0647915499882252,0.517287838294882
128,1,175856,-0.00872736149330766,0.0638375111603565,0.89133628529861
129,1,175876,0.00422013740000526,0.0628604555743432,0.946512229614715
130,1,175989,0.00338188668218053,0.0630399522324202,0.957246979790179
131,1,176001,-0.00276194507770461,0.0633685210068854,0.965259498847465
132,1,176451,-0.00546213344714347,0.0641297529996168,0.932172017057552
133,1,177692,-0.0107753213612816,0.0625040660990651,0.86322664189725
134,1,178191,-0.00522064250740539,0.0625681440922701,0.933549531732352
135,1,178224,-0.0107753213612816,0.0625040660990651,0.86322664189725
136,1,178960,-0.028944182480918,0.0629870919482952,0.646139623998705
137,1,179139,-0.0259822652562178,0.124868249490851,0.835288503485168
138,1,179139,-0.151877306255872,0.25137353654944,0.546105617912685
139,1,180955,0.0279177627760665,0.0723413945880724,0.699790731115099
140,1,183802,0.0290518192430398,0.0624954419656221,0.642316169907781
141,1,183954,-0.00111688764154599,0.0629696641000632,0.985858751263892
142,1,184450,0.0112772653489551,0.0624154679933903,0.856721959036472
143,1,184641,0.0349306132838348,0.0642078647828875,0.586768462276599
144,1,184718,0.0361708816254636,0.0627434696014399,0.564652516392168
145,1,185296,0.0406442823004195,0.0624692518663762,0.515709508882978
146,1,185438,0.0266518371895758,0.0624935509407786,0.67002288025651
147,1,185469,0.0271683137517668,0.0625831590368396,0.664469846065447
148,1,185503,0.0215403071785478,0.0624274268936632,0.730265610976772
149,1,185705,0.0154963112693338,0.063130396520173,0.806238947157217
150,1,185749,0.0123091051529392,0.0631323848548944,0.845526319000473
151,1,185806,0.0462767723893387,0.0631720888661439,0.464318489053535
152,1,185879,0.011369407193089,0.0635226926204438,0.858054658047366
153,1,185916,0.0320785830457011,0.0634737237175382,0.613604788740796
154,1,185941,0.0313126864788487,0.0637515027386066,0.623612982143946
155,1,185954,0.0266500551430248,0.0639437987355142,0.677097698698247
156,1,186055,0.0265186940234302,0.0626671337202898,0.672430748188039
157,1,186896,0.0246041432665874,0.0636972340880297,0.699531604986862
158,1,187697,0.0373803443577279,0.129916893154591,0.773726058238806
159,1,189392,0.147764901691092,0.130376350115474,0.25782723286896
160,1,189416,0.154524794374218,0.126076640336308,0.221150592984656
161,1,190132,0.0338439203040296,0.0627366845787435,0.589909715900774
162,1,190148,0.0343475053817179,0.0627548461298569,0.584499042980127
163,1,190165,0.0364272721126656,0.0632341798558802,0.564935403989542
164,1,190169,0.0310365632658178,0.0631634074258337,0.623470596249059
165,1,190933,-0.0391389335382888,0.0626379827797789,0.532477479849858
166,1,192149,-0.101703676166734,0.0629527025096584,0.107083503407994
167,1,192302,0.101012807046759,0.0832546690770995,0.225826757136579
168,1,192303,0.0423879347040739,0.0752922263159508,0.573806639422443
169,1,192305,0.0755207142897527,0.0781737817991341,0.334674565613648
170,1,192315,0.0174739628536962,0.0887935171929256,0.844102603734275
171,1,192795,-0.106633683855174,0.0622959635833774,0.0878253185771288
172,1,194020,-0.105560558983171,0.0656482054523557,0.108735031280196
173,1,194187,-0.0687976812037818,0.0624986151016542,0.271739297961656
174,1,194867,-0.0569691749790695,0.0624982101484449,0.362636709043824
175,1,197325,-0.0486188701749928,0.0640463097165533,0.448287040945344
176,1,197392,-0.0765537614254859,0.0647944969750295,0.238205237988971
177,1,198857,-0.331875579624117,0.299510968687805,0.26859109559277
178,1,206666,-0.0333367805194982,0.070349263623648,0.635881766890728
179,1,206675,-0.055993739956544,0.0915692230408258,0.541268282947198
180,1,223051,0.107825337712806,0.0722845629674449,0.136676510859612
181,1,223059,0.0832746785785297,0.0751653465989022,0.268665107403521
182,2,7366,0.219606982646169,0.0899961311231763,0.0151711651464803
183,2,8180,-0.059500705602936,0.124906417387827,0.634111015071743
184,2,8187,-0.207627311089626,0.129461327657923,0.109657165085009
185,2,8250,-0.0586342017142396,0.127971740896379,0.647104437412476
186,2,8253,-0.063976422403174,0.127964490805484,0.617418622215641
187,2,8285,0.0442167272321961,0.0693611838885235,0.524222109021717
188,2,8302,-0.0198713944846715,0.0649552443394941,0.759842540826445
189,2,8306,-0.0198713944846715,0.0649552443394941,0.759842540826445
190,2,8314,-0.0289553296259576,0.0636124935590166,0.649257373984605
191,2,8317,-0.0221424990060838,0.0650716666917106,0.733849092154739
192,2,8328,-0.0224339786669742,0.0647801666373598,0.729316551253016
193,2,8331,-0.030361282981516,0.064649170916548,0.638908323034328
194,2,8498,-0.00476078466165342,0.063537464034889,0.940313821342629
195,2,8651,-0.0058057628226561,0.063596709381676,0.927313704367688
196,2,9418,0.223547930913266,0.16130672396485,0.166665668496596
197,2,9812,-0.00413430319814057,0.0639749646518152,0.948510141259493
198,2,9932,0.00436496132129527,0.0637227737119481,0.945427011956151
199,2,10135,0.00102045777334558,0.063479137050926,0.987183254693411
200,2,11616,-0.0402808435677162,0.0633755295023488,0.525455598228676
201,2,12133,-0.00904612914614533,0.0636620521737371,0.887085164990752
202,2,12194,0.00106908130609662,0.0639100292525704,0.98666313067784
203,2,12359,-0.00911641202567781,0.0637213498568269,0.88631902371722
204,2,13061,-0.0188141479195526,0.0637106385742174,0.767933579999832
205,2,14298,-3.0215034821035e-05,0.0639195195264648,0.999623103530788
206,2,15222,-0.0254833713104895,0.0645285738933881,0.693143336620297
207,2,17986,-0.0310144967248523,0.0633902931216984,0.624959693799211
208,2,19770,-0.0284433799641173,0.0638322576368947,0.656162465685651
209,2,19836,-0.0210457256807874,0.0636649351086227,0.741165329333845
210,2,19851,-0.0141051665713692,0.0638568062162231,0.825307781665366
211,2,21595,-0.0309904342506101,0.0635760664988021,0.626238919030185
212,2,22385,-0.0134573511998513,0.0636536080751319,0.832685165073753
213,2,23441,0.0172732635728261,0.0642693400310043,0.788268559891604
214,2,24209,-0.00721159151484607,0.0637455048338681,0.909991022636933
215,2,24341,0.015003918224848,0.063892450739174,0.8144761820866
216,2,26815,-0.0069637585361646,0.0638197938798314,0.913172510687411
217,2,28209,-0.0399423759046577,0.063806939349592,0.531727375727019
218,2,28695,-0.0272805077792344,0.0666814259206665,0.682701878234062
219,2,35849,0.0162987675901443,0.683779720743326,0.980996666149799
220,2,35850,-0.566608484989792,0.835732089675633,0.498229403074768
221,2,41245,-0.00253338203916498,0.0635973171595403,0.968247406036525
222,2,43214,-0.0168095372789147,0.0646223590458717,0.794923233301835
223,2,47104,0.0438152334830826,0.0627835715594182,0.485713315517352
224,2,50915,0.0726521564543934,0.0633262070820992,0.25204768409861
225,2,55834,0.0333849375426025,0.0631259911654622,0.597233559786083
226,2,56422,0.0470445530656542,0.0632143250883209,0.457246263456366
227,2,57715,0.0633141862477957,0.0629652381851143,0.31532474408688
228,2,59046,0.0462577512898689,0.0633264867995494,0.465590809001051
229,2,59191,0.0560061268617063,0.0629409212632746,0.37416824247818
230,2,59383,0.0484565120556532,0.062976828352538,0.44215025930951
231,2,59477,0.0499577440087804,0.0639227011517661,0.435012523949337
232,2,59755,0.00987922334852342,0.143747080678748,0.945246294701958
233,2,60471,0.039511225062303,0.0630794625529326,0.531475633997906
234,2,60478,0.0416737851416999,0.0631475859155419,0.509720987102413
235,2,60786,0.0295097154984706,0.0630630771994973,0.64011650504663
236,2,61035,0.0313518387338589,0.0630560078669515,0.619353177885945
237,2,61071,0.0279261185840146,0.0627743421415656,0.656689838605907
238,2,61675,0.0520415915532895,0.0629117621943419,0.408673701156834
239,2,62776,0.0830575916903921,0.0655792240069649,0.206160991833658
240,2,62939,0.0580055953217405,0.0627880014785442,0.356204591346936
241,2,63527,0.0440392479512078,0.0630562784927297,0.48537954428169
242,2,63857,0.017751237316379,0.0631074355940795,0.778655865525889
243,2,65527,0.0224778079293768,0.0628950512130165,0.721016459785158
244,2,67007,0.0455365808150745,0.0692170684299808,0.511043504217507
245,2,67023,-0.0792463482352703,0.143162378504678,0.580242953231971
246,2,67024,-0.0599454635551391,0.143712629643612,0.676843929383701
247,2,67976,0.0500510729651851,0.0637568659686579,0.432962328576667
248,2,69628,0.00545371744334977,0.0648689925670971,0.933046212698168
249,2,71825,-0.0761290531272376,0.125375062116562,0.544101602930867
250,2,72389,0.0174259281247743,0.0634121906212688,0.783627532665922
251,2,72392,0.00700529602947353,0.0638491186518523,0.912696631668169
252,2,73646,-0.00362758556836165,0.0625408562967517,0.953778698255473
253,2,74564,-0.00650149661756384,0.0624173948134869,0.917100249952701
254,2,74739,0.0243175121159264,0.0626102133890965,0.697957663135706
255,2,79931,0.0795499345181703,0.0704581591343594,0.259648507304873
256,2,80748,0.0460562828593145,0.0650828752235583,0.47962589373842
257,2,80873,0.0272255566323529,0.0627562705882606,0.664676864889415
258,2,81501,0.0536831484050365,0.0626974673717027,0.392454089495042
259,2,83526,0.0159603202531444,0.0626594198605015,0.799091231724305
260,2,83845,0.0555711319366719,0.0626549587993232,0.375715559348271
261,2,84412,0.259750883272911,0.157467386379089,0.0999238136406065
262,2,84412,-0.036672745526077,0.079131082714018,0.643332481840234
263,2,84447,0.0429789799200989,0.0634843746328532,0.498848773513568
264,2,87391,0.0850792025276138,0.0622833618302518,0.172807928803849
265,2,87562,0.0753255297020626,0.0624772894160816,0.228761314598197
266,2,87849,0.0732104892789899,0.0624784705168336,0.242079080748626
267,2,87878,0.083513066793532,0.0627115320526386,0.183817407257777
268,2,88125,0.0549611907464822,0.0698496557158683,0.431897706514699
269,2,89785,0.052048748033681,0.0628148115871613,0.407887120474355
270,2,93441,0.00991493598640947,0.0647507105143433,0.878387394796874
271,2,93588,-0.0142164522543365,0.0670222374913684,0.832139386967679
272,2,93721,0.00811845455644759,0.0626845136787196,0.897025564426241
273,2,93952,0.0243506357567606,0.0624932591621286,0.697028726573685
274,2,95085,-0.00222570253860515,0.0625938227098958,0.971655006309694
275,2,103188,0.030599474468688,0.0640927320064965,0.633354957761978
276,2,107124,0.019711399019505,0.062616285282214,0.753102017601485
277,2,111645,0.0292062212334062,0.0626458943342092,0.641351847055297
278,2,111916,0.0209044551149281,0.062803033224285,0.739439510563505
279,2,111931,0.0316459513188508,0.0628863829239072,0.615120482155911
280,2,111999,0.0323936174825146,0.0626593104033131,0.605493795890426
281,2,114528,0.040446275643879,0.0630069760754278,0.521333128210965
282,2,116024,0.0385209219482683,0.0631603748519375,0.54232663701702
283,2,119244,0.0437651938969479,0.0688339327993968,0.525313280373127
284,2,119246,0.0387870566307099,0.0695773976913239,0.577562174768647
285,2,119247,0.0359389770770451,0.070084510187117,0.608415554294465
286,2,120090,0.076404350948722,0.0628125610784459,0.224650438295995
287,2,120291,0.04529687912323,0.0636182066851902,0.476928104304242
288,2,120726,0.0564622131729428,0.0632246657237241,0.372443661980425
289,2,121716,0.02605748914302,0.063208945603688,0.680411047952333
290,2,123100,0.0749040340779248,0.0631857251128169,0.236633736851179
291,2,124677,0.0605115018234978,0.0631420729247271,0.338547816267272
292,2,127636,0.0353883951111382,0.0799422555021109,0.658272342436109
293,2,127887,0.0759753401416546,0.0635290710094852,0.232532605373762
294,2,128935,0.0663179343781655,0.0634994316018452,0.297021373744515
295,2,129053,0.0620642616100306,0.0637054631502063,0.330605673564197
296,2,130040,0.0640059513491575,0.0640899230904927,0.318629077965237
297,2,130976,0.042351049370785,0.0636177160921634,0.506030240810987
298,2,132199,0.0338680578265669,0.0639272701340857,0.596590267100821
299,2,133355,0.0423012046740041,0.064345914667286,0.511350164863974
300,2,133435,0.0326774649628712,0.0645009795590425,0.612737990800022
301,2,133943,0.0761375863674547,0.0754351008914038,0.31351614155489
302,2,135183,0.0487808786203408,0.0645079332113278,0.450033829275954
303,2,135402,0.0552066778008848,0.064483497006615,0.392503029859762
304,2,135898,0.0322125418588251,0.0648700909726206,0.619801385201088
305,2,135912,0.0347862141727198,0.0649142779195326,0.592379493614808
306,2,135925,0.0259206072918092,0.0646317770566189,0.688625582040174
307,2,136002,0.0128889605263052,0.0645944867352863,0.841957950738182
308,2,136173,0.0428021916720769,0.0650152508889365,0.510748303149006
309,2,138209,0.0467632939081437,0.0669166515650487,0.485119084816353
310,2,138318,0.0507148163413069,0.0667180689690492,0.447680582935113
311,2,138695,0.0138167767669977,0.065624086617565,0.833364366223446
312,2,138818,0.0243480170215666,0.0654950352668297,0.710299339406677
313,2,139728,0.0530026878186474,0.0653295339612113,0.417732747966177
314,2,140174,0.0609555665420149,0.0653098813052728,0.35128839026956
315,2,140863,0.0408462070943092,0.0653278006720138,0.53221097316554
316,2,141152,0.035588062507083,0.0655207138592134,0.587364218543121
317,2,141292,0.0257887385355611,0.0650623100496675,0.69207169050023
318,2,141545,0.0452430533689276,0.0653494417957921,0.489188401443891
319,2,145823,-0.0202063389213483,0.0678784322075183,0.76611929649756
320,2,145934,-0.0846146656037843,0.111765526508943,0.449511131145735
321,2,145980,-0.000873515112542744,0.0685129767997379,0.989834745076899
322,2,146723,-0.0509843622297701,0.0652194149677735,0.434893766295143
323,2,147946,-0.022844177775571,0.065862570989487,0.728913593385745
324,2,150394,-0.056400506084842,0.0716963266640326,0.432009745072017
325,2,151274,-0.00113300796220805,0.112409907217381,0.991963749121964
326,2,151397,-0.0305816881842069,0.0660184144219156,0.643485214549613
327,2,153035,0.0373129832143915,0.0652893818259239,0.568023403822565
328,2,153228,0.0268084710987304,0.0657807400659986,0.683856360461821
329,2,153455,0.0412846926660573,0.0662563948778036,0.533617864845937
330,2,153732,-0.02370015172128,0.0685286025475884,0.729666570986345
331,2,153815,0.0370208964240355,0.0660090742087206,0.575258633786146
332,2,154160,-0.0039666444534121,0.0653461960430662,0.95163089488106
333,2,154235,0.0110563320851671,0.065996448272497,0.86704960739109
334,2,155527,0.0291920074226459,0.071617595856637,0.683807525684818
335,2,159870,0.0107483313830552,0.0643295988592861,0.867401035209787
336,2,161229,0.0819977118829835,0.0651736170486148,0.209171699806754
337,2,161451,0.128377470874227,0.139700207664727,0.35874934349712
338,2,161451,0.17235135203681,0.140015524198623,0.219163115713611
339,2,162696,0.0879853834990094,0.0648697088774989,0.175857868155357
340,2,163284,0.0673671115157355,0.0640764310372827,0.293814502843006
341,2,164166,0.0833331245787676,0.0646205171856004,0.198041881137541
342,2,165270,0.0972705104096923,0.0640188401084804,0.129555851919222
343,2,165675,0.114562967846867,0.0650039326056944,0.0788670263357669
344,2,166404,0.112908879757733,0.16910450202109,0.504769673688905
345,2,168012,0.0536777575556906,0.0788687531853229,0.496573318930524
346,2,168062,0.139921460356014,0.0642725958920115,0.0301425951348013
347,2,168518,0.100829920785615,0.064107907368411,0.116657334808391
348,2,168980,0.106777201760276,0.0640499600171663,0.0963829412907634
349,2,169651,0.128218422813406,0.0639691521325716,0.0457929121165062
350,2,169902,0.161299786461505,0.107186223223512,0.133255414855835
351,2,169960,0.0181741001180882,0.100155203693461,0.856111169030473
352,2,170725,0.0758891111927833,0.0643199567841337,0.238846900602916
353,2,171254,0.103628611484726,0.0643148774831344,0.108014690532753
354,2,172242,0.109579026162525,0.0635207228580268,0.0853863184911639
355,2,173254,0.0923584725479683,0.063107946075679,0.144220500244171
356,2,173340,0.10352159477558,0.0630511594181259,0.101508185742746
357,2,173385,0.116994389875615,0.0630429542237427,0.0643169637843867
358,2,173973,0.107245604796074,0.062923072144281,0.0891877323244915
359,2,174714,-0.0933879723356418,0.161924938709397,0.564485264412775
360,2,177341,0.101642576418818,0.0627333403233497,0.106075348268103
361,2,180314,0.0542301627352436,0.0629211305816657,0.389341285579992
362,2,180339,0.0722482491787042,0.0630292366831478,0.252461667724645
363,2,182758,0.00604642285701207,0.0629191461147105,0.9234970351592
364,2,183619,0.0146327309480608,0.0631629377533029,0.816931356286393
365,2,183913,0.0117217309871652,0.0647646243644226,0.856479517060855
366,2,184146,0.0247764124415212,0.0651886936922855,0.704120371098345
367,2,187176,-0.0388954822972192,0.0634778912146276,0.54044239600675
368,2,191066,0.00790404556086577,0.0639850368677858,0.901758046565063
369,2,191124,-0.0723964422064451,0.0807518452844234,0.370580814158989
370,2,191128,0.056395724701169,0.0743601829956486,0.44870986767957
371,2,191599,-0.0343102733332064,0.063073398794973,0.586802938122744
372,2,191762,-0.0110654451409921,0.0655948442960372,0.866134093727429
373,2,191763,-0.00863898852577927,0.0633480700017701,0.891603880093584
374,2,191959,-0.019905330968841,0.0631862864409691,0.752927953299263
375,2,192390,0.0129605184127441,0.0649353579915714,0.841915324157325
376,2,195759,0.00885553878353543,0.0637360507547172,0.889576148909705
377,2,196912,-0.0157637685512877,0.0627012355053327,0.801642800990283
378,2,197598,0.0843055600077314,0.204738112782981,0.680755965159794
379,2,198110,-0.0226908151136401,0.0630710715265105,0.719237407107467
380,2,198283,-0.0241888610639314,0.0650540604493069,0.710244699235077
381,2,198805,-0.0635328873104006,0.0632640393980931,0.315946199155345
382,2,198891,-0.0247701386105588,0.0628470301396401,0.693720246554442
383,2,199248,-0.0497340944856328,0.0629487854238188,0.430015930798194
384,2,201782,-0.0290402423124645,0.0629080079177233,0.644630804981587
385,2,203285,-0.00598610298642749,0.0626822169521637,0.92397249690751
386,2,203783,-0.0102484932676357,0.0625456740617948,0.869938163743656
387,2,204179,0.0168994601476907,0.062692949404988,0.787656906550467
388,2,205406,0.0160745778889864,0.0633378173259177,0.799804661239563
389,2,205834,0.0103338418874384,0.0630378097727756,0.869879397830993
390,2,205965,0.0518368140401436,0.0688279314313633,0.451869994940597
391,2,207192,-0.0318002880061282,0.0629585138426566,0.61380443471161
392,2,207561,-0.00726880119357304,0.0627016830417137,0.907776528905213
393,2,208682,-0.011939987536829,0.0625941664431344,0.84882923961482
394,2,210102,0.00130591578526595,0.0627590161264519,0.983410239967981
395,2,212519,-0.0588496588391694,0.13353735912731,0.659701339053204
396,2,214801,-0.011097597052707,0.0627532881560819,0.859731663593939
397,2,215016,-0.0235598266256047,0.0627077242658581,0.70735927069599
398,2,218876,-0.0711107022769433,0.0632555613751354,0.261700109187459
399,2,227511,-0.0305410627676558,0.0637964998519502,0.632429732494119
400,2,230378,-0.045381262601039,0.0629666713729919,0.471559557734898
401,2,231943,-0.0604980284901514,0.0631115537791317,0.33842201445975
402,2,232156,-0.0546008841748734,0.0631008540589157,0.387464295724268
403,2,232789,-0.0544975577496566,0.062877193466746,0.386678641727187
404,2,238524,-0.0472861862229822,0.0629823767999729,0.453282590087499
405,2,241518,-0.0144576985585601,0.0635751972949984,0.820235826582669
406,2,250396,0.00834730755720769,0.0631448674537506,0.894906977486366
407,2,250466,0.00752933124632327,0.06312285798278,0.905120919274434
408,2,252305,0.0141503771487789,0.0632869690616442,0.823205146760807
409,2,254571,0.0396861610881787,0.0641456317095173,0.536520645320234
410,2,254742,0.0631344752459021,0.0640343375718805,0.324834323880489
411,2,254908,0.0311318865062038,0.064590998702736,0.630115361351195
412,2,255033,0.130038517289629,0.0754125423617444,0.0855179408776779
413,2,255862,0.0505054385143228,0.0641667538075329,0.431753401403621
414,2,255975,0.063247064308854,0.0639025640700955,0.322978068208704
415,2,258311,0.0495319908488364,0.0628792803643449,0.431382379767583
416,2,259284,0.0481026616153934,0.0630945069820787,0.44633600624879
417,2,266330,0.0291757430244347,0.0633989309769805,0.6456610417386
418,2,267100,0.0468532403431544,0.0633642707215798,0.460139288749342
419,2,268086,0.0125127399143857,0.063414448756769,0.843693151218102
