SNP,Chr,Pos,Effect,SE,MID2_PIN2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
169,1,192305,0.263431252492045,0.194727363357261,0.176978675271761
170,1,192315,-0.0429540455804931,0.221461045532207,0.846320671154374
171,1,192795,0.179382816663871,0.155723992769436,0.25013024170819
172,1,194020,0.0952827989344937,0.164254046021732,0.562221260657372
173,1,194187,0.0967868801527394,0.156060660458293,0.535534464159268
174,1,194867,-0.0514325504782246,0.156036673045093,0.741883858032021
175,1,197325,-0.0763877630708791,0.159817092985227,0.632967463632228
176,1,197392,-0.105659618134845,0.161826053011877,0.514232246955687
177,1,198857,0.303124693009424,0.748137008335437,0.685596003765424
178,1,206666,-0.224209374787566,0.175108365412421,0.201243936266953
179,1,206675,-0.0708404792712658,0.228473428571504,0.756698270454909
180,1,223051,0.177427414902886,0.18060616179947,0.326575870135047
181,1,223059,0.0882849415772395,0.18773740384259,0.638461386916913
182,2,7366,0.00769213402407498,0.226344985397464,0.972909025528669
183,2,8180,0.421050497202646,0.310823479272793,0.17640215574299
184,2,8187,0.308785741154249,0.323647847150095,0.340696322976829
185,2,8250,0.76024179348685,0.316695834848143,0.0168878292565105
186,2,8253,0.80103378846716,0.316410862382551,0.011786780851893
187,2,8285,0.307249220948086,0.172319668062606,0.0754424122431931
188,2,8302,0.307302943039708,0.161199264592144,0.057416049144053
189,2,8306,0.307302943039708,0.161199264592144,0.057416049144053
190,2,8314,0.295417001529603,0.157922218716028,0.0622210129395769
191,2,8317,0.303266368213789,0.16151790496555,0.0612599410319899
192,2,8328,0.290470367955079,0.160854980991332,0.0718028274129355
193,2,8331,0.291483392248441,0.160544579814004,0.0702813742184875
194,2,8498,0.315493047472946,0.157578436517444,0.0460350172684057
195,2,8651,0.323352013054053,0.157682559189209,0.0410388206056398
196,2,9418,0.41852423759304,0.402794012810059,0.299491364189501
197,2,9812,0.338813497801228,0.158539161080242,0.0332769738028053
198,2,9932,0.28924109718995,0.158185239786742,0.0683188179573667
199,2,10135,0.328897435178709,0.15735319564309,0.0373161753961861
200,2,11616,0.315851287128393,0.157259890875219,0.0453549398773543
201,2,12133,0.35593510480828,0.157650448516061,0.0245716961186257
202,2,12194,0.355147317413948,0.158273865939028,0.0254595767787785
203,2,12359,0.328847448753686,0.157965885515056,0.0380841974706659
204,2,13061,0.336011232273859,0.157911401303866,0.0340422954438046
205,2,14298,0.318994501333708,0.158515569514282,0.0449384005413177
206,2,15222,0.317393879987795,0.160087984233027,0.0481845957648064
207,2,17986,0.362577170215157,0.156974109649844,0.0214762274836652
208,2,19770,0.297996238961425,0.158457559262282,0.0608485970116379
209,2,19836,0.274701568762498,0.158137391827846,0.0832405499409123
210,2,19851,0.306852924604636,0.15843727725067,0.0535739963973746
211,2,21595,0.296589267936108,0.157831525396017,0.0610475580832931
212,2,22385,0.326541337622617,0.157814937343719,0.0392602343186543
213,2,23441,0.302287549002991,0.159501717544962,0.0588827717052678
214,2,24209,0.314842822734873,0.158105543997501,0.0472132041163939
215,2,24341,0.361848503814619,0.158199170043539,0.0227696173380589
216,2,26815,0.374181074793206,0.157925390140829,0.018356619467461
217,2,28209,0.462409263185632,0.157316201042301,0.00350540776852228
218,2,28695,0.234900860672284,0.16587966313994,0.157630330869097
219,2,35849,0.167630746264505,1.70539909415332,0.921754516978845
220,2,35850,-1.69804035385031,2.08380448084066,0.415693232577521
221,2,41245,0.213900565035382,0.158209893542729,0.177239307395427
222,2,43214,0.158660717643799,0.160969287721103,0.324975904727607
223,2,47104,0.0496655253614239,0.156674749083673,0.751432790133038
224,2,50915,0.151723778514938,0.15803044359856,0.33766601451697
225,2,55834,0.112662324776394,0.157391269106814,0.474581583580413
226,2,56422,0.162614924501862,0.157549484773067,0.302707816214042
227,2,57715,0.153102331304798,0.157055651184917,0.330312857385847
228,2,59046,0.153170773199577,0.157852095080551,0.332539632028061
229,2,59191,0.130726793878926,0.157003365997101,0.405612510114921
230,2,59383,0.133646101085911,0.157041708653526,0.395333500121458
231,2,59477,0.110778979163691,0.159459075144761,0.48768947609291
232,2,59755,-0.0915056899176836,0.358490184013742,0.798676363834372
233,2,60471,0.15440193112829,0.1571997922318,0.326673094886834
234,2,60478,0.159616901231528,0.157364927070148,0.311129315335909
235,2,60786,0.181124269484608,0.157039336263698,0.24953938922418
236,2,61035,0.179861470356872,0.157032079704963,0.252827527978126
237,2,61071,0.182667116742615,0.156307849485686,0.243338562888431
238,2,61675,0.161258225049981,0.156826101970458,0.304530939019233
239,2,62776,0.114932194651082,0.163818752796763,0.483402508857356
240,2,62939,0.157417717177062,0.156565281670137,0.315371513848809
241,2,63527,0.233197743847519,0.156887639003434,0.13806600159412
242,2,63857,0.224622139463421,0.156959796299896,0.15329175550369
243,2,65527,0.128599007827919,0.15674611007979,0.412525416557479
244,2,67007,0.148810251006703,0.172559028757682,0.389067750853217
245,2,67023,0.175183691853518,0.35709578116399,0.624029044746756
246,2,67024,0.32730595621482,0.358099776995881,0.361336664200296
247,2,67976,0.134176454154642,0.158995006097315,0.399294806529524
248,2,69628,0.282796802391865,0.161090283403838,0.0800381760171226
249,2,71825,0.243309033107568,0.312594186518014,0.436881569383543
250,2,72389,0.392478141817239,0.156788350553896,0.012757419187508
251,2,72392,0.310854251463171,0.158387564947398,0.0504756593718999
252,2,73646,0.367410675676112,0.154753798383886,0.0181230645693274
253,2,74564,0.328805290772457,0.154691382014228,0.0342340762413793
254,2,74739,0.401814089417114,0.154718949960928,0.00979588504631753
255,2,79931,0.395503374449258,0.174784256250411,0.0242545533975519
256,2,80748,0.26309888120967,0.161834156371421,0.104899182092726
257,2,80873,0.329660729813249,0.155576385212372,0.0347914041382737
258,2,81501,0.360521226745178,0.155356063240221,0.0208771014587264
259,2,83526,0.324922463052739,0.155334046537855,0.0371736027521193
260,2,83845,0.359930033649303,0.155264938713034,0.0210111930615832
261,2,84412,0.36894815245362,0.393762225237882,0.349408364107617
262,2,84412,0.388673053245804,0.196334724166418,0.0485198421216686
263,2,84447,0.380054674198933,0.157143104834158,0.0160888757548864
264,2,87391,0.33634995305076,0.154719256058793,0.0303738223016777
265,2,87562,0.349237653550052,0.155035324136038,0.0248959991944459
266,2,87849,0.336395805291372,0.155100858934048,0.0307586154338733
267,2,87878,0.332617344145,0.155799193428874,0.0334564913957101
268,2,88125,0.397114511504519,0.173079563184307,0.0223537680061135
269,2,89785,0.270568014128934,0.156156639318949,0.0840276211847058
270,2,93441,0.267713399831425,0.160870875309244,0.0969696704002487
271,2,93588,0.303598302439272,0.166388610610118,0.0689013914037976
272,2,93721,0.23173724997159,0.155858435718965,0.137948523681632
273,2,93952,0.244162003175988,0.155355924690158,0.116932284840462
274,2,95085,0.249995117232047,0.155548017809869,0.108906894678494
275,2,103188,0.22393486163059,0.159461037610075,0.161101809770735
276,2,107124,0.254990821026857,0.155603002564668,0.102161084381039
277,2,111645,0.232748141342022,0.15580206456152,0.136102713212413
278,2,111916,0.221289665626419,0.156218809057069,0.157500293204327
279,2,111931,0.231225492711875,0.156418331490686,0.140232414858027
280,2,111999,0.246725815445642,0.155785798720068,0.114145989520944
281,2,114528,0.113002984366811,0.157122879885089,0.472492713092417
282,2,116024,0.218351064687994,0.157182774391352,0.165661636273345
283,2,119244,-0.0724615887912843,0.171734295237613,0.673325574196808
284,2,119246,-0.0200747590491419,0.173606685747111,0.908008714979319
285,2,119247,0.0415972418749491,0.174849474993351,0.81209423497008
286,2,120090,-0.107300678537714,0.15688543018475,0.494459936996397
287,2,120291,-0.115947672631748,0.15866465874431,0.465403244206718
288,2,120726,-0.131161356707255,0.157712801132954,0.406170508532819
289,2,121716,-0.0868590397043872,0.157620152554819,0.581937330745091
290,2,123100,-0.0707615776920459,0.157860534776073,0.654245071037894
291,2,124677,-0.0554405211789133,0.157660324001103,0.725314051561936
292,2,127636,-0.246375870722737,0.199008454025984,0.216532461030502
293,2,127887,0.039041309987127,0.158755479855683,0.805886294713633
294,2,128935,0.0548828322859249,0.158592088893536,0.729501634954618
295,2,129053,0.0635433639622696,0.159065873686961,0.68978239976014
296,2,130040,0.0860712321722816,0.160007338819306,0.590970889439636
297,2,130976,-0.0465804646675725,0.15874972040102,0.769372980663278
298,2,132199,-0.00399010100408304,0.159504804620444,0.980056692473102
299,2,133355,0.041487678643819,0.160568744607976,0.796264585407437
300,2,133435,0.0157315968112388,0.160928760324755,0.922182293151814
301,2,133943,0.0472254819858974,0.188397869556278,0.802215963002079
302,2,135183,0.0257058192186954,0.161014257983833,0.873248622142659
303,2,135402,0.0322368416665464,0.160986604115676,0.841403903026385
304,2,135898,0.0255669164517169,0.161843846945766,0.874568603632028
305,2,135912,0.023515805229684,0.161964280722624,0.884642696168619
306,2,135925,0.00722060699209059,0.161234950052849,0.964305487778666
307,2,136002,-0.0388083696221846,0.161101525765635,0.809777226571114
308,2,136173,0.000636076589983103,0.162254626090565,0.996874325882031
309,2,138209,0.0649970110823503,0.166976989121112,0.697320536773746
310,2,138318,0.085501098080524,0.166476070819405,0.607857240131991
311,2,138695,0.0713300898352571,0.163639857926871,0.663178048850748
312,2,138818,0.0125576890795416,0.163382353929494,0.938777872042158
313,2,139728,0.00944839128091468,0.163090037132808,0.953834307291861
314,2,140174,-0.036877497081538,0.163079000973382,0.821229078470198
315,2,140863,-0.0448689989470612,0.16300735157352,0.783279445044418
316,2,141152,-0.0587631366306238,0.163454145609777,0.719429767303569
317,2,141292,-0.0522949865086064,0.162284723687588,0.747459972476078
318,2,141545,0.0474687059512582,0.163079669985805,0.771163545336336
319,2,145823,0.0627547635581716,0.169284499634105,0.711078945310568
320,2,145934,0.0878783893149224,0.278942391590103,0.752916398698295
321,2,145980,0.11030775804969,0.170777972042749,0.518755185474463
322,2,146723,0.0733741284938059,0.162758215180302,0.65239841711113
323,2,147946,0.0385980554353913,0.164283566368817,0.814385509424828
324,2,150394,0.102676774493595,0.178891660731754,0.566359949239845
325,2,151274,-0.210751685900901,0.280138098923125,0.452363876581759
326,2,151397,0.0683051216290627,0.164667023154266,0.678534782599551
327,2,153035,0.138071519684969,0.162748310753736,0.396804332124532
328,2,153228,0.134186740386753,0.163947428792201,0.4136386352489
329,2,153455,0.126585047394033,0.16520418719304,0.444049221083442
330,2,153732,0.212533986632721,0.170572062557202,0.213588122232173
331,2,153815,0.140134400661702,0.164538186282182,0.394967380936821
332,2,154160,0.0726894687826998,0.162935450875282,0.655780959826629
333,2,154235,0.0501346423455595,0.164587240309181,0.760843986085866
334,2,155527,0.181708103771483,0.178402157199341,0.309123290464906
335,2,159870,0.0710050229896235,0.160406853317536,0.658285835899163
336,2,161229,0.161136316352231,0.162688237443684,0.322627378523747
337,2,161451,0.172339359632029,0.348723424995207,0.621471835249955
338,2,161451,0.187804391913742,0.349819861543792,0.591702322748024
339,2,162696,0.192696229308201,0.161888600855208,0.23472781367954
340,2,163284,0.219857042916952,0.159635294302392,0.169308918368861
341,2,164166,0.193549042020349,0.161221015768673,0.230742471874242
342,2,165270,0.191942079055438,0.159865128119649,0.230692023481446
343,2,165675,0.226334582927388,0.162392395563451,0.164269566037281
344,2,166404,-0.968295135285087,0.418872679396587,0.0213711046278718
345,2,168012,0.214635414329498,0.196504487869569,0.275460545204334
346,2,168062,0.21007466100878,0.160987547614484,0.192772650820619
347,2,168518,0.116755201799148,0.160330983071496,0.466965621103697
348,2,168980,0.115628626895533,0.160257065668417,0.471067455739307
349,2,169651,0.225736933196243,0.160000895296935,0.159170111486964
350,2,169902,0.276885628325083,0.267785037309301,0.301851160054894
351,2,169960,-0.0321796315358114,0.249803759602068,0.897573723645977
352,2,170725,0.21599451984509,0.160325337225844,0.178771488573907
353,2,171254,0.201530037615333,0.160639381340839,0.210472404957052
354,2,172242,0.150700273040801,0.158891678624193,0.343550983527564
355,2,173254,0.0952289259475012,0.157793490106935,0.54656136443199
356,2,173340,0.0861930982580525,0.157789090778425,0.58523565817558
357,2,173385,0.0980236299732399,0.157914982790492,0.535173426664296
358,2,173973,0.109310207112333,0.157473973359263,0.488046103102109
359,2,174714,-0.0576648589076145,0.404036996230966,0.886591382591119
360,2,177341,0.193866811294097,0.156705137889096,0.21685600030407
361,2,180314,0.114775260284778,0.156978361623744,0.465170512530799
362,2,180339,0.122056503343377,0.157360030545408,0.438474260170416
363,2,182758,0.170042428001899,0.156668055882818,0.278499544983808
364,2,183619,0.178609631167041,0.157260146357838,0.256827941652474
365,2,183913,0.155291522360935,0.161325924744292,0.336409745867513
366,2,184146,0.178428988966686,0.162343425615096,0.272480649674795
367,2,187176,0.0480290092639301,0.15838431536478,0.761882959723198
368,2,191066,0.098765625377492,0.159502495932653,0.536177089853638
369,2,191124,0.364660805006137,0.200696743002557,0.0700689077467962
370,2,191128,-0.314802667771901,0.18485563690729,0.0894548587202796
371,2,191599,0.044455192115702,0.157360055752326,0.777720961364505
372,2,191762,0.113991722154109,0.163494741408513,0.486124354987901
373,2,191763,0.0677009460127115,0.157960050402752,0.668479127728794
374,2,191959,0.0375050909486699,0.157602986662946,0.812040914627579
375,2,192390,0.0821030489540397,0.16190602801938,0.612399113119276
376,2,195759,0.187885413572274,0.158654148726475,0.237112785103265
377,2,196912,0.0694823928577938,0.156353977714867,0.657031809988797
378,2,197598,-0.220641226210527,0.510626741334751,0.665933393578757
379,2,198110,0.0340883379601581,0.157324493180207,0.82858653354258
380,2,198283,0.0552739793679063,0.162257010688881,0.733564491844386
381,2,198805,0.0740839017327709,0.157963432855917,0.63936344009704
382,2,198891,0.0633439401385582,0.156745565780142,0.686369565596858
383,2,199248,0.0515848320157374,0.1571158881414,0.742861774600049
384,2,201782,0.0293986215801016,0.156938971868013,0.851513301700227
385,2,203285,0.185191175937965,0.156027261915236,0.23605909161534
386,2,203783,0.180697209776408,0.155704907992374,0.246625181597255
387,2,204179,0.145402686650638,0.156187518682007,0.352515932700354
388,2,205406,0.158307774734542,0.157760973898536,0.316323422346324
389,2,205834,0.115505988574489,0.157108907589587,0.462707719420686
390,2,205965,0.0793084074057618,0.17175035225987,0.644533844892584
391,2,207192,0.144383022483049,0.156894032852761,0.358066282976868
392,2,207561,0.146408884239113,0.156193533928435,0.349216532762914
393,2,208682,0.118627990086019,0.155996986092352,0.44749295288309
394,2,210102,0.0502537606218309,0.156505059671109,0.748324701318626
395,2,212519,0.584083519450692,0.331694681754004,0.0791199409241048
396,2,214801,0.115496776345327,0.156399702720556,0.460718455833141
397,2,215016,0.131367317625729,0.156274820304107,0.401131387661574
398,2,218876,-0.0280951925044157,0.158041340775028,0.859004664216078
399,2,227511,0.027634481935904,0.159160262571774,0.862258315493612
400,2,230378,-0.021754141350928,0.157156970841943,0.889985040167355
401,2,231943,-0.0380263588039327,0.157598829597849,0.809473710824587
402,2,232156,-0.0339267503960764,0.157536869269445,0.829612954803613
403,2,232789,-0.019657884010849,0.156985857515299,0.900420086203476
404,2,238524,0.00703501157914332,0.157209826209713,0.96433253194394
405,2,241518,-0.0205608950646246,0.158571301366865,0.896906586756759
406,2,250396,-0.12352637461753,0.157356781298426,0.432975240420874
407,2,250466,-0.107316941136773,0.157334803385467,0.495627559660604
408,2,252305,-0.15734209300651,0.157633471630579,0.318889596422664
409,2,254571,-0.100884805675691,0.15998282065236,0.528711603612449
410,2,254742,-0.0942011078647322,0.159849748473292,0.556030071822911
411,2,254908,-0.0857076486743955,0.161085403472582,0.595016781423278
412,2,255033,-0.115733094300474,0.188777113617754,0.540226556070831
413,2,255862,-0.167476296967462,0.159931025677771,0.295733834698964
414,2,255975,-0.12976198666022,0.159451435154685,0.416306663217814
415,2,258311,-0.203310097573243,0.156592105351339,0.195017446720567
416,2,259284,-0.138550618949816,0.157321334233114,0.379087263851846
417,2,266330,-0.109498527827594,0.1580638537236,0.488922760077392
418,2,267100,-0.11007705607775,0.158051178525657,0.486596237113315
419,2,268086,-0.0852158358317398,0.158106217957575,0.590241507977424
420,2,274614,-0.0695133185861179,0.15716672989672,0.658550017075058
421,2,274729,-0.0944911225633844,0.157990120879655,0.55016842215189
422,2,275746,-0.0526135023632018,0.157976326830921,0.739296708280397
423,2,277029,-0.0748202494135947,0.157216481954898,0.634435816373422
424,2,277741,-0.0643955348482307,0.157291312562976,0.682492242822278
425,2,278218,-0.0618878532875377,0.157009940133538,0.693697089681573
426,2,278379,-0.0607427159507944,0.16089846065391,0.706012561861237
427,2,279910,-0.0893880390968489,0.156917236085439,0.569276847578776
428,2,280616,-0.11553612522911,0.163734828401642,0.480883959288913
429,2,283431,-0.0753595640643191,0.159238100024655,0.636326746407153
430,2,283573,-0.0829756548365935,0.157315865361338,0.598215111952594
431,2,286762,-0.142777723563406,0.157597574231353,0.365572880095508
432,2,287187,-0.137380097294211,0.156874172655954,0.381769980866083
433,2,288379,-0.143929805424693,0.155665982589892,0.355802158962046
434,2,294941,-0.176825756861214,0.15566334634449,0.256748169924448
435,2,296073,-0.180681341980062,0.159974345092577,0.259479390745032
