SNP,Chr,Pos,Effect,SE,MID2_TPO2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
36,1,45634,0.0204730533307962,0.0889349207768082,0.818067656444835
37,1,51248,0.0258916323311593,0.0577447086492714,0.654153314130496
38,1,51462,0.013626816198251,0.0578349271444501,0.813867532069495
39,1,52124,0.0153032153974234,0.0577554069995044,0.791190356238711
40,1,52667,-0.0114791346850654,0.0576653434939559,0.842326736326244
41,1,55470,0.0252814629835901,0.0592226984873639,0.669721099742095
42,1,59265,0.016437192062399,0.057632847780104,0.775654143614902
43,1,60165,0.0423797323976241,0.057551745105669,0.461990883645868
44,1,62308,0.0224267019266013,0.0575202043849612,0.696851106461122
45,1,62869,0.0144147896458149,0.0575202459450597,0.802266274223304
46,1,65431,0.0754674932191099,0.05994508555941,0.208882529622886
47,1,65451,0.0888577979127224,0.0590385032158311,0.133197176967308
48,1,65719,0.0539699179117789,0.061696608384624,0.382297577377891
49,1,66841,0.0561973363240105,0.0574746956733332,0.328855085908472
50,1,66948,0.0476126067950259,0.0578502012670287,0.411045048869203
51,1,68621,0.0414811010452159,0.0577065927704251,0.472722594782627
52,1,69417,0.00693124455246319,0.0575947498030405,0.904278264352729
53,1,69820,-0.301426831810591,0.224802883538072,0.180831498046161
54,1,69821,0.0389421764058353,0.13982086586049,0.780780304497992
55,1,70906,-0.0751077557740558,0.0924347341863181,0.417024289750181
56,1,74327,-0.11932273566562,0.0575633040675222,0.0389071618867421
57,1,74572,-0.118754332417193,0.0574115229676371,0.039323075701095
58,1,75211,-0.101852203276006,0.057397686511819,0.0768422653532877
59,1,76030,-0.0502697015190196,0.0575910009689598,0.383324982416546
60,1,80108,-0.0875414284858505,0.0574508563275398,0.128463533680296
61,1,81262,-0.103601561606098,0.0573532310850634,0.0717109900491869
62,1,81999,-0.0890632430452119,0.0575635532131122,0.122707219701548
63,1,82431,-0.0745029404792924,0.0578961819163688,0.198994374173418
64,1,83284,-0.098524233413883,0.0573703715099748,0.0867947681918572
65,1,83613,-0.0811516134852737,0.0574410196619637,0.158601026783649
66,1,84112,-0.064311921130867,0.0575077507885904,0.264191898349966
67,1,84701,-0.0418799164157343,0.061649520704042,0.497378622535832
68,1,84858,-0.0493979605609742,0.0577122661282759,0.392614235300793
69,1,85751,-0.0963972973692067,0.0577822416839303,0.0961457064039777
70,1,87445,-0.0957568147936704,0.0579083617309225,0.0990993631550449
71,1,87467,-0.117217135359241,0.0581025434451249,0.0444082796904287
72,1,89070,-0.0991161289507752,0.0578306811985081,0.0874245420605057
73,1,89616,-0.0888865821554622,0.0575643267533842,0.12345375232125
74,1,89679,-0.0802006942446113,0.0576077877964203,0.164742820900989
75,1,89880,-0.088555673560554,0.0575877955518611,0.125005424277726
76,1,91472,-0.0713040652216279,0.0580853997880982,0.220425295135423
77,1,93789,-0.0359563799776212,0.0575777360085859,0.532713117464605
78,1,94351,-0.0360011469897652,0.0577293585522954,0.533280324474903
79,1,99148,-0.0283772755761365,0.0575897296656376,0.622496376786673
80,1,101281,-0.285986741637806,0.629875975459486,0.650081518364304
81,1,106011,-0.0714804333537611,0.0599192794529892,0.233691931447257
82,1,106800,-0.0357046334071867,0.0576559306531872,0.536137448425871
83,1,107970,-0.0634206542178235,0.0574171959271113,0.270103241202205
84,1,109000,-0.0466297530574889,0.0575642200711933,0.418458596133566
85,1,112549,-0.0157180793328807,0.0575463928993217,0.784907226820988
86,1,112742,-0.0232886437053571,0.05776340023112,0.687065037878212
87,1,113050,-0.00886345969472763,0.0576775718745832,0.877955739499704
88,1,113135,-0.0398402003429802,0.0574934977603041,0.488795684439851
89,1,114076,-0.026778279968346,0.057514931472316,0.641797327163589
90,1,114628,-0.0108820144642856,0.0576752275219994,0.850454056524601
91,1,116283,-0.00914822500929519,0.0579968916520752,0.874754649116522
92,1,126880,-2.69065660708788,1.07876171903228,0.0130805948242236
93,1,127853,-0.0264900529813847,0.0578737762682402,0.64743437468769
94,1,128302,-0.0326637745524766,0.0576423688401406,0.571303547310501
95,1,128704,-0.0286141654256463,0.0577058910984047,0.620300268852888
96,1,128911,-0.0329996059795346,0.0577056502449462,0.567780168168428
97,1,130267,-0.0966921896282155,0.0574750591144978,0.093388567787276
98,1,130271,-0.0949600851516076,0.0575519916753646,0.0998348958500974
99,1,130613,-0.0885748778986009,0.058122506637465,0.128420491641333
100,1,132012,-0.0640804893615912,0.0580895700527842,0.270721116548888
101,1,133231,-0.0676277711250036,0.0576644665720232,0.241674570056837
102,1,137074,-0.0666695347754714,0.0575853014960841,0.247747735613433
103,1,137304,-0.0623407692100217,0.0576191231791176,0.280015148370544
104,1,139686,-0.0520890494203945,0.057723887359066,0.367468810524207
105,1,149562,-0.0346278598534833,0.0578929368907374,0.550132633447271
106,1,150447,-0.0377368428378203,0.0585303032904142,0.519514289546374
107,1,151446,-0.0901129001471723,0.117556456288355,0.443861439527816
108,1,154084,-0.0354562842803123,0.0587153709638736,0.54631982404249
109,1,156633,-0.0337328952319774,0.0595240136529549,0.571270899555815
110,1,157269,-0.0219815100702809,0.0576676343245623,0.703302071449047
111,1,160054,-0.0454095616801952,0.0581773210864471,0.435597839731676
112,1,166222,-0.0409666175007742,0.0577556936578476,0.47860113148992
113,1,166416,-0.0346594519007001,0.0576499939012479,0.548089462055114
114,1,167326,-0.0582597996671623,0.0579243278123075,0.315204788600421
115,1,168836,-0.0333789064516098,0.0577050322425212,0.56333585693601
116,1,171200,-0.0150579954689993,0.0578132771032109,0.794661507174389
117,1,171431,-0.0156066145944282,0.0581738682380036,0.788644085657594
118,1,173339,-0.0177364427474654,0.0577196344903421,0.758806799227211
119,1,173845,-0.0152129425203842,0.0576738175448955,0.792106796467799
120,1,175121,-0.00193134985260054,0.0575650468115516,0.973254367398049
121,1,175281,-0.00725401935935471,0.0576127740593846,0.899874915787251
122,1,175315,-0.00292302002002698,0.0575957211737424,0.959552923959128
123,1,175523,-0.00673437486170855,0.0579211577772737,0.907506293370164
124,1,175541,-0.00510213454290523,0.0576852354037001,0.929570894454699
125,1,175653,-0.00902382725045908,0.057866418372831,0.876167574938889
126,1,175805,-0.0450743836722199,0.0610943646088673,0.46113647681299
127,1,175818,-0.0254079747639437,0.0597214859361546,0.67077439491405
128,1,175856,-0.0187519037500931,0.0588152809181819,0.7500462153609
129,1,175876,0.000524492377116464,0.0579222600940519,0.992780282285912
130,1,175989,-0.00475400590159578,0.0580869774454069,0.934818036797629
131,1,176001,-0.0176741812438044,0.0583826258953034,0.762273827307508
132,1,176451,-0.010876541004602,0.0590892451025274,0.854064450064186
133,1,177692,0.0150034990743848,0.0575903951231945,0.794613932285671
134,1,178191,0.0150952803954069,0.0576475206523907,0.793586110067627
135,1,178224,0.0150034990743848,0.0575903951231945,0.794613932285671
136,1,178960,-0.0027970827816915,0.0580557501823108,0.961600629930183
137,1,179139,-0.00183375450561307,0.115065135262059,0.987293922666912
138,1,179139,0.0926955589401098,0.231691876985266,0.689338720038303
139,1,180955,-0.0141747903932139,0.0666677685157441,0.831747388641985
140,1,183802,0.0042266862481498,0.0576027445299444,0.941548098160589
141,1,183954,0.00913532267407977,0.0580205142942143,0.87498033042308
142,1,184450,0.0125873272070401,0.057510626580062,0.826878124789803
143,1,184641,0.0115736517434835,0.0591850396903661,0.845074682983081
144,1,184718,0.0188150369750813,0.0578326410404087,0.745119571968446
145,1,185296,0.0242660878168195,0.0575814483236916,0.673703466798924
146,1,185438,0.00680131919353053,0.057597513111502,0.906068614513952
147,1,185469,0.00731459603028872,0.0576804632804574,0.899161109664521
148,1,185503,0.000809017483998031,0.0575325722143885,0.98878853795485
149,1,185705,-0.0152401533745916,0.0581699394402008,0.79347916906563
150,1,185749,-0.00070402591840333,0.0581755826541195,0.990351278667948
151,1,185806,0.00886303794139966,0.0582513650880718,0.87915429676146
152,1,185879,-0.00203033855112433,0.05853466227343,0.972349658012041
153,1,185916,0.00623023428075738,0.058507200050303,0.915256756078458
154,1,185941,-0.00804880021187801,0.058761448069259,0.891129305270586
155,1,185954,-0.00436694503305874,0.0589341648374307,0.940973819977865
156,1,186055,-0.00763331709133652,0.0577569787108362,0.89493091756675
157,1,186896,0.0180084460078722,0.0586975123050934,0.759175863834755
158,1,187697,0.020028453460835,0.119719414190106,0.867233771779274
159,1,189392,0.0947152627044821,0.120246235824526,0.431413900956462
160,1,189416,0.232369773204907,0.115759683999709,0.0454746451392745
161,1,190132,0.0270172434261455,0.0578137933026169,0.640562973890077
162,1,190148,0.0259984259154915,0.0578325633133295,0.653313377977256
163,1,190165,0.0386355113083598,0.0582573605055869,0.507643768857132
164,1,190169,0.0256292171950506,0.0582049659652493,0.659969799960112
165,1,190933,-0.0137446680812232,0.0577441783135548,0.811998328690367
166,1,192149,-0.0177329588217398,0.0582132977236515,0.760834780084474
167,1,192302,0.101018569774791,0.076685396561096,0.188588568569603
168,1,192303,0.00423328981329929,0.0694077529624152,0.951400416284678
169,1,192305,0.076985074475231,0.0720108253457235,0.285765737303486
170,1,192315,0.151032729858639,0.081426206548113,0.0644524540126076
171,1,192795,-0.0781340823804807,0.0574892694033381,0.174980277609836
172,1,194020,-0.0553199856113409,0.0606403206381407,0.362252313519739
173,1,194187,-0.0346412025207289,0.0576577684269861,0.548353969267769
174,1,194867,-0.0187823889400908,0.0576471793443937,0.74475642081525
175,1,197325,-0.0289667721845935,0.059042610315259,0.624008608684358
176,1,197392,-0.0634466205376129,0.0597265344114136,0.288832369243533
177,1,198857,-0.331165509562711,0.275897309023224,0.230819344870984
178,1,206666,-0.0610924673525632,0.0647613909217493,0.346148595410477
179,1,206675,-0.0567386399950882,0.0843658381334646,0.501685701298092
180,1,223051,0.0318146046604046,0.0667937413652487,0.634147388881393
181,1,223059,0.0158693090181532,0.0693752343670601,0.819198781551838
182,2,7366,0.0981287048580004,0.0834589065475678,0.240478081545915
183,2,8180,-0.183844316011554,0.114713702788763,0.109909418765828
184,2,8187,-0.0613963135333133,0.119679555538023,0.608268106019674
185,2,8250,-0.00836338284645954,0.117952007818744,0.943513545339094
186,2,8253,-0.0650870366212546,0.117901965136877,0.58126774152222
187,2,8285,0.0230868958160736,0.0639368746923341,0.718248994121436
188,2,8302,-0.000539932523238029,0.0598600379457419,0.992808341064354
189,2,8306,-0.000539932523238029,0.0598600379457419,0.992808341064354
190,2,8314,0.00388824141696908,0.0586316861389764,0.947163481746219
191,2,8317,-0.00399409947511947,0.0599688431481862,0.946935534216407
192,2,8328,-0.00617039693214705,0.0597000238997112,0.917738576081098
193,2,8331,-0.00823419135721259,0.0595870790984748,0.890171001892214
194,2,8498,-0.0142390186872721,0.0585412772926057,0.807968191761801
195,2,8651,-0.0140831299467178,0.0585962055791574,0.810204642962543
196,2,9418,0.344146019638351,0.147907758083488,0.0205432909336564
197,2,9812,0.00384459883493138,0.058948839561547,0.948036356787744
198,2,9932,-0.000334459132885989,0.0587168557011655,0.995458384104436
199,2,10135,-0.00434701442564589,0.058491536348619,0.940798900800141
200,2,11616,-0.0193902254931048,0.0584207947600594,0.740157047067779
201,2,12133,-0.0103876148821981,0.058659589362743,0.859544771187768
202,2,12194,-0.0150803541904122,0.0588835653216056,0.798019219808034
203,2,12359,-0.0164102393484875,0.058710361796508,0.780015777083091
204,2,13061,-0.0185132893018691,0.0587042681178592,0.752670659749591
205,2,14298,-0.00982493904606341,0.0588954354124751,0.867607163478527
206,2,15222,-0.0197913145175107,0.0594627652551297,0.739456097108707
207,2,17986,-0.0255872596813017,0.0584140365448154,0.66163047460332
208,2,19770,-0.0064124263604971,0.0588329001295573,0.913269270380658
209,2,19836,-0.00498739812273097,0.0586716524292258,0.932305411449795
210,2,19851,-0.00374391348654157,0.0588436994179656,0.949305065875199
211,2,21595,-0.00616045778167162,0.0586000823543696,0.916334650119878
212,2,22385,0.00652314117327124,0.0586554220642128,0.91151205779306
213,2,23441,-0.00120624724202245,0.059226118092867,0.983762265200079
214,2,24209,-0.00390880127990623,0.0587381098106748,0.94698060562102
215,2,24341,0.000336964993929101,0.0588774103468614,0.995436834751104
216,2,26815,-0.00893714950065483,0.0588049339205812,0.879289859869644
217,2,28209,-0.0259240762434843,0.0588104615710984,0.659622397652875
218,2,28695,-0.038919909458655,0.0614223210503998,0.526723259529957
219,2,35849,-0.227601896199542,0.629943402243679,0.718087371202945
220,2,35850,-0.17365638503923,0.770519544997116,0.821817429505472
221,2,41245,-0.0501964002503775,0.0585400654498443,0.39176648813196
222,2,43214,-0.0333403940339735,0.0595246401100058,0.575759130394132
223,2,47104,-0.0582379276973786,0.0578079040597369,0.314413993168726
224,2,50915,-0.0446827693968593,0.0584113476221256,0.444802132254351
225,2,55834,-0.0551659765485459,0.0581154845869057,0.343144178376957
226,2,56422,-0.0524316189410857,0.0582268059042832,0.368482925315947
227,2,57715,-0.04519844417881,0.0580516562936904,0.436742805563069
228,2,59046,-0.041899716027785,0.0583528001994139,0.473206809725178
229,2,59191,-0.0450999012457716,0.058011405532375,0.437424855077379
230,2,59383,-0.0402253069794373,0.0580382922159338,0.488713710282233
231,2,59477,-0.0532518668568724,0.0588834501075995,0.366421045002119
232,2,59755,-0.0770687301071353,0.132391113310369,0.560851269330074
233,2,60471,-0.0326145890066301,0.058130076625914,0.575111102969509
234,2,60478,-0.029435061724131,0.0582012708013984,0.613350607943637
235,2,60786,-0.0144403880733444,0.0581215381053991,0.803929503632746
236,2,61035,-0.0335100654679416,0.0580950556911382,0.564432473875493
237,2,61071,-0.043531287874719,0.0578123519659024,0.451966464660535
238,2,61675,-0.0269807706650029,0.0580075591659314,0.642128678138443
239,2,62776,-0.0226551926368887,0.0605522025454094,0.708522438928149
240,2,62939,-0.0377143959714793,0.0578902411360561,0.515159894918895
241,2,63527,-0.0407426848009272,0.0581020115686222,0.483623517353572
242,2,63857,-0.0752720962041485,0.0580178289812989,0.195342218979037
243,2,65527,-0.0743257282968407,0.0578291071572623,0.199542295182793
244,2,67007,-0.0706418834494312,0.0637073429344383,0.268249799352644
245,2,67023,-0.247522735560422,0.131313014528723,0.060253399577976
246,2,67024,-0.258724968665878,0.131736878383974,0.0503199905917791
247,2,67976,-0.0493910066615869,0.0587403465242683,0.401008924110475
248,2,69628,-0.12042011322813,0.0594286141786253,0.043485747315525
249,2,71825,-0.21362009086831,0.115024861678189,0.0641204590475538
250,2,72389,-0.112236934785934,0.0581303943078513,0.0543109675837233
251,2,72392,-0.0474746636534634,0.0587796035747391,0.419823101634226
252,2,73646,-0.0895952040776431,0.0574300394203844,0.119638056705372
253,2,74564,-0.0882897434032769,0.0573222350773754,0.124398854648749
254,2,74739,-0.0746749325069792,0.0575665971341262,0.195412269935846
255,2,79931,-0.0510361081180747,0.0649830628632335,0.432760220011982
256,2,80748,-0.0444525348712873,0.0599655802089878,0.459003917195963
257,2,80873,-0.0559411627434452,0.0577646260603642,0.333491273087828
258,2,81501,-0.0523441302077473,0.0577645281425783,0.36546720912434
259,2,83526,-0.0757503803277781,0.0576010310217061,0.18933421597159
260,2,83845,-0.0635948309793176,0.0576976385172876,0.271121920502137
261,2,84412,0.154131266393261,0.145423087011911,0.289923087273765
262,2,84412,-0.079534416521648,0.072813470272552,0.275444585102306
263,2,84447,-0.0424801021331027,0.0584910788062728,0.468156782224281
264,2,87391,-0.0439009240435278,0.0574941632272416,0.445632461107956
265,2,87562,-0.0417334732636871,0.0576444601362807,0.469557134903858
266,2,87849,-0.0468072703008426,0.0576279518802157,0.417205880219174
267,2,87878,-0.0380892935597536,0.0578941592785548,0.511023134078494
268,2,88125,-0.0281395742810755,0.0644010036720575,0.662419774380961
269,2,89785,-0.0346748077734246,0.0579066975968107,0.549687129809252
270,2,93441,-0.0173420152043,0.0596584878179861,0.771460544530027
271,2,93588,-0.0293068891869049,0.0617409478302155,0.635312103854011
272,2,93721,-0.0326773697190044,0.0577349590976902,0.571760660091334
273,2,93952,-0.030983096083451,0.0575723187837118,0.590806016696244
274,2,95085,-0.0567469189834396,0.0575971780236065,0.325182063615884
275,2,103188,-0.00490699132382919,0.0590758476070021,0.933848873967443
276,2,107124,-0.000757109327305439,0.0577049936383157,0.989539192948016
277,2,111645,-0.00609106374869933,0.0577410509977181,0.916047467111393
278,2,111916,-0.00126994798795477,0.057878027339005,0.982506780077167
279,2,111931,0.0079824994956936,0.057965011206055,0.890546253772922
280,2,111999,0.00578444640521264,0.0577575870900868,0.920281763628065
281,2,114528,0.00171648553345299,0.0580907112899622,0.976443944524303
282,2,116024,0.00447955898367558,0.0582284199365551,0.938722178648713
283,2,119244,-0.0351941556029571,0.0634347308315184,0.579376713747555
284,2,119246,-0.0522997437134042,0.0640789117480231,0.414949234038788
285,2,119247,0.0120487283350121,0.0645992677577169,0.852148108172815
286,2,120090,0.0310224984089833,0.0579754274751587,0.592919445579176
287,2,120291,0.0318128522254355,0.0586377530140573,0.58779447627709
288,2,120726,0.0361614784413218,0.0582914998913894,0.535423751120727
289,2,121716,0.0185371295985482,0.0582486713291556,0.750490141171302
290,2,123100,0.0182492929214055,0.0583293019756073,0.754566737390798
291,2,124677,0.00681735599861211,0.0582558966357868,0.906907342403811
292,2,127636,0.0509921682490835,0.0736321262819421,0.489062322199208
293,2,127887,0.0200693020714823,0.058646722572315,0.732398987239336
294,2,128935,0.0173117611911093,0.0585937553183581,0.767820772406052
295,2,129053,0.0118708973782371,0.0587759851133815,0.840057694183827
296,2,130040,-0.0365187403684746,0.0591061915550136,0.537072832812263
297,2,130976,-0.0178871355606044,0.0586487229758764,0.760555308990154
298,2,132199,-0.0353978610330643,0.0588981865442733,0.548225118359186
299,2,133355,-0.0295077071225029,0.0593061448087454,0.619111809119577
300,2,133435,-0.0237891932151122,0.0594416542039442,0.689243325577653
301,2,133943,-0.00113593543001508,0.0696088278664268,0.986989245490717
302,2,135183,-0.0461053985264379,0.0594374321817607,0.438447661795381
303,2,135402,-0.0358593598312698,0.0594484512829315,0.54676240268827
304,2,135898,-0.053799867029064,0.0597259176557167,0.368319834071509
305,2,135912,-0.05724542231172,0.0597610673515513,0.338766279947233
306,2,135925,-0.0608675101646536,0.0594794616064123,0.306849492469314
307,2,136002,-0.0592979874180708,0.0594393197895157,0.319145925883778
308,2,136173,-0.0483588077505721,0.0598888851342658,0.419936337922106
309,2,138209,-0.0458427988883525,0.0616537974278549,0.457642204095974
310,2,138318,-0.0640072392412603,0.0614323454021009,0.29816445914585
311,2,138695,-0.068401094541888,0.0603625151166738,0.257911193127373
312,2,138818,-0.0594089548350747,0.0602784285170031,0.325016401763652
313,2,139728,-0.0496444435128252,0.0601951277411012,0.410084512655661
314,2,140174,-0.0633004980323313,0.0601588235314945,0.293416988427881
315,2,140863,-0.0552383059905677,0.0601569200462886,0.359121800760463
316,2,141152,-0.0670792809617686,0.0602927631555102,0.266654777080663
317,2,141292,-0.0736877884276752,0.0598357064187512,0.218954974789832
318,2,141545,-0.0817101438952255,0.0600990569928364,0.174827159927464
319,2,145823,-0.0412461274361482,0.0625149583352871,0.50982516461868
320,2,145934,-0.218339051223885,0.102411137974568,0.0336980104551363
321,2,145980,-0.0775200622740959,0.0629953751432026,0.219304014627811
322,2,146723,-0.0922248301901438,0.0599468924472965,0.124836388594672
323,2,147946,-0.0674923690548239,0.0605921034879885,0.266088265006722
324,2,150394,-0.061484098035991,0.0660404398962455,0.352486319005739
325,2,151274,-0.0411398173276982,0.103555421391645,0.69140593881531
326,2,151397,-0.0638935692689115,0.0607551395593045,0.293676310574071
327,2,153035,-0.0609320842653496,0.060100385876073,0.311354219082259
328,2,153228,-0.0649669585983321,0.060528321871854,0.283855549226761
329,2,153455,-0.0627175551830166,0.0609933256519169,0.304527292802479
330,2,153732,-0.0712070531570284,0.0630416085209858,0.25944351692553
331,2,153815,-0.0568353192250193,0.0607750027734854,0.350336932749775
332,2,154160,-0.0652011341354009,0.0601125751930913,0.278816699213303
333,2,154235,-0.0671093263167055,0.060708945164825,0.269727310115919
334,2,155527,-0.0506357298676758,0.0659515277085063,0.443135970501515
335,2,159870,-0.0437956740628114,0.0592321133427256,0.460161175894303
336,2,161229,-0.00565085272849752,0.0601870712067856,0.92525127472649
337,2,161451,0.223715389864199,0.128327469723919,0.0821490016245571
338,2,161451,0.0059640497361837,0.129291575459835,0.963233771366728
339,2,162696,-0.00456374383972746,0.0599283551967249,0.939340252791462
340,2,163284,-0.00987989858601046,0.0591323700538607,0.86740194381403
341,2,164166,0.0146654077758612,0.0596786695445455,0.806026689304535
342,2,165270,0.00717467406068528,0.059180620498648,0.903575065597554
343,2,165675,0.00986655344834642,0.060157622578581,0.869815806107499
344,2,166404,0.135956266920497,0.155749355707219,0.383301685475769
345,2,168012,0.0056111741176208,0.0727195733763321,0.938538535662032
346,2,168062,0.036986643719813,0.0595868193564366,0.535185380703767
347,2,168518,0.0471725773084125,0.05922476696228,0.426276326333588
348,2,168980,0.0439059593098688,0.0592037180030009,0.458817889459017
349,2,169651,0.043926183737604,0.0592318395717885,0.458824335135257
350,2,169902,0.130923230885778,0.0988362156543481,0.186144715245535
351,2,169960,0.00526680948802927,0.0922905050664935,0.954523531795176
352,2,170725,0.0229771257395147,0.0593708872728199,0.698982029430259
353,2,171254,0.00470376642629755,0.0594790535840676,0.937011624075796
354,2,172242,0.0233278026409669,0.0587633753323894,0.691623140254009
355,2,173254,0.028697645116862,0.0583060865181072,0.622891319860773
356,2,173340,0.0300392990310731,0.0582971109234679,0.606680334371474
357,2,173385,0.0381484378159083,0.0583374162064366,0.51358431174951
358,2,173973,0.0325155627030199,0.0581919432494968,0.57667707286405
359,2,174714,0.0758788408260017,0.149219130745424,0.611416093530066
360,2,177341,-0.00804804031124984,0.0580177271814232,0.889752948795482
361,2,180314,-0.0273213929407238,0.0580205552787001,0.638008986457394
362,2,180339,-0.0220306606180262,0.0581735883277222,0.705134198231292
363,2,182758,-0.0142320345627673,0.0579717862540215,0.806212495434355
364,2,183619,0.000932352649321788,0.0582050180891127,0.987228743021384
365,2,183913,0.00848168802526544,0.0596775284331962,0.887062097085883
366,2,184146,0.0154039151849509,0.0600739145932123,0.797778975949575
367,2,187176,-0.0450576199178624,0.0584727635871135,0.441474605064001
368,2,191066,0.0410263140657813,0.0589189514475645,0.486688060296756
369,2,191124,-0.0666584500914462,0.0744077981233733,0.370941756150045
370,2,191128,0.0953629656140778,0.0683858607404171,0.164048565790114
371,2,191599,-0.00372695904936537,0.0581421263245077,0.948926217171425
372,2,191762,0.0204783339210977,0.0604340698904702,0.734921099455408
373,2,191763,0.0132279326986714,0.0583684941803176,0.820844226768806
374,2,191959,0.00549038055094675,0.0582295797699805,0.924933469841355
375,2,192390,-0.00748545700282366,0.059835836870873,0.900515676999231
376,2,195759,-0.00412273779029865,0.0587298980152729,0.944075594208931
377,2,196912,-0.0199947637776939,0.0577705569186852,0.729468889038847
378,2,197598,0.0290992306505862,0.188692047555829,0.877527982965765
379,2,198110,-0.0703961739545987,0.058005735288134,0.225709164376636
380,2,198283,-0.0593882905441139,0.0598715189857037,0.321911641212118
381,2,198805,-0.0568520614454005,0.05829851051841,0.330134350586085
382,2,198891,-0.0488701751935869,0.0578638340259128,0.39892185973861
383,2,199248,-0.0665311148586846,0.0579464518025958,0.25168484899323
384,2,201782,-0.0561719681872078,0.0579060778766432,0.332684229013275
385,2,203285,-0.0583194181285882,0.0576749395743989,0.312625592749268
386,2,203783,-0.0611542394449415,0.057542052840787,0.288610626393805
387,2,204179,-0.0515751125576806,0.0577082442104999,0.372079692950229
388,2,205406,-0.0337018669219555,0.0583395095908868,0.563845012757667
389,2,205834,-0.02113554206032,0.0580766347370481,0.7161318524521
390,2,205965,-0.0346117204400085,0.0634447383946697,0.585725884781213
391,2,207192,-0.0364089025605507,0.0580008479451358,0.530586344304117
392,2,207561,-0.0274376585843361,0.0577582391563729,0.635049963603011
393,2,208682,-0.0311196997615917,0.0576557144239428,0.589709430442454
394,2,210102,-0.016037775255669,0.0578221621759954,0.781663124762301
395,2,212519,-0.0505880483075378,0.123050541497144,0.681236933220685
396,2,214801,-0.0208677443280813,0.0578150429162616,0.718360429746173
397,2,215016,-0.0269828325166946,0.0577748694850185,0.640763635810354
398,2,218876,-0.0208509480869588,0.0583796566087608,0.72118455462798
399,2,227511,-0.0446772452901886,0.0587553816199134,0.447526629180004
400,2,230378,-0.0636107830605328,0.0579636460260931,0.273203456611447
401,2,231943,-0.0764651899475197,0.0580865062300074,0.188893255379046
402,2,232156,-0.0636140893737916,0.0581064773125134,0.274357340207195
403,2,232789,-0.0783006465714337,0.0578490127517478,0.176750911567944
404,2,238524,-0.0793007497145214,0.0579269907974479,0.171876737441278
405,2,241518,-0.0578335595773607,0.0585038541757719,0.323564014674912
406,2,250396,-0.0809796675386987,0.0580255481296072,0.163716298563336
407,2,250466,-0.0576222708464578,0.0580839434040952,0.321851859759335
408,2,252305,-0.0743765406704978,0.0581845201235587,0.201987951741401
409,2,254571,-0.064199604083825,0.0590393423569731,0.27760031218777
410,2,254742,-0.0519582599620412,0.059019986460723,0.379268547465397
411,2,254908,-0.0556717197835848,0.0594622802116426,0.349783166549437
412,2,255033,0.0108098190526929,0.069777516467729,0.876974212045717
413,2,255862,-0.0644426035797154,0.0590779445495762,0.276102050227615
414,2,255975,-0.049346134760585,0.0589052533684054,0.40275455620927
415,2,258311,-0.0397523490778519,0.0579515337483028,0.493189528089472
