SNP,Chr,Pos,Effect,SE,PLM2_SNA3_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
133,1,177692,-0.0922425161854429,0.0855739213465228,0.281801985801352
134,1,178191,-0.0818573930559084,0.0856890606513508,0.340087795220095
135,1,178224,-0.0922425161854429,0.0855739213465228,0.281801985801352
136,1,178960,-0.0932202208265141,0.0862566501686991,0.280554656078678
137,1,179139,-0.115860892310836,0.171129678513216,0.498826766948561
138,1,179139,-0.108889840678702,0.344834835667132,0.752360743525435
139,1,180955,-0.0881985052443385,0.0991106525774375,0.374125998442108
140,1,183802,-0.0185560255329195,0.0857197462527157,0.828743977632175
141,1,183954,-0.0595035182737155,0.0862914428259469,0.490921117453958
142,1,184450,-0.0189641365664429,0.085587546925379,0.824772177352518
143,1,184641,-0.0220239757897719,0.088076534374018,0.802690292484678
144,1,184718,-0.0293667507227051,0.086065625684929,0.733145891033366
145,1,185296,-0.0244793514483863,0.0857047394780747,0.775333457640631
146,1,185438,-0.0279583965572249,0.0857057719779812,0.744455988762824
147,1,185469,-0.017735153917292,0.0858372086536715,0.836430584896883
148,1,185503,-0.0171304089442819,0.0856155202864322,0.841529069470623
149,1,185705,-0.0302812053004342,0.0865622984558409,0.726682558341528
150,1,185749,-0.037854440432847,0.0865538545473307,0.662124043467401
151,1,185806,-0.0216429205827609,0.086685252331011,0.802985878715952
152,1,185879,-0.0496552409101067,0.0870717161188567,0.568850729863792
153,1,185916,-0.0445340789148129,0.0870399283702236,0.609215093437125
154,1,185941,-0.0325174774310308,0.0874343681672797,0.710185039077471
155,1,185954,-0.0366637244707214,0.0876851810347489,0.676106984224523
156,1,186055,-0.00798728924745694,0.0859553895315387,0.926016925579369
157,1,186896,0.0119462029055783,0.0873633543665556,0.891313017340003
158,1,187697,0.0807654270927518,0.178122415886394,0.650520247123964
159,1,189392,-0.130946675930359,0.178972776328501,0.464863408316554
160,1,189416,-0.00334465128403227,0.173254681047403,0.984608841727592
161,1,190132,-0.0614460768211299,0.0860033158623817,0.475413903643034
162,1,190148,-0.0619269254181229,0.0860283147477123,0.472097670852361
163,1,190165,-0.0526911731497648,0.0867076378257302,0.543785291608967
164,1,190169,-0.0648122290798521,0.0865760999991795,0.454587358629598
165,1,190933,-0.0171953668338267,0.0859372873824749,0.841523822346098
166,1,192149,-0.0368331880319908,0.0866226158810174,0.670939441253074
167,1,192302,0.1439985844282,0.114146860443515,0.207954424357041
168,1,192303,0.0603970267549823,0.103243583941659,0.558924510516772
169,1,192305,0.0943799569778752,0.107222725670111,0.379337130357098
170,1,192315,0.0686108121281697,0.121713334658231,0.573310621034614
171,1,192795,-0.0557277132931779,0.085728167111014,0.516081843552927
172,1,194020,-0.0272602261693218,0.0903399897312987,0.763019206375664
173,1,194187,-0.0295530374435051,0.0858361186113968,0.730828658818369
174,1,194867,-0.0329029314537249,0.0857859356971448,0.701545180425081
175,1,197325,-0.0258339817748762,0.0878867957532694,0.768971840255884
176,1,197392,-0.0711104214383113,0.0889468898656988,0.424555223557858
177,1,198857,-0.141661022808665,0.411360154245094,0.730771415014588
178,1,206666,0.118228054417717,0.0962943466876665,0.220348484122964
179,1,206675,0.208699616481655,0.125142184277922,0.0962621125083192
180,1,223051,0.0281639311719922,0.0994235218218045,0.777134149429978
181,1,223059,-0.0137601097579494,0.103249732675109,0.894055655572336
182,2,7366,0.293014735143497,0.123465981184276,0.0181675365947906
183,2,8180,-0.0896846976996253,0.171271126673476,0.600856376900455
184,2,8187,0.239266109197882,0.177718590877088,0.179063179309596
185,2,8250,-0.0541359971000377,0.175514551450991,0.757928234246655
186,2,8253,-0.0349821567624797,0.175528326310325,0.842145671107949
187,2,8285,0.0664534393236859,0.0951030985922719,0.485167396703931
188,2,8302,0.0332522606510501,0.0890665285830561,0.709118148952932
189,2,8306,0.0332522606510501,0.0890665285830561,0.709118148952932
190,2,8314,0.0212734830535987,0.0872492564278179,0.807508593207464
191,2,8317,0.0288586165159083,0.0892333675234919,0.746579204025283
192,2,8328,0.0337040879703802,0.0888291994301769,0.70459985660795
193,2,8331,0.0291279827490986,0.0886667275820386,0.742720223412861
194,2,8498,0.0351321407574675,0.0871087453358195,0.68696172229855
195,2,8651,0.0468443955319515,0.0871747441230442,0.591356146926466
196,2,9418,0.168613851800314,0.22161716166109,0.447264193682132
197,2,9812,0.0875994665714063,0.0876045943740448,0.318023779182621
198,2,9932,0.0920035344689651,0.0872454979754225,0.292358734840395
199,2,10135,0.0914883109856891,0.0869118652452878,0.293218624924925
200,2,11616,0.0547319141225776,0.0869069657400353,0.52924861005504
201,2,12133,0.0751649189342669,0.0872097494553438,0.38933499832821
202,2,12194,0.0831942275167813,0.0875271147904827,0.342510273514348
203,2,12359,0.0851121641842437,0.0872653116759382,0.330066257485722
204,2,13061,0.0891405978868407,0.0872474769090208,0.307623395068504
205,2,14298,0.0869556064366669,0.087529754558353,0.32117579280004
206,2,15222,0.0754879205919072,0.0884155188194881,0.393802639492976
207,2,17986,0.0591041367879084,0.0868988534573877,0.496856164652565
208,2,19770,0.0410179491660704,0.0875297588373517,0.639632539495583
209,2,19836,0.0495388718262521,0.0872766123319851,0.570662230441159
210,2,19851,0.0532576778813357,0.0875261923387766,0.543262458835537
211,2,21595,0.0327153701456335,0.0871930068165737,0.707732343421637
212,2,22385,0.0356442952408369,0.087272294681539,0.683208411318277
213,2,23441,0.0155955990040166,0.0881368402077928,0.859651059389188
214,2,24209,0.0305222155600794,0.0873998917088598,0.727128724532975
215,2,24341,0.0312470006256491,0.0876059672309796,0.721547011715181
216,2,26815,0.0357571145319228,0.0874960554562026,0.683028806549938
217,2,28209,0.0507680456699228,0.0875044893802778,0.562165763318126
218,2,28695,-0.0362664979876439,0.0914406994355042,0.691893100568276
219,2,35849,0.945399952358248,0.93630810631505,0.313325698740985
220,2,35850,-1.77325548014272,1.14288430894734,0.121663196717739
221,2,41245,0.0853831956235679,0.0870919058025256,0.327569813995273
222,2,43214,0.113379575026309,0.0884186236657292,0.200577389853499
223,2,47104,-0.00683970866978639,0.086152919145847,0.936767146080208
224,2,50915,0.0307978624687455,0.0869847279440594,0.723504878996506
225,2,55834,0.0105261552995731,0.0865963472008004,0.903321200541951
226,2,56422,0.00553367650809083,0.0867524798058785,0.949175970255159
227,2,57715,0.0208130644558657,0.0864599078976328,0.809907981788646
228,2,59046,0.0548147188857762,0.0868554297005917,0.52838161672406
229,2,59191,0.0340286855349364,0.0863878472513191,0.69388832352444
230,2,59383,0.0242020735203565,0.0864221155549945,0.77960708239452
231,2,59477,0.0512505717020981,0.0876897768689161,0.559288764808635
232,2,59755,0.136072521779179,0.196986778296752,0.490164166911402
233,2,60471,0.0509090453223689,0.0865056990672976,0.556569662929229
234,2,60478,0.0552811366250892,0.0865969158000587,0.523644801700037
235,2,60786,0.0533684524303347,0.0864577672446101,0.537449524064461
236,2,61035,0.0566184942586643,0.0864456682596337,0.512919766259924
237,2,61071,0.0472135605190724,0.0860691108829116,0.58365827913398
238,2,61675,0.0608675582591835,0.0862928881814019,0.481051360783146
239,2,62776,0.02835460458982,0.0901194148991107,0.753225676341343
240,2,62939,0.0312020680977371,0.0861884150256695,0.717552505709167
241,2,63527,0.0462673864329659,0.0864929479816988,0.5930373394031
242,2,63857,0.0355077112636095,0.0865274888144163,0.68178837272574
243,2,65527,0.0236932573214448,0.0862535710531825,0.783712757008776
244,2,67007,0.0642146086783325,0.0949131423330226,0.499127073202033
245,2,67023,-0.0111836271628665,0.196401039177394,0.954622969207783
246,2,67024,0.00894048779449896,0.19711929606894,0.963849420703289
247,2,67976,0.062196037307353,0.0874426285670437,0.477381577626499
248,2,69628,0.0982218842607134,0.0888011679520069,0.269441771136491
249,2,71825,-0.0607516903547412,0.171984605059738,0.724120033976893
250,2,72389,0.100967078765994,0.0867994381872534,0.245524850055702
251,2,72392,0.163129363987377,0.0871254215867735,0.0619845949027396
252,2,73646,0.0834288804256026,0.0856468593507754,0.330672328592079
253,2,74564,0.0143142301000474,0.0855901077771579,0.867275684114331
254,2,74739,0.0433587727221972,0.0858439216307299,0.613811904251849
255,2,79931,0.0830585027327676,0.0966916686484067,0.390921396745594
256,2,80748,0.0363414819749642,0.0892896565506559,0.684249797550312
257,2,80873,0.0402138379578914,0.0860532034956306,0.640563811466005
258,2,81501,0.0635282849298316,0.0859990300219942,0.460574391685628
259,2,83526,0.0356183742493157,0.0859110507521244,0.678689542668162
260,2,83845,0.00824043517112855,0.0860125143139123,0.923729752869111
261,2,84412,0.344737588641698,0.215985697014089,0.111358371633179
262,2,84412,0.0581501763903037,0.108500323664347,0.592334282224769
263,2,84447,0.0657784071434254,0.0870414346824277,0.450324822933147
264,2,87391,0.0298142455160577,0.0856191187795749,0.727882924203498
265,2,87562,0.0283389837831677,0.0858372784001395,0.741484172396745
266,2,87849,0.0290995915439725,0.0858284253470017,0.734778367262565
267,2,87878,0.0463406477837102,0.0861759854906691,0.591092413569808
268,2,88125,-0.0448230551977588,0.0958382214494946,0.640291329443519
269,2,89785,0.0147582985862216,0.0862173056976886,0.864183774280574
270,2,93441,-0.00301274332630673,0.0887946335371229,0.972952673375913
271,2,93588,-0.0268350535015417,0.0919015044686227,0.770459700081798
272,2,93721,-0.0103252409588765,0.0859587654380837,0.904457585767076
273,2,93952,0.00632327864808587,0.0857139817078119,0.941233714319983
274,2,95085,0.001205951044462,0.0858342462620067,0.98879821482041
275,2,103188,-0.0421616600171619,0.0878892793999485,0.631728322110795
276,2,107124,0.0125837453383535,0.0858743588468417,0.883581367247761
277,2,111645,0.00362170213560647,0.0859317487624847,0.966405928291164
278,2,111916,0.0116958552238491,0.0861322688543442,0.892065115807808
279,2,111931,0.00133100934209873,0.0862661977041705,0.987698568415766
280,2,111999,-0.000647135309039787,0.0859564339106471,0.993997321539554
281,2,114528,0.0218235203599184,0.0864432806055165,0.800832020521279
282,2,116024,0.0274824253420108,0.0866442963796036,0.751289397199068
283,2,119244,-0.118420617280865,0.0942345831970463,0.2097085227192
284,2,119246,-0.135283308620555,0.0951806269810157,0.156102963277144
285,2,119247,-0.132769468531617,0.0958817344148994,0.167012320336338
286,2,120090,-0.0500569483745685,0.0862732673651777,0.562140556358712
287,2,120291,-0.0704810559152126,0.0872208285769897,0.41959106431645
288,2,120726,-0.0284903449026745,0.0867838196897249,0.742886311993548
289,2,121716,-0.0584574760692724,0.0866426413752512,0.500310324387702
290,2,123100,-0.0529350002855694,0.086772355826174,0.542224820554304
291,2,124677,-0.0813131813382235,0.0865904011304221,0.348344405283234
292,2,127636,0.0637522940843922,0.109601713400871,0.561158607811068
293,2,127887,-0.0896646068805098,0.087162360806911,0.304321314819091
294,2,128935,-0.089469349706611,0.0870802850784091,0.304919086468894
295,2,129053,-0.0932357077870481,0.0873349890601028,0.28644668011187
296,2,130040,-0.0511471687684306,0.0879676579327106,0.561320738890553
297,2,130976,-0.0717091783205643,0.0872094344506694,0.411481720419168
298,2,132199,-0.0922677731116476,0.0875598907290338,0.292710081868916
299,2,133355,-0.103304188660392,0.0881193646271227,0.241858723070448
300,2,133435,-0.123515336235338,0.0882369663623376,0.162447250797891
301,2,133943,-0.11914738933761,0.103398065765081,0.24997043937682
302,2,135183,-0.144199684217875,0.0881972213779641,0.10294701412888
303,2,135402,-0.16402983913483,0.0880855664741313,0.0634105663530795
304,2,135898,-0.161118263809839,0.0885724343695746,0.0697499134371142
305,2,135912,-0.157435639791773,0.0886572150819353,0.0766307341578477
306,2,135925,-0.163751715033632,0.0882194428592152,0.0642601143808487
307,2,136002,-0.173082879574081,0.0881022731221394,0.0502483724833436
308,2,136173,-0.13905746263398,0.088901750298726,0.118673619011007
309,2,138209,-0.124146453283897,0.0915873617472404,0.176125678083617
310,2,138318,-0.10487131706764,0.0913942012269752,0.251968064674558
311,2,138695,-0.096561239488796,0.089848258080344,0.28323654093333
312,2,138818,-0.0988610677791388,0.089675851813774,0.271027178933493
313,2,139728,-0.109402553915871,0.0894797843691907,0.222277192067769
314,2,140174,-0.136381968390498,0.089374754608205,0.127916194147788
315,2,140863,-0.136184554540979,0.089339218254137,0.128315788034063
316,2,141152,-0.12424560180117,0.0896416735956114,0.16661417302098
317,2,141292,-0.14061995913608,0.0889245611256621,0.114695883409895
318,2,141545,-0.13929499525423,0.0893666760192025,0.119965687147791
319,2,145823,-0.11598392615272,0.0928876113960015,0.212621325223869
320,2,145934,-0.238919170229932,0.152858997918305,0.118947753352001
321,2,145980,-0.125222256651939,0.0937142958970147,0.182340380199516
322,2,146723,-0.127673810860839,0.0892536264337402,0.15346937969437
323,2,147946,-0.123184134896001,0.0900936461242206,0.17240442663415
324,2,150394,-0.0915818375035309,0.0982816022939338,0.352060769382651
325,2,151274,-0.0728712970565244,0.154097501947539,0.636583320426109
326,2,151397,-0.134314405109488,0.090275113703586,0.137687337868828
327,2,153035,-0.0853798850041338,0.0894565630726723,0.340519947636569
328,2,153228,-0.0562659292172882,0.0901758008694936,0.533058048291259
329,2,153455,-0.0955070488582703,0.0907642710891426,0.293402884326737
330,2,153732,-0.0767242156395751,0.0938995693382606,0.41442922136369
331,2,153815,-0.076477256619973,0.0904661993928159,0.398477867855723
332,2,154160,-0.101076223838686,0.0894472443995205,0.259239512059368
333,2,154235,-0.103961652316997,0.0903343818529309,0.250571412154
334,2,155527,-0.0648335390179211,0.0981707826651163,0.509417730514387
335,2,159870,-0.130453528656784,0.0879441840918584,0.138869109322904
336,2,161229,-0.0900963116663362,0.0894434577955055,0.314481040342322
337,2,161451,0.221604277870109,0.191435121041618,0.247812134723929
338,2,161451,-0.342122743851824,0.191549574795403,0.0749446243832763
339,2,162696,-0.0752605405267757,0.0890965020265796,0.398845939731205
340,2,163284,-0.0355757441711266,0.0879842876097585,0.686206105428501
341,2,164166,0.0150586676329911,0.0888181673355975,0.865465173208536
342,2,165270,-0.0284928664219398,0.0880617636548625,0.746466195361014
343,2,165675,-0.0341423874049036,0.0895119351740371,0.703114926243617
344,2,166404,0.0728495929375299,0.232004846210136,0.753706285584207
345,2,168012,0.0642471599471279,0.108168621109492,0.552923462900647
346,2,168062,0.0589803421815831,0.0886703251763641,0.506379701086872
347,2,168518,0.0237619519081045,0.088208786278932,0.787792318983348
348,2,168980,0.0084647117173372,0.0881748201684144,0.923575687659874
349,2,169651,-2.54460747746155e-05,0.0882178524699103,0.999770016436145
350,2,169902,-0.0500908520964041,0.147429721058596,0.734238672263827
351,2,169960,0.0147707964969284,0.137345718085897,0.914418006258197
352,2,170725,-0.00122872314811395,0.0883748619861826,0.988914794518606
353,2,171254,-0.0515746143683,0.0884753278762997,0.560314962860663
354,2,172242,-0.0175858569208953,0.0874665509742532,0.840768956715338
355,2,173254,0.00811390108999555,0.0868001946780267,0.925576927581649
356,2,173340,0.00654115112307885,0.086790066192119,0.939965002895406
357,2,173385,0.0120001527773971,0.08686834657299,0.890207089567471
358,2,173973,0.0295148861096586,0.0866256782704367,0.733518934113606
359,2,174714,0.2087502236011,0.221872189196434,0.347421023632371
360,2,177341,0.00508237990308158,0.0863442913831566,0.953095496011055
361,2,180314,-0.0603473326076773,0.0863139438574469,0.484911908936235
362,2,180339,-0.0474051389884566,0.086555133230897,0.584252824326288
363,2,182758,-0.0249931187460383,0.0862711017736367,0.772212468567325
364,2,183619,-0.0723994019566991,0.0865353664716865,0.403358019775686
365,2,183913,-0.063511541024847,0.0887506765557152,0.474700612519406
366,2,184146,-0.0721946349513426,0.0893281121288109,0.419521990520829
367,2,187176,-0.116157064731051,0.0868729959467122,0.18205405526414
368,2,191066,-0.146872148926483,0.0873948502283773,0.0937333310947871
369,2,191124,-0.0483295784412308,0.110830132271971,0.663053268789199
370,2,191128,0.0607171941383005,0.102001039054056,0.552050729734653
371,2,191599,-0.137890358797397,0.0862161873262454,0.110636180049536
372,2,191762,-0.147323418419909,0.0896105918137736,0.101058153477967
373,2,191763,-0.127177254298114,0.0866065743977473,0.142873073242086
374,2,191959,-0.145097950290164,0.0863139310135377,0.0936379098757668
375,2,192390,-0.152343236503014,0.0886801362886066,0.0866925513024642
376,2,195759,-0.0400352666343419,0.0873768503614,0.647097319571964
377,2,196912,-0.0227346606044022,0.0859805934999006,0.791613552126335
378,2,197598,-0.207615681705786,0.280604704663104,0.459860534431326
379,2,198110,-0.00244320991090285,0.0865043186121846,0.977483671350677
380,2,198283,-0.0570577625070654,0.0891735804987882,0.522684829178625
381,2,198805,-0.0269625801630057,0.0868651608723679,0.756443177195868
382,2,198891,0.00264476115247794,0.0862001821747643,0.975540789499269
383,2,199248,0.0110612732358989,0.0863951539378198,0.898197207068387
384,2,201782,0.0115417488762053,0.0862888028049435,0.893670792796333
385,2,203285,0.0491221655345297,0.0859166692752528,0.567860673314742
386,2,203783,0.0696722007847368,0.0856911524153028,0.416730669410204
387,2,204179,0.0637599388978731,0.0859118963610688,0.45848698357782
388,2,205406,0.0275935289584597,0.0868498536946839,0.750888744760384
389,2,205834,0.0377531736525122,0.0864228838228408,0.662492792366785
390,2,205965,0.0343802089248761,0.0944409434978708,0.716046658179393
391,2,207192,-0.00893452525005767,0.0863640963867697,0.917663112450068
392,2,207561,-0.00559026558697537,0.0859831459292276,0.948198199552546
393,2,208682,0.000447948839733758,0.0858390082961482,0.995839224958571
394,2,210102,0.00580294208952636,0.0860601427370918,0.946278425396416
395,2,212519,0.190741905361034,0.182886897251099,0.29768513310735
396,2,214801,0.0639606612974921,0.0859892405747352,0.457479169597113
397,2,215016,0.0652043741183569,0.0859374524326493,0.448513076112997
398,2,218876,0.0088841747720414,0.0868953977702118,0.918624328289019
399,2,227511,0.00203473998824283,0.0875116593485307,0.981463136619484
400,2,230378,-0.0391412336026286,0.0863837869192212,0.650748950717416
401,2,231943,-0.0509068336239675,0.0866142732636075,0.557081360487231
402,2,232156,-0.0322815706645937,0.0866040787696366,0.709559083301984
403,2,232789,-0.0402620308151587,0.0862877905647668,0.6410726918756
404,2,238524,-0.0593588185255572,0.0863781058991609,0.492409500092373
405,2,241518,-0.0601340825610118,0.0871274817216671,0.490531358303218
406,2,250396,-0.0470661097473283,0.0865556573596969,0.586945073948261
407,2,250466,-0.0455141510787019,0.08652741643418,0.599212642198862
408,2,252305,-0.0718999103083858,0.0867063552883135,0.407532038567486
409,2,254571,-0.0897991627788534,0.0878798942890441,0.307556555573673
410,2,254742,-0.107030499275146,0.0877455720273864,0.223361721920973
411,2,254908,-0.0997470684843769,0.0884427589752139,0.26016403847844
412,2,255033,0.00350592668781097,0.103846719668915,0.97308714270453
413,2,255862,-0.122230335806296,0.0878276183439033,0.164887358920016
414,2,255975,-0.120186213763026,0.0875168078136291,0.170532911357025
415,2,258311,-0.0807531062076861,0.086194219331337,0.349463989987416
416,2,259284,-0.0996759265606515,0.086429230759054,0.249581350375205
417,2,266330,-0.0906588673581683,0.0868302553700092,0.297156802959199
418,2,267100,-0.152689061195855,0.0865773006699462,0.0786617853521544
419,2,268086,-0.194398662382675,0.0863465136273351,0.0249760905778961
